Date,mining_profitability14std
2014/02/28,25.359
2014/03/01,27.485
2014/03/02,25.312
2014/03/03,25.617
2014/03/04,24.221
2014/03/05,22.098
2014/03/06,22.287
2014/03/07,22.29
2014/03/08,20.123
2014/03/09,19.728
2014/03/10,19.265
2014/03/11,18.339
2014/03/12,16.741
2014/03/13,17.203
2014/03/14,18.383
2014/03/15,16.817
2014/03/16,15.618
2014/03/17,17.38
2014/03/18,17.158
2014/03/19,16.875
2014/03/20,14.163
2014/03/21,14.176
2014/03/22,15.933
2014/03/23,14.261
2014/03/24,14.965
2014/03/25,16.845
2014/03/26,14.58
2014/03/27,15.534
2014/03/28,18.841
2014/03/29,19.503
2014/03/30,20.947
2014/03/31,21.509
2014/04/01,22.42
2014/04/02,20.152
2014/04/03,19.617
2014/04/04,17.724
2014/04/05,18.933
2014/04/06,16.198
2014/04/07,14.412
2014/04/08,15.274
2014/04/09,13.854
2014/04/10,12.681
2014/04/11,12.613
2014/04/12,11.793
2014/04/13,12.197
2014/04/14,10.527
2014/04/15,9.951
2014/04/16,6.244
2014/04/17,5.952
2014/04/18,4.763
2014/04/19,4.931
2014/04/20,4.923
2014/04/21,5.07
2014/04/22,5.228
2014/04/23,5.13
2014/04/24,4.914
2014/04/25,5.064
2014/04/26,5.872
2014/04/27,5.837
2014/04/28,6.949
2014/04/29,6.727
2014/04/30,8.264
2014/05/01,7.373
2014/05/02,8.122
2014/05/03,8.773
2014/05/04,8.272
2014/05/05,8.686
2014/05/06,8.582
2014/05/07,8.802
2014/05/08,8.652
2014/05/09,7.048
2014/05/10,7.001
2014/05/11,6.538
2014/05/12,6.536
2014/05/13,5.738
2014/05/14,5.673
2014/05/15,4.554
2014/05/16,4.553
2014/05/17,4.719
2014/05/18,4.683
2014/05/19,4.697
2014/05/20,3.535
2014/05/21,3.575
2014/05/22,3.528
2014/05/23,3.882
2014/05/24,3.591
2014/05/25,3.59
2014/05/26,3.501
2014/05/27,3.293
2014/05/28,3.263
2014/05/29,3.263
2014/05/30,3.743
2014/05/31,3.482
2014/06/01,3.995
2014/06/02,4.476
2014/06/03,4.236
2014/06/04,4.288
2014/06/05,4.296
2014/06/06,4.483
2014/06/07,4.102
2014/06/08,4.527
2014/06/09,4.477
2014/06/10,4.218
2014/06/11,4.375
2014/06/12,4.105
2014/06/13,4.537
2014/06/14,4.898
2014/06/15,4.928
2014/06/16,4.149
2014/06/17,4.078
2014/06/18,4.785
2014/06/19,4.582
2014/06/20,4.777
2014/06/21,4.758
2014/06/22,5.432
2014/06/23,4.593
2014/06/24,4.341
2014/06/25,4.28
2014/06/26,3.66
2014/06/27,3.497
2014/06/28,3.304
2014/06/29,4.287
2014/06/30,4.393
2014/07/01,4.082
2014/07/02,4.208
2014/07/03,3.965
2014/07/04,3.687
2014/07/05,3.915
2014/07/06,4.029
2014/07/07,3.621
2014/07/08,3.473
2014/07/09,3.39
2014/07/10,3.401
2014/07/11,2.52
2014/07/12,1.915
2014/07/13,1.611
2014/07/14,1.918
2014/07/15,2.042
2014/07/16,2.549
2014/07/17,2.571
2014/07/18,2.232
2014/07/19,2.186
2014/07/20,2.444
2014/07/21,2.387
2014/07/22,2.465
2014/07/23,2.402
2014/07/24,2.513
2014/07/25,2.516
2014/07/26,2.985
2014/07/27,3.047
2014/07/28,3.038
2014/07/29,2.845
2014/07/30,2.771
2014/07/31,2.74
2014/08/01,2.587
2014/08/02,2.428
2014/08/03,2.612
2014/08/04,2.473
2014/08/05,2.424
2014/08/06,2.237
2014/08/07,2.221
2014/08/08,1.731
2014/08/09,1.656
2014/08/10,1.728
2014/08/11,1.619
2014/08/12,1.935
2014/08/13,2.358
2014/08/14,2.342
2014/08/15,2.642
2014/08/16,2.95
2014/08/17,3.009
2014/08/18,3.067
2014/08/19,3.488
2014/08/20,3.421
2014/08/21,3.559
2014/08/22,3.692
2014/08/23,3.35
2014/08/24,3.426
2014/08/25,3.034
2014/08/26,2.895
2014/08/27,2.886
2014/08/28,2.243
2014/08/29,2.164
2014/08/30,2.117
2014/08/31,1.709
2014/09/01,1.989
2014/09/02,2.112
2014/09/03,2.173
2014/09/04,2.379
2014/09/05,2.506
2014/09/06,2.434
2014/09/07,2.604
2014/09/08,2.701
2014/09/09,2.381
2014/09/10,2.21
2014/09/11,2.096
2014/09/12,2.025
2014/09/13,1.6
2014/09/14,1.539
2014/09/15,1.39
2014/09/16,1.402
2014/09/17,1.401
2014/09/18,1.55
2014/09/19,1.782
2014/09/20,1.601
2014/09/21,1.841
2014/09/22,1.896
2014/09/23,1.968
2014/09/24,1.82
2014/09/25,1.501
2014/09/26,1.873
2014/09/27,1.624
2014/09/28,1.831
2014/09/29,1.744
2014/09/30,1.56
2014/10/01,1.465
2014/10/02,1.477
2014/10/03,1.479
2014/10/04,1.406
2014/10/05,1.57
2014/10/06,1.524
2014/10/07,1.66
2014/10/08,1.377
2014/10/09,1.063
2014/10/10,1.062
2014/10/11,1.008
2014/10/12,1.011
2014/10/13,1.016
2014/10/14,0.917
2014/10/15,0.965
2014/10/16,0.98
2014/10/17,0.971
2014/10/18,1.014
2014/10/19,0.946
2014/10/20,0.883
2014/10/21,0.686
2014/10/22,0.671
2014/10/23,0.653
2014/10/24,0.687
2014/10/25,0.627
2014/10/26,0.879
2014/10/27,0.874
2014/10/28,0.972
2014/10/29,0.929
2014/10/30,0.936
2014/10/31,0.932
2014/11/01,0.961
2014/11/02,1.044
2014/11/03,1.009
2014/11/04,0.808
2014/11/05,0.979
2014/11/06,0.945
2014/11/07,0.957
2014/11/08,0.934
2014/11/09,0.911
2014/11/10,0.767
2014/11/11,0.78
2014/11/12,0.826
2014/11/13,0.999
2014/11/14,1.021
2014/11/15,1.009
2014/11/16,1.005
2014/11/17,1.001
2014/11/18,0.995
2014/11/19,0.791
2014/11/20,0.797
2014/11/21,0.796
2014/11/22,0.786
2014/11/23,0.817
2014/11/24,0.784
2014/11/25,0.764
2014/11/26,0.696
2014/11/27,0.483
2014/11/28,0.429
2014/11/29,0.465
2014/11/30,0.425
2014/12/01,0.495
2014/12/02,0.547
2014/12/03,0.551
2014/12/04,0.574
2014/12/05,0.553
2014/12/06,0.593
2014/12/07,0.572
2014/12/08,0.663
2014/12/09,0.659
2014/12/10,0.772
2014/12/11,0.772
2014/12/12,0.812
2014/12/13,0.789
2014/12/14,0.787
2014/12/15,0.771
2014/12/16,0.699
2014/12/17,0.779
2014/12/18,0.798
2014/12/19,0.747
2014/12/20,0.784
2014/12/21,0.799
2014/12/22,0.709
2014/12/23,0.725
2014/12/24,0.705
2014/12/25,0.657
2014/12/26,0.658
2014/12/27,0.665
2014/12/28,0.652
2014/12/29,0.663
2014/12/30,0.638
2014/12/31,0.66
2015/01/01,0.648
2015/01/02,0.637
2015/01/03,0.662
2015/01/04,0.704
2015/01/05,0.568
2015/01/06,0.611
2015/01/07,0.651
2015/01/08,0.648
2015/01/09,0.639
2015/01/10,0.638
2015/01/11,0.549
2015/01/12,0.615
2015/01/13,0.682
2015/01/14,0.907
2015/01/15,0.932
2015/01/16,0.994
2015/01/17,1.032
2015/01/18,1.031
2015/01/19,1.096
2015/01/20,1.098
2015/01/21,1.073
2015/01/22,0.936
2015/01/23,0.883
2015/01/24,0.73
2015/01/25,0.511
2015/01/26,0.589
2015/01/27,0.696
2015/01/28,0.755
2015/01/29,0.755
2015/01/30,0.723
2015/01/31,0.724
2015/02/01,0.731
2015/02/02,0.672
2015/02/03,0.626
2015/02/04,0.628
2015/02/05,0.567
2015/02/06,0.541
2015/02/07,0.561
2015/02/08,0.583
2015/02/09,0.537
2015/02/10,0.527
2015/02/11,0.446
2015/02/12,0.537
2015/02/13,0.545
2015/02/14,0.496
2015/02/15,0.485
2015/02/16,0.462
2015/02/17,0.458
2015/02/18,0.454
2015/02/19,0.44
2015/02/20,0.434
2015/02/21,0.437
2015/02/22,0.438
2015/02/23,0.443
2015/02/24,0.412
2015/02/25,0.417
2015/02/26,0.295
2015/02/27,0.277
2015/02/28,0.259
2015/03/01,0.243
2015/03/02,0.345
2015/03/03,0.366
2015/03/04,0.352
2015/03/05,0.379
2015/03/06,0.399
2015/03/07,0.408
2015/03/08,0.435
2015/03/09,0.404
2015/03/10,0.448
2015/03/11,0.447
2015/03/12,0.391
2015/03/13,0.402
2015/03/14,0.373
2015/03/15,0.316
2015/03/16,0.309
2015/03/17,0.313
2015/03/18,0.286
2015/03/19,0.371
2015/03/20,0.394
2015/03/21,0.394
2015/03/22,0.393
2015/03/23,0.403
2015/03/24,0.339
2015/03/25,0.386
2015/03/26,0.414
2015/03/27,0.363
2015/03/28,0.389
2015/03/29,0.36
2015/03/30,0.342
2015/03/31,0.339
2015/04/01,0.278
2015/04/02,0.307
2015/04/03,0.322
2015/04/04,0.299
2015/04/05,0.277
2015/04/06,0.314
2015/04/07,0.29
2015/04/08,0.309
2015/04/09,0.334
2015/04/10,0.331
2015/04/11,0.369
2015/04/12,0.414
2015/04/13,0.426
2015/04/14,0.482
2015/04/15,0.529
2015/04/16,0.456
2015/04/17,0.467
2015/04/18,0.432
2015/04/19,0.42
2015/04/20,0.422
2015/04/21,0.377
2015/04/22,0.393
2015/04/23,0.396
2015/04/24,0.35
2015/04/25,0.399
2015/04/26,0.402
2015/04/27,0.336
2015/04/28,0.315
2015/04/29,0.294
2015/04/30,0.301
2015/05/01,0.302
2015/05/02,0.303
2015/05/03,0.3
2015/05/04,0.3
2015/05/05,0.315
2015/05/06,0.325
2015/05/07,0.332
2015/05/08,0.34
2015/05/09,0.308
2015/05/10,0.275
2015/05/11,0.307
2015/05/12,0.312
2015/05/13,0.284
2015/05/14,0.283
2015/05/15,0.296
2015/05/16,0.303
2015/05/17,0.315
2015/05/18,0.308
2015/05/19,0.33
2015/05/20,0.321
2015/05/21,0.289
2015/05/22,0.292
2015/05/23,0.363
2015/05/24,0.426
2015/05/25,0.398
2015/05/26,0.402
2015/05/27,0.384
2015/05/28,0.382
2015/05/29,0.38
2015/05/30,0.381
2015/05/31,0.36
2015/06/01,0.382
2015/06/02,0.373
2015/06/03,0.378
2015/06/04,0.378
2015/06/05,0.386
2015/06/06,0.366
2015/06/07,0.317
2015/06/08,0.321
2015/06/09,0.312
2015/06/10,0.326
2015/06/11,0.386
2015/06/12,0.392
2015/06/13,0.399
2015/06/14,0.405
2015/06/15,0.391
2015/06/16,0.391
2015/06/17,0.51
2015/06/18,0.511
2015/06/19,0.504
2015/06/20,0.48
2015/06/21,0.454
2015/06/22,0.479
2015/06/23,0.476
2015/06/24,0.471
2015/06/25,0.407
2015/06/26,0.405
2015/06/27,0.404
2015/06/28,0.389
2015/06/29,0.39
2015/06/30,0.369
2015/07/01,0.246
2015/07/02,0.336
2015/07/03,0.327
2015/07/04,0.316
2015/07/05,0.302
2015/07/06,0.401
2015/07/07,0.392
2015/07/08,0.429
2015/07/09,0.425
2015/07/10,0.477
2015/07/11,0.448
2015/07/12,0.447
2015/07/13,0.485
2015/07/14,0.483
2015/07/15,0.453
2015/07/16,0.463
2015/07/17,0.452
2015/07/18,0.451
2015/07/19,0.419
2015/07/20,0.392
2015/07/21,0.394
2015/07/22,0.396
2015/07/23,0.386
2015/07/24,0.373
2015/07/25,0.378
2015/07/26,0.374
2015/07/27,0.327
2015/07/28,0.336
2015/07/29,0.348
2015/07/30,0.346
2015/07/31,0.36
2015/08/01,0.364
2015/08/02,0.373
2015/08/03,0.381
2015/08/04,0.398
2015/08/05,0.398
2015/08/06,0.382
2015/08/07,0.371
2015/08/08,0.375
2015/08/09,0.396
2015/08/10,0.396
2015/08/11,0.43
2015/08/12,0.417
2015/08/13,0.417
2015/08/14,0.383
2015/08/15,0.385
2015/08/16,0.397
2015/08/17,0.353
2015/08/18,0.361
2015/08/19,0.316
2015/08/20,0.358
2015/08/21,0.358
2015/08/22,0.343
2015/08/23,0.41
2015/08/24,0.4
2015/08/25,0.49
2015/08/26,0.489
2015/08/27,0.491
2015/08/28,0.473
2015/08/29,0.447
2015/08/30,0.434
2015/08/31,0.347
2015/09/01,0.33
2015/09/02,0.322
2015/09/03,0.324
2015/09/04,0.262
2015/09/05,0.269
2015/09/06,0.265
2015/09/07,0.289
2015/09/08,0.241
2015/09/09,0.229
2015/09/10,0.202
2015/09/11,0.199
2015/09/12,0.215
2015/09/13,0.227
2015/09/14,0.249
2015/09/15,0.241
2015/09/16,0.273
2015/09/17,0.275
2015/09/18,0.278
2015/09/19,0.307
2015/09/20,0.306
2015/09/21,0.279
2015/09/22,0.28
2015/09/23,0.248
2015/09/24,0.238
2015/09/25,0.246
2015/09/26,0.261
2015/09/27,0.222
2015/09/28,0.225
2015/09/29,0.223
2015/09/30,0.221
2015/10/01,0.207
2015/10/02,0.213
2015/10/03,0.188
2015/10/04,0.187
2015/10/05,0.184
2015/10/06,0.183
2015/10/07,0.182
2015/10/08,0.176
2015/10/09,0.184
2015/10/10,0.263
2015/10/11,0.274
2015/10/12,0.271
2015/10/13,0.263
2015/10/14,0.256
2015/10/15,0.275
2015/10/16,0.276
2015/10/17,0.289
2015/10/18,0.309
2015/10/19,0.32
2015/10/20,0.314
2015/10/21,0.333
2015/10/22,0.332
2015/10/23,0.306
2015/10/24,0.291
2015/10/25,0.273
2015/10/26,0.307
2015/10/27,0.289
2015/10/28,0.296
2015/10/29,0.376
2015/10/30,0.41
2015/10/31,0.402
2015/11/01,0.416
2015/11/02,0.442
2015/11/03,0.486
2015/11/04,0.792
2015/11/05,0.802
2015/11/06,0.798
2015/11/07,0.782
2015/11/08,0.759
2015/11/09,0.776
2015/11/10,0.699
2015/11/11,0.672
2015/11/12,0.689
2015/11/13,0.713
2015/11/14,0.705
2015/11/15,0.693
2015/11/16,0.724
2015/11/17,0.788
2015/11/18,0.611
2015/11/19,0.606
2015/11/20,0.581
2015/11/21,0.538
2015/11/22,0.524
2015/11/23,0.369
2015/11/24,0.354
2015/11/25,0.401
2015/11/26,0.409
2015/11/27,0.449
2015/11/28,0.458
2015/11/29,0.435
2015/11/30,0.492
2015/12/01,0.483
2015/12/02,0.43
2015/12/03,0.425
2015/12/04,0.414
2015/12/05,0.462
2015/12/06,0.462
2015/12/07,0.465
2015/12/08,0.483
2015/12/09,0.43
2015/12/10,0.511
2015/12/11,0.462
2015/12/12,0.471
2015/12/13,0.458
2015/12/14,0.545
2015/12/15,0.524
2015/12/16,0.521
2015/12/17,0.496
2015/12/18,0.506
2015/12/19,0.519
2015/12/20,0.529
2015/12/21,0.566
2015/12/22,0.57
2015/12/23,0.594
2015/12/24,0.582
2015/12/25,0.575
2015/12/26,0.599
2015/12/27,0.607
2015/12/28,0.58
2015/12/29,0.56
2015/12/30,0.55
2015/12/31,0.53
2016/01/01,0.446
2016/01/02,0.438
2016/01/03,0.453
2016/01/04,0.451
2016/01/05,0.452
2016/01/06,0.461
2016/01/07,0.461
2016/01/08,0.299
2016/01/09,0.3
2016/01/10,0.28
2016/01/11,0.258
2016/01/12,0.236
2016/01/13,0.284
2016/01/14,0.302
2016/01/15,0.358
2016/01/16,0.388
2016/01/17,0.398
2016/01/18,0.407
2016/01/19,0.472
2016/01/20,0.475
2016/01/21,0.457
2016/01/22,0.399
2016/01/23,0.391
2016/01/24,0.314
2016/01/25,0.293
2016/01/26,0.226
2016/01/27,0.233
2016/01/28,0.237
2016/01/29,0.242
2016/01/30,0.243
2016/01/31,0.234
2016/02/01,0.274
2016/02/02,0.26
2016/02/03,0.258
2016/02/04,0.266
2016/02/05,0.218
2016/02/06,0.206
2016/02/07,0.263
2016/02/08,0.346
2016/02/09,0.346
2016/02/10,0.373
2016/02/11,0.373
2016/02/12,0.384
2016/02/13,0.369
2016/02/14,0.36
2016/02/15,0.362
2016/02/16,0.332
2016/02/17,0.333
2016/02/18,0.335
2016/02/19,0.283
2016/02/20,0.221
2016/02/21,0.219
2016/02/22,0.19
2016/02/23,0.188
2016/02/24,0.195
2016/02/25,0.202
2016/02/26,0.216
2016/02/27,0.222
2016/02/28,0.235
2016/02/29,0.236
2016/03/01,0.24
2016/03/02,0.203
2016/03/03,0.19
2016/03/04,0.188
2016/03/05,0.195
2016/03/06,0.194
2016/03/07,0.212
2016/03/08,0.24
2016/03/09,0.231
2016/03/10,0.214
2016/03/11,0.202
2016/03/12,0.19
2016/03/13,0.18
2016/03/14,0.187
2016/03/15,0.176
2016/03/16,0.172
2016/03/17,0.17
2016/03/18,0.174
2016/03/19,0.172
2016/03/20,0.173
2016/03/21,0.153
2016/03/22,0.095
2016/03/23,0.092
2016/03/24,0.097
2016/03/25,0.097
2016/03/26,0.097
2016/03/27,0.107
2016/03/28,0.138
2016/03/29,0.138
2016/03/30,0.143
2016/03/31,0.149
2016/04/01,0.165
2016/04/02,0.176
2016/04/03,0.177
2016/04/04,0.178
2016/04/05,0.178
2016/04/06,0.179
2016/04/07,0.181
2016/04/08,0.181
2016/04/09,0.182
2016/04/10,0.177
2016/04/11,0.131
2016/04/12,0.127
2016/04/13,0.125
2016/04/14,0.115
2016/04/15,0.125
2016/04/16,0.118
2016/04/17,0.115
2016/04/18,0.127
2016/04/19,0.127
2016/04/20,0.137
2016/04/21,0.143
2016/04/22,0.142
2016/04/23,0.136
2016/04/24,0.135
2016/04/25,0.138
2016/04/26,0.197
2016/04/27,0.197
2016/04/28,0.198
2016/04/29,0.192
2016/04/30,0.188
2016/05/01,0.188
2016/05/02,0.173
2016/05/03,0.175
2016/05/04,0.17
2016/05/05,0.16
2016/05/06,0.16
2016/05/07,0.156
2016/05/08,0.153
2016/05/09,0.154
2016/05/10,0.099
2016/05/11,0.13
2016/05/12,0.133
2016/05/13,0.118
2016/05/14,0.122
2016/05/15,0.135
2016/05/16,0.132
2016/05/17,0.143
2016/05/18,0.138
2016/05/19,0.158
2016/05/20,0.152
2016/05/21,0.146
2016/05/22,0.125
2016/05/23,0.125
2016/05/24,0.123
2016/05/25,0.115
2016/05/26,0.116
2016/05/27,0.126
2016/05/28,0.126
2016/05/29,0.144
2016/05/30,0.199
2016/05/31,0.195
2016/06/01,0.257
2016/06/02,0.244
2016/06/03,0.26
2016/06/04,0.258
2016/06/05,0.351
2016/06/06,0.348
2016/06/07,0.327
2016/06/08,0.313
2016/06/09,0.296
2016/06/10,0.288
2016/06/11,0.263
2016/06/12,0.265
2016/06/13,0.345
2016/06/14,0.31
2016/06/15,0.383
2016/06/16,0.385
2016/06/17,0.416
2016/06/18,0.444
2016/06/19,0.463
2016/06/20,0.455
2016/06/21,0.421
2016/06/22,0.419
2016/06/23,0.433
2016/06/24,0.409
2016/06/25,0.393
2016/06/26,0.407
2016/06/27,0.415
2016/06/28,0.412
2016/06/29,0.4
2016/06/30,0.397
2016/07/01,0.376
2016/07/02,0.28
2016/07/03,0.222
2016/07/04,0.171
2016/07/05,0.177
2016/07/06,0.17
2016/07/07,0.167
2016/07/08,0.167
2016/07/09,0.191
2016/07/10,0.448
2016/07/11,0.59
2016/07/12,0.679
2016/07/13,0.749
2016/07/14,0.778
2016/07/15,0.8
2016/07/16,0.779
2016/07/17,0.753
2016/07/18,0.714
2016/07/19,0.632
2016/07/20,0.562
2016/07/21,0.476
2016/07/22,0.279
2016/07/23,0.067
2016/07/24,0.068
2016/07/25,0.066
2016/07/26,0.066
2016/07/27,0.057
2016/07/28,0.053
2016/07/29,0.053
2016/07/30,0.066
2016/07/31,0.075
2016/08/01,0.075
2016/08/02,0.086
2016/08/03,0.083
2016/08/04,0.09
2016/08/05,0.091
2016/08/06,0.095
2016/08/07,0.096
2016/08/08,0.095
2016/08/09,0.113
2016/08/10,0.112
2016/08/11,0.113
2016/08/12,0.109
2016/08/13,0.107
2016/08/14,0.089
2016/08/15,0.098
2016/08/16,0.1
2016/08/17,0.105
2016/08/18,0.105
2016/08/19,0.105
2016/08/20,0.108
2016/08/21,0.109
2016/08/22,0.106
2016/08/23,0.103
2016/08/24,0.095
2016/08/25,0.083
2016/08/26,0.08
2016/08/27,0.078
2016/08/28,0.072
2016/08/29,0.076
2016/08/30,0.083
2016/08/31,0.088
2016/09/01,0.08
2016/09/02,0.078
2016/09/03,0.083
2016/09/04,0.111
2016/09/05,0.116
2016/09/06,0.116
2016/09/07,0.117
2016/09/08,0.11
2016/09/09,0.112
2016/09/10,0.114
2016/09/11,0.116
2016/09/12,0.113
2016/09/13,0.113
2016/09/14,0.107
2016/09/15,0.106
2016/09/16,0.113
2016/09/17,0.106
2016/09/18,0.087
2016/09/19,0.077
2016/09/20,0.078
2016/09/21,0.08
2016/09/22,0.099
2016/09/23,0.098
2016/09/24,0.111
2016/09/25,0.114
2016/09/26,0.122
2016/09/27,0.118
2016/09/28,0.125
2016/09/29,0.127
2016/09/30,0.124
2016/10/01,0.121
2016/10/02,0.128
2016/10/03,0.133
2016/10/04,0.13
2016/10/05,0.122
2016/10/06,0.116
2016/10/07,0.117
2016/10/08,0.083
2016/10/09,0.085
2016/10/10,0.102
2016/10/11,0.097
2016/10/12,0.095
2016/10/13,0.096
2016/10/14,0.094
2016/10/15,0.096
2016/10/16,0.092
2016/10/17,0.076
2016/10/18,0.08
2016/10/19,0.091
2016/10/20,0.101
2016/10/21,0.111
2016/10/22,0.115
2016/10/23,0.116
2016/10/24,0.1
2016/10/25,0.099
2016/10/26,0.107
2016/10/27,0.126
2016/10/28,0.125
2016/10/29,0.128
2016/10/30,0.134
2016/10/31,0.134
2016/11/01,0.137
2016/11/02,0.118
2016/11/03,0.122
2016/11/04,0.126
2016/11/05,0.11
2016/11/06,0.109
2016/11/07,0.103
2016/11/08,0.1
2016/11/09,0.1
2016/11/10,0.097
2016/11/11,0.094
2016/11/12,0.094
2016/11/13,0.102
2016/11/14,0.091
2016/11/15,0.091
2016/11/16,0.089
2016/11/17,0.087
2016/11/18,0.074
2016/11/19,0.069
2016/11/20,0.079
2016/11/21,0.079
2016/11/22,0.074
2016/11/23,0.072
2016/11/24,0.076
2016/11/25,0.078
2016/11/26,0.077
2016/11/27,0.078
2016/11/28,0.071
2016/11/29,0.072
2016/11/30,0.07
2016/12/01,0.07
2016/12/02,0.075
2016/12/03,0.082
2016/12/04,0.085
2016/12/05,0.083
2016/12/06,0.085
2016/12/07,0.088
2016/12/08,0.082
2016/12/09,0.082
2016/12/10,0.082
2016/12/11,0.093
2016/12/12,0.096
2016/12/13,0.096
2016/12/14,0.1
2016/12/15,0.102
2016/12/16,0.1
2016/12/17,0.098
2016/12/18,0.104
2016/12/19,0.104
2016/12/20,0.103
2016/12/21,0.102
2016/12/22,0.101
2016/12/23,0.106
2016/12/24,0.108
2016/12/25,0.101
2016/12/26,0.098
2016/12/27,0.117
2016/12/28,0.121
2016/12/29,0.119
2016/12/30,0.12
2016/12/31,0.121
2017/01/01,0.1
2017/01/02,0.13
2017/01/03,0.118
2017/01/04,0.139
2017/01/05,0.133
2017/01/06,0.133
2017/01/07,0.147
2017/01/08,0.149
2017/01/09,0.161
2017/01/10,0.162
2017/01/11,0.188
2017/01/12,0.201
2017/01/13,0.232
2017/01/14,0.233
2017/01/15,0.241
2017/01/16,0.225
2017/01/17,0.219
2017/01/18,0.185
2017/01/19,0.183
2017/01/20,0.165
2017/01/21,0.165
2017/01/22,0.141
2017/01/23,0.159
2017/01/24,0.124
2017/01/25,0.124
2017/01/26,0.127
2017/01/27,0.115
2017/01/28,0.117
2017/01/29,0.116
2017/01/30,0.123
2017/01/31,0.122
2017/02/01,0.128
2017/02/02,0.117
2017/02/03,0.125
2017/02/04,0.124
2017/02/05,0.122
2017/02/06,0.111
2017/02/07,0.129
2017/02/08,0.128
2017/02/09,0.128
2017/02/10,0.132
2017/02/11,0.13
2017/02/12,0.13
2017/02/13,0.123
2017/02/14,0.125
2017/02/15,0.121
2017/02/16,0.116
2017/02/17,0.098
2017/02/18,0.097
2017/02/19,0.1
2017/02/20,0.098
2017/02/21,0.075
2017/02/22,0.078
2017/02/23,0.102
2017/02/24,0.108
2017/02/25,0.108
2017/02/26,0.107
2017/02/27,0.108
2017/02/28,0.112
2017/03/01,0.105
2017/03/02,0.117
2017/03/03,0.137
2017/03/04,0.132
2017/03/05,0.115
2017/03/06,0.115
2017/03/07,0.108
2017/03/08,0.11
2017/03/09,0.109
2017/03/10,0.11
2017/03/11,0.11
2017/03/12,0.112
2017/03/13,0.102
2017/03/14,0.104
2017/03/15,0.104
2017/03/16,0.102
2017/03/17,0.1
2017/03/18,0.127
2017/03/19,0.126
2017/03/20,0.142
2017/03/21,0.133
2017/03/22,0.133
2017/03/23,0.138
2017/03/24,0.136
2017/03/25,0.173
2017/03/26,0.172
2017/03/27,0.185
2017/03/28,0.162
2017/03/29,0.15
2017/03/30,0.116
2017/03/31,0.116
2017/04/01,0.116
2017/04/02,0.114
2017/04/03,0.117
2017/04/04,0.116
2017/04/05,0.122
2017/04/06,0.124
2017/04/07,0.137
2017/04/08,0.114
2017/04/09,0.12
2017/04/10,0.104
2017/04/11,0.109
2017/04/12,0.107
2017/04/13,0.109
2017/04/14,0.103
2017/04/15,0.099
2017/04/16,0.1
2017/04/17,0.103
2017/04/18,0.092
2017/04/19,0.088
2017/04/20,0.088
2017/04/21,0.093
2017/04/22,0.08
2017/04/23,0.079
2017/04/24,0.092
2017/04/25,0.121
2017/04/26,0.123
2017/04/27,0.12
2017/04/28,0.121
2017/04/29,0.133
2017/04/30,0.128
2017/05/01,0.121
2017/05/02,0.135
2017/05/03,0.132
2017/05/04,0.177
2017/05/05,0.177
2017/05/06,0.186
2017/05/07,0.188
2017/05/08,0.173
2017/05/09,0.178
2017/05/10,0.18
2017/05/11,0.173
2017/05/12,0.19
2017/05/13,0.19
2017/05/14,0.165
2017/05/15,0.146
2017/05/16,0.147
2017/05/17,0.168
2017/05/18,0.168
2017/05/19,0.194
2017/05/20,0.2
2017/05/21,0.2
2017/05/22,0.23
2017/05/23,0.255
2017/05/24,0.276
2017/05/25,0.303
2017/05/26,0.311
2017/05/27,0.301
2017/05/28,0.288
2017/05/29,0.262
2017/05/30,0.206
2017/05/31,0.205
2017/06/01,0.182
2017/06/02,0.182
2017/06/03,0.203
2017/06/04,0.181
2017/06/05,0.18
2017/06/06,0.181
2017/06/07,0.222
2017/06/08,0.214
2017/06/09,0.215
2017/06/10,0.214
2017/06/11,0.189
2017/06/12,0.184
2017/06/13,0.186
2017/06/14,0.175
2017/06/15,0.192
2017/06/16,0.213
2017/06/17,0.202
2017/06/18,0.213
2017/06/19,0.219
2017/06/20,0.236
2017/06/21,0.185
2017/06/22,0.184
2017/06/23,0.178
2017/06/24,0.176
2017/06/25,0.199
2017/06/26,0.198
2017/06/27,0.184
2017/06/28,0.179
2017/06/29,0.198
2017/06/30,0.206
2017/07/01,0.216
2017/07/02,0.222
2017/07/03,0.229
2017/07/04,0.23
2017/07/05,0.215
2017/07/06,0.196
2017/07/07,0.192
2017/07/08,0.187
2017/07/09,0.197
2017/07/10,0.183
2017/07/11,0.201
2017/07/12,0.184
2017/07/13,0.198
2017/07/14,0.186
2017/07/15,0.198
2017/07/16,0.233
2017/07/17,0.259
2017/07/18,0.253
2017/07/19,0.259
2017/07/20,0.252
2017/07/21,0.227
2017/07/22,0.215
2017/07/23,0.217
2017/07/24,0.175
2017/07/25,0.175
2017/07/26,0.164
2017/07/27,0.165
2017/07/28,0.161
2017/07/29,0.16
2017/07/30,0.139
2017/07/31,0.108
2017/08/01,0.107
2017/08/02,0.09
2017/08/03,0.093
2017/08/04,0.102
2017/08/05,0.093
2017/08/06,0.092
2017/08/07,0.118
2017/08/08,0.146
2017/08/09,0.149
2017/08/10,0.159
2017/08/11,0.178
2017/08/12,0.208
2017/08/13,0.237
2017/08/14,0.259
2017/08/15,0.315
2017/08/16,0.327
2017/08/17,0.371
2017/08/18,0.364
2017/08/19,0.343
2017/08/20,0.311
2017/08/21,0.3
