Date,difficulty30rsi
2011/10/01,44.266
2011/10/02,44.266
2011/10/03,44.266
2011/10/04,44.266
2011/10/05,44.266
2011/10/06,44.266
2011/10/07,44.266
2011/10/08,44.266
2011/10/09,44.266
2011/10/10,44.266
2011/10/11,44.266
2011/10/12,44.266
2011/10/13,44.266
2011/10/14,15.597
2011/10/15,15.061
2011/10/16,15.061
2011/10/17,15.061
2011/10/18,15.061
2011/10/19,15.061
2011/10/20,15.061
2011/10/21,15.061
2011/10/22,15.061
2011/10/23,15.061
2011/10/24,15.061
2011/10/25,15.061
2011/10/26,15.061
2011/10/27,15.061
2011/10/28,15.061
2011/10/29,15.061
2011/10/30,15.061
2011/10/31,6.749
2011/11/01,6.252
2011/11/02,6.252
2011/11/03,6.252
2011/11/04,6.252
2011/11/05,6.252
2011/11/06,6.252
2011/11/07,6.252
2011/11/08,6.252
2011/11/09,6.252
2011/11/10,6.252
2011/11/11,6.252
2011/11/12,6.252
2011/11/13,6.252
2011/11/14,6.092
2011/11/15,6.016
2011/11/16,6.016
2011/11/17,6.016
2011/11/18,6.016
2011/11/19,6.016
2011/11/20,6.016
2011/11/21,6.016
2011/11/22,6.016
2011/11/23,6.016
2011/11/24,6.016
2011/11/25,6.016
2011/11/26,6.016
2011/11/27,6.016
2011/11/28,6.016
2011/11/29,4.844
2011/11/30,3.79
2011/12/01,3.79
2011/12/02,3.79
2011/12/03,3.79
2011/12/04,3.79
2011/12/05,3.79
2011/12/06,3.79
2011/12/07,3.79
2011/12/08,3.79
2011/12/09,3.79
2011/12/10,3.79
2011/12/11,3.79
2011/12/12,9.142
2011/12/13,29.595
2011/12/14,29.595
2011/12/15,29.595
2011/12/16,29.595
2011/12/17,29.595
2011/12/18,29.595
2011/12/19,29.595
2011/12/20,29.595
2011/12/21,29.595
2011/12/22,29.595
2011/12/23,29.595
2011/12/24,29.595
2011/12/25,29.595
2011/12/26,30.123
2011/12/27,31.824
2011/12/28,31.824
2011/12/29,31.824
2011/12/30,31.824
2011/12/31,31.824
2012/01/01,31.824
2012/01/02,31.824
2012/01/03,31.824
2012/01/04,31.824
2012/01/05,31.824
2012/01/06,31.824
2012/01/07,31.824
2012/01/08,42.503
2012/01/09,64.393
2012/01/10,64.393
2012/01/11,64.393
2012/01/12,64.393
2012/01/13,64.393
2012/01/14,64.393
2012/01/15,64.393
2012/01/16,64.393
2012/01/17,64.393
2012/01/18,64.393
2012/01/19,64.393
2012/01/20,64.393
2012/01/21,64.393
2012/01/22,74.502
2012/01/23,75.799
2012/01/24,75.799
2012/01/25,75.799
2012/01/26,75.799
2012/01/27,75.799
2012/01/28,75.799
2012/01/29,75.799
2012/01/30,75.799
2012/01/31,75.799
2012/02/01,75.799
2012/02/02,75.799
2012/02/03,75.799
2012/02/04,81.864
2012/02/05,85.199
2012/02/06,85.199
2012/02/07,85.199
2012/02/08,85.199
2012/02/09,85.199
2012/02/10,85.199
2012/02/11,85.199
2012/02/12,85.199
2012/02/13,85.199
2012/02/14,85.199
2012/02/15,85.199
2012/02/16,85.199
2012/02/17,85.199
2012/02/18,83.812
2012/02/19,82.798
2012/02/20,82.798
2012/02/21,82.798
2012/02/22,82.798
2012/02/23,82.798
2012/02/24,82.798
2012/02/25,82.798
2012/02/26,82.798
2012/02/27,82.798
2012/02/28,82.798
2012/02/29,82.798
2012/03/01,82.798
2012/03/02,90.921
2012/03/03,93.332
2012/03/04,93.332
2012/03/05,93.332
2012/03/06,93.332
2012/03/07,93.332
2012/03/08,93.332
2012/03/09,93.332
2012/03/10,93.332
2012/03/11,93.332
2012/03/12,93.332
2012/03/13,93.332
2012/03/14,93.332
2012/03/15,93.332
2012/03/16,93.381
2012/03/17,93.403
2012/03/18,93.403
2012/03/19,93.403
2012/03/20,93.403
2012/03/21,93.403
2012/03/22,93.403
2012/03/23,93.403
2012/03/24,93.403
2012/03/25,93.403
2012/03/26,93.403
2012/03/27,93.403
2012/03/28,93.403
2012/03/29,96.974
2012/03/30,97.462
2012/03/31,97.462
2012/04/01,97.462
2012/04/02,97.462
2012/04/03,97.462
2012/04/04,97.462
2012/04/05,97.462
2012/04/06,97.462
2012/04/07,97.462
2012/04/08,97.462
2012/04/09,97.462
2012/04/10,97.462
2012/04/11,97.462
2012/04/12,88.639
2012/04/13,70.565
2012/04/14,70.565
2012/04/15,70.565
2012/04/16,70.565
2012/04/17,70.565
2012/04/18,70.565
2012/04/19,70.565
2012/04/20,70.565
2012/04/21,70.565
2012/04/22,70.565
2012/04/23,70.565
2012/04/24,70.565
2012/04/25,70.565
2012/04/26,70.565
2012/04/27,48.387
2012/04/28,42.92
2012/04/29,42.92
2012/04/30,42.92
2012/05/01,42.92
2012/05/02,42.92
2012/05/03,42.92
2012/05/04,42.92
2012/05/05,42.92
2012/05/06,42.92
2012/05/07,42.92
2012/05/08,42.92
2012/05/09,68.621
2012/05/10,80.487
2012/05/11,80.487
2012/05/12,80.487
2012/05/13,80.487
2012/05/14,80.487
2012/05/15,80.487
2012/05/16,80.487
2012/05/17,80.487
2012/05/18,80.487
2012/05/19,80.487
2012/05/20,80.487
2012/05/21,80.487
2012/05/22,80.487
2012/05/23,80.487
2012/05/24,69.205
2012/05/25,47.428
2012/05/26,47.428
2012/05/27,47.428
2012/05/28,47.428
2012/05/29,47.428
2012/05/30,47.428
2012/05/31,47.428
2012/06/01,47.428
2012/06/02,47.428
2012/06/03,47.428
2012/06/04,47.428
2012/06/05,47.428
2012/06/06,47.428
2012/06/07,47.041
2012/06/08,45.749
2012/06/09,45.749
2012/06/10,45.749
2012/06/11,45.749
2012/06/12,45.749
2012/06/13,45.749
2012/06/14,45.749
2012/06/15,45.749
2012/06/16,45.749
2012/06/17,45.749
2012/06/18,45.749
2012/06/19,45.749
2012/06/20,57.675
2012/06/21,72.829
2012/06/22,72.829
2012/06/23,72.829
2012/06/24,72.829
2012/06/25,72.829
2012/06/26,72.829
2012/06/27,72.829
2012/06/28,72.829
2012/06/29,72.829
2012/06/30,72.829
2012/07/01,72.829
2012/07/02,72.829
2012/07/03,72.829
2012/07/04,74.666
2012/07/05,76.126
2012/07/06,76.126
2012/07/07,76.126
2012/07/08,76.126
2012/07/09,76.126
2012/07/10,76.126
2012/07/11,76.126
2012/07/12,76.126
2012/07/13,76.126
2012/07/14,76.126
2012/07/15,76.126
2012/07/16,76.126
2012/07/17,81.967
2012/07/18,87.27
2012/07/19,87.27
2012/07/20,87.27
2012/07/21,87.27
2012/07/22,87.27
2012/07/23,87.27
2012/07/24,87.27
2012/07/25,87.27
2012/07/26,87.27
2012/07/27,87.27
2012/07/28,87.27
2012/07/29,87.27
2012/07/30,91.625
2012/07/31,93.851
2012/08/01,93.851
2012/08/02,93.851
2012/08/03,93.851
2012/08/04,93.851
2012/08/05,93.851
2012/08/06,93.851
2012/08/07,93.851
2012/08/08,93.851
2012/08/09,93.851
2012/08/10,93.851
2012/08/11,93.851
2012/08/12,95.478
2012/08/13,96.44
2012/08/14,96.44
2012/08/15,96.44
2012/08/16,96.44
2012/08/17,96.44
2012/08/18,96.44
2012/08/19,96.44
2012/08/20,96.44
2012/08/21,96.44
2012/08/22,96.44
2012/08/23,96.44
2012/08/24,96.44
2012/08/25,98.183
2012/08/26,98.259
2012/08/27,98.259
2012/08/28,98.259
2012/08/29,98.259
2012/08/30,98.259
2012/08/31,98.259
2012/09/01,98.259
2012/09/02,98.259
2012/09/03,98.259
2012/09/04,98.259
2012/09/05,98.259
2012/09/06,98.492
2012/09/07,99.032
2012/09/08,99.032
2012/09/09,99.032
2012/09/10,99.032
2012/09/11,99.032
2012/09/12,99.032
2012/09/13,99.032
2012/09/14,99.032
2012/09/15,99.032
2012/09/16,99.032
2012/09/17,99.032
2012/09/18,99.032
2012/09/19,99.07
2012/09/20,99.339
2012/09/21,99.339
2012/09/22,99.339
2012/09/23,99.339
2012/09/24,99.339
2012/09/25,99.339
2012/09/26,99.339
2012/09/27,99.339
2012/09/28,99.339
2012/09/29,99.339
2012/09/30,99.339
2012/10/01,99.339
2012/10/02,99.339
2012/10/03,99.56
2012/10/04,99.575
2012/10/05,99.575
2012/10/06,99.575
2012/10/07,99.575
2012/10/08,99.575
2012/10/09,99.575
2012/10/10,99.575
2012/10/11,99.575
2012/10/12,99.575
2012/10/13,99.575
2012/10/14,99.575
2012/10/15,99.575
2012/10/16,99.576
2012/10/17,99.596
2012/10/18,99.596
2012/10/19,99.596
2012/10/20,99.596
2012/10/21,99.596
2012/10/22,99.596
2012/10/23,99.596
2012/10/24,99.596
2012/10/25,99.596
2012/10/26,99.596
2012/10/27,99.596
2012/10/28,99.596
2012/10/29,99.596
2012/10/30,99.801
2012/10/31,99.801
2012/11/01,99.801
2012/11/02,99.801
2012/11/03,99.801
2012/11/04,99.801
2012/11/05,99.801
2012/11/06,99.801
2012/11/07,99.801
2012/11/08,99.801
2012/11/09,99.801
2012/11/10,99.801
2012/11/11,99.801
2012/11/12,99.812
2012/11/13,99.837
2012/11/14,99.837
2012/11/15,99.837
2012/11/16,99.837
2012/11/17,99.837
2012/11/18,99.837
2012/11/19,99.837
2012/11/20,99.837
2012/11/21,99.837
2012/11/22,99.837
2012/11/23,99.837
2012/11/24,99.837
2012/11/25,99.837
2012/11/26,99.859
2012/11/27,99.877
2012/11/28,99.877
2012/11/29,99.877
2012/11/30,99.877
2012/12/01,99.877
2012/12/02,99.877
2012/12/03,99.877
2012/12/04,99.877
2012/12/05,99.877
2012/12/06,99.877
2012/12/07,99.877
2012/12/08,99.877
2012/12/09,99.877
2012/12/10,91.729
2012/12/11,72.198
2012/12/12,72.198
2012/12/13,72.198
2012/12/14,72.198
2012/12/15,72.198
2012/12/16,72.198
2012/12/17,72.198
2012/12/18,72.198
2012/12/19,72.198
2012/12/20,72.198
2012/12/21,72.198
2012/12/22,72.198
2012/12/23,72.198
2012/12/24,72.198
2012/12/25,72.198
2012/12/26,31.828
2012/12/27,19.583
2012/12/28,19.583
2012/12/29,19.583
2012/12/30,19.583
2012/12/31,19.583
2013/01/01,19.583
2013/01/02,19.583
2013/01/03,19.583
2013/01/04,19.583
2013/01/05,19.583
2013/01/06,19.583
2013/01/07,19.583
2013/01/08,42.274
2013/01/09,54.867
2013/01/10,54.867
2013/01/11,54.867
2013/01/12,54.867
2013/01/13,54.867
2013/01/14,54.867
2013/01/15,54.867
2013/01/16,54.867
2013/01/17,54.867
2013/01/18,54.867
2013/01/19,54.867
2013/01/20,54.867
2013/01/21,54.867
2013/01/22,54.867
2013/01/23,47.061
2013/01/24,31.062
2013/01/25,31.062
2013/01/26,31.062
2013/01/27,31.062
2013/01/28,31.062
2013/01/29,31.062
2013/01/30,31.062
2013/01/31,31.062
2013/02/01,31.062
2013/02/02,31.062
2013/02/03,31.062
2013/02/04,31.062
2013/02/05,48.689
2013/02/06,60.152
2013/02/07,60.152
2013/02/08,60.152
2013/02/09,60.152
2013/02/10,60.152
2013/02/11,60.152
2013/02/12,60.152
2013/02/13,60.152
2013/02/14,60.152
2013/02/15,60.152
2013/02/16,60.152
2013/02/17,60.152
2013/02/18,77.413
2013/02/19,77.733
2013/02/20,77.733
2013/02/21,77.733
2013/02/22,77.733
2013/02/23,77.733
2013/02/24,77.733
2013/02/25,77.733
2013/02/26,77.733
2013/02/27,77.733
2013/02/28,77.733
2013/03/01,83.252
2013/03/02,90.114
2013/03/03,90.114
2013/03/04,90.114
2013/03/05,90.114
2013/03/06,90.114
2013/03/07,90.114
2013/03/08,90.114
2013/03/09,90.114
2013/03/10,90.114
2013/03/11,90.114
2013/03/12,90.114
2013/03/13,90.114
2013/03/14,92.675
2013/03/15,93.709
2013/03/16,93.709
2013/03/17,93.709
2013/03/18,93.709
2013/03/19,93.709
2013/03/20,93.709
2013/03/21,93.709
2013/03/22,93.709
2013/03/23,93.709
2013/03/24,96.446
2013/03/25,97.889
2013/03/26,97.889
2013/03/27,97.889
2013/03/28,97.889
2013/03/29,97.889
2013/03/30,97.889
2013/03/31,97.889
2013/04/01,97.889
2013/04/02,97.889
2013/04/03,97.889
2013/04/04,97.889
2013/04/05,98.186
2013/04/06,98.62
2013/04/07,98.62
2013/04/08,98.62
2013/04/09,98.62
2013/04/10,98.62
2013/04/11,98.62
2013/04/12,98.62
2013/04/13,98.62
2013/04/14,98.62
2013/04/15,98.62
2013/04/16,98.62
2013/04/17,98.84
2013/04/18,99.185
2013/04/19,99.185
2013/04/20,99.185
2013/04/21,99.185
2013/04/22,99.185
2013/04/23,99.185
2013/04/24,99.185
2013/04/25,99.185
2013/04/26,99.185
2013/04/27,99.185
2013/04/28,99.185
2013/04/29,99.185
2013/04/30,99.426
2013/05/01,99.467
2013/05/02,99.467
2013/05/03,99.467
2013/05/04,99.467
2013/05/05,99.467
2013/05/06,99.467
2013/05/07,99.467
2013/05/08,99.467
2013/05/09,99.467
2013/05/10,99.467
2013/05/11,99.467
2013/05/12,99.518
2013/05/13,99.653
2013/05/14,99.653
2013/05/15,99.653
2013/05/16,99.653
2013/05/17,99.653
2013/05/18,99.653
2013/05/19,99.653
2013/05/20,99.653
2013/05/21,99.653
2013/05/22,99.653
2013/05/23,99.653
2013/05/24,99.653
2013/05/25,99.691
2013/05/26,99.764
2013/05/27,99.764
2013/05/28,99.764
2013/05/29,99.764
2013/05/30,99.764
2013/05/31,99.764
2013/06/01,99.764
2013/06/02,99.764
2013/06/03,99.764
2013/06/04,99.764
2013/06/05,99.854
2013/06/06,99.911
2013/06/07,99.911
2013/06/08,99.911
2013/06/09,99.911
2013/06/10,99.911
2013/06/11,99.911
2013/06/12,99.911
2013/06/13,99.911
2013/06/14,99.911
2013/06/15,99.911
2013/06/16,99.918
2013/06/17,99.955
2013/06/18,99.955
2013/06/19,99.955
2013/06/20,99.955
2013/06/21,99.955
2013/06/22,99.955
2013/06/23,99.955
2013/06/24,99.955
2013/06/25,99.955
2013/06/26,99.955
2013/06/27,99.955
2013/06/28,99.955
2013/06/29,99.962
2013/06/30,99.968
2013/07/01,99.968
2013/07/02,99.968
2013/07/03,99.968
2013/07/04,99.968
2013/07/05,99.968
2013/07/06,99.968
2013/07/07,99.968
2013/07/08,99.968
2013/07/09,99.968
2013/07/10,99.968
2013/07/11,99.984
2013/07/12,99.984
2013/07/13,99.984
2013/07/14,99.984
2013/07/15,99.984
2013/07/16,99.984
2013/07/17,99.984
2013/07/18,99.984
2013/07/19,99.984
2013/07/20,99.984
2013/07/21,99.984
2013/07/22,99.986
2013/07/23,99.991
2013/07/24,99.991
2013/07/25,99.991
2013/07/26,99.991
2013/07/27,99.991
2013/07/28,99.991
2013/07/29,99.991
2013/07/30,99.991
2013/07/31,99.991
2013/08/01,99.991
2013/08/02,99.991
2013/08/03,99.994
2013/08/04,99.995
2013/08/05,99.995
2013/08/06,99.995
2013/08/07,99.995
2013/08/08,99.995
2013/08/09,99.995
2013/08/10,99.995
2013/08/11,99.995
2013/08/12,99.995
2013/08/13,99.996
2013/08/14,99.998
2013/08/15,99.998
2013/08/16,99.998
2013/08/17,99.998
2013/08/18,99.998
2013/08/19,99.998
2013/08/20,99.998
2013/08/21,99.998
2013/08/22,99.998
2013/08/23,99.998
2013/08/24,99.998
2013/08/25,99.999
2013/08/26,99.999
2013/08/27,99.999
2013/08/28,99.999
2013/08/29,99.999
2013/08/30,99.999
2013/08/31,99.999
2013/09/01,99.999
2013/09/02,99.999
2013/09/03,99.999
2013/09/04,99.999
2013/09/05,99.999
2013/09/06,99.999
2013/09/07,99.999
2013/09/08,99.999
2013/09/09,99.999
2013/09/10,99.999
2013/09/11,99.999
2013/09/12,99.999
2013/09/13,99.999
2013/09/14,99.999
2013/09/15,100
2013/09/16,100
2013/09/17,100
2013/09/18,100
2013/09/19,100
2013/09/20,100
2013/09/21,100
2013/09/22,100
2013/09/23,100
2013/09/24,100
2013/09/25,100
2013/09/26,100
2013/09/27,100
2013/09/28,100
2013/09/29,100
2013/09/30,100
2013/10/01,100
2013/10/02,100
2013/10/03,100
2013/10/04,100
2013/10/05,100
2013/10/06,100
2013/10/07,100
2013/10/08,100
2013/10/09,100
2013/10/10,100
2013/10/11,100
2013/10/12,100
2013/10/13,100
2013/10/14,100
2013/10/15,100
2013/10/16,100
2013/10/17,100
2013/10/18,100
2013/10/19,100
2013/10/20,100
2013/10/21,100
2013/10/22,100
2013/10/23,100
2013/10/24,100
2013/10/25,100
2013/10/26,100
2013/10/27,100
2013/10/28,100
2013/10/29,100
2013/10/30,100
2013/10/31,100
2013/11/01,100
2013/11/02,100
2013/11/03,100
2013/11/04,100
2013/11/05,100
2013/11/06,100
2013/11/07,100
2013/11/08,100
2013/11/09,100
2013/11/10,100
2013/11/11,100
2013/11/12,100
2013/11/13,100
2013/11/14,100
2013/11/15,100
2013/11/16,100
2013/11/17,100
2013/11/18,100
2013/11/19,100
2013/11/20,100
2013/11/21,100
2013/11/22,100
2013/11/23,100
2013/11/24,100
2013/11/25,100
2013/11/26,100
2013/11/27,100
2013/11/28,100
2013/11/29,100
2013/11/30,100
2013/12/01,100
2013/12/02,100
2013/12/03,100
2013/12/04,100
2013/12/05,100
2013/12/06,100
2013/12/07,100
2013/12/08,100
2013/12/09,100
2013/12/10,100
2013/12/11,100
2013/12/12,100
2013/12/13,100
2013/12/14,100
2013/12/15,100
2013/12/16,100
2013/12/17,100
2013/12/18,100
2013/12/19,100
2013/12/20,100
2013/12/21,100
2013/12/22,100
2013/12/23,100
2013/12/24,100
2013/12/25,100
2013/12/26,100
2013/12/27,100
2013/12/28,100
2013/12/29,100
2013/12/30,100
2013/12/31,100
2014/01/01,100
2014/01/02,100
2014/01/03,100
2014/01/04,100
2014/01/05,100
2014/01/06,100
2014/01/07,100
2014/01/08,100
2014/01/09,100
2014/01/10,100
2014/01/11,100
2014/01/12,100
2014/01/13,100
2014/01/14,100
2014/01/15,100
2014/01/16,100
2014/01/17,100
2014/01/18,100
2014/01/19,100
2014/01/20,100
2014/01/21,100
2014/01/22,100
2014/01/23,100
2014/01/24,100
2014/01/25,100
2014/01/26,100
2014/01/27,100
2014/01/28,100
2014/01/29,100
2014/01/30,100
2014/01/31,100
2014/02/01,100
2014/02/02,100
2014/02/03,100
2014/02/04,100
2014/02/05,100
2014/02/06,100
2014/02/07,100
2014/02/08,100
2014/02/09,100
2014/02/10,100
2014/02/11,100
2014/02/12,100
2014/02/13,100
2014/02/14,100
2014/02/15,100
2014/02/16,100
2014/02/17,100
2014/02/18,100
2014/02/19,100
2014/02/20,100
2014/02/21,100
2014/02/22,100
2014/02/23,100
2014/02/24,100
2014/02/25,100
2014/02/26,100
2014/02/27,100
2014/02/28,100
2014/03/01,100
2014/03/02,100
2014/03/03,100
2014/03/04,100
2014/03/05,100
2014/03/06,100
2014/03/07,100
