Date,transactionvalue7smaUSD
2014/02/14,6529
2014/02/15,7135
2014/02/16,7203
2014/02/17,6811
2014/02/18,6494
2014/02/19,6139
2014/02/20,5944
2014/02/21,5693
2014/02/22,4753
2014/02/23,4406
2014/02/24,4537
2014/02/25,4853
2014/02/26,5053
2014/02/27,5058
2014/02/28,5123
2014/03/01,5591
2014/03/02,5769
2014/03/03,6037
2014/03/04,6183
2014/03/05,6292
2014/03/06,6458
2014/03/07,8853
2014/03/08,9976
2014/03/09,10558
2014/03/10,11364
2014/03/11,11371
2014/03/12,11807
2014/03/13,11932
2014/03/14,9679
2014/03/15,8399
2014/03/16,7625
2014/03/17,6402
2014/03/18,9500
2014/03/19,9502
2014/03/20,9372
2014/03/21,9253
2014/03/22,8893
2014/03/23,8781
2014/03/24,8831
2014/03/25,5214
2014/03/26,4531
2014/03/27,4572
2014/03/28,4777
2014/03/29,4810
2014/03/30,5084
2014/03/31,5058
2014/04/01,5152
2014/04/02,5261
2014/04/03,5129
2014/04/04,4882
2014/04/05,5196
2014/04/06,5034
2014/04/07,4731
2014/04/08,4426
2014/04/09,4275
2014/04/10,4247
2014/04/11,4294
2014/04/12,3952
2014/04/13,3847
2014/04/14,3962
2014/04/15,4169
2014/04/16,4445
2014/04/17,4661
2014/04/18,4895
2014/04/19,4980
2014/04/20,5101
2014/04/21,5417
2014/04/22,5558
2014/04/23,5332
2014/04/24,4840
2014/04/25,4412
2014/04/26,4231
2014/04/27,3995
2014/04/28,3656
2014/04/29,3419
2014/04/30,3260
2014/05/01,3316
2014/05/02,3503
2014/05/03,3724
2014/05/04,3868
2014/05/05,3904
2014/05/06,3894
2014/05/07,4151
2014/05/08,4882
2014/05/09,5381
2014/05/10,5505
2014/05/11,5530
2014/05/12,5405
2014/05/13,5475
2014/05/14,5389
2014/05/15,4874
2014/05/16,4316
2014/05/17,4125
2014/05/18,3936
2014/05/19,3995
2014/05/20,4754
2014/05/21,4827
2014/05/22,4889
2014/05/23,5544
2014/05/24,6237
2014/05/25,7050
2014/05/26,7479
2014/05/27,7233
2014/05/28,7471
2014/05/29,7512
2014/05/30,7453
2014/05/31,7160
2014/06/01,7261
2014/06/02,7637
2014/06/03,7747
2014/06/04,8218
2014/06/05,8736
2014/06/06,9061
2014/06/07,9180
2014/06/08,9453
2014/06/09,8731
2014/06/10,8381
2014/06/11,7720
2014/06/12,7918
2014/06/13,7352
2014/06/14,6967
2014/06/15,6107
2014/06/16,6433
2014/06/17,6147
2014/06/18,6115
2014/06/19,5587
2014/06/20,5425
2014/06/21,5473
2014/06/22,5694
2014/06/23,5634
2014/06/24,6169
2014/06/25,6058
2014/06/26,5746
2014/06/27,5570
2014/06/28,5344
2014/06/29,5058
2014/06/30,5055
2014/07/01,5111
2014/07/02,5799
2014/07/03,5999
2014/07/04,5952
2014/07/05,6178
2014/07/06,6234
2014/07/07,6033
2014/07/08,5315
2014/07/09,4598
2014/07/10,4422
2014/07/11,4455
2014/07/12,4483
2014/07/13,4640
2014/07/14,4687
2014/07/15,4915
2014/07/16,5196
2014/07/17,5116
2014/07/18,5202
2014/07/19,4876
2014/07/20,4536
2014/07/21,4450
2014/07/22,4259
2014/07/23,3922
2014/07/24,3992
2014/07/25,3981
2014/07/26,3986
2014/07/27,3928
2014/07/28,3921
2014/07/29,4077
2014/07/30,4049
2014/07/31,3861
2014/08/01,3731
2014/08/02,3859
2014/08/03,4102
2014/08/04,4008
2014/08/05,4062
2014/08/06,4035
2014/08/07,4057
2014/08/08,3903
2014/08/09,3811
2014/08/10,3673
2014/08/11,3761
2014/08/12,3823
2014/08/13,4066
2014/08/14,4236
2014/08/15,4570
2014/08/16,4789
2014/08/17,4853
2014/08/18,5144
2014/08/19,4937
2014/08/20,4743
2014/08/21,4828
2014/08/22,7723
2014/08/23,7878
2014/08/24,7815
2014/08/25,7917
2014/08/26,9143
2014/08/27,10019
2014/08/28,10017
2014/08/29,6989
2014/08/30,6830
2014/08/31,6928
2014/09/01,6613
2014/09/02,5380
2014/09/03,4441
2014/09/04,4102
2014/09/05,3981
2014/09/06,3617
2014/09/07,3417
2014/09/08,3180
2014/09/09,3044
2014/09/10,3014
2014/09/11,3035
2014/09/12,2986
2014/09/13,3000
2014/09/14,2945
2014/09/15,2887
2014/09/16,2788
2014/09/17,2725
2014/09/18,2835
2014/09/19,2958
2014/09/20,3294
2014/09/21,3665
2014/09/22,3675
2014/09/23,3940
2014/09/24,4298
2014/09/25,4233
2014/09/26,4099
2014/09/27,3864
2014/09/28,3541
2014/09/29,3626
2014/09/30,3494
2014/10/01,3247
2014/10/02,3196
2014/10/03,3247
2014/10/04,3254
2014/10/05,3446
2014/10/06,3629
2014/10/07,3678
2014/10/08,3747
2014/10/09,3904
2014/10/10,4048
2014/10/11,4035
2014/10/12,3813
2014/10/13,3677
2014/10/14,3790
2014/10/15,4113
2014/10/16,4260
2014/10/17,4321
2014/10/18,4360
2014/10/19,4367
2014/10/20,4386
2014/10/21,4155
2014/10/22,3864
2014/10/23,3813
2014/10/24,3581
2014/10/25,3714
2014/10/26,3945
2014/10/27,4026
2014/10/28,4127
2014/10/29,3957
2014/10/30,3631
2014/10/31,3900
2014/11/01,3741
2014/11/02,3452
2014/11/03,3367
2014/11/04,3477
2014/11/05,3570
2014/11/06,3581
2014/11/07,3351
2014/11/08,3262
2014/11/09,3301
2014/11/10,3325
2014/11/11,3149
2014/11/12,3291
2014/11/13,3986
2014/11/14,4108
2014/11/15,4331
2014/11/16,4479
2014/11/17,4432
2014/11/18,4610
2014/11/19,4550
2014/11/20,4077
2014/11/21,4273
2014/11/22,4208
2014/11/23,4085
2014/11/24,4049
2014/11/25,4057
2014/11/26,4121
2014/11/27,4127
2014/11/28,4129
2014/11/29,4259
2014/11/30,4490
2014/12/01,4717
2014/12/02,4855
2014/12/03,4853
2014/12/04,4811
2014/12/05,4658
2014/12/06,4395
2014/12/07,4360
2014/12/08,4578
2014/12/09,4461
2014/12/10,4539
2014/12/11,4459
2014/12/12,4386
2014/12/13,4435
2014/12/14,4220
2014/12/15,3743
2014/12/16,3582
2014/12/17,3373
2014/12/18,3425
2014/12/19,3257
2014/12/20,3186
2014/12/21,3358
2014/12/22,3381
2014/12/23,3497
2014/12/24,3447
2014/12/25,3486
2014/12/26,3490
2014/12/27,3496
2014/12/28,3361
2014/12/29,3313
2014/12/30,3304
2014/12/31,3378
2015/01/01,3151
2015/01/02,3131
2015/01/03,3181
2015/01/04,3287
2015/01/05,3308
2015/01/06,3260
2015/01/07,3291
2015/01/08,3500
2015/01/09,3593
2015/01/10,3520
2015/01/11,3523
2015/01/12,3465
2015/01/13,3525
2015/01/14,3584
2015/01/15,3637
2015/01/16,3686
2015/01/17,3678
2015/01/18,3500
2015/01/19,3405
2015/01/20,3252
2015/01/21,3072
2015/01/22,2895
2015/01/23,2703
2015/01/24,2833
2015/01/25,2873
2015/01/26,3343
2015/01/27,3335
2015/01/28,3268
2015/01/29,3172
2015/01/30,3167
2015/01/31,2977
2015/02/01,2886
2015/02/02,2477
2015/02/03,2520
2015/02/04,2558
2015/02/05,2672
2015/02/06,2657
2015/02/07,2597
2015/02/08,2547
2015/02/09,2449
2015/02/10,2231
2015/02/11,2092
2015/02/12,1895
2015/02/13,1859
2015/02/14,1878
2015/02/15,1939
2015/02/16,1902
2015/02/17,1912
2015/02/18,1905
2015/02/19,1896
2015/02/20,1862
2015/02/21,1851
2015/02/22,1730
2015/02/23,1766
2015/02/24,1737
2015/02/25,1716
2015/02/26,1838
2015/02/27,2087
2015/02/28,2092
2015/03/01,2422
2015/03/02,2842
2015/03/03,2995
2015/03/04,3094
2015/03/05,3147
2015/03/06,2964
2015/03/07,3201
2015/03/08,3696
2015/03/09,3445
2015/03/10,3502
2015/03/11,3514
2015/03/12,3541
2015/03/13,3611
2015/03/14,3495
2015/03/15,2754
2015/03/16,2685
2015/03/17,2565
2015/03/18,2778
2015/03/19,2706
2015/03/20,2591
2015/03/21,2479
2015/03/22,2412
2015/03/23,2369
2015/03/24,2423
2015/03/25,2225
2015/03/26,2185
2015/03/27,2247
2015/03/28,2251
2015/03/29,2266
2015/03/30,2222
2015/03/31,2102
2015/04/01,2032
2015/04/02,1938
2015/04/03,1835
2015/04/04,1760
2015/04/05,1713
2015/04/06,1685
2015/04/07,1688
2015/04/08,1665
2015/04/09,1674
2015/04/10,1728
2015/04/11,1753
2015/04/12,1765
2015/04/13,1777
2015/04/14,1798
2015/04/15,1744
2015/04/16,1865
2015/04/17,1919
2015/04/18,1966
2015/04/19,2137
2015/04/20,2233
2015/04/21,2318
2015/04/22,2470
2015/04/23,2435
2015/04/24,2470
2015/04/25,2524
2015/04/26,2537
2015/04/27,2553
2015/04/28,2565
2015/04/29,2529
2015/04/30,2542
2015/05/01,2560
2015/05/02,2547
2015/05/03,2513
2015/05/04,2548
2015/05/05,2525
2015/05/06,2534
2015/05/07,2566
2015/05/08,2499
2015/05/09,2527
2015/05/10,2564
2015/05/11,2523
2015/05/12,2498
2015/05/13,2488
2015/05/14,2443
2015/05/15,2401
2015/05/16,2362
2015/05/17,2237
2015/05/18,2188
2015/05/19,2230
2015/05/20,2219
2015/05/21,2201
2015/05/22,2332
2015/05/23,2430
2015/05/24,2449
2015/05/25,2432
2015/05/26,2381
2015/05/27,2403
2015/05/28,2383
2015/05/29,2245
2015/05/30,2101
2015/05/31,2155
2015/06/01,2245
2015/06/02,2285
2015/06/03,2279
2015/06/04,2308
2015/06/05,2439
2015/06/06,2573
2015/06/07,2635
2015/06/08,2580
2015/06/09,2565
2015/06/10,2537
2015/06/11,2544
2015/06/12,2470
2015/06/13,2428
2015/06/14,2476
2015/06/15,2540
2015/06/16,2731
2015/06/17,2911
2015/06/18,2981
2015/06/19,3147
2015/06/20,3198
2015/06/21,3123
2015/06/22,3052
2015/06/23,2838
2015/06/24,2682
2015/06/25,2562
2015/06/26,2493
2015/06/27,2531
2015/06/28,2472
2015/06/29,2527
2015/06/30,2605
2015/07/01,2593
2015/07/02,2641
2015/07/03,2539
2015/07/04,2443
2015/07/05,2536
2015/07/06,2488
2015/07/07,2348
2015/07/08,2248
2015/07/09,2168
2015/07/10,2198
2015/07/11,2159
2015/07/12,2034
2015/07/13,2048
2015/07/14,2227
2015/07/15,2443
2015/07/16,2665
2015/07/17,2706
2015/07/18,2692
2015/07/19,2666
2015/07/20,2628
2015/07/21,2501
2015/07/22,2364
2015/07/23,2285
2015/07/24,2313
2015/07/25,2355
2015/07/26,2384
2015/07/27,2432
2015/07/28,2543
2015/07/29,2551
2015/07/30,2484
2015/07/31,2315
2015/08/01,2217
2015/08/02,2212
2015/08/03,2198
2015/08/04,2132
2015/08/05,2181
2015/08/06,2180
2015/08/07,2298
2015/08/08,2556
2015/08/09,2806
2015/08/10,2860
2015/08/11,2890
2015/08/12,2950
2015/08/13,3079
2015/08/14,3150
2015/08/15,3090
2015/08/16,3031
2015/08/17,3116
2015/08/18,3281
2015/08/19,3297
2015/08/20,3273
2015/08/21,3228
2015/08/22,3215
2015/08/23,3119
2015/08/24,3144
2015/08/25,3109
2015/08/26,3075
2015/08/27,3031
2015/08/28,3059
2015/08/29,2961
2015/08/30,2866
2015/08/31,2687
2015/09/01,2526
2015/09/02,2414
2015/09/03,2320
2015/09/04,2215
2015/09/05,2157
2015/09/06,2204
2015/09/07,2152
2015/09/08,2183
2015/09/09,2232
2015/09/10,2297
2015/09/11,2180
2015/09/12,2133
2015/09/13,2017
2015/09/14,1985
2015/09/15,1861
2015/09/16,1787
2015/09/17,1580
2015/09/18,1614
2015/09/19,1731
2015/09/20,1816
2015/09/21,1968
2015/09/22,2071
2015/09/23,2106
2015/09/24,2261
2015/09/25,2354
2015/09/26,2335
2015/09/27,2290
2015/09/28,2255
2015/09/29,2305
2015/09/30,2333
2015/10/01,2409
2015/10/02,2469
2015/10/03,2459
2015/10/04,2516
2015/10/05,2524
2015/10/06,2525
2015/10/07,2566
2015/10/08,2669
2015/10/09,2667
2015/10/10,2710
2015/10/11,2747
2015/10/12,2741
2015/10/13,2759
2015/10/14,2802
2015/10/15,2777
2015/10/16,2838
2015/10/17,2950
2015/10/18,2963
2015/10/19,2984
2015/10/20,2964
2015/10/21,2891
2015/10/22,2825
2015/10/23,2741
2015/10/24,2681
2015/10/25,2777
2015/10/26,2927
2015/10/27,3000
2015/10/28,3177
2015/10/29,3398
2015/10/30,3695
2015/10/31,3844
2015/11/01,3903
2015/11/02,4052
2015/11/03,4573
2015/11/04,7305
2015/11/05,7834
2015/11/06,8011
2015/11/07,8294
2015/11/08,8579
2015/11/09,8915
2015/11/10,8843
2015/11/11,6591
2015/11/12,6324
2015/11/13,6333
2015/11/14,6499
2015/11/15,6421
2015/11/16,6171
2015/11/17,5816
2015/11/18,5322
2015/11/19,5057
2015/11/20,4832
2015/11/21,4317
2015/11/22,4018
2015/11/23,3671
2015/11/24,3524
2015/11/25,3585
2015/11/26,3583
2015/11/27,3610
2015/11/28,3749
2015/11/29,3900
2015/11/30,4197
2015/12/01,4495
2015/12/02,4680
2015/12/03,4712
2015/12/04,4834
2015/12/05,5646
2015/12/06,6810
2015/12/07,7021
2015/12/08,7155
2015/12/09,7464
2015/12/10,7715
2015/12/11,8032
2015/12/12,7655
2015/12/13,7672
2015/12/14,8095
2015/12/15,8528
2015/12/16,8786
2015/12/17,9139
2015/12/18,9283
2015/12/19,9461
2015/12/20,9049
2015/12/21,9151
2015/12/22,9198
2015/12/23,9146
2015/12/24,9330
2015/12/25,9519
2015/12/26,9255
2015/12/27,8469
2015/12/28,7775
2015/12/29,7137
2015/12/30,6662
2015/12/31,5672
2016/01/01,4696
2016/01/02,4176
2016/01/03,4024
2016/01/04,3624
2016/01/05,3382
2016/01/06,3055
2016/01/07,3139
2016/01/08,3091
2016/01/09,2964
2016/01/10,3034
2016/01/11,3282
2016/01/12,3228
2016/01/13,3210
2016/01/14,3081
2016/01/15,3199
2016/01/16,3304
2016/01/17,5637
2016/01/18,7448
2016/01/19,9613
2016/01/20,10220
2016/01/21,11219
2016/01/22,12706
2016/01/23,20989
2016/01/24,37148
2016/01/25,39154
2016/01/26,39105
2016/01/27,41449
2016/01/28,41522
2016/01/29,41209
2016/01/30,33527
2016/01/31,15102
2016/02/01,11958
2016/02/02,10269
2016/02/03,7297
2016/02/04,6483
2016/02/05,5621
2016/02/06,5378
2016/02/07,5633
2016/02/08,4979
2016/02/09,4650
2016/02/10,4824
2016/02/11,4809
2016/02/12,4672
2016/02/13,4693
2016/02/14,4769
2016/02/15,5174
2016/02/16,5725
2016/02/17,6153
2016/02/18,6586
2016/02/19,7210
2016/02/20,7619
2016/02/21,8039
2016/02/22,8176
2016/02/23,8106
2016/02/24,8060
2016/02/25,7838
2016/02/26,7483
2016/02/27,7145
2016/02/28,8100
2016/02/29,9263
2016/03/01,10734
2016/03/02,11045
2016/03/03,11138
2016/03/04,12305
2016/03/05,16243
2016/03/06,14732
2016/03/07,13323
2016/03/08,11542
2016/03/09,10876
2016/03/10,10697
2016/03/11,9287
2016/03/12,5135
2016/03/13,5054
2016/03/14,4877
2016/03/15,5131
2016/03/16,8244
2016/03/17,9755
2016/03/18,10510
2016/03/19,10585
2016/03/20,10531
2016/03/21,10381
2016/03/22,10088
2016/03/23,6996
2016/03/24,5419
2016/03/25,4646
2016/03/26,4490
2016/03/27,4563
2016/03/28,4606
2016/03/29,4605
2016/03/30,4542
2016/03/31,4456
2016/04/01,4338
2016/04/02,4348
2016/04/03,4215
2016/04/04,4181
2016/04/05,4164
2016/04/06,4226
2016/04/07,4356
2016/04/08,4511
2016/04/09,4620
2016/04/10,4742
2016/04/11,4803
2016/04/12,5063
2016/04/13,5276
2016/04/14,5304
2016/04/15,5638
2016/04/16,5986
2016/04/17,6179
2016/04/18,6607
2016/04/19,6721
2016/04/20,7022
2016/04/21,7734
2016/04/22,8231
2016/04/23,8380
2016/04/24,8328
2016/04/25,8047
2016/04/26,7775
2016/04/27,7282
2016/04/28,6476
2016/04/29,5498
2016/04/30,4887
2016/05/01,4733
2016/05/02,4615
2016/05/03,4499
2016/05/04,4448
2016/05/05,4359
2016/05/06,4383
2016/05/07,4427
2016/05/08,4358
2016/05/09,4264
2016/05/10,4233
2016/05/11,4296
2016/05/12,4340
2016/05/13,4419
2016/05/14,4394
2016/05/15,4497
2016/05/16,4624
2016/05/17,4773
2016/05/18,4701
2016/05/19,4801
2016/05/20,4724
2016/05/21,4656
2016/05/22,4508
2016/05/23,4383
2016/05/24,4298
2016/05/25,4540
2016/05/26,4855
2016/05/27,5504
2016/05/28,6332
2016/05/29,6959
2016/05/30,7164
2016/05/31,7426
2016/06/01,7328
2016/06/02,7040
2016/06/03,6399
2016/06/04,5671
2016/06/05,5317
2016/06/06,5243
2016/06/07,5101
2016/06/08,5051
2016/06/09,5004
2016/06/10,5178
2016/06/11,5294
2016/06/12,5728
2016/06/13,6068
2016/06/14,6238
2016/06/15,6396
2016/06/16,6765
2016/06/17,7103
2016/06/18,7433
2016/06/19,7198
2016/06/20,7256
2016/06/21,7437
2016/06/22,7631
2016/06/23,7637
2016/06/24,7570
2016/06/25,7510
2016/06/26,7437
2016/06/27,7214
2016/06/28,6908
2016/06/29,6643
2016/06/30,6377
2016/07/01,6240
2016/07/02,6292
2016/07/03,6316
2016/07/04,6566
2016/07/05,6668
2016/07/06,6775
2016/07/07,7149
2016/07/08,7191
2016/07/09,7081
2016/07/10,7001
2016/07/11,6783
2016/07/12,6856
2016/07/13,6927
2016/07/14,6620
2016/07/15,7079
2016/07/16,7152
2016/07/17,7434
2016/07/18,7477
2016/07/19,7583
2016/07/20,7632
2016/07/21,7690
2016/07/22,7261
2016/07/23,7118
2016/07/24,6917
2016/07/25,6687
2016/07/26,6500
2016/07/27,6466
2016/07/28,6497
2016/07/29,6332
2016/07/30,6338
2016/07/31,6271
2016/08/01,6197
2016/08/02,6489
2016/08/03,6312
2016/08/04,6382
2016/08/05,6338
2016/08/06,6096
2016/08/07,6038
2016/08/08,6063
2016/08/09,5677
2016/08/10,5606
2016/08/11,5295
2016/08/12,5165
2016/08/13,5327
2016/08/14,5212
2016/08/15,5340
2016/08/16,5417
2016/08/17,5359
2016/08/18,5406
2016/08/19,5506
2016/08/20,5542
2016/08/21,5437
2016/08/22,5328
2016/08/23,5169
2016/08/24,5231
2016/08/25,5184
2016/08/26,5153
2016/08/27,4945
2016/08/28,4954
2016/08/29,4856
2016/08/30,4724
2016/08/31,4622
2016/09/01,4488
2016/09/02,4304
2016/09/03,4270
2016/09/04,4207
2016/09/05,4233
2016/09/06,4233
2016/09/07,4140
2016/09/08,4160
2016/09/09,4292
2016/09/10,4379
2016/09/11,4572
2016/09/12,4616
2016/09/13,4742
2016/09/14,4898
2016/09/15,4846
2016/09/16,4918
2016/09/17,4831
2016/09/18,4828
2016/09/19,4941
2016/09/20,5039
2016/09/21,4991
2016/09/22,5267
2016/09/23,5349
2016/09/24,5595
2016/09/25,5677
2016/09/26,5721
2016/09/27,5540
2016/09/28,5809
2016/09/29,5604
2016/09/30,5588
2016/10/01,5376
2016/10/02,5200
2016/10/03,5019
2016/10/04,5007
2016/10/05,4823
2016/10/06,4898
2016/10/07,4831
2016/10/08,5040
2016/10/09,5526
2016/10/10,5882
2016/10/11,6235
2016/10/12,6547
2016/10/13,6644
2016/10/14,6629
2016/10/15,7272
2016/10/16,7280
2016/10/17,6979
2016/10/18,6906
2016/10/19,6721
2016/10/20,6715
2016/10/21,7026
2016/10/22,6118
2016/10/23,5896
2016/10/24,6701
2016/10/25,7020
2016/10/26,7079
2016/10/27,7303
2016/10/28,6835
2016/10/29,6923
2016/10/30,6657
2016/10/31,5872
2016/11/01,5416
2016/11/02,6322
2016/11/03,7873
2016/11/04,9634
2016/11/05,11421
2016/11/06,13222
2016/11/07,14116
2016/11/08,14537
2016/11/09,13724
2016/11/10,11791
2016/11/11,9979
2016/11/12,7952
2016/11/13,6014
2016/11/14,4948
2016/11/15,4393
2016/11/16,4056
2016/11/17,4008
2016/11/18,4066
2016/11/19,4125
2016/11/20,4123
2016/11/21,4125
2016/11/22,4124
2016/11/23,4088
2016/11/24,4085
2016/11/25,3956
2016/11/26,3936
2016/11/27,3844
2016/11/28,3800
2016/11/29,3680
2016/11/30,3512
2016/12/01,3576
2016/12/02,3709
2016/12/03,3718
2016/12/04,3706
2016/12/05,3843
2016/12/06,3885
2016/12/07,3935
2016/12/08,3813
2016/12/09,3816
2016/12/10,3863
2016/12/11,3963
2016/12/12,3993
2016/12/13,4031
2016/12/14,4131
2016/12/15,4382
2016/12/16,4509
2016/12/17,4618
2016/12/18,4784
2016/12/19,4828
2016/12/20,4970
2016/12/21,5342
2016/12/22,5491
2016/12/23,5844
2016/12/24,6032
2016/12/25,6056
2016/12/26,6107
2016/12/27,6353
2016/12/28,6256
2016/12/29,6111
2016/12/30,6053
2016/12/31,5990
2017/01/01,6125
2017/01/02,6128
2017/01/03,6083
2017/01/04,6325
2017/01/05,7070
2017/01/06,7211
2017/01/07,7409
2017/01/08,7414
2017/01/09,7608
2017/01/10,7605
2017/01/11,8028
2017/01/12,7834
2017/01/13,7654
2017/01/14,7437
2017/01/15,7451
2017/01/16,7383
2017/01/17,7432
2017/01/18,6673
2017/01/19,6417
2017/01/20,6516
2017/01/21,6546
2017/01/22,6324
2017/01/23,6256
2017/01/24,6181
2017/01/25,6167
2017/01/26,5940
2017/01/27,5727
2017/01/28,5631
2017/01/29,5745
2017/01/30,5675
2017/01/31,5545
2017/02/01,5556
2017/02/02,5689
2017/02/03,5882
2017/02/04,6299
2017/02/05,6450
2017/02/06,6729
2017/02/07,6878
2017/02/08,7010
2017/02/09,7346
2017/02/10,7524
2017/02/11,7217
2017/02/12,6896
2017/02/13,6619
2017/02/14,6565
2017/02/15,6466
2017/02/16,6669
2017/02/17,6570
2017/02/18,6457
2017/02/19,6728
2017/02/20,6774
2017/02/21,6882
2017/02/22,7473
2017/02/23,7596
2017/02/24,7370
2017/02/25,7337
2017/02/26,7196
2017/02/27,7481
2017/02/28,7520
2017/03/01,7432
2017/03/02,7233
2017/03/03,8745
2017/03/04,9477
2017/03/05,9564
2017/03/06,9659
2017/03/07,9783
2017/03/08,9877
2017/03/09,11558
2017/03/10,10638
2017/03/11,10260
2017/03/12,10396
2017/03/13,10529
2017/03/14,10925
2017/03/15,10860
2017/03/16,9473
2017/03/17,9669
2017/03/18,10165
2017/03/19,12658
2017/03/20,13081
2017/03/21,14889
2017/03/22,16016
2017/03/23,15483
2017/03/24,15664
2017/03/25,16034
2017/03/26,13723
2017/03/27,13400
2017/03/28,11234
2017/03/29,9666
2017/03/30,9544
2017/03/31,9716
2017/04/01,9598
2017/04/02,11056
2017/04/03,11951
2017/04/04,12345
2017/04/05,12570
2017/04/06,12630
2017/04/07,13939
2017/04/08,19568
2017/04/09,18083
2017/04/10,17065
2017/04/11,16625
2017/04/12,16751
2017/04/13,17175
2017/04/14,15079
2017/04/15,8729
2017/04/16,9179
2017/04/17,9561
2017/04/18,9832
2017/04/19,9757
2017/04/20,9624
2017/04/21,9602
2017/04/22,9755
2017/04/23,9374
2017/04/24,9239
2017/04/25,9638
2017/04/26,9760
2017/04/27,9966
2017/04/28,10219
2017/04/29,10222
2017/04/30,10294
2017/05/01,10419
2017/05/02,10169
2017/05/03,10686
2017/05/04,10786
2017/05/05,11611
2017/05/06,12079
2017/05/07,12397
2017/05/08,13135
2017/05/09,13883
2017/05/10,15084
2017/05/11,15973
2017/05/12,16061
2017/05/13,16653
2017/05/14,16861
2017/05/15,16758
2017/05/16,17384
2017/05/17,17582
2017/05/18,17874
2017/05/19,17970
2017/05/20,18001
2017/05/21,18324
2017/05/22,19111
2017/05/23,19706
2017/05/24,20048
2017/05/25,20802
2017/05/26,21125
2017/05/27,21225
2017/05/28,21941
2017/05/29,21304
2017/05/30,21323
2017/05/31,21030
2017/06/01,20906
2017/06/02,21768
2017/06/03,23193
2017/06/04,25107
2017/06/05,26797
2017/06/06,26701
2017/06/07,26487
2017/06/08,25988
2017/06/09,25964
2017/06/10,26086
2017/06/11,25652
2017/06/12,25785
2017/06/13,26760
2017/06/14,27972
2017/06/15,28455
2017/06/16,29242
2017/06/17,29015
2017/06/18,28710
2017/06/19,28619
2017/06/20,28483
2017/06/21,29233
2017/06/22,30306
2017/06/23,29400
2017/06/24,29486
2017/06/25,29314
2017/06/26,30252
2017/06/27,29647
2017/06/28,28230
2017/06/29,28611
2017/06/30,29724
2017/07/01,29612
2017/07/02,29000
2017/07/03,27875
2017/07/04,27499
2017/07/05,27751
2017/07/06,26377
2017/07/07,25344
2017/07/08,26084
2017/07/09,27471
2017/07/10,28004
2017/07/11,28341
2017/07/12,27872
2017/07/13,27689
2017/07/14,27744
2017/07/15,25977
2017/07/16,24187
2017/07/17,23018
2017/07/18,22673
2017/07/19,22513
2017/07/20,22803
2017/07/21,22345
2017/07/22,22895
2017/07/23,23602
2017/07/24,24125
2017/07/25,32101
2017/07/26,34411
2017/07/27,34708
2017/07/28,38116
2017/07/29,42569
2017/07/30,57619
2017/07/31,58761
2017/08/01,55436
2017/08/02,55096
2017/08/03,54995
2017/08/04,52326
2017/08/05,48379
2017/08/06,33922
2017/08/07,33347
2017/08/08,30186
2017/08/09,29444
2017/08/10,30839
2017/08/11,32553
2017/08/12,33880
2017/08/13,34721
2017/08/14,36851
2017/08/15,37215
2017/08/16,39141
2017/08/17,38801
2017/08/18,38268
2017/08/19,38415
2017/08/20,38453
2017/08/21,37939
2017/08/22,38072
2017/08/23,36101
2017/08/24,35959
2017/08/25,35035
2017/08/26,33708
2017/08/27,31800
2017/08/28,30445
2017/08/29,29609
2017/08/30,29117
2017/08/31,28519
2017/09/01,28629
2017/09/02,29277
2017/09/03,31024
2017/09/04,31937
2017/09/05,41810
2017/09/06,43805
2017/09/07,45287
2017/09/08,45921
2017/09/09,46695
2017/09/10,46969
2017/09/11,47747
2017/09/12,39212
2017/09/13,39340
2017/09/14,39824
2017/09/15,40757
2017/09/16,40745
2017/09/17,40287
2017/09/18,39911
2017/09/19,37984
2017/09/20,36560
2017/09/21,34459
2017/09/22,32819
2017/09/23,31023
2017/09/24,29615
2017/09/25,28382
2017/09/26,28975
2017/09/27,29181
2017/09/28,30066
2017/09/29,30350
2017/09/30,31696
2017/10/01,32857
2017/10/02,32377
2017/10/03,31474
2017/10/04,30457
2017/10/05,29169
2017/10/06,27644
2017/10/07,25703
2017/10/08,24778
2017/10/09,26178
2017/10/10,27064
2017/10/11,27391
2017/10/12,28611
2017/10/13,30736
2017/10/14,32091
2017/10/15,32409
2017/10/16,31628
2017/10/17,33989
2017/10/18,34860
2017/10/19,34248
2017/10/20,34172
2017/10/21,34316
2017/10/22,34941
2017/10/23,37933
2017/10/24,37609
2017/10/25,37488
2017/10/26,38385
2017/10/27,40297
2017/10/28,41436
2017/10/29,41226
2017/10/30,38443
2017/10/31,38053
2017/11/01,39113
2017/11/02,40256
2017/11/03,44653
2017/11/04,59518
2017/11/05,81125
2017/11/06,86593
2017/11/07,91176
2017/11/08,100136
2017/11/09,100561
2017/11/10,97680
2017/11/11,85337
2017/11/12,69366
2017/11/13,71546
2017/11/14,74265
2017/11/15,70077
2017/11/16,76401
2017/11/17,81823
2017/11/18,84857
2017/11/19,98045
2017/11/20,99787
2017/11/21,97850
2017/11/22,100278
2017/11/23,98474
2017/11/24,94744
2017/11/25,94120
2017/11/26,79154
2017/11/27,73370
2017/11/28,73014
2017/11/29,72101
2017/11/30,70813
2017/12/01,68803
2017/12/02,68682
2017/12/03,69215
2017/12/04,71068
2017/12/05,72414
2017/12/06,74540
2017/12/07,84602
2017/12/08,91483
2017/12/09,96910
2017/12/10,100448
2017/12/11,107065
2017/12/12,116015
