Date,top100cap14sma
2012/06/14,24.856
2012/06/15,24.858
2012/06/16,24.866
2012/06/17,24.861
2012/06/18,24.87
2012/06/19,24.883
2012/06/20,24.893
2012/06/21,24.907
2012/06/22,24.921
2012/06/23,24.905
2012/06/24,24.905
2012/06/25,24.9
2012/06/26,24.89
2012/06/27,24.871
2012/06/28,24.874
2012/06/29,24.876
2012/06/30,24.876
2012/07/01,24.89
2012/07/02,24.885
2012/07/03,24.882
2012/07/04,24.892
2012/07/05,24.898
2012/07/06,24.907
2012/07/07,24.917
2012/07/08,24.917
2012/07/09,24.929
2012/07/10,24.945
2012/07/11,24.956
2012/07/12,24.981
2012/07/13,25.003
2012/07/14,25.02
2012/07/15,25.035
2012/07/16,25.049
2012/07/17,25.052
2012/07/18,25.044
2012/07/19,25.029
2012/07/20,25.013
2012/07/21,24.997
2012/07/22,24.977
2012/07/23,24.963
2012/07/24,24.943
2012/07/25,24.924
2012/07/26,24.882
2012/07/27,24.848
2012/07/28,24.817
2012/07/29,24.789
2012/07/30,24.771
2012/07/31,24.758
2012/08/01,24.75
2012/08/02,24.74
2012/08/03,24.731
2012/08/04,24.723
2012/08/05,24.716
2012/08/06,24.711
2012/08/07,24.713
2012/08/08,24.705
2012/08/09,24.681
2012/08/10,24.661
2012/08/11,24.635
2012/08/12,24.603
2012/08/13,24.565
2012/08/14,24.536
2012/08/15,24.503
2012/08/16,24.483
2012/08/17,24.459
2012/08/18,24.433
2012/08/19,24.375
2012/08/20,24.285
2012/08/21,24.182
2012/08/22,24.064
2012/08/23,23.952
2012/08/24,23.825
2012/08/25,23.696
2012/08/26,23.569
2012/08/27,23.438
2012/08/28,23.296
2012/08/29,23.141
2012/08/30,22.961
2012/08/31,22.783
2012/09/01,22.595
2012/09/02,22.432
2012/09/03,22.299
2012/09/04,22.174
2012/09/05,22.051
2012/09/06,21.921
2012/09/07,21.795
2012/09/08,21.672
2012/09/09,21.544
2012/09/10,21.423
2012/09/11,21.287
2012/09/12,21.149
2012/09/13,21.021
2012/09/14,20.881
2012/09/15,20.744
2012/09/16,20.605
2012/09/17,20.457
2012/09/18,20.309
2012/09/19,20.157
2012/09/20,20.011
2012/09/21,19.9
2012/09/22,19.784
2012/09/23,19.662
2012/09/24,19.549
2012/09/25,19.45
2012/09/26,19.362
2012/09/27,19.288
2012/09/28,19.226
2012/09/29,19.175
2012/09/30,19.134
2012/10/01,19.1
2012/10/02,19.073
2012/10/03,19.067
2012/10/04,19.068
2012/10/05,19.047
2012/10/06,19.034
2012/10/07,19.027
2012/10/08,19.011
2012/10/09,19
2012/10/10,18.998
2012/10/11,18.998
2012/10/12,18.995
2012/10/13,18.989
2012/10/14,18.985
2012/10/15,18.982
2012/10/16,18.986
2012/10/17,18.99
2012/10/18,18.989
2012/10/19,18.987
2012/10/20,18.988
2012/10/21,19.008
2012/10/22,19.06
2012/10/23,19.106
2012/10/24,19.146
2012/10/25,19.179
2012/10/26,19.217
2012/10/27,19.256
2012/10/28,19.292
2012/10/29,19.325
2012/10/30,19.374
2012/10/31,19.413
2012/11/01,19.456
2012/11/02,19.491
2012/11/03,19.53
2012/11/04,19.552
2012/11/05,19.55
2012/11/06,19.555
2012/11/07,19.554
2012/11/08,19.555
2012/11/09,19.554
2012/11/10,19.554
2012/11/11,19.56
2012/11/12,19.563
2012/11/13,19.541
2012/11/14,19.529
2012/11/15,19.519
2012/11/16,19.52
2012/11/17,19.526
2012/11/18,19.531
2012/11/19,19.541
2012/11/20,19.55
2012/11/21,19.575
2012/11/22,19.606
2012/11/23,19.636
2012/11/24,19.661
2012/11/25,19.683
2012/11/26,19.688
2012/11/27,19.721
2012/11/28,19.762
2012/11/29,19.799
2012/11/30,19.834
2012/12/01,19.861
2012/12/02,19.886
2012/12/03,19.916
2012/12/04,19.936
2012/12/05,19.943
2012/12/06,19.946
2012/12/07,19.951
2012/12/08,19.962
2012/12/09,19.966
2012/12/10,19.993
2012/12/11,19.99
2012/12/12,19.977
2012/12/13,19.952
2012/12/14,19.918
2012/12/15,19.884
2012/12/16,19.848
2012/12/17,19.809
2012/12/18,19.768
2012/12/19,19.737
2012/12/20,19.703
2012/12/21,19.663
2012/12/22,19.621
2012/12/23,19.587
2012/12/24,19.548
2012/12/25,19.51
2012/12/26,19.48
2012/12/27,19.464
2012/12/28,19.455
2012/12/29,19.449
2012/12/30,19.448
2012/12/31,19.444
2013/01/01,19.45
2013/01/02,19.454
2013/01/03,19.462
2013/01/04,19.472
2013/01/05,19.482
2013/01/06,19.497
2013/01/07,19.516
2013/01/08,19.52
2013/01/09,19.518
2013/01/10,19.513
2013/01/11,19.508
2013/01/12,19.5
2013/01/13,19.482
2013/01/14,19.462
2013/01/15,19.44
2013/01/16,19.413
2013/01/17,19.382
2013/01/18,19.358
2013/01/19,19.333
2013/01/20,19.306
2013/01/21,19.274
2013/01/22,19.261
2013/01/23,19.253
2013/01/24,19.239
2013/01/25,19.227
2013/01/26,19.225
2013/01/27,19.231
2013/01/28,19.241
2013/01/29,19.254
2013/01/30,19.273
2013/01/31,19.292
2013/02/01,19.311
2013/02/02,19.326
2013/02/03,19.339
2013/02/04,19.354
2013/02/05,19.368
2013/02/06,19.375
2013/02/07,19.392
2013/02/08,19.405
2013/02/09,19.403
2013/02/10,19.401
2013/02/11,19.4
2013/02/12,19.402
2013/02/13,19.398
2013/02/14,19.396
2013/02/15,19.39
2013/02/16,19.388
2013/02/17,19.372
2013/02/18,19.358
2013/02/19,19.343
2013/02/20,19.341
2013/02/21,19.338
2013/02/22,19.34
2013/02/23,19.342
2013/02/24,19.335
2013/02/25,19.325
2013/02/26,19.312
2013/02/27,19.298
2013/02/28,19.286
2013/03/01,19.275
2013/03/02,19.267
2013/03/03,19.278
2013/03/04,19.293
2013/03/05,19.302
2013/03/06,19.305
2013/03/07,19.308
2013/03/08,19.315
2013/03/09,19.326
2013/03/10,19.338
2013/03/11,19.354
2013/03/12,19.369
2013/03/13,19.387
2013/03/14,19.404
2013/03/15,19.417
2013/03/16,19.427
2013/03/17,19.43
2013/03/18,19.427
2013/03/19,19.428
2013/03/20,19.429
2013/03/21,19.429
2013/03/22,19.419
2013/03/23,19.406
2013/03/24,19.404
2013/03/25,19.404
2013/03/26,19.414
2013/03/27,19.427
2013/03/28,19.443
2013/03/29,19.475
2013/03/30,19.514
2013/03/31,19.547
2013/04/01,19.59
2013/04/02,19.639
2013/04/03,19.68
2013/04/04,19.723
2013/04/05,19.757
2013/04/06,19.792
2013/04/07,19.82
2013/04/08,19.837
2013/04/09,19.846
2013/04/10,19.852
2013/04/11,19.887
2013/04/12,19.906
2013/04/13,19.919
2013/04/14,19.941
2013/04/15,19.971
2013/04/16,20.006
2013/04/17,20.035
2013/04/18,20.066
2013/04/19,20.109
2013/04/20,20.159
2013/04/21,20.213
2013/04/22,20.273
2013/04/23,20.33
2013/04/24,20.369
2013/04/25,20.383
2013/04/26,20.403
2013/04/27,20.405
2013/04/28,20.408
2013/04/29,20.384
2013/04/30,20.354
2013/05/01,20.337
2013/05/02,20.322
2013/05/03,20.308
2013/05/04,20.283
2013/05/05,20.259
2013/05/06,20.229
2013/05/07,20.198
2013/05/08,20.185
2013/05/09,20.168
2013/05/10,20.142
2013/05/11,20.132
2013/05/12,20.12
2013/05/13,20.116
2013/05/14,20.111
2013/05/15,20.103
2013/05/16,20.098
2013/05/17,20.09
2013/05/18,20.083
2013/05/19,20.078
2013/05/20,20.079
2013/05/21,20.078
2013/05/22,20.078
2013/05/23,20.077
2013/05/24,20.082
2013/05/25,20.073
2013/05/26,20.066
2013/05/27,20.064
2013/05/28,20.061
2013/05/29,20.052
2013/05/30,20.038
2013/05/31,20.022
2013/06/01,20.005
2013/06/02,19.99
2013/06/03,19.968
2013/06/04,19.946
2013/06/05,19.927
2013/06/06,19.906
2013/06/07,19.883
2013/06/08,19.879
2013/06/09,19.88
2013/06/10,19.875
2013/06/11,19.868
2013/06/12,19.872
2013/06/13,19.874
2013/06/14,19.882
2013/06/15,19.891
2013/06/16,19.902
2013/06/17,19.919
2013/06/18,19.938
2013/06/19,19.952
2013/06/20,19.97
2013/06/21,19.99
2013/06/22,20.004
2013/06/23,20.015
2013/06/24,20.028
2013/06/25,20.038
2013/06/26,20.044
2013/06/27,20.052
2013/06/28,20.059
2013/06/29,20.069
2013/06/30,20.078
2013/07/01,20.089
2013/07/02,20.104
2013/07/03,20.118
2013/07/04,20.137
2013/07/05,20.162
2013/07/06,20.197
2013/07/07,20.23
2013/07/08,20.266
2013/07/09,20.307
2013/07/10,20.344
2013/07/11,20.381
2013/07/12,20.41
2013/07/13,20.429
2013/07/14,20.444
2013/07/15,20.452
2013/07/16,20.455
2013/07/17,20.461
2013/07/18,20.483
2013/07/19,20.492
2013/07/20,20.49
2013/07/21,20.49
2013/07/22,20.486
2013/07/23,20.477
2013/07/24,20.472
2013/07/25,20.466
2013/07/26,20.464
2013/07/27,20.469
2013/07/28,20.479
2013/07/29,20.499
2013/07/30,20.523
2013/07/31,20.551
2013/08/01,20.551
2013/08/02,20.56
2013/08/03,20.566
2013/08/04,20.57
2013/08/05,20.569
2013/08/06,20.575
2013/08/07,20.582
2013/08/08,20.59
2013/08/09,20.597
2013/08/10,20.599
2013/08/11,20.609
2013/08/12,20.628
2013/08/13,20.652
2013/08/14,20.662
2013/08/15,20.671
2013/08/16,20.673
2013/08/17,20.671
2013/08/18,20.669
2013/08/19,20.672
2013/08/20,20.663
2013/08/21,20.648
2013/08/22,20.632
2013/08/23,20.608
2013/08/24,20.588
2013/08/25,20.56
2013/08/26,20.513
2013/08/27,20.457
2013/08/28,20.408
2013/08/29,20.353
2013/08/30,20.304
2013/08/31,20.264
2013/09/01,20.22
2013/09/02,20.172
2013/09/03,20.133
2013/09/04,20.103
2013/09/05,20.063
2013/09/06,20.033
2013/09/07,20.003
2013/09/08,19.971
2013/09/09,19.931
2013/09/10,19.895
2013/09/11,19.854
2013/09/12,19.822
2013/09/13,19.788
2013/09/14,19.755
2013/09/15,19.725
2013/09/16,19.692
2013/09/17,19.661
2013/09/18,19.622
2013/09/19,19.602
2013/09/20,19.583
2013/09/21,19.564
2013/09/22,19.534
2013/09/23,19.518
2013/09/24,19.497
2013/09/25,19.478
2013/09/26,19.464
2013/09/27,19.454
2013/09/28,19.445
2013/09/29,19.441
2013/09/30,19.441
2013/10/01,19.444
2013/10/02,19.462
2013/10/03,19.484
2013/10/04,19.506
2013/10/05,19.528
2013/10/06,19.56
2013/10/07,19.588
2013/10/08,19.62
2013/10/09,19.65
2013/10/10,19.677
2013/10/11,19.709
2013/10/12,19.743
2013/10/13,19.774
2013/10/14,19.803
2013/10/15,19.828
2013/10/16,19.836
2013/10/17,19.829
2013/10/18,19.83
2013/10/19,19.833
2013/10/20,19.837
2013/10/21,19.834
2013/10/22,19.825
2013/10/23,19.819
2013/10/24,19.81
2013/10/25,19.869
2013/10/26,19.931
2013/10/27,19.992
2013/10/28,20.054
2013/10/29,20.116
2013/10/30,20.185
2013/10/31,20.257
2013/11/01,20.324
2013/11/02,20.387
2013/11/03,20.455
2013/11/04,20.565
2013/11/05,20.685
2013/11/06,20.81
2013/11/07,20.939
2013/11/08,20.993
2013/11/09,21.043
2013/11/10,21.095
2013/11/11,21.145
2013/11/12,21.195
2013/11/13,21.237
2013/11/14,21.28
2013/11/15,21.317
2013/11/16,21.357
2013/11/17,21.396
2013/11/18,21.4
2013/11/19,21.404
2013/11/20,21.403
2013/11/21,21.395
2013/11/22,21.44
2013/11/23,21.463
2013/11/24,21.484
2013/11/25,21.503
2013/11/26,21.519
2013/11/27,21.534
2013/11/28,21.553
2013/11/29,21.562
2013/11/30,21.564
2013/12/01,21.566
2013/12/02,21.565
2013/12/03,21.56
2013/12/04,21.556
2013/12/05,21.553
2013/12/06,21.507
2013/12/07,21.484
2013/12/08,21.459
2013/12/09,21.439
2013/12/10,21.44
2013/12/11,21.459
2013/12/12,21.476
2013/12/13,21.509
2013/12/14,21.543
2013/12/15,21.574
2013/12/16,21.608
2013/12/17,21.641
2013/12/18,21.675
2013/12/19,21.712
2013/12/20,21.739
2013/12/21,21.759
2013/12/22,21.779
2013/12/23,21.796
2013/12/24,21.801
2013/12/25,21.765
2013/12/26,21.726
2013/12/27,21.682
2013/12/28,21.643
2013/12/29,21.603
2013/12/30,21.568
2013/12/31,21.53
2014/01/01,21.475
2014/01/02,21.421
2014/01/03,21.37
2014/01/04,21.328
2014/01/05,21.286
2014/01/06,21.248
2014/01/07,21.208
