Date,mediantransactionvalue7rocUSD
2010/10/21,-94.506
2010/10/22,-98.203
2010/10/23,-98.172
2010/10/24,-94.534
2010/10/25,446.395
2010/10/26,2359
2010/10/27,1942
2010/10/28,1758
2010/10/29,726.122
2010/10/30,767.43
2010/10/31,753.035
2010/11/01,-98.848
2010/11/02,-45.424
2010/11/03,-90.481
2010/11/04,-66.087
2010/11/05,-42.556
2010/11/06,-13.286
2010/11/07,70.313
2010/11/08,3205
2010/11/09,-77.59
2010/11/10,132.618
2010/11/11,-41.202
2010/11/12,422.869
2010/11/13,-13.65
2010/11/14,-64.367
2010/11/15,-77.547
2010/11/16,3.65
2010/11/17,-16.968
2010/11/18,-99.922
2010/11/19,-99.99
2010/11/20,-99.98
2010/11/21,-99.962
2010/11/22,107.104
2010/11/23,18.983
2010/11/24,-99.985
2010/11/25,474.097
2010/11/26,51276
2010/11/27,86167
2010/11/28,150534
2010/11/29,-77.592
2010/11/30,-85.011
2010/12/01,139469
2010/12/02,4329
2010/12/03,100.993
2010/12/04,-17.129
2010/12/05,-67.519
2010/12/06,-78.973
2010/12/07,-7.694
2010/12/08,-71.207
2010/12/09,70.983
2010/12/10,84.202
2010/12/11,134.563
2010/12/12,86.084
2010/12/13,1466
2010/12/14,1723
2010/12/15,5219
2010/12/16,568.038
2010/12/17,134.437
2010/12/18,418.686
2010/12/19,33.768
2010/12/20,-51.987
2010/12/21,-66.086
2010/12/22,-82.344
2010/12/23,-70.835
2010/12/24,-4.27
2010/12/25,160.645
2010/12/26,1084
2010/12/27,144.251
2010/12/28,-31.989
2010/12/29,33.658
2010/12/30,18.675
2010/12/31,9.357
2011/01/01,-78.038
2011/01/02,-62.856
2011/01/03,-99.615
2011/01/04,-97.673
2011/01/05,-99.185
2011/01/06,-90.303
2011/01/07,-66.141
2011/01/08,-93.235
2011/01/09,-89.619
2011/01/10,651.056
2011/01/11,841.844
2011/01/12,194.025
2011/01/13,68.751
2011/01/14,-86.338
2011/01/15,1642
2011/01/16,631.076
2011/01/17,4187
2011/01/18,136.807
2011/01/19,2374
2011/01/20,146.773
2011/01/21,447.492
2011/01/22,-93.921
2011/01/23,25.96
2011/01/24,-72.963
2011/01/25,235.746
2011/01/26,82.448
2011/01/27,150.952
2011/01/28,172.042
2011/01/29,619.712
2011/01/30,665.324
2011/01/31,473.619
2011/02/01,96.757
2011/02/02,94.966
2011/02/03,89.612
2011/02/04,278.731
2011/02/05,450.259
2011/02/06,-62.117
2011/02/07,64.081
2011/02/08,37.738
2011/02/09,46.447
2011/02/10,76.595
2011/02/11,144.872
2011/02/12,29.957
2011/02/13,4.74
2011/02/14,-33.567
2011/02/15,-45.26
2011/02/16,-61.122
2011/02/17,-55.192
2011/02/18,-80.376
2011/02/19,-21.975
2011/02/20,-3.352
2011/02/21,46.248
2011/02/22,84.655
2011/02/23,127.66
2011/02/24,78.314
2011/02/25,163.753
2011/02/26,15.921
2011/02/27,-50.25
2011/02/28,-55.655
2011/03/01,-69.509
2011/03/02,-77.448
2011/03/03,-66.12
2011/03/04,-71.888
2011/03/05,-23.705
2011/03/06,81.059
2011/03/07,31.976
2011/03/08,56.592
2011/03/09,317.431
2011/03/10,10.247
2011/03/11,23.435
2011/03/12,-98.462
2011/03/13,-98.096
2011/03/14,-99.961
2011/03/15,-91.483
2011/03/16,-99.977
2011/03/17,-99.637
2011/03/18,-57.565
2011/03/19,-13.591
2011/03/20,907.131
2011/03/21,-14.936
2011/03/22,1796
2011/03/23,219720
2011/03/24,32883
2011/03/25,399.302
2011/03/26,2973
2011/03/27,14.208
2011/03/28,187522
2011/03/29,-79.147
2011/03/30,-27.46
2011/03/31,-6.321
2011/04/01,-47.544
2011/04/02,-8.086
2011/04/03,91.516
2011/04/04,85.302
2011/04/05,178.08
2011/04/06,-9.946
2011/04/07,-23.43
2011/04/08,-7.879
2011/04/09,10.561
2011/04/10,-43.16
2011/04/11,-54.445
2011/04/12,-4.242
2011/04/13,10.826
2011/04/14,-21.121
2011/04/15,47.355
2011/04/16,89.727
2011/04/17,53.28
2011/04/18,-65.602
2011/04/19,78.903
2011/04/20,95.535
2011/04/21,113.414
2011/04/22,-8.869
2011/04/23,-1.444
2011/04/24,26.078
2011/04/25,554.511
2011/04/26,35.644
2011/04/27,34.396
2011/04/28,15.166
2011/04/29,156.787
2011/04/30,39.504
2011/05/01,94.298
2011/05/02,81.828
2011/05/03,64.535
2011/05/04,164.245
2011/05/05,169.228
2011/05/06,23.297
2011/05/07,37.919
2011/05/08,12.496
2011/05/09,8.615
2011/05/10,23.66
2011/05/11,8.768
2011/05/12,-3.626
2011/05/13,22.06
2011/05/14,62.613
2011/05/15,182.311
2011/05/16,110.479
2011/05/17,38.036
2011/05/18,-21.325
2011/05/19,14.865
2011/05/20,90.933
2011/05/21,115.536
2011/05/22,20.688
2011/05/23,-8.678
2011/05/24,21.121
2011/05/25,71.527
2011/05/26,99.971
2011/05/27,-1.382
2011/05/28,-18.738
2011/05/29,21.807
2011/05/30,58.319
2011/05/31,1.391
2011/06/01,17.79
2011/06/02,5.543
2011/06/03,51.187
2011/06/04,98.984
2011/06/05,143.762
2011/06/06,94.739
2011/06/07,189.867
2011/06/08,171.022
2011/06/09,243.375
2011/06/10,137.992
2011/06/11,95.396
2011/06/12,-2.222
2011/06/13,42.446
2011/06/14,25.856
2011/06/15,-2.234
2011/06/16,-5.021
2011/06/17,-38.811
2011/06/18,-65.249
2011/06/19,-7.828
2011/06/20,-21.205
2011/06/21,-49.474
2011/06/22,-25.096
2011/06/23,-46.725
2011/06/24,9.629
2011/06/25,12.206
2011/06/26,-31.495
2011/06/27,-51.657
2011/06/28,-19.913
2011/06/29,-18.24
2011/06/30,-3.235
2011/07/01,-59.2
2011/07/02,23.639
2011/07/03,-15.091
2011/07/04,28.068
2011/07/05,-1.589
2011/07/06,-38.234
2011/07/07,-29.604
2011/07/08,18.875
2011/07/09,-29.341
2011/07/10,-1.15
2011/07/11,-32.665
2011/07/12,-18.902
2011/07/13,12.415
2011/07/14,-0.577
2011/07/15,28.85
2011/07/16,-26.435
2011/07/17,-18.845
2011/07/18,55.172
2011/07/19,18.619
2011/07/20,3.89
2011/07/21,2.692
2011/07/22,-7.149
2011/07/23,40.543
2011/07/24,28.293
2011/07/25,-11.037
2011/07/26,4.1
2011/07/27,49.566
2011/07/28,78.478
2011/07/29,2.979
2011/07/30,30.168
2011/07/31,1.845
2011/08/01,8.056
2011/08/02,-18.507
2011/08/03,-26.123
2011/08/04,-68.014
2011/08/05,-31.866
2011/08/06,-56.385
2011/08/07,-41.64
2011/08/08,-36.766
2011/08/09,-26.432
2011/08/10,-34.858
2011/08/11,18.334
2011/08/12,-11.495
2011/08/13,-16.788
2011/08/14,0.732
2011/08/15,-44.985
2011/08/16,-41.963
2011/08/17,-16.804
2011/08/18,8.733
2011/08/19,-4.391
2011/08/20,46.089
2011/08/21,-5.149
2011/08/22,111.746
2011/08/23,108.236
2011/08/24,22.905
2011/08/25,3.256
2011/08/26,20.782
2011/08/27,3.307
2011/08/28,17.048
2011/08/29,-44.647
2011/08/30,-24.441
2011/08/31,8.188
2011/09/01,0.842
2011/09/02,-4.305
2011/09/03,7.944
2011/09/04,-33.064
2011/09/05,62.013
2011/09/06,55.958
2011/09/07,-31.359
2011/09/08,-26.273
2011/09/09,-18.539
2011/09/10,-47.196
2011/09/11,-12.82
2011/09/12,-34.416
2011/09/13,-40.96
2011/09/14,15.675
2011/09/15,-1.952
2011/09/16,-15.942
2011/09/17,21.438
2011/09/18,24.722
2011/09/19,-28.317
2011/09/20,-62.015
2011/09/21,-51.857
2011/09/22,-20.652
2011/09/23,24.498
2011/09/24,12.151
2011/09/25,-20.322
2011/09/26,17.998
2011/09/27,141.56
2011/09/28,23.68
2011/09/29,18.147
2011/09/30,-19.556
2011/10/01,-16.853
2011/10/02,29.442
2011/10/03,-10.202
2011/10/04,11.848
2011/10/05,52.08
2011/10/06,-0.561
2011/10/07,15.195
2011/10/08,-7.339
2011/10/09,-16.984
2011/10/10,-4.911
2011/10/11,-47.034
2011/10/12,-33.167
2011/10/13,-33.499
2011/10/14,-25.864
2011/10/15,-12.382
2011/10/16,-11.034
2011/10/17,-11.971
2011/10/18,-14.389
2011/10/19,-44.028
2011/10/20,-30.438
2011/10/21,-38.296
2011/10/22,-19.274
2011/10/23,-19.979
2011/10/24,2.282
2011/10/25,5.607
2011/10/26,16.494
2011/10/27,20.918
2011/10/28,22.105
2011/10/29,7.786
2011/10/30,-12.847
2011/10/31,-24.514
2011/11/01,15.636
2011/11/02,33.001
2011/11/03,4.227
2011/11/04,-1.763
2011/11/05,-12.28
2011/11/06,12.235
2011/11/07,26.689
2011/11/08,1.446
2011/11/09,-20.418
2011/11/10,-20.07
2011/11/11,-3.295
2011/11/12,10.65
2011/11/13,-26.591
2011/11/14,-12.475
2011/11/15,-22.388
2011/11/16,-1.052
2011/11/17,48.303
2011/11/18,-27.054
2011/11/19,-31.696
2011/11/20,1.343
2011/11/21,-6.441
2011/11/22,-1.698
2011/11/23,-23.38
2011/11/24,-37.944
2011/11/25,10.719
2011/11/26,20.867
2011/11/27,1.219
2011/11/28,-17.011
2011/11/29,-28.576
2011/11/30,18.06
2011/12/01,14.773
2011/12/02,9.408
2011/12/03,-6.885
2011/12/04,-8.68
2011/12/05,-16.47
2011/12/06,-33.208
2011/12/07,8.508
2011/12/08,11.626
2011/12/09,14.624
2011/12/10,49.169
2011/12/11,54.689
2011/12/12,88.562
2011/12/13,153.626
2011/12/14,36.383
2011/12/15,18.331
2011/12/16,8.966
2011/12/17,-24.401
2011/12/18,-20.422
2011/12/19,-0.878
2011/12/20,31.695
2011/12/21,-1.339
2011/12/22,4.3
2011/12/23,-24.913
2011/12/24,-7.567
2011/12/25,14.34
2011/12/26,-4.072
2011/12/27,-24.03
2011/12/28,11.398
2011/12/29,-5.152
2011/12/30,37.295
2011/12/31,30.588
2012/01/01,34.478
2012/01/02,6.641
2012/01/03,21.035
2012/01/04,7.043
2012/01/05,42.952
2012/01/06,74.218
2012/01/07,51.713
2012/01/08,28.158
2012/01/09,45.931
2012/01/10,2.003
2012/01/11,-8.133
2012/01/12,-20.544
2012/01/13,-38.174
2012/01/14,-31.269
2012/01/15,-34.163
2012/01/16,-27.297
2012/01/17,10.243
2012/01/18,27.644
2012/01/19,27.545
2012/01/20,20.653
2012/01/21,32.989
2012/01/22,53.163
2012/01/23,34.878
2012/01/24,1.228
2012/01/25,-23.392
2012/01/26,-17.432
2012/01/27,-19.302
2012/01/28,-25.958
2012/01/29,-38.715
2012/01/30,6.407
2012/01/31,12.978
2012/02/01,17.174
2012/02/02,-4.5
2012/02/03,41.227
2012/02/04,9.334
2012/02/05,17.617
2012/02/06,-26.71
2012/02/07,-25.314
2012/02/08,-14.247
2012/02/09,-20.344
2012/02/10,-58.913
2012/02/11,-37.06
2012/02/12,-19.91
2012/02/13,-23.294
2012/02/14,-35.591
2012/02/15,-66.23
2012/02/16,-61.017
2012/02/17,83.225
2012/02/18,38.352
2012/02/19,-7.293
2012/02/20,-9.676
2012/02/21,51.572
2012/02/22,187.366
2012/02/23,126.344
2012/02/24,-3.641
2012/02/25,19.848
2012/02/26,40.112
2012/02/27,36.313
2012/02/28,18.501
2012/02/29,1.877
2012/03/01,50.969
2012/03/02,-1.124
2012/03/03,-14.142
2012/03/04,-9.074
2012/03/05,-8.331
2012/03/06,-13.502
2012/03/07,3.31
2012/03/08,-3.895
2012/03/09,5.384
2012/03/10,-1.611
2012/03/11,-6.814
2012/03/12,31.063
2012/03/13,6.383
2012/03/14,19.981
2012/03/15,0.832
2012/03/16,9.525
2012/03/17,-20.407
2012/03/18,-1.053
2012/03/19,-16.087
2012/03/20,2.515
2012/03/21,-11.1
2012/03/22,4.458
2012/03/23,-22.4
2012/03/24,38.689
2012/03/25,-3.393
2012/03/26,-10.316
2012/03/27,-11.087
2012/03/28,-12.091
2012/03/29,-2.197
2012/03/30,45.672
2012/03/31,12.243
2012/04/01,23.055
2012/04/02,0.885
2012/04/03,8.774
2012/04/04,1.706
2012/04/05,-8.612
2012/04/06,-17.152
2012/04/07,-25.885
2012/04/08,-21.893
2012/04/09,12.244
2012/04/10,-43.881
2012/04/11,-9.532
2012/04/12,10.042
2012/04/13,16.526
2012/04/14,-4.207
2012/04/15,-16.402
2012/04/16,3.929
2012/04/17,139.078
2012/04/18,15.066
2012/04/19,3.63
2012/04/20,18.796
2012/04/21,25.513
2012/04/22,20.084
2012/04/23,-17.564
2012/04/24,-18.482
2012/04/25,-34.737
2012/04/26,-52.083
2012/04/27,-38.378
2012/04/28,-32.669
2012/04/29,-46.981
2012/04/30,-44.723
2012/05/01,-67.972
2012/05/02,-30.489
2012/05/03,-60.386
2012/05/04,-84.29
2012/05/05,-78.669
2012/05/06,-51.348
2012/05/07,-69.296
2012/05/08,-59.115
2012/05/09,-62.664
2012/05/10,-0.216
2012/05/11,-42.473
2012/05/12,-42.709
2012/05/13,-48.298
2012/05/14,-34.028
2012/05/15,-26.389
2012/05/16,-40.065
2012/05/17,-61.49
2012/05/18,-46.759
2012/05/19,-56.377
2012/05/20,-45.081
2012/05/21,-54.22
2012/05/22,-24.714
2012/05/23,-31.271
2012/05/24,-17.815
2012/05/25,61.668
2012/05/26,55.351
2012/05/27,19.495
2012/05/28,34.191
2012/05/29,31.704
2012/05/30,22.151
2012/05/31,120.39
2012/06/01,4.731
2012/06/02,258.16
2012/06/03,-17.921
2012/06/04,-47.534
2012/06/05,-55.711
2012/06/06,204.735
2012/06/07,-39.695
2012/06/08,2.744
2012/06/09,-73.734
2012/06/10,-37.145
2012/06/11,37.73
2012/06/12,77.533
2012/06/13,-84.577
2012/06/14,-81.04
2012/06/15,-55.868
2012/06/16,-0.303
2012/06/17,14.584
2012/06/18,21.062
2012/06/19,-13.735
2012/06/20,51.621
2012/06/21,314.801
2012/06/22,136.081
2012/06/23,55.262
2012/06/24,74.873
2012/06/25,30.072
2012/06/26,2.375
2012/06/27,69.214
2012/06/28,50.99
2012/06/29,28.747
2012/06/30,10.327
2012/07/01,25.796
2012/07/02,81.857
2012/07/03,281.049
2012/07/04,115.186
2012/07/05,15.774
2012/07/06,25.855
2012/07/07,38.149
2012/07/08,21.297
2012/07/09,79.69
2012/07/10,-53.897
2012/07/11,-52.096
2012/07/12,75.19
2012/07/13,62.397
2012/07/14,157.522
2012/07/15,62.582
2012/07/16,5.499
2012/07/17,25.591
2012/07/18,23.55
2012/07/19,-30.866
2012/07/20,-42.577
2012/07/21,-63.194
2012/07/22,-37.452
2012/07/23,-7.965
2012/07/24,3.534
2012/07/25,84.181
2012/07/26,20.766
2012/07/27,228.285
2012/07/28,69.115
2012/07/29,106.232
2012/07/30,32.462
2012/07/31,120.094
2012/08/01,29.019
2012/08/02,60.741
2012/08/03,127.381
2012/08/04,180.054
2012/08/05,89.16
2012/08/06,16.708
2012/08/07,83.942
2012/08/08,-21.249
2012/08/09,5.801
2012/08/10,-55.409
2012/08/11,-58.167
2012/08/12,-58.555
2012/08/13,-61.6
2012/08/14,-58.658
2012/08/15,-28.596
2012/08/16,106.531
2012/08/17,73.233
2012/08/18,131.983
2012/08/19,95.784
2012/08/20,310.063
2012/08/21,121.043
2012/08/22,275.764
2012/08/23,52.726
2012/08/24,-12.428
2012/08/25,-35.141
2012/08/26,23.524
2012/08/27,-27.071
2012/08/28,-58.879
2012/08/29,-54.681
2012/08/30,-80.822
2012/08/31,-64.026
2012/09/01,-55.684
2012/09/02,-37.081
2012/09/03,-60.71
2012/09/04,-26.685
2012/09/05,-38.267
2012/09/06,2.317
2012/09/07,54.571
2012/09/08,274.238
2012/09/09,116.72
2012/09/10,16.126
2012/09/11,-30.163
2012/09/12,-15.122
2012/09/13,-24.958
2012/09/14,-53.243
2012/09/15,-75.344
2012/09/16,-78.403
2012/09/17,22.902
2012/09/18,83.789
2012/09/19,118.646
2012/09/20,151.128
2012/09/21,17.892
2012/09/22,77.606
2012/09/23,28.43
2012/09/24,-18.112
2012/09/25,79.849
2012/09/26,-48.663
2012/09/27,-36.347
2012/09/28,-8.601
2012/09/29,-8.012
2012/09/30,45.766
2012/10/01,20.231
2012/10/02,-14.836
2012/10/03,161.742
2012/10/04,29.655
2012/10/05,0.498
2012/10/06,-54.245
2012/10/07,-39.283
2012/10/08,-38.722
2012/10/09,-52.968
2012/10/10,-63.612
2012/10/11,-38.925
2012/10/12,27.502
2012/10/13,48.887
2012/10/14,25.732
2012/10/15,106.049
2012/10/16,-4.562
2012/10/17,86.259
2012/10/18,89.217
2012/10/19,39.581
2012/10/20,18.117
2012/10/21,-43.307
2012/10/22,-50.814
2012/10/23,9.167
2012/10/24,-11.593
2012/10/25,14.543
2012/10/26,129.682
2012/10/27,312.555
2012/10/28,331.593
2012/10/29,148.546
2012/10/30,15.371
2012/10/31,10.673
2012/11/01,4.188
2012/11/02,-69.705
2012/11/03,-63.678
2012/11/04,-51.469
2012/11/05,-47.277
2012/11/06,-16.106
2012/11/07,-38.365
2012/11/08,-24.937
2012/11/09,87.498
2012/11/10,-48.632
2012/11/11,29.676
2012/11/12,23.354
2012/11/13,-0.068
2012/11/14,-19.514
2012/11/15,-46.001
2012/11/16,-57.95
2012/11/17,24.422
2012/11/18,-39.045
2012/11/19,-21.597
2012/11/20,4.995
2012/11/21,-9.907
2012/11/22,14.288
2012/11/23,-7.308
2012/11/24,57.431
2012/11/25,-1.925
2012/11/26,12.409
2012/11/27,121.07
2012/11/28,78.85
2012/11/29,-17.521
2012/11/30,34.799
2012/12/01,-36.136
2012/12/02,70.627
2012/12/03,133.371
2012/12/04,-30.185
2012/12/05,14.637
2012/12/06,298.9
2012/12/07,26.891
2012/12/08,28.917
2012/12/09,-36.981
2012/12/10,-34.968
2012/12/11,-3.051
2012/12/12,5.686
2012/12/13,-60.932
2012/12/14,-23.425
2012/12/15,-14.9
2012/12/16,-25.293
2012/12/17,-36.909
2012/12/18,-29.694
2012/12/19,-37.107
2012/12/20,-19.589
2012/12/21,-15.771
2012/12/22,-22.936
2012/12/23,7.887
2012/12/24,105.729
2012/12/25,33.886
2012/12/26,-1.667
2012/12/27,-23.353
2012/12/28,-6.717
2012/12/29,6.383
2012/12/30,-15.979
2012/12/31,-45.708
2013/01/01,-18.233
2013/01/02,9.649
2013/01/03,89.435
2013/01/04,-1.105
2013/01/05,14.317
2013/01/06,94.516
2013/01/07,16.315
2013/01/08,27.511
2013/01/09,41.049
2013/01/10,-34.395
2013/01/11,19.393
2013/01/12,-0.387
2013/01/13,-44.798
2013/01/14,-35.702
2013/01/15,-16.383
2013/01/16,-28.242
2013/01/17,26.204
2013/01/18,46.244
2013/01/19,-3.962
2013/01/20,102.584
2013/01/21,108.62
2013/01/22,114.922
2013/01/23,100.306
2013/01/24,57.081
2013/01/25,11.262
2013/01/26,40.641
2013/01/27,-12.36
2013/01/28,10.056
2013/01/29,-24.442
2013/01/30,15.991
2013/01/31,-23.242
2013/02/01,-26.957
2013/02/02,6.622
2013/02/03,-7.802
2013/02/04,-14.771
2013/02/05,22.717
2013/02/06,-2.315
2013/02/07,-13.637
2013/02/08,33.081
2013/02/09,13.949
2013/02/10,16.819
2013/02/11,5.188
2013/02/12,-25.429
2013/02/13,-46.373
2013/02/14,48.437
2013/02/15,-2.017
2013/02/16,-22.251
2013/02/17,-1.299
2013/02/18,-0.083
2013/02/19,-17.704
2013/02/20,3.428
2013/02/21,-25.794
2013/02/22,-13.403
2013/02/23,4.711
2013/02/24,-18.703
2013/02/25,-32.234
2013/02/26,-1.495
2013/02/27,-2.999
2013/02/28,3.585
2013/03/01,9.937
2013/03/02,-11.271
2013/03/03,-2.455
2013/03/04,29.823
2013/03/05,53.559
2013/03/06,49.561
2013/03/07,32.065
2013/03/08,37.597
2013/03/09,55.345
2013/03/10,49.246
2013/03/11,39.096
2013/03/12,17.677
2013/03/13,14.744
2013/03/14,11.321
2013/03/15,-5.118
2013/03/16,69.731
2013/03/17,82.611
2013/03/18,113.821
2013/03/19,81.441
2013/03/20,87.413
2013/03/21,73.562
2013/03/22,102.361
2013/03/23,-4.077
2013/03/24,0.742
2013/03/25,-13.351
2013/03/26,11.28
2013/03/27,8.796
2013/03/28,20.972
2013/03/29,22.048
2013/03/30,11.7
2013/03/31,27.784
2013/04/01,35.164
2013/04/02,39.571
2013/04/03,63.35
2013/04/04,105.812
2013/04/05,93.598
2013/04/06,93.822
2013/04/07,25.896
2013/04/08,100.99
2013/04/09,103.405
2013/04/10,230.769
2013/04/11,-6.649
2013/04/12,-21.236
2013/04/13,-21.479
2013/04/14,-24.513
2013/04/15,-46.98
2013/04/16,-71.617
2013/04/17,-79.259
2013/04/18,-20.118
2013/04/19,-6.901
2013/04/20,-10.984
2013/04/21,51.688
2013/04/22,23.351
2013/04/23,31.702
2013/04/24,10.58
2013/04/25,-0.768
2013/04/26,-0.553
2013/04/27,36.193
2013/04/28,-1.41
2013/04/29,6.832
2013/04/30,4.808
2013/05/01,13.258
2013/05/02,-22.025
2013/05/03,-22.014
2013/05/04,-45.874
2013/05/05,-18.193
2013/05/06,-29.535
2013/05/07,-7.484
2013/05/08,-13.668
2013/05/09,-15.708
2013/05/10,-15.757
2013/05/11,-0.439
2013/05/12,-10.896
2013/05/13,3.536
2013/05/14,-18.756
2013/05/15,-18.718
2013/05/16,12.248
2013/05/17,13.83
2013/05/18,73.036
2013/05/19,7.816
2013/05/20,13.818
2013/05/21,56.186
2013/05/22,48.905
2013/05/23,33.753
2013/05/24,46.118
2013/05/25,-5.781
2013/05/26,47.822
2013/05/27,-3.277
2013/05/28,1.76
2013/05/29,8.508
2013/05/30,1.675
2013/05/31,5.229
2013/06/01,-3.764
2013/06/02,-7.237
2013/06/03,19.186
2013/06/04,7.654
2013/06/05,-17.851
2013/06/06,-13.96
2013/06/07,-5.938
2013/06/08,7.462
2013/06/09,-8.349
2013/06/10,-8.253
2013/06/11,-15.811
2013/06/12,7.066
2013/06/13,35.63
2013/06/14,-1.982
2013/06/15,16.882
2013/06/16,-20.933
2013/06/17,-18.081
2013/06/18,0.774
2013/06/19,-14.259
2013/06/20,-39.419
2013/06/21,0.749
2013/06/22,-19.865
2013/06/23,15.622
2013/06/24,21.895
2013/06/25,-6.363
2013/06/26,11.36
2013/06/27,25.188
2013/06/28,-18.815
2013/06/29,3.685
2013/06/30,-1.801
2013/07/01,31.337
2013/07/02,28.169
2013/07/03,53.777
2013/07/04,4.632
2013/07/05,-6.696
2013/07/06,-30.11
2013/07/07,-12.362
2013/07/08,-29.437
2013/07/09,-6.217
2013/07/10,-15.644
2013/07/11,73.806
2013/07/12,37.372
2013/07/13,69.761
2013/07/14,4.877
2013/07/15,7.201
2013/07/16,10.072
2013/07/17,-17.546
2013/07/18,-33.012
2013/07/19,-17.375
2013/07/20,-43.417
2013/07/21,6.898
2013/07/22,-0.618
2013/07/23,-14.552
2013/07/24,-3.188
2013/07/25,-12.934
2013/07/26,8.927
2013/07/27,7.364
2013/07/28,-18.884
2013/07/29,15.459
2013/07/30,10.388
2013/07/31,-6.522
2013/08/01,-12.26
2013/08/02,-19.777
2013/08/03,-10.709
2013/08/04,-14.06
2013/08/05,-16.353
2013/08/06,-46.261
2013/08/07,-39.835
2013/08/08,-50.219
2013/08/09,-29.948
2013/08/10,-4.305
2013/08/11,9.775
2013/08/12,-28.475
2013/08/13,19.275
2013/08/14,64.695
2013/08/15,37.629
2013/08/16,-47.229
2013/08/17,-58.428
2013/08/18,-47.131
2013/08/19,-50.319
2013/08/20,-37.562
2013/08/21,-31.699
2013/08/22,-14.165
2013/08/23,86.051
2013/08/24,83.305
2013/08/25,69.571
2013/08/26,100.101
2013/08/27,90.123
2013/08/28,-11.893
2013/08/29,-10.4
2013/08/30,22.02
2013/08/31,100.348
2013/09/01,-2.681
2013/09/02,-4.332
2013/09/03,-11.957
2013/09/04,44.488
2013/09/05,-23.183
2013/09/06,-35.978
2013/09/07,-61.23
2013/09/08,-46.082
2013/09/09,-54.625
2013/09/10,-44.294
2013/09/11,-1.037
2013/09/12,116.574
2013/09/13,138.95
2013/09/14,57.961
2013/09/15,-18.545
2013/09/16,115.259
2013/09/17,-20.84
2013/09/18,-43.921
2013/09/19,-25.382
2013/09/20,-35.68
2013/09/21,-6.934
2013/09/22,75.681
2013/09/23,2.621
2013/09/24,116.044
2013/09/25,79.48
2013/09/26,22.188
2013/09/27,66.29
2013/09/28,109.253
2013/09/29,148.914
2013/09/30,136.348
2013/10/01,42.76
2013/10/02,30.093
2013/10/03,3.493
2013/10/04,-36.917
2013/10/05,-44.383
2013/10/06,-46.891
2013/10/07,-41.27
2013/10/08,-34.107
2013/10/09,-28.505
2013/10/10,-15.084
2013/10/11,-4.232
2013/10/12,-14.345
2013/10/13,7.245
2013/10/14,-27.948
2013/10/15,32.238
2013/10/16,59.491
2013/10/17,43.891
2013/10/18,-5.636
2013/10/19,116.607
2013/10/20,28.907
2013/10/21,61.456
2013/10/22,49.805
2013/10/23,30.518
2013/10/24,30.412
2013/10/25,25.387
2013/10/26,-43.749
2013/10/27,-10.113
2013/10/28,-9.063
2013/10/29,-22.589
2013/10/30,-10.755
2013/10/31,-39.85
2013/11/01,111.579
2013/11/02,108.283
2013/11/03,124.724
2013/11/04,158.16
2013/11/05,160.486
2013/11/06,80.477
2013/11/07,359.776
2013/11/08,102.99
2013/11/09,236.16
2013/11/10,5.679
2013/11/11,-49.112
2013/11/12,-26.102
2013/11/13,-22.52
2013/11/14,-27.07
2013/11/15,-31.806
2013/11/16,-15.63
2013/11/17,93.76
2013/11/18,444.631
