Date,transactionfees7rsiUSD
2014/01/03,51.574
2014/01/04,57.917
2014/01/05,61.856
2014/01/06,87.279
2014/01/07,50.9
2014/01/08,47.285
2014/01/09,45.972
2014/01/10,47.807
2014/01/11,48.08
2014/01/12,50.347
2014/01/13,46.022
2014/01/14,56.21
2014/01/15,55.677
2014/01/16,47.094
2014/01/17,48.366
2014/01/18,49.009
2014/01/19,47.092
2014/01/20,52.278
2014/01/21,42.338
2014/01/22,44.835
2014/01/23,55.904
2014/01/24,44.439
2014/01/25,42.647
2014/01/26,45.423
2014/01/27,41.922
2014/01/28,38.971
2014/01/29,45.986
2014/01/30,43
2014/01/31,53.503
2014/02/01,42.871
2014/02/02,41.706
2014/02/03,41.812
2014/02/04,38.715
2014/02/05,41.625
2014/02/06,42.934
2014/02/07,34.241
2014/02/08,23.288
2014/02/09,21.918
2014/02/10,24.916
2014/02/11,24.577
2014/02/12,55.552
2014/02/13,34.701
2014/02/14,37.83
2014/02/15,35.582
2014/02/16,39.68
2014/02/17,76.69
2014/02/18,45.222
2014/02/19,45.251
2014/02/20,44.418
2014/02/21,41.791
2014/02/22,44.61
2014/02/23,45.561
2014/02/24,43.411
2014/02/25,40.896
2014/02/26,44.019
2014/02/27,44.988
2014/02/28,53.075
2014/03/01,42.369
2014/03/02,40.59
2014/03/03,52.791
2014/03/04,58.056
2014/03/05,52.892
2014/03/06,56.468
2014/03/07,47.207
2014/03/08,40.962
2014/03/09,49.44
2014/03/10,60.39
2014/03/11,48.963
2014/03/12,55.308
2014/03/13,49.815
2014/03/14,46.245
2014/03/15,41.728
2014/03/16,53.378
2014/03/17,47.829
2014/03/18,40.652
2014/03/19,41.987
2014/03/20,44.765
2014/03/21,46.295
2014/03/22,66.947
2014/03/23,42.819
2014/03/24,40.421
2014/03/25,48.646
2014/03/26,54.764
2014/03/27,42.37
2014/03/28,37.532
2014/03/29,37.316
2014/03/30,36.375
2014/03/31,35.821
2014/04/01,38.593
2014/04/02,39.587
2014/04/03,35.685
2014/04/04,41.326
2014/04/05,40.299
2014/04/06,47.095
2014/04/07,51.054
2014/04/08,51.464
2014/04/09,80.314
2014/04/10,42.324
2014/04/11,42.06
2014/04/12,39.807
2014/04/13,42.072
2014/04/14,51.897
2014/04/15,59.587
2014/04/16,57.246
2014/04/17,62.429
2014/04/18,51.675
2014/04/19,59.49
2014/04/20,55.56
2014/04/21,52.036
2014/04/22,43.361
2014/04/23,42.953
2014/04/24,47.71
2014/04/25,37.126
2014/04/26,32.391
2014/04/27,52.52
2014/04/28,42.322
2014/04/29,42.075
2014/04/30,46.391
2014/05/01,40.136
2014/05/02,46.851
2014/05/03,42.21
2014/05/04,41.758
2014/05/05,46.016
2014/05/06,42.416
2014/05/07,44.601
2014/05/08,48.725
2014/05/09,68.244
2014/05/10,42.51
2014/05/11,43.703
2014/05/12,44.104
2014/05/13,40.172
2014/05/14,38.546
2014/05/15,38.323
2014/05/16,43.885
2014/05/17,41.773
2014/05/18,42.043
2014/05/19,45.513
2014/05/20,61.072
2014/05/21,67.119
2014/05/22,59.979
2014/05/23,65.803
2014/05/24,80.748
2014/05/25,60.575
2014/05/26,68.562
2014/05/27,58.572
2014/05/28,65.582
2014/05/29,56.967
2014/05/30,58.871
2014/05/31,66.468
2014/06/01,73.454
2014/06/02,60.117
2014/06/03,68.517
2014/06/04,57.596
2014/06/05,58.922
2014/06/06,51.34
2014/06/07,49.558
2014/06/08,57.846
2014/06/09,58.38
2014/06/10,57.717
2014/06/11,50.505
2014/06/12,61.689
2014/06/13,40.349
2014/06/14,33.721
2014/06/15,37.191
2014/06/16,43.52
2014/06/17,41.142
2014/06/18,62.59
2014/06/19,52.135
2014/06/20,49.369
2014/06/21,44.875
2014/06/22,47.357
2014/06/23,50.827
2014/06/24,38.807
2014/06/25,50.664
2014/06/26,37.034
2014/06/27,43.209
2014/06/28,46.064
2014/06/29,50.714
2014/06/30,49.749
2014/07/01,66.902
2014/07/02,67.458
2014/07/03,52.573
2014/07/04,47.93
2014/07/05,43.935
2014/07/06,53.208
2014/07/07,48.917
2014/07/08,48.999
2014/07/09,45.028
2014/07/10,46.381
2014/07/11,59.014
2014/07/12,42.005
2014/07/13,55.392
2014/07/14,58.871
2014/07/15,46.89
2014/07/16,59.039
2014/07/17,48.68
2014/07/18,55.145
2014/07/19,47.322
2014/07/20,45.817
2014/07/21,40.071
2014/07/22,49.007
2014/07/23,41.443
2014/07/24,37.777
2014/07/25,41.61
2014/07/26,33.25
2014/07/27,48.021
2014/07/28,39.244
2014/07/29,45.974
2014/07/30,42.998
2014/07/31,39.518
2014/08/01,39.819
2014/08/02,37.247
2014/08/03,41.897
2014/08/04,47.769
2014/08/05,49.819
2014/08/06,46.123
2014/08/07,39.138
2014/08/08,51.433
2014/08/09,39.297
2014/08/10,57.204
2014/08/11,48.33
2014/08/12,44.818
2014/08/13,41.513
2014/08/14,29.277
2014/08/15,36.097
2014/08/16,56.307
2014/08/17,93.83
2014/08/18,44.862
2014/08/19,45.524
2014/08/20,45.238
2014/08/21,45.59
2014/08/22,45.785
2014/08/23,44.36
2014/08/24,45.795
2014/08/25,55.791
2014/08/26,45.977
2014/08/27,45.7
2014/08/28,45.007
2014/08/29,44.928
2014/08/30,44.199
2014/08/31,44.353
2014/09/01,43.835
2014/09/02,45.7
2014/09/03,43.564
2014/09/04,45.781
2014/09/05,48.176
2014/09/06,43.274
2014/09/07,79.9
2014/09/08,46.179
2014/09/09,47.664
2014/09/10,49.153
2014/09/11,45.123
2014/09/12,45.482
2014/09/13,45.592
2014/09/14,48.46
2014/09/15,45.475
2014/09/16,47.655
2014/09/17,43.008
2014/09/18,43.235
2014/09/19,37.715
2014/09/20,42.361
2014/09/21,39.422
2014/09/22,41.133
2014/09/23,45.466
2014/09/24,50.094
2014/09/25,48.102
2014/09/26,92.952
2014/09/27,45.981
2014/09/28,46.114
2014/09/29,44.825
2014/09/30,44.808
2014/10/01,45.798
2014/10/02,44.859
2014/10/03,44.901
2014/10/04,47.172
2014/10/05,43.955
2014/10/06,42.624
2014/10/07,44.397
2014/10/08,43.684
2014/10/09,48.325
2014/10/10,46.427
2014/10/11,45.934
2014/10/12,50.594
2014/10/13,51.269
2014/10/14,53.104
2014/10/15,52.218
2014/10/16,48.54
2014/10/17,49.557
2014/10/18,45.347
2014/10/19,53.469
2014/10/20,45.489
2014/10/21,47.937
2014/10/22,46.908
2014/10/23,42.387
2014/10/24,38.93
2014/10/25,33.932
2014/10/26,40.678
2014/10/27,44.075
2014/10/28,37.008
2014/10/29,34.859
2014/10/30,30.925
2014/10/31,34.229
2014/11/01,58.936
2014/11/02,43.987
2014/11/03,57.802
2014/11/04,41.124
2014/11/05,41.461
2014/11/06,45.496
2014/11/07,51.337
2014/11/08,43.195
2014/11/09,71.087
2014/11/10,48.62
2014/11/11,50.763
2014/11/12,56.074
2014/11/13,59.821
2014/11/14,52.047
2014/11/15,50.245
2014/11/16,49.631
2014/11/17,61.541
2014/11/18,46.195
2014/11/19,48.311
2014/11/20,43.063
2014/11/21,43.298
2014/11/22,40.477
2014/11/23,46.255
2014/11/24,50.145
2014/11/25,44.311
2014/11/26,42.169
2014/11/27,40.897
2014/11/28,36.109
2014/11/29,45.438
2014/11/30,55.458
2014/12/01,47.914
2014/12/02,48.946
2014/12/03,42.35
2014/12/04,55.123
2014/12/05,41.354
2014/12/06,43.813
2014/12/07,52.348
2014/12/08,69.201
2014/12/09,41.902
2014/12/10,41.843
2014/12/11,43.749
2014/12/12,43.387
2014/12/13,38.664
2014/12/14,51.527
2014/12/15,49.824
2014/12/16,44.814
2014/12/17,44.91
2014/12/18,34.743
2014/12/19,45.52
2014/12/20,38.615
2014/12/21,42.212
2014/12/22,45.725
2014/12/23,44.997
2014/12/24,36.862
2014/12/25,35.341
2014/12/26,83.955
2014/12/27,67.481
2014/12/28,47.091
2014/12/29,49.964
2014/12/30,46.692
2014/12/31,42.325
2015/01/01,39.575
2015/01/02,44.956
2015/01/03,41.395
2015/01/04,66.116
2015/01/05,45.588
2015/01/06,42.144
2015/01/07,42.548
2015/01/08,45.483
2015/01/09,44.101
2015/01/10,42.67
2015/01/11,42.732
2015/01/12,77.241
2015/01/13,43.684
2015/01/14,40.746
2015/01/15,41.229
2015/01/16,41.236
2015/01/17,41.288
2015/01/18,45.537
2015/01/19,42.886
2015/01/20,42.669
2015/01/21,41.794
2015/01/22,46.681
2015/01/23,48.006
2015/01/24,46.016
2015/01/25,54.618
2015/01/26,59.404
2015/01/27,50.756
2015/01/28,46.633
2015/01/29,41.682
2015/01/30,43.537
2015/01/31,45.886
2015/02/01,41.603
2015/02/02,46.826
2015/02/03,49.274
2015/02/04,42.532
2015/02/05,42.213
2015/02/06,39.246
2015/02/07,43.535
2015/02/08,47.84
2015/02/09,45.427
2015/02/10,41.074
2015/02/11,53.172
2015/02/12,47.176
2015/02/13,62.782
2015/02/14,68.04
2015/02/15,74.83
2015/02/16,50.511
2015/02/17,57.267
2015/02/18,47.961
2015/02/19,48.775
2015/02/20,57.728
2015/02/21,53.412
2015/02/22,50.156
2015/02/23,45.36
2015/02/24,41.338
2015/02/25,48.821
2015/02/26,43.776
2015/02/27,54.646
2015/02/28,63.138
2015/03/01,67.404
2015/03/02,61.491
2015/03/03,62.564
2015/03/04,69.994
2015/03/05,61.895
2015/03/06,80.081
2015/03/07,49.847
2015/03/08,55.024
2015/03/09,55.919
2015/03/10,57.66
2015/03/11,62.149
2015/03/12,54.382
2015/03/13,51.311
2015/03/14,43.724
2015/03/15,47.232
2015/03/16,53.665
2015/03/17,50.008
2015/03/18,53.072
2015/03/19,45.391
2015/03/20,48.589
2015/03/21,35.694
2015/03/22,40.619
2015/03/23,62.971
2015/03/24,43.258
2015/03/25,48.948
2015/03/26,39.676
2015/03/27,37.635
2015/03/28,42.689
2015/03/29,38.557
2015/03/30,42.714
2015/03/31,40.039
2015/04/01,38.635
2015/04/02,41.164
2015/04/03,48.97
2015/04/04,59.65
2015/04/05,63.444
2015/04/06,56.185
2015/04/07,46.24
2015/04/08,44.854
2015/04/09,59.656
2015/04/10,86.002
2015/04/11,48.81
2015/04/12,47.36
2015/04/13,42.917
2015/04/14,39.475
2015/04/15,39.143
2015/04/16,39.947
2015/04/17,39.773
2015/04/18,36.617
2015/04/19,41.862
2015/04/20,44.093
2015/04/21,39.741
2015/04/22,48.4
2015/04/23,50.024
2015/04/24,47.703
2015/04/25,97.18
2015/04/26,45.999
2015/04/27,45.846
2015/04/28,46.166
2015/04/29,46.21
2015/04/30,46.703
2015/05/01,46.221
2015/05/02,46.926
2015/05/03,47.109
2015/05/04,47.075
2015/05/05,46.354
2015/05/06,46.254
2015/05/07,46.451
2015/05/08,48.882
2015/05/09,47.029
2015/05/10,54.136
2015/05/11,49.697
2015/05/12,47.321
2015/05/13,46.479
2015/05/14,44.402
2015/05/15,46.642
2015/05/16,46.912
2015/05/17,49.473
2015/05/18,49.458
2015/05/19,45.943
2015/05/20,43.049
2015/05/21,48.613
2015/05/22,50.946
2015/05/23,51.316
2015/05/24,47.51
2015/05/25,49.397
2015/05/26,65.269
2015/05/27,48.417
2015/05/28,47.049
2015/05/29,44.694
2015/05/30,35.943
2015/05/31,89.306
2015/06/01,48.016
2015/06/02,45.379
2015/06/03,45.129
2015/06/04,45.199
2015/06/05,45.508
2015/06/06,47.488
2015/06/07,47.725
2015/06/08,49.283
2015/06/09,45.996
2015/06/10,48.342
2015/06/11,45.745
2015/06/12,45.982
2015/06/13,52.56
2015/06/14,51.246
2015/06/15,51.124
2015/06/16,59.486
2015/06/17,66.643
2015/06/18,77.811
2015/06/19,76.714
2015/06/20,43.374
2015/06/21,41.938
2015/06/22,66.375
2015/06/23,45.277
2015/06/24,44.183
2015/06/25,45.445
2015/06/26,47.313
2015/06/27,48.713
2015/06/28,48.53
2015/06/29,47.392
2015/06/30,64.517
2015/07/01,47.07
2015/07/02,53.864
2015/07/03,55.042
2015/07/04,53.406
2015/07/05,59.209
2015/07/06,67.627
2015/07/07,72.22
2015/07/08,77.275
2015/07/09,57.863
2015/07/10,54.502
2015/07/11,61.499
2015/07/12,65.618
2015/07/13,56.472
2015/07/14,66.497
2015/07/15,60.711
2015/07/16,62.842
2015/07/17,46.814
2015/07/18,73.359
2015/07/19,41.089
2015/07/20,59.882
2015/07/21,46.162
2015/07/22,47.845
2015/07/23,51.833
2015/07/24,48.521
2015/07/25,47.656
2015/07/26,52.268
2015/07/27,58.842
2015/07/28,52.364
2015/07/29,57.771
2015/07/30,57.786
2015/07/31,52.549
2015/08/01,44.668
2015/08/02,40.712
2015/08/03,47.642
2015/08/04,56.559
2015/08/05,53.155
2015/08/06,57.31
2015/08/07,44.528
2015/08/08,42.632
2015/08/09,38.726
2015/08/10,49.169
2015/08/11,45.054
2015/08/12,42.847
2015/08/13,40.201
2015/08/14,43.734
2015/08/15,43.058
2015/08/16,39.783
2015/08/17,36.793
2015/08/18,40.521
2015/08/19,30.308
2015/08/20,39.937
2015/08/21,35.577
2015/08/22,38.356
2015/08/23,42.1
2015/08/24,34.89
2015/08/25,32.173
2015/08/26,38.258
2015/08/27,35.771
2015/08/28,40.624
2015/08/29,39.382
2015/08/30,38.956
2015/08/31,54.198
2015/09/01,38.926
2015/09/02,81.556
2015/09/03,47.962
2015/09/04,52.084
2015/09/05,49.495
2015/09/06,47.273
2015/09/07,54.145
2015/09/08,47.326
2015/09/09,49.317
2015/09/10,50.896
2015/09/11,48.005
2015/09/12,47.373
2015/09/13,35.799
2015/09/14,40.451
2015/09/15,37.704
2015/09/16,32.146
2015/09/17,23.111
2015/09/18,43.264
2015/09/19,51.745
2015/09/20,53.016
2015/09/21,58.545
2015/09/22,53.555
2015/09/23,50.836
2015/09/24,51.183
2015/09/25,58.878
2015/09/26,60.117
2015/09/27,52.419
2015/09/28,47.77
2015/09/29,50.818
2015/09/30,48.494
2015/10/01,60.723
2015/10/02,45.234
2015/10/03,43.604
2015/10/04,47.367
2015/10/05,46.659
2015/10/06,43.964
2015/10/07,50.583
2015/10/08,54.623
2015/10/09,61.672
2015/10/10,56.217
2015/10/11,47.694
2015/10/12,52.237
2015/10/13,48.292
2015/10/14,57.153
2015/10/15,52.613
2015/10/16,66.284
2015/10/17,70.896
2015/10/18,59.385
2015/10/19,61.91
2015/10/20,74.43
2015/10/21,51.013
2015/10/22,58.667
2015/10/23,60.948
2015/10/24,55.565
2015/10/25,58.079
2015/10/26,75.225
2015/10/27,51.674
2015/10/28,54.166
2015/10/29,66.029
2015/10/30,60.062
2015/10/31,53.513
2015/11/01,48.976
2015/11/02,61.843
2015/11/03,68.481
2015/11/04,84.001
2015/11/05,56.418
2015/11/06,53.923
2015/11/07,48.11
2015/11/08,50.208
2015/11/09,52.037
2015/11/10,48.116
2015/11/11,38.108
2015/11/12,36.344
2015/11/13,39.085
2015/11/14,37.995
2015/11/15,36.13
2015/11/16,44.087
2015/11/17,43.414
2015/11/18,41.832
2015/11/19,41.521
2015/11/20,36.9
2015/11/21,33.818
2015/11/22,53.794
2015/11/23,50.563
2015/11/24,41.168
2015/11/25,50.053
2015/11/26,54.478
2015/11/27,57.008
2015/11/28,49.456
2015/11/29,61.131
2015/11/30,74.122
2015/12/01,58.53
2015/12/02,55.217
2015/12/03,59.346
2015/12/04,46.789
2015/12/05,53.002
2015/12/06,59.953
2015/12/07,61.525
2015/12/08,58.478
2015/12/09,66.307
2015/12/10,65.195
2015/12/11,83.341
2015/12/12,61.694
2015/12/13,58.5
2015/12/14,59.769
2015/12/15,65.045
2015/12/16,56.639
2015/12/17,59.281
2015/12/18,62.213
2015/12/19,51.259
2015/12/20,55.476
2015/12/21,55.164
2015/12/22,51.886
2015/12/23,57.318
2015/12/24,54.434
2015/12/25,43.388
2015/12/26,44.751
2015/12/27,34.286
2015/12/28,51.514
2015/12/29,42.345
2015/12/30,49.258
2015/12/31,39.053
2016/01/01,37.629
2016/01/02,71.594
2016/01/03,46.595
2016/01/04,47.414
2016/01/05,51.404
2016/01/06,50.628
2016/01/07,63.38
2016/01/08,55.103
2016/01/09,47.356
2016/01/10,49.4
2016/01/11,58.256
2016/01/12,51.278
2016/01/13,49.371
2016/01/14,44.361
2016/01/15,51.147
2016/01/16,36.355
2016/01/17,38.073
2016/01/18,42.566
2016/01/19,58.929
2016/01/20,65.301
2016/01/21,70.879
2016/01/22,54.022
2016/01/23,48.414
2016/01/24,48.753
2016/01/25,53.201
2016/01/26,50.036
2016/01/27,56.787
2016/01/28,50.254
2016/01/29,46.286
2016/01/30,41.072
2016/01/31,38.474
2016/02/01,68.354
2016/02/02,62.696
2016/02/03,56.265
2016/02/04,37.864
2016/02/05,41.004
2016/02/06,34.842
2016/02/07,37.592
2016/02/08,40.153
2016/02/09,36.347
2016/02/10,46.281
2016/02/11,52.467
2016/02/12,48.01
2016/02/13,47.796
2016/02/14,51.916
2016/02/15,55.765
2016/02/16,59.564
2016/02/17,61.569
2016/02/18,71.552
2016/02/19,75.802
2016/02/20,56.341
2016/02/21,61.9
2016/02/22,58.149
2016/02/23,58.678
2016/02/24,62.392
2016/02/25,69.572
2016/02/26,63.599
2016/02/27,64.4
2016/02/28,42.959
2016/02/29,62.569
2016/03/01,67.175
2016/03/02,90.229
2016/03/03,55.443
2016/03/04,54.038
2016/03/05,55.412
2016/03/06,49.188
2016/03/07,49.159
2016/03/08,45.082
2016/03/09,62.773
2016/03/10,44.457
2016/03/11,43.326
2016/03/12,41.475
2016/03/13,51.806
2016/03/14,45.271
2016/03/15,44.768
2016/03/16,49.93
2016/03/17,48.988
2016/03/18,42.721
2016/03/19,37.103
2016/03/20,36.195
2016/03/21,45.515
2016/03/22,47.562
2016/03/23,46.698
2016/03/24,44.744
2016/03/25,37.619
2016/03/26,58.855
2016/03/27,45.842
2016/03/28,61.318
2016/03/29,73.429
2016/03/30,50.379
2016/03/31,49.096
2016/04/01,56.893
2016/04/02,61.815
2016/04/03,53.027
2016/04/04,45.072
2016/04/05,47.423
2016/04/06,60.004
2016/04/07,43.256
2016/04/08,42.954
2016/04/09,38.6
2016/04/10,36.909
2016/04/11,50.9
2016/04/12,49.422
2016/04/13,47.112
2016/04/14,44.232
2016/04/15,50.918
2016/04/16,42.47
2016/04/17,38.915
2016/04/18,54.713
2016/04/19,46.219
2016/04/20,50.69
2016/04/21,52.775
2016/04/22,53.774
2016/04/23,42.347
2016/04/24,45.495
2016/04/25,55.796
2016/04/26,96.919
2016/04/27,46.354
2016/04/28,46.389
2016/04/29,46.189
2016/04/30,46.189
2016/05/01,45.817
2016/05/02,46.8
2016/05/03,46.249
2016/05/04,47.011
2016/05/05,46.406
2016/05/06,46.42
2016/05/07,46.242
2016/05/08,45.98
2016/05/09,45.397
2016/05/10,47.853
2016/05/11,47.701
2016/05/12,49.314
2016/05/13,49.698
2016/05/14,54.881
2016/05/15,55.155
2016/05/16,61.024
2016/05/17,57.867
2016/05/18,58.788
2016/05/19,58.975
2016/05/20,54.576
2016/05/21,69.48
2016/05/22,47.152
2016/05/23,50.549
2016/05/24,49.765
2016/05/25,50.409
2016/05/26,55.418
2016/05/27,75.875
2016/05/28,59.853
2016/05/29,62.33
2016/05/30,64.916
2016/05/31,53.098
2016/06/01,51.29
2016/06/02,56.472
2016/06/03,51.013
2016/06/04,55.629
2016/06/05,54.382
2016/06/06,57.221
2016/06/07,51.426
2016/06/08,45.347
2016/06/09,49.38
2016/06/10,53.238
2016/06/11,44.832
2016/06/12,70.966
2016/06/13,76.994
2016/06/14,81.837
2016/06/15,86.977
2016/06/16,87.869
2016/06/17,88.714
2016/06/18,80.597
2016/06/19,73.524
2016/06/20,77.833
2016/06/21,59.049
2016/06/22,63.01
2016/06/23,42.418
2016/06/24,52.924
2016/06/25,49.62
2016/06/26,46.615
2016/06/27,41.146
2016/06/28,39.17
2016/06/29,37.311
2016/06/30,38.33
2016/07/01,50.918
2016/07/02,45.33
2016/07/03,38.899
2016/07/04,38.522
2016/07/05,40.656
2016/07/06,40.511
2016/07/07,34.822
2016/07/08,45.61
2016/07/09,36.641
2016/07/10,27.581
2016/07/11,47.259
2016/07/12,35.691
2016/07/13,44.29
2016/07/14,53.056
2016/07/15,49.201
2016/07/16,60.155
2016/07/17,62.062
2016/07/18,54.273
2016/07/19,59.711
2016/07/20,61.269
2016/07/21,55.95
2016/07/22,64.271
2016/07/23,68.496
2016/07/24,48.434
2016/07/25,55.794
2016/07/26,58.344
2016/07/27,67.186
2016/07/28,58.642
2016/07/29,62.133
2016/07/30,69.103
2016/07/31,78.877
2016/08/01,49.8
2016/08/02,45.318
2016/08/03,36.574
2016/08/04,36.155
2016/08/05,46.743
2016/08/06,40.78
2016/08/07,57.071
2016/08/08,61.711
2016/08/09,46.817
2016/08/10,44.086
2016/08/11,46.429
2016/08/12,42.446
2016/08/13,39.038
2016/08/14,43.65
2016/08/15,53.623
2016/08/16,50.069
2016/08/17,43.939
2016/08/18,48.327
2016/08/19,52.804
2016/08/20,39.15
2016/08/21,33.443
2016/08/22,41.487
2016/08/23,39.878
2016/08/24,36.071
2016/08/25,35.603
2016/08/26,36.043
2016/08/27,46.394
2016/08/28,40.037
2016/08/29,45.411
2016/08/30,36.113
2016/08/31,42.562
2016/09/01,36.709
2016/09/02,30.495
2016/09/03,52.909
2016/09/04,43.802
2016/09/05,55.846
2016/09/06,47.949
2016/09/07,45.127
2016/09/08,52.661
2016/09/09,63.976
2016/09/10,51.457
2016/09/11,49.817
2016/09/12,49.476
2016/09/13,58.515
2016/09/14,49.659
2016/09/15,42.369
2016/09/16,63.623
2016/09/17,47.804
2016/09/18,51.52
2016/09/19,58.705
2016/09/20,51.329
2016/09/21,46.027
2016/09/22,45.881
2016/09/23,45.183
2016/09/24,53.818
2016/09/25,39.757
2016/09/26,45.218
2016/09/27,45.442
2016/09/28,53.201
2016/09/29,56.945
2016/09/30,50.36
2016/10/01,53.563
2016/10/02,55.208
2016/10/03,63.768
2016/10/04,46.165
2016/10/05,49.618
2016/10/06,56.7
2016/10/07,48.203
2016/10/08,48.468
2016/10/09,54.342
2016/10/10,69.628
2016/10/11,73.372
2016/10/12,62.883
2016/10/13,61.802
2016/10/14,54.146
2016/10/15,63.807
2016/10/16,57.763
2016/10/17,66.007
2016/10/18,66.526
2016/10/19,68.902
2016/10/20,76.107
2016/10/21,43.223
2016/10/22,56.541
2016/10/23,72.076
2016/10/24,72.844
2016/10/25,82.897
2016/10/26,91.426
2016/10/27,49.759
2016/10/28,48.33
2016/10/29,48.367
2016/10/30,45.449
2016/10/31,47.902
2016/11/01,50.914
2016/11/02,45.957
2016/11/03,44.513
2016/11/04,54.701
2016/11/05,47.277
2016/11/06,49.176
2016/11/07,54.055
2016/11/08,44.996
2016/11/09,50.322
2016/11/10,46.758
2016/11/11,41.385
2016/11/12,41.337
2016/11/13,38.725
2016/11/14,44.365
2016/11/15,44.555
2016/11/16,39.037
2016/11/17,64.061
2016/11/18,55.236
2016/11/19,49.967
2016/11/20,53.339
2016/11/21,64.214
2016/11/22,71.186
2016/11/23,78.292
2016/11/24,80.862
2016/11/25,83.647
2016/11/26,54.18
2016/11/27,47.21
2016/11/28,53.976
2016/11/29,48.682
2016/11/30,46.876
2016/12/01,68.088
2016/12/02,57.651
2016/12/03,49.473
2016/12/04,55.306
2016/12/05,55.322
2016/12/06,52.852
2016/12/07,45.2
2016/12/08,44.274
2016/12/09,51.351
2016/12/10,47.698
2016/12/11,42.084
2016/12/12,49.348
2016/12/13,45.041
2016/12/14,43.352
2016/12/15,55.168
2016/12/16,52.552
2016/12/17,50.151
2016/12/18,51.108
2016/12/19,64.686
2016/12/20,49.759
2016/12/21,58.26
2016/12/22,59.06
2016/12/23,63.125
2016/12/24,71.035
2016/12/25,45.426
2016/12/26,64.509
2016/12/27,56.691
2016/12/28,62.774
2016/12/29,67.101
2016/12/30,62.998
2016/12/31,53.057
2017/01/01,65.303
2017/01/02,74.188
2017/01/03,74.984
2017/01/04,91.424
2017/01/05,53.742
2017/01/06,46.124
2017/01/07,44.532
2017/01/08,43.718
2017/01/09,46.472
2017/01/10,45.919
2017/01/11,42.512
2017/01/12,37.733
2017/01/13,39.486
2017/01/14,42.103
2017/01/15,39.696
2017/01/16,49.88
2017/01/17,51.626
2017/01/18,49.89
2017/01/19,53.83
2017/01/20,46.963
2017/01/21,52.397
2017/01/22,56.07
2017/01/23,74.904
2017/01/24,79.767
2017/01/25,57.666
2017/01/26,48.671
2017/01/27,56.578
2017/01/28,65.747
2017/01/29,65.248
2017/01/30,71.51
2017/01/31,56.879
2017/02/01,53.36
2017/02/02,69.475
2017/02/03,61.655
2017/02/04,58.873
2017/02/05,54.514
2017/02/06,76.433
2017/02/07,55.65
2017/02/08,54.413
2017/02/09,51.458
2017/02/10,43.771
2017/02/11,43.328
2017/02/12,41.183
2017/02/13,48.738
2017/02/14,44.896
2017/02/15,46.764
2017/02/16,68.604
2017/02/17,56.101
2017/02/18,58.636
2017/02/19,54.723
2017/02/20,62.088
2017/02/21,68.106
2017/02/22,74.065
2017/02/23,75.709
2017/02/24,78.462
2017/02/25,58.438
2017/02/26,61.251
2017/02/27,71.551
2017/02/28,73.133
2017/03/01,76.382
2017/03/02,80.947
2017/03/03,82.593
2017/03/04,86.074
2017/03/05,69.112
2017/03/06,75.129
2017/03/07,69.878
2017/03/08,55.424
2017/03/09,51.858
2017/03/10,61.938
2017/03/11,48.679
2017/03/12,60.909
2017/03/13,56.292
2017/03/14,59.284
2017/03/15,56.903
2017/03/16,53.392
2017/03/17,47.519
2017/03/18,36.454
2017/03/19,30.97
2017/03/20,47.64
2017/03/21,52.099
2017/03/22,45.97
2017/03/23,41.589
2017/03/24,35.427
2017/03/25,27.359
2017/03/26,25.781
2017/03/27,50.168
2017/03/28,48.733
2017/03/29,42.789
2017/03/30,38.022
2017/03/31,56.83
2017/04/01,48.194
2017/04/02,48.174
2017/04/03,55.445
2017/04/04,58.248
2017/04/05,50.685
2017/04/06,56.556
2017/04/07,58.767
2017/04/08,57.268
2017/04/09,47.223
2017/04/10,52.403
2017/04/11,55.802
2017/04/12,61.78
2017/04/13,79.195
2017/04/14,54.76
2017/04/15,46.981
2017/04/16,47.677
2017/04/17,46.161
2017/04/18,47.225
2017/04/19,39.311
2017/04/20,64.583
2017/04/21,51.346
2017/04/22,43.675
2017/04/23,46.482
2017/04/24,62.327
2017/04/25,62.045
2017/04/26,53.476
2017/04/27,64.735
2017/04/28,59.26
2017/04/29,51.049
2017/04/30,45.973
2017/05/01,57.239
2017/05/02,64.245
2017/05/03,67.228
2017/05/04,72.139
2017/05/05,79.653
2017/05/06,56.01
2017/05/07,61.417
2017/05/08,63.279
2017/05/09,70.673
2017/05/10,75.31
2017/05/11,76.383
2017/05/12,79.071
2017/05/13,57.048
2017/05/14,48.663
2017/05/15,63.075
2017/05/16,80.853
2017/05/17,83.524
2017/05/18,71.14
2017/05/19,74.268
2017/05/20,54.941
2017/05/21,55.719
2017/05/22,66.654
2017/05/23,69.499
2017/05/24,77.346
2017/05/25,81.098
2017/05/26,68.871
2017/05/27,66.374
2017/05/28,54.803
2017/05/29,64.512
2017/05/30,71.301
2017/05/31,73.385
2017/06/01,77.053
2017/06/02,74.289
2017/06/03,78.353
2017/06/04,65.942
2017/06/05,67.581
2017/06/06,77.122
2017/06/07,83.325
2017/06/08,53.851
2017/06/09,56.411
2017/06/10,52.653
2017/06/11,57.56
2017/06/12,49.339
2017/06/13,53.467
2017/06/14,47.39
2017/06/15,35.399
2017/06/16,33.622
2017/06/17,32.878
2017/06/18,34.339
2017/06/19,43.974
2017/06/20,49.109
2017/06/21,64.442
2017/06/22,63.321
2017/06/23,40.261
2017/06/24,41.818
2017/06/25,44.325
2017/06/26,41.026
