Date,activeaddresses7roc
2010/11/15,179.822
2010/11/16,419.29
2010/11/17,3.687
2010/11/18,5.158
2010/11/19,40.57
2010/11/20,35.406
2010/11/21,-15.871
2010/11/22,-85.805
2010/11/23,-80.386
2010/11/24,42.667
2010/11/25,44.304
2010/11/26,86.739
2010/11/27,4.847
2010/11/28,-6.86
2010/11/29,44.231
2010/11/30,20.758
2010/12/01,15.161
2010/12/02,-10.965
2010/12/03,-26.399
2010/12/04,-11.314
2010/12/05,-1.558
2010/12/06,-18.444
2010/12/07,43.287
2010/12/08,-18.575
2010/12/09,2.833
2010/12/10,-27.809
2010/12/11,46.776
2010/12/12,71.799
2010/12/13,128.338
2010/12/14,-0.438
2010/12/15,20.155
2010/12/16,13.653
2010/12/17,25.157
2010/12/18,-19.813
2010/12/19,-8.878
2010/12/20,-12.828
2010/12/21,-4.222
2010/12/22,11.521
2010/12/23,7.271
2010/12/24,6.91
2010/12/25,25.408
2010/12/26,-5.515
2010/12/27,-21.971
2010/12/28,-5.418
2010/12/29,-18.182
2010/12/30,7.171
2010/12/31,5.523
2011/01/01,0.093
2011/01/02,2.237
2011/01/03,22.632
2011/01/04,4.66
2011/01/05,55.556
2011/01/06,6.416
2011/01/07,39.644
2011/01/08,36.769
2011/01/09,31.589
2011/01/10,2.79
2011/01/11,43.97
2011/01/12,-17.987
2011/01/13,46.081
2011/01/14,28.15
2011/01/15,-3.462
2011/01/16,11.063
2011/01/17,-6.193
2011/01/18,-8.763
2011/01/19,22.328
2011/01/20,-14.328
2011/01/21,22.526
2011/01/22,54.43
2011/01/23,25.781
2011/01/24,52.671
2011/01/25,2.048
2011/01/26,2.654
2011/01/27,13.765
2011/01/28,-14.17
2011/01/29,-5.419
2011/01/30,65.528
2011/01/31,8.309
2011/02/01,32.595
2011/02/02,-6.053
2011/02/03,-23.412
2011/02/04,-10.71
2011/02/05,-26.577
2011/02/06,-56.442
2011/02/07,-37.281
2011/02/08,-25.522
2011/02/09,40.134
2011/02/10,180.332
2011/02/11,185.62
2011/02/12,116.393
2011/02/13,134.458
2011/02/14,194.492
2011/02/15,138.963
2011/02/16,42.816
2011/02/17,-1.606
2011/02/18,-16.288
2011/02/19,-12.364
2011/02/20,-2.725
2011/02/21,-20.063
2011/02/22,10.88
2011/02/23,27.364
2011/02/24,5.269
2011/02/25,-5.322
2011/02/26,23.824
2011/02/27,14.353
2011/02/28,-7.991
2011/03/01,37.371
2011/03/02,-1.843
2011/03/03,33.134
2011/03/04,-3.952
2011/03/05,0.81
2011/03/06,-8.726
2011/03/07,12.583
2011/03/08,-25.549
2011/03/09,-9.227
2011/03/10,-40.499
2011/03/11,-7.101
2011/03/12,-10.471
2011/03/13,-12.756
2011/03/14,-14.931
2011/03/15,-14.688
2011/03/16,-6.442
2011/03/17,10.749
2011/03/18,1.509
2011/03/19,-1.733
2011/03/20,53.785
2011/03/21,60.414
2011/03/22,17.066
2011/03/23,116.804
2011/03/24,36.062
2011/03/25,34.777
2011/03/26,52.015
2011/03/27,7.26
2011/03/28,14.703
2011/03/29,20.482
2011/03/30,-46.649
2011/03/31,-5.219
2011/04/01,-21.367
2011/04/02,-31.566
2011/04/03,-24.015
2011/04/04,-13.4
2011/04/05,-7.458
2011/04/06,5.598
2011/04/07,-17.697
2011/04/08,11.284
2011/04/09,9.413
2011/04/10,-3.116
2011/04/11,-12.14
2011/04/12,0.557
2011/04/13,20.817
2011/04/14,74.292
2011/04/15,13.648
2011/04/16,48.52
2011/04/17,23.797
2011/04/18,36.453
2011/04/19,46.605
2011/04/20,15.304
2011/04/21,-32.166
2011/04/22,2.435
2011/04/23,-8.065
2011/04/24,7.082
2011/04/25,-8.412
2011/04/26,-3.166
2011/04/27,39.02
2011/04/28,53.719
2011/04/29,58.828
2011/04/30,65.255
2011/05/01,60.833
2011/05/02,17.994
2011/05/03,-1.578
2011/05/04,-14.915
2011/05/05,14.065
2011/05/06,1.556
2011/05/07,-10.776
2011/05/08,-14.553
2011/05/09,26.357
2011/05/10,18.43
2011/05/11,11.19
2011/05/12,1.874
2011/05/13,37.931
2011/05/14,23.317
2011/05/15,29.953
2011/05/16,55.598
2011/05/17,46.504
2011/05/18,82.625
2011/05/19,65.97
2011/05/20,22.738
2011/05/21,20.022
2011/05/22,30.263
2011/05/23,2.727
2011/05/24,25.607
2011/05/25,12.543
2011/05/26,20.653
2011/05/27,-6.784
2011/05/28,8.058
2011/05/29,3.341
2011/05/30,5.442
2011/05/31,6.53
2011/06/01,-3.99
2011/06/02,7.205
2011/06/03,64.755
2011/06/04,66.821
2011/06/05,59.53
2011/06/06,64.408
2011/06/07,35.014
2011/06/08,95.308
2011/06/09,69.328
2011/06/10,35.526
2011/06/11,22.412
2011/06/12,51.246
2011/06/13,23.123
2011/06/14,57.024
2011/06/15,0.861
2011/06/16,9.852
2011/06/17,7.911
2011/06/18,9.865
2011/06/19,2.784
2011/06/20,0.589
2011/06/21,-16.059
2011/06/22,-2.821
2011/06/23,-15.582
2011/06/24,-3.232
2011/06/25,-13.352
2011/06/26,-15.224
2011/06/27,16.086
2011/06/28,4.737
2011/06/29,-9.083
2011/06/30,-3.734
2011/07/01,19.84
2011/07/02,42.434
2011/07/03,-5.493
2011/07/04,-21.83
2011/07/05,-11.008
2011/07/06,10.628
2011/07/07,-2.208
2011/07/08,-18.495
2011/07/09,-29.376
2011/07/10,29.048
2011/07/11,9.729
2011/07/12,-1.09
2011/07/13,0.951
2011/07/14,25.727
2011/07/15,-0.784
2011/07/16,5.672
2011/07/17,-14.052
2011/07/18,7.861
2011/07/19,8.054
2011/07/20,-4.743
2011/07/21,-11.816
2011/07/22,0.086
2011/07/23,-8.922
2011/07/24,-5.864
2011/07/25,-3.307
2011/07/26,-4.337
2011/07/27,-9.298
2011/07/28,1.832
2011/07/29,-9.131
2011/07/30,-9.801
2011/07/31,3.918
2011/08/01,-11.881
2011/08/02,-8.887
2011/08/03,-21.59
2011/08/04,-26.775
2011/08/05,-3.2
2011/08/06,2.384
2011/08/07,-16.891
2011/08/08,3.666
2011/08/09,9.054
2011/08/10,7.061
2011/08/11,-3.564
2011/08/12,-20.381
2011/08/13,-5.175
2011/08/14,7.208
2011/08/15,-21.959
2011/08/16,-11.306
2011/08/17,3.313
2011/08/18,13.04
2011/08/19,29.82
2011/08/20,10.055
2011/08/21,5.943
2011/08/22,31.124
2011/08/23,8.108
2011/08/24,8.673
2011/08/25,11.792
2011/08/26,-3.135
2011/08/27,-1.213
2011/08/28,-18.908
2011/08/29,-25.042
2011/08/30,-22.737
2011/08/31,-23.047
2011/09/01,-26.518
2011/09/02,-25.246
2011/09/03,-30.652
2011/09/04,-5.082
2011/09/05,-3.43
2011/09/06,7.083
2011/09/07,-1.204
2011/09/08,-6.959
2011/09/09,15.566
2011/09/10,10.191
2011/09/11,-12.066
2011/09/12,-8.803
2011/09/13,-20.803
2011/09/14,-12.072
2011/09/15,-2.183
2011/09/16,-21.736
2011/09/17,-17.656
2011/09/18,-6.887
2011/09/19,-3.456
2011/09/20,47.364
2011/09/21,21.226
2011/09/22,13.476
2011/09/23,37.312
2011/09/24,48.072
2011/09/25,33.972
2011/09/26,10.59
2011/09/27,-14.699
2011/09/28,-23.326
2011/09/29,-27.041
2011/09/30,-32.64
2011/10/01,-33.109
2011/10/02,-38.457
2011/10/03,-22.04
2011/10/04,-26.177
2011/10/05,-0.698
2011/10/06,12.855
2011/10/07,2.064
2011/10/08,-3.862
2011/10/09,3.691
2011/10/10,-3.603
2011/10/11,-0.609
2011/10/12,-0.513
2011/10/13,-19.27
2011/10/14,5.878
2011/10/15,5.289
2011/10/16,-2.387
2011/10/17,5.956
2011/10/18,-10.201
2011/10/19,-7.575
2011/10/20,-4.64
2011/10/21,-17.198
2011/10/22,-7.972
2011/10/23,10.306
2011/10/24,-1.35
2011/10/25,6.423
2011/10/26,-0.86
2011/10/27,3.058
2011/10/28,5.444
2011/10/29,6.309
2011/10/30,-13.746
2011/10/31,-13.839
2011/11/01,-2.586
2011/11/02,5.383
2011/11/03,14.453
2011/11/04,24.459
2011/11/05,4.832
2011/11/06,1.228
2011/11/07,5.149
2011/11/08,7.597
2011/11/09,9.331
2011/11/10,9.517
2011/11/11,-23.073
2011/11/12,-9.567
2011/11/13,8.639
2011/11/14,8.52
2011/11/15,3.13
2011/11/16,-8.263
2011/11/17,-15.081
2011/11/18,2.096
2011/11/19,-17.306
2011/11/20,-8.925
2011/11/21,-25.951
2011/11/22,-18.902
2011/11/23,-12.595
2011/11/24,-10.249
2011/11/25,-5.95
2011/11/26,1.942
2011/11/27,-5.841
2011/11/28,24.247
2011/11/29,25.117
2011/11/30,34.229
2011/12/01,28.156
2011/12/02,14.09
2011/12/03,24.981
2011/12/04,10.426
2011/12/05,3.621
2011/12/06,6.038
2011/12/07,-16.359
2011/12/08,0.221
2011/12/09,-11.615
2011/12/10,-7.085
2011/12/11,2.215
2011/12/12,-13.144
2011/12/13,-21.392
2011/12/14,-7.258
2011/12/15,-28.693
2011/12/16,-9.737
2011/12/17,-14.506
2011/12/18,-18.639
2011/12/19,11.982
2011/12/20,14.254
2011/12/21,-0.752
2011/12/22,20.04
2011/12/23,13.853
2011/12/24,0.352
2011/12/25,19.516
2011/12/26,-4.285
2011/12/27,-14.206
2011/12/28,-9.063
2011/12/29,-5.917
2011/12/30,-12.903
2011/12/31,6.215
2012/01/01,-3.008
2012/01/02,-2.144
2012/01/03,11.834
2012/01/04,15.399
2012/01/05,35.877
2012/01/06,41.398
2012/01/07,23.285
2012/01/08,28.167
2012/01/09,24.551
2012/01/10,22.488
2012/01/11,36.231
2012/01/12,-9.77
2012/01/13,-2.77
2012/01/14,8.508
2012/01/15,-7.641
2012/01/16,0.236
2012/01/17,-11.262
2012/01/18,-13.227
2012/01/19,8.731
2012/01/20,-2.083
2012/01/21,-7.134
2012/01/22,-15.831
2012/01/23,-11.147
2012/01/24,4.608
2012/01/25,12.496
2012/01/26,-4.313
2012/01/27,1.698
2012/01/28,-3.49
2012/01/29,26.193
2012/01/30,2.202
2012/01/31,4.62
2012/02/01,-9.709
2012/02/02,11.515
2012/02/03,14.68
2012/02/04,25.35
2012/02/05,3.238
2012/02/06,2.865
2012/02/07,-5.875
2012/02/08,-2.531
2012/02/09,-6.116
2012/02/10,-1.19
2012/02/11,-6.564
2012/02/12,-4.57
2012/02/13,16.964
2012/02/14,25.136
2012/02/15,21.728
2012/02/16,23.446
2012/02/17,-13.065
2012/02/18,-5.148
2012/02/19,-6.567
2012/02/20,-12.061
2012/02/21,-20.027
2012/02/22,-8.297
2012/02/23,-5.92
2012/02/24,16.167
2012/02/25,4.531
2012/02/26,0.604
2012/02/27,4.352
2012/02/28,10.904
2012/02/29,-5.199
2012/03/01,-8.064
2012/03/02,6.629
2012/03/03,-16.922
2012/03/04,12.276
2012/03/05,8.255
2012/03/06,-6.248
2012/03/07,-1.496
2012/03/08,-2.719
2012/03/09,-10.316
2012/03/10,2.343
2012/03/11,-15.485
2012/03/12,-11.032
2012/03/13,9.912
2012/03/14,6.396
2012/03/15,-3.559
2012/03/16,2.842
2012/03/17,24.806
2012/03/18,9.805
2012/03/19,8.041
2012/03/20,-4.988
2012/03/21,0.179
2012/03/22,3.75
2012/03/23,-12.231
2012/03/24,-13.311
2012/03/25,3.363
2012/03/26,1.688
2012/03/27,-2.891
2012/03/28,0.173
2012/03/29,8.368
2012/03/30,5.421
2012/03/31,0.717
2012/04/01,-11.113
2012/04/02,-5.627
2012/04/03,21.147
2012/04/04,2.715
2012/04/05,-3.729
2012/04/06,8.622
2012/04/07,1.631
2012/04/08,9.147
2012/04/09,2.169
2012/04/10,-7.34
2012/04/11,10.633
2012/04/12,14.865
2012/04/13,-3.368
2012/04/14,21.614
2012/04/15,16.625
2012/04/16,25.587
2012/04/17,6.457
2012/04/18,4.946
2012/04/19,-5.571
2012/04/20,22.614
2012/04/21,-6.015
2012/04/22,-9.495
2012/04/23,-12.419
2012/04/24,-6.562
2012/04/25,-9.896
2012/04/26,7.8
2012/04/27,-11.082
2012/04/28,-2.115
2012/04/29,8.797
2012/04/30,14.138
2012/05/01,15.58
2012/05/02,15.727
2012/05/03,14.038
2012/05/04,31.834
2012/05/05,25.349
2012/05/06,38.816
2012/05/07,34.297
2012/05/08,18.752
2012/05/09,22.902
2012/05/10,-6.601
2012/05/11,15.253
2012/05/12,13.648
2012/05/13,-6.73
2012/05/14,26.361
2012/05/15,14.197
2012/05/16,2.884
2012/05/17,10.54
2012/05/18,0.092
2012/05/19,38.925
2012/05/20,42.678
2012/05/21,-6.352
2012/05/22,1.3
2012/05/23,15.955
2012/05/24,24.361
2012/05/25,15.103
2012/05/26,-18.839
2012/05/27,-10.985
2012/05/28,-2.507
2012/05/29,24.538
2012/05/30,-3.606
2012/05/31,1.226
2012/06/01,-3.497
2012/06/02,-19.817
2012/06/03,15.581
2012/06/04,40.478
2012/06/05,19.546
2012/06/06,-15.364
2012/06/07,24.547
2012/06/08,-2.729
2012/06/09,53.348
2012/06/10,11.322
2012/06/11,-21.564
2012/06/12,-42.652
2012/06/13,93.419
2012/06/14,40.302
2012/06/15,73.661
2012/06/16,24.757
2012/06/17,16.324
2012/06/18,15.321
2012/06/19,51.309
2012/06/20,-30.956
2012/06/21,-40.152
2012/06/22,-40.453
2012/06/23,-23.1
2012/06/24,-27.576
2012/06/25,-9.645
2012/06/26,1.272
2012/06/27,21.173
2012/06/28,10.154
2012/06/29,13.291
2012/06/30,5.523
2012/07/01,11.216
2012/07/02,7.685
2012/07/03,-3.611
2012/07/04,-19.09
2012/07/05,-14.684
2012/07/06,-11.372
2012/07/07,-3.097
2012/07/08,-11.946
2012/07/09,-11.769
2012/07/10,6.721
2012/07/11,11.753
2012/07/12,22.594
2012/07/13,6.862
2012/07/14,-3.365
2012/07/15,8.849
2012/07/16,13.999
2012/07/17,8.736
2012/07/18,-3.015
2012/07/19,6.067
2012/07/20,15.158
2012/07/21,18.994
2012/07/22,28.213
2012/07/23,14.231
2012/07/24,-4.597
2012/07/25,-7.959
2012/07/26,-15.057
2012/07/27,-10.588
2012/07/28,8.57
2012/07/29,-7.642
2012/07/30,-13.914
2012/07/31,53.003
2012/08/01,29.039
2012/08/02,36.586
2012/08/03,12.6
2012/08/04,-7.104
2012/08/05,5.175
2012/08/06,17.022
2012/08/07,-33.357
2012/08/08,27.597
2012/08/09,-4.14
2012/08/10,6.18
2012/08/11,7.037
2012/08/12,3.235
2012/08/13,14.737
2012/08/14,9.454
2012/08/15,-2.991
2012/08/16,52.806
2012/08/17,47.015
2012/08/18,34.368
2012/08/19,48.797
2012/08/20,-2.424
2012/08/21,26.872
2012/08/22,-1.754
2012/08/23,-29.106
2012/08/24,-20.669
2012/08/25,-29.061
2012/08/26,-40.299
2012/08/27,-18.911
2012/08/28,-26.621
2012/08/29,-20.496
2012/08/30,-22.036
2012/08/31,9.751
2012/09/01,22.863
2012/09/02,0.645
2012/09/03,-14.181
2012/09/04,15.34
2012/09/05,5.514
2012/09/06,37.345
2012/09/07,-10.759
2012/09/08,-25.08
2012/09/09,15.072
2012/09/10,13.227
2012/09/11,-1.729
2012/09/12,-17.637
2012/09/13,-25.12
2012/09/14,-13.215
2012/09/15,-10.899
2012/09/16,-21.441
2012/09/17,-11.505
2012/09/18,-14.272
2012/09/19,25.324
2012/09/20,34.773
2012/09/21,2.414
2012/09/22,-9.029
2012/09/23,-9.296
2012/09/24,1.146
2012/09/25,11.567
2012/09/26,12.563
2012/09/27,-10.981
2012/09/28,27.623
2012/09/29,40.754
2012/09/30,21.063
2012/10/01,13.568
2012/10/02,22.887
2012/10/03,3.791
2012/10/04,23.105
2012/10/05,-10.982
2012/10/06,1.334
2012/10/07,25.172
2012/10/08,25.45
2012/10/09,-1.685
2012/10/10,-5.473
2012/10/11,-20.407
2012/10/12,0.182
2012/10/13,1.214
2012/10/14,-11.088
2012/10/15,-2.844
2012/10/16,-17.631
2012/10/17,-5.355
2012/10/18,23.813
2012/10/19,1.298
2012/10/20,9.611
2012/10/21,0.565
2012/10/22,-10.377
2012/10/23,-3.737
2012/10/24,-6.606
2012/10/25,-22.481
2012/10/26,-16.343
2012/10/27,-31.178
2012/10/28,-28.75
2012/10/29,-13.958
2012/10/30,-16.868
2012/10/31,-23.137
2012/11/01,-19.81
2012/11/02,-12.342
2012/11/03,9.988
2012/11/04,10.909
2012/11/05,5.29
2012/11/06,19.414
2012/11/07,35.218
2012/11/08,18.708
2012/11/09,10.829
2012/11/10,6.15
2012/11/11,-1.644
2012/11/12,-16.04
2012/11/13,-20.564
2012/11/14,-13.196
2012/11/15,22.906
2012/11/16,31.495
2012/11/17,52.35
2012/11/18,42.365
2012/11/19,34.402
2012/11/20,33.864
2012/11/21,16.841
2012/11/22,-10.635
2012/11/23,-27.107
2012/11/24,-29.88
2012/11/25,-15.518
2012/11/26,-2.528
2012/11/27,-11.87
2012/11/28,-0.619
2012/11/29,1.402
2012/11/30,5.408
2012/12/01,-6.388
2012/12/02,-23.367
2012/12/03,-27.073
2012/12/04,9.987
2012/12/05,1.45
2012/12/06,-2.224
2012/12/07,10.199
2012/12/08,10.319
2012/12/09,39.936
2012/12/10,19.207
2012/12/11,-12.664
2012/12/12,-3.983
2012/12/13,12.554
2012/12/14,1.902
2012/12/15,-9.701
2012/12/16,-8.103
2012/12/17,14.078
2012/12/18,29.955
2012/12/19,2.442
2012/12/20,-14.363
2012/12/21,10.688
2012/12/22,59.379
2012/12/23,11.705
2012/12/24,-2.366
2012/12/25,-37.085
2012/12/26,-12.912
2012/12/27,-7.524
2012/12/28,-8.065
2012/12/29,-27.467
2012/12/30,14.648
2012/12/31,-13.21
2013/01/01,24.962
2013/01/02,13.11
2013/01/03,40.203
2013/01/04,11.635
2013/01/05,33.556
2013/01/06,-7.794
2013/01/07,55.615
2013/01/08,48.026
2013/01/09,30.292
2013/01/10,19.343
2013/01/11,28.966
2013/01/12,-5.019
2013/01/13,31.489
2013/01/14,-18.026
2013/01/15,2.865
2013/01/16,4.028
2013/01/17,-3.705
2013/01/18,-6.548
2013/01/19,-2.718
2013/01/20,-16.965
2013/01/21,3.667
2013/01/22,-7.191
2013/01/23,-18.958
2013/01/24,3.021
2013/01/25,-13.141
2013/01/26,10.718
2013/01/27,7.575
2013/01/28,18.192
2013/01/29,3.988
2013/01/30,-5.939
2013/01/31,-21.177
2013/02/01,29.969
2013/02/02,3.539
2013/02/03,15.987
2013/02/04,5.667
2013/02/05,7.769
2013/02/06,20.485
2013/02/07,21.873
2013/02/08,-6.53
2013/02/09,-0.41
2013/02/10,0.139
2013/02/11,-8.858
2013/02/12,-13.477
2013/02/13,-0.926
2013/02/14,-11.72
2013/02/15,-16.713
2013/02/16,-16.392
2013/02/17,-20.855
2013/02/18,-9.664
2013/02/19,-4.742
2013/02/20,-4.473
2013/02/21,-1.636
2013/02/22,8.33
2013/02/23,9.049
2013/02/24,14.207
2013/02/25,19.883
2013/02/26,19.047
2013/02/27,8.404
2013/02/28,18.115
2013/03/01,16.11
2013/03/02,-4.177
2013/03/03,-11.508
2013/03/04,-5.457
2013/03/05,-2.406
2013/03/06,25.613
2013/03/07,10.972
2013/03/08,-10.266
2013/03/09,9.939
2013/03/10,23.739
2013/03/11,-0.021
2013/03/12,4.089
2013/03/13,-8.833
2013/03/14,-7.914
2013/03/15,12.195
2013/03/16,-5.92
2013/03/17,-8.861
2013/03/18,9.974
2013/03/19,15.068
2013/03/20,-0.309
2013/03/21,14.091
2013/03/22,18.072
2013/03/23,31.559
2013/03/24,32.887
2013/03/25,12.416
2013/03/26,6.212
2013/03/27,15.767
2013/03/28,35.475
2013/03/29,11.073
2013/03/30,16.512
2013/03/31,-6.905
2013/04/01,14.478
2013/04/02,25.834
2013/04/03,47.26
2013/04/04,15.273
2013/04/05,20.126
2013/04/06,6.455
2013/04/07,35.536
2013/04/08,50.343
2013/04/09,21.986
2013/04/10,24.557
2013/04/11,14.438
2013/04/12,2.928
2013/04/13,-0.3
2013/04/14,-18.026
2013/04/15,-11.981
2013/04/16,-10.448
2013/04/17,-21.13
2013/04/18,-34.104
2013/04/19,1.993
2013/04/20,-10.063
2013/04/21,-2.132
2013/04/22,-8.51
2013/04/23,-7.162
2013/04/24,-2.58
2013/04/25,10.541
2013/04/26,-17.912
2013/04/27,5.044
2013/04/28,68.959
2013/04/29,-5.181
2013/04/30,-17.451
2013/05/01,-18.455
2013/05/02,-9.697
2013/05/03,-3.884
2013/05/04,-10.562
2013/05/05,-38.888
2013/05/06,-2.018
2013/05/07,41.867
2013/05/08,22.513
2013/05/09,-0.034
2013/05/10,1.791
2013/05/11,15.61
2013/05/12,-3.523
2013/05/13,-2.833
2013/05/14,-23.274
2013/05/15,-17.259
2013/05/16,2.712
2013/05/17,-6.981
2013/05/18,-15.507
2013/05/19,-7.731
2013/05/20,-13.431
2013/05/21,-1.374
2013/05/22,-11.747
2013/05/23,-1.065
2013/05/24,8.297
2013/05/25,1.833
2013/05/26,8.456
2013/05/27,3.234
2013/05/28,-7.685
2013/05/29,7.695
2013/05/30,-6.05
2013/05/31,-11.161
2013/06/01,-2.611
2013/06/02,-5.497
2013/06/03,7.92
2013/06/04,3.154
2013/06/05,-2.347
2013/06/06,-6.342
2013/06/07,-2.267
2013/06/08,-14.083
2013/06/09,-14.018
2013/06/10,-23.657
2013/06/11,-15.289
2013/06/12,-18.946
2013/06/13,-9.453
2013/06/14,2.703
2013/06/15,-7.633
2013/06/16,-13.807
2013/06/17,-6.661
2013/06/18,-4.574
2013/06/19,8.441
2013/06/20,1.964
2013/06/21,-8.796
2013/06/22,8.859
2013/06/23,6.703
2013/06/24,13.989
2013/06/25,-3.431
2013/06/26,-6
2013/06/27,-9.787
2013/06/28,-0.702
2013/06/29,4.104
2013/06/30,-3.003
2013/07/01,5.88
2013/07/02,4.524
2013/07/03,1.582
2013/07/04,-0.256
2013/07/05,-11.811
2013/07/06,-7.291
2013/07/07,-3.258
2013/07/08,-8.199
2013/07/09,5.967
2013/07/10,-1.766
2013/07/11,20.518
2013/07/12,29.652
2013/07/13,11.641
2013/07/14,-0.911
2013/07/15,-1.142
2013/07/16,-2.596
2013/07/17,-2.854
2013/07/18,-13.876
2013/07/19,-25.101
2013/07/20,-16.98
2013/07/21,5.622
2013/07/22,-3.22
2013/07/23,-2.902
2013/07/24,4.573
2013/07/25,5.163
2013/07/26,7.024
2013/07/27,-0.784
2013/07/28,-3.801
2013/07/29,11.864
2013/07/30,8.664
2013/07/31,22.784
2013/08/01,72.042
2013/08/02,18.879
2013/08/03,16.342
2013/08/04,22.515
2013/08/05,8.443
2013/08/06,2.399
2013/08/07,-6.468
2013/08/08,-36.682
2013/08/09,-13.545
2013/08/10,-1.951
2013/08/11,-10.156
2013/08/12,41.302
2013/08/13,4.819
2013/08/14,3.367
2013/08/15,4.671
2013/08/16,27.674
2013/08/17,3.553
2013/08/18,6.307
2013/08/19,-24.026
2013/08/20,6.467
2013/08/21,5.704
2013/08/22,10.732
2013/08/23,-0.763
2013/08/24,4.848
2013/08/25,19.233
2013/08/26,-3.538
2013/08/27,18.997
2013/08/28,1.45
2013/08/29,-10.732
2013/08/30,9.431
2013/08/31,36.925
2013/09/01,-16.93
2013/09/02,-17.133
2013/09/03,-24.115
2013/09/04,-8.342
2013/09/05,-5.955
2013/09/06,-18.237
2013/09/07,-29.003
2013/09/08,-0.902
2013/09/09,17.845
2013/09/10,-1.983
2013/09/11,-2.866
2013/09/12,9.377
2013/09/13,-9.14
2013/09/14,-13.644
2013/09/15,-2.981
2013/09/16,-5.704
2013/09/17,3.362
2013/09/18,5.918
2013/09/19,2.715
2013/09/20,15.817
2013/09/21,22.783
2013/09/22,16.029
2013/09/23,15.427
2013/09/24,7.331
2013/09/25,-0.755
2013/09/26,-1.189
2013/09/27,1.293
2013/09/28,3.856
2013/09/29,12.148
2013/09/30,-0.103
2013/10/01,14.525
2013/10/02,34.699
2013/10/03,15.466
2013/10/04,-0.324
2013/10/05,-4.624
2013/10/06,-14.307
2013/10/07,-4.796
2013/10/08,-15.051
2013/10/09,-24.795
2013/10/10,-10.716
2013/10/11,2.504
2013/10/12,1.886
2013/10/13,43.443
2013/10/14,7.683
2013/10/15,12.208
2013/10/16,17.294
2013/10/17,1.061
2013/10/18,7.806
2013/10/19,38.176
2013/10/20,-16.119
2013/10/21,16.901
2013/10/22,28.004
2013/10/23,15.815
2013/10/24,37.649
2013/10/25,17.636
2013/10/26,-20.11
2013/10/27,-11.193
2013/10/28,-10.19
2013/10/29,-21.994
2013/10/30,-11.178
2013/10/31,-13.54
2013/11/01,-13.975
2013/11/02,5.325
2013/11/03,27.625
2013/11/04,16.139
2013/11/05,37.753
2013/11/06,36.947
2013/11/07,34.616
2013/11/08,50.182
2013/11/09,66.69
2013/11/10,40.429
2013/11/11,15.594
2013/11/12,-1.12
2013/11/13,-6.39
2013/11/14,2.256
2013/11/15,-8.21
2013/11/16,-19.968
