Date,sentinusd30smaUSD
2014/01/30,484653259
2014/01/31,481987036
2014/02/01,476933983
2014/02/02,467247884
2014/02/03,462562119
2014/02/04,456297737
2014/02/05,444121358
2014/02/06,434447683
2014/02/07,434225532
2014/02/08,432291987
2014/02/09,428180659
2014/02/10,433629287
2014/02/11,437025495
2014/02/12,436014882
2014/02/13,428634035
2014/02/14,425457203
2014/02/15,428290819
2014/02/16,430646300
2014/02/17,431621338
2014/02/18,426369713
2014/02/19,414199492
2014/02/20,408513958
2014/02/21,405350454
2014/02/22,398927074
2014/02/23,387706444
2014/02/24,388971864
2014/02/25,395661326
2014/02/26,383939627
2014/02/27,378877606
2014/02/28,377095492
2014/03/01,377644001
2014/03/02,375993236
2014/03/03,384069976
2014/03/04,392092146
2014/03/05,393017471
2014/03/06,385386751
2014/03/07,418902733
2014/03/08,434152740
2014/03/09,433556778
2014/03/10,451792282
2014/03/11,460989214
2014/03/12,465811461
2014/03/13,466872194
2014/03/14,467303840
2014/03/15,467438153
2014/03/16,462756475
2014/03/17,455303018
2014/03/18,495447037
2014/03/19,507420265
2014/03/20,510525064
2014/03/21,512793762
2014/03/22,509807477
2014/03/23,506623777
2014/03/24,511563228
2014/03/25,513056085
2014/03/26,509319870
2014/03/27,505484963
2014/03/28,505833404
2014/03/29,501438946
2014/03/30,500311868
2014/03/31,497053190
2014/04/01,498645500
2014/04/02,489882423
2014/04/03,478454185
2014/04/04,473597074
2014/04/05,470381519
2014/04/06,424710520
2014/04/07,399227337
2014/04/08,386304085
2014/04/09,363752130
2014/04/10,354648740
2014/04/11,343087424
2014/04/12,332895917
2014/04/13,325630099
2014/04/14,322477586
2014/04/15,324620769
2014/04/16,326948502
2014/04/17,287414457
2014/04/18,277629679
2014/04/19,272177542
2014/04/20,268065445
2014/04/21,272157432
2014/04/22,280108141
2014/04/23,278515418
2014/04/24,275708042
2014/04/25,274519827
2014/04/26,265950096
2014/04/27,257110249
2014/04/28,258719905
2014/04/29,257333906
2014/04/30,252884843
2014/05/01,248772407
2014/05/02,246934124
2014/05/03,244998892
2014/05/04,242649969
2014/05/05,242052930
2014/05/06,245530027
2014/05/07,250285486
2014/05/08,263329294
2014/05/09,273321340
2014/05/10,272411904
2014/05/11,268836557
2014/05/12,270973353
2014/05/13,275089990
2014/05/14,276342826
2014/05/15,277470965
2014/05/16,273503404
2014/05/17,267432114
2014/05/18,259101920
2014/05/19,259407833
2014/05/20,275230806
2014/05/21,274783041
2014/05/22,273165234
2014/05/23,283511766
2014/05/24,292536020
2014/05/25,299436599
2014/05/26,308173300
2014/05/27,321352053
2014/05/28,329141803
2014/05/29,333352701
2014/05/30,344143753
2014/05/31,349437619
2014/06/01,354847128
2014/06/02,366379345
2014/06/03,378701949
2014/06/04,391052122
2014/06/05,401300438
2014/06/06,412017460
2014/06/07,405412868
2014/06/08,403312973
2014/06/09,401274578
2014/06/10,406939180
2014/06/11,409885058
2014/06/12,422724918
2014/06/13,426680909
2014/06/14,423911199
2014/06/15,422521937
2014/06/16,429457094
2014/06/17,434347044
2014/06/18,437059750
2014/06/19,428207921
2014/06/20,427474535
2014/06/21,423649920
2014/06/22,413169184
2014/06/23,408543238
2014/06/24,409413398
2014/06/25,404445892
2014/06/26,395906466
2014/06/27,389085515
2014/06/28,383275037
2014/06/29,371963329
2014/06/30,373500832
2014/07/01,376641872
2014/07/02,376080578
2014/07/03,369851071
2014/07/04,355881331
2014/07/05,344435155
2014/07/06,329225971
2014/07/07,325677043
2014/07/08,316488825
2014/07/09,317464949
2014/07/10,314901022
2014/07/11,312182963
2014/07/12,298471137
2014/07/13,293578634
2014/07/14,294594466
2014/07/15,297629329
2014/07/16,294227359
2014/07/17,293892836
2014/07/18,292924585
2014/07/19,284324594
2014/07/20,279082002
2014/07/21,278231403
2014/07/22,274566572
2014/07/23,270667814
2014/07/24,264409050
2014/07/25,264585015
2014/07/26,261042494
2014/07/27,256530721
2014/07/28,259013129
2014/07/29,261638669
2014/07/30,255447097
2014/07/31,243968146
2014/08/01,232966708
2014/08/02,227192967
2014/08/03,227459205
2014/08/04,225776887
2014/08/05,229258809
2014/08/06,227138486
2014/08/07,227260498
2014/08/08,224382438
2014/08/09,221023152
2014/08/10,219392515
2014/08/11,220243818
2014/08/12,223512396
2014/08/13,225876040
2014/08/14,226375914
2014/08/15,227187576
2014/08/16,228284857
2014/08/17,226080193
2014/08/18,234771969
2014/08/19,238288462
2014/08/20,238689529
2014/08/21,244353031
2014/08/22,290482770
2014/08/23,290565724
2014/08/24,287458565
2014/08/25,296603997
2014/08/26,320793838
2014/08/27,336067726
2014/08/28,338937237
2014/08/29,341449273
2014/08/30,342907337
2014/08/31,342372370
2014/09/01,345584591
2014/09/02,345841978
2014/09/03,345632445
2014/09/04,341145253
2014/09/05,340415374
2014/09/06,337592898
2014/09/07,336333446
2014/09/08,337006389
2014/09/09,337490243
2014/09/10,334166411
2014/09/11,327213764
2014/09/12,321092014
2014/09/13,313642106
2014/09/14,306975153
2014/09/15,302907569
2014/09/16,301302267
2014/09/17,293344094
2014/09/18,292611830
2014/09/19,292443239
2014/09/20,288542688
2014/09/21,244747151
2014/09/22,240086621
2014/09/23,240556160
2014/09/24,232001442
2014/09/25,208978201
2014/09/26,190406248
2014/09/27,183017375
2014/09/28,177876498
2014/09/29,176815918
2014/09/30,175987294
2014/10/01,172682441
2014/10/02,170595276
2014/10/03,170918281
2014/10/04,171366650
2014/10/05,173835374
2014/10/06,180617533
2014/10/07,184360627
2014/10/08,186661612
2014/10/09,188583068
2014/10/10,191731105
2014/10/11,192554981
2014/10/12,191700103
2014/10/13,196061305
2014/10/14,199293016
2014/10/15,200964834
2014/10/16,202468918
2014/10/17,203100743
2014/10/18,200016831
2014/10/19,196113009
2014/10/20,194965376
2014/10/21,191535611
2014/10/22,193929897
2014/10/23,195159749
2014/10/24,195031267
2014/10/25,195189738
2014/10/26,194148221
2014/10/27,196169100
2014/10/28,197422777
2014/10/29,197231293
2014/10/30,196636969
2014/10/31,196913213
2014/11/01,195975416
2014/11/02,193147165
2014/11/03,192041281
2014/11/04,191656947
2014/11/05,188991739
2014/11/06,187174999
2014/11/07,185404767
2014/11/08,181043361
2014/11/09,176455342
2014/11/10,178503334
2014/11/11,180215228
2014/11/12,182753220
2014/11/13,195385810
2014/11/14,197601845
2014/11/15,198064562
2014/11/16,198708981
2014/11/17,202387623
2014/11/18,208424359
2014/11/19,208928651
2014/11/20,212947688
2014/11/21,218097053
2014/11/22,217318739
2014/11/23,216009000
2014/11/24,217784414
2014/11/25,223435839
2014/11/26,225576012
2014/11/27,226887495
2014/11/28,233728107
2014/11/29,236722594
2014/11/30,239304569
2014/12/01,245739218
2014/12/02,255717668
2014/12/03,262565154
2014/12/04,265726411
2014/12/05,268148414
2014/12/06,268347819
2014/12/07,268634562
2014/12/08,282722737
2014/12/09,288846185
2014/12/10,291333420
2014/12/11,293192367
2014/12/12,289669585
2014/12/13,276397153
2014/12/14,273441479
2014/12/15,274948413
2014/12/16,277364467
2014/12/17,279366958
2014/12/18,280038030
2014/12/19,280872282
2014/12/20,277970242
2014/12/21,271013842
2014/12/22,273769549
2014/12/23,279799541
2014/12/24,279889521
2014/12/25,276839915
2014/12/26,274777814
2014/12/27,274274289
2014/12/28,267619712
2014/12/29,266598540
2014/12/30,266986046
2014/12/31,264896352
2015/01/01,255721192
2015/01/02,250937692
2015/01/03,247727730
2015/01/04,246266543
2015/01/05,249339041
2015/01/06,251665880
2015/01/07,244515521
2015/01/08,246572538
2015/01/09,246077998
2015/01/10,246106064
2015/01/11,249471001
2015/01/12,251012672
2015/01/13,258011549
2015/01/14,263988031
2015/01/15,271683423
2015/01/16,272379040
2015/01/17,269014954
2015/01/18,267092326
2015/01/19,266882110
2015/01/20,270863029
2015/01/21,271218910
2015/01/22,269628498
2015/01/23,269751257
2015/01/24,269080659
2015/01/25,270499897
2015/01/26,282735399
2015/01/27,285507341
2015/01/28,283525563
2015/01/29,280945284
2015/01/30,278326506
2015/01/31,279255838
2015/02/01,277267758
2015/02/02,275413051
2015/02/03,275809881
2015/02/04,274830857
2015/02/05,273298370
2015/02/06,268101417
2015/02/07,259767987
2015/02/08,254103633
2015/02/09,251513093
2015/02/10,246388141
2015/02/11,243403889
2015/02/12,234936617
2015/02/13,227408237
2015/02/14,215396177
2015/02/15,209903112
2015/02/16,207609276
2015/02/17,206796506
2015/02/18,206165010
2015/02/19,201458343
2015/02/20,197598573
2015/02/21,193217949
2015/02/22,189318812
2015/02/23,189079713
2015/02/24,186847055
2015/02/25,174224438
2015/02/26,173244855
2015/02/27,179531117
2015/02/28,177555650
2015/03/01,181642456
2015/03/02,192197292
2015/03/03,196232878
2015/03/04,197518928
2015/03/05,196541973
2015/03/06,194621429
2015/03/07,194628089
2015/03/08,208152824
2015/03/09,213287975
2015/03/10,218924877
2015/03/11,221131995
2015/03/12,223832673
2015/03/13,226131580
2015/03/14,228408809
2015/03/15,226252685
2015/03/16,229472668
2015/03/17,230649052
2015/03/18,238805876
2015/03/19,241730455
2015/03/20,242227937
2015/03/21,242278151
2015/03/22,240396457
2015/03/23,243099423
2015/03/24,247214124
2015/03/25,249166629
2015/03/26,251496441
2015/03/27,253263322
2015/03/28,249491483
2015/03/29,241720806
2015/03/30,243341338
2015/03/31,239451258
2015/04/01,231482751
2015/04/02,228035678
2015/04/03,226327789
2015/04/04,221333922
2015/04/05,218114612
2015/04/06,215432742
2015/04/07,202076634
2015/04/08,199539426
2015/04/09,195908258
2015/04/10,194825549
2015/04/11,191035270
2015/04/12,186291678
2015/04/13,185598224
2015/04/14,187151405
2015/04/15,184136177
2015/04/16,185389104
2015/04/17,180124434
2015/04/18,176473141
2015/04/19,176570963
2015/04/20,180301345
2015/04/21,184808178
2015/04/22,186890068
2015/04/23,186662117
2015/04/24,187681012
2015/04/25,186495505
2015/04/26,186259563
2015/04/27,190172159
2015/04/28,194881834
2015/04/29,197313717
2015/04/30,199304070
2015/05/01,200025500
2015/05/02,200155809
2015/05/03,200124609
2015/05/04,205518219
2015/05/05,210816285
2015/05/06,213639782
2015/05/07,216769188
2015/05/08,217576748
2015/05/09,217713411
2015/05/10,217882683
2015/05/11,222049944
2015/05/12,226504305
2015/05/13,228366084
2015/05/14,229333021
2015/05/15,230688932
2015/05/16,227921858
2015/05/17,224386435
2015/05/18,226247702
2015/05/19,228090491
2015/05/20,227074307
2015/05/21,225128120
2015/05/22,224581669
2015/05/23,223839350
2015/05/24,219870607
2015/05/25,219623264
2015/05/26,219034792
2015/05/27,218386707
2015/05/28,216508949
2015/05/29,215423519
2015/05/30,213484778
2015/05/31,210907681
2015/06/01,213564083
2015/06/02,215834268
2015/06/03,215194264
2015/06/04,214194193
2015/06/05,214033145
2015/06/06,210897115
2015/06/07,208467617
2015/06/08,208568831
2015/06/09,209794494
2015/06/10,209377318
2015/06/11,209636760
2015/06/12,209923309
2015/06/13,208682981
2015/06/14,209953092
2015/06/15,215054654
2015/06/16,223442980
2015/06/17,230507315
2015/06/18,232730301
2015/06/19,237562266
2015/06/20,238759566
2015/06/21,236405668
2015/06/22,238303256
2015/06/23,242340293
2015/06/24,244926124
2015/06/25,245120944
2015/06/26,248461684
2015/06/27,251193767
2015/06/28,249954750
2015/06/29,253972025
2015/06/30,261220038
2015/07/01,262614333
2015/07/02,265152381
2015/07/03,266712663
2015/07/04,266510763
2015/07/05,267646202
2015/07/06,274281179
2015/07/07,279218163
2015/07/08,283270419
2015/07/09,286349103
2015/07/10,294238559
2015/07/11,297548772
2015/07/12,300880600
2015/07/13,306927911
2015/07/14,310550155
2015/07/15,311092967
2015/07/16,310706166
2015/07/17,306849990
2015/07/18,303660487
2015/07/19,297455584
2015/07/20,298385831
2015/07/21,300969915
2015/07/22,300982023
2015/07/23,300895988
2015/07/24,302446935
2015/07/25,302040401
2015/07/26,295777467
2015/07/27,294581862
2015/07/28,298793012
2015/07/29,297884761
2015/07/30,293463367
2015/07/31,292023198
2015/08/01,288203345
2015/08/02,283641897
2015/08/03,284119804
2015/08/04,284108033
2015/08/05,281923903
2015/08/06,281201482
2015/08/07,279741049
2015/08/08,278044909
2015/08/09,272320247
2015/08/10,270856869
2015/08/11,268381929
2015/08/12,266926442
2015/08/13,266434068
2015/08/14,266490126
2015/08/15,262800700
2015/08/16,261639066
2015/08/17,266041274
2015/08/18,274246185
2015/08/19,277635617
2015/08/20,279545865
2015/08/21,281319106
2015/08/22,281731290
2015/08/23,278932520
2015/08/24,286252342
2015/08/25,294809250
2015/08/26,296913144
2015/08/27,296718655
2015/08/28,298660639
2015/08/29,296448221
2015/08/30,293341382
2015/08/31,295386430
2015/09/01,299729379
2015/09/02,301305389
2015/09/03,300207401
2015/09/04,297460894
2015/09/05,294158116
2015/09/06,291972339
2015/09/07,289796094
2015/09/08,289848848
2015/09/09,289448921
2015/09/10,289907951
2015/09/11,287591959
2015/09/12,282080801
2015/09/13,277018750
2015/09/14,277248406
2015/09/15,277412008
2015/09/16,274657878
2015/09/17,268624182
2015/09/18,265136647
2015/09/19,261754812
2015/09/20,257571322
2015/09/21,258829295
2015/09/22,261808669
2015/09/23,256503729
2015/09/24,251120027
2015/09/25,250115814
2015/09/26,246866764
2015/09/27,240701549
2015/09/28,244263628
2015/09/29,250583545
2015/09/30,251498070
2015/10/01,252906588
2015/10/02,255459651
2015/10/03,254274048
2015/10/04,252828601
2015/10/05,256336535
2015/10/06,261758244
2015/10/07,265352272
2015/10/08,270079640
2015/10/09,270380063
2015/10/10,269552397
2015/10/11,268432853
2015/10/12,273395246
2015/10/13,280337818
2015/10/14,284652678
2015/10/15,291149863
2015/10/16,296950732
2015/10/17,301373483
2015/10/18,301917350
2015/10/19,306378676
2015/10/20,313053696
2015/10/21,314090351
2015/10/22,316595868
2015/10/23,319877015
2015/10/24,323164238
2015/10/25,326225484
2015/10/26,332739706
2015/10/27,343951257
2015/10/28,350953088
2015/10/29,362063044
2015/10/30,378274699
2015/10/31,385754459
2015/11/01,390690418
2015/11/02,410110815
2015/11/03,447271248
2015/11/04,598668918
2015/11/05,631413188
2015/11/06,653492719
2015/11/07,665047564
2015/11/08,678803030
2015/11/09,706307347
2015/11/10,733149622
2015/11/11,757166438
2015/11/12,775069358
2015/11/13,792200237
2015/11/14,809662221
2015/11/15,817100412
2015/11/16,831222952
2015/11/17,842203105
2015/11/18,849022009
2015/11/19,857436197
2015/11/20,868371905
2015/11/21,870581361
2015/11/22,870199524
2015/11/23,871776021
2015/11/24,873128375
2015/11/25,878448894
2015/11/26,885025327
2015/11/27,892128753
2015/11/28,891369420
2015/11/29,881415130
2015/11/30,891931316
2015/12/01,903889052
2015/12/02,906412066
2015/12/03,886217059
2015/12/04,755148238
2015/12/05,768738188
2015/12/06,805314215
2015/12/07,817794741
2015/12/08,831373267
2015/12/09,845396574
2015/12/10,852501428
2015/12/11,869255893
2015/12/12,883856159
2015/12/13,925904794
2015/12/14,960094138
2015/12/15,999988915
2015/12/16,1037095297
2015/12/17,1077606304
2015/12/18,1118110322
2015/12/19,1152409477
2015/12/20,1187088097
2015/12/21,1244861488
2015/12/22,1300892102
2015/12/23,1351036289
2015/12/24,1405262512
2015/12/25,1442744902
2015/12/26,1456453521
2015/12/27,1448059644
2015/12/28,1450140827
2015/12/29,1455037395
2015/12/30,1442540043
2015/12/31,1428508182
2016/01/01,1412163965
2016/01/02,1399551809
2016/01/03,1380656980
2016/01/04,1335431708
2016/01/05,1283881795
2016/01/06,1262099846
2016/01/07,1246802745
2016/01/08,1212227449
2016/01/09,1181530718
2016/01/10,1145346768
2016/01/11,1119528254
2016/01/12,1063664090
2016/01/13,1014328116
2016/01/14,967529432
2016/01/15,924289535
2016/01/16,880682560
2016/01/17,953021643
2016/01/18,1016749125
2016/01/19,1070605664
2016/01/20,1048221571
2016/01/21,1050793329
2016/01/22,1086686894
2016/01/23,1402342548
2016/01/24,2234269299
2016/01/25,2425023049
2016/01/26,2543204827
2016/01/27,2699774155
2016/01/28,2755262650
2016/01/29,2826964666
2016/01/30,2853686462
2016/01/31,2861062005
2016/02/01,2914213690
2016/02/02,2948560367
2016/02/03,2953011589
2016/02/04,2963256460
2016/02/05,2988856185
2016/02/06,3003599976
2016/02/07,3022759393
2016/02/08,3042863592
2016/02/09,3053383272
2016/02/10,3064785595
2016/02/11,3079605213
2016/02/12,3093583021
2016/02/13,3109919517
2016/02/14,3123898497
2016/02/15,3155979944
2016/02/16,3074839388
2016/02/17,3007810198
2016/02/18,2948512565
2016/02/19,2962464092
2016/02/20,2949264562
2016/02/21,2908719024
2016/02/22,2586769282
2016/02/23,1751239730
2016/02/24,1572447348
2016/02/25,1479890614
2016/02/26,1342101985
2016/02/27,1296772872
2016/02/28,1326703884
2016/02/29,1425921452
2016/03/01,1560655373
2016/03/02,1575217223
2016/03/03,1576032802
2016/03/04,1659932330
2016/03/05,1890562324
2016/03/06,1872655668
2016/03/07,1873423343
2016/03/08,1867016691
2016/03/09,1862159063
2016/03/10,1866454237
2016/03/11,1865750206
2016/03/12,1857645224
2016/03/13,1846853448
2016/03/14,1844064827
2016/03/15,1849802155
2016/03/16,1982449854
2016/03/17,2038940843
2016/03/18,2054168205
2016/03/19,2029758179
2016/03/20,1987594955
2016/03/21,1954486876
2016/03/22,1922377885
2016/03/23,1884137691
2016/03/24,1858613871
2016/03/25,1835222666
2016/03/26,1811834271
2016/03/27,1790907034
2016/03/28,1784368368
2016/03/29,1689202929
2016/03/30,1571087286
2016/03/31,1439770240
2016/04/01,1386381387
2016/04/02,1361257451
2016/04/03,1278269430
2016/04/04,1042691396
2016/04/05,1041172683
2016/04/06,1028306155
2016/04/07,1027167022
2016/04/08,1025787890
2016/04/09,1018543009
2016/04/10,1008744029
2016/04/11,1007640868
2016/04/12,1017492812
2016/04/13,1020292263
2016/04/14,1006722388
2016/04/15,854665109
2016/04/16,782500843
2016/04/17,743782147
2016/04/18,744705794
2016/04/19,753033093
2016/04/20,761479166
2016/04/21,772703920
2016/04/22,783963148
2016/04/23,785237441
2016/04/24,785735589
2016/04/25,802335302
2016/04/26,819060191
2016/04/27,828761852
2016/04/28,840558277
2016/04/29,849254038
2016/04/30,851899560
2016/05/01,852777489
2016/05/02,863712168
2016/05/03,875182220
2016/05/04,882028286
2016/05/05,888016739
2016/05/06,894361809
2016/05/07,893508859
2016/05/08,891629153
2016/05/09,895722162
2016/05/10,905269548
2016/05/11,917830975
2016/05/12,918726772
2016/05/13,921600598
2016/05/14,920655488
2016/05/15,919455568
2016/05/16,920768882
2016/05/17,927115320
2016/05/18,929423871
2016/05/19,930653245
2016/05/20,922195570
2016/05/21,902884270
2016/05/22,885317101
2016/05/23,880650453
2016/05/24,882736127
2016/05/25,889534329
2016/05/26,896499047
2016/05/27,920011651
2016/05/28,938430160
2016/05/29,943370911
2016/05/30,947450020
2016/05/31,958938001
2016/06/01,957789346
2016/06/02,960800328
2016/06/03,958066146
2016/06/04,950695325
2016/06/05,947077673
2016/06/06,950656795
2016/06/07,960967584
2016/06/08,965996822
2016/06/09,969008402
2016/06/10,971240423
2016/06/11,970114541
2016/06/12,987166804
2016/06/13,1013569360
2016/06/14,1029474306
2016/06/15,1036060241
2016/06/16,1054936173
2016/06/17,1078124177
2016/06/18,1091704215
2016/06/19,1107660342
2016/06/20,1140020063
2016/06/21,1174268204
2016/06/22,1197871887
2016/06/23,1221334909
2016/06/24,1230933108
2016/06/25,1221072644
2016/06/26,1192255858
2016/06/27,1173614054
2016/06/28,1168344565
2016/06/29,1167446473
2016/06/30,1163411263
2016/07/01,1167793369
2016/07/02,1168156705
2016/07/03,1169938706
2016/07/04,1189388390
2016/07/05,1197448791
2016/07/06,1199820369
2016/07/07,1213274652
2016/07/08,1216156544
2016/07/09,1212263421
2016/07/10,1198749692
2016/07/11,1199623024
2016/07/12,1182003136
2016/07/13,1160852626
2016/07/14,1144340385
2016/07/15,1149391625
2016/07/16,1124339302
2016/07/17,1105223982
2016/07/18,1091536613
2016/07/19,1084649657
2016/07/20,1067066876
2016/07/21,1046617759
2016/07/22,1031950979
2016/07/23,1005209296
2016/07/24,984136050
2016/07/25,974486630
2016/07/26,981883459
2016/07/27,985908025
2016/07/28,990341026
2016/07/29,993076164
2016/07/30,977857812
2016/07/31,968292521
2016/08/01,959258364
2016/08/02,980469988
2016/08/03,967008510
2016/08/04,972673493
2016/08/05,971606737
2016/08/06,943860338
2016/08/07,929503874
2016/08/08,922370794
2016/08/09,929802078
2016/08/10,928843657
2016/08/11,920944732
2016/08/12,917406492
2016/08/13,910034198
2016/08/14,881687637
2016/08/15,881385889
2016/08/16,881941364
2016/08/17,877202249
2016/08/18,876857490
2016/08/19,872238166
2016/08/20,871466688
2016/08/21,857159070
2016/08/22,864227640
2016/08/23,867886064
2016/08/24,876565445
2016/08/25,873532362
2016/08/26,867976896
2016/08/27,855035583
2016/08/28,841973479
2016/08/29,848808702
2016/08/30,847806815
2016/08/31,849686042
2016/09/01,824403670
2016/09/02,818886511
2016/09/03,799231983
2016/09/04,783308108
2016/09/05,791493919
2016/09/06,795878943
2016/09/07,798253858
2016/09/08,792665926
2016/09/09,790194203
2016/09/10,784680458
2016/09/11,777075013
2016/09/12,781672142
2016/09/13,788837547
2016/09/14,784719247
2016/09/15,770775870
2016/09/16,772707637
2016/09/17,757460328
2016/09/18,746936390
2016/09/19,739116269
2016/09/20,751934587
2016/09/21,746321964
2016/09/22,744959273
2016/09/23,738587800
2016/09/24,726051653
2016/09/25,718728823
2016/09/26,733526883
2016/09/27,738870604
2016/09/28,755651561
2016/09/29,758057301
2016/09/30,771028454
2016/10/01,769982995
2016/10/02,766853926
2016/10/03,778349052
2016/10/04,792711350
2016/10/05,799988735
2016/10/06,812273967
2016/10/07,824709046
2016/10/08,838867696
2016/10/09,860353330
2016/10/10,883339889
2016/10/11,911158043
2016/10/12,934083516
2016/10/13,932016731
2016/10/14,944682875
2016/10/15,986934401
2016/10/16,1003041498
2016/10/17,1018173369
2016/10/18,1044081391
2016/10/19,1056607297
2016/10/20,1069524483
2016/10/21,1104274374
2016/10/22,1094278760
2016/10/23,1100820400
2016/10/24,1153164433
2016/10/25,1188444626
2016/10/26,1193242562
2016/10/27,1240006815
2016/10/28,1226716327
2016/10/29,1228563758
2016/10/30,1215847685
2016/10/31,1226469175
2016/11/01,1244049001
2016/11/02,1319083904
2016/11/03,1443317414
2016/11/04,1537112042
2016/11/05,1629699322
2016/11/06,1711649604
2016/11/07,1767823579
2016/11/08,1791972687
2016/11/09,1804954121
2016/11/10,1793422062
2016/11/11,1772633644
2016/11/12,1767060705
2016/11/13,1750809936
2016/11/14,1715416859
2016/11/15,1704955715
2016/11/16,1711813057
2016/11/17,1699998625
2016/11/18,1694615573
2016/11/19,1674003486
2016/11/20,1637231951
2016/11/21,1646966847
2016/11/22,1645828180
2016/11/23,1608386350
2016/11/24,1587032870
2016/11/25,1575529697
2016/11/26,1527886452
2016/11/27,1517694630
2016/11/28,1516947050
2016/11/29,1519181591
2016/11/30,1513098673
2016/12/01,1506854784
2016/12/02,1439310663
2016/12/03,1308645531
2016/12/04,1200086588
2016/12/05,1107908865
2016/12/06,1025035458
2016/12/07,962307998
2016/12/08,918965762
2016/12/09,893833301
2016/12/10,881950822
2016/12/11,876061008
2016/12/12,890300794
2016/12/13,902442457
2016/12/14,910933334
2016/12/15,922239625
2016/12/16,925186960
2016/12/17,920878911
2016/12/18,919451600
2016/12/19,929533122
2016/12/20,943366321
2016/12/21,977501453
2016/12/22,992421322
2016/12/23,1014459427
2016/12/24,1007570814
2016/12/25,1000825504
2016/12/26,1011030445
2016/12/27,1031938277
2016/12/28,1046237926
2016/12/29,1060233091
2016/12/30,1081299826
2016/12/31,1082230391
2017/01/01,1069467449
2017/01/02,1085861249
2017/01/03,1119509869
2017/01/04,1144363743
2017/01/05,1184934940
2017/01/06,1208697792
2017/01/07,1218206334
2017/01/08,1213407269
2017/01/09,1231690487
2017/01/10,1254742280
2017/01/11,1314307912
2017/01/12,1339021876
2017/01/13,1349001377
2017/01/14,1327116095
2017/01/15,1310838741
2017/01/16,1318572610
2017/01/17,1333720925
2017/01/18,1337122268
2017/01/19,1333848962
2017/01/20,1302182868
2017/01/21,1280550629
2017/01/22,1247742226
2017/01/23,1248276733
2017/01/24,1264022840
2017/01/25,1270625179
2017/01/26,1262081947
2017/01/27,1247393312
2017/01/28,1226091219
2017/01/29,1199194481
2017/01/30,1197480444
2017/01/31,1207693928
2017/02/01,1210228496
2017/02/02,1197226556
2017/02/03,1200036859
2017/02/04,1161656884
2017/02/05,1139054204
2017/02/06,1139545936
2017/02/07,1158928001
2017/02/08,1161340589
2017/02/09,1166460320
2017/02/10,1110935606
2017/02/11,1079052691
2017/02/12,1052787856
2017/02/13,1062501855
2017/02/14,1075488142
2017/02/15,1075215104
2017/02/16,1067098347
2017/02/17,1074443553
2017/02/18,1069745826
2017/02/19,1072140655
2017/02/20,1080919375
2017/02/21,1095001588
2017/02/22,1106076424
2017/02/23,1118100399
2017/02/24,1129651787
2017/02/25,1132566335
2017/02/26,1131844156
2017/02/27,1154327431
2017/02/28,1179133275
2017/03/01,1200382296
2017/03/02,1234235076
2017/03/03,1259045093
2017/03/04,1266595803
2017/03/05,1239382524
2017/03/06,1260590870
2017/03/07,1285822405
2017/03/08,1300041594
2017/03/09,1303187920
2017/03/10,1314332322
2017/03/11,1311474463
2017/03/12,1309126284
2017/03/13,1342339709
2017/03/14,1394547565
2017/03/15,1420707462
2017/03/16,1477402193
2017/03/17,1521542888
2017/03/18,1540664698
2017/03/19,1538099755
2017/03/20,1559289999
2017/03/21,1584802488
2017/03/22,1616978451
2017/03/23,1638345317
2017/03/24,1698364042
2017/03/25,1732252558
2017/03/26,1717533368
2017/03/27,1737306913
2017/03/28,1765544577
2017/03/29,1768959004
2017/03/30,1772041084
2017/03/31,1787965236
2017/04/01,1759380096
2017/04/02,1734538710
2017/04/03,1746673008
2017/04/04,1767872927
2017/04/05,1765030276
2017/04/06,1761444523
2017/04/07,1759868944
2017/04/08,1744990862
2017/04/09,1725041914
2017/04/10,1733064141
2017/04/11,1756119699
2017/04/12,1757603345
2017/04/13,1741203022
2017/04/14,1744664771
2017/04/15,1693331130
2017/04/16,1653771770
2017/04/17,1656821378
2017/04/18,1684367488
2017/04/19,1687261086
2017/04/20,1686656077
2017/04/21,1675228792
2017/04/22,1658814209
2017/04/23,1596758287
2017/04/24,1569524949
2017/04/25,1634894593
2017/04/26,1655796900
2017/04/27,1685810184
2017/04/28,1710276712
2017/04/29,1717083318
2017/04/30,1697644909
2017/05/01,1721588534
2017/05/02,1754269969
2017/05/03,1770565471
2017/05/04,1813726838
2017/05/05,1858443169
2017/05/06,1877753503
2017/05/07,1899370944
2017/05/08,1970332042
2017/05/09,2046027859
2017/05/10,2107752282
2017/05/11,2155722920
2017/05/12,2194160676
2017/05/13,2213074934
2017/05/14,2217676935
2017/05/15,2281575112
2017/05/16,2338612534
2017/05/17,2423253701
2017/05/18,2460747261
2017/05/19,2520460724
2017/05/20,2563464139
2017/05/21,2594975112
2017/05/22,2693047097
2017/05/23,2795130663
2017/05/24,2910208147
2017/05/25,3024651964
2017/05/26,3113684992
2017/05/27,3128943604
2017/05/28,3165719161
2017/05/29,3243078867
2017/05/30,3359216465
2017/05/31,3472603120
2017/06/01,3613161900
2017/06/02,3714217783
2017/06/03,3810524452
2017/06/04,3860759473
2017/06/05,3994198049
2017/06/06,4103686385
2017/06/07,4194201294
2017/06/08,4259303066
2017/06/09,4335904760
2017/06/10,4398448936
2017/06/11,4460081111
2017/06/12,4591911122
2017/06/13,4747063944
2017/06/14,4856479922
2017/06/15,4943073493
2017/06/16,5002403898
2017/06/17,5032997661
2017/06/18,5049349411
