Date,transactionvalue3rocUSD
2010/10/19,-37.305
2010/10/20,15.066
2010/10/21,-10.697
2010/10/22,-20.085
2010/10/23,-68.027
2010/10/24,-38.569
2010/10/25,79.521
2010/10/26,456.642
2010/10/27,184.311
2010/10/28,69.913
2010/10/29,-31.257
2010/10/30,-55.913
2010/10/31,-40.81
2010/11/01,-31.486
2010/11/02,58.938
2010/11/03,-22.251
2010/11/04,320.963
2010/11/05,-47.026
2010/11/06,229.588
2010/11/07,-18.024
2010/11/08,1178
2010/11/09,-71.349
2010/11/10,-58.832
2010/11/11,-91.643
2010/11/12,-2.396
2010/11/13,-5.748
2010/11/14,-1.001
2010/11/15,-49.735
2010/11/16,-67.387
2010/11/17,36.794
2010/11/18,-33.714
2010/11/19,-84.819
2010/11/20,-85.759
2010/11/21,-64.429
2010/11/22,1557
2010/11/23,667.975
2010/11/24,-20.008
2010/11/25,-88.865
2010/11/26,-45.956
2010/11/27,457.662
2010/11/28,417.823
2010/11/29,1.779
2010/11/30,86.246
2010/12/01,58.834
2010/12/02,65.405
2010/12/03,-37.58
2010/12/04,52.738
2010/12/05,-68.528
2010/12/06,146.164
2010/12/07,-9.849
2010/12/08,34.087
2010/12/09,-57.959
2010/12/10,-55.393
2010/12/11,130.478
2010/12/12,-14.593
2010/12/13,321.791
2010/12/14,35.423
2010/12/15,167.698
2010/12/16,-36.019
2010/12/17,-21.176
2010/12/18,-4.142
2010/12/19,11.503
2010/12/20,-32.265
2010/12/21,-1.058
2010/12/22,-28.693
2010/12/23,33.458
2010/12/24,-29.857
2010/12/25,42.67
2010/12/26,2.3
2010/12/27,58.474
2010/12/28,-47.249
2010/12/29,99.799
2010/12/30,-28.288
2010/12/31,37.845
2011/01/01,-59.776
2011/01/02,-24.427
2011/01/03,-45.417
2011/01/04,-50.787
2011/01/05,-54.329
2011/01/06,-21.525
2011/01/07,40.165
2011/01/08,16.826
2011/01/09,-26.515
2011/01/10,18.794
2011/01/11,92.699
2011/01/12,62.543
2011/01/13,48.266
2011/01/14,-3.083
2011/01/15,41.838
2011/01/16,-9.205
2011/01/17,6.776
2011/01/18,82.228
2011/01/19,-25.428
2011/01/20,-23.354
2011/01/21,-50.144
2011/01/22,2.534
2011/01/23,65.628
2011/01/24,6.18
2011/01/25,21.796
2011/01/26,-17.638
2011/01/27,2174
2011/01/28,-27.465
2011/01/29,-18.017
2011/01/30,-86.377
2011/01/31,267.318
2011/02/01,237.806
2011/02/02,30.038
2011/02/03,-13.411
2011/02/04,-43.099
2011/02/05,-18.746
2011/02/06,32.449
2011/02/07,264.05
2011/02/08,-3.186
2011/02/09,33.785
2011/02/10,-29.118
2011/02/11,53.884
2011/02/12,-30.926
2011/02/13,-45.395
2011/02/14,-37.559
2011/02/15,-39.645
2011/02/16,-48.756
2011/02/17,-36.631
2011/02/18,27.943
2011/02/19,225.168
2011/02/20,130.753
2011/02/21,74.403
2011/02/22,35.886
2011/02/23,43.629
2011/02/24,3.787
2011/02/25,-41.061
2011/02/26,-45.065
2011/02/27,-23.206
2011/02/28,-20.777
2011/03/01,326.695
2011/03/02,1360
2011/03/03,4.024
2011/03/04,-58.997
2011/03/05,-94.948
2011/03/06,23.36
2011/03/07,-31.691
2011/03/08,17.518
2011/03/09,40.313
2011/03/10,94.069
2011/03/11,73.743
2011/03/12,-58.393
2011/03/13,-62.978
2011/03/14,-39.644
2011/03/15,-21.058
2011/03/16,-38.541
2011/03/17,-43.289
2011/03/18,59.66
2011/03/19,-30.93
2011/03/20,-35.543
2011/03/21,-67.218
2011/03/22,149.053
2011/03/23,80.095
2011/03/24,402.57
2011/03/25,74.153
2011/03/26,80.055
2011/03/27,-50.833
2011/03/28,-70.033
2011/03/29,-61.273
2011/03/30,13.27
2011/03/31,37.754
2011/04/01,19.583
2011/04/02,-24.164
2011/04/03,-31.718
2011/04/04,17.86
2011/04/05,-5.1
2011/04/06,-2.485
2011/04/07,9.036
2011/04/08,37.441
2011/04/09,76.139
2011/04/10,-26.84
2011/04/11,-38.064
2011/04/12,-9.745
2011/04/13,84.628
2011/04/14,45.527
2011/04/15,-8.67
2011/04/16,142.562
2011/04/17,1168
2011/04/18,-2.361
2011/04/19,435.238
2011/04/20,200.945
2011/04/21,444.836
2011/04/22,-88.659
2011/04/23,-94.066
2011/04/24,-71.069
2011/04/25,-38.826
2011/04/26,-21.703
2011/04/27,29.695
2011/04/28,66.407
2011/04/29,542.96
2011/04/30,192.025
2011/05/01,33.921
2011/05/02,-78.255
2011/05/03,-27.149
2011/05/04,156.044
2011/05/05,26.977
2011/05/06,36.829
2011/05/07,-41.106
2011/05/08,344.385
2011/05/09,-42.503
2011/05/10,327.885
2011/05/11,-53.049
2011/05/12,118.993
2011/05/13,-6.666
2011/05/14,862.38
2011/05/15,58.578
2011/05/16,-40.594
2011/05/17,-88.23
2011/05/18,-60.54
2011/05/19,-45.246
2011/05/20,22.302
2011/05/21,244.099
2011/05/22,305.663
2011/05/23,23.639
2011/05/24,-43.937
2011/05/25,-54.585
2011/05/26,-8.475
2011/05/27,115.911
2011/05/28,-21.989
2011/05/29,-7.505
2011/05/30,-54.229
2011/05/31,7.166
2011/06/01,-18.636
2011/06/02,15.124
2011/06/03,122.746
2011/06/04,134.566
2011/06/05,129.432
2011/06/06,66.538
2011/06/07,38.144
2011/06/08,55.493
2011/06/09,23.994
2011/06/10,75.488
2011/06/11,46.265
2011/06/12,31.304
2011/06/13,0.07
2011/06/14,-18.844
2011/06/15,165.767
2011/06/16,479.846
2011/06/17,6.895
2011/06/18,-72.503
2011/06/19,-45.532
2011/06/20,-11.01
2011/06/21,224.363
2011/06/22,-71.445
2011/06/23,31.272
2011/06/24,28.129
2011/06/25,863.4
2011/06/26,159.698
2011/06/27,-64.465
2011/06/28,-42.602
2011/06/29,-31.782
2011/06/30,-3.107
2011/07/01,-84.744
2011/07/02,-64.56
2011/07/03,-58.914
2011/07/04,25.558
2011/07/05,-63.377
2011/07/06,-28.744
2011/07/07,-63.828
2011/07/08,-14.637
2011/07/09,406.333
2011/07/10,465.869
2011/07/11,167.83
2011/07/12,-51.267
2011/07/13,-48.691
2011/07/14,121.77
2011/07/15,-43.867
2011/07/16,-10.833
2011/07/17,-70.774
2011/07/18,372.15
2011/07/19,110.133
2011/07/20,-6.353
2011/07/21,-54.464
2011/07/22,-42.071
2011/07/23,31.972
2011/07/24,-59.137
2011/07/25,-10.085
2011/07/26,76.384
2011/07/27,142.009
2011/07/28,170.052
2011/07/29,-35.332
2011/07/30,-67.972
2011/07/31,-82.757
2011/08/01,-31.401
2011/08/02,-19.776
2011/08/03,-43.04
2011/08/04,-55.939
2011/08/05,21.399
2011/08/06,-19.527
2011/08/07,1.965
2011/08/08,62.902
2011/08/09,429.364
2011/08/10,248.162
2011/08/11,-44.405
2011/08/12,-81.319
2011/08/13,-70.487
2011/08/14,0.774
2011/08/15,-2.335
2011/08/16,2.802
2011/08/17,-27.167
2011/08/18,34.79
2011/08/19,98.24
2011/08/20,-21.101
2011/08/21,-38.739
2011/08/22,-52.713
2011/08/23,82.897
2011/08/24,129.549
2011/08/25,36.289
2011/08/26,-49.453
2011/08/27,330.84
2011/08/28,-45.221
2011/08/29,-20.789
2011/08/30,-92.442
2011/08/31,6.179
2011/09/01,41.71
2011/09/02,12.952
2011/09/03,5.079
2011/09/04,432.14
2011/09/05,731.109
2011/09/06,799.784
2011/09/07,-68.714
2011/09/08,-83.783
2011/09/09,-89.214
2011/09/10,-65.253
2011/09/11,103.92
2011/09/12,80.803
2011/09/13,47.424
2011/09/14,-67.443
2011/09/15,-58.509
2011/09/16,62.842
2011/09/17,12.14
2011/09/18,2.837
2011/09/19,-49.409
2011/09/20,-19.412
2011/09/21,22.739
2011/09/22,4.059
2011/09/23,19.213
2011/09/24,-26.997
2011/09/25,-0.747
2011/09/26,-14.19
2011/09/27,56.555
2011/09/28,3.79
2011/09/29,11.214
2011/09/30,-28.863
2011/10/01,38.596
2011/10/02,12.768
2011/10/03,28.053
2011/10/04,-9.05
2011/10/05,7.935
2011/10/06,38.887
2011/10/07,-15.935
2011/10/08,-37.388
2011/10/09,-48.507
2011/10/10,-27.467
2011/10/11,3.67
2011/10/12,-3.065
2011/10/13,13.884
2011/10/14,-19.576
2011/10/15,23.133
2011/10/16,-23.179
2011/10/17,42.736
2011/10/18,-34.76
2011/10/19,-27.273
2011/10/20,-43.016
2011/10/21,54.053
2011/10/22,128.837
2011/10/23,117.598
2011/10/24,-34.529
2011/10/25,-39.824
2011/10/26,-29.444
2011/10/27,80.025
2011/10/28,43.547
2011/10/29,17.773
2011/10/30,-54.462
2011/10/31,-11.624
2011/11/01,12.765
2011/11/02,50.58
2011/11/03,-25.765
2011/11/04,-36.064
2011/11/05,-31.95
2011/11/06,-26.761
2011/11/07,-24.451
2011/11/08,284.41
2011/11/09,246.16
2011/11/10,10.63
2011/11/11,-68.982
2011/11/12,-65.917
2011/11/13,-13.655
2011/11/14,-11.265
2011/11/15,-15.137
2011/11/16,501.327
2011/11/17,929.842
2011/11/18,1512
2011/11/19,124.456
2011/11/20,-58.617
2011/11/21,-62.387
2011/11/22,-17.943
2011/11/23,-1.131
2011/11/24,-9.923
2011/11/25,-67.681
2011/11/26,27.482
2011/11/27,22.478
2011/11/28,248.657
2011/11/29,96.211
2011/11/30,212.493
2011/12/01,-40.675
2011/12/02,64.601
2011/12/03,-33.108
2011/12/04,52.354
2011/12/05,-49.442
2011/12/06,39.195
2011/12/07,78.901
2011/12/08,73.607
2011/12/09,-58.156
2011/12/10,-78.358
2011/12/11,-78.017
2011/12/12,-54.823
2011/12/13,-65.257
2011/12/14,-53.665
2011/12/15,-39.35
2011/12/16,43.324
2011/12/17,-4.498
2011/12/18,-23.47
2011/12/19,-7.413
2011/12/20,36.314
2011/12/21,78.818
2011/12/22,4.179
2011/12/23,-41.481
2011/12/24,-35.154
2011/12/25,-19.454
2011/12/26,178.612
2011/12/27,99.334
2011/12/28,-1.103
2011/12/29,-20.738
2011/12/30,-55.256
2011/12/31,0.9
2012/01/01,-15.955
2012/01/02,6.583
2012/01/03,0.085
2012/01/04,5.875
2012/01/05,147.568
2012/01/06,170.045
2012/01/07,-1.098
2012/01/08,-37.871
2012/01/09,-22.076
2012/01/10,3.451
2012/01/11,-5.322
2012/01/12,-24.708
2012/01/13,5.883
2012/01/14,-9.122
2012/01/15,-19.578
2012/01/16,8.071
2012/01/17,20.705
2012/01/18,9.394
2012/01/19,-16.143
2012/01/20,-14.259
2012/01/21,-7.012
2012/01/22,-10.051
2012/01/23,-13.905
2012/01/24,10.32
2012/01/25,-0.811
2012/01/26,20.123
2012/01/27,-9.677
2012/01/28,-27.224
2012/01/29,-16.086
2012/01/30,-3.273
2012/01/31,17.073
2012/02/01,30.25
2012/02/02,9.07
2012/02/03,20.787
2012/02/04,-23.42
2012/02/05,-7.603
2012/02/06,-11.049
2012/02/07,-14.485
2012/02/08,-15.999
2012/02/09,-28.51
2012/02/10,-12.285
2012/02/11,38.92
2012/02/12,22.752
2012/02/13,29.51
2012/02/14,104.248
2012/02/15,149.559
2012/02/16,152.842
2012/02/17,-9.997
2012/02/18,-26.922
2012/02/19,-61.015
2012/02/20,-52.392
2012/02/21,-43.232
2012/02/22,68.01
2012/02/23,36.721
2012/02/24,59.544
2012/02/25,-31.728
2012/02/26,-29.989
2012/02/27,-35.006
2012/02/28,-15.848
2012/02/29,-15.67
2012/03/01,74.391
2012/03/02,30.29
2012/03/03,43.875
2012/03/04,2.828
2012/03/05,-25.542
2012/03/06,-18.897
2012/03/07,-42.392
2012/03/08,47.362
2012/03/09,59.533
2012/03/10,24.057
2012/03/11,2.356
2012/03/12,7.445
2012/03/13,4.19
2012/03/14,18.046
2012/03/15,-12.962
2012/03/16,6.726
2012/03/17,-24.51
2012/03/18,-22.262
2012/03/19,-12.468
2012/03/20,-2.434
2012/03/21,8.384
2012/03/22,60.886
2012/03/23,98.408
2012/03/24,70.477
2012/03/25,-43.161
2012/03/26,-46.509
2012/03/27,-32.684
2012/03/28,46.878
2012/03/29,108.752
2012/03/30,72.962
2012/03/31,51.93
2012/04/01,-29.582
2012/04/02,-24.321
2012/04/03,-23.977
2012/04/04,-2.269
2012/04/05,24.939
2012/04/06,-17.775
2012/04/07,-48.53
2012/04/08,53.25
2012/04/09,176.918
2012/04/10,74.505
2012/04/11,-6.663
2012/04/12,-36.336
2012/04/13,23.067
2012/04/14,-34.964
2012/04/15,12.804
2012/04/16,60.332
2012/04/17,18.035
2012/04/18,-29.09
2012/04/19,-52.136
2012/04/20,150.791
2012/04/21,48.57
2012/04/22,75.18
2012/04/23,-69.225
2012/04/24,-45.996
2012/04/25,-12.184
2012/04/26,68.394
2012/04/27,112.537
2012/04/28,-12.689
2012/04/29,-33.123
2012/04/30,-44.615
2012/05/01,-11.835
2012/05/02,-13.286
2012/05/03,-23.227
2012/05/04,-23.457
2012/05/05,-14.094
2012/05/06,-32.947
2012/05/07,49.908
2012/05/08,138.387
2012/05/09,132.54
2012/05/10,-17.017
2012/05/11,-64.561
2012/05/12,25.579
2012/05/13,0.29
2012/05/14,2.42
2012/05/15,-2.089
2012/05/16,90.832
2012/05/17,156.969
2012/05/18,-53.84
2012/05/19,-81.595
2012/05/20,-68.547
2012/05/21,57.731
2012/05/22,398.005
2012/05/23,2.896
2012/05/24,-64.804
2012/05/25,-51.143
2012/05/26,215.265
2012/05/27,80.134
2012/05/28,-15.014
2012/05/29,-48.465
2012/05/30,22.901
2012/05/31,221.029
2012/06/01,5.012
2012/06/02,70.075
2012/06/03,-77.166
2012/06/04,-7.643
2012/06/05,-32.994
2012/06/06,219.081
2012/06/07,52.102
2012/06/08,134.533
2012/06/09,-72.574
2012/06/10,-44.759
2012/06/11,-59.766
2012/06/12,240.62
2012/06/13,-44.047
2012/06/14,-10.113
2012/06/15,-50.964
2012/06/16,133.116
2012/06/17,-56.382
2012/06/18,2.492
2012/06/19,-35.159
2012/06/20,72.614
2012/06/21,-35.497
2012/06/22,69.299
2012/06/23,151.477
2012/06/24,108.415
2012/06/25,-37.32
2012/06/26,-58.716
2012/06/27,-22.173
2012/06/28,117.089
2012/06/29,101.41
2012/06/30,-2.539
2012/07/01,-46.59
2012/07/02,-56.894
2012/07/03,1.896
2012/07/04,37.339
2012/07/05,94.6
2012/07/06,-8.357
2012/07/07,70.307
2012/07/08,-56.363
2012/07/09,52.662
2012/07/10,-59.489
2012/07/11,-1.262
2012/07/12,-27.084
2012/07/13,76.16
2012/07/14,210.757
2012/07/15,-8.334
2012/07/16,-29.8
2012/07/17,-24.294
2012/07/18,12.082
2012/07/19,-34.759
2012/07/20,-37.521
2012/07/21,36.507
2012/07/22,19.596
2012/07/23,44.046
2012/07/24,-12.349
2012/07/25,-23.716
2012/07/26,19.265
2012/07/27,35.999
2012/07/28,35.663
2012/07/29,-57.782
2012/07/30,-64.701
2012/07/31,50.46
2012/08/01,149.488
2012/08/02,114.711
2012/08/03,-16.046
2012/08/04,-24.123
2012/08/05,19.808
2012/08/06,10.302
2012/08/07,36.568
2012/08/08,-29.361
2012/08/09,-12.377
2012/08/10,-8.361
2012/08/11,19.164
2012/08/12,0.512
2012/08/13,-31.885
2012/08/14,-2.498
2012/08/15,-20.391
2012/08/16,31.204
2012/08/17,61.33
2012/08/18,58.161
2012/08/19,163.639
2012/08/20,182.859
2012/08/21,90.479
2012/08/22,28.578
2012/08/23,-1.827
2012/08/24,175.131
2012/08/25,-31.209
2012/08/26,-49.775
2012/08/27,-42.089
2012/08/28,79.528
2012/08/29,293.078
2012/08/30,79.256
2012/08/31,-7.161
2012/09/01,-54.058
2012/09/02,-51.3
2012/09/03,-56.546
2012/09/04,-21.339
2012/09/05,34.404
2012/09/06,463.934
2012/09/07,259.752
2012/09/08,11.658
2012/09/09,-75.921
2012/09/10,2.095
2012/09/11,121.054
2012/09/12,220.784
2012/09/13,41.125
2012/09/14,-2.913
2012/09/15,-31.876
2012/09/16,-33.794
2012/09/17,9.87
2012/09/18,60.278
2012/09/19,107.097
2012/09/20,-0.344
2012/09/21,121.043
2012/09/22,-31.322
2012/09/23,-46.106
2012/09/24,-68.12
2012/09/25,-89.251
2012/09/26,-80.827
2012/09/27,-82.283
2012/09/28,9.566
2012/09/29,2.457
2012/09/30,43.747
2012/10/01,-16.899
2012/10/02,14.811
2012/10/03,-29.546
2012/10/04,-42.081
2012/10/05,19.929
2012/10/06,26.169
2012/10/07,32.839
2012/10/08,-40.57
2012/10/09,-40.682
2012/10/10,-46.214
2012/10/11,-1.248
2012/10/12,142.054
2012/10/13,190.855
2012/10/14,9.858
2012/10/15,-70.467
2012/10/16,-3.566
2012/10/17,108.053
2012/10/18,340.558
2012/10/19,33.396
2012/10/20,-16.142
2012/10/21,-52.862
2012/10/22,-51.271
2012/10/23,-8.366
2012/10/24,2.191
2012/10/25,-0.694
2012/10/26,-48.024
2012/10/27,53.105
2012/10/28,-10.263
2012/10/29,1.098
2012/10/30,38.377
2012/10/31,176.087
2012/11/01,140.456
2012/11/02,-78.256
2012/11/03,-44.03
2012/11/04,-17.647
2012/11/05,142.979
2012/11/06,-24.106
2012/11/07,-44.129
2012/11/08,-42.002
2012/11/09,-41.516
2012/11/10,-68.723
2012/11/11,-56.86
2012/11/12,-41.399
2012/11/13,98.552
2012/11/14,146.861
2012/11/15,257.688
2012/11/16,213.657
2012/11/17,101.376
2012/11/18,-9.813
2012/11/19,-59.106
2012/11/20,-47.935
2012/11/21,-60.902
2012/11/22,27.625
2012/11/23,-13.077
2012/11/24,77.025
2012/11/25,-51.524
2012/11/26,-10.242
2012/11/27,28.852
2012/11/28,128.104
2012/11/29,3.006
2012/11/30,-47.319
2012/12/01,-62.269
2012/12/02,53.464
2012/12/03,202.878
2012/12/04,327.519
2012/12/05,82.295
2012/12/06,15.958
2012/12/07,-13.408
2012/12/08,-63.549
2012/12/09,-49.636
2012/12/10,-55.85
2012/12/11,45.296
2012/12/12,126.041
2012/12/13,222.89
2012/12/14,72.848
2012/12/15,-47.801
2012/12/16,-45.631
2012/12/17,-43.214
2012/12/18,-8.79
2012/12/19,-49.314
2012/12/20,-39.34
2012/12/21,-20.083
2012/12/22,7.667
2012/12/23,-10.453
2012/12/24,-22.009
2012/12/25,-23.594
2012/12/26,-27.058
2012/12/27,-36.777
2012/12/28,9.122
2012/12/29,51.744
2012/12/30,-9.695
2012/12/31,99.883
2013/01/01,78.915
2013/01/02,189.499
2013/01/03,-11.197
2013/01/04,1.119
2013/01/05,7.215
2013/01/06,-19.646
2013/01/07,-23.114
2013/01/08,6.712
2013/01/09,23.991
2013/01/10,-28.334
2013/01/11,-52.642
2013/01/12,-44.664
2013/01/13,-28.668
2013/01/14,-0.689
2013/01/15,116.66
2013/01/16,137.704
2013/01/17,61.1
2013/01/18,-20.643
2013/01/19,-29.066
2013/01/20,-21.374
2013/01/21,-12.581
2013/01/22,32.509
2013/01/23,98.209
2013/01/24,31.432
2013/01/25,-2.528
2013/01/26,-50.014
2013/01/27,-22.534
2013/01/28,5.767
2013/01/29,97.727
2013/01/30,170.254
2013/01/31,5.689
2013/02/01,-29.061
2013/02/02,-59.885
2013/02/03,-25.113
2013/02/04,19.186
2013/02/05,51.854
2013/02/06,97.156
2013/02/07,-18.631
2013/02/08,4.684
2013/02/09,-19.913
2013/02/10,-5.769
2013/02/11,-30.931
2013/02/12,-26.902
2013/02/13,-11.326
2013/02/14,35.853
2013/02/15,16.029
2013/02/16,30.572
2013/02/17,-17.606
2013/02/18,6.965
2013/02/19,13.146
2013/02/20,-5.045
2013/02/21,-15.647
2013/02/22,0.42
2013/02/23,10.693
2013/02/24,56.587
2013/02/25,7.955
2013/02/26,16.693
2013/02/27,-12.478
2013/02/28,-7.801
2013/03/01,13.149
2013/03/02,17.994
2013/03/03,-24.827
2013/03/04,-40.057
2013/03/05,40.771
2013/03/06,160.01
2013/03/07,95.36
2013/03/08,-28.531
2013/03/09,-45.016
2013/03/10,-24.947
2013/03/11,-14.283
2013/03/12,70.876
2013/03/13,52.338
2013/03/14,15.677
2013/03/15,173.956
2013/03/16,162.457
2013/03/17,26.068
2013/03/18,7.991
2013/03/19,-27.323
2013/03/20,111.024
2013/03/21,-41.463
2013/03/22,-24.009
2013/03/23,-26.683
2013/03/24,-46.69
2013/03/25,32.387
2013/03/26,56.521
2013/03/27,225.76
2013/03/28,17.768
2013/03/29,-24.9
2013/03/30,-34.022
2013/03/31,21.434
2013/04/01,27.99
2013/04/02,63.75
2013/04/03,43.935
2013/04/04,63.924
2013/04/05,-1.181
2013/04/06,-22.781
2013/04/07,-42.462
2013/04/08,-7.001
2013/04/09,75.638
2013/04/10,232.353
2013/04/11,-0.39
2013/04/12,-54.079
2013/04/13,-70.523
2013/04/14,-65.42
2013/04/15,-40.064
2013/04/16,-17.175
2013/04/17,70.498
2013/04/18,609.767
2013/04/19,69.01
2013/04/20,9.552
2013/04/21,-78.677
2013/04/22,18.105
2013/04/23,22.089
2013/04/24,80.48
2013/04/25,-7.257
2013/04/26,-8.906
2013/04/27,-49.829
2013/04/28,-53.618
2013/04/29,64.636
2013/04/30,23.28
2013/05/01,79.326
2013/05/02,-61.982
2013/05/03,-42.996
2013/05/04,-65.734
2013/05/05,-20.778
2013/05/06,12.429
2013/05/07,82.499
2013/05/08,25.391
2013/05/09,-37.281
2013/05/10,-22.172
2013/05/11,-41.42
2013/05/12,-15.544
2013/05/13,39.52
2013/05/14,23.648
2013/05/15,28.075
2013/05/16,-39.285
2013/05/17,24.319
2013/05/18,31.807
2013/05/19,-20.386
2013/05/20,-22.033
2013/05/21,-11.102
2013/05/22,66.524
2013/05/23,11.282
2013/05/24,18.621
2013/05/25,9.138
2013/05/26,-13.482
2013/05/27,-5.594
2013/05/28,-14.422
2013/05/29,52.674
2013/05/30,-14.019
2013/05/31,0.59
2013/06/01,-38.845
2013/06/02,-23.109
2013/06/03,6.861
2013/06/04,20.124
2013/06/05,35.065
2013/06/06,-1.612
2013/06/07,8.928
2013/06/08,-36.759
2013/06/09,-3.046
2013/06/10,-24.323
2013/06/11,40.043
2013/06/12,-16.49
2013/06/13,33.286
2013/06/14,16.838
2013/06/15,-13.498
2013/06/16,-19.565
2013/06/17,-15.184
2013/06/18,24.774
2013/06/19,7.388
2013/06/20,19.25
2013/06/21,12.185
2013/06/22,-21.925
2013/06/23,-40.933
2013/06/24,-16.529
2013/06/25,53.811
2013/06/26,51.572
2013/06/27,-12.719
2013/06/28,-21.01
2013/06/29,-3.927
2013/06/30,1.141
2013/07/01,54.137
2013/07/02,18.954
2013/07/03,56.369
2013/07/04,0.819
2013/07/05,36.919
2013/07/06,-26.115
2013/07/07,-23.022
2013/07/08,-26.716
2013/07/09,49.158
2013/07/10,43.61
2013/07/11,29.563
2013/07/12,-12.689
2013/07/13,-3.965
2013/07/14,-27.171
2013/07/15,-5.291
2013/07/16,6.753
2013/07/17,61.186
2013/07/18,23.977
2013/07/19,-14.026
2013/07/20,-48.006
2013/07/21,-44.711
2013/07/22,1.744
2013/07/23,83.643
2013/07/24,58.446
2013/07/25,-11.206
2013/07/26,-16.625
2013/07/27,-40.291
2013/07/28,-13.315
2013/07/29,-13.143
2013/07/30,101.059
2013/07/31,14.368
2013/08/01,32.413
2013/08/02,-24.14
2013/08/03,-15.801
2013/08/04,-48.228
2013/08/05,-5.585
2013/08/06,-3.9
2013/08/07,23.483
2013/08/08,-24.873
2013/08/09,-13.195
2013/08/10,-32.817
2013/08/11,-13.76
2013/08/12,34.712
2013/08/13,150.92
2013/08/14,142.768
2013/08/15,-13.484
2013/08/16,-36.983
2013/08/17,-31.242
2013/08/18,-1.297
2013/08/19,4.402
2013/08/20,-9.767
2013/08/21,64.006
2013/08/22,-13.59
2013/08/23,2.097
2013/08/24,-47.872
2013/08/25,1.361
2013/08/26,-12.762
2013/08/27,41.709
2013/08/28,4.391
2013/08/29,275.268
2013/08/30,-3.495
2013/08/31,60.778
2013/09/01,-57.626
2013/09/02,26.17
2013/09/03,0.815
2013/09/04,-4.153
2013/09/05,-14.058
2013/09/06,-41.741
2013/09/07,-33.475
2013/09/08,-41.631
2013/09/09,59.078
2013/09/10,4.624
2013/09/11,105.757
2013/09/12,-20.877
2013/09/13,23.619
2013/09/14,-19.677
2013/09/15,-44.217
2013/09/16,-8.305
2013/09/17,-29.059
2013/09/18,87.137
2013/09/19,2.645
2013/09/20,29.899
2013/09/21,-40.397
2013/09/22,-31.16
2013/09/23,22.378
2013/09/24,79.52
2013/09/25,62.255
2013/09/26,-13.526
2013/09/27,-2.968
2013/09/28,-16.187
2013/09/29,3.319
2013/09/30,22.06
2013/10/01,46.85
2013/10/02,32.297
2013/10/03,-23.044
2013/10/04,-22.301
2013/10/05,-46.642
2013/10/06,-31.107
2013/10/07,2.95
2013/10/08,66.884
2013/10/09,88.101
2013/10/10,-12.097
2013/10/11,0.732
2013/10/12,-20.58
2013/10/13,8.244
2013/10/14,5.279
2013/10/15,29.776
2013/10/16,54.334
2013/10/17,21.903
2013/10/18,1.876
2013/10/19,1.811
2013/10/20,-9.265
2013/10/21,26.322
2013/10/22,20.334
2013/10/23,65.111
2013/10/24,5.353
2013/10/25,147.412
2013/10/26,-34.374
2013/10/27,-32.233
2013/10/28,-71.258
2013/10/29,162.998
2013/10/30,43.935
2013/10/31,-2.734
2013/11/01,-56.958
2013/11/02,10.599
2013/11/03,43.845
2013/11/04,70.788
2013/11/05,53
2013/11/06,24.509
2013/11/07,19.249
2013/11/08,10.696
2013/11/09,32.218
2013/11/10,-28.723
2013/11/11,-26.253
2013/11/12,18.054
