Date,difficulty7var
2012/06/19,0
2012/06/20,211226145
2012/06/21,2485738968
2012/06/22,3921054948
2012/06/23,4517174085
2012/06/24,4274096379
2012/06/25,3191821829
2012/06/26,1270350436
2012/06/27,-0.002
2012/06/28,-0.002
2012/06/29,-0.002
2012/06/30,-0.002
2012/07/01,-0.002
2012/07/02,-0.002
2012/07/03,-0.002
2012/07/04,21574055
2012/07/05,83936559
2012/07/06,121016967
2012/07/07,132815279
2012/07/08,119331494
2012/07/09,80565613
2012/07/10,16517636
2012/07/11,-0.002
2012/07/12,-0.002
2012/07/13,-0.002
2012/07/14,-0.002
2012/07/15,-0.002
2012/07/16,-0.002
2012/07/17,231016481
2012/07/18,1644855570
2012/07/19,2519492168
2012/07/20,2854926275
2012/07/21,2651157892
2012/07/22,1908187019
2012/07/23,626013654
2012/07/24,-0.001
2012/07/25,-0.001
2012/07/26,0
2012/07/27,-0.001
2012/07/28,-0.001
2012/07/29,-0.001
2012/07/30,867550011
2012/07/31,3832968677
2012/08/01,5614909599
2012/08/02,6213372776
2012/08/03,5628358209
2012/08/04,3859865898
2012/08/05,907895843
2012/08/06,-0.004
2012/08/07,-0.004
2012/08/08,-0.004
2012/08/09,-0.004
2012/08/10,-0.004
2012/08/11,-0.004
2012/08/12,737022609
2012/08/13,3160099594
2012/08/14,4612725092
2012/08/15,5094899101
2012/08/16,4606621623
2012/08/17,3147892657
2012/08/18,718712203
2012/08/19,-0.002
2012/08/20,-0.002
2012/08/21,-0.002
2012/08/22,-0.002
2012/08/23,-0.002
2012/08/24,-0.002
2012/08/25,6470056404
2012/08/26,11765963444
2012/08/27,14515406471
2012/08/28,14718385487
2012/08/29,12374900490
2012/08/30,7484951481
2012/08/31,48538460
2012/09/01,-0.004
2012/09/02,-0.004
2012/09/03,-0.004
2012/09/04,-0.004
2012/09/05,-0.004
2012/09/06,310851043
2012/09/07,7652690175
2012/09/08,12373538719
2012/09/09,14473396676
2012/09/10,13952264044
2012/09/11,10810140825
2012/09/12,5047027018
2012/09/13,-0.002
2012/09/14,-0.002
2012/09/15,-0.002
2012/09/16,-0.002
2012/09/17,-0.002
2012/09/18,-0.002
2012/09/19,30114403
2012/09/20,3463869117
2012/09/21,5716747210
2012/09/22,6788748681
2012/09/23,6679873532
2012/09/24,5390121761
2012/09/25,2919493370
2012/09/26,-0.01
2012/09/27,-0.01
2012/09/28,-0.014
2012/09/29,-0.016
2012/09/30,-0.016
2012/10/01,-0.013
2012/10/02,-0.013
2012/10/03,3677506089
2012/10/04,6773198782
2012/10/05,8387858640
2012/10/06,8521485663
2012/10/07,7174079850
2012/10/08,4345641203
2012/10/09,36169720
2012/10/10,-0.012
2012/10/11,-0.014
2012/10/12,-0.014
2012/10/13,-0.014
2012/10/14,-0.014
2012/10/15,-0.014
2012/10/16,78190
2012/10/17,37838000
2012/10/18,62818836
2012/10/19,75020696
2012/10/20,74443581
2012/10/21,61087491
2012/10/22,34952425
2012/10/23,-0.01
2012/10/24,-0.01
2012/10/25,-0.01
2012/10/26,-0.012
2012/10/27,-0.012
2012/10/28,-0.012
2012/10/29,-0.012
2012/10/30,6592663334
2012/10/31,10987772223
2012/11/01,13185326667
2012/11/02,13185326667
2012/11/03,10987772223
2012/11/04,6592663334
2012/11/05,-0.01
2012/11/06,-0.01
2012/11/07,-0.01
2012/11/08,-0.01
2012/11/09,-0.01
2012/11/10,-0.01
2012/11/11,-0.01
2012/11/12,35715775
2012/11/13,498825462
2012/11/14,792598643
2012/11/15,917035318
2012/11/16,872135487
2012/11/17,657899149
2012/11/18,274326306
2012/11/19,-0.01
2012/11/20,-0.01
2012/11/21,-0.01
2012/11/22,-0.008
2012/11/23,-0.008
2012/11/24,-0.006
2012/11/25,-0.006
2012/11/26,137477760
2012/11/27,643982491
2012/11/28,949676002
2012/11/29,1054558295
2012/11/30,958629369
2012/12/01,661889224
2012/12/02,164337860
2012/12/03,-0.01
2012/12/04,-0.008
2012/12/05,-0.01
2012/12/06,-0.01
2012/12/07,-0.01
2012/12/08,-0.01
2012/12/09,-0.012
2012/12/10,32696234
2012/12/11,565235679
2012/12/12,904982362
2012/12/13,1051936285
2012/12/14,1006097447
2012/12/15,767465848
2012/12/16,336041487
2012/12/17,-0.014
2012/12/18,-0.014
2012/12/19,-0.014
2012/12/20,-0.014
2012/12/21,-0.014
2012/12/22,-0.014
2012/12/23,-0.014
2012/12/24,-0.014
2012/12/25,-0.014
2012/12/26,4312406955
2012/12/27,19997514113
2012/12/28,29457089048
2012/12/29,32691131761
2012/12/30,29699642252
2012/12/31,20482620520
2013/01/01,5040066566
2013/01/02,-0.006
2013/01/03,-0.002
2013/01/04,-0.006
2013/01/05,-0.006
2013/01/06,-0.004
2013/01/07,-0.006
2013/01/08,2331939151
2013/01/09,9732383014
2013/01/10,14159234630
2013/01/11,15612493999
2013/01/12,14092161121
2013/01/13,9598235996
2013/01/14,2130718623
2013/01/15,-0.01
2013/01/16,-0.01
2013/01/17,-0.008
2013/01/18,-0.008
2013/01/19,-0.01
2013/01/20,-0.01
2013/01/21,-0.01
2013/01/22,-0.01
2013/01/23,476699506
2013/01/24,9414815245
2013/01/25,15135209318
2013/01/26,17637881725
2013/01/27,16922832466
2013/01/28,12990061541
2013/01/29,5839568949
2013/01/30,-0.01
2013/01/31,-0.012
2013/02/01,-0.012
2013/02/02,-0.012
2013/02/03,-0.012
2013/02/04,-0.012
2013/02/05,2643013136
2013/02/06,12321259208
2013/02/07,18160391043
2013/02/08,20160408639
2013/02/09,18321311999
2013/02/10,12643101120
2013/02/11,3125776005
2013/02/12,-0.012
2013/02/13,-0.012
2013/02/14,-0.012
2013/02/15,-0.012
2013/02/16,-0.012
2013/02/17,-0.012
2013/02/18,16213669315
2013/02/19,27905553059
2013/02/20,33840882421
2013/02/21,34019657402
2013/02/22,28441878001
2013/02/23,17107544219
2013/02/24,16656054
2013/02/25,-0.021
2013/02/26,-0.021
2013/02/27,-0.02
2013/02/28,-0.02
2013/03/01,4578357472
2013/03/02,61846410091
2013/03/03,98139175968
2013/03/04,113456655102
2013/03/05,107798847494
2013/03/06,81165753144
2013/03/07,33557372051
2013/03/08,-0.016
2013/03/09,-0.016
2013/03/10,-0.016
2013/03/11,-0.016
2013/03/12,-0.016
2013/03/13,-0.016
2013/03/14,10838353864
2013/03/15,33197681721
2013/03/16,46161892943
2013/03/17,49730987530
2013/03/18,43904965483
2013/03/19,28683826801
2013/03/20,4067571485
2013/03/21,-0.016
2013/03/22,-0.02
2013/03/23,-0.016
2013/03/24,65863106779
2013/03/25,428795170374
2013/03/26,652308209539
2013/03/27,736402224274
2013/03/28,681077214580
2013/03/29,486333180456
2013/03/30,152170121902
2013/03/31,-0.031
2013/04/01,-0.031
2013/04/02,-0.039
2013/04/03,-0.031
2013/04/04,-0.023
2013/04/05,11709126260
2013/04/06,116298164445
2013/04/07,181912985570
2013/04/08,208553589636
2013/04/09,196219976643
2013/04/10,144912146590
2013/04/11,54630099477
2013/04/12,-0.039
2013/04/13,-0.039
2013/04/14,-0.047
2013/04/15,-0.031
2013/04/16,-0.031
2013/04/17,16337954310
2013/04/18,204288249013
2013/04/19,323121338567
2013/04/20,372837222972
2013/04/21,353435902229
2013/04/22,264917376336
2013/04/23,107281645295
2013/04/24,0.016
2013/04/25,0.016
2013/04/26,0
2013/04/27,0.047
2013/04/28,0.047
2013/04/29,0.047
2013/04/30,94849987315
2013/05/01,203964423207
2013/05/02,263511630600
2013/05/03,273491609493
2013/05/04,233904359885
2013/05/05,144749881778
2013/05/06,6028175170
2013/05/07,0.016
2013/05/08,0.031
2013/05/09,0.062
2013/05/10,0.062
2013/05/11,0.047
2013/05/12,6190060093
2013/05/13,147126376400
2013/05/14,237685456239
2013/05/15,277867299612
2013/05/16,267671906517
2013/05/17,207099276956
2013/05/18,96149410927
2013/05/19,0
2013/05/20,0
2013/05/21,0
2013/05/22,-0.031
2013/05/23,-0.016
2013/05/24,0.016
2013/05/25,8501689613
2013/05/26,112411229323
2013/05/27,178220604473
2013/05/28,205929815062
2013/05/29,195538861091
2013/05/30,147047742560
2013/05/31,60456459468
2013/06/01,0.094
2013/06/02,0.094
2013/06/03,0.062
2013/06/04,0.125
2013/06/05,211209173608
2013/06/06,1485475785103
2013/06/07,2273300370632
2013/06/08,2574682930197
2013/06/09,2389623463798
2013/06/10,1718121971433
2013/06/11,560178453104
2013/06/12,-0.187
2013/06/13,-0.187
2013/06/14,-0.187
2013/06/15,-0.187
2013/06/16,14413554201
2013/06/17,1669062977110
2013/06/18,2754734438609
2013/06/19,3271427938700
2013/06/20,3219143477381
2013/06/21,2597881054653
2013/06/22,1407640670517
2013/06/23,-0.062
2013/06/24,-0.062
2013/06/25,0
2013/06/26,0.062
2013/06/27,0
2013/06/28,0
2013/06/29,86109359664
2013/06/30,505661171966
2013/07/01,762588543261
2013/07/02,856891473549
2013/07/03,788569962830
2013/07/04,557624011104
2013/07/05,164053618371
2013/07/06,0.312
2013/07/07,0.437
2013/07/08,0.437
2013/07/09,0.437
2013/07/10,0.437
2013/07/11,2788473434257
2013/07/12,4701872931126
2013/07/13,5664039535266
2013/07/14,5674973246677
2013/07/15,4734674065358
2013/07/16,2843141991310
2013/07/17,377024532
2013/07/18,0.125
2013/07/19,-0.125
2013/07/20,0.25
2013/07/21,0.25
2013/07/22,127100583418
2013/07/23,3092780863157
2013/07/24,4999289614418
2013/07/25,5846626837201
2013/07/26,5634792531506
2013/07/27,4363786697332
2013/07/28,2033609334679
2013/07/29,1
2013/07/30,0.875
2013/07/31,0.625
2013/08/01,0.5
2013/08/02,0.375
2013/08/03,1020893544043
2013/08/04,4907733026829
2013/08/05,7257915039677
2013/08/06,8071439582586
2013/08/07,7348306655556
2013/08/08,5088516258587
2013/08/09,1292068391679
2013/08/10,0
2013/08/11,0
2013/08/12,0
2013/08/13,716850840099
2013/08/14,21436407353372
2013/08/15,34807749056705
2013/08/16,40830875950099
2013/08/17,39505788033552
2013/08/18,30832485307065
2013/08/19,14810967770640
2013/08/20,0.5
2013/08/21,-0.5
2013/08/22,-1
2013/08/23,-1
2013/08/24,3447979572669
2013/08/25,27542215999534
2013/08/26,42526441545992
2013/08/27,48400656212047
2013/08/28,45164859997696
2013/08/29,32819052902939
2013/08/30,11363234927778
2013/08/31,2
2013/09/01,1
2013/09/02,0
2013/09/03,0
2013/09/04,31286960882500
2013/09/05,72411457155183
2013/09/06,95220945525002
2013/09/07,99715425991965
2013/09/08,85894898556062
2013/09/09,53759363217299
2013/09/10,3308819975677
2013/09/11,-1
2013/09/12,-1
2013/09/13,-1
2013/09/14,6804831325
2013/09/15,80607763604102
2013/09/16,134259322051013
2013/09/17,160961480172056
2013/09/18,160714237967236
2013/09/19,133517595436538
2013/09/20,79371552579980
2013/09/21,4
2013/09/22,0
2013/09/23,0
2013/09/24,-6
2013/09/25,21258668038544
2013/09/26,162174347413734
2013/09/27,249630303121724
2013/09/28,283626535162512
2013/09/29,264163043536112
2013/09/30,191239828242504
2013/10/01,64856889281700
2013/10/02,-8
2013/10/03,-8
2013/10/04,-8
2013/10/05,-4
2013/10/06,28701430786736
2013/10/07,203887544891488
2013/10/08,312250089698560
2013/10/09,353789065207932
2013/10/10,328504471419616
2013/10/11,236396308333600
2013/10/12,77464575949900
2013/10/13,-16
2013/10/14,-28
2013/10/15,-36
2013/10/16,114902686720672
2013/10/17,770415337316528
2013/10/18,1174727884581832
2013/10/19,1327840328516648
2013/10/20,1229752669120912
2013/10/21,880464906394672
2013/10/22,279977040337920
2013/10/23,16
2013/10/24,16
2013/10/25,16
2013/10/26,1365418082484400
2013/10/27,2692907884899808
2013/10/28,3400902446188000
2013/10/29,3489401766349040
2013/10/30,2958405845382880
2013/10/31,1807914683289536
2013/11/01,37928280069056
2013/11/02,32
2013/11/03,64
2013/11/04,-32
2013/11/05,55969242948768
2013/11/06,1714545830561920
2013/11/07,2785358006271488
2013/11/08,3268405770077344
2013/11/09,3163689121979552
2013/11/10,2471208061978080
2013/11/11,1190962590073056
2013/11/12,-160
2013/11/13,-160
2013/11/14,-256
2013/11/15,-192
2013/11/16,-192
2013/11/17,123757340588960
2013/11/18,1185182798374656
2013/11/19,1850172241806592
2013/11/20,2118725670884864
2013/11/21,1990843085609536
2013/11/22,1466524485980416
2013/11/23,545769871997760
2013/11/24,-256
2013/11/25,-64
2013/11/26,-64
2013/11/27,-64
2013/11/28,-64
2013/11/29,75955779928320
2013/11/30,1150622828073024
2013/12/01,1833884824998720
2013/12/02,2125741770705344
2013/12/03,2026193665193024
2013/12/04,1535240508461504
2013/12/05,652882300511040
2013/12/06,-512
2013/12/07,-512
2013/12/08,-512
2013/12/09,-512
2013/12/10,566661062684608
2013/12/11,4952952990270656
2013/12/12,7691166541934208
2013/12/13,8781301717674752
2013/12/14,8223358517492480
2013/12/15,6017336941387520
2013/12/16,2163236989359872
2013/12/17,-384
2013/12/18,-384
2013/12/19,-256
2013/12/20,-256
2013/12/21,3101149246776064
2013/12/22,10428064750637056
2013/12/23,14722503657784448
2013/12/24,15984465968217856
2013/12/25,14213951681937920
