Date,hashrate14trx
2018/12/14,-0.898
2018/12/15,-0.821
2018/12/16,-0.754
2018/12/17,-0.693
2018/12/18,-0.598
2018/12/19,-0.538
2018/12/20,-0.492
2018/12/21,-0.468
2018/12/22,-0.426
2018/12/23,-0.343
2018/12/24,-0.245
2018/12/25,-0.166
2018/12/26,-0.099
2018/12/27,-0.026
2018/12/28,0.047
2018/12/29,0.107
2018/12/30,0.14
2018/12/31,0.193
2019/01/01,0.229
2019/01/02,0.27
2019/01/03,0.298
2019/01/04,0.328
2019/01/05,0.375
2019/01/06,0.395
2019/01/07,0.393
2019/01/08,0.395
2019/01/09,0.406
2019/01/10,0.427
2019/01/11,0.435
2019/01/12,0.425
2019/01/13,0.377
2019/01/14,0.336
2019/01/15,0.304
2019/01/16,0.252
2019/01/17,0.189
2019/01/18,0.12
2019/01/19,0.059
2019/01/20,0.043
2019/01/21,0.039
2019/01/22,0.035
2019/01/23,0.039
2019/01/24,0.044
2019/01/25,0.067
2019/01/26,0.074
2019/01/27,0.089
2019/01/28,0.099
2019/01/29,0.097
2019/01/30,0.103
2019/01/31,0.096
2019/02/01,0.104
2019/02/02,0.128
2019/02/03,0.129
2019/02/04,0.126
2019/02/05,0.122
2019/02/06,0.136
2019/02/07,0.179
2019/02/08,0.244
2019/02/09,0.291
2019/02/10,0.303
2019/02/11,0.306
2019/02/12,0.287
2019/02/13,0.247
2019/02/14,0.241
2019/02/15,0.211
2019/02/16,0.163
2019/02/17,0.162
2019/02/18,0.181
2019/02/19,0.209
2019/02/20,0.205
2019/02/21,0.175
2019/02/22,0.137
2019/02/23,0.132
2019/02/24,0.111
2019/02/25,0.09
2019/02/26,0.078
2019/02/27,0.059
2019/02/28,0.063
2019/03/01,0.095
2019/03/02,0.114
2019/03/03,0.113
2019/03/04,0.106
2019/03/05,0.087
2019/03/06,0.057
2019/03/07,0.03
2019/03/08,0.006
2019/03/09,-0.023
2019/03/10,-0.034
2019/03/11,-0.061
2019/03/12,-0.075
2019/03/13,-0.091
2019/03/14,-0.108
2019/03/15,-0.081
2019/03/16,-0.042
2019/03/17,0.018
2019/03/18,0.055
2019/03/19,0.122
2019/03/20,0.189
2019/03/21,0.23
2019/03/22,0.27
2019/03/23,0.292
2019/03/24,0.32
2019/03/25,0.326
2019/03/26,0.326
2019/03/27,0.313
2019/03/28,0.294
2019/03/29,0.282
2019/03/30,0.272
2019/03/31,0.236
2019/04/01,0.202
2019/04/02,0.17
2019/04/03,0.151
2019/04/04,0.128
2019/04/05,0.123
2019/04/06,0.125
2019/04/07,0.106
2019/04/08,0.095
2019/04/09,0.083
2019/04/10,0.068
2019/04/11,0.07
2019/04/12,0.084
2019/04/13,0.085
2019/04/14,0.063
2019/04/15,0.017
2019/04/16,-0.006
2019/04/17,-0.026
2019/04/18,-0.043
2019/04/19,-0.035
2019/04/20,-0.031
2019/04/21,-0.014
2019/04/22,0.003
2019/04/23,-0.022
2019/04/24,-0.047
2019/04/25,-0.047
2019/04/26,-0.038
2019/04/27,-0.017
2019/04/28,-0.008
2019/04/29,0.03
2019/04/30,0.068
2019/05/01,0.115
2019/05/02,0.187
2019/05/03,0.263
2019/05/04,0.31
2019/05/05,0.306
2019/05/06,0.291
2019/05/07,0.268
2019/05/08,0.244
2019/05/09,0.225
2019/05/10,0.199
2019/05/11,0.155
2019/05/12,0.123
2019/05/13,0.134
2019/05/14,0.172
2019/05/15,0.202
2019/05/16,0.227
2019/05/17,0.246
2019/05/18,0.258
2019/05/19,0.279
2019/05/20,0.328
2019/05/21,0.354
2019/05/22,0.373
2019/05/23,0.407
2019/05/24,0.418
2019/05/25,0.419
2019/05/26,0.407
2019/05/27,0.407
2019/05/28,0.415
2019/05/29,0.431
2019/05/30,0.456
2019/05/31,0.454
2019/06/01,0.436
2019/06/02,0.401
2019/06/03,0.342
2019/06/04,0.283
2019/06/05,0.276
2019/06/06,0.296
2019/06/07,0.318
2019/06/08,0.318
2019/06/09,0.31
2019/06/10,0.314
2019/06/11,0.306
2019/06/12,0.287
2019/06/13,0.263
2019/06/14,0.26
2019/06/15,0.288
2019/06/16,0.281
2019/06/17,0.242
2019/06/18,0.216
2019/06/19,0.224
2019/06/20,0.255
2019/06/21,0.25
2019/06/22,0.226
2019/06/23,0.233
2019/06/24,0.275
2019/06/25,0.318
2019/06/26,0.345
2019/06/27,0.376
2019/06/28,0.406
2019/06/29,0.466
2019/06/30,0.515
2019/07/01,0.537
2019/07/02,0.53
2019/07/03,0.553
2019/07/04,0.593
2019/07/05,0.646
2019/07/06,0.715
2019/07/07,0.753
2019/07/08,0.775
2019/07/09,0.81
2019/07/10,0.801
2019/07/11,0.758
2019/07/12,0.725
2019/07/13,0.693
2019/07/14,0.669
2019/07/15,0.634
2019/07/16,0.61
2019/07/17,0.596
2019/07/18,0.532
2019/07/19,0.435
2019/07/20,0.379
2019/07/21,0.369
2019/07/22,0.377
2019/07/23,0.349
2019/07/24,0.331
2019/07/25,0.304
2019/07/26,0.297
2019/07/27,0.317
2019/07/28,0.346
2019/07/29,0.403
2019/07/30,0.424
2019/07/31,0.43
2019/08/01,0.457
2019/08/02,0.462
2019/08/03,0.48
2019/08/04,0.507
2019/08/05,0.546
2019/08/06,0.578
2019/08/07,0.616
2019/08/08,0.611
2019/08/09,0.596
2019/08/10,0.573
2019/08/11,0.566
2019/08/12,0.549
2019/08/13,0.52
2019/08/14,0.487
2019/08/15,0.471
2019/08/16,0.457
2019/08/17,0.413
2019/08/18,0.347
2019/08/19,0.301
2019/08/20,0.282
2019/08/21,0.258
2019/08/22,0.22
2019/08/23,0.195
2019/08/24,0.195
2019/08/25,0.206
2019/08/26,0.213
2019/08/27,0.197
2019/08/28,0.179
2019/08/29,0.183
2019/08/30,0.206
2019/08/31,0.234
2019/09/01,0.283
2019/09/02,0.311
2019/09/03,0.349
2019/09/04,0.371
2019/09/05,0.401
2019/09/06,0.439
2019/09/07,0.451
2019/09/08,0.482
2019/09/09,0.522
2019/09/10,0.558
2019/09/11,0.611
2019/09/12,0.665
2019/09/13,0.695
2019/09/14,0.714
2019/09/15,0.71
2019/09/16,0.731
2019/09/17,0.739
2019/09/18,0.747
2019/09/19,0.757
2019/09/20,0.755
2019/09/21,0.744
2019/09/22,0.737
2019/09/23,0.695
2019/09/24,0.621
2019/09/25,0.573
2019/09/26,0.562
2019/09/27,0.558
2019/09/28,0.543
2019/09/29,0.518
2019/09/30,0.476
2019/10/01,0.425
2019/10/02,0.391
2019/10/03,0.362
2019/10/04,0.333
2019/10/05,0.336
2019/10/06,0.335
2019/10/07,0.34
2019/10/08,0.361
2019/10/09,0.372
2019/10/10,0.37
2019/10/11,0.402
2019/10/12,0.406
2019/10/13,0.397
2019/10/14,0.355
2019/10/15,0.315
2019/10/16,0.27
2019/10/17,0.244
2019/10/18,0.241
2019/10/19,0.237
2019/10/20,0.211
2019/10/21,0.205
2019/10/22,0.229
2019/10/23,0.276
2019/10/24,0.328
2019/10/25,0.327
2019/10/26,0.319
2019/10/27,0.27
2019/10/28,0.204
2019/10/29,0.148
2019/10/30,0.089
2019/10/31,0.052
2019/11/01,-0.002
2019/11/02,-0.045
2019/11/03,-0.08
2019/11/04,-0.112
2019/11/05,-0.131
2019/11/06,-0.136
2019/11/07,-0.14
2019/11/08,-0.159
2019/11/09,-0.195
2019/11/10,-0.2
2019/11/11,-0.175
2019/11/12,-0.141
2019/11/13,-0.152
2019/11/14,-0.132
2019/11/15,-0.08
2019/11/16,-0.041
2019/11/17,-0.018
2019/11/18,0.022
2019/11/19,0.02
2019/11/20,0.021
2019/11/21,0.003
2019/11/22,-0.034
2019/11/23,-0.024
2019/11/24,-0.011
2019/11/25,-0.022
2019/11/26,-0.077
2019/11/27,-0.13
2019/11/28,-0.139
2019/11/29,-0.139
2019/11/30,-0.144
2019/12/01,-0.164
2019/12/02,-0.164
2019/12/03,-0.153
2019/12/04,-0.108
2019/12/05,-0.048
2019/12/06,-0.009
2019/12/07,0.025
2019/12/08,0.071
2019/12/09,0.106
2019/12/10,0.119
2019/12/11,0.111
2019/12/12,0.097
2019/12/13,0.078
2019/12/14,0.077
2019/12/15,0.05
2019/12/16,0.025
2019/12/17,0.017
2019/12/18,-0.005
2019/12/19,-0.011
2019/12/20,0.001
2019/12/21,0.05
2019/12/22,0.128
2019/12/23,0.195
2019/12/24,0.199
2019/12/25,0.172
2019/12/26,0.149
2019/12/27,0.136
2019/12/28,0.123
2019/12/29,0.127
2019/12/30,0.142
2019/12/31,0.156
2020/01/01,0.178
2020/01/02,0.233
2020/01/03,0.288
2020/01/04,0.344
2020/01/05,0.417
2020/01/06,0.463
2020/01/07,0.491
2020/01/08,0.528
2020/01/09,0.532
2020/01/10,0.529
2020/01/11,0.522
2020/01/12,0.518
2020/01/13,0.504
2020/01/14,0.455
2020/01/15,0.43
2020/01/16,0.407
2020/01/17,0.431
2020/01/18,0.43
2020/01/19,0.406
2020/01/20,0.392
2020/01/21,0.397
2020/01/22,0.39
2020/01/23,0.4
2020/01/24,0.413
2020/01/25,0.424
2020/01/26,0.429
2020/01/27,0.408
2020/01/28,0.363
2020/01/29,0.338
2020/01/30,0.347
2020/01/31,0.345
2020/02/01,0.355
2020/02/02,0.341
2020/02/03,0.325
2020/02/04,0.303
2020/02/05,0.283
2020/02/06,0.273
2020/02/07,0.242
2020/02/08,0.206
2020/02/09,0.164
2020/02/10,0.136
2020/02/11,0.093
2020/02/12,0.065
2020/02/13,0.035
2020/02/14,0.029
2020/02/15,0.008
2020/02/16,-0.007
2020/02/17,-0.01
2020/02/18,0.012
2020/02/19,0.03
2020/02/20,0.019
2020/02/21,0.021
2020/02/22,0.03
2020/02/23,0.028
2020/02/24,0.025
2020/02/25,0.027
2020/02/26,0.018
2020/02/27,0.014
2020/02/28,0.026
2020/02/29,0.048
2020/03/01,0.081
2020/03/02,0.127
2020/03/03,0.165
2020/03/04,0.207
2020/03/05,0.27
2020/03/06,0.311
2020/03/07,0.343
2020/03/08,0.372
2020/03/09,0.386
2020/03/10,0.386
2020/03/11,0.355
2020/03/12,0.305
2020/03/13,0.249
2020/03/14,0.193
2020/03/15,0.108
2020/03/16,0.016
2020/03/17,-0.087
2020/03/18,-0.186
2020/03/19,-0.295
2020/03/20,-0.414
2020/03/21,-0.505
2020/03/22,-0.557
2020/03/23,-0.611
2020/03/24,-0.635
2020/03/25,-0.664
2020/03/26,-0.696
2020/03/27,-0.68
2020/03/28,-0.651
2020/03/29,-0.627
2020/03/30,-0.591
2020/03/31,-0.542
2020/04/01,-0.483
2020/04/02,-0.421
2020/04/03,-0.371
2020/04/04,-0.339
2020/04/05,-0.28
2020/04/06,-0.218
2020/04/07,-0.164
2020/04/08,-0.107
2020/04/09,-0.053
2020/04/10,0.014
2020/04/11,0.089
2020/04/12,0.165
2020/04/13,0.23
2020/04/14,0.317
2020/04/15,0.39
2020/04/16,0.451
2020/04/17,0.461
2020/04/18,0.44
2020/04/19,0.42
2020/04/20,0.403
2020/04/21,0.398
2020/04/22,0.403
2020/04/23,0.374
2020/04/24,0.354
2020/04/25,0.312
2020/04/26,0.278
2020/04/27,0.243
2020/04/28,0.228
2020/04/29,0.227
2020/04/30,0.201
2020/05/01,0.175
2020/05/02,0.171
2020/05/03,0.197
2020/05/04,0.238
2020/05/05,0.278
2020/05/06,0.327
2020/05/07,0.35
2020/05/08,0.355
2020/05/09,0.329
2020/05/10,0.321
2020/05/11,0.35
2020/05/12,0.358
2020/05/13,0.323
2020/05/14,0.228
2020/05/15,0.127
2020/05/16,0.031
2020/05/17,-0.094
2020/05/18,-0.206
2020/05/19,-0.317
2020/05/20,-0.432
2020/05/21,-0.529
2020/05/22,-0.61
2020/05/23,-0.696
2020/05/24,-0.76
2020/05/25,-0.811
2020/05/26,-0.855
2020/05/27,-0.865
2020/05/28,-0.847
2020/05/29,-0.806
2020/05/30,-0.746
2020/05/31,-0.647
2020/06/01,-0.566
2020/06/02,-0.484
2020/06/03,-0.415
2020/06/04,-0.341
2020/06/05,-0.253
2020/06/06,-0.131
2020/06/07,0.01
2020/06/08,0.105
2020/06/09,0.179
2020/06/10,0.249
2020/06/11,0.301
2020/06/12,0.352
2020/06/13,0.398
2020/06/14,0.417
2020/06/15,0.411
2020/06/16,0.389
2020/06/17,0.35
2020/06/18,0.319
2020/06/19,0.271
2020/06/20,0.233
2020/06/21,0.206
2020/06/22,0.203
2020/06/23,0.205
2020/06/24,0.216
2020/06/25,0.224
2020/06/26,0.229
2020/06/27,0.252
2020/06/28,0.269
2020/06/29,0.278
2020/06/30,0.3
2020/07/01,0.31
2020/07/02,0.347
2020/07/03,0.385
2020/07/04,0.431
2020/07/05,0.463
2020/07/06,0.483
2020/07/07,0.512
2020/07/08,0.516
2020/07/09,0.518
2020/07/10,0.521
2020/07/11,0.514
2020/07/12,0.483
2020/07/13,0.479
2020/07/14,0.453
2020/07/15,0.446
2020/07/16,0.42
2020/07/17,0.362
2020/07/18,0.281
2020/07/19,0.203
2020/07/20,0.15
2020/07/21,0.098
2020/07/22,0.049
2020/07/23,0.012
2020/07/24,-0.001
2020/07/25,0.031
2020/07/26,0.07
2020/07/27,0.122
2020/07/28,0.155
2020/07/29,0.186
2020/07/30,0.192
2020/07/31,0.179
2020/08/01,0.161
2020/08/02,0.135
2020/08/03,0.119
2020/08/04,0.125
2020/08/05,0.115
2020/08/06,0.098
2020/08/07,0.102
2020/08/08,0.102
2020/08/09,0.102
2020/08/10,0.094
2020/08/11,0.09
2020/08/12,0.099
2020/08/13,0.123
2020/08/14,0.148
2020/08/15,0.185
2020/08/16,0.221
2020/08/17,0.222
2020/08/18,0.187
2020/08/19,0.139
2020/08/20,0.102
2020/08/21,0.084
2020/08/22,0.057
2020/08/23,0.04
2020/08/24,0.041
2020/08/25,0.042
2020/08/26,0.035
2020/08/27,0.005
2020/08/28,-0.006
2020/08/29,0.018
2020/08/30,0.015
2020/08/31,0.02
2020/09/01,0.025
2020/09/02,0.047
2020/09/03,0.041
2020/09/04,0.027
2020/09/05,0.003
2020/09/06,-0.001
2020/09/07,0.016
2020/09/08,0.069
2020/09/09,0.127
2020/09/10,0.152
2020/09/11,0.174
2020/09/12,0.199
2020/09/13,0.255
2020/09/14,0.31
2020/09/15,0.353
2020/09/16,0.386
2020/09/17,0.419
2020/09/18,0.462
2020/09/19,0.475
2020/09/20,0.476
2020/09/21,0.481
2020/09/22,0.459
2020/09/23,0.409
2020/09/24,0.378
2020/09/25,0.368
2020/09/26,0.368
2020/09/27,0.379
2020/09/28,0.385
2020/09/29,0.362
2020/09/30,0.339
2020/10/01,0.304
2020/10/02,0.254
2020/10/03,0.226
2020/10/04,0.212
2020/10/05,0.205
2020/10/06,0.193
2020/10/07,0.165
2020/10/08,0.171
2020/10/09,0.166
2020/10/10,0.158
2020/10/11,0.147
2020/10/12,0.136
2020/10/13,0.141
2020/10/14,0.171
2020/10/15,0.184
2020/10/16,0.201
2020/10/17,0.235
2020/10/18,0.249
2020/10/19,0.206
2020/10/20,0.173
2020/10/21,0.128
2020/10/22,0.082
2020/10/23,0.026
2020/10/24,0.002
2020/10/25,-0.028
2020/10/26,-0.086
2020/10/27,-0.191
2020/10/28,-0.315
2020/10/29,-0.436
2020/10/30,-0.543
2020/10/31,-0.649
2020/11/01,-0.712
2020/11/02,-0.759
2020/11/03,-0.814
2020/11/04,-0.824
2020/11/05,-0.805
2020/11/06,-0.768
2020/11/07,-0.712
2020/11/08,-0.657
2020/11/09,-0.584
2020/11/10,-0.489
2020/11/11,-0.418
2020/11/12,-0.35
2020/11/13,-0.281
2020/11/14,-0.231
2020/11/15,-0.201
2020/11/16,-0.154
2020/11/17,-0.092
2020/11/18,-0.013
2020/11/19,0.038
2020/11/20,0.1
2020/11/21,0.174
2020/11/22,0.269
2020/11/23,0.342
2020/11/24,0.36
2020/11/25,0.356
2020/11/26,0.347
2020/11/27,0.337
2020/11/28,0.333
2020/11/29,0.329
2020/11/30,0.3
2020/12/01,0.272
2020/12/02,0.227
2020/12/03,0.209
2020/12/04,0.208
2020/12/05,0.219
2020/12/06,0.205
2020/12/07,0.213
2020/12/08,0.219
2020/12/09,0.207
2020/12/10,0.176
2020/12/11,0.154
2020/12/12,0.121
2020/12/13,0.103
2020/12/14,0.102
2020/12/15,0.095
2020/12/16,0.089
2020/12/17,0.057
2020/12/18,0.038
2020/12/19,0.047
2020/12/20,0.079
2020/12/21,0.094
2020/12/22,0.096
2020/12/23,0.094
2020/12/24,0.093
2020/12/25,0.069
2020/12/26,0.035
2020/12/27,0.015
2020/12/28,0.02
2020/12/29,0.023
2020/12/30,0.071
2020/12/31,0.126
2021/01/01,0.183
2021/01/02,0.214
2021/01/03,0.236
2021/01/04,0.277
2021/01/05,0.316
2021/01/06,0.361
2021/01/07,0.41
2021/01/08,0.433
2021/01/09,0.431
2021/01/10,0.435
2021/01/11,0.453
2021/01/12,0.475
2021/01/13,0.485
2021/01/14,0.494
2021/01/15,0.487
2021/01/16,0.491
2021/01/17,0.451
2021/01/18,0.418
2021/01/19,0.384
2021/01/20,0.351
2021/01/21,0.287
2021/01/22,0.238
2021/01/23,0.188
2021/01/24,0.172
2021/01/25,0.147
2021/01/26,0.147
2021/01/27,0.14
2021/01/28,0.139
2021/01/29,0.142
2021/01/30,0.151
2021/01/31,0.138
2021/02/01,0.108
2021/02/02,0.07
2021/02/03,0.067
2021/02/04,0.073
2021/02/05,0.112
2021/02/06,0.165
2021/02/07,0.224
2021/02/08,0.291
2021/02/09,0.335
2021/02/10,0.361
2021/02/11,0.342
2021/02/12,0.307
2021/02/13,0.279
2021/02/14,0.275
2021/02/15,0.26
2021/02/16,0.213
2021/02/17,0.153
2021/02/18,0.111
2021/02/19,0.075
2021/02/20,0.063
2021/02/21,0.055
2021/02/22,0.042
2021/02/23,0.001
2021/02/24,-0.019
2021/02/25,0
2021/02/26,0.009
2021/02/27,0.039
2021/02/28,0.046
2021/03/01,0.026
2021/03/02,0.007
2021/03/03,0.014
2021/03/04,0.008
2021/03/05,-0.002
2021/03/06,0.001
2021/03/07,0
2021/03/08,0.016
2021/03/09,0.033
2021/03/10,0.042
2021/03/11,0.034
2021/03/12,0.03
2021/03/13,0.026
2021/03/14,0.035
2021/03/15,0.049
2021/03/16,0.064
2021/03/17,0.068
2021/03/18,0.06
2021/03/19,0.06
2021/03/20,0.075
2021/03/21,0.098
2021/03/22,0.132
2021/03/23,0.173
2021/03/24,0.216
2021/03/25,0.246
2021/03/26,0.247
2021/03/27,0.251
2021/03/28,0.265
2021/03/29,0.272
2021/03/30,0.269
2021/03/31,0.26
2021/04/01,0.263
2021/04/02,0.256
2021/04/03,0.233
2021/04/04,0.215
2021/04/05,0.208
2021/04/06,0.203
2021/04/07,0.205
2021/04/08,0.223
2021/04/09,0.21
2021/04/10,0.226
2021/04/11,0.237
2021/04/12,0.242
2021/04/13,0.24
2021/04/14,0.209
2021/04/15,0.204
2021/04/16,0.195
2021/04/17,0.117
2021/04/18,0.007
2021/04/19,-0.138
2021/04/20,-0.267
2021/04/21,-0.385
2021/04/22,-0.474
2021/04/23,-0.51
2021/04/24,-0.508
2021/04/25,-0.469
2021/04/26,-0.424
2021/04/27,-0.385
2021/04/28,-0.328
2021/04/29,-0.291
2021/04/30,-0.249
2021/05/01,-0.211
2021/05/02,-0.16
2021/05/03,-0.083
2021/05/04,0.018
2021/05/05,0.107
2021/05/06,0.172
2021/05/07,0.235
2021/05/08,0.299
2021/05/09,0.368
2021/05/10,0.439
2021/05/11,0.485
2021/05/12,0.51
2021/05/13,0.554
2021/05/14,0.576
2021/05/15,0.567
2021/05/16,0.523
2021/05/17,0.452
2021/05/18,0.357
2021/05/19,0.238
2021/05/20,0.122
2021/05/21,0.003
2021/05/22,-0.117
2021/05/23,-0.206
2021/05/24,-0.28
2021/05/25,-0.322
2021/05/26,-0.363
2021/05/27,-0.38
2021/05/28,-0.4
2021/05/29,-0.428
2021/05/30,-0.455
2021/05/31,-0.478
2021/06/01,-0.484
2021/06/02,-0.463
2021/06/03,-0.427
2021/06/04,-0.407
2021/06/05,-0.399
2021/06/06,-0.388
2021/06/07,-0.378
2021/06/08,-0.365
2021/06/09,-0.33
2021/06/10,-0.354
2021/06/11,-0.413
2021/06/12,-0.475
2021/06/13,-0.533
2021/06/14,-0.561
2021/06/15,-0.585
2021/06/16,-0.623
2021/06/17,-0.652
2021/06/18,-0.672
2021/06/19,-0.715
2021/06/20,-0.777
2021/06/21,-0.853
2021/06/22,-0.937
2021/06/23,-1.028
2021/06/24,-1.113
2021/06/25,-1.176
2021/06/26,-1.23
2021/06/27,-1.317
2021/06/28,-1.435
2021/06/29,-1.519
2021/06/30,-1.587
2021/07/01,-1.639
2021/07/02,-1.654
2021/07/03,-1.682
2021/07/04,-1.688
2021/07/05,-1.682
2021/07/06,-1.649
2021/07/07,-1.591
2021/07/08,-1.529
2021/07/09,-1.453
2021/07/10,-1.346
2021/07/11,-1.239
2021/07/12,-1.151
2021/07/13,-1.071
2021/07/14,-0.963
2021/07/15,-0.843
2021/07/16,-0.729
2021/07/17,-0.605
2021/07/18,-0.508
2021/07/19,-0.422
2021/07/20,-0.345
2021/07/21,-0.295
2021/07/22,-0.253
2021/07/23,-0.227
2021/07/24,-0.197
2021/07/25,-0.162
2021/07/26,-0.111
2021/07/27,-0.064
2021/07/28,0.006
2021/07/29,0.056
2021/07/30,0.124
2021/07/31,0.195
2021/08/01,0.27
2021/08/02,0.306
2021/08/03,0.351
2021/08/04,0.376
2021/08/05,0.387
2021/08/06,0.409
2021/08/07,0.433
2021/08/08,0.461
2021/08/09,0.481
2021/08/10,0.493
2021/08/11,0.502
2021/08/12,0.48
2021/08/13,0.459
2021/08/14,0.452
2021/08/15,0.48
2021/08/16,0.538
2021/08/17,0.592
2021/08/18,0.625
2021/08/19,0.614
2021/08/20,0.616
2021/08/21,0.62
2021/08/22,0.628
2021/08/23,0.649
2021/08/24,0.693
2021/08/25,0.718
2021/08/26,0.736
2021/08/27,0.745
2021/08/28,0.738
2021/08/29,0.727
2021/08/30,0.7
2021/08/31,0.658
2021/09/01,0.598
2021/09/02,0.544
2021/09/03,0.5
2021/09/04,0.475
2021/09/05,0.472
2021/09/06,0.493
2021/09/07,0.524
2021/09/08,0.537
2021/09/09,0.527
2021/09/10,0.503
2021/09/11,0.468
2021/09/12,0.438
2021/09/13,0.423
2021/09/14,0.445
2021/09/15,0.447
2021/09/16,0.429
2021/09/17,0.394
2021/09/18,0.377
2021/09/19,0.381
2021/09/20,0.393
2021/09/21,0.393
2021/09/22,0.352
2021/09/23,0.325
2021/09/24,0.315
2021/09/25,0.319
2021/09/26,0.295
2021/09/27,0.276
2021/09/28,0.273
2021/09/29,0.262
2021/09/30,0.248
2021/10/01,0.258
2021/10/02,0.291
2021/10/03,0.339
2021/10/04,0.354
2021/10/05,0.393
2021/10/06,0.429
2021/10/07,0.41
2021/10/08,0.365
2021/10/09,0.311
2021/10/10,0.286
2021/10/11,0.275
2021/10/12,0.26
2021/10/13,0.243
2021/10/14,0.245
2021/10/15,0.233
2021/10/16,0.206
2021/10/17,0.182
2021/10/18,0.183
2021/10/19,0.17
2021/10/20,0.189
2021/10/21,0.196
2021/10/22,0.206
2021/10/23,0.233
2021/10/24,0.232
2021/10/25,0.268
2021/10/26,0.313
2021/10/27,0.332
2021/10/28,0.357
2021/10/29,0.383
2021/10/30,0.408
2021/10/31,0.407
2021/11/01,0.396
2021/11/02,0.391
2021/11/03,0.412
2021/11/04,0.423
2021/11/05,0.426
2021/11/06,0.439
2021/11/07,0.443
2021/11/08,0.446
2021/11/09,0.416
2021/11/10,0.392
2021/11/11,0.383
2021/11/12,0.364
2021/11/13,0.338
2021/11/14,0.335
2021/11/15,0.345
2021/11/16,0.355
2021/11/17,0.363
2021/11/18,0.361
2021/11/19,0.349
2021/11/20,0.323
2021/11/21,0.282
2021/11/22,0.238
2021/11/23,0.192
2021/11/24,0.161
2021/11/25,0.137
2021/11/26,0.08
2021/11/27,0.043
2021/11/28,-0.001
2021/11/29,-0.03
2021/11/30,-0.045
2021/12/01,-0.075
2021/12/02,-0.083
2021/12/03,-0.057
2021/12/04,-0.005
2021/12/05,0.052
2021/12/06,0.116
2021/12/07,0.181
2021/12/08,0.259
2021/12/09,0.319
2021/12/10,0.365
2021/12/11,0.404
2021/12/12,0.428
2021/12/13,0.435
