Date,hashrate7sma
2011/03/14,494984507144
2011/03/15,475525220954
2011/03/16,472716979406
2011/03/17,470658355400
2011/03/18,479236717139
2011/03/19,470422557465
2011/03/20,467376938212
2011/03/21,485270930108
2011/03/22,500385356733
2011/03/23,502863296015
2011/03/24,519983369028
2011/03/25,519529686963
2011/03/26,532929684600
2011/03/27,537974181188
2011/03/28,534292546377
2011/03/29,541886742944
2011/03/30,543096338261
2011/03/31,547168025931
2011/04/01,562588243966
2011/04/02,575863064189
2011/04/03,587825913583
2011/04/04,602105011174
2011/04/05,615034327142
2011/04/06,635650187965
2011/04/07,632523538759
2011/04/08,632153207570
2011/04/09,639131800967
2011/04/10,650560644651
2011/04/11,655780368648
2011/04/12,658908028366
2011/04/13,673528630108
2011/04/14,686062259369
2011/04/15,681550267994
2011/04/16,678905633810
2011/04/17,683103924665
2011/04/18,690980045505
2011/04/19,687886064437
2011/04/20,675738138189
2011/04/21,676740774467
2011/04/22,697724461503
2011/04/23,717104825401
2011/04/24,727558875429
2011/04/25,739196021941
2011/04/26,776173142977
2011/04/27,802683854072
2011/04/28,807784645571
2011/04/29,827309827480
2011/04/30,861647256284
2011/05/01,894053435420
2011/05/02,929819643358
2011/05/03,952503155941
2011/05/04,978498520512
2011/05/05,1035483279984
2011/05/06,1075256808548
2011/05/07,1099504938724
2011/05/08,1119240947769
2011/05/09,1164455889736
2011/05/10,1248692974845
2011/05/11,1305832213028
2011/05/12,1339480714193
2011/05/13,1384530878752
2011/05/14,1473867609476
2011/05/15,1570148275358
2011/05/16,1633185957855
2011/05/17,1679019610186
2011/05/18,1787435643859
2011/05/19,1957688182188
2011/05/20,2108067870542
2011/05/21,2217577485705
2011/05/22,2388275041874
2011/05/23,2581683259364
2011/05/24,2802155834757
2011/05/25,3010724826172
2011/05/26,3259041184260
2011/05/27,3602577547014
2011/05/28,3742543261253
2011/05/29,3819837763406
2011/05/30,3874082577818
2011/05/31,3845855492100
2011/06/01,3838037769154
2011/06/02,3819403038676
2011/06/03,3730748885385
2011/06/04,3870940072150
2011/06/05,4019415120500
2011/06/06,4332352612327
2011/06/07,4597446022149
2011/06/08,4807747268286
2011/06/09,5048785561950
2011/06/10,5329280254009
2011/06/11,5598805507972
2011/06/12,5926082866380
2011/06/13,6040445294160
2011/06/14,6249192647333
2011/06/15,6866796019050
2011/06/16,7437178868094
2011/06/17,7695612553862
2011/06/18,7960909299433
2011/06/19,8307700405064
2011/06/20,8807599923878
2011/06/21,9346201946675
2011/06/22,9635852481426
2011/06/23,9744353820803
2011/06/24,10476921504466
2011/06/25,10883418507289
2011/06/26,11040705927312
2011/06/27,11145025718620
2011/06/28,11194731467452
2011/06/29,11229014164150
2011/06/30,11472285101417
2011/07/01,11414070611010
2011/07/02,11532068946295
2011/07/03,11682905609078
2011/07/04,11747206393970
2011/07/05,11748394706996
2011/07/06,11601726242240
2011/07/07,11444020778843
2011/07/08,11189766533956
2011/07/09,11264953549279
2011/07/10,11236617289091
2011/07/11,11312522242408
2011/07/12,11388033787008
2011/07/13,11739865270516
2011/07/14,11962811392455
2011/07/15,12132618467332
2011/07/16,12199967696746
2011/07/17,12348252518083
2011/07/18,12494313090625
2011/07/19,12752671119626
2011/07/20,12556260832731
2011/07/21,12569724834076
2011/07/22,12621572521783
2011/07/23,12564086657885
2011/07/24,12728725130255
2011/07/25,12883365487991
2011/07/26,13003560053570
2011/07/27,13523618121982
2011/07/28,13702370755360
2011/07/29,13814543414477
2011/07/30,13857718480045
2011/07/31,13945852819878
2011/08/01,14230866014284
2011/08/02,14317324788316
2011/08/03,14198176544709
2011/08/04,14107059309722
2011/08/05,13980597192374
2011/08/06,13915644803243
2011/08/07,13589155119369
2011/08/08,13071035036293
2011/08/09,12844141392599
2011/08/10,12905285125323
2011/08/11,12839832731428
2011/08/12,12836264902367
2011/08/13,12901159396446
2011/08/14,12872831455195
2011/08/15,12989443422897
2011/08/16,12832820714737
2011/08/17,12487684846887
2011/08/18,12526157839061
2011/08/19,12516595592708
2011/08/20,12484637377540
2011/08/21,12744922611314
2011/08/22,13120528129548
2011/08/23,13571083790031
2011/08/24,13612336001737
2011/08/25,13417212897657
2011/08/26,13531538358090
2011/08/27,13395913185843
2011/08/28,12995849784284
2011/08/29,12381584676047
2011/08/30,12084688149009
2011/08/31,12194216596531
2011/09/01,12224896781879
2011/09/02,12200169759885
2011/09/03,12400583163582
2011/09/04,12590107928937
2011/09/05,12809756204689
2011/09/06,12859598433750
2011/09/07,12818090090204
2011/09/08,12713035016771
2011/09/09,12610331753263
2011/09/10,12598174988730
2011/09/11,12621340730850
2011/09/12,12356443868795
2011/09/13,12212026118069
2011/09/14,12128903645099
2011/09/15,12317218368857
2011/09/16,12249864256015
2011/09/17,11931700354676
2011/09/18,12160901211508
2011/09/19,12346117282299
2011/09/20,12203417265618
2011/09/21,12217272800413
2011/09/22,12246242146043
2011/09/23,12334720637095
2011/09/24,12370838290257
2011/09/25,12147051348925
2011/09/26,12014303088712
2011/09/27,12116875699608
2011/09/28,11940943048127
2011/09/29,11734401115797
2011/09/30,11505295481255
2011/10/01,11425884295171
2011/10/02,11336498964469
2011/10/03,11309754861988
2011/10/04,11192724773417
2011/10/05,11045310373363
2011/10/06,11109668505347
2011/10/07,11094187238727
2011/10/08,11197731488410
2011/10/09,10990100445107
2011/10/10,10872222450942
2011/10/11,10600700264531
2011/10/12,10445319891730
2011/10/13,9889753278333
2011/10/14,9665849245099
2011/10/15,9555219022105
2011/10/16,9436686623160
2011/10/17,9177127661340
2011/10/18,9113039390932
2011/10/19,9084599221040
2011/10/20,9177196674680
2011/10/21,9208496822906
2011/10/22,8830921923978
2011/10/23,8581222021952
2011/10/24,8531363087793
2011/10/25,8625707160374
2011/10/26,8569309807307
2011/10/27,8497279693475
2011/10/28,8220069055193
2011/10/29,8319551846045
2011/10/30,8319928768214
2011/10/31,8254002478223
2011/11/01,8080650207023
2011/11/02,8095782203420
2011/11/03,8134872544702
2011/11/04,8216194202798
2011/11/05,8313601854874
2011/11/06,8503259600786
2011/11/07,8521300348593
2011/11/08,8525756873280
2011/11/09,8599950068573
2011/11/10,8720240004907
2011/11/11,8668540042715
2011/11/12,8480736823699
2011/11/13,8464852675478
2011/11/14,8548872923703
2011/11/15,8699776447499
2011/11/16,8568208520497
2011/11/17,8418956472800
2011/11/18,8458179447953
2011/11/19,8514872529805
2011/11/20,8291242601453
2011/11/21,8256186157173
2011/11/22,8043549444743
2011/11/23,7975694434238
2011/11/24,7818848080945
2011/11/25,7734745649539
2011/11/26,7619090130282
2011/11/27,7616732513140
2011/11/28,7463731074876
2011/11/29,7445956756121
2011/11/30,7396952369461
2011/12/01,7740122721988
2011/12/02,8040497024132
2011/12/03,8078535043960
2011/12/04,8186746200533
2011/12/05,8347891897557
2011/12/06,8496485302180
2011/12/07,8584750689784
2011/12/08,8355706914945
2011/12/09,8180669457424
2011/12/10,8310341888676
2011/12/11,8285209186353
2011/12/12,8230321528151
2011/12/13,8017441680919
2011/12/14,8003935280582
2011/12/15,7948130321139
2011/12/16,7763218004610
2011/12/17,7623154080053
2011/12/18,7759228914647
2011/12/19,7841530338824
2011/12/20,7989974038628
2011/12/21,8010293024287
2011/12/22,8088856947489
2011/12/23,8339634024148
2011/12/24,8397038425775
2011/12/25,8444352593134
2011/12/26,8724583334267
2011/12/27,8903165652728
2011/12/28,8919053740951
2011/12/29,9007169891953
2011/12/30,8812002895057
2011/12/31,8939992458137
2012/01/01,8889593766230
2012/01/02,8636244395737
2012/01/03,8589048928715
2012/01/04,8678766471282
2012/01/05,8589310435393
2012/01/06,8927069601208
2012/01/07,9115553290427
2012/01/08,9296649124289
2012/01/09,9507996543128
2012/01/10,9534563771600
2012/01/11,9533436260423
2012/01/12,9846588070747
2012/01/13,9673794374554
2012/01/14,9536938255583
2012/01/15,9467226535785
2012/01/16,9373775565710
2012/01/17,9497804451027
2012/01/18,9490687334755
2012/01/19,9215851733509
2012/01/20,9251346489203
2012/01/21,9396393852182
2012/01/22,9434290568103
2012/01/23,9549208243807
2012/01/24,9412193960229
2012/01/25,9517176720298
2012/01/26,9566130299262
2012/01/27,9636659443834
2012/01/28,9537580674314
2012/01/29,9604353734617
2012/01/30,9711610317752
2012/01/31,9907667057936
2012/02/01,9837124304312
2012/02/02,9959673507164
2012/02/03,10222085781763
2012/02/04,10316070908279
2012/02/05,10322850867410
2012/02/06,10181380680702
2012/02/07,10040364078965
2012/02/08,10061478335957
2012/02/09,10066579244352
2012/02/10,9950774190257
2012/02/11,9852739323169
2012/02/12,9945083929547
2012/02/13,10006723398732
2012/02/14,9904316502964
2012/02/15,9854313056316
2012/02/16,9864282086141
2012/02/17,9770057311215
2012/02/18,10003007105104
2012/02/19,10116611445981
2012/02/20,10115327202652
2012/02/21,10081765744282
2012/02/22,10233106001537
2012/02/23,10448271961542
2012/02/24,10515331753584
2012/02/25,10549369249691
2012/02/26,10449954854102
2012/02/27,10450339163120
2012/02/28,10701419450266
2012/02/29,10968940904682
2012/03/01,10924451501869
2012/03/02,10992397163611
2012/03/03,10579000729556
2012/03/04,10377713864004
2012/03/05,10343785562853
2012/03/06,10390773363963
2012/03/07,10194574977350
2012/03/08,10324806472009
2012/03/09,10513593121219
2012/03/10,11156753757983
2012/03/11,11273140500632
2012/03/12,11482461540900
2012/03/13,11634925017471
2012/03/14,11685729661616
2012/03/15,11336060635104
2012/03/16,11126116399689
2012/03/17,10995316147855
2012/03/18,11279213242921
2012/03/19,11272636133682
2012/03/20,11166027533759
2012/03/21,11319465250484
2012/03/22,11666751008860
2012/03/23,11617019070628
2012/03/24,11584853932825
2012/03/25,11688642509021
2012/03/26,11659953117765
2012/03/27,11676626920490
2012/03/28,11580110361265
2012/03/29,11558610767236
2012/03/30,11820458574046
2012/03/31,11999812731615
2012/04/01,11867246314436
2012/04/02,11780648779491
2012/04/03,11632369365213
2012/04/04,11604275886134
2012/04/05,11356412089146
2012/04/06,11091880301400
2012/04/07,10750754540291
2012/04/08,10621512483616
2012/04/09,10835403335922
2012/04/10,11016731109783
2012/04/11,11127851258689
2012/04/12,11315911414637
2012/04/13,11311016547322
2012/04/14,11219857574858
2012/04/15,10982334090675
2012/04/16,10668935654537
2012/04/17,10583903595867
2012/04/18,10309084211485
2012/04/19,10337651052139
2012/04/20,10723335172392
2012/04/21,10946272606589
2012/04/22,11244387129617
2012/04/23,11464062870184
2012/04/24,11362738963591
2012/04/25,11427034990263
2012/04/26,11379087985650
2012/04/27,11048188261874
2012/04/28,10998222985258
2012/04/29,11080666306652
2012/04/30,11256884525351
2012/05/01,11686027712457
2012/05/02,11910855631273
2012/05/03,11998519608680
2012/05/04,12261412209104
2012/05/05,12330435788896
2012/05/06,12393169546669
2012/05/07,12349301050569
2012/05/08,12416587652321
2012/05/09,12612162871569
2012/05/10,12810016761950
2012/05/11,12561382014361
2012/05/12,12637388784212
2012/05/13,12481729205304
2012/05/14,12384290276097
2012/05/15,12110980318210
2012/05/16,11621495138156
2012/05/17,11247402581579
2012/05/18,11427622975365
2012/05/19,11426322172546
2012/05/20,11518890193867
2012/05/21,11512793505862
2012/05/22,11290990247316
2012/05/23,11346838178302
2012/05/24,11415782781318
2012/05/25,11109061338840
2012/05/26,10846576024102
2012/05/27,10863732309342
2012/05/28,10815569015040
2012/05/29,10868631287566
2012/05/30,10798203665090
2012/05/31,10869163493667
2012/06/01,11062779520962
2012/06/02,11345063638315
2012/06/03,11404132307871
2012/06/04,11488319064331
2012/06/05,11566388057657
2012/06/06,11934634045540
2012/06/07,11876525615964
2012/06/08,11932091854248
2012/06/09,11958618702512
2012/06/10,11986675176276
2012/06/11,12103151751832
2012/06/12,12075385026954
2012/06/13,12084204760543
2012/06/14,12160613912209
2012/06/15,12364358356007
2012/06/16,12296345472011
2012/06/17,12285635643034
2012/06/18,12209223908946
2012/06/19,12737861494937
2012/06/20,12489305251055
2012/06/21,12506752213732
2012/06/22,12298384246579
2012/06/23,12523676322615
2012/06/24,12565918528050
2012/06/25,12578373831472
2012/06/26,12300234671532
2012/06/27,12687108662384
2012/06/28,12780295510546
2012/06/29,12906477214007
2012/06/30,12638557595961
2012/07/01,12453407483419
2012/07/02,12521069609223
2012/07/03,12548329729357
2012/07/04,12565402994447
2012/07/05,12620483743479
2012/07/06,12740807962358
2012/07/07,13064336853183
2012/07/08,13393396306376
2012/07/09,13551806699394
2012/07/10,13592272121333
2012/07/11,13435189926849
2012/07/12,13366795748193
2012/07/13,13453853552208
2012/07/14,13438246038841
2012/07/15,13331256344034
2012/07/16,13134844374063
2012/07/17,13333614420811
2012/07/18,13641616224193
2012/07/19,13885723773765
2012/07/20,13797356775678
2012/07/21,13699631598578
2012/07/22,13732348059452
2012/07/23,13875438752774
2012/07/24,13836487011375
2012/07/25,13835280674913
2012/07/26,14109181502335
2012/07/27,14445873757402
2012/07/28,14855668436208
2012/07/29,14850611858436
2012/07/30,15459105548243
2012/07/31,15527576621617
2012/08/01,15347635014526
2012/08/02,15272014507876
2012/08/03,15514195758575
2012/08/04,15462962037604
2012/08/05,15687347761266
2012/08/06,15175527489573
2012/08/07,15212340277614
2012/08/08,15614412912867
2012/08/09,15843747075156
2012/08/10,15781759526763
2012/08/11,15911805635616
2012/08/12,16204971653077
2012/08/13,16580615069898
2012/08/14,16945434715888
2012/08/15,17162208533807
2012/08/16,17260901064905
2012/08/17,17152200536646
2012/08/18,16980960322093
2012/08/19,16959154500232
2012/08/20,17451306699655
2012/08/21,17801629887950
2012/08/22,17609312069463
2012/08/23,17646052553777
2012/08/24,17935839866466
2012/08/25,18079996865953
2012/08/26,18479129696639
2012/08/27,18301233798518
2012/08/28,17982273072218
2012/08/29,18452770302532
2012/08/30,18690354073722
2012/08/31,18658951356781
2012/09/01,19029349084574
2012/09/02,18856422169644
2012/09/03,19060036887678
2012/09/04,18945940676891
2012/09/05,19184134572685
2012/09/06,19581227755821
2012/09/07,20312710519657
2012/09/08,20539778678698
2012/09/09,20677048189595
2012/09/10,20649995115251
2012/09/11,21221256499298
2012/09/12,20873783920813
2012/09/13,20438869609754
2012/09/14,20195077426346
2012/09/15,19998485897959
2012/09/16,20105372495340
2012/09/17,20361005834180
2012/09/18,20682612474114
2012/09/19,20949343572494
2012/09/20,21084752541154
2012/09/21,21351373633497
2012/09/22,22091238095811
2012/09/23,22258777470833
2012/09/24,22198523058956
2012/09/25,22039576309902
2012/09/26,21835228141871
2012/09/27,21875970596334
2012/09/28,21992737994569
2012/09/29,21738335259076
2012/09/30,21956356060315
2012/10/01,21828459625469
2012/10/02,21498719982806
2012/10/03,21794130399191
2012/10/04,21735777632525
2012/10/05,21288334397979
2012/10/06,21063079230757
2012/10/07,20821630637713
2012/10/08,21188406303161
2012/10/09,21665960403836
2012/10/10,21825729860350
2012/10/11,22147961569332
2012/10/12,22394067853171
2012/10/13,22502916862738
2012/10/14,22470593617788
2012/10/15,22381199952623
2012/10/16,22466248507417
2012/10/17,22491488195700
2012/10/18,22512674121288
2012/10/19,22746236829241
2012/10/20,22698599674119
2012/10/21,23233893572055
2012/10/22,23343567082275
2012/10/23,23222844348275
2012/10/24,23190744659638
2012/10/25,23136671282094
2012/10/26,23054632637350
2012/10/27,23881820285743
2012/10/28,23853767437918
2012/10/29,24103284250137
2012/10/30,24378977870908
2012/10/31,24484404863415
2012/11/01,24554116591766
2012/11/02,24565282582010
2012/11/03,24025707153488
2012/11/04,24189785134130
2012/11/05,24169387092634
2012/11/06,24005947349251
2012/11/07,24120570665694
2012/11/08,24688635991628
2012/11/09,24819204116798
2012/11/10,25105574689326
2012/11/11,24763313087763
2012/11/12,24539460496785
2012/11/13,24312172105110
2012/11/14,24367652003092
2012/11/15,23923412866350
2012/11/16,23748533265824
2012/11/17,23555794000162
2012/11/18,23902579187143
2012/11/19,23677085412523
2012/11/20,24158308304432
2012/11/21,24198591235059
2012/11/22,24537845462706
2012/11/23,24681093613141
2012/11/24,25052940789045
2012/11/25,24922686521637
2012/11/26,25568297786997
2012/11/27,25614658115425
2012/11/28,26013435465171
2012/11/29,26480980621718
2012/11/30,26411931817504
2012/12/01,26224865655544
2012/12/02,26413764654293
2012/12/03,26217371784407
2012/12/04,25661159814250
2012/12/05,24570655548739
2012/12/06,23625419644725
2012/12/07,23397578029657
2012/12/08,23163641298915
2012/12/09,22604856177877
2012/12/10,22265230960708
2012/12/11,22506423719087
2012/12/12,23070560278808
2012/12/13,22987866810762
2012/12/14,22648390004972
2012/12/15,21808437237792
2012/12/16,21423379824730
2012/12/17,21014622153679
2012/12/18,20721444025975
2012/12/19,20621669168242
2012/12/20,20289606573197
2012/12/21,20384966353572
2012/12/22,20980510329727
2012/12/23,21794308757460
2012/12/24,21924544191143
2012/12/25,21942321374673
2012/12/26,21631230829264
2012/12/27,22232138002069
2012/12/28,22816937426484
2012/12/29,22857511734879
2012/12/30,22426147470764
2012/12/31,23068077780225
2013/01/01,23441582717501
2013/01/02,23691289267463
2013/01/03,23676048812530
2013/01/04,23407784654690
2013/01/05,23410914374650
2013/01/06,23179926491833
2013/01/07,22797587911863
2013/01/08,22852965238570
2013/01/09,22618489838983
2013/01/10,22529489889520
2013/01/11,22344761548274
2013/01/12,21818378165576
2013/01/13,21772333584202
2013/01/14,21858151315623
2013/01/15,21497986412876
2013/01/16,21308360642229
2013/01/17,21003740729570
2013/01/18,20659834126754
2013/01/19,21124467053165
2013/01/20,21300283832904
2013/01/21,21229886868934
2013/01/22,21160680402486
2013/01/23,21408102140050
2013/01/24,21444450744612
2013/01/25,21816332030687
2013/01/26,21628256735056
2013/01/27,21778747727454
2013/01/28,21723343983517
2013/01/29,21821285513598
2013/01/30,21982766982661
2013/01/31,22640303833884
2013/02/01,23140736985950
2013/02/02,23582658385112
2013/02/03,23719292000791
2013/02/04,24314797080673
2013/02/05,24907065335045
2013/02/06,25273420677660
2013/02/07,25021440178268
2013/02/08,24973215254200
2013/02/09,24933415790491
2013/02/10,25157217119046
2013/02/11,25206869496561
2013/02/12,24796810989918
2013/02/13,24734483112782
2013/02/14,25135580891759
2013/02/15,25489928484798
2013/02/16,26427991081477
2013/02/17,27251738693590
2013/02/18,28022351973543
2013/02/19,28762317193491
2013/02/20,29668557123950
2013/02/21,30757999014183
2013/02/22,31158878319201
2013/02/23,31233330156004
2013/02/24,31068989988047
2013/02/25,31171309569310
2013/02/26,31493702572690
2013/02/27,31946072808515
2013/02/28,31638031331293
2013/03/01,31818916474255
2013/03/02,32028685483068
2013/03/03,32468638240499
2013/03/04,33114673455756
2013/03/05,33573005390000
2013/03/06,33490971612205
2013/03/07,33491818956236
2013/03/08,34000282145162
2013/03/09,34495752693952
2013/03/10,35372673315708
2013/03/11,35536232636474
2013/03/12,34780868216928
2013/03/13,34785383512609
2013/03/14,35829988796410
2013/03/15,36924608852914
2013/03/16,37679746592749
2013/03/17,38775751104802
2013/03/18,40061094615190
2013/03/19,42408217351873
2013/03/20,43966235681001
2013/03/21,45824300150707
2013/03/22,47575449874957
2013/03/23,49205952250606
2013/03/24,51135400741104
2013/03/25,51754929318027
2013/03/26,52436855443639
2013/03/27,52579480242450
2013/03/28,52696034086808
2013/03/29,53319168404035
2013/03/30,54137399080047
2013/03/31,53321665201527
2013/04/01,55235596298287
2013/04/02,56894215515944
2013/04/03,58975896856611
2013/04/04,59231838277080
2013/04/05,58195372037459
2013/04/06,58726810965768
2013/04/07,59892030838102
2013/04/08,59584319614918
2013/04/09,60050897739750
2013/04/10,61470345781525
2013/04/11,62986677705533
2013/04/12,64682795559961
2013/04/13,64837746499643
2013/04/14,64684411716147
2013/04/15,64491019249841
2013/04/16,64911449594467
2013/04/17,64546608750623
2013/04/18,65441521961442
2013/04/19,64903024476464
2013/04/20,65167428975407
2013/04/21,67302308871163
2013/04/22,68805013535478
2013/04/23,69503618783246
2013/04/24,70441725193025
2013/04/25,70329133468860
2013/04/26,73078054060827
2013/04/27,74246985621822
2013/04/28,73470112814186
2013/04/29,74399183364794
2013/04/30,75307959302188
2013/05/01,75424006125837
2013/05/02,75315240630626
2013/05/03,74097052821725
2013/05/04,74340341003519
2013/05/05,74949707297719
2013/05/06,76095578803116
2013/05/07,76792300371253
2013/05/08,78284810218433
2013/05/09,80055664415658
2013/05/10,81909854921989
2013/05/11,83752648239285
2013/05/12,86048980725717
2013/05/13,87264232171328
2013/05/14,88221836991138
2013/05/15,87686823727989
2013/05/16,87419293348615
2013/05/17,87786490876175
2013/05/18,86934221121839
2013/05/19,86767307719083
2013/05/20,84379716579670
2013/05/21,82572294944555
2013/05/22,83530726181367
2013/05/23,84860229104844
2013/05/24,86160170390339
2013/05/25,88080768512047
2013/05/26,89401571651697
2013/05/27,93107998360402
2013/05/28,95694405444502
2013/05/29,97435996392414
2013/05/30,99283923870969
2013/05/31,1.0141450368786E+14
2013/06/01,1.0442829122007E+14
2013/06/02,1.0838275620871E+14
2013/06/03,1.1118298153468E+14
2013/06/04,1.1531791746369E+14
2013/06/05,1.2080344322380E+14
2013/06/06,1.2637814679138E+14
2013/06/07,1.2852153871493E+14
2013/06/08,1.3076569295738E+14
2013/06/09,1.3196586036888E+14
2013/06/10,1.336065508613E+14
2013/06/11,1.3447070270811E+14
2013/06/12,1.3608378114159E+14
2013/06/13,1.3787733973829E+14
2013/06/14,1.3958804913289E+14
2013/06/15,1.4042208289295E+14
2013/06/16,1.4203508489462E+14
2013/06/17,1.4527182607024E+14
2013/06/18,1.4709802825142E+14
2013/06/19,1.4300498476467E+14
2013/06/20,1.4132750207119E+14
2013/06/21,1.4341044242643E+14
2013/06/22,1.478933005888E+14
2013/06/23,1.5095192238419E+14
2013/06/24,1.4928725224277E+14
2013/06/25,1.4997143194953E+14
2013/06/26,1.566013660178E+14
2013/06/27,1.5807513282393E+14
2013/06/28,1.6011241467504E+14
2013/06/29,1.5961311381855E+14
2013/06/30,1.606344198452E+14
2013/07/01,1.6340909125380E+14
2013/07/02,1.65926493705E+14
2013/07/03,1.6746555377333E+14
2013/07/04,172186528155383
