Date,mediantransactionvalue3rocUSD
2010/10/19,-96.676
2010/10/20,-80.49
2010/10/21,-66.861
2010/10/22,-71.589
2010/10/23,-56.442
2010/10/24,-72.697
2010/10/25,7419
2010/10/26,4371
2010/10/27,7190
2010/10/28,12.69
2010/10/29,-90.456
2010/10/30,-81.5
2010/10/31,-87.465
2010/11/01,-89.511
2010/11/02,181.303
2010/11/03,-18.648
2010/11/04,3216
2010/11/05,-89.954
2010/11/06,68.519
2010/11/07,-37.049
2010/11/08,503.574
2010/11/09,-27.301
2010/11/10,11.112
2010/11/11,-41.01
2010/11/12,134.392
2010/11/13,-37.444
2010/11/14,-61.851
2010/11/15,-74.082
2010/11/16,-12.735
2010/11/17,158.916
2010/11/18,-99.796
2010/11/19,-99.978
2010/11/20,-99.985
2010/11/21,-81.185
2010/11/22,543738
2010/11/23,519040
2010/11/24,2.329
2010/11/25,-99.434
2010/11/26,-90.362
2010/11/27,85721
2010/11/28,4837
2010/11/29,137.202
2010/11/30,-9.799
2010/12/01,-5.188
2010/12/02,11.861
2010/12/03,29.237
2010/12/04,-49.043
2010/12/05,-63.797
2010/12/06,-75.185
2010/12/07,0.47
2010/12/08,-15.953
2010/12/09,809.625
2010/12/10,157.899
2010/12/11,315.124
2010/12/12,-60.599
2010/12/13,110.945
2010/12/14,680.799
2010/12/15,2303
2010/12/16,288.069
2010/12/17,-66.832
2010/12/18,-59.522
2010/12/19,-92.11
2010/12/20,-56.798
2010/12/21,-48.948
2010/12/22,217.121
2010/12/23,135.731
2010/12/24,-6.376
2010/12/25,497.54
2010/12/26,220.231
2010/12/27,10.228
2010/12/28,-86.679
2010/12/29,-64.195
2010/12/30,14.535
2010/12/31,50.541
2011/01/01,-1.817
2011/01/02,0.23
2011/01/03,-99.611
2011/01/04,-98.589
2011/01/05,-99.215
2011/01/06,2781
2011/01/07,2090
2011/01/08,715.125
2011/01/09,7.291
2011/01/10,-91.382
2011/01/11,96.509
2011/01/12,-77.752
2011/01/13,547.418
2011/01/14,-68.226
2011/01/15,4728
2011/01/16,364.815
2011/01/17,2604
2011/01/18,-73.282
2011/01/19,-24.709
2011/01/20,-62.733
2011/01/21,-26.538
2011/01/22,-88.137
2011/01/23,137.256
2011/01/24,33.551
2011/01/25,1376
2011/01/26,9.056
2011/01/27,245.905
2011/01/28,-40.477
2011/01/29,-53.204
2011/01/30,623.554
2011/01/31,181.602
2011/02/01,303.448
2011/02/02,-72.218
2011/02/03,14.34
2011/02/04,14.574
2011/02/05,32.074
2011/02/06,44.561
2011/02/07,22.001
2011/02/08,0.989
2011/02/09,7.399
2011/02/10,23.061
2011/02/11,103.691
2011/02/12,17.203
2011/02/13,-14.259
2011/02/14,-66.902
2011/02/15,-57.462
2011/02/16,-60.136
2011/02/17,-16.996
2011/02/18,-26.98
2011/02/19,135.219
2011/02/20,84.936
2011/02/21,146.671
2011/02/22,0.671
2011/02/23,-6.097
2011/02/24,1.203
2011/02/25,4.299
2011/02/26,19.77
2011/02/27,-48.403
2011/02/28,-58.527
2011/03/01,-73.521
2011/03/02,-57.434
2011/03/03,-22.679
2011/03/04,-3.838
2011/03/05,305.198
2011/03/06,175.739
2011/03/07,94.703
2011/03/08,-45.652
2011/03/09,-1.864
2011/03/10,-35.409
2011/03/11,-24.2
2011/03/12,-98.507
2011/03/13,-95.238
2011/03/14,-99.939
2011/03/15,200.914
2011/03/16,-98.789
2011/03/17,507.463
2011/03/18,277.671
2011/03/19,5391
2011/03/20,13118
2011/03/21,-99.878
2011/03/22,6503
2011/03/23,164.36
2011/03/24,235443
2011/03/25,-0.547
2011/03/26,-23.229
2011/03/27,-54.231
2011/03/28,-54.164
2011/03/29,-55.199
2011/03/30,67.911
2011/03/31,17.605
2011/04/01,150.171
2011/04/02,-2.725
2011/04/03,-6.43
2011/04/04,61.918
2011/04/05,35.542
2011/04/06,-21.045
2011/04/07,-51.403
2011/04/08,-17.125
2011/04/09,19.426
2011/04/10,-30.541
2011/04/11,-19.929
2011/04/12,17.395
2011/04/13,53.946
2011/04/14,-15.854
2011/04/15,27.531
2011/04/16,104.449
2011/04/17,34.975
2011/04/18,-81.309
2011/04/19,10.697
2011/04/20,96.385
2011/04/21,422.063
2011/04/22,-35.037
2011/04/23,3.049
2011/04/24,-20.261
2011/04/25,34.243
2011/04/26,52.354
2011/04/27,109.342
2011/04/28,-8.139
2011/04/29,22.981
2011/04/30,6.965
2011/05/01,34.528
2011/05/02,-4.944
2011/05/03,79.691
2011/05/04,184.705
2011/05/05,36.016
2011/05/06,-7.842
2011/05/07,-44.171
2011/05/08,-43.788
2011/05/09,-16.263
2011/05/10,61.113
2011/05/11,175.269
2011/05/12,20.687
2011/05/13,-9.035
2011/05/14,-16.533
2011/05/15,64.664
2011/05/16,44.395
2011/05/17,36.763
2011/05/18,-23.288
2011/05/19,-34.137
2011/05/20,25.824
2011/05/21,128.665
2011/05/22,73.012
2011/05/23,-30.937
2011/05/24,-23.146
2011/05/25,9.027
2011/05/26,44.223
2011/05/27,2.447
2011/05/28,8.332
2011/05/29,5.385
2011/05/30,10.873
2011/05/31,-4.109
2011/06/01,5.431
2011/06/02,-3.855
2011/06/03,52.762
2011/06/04,83.007
2011/06/05,143.398
2011/06/06,42.812
2011/06/07,39.687
2011/06/08,17.222
2011/06/09,69.529
2011/06/10,25.424
2011/06/11,31.941
2011/06/12,-30.691
2011/06/13,-14.523
2011/06/14,-10.026
2011/06/15,17.207
2011/06/16,13.037
2011/06/17,-39.022
2011/06/18,-53.101
2011/06/19,-32.74
2011/06/20,10.073
2011/06/21,30.816
2011/06/22,-4.751
2011/06/23,-23.573
2011/06/24,32.308
2011/06/25,-29.745
2011/06/26,-13.512
2011/06/27,-51.461
2011/06/28,-6.63
2011/06/29,13.678
2011/06/30,52.977
2011/07/01,-32.596
2011/07/02,6.241
2011/07/03,-24.108
2011/07/04,52.358
2011/07/05,-25.682
2011/07/06,-17.306
2011/07/07,-15.911
2011/07/08,-18.579
2011/07/09,21.537
2011/07/10,6.567
2011/07/11,-13.699
2011/07/12,-14.703
2011/07/13,-5.959
2011/07/14,24.161
2011/07/15,29.364
2011/07/16,-20.465
2011/07/17,-13.013
2011/07/18,3.93
2011/07/19,37.536
2011/07/20,20.385
2011/07/21,-17.831
2011/07/22,1.262
2011/07/23,7.595
2011/07/24,8.673
2011/07/25,-0.422
2011/07/26,1.872
2011/07/27,40.346
2011/07/28,64.849
2011/07/29,0.171
2011/07/30,-6.359
2011/07/31,-37.988
2011/08/01,4.488
2011/08/02,-36.222
2011/08/03,1.806
2011/08/04,-51.203
2011/08/05,-16.25
2011/08/06,-44.718
2011/08/07,13.145
2011/08/08,-3.027
2011/08/09,7.578
2011/08/10,13.637
2011/08/11,-8.682
2011/08/12,0.755
2011/08/13,-29.382
2011/08/14,-3.686
2011/08/15,-39.721
2011/08/16,-24.969
2011/08/17,-6.146
2011/08/18,80.483
2011/08/19,65.98
2011/08/20,24.003
2011/08/21,-15.982
2011/08/22,33.5
2011/08/23,6.95
2011/08/24,21.614
2011/08/25,-11.989
2011/08/26,-3.727
2011/08/27,4.23
2011/08/28,-4.76
2011/08/29,-38.818
2011/08/30,-21.777
2011/08/31,12.408
2011/09/01,60.337
2011/09/02,21.93
2011/09/03,3.995
2011/09/04,-36.782
2011/09/05,3.581
2011/09/06,13.017
2011/09/07,15.27
2011/09/08,-27.036
2011/09/09,-36.313
2011/09/10,-19.999
2011/09/11,-25.246
2011/09/12,-16.606
2011/09/13,26.365
2011/09/14,52.946
2011/09/15,9.081
2011/09/16,-9.326
2011/09/17,-16.014
2011/09/18,-4.909
2011/09/19,-28.884
2011/09/20,-60.474
2011/09/21,-40.963
2011/09/22,20.745
2011/09/23,197.188
2011/09/24,95.651
2011/09/25,-4.514
2011/09/26,-32.597
2011/09/27,-14.865
2011/09/28,-8.359
2011/09/29,20.898
2011/09/30,-1.031
2011/10/01,31.531
2011/10/02,4.615
2011/10/03,-24.759
2011/10/04,14.522
2011/10/05,7.667
2011/10/06,33.876
2011/10/07,1.931
2011/10/08,-19.859
2011/10/09,-12.662
2011/10/10,-37.892
2011/10/11,-34.538
2011/10/12,-13.321
2011/10/13,-6.373
2011/10/14,42.673
2011/10/15,5.065
2011/10/16,16.842
2011/10/17,-26.253
2011/10/18,-36.038
2011/10/19,-45.467
2011/10/20,-26.015
2011/10/21,2.831
2011/10/22,51.531
2011/10/23,34.41
2011/10/24,22.246
2011/10/25,-16.323
2011/10/26,-20.611
2011/10/27,-12.535
2011/10/28,18.896
2011/10/29,40.203
2011/10/30,-3.122
2011/10/31,-24.427
2011/11/01,-10.229
2011/11/02,21.153
2011/11/03,20.767
2011/11/04,1.006
2011/11/05,-7.53
2011/11/06,4.321
2011/11/07,-2.539
2011/11/08,3.817
2011/11/09,-14.095
2011/11/10,-23.806
2011/11/11,-3.715
2011/11/12,28.569
2011/11/13,-4.19
2011/11/14,-11.79
2011/11/15,-27.18
2011/11/16,15.791
2011/11/17,29.103
2011/11/18,-9.504
2011/11/19,-11.249
2011/11/20,-34.528
2011/11/21,13.136
2011/11/22,4.802
2011/11/23,-12.456
2011/11/24,-14.368
2011/11/25,1.927
2011/11/26,40.003
2011/11/27,6.791
2011/11/28,-15.199
2011/11/29,-38.069
2011/11/30,2.109
2011/12/01,18.428
2011/12/02,56.131
2011/12/03,10.422
2011/12/04,-15.031
2011/12/05,-35.256
2011/12/06,-55.577
2011/12/07,21.328
2011/12/08,58.262
2011/12/09,167.944
2011/12/10,51.799
2011/12/11,17.748
2011/12/12,6.506
2011/12/13,-24.469
2011/12/14,6.971
2011/12/15,-0.683
2011/12/16,15.118
2011/12/17,-15.856
2011/12/18,-20.814
2011/12/19,-3.116
2011/12/20,31.578
2011/12/21,32.622
2011/12/22,4.505
2011/12/23,-34.365
2011/12/24,-21.168
2011/12/25,-13.192
2011/12/26,23.776
2011/12/27,8.144
2011/12/28,29.209
2011/12/29,3.328
2011/12/30,18.616
2011/12/31,-7.588
2012/01/01,23.08
2012/01/02,-3.86
2012/01/03,0.233
2012/01/04,2.849
2012/01/05,38.512
2012/01/06,70.736
2012/01/07,30.976
2012/01/08,10.342
2012/01/09,-19.469
2012/01/10,-32.609
2012/01/11,-26.275
2012/01/12,-24.584
2012/01/13,3.487
2012/01/14,-2.01
2012/01/15,-8.572
2012/01/16,-5.302
2012/01/17,8.095
2012/01/18,42.938
2012/01/19,32.306
2012/01/20,13.259
2012/01/21,2.093
2012/01/22,9.792
2012/01/23,5.862
2012/01/24,-17.721
2012/01/25,-28.506
2012/01/26,-19.006
2012/01/27,-9.711
2012/01/28,-1.326
2012/01/29,-18.508
2012/01/30,39.587
2012/01/31,25.545
2012/02/01,36.692
2012/02/02,-27.309
2012/02/03,12.865
2012/02/04,-7.928
2012/02/05,0.366
2012/02/06,-27.561
2012/02/07,-14.24
2012/02/08,-0.34
2012/02/09,-20.994
2012/02/10,-37.91
2012/02/11,-32.422
2012/02/12,0.913
2012/02/13,35.237
2012/02/14,-12.238
2012/02/15,-57.978
2012/02/16,-59.848
2012/02/17,76.628
2012/02/18,176.86
2012/02/19,139.986
2012/02/20,-33.333
2012/02/21,-3.853
2012/02/22,30.256
2012/02/23,0.617
2012/02/24,12.289
2012/02/25,15.466
2012/02/26,48.557
2012/02/27,-5.69
2012/02/28,-4.933
2012/02/29,-5.29
2012/03/01,11.435
2012/03/02,-6.307
2012/03/03,-2.69
2012/03/04,-10.527
2012/03/05,-12.565
2012/03/06,-4.224
2012/03/07,7.609
2012/03/08,16.828
2012/03/09,14.149
2012/03/10,-7.326
2012/03/11,-13.244
2012/03/12,8.74
2012/03/13,3.558
2012/03/14,38.552
2012/03/15,-10.12
2012/03/16,17.52
2012/03/17,-38.522
2012/03/18,-14.866
2012/03/19,-16.688
2012/03/20,33.382
2012/03/21,24.484
2012/03/22,11.886
2012/03/23,-11.042
2012/03/24,-4.091
2012/03/25,-21.264
2012/03/26,-3.714
2012/03/27,-14.489
2012/03/28,13.276
2012/03/29,22.016
2012/03/30,45.746
2012/03/31,22.457
2012/04/01,-0.936
2012/04/02,-33.317
2012/04/03,-17.132
2012/04/04,-6.376
2012/04/05,10.529
2012/04/06,11.008
2012/04/07,-10.763
2012/04/08,-15.333
2012/04/09,-9.656
2012/04/10,-37.253
2012/04/11,8.441
2012/04/12,8.36
2012/04/13,130.495
2012/04/14,-5.51
2012/04/15,-35.679
2012/04/16,-19.422
2012/04/17,56.601
2012/04/18,49.26
2012/04/19,8.047
2012/04/20,14.532
2012/04/21,3.07
2012/04/22,-25.466
2012/04/23,-44.085
2012/04/24,1.709
2012/04/25,-18.881
2012/04/26,-37.196
2012/04/27,-13.423
2012/04/28,6.337
2012/04/29,-17.53
2012/04/30,-49.842
2012/05/01,-51.619
2012/05/02,6.352
2012/05/03,-54.992
2012/05/04,-57.533
2012/05/05,-67.368
2012/05/06,1.285
2012/05/07,-1.971
2012/05/08,-7.269
2012/05/09,-18.384
2012/05/10,46.271
2012/05/11,-40.248
2012/05/12,-49.928
2012/05/13,-47.52
2012/05/14,12.42
2012/05/15,19.147
2012/05/16,-5.387
2012/05/17,-14.616
2012/05/18,-56.782
2012/05/19,-63.555
2012/05/20,-25.16
2012/05/21,-3.335
2012/05/22,105.629
2012/05/23,18.406
2012/05/24,53.284
2012/05/25,-7.195
2012/05/26,-17.623
2012/05/27,8.815
2012/05/28,-19.765
2012/05/29,74.328
2012/05/30,21.039
2012/05/31,151.748
2012/06/01,-26.202
2012/06/02,141.538
2012/06/03,-59.474
2012/06/04,-59.805
2012/06/05,-78.443
2012/06/06,349.378
2012/06/07,189.365
2012/06/08,71.201
2012/06/09,-79.181
2012/06/10,-57.761
2012/06/11,-46.118
2012/06/12,45.702
2012/06/13,10.269
2012/06/14,-60.166
2012/06/15,-57.442
2012/06/16,34.575
2012/06/17,155.268
2012/06/18,47.807
2012/06/19,26.072
2012/06/20,45.912
2012/06/21,36.487
2012/06/22,16.468
2012/06/23,37.806
2012/06/24,7.617
2012/06/25,-18.564
2012/06/26,-16.872
2012/06/27,41.19
2012/06/28,58.436
2012/06/29,46.47
2012/06/30,-10.15
2012/07/01,-10.34
2012/07/02,15.03
2012/07/03,187.108
2012/07/04,141.518
2012/07/05,0.863
2012/07/06,-51.623
2012/07/07,-42.317
2012/07/08,-6.062
2012/07/09,64.234
2012/07/10,-4.187
2012/07/11,-4.617
2012/07/12,-1.663
2012/07/13,70.408
2012/07/14,210.092
2012/07/15,-12.822
2012/07/16,6.693
2012/07/17,-53.273
2012/07/18,-27.516
2012/07/19,-35.56
2012/07/20,-22.085
2012/07/21,-7.622
2012/07/22,-21.127
2012/07/23,71.002
2012/07/24,31.441
2012/07/25,113.44
2012/07/26,-15.444
2012/07/27,147.051
2012/07/28,-15.179
2012/07/29,34.692
2012/07/30,-31.001
2012/07/31,71.063
2012/08/01,33.528
2012/08/02,2.609
2012/08/03,155.231
2012/08/04,84.117
2012/08/05,58.505
2012/08/06,-64.585
2012/08/07,12.356
2012/08/08,-44.409
2012/08/09,-6.981
2012/08/10,-38.128
2012/08/11,-2.196
2012/08/12,-37.909
2012/08/13,-69.502
2012/08/14,11.037
2012/08/15,-4.225
2012/08/16,400.294
2012/08/17,159.259
2012/08/18,217.753
2012/08/19,-41.14
2012/08/20,-27.807
2012/08/21,5.801
2012/08/22,83.819
2012/08/23,86.332
2012/08/24,2.712
2012/08/25,-45.154
2012/08/26,-52.394
2012/08/27,-39.879
2012/08/28,-32.922
2012/08/29,-32.56
2012/08/30,-50.999
2012/08/31,-10.144
2012/09/01,-46.367
2012/09/02,56.182
2012/09/03,-34.337
2012/09/04,10.971
2012/09/05,-33.832
2012/09/06,27.606
2012/09/07,89.445
2012/09/08,225.135
2012/09/09,230.81
2012/09/10,-50.669
2012/09/11,-79.292
2012/09/12,-74.085
2012/09/13,-17.539
2012/09/14,26.838
2012/09/15,-5.553
2012/09/16,-4.791
2012/09/17,29.667
2012/09/18,54.364
2012/09/19,162.35
2012/09/20,68.494
2012/09/21,-18.64
2012/09/22,-23.281
2012/09/23,-51.309
2012/09/24,-9.933
2012/09/25,56.313
2012/09/26,4.867
2012/09/27,30.973
2012/09/28,-58.653
2012/09/29,37.47
2012/09/30,11.505
2012/10/01,18.479
2012/10/02,44.717
2012/10/03,88.303
2012/10/04,41.239
2012/10/05,-51.208
2012/10/06,-75.969
2012/10/07,-47.783
2012/10/08,-27.759
2012/10/09,48.756
2012/10/10,12.852
2012/10/11,40.772
2012/10/12,32.274
2012/10/13,-1.674
2012/10/14,7.496
2012/10/15,16.745
2012/10/16,-4.646
2012/10/17,67.179
2012/10/18,29.272
2012/10/19,93.454
2012/10/20,-37.647
2012/10/21,-67.792
2012/10/22,-58.861
2012/10/23,-11.871
2012/10/24,160.702
2012/10/25,201.048
2012/10/26,307.019
2012/10/27,190.974
2012/10/28,21.357
2012/10/29,-55.483
2012/10/30,-75.355
2012/10/31,-33.149
2012/11/01,26.196
2012/11/02,6.877
2012/11/03,-4.504
2012/11/04,-43.471
2012/11/05,-22.525
2012/11/06,-43.076
2012/11/07,-15.098
2012/11/08,79.669
2012/11/09,138.864
2012/11/10,-20.413
2012/11/11,-2.343
2012/11/12,-49.03
2012/11/13,10.742
2012/11/14,-47.304
2012/11/15,-21.348
2012/11/16,0.51
2012/11/17,23.034
2012/11/18,10.237
2012/11/19,-4.965
2012/11/20,-6.549
2012/11/21,-22.115
2012/11/22,14.651
2012/11/23,-11.268
2012/11/24,114.993
2012/11/25,-5.402
2012/11/26,15.25
2012/11/27,31.227
2012/11/28,42.033
2012/11/29,-15.876
2012/11/30,-45.895
2012/12/01,-23.23
2012/12/02,95.698
2012/12/03,99.526
2012/12/04,43.454
2012/12/05,-4.574
2012/12/06,43.793
2012/12/07,-1.662
2012/12/08,-13.666
2012/12/09,-69.083
2012/12/10,2.259
2012/12/11,7.88
2012/12/12,60.034
2012/12/13,-13.616
2012/12/14,-22.328
2012/12/15,-30.483
2012/12/16,-40.88
2012/12/17,-15.747
2012/12/18,-10.874
2012/12/19,34.726
2012/12/20,10.097
2012/12/21,-6.945
2012/12/22,-14.819
2012/12/23,-20.679
2012/12/24,105.787
2012/12/25,54.841
2012/12/26,22.796
2012/12/27,-58.982
2012/12/28,-35.165
2012/12/29,-7.847
2012/12/30,-13.048
2012/12/31,19.771
2013/01/01,19.013
2013/01/02,60.251
2013/01/03,43.118
2013/01/04,-21.584
2013/01/05,-3.923
2013/01/06,-10.715
2013/01/07,40.868
2013/01/08,32.748
2013/01/09,16.202
2013/01/10,-19.277
2013/01/11,-26.577
2013/01/12,-32.147
2013/01/13,-24.873
2013/01/14,-24.137
2013/01/15,11.431
2013/01/16,51.054
2013/01/17,58.441
2013/01/18,28.416
2013/01/19,-9.189
2013/01/20,20.595
2013/01/21,8.221
2013/01/22,149.368
2013/01/23,49.356
2013/01/24,19.299
2013/01/25,-33.521
2013/01/26,-36.239
2013/01/27,-32.717
2013/01/28,7.048
2013/01/29,33.97
2013/01/30,97.672
2013/01/31,-16.796
2013/02/01,-35.733
2013/02/02,-41.389
2013/02/03,-19.183
2013/02/04,24.906
2013/02/05,54.192
2013/02/06,109.435
2013/02/07,-15.689
2013/02/08,-30.305
2013/02/09,-31.63
2013/02/10,9.318
2013/02/11,-1.273
2013/02/12,0.906
2013/02/13,-3.856
2013/02/14,18.976
2013/02/15,-8.424
2013/02/16,-0.876
2013/02/17,-27.311
2013/02/18,0.676
2013/02/19,6.808
2013/02/20,0.749
2013/02/21,-11.638
2013/02/22,-3.637
2013/02/23,0.353
2013/02/24,-20.365
2013/02/25,-21.217
2013/02/26,0.477
2013/02/27,20.211
2013/02/28,35.067
2013/03/01,7.545
2013/03/02,-8.204
2013/03/03,-25.009
2013/03/04,-6.966
2013/03/05,73.89
2013/03/06,84.312
2013/03/07,37.401
2013/03/08,-3.634
2013/03/09,-4.654
2013/03/10,-15.253
2013/03/11,-5.953
2013/03/12,31.725
2013/03/13,41.704
2013/03/14,9.965
2013/03/15,-22.301
2013/03/16,41.036
2013/03/17,39.019
2013/03/18,111.94
2013/03/19,40.813
2013/03/20,45.43
2013/03/21,-10.74
2013/03/22,-13.342
2013/03/23,-27.814
2013/03/24,-19.308
2013/03/25,-9.249
2013/03/26,63.358
2013/03/27,57.058
2013/03/28,24.617
2013/03/29,-4.957
2013/03/30,-25.888
2013/03/31,-14.765
2013/04/01,0.504
2013/04/02,104.119
2013/04/03,100.771
2013/04/04,89.752
2013/04/05,31.834
2013/04/06,-12.062
2013/04/07,-47.861
2013/04/08,4.341
2013/04/09,114.211
2013/04/10,427.49
2013/04/11,-11.869
2013/04/12,-48.951
2013/04/13,-79.125
2013/04/14,-57.839
2013/04/15,-29.762
2013/04/16,-22.568
2013/04/17,44.937
2013/04/18,32.782
2013/04/19,67.444
2013/04/20,-10.408
2013/04/21,-19.94
2013/04/22,-6.938
2013/04/23,14.563
2013/04/24,5.659
2013/04/25,6.819
2013/04/26,26.436
2013/04/27,10.343
2013/04/28,-20.458
2013/04/29,-0.027
2013/04/30,-11.837
2013/05/01,21.379
2013/05/02,-22.034
2013/05/03,-5.921
2013/05/04,-47.267
2013/05/05,-16.549
2013/05/06,-9.669
2013/05/07,50.693
2013/05/08,28.093
2013/05/09,-6.736
2013/05/10,-14.334
2013/05/11,-39.187
2013/05/12,-11.785
2013/05/13,11.019
2013/05/14,22.969
2013/05/15,16.848
2013/05/16,1.111
2013/05/17,20.025
2013/05/18,29.462
2013/05/19,-15.267
2013/05/20,11.007
2013/05/21,10.995
2013/05/22,61.379
2013/05/23,18.82
2013/05/24,12.288
2013/05/25,-18.084
2013/05/26,-6.355
2013/05/27,-26.518
2013/05/28,19.879
2013/05/29,18.459
2013/05/30,24.903
2013/05/31,16.115
2013/06/01,-27.348
2013/06/02,-14.563
2013/06/03,-16.772
2013/06/04,34.102
2013/06/05,4.904
2013/06/06,-9.833
2013/06/07,1.454
2013/06/08,-4.961
2013/06/09,-8.991
2013/06/10,-18.819
2013/06/11,5.06
2013/06/12,22.549
2013/06/13,33.294
2013/06/14,18.12
2013/06/15,3.752
2013/06/16,-46.946
2013/06/17,-32.153
2013/06/18,-9.419
2013/06/19,32.894
2013/06/20,-1.425
2013/06/21,18.091
2013/06/22,-3.031
2013/06/23,1.256
2013/06/24,-17.913
2013/06/25,5.843
2013/06/26,27.995
2013/06/27,1.237
2013/06/28,2.386
2013/06/29,-9.714
2013/06/30,-20.573
2013/07/01,32.797
2013/07/02,30.835
2013/07/03,100.437
2013/07/04,-19.348
2013/07/05,-25.465
2013/07/06,-58.966
2013/07/07,-33.473
2013/07/08,0.431
2013/07/09,75.565
2013/07/10,92.931
2013/07/11,98.656
2013/07/12,9.177
2013/07/13,-17.422
2013/07/14,-59.856
2013/07/15,-21.627
2013/07/16,13.835
2013/07/17,51.681
2013/07/18,24.137
2013/07/19,-18.046
2013/07/20,-43.332
2013/07/21,-35.94
2013/07/22,-5.732
2013/07/23,71.906
2013/07/24,37.37
2013/07/25,8.753
2013/07/26,4.472
2013/07/27,-37.156
2013/07/28,-40.318
2013/07/29,-0.08
2013/07/30,76.748
2013/07/31,58.305
2013/08/01,-17.355
2013/08/02,-24.076
2013/08/03,-39.971
2013/08/04,-41.543
2013/08/05,4.185
2013/08/06,6.374
2013/08/07,10.827
2013/08/08,-50.815
2013/08/09,-1.027
2013/08/10,-4.521
2013/08/11,28.906
2013/08/12,6.376
2013/08/13,32.585
2013/08/14,66.272
2013/08/15,-5.358
2013/08/16,-56.212
2013/08/17,-75.899
2013/08/18,-50.481
2013/08/19,0.147
2013/08/20,99.135
2013/08/21,114.806
2013/08/22,63.515
2013/08/23,30.479
2013/08/24,-35.32
2013/08/25,-2.173
2013/08/26,7.71
2013/08/27,106.542
2013/08/28,11.61
2013/08/29,-26.783
2013/08/30,-16.26
2013/08/31,47.078
2013/09/01,6.254
2013/09/02,-15.552
2013/09/03,-9.235
2013/09/04,65.707
2013/09/05,-41.21
2013/09/06,-39.106
2013/09/07,-60.535
2013/09/08,-25.42
2013/09/09,-40.148
2013/09/10,30.414
2013/09/11,204.145
2013/09/12,180.603
2013/09/13,161.202
2013/09/14,-37.007
2013/09/15,-71.95
2013/09/16,-46.082
2013/09/17,-34.645
2013/09/18,109.393
2013/09/19,-2.731
2013/09/20,112.237
2013/09/21,4.539
2013/09/22,-33.959
2013/09/23,-13.976
2013/09/24,51.715
2013/09/25,113.922
2013/09/26,15.816
2013/09/27,63.359
2013/09/28,21.881
2013/09/29,34.536
2013/09/30,22.265
2013/10/01,3.505
2013/10/02,11.805
2013/10/03,-49.286
2013/10/04,-27.814
2013/10/05,-47.894
2013/10/06,-30.96
2013/10/07,13.828
2013/10/08,22.628
2013/10/09,50.51
2013/10/10,-26.674
2013/10/11,4.914
2013/10/12,-37.575
2013/10/13,-12.806
2013/10/14,-14.36
2013/10/15,89.319
2013/10/16,123.834
2013/10/17,46.436
2013/10/18,-25.134
2013/10/19,-15.219
2013/10/20,-21.886
2013/10/21,46.53
2013/10/22,30.933
2013/10/23,126.632
2013/10/24,18.279
2013/10/25,-37.337
2013/10/26,-63.461
2013/10/27,-46.16
2013/10/28,6.272
2013/10/29,80.185
2013/10/30,125.015
2013/10/31,-21.765
2013/11/01,71.27
2013/11/02,-14.724
2013/11/03,101.15
2013/11/04,29.669
2013/11/05,125.346
2013/11/06,80.71
2013/11/07,39.334
2013/11/08,33.467
2013/11/09,58.836
2013/11/10,-53.766
2013/11/11,-67.493
2013/11/12,-50.462
2013/11/13,32.491
2013/11/14,99.686
2013/11/15,23.164
