Date,mining_profitability30sma
2020/11/17,0.117
2020/11/18,0.119
2020/11/19,0.121
2020/11/20,0.122
2020/11/21,0.124
2020/11/22,0.125
2020/11/23,0.126
2020/11/24,0.129
2020/11/25,0.131
2020/11/26,0.132
2020/11/27,0.132
2020/11/28,0.133
2020/11/29,0.133
2020/11/30,0.133
2020/12/01,0.135
2020/12/02,0.136
2020/12/03,0.136
2020/12/04,0.136
2020/12/05,0.136
2020/12/06,0.136
2020/12/07,0.136
2020/12/08,0.136
2020/12/09,0.136
2020/12/10,0.136
2020/12/11,0.136
2020/12/12,0.135
2020/12/13,0.136
2020/12/14,0.136
2020/12/15,0.136
2020/12/16,0.137
2020/12/17,0.139
2020/12/18,0.14
2020/12/19,0.142
2020/12/20,0.142
2020/12/21,0.143
2020/12/22,0.145
2020/12/23,0.147
2020/12/24,0.147
2020/12/25,0.148
2020/12/26,0.15
2020/12/27,0.152
2020/12/28,0.155
2020/12/29,0.158
2020/12/30,0.161
2020/12/31,0.163
2021/01/01,0.164
2021/01/02,0.167
2021/01/03,0.171
2021/01/04,0.174
2021/01/05,0.178
2021/01/06,0.182
2021/01/07,0.187
2021/01/08,0.193
2021/01/09,0.198
2021/01/10,0.203
2021/01/11,0.206
2021/01/12,0.21
2021/01/13,0.214
2021/01/14,0.218
2021/01/15,0.222
2021/01/16,0.224
2021/01/17,0.225
2021/01/18,0.227
2021/01/19,0.23
2021/01/20,0.232
2021/01/21,0.234
2021/01/22,0.234
2021/01/23,0.237
2021/01/24,0.237
2021/01/25,0.238
2021/01/26,0.239
2021/01/27,0.239
2021/01/28,0.239
2021/01/29,0.24
2021/01/30,0.24
2021/01/31,0.242
2021/02/01,0.241
2021/02/02,0.242
2021/02/03,0.242
2021/02/04,0.243
2021/02/05,0.243
2021/02/06,0.242
2021/02/07,0.24
2021/02/08,0.24
2021/02/09,0.241
2021/02/10,0.244
2021/02/11,0.247
2021/02/12,0.25
2021/02/13,0.253
2021/02/14,0.253
2021/02/15,0.257
2021/02/16,0.259
2021/02/17,0.263
2021/02/18,0.266
2021/02/19,0.271
2021/02/20,0.276
2021/02/21,0.281
2021/02/22,0.284
2021/02/23,0.29
2021/02/24,0.295
2021/02/25,0.299
2021/02/26,0.302
2021/02/27,0.305
2021/02/28,0.306
2021/03/01,0.309
2021/03/02,0.312
2021/03/03,0.316
2021/03/04,0.317
2021/03/05,0.32
2021/03/06,0.321
2021/03/07,0.323
2021/03/08,0.326
2021/03/09,0.329
2021/03/10,0.332
2021/03/11,0.333
2021/03/12,0.336
2021/03/13,0.338
2021/03/14,0.339
2021/03/15,0.341
2021/03/16,0.343
2021/03/17,0.343
2021/03/18,0.347
2021/03/19,0.348
2021/03/20,0.349
2021/03/21,0.348
2021/03/22,0.347
2021/03/23,0.346
2021/03/24,0.346
2021/03/25,0.345
2021/03/26,0.343
2021/03/27,0.344
2021/03/28,0.345
2021/03/29,0.347
2021/03/30,0.35
2021/03/31,0.352
2021/04/01,0.352
2021/04/02,0.353
2021/04/03,0.354
2021/04/04,0.355
2021/04/05,0.356
2021/04/06,0.357
2021/04/07,0.358
2021/04/08,0.357
2021/04/09,0.358
2021/04/10,0.358
2021/04/11,0.356
2021/04/12,0.355
2021/04/13,0.354
2021/04/14,0.356
2021/04/15,0.358
2021/04/16,0.356
2021/04/17,0.354
2021/04/18,0.356
2021/04/19,0.357
2021/04/20,0.36
2021/04/21,0.361
2021/04/22,0.365
2021/04/23,0.365
2021/04/24,0.365
2021/04/25,0.364
2021/04/26,0.362
2021/04/27,0.363
2021/04/28,0.362
2021/04/29,0.361
2021/04/30,0.36
2021/05/01,0.361
2021/05/02,0.363
2021/05/03,0.365
2021/05/04,0.366
2021/05/05,0.365
2021/05/06,0.367
2021/05/07,0.367
2021/05/08,0.37
2021/05/09,0.369
2021/05/10,0.37
2021/05/11,0.371
2021/05/12,0.372
2021/05/13,0.369
2021/05/14,0.364
2021/05/15,0.358
2021/05/16,0.357
2021/05/17,0.352
2021/05/18,0.345
2021/05/19,0.34
2021/05/20,0.332
2021/05/21,0.328
2021/05/22,0.32
2021/05/23,0.315
2021/05/24,0.311
2021/05/25,0.309
2021/05/26,0.306
2021/05/27,0.3
2021/05/28,0.296
2021/05/29,0.291
2021/05/30,0.287
2021/05/31,0.283
2021/06/01,0.276
2021/06/02,0.272
2021/06/03,0.268
2021/06/04,0.263
2021/06/05,0.257
2021/06/06,0.252
2021/06/07,0.247
2021/06/08,0.241
2021/06/09,0.235
2021/06/10,0.231
2021/06/11,0.226
2021/06/12,0.225
2021/06/13,0.224
2021/06/14,0.224
2021/06/15,0.224
2021/06/16,0.225
2021/06/17,0.227
2021/06/18,0.226
2021/06/19,0.226
2021/06/20,0.225
2021/06/21,0.225
2021/06/22,0.226
2021/06/23,0.226
2021/06/24,0.228
2021/06/25,0.228
2021/06/26,0.227
2021/06/27,0.226
2021/06/28,0.23
2021/06/29,0.23
2021/06/30,0.23
2021/07/01,0.231
2021/07/02,0.23
2021/07/03,0.235
2021/07/04,0.237
2021/07/05,0.241
2021/07/06,0.244
2021/07/07,0.247
2021/07/08,0.25
2021/07/09,0.254
2021/07/10,0.256
2021/07/11,0.258
2021/07/12,0.26
2021/07/13,0.263
2021/07/14,0.265
2021/07/15,0.265
2021/07/16,0.266
2021/07/17,0.266
2021/07/18,0.268
2021/07/19,0.272
2021/07/20,0.272
2021/07/21,0.275
2021/07/22,0.279
2021/07/23,0.281
2021/07/24,0.283
2021/07/25,0.287
2021/07/26,0.292
2021/07/27,0.299
2021/07/28,0.3
2021/07/29,0.306
2021/07/30,0.31
2021/07/31,0.313
2021/08/01,0.318
2021/08/02,0.317
2021/08/03,0.319
2021/08/04,0.318
2021/08/05,0.319
2021/08/06,0.322
2021/08/07,0.324
2021/08/08,0.327
2021/08/09,0.329
2021/08/10,0.334
2021/08/11,0.336
2021/08/12,0.339
2021/08/13,0.341
2021/08/14,0.346
2021/08/15,0.35
2021/08/16,0.353
2021/08/17,0.356
2021/08/18,0.355
2021/08/19,0.361
2021/08/20,0.364
2021/08/21,0.367
2021/08/22,0.371
2021/08/23,0.375
2021/08/24,0.376
2021/08/25,0.377
2021/08/26,0.375
2021/08/27,0.375
2021/08/28,0.373
2021/08/29,0.373
2021/08/30,0.372
2021/08/31,0.372
2021/09/01,0.372
2021/09/02,0.372
2021/09/03,0.374
2021/09/04,0.374
2021/09/05,0.374
2021/09/06,0.374
2021/09/07,0.373
2021/09/08,0.371
2021/09/09,0.367
2021/09/10,0.365
2021/09/11,0.362
2021/09/12,0.36
2021/09/13,0.358
2021/09/14,0.355
2021/09/15,0.354
2021/09/16,0.351
2021/09/17,0.352
2021/09/18,0.35
2021/09/19,0.348
2021/09/20,0.345
2021/09/21,0.34
2021/09/22,0.334
2021/09/23,0.334
2021/09/24,0.331
2021/09/25,0.328
2021/09/26,0.327
2021/09/27,0.326
2021/09/28,0.323
2021/09/29,0.321
2021/09/30,0.32
2021/10/01,0.317
2021/10/02,0.317
2021/10/03,0.315
2021/10/04,0.314
2021/10/05,0.312
2021/10/06,0.309
2021/10/07,0.311
2021/10/08,0.311
2021/10/09,0.313
2021/10/10,0.315
2021/10/11,0.316
2021/10/12,0.317
2021/10/13,0.32
2021/10/14,0.32
2021/10/15,0.322
2021/10/16,0.324
2021/10/17,0.327
2021/10/18,0.328
2021/10/19,0.332
2021/10/20,0.334
2021/10/21,0.34
2021/10/22,0.344
2021/10/23,0.344
2021/10/24,0.349
2021/10/25,0.354
2021/10/26,0.356
2021/10/27,0.359
2021/10/28,0.362
2021/10/29,0.367
2021/10/30,0.368
2021/10/31,0.371
2021/11/01,0.372
2021/11/02,0.375
2021/11/03,0.376
2021/11/04,0.377
2021/11/05,0.38
2021/11/06,0.378
2021/11/07,0.38
2021/11/08,0.378
2021/11/09,0.382
2021/11/10,0.383
2021/11/11,0.384
2021/11/12,0.382
2021/11/13,0.385
2021/11/14,0.384
2021/11/15,0.383
2021/11/16,0.38
2021/11/17,0.379
2021/11/18,0.375
2021/11/19,0.373
2021/11/20,0.37
2021/11/21,0.367
2021/11/22,0.367
2021/11/23,0.363
2021/11/24,0.36
2021/11/25,0.358
2021/11/26,0.356
2021/11/27,0.354
2021/11/28,0.351
2021/11/29,0.35
2021/11/30,0.348
2021/12/01,0.347
2021/12/02,0.345
2021/12/03,0.344
2021/12/04,0.341
2021/12/05,0.338
2021/12/06,0.337
2021/12/07,0.333
2021/12/08,0.331
2021/12/09,0.326
2021/12/10,0.322
2021/12/11,0.318
2021/12/12,0.314
2021/12/13,0.309
