Date,top100cap30roc
2016/02/01,-0.775
2016/02/02,-0.705
2016/02/03,-1.084
2016/02/04,-0.677
2016/02/05,0.416
2016/02/06,0.278
2016/02/07,0.695
2016/02/08,0.643
2016/02/09,0.873
2016/02/10,0.967
2016/02/11,0.604
2016/02/12,0.763
2016/02/13,0.673
2016/02/14,0.482
2016/02/15,0.319
2016/02/16,0.371
2016/02/17,0.185
2016/02/18,0.398
2016/02/19,0.235
2016/02/20,0.209
2016/02/21,0.356
2016/02/22,1.077
2016/02/23,0.985
2016/02/24,1.142
2016/02/25,1.172
2016/02/26,1.032
2016/02/27,1.171
2016/02/28,1.003
2016/02/29,0.408
2016/03/01,-1.491
2016/03/02,0.053
2016/03/03,0.337
2016/03/04,1.812
2016/03/05,2.476
2016/03/06,2.164
2016/03/07,0.791
2016/03/08,0.521
2016/03/09,0.707
2016/03/10,-0.232
2016/03/11,0.194
2016/03/12,0.073
2016/03/13,0.208
2016/03/14,0.414
2016/03/15,0.285
2016/03/16,0.283
2016/03/17,0.038
2016/03/18,-0.356
2016/03/19,-0.557
2016/03/20,-0.45
2016/03/21,-0.987
2016/03/22,-1.199
2016/03/23,-0.653
2016/03/24,1.158
2016/03/25,1.254
2016/03/26,2.32
2016/03/27,1.675
2016/03/28,2.064
2016/03/29,0.59
2016/03/30,0.978
2016/03/31,2.831
2016/04/01,1
2016/04/02,0.724
2016/04/03,-0.749
2016/04/04,-2.24
2016/04/05,-2.481
2016/04/06,-1.053
2016/04/07,-0.952
2016/04/08,-1.229
2016/04/09,-0.671
2016/04/10,-0.618
2016/04/11,-0.808
2016/04/12,-1.285
2016/04/13,-1.189
2016/04/14,-1.481
2016/04/15,-1.747
2016/04/16,-2.213
2016/04/17,-1.633
2016/04/18,-1.771
2016/04/19,-1.609
2016/04/20,-1.177
2016/04/21,-1.2
2016/04/22,-2.064
2016/04/23,-3.851
2016/04/24,-3.915
2016/04/25,-5.619
2016/04/26,-5.045
2016/04/27,-5.588
2016/04/28,-4.416
2016/04/29,-4.525
2016/04/30,-4.423
2016/05/01,-4.431
2016/05/02,-4.691
2016/05/03,-4.519
2016/05/04,-1.328
2016/05/05,-2.084
2016/05/06,-2.924
2016/05/07,-4.052
2016/05/08,-3.91
2016/05/09,-3.592
2016/05/10,-3.885
2016/05/11,-4.257
2016/05/12,-4.067
2016/05/13,-4.346
2016/05/14,-4.19
2016/05/15,-3.896
2016/05/16,-3.076
2016/05/17,-3.42
2016/05/18,-3.24
2016/05/19,-3.716
2016/05/20,-3.605
2016/05/21,-3.143
2016/05/22,-2.861
2016/05/23,-2.582
2016/05/24,-2.177
2016/05/25,-0.624
2016/05/26,-0.255
2016/05/27,1.277
2016/05/28,2.144
2016/05/29,3.238
2016/05/30,4.767
2016/05/31,5.87
2016/06/01,6.241
2016/06/02,4.894
2016/06/03,2.262
2016/06/04,2.801
2016/06/05,3.443
2016/06/06,4.398
2016/06/07,4.442
2016/06/08,3.446
2016/06/09,3.668
2016/06/10,4.807
2016/06/11,4.617
2016/06/12,4.271
2016/06/13,4.132
2016/06/14,4.512
2016/06/15,4.136
2016/06/16,3.947
2016/06/17,3.567
2016/06/18,3.766
2016/06/19,3.314
2016/06/20,3.291
2016/06/21,3.768
2016/06/22,4.674
2016/06/23,3.76
2016/06/24,2.784
2016/06/25,2.119
2016/06/26,0.724
2016/06/27,-0.351
2016/06/28,-1.389
2016/06/29,-2.504
2016/06/30,-3.568
2016/07/01,-3.662
2016/07/02,-2.56
2016/07/03,-2.856
2016/07/04,-2.782
2016/07/05,-2.361
2016/07/06,-1.947
2016/07/07,-1.797
2016/07/08,-0.348
2016/07/09,-0.542
2016/07/10,-1.082
2016/07/11,-0.955
2016/07/12,-0.57
2016/07/13,0.146
2016/07/14,-0.011
2016/07/15,0.362
2016/07/16,0.647
2016/07/17,0.547
2016/07/18,0.752
2016/07/19,0.687
2016/07/20,0.817
2016/07/21,0.376
2016/07/22,-0.479
2016/07/23,0.119
2016/07/24,0.489
2016/07/25,0.5
2016/07/26,0.568
2016/07/27,0.959
2016/07/28,0.699
2016/07/29,0.333
2016/07/30,0.741
2016/07/31,0.239
2016/08/01,0.096
2016/08/02,0.243
2016/08/03,-0.076
2016/08/04,-0.372
2016/08/05,-0.693
2016/08/06,-1.11
2016/08/07,-0.059
2016/08/08,0.246
2016/08/09,-0.001
2016/08/10,-0.811
2016/08/11,-2.175
2016/08/12,-2.734
2016/08/13,-2.977
2016/08/14,-3.045
2016/08/15,-2.869
2016/08/16,-2.463
2016/08/17,-2.642
2016/08/18,-2.418
2016/08/19,-2.813
2016/08/20,-3.615
2016/08/21,-4.011
2016/08/22,-3.981
2016/08/23,-4.376
2016/08/24,-3.651
2016/08/25,-3.734
2016/08/26,-3.566
2016/08/27,-3.264
2016/08/28,-3.34
2016/08/29,-3.281
2016/08/30,-3.274
2016/08/31,-4.064
2016/09/01,-3.548
2016/09/02,-2.924
2016/09/03,-2.751
2016/09/04,-2.232
2016/09/05,-1.952
2016/09/06,-3.614
2016/09/07,-3.412
2016/09/08,-3.123
2016/09/09,-2.484
2016/09/10,-1.077
2016/09/11,-0.856
2016/09/12,-0.595
2016/09/13,-0.832
2016/09/14,-0.878
2016/09/15,-0.901
2016/09/16,-0.751
2016/09/17,-0.642
2016/09/18,-0.598
2016/09/19,0.367
2016/09/20,0.559
2016/09/21,0.473
2016/09/22,0.589
2016/09/23,0.045
2016/09/24,0.051
2016/09/25,-0.151
2016/09/26,-0.163
2016/09/27,-0.091
2016/09/28,-0.145
2016/09/29,1.096
2016/09/30,2.215
2016/10/01,1.485
2016/10/02,1.301
2016/10/03,1.441
2016/10/04,1.075
2016/10/05,1.085
2016/10/06,0.659
2016/10/07,0.351
2016/10/08,0.309
2016/10/09,0.462
2016/10/10,0.274
2016/10/11,0.472
2016/10/12,0.039
2016/10/13,0.242
2016/10/14,0.279
2016/10/15,-0.041
2016/10/16,-0.093
2016/10/17,-0.078
2016/10/18,0.32
2016/10/19,-0.012
2016/10/20,-0.184
2016/10/21,-0.254
2016/10/22,-0.437
2016/10/23,-0.377
2016/10/24,-0.25
2016/10/25,-0.314
2016/10/26,-0.123
2016/10/27,0.872
2016/10/28,0.721
2016/10/29,-0.037
2016/10/30,-0.094
2016/10/31,-0.285
2016/11/01,-0.221
2016/11/02,-0.203
2016/11/03,0.16
2016/11/04,0.139
2016/11/05,0.386
2016/11/06,0.452
2016/11/07,0.313
2016/11/08,0.831
2016/11/09,0.945
2016/11/10,0.691
2016/11/11,0.761
2016/11/12,0.787
2016/11/13,0.883
2016/11/14,1.106
2016/11/15,0.943
2016/11/16,1
2016/11/17,0.807
2016/11/18,0.827
2016/11/19,0.836
2016/11/20,0.708
2016/11/21,0.529
2016/11/22,0.138
2016/11/23,0.772
2016/11/24,0.48
2016/11/25,0.328
2016/11/26,-0.431
2016/11/27,-0.188
2016/11/28,-0.162
2016/11/29,0.089
2016/11/30,0.277
2016/12/01,0.019
2016/12/02,-0.378
2016/12/03,-0.859
2016/12/04,-0.871
2016/12/05,-0.976
2016/12/06,-0.967
2016/12/07,-0.825
2016/12/08,-1.43
2016/12/09,-1.364
2016/12/10,-1.438
2016/12/11,-1.36
2016/12/12,-1.494
2016/12/13,-1.532
2016/12/14,-1.338
2016/12/15,-1.124
2016/12/16,-1.273
2016/12/17,-1.444
2016/12/18,-1.491
2016/12/19,-1.426
2016/12/20,-1.411
2016/12/21,-1.332
2016/12/22,-0.845
2016/12/23,-1.804
2016/12/24,-1.311
2016/12/25,-0.608
2016/12/26,-0.698
2016/12/27,-0.787
2016/12/28,-0.719
2016/12/29,-0.925
2016/12/30,-1.275
2016/12/31,-0.663
2017/01/01,-0.357
2017/01/02,0.056
2017/01/03,0.332
2017/01/04,0.434
2017/01/05,0.5
2017/01/06,-0.384
2017/01/07,-0.08
2017/01/08,0.026
2017/01/09,-0.041
2017/01/10,0.004
2017/01/11,-0.042
2017/01/12,-0.002
2017/01/13,0.059
2017/01/14,-0.393
2017/01/15,-0.635
2017/01/16,-0.648
2017/01/17,-0.503
2017/01/18,-0.828
2017/01/19,-0.573
2017/01/20,-0.364
2017/01/21,-0.513
2017/01/22,-0.173
2017/01/23,-0.084
2017/01/24,-1.219
2017/01/25,-1.468
2017/01/26,-1.527
2017/01/27,-1.54
2017/01/28,-1.539
2017/01/29,-1.148
2017/01/30,-1.557
2017/01/31,-1.663
2017/02/01,-1.529
2017/02/02,-1.829
2017/02/03,-2.068
2017/02/04,-2.178
2017/02/05,-1.433
2017/02/06,-1.851
2017/02/07,-2.11
2017/02/08,-2.238
2017/02/09,-2.334
2017/02/10,-2.101
2017/02/11,-1.915
2017/02/12,-2.021
2017/02/13,-2.02
2017/02/14,-1.681
2017/02/15,-1.821
2017/02/16,-1.642
2017/02/17,-1.367
2017/02/18,-1.351
2017/02/19,-1.405
2017/02/20,-1.482
2017/02/21,-1.58
2017/02/22,-1.629
2017/02/23,-1.091
2017/02/24,-1.293
2017/02/25,-1.13
2017/02/26,-1.151
2017/02/27,-0.908
2017/02/28,-0.929
2017/03/01,-1.036
2017/03/02,-0.692
2017/03/03,-0.873
2017/03/04,-0.346
2017/03/05,-0.069
2017/03/06,-0.083
2017/03/07,0.107
2017/03/08,0.351
2017/03/09,0.593
2017/03/10,1.023
2017/03/11,1.157
2017/03/12,1.154
2017/03/13,1.079
2017/03/14,0.652
2017/03/15,1.07
2017/03/16,0.959
2017/03/17,1.231
2017/03/18,1.684
2017/03/19,1.885
2017/03/20,1.743
2017/03/21,1.326
2017/03/22,1.028
2017/03/23,1.304
2017/03/24,1.368
2017/03/25,-0.13
2017/03/26,0.451
2017/03/27,0.129
2017/03/28,0.416
2017/03/29,0.092
2017/03/30,-0.03
2017/03/31,0.728
2017/04/01,0.303
2017/04/02,-0.048
2017/04/03,-0.563
2017/04/04,-0.753
2017/04/05,-0.505
2017/04/06,-0.665
2017/04/07,-0.699
2017/04/08,-0.573
2017/04/09,-0.718
2017/04/10,-0.915
2017/04/11,-1.037
2017/04/12,-1.172
2017/04/13,-0.975
2017/04/14,-1.085
2017/04/15,-0.755
2017/04/16,-0.96
2017/04/17,-1.712
2017/04/18,-1.916
2017/04/19,-1.824
2017/04/20,-1.341
2017/04/21,-1.499
2017/04/22,-2.208
2017/04/23,-2.171
2017/04/24,-0.948
2017/04/25,-1.152
2017/04/26,-1.19
2017/04/27,-2.052
2017/04/28,-1.722
2017/04/29,-1.611
2017/04/30,-2.074
2017/05/01,-1.825
2017/05/02,-1.416
2017/05/03,-1.372
2017/05/04,-1.249
2017/05/05,-1.62
2017/05/06,-1.614
2017/05/07,-1.636
2017/05/08,-2.104
2017/05/09,-1.849
2017/05/10,-1.963
2017/05/11,-1.795
2017/05/12,-1.974
2017/05/13,-1.675
2017/05/14,-1.859
2017/05/15,-1.91
2017/05/16,-1.993
2017/05/17,-2.349
2017/05/18,-1.865
2017/05/19,-1.545
2017/05/20,-1.449
2017/05/21,-0.712
2017/05/22,-0.222
2017/05/23,-0.27
2017/05/24,-0.077
2017/05/25,0.038
2017/05/26,0.657
2017/05/27,1.675
2017/05/28,1.782
2017/05/29,1.886
2017/05/30,1.377
2017/05/31,0.983
2017/06/01,1.246
2017/06/02,1.39
2017/06/03,1.304
2017/06/04,1.448
2017/06/05,1.321
2017/06/06,1.824
2017/06/07,1.961
2017/06/08,1.832
2017/06/09,2.046
2017/06/10,1.895
2017/06/11,2.352
2017/06/12,2.615
2017/06/13,2.45
2017/06/14,2.126
2017/06/15,2.232
2017/06/16,2.216
2017/06/17,1.934
2017/06/18,1.551
2017/06/19,1.459
2017/06/20,1.146
2017/06/21,1.536
2017/06/22,1.418
2017/06/23,1.161
2017/06/24,1.06
2017/06/25,0.885
2017/06/26,0.395
2017/06/27,-0.363
2017/06/28,-0.637
2017/06/29,-0.874
2017/06/30,-0.789
2017/07/01,-0.985
2017/07/02,-1.107
2017/07/03,-1.487
2017/07/04,-1.435
2017/07/05,-1.033
2017/07/06,-1.253
2017/07/07,-0.827
2017/07/08,-0.812
2017/07/09,-1.178
2017/07/10,-1.23
2017/07/11,-1.511
2017/07/12,-2.062
2017/07/13,-1.505
2017/07/14,-1.644
2017/07/15,-1.19
2017/07/16,-0.551
2017/07/17,-1.034
2017/07/18,-0.818
2017/07/19,-0.636
2017/07/20,-0.412
2017/07/21,-0.476
2017/07/22,-0.647
2017/07/23,-0.782
2017/07/24,-0.791
2017/07/25,-1.343
2017/07/26,-2.777
2017/07/27,-2.476
2017/07/28,-1.557
2017/07/29,-0.975
2017/07/30,-0.181
2017/07/31,-2.786
2017/08/01,-3.868
2017/08/02,-3.792
2017/08/03,-3.011
2017/08/04,-3.267
2017/08/05,-3.144
2017/08/06,-4.109
2017/08/07,-4.762
2017/08/08,-4.078
2017/08/09,-4.766
2017/08/10,-5.057
2017/08/11,-4.827
2017/08/12,-5.331
2017/08/13,-4.908
2017/08/14,-5.199
2017/08/15,-5.002
2017/08/16,-5.247
2017/08/17,-4.794
2017/08/18,-4.738
2017/08/19,-4.67
2017/08/20,-5.061
2017/08/21,-5.109
2017/08/22,-4.7
2017/08/23,-4.563
2017/08/24,-3.943
2017/08/25,-2.749
2017/08/26,-2.664
2017/08/27,-3.683
2017/08/28,-3.943
2017/08/29,-4.79
2017/08/30,-2.362
2017/08/31,-1.339
2017/09/01,-1.283
2017/09/02,-1.926
2017/09/03,-1.721
2017/09/04,-2.165
2017/09/05,-1.556
2017/09/06,-0.884
2017/09/07,-1.29
2017/09/08,-0.68
2017/09/09,-0.076
2017/09/10,0.576
2017/09/11,0.63
2017/09/12,0.13
2017/09/13,-0.004
2017/09/14,-0.485
2017/09/15,0.273
2017/09/16,-0.499
2017/09/17,-0.619
2017/09/18,-1.424
2017/09/19,-1.391
2017/09/20,-0.976
2017/09/21,-1.127
2017/09/22,-1.675
2017/09/23,-2.042
2017/09/24,-2.036
2017/09/25,-2.035
2017/09/26,-1.711
2017/09/27,-1.393
2017/09/28,-1.212
2017/09/29,-1.365
2017/09/30,-1.29
2017/10/01,-0.939
2017/10/02,-1.203
2017/10/03,-1.262
2017/10/04,-1.159
2017/10/05,-1.212
2017/10/06,-1.176
2017/10/07,-1.094
2017/10/08,-0.663
2017/10/09,-0.57
2017/10/10,-0.68
2017/10/11,-0.209
2017/10/12,0.432
2017/10/13,0.567
2017/10/14,0.881
2017/10/15,0.75
2017/10/16,1.012
2017/10/17,0.801
2017/10/18,1.897
2017/10/19,2.079
2017/10/20,2.287
2017/10/21,2.339
2017/10/22,2.748
2017/10/23,2.767
2017/10/24,2.742
2017/10/25,2.213
2017/10/26,2.325
2017/10/27,2.267
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,2.186
2017/11/01,2.24
2017/11/02,2.084
2017/11/03,2.067
2017/11/04,2.157
2017/11/05,2.037
2017/11/06,2.073
2017/11/07,2.798
2017/11/08,2.535
2017/11/09,2.206
2017/11/10,2.439
2017/11/11,2.126
2017/11/12,1.141
2017/11/13,0.99
2017/11/14,1.451
2017/11/15,1.182
2017/11/16,1.275
2017/11/17,0.817
2017/11/18,0.625
2017/11/19,0.285
2017/11/20,0.114
2017/11/21,-0.646
2017/11/22,-0.966
2017/11/23,-1.127
2017/11/24,-0.717
2017/11/25,-0.59
2017/11/26,-0.904
2017/11/27,0
2017/11/28,0
2017/11/29,0
2017/11/30,0.116
2017/12/01,0.209
2017/12/02,0.305
2017/12/03,0.343
2017/12/04,0.284
2017/12/05,0.127
2017/12/06,-0.243
2017/12/07,-1.11
2017/12/08,-1.763
2017/12/09,-1.934
2017/12/10,-1.886
2017/12/11,-1.644
2017/12/12,-0.817
2017/12/13,0.209
2017/12/14,-0.403
2017/12/15,0.168
2017/12/16,0.227
2017/12/17,1.295
2017/12/18,1.613
2017/12/19,1.366
2017/12/20,0.723
2017/12/21,1.29
2017/12/22,2.167
2017/12/23,2.666
2017/12/24,2.825
2017/12/25,2.738
2017/12/26,3.179
2017/12/27,3.396
2017/12/28,3.548
2017/12/29,3.401
2017/12/30,2.775
2017/12/31,4.279
2018/01/01,4.728
2018/01/02,4.767
2018/01/03,5.081
2018/01/04,4.847
2018/01/05,4.913
2018/01/06,4.673
2018/01/07,5.425
2018/01/08,6.101
2018/01/09,5.848
2018/01/10,5.222
2018/01/11,5.53
2018/01/12,4.764
2018/01/13,5.035
2018/01/14,4.675
2018/01/15,4.868
2018/01/16,4.028
2018/01/17,3.639
2018/01/18,4.017
2018/01/19,4.951
2018/01/20,6.067
2018/01/21,6.436
2018/01/22,6.686
2018/01/23,6.652
2018/01/24,6.176
2018/01/25,5.973
2018/01/26,5.629
2018/01/27,4.376
2018/01/28,3.917
2018/01/29,3.207
2018/01/30,1.325
2018/01/31,0.594
2018/02/01,0.811
2018/02/02,1.002
2018/02/03,1.623
2018/02/04,1.801
2018/02/05,2.434
2018/02/06,2.571
2018/02/07,1.867
2018/02/08,1.006
2018/02/09,2.595
2018/02/10,2.249
2018/02/11,2.033
2018/02/12,2.302
2018/02/13,2.16
2018/02/14,1.842
2018/02/15,1.697
2018/02/16,1.439
2018/02/17,1.296
2018/02/18,1.02
2018/02/19,0.016
2018/02/20,-0.968
2018/02/21,-1.367
2018/02/22,-1.347
2018/02/23,0.188
2018/02/24,1.327
2018/02/25,1.555
2018/02/26,2.536
2018/02/27,2.684
2018/02/28,3.022
2018/03/01,2.858
2018/03/02,3.187
2018/03/03,2.867
2018/03/04,2.481
2018/03/05,1.999
2018/03/06,1.045
2018/03/07,0.611
2018/03/08,0.25
2018/03/09,-0.092
2018/03/10,1.294
2018/03/11,0.161
2018/03/12,0.237
2018/03/13,0.188
2018/03/14,-0.209
2018/03/15,-0.28
2018/03/16,-0.022
2018/03/17,-0.15
2018/03/18,0.353
2018/03/19,0.528
2018/03/20,0.756
2018/03/21,0.971
2018/03/22,1.124
2018/03/23,1.51
2018/03/24,1.3
2018/03/25,0.799
2018/03/26,-0.367
2018/03/27,-0.064
2018/03/28,0.066
2018/03/29,-0.017
2018/03/30,0.81
2018/03/31,1.195
2018/04/01,1.139
2018/04/02,1.521
2018/04/03,1.417
2018/04/04,1.556
2018/04/05,2.71
2018/04/06,2.266
2018/04/07,2.626
2018/04/08,3.076
2018/04/09,2.153
2018/04/10,2.019
2018/04/11,2.512
2018/04/12,2.635
2018/04/13,2.734
2018/04/14,2.899
2018/04/15,2.672
2018/04/16,2.235
2018/04/17,1.938
2018/04/18,1.629
2018/04/19,2.426
2018/04/20,1.944
2018/04/21,2.01
2018/04/22,1.713
2018/04/23,1.779
2018/04/24,1.689
2018/04/25,2.787
2018/04/26,2.556
2018/04/27,2.326
2018/04/28,1.774
2018/04/29,1.526
2018/04/30,1.691
2018/05/01,1.629
2018/05/02,1.127
2018/05/03,1.258
2018/05/04,1.294
2018/05/05,1.175
2018/05/06,1.579
2018/05/07,1.377
2018/05/08,1.172
2018/05/09,1.21
2018/05/10,0.972
2018/05/11,0.541
2018/05/12,0.396
2018/05/13,0.312
2018/05/14,-0.029
2018/05/15,-0.149
2018/05/16,-0.1
2018/05/17,0.172
2018/05/18,0.939
2018/05/19,-0.092
2018/05/20,0.241
2018/05/21,0.181
2018/05/22,0.305
2018/05/23,0.46
2018/05/24,-0.241
2018/05/25,-0.989
2018/05/26,-1.164
2018/05/27,-1.221
2018/05/28,-0.852
2018/05/29,-0.24
2018/05/30,-0.888
2018/05/31,-0.983
2018/06/01,-0.847
2018/06/02,-0.951
2018/06/03,-1.018
2018/06/04,-0.994
2018/06/05,-0.997
2018/06/06,-1.15
2018/06/07,-1.107
2018/06/08,-0.926
2018/06/09,-0.792
2018/06/10,-0.785
2018/06/11,-0.786
2018/06/12,-0.836
2018/06/13,-0.137
2018/06/14,-0.011
2018/06/15,0.431
2018/06/16,0.248
2018/06/17,-0.266
2018/06/18,0.201
2018/06/19,0.348
2018/06/20,0.437
2018/06/21,0.375
2018/06/22,0.417
2018/06/23,0.429
2018/06/24,0.369
2018/06/25,0.446
2018/06/26,0.694
2018/06/27,0.787
2018/06/28,0.103
2018/06/29,0.663
2018/06/30,0.951
2018/07/01,0.966
2018/07/02,1.077
2018/07/03,1.063
2018/07/04,0.748
2018/07/05,0.845
2018/07/06,0.803
2018/07/07,0.865
2018/07/08,0.163
2018/07/09,0.308
2018/07/10,0.36
2018/07/11,0.4
2018/07/12,0.468
2018/07/13,0.015
2018/07/14,0.083
2018/07/15,0.006
2018/07/16,0.109
2018/07/17,0.07
2018/07/18,-0.147
2018/07/19,-0.251
2018/07/20,-0.134
2018/07/21,-0.213
2018/07/22,-0.268
2018/07/23,-0.265
2018/07/24,-0.519
2018/07/25,-0.531
2018/07/26,-0.697
2018/07/27,-0.793
2018/07/28,-0.713
2018/07/29,-1.477
2018/07/30,-1.704
2018/07/31,-1.4
2018/08/01,-1.633
2018/08/02,-1.205
2018/08/03,-0.512
2018/08/04,-0.615
2018/08/05,-0.527
2018/08/06,-0.58
2018/08/07,0.127
2018/08/08,0.298
2018/08/09,0.14
2018/08/10,0.039
2018/08/11,0.005
2018/08/12,0.08
2018/08/13,0.062
2018/08/14,0.295
2018/08/15,-0.313
2018/08/16,0.537
2018/08/17,0.509
2018/08/18,0.522
2018/08/19,0.287
2018/08/20,0.327
2018/08/21,0.484
2018/08/22,0.384
2018/08/23,0.392
2018/08/24,0.492
2018/08/25,0.548
2018/08/26,0.651
2018/08/27,0.756
2018/08/28,2.195
2018/08/29,2.188
2018/08/30,1.989
2018/08/31,2.246
2018/09/01,2.025
2018/09/02,1.844
2018/09/03,2.069
2018/09/04,2.232
2018/09/05,2.507
2018/09/06,2.693
2018/09/07,2.479
2018/09/08,2.581
2018/09/09,2.18
2018/09/10,1.999
2018/09/11,1.635
2018/09/12,1.542
2018/09/13,1.057
2018/09/14,1.599
2018/09/15,0.718
2018/09/16,0.676
2018/09/17,0.674
2018/09/18,0.653
2018/09/19,0.555
2018/09/20,0.403
2018/09/21,0.55
2018/09/22,0.763
2018/09/23,0.645
2018/09/24,0.764
2018/09/25,0.628
2018/09/26,0.514
2018/09/27,-0.122
2018/09/28,-0.161
2018/09/29,-0.299
2018/09/30,-0.406
2018/10/01,-0.589
2018/10/02,-0.807
2018/10/03,-1.158
2018/10/04,-1.394
2018/10/05,-1.679
2018/10/06,-1.818
2018/10/07,-1.896
2018/10/08,-1.895
2018/10/09,-1.482
2018/10/10,-1.195
2018/10/11,-0.927
2018/10/12,-1.18
2018/10/13,-0.935
2018/10/14,-1.011
2018/10/15,-0.958
2018/10/16,-1.104
2018/10/17,-1.185
2018/10/18,-1.205
2018/10/19,-1.444
2018/10/20,-1.728
2018/10/21,-1.8
2018/10/22,-1.968
2018/10/23,-1.845
2018/10/24,-1.822
2018/10/25,-1.676
2018/10/26,-1.797
2018/10/27,-1.805
2018/10/28,-1.72
2018/10/29,-1.854
2018/10/30,-1.784
2018/10/31,-2.041
2018/11/01,-2.011
2018/11/02,-2.026
2018/11/03,-1.957
2018/11/04,-1.985
2018/11/05,-2.028
2018/11/06,-2.015
2018/11/07,-1.923
2018/11/08,-1.811
2018/11/09,-1.89
2018/11/10,-1.858
2018/11/11,-1.571
2018/11/12,-1.415
2018/11/13,-1.398
2018/11/14,-1.492
2018/11/15,-1.65
2018/11/16,-1.669
2018/11/17,-1.527
2018/11/18,-1.184
2018/11/19,-0.911
2018/11/20,-0.67
2018/11/21,-0.612
2018/11/22,-0.727
2018/11/23,-0.336
2018/11/24,-0.33
2018/11/25,-0.146
2018/11/26,-0.204
2018/11/27,-0.198
2018/11/28,-0.038
2018/11/29,0.087
2018/11/30,-0.983
2018/12/01,-3.08
2018/12/02,-2.84
2018/12/03,-4.546
2018/12/04,-9.472
2018/12/05,-13.992
2018/12/06,-17.066
2018/12/07,-17.163
2018/12/08,-16.902
2018/12/09,-16.82
2018/12/10,-16.691
2018/12/11,-16.991
2018/12/12,-17.118
2018/12/13,-17.01
2018/12/14,-17.011
2018/12/15,-16.754
2018/12/16,-16.691
2018/12/17,-16.749
2018/12/18,-16.751
2018/12/19,-16.57
2018/12/20,-16.49
2018/12/21,-16.508
2018/12/22,-16.501
2018/12/23,-16.657
2018/12/24,-16.667
2018/12/25,-16.79
2018/12/26,-16.71
2018/12/27,-16.671
2018/12/28,-16.966
2018/12/29,-17.128
2018/12/30,-15.898
2018/12/31,-14.045
2019/01/01,-14.125
2019/01/02,-12.652
2019/01/03,-8.087
2019/01/04,-3.27
2019/01/05,0.637
2019/01/06,0.622
2019/01/07,0.202
2019/01/08,-0.009
2019/01/09,-0.154
2019/01/10,0.29
2019/01/11,1.332
2019/01/12,1.252
2019/01/13,1.25
2019/01/14,1.24
2019/01/15,1.064
2019/01/16,1.064
2019/01/17,1.157
2019/01/18,0.8
2019/01/19,0.459
2019/01/20,0.451
2019/01/21,0.35
2019/01/22,0.107
2019/01/23,0.08
2019/01/24,0.105
2019/01/25,0.107
2019/01/26,0.053
2019/01/27,0.404
2019/01/28,0.386
2019/01/29,0.301
2019/01/30,0.243
2019/01/31,0.276
2019/02/01,1.027
2019/02/02,1.313
2019/02/03,1.173
2019/02/04,0.845
2019/02/05,1.015
2019/02/06,0.55
2019/02/07,0.65
2019/02/08,0.817
2019/02/09,0.764
2019/02/10,-0.25
2019/02/11,-0.353
2019/02/12,-0.316
2019/02/13,0.125
2019/02/14,0.336
2019/02/15,0.346
2019/02/16,0.302
2019/02/17,0.438
2019/02/18,0.635
2019/02/19,0.653
2019/02/20,0.758
2019/02/21,0.721
2019/02/22,0.895
2019/02/23,0.863
2019/02/24,0.759
2019/02/25,0.718
2019/02/26,0.971
2019/02/27,1.189
2019/02/28,-0.528
2019/03/01,-0.508
2019/03/02,-0.952
2019/03/03,-1.592
2019/03/04,-1.598
2019/03/05,-1.44
2019/03/06,-1.37
2019/03/07,-1.536
2019/03/08,-0.785
2019/03/09,-0.874
2019/03/10,-1.01
2019/03/11,-0.985
2019/03/12,-0.936
2019/03/13,-0.618
2019/03/14,-0.666
2019/03/15,-1.075
2019/03/16,-1.118
2019/03/17,-1.137
2019/03/18,-1.174
2019/03/19,-1.116
2019/03/20,-1.441
2019/03/21,-1.391
2019/03/22,-1.39
2019/03/23,-1.295
2019/03/24,-1.413
2019/03/25,-1.297
2019/03/26,-1.214
2019/03/27,-1.065
2019/03/28,-1.063
2019/03/29,-1.137
2019/03/30,0.7
2019/03/31,0.346
2019/04/01,0.813
2019/04/02,0.056
2019/04/03,0.112
2019/04/04,0.303
2019/04/05,0.25
2019/04/06,0.238
2019/04/07,0.016
2019/04/08,0.177
2019/04/09,0.208
2019/04/10,0.257
2019/04/11,0.381
2019/04/12,0.266
2019/04/13,0.307
2019/04/14,0.33
2019/04/15,0.301
2019/04/16,0.265
2019/04/17,0.261
2019/04/18,0.313
2019/04/19,0.671
2019/04/20,0.57
2019/04/21,0.561
2019/04/22,-0.333
2019/04/23,-0.186
2019/04/24,-0.238
2019/04/25,-0.108
2019/04/26,-0.708
2019/04/27,-0.865
2019/04/28,-0.967
2019/04/29,-1.649
2019/04/30,-1.328
2019/05/01,-1.214
2019/05/02,-0.388
2019/05/03,-0.412
2019/05/04,-0.545
2019/05/05,-0.438
2019/05/06,-0.446
2019/05/07,-1.177
2019/05/08,-1.653
2019/05/09,-1.247
2019/05/10,-0.483
2019/05/11,-0.783
2019/05/12,-0.89
2019/05/13,-1.202
2019/05/14,-2.229
2019/05/15,-2.946
2019/05/16,-2.944
2019/05/17,-2.823
2019/05/18,-2.602
2019/05/19,-2.796
2019/05/20,-2.662
2019/05/21,-2.617
2019/05/22,-2.144
2019/05/23,-2.134
2019/05/24,-1.462
2019/05/25,-1.561
2019/05/26,-0.284
2019/05/27,-0.193
2019/05/28,-0.21
2019/05/29,0.544
