Date,mining_profitability7var
2010/10/21,183549091
2010/10/22,253617791
2010/10/23,202453256
2010/10/24,186708435
2010/10/25,173699067
2010/10/26,140282261
2010/10/27,128619293
2010/10/28,183770421
2010/10/29,185884116
2010/10/30,211964177
2010/10/31,249125665
2010/11/01,184401698
2010/11/02,202350250
2010/11/03,215893564
2010/11/04,183310358
2010/11/05,167787611
2010/11/06,305879750
2010/11/07,642465229
2010/11/08,612052247
2010/11/09,679274959
2010/11/10,771017099
2010/11/11,933130012
2010/11/12,1078155036
2010/11/13,914820084
2010/11/14,331007684
2010/11/15,62406725
2010/11/16,61923654
2010/11/17,60545946
2010/11/18,59014934
2010/11/19,147565683
2010/11/20,118023150
2010/11/21,81424971
2010/11/22,70195296
2010/11/23,52134643
2010/11/24,32448554
2010/11/25,26773347
2010/11/26,8137507
2010/11/27,7968166
2010/11/28,8046126
2010/11/29,7850001
2010/11/30,27859825
2010/12/01,40183478
2010/12/02,33437040
2010/12/03,30247891
2010/12/04,26937666
2010/12/05,17767550
2010/12/06,2754897
2010/12/07,2891926
2010/12/08,3001004
2010/12/09,6412983
2010/12/10,25832910
2010/12/11,25045231
2010/12/12,29014400
2010/12/13,30436825
2010/12/14,23469533
2010/12/15,9748561
2010/12/16,6556377
2010/12/17,3879006
2010/12/18,4039108
2010/12/19,3980403
2010/12/20,1816977
2010/12/21,1922039
2010/12/22,4389107
2010/12/23,4838887
2010/12/24,5272705
2010/12/25,5021004
2010/12/26,3476145
2010/12/27,3605611
2010/12/28,1399881
2010/12/29,715800
2010/12/30,1716523
2010/12/31,1554028
2011/01/01,2056288
2011/01/02,1121900
2011/01/03,2392540
2011/01/04,2638153
2011/01/05,2679678
2011/01/06,2992010
2011/01/07,3579603
2011/01/08,2603212
2011/01/09,2906229
2011/01/10,2268641
2011/01/11,2521298
2011/01/12,2472914
2011/01/13,996966
2011/01/14,1449323
2011/01/15,1023603
2011/01/16,1235700
2011/01/17,677725
2011/01/18,3989487
2011/01/19,4614378
2011/01/20,4593732
2011/01/21,3724433
2011/01/22,6087728
2011/01/23,7242842
2011/01/24,10159678
2011/01/25,5521360
2011/01/26,3009325
2011/01/27,4327331
2011/01/28,4672679
2011/01/29,4126811
2011/01/30,3780222
2011/01/31,3929425
2011/02/01,7070880
2011/02/02,19183420
2011/02/03,25435980
2011/02/04,37066783
2011/02/05,38022362
2011/02/06,31067896
2011/02/07,30987327
2011/02/08,19072929
2011/02/09,16729504
2011/02/10,12229291
2011/02/11,12061323
2011/02/12,11694999
2011/02/13,11559223
2011/02/14,8816918
2011/02/15,2084533
2011/02/16,2265274
2011/02/17,3359541
2011/02/18,24913205
2011/02/19,60735247
2011/02/20,67264113
2011/02/21,73957892
2011/02/22,53194242
2011/02/23,24277360
2011/02/24,4279273
2011/02/25,3475976
2011/02/26,3179515
2011/02/27,10350294
2011/02/28,26161760
2011/03/01,34321440
2011/03/02,30559743
2011/03/03,28119326
2011/03/04,20656656
2011/03/05,3737583
2011/03/06,3675503
2011/03/07,3762304
2011/03/08,3592689
2011/03/09,4738086
2011/03/10,8097214
2011/03/11,6938034
2011/03/12,3469971
2011/03/13,2650928
2011/03/14,2560566
2011/03/15,1186429
2011/03/16,905753
2011/03/17,388847
2011/03/18,1037893
2011/03/19,890239
2011/03/20,856585
2011/03/21,870951
2011/03/22,968366
2011/03/23,1336456
2011/03/24,1029446
2011/03/25,2647062
2011/03/26,2519575
2011/03/27,2495914
2011/03/28,2506064
2011/03/29,1377096
2011/03/30,1381940
2011/03/31,1050841
2011/04/01,446360
2011/04/02,455282
2011/04/03,458229
2011/04/04,346450
2011/04/05,465848
2011/04/06,1513156
2011/04/07,1303734
2011/04/08,1258439
2011/04/09,1182948
2011/04/10,635340
2011/04/11,477263
2011/04/12,355173
2011/04/13,549641
2011/04/14,680480
2011/04/15,909692
2011/04/16,1808538
2011/04/17,2521940
2011/04/18,1774579
2011/04/19,1493981
2011/04/20,1264816
2011/04/21,945378
2011/04/22,1427637
2011/04/23,3124305
2011/04/24,5284515
2011/04/25,6775317
2011/04/26,7040922
2011/04/27,5341610
2011/04/28,4127988
2011/04/29,14589677
2011/04/30,21981275
2011/05/01,23851904
2011/05/02,23535511
2011/05/03,16249395
2011/05/04,7668295
2011/05/05,1504491
2011/05/06,1418377
2011/05/07,1360816
2011/05/08,3658910
2011/05/09,2971047
2011/05/10,7105175
2011/05/11,10139131
2011/05/12,11412626
2011/05/13,48254044
2011/05/14,70289508
2011/05/15,70423492
2011/05/16,78677723
2011/05/17,40061763
2011/05/18,28220818
2011/05/19,91993576
2011/05/20,119979120
2011/05/21,129739656
2011/05/22,138184695
2011/05/23,95961992
2011/05/24,49331887
2011/05/25,12270292
2011/05/26,6878963
2011/05/27,33374685
2011/05/28,43450204
2011/05/29,46562026
2011/05/30,45025972
2011/05/31,37461658
2011/06/01,18722733
2011/06/02,8350805
2011/06/03,12189493
2011/06/04,50095605
2011/06/05,73495488
2011/06/06,64519471
2011/06/07,46445206
2011/06/08,60699383
2011/06/09,69566256
2011/06/10,49412045
2011/06/11,52549979
2011/06/12,79416779
2011/06/13,83881639
2011/06/14,81191080
2011/06/15,86154052
2011/06/16,77024843
2011/06/17,58182372
2011/06/18,50752758
2011/06/19,52961473
2011/06/20,42405301
2011/06/21,12374794
2011/06/22,1554470
2011/06/23,414145
2011/06/24,4648180
2011/06/25,12412438
2011/06/26,14305931
2011/06/27,13602288
2011/06/28,9968634
2011/06/29,6194209
2011/06/30,699010
2011/07/01,742402
2011/07/02,763697
2011/07/03,873749
2011/07/04,701550
2011/07/05,1557844
2011/07/06,1299166
2011/07/07,1032687
2011/07/08,1073365
2011/07/09,1287800
2011/07/10,1110216
2011/07/11,730335
2011/07/12,701710
2011/07/13,695483
2011/07/14,921546
2011/07/15,496510
2011/07/16,533533
2011/07/17,539697
2011/07/18,465122
2011/07/19,761321
2011/07/20,421584
2011/07/21,391536
2011/07/22,325514
2011/07/23,351880
2011/07/24,222147
2011/07/25,163003
2011/07/26,92011
2011/07/27,95155
2011/07/28,162972
2011/07/29,164298
2011/07/30,162623
2011/07/31,148861
2011/08/01,333547
2011/08/02,380082
2011/08/03,798611
2011/08/04,1576343
2011/08/05,1402933
2011/08/06,1756134
2011/08/07,1241786
2011/08/08,937780
2011/08/09,505654
2011/08/10,376042
2011/08/11,400534
2011/08/12,250396
2011/08/13,192814
2011/08/14,188008
2011/08/15,114673
2011/08/16,419052
2011/08/17,405854
2011/08/18,375733
2011/08/19,286488
2011/08/20,261827
2011/08/21,304123
2011/08/22,211275
2011/08/23,213412
2011/08/24,236796
2011/08/25,244706
2011/08/26,408152
2011/08/27,501796
2011/08/28,310144
2011/08/29,244597
2011/08/30,224184
2011/08/31,186727
2011/09/01,128992
2011/09/02,133538
2011/09/03,101180
2011/09/04,107265
2011/09/05,46954
2011/09/06,85680
2011/09/07,209797
2011/09/08,252848
2011/09/09,234113
2011/09/10,499855
2011/09/11,514941
2011/09/12,297732
2011/09/13,223634
2011/09/14,213711
2011/09/15,156858
2011/09/16,186875
2011/09/17,143166
2011/09/18,132715
2011/09/19,100395
2011/09/20,124372
2011/09/21,129646
2011/09/22,127831
2011/09/23,74563
2011/09/24,74220
2011/09/25,65741
2011/09/26,44647
2011/09/27,36975
2011/09/28,24103
2011/09/29,39276
2011/09/30,42122
2011/10/01,73046
2011/10/02,82732
2011/10/03,97743
2011/10/04,116679
2011/10/05,141791
2011/10/06,144245
2011/10/07,140673
2011/10/08,149446
2011/10/09,153506
2011/10/10,122827
2011/10/11,174256
2011/10/12,71573
2011/10/13,69462
2011/10/14,91762
2011/10/15,80521
2011/10/16,81843
2011/10/17,100168
2011/10/18,152493
2011/10/19,206949
2011/10/20,262767
2011/10/21,141652
2011/10/22,83350
2011/10/23,64445
2011/10/24,72491
2011/10/25,69741
2011/10/26,65894
2011/10/27,49684
2011/10/28,42508
2011/10/29,45246
2011/10/30,72831
2011/10/31,128690
2011/11/01,163199
2011/11/02,134915
2011/11/03,63547
2011/11/04,54995
2011/11/05,39814
2011/11/06,45445
2011/11/07,45424
2011/11/08,33562
2011/11/09,29189
2011/11/10,40752
2011/11/11,22927
2011/11/12,36429
2011/11/13,35610
2011/11/14,47161
2011/11/15,58443
2011/11/16,73588
2011/11/17,80867
2011/11/18,102420
2011/11/19,72718
2011/11/20,42370
2011/11/21,45192
2011/11/22,47166
2011/11/23,47190
2011/11/24,43890
2011/11/25,63379
2011/11/26,42115
2011/11/27,34494
2011/11/28,19624
2011/11/29,31501
2011/11/30,116178
2011/12/01,135073
2011/12/02,133134
2011/12/03,130350
2011/12/04,84573
2011/12/05,62436
2011/12/06,49452
2011/12/07,46833
2011/12/08,63136
2011/12/09,48267
2011/12/10,46796
2011/12/11,65075
2011/12/12,67652
2011/12/13,68545
2011/12/14,53845
2011/12/15,71579
2011/12/16,70612
2011/12/17,77046
2011/12/18,57307
2011/12/19,70307
2011/12/20,73311
2011/12/21,117058
2011/12/22,94423
2011/12/23,72544
2011/12/24,91844
2011/12/25,87932
2011/12/26,76685
2011/12/27,69625
2011/12/28,78304
2011/12/29,82948
2011/12/30,111294
2011/12/31,115524
2012/01/01,184651
2012/01/02,261488
2012/01/03,171137
2012/01/04,159468
2012/01/05,303680
2012/01/06,569406
2012/01/07,599589
2012/01/08,573665
2012/01/09,498905
2012/01/10,401312
2012/01/11,173426
2012/01/12,193418
2012/01/13,151111
2012/01/14,87402
2012/01/15,67836
2012/01/16,212235
2012/01/17,224789
2012/01/18,431458
2012/01/19,447459
2012/01/20,441163
2012/01/21,439513
2012/01/22,510732
2012/01/23,256364
2012/01/24,254595
2012/01/25,161749
2012/01/26,138281
2012/01/27,135846
2012/01/28,128707
2012/01/29,129361
2012/01/30,52233
2012/01/31,66897
2012/02/01,58865
2012/02/02,139451
2012/02/03,129311
2012/02/04,120953
2012/02/05,128724
2012/02/06,139987
2012/02/07,128611
2012/02/08,128304
2012/02/09,39312
2012/02/10,43527
2012/02/11,41186
2012/02/12,40135
2012/02/13,90974
2012/02/14,105396
2012/02/15,174223
2012/02/16,218884
2012/02/17,216409
2012/02/18,98605
2012/02/19,64491
2012/02/20,73053
2012/02/21,31377
2012/02/22,38130
2012/02/23,49340
2012/02/24,76861
2012/02/25,85222
2012/02/26,60810
2012/02/27,30635
2012/02/28,21235
2012/02/29,16621
2012/03/01,20492
2012/03/02,42306
2012/03/03,58340
2012/03/04,57398
2012/03/05,50757
2012/03/06,36873
2012/03/07,34178
2012/03/08,32803
2012/03/09,28080
2012/03/10,29719
2012/03/11,32866
2012/03/12,33014
2012/03/13,29241
2012/03/14,21206
2012/03/15,24027
2012/03/16,70559
2012/03/17,58626
2012/03/18,42356
2012/03/19,71076
2012/03/20,71233
2012/03/21,82156
2012/03/22,89844
2012/03/23,55018
2012/03/24,46048
2012/03/25,66779
2012/03/26,67866
2012/03/27,60495
2012/03/28,60497
2012/03/29,66330
2012/03/30,63490
2012/03/31,23615
2012/04/01,18989
2012/04/02,45213
2012/04/03,42546
2012/04/04,39276
2012/04/05,39074
2012/04/06,54740
2012/04/07,52778
2012/04/08,53630
2012/04/09,31841
2012/04/10,28197
2012/04/11,32316
2012/04/12,37721
2012/04/13,17549
2012/04/14,39152
2012/04/15,41927
2012/04/16,93382
2012/04/17,93433
2012/04/18,86488
2012/04/19,80587
2012/04/20,74366
2012/04/21,80171
2012/04/22,44195
2012/04/23,41793
2012/04/24,39320
2012/04/25,44660
2012/04/26,49370
2012/04/27,49016
2012/04/28,42579
2012/04/29,54441
2012/04/30,28211
2012/05/01,33372
2012/05/02,30251
2012/05/03,23958
2012/05/04,23887
2012/05/05,30072
2012/05/06,21635
2012/05/07,21509
2012/05/08,19426
2012/05/09,19964
2012/05/10,114208
2012/05/11,114082
2012/05/12,131390
2012/05/13,123275
2012/05/14,98443
2012/05/15,84338
2012/05/16,80827
2012/05/17,52662
2012/05/18,33230
2012/05/19,17252
2012/05/20,17958
2012/05/21,25810
2012/05/22,22913
2012/05/23,29172
2012/05/24,26582
2012/05/25,32260
2012/05/26,58883
2012/05/27,62048
2012/05/28,36104
2012/05/29,24100
2012/05/30,28001
2012/05/31,17605
2012/06/01,37989
2012/06/02,35223
2012/06/03,37811
2012/06/04,36353
2012/06/05,31811
2012/06/06,32037
2012/06/07,23866
2012/06/08,16313
2012/06/09,34883
2012/06/10,19620
2012/06/11,52027
2012/06/12,91899
2012/06/13,85768
2012/06/14,113173
2012/06/15,119646
2012/06/16,145534
2012/06/17,148971
2012/06/18,68053
2012/06/19,142424
2012/06/20,137329
2012/06/21,138833
2012/06/22,137586
2012/06/23,137621
2012/06/24,213826
2012/06/25,165187
2012/06/26,113480
2012/06/27,70264
2012/06/28,69426
2012/06/29,63928
2012/06/30,61998
2012/07/01,15103
2012/07/02,15381
2012/07/03,19618
2012/07/04,34539
2012/07/05,32655
2012/07/06,32363
2012/07/07,29643
2012/07/08,33317
2012/07/09,35861
2012/07/10,33072
2012/07/11,18630
2012/07/12,70153
2012/07/13,113053
2012/07/14,116057
2012/07/15,85483
2012/07/16,116362
2012/07/17,176401
2012/07/18,110592
2012/07/19,116560
2012/07/20,139205
2012/07/21,127915
2012/07/22,53689
2012/07/23,76655
2012/07/24,53716
2012/07/25,53669
2012/07/26,37877
2012/07/27,56548
2012/07/28,93409
2012/07/29,148296
2012/07/30,145999
2012/07/31,205166
2012/08/01,205074
2012/08/02,277055
2012/08/03,274316
2012/08/04,261889
2012/08/05,231603
2012/08/06,202761
2012/08/07,140930
2012/08/08,93521
2012/08/09,96215
2012/08/10,84754
2012/08/11,93895
2012/08/12,59849
2012/08/13,47590
2012/08/14,23273
2012/08/15,47431
2012/08/16,58104
2012/08/17,49601
2012/08/18,47168
2012/08/19,58219
2012/08/20,432303
2012/08/21,560816
2012/08/22,479813
2012/08/23,369671
2012/08/24,323049
2012/08/25,151063
2012/08/26,80999
2012/08/27,51864
2012/08/28,53156
2012/08/29,51934
2012/08/30,56160
2012/08/31,63573
2012/09/01,68196
2012/09/02,45588
2012/09/03,56804
2012/09/04,62921
2012/09/05,52757
2012/09/06,52818
2012/09/07,56277
2012/09/08,80957
2012/09/09,82552
2012/09/10,73561
2012/09/11,55746
2012/09/12,70811
2012/09/13,85086
2012/09/14,98320
2012/09/15,85140
2012/09/16,102470
2012/09/17,100013
2012/09/18,67836
2012/09/19,62055
2012/09/20,26626
2012/09/21,28379
2012/09/22,66826
2012/09/23,57251
2012/09/24,56829
2012/09/25,92258
2012/09/26,92887
2012/09/27,114362
2012/09/28,107306
2012/09/29,94670
2012/09/30,92673
2012/10/01,118167
2012/10/02,94623
2012/10/03,115392
2012/10/04,71436
2012/10/05,69301
2012/10/06,74306
2012/10/07,135909
2012/10/08,130492
2012/10/09,142889
2012/10/10,143782
2012/10/11,153837
2012/10/12,148071
2012/10/13,85463
2012/10/14,87104
2012/10/15,63746
2012/10/16,52500
2012/10/17,58022
2012/10/18,60471
2012/10/19,103287
2012/10/20,124939
2012/10/21,108631
2012/10/22,81075
2012/10/23,116431
2012/10/24,134010
2012/10/25,122293
2012/10/26,92542
2012/10/27,87686
2012/10/28,88479
2012/10/29,89357
2012/10/30,111517
2012/10/31,41148
2012/11/01,34058
2012/11/02,16365
2012/11/03,16340
2012/11/04,8305
2012/11/05,11153
2012/11/06,11667
2012/11/07,19715
2012/11/08,21774
2012/11/09,22268
2012/11/10,30509
2012/11/11,32661
2012/11/12,36574
2012/11/13,37425
2012/11/14,26857
2012/11/15,25959
2012/11/16,39485
2012/11/17,30468
2012/11/18,29560
2012/11/19,49374
2012/11/20,49539
2012/11/21,43482
2012/11/22,34989
2012/11/23,90868
2012/11/24,86938
2012/11/25,73006
2012/11/26,64094
2012/11/27,56768
2012/11/28,82577
2012/11/29,488783
2012/11/30,668566
2012/12/01,717660
2012/12/02,701896
2012/12/03,513095
2012/12/04,254526
2012/12/05,24694
2012/12/06,29378
2012/12/07,23461
2012/12/08,20218
2012/12/09,14733
2012/12/10,17617
2012/12/11,5139
2012/12/12,6973
2012/12/13,7564
2012/12/14,9911
2012/12/15,14893
2012/12/16,14711
2012/12/17,20502
2012/12/18,20863
2012/12/19,17924
2012/12/20,21738
2012/12/21,18641
2012/12/22,26959
2012/12/23,49598
2012/12/24,44088
2012/12/25,44525
2012/12/26,71285
2012/12/27,65826
2012/12/28,71845
2012/12/29,66527
2012/12/30,36269
2012/12/31,37195
2013/01/01,20269
2013/01/02,15144
2013/01/03,14913
2013/01/04,14076
2013/01/05,17424
2013/01/06,7032
2013/01/07,10662
2013/01/08,35020
2013/01/09,35844
2013/01/10,35907
2013/01/11,41335
2013/01/12,42607
2013/01/13,41788
2013/01/14,36170
2013/01/15,27530
2013/01/16,31371
2013/01/17,35745
2013/01/18,36683
2013/01/19,62755
2013/01/20,62753
2013/01/21,62133
2013/01/22,60486
2013/01/23,61088
2013/01/24,75580
2013/01/25,73559
2013/01/26,119988
2013/01/27,95390
2013/01/28,54000
2013/01/29,71516
2013/01/30,42314
2013/01/31,95296
2013/02/01,68533
2013/02/02,68716
2013/02/03,120222
2013/02/04,101291
2013/02/05,105075
2013/02/06,121507
2013/02/07,99412
2013/02/08,87782
2013/02/09,88901
2013/02/10,56502
2013/02/11,51973
2013/02/12,47941
2013/02/13,70338
2013/02/14,64933
2013/02/15,115886
2013/02/16,115036
2013/02/17,113918
2013/02/18,142119
2013/02/19,125979
2013/02/20,160288
2013/02/21,141191
2013/02/22,124593
2013/02/23,118142
2013/02/24,118416
2013/02/25,90208
2013/02/26,85866
2013/02/27,60619
2013/02/28,48167
2013/03/01,46672
2013/03/02,55715
2013/03/03,44810
2013/03/04,19154
2013/03/05,27708
2013/03/06,76439
2013/03/07,189653
2013/03/08,232185
2013/03/09,265679
2013/03/10,286250
2013/03/11,214774
2013/03/12,48659
2013/03/13,29321
2013/03/14,30736
2013/03/15,65098
2013/03/16,65437
2013/03/17,47221
2013/03/18,54948
2013/03/19,32710
2013/03/20,561005
2013/03/21,869754
2013/03/22,1031283
2013/03/23,973980
2013/03/24,925590
2013/03/25,854513
2013/03/26,705543
2013/03/27,607216
2013/03/28,838245
2013/03/29,737210
2013/03/30,728254
2013/03/31,705873
2013/04/01,458425
2013/04/02,442945
2013/04/03,595387
2013/04/04,843694
2013/04/05,1246477
2013/04/06,946223
2013/04/07,690831
2013/04/08,468986
2013/04/09,2217095
2013/04/10,2630164
2013/04/11,3762049
2013/04/12,5561480
2013/04/13,6710209
2013/04/14,8230612
2013/04/15,8841620
2013/04/16,5108175
2013/04/17,549121
2013/04/18,425363
2013/04/19,394840
2013/04/20,487577
2013/04/21,604202
2013/04/22,614292
2013/04/23,642902
2013/04/24,615608
2013/04/25,610169
2013/04/26,511914
2013/04/27,568355
2013/04/28,585432
2013/04/29,362725
2013/04/30,481013
2013/05/01,583304
2013/05/02,554215
2013/05/03,794380
2013/05/04,854386
2013/05/05,481179
2013/05/06,251918
2013/05/07,192278
2013/05/08,122178
2013/05/09,118636
2013/05/10,80357
2013/05/11,90197
2013/05/12,52712
2013/05/13,68062
2013/05/14,147042
2013/05/15,220938
2013/05/16,222053
2013/05/17,168013
2013/05/18,63731
2013/05/19,57852
2013/05/20,57747
2013/05/21,107540
2013/05/22,74899
2013/05/23,120391
2013/05/24,134956
2013/05/25,144784
2013/05/26,117452
2013/05/27,33991
2013/05/28,40261
2013/05/29,33278
2013/05/30,19778
2013/05/31,30894
2013/06/01,56574
2013/06/02,88085
2013/06/03,88044
2013/06/04,91114
2013/06/05,287228
2013/06/06,430735
2013/06/07,570170
2013/06/08,382829
2013/06/09,503247
2013/06/10,351603
2013/06/11,81122
2013/06/12,59390
2013/06/13,64880
2013/06/14,58459
2013/06/15,44282
2013/06/16,41170
2013/06/17,179617
2013/06/18,193521
2013/06/19,133436
2013/06/20,122236
2013/06/21,86546
2013/06/22,71582
2013/06/23,54210
2013/06/24,36890
2013/06/25,34854
2013/06/26,28923
2013/06/27,21419
2013/06/28,10710
2013/06/29,13330
2013/06/30,47309
2013/07/01,61997
2013/07/02,70971
2013/07/03,57053
2013/07/04,39919
2013/07/05,28051
2013/07/06,23138
2013/07/07,33740
2013/07/08,27372
2013/07/09,26627
2013/07/10,11122
2013/07/11,18371
2013/07/12,21389
2013/07/13,25807
2013/07/14,24613
2013/07/15,23160
2013/07/16,23087
2013/07/17,23686
2013/07/18,20827
2013/07/19,11971
2013/07/20,10368
2013/07/21,10371
2013/07/22,25887
2013/07/23,42851
2013/07/24,25579
2013/07/25,28909
2013/07/26,25767
2013/07/27,22312
2013/07/28,11325
2013/07/29,14803
2013/07/30,10833
2013/07/31,10505
2013/08/01,8437
2013/08/02,9400
2013/08/03,16641
2013/08/04,15601
2013/08/05,17470
2013/08/06,13774
2013/08/07,12240
2013/08/08,11607
2013/08/09,4352
2013/08/10,4284
2013/08/11,4280
2013/08/12,4847
2013/08/13,6938
2013/08/14,18548
2013/08/15,17975
2013/08/16,22679
2013/08/17,15816
2013/08/18,9940
2013/08/19,3594
2013/08/20,983.776
2013/08/21,997.61
2013/08/22,3691
2013/08/23,3493
2013/08/24,4624
2013/08/25,10208
2013/08/26,11750
2013/08/27,11576
2013/08/28,10647
2013/08/29,3522
2013/08/30,3140
2013/08/31,4762
2013/09/01,2618
2013/09/02,2015
2013/09/03,1376
2013/09/04,11116
2013/09/05,15094
2013/09/06,18800
2013/09/07,20091
2013/09/08,17507
2013/09/09,11740
2013/09/10,2299
2013/09/11,2475
2013/09/12,2487
2013/09/13,2454
2013/09/14,587.43
2013/09/15,6582
2013/09/16,10152
2013/09/17,10050
2013/09/18,8818
2013/09/19,7734
2013/09/20,5930
2013/09/21,2239
2013/09/22,1761
2013/09/23,1170
2013/09/24,553.611
2013/09/25,641.37
2013/09/26,4401
2013/09/27,4444
2013/09/28,4344
2013/09/29,3975
2013/09/30,3043
2013/10/01,1173
2013/10/02,588.141
2013/10/03,535.157
2013/10/04,593.81
2013/10/05,692.126
2013/10/06,1562
2013/10/07,2234
2013/10/08,2159
2013/10/09,1963
2013/10/10,1952
2013/10/11,1879
2013/10/12,265.029
2013/10/13,248.391
2013/10/14,238.055
2013/10/15,287.49
2013/10/16,882.66
2013/10/17,1972
2013/10/18,2066
2013/10/19,1739
2013/10/20,1737
2013/10/21,1262
2013/10/22,1022
2013/10/23,1441
2013/10/24,851.228
2013/10/25,727.986
2013/10/26,2857
2013/10/27,3480
2013/10/28,4088
2013/10/29,3657
2013/10/30,2489
2013/10/31,1324
2013/11/01,554.111
2013/11/02,185.413
2013/11/03,160.842
2013/11/04,126.179
2013/11/05,120.534
2013/11/06,131.781
2013/11/07,143.294
2013/11/08,270.286
2013/11/09,1315
2013/11/10,1281
2013/11/11,1290
2013/11/12,1561
2013/11/13,1118
2013/11/14,1637
2013/11/15,1809
2013/11/16,2301
2013/11/17,2014
2013/11/18,1430
2013/11/19,2951
2013/11/20,1477
2013/11/21,1773
2013/11/22,4479
2013/11/23,6230
2013/11/24,5783
2013/11/25,4722
2013/11/26,5029
2013/11/27,7744
2013/11/28,8072
2013/11/29,8137
2013/11/30,9862
2013/12/01,8139
2013/12/02,8340
2013/12/03,6616
2013/12/04,6211
2013/12/05,5484
2013/12/06,5408
2013/12/07,7464
2013/12/08,9023
2013/12/09,10014
2013/12/10,6550
2013/12/11,7337
2013/12/12,6222
2013/12/13,1795
2013/12/14,1736
2013/12/15,2629
2013/12/16,2471
2013/12/17,1935
2013/12/18,4857
2013/12/19,5499
2013/12/20,5518
2013/12/21,3857
2013/12/22,3716
2013/12/23,1204
2013/12/24,580.391
2013/12/25,644.339
2013/12/26,355.128
2013/12/27,448.61
2013/12/28,464.409
2013/12/29,603.139
2013/12/30,543.583
2013/12/31,494.984
2014/01/01,376.138
2014/01/02,1589
2014/01/03,1533
2014/01/04,1600
2014/01/05,1894
2014/01/06,2012
2014/01/07,1955
2014/01/08,1686
2014/01/09,662.94
2014/01/10,866.902
2014/01/11,595.442
2014/01/12,413.049
2014/01/13,1823
2014/01/14,2234
2014/01/15,2224
2014/01/16,2062
2014/01/17,2514
2014/01/18,1696
2014/01/19,432.261
2014/01/20,449.095
2014/01/21,522.434
2014/01/22,474.121
2014/01/23,503.526
2014/01/24,454.646
2014/01/25,653.948
2014/01/26,844.865
2014/01/27,437.046
2014/01/28,711.789
2014/01/29,340.081
2014/01/30,266.286
2014/01/31,217.095
2014/02/01,217.785
2014/02/02,217.682
2014/02/03,172.638
2014/02/04,99.489
2014/02/05,189.491
2014/02/06,133.936
2014/02/07,437.546
2014/02/08,495.506
2014/02/09,682.307
2014/02/10,622.612
2014/02/11,381.048
2014/02/12,286.858
2014/02/13,146.085
2014/02/14,174.037
2014/02/15,125.216
2014/02/16,106.662
2014/02/17,152.323
2014/02/18,143.233
2014/02/19,76.992
2014/02/20,98.262
2014/02/21,166.185
2014/02/22,140.194
2014/02/23,73.267
2014/02/24,67.266
2014/02/25,126.819
2014/02/26,106.149
2014/02/27,105.293
2014/02/28,103.36
2014/03/01,137.285
2014/03/02,155.487
2014/03/03,125.22
2014/03/04,126.018
2014/03/05,88.386
2014/03/06,99.236
2014/03/07,99.354
2014/03/08,62.742
2014/03/09,32.193
2014/03/10,49.254
2014/03/11,41.714
2014/03/12,45.474
2014/03/13,48.501
2014/03/14,66.992
2014/03/15,67.773
2014/03/16,53.991
2014/03/17,66.919
2014/03/18,58.197
2014/03/19,23.263
2014/03/20,21.255
2014/03/21,18.153
2014/03/22,33.113
2014/03/23,21.082
2014/03/24,23.288
2014/03/25,61.178
2014/03/26,53.442
2014/03/27,46.801
2014/03/28,54.711
