Date,transactions14sma
2011/05/29,5015
2011/05/30,5092
2011/05/31,5214
2011/06/01,5290
2011/06/02,5465
2011/06/03,5727
2011/06/04,6001
2011/06/05,6241
2011/06/06,6527
2011/06/07,6760
2011/06/08,7166
2011/06/09,7543
2011/06/10,7998
2011/06/11,8411
2011/06/12,8956
2011/06/13,9373
2011/06/14,9944
2011/06/15,10371
2011/06/16,10773
2011/06/17,10978
2011/06/18,11176
2011/06/19,11381
2011/06/20,11489
2011/06/21,11534
2011/06/22,11507
2011/06/23,11380
2011/06/24,11356
2011/06/25,11278
2011/06/26,11108
2011/06/27,11149
2011/06/28,10909
2011/06/29,10731
2011/06/30,10508
2011/07/01,10459
2011/07/02,10208
2011/07/03,9990
2011/07/04,9879
2011/07/05,9835
2011/07/06,9770
2011/07/07,9690
2011/07/08,9522
2011/07/09,9390
2011/07/10,9278
2011/07/11,9191
2011/07/12,9008
2011/07/13,8949
2011/07/14,8887
2011/07/15,8702
2011/07/16,8764
2011/07/17,8764
2011/07/18,8720
2011/07/19,8735
2011/07/20,8617
2011/07/21,8543
2011/07/22,8577
2011/07/23,8546
2011/07/24,8532
2011/07/25,8457
2011/07/26,8471
2011/07/27,8386
2011/07/28,8343
2011/07/29,8294
2011/07/30,8104
2011/07/31,8083
2011/08/01,8028
2011/08/02,8001
2011/08/03,7920
2011/08/04,7932
2011/08/05,7816
2011/08/06,7776
2011/08/07,7671
2011/08/08,7515
2011/08/09,7578
2011/08/10,7604
2011/08/11,7568
2011/08/12,7559
2011/08/13,7646
2011/08/14,7604
2011/08/15,7620
2011/08/16,7679
2011/08/17,7679
2011/08/18,7615
2011/08/19,7633
2011/08/20,7657
2011/08/21,7723
2011/08/22,7759
2011/08/23,7620
2011/08/24,7552
2011/08/25,7527
2011/08/26,7544
2011/08/27,7471
2011/08/28,7337
2011/08/29,7316
2011/08/30,7185
2011/08/31,7153
2011/09/01,7139
2011/09/02,7095
2011/09/03,7005
2011/09/04,6978
2011/09/05,6924
2011/09/06,6963
2011/09/07,6943
2011/09/08,6891
2011/09/09,6887
2011/09/10,6860
2011/09/11,6920
2011/09/12,6812
2011/09/13,6721
2011/09/14,6643
2011/09/15,6589
2011/09/16,6534
2011/09/17,6501
2011/09/18,6408
2011/09/19,6383
2011/09/20,6406
2011/09/21,6448
2011/09/22,6421
2011/09/23,6347
2011/09/24,6329
2011/09/25,6276
2011/09/26,6209
2011/09/27,6180
2011/09/28,6167
2011/09/29,6106
2011/09/30,6081
2011/10/01,6075
2011/10/02,6010
2011/10/03,5999
2011/10/04,5834
2011/10/05,5697
2011/10/06,5683
2011/10/07,5636
2011/10/08,5613
2011/10/09,5595
2011/10/10,5613
2011/10/11,5604
2011/10/12,5601
2011/10/13,5559
2011/10/14,5576
2011/10/15,5591
2011/10/16,5587
2011/10/17,5536
2011/10/18,5468
2011/10/19,5423
2011/10/20,5334
2011/10/21,5302
2011/10/22,5283
2011/10/23,5295
2011/10/24,5298
2011/10/25,5246
2011/10/26,5197
2011/10/27,5175
2011/10/28,5107
2011/10/29,5109
2011/10/30,5110
2011/10/31,5066
2011/11/01,5129
2011/11/02,5189
2011/11/03,5303
2011/11/04,5397
2011/11/05,5451
2011/11/06,5408
2011/11/07,5376
2011/11/08,5430
2011/11/09,5510
2011/11/10,5641
2011/11/11,5638
2011/11/12,5602
2011/11/13,5628
2011/11/14,5679
2011/11/15,5701
2011/11/16,5707
2011/11/17,5613
2011/11/18,5517
2011/11/19,5432
2011/11/20,5439
2011/11/21,5388
2011/11/22,5353
2011/11/23,5294
2011/11/24,5187
2011/11/25,5214
2011/11/26,5189
2011/11/27,5169
2011/11/28,5171
2011/11/29,5195
2011/11/30,5251
2011/12/01,5348
2011/12/02,5429
2011/12/03,5491
2011/12/04,5510
2011/12/05,5612
2011/12/06,5788
2011/12/07,5826
2011/12/08,5880
2011/12/09,5886
2011/12/10,5950
2011/12/11,5962
2011/12/12,5886
2011/12/13,5814
2011/12/14,5732
2011/12/15,5629
2011/12/16,5549
2011/12/17,5503
2011/12/18,5449
2011/12/19,5421
2011/12/20,5303
2011/12/21,5263
2011/12/22,5267
2011/12/23,5274
2011/12/24,5201
2011/12/25,5201
2011/12/26,5253
2011/12/27,5238
2011/12/28,5189
2011/12/29,5213
2011/12/30,5203
2011/12/31,5213
2012/01/01,5239
2012/01/02,5208
2012/01/03,5169
2012/01/04,5180
2012/01/05,5261
2012/01/06,5328
2012/01/07,5414
2012/01/08,5495
2012/01/09,5530
2012/01/10,5635
2012/01/11,5787
2012/01/12,5892
2012/01/13,6021
2012/01/14,6140
2012/01/15,6235
2012/01/16,6345
2012/01/17,6415
2012/01/18,6482
2012/01/19,6475
2012/01/20,6486
2012/01/21,6521
2012/01/22,6446
2012/01/23,6444
2012/01/24,6487
2012/01/25,6546
2012/01/26,6540
2012/01/27,6504
2012/01/28,6440
2012/01/29,6446
2012/01/30,6388
2012/01/31,6400
2012/02/01,6389
2012/02/02,6407
2012/02/03,6426
2012/02/04,6488
2012/02/05,6591
2012/02/06,6596
2012/02/07,6577
2012/02/08,6511
2012/02/09,6574
2012/02/10,6725
2012/02/11,6851
2012/02/12,6895
2012/02/13,7029
2012/02/14,7213
2012/02/15,7416
2012/02/16,7587
2012/02/17,7568
2012/02/18,7516
2012/02/19,7456
2012/02/20,7471
2012/02/21,7429
2012/02/22,7440
2012/02/23,7477
2012/02/24,7367
2012/02/25,7268
2012/02/26,7182
2012/02/27,7091
2012/02/28,6892
2012/02/29,6702
2012/03/01,6506
2012/03/02,6569
2012/03/03,6478
2012/03/04,6525
2012/03/05,6570
2012/03/06,6566
2012/03/07,6527
2012/03/08,6429
2012/03/09,6397
2012/03/10,6330
2012/03/11,6289
2012/03/12,6245
2012/03/13,6293
2012/03/14,6309
2012/03/15,6273
2012/03/16,6221
2012/03/17,6338
2012/03/18,6297
2012/03/19,6273
2012/03/20,6305
2012/03/21,6331
2012/03/22,6327
2012/03/23,6305
2012/03/24,6376
2012/03/25,6445
2012/03/26,6480
2012/03/27,6428
2012/03/28,6452
2012/03/29,6539
2012/03/30,6531
2012/03/31,6482
2012/04/01,6449
2012/04/02,6438
2012/04/03,6505
2012/04/04,6517
2012/04/05,6551
2012/04/06,6589
2012/04/07,6572
2012/04/08,6551
2012/04/09,6552
2012/04/10,6681
2012/04/11,6726
2012/04/12,6782
2012/04/13,6799
2012/04/14,6933
2012/04/15,7064
2012/04/16,7212
2012/04/17,7217
2012/04/18,7320
2012/04/19,7379
2012/04/20,7491
2012/04/21,7570
2012/04/22,7602
2012/04/23,7637
2012/04/24,7580
2012/04/25,7560
2012/04/26,7687
2012/04/27,7697
2012/04/28,7653
2012/04/29,7674
2012/04/30,7731
2012/05/01,7901
2012/05/02,7999
2012/05/03,8435
2012/05/04,8850
2012/05/05,9263
2012/05/06,9604
2012/05/07,10397
2012/05/08,11113
2012/05/09,11802
2012/05/10,11924
2012/05/11,12771
2012/05/12,13551
2012/05/13,14055
2012/05/14,15410
2012/05/15,16272
2012/05/16,16853
2012/05/17,17065
2012/05/18,17808
2012/05/19,19410
2012/05/20,20862
2012/05/21,21819
2012/05/22,22235
2012/05/23,22965
2012/05/24,24023
2012/05/25,24735
2012/05/26,25088
2012/05/27,25923
2012/05/28,26032
2012/05/29,26574
2012/05/30,27109
2012/05/31,27399
2012/06/01,27583
2012/06/02,25968
2012/06/03,26120
2012/06/04,27142
2012/06/05,28631
2012/06/06,27808
2012/06/07,28280
2012/06/08,27914
2012/06/09,28610
2012/06/10,29629
2012/06/11,29818
2012/06/12,28989
2012/06/13,31217
2012/06/14,34139
2012/06/15,36133
2012/06/16,38310
2012/06/17,39046
2012/06/18,38554
2012/06/19,37954
2012/06/20,39119
2012/06/21,38661
2012/06/22,38637
2012/06/23,37870
2012/06/24,36563
2012/06/25,36290
2012/06/26,37147
2012/06/27,35294
2012/06/28,32766
2012/06/29,30474
2012/06/30,28999
2012/07/01,27241
2012/07/02,26248
2012/07/03,25298
2012/07/04,24649
2012/07/05,24281
2012/07/06,24305
2012/07/07,24541
2012/07/08,24426
2012/07/09,24169
2012/07/10,24515
2012/07/11,24544
2012/07/12,24385
2012/07/13,24504
2012/07/14,24514
2012/07/15,25019
2012/07/16,25464
2012/07/17,26358
2012/07/18,27031
2012/07/19,27703
2012/07/20,28623
2012/07/21,29266
2012/07/22,30270
2012/07/23,30812
2012/07/24,30332
2012/07/25,30050
2012/07/26,30506
2012/07/27,30691
2012/07/28,31580
2012/07/29,32160
2012/07/30,32373
2012/07/31,32827
2012/08/01,32682
2012/08/02,32835
2012/08/03,32190
2012/08/04,31790
2012/08/05,31679
2012/08/06,31872
2012/08/07,31960
2012/08/08,32877
2012/08/09,32822
2012/08/10,32911
2012/08/11,32760
2012/08/12,32772
2012/08/13,33807
2012/08/14,33305
2012/08/15,34905
2012/08/16,35853
2012/08/17,36767
2012/08/18,37350
2012/08/19,37609
2012/08/20,37638
2012/08/21,38552
2012/08/22,38389
2012/08/23,38523
2012/08/24,38802
2012/08/25,38826
2012/08/26,38459
2012/08/27,37333
2012/08/28,37000
2012/08/29,35660
2012/08/30,34763
2012/08/31,34768
2012/09/01,35025
2012/09/02,34786
2012/09/03,34959
2012/09/04,34784
2012/09/05,35015
2012/09/06,35798
2012/09/07,35883
2012/09/08,35721
2012/09/09,35861
2012/09/10,35899
2012/09/11,36499
2012/09/12,36063
2012/09/13,35715
2012/09/14,35392
2012/09/15,34427
2012/09/16,34058
2012/09/17,33072
2012/09/18,32562
2012/09/19,31929
2012/09/20,31108
2012/09/21,30884
2012/09/22,30229
2012/09/23,29981
2012/09/24,29664
2012/09/25,28661
2012/09/26,28970
2012/09/27,28920
2012/09/28,28681
2012/09/29,28446
2012/09/30,27893
2012/10/01,27916
2012/10/02,27922
2012/10/03,27525
2012/10/04,27622
2012/10/05,28054
2012/10/06,28816
2012/10/07,29298
2012/10/08,29941
2012/10/09,30746
2012/10/10,30661
2012/10/11,30615
2012/10/12,30324
2012/10/13,30976
2012/10/14,31460
2012/10/15,31905
2012/10/16,32023
2012/10/17,32389
2012/10/18,32076
2012/10/19,31289
2012/10/20,31130
2012/10/21,31564
2012/10/22,31918
2012/10/23,31675
2012/10/24,31743
2012/10/25,31694
2012/10/26,31209
2012/10/27,30009
2012/10/28,29331
2012/10/29,28654
2012/10/30,28384
2012/10/31,28094
2012/11/01,27765
2012/11/02,28025
2012/11/03,27558
2012/11/04,26378
2012/11/05,25594
2012/11/06,25590
2012/11/07,25897
2012/11/08,26283
2012/11/09,26515
2012/11/10,27288
2012/11/11,27689
2012/11/12,27862
2012/11/13,27604
2012/11/14,27758
2012/11/15,28755
2012/11/16,29502
2012/11/17,30119
2012/11/18,30822
2012/11/19,31162
2012/11/20,31509
2012/11/21,31694
2012/11/22,31587
2012/11/23,32099
2012/11/24,32285
2012/11/25,33227
2012/11/26,34082
2012/11/27,34117
2012/11/28,34640
2012/11/29,34625
2012/11/30,33935
2012/12/01,34001
2012/12/02,33035
2012/12/03,31944
2012/12/04,31625
2012/12/05,31247
2012/12/06,31695
2012/12/07,31683
2012/12/08,31931
2012/12/09,31598
2012/12/10,31622
2012/12/11,32276
2012/12/12,32242
2012/12/13,32608
2012/12/14,33271
2012/12/15,33194
2012/12/16,34258
2012/12/17,35643
2012/12/18,36889
2012/12/19,37675
2012/12/20,37589
2012/12/21,38477
2012/12/22,39768
2012/12/23,40102
2012/12/24,40095
2012/12/25,39523
2012/12/26,39510
2012/12/27,39599
2012/12/28,40173
2012/12/29,40581
2012/12/30,41289
2012/12/31,40504
2013/01/01,39221
2013/01/02,38840
2013/01/03,39292
2013/01/04,39576
2013/01/05,38744
2013/01/06,38477
2013/01/07,38773
2013/01/08,39478
2013/01/09,39952
2013/01/10,40578
2013/01/11,40984
2013/01/12,41526
2013/01/13,41814
2013/01/14,42849
2013/01/15,43790
2013/01/16,44805
2013/01/17,45223
2013/01/18,45264
2013/01/19,46447
2013/01/20,47044
2013/01/21,47058
2013/01/22,47423
2013/01/23,47673
2013/01/24,47221
2013/01/25,46917
2013/01/26,47392
2013/01/27,47818
2013/01/28,48363
2013/01/29,48837
2013/01/30,47949
2013/01/31,48196
2013/02/01,48925
2013/02/02,48804
2013/02/03,50214
2013/02/04,51252
2013/02/05,51940
2013/02/06,51645
2013/02/07,52717
2013/02/08,53603
2013/02/09,53988
2013/02/10,54061
2013/02/11,54447
2013/02/12,54937
2013/02/13,56213
2013/02/14,56165
2013/02/15,55896
2013/02/16,55677
2013/02/17,54853
2013/02/18,54523
2013/02/19,54602
2013/02/20,55827
2013/02/21,55445
2013/02/22,55533
2013/02/23,55541
2013/02/24,55593
2013/02/25,56272
2013/02/26,56619
2013/02/27,56750
2013/02/28,57613
2013/03/01,58250
2013/03/02,58566
2013/03/03,58913
2013/03/04,59888
2013/03/05,60057
2013/03/06,60275
2013/03/07,61052
2013/03/08,60601
2013/03/09,60434
2013/03/10,61623
2013/03/11,61065
2013/03/12,59999
2013/03/13,59698
2013/03/14,59343
2013/03/15,59216
2013/03/16,57668
2013/03/17,56300
2013/03/18,54830
2013/03/19,54060
2013/03/20,52878
2013/03/21,52074
2013/03/22,52406
2013/03/23,52215
2013/03/24,50607
2013/03/25,49873
2013/03/26,49913
2013/03/27,49666
2013/03/28,49874
2013/03/29,49837
2013/03/30,51624
2013/03/31,52243
2013/04/01,52906
2013/04/02,54132
2013/04/03,55396
2013/04/04,56210
2013/04/05,56271
2013/04/06,56190
2013/04/07,57063
2013/04/08,57969
2013/04/09,59247
2013/04/10,60005
2013/04/11,60536
2013/04/12,60281
2013/04/13,59876
2013/04/14,60698
2013/04/15,60823
2013/04/16,61146
2013/04/17,60629
2013/04/18,59183
2013/04/19,59052
2013/04/20,58809
2013/04/21,57428
2013/04/22,56394
2013/04/23,56015
2013/04/24,56099
2013/04/25,55681
2013/04/26,55436
2013/04/27,54784
2013/04/28,53811
2013/04/29,53616
2013/04/30,52177
2013/05/01,52079
2013/05/02,52709
2013/05/03,52129
2013/05/04,52269
2013/05/05,52706
2013/05/06,53144
2013/05/07,52791
2013/05/08,51750
2013/05/09,52051
2013/05/10,52952
2013/05/11,55023
2013/05/12,56706
2013/05/13,57365
2013/05/14,58712
2013/05/15,59345
2013/05/16,59753
2013/05/17,60274
2013/05/18,60414
2013/05/19,60235
2013/05/20,59915
2013/05/21,59717
2013/05/22,59828
2013/05/23,59329
2013/05/24,58437
2013/05/25,56859
2013/05/26,55094
2013/05/27,54505
2013/05/28,53834
2013/05/29,53181
2013/05/30,52912
2013/05/31,52598
2013/06/01,52743
2013/06/02,52892
2013/06/03,53390
2013/06/04,53648
2013/06/05,53973
2013/06/06,53604
2013/06/07,53375
2013/06/08,53155
2013/06/09,53424
2013/06/10,52870
2013/06/11,52339
2013/06/12,51683
2013/06/13,50665
2013/06/14,50367
2013/06/15,49049
2013/06/16,48552
2013/06/17,47847
2013/06/18,47024
2013/06/19,46346
2013/06/20,46197
2013/06/21,45828
2013/06/22,45569
2013/06/23,45143
2013/06/24,45090
2013/06/25,44732
2013/06/26,44715
2013/06/27,44926
2013/06/28,44882
2013/06/29,44934
2013/06/30,44078
2013/07/01,43590
2013/07/02,43135
2013/07/03,42310
2013/07/04,41079
2013/07/05,40364
2013/07/06,39561
2013/07/07,38978
2013/07/08,38645
2013/07/09,38372
2013/07/10,37914
2013/07/11,37721
2013/07/12,37630
2013/07/13,37732
2013/07/14,38015
2013/07/15,37845
2013/07/16,37826
2013/07/17,38191
2013/07/18,38611
2013/07/19,38593
2013/07/20,38616
2013/07/21,38980
2013/07/22,39007
2013/07/23,38838
2013/07/24,39064
2013/07/25,39001
2013/07/26,38223
2013/07/27,38144
2013/07/28,38314
2013/07/29,38674
2013/07/30,38867
2013/07/31,39501
2013/08/01,40196
2013/08/02,41260
2013/08/03,42121
2013/08/04,42658
2013/08/05,43443
2013/08/06,44578
2013/08/07,45665
2013/08/08,46768
2013/08/09,47643
2013/08/10,48698
2013/08/11,48775
2013/08/12,49373
2013/08/13,50156
2013/08/14,50310
2013/08/15,50827
2013/08/16,52217
2013/08/17,52987
2013/08/18,53947
2013/08/19,55398
2013/08/20,56031
2013/08/21,56239
2013/08/22,56866
2013/08/23,57262
2013/08/24,57273
2013/08/25,57708
2013/08/26,58130
2013/08/27,58782
2013/08/28,59716
2013/08/29,59776
2013/08/30,59165
2013/08/31,58517
2013/09/01,57815
2013/09/02,56380
2013/09/03,55590
2013/09/04,55053
2013/09/05,54621
2013/09/06,55025
2013/09/07,55039
2013/09/08,55182
2013/09/09,55292
2013/09/10,54655
2013/09/11,53543
2013/09/12,53063
2013/09/13,51794
2013/09/14,51513
2013/09/15,52021
2013/09/16,52070
2013/09/17,53197
2013/09/18,53738
2013/09/19,53672
2013/09/20,53538
2013/09/21,53573
2013/09/22,53887
2013/09/23,54433
2013/09/24,55097
2013/09/25,55478
2013/09/26,55856
2013/09/27,56007
2013/09/28,55940
2013/09/29,55048
2013/09/30,54710
2013/10/01,53941
2013/10/02,54040
2013/10/03,54020
2013/10/04,53518
2013/10/05,53014
2013/10/06,52441
2013/10/07,50960
2013/10/08,49717
2013/10/09,49442
2013/10/10,49390
2013/10/11,49747
2013/10/12,50237
2013/10/13,50956
2013/10/14,51686
2013/10/15,51584
2013/10/16,50787
2013/10/17,49884
2013/10/18,50435
2013/10/19,51137
2013/10/20,51604
2013/10/21,52736
2013/10/22,54153
2013/10/23,54481
2013/10/24,54964
2013/10/25,55357
2013/10/26,55236
2013/10/27,54695
2013/10/28,54247
2013/10/29,53833
2013/10/30,53664
2013/10/31,54469
2013/11/01,53447
2013/11/02,52296
2013/11/03,51335
2013/11/04,50270
2013/11/05,49314
2013/11/06,49296
2013/11/07,49080
2013/11/08,49212
2013/11/09,49747
2013/11/10,50737
2013/11/11,51186
2013/11/12,51782
2013/11/13,52957
2013/11/14,53761
2013/11/15,54874
2013/11/16,55446
2013/11/17,56544
2013/11/18,58941
2013/11/19,61892
2013/11/20,63503
2013/11/21,64309
2013/11/22,65572
2013/11/23,66809
2013/11/24,67047
2013/11/25,68075
2013/11/26,69870
2013/11/27,72059
2013/11/28,74167
2013/11/29,76250
2013/11/30,78253
2013/12/01,79739
2013/12/02,79491
2013/12/03,78400
2013/12/04,78547
2013/12/05,79364
2013/12/06,79016
2013/12/07,78669
2013/12/08,77711
2013/12/09,77127
2013/12/10,75999
2013/12/11,73983
2013/12/12,71077
2013/12/13,68937
2013/12/14,67426
2013/12/15,66010
2013/12/16,65565
2013/12/17,64856
2013/12/18,64989
2013/12/19,64056
2013/12/20,63557
2013/12/21,62728
2013/12/22,63117
2013/12/23,62449
2013/12/24,61611
2013/12/25,60763
2013/12/26,60266
2013/12/27,59734
2013/12/28,59305
2013/12/29,59235
2013/12/30,58254
2013/12/31,56906
2014/01/01,54160
2014/01/02,53059
2014/01/03,52767
2014/01/04,52480
2014/01/05,52890
2014/01/06,53824
2014/01/07,54327
2014/01/08,54754
2014/01/09,55306
2014/01/10,55412
2014/01/11,55969
2014/01/12,55910
2014/01/13,55756
2014/01/14,56367
2014/01/15,57693
2014/01/16,57827
2014/01/17,57689
2014/01/18,57652
2014/01/19,56892
2014/01/20,56581
2014/01/21,57272
2014/01/22,57586
2014/01/23,57913
2014/01/24,58729
2014/01/25,58590
2014/01/26,58812
2014/01/27,59591
2014/01/28,60190
2014/01/29,60055
2014/01/30,60348
2014/01/31,60434
2014/02/01,60667
2014/02/02,60985
2014/02/03,60600
2014/02/04,60401
2014/02/05,60524
2014/02/06,60994
2014/02/07,61348
2014/02/08,62142
2014/02/09,62357
2014/02/10,62536
2014/02/11,62640
2014/02/12,62812
2014/02/13,63279
2014/02/14,64323
2014/02/15,64827
2014/02/16,65187
2014/02/17,65422
2014/02/18,65109
2014/02/19,65293
2014/02/20,65364
2014/02/21,65284
2014/02/22,64831
2014/02/23,65079
2014/02/24,65572
2014/02/25,66491
2014/02/26,67279
2014/02/27,67530
2014/02/28,67202
2014/03/01,67313
2014/03/02,67253
2014/03/03,68711
2014/03/04,70083
2014/03/05,70247
2014/03/06,70203
2014/03/07,70413
2014/03/08,70837
2014/03/09,70985
2014/03/10,70780
2014/03/11,70503
2014/03/12,70729
2014/03/13,70870
2014/03/14,70896
2014/03/15,70674
2014/03/16,70864
2014/03/17,69801
2014/03/18,67626
2014/03/19,67726
2014/03/20,67760
2014/03/21,67812
2014/03/22,67961
2014/03/23,67647
2014/03/24,67652
2014/03/25,67344
2014/03/26,66772
2014/03/27,66694
2014/03/28,66438
2014/03/29,65935
2014/03/30,65760
2014/03/31,65662
2014/04/01,66374
2014/04/02,65879
2014/04/03,65593
2014/04/04,65064
2014/04/05,64287
2014/04/06,63734
2014/04/07,63367
2014/04/08,63080
2014/04/09,62854
2014/04/10,62592
2014/04/11,62496
2014/04/12,62102
2014/04/13,61693
2014/04/14,62061
2014/04/15,62680
2014/04/16,62803
2014/04/17,62674
2014/04/18,62056
2014/04/19,61894
2014/04/20,61823
2014/04/21,61271
2014/04/22,61999
2014/04/23,62627
2014/04/24,62961
2014/04/25,63454
2014/04/26,63770
2014/04/27,63876
