Date,sentbyaddress30ema
2011/01/12,851.015
2011/01/13,865.982
2011/01/14,877.273
2011/01/15,892.094
2011/01/16,907.443
2011/01/17,915.028
2011/01/18,923.993
2011/01/19,939.026
2011/01/20,951.799
2011/01/21,981.425
2011/01/22,1021
2011/01/23,1040
2011/01/24,1075
2011/01/25,1075
2011/01/26,1081
2011/01/27,1080
2011/01/28,1097
2011/01/29,1130
2011/01/30,1238
2011/01/31,1266
2011/02/01,1266
2011/02/02,1254
2011/02/03,1234
2011/02/04,1227
2011/02/05,1213
2011/02/06,1203
2011/02/07,1193
2011/02/08,1183
2011/02/09,1209
2011/02/10,1300
2011/02/11,1408
2011/02/12,1475
2011/02/13,1529
2011/02/14,1593
2011/02/15,1663
2011/02/16,1711
2011/02/17,1778
2011/02/18,1834
2011/02/19,1846
2011/02/20,1885
2011/02/21,1926
2011/02/22,1983
2011/02/23,2042
2011/02/24,2088
2011/02/25,2120
2011/02/26,2141
2011/02/27,2181
2011/02/28,2182
2011/03/01,2275
2011/03/02,2294
2011/03/03,2399
2011/03/04,2406
2011/03/05,2420
2011/03/06,2430
2011/03/07,2436
2011/03/08,2489
2011/03/09,2500
2011/03/10,2491
2011/03/11,2485
2011/03/12,2490
2011/03/13,2479
2011/03/14,2449
2011/03/15,2464
2011/03/16,2460
2011/03/17,2471
2011/03/18,2467
2011/03/19,2477
2011/03/20,2569
2011/03/21,2637
2011/03/22,2661
2011/03/23,2820
2011/03/24,2845
2011/03/25,2860
2011/03/26,2923
2011/03/27,2981
2011/03/28,3041
2011/03/29,3084
2011/03/30,3068
2011/03/31,3085
2011/04/01,3046
2011/04/02,3024
2011/04/03,3009
2011/04/04,3038
2011/04/05,3052
2011/04/06,3044
2011/04/07,3015
2011/04/08,2997
2011/04/09,2982
2011/04/10,2962
2011/04/11,2963
2011/04/12,2975
2011/04/13,3005
2011/04/14,3134
2011/04/15,3128
2011/04/16,3129
2011/04/17,3147
2011/04/18,3220
2011/04/19,3334
2011/04/20,3382
2011/04/21,3363
2011/04/22,3354
2011/04/23,3370
2011/04/24,3373
2011/04/25,3410
2011/04/26,3503
2011/04/27,3665
2011/04/28,3731
2011/04/29,3830
2011/04/30,4001
2011/05/01,4118
2011/05/02,4150
2011/05/03,4185
2011/05/04,4221
2011/05/05,4301
2011/05/06,4375
2011/05/07,4467
2011/05/08,4491
2011/05/09,4566
2011/05/10,4611
2011/05/11,4648
2011/05/12,4694
2011/05/13,4815
2011/05/14,4958
2011/05/15,5048
2011/05/16,5223
2011/05/17,5387
2011/05/18,5635
2011/05/19,5801
2011/05/20,5963
2011/05/21,6127
2011/05/22,6300
2011/05/23,6497
2011/05/24,6718
2011/05/25,6972
2011/05/26,7246
2011/05/27,7308
2011/05/28,7394
2011/05/29,7451
2011/05/30,7584
2011/05/31,7758
2011/06/01,7971
2011/06/02,8228
2011/06/03,8592
2011/06/04,9000
2011/06/05,9344
2011/06/06,9792
2011/06/07,10120
2011/06/08,10731
2011/06/09,11374
2011/06/10,11876
2011/06/11,12314
2011/06/12,12887
2011/06/13,13327
2011/06/14,13994
2011/06/15,14495
2011/06/16,15002
2011/06/17,15323
2011/06/18,15616
2011/06/19,15945
2011/06/20,16177
2011/06/21,16299
2011/06/22,16565
2011/06/23,16693
2011/06/24,16851
2011/06/25,16887
2011/06/26,16918
2011/06/27,17212
2011/06/28,17356
2011/06/29,17385
2011/06/30,17386
2011/07/01,17412
2011/07/02,17223
2011/07/03,17106
2011/07/04,17115
2011/07/05,17090
2011/07/06,17184
2011/07/07,17083
2011/07/08,16990
2011/07/09,16791
2011/07/10,16638
2011/07/11,16708
2011/07/12,16583
2011/07/13,16582
2011/07/14,16559
2011/07/15,16423
2011/07/16,16373
2011/07/17,16260
2011/07/18,16237
2011/07/19,16215
2011/07/20,16186
2011/07/21,16077
2011/07/22,16066
2011/07/23,15911
2011/07/24,15822
2011/07/25,15869
2011/07/26,15820
2011/07/27,15746
2011/07/28,15699
2011/07/29,15568
2011/07/30,15301
2011/07/31,15268
2011/08/01,15230
2011/08/02,15268
2011/08/03,15164
2011/08/04,15105
2011/08/05,14995
2011/08/06,14792
2011/08/07,14631
2011/08/08,14529
2011/08/09,14636
2011/08/10,14666
2011/08/11,14614
2011/08/12,14499
2011/08/13,14446
2011/08/14,14416
2011/08/15,14428
2011/08/16,14539
2011/08/17,14469
2011/08/18,14431
2011/08/19,14365
2011/08/20,14276
2011/08/21,14226
2011/08/22,14219
2011/08/23,14153
2011/08/24,14092
2011/08/25,14016
2011/08/26,13955
2011/08/27,13811
2011/08/28,13594
2011/08/29,13590
2011/08/30,13608
2011/08/31,13589
2011/09/01,13544
2011/09/02,13482
2011/09/03,13338
2011/09/04,13321
2011/09/05,13284
2011/09/06,13360
2011/09/07,13330
2011/09/08,13242
2011/09/09,13230
2011/09/10,13104
2011/09/11,13026
2011/09/12,12975
2011/09/13,12882
2011/09/14,12776
2011/09/15,12716
2011/09/16,12606
2011/09/17,12443
2011/09/18,12357
2011/09/19,12326
2011/09/20,12386
2011/09/21,12409
2011/09/22,12305
2011/09/23,12221
2011/09/24,12097
2011/09/25,11955
2011/09/26,11839
2011/09/27,11763
2011/09/28,11695
2011/09/29,11585
2011/09/30,11509
2011/10/01,11392
2011/10/02,11245
2011/10/03,11231
2011/10/04,11160
2011/10/05,11123
2011/10/06,11098
2011/10/07,11058
2011/10/08,10960
2011/10/09,10873
2011/10/10,10839
2011/10/11,10826
2011/10/12,10802
2011/10/13,10684
2011/10/14,10681
2011/10/15,10644
2011/10/16,10530
2011/10/17,10518
2011/10/18,10412
2011/10/19,10332
2011/10/20,10205
2011/10/21,10140
2011/10/22,10075
2011/10/23,10061
2011/10/24,10086
2011/10/25,10064
2011/10/26,10014
2011/10/27,9913
2011/10/28,9856
2011/10/29,9853
2011/10/30,9773
2011/10/31,9739
2011/11/01,9739
2011/11/02,9755
2011/11/03,9770
2011/11/04,9883
2011/11/05,9903
2011/11/06,9839
2011/11/07,9811
2011/11/08,9851
2011/11/09,9929
2011/11/10,10004
2011/11/11,9941
2011/11/12,9894
2011/11/13,9852
2011/11/14,9875
2011/11/15,9924
2011/11/16,9934
2011/11/17,9867
2011/11/18,9835
2011/11/19,9679
2011/11/20,9556
2011/11/21,9413
2011/11/22,9333
2011/11/23,9256
2011/11/24,9148
2011/11/25,9096
2011/11/26,8982
2011/11/27,8904
2011/11/28,8924
2011/11/29,9020
2011/11/30,9103
2011/12/01,9151
2011/12/02,9186
2011/12/03,9159
2011/12/04,9113
2011/12/05,9130
2011/12/06,9283
2011/12/07,9276
2011/12/08,9244
2011/12/09,9205
2011/12/10,9174
2011/12/11,9106
2011/12/12,9023
2011/12/13,8960
2011/12/14,8942
2011/12/15,8830
2011/12/16,8754
2011/12/17,8671
2011/12/18,8588
2011/12/19,8630
2011/12/20,8695
2011/12/21,8678
2011/12/22,8691
2011/12/23,8700
2011/12/24,8608
2011/12/25,8593
2011/12/26,8601
2011/12/27,8578
2011/12/28,8523
2011/12/29,8505
2011/12/30,8452
2011/12/31,8398
2012/01/01,8363
2012/01/02,8357
2012/01/03,8389
2012/01/04,8415
2012/01/05,8570
2012/01/06,8678
2012/01/07,8710
2012/01/08,8783
2012/01/09,8829
2012/01/10,8925
2012/01/11,9052
2012/01/12,9104
2012/01/13,9185
2012/01/14,9271
2012/01/15,9286
2012/01/16,9373
2012/01/17,9434
2012/01/18,9493
2012/01/19,9555
2012/01/20,9598
2012/01/21,9598
2012/01/22,9501
2012/01/23,9508
2012/01/24,9584
2012/01/25,9739
2012/01/26,9763
2012/01/27,9769
2012/01/28,9743
2012/01/29,9749
2012/01/30,9751
2012/01/31,9831
2012/02/01,9877
2012/02/02,9980
2012/02/03,10073
2012/02/04,10146
2012/02/05,10176
2012/02/06,10152
2012/02/07,10182
2012/02/08,10222
2012/02/09,10290
2012/02/10,10394
2012/02/11,10427
2012/02/12,10427
2012/02/13,10523
2012/02/14,10717
2012/02/15,10874
2012/02/16,11035
2012/02/17,10974
2012/02/18,10936
2012/02/19,10832
2012/02/20,10786
2012/02/21,10746
2012/02/22,10787
2012/02/23,10892
2012/02/24,10912
2012/02/25,10866
2012/02/26,10778
2012/02/27,10776
2012/02/28,10811
2012/02/29,10828
2012/03/01,10849
2012/03/02,10934
2012/03/03,10795
2012/03/04,10817
2012/03/05,10868
2012/03/06,10859
2012/03/07,10872
2012/03/08,10904
2012/03/09,10915
2012/03/10,10806
2012/03/11,10699
2012/03/12,10683
2012/03/13,10769
2012/03/14,10800
2012/03/15,10768
2012/03/16,10783
2012/03/17,10814
2012/03/18,10738
2012/03/19,10735
2012/03/20,10765
2012/03/21,10813
2012/03/22,10834
2012/03/23,10770
2012/03/24,10728
2012/03/25,10664
2012/03/26,10670
2012/03/27,10682
2012/03/28,10740
2012/03/29,10818
2012/03/30,10818
2012/03/31,10771
2012/04/01,10655
2012/04/02,10635
2012/04/03,10746
2012/04/04,10792
2012/04/05,10802
2012/04/06,10802
2012/04/07,10738
2012/04/08,10676
2012/04/09,10667
2012/04/10,10783
2012/04/11,10925
2012/04/12,11064
2012/04/13,11066
2012/04/14,11154
2012/04/15,11164
2012/04/16,11317
2012/04/17,11401
2012/04/18,11542
2012/04/19,11599
2012/04/20,11727
2012/04/21,11713
2012/04/22,11635
2012/04/23,11642
2012/04/24,11686
2012/04/25,11739
2012/04/26,11883
2012/04/27,11881
2012/04/28,11850
2012/04/29,11829
2012/04/30,11989
2012/05/01,12154
2012/05/02,12310
2012/05/03,12583
2012/05/04,12846
2012/05/05,12998
2012/05/06,13070
2012/05/07,13462
2012/05/08,13787
2012/05/09,14136
2012/05/10,14202
2012/05/11,14576
2012/05/12,14792
2012/05/13,14862
2012/05/14,15623
2012/05/15,15998
2012/05/16,16204
2012/05/17,16273
2012/05/18,16564
2012/05/19,17156
2012/05/20,17572
2012/05/21,17993
2012/05/22,18198
2012/05/23,18498
2012/05/24,18726
2012/05/25,19020
2012/05/26,19067
2012/05/27,19166
2012/05/28,19415
2012/05/29,19783
2012/05/30,19917
2012/05/31,20021
2012/06/01,20173
2012/06/02,19842
2012/06/03,20175
2012/06/04,20959
2012/06/05,21749
2012/06/06,21501
2012/06/07,21778
2012/06/08,21720
2012/06/09,21864
2012/06/10,22201
2012/06/11,22367
2012/06/12,22000
2012/06/13,22974
2012/06/14,23975
2012/06/15,24794
2012/06/16,25206
2012/06/17,25594
2012/06/18,25895
2012/06/19,25951
2012/06/20,25833
2012/06/21,25594
2012/06/22,25352
2012/06/23,25116
2012/06/24,24867
2012/06/25,24906
2012/06/26,25086
2012/06/27,25367
2012/06/28,25339
2012/06/29,25324
2012/06/30,25254
2012/07/01,25057
2012/07/02,25232
2012/07/03,25244
2012/07/04,25104
2012/07/05,24827
2012/07/06,24621
2012/07/07,24628
2012/07/08,24363
2012/07/09,24360
2012/07/10,24678
2012/07/11,24808
2012/07/12,24868
2012/07/13,24747
2012/07/14,24624
2012/07/15,24534
2012/07/16,24822
2012/07/17,25246
2012/07/18,25309
2012/07/19,25363
2012/07/20,25589
2012/07/21,25754
2012/07/22,26093
2012/07/23,26479
2012/07/24,26520
2012/07/25,26361
2012/07/26,26194
2012/07/27,26116
2012/07/28,26361
2012/07/29,26366
2012/07/30,26462
2012/07/31,27582
2012/08/01,27772
2012/08/02,28011
2012/08/03,27994
2012/08/04,27904
2012/08/05,27950
2012/08/06,28279
2012/08/07,28448
2012/08/08,29045
2012/08/09,29035
2012/08/10,29033
2012/08/11,29022
2012/08/12,29093
2012/08/13,29649
2012/08/14,29763
2012/08/15,30146
2012/08/16,31149
2012/08/17,31855
2012/08/18,32263
2012/08/19,32311
2012/08/20,32302
2012/08/21,32769
2012/08/22,33011
2012/08/23,33020
2012/08/24,33036
2012/08/25,32688
2012/08/26,32254
2012/08/27,32055
2012/08/28,31868
2012/08/29,31785
2012/08/30,31477
2012/08/31,31853
2012/09/01,32046
2012/09/02,31729
2012/09/03,31363
2012/09/04,31367
2012/09/05,31474
2012/09/06,31760
2012/09/07,31740
2012/09/08,31371
2012/09/09,31287
2012/09/10,31118
2012/09/11,31325
2012/09/12,31021
2012/09/13,30686
2012/09/14,30579
2012/09/15,30107
2012/09/16,29683
2012/09/17,29334
2012/09/18,29391
2012/09/19,29489
2012/09/20,29749
2012/09/21,29515
2012/09/22,28897
2012/09/23,28411
2012/09/24,28177
2012/09/25,28403
2012/09/26,28766
2012/09/27,28817
2012/09/28,29128
2012/09/29,28888
2012/09/30,28438
2012/10/01,28219
2012/10/02,28682
2012/10/03,28754
2012/10/04,29051
2012/10/05,29275
2012/10/06,29221
2012/10/07,29257
2012/10/08,29585
2012/10/09,29879
2012/10/10,30015
2012/10/11,29939
2012/10/12,29912
2012/10/13,29756
2012/10/14,29529
2012/10/15,29661
2012/10/16,29612
2012/10/17,29661
2012/10/18,29782
2012/10/19,29589
2012/10/20,29565
2012/10/21,29465
2012/10/22,29505
2012/10/23,29382
2012/10/24,29348
2012/10/25,29195
2012/10/26,29002
2012/10/27,28463
2012/10/28,27909
2012/10/29,27465
2012/10/30,27365
2012/10/31,27182
2012/11/01,26862
2012/11/02,26661
2012/11/03,26392
2012/11/04,26065
2012/11/05,26002
2012/11/06,26099
2012/11/07,26365
2012/11/08,26331
2012/11/09,26271
2012/11/10,26002
2012/11/11,25684
2012/11/12,25451
2012/11/13,25344
2012/11/14,25439
2012/11/15,25942
2012/11/16,26479
2012/11/17,26791
2012/11/18,27072
2012/11/19,27313
2012/11/20,27600
2012/11/21,27805
2012/11/22,27909
2012/11/23,27614
2012/11/24,27452
2012/11/25,27286
2012/11/26,27369
2012/11/27,27337
2012/11/28,27516
2012/11/29,27559
2012/11/30,27405
2012/12/01,27175
2012/12/02,26634
2012/12/03,26268
2012/12/04,26320
2012/12/05,26528
2012/12/06,26685
2012/12/07,26792
2012/12/08,26867
2012/12/09,26858
2012/12/10,26685
2012/12/11,26717
2012/12/12,26895
2012/12/13,27273
2012/12/14,27467
2012/12/15,27361
2012/12/16,27310
2012/12/17,27574
2012/12/18,28173
2012/12/19,28409
2012/12/20,28358
2012/12/21,28659
2012/12/22,29477
2012/12/23,29335
2012/12/24,29154
2012/12/25,28719
2012/12/26,28331
2012/12/27,28163
2012/12/28,28357
2012/12/29,28259
2012/12/30,28674
2012/12/31,28459
2013/01/01,28312
2013/01/02,28537
2013/01/03,29161
2013/01/04,29537
2013/01/05,30083
2013/01/06,30079
2013/01/07,30508
2013/01/08,30874
2013/01/09,31362
2013/01/10,32071
2013/01/11,32931
2013/01/12,33061
2013/01/13,33430
2013/01/14,33322
2013/01/15,33906
2013/01/16,34531
2013/01/17,34927
2013/01/18,35306
2013/01/19,35305
2013/01/20,35151
2013/01/21,34903
2013/01/22,34981
2013/01/23,34960
2013/01/24,35146
2013/01/25,35268
2013/01/26,35503
2013/01/27,35721
2013/01/28,35840
2013/01/29,36006
2013/01/30,35753
2013/01/31,35698
2013/02/01,36408
2013/02/02,36652
2013/02/03,36903
2013/02/04,37059
2013/02/05,37577
2013/02/06,37655
2013/02/07,37951
2013/02/08,38245
2013/02/09,38285
2013/02/10,38514
2013/02/11,38430
2013/02/12,38426
2013/02/13,38395
2013/02/14,38233
2013/02/15,38099
2013/02/16,37748
2013/02/17,37477
2013/02/18,37359
2013/02/19,37309
2013/02/20,37267
2013/02/21,37332
2013/02/22,37546
2013/02/23,37630
2013/02/24,37738
2013/02/25,37931
2013/02/26,38214
2013/02/27,38242
2013/02/28,38403
2013/03/01,38809
2013/03/02,38448
2013/03/03,37980
2013/03/04,37907
2013/03/05,38060
2013/03/06,38612
2013/03/07,39001
2013/03/08,39045
2013/03/09,38781
2013/03/10,38831
2013/03/11,38624
2013/03/12,38663
2013/03/13,39033
2013/03/14,39195
2013/03/15,39606
2013/03/16,39208
2013/03/17,38886
2013/03/18,39008
2013/03/19,39484
2013/03/20,39689
2013/03/21,40033
2013/03/22,40722
2013/03/23,40866
2013/03/24,41415
2013/03/25,41663
2013/03/26,42113
2013/03/27,42668
2013/03/28,43545
2013/03/29,44443
2013/03/30,44913
2013/03/31,44562
2013/04/01,44836
2013/04/02,45961
2013/04/03,47459
2013/04/04,49026
2013/04/05,50335
2013/04/06,50446
2013/04/07,50513
2013/04/08,51564
2013/04/09,53052
2013/04/10,55035
2013/04/11,56408
2013/04/12,56992
2013/04/13,56853
2013/04/14,56083
2013/04/15,56271
2013/04/16,56971
2013/04/17,57256
2013/04/18,57078
2013/04/19,57739
2013/04/20,57196
2013/04/21,56472
2013/04/22,56314
2013/04/23,56771
2013/04/24,57197
2013/04/25,57549
2013/04/26,57605
2013/04/27,56868
2013/04/28,56122
2013/04/29,56013
2013/04/30,55258
2013/05/01,55183
2013/05/02,54999
2013/05/03,54623
2013/05/04,53780
2013/05/05,53145
2013/05/06,52944
2013/05/07,53266
2013/05/08,53424
2013/05/09,53646
2013/05/10,53807
2013/05/11,53823
2013/05/12,53339
2013/05/13,53266
2013/05/14,53437
2013/05/15,53608
2013/05/16,53709
2013/05/17,53512
2013/05/18,52938
2013/05/19,52215
2013/05/20,51857
2013/05/21,52047
2013/05/22,51898
2013/05/23,52251
2013/05/24,52432
2013/05/25,51841
2013/05/26,51111
2013/05/27,50775
2013/05/28,50765
2013/05/29,50974
2013/05/30,51032
2013/05/31,51045
2013/06/01,50657
2013/06/02,50054
2013/06/03,50056
2013/06/04,50194
2013/06/05,50109
2013/06/06,50142
2013/06/07,50221
2013/06/08,49490
2013/06/09,48692
2013/06/10,48271
2013/06/11,48087
2013/06/12,47782
2013/06/13,47682
2013/06/14,48207
2013/06/15,47508
2013/06/16,46639
2013/06/17,46281
2013/06/18,46192
2013/06/19,46352
2013/06/20,46395
2013/06/21,46571
2013/06/22,46148
2013/06/23,45388
2013/06/24,45344
2013/06/25,45236
2013/06/26,45232
2013/06/27,45118
2013/06/28,45420
2013/06/29,45003
2013/06/30,44312
2013/07/01,44563
2013/07/02,44592
2013/07/03,44725
2013/07/04,44554
2013/07/05,44431
2013/07/06,43822
2013/07/07,42984
2013/07/08,43127
2013/07/09,43419
2013/07/10,43617
2013/07/11,44348
2013/07/12,45373
2013/07/13,45214
2013/07/14,44359
2013/07/15,44178
2013/07/16,44446
2013/07/17,44528
2013/07/18,44565
2013/07/19,44497
2013/07/20,43754
2013/07/21,43241
2013/07/22,43244
2013/07/23,43423
2013/07/24,43613
2013/07/25,43844
2013/07/26,43901
2013/07/27,43383
2013/07/28,42824
2013/07/29,43170
2013/07/30,43725
2013/07/31,44733
2013/08/01,45899
2013/08/02,46713
2013/08/03,46540
2013/08/04,46170
2013/08/05,46747
2013/08/06,47247
2013/08/07,47797
2013/08/08,48179
2013/08/09,48154
2013/08/10,47984
2013/08/11,47311
2013/08/12,49439
2013/08/13,49585
2013/08/14,49960
2013/08/15,50246
2013/08/16,50978
2013/08/17,50575
2013/08/18,49928
2013/08/19,50653
2013/08/20,51119
2013/08/21,51593
2013/08/22,52272
2013/08/23,52338
2013/08/24,51795
2013/08/25,51021
2013/08/26,51116
2013/08/27,51681
2013/08/28,52245
2013/08/29,52333
2013/08/30,53048
2013/08/31,53391
2013/09/01,52209
2013/09/02,51389
2013/09/03,50955
2013/09/04,50830
2013/09/05,50620
2013/09/06,50351
2013/09/07,49689
2013/09/08,48694
2013/09/09,48422
2013/09/10,48084
2013/09/11,48131
2013/09/12,48238
2013/09/13,48042
2013/09/14,47163
2013/09/15,46266
2013/09/16,46209
2013/09/17,46347
2013/09/18,46636
2013/09/19,46995
2013/09/20,47128
2013/09/21,46728
2013/09/22,46079
2013/09/23,46375
2013/09/24,46683
2013/09/25,46739
2013/09/26,47007
2013/09/27,47158
2013/09/28,46802
2013/09/29,46411
2013/09/30,46704
2013/10/01,47371
2013/10/02,48169
2013/10/03,48235
2013/10/04,48082
2013/10/05,47350
2013/10/06,46596
2013/10/07,46532
2013/10/08,46631
2013/10/09,46897
2013/10/10,47186
2013/10/11,47312
2013/10/12,46934
2013/10/13,46594
2013/10/14,46844
2013/10/15,47262
2013/10/16,47849
2013/10/17,47879
2013/10/18,48171
2013/10/19,48486
2013/10/20,47998
2013/10/21,48359
2013/10/22,48957
2013/10/23,49653
2013/10/24,50915
2013/10/25,51614
2013/10/26,51122
2013/10/27,50419
2013/10/28,50533
2013/10/29,50715
2013/10/30,51234
2013/10/31,51740
2013/11/01,51934
2013/11/02,51712
2013/11/03,51558
2013/11/04,52390
2013/11/05,53933
2013/11/06,55338
2013/11/07,57384
2013/11/08,59017
2013/11/09,60275
2013/11/10,60868
2013/11/11,61058
2013/11/12,61796
2013/11/13,62806
2013/11/14,64312
2013/11/15,65205
2013/11/16,65223
2013/11/17,65388
2013/11/18,68344
2013/11/19,72528
2013/11/20,74709
2013/11/21,76237
2013/11/22,78040
2013/11/23,79442
2013/11/24,79307
2013/11/25,80186
2013/11/26,82682
2013/11/27,85982
2013/11/28,88982
2013/11/29,91118
2013/11/30,91738
2013/12/01,92409
2013/12/02,93251
2013/12/03,94443
2013/12/04,95853
2013/12/05,97488
2013/12/06,97892
2013/12/07,97682
2013/12/08,95765
2013/12/09,95645
2013/12/10,95539
2013/12/11,95447
2013/12/12,94611
2013/12/13,94238
2013/12/14,93543
2013/12/15,92563
2013/12/16,93079
2013/12/17,93510
2013/12/18,94974
2013/12/19,95238
2013/12/20,94779
2013/12/21,93691
2013/12/22,92264
2013/12/23,91347
2013/12/24,90858
2013/12/25,90509
2013/12/26,89716
2013/12/27,89075
2013/12/28,87835
2013/12/29,86487
2013/12/30,86429
2013/12/31,85614
2014/01/01,84034
2014/01/02,84076
2014/01/03,84546
2014/01/04,83854
2014/01/05,83914
2014/01/06,84897
2014/01/07,84919
2014/01/08,84841
2014/01/09,84777
2014/01/10,84396
2014/01/11,84027
2014/01/12,83103
2014/01/13,82761
2014/01/14,82471
2014/01/15,82510
2014/01/16,82067
2014/01/17,81792
2014/01/18,80853
2014/01/19,80083
2014/01/20,81127
2014/01/21,82548
2014/01/22,83375
2014/01/23,83641
2014/01/24,83990
2014/01/25,83445
2014/01/26,83158
2014/01/27,83854
2014/01/28,84834
2014/01/29,85019
2014/01/30,85638
2014/01/31,86329
2014/02/01,86480
2014/02/02,86369
2014/02/03,87060
2014/02/04,88588
2014/02/05,89346
2014/02/06,90466
2014/02/07,91749
2014/02/08,92004
2014/02/09,91193
2014/02/10,91497
2014/02/11,91794
2014/02/12,91687
2014/02/13,92053
2014/02/14,93019
2014/02/15,93285
2014/02/16,92245
2014/02/17,92109
2014/02/18,92504
2014/02/19,94259
2014/02/20,96194
2014/02/21,98012
2014/02/22,98313
2014/02/23,99253
2014/02/24,101651
2014/02/25,104579
2014/02/26,106478
2014/02/27,107183
2014/02/28,107578
2014/03/01,108378
2014/03/02,107908
2014/03/03,110459
2014/03/04,113445
2014/03/05,114920
2014/03/06,115923
2014/03/07,116458
2014/03/08,116611
2014/03/09,116374
2014/03/10,116264
2014/03/11,116438
2014/03/12,117366
2014/03/13,117881
2014/03/14,116989
2014/03/15,115061
2014/03/16,113055
2014/03/17,112686
2014/03/18,110900
2014/03/19,110091
2014/03/20,109425
2014/03/21,110245
2014/03/22,109510
2014/03/23,108136
2014/03/24,108217
2014/03/25,108341
2014/03/26,108597
2014/03/27,109854
2014/03/28,110531
2014/03/29,109255
2014/03/30,107638
2014/03/31,108091
2014/04/01,108801
2014/04/02,109530
2014/04/03,108288
2014/04/04,109128
2014/04/05,108647
2014/04/06,108241
2014/04/07,108164
2014/04/08,108426
2014/04/09,109328
2014/04/10,110294
2014/04/11,110786
2014/04/12,109305
2014/04/13,108371
2014/04/14,109635
2014/04/15,110504
2014/04/16,110750
2014/04/17,110224
2014/04/18,109605
2014/04/19,108544
2014/04/20,107265
2014/04/21,106402
2014/04/22,107636
2014/04/23,107390
2014/04/24,107148
