Date,hashrate90std
2011/05/09,482364330612
2011/05/10,524122994529
2011/05/11,546239030983
2011/05/12,561427402190
2011/05/13,580976305841
2011/05/14,622896499360
2011/05/15,659954334905
2011/05/16,693047914170
2011/05/17,736288392058
2011/05/18,793918086341
2011/05/19,876249884482
2011/05/20,944524414171
2011/05/21,1010217923261
2011/05/22,1103415223637
2011/05/23,1199131373226
2011/05/24,1315897191637
2011/05/25,1432167915204
2011/05/26,1589962202213
2011/05/27,1786041016589
2011/05/28,1859449413067
2011/05/29,1925201796946
2011/05/30,1984226172270
2011/05/31,2029603471804
2011/06/01,2086805267404
2011/06/02,2171821647743
2011/06/03,2260066439789
2011/06/04,2356984807456
2011/06/05,2448748029370
2011/06/06,2605324639883
2011/06/07,2712967680141
2011/06/08,2807245432677
2011/06/09,2939825136416
2011/06/10,3088370055551
2011/06/11,3234989536434
2011/06/12,3397237062927
2011/06/13,3524709208803
2011/06/14,3651116292506
2011/06/15,3959417795973
2011/06/16,4271301839651
2011/06/17,4432637240266
2011/06/18,4594420471476
2011/06/19,4806089038143
2011/06/20,5046190113977
2011/06/21,5291917745677
2011/06/22,5586906316107
2011/06/23,5804278664640
2011/06/24,6174254934673
2011/06/25,6381391708882
2011/06/26,6536651392333
2011/06/27,6698714667307
2011/06/28,6849118700659
2011/06/29,7035568781289
2011/06/30,7241193492064
2011/07/01,7456889266220
2011/07/02,7615192235197
2011/07/03,7740946624752
2011/07/04,7847685391025
2011/07/05,7930238884976
2011/07/06,8000456712027
2011/07/07,8083834509675
2011/07/08,8153593846419
2011/07/09,8271311841098
2011/07/10,8333696278488
2011/07/11,8405637859016
2011/07/12,8457537891031
2011/07/13,8566584390576
2011/07/14,8649648231521
2011/07/15,8704805343260
2011/07/16,8779462759523
2011/07/17,8823010449525
2011/07/18,8872428306370
2011/07/19,8926287659509
2011/07/20,8929920152757
2011/07/21,8961112131628
2011/07/22,8976055577284
2011/07/23,8982475408647
2011/07/24,9009652744389
2011/07/25,9044423570578
2011/07/26,9072429217188
2011/07/27,9139261970371
2011/07/28,9153188386411
2011/07/29,9139041169911
2011/07/30,9102449247006
2011/07/31,9093403064261
2011/08/01,9136644011919
2011/08/02,9123177717843
2011/08/03,9102708804912
2011/08/04,9043414924848
2011/08/05,8954168612759
2011/08/06,8853507959132
2011/08/07,8742526323753
2011/08/08,8642147560042
2011/08/09,8540479512041
2011/08/10,8477983432032
2011/08/11,8359128930378
2011/08/12,8234464968969
2011/08/13,8107787225346
2011/08/14,7952697187222
2011/08/15,7817648055973
2011/08/16,7665470931769
2011/08/17,7529203186210
2011/08/18,7394343362977
2011/08/19,7236902103533
2011/08/20,7092617925518
2011/08/21,6958765300824
2011/08/22,6890282065249
2011/08/23,6798117736540
2011/08/24,6678038745748
2011/08/25,6566844691358
2011/08/26,6400878109580
2011/08/27,6207372158994
2011/08/28,6001321043915
2011/08/29,5770036443199
2011/08/30,5552639227150
2011/08/31,5363599572016
2011/09/01,5149904473711
2011/09/02,4943616935335
2011/09/03,4724636793349
2011/09/04,4552727436515
2011/09/05,4340101599939
2011/09/06,4107814785309
2011/09/07,3911260647882
2011/09/08,3719745565757
2011/09/09,3522458144306
2011/09/10,3345605211522
2011/09/11,3121749330758
2011/09/12,2897932622566
2011/09/13,2832059971786
2011/09/14,2783552922595
2011/09/15,2631052959634
2011/09/16,2483963211708
2011/09/17,2418989413434
2011/09/18,2375155447691
2011/09/19,2332988607260
2011/09/20,2336578116297
2011/09/21,2301223270831
2011/09/22,2298512699806
2011/09/23,2278496320324
2011/09/24,2255718268268
2011/09/25,2224193347324
2011/09/26,2204494038729
2011/09/27,2199537415345
2011/09/28,2208754391498
2011/09/29,2220841731463
2011/09/30,2247445049551
2011/10/01,2278740978569
2011/10/02,2271546336594
2011/10/03,2257635814463
2011/10/04,2240369666655
2011/10/05,2261492681488
2011/10/06,2241644464572
2011/10/07,2275250301266
2011/10/08,2277006630432
2011/10/09,2330872136559
2011/10/10,2359967440308
2011/10/11,2453171768749
2011/10/12,2531782153226
2011/10/13,2695202357729
2011/10/14,2777431324325
2011/10/15,2807308815830
2011/10/16,2881126173287
2011/10/17,2980229413496
2011/10/18,3063883979568
2011/10/19,3121736593853
2011/10/20,3205245740411
2011/10/21,3255945201155
2011/10/22,3367288447445
2011/10/23,3478894584626
2011/10/24,3540831963102
2011/10/25,3499116246902
2011/10/26,3519423761455
2011/10/27,3583145364746
2011/10/28,3686077382761
2011/10/29,3710767535040
2011/10/30,3701066121331
2011/10/31,3726851074380
2011/11/01,3726045505491
2011/11/02,3731451116105
2011/11/03,3770874341812
2011/11/04,3824731131003
2011/11/05,3847331906827
2011/11/06,3873573013565
2011/11/07,3914261283402
2011/11/08,3870195885621
2011/11/09,3859540491055
2011/11/10,3863016395741
2011/11/11,3903352795566
2011/11/12,3952639032550
2011/11/13,3951212910317
2011/11/14,3974556726011
2011/11/15,3966943334817
2011/11/16,3954307522293
2011/11/17,3969964623923
2011/11/18,3987597333698
2011/11/19,3972164852558
2011/11/20,3884061844794
2011/11/21,3786959455295
2011/11/22,3784840626020
2011/11/23,3796087038272
2011/11/24,3799868095457
2011/11/25,3833401595041
2011/11/26,3874041479273
2011/11/27,3915188754530
2011/11/28,3913556307819
2011/11/29,3865194629658
2011/11/30,3862387217214
2011/12/01,3805597551093
2011/12/02,3743928105451
2011/12/03,3742265946027
2011/12/04,3703156382795
2011/12/05,3635390944697
2011/12/06,3554692574203
2011/12/07,3542424120130
2011/12/08,3510397076275
2011/12/09,3442006557527
2011/12/10,3400823492898
2011/12/11,3402424297517
2011/12/12,3360206618372
2011/12/13,3308070081337
2011/12/14,3232075775840
2011/12/15,3203266307323
2011/12/16,3220102834366
2011/12/17,3086624280266
2011/12/18,3009071513804
2011/12/19,2972842621794
2011/12/20,2861746545506
2011/12/21,2736059690162
2011/12/22,2635640810010
2011/12/23,2595153062750
2011/12/24,2503557109238
2011/12/25,2441269081869
2011/12/26,2369923654882
2011/12/27,2297692005490
2011/12/28,2221391921121
2011/12/29,2173946406903
2011/12/30,2157789950553
2011/12/31,2070263850394
2012/01/01,1993994135555
2012/01/02,1915301586787
2012/01/03,1872255762603
2012/01/04,1733065529146
2012/01/05,1668606081610
2012/01/06,1586030617788
2012/01/07,1594784753773
2012/01/08,1570966645076
2012/01/09,1601947261573
2012/01/10,1600754346378
2012/01/11,1605711597845
2012/01/12,1645210674620
2012/01/13,1592654513732
2012/01/14,1593898585067
2012/01/15,1606201754827
2012/01/16,1618992817916
2012/01/17,1655985909994
2012/01/18,1661013035665
2012/01/19,1650353523819
2012/01/20,1644374691289
2012/01/21,1673500875188
2012/01/22,1689719134666
2012/01/23,1718388015131
2012/01/24,1725333261844
2012/01/25,1745572072688
2012/01/26,1729364270995
2012/01/27,1734072930103
2012/01/28,1730894226707
2012/01/29,1750762940228
2012/01/30,1820661147761
2012/01/31,1870129451389
2012/02/01,1874976021287
2012/02/02,1878189577457
2012/02/03,1938210375443
2012/02/04,1964345800437
2012/02/05,1978530481362
2012/02/06,1994162129385
2012/02/07,1998267512523
2012/02/08,2001193419225
2012/02/09,1993151946809
2012/02/10,2003546074307
2012/02/11,2008988474006
2012/02/12,2049351206592
2012/02/13,2074538876800
2012/02/14,2073747693211
2012/02/15,2069961195023
2012/02/16,2065341852360
2012/02/17,2064230010838
2012/02/18,2081442445306
2012/02/19,2147016294699
2012/02/20,2154347320672
2012/02/21,2146040066417
2012/02/22,2121183889512
2012/02/23,2132286697549
2012/02/24,2108945830160
2012/02/25,2116344467254
2012/02/26,2100900709862
2012/02/27,2091766015749
2012/02/28,2083382276911
2012/02/29,2162773735827
2012/03/01,2186295433726
2012/03/02,2170107819548
2012/03/03,2153484916104
2012/03/04,2140561883717
2012/03/05,2143365641508
2012/03/06,2153046442959
2012/03/07,2145276310053
2012/03/08,2180897279292
2012/03/09,2224174769033
2012/03/10,2305364083742
2012/03/11,2280790211944
2012/03/12,2265902663213
2012/03/13,2294224084259
2012/03/14,2264085821482
2012/03/15,2182884367705
2012/03/16,2135695175587
2012/03/17,2173740336401
2012/03/18,2212705360618
2012/03/19,2216877282807
2012/03/20,2208421743882
2012/03/21,2218463133225
2012/03/22,2228807902999
2012/03/23,2186144796383
2012/03/24,2205990650780
2012/03/25,2288837190982
2012/03/26,2302070926609
2012/03/27,2288542396706
2012/03/28,2282516338044
2012/03/29,2214299929013
2012/03/30,2219087039440
2012/03/31,2268800054049
2012/04/01,2269467735326
2012/04/02,2258378782339
2012/04/03,2243373335161
2012/04/04,2195275069627
2012/04/05,2192143812092
2012/04/06,2193894591474
2012/04/07,2191375731146
2012/04/08,2195647026596
2012/04/09,2218751565330
2012/04/10,2210436072633
2012/04/11,2232318607914
2012/04/12,2190569279498
2012/04/13,2176917051138
2012/04/14,2164284930622
2012/04/15,2162951747891
2012/04/16,2164129582813
2012/04/17,2142111830980
2012/04/18,2090786175887
2012/04/19,2055105305471
2012/04/20,2094565767032
2012/04/21,2092917408146
2012/04/22,2099437002151
2012/04/23,2087842463326
2012/04/24,2082018209334
2012/04/25,2036219628660
2012/04/26,2008369617490
2012/04/27,1994305200494
2012/04/28,1991808276810
2012/04/29,2012182527268
2012/04/30,2058625690317
2012/05/01,2092341231341
2012/05/02,2088632122114
2012/05/03,2094170566484
2012/05/04,2104427688999
2012/05/05,2105095394115
2012/05/06,2123985681040
2012/05/07,2132506326074
2012/05/08,2178757251576
2012/05/09,2213979704067
2012/05/10,2241189421199
2012/05/11,2220747765188
2012/05/12,2232938612086
2012/05/13,2228992198722
2012/05/14,2184835842517
2012/05/15,2142538383033
2012/05/16,2130343995320
2012/05/17,2106519493470
2012/05/18,2108160269413
2012/05/19,2118661751505
2012/05/20,2119750621415
2012/05/21,2053462453382
2012/05/22,2052901934341
2012/05/23,2060659880978
2012/05/24,2043585105273
2012/05/25,2078359424272
2012/05/26,2083811655668
2012/05/27,2086172665425
2012/05/28,2079435897681
2012/05/29,2079542256570
2012/05/30,2096512615518
2012/05/31,2089042032466
2012/06/01,2004838157766
2012/06/02,1978861456492
2012/06/03,1982733632273
2012/06/04,1984597946748
2012/06/05,1979518736621
2012/06/06,1992223201239
2012/06/07,1992972627531
2012/06/08,1964593837555
2012/06/09,1967333729621
2012/06/10,1990966282167
2012/06/11,2013038927014
2012/06/12,2014152088322
2012/06/13,1975952084823
2012/06/14,1960361782667
2012/06/15,1972246232955
2012/06/16,1970312926413
2012/06/17,1989612481845
2012/06/18,1996459300138
2012/06/19,2096318578937
2012/06/20,2101132686751
2012/06/21,2074284030395
2012/06/22,2074549502213
2012/06/23,2102625179784
2012/06/24,2127418497228
2012/06/25,2134467182130
2012/06/26,2146158158273
2012/06/27,2184750196771
2012/06/28,2188718975482
2012/06/29,2168552497585
2012/06/30,2167044045053
2012/07/01,2160536647609
2012/07/02,2156997128256
2012/07/03,2169667706639
2012/07/04,2173935552649
2012/07/05,2149551072045
2012/07/06,2152657438407
2012/07/07,2203667600455
2012/07/08,2254111870561
2012/07/09,2300459227013
2012/07/10,2316115605066
2012/07/11,2315689577019
2012/07/12,2278036647879
2012/07/13,2270353706938
2012/07/14,2250721677224
2012/07/15,2232743313874
2012/07/16,2223513108145
2012/07/17,2243945894521
2012/07/18,2304521621101
2012/07/19,2331585394200
2012/07/20,2334618994458
2012/07/21,2343631660862
2012/07/22,2359197085848
2012/07/23,2339403528091
2012/07/24,2348448175297
2012/07/25,2387101443407
2012/07/26,2456381909185
2012/07/27,2518756774049
2012/07/28,2637815093529
2012/07/29,2646263753218
2012/07/30,2878816317182
2012/07/31,2913904949080
2012/08/01,2912817814900
2012/08/02,2964836472189
2012/08/03,3096339402345
2012/08/04,3165654190036
2012/08/05,3205570590836
2012/08/06,3217574325861
2012/08/07,3248455798568
2012/08/08,3330134813648
2012/08/09,3397746195242
2012/08/10,3481112450588
2012/08/11,3558168699634
2012/08/12,3657329546469
2012/08/13,3738391967486
2012/08/14,3796370886491
2012/08/15,3870442669249
2012/08/16,3958375125462
2012/08/17,3985193487134
2012/08/18,4002379693628
2012/08/19,4059446096583
2012/08/20,4254532448587
2012/08/21,4410176237397
2012/08/22,4406771295399
2012/08/23,4395600263451
2012/08/24,4414353035547
2012/08/25,4434299729690
2012/08/26,4569593216907
2012/08/27,4632776438323
2012/08/28,4606754580093
2012/08/29,4707419858059
2012/08/30,4770987090357
2012/08/31,4797331331506
2012/09/01,4879516471096
2012/09/02,4924075732746
2012/09/03,5023102517709
2012/09/04,5022310963633
2012/09/05,5144098747634
2012/09/06,5311671889436
2012/09/07,5525295972486
2012/09/08,5626730127828
2012/09/09,5677869972251
2012/09/10,5700753740252
2012/09/11,5786527448138
2012/09/12,5768740511942
2012/09/13,5785161918933
2012/09/14,5843957997848
2012/09/15,5858361445909
2012/09/16,5886971505522
2012/09/17,6025693632815
2012/09/18,6112902889024
2012/09/19,6115479099180
2012/09/20,6076280687722
2012/09/21,6202467178086
2012/09/22,6389067646361
2012/09/23,6411573434235
2012/09/24,6443336753848
2012/09/25,6502755669540
2012/09/26,6450506269170
2012/09/27,6409074573525
2012/09/28,6463305072667
2012/09/29,6467080932671
2012/09/30,6510645405082
2012/10/01,6478999460492
2012/10/02,6445622121864
2012/10/03,6412451195686
2012/10/04,6352696134971
2012/10/05,6332803774297
2012/10/06,6322658870520
2012/10/07,6310311126765
2012/10/08,6329976106037
2012/10/09,6308754096293
2012/10/10,6244336467095
2012/10/11,6216793271539
2012/10/12,6197826791117
2012/10/13,6142071578244
2012/10/14,6033633720442
2012/10/15,6029910561486
2012/10/16,6056112503554
2012/10/17,6016310748065
2012/10/18,5920569636212
2012/10/19,5877830245316
2012/10/20,5776690767390
2012/10/21,5768128929024
2012/10/22,5728643958979
2012/10/23,5679827301816
2012/10/24,5654425544115
2012/10/25,5598010393967
2012/10/26,5595457804108
2012/10/27,5655753152884
2012/10/28,5721644253467
2012/10/29,5713893138756
2012/10/30,5614376206877
2012/10/31,5545108528070
2012/11/01,5515052014296
2012/11/02,5460280855991
2012/11/03,5374657777407
2012/11/04,5313927571566
2012/11/05,5250794230411
2012/11/06,5190552636192
2012/11/07,5157748827838
2012/11/08,5194939812179
2012/11/09,5151126667483
2012/11/10,5158845662770
2012/11/11,5092783752521
2012/11/12,5047167736240
2012/11/13,4987553767552
2012/11/14,4953924859937
2012/11/15,4811832370971
2012/11/16,4640300479718
2012/11/17,4558799209106
2012/11/18,4623957693511
2012/11/19,4606219799857
2012/11/20,4515086393266
2012/11/21,4461239870714
2012/11/22,4433159907875
2012/11/23,4285330880675
2012/11/24,4359402049054
2012/11/25,4338979565266
2012/11/26,4311177982247
2012/11/27,4323497516164
2012/11/28,4395760108520
2012/11/29,4463288198499
2012/11/30,4397851892255
2012/12/01,4340414938118
2012/12/02,4366532470597
2012/12/03,4198959507746
2012/12/04,4191527873079
2012/12/05,4240979089782
2012/12/06,4242258620833
2012/12/07,4219024357539
2012/12/08,4156252919397
2012/12/09,4119755711910
2012/12/10,4094348491017
2012/12/11,3996932407468
2012/12/12,3907871078316
2012/12/13,3889511381017
2012/12/14,3876352134681
2012/12/15,3981620630982
2012/12/16,4047783150774
2012/12/17,4105676443394
2012/12/18,4090648559036
2012/12/19,4039742606607
2012/12/20,4112336220754
2012/12/21,4146437071961
2012/12/22,4136306579824
2012/12/23,4150508189064
2012/12/24,4173086989741
2012/12/25,4108770918999
2012/12/26,4094412324698
2012/12/27,4094817478094
2012/12/28,4101182897835
2012/12/29,4103875277247
2012/12/30,4078360579262
2012/12/31,4035701725370
2013/01/01,4021590130072
2013/01/02,3962755675017
2013/01/03,3917843312038
2013/01/04,3893612945288
2013/01/05,3873082207831
2013/01/06,3915404040419
2013/01/07,3917925347210
2013/01/08,3922821030803
2013/01/09,3946292606733
2013/01/10,3939849555401
2013/01/11,3954008354064
2013/01/12,4040383171945
2013/01/13,4087863167764
2013/01/14,4087093761757
2013/01/15,4093370257515
2013/01/16,4157645300897
2013/01/17,4186295204358
2013/01/18,4274757264680
2013/01/19,4268070945904
2013/01/20,4280689843858
2013/01/21,4281049155924
2013/01/22,4291314766875
2013/01/23,4299635925109
2013/01/24,4320419325662
2013/01/25,4240569029379
2013/01/26,4255056309689
2013/01/27,4227892325936
2013/01/28,4212375395668
2013/01/29,4214180818446
2013/01/30,4213906013670
2013/01/31,4253032037657
2013/02/01,4270568665370
2013/02/02,4233698276157
2013/02/03,4210132162877
2013/02/04,4274716135938
2013/02/05,4330305798039
2013/02/06,4291062025300
2013/02/07,4287078549936
2013/02/08,4265025472092
2013/02/09,4265939501483
2013/02/10,4288243099898
2013/02/11,4360175003145
2013/02/12,4351663821391
2013/02/13,4365347457893
2013/02/14,4434136261881
2013/02/15,4505062295453
2013/02/16,4705492495759
2013/02/17,4970312206124
2013/02/18,5299301541398
2013/02/19,5411723990183
2013/02/20,5624728480024
2013/02/21,6073319271011
2013/02/22,6177690827476
2013/02/23,6346290778449
2013/02/24,6446392762371
2013/02/25,6722032058369
2013/02/26,6846943831203
2013/02/27,7104484173944
2013/02/28,7316887131296
2013/03/01,7462294766603
2013/03/02,7638986882527
2013/03/03,7853010272002
2013/03/04,8319041975091
2013/03/05,8516222529585
2013/03/06,8716535856727
2013/03/07,8841833341585
2013/03/08,9080948961212
2013/03/09,9336215937389
2013/03/10,9770598024903
2013/03/11,10162575320179
2013/03/12,10184264995912
2013/03/13,10300883744946
2013/03/14,10632047452816
2013/03/15,11056716141794
2013/03/16,11398251411109
2013/03/17,12090880567405
2013/03/18,12823152276700
2013/03/19,13369288090107
2013/03/20,13762937815213
2013/03/21,14655219351440
2013/03/22,15648890001509
2013/03/23,16434650446378
2013/03/24,17650334226169
2013/03/25,18235652701303
2013/03/26,18670009494314
2013/03/27,18929320951638
2013/03/28,19529235460307
2013/03/29,20376798907936
2013/03/30,21100233460440
2013/03/31,21635444102520
2013/04/01,22738053510663
2013/04/02,23513282442924
2013/04/03,24166298674113
2013/04/04,24532541967280
2013/04/05,24746657364734
2013/04/06,25312859842570
2013/04/07,25919505474601
2013/04/08,26548753749922
2013/04/09,27149681059982
2013/04/10,28005325368815
2013/04/11,28545384259058
2013/04/12,28885591087043
2013/04/13,29197883149984
2013/04/14,29497871637179
2013/04/15,29756984964706
2013/04/16,30164729405180
2013/04/17,30543339359100
2013/04/18,31020141288674
2013/04/19,31085309360937
2013/04/20,31265747259647
2013/04/21,31938321690919
2013/04/22,32339662703921
2013/04/23,32710927177535
2013/04/24,33081366474090
2013/04/25,33302829454661
2013/04/26,33788171611319
2013/04/27,34019506425942
2013/04/28,34142445646268
2013/04/29,34527245892562
2013/04/30,34883607116122
2013/05/01,35118213317115
2013/05/02,35153205395495
2013/05/03,35127864617146
2013/05/04,35186544126973
2013/05/05,35322798225669
2013/05/06,35879690392555
2013/05/07,36216930737343
2013/05/08,36518792723039
2013/05/09,36690340313702
2013/05/10,36803716543187
2013/05/11,37077247500925
2013/05/12,37521602300831
2013/05/13,37978271312465
2013/05/14,38200083483960
2013/05/15,38113917484253
2013/05/16,37980615473231
2013/05/17,38068090431891
2013/05/18,37999692038673
2013/05/19,38221947556578
2013/05/20,37940976034951
2013/05/21,37692243439967
2013/05/22,37800832257996
2013/05/23,37786695099833
2013/05/24,37932412302579
2013/05/25,37980949834118
2013/05/26,38274496584528
2013/05/27,38667939057478
2013/05/28,38757892385928
2013/05/29,38889944481893
2013/05/30,39031451403830
2013/05/31,39454732725714
2013/06/01,40126203211203
2013/06/02,41508463865120
2013/06/03,42469609305588
2013/06/04,43346359225491
2013/06/05,44884829794922
2013/06/06,46560699317111
2013/06/07,47136458584939
2013/06/08,48070355751710
2013/06/09,49087690517755
2013/06/10,49625270236397
2013/06/11,50022807483751
2013/06/12,51556777939202
2013/06/13,53302517808703
2013/06/14,53902476485808
2013/06/15,54619145529841
2013/06/16,55714019264812
2013/06/17,57241262188637
2013/06/18,57886250602651
2013/06/19,57898323352067
2013/06/20,58650141129289
2013/06/21,59636533686117
2013/06/22,61601888533335
2013/06/23,63171740129856
2013/06/24,63585244679215
2013/06/25,63854675097517
2013/06/26,65119389202233
2013/06/27,65784068746117
2013/06/28,66869257646328
2013/06/29,67733027918089
2013/06/30,69231957897298
2013/07/01,70123183729811
2013/07/02,70895977748337
2013/07/03,71966841812079
2013/07/04,73173169866652
2013/07/05,74551390024542
2013/07/06,75931542625482
2013/07/07,78111357935378
2013/07/08,79745984885264
2013/07/09,81614470912135
2013/07/10,82883432418091
2013/07/11,86323311945569
2013/07/12,88685705955453
2013/07/13,89166493868324
2013/07/14,90794802801638
2013/07/15,92275360260019
2013/07/16,93730595766677
2013/07/17,95015436982135
2013/07/18,96324448221058
2013/07/19,97260367788370
