Date,top100cap7rsi
2011/06/19,58.122
2011/06/20,56.486
2011/06/21,54.425
2011/06/22,52.56
2011/06/23,66.048
2011/06/24,61.968
2011/06/25,53.198
2011/06/26,48.942
2011/06/27,56.495
2011/06/28,48.07
2011/06/29,41.049
2011/06/30,35.866
2011/07/01,38.47
2011/07/02,36.841
2011/07/03,34.98
2011/07/04,33.386
2011/07/05,36.491
2011/07/06,35.862
2011/07/07,34.573
2011/07/08,32.314
2011/07/09,29.804
2011/07/10,26.142
2011/07/11,25.045
2011/07/12,22.714
2011/07/13,20.287
2011/07/14,18.903
2011/07/15,17.407
2011/07/16,15.961
2011/07/17,14.673
2011/07/18,48.369
2011/07/19,41.689
2011/07/20,37.661
2011/07/21,33.779
2011/07/22,28.764
2011/07/23,27.142
2011/07/24,25.535
2011/07/25,21.97
2011/07/26,19.312
2011/07/27,15.363
2011/07/28,11.331
2011/07/29,10.932
2011/07/30,9.781
2011/07/31,7.374
2011/08/01,5.522
2011/08/02,5.379
2011/08/03,4.938
2011/08/04,31.634
2011/08/05,27.016
2011/08/06,57.401
2011/08/07,62.449
2011/08/08,73.167
2011/08/09,66.575
2011/08/10,63.048
2011/08/11,60.721
2011/08/12,58.489
2011/08/13,52.189
2011/08/14,44.498
2011/08/15,44.801
2011/08/16,40.22
2011/08/17,66.423
2011/08/18,63.934
2011/08/19,61.499
2011/08/20,58.542
2011/08/21,55.135
2011/08/22,54.531
2011/08/23,50.694
2011/08/24,58.44
2011/08/25,21.545
2011/08/26,21.513
2011/08/27,49.292
2011/08/28,48.182
2011/08/29,44.99
2011/08/30,43.434
2011/08/31,42.428
2011/09/01,45.255
2011/09/02,42.923
2011/09/03,38.43
2011/09/04,39.545
2011/09/05,36.906
2011/09/06,34.324
2011/09/07,69.606
2011/09/08,67.314
2011/09/09,71.268
2011/09/10,71.201
2011/09/11,90.189
2011/09/12,91.402
2011/09/13,89.083
2011/09/14,85.145
2011/09/15,80.549
2011/09/16,80.635
2011/09/17,77.679
2011/09/18,77.749
2011/09/19,69.757
2011/09/20,62.464
2011/09/21,80.231
2011/09/22,73.829
2011/09/23,67.074
2011/09/24,67.693
2011/09/25,59.09
2011/09/26,54.948
2011/09/27,52.802
2011/09/28,51.04
2011/09/29,48.453
2011/09/30,45.812
2011/10/01,43.333
2011/10/02,40.594
2011/10/03,37.29
2011/10/04,34.762
2011/10/05,31.45
2011/10/06,27.049
2011/10/07,46.35
2011/10/08,43.526
2011/10/09,39.964
2011/10/10,35.738
2011/10/11,33.255
2011/10/12,27.425
2011/10/13,33.203
2011/10/14,27.348
2011/10/15,24.907
2011/10/16,22.655
2011/10/17,14.818
2011/10/18,11.418
2011/10/19,13.479
2011/10/20,10.446
2011/10/21,27.367
2011/10/22,19.986
2011/10/23,20.087
2011/10/24,18.553
2011/10/25,16.776
2011/10/26,16.057
2011/10/27,14.157
2011/10/28,13.175
2011/10/29,62.711
2011/10/30,59.697
2011/10/31,53.325
2011/11/01,48.501
2011/11/02,44.327
2011/11/03,59.667
2011/11/04,54.663
2011/11/05,49.042
2011/11/06,44.609
2011/11/07,44.045
2011/11/08,28.921
2011/11/09,23.946
2011/11/10,23.511
2011/11/11,22.015
2011/11/12,21.573
2011/11/13,19.594
2011/11/14,17.296
2011/11/15,15.364
2011/11/16,29.666
2011/11/17,22.327
2011/11/18,14.252
2011/11/19,30.939
2011/11/20,23.652
2011/11/21,21.858
2011/11/22,19.936
2011/11/23,18.127
2011/11/24,20.143
2011/11/25,17.799
2011/11/26,16.147
2011/11/27,14.743
2011/11/28,68.117
2011/11/29,67.285
2011/11/30,50.777
2011/12/01,49.741
2011/12/02,44.019
2011/12/03,38.472
2011/12/04,35.562
2011/12/05,32.027
2011/12/06,24.554
2011/12/07,21.137
2011/12/08,4.421
2011/12/09,1.787
2011/12/10,1.749
2011/12/11,1.65
2011/12/12,1.576
2011/12/13,1.567
2011/12/14,1.554
2011/12/15,1.542
2011/12/16,1.526
2011/12/17,1.506
2011/12/18,1.485
2011/12/19,1.459
2011/12/20,25.617
2011/12/21,24.981
2011/12/22,24.098
2011/12/23,23.634
2011/12/24,23.186
2011/12/25,22.365
2011/12/26,22.048
2011/12/27,20.391
2011/12/28,19.63
2011/12/29,18.773
2011/12/30,18.029
2011/12/31,17.083
2012/01/01,16.609
2012/01/02,15.231
2012/01/03,14.696
2012/01/04,13.402
2012/01/05,26.276
2012/01/06,19.776
2012/01/07,17.761
2012/01/08,16.682
2012/01/09,66.49
2012/01/10,63.754
2012/01/11,60.772
2012/01/12,57.08
2012/01/13,61.903
2012/01/14,66.89
2012/01/15,62.651
2012/01/16,56.573
2012/01/17,56.879
2012/01/18,62.318
2012/01/19,81.031
2012/01/20,77.307
2012/01/21,78.285
2012/01/22,79.727
2012/01/23,70.879
2012/01/24,68.08
2012/01/25,74.269
2012/01/26,65.48
2012/01/27,64.626
2012/01/28,64.828
2012/01/29,72.113
2012/01/30,72.176
2012/01/31,74.441
2012/02/01,64.349
2012/02/02,70.471
2012/02/03,60.854
2012/02/04,71.799
2012/02/05,67.262
2012/02/06,60.106
2012/02/07,52.903
2012/02/08,49.219
2012/02/09,47.016
2012/02/10,45.118
2012/02/11,25.504
2012/02/12,23.917
2012/02/13,63.796
2012/02/14,84.912
2012/02/15,34.688
2012/02/16,30.294
2012/02/17,28.923
2012/02/18,27.257
2012/02/19,26.989
2012/02/20,26.155
2012/02/21,31.025
2012/02/22,29.955
2012/02/23,28.731
2012/02/24,27.367
2012/02/25,59.038
2012/02/26,58.544
2012/02/27,57.064
2012/02/28,62.324
2012/02/29,52.933
2012/03/01,54.719
2012/03/02,56.391
2012/03/03,45.358
2012/03/04,42.639
2012/03/05,41.276
2012/03/06,40.223
2012/03/07,43.46
2012/03/08,40.934
2012/03/09,38.644
2012/03/10,38.022
2012/03/11,38.593
2012/03/12,29.838
2012/03/13,25.887
2012/03/14,40.899
2012/03/15,55.532
2012/03/16,54.8
2012/03/17,49.4
2012/03/18,50.566
2012/03/19,47.851
2012/03/20,48.028
2012/03/21,41.165
2012/03/22,27.076
2012/03/23,42.683
2012/03/24,37.114
2012/03/25,74.819
2012/03/26,74.033
2012/03/27,66.128
2012/03/28,72.708
2012/03/29,70.175
2012/03/30,63.41
2012/03/31,59.142
2012/04/01,58.629
2012/04/02,68.131
2012/04/03,51.259
2012/04/04,68.683
2012/04/05,72.503
2012/04/06,82.436
2012/04/07,80.613
2012/04/08,79.572
2012/04/09,44.957
2012/04/10,44.161
2012/04/11,45.557
2012/04/12,47.418
2012/04/13,38.952
2012/04/14,38.128
2012/04/15,46.946
2012/04/16,65.448
2012/04/17,73.891
2012/04/18,73.679
2012/04/19,76.533
2012/04/20,81.917
2012/04/21,79.852
2012/04/22,82.764
2012/04/23,79.729
2012/04/24,78.059
2012/04/25,62.409
2012/04/26,68.063
2012/04/27,66.6
2012/04/28,63.81
2012/04/29,45.186
2012/04/30,43.084
2012/05/01,42.936
2012/05/02,39.23
2012/05/03,37.233
2012/05/04,31.421
2012/05/05,42.441
2012/05/06,77.987
2012/05/07,79.535
2012/05/08,74.586
2012/05/09,78.094
2012/05/10,80.002
2012/05/11,87.072
2012/05/12,77.228
2012/05/13,77.544
2012/05/14,75.188
2012/05/15,78.489
2012/05/16,82.529
2012/05/17,87.074
2012/05/18,87.355
2012/05/19,81.585
2012/05/20,82.307
2012/05/21,82.971
2012/05/22,88.619
2012/05/23,89.797
2012/05/24,90.793
2012/05/25,91.312
2012/05/26,90.372
2012/05/27,86.982
2012/05/28,85.592
2012/05/29,86.373
2012/05/30,88.163
2012/05/31,46.013
2012/06/01,22.537
2012/06/02,21.67
2012/06/03,25.482
2012/06/04,22.222
2012/06/05,21.043
2012/06/06,22.291
2012/06/07,21.356
2012/06/08,20.6
2012/06/09,57.209
2012/06/10,50.541
2012/06/11,42.205
2012/06/12,40.434
2012/06/13,57.782
2012/06/14,51.85
2012/06/15,45.841
2012/06/16,49.445
2012/06/17,41.04
2012/06/18,47.481
2012/06/19,48.655
2012/06/20,46.583
2012/06/21,50.219
2012/06/22,47.207
2012/06/23,43.527
2012/06/24,57.233
2012/06/25,39.388
2012/06/26,33.194
2012/06/27,46.116
2012/06/28,60.273
2012/06/29,53.202
2012/06/30,53.97
2012/07/01,58.007
2012/07/02,44.443
2012/07/03,47.495
2012/07/04,59.1
2012/07/05,56.687
2012/07/06,57.519
2012/07/07,55.441
2012/07/08,55.554
2012/07/09,47.882
2012/07/10,44.909
2012/07/11,52.88
2012/07/12,78.594
2012/07/13,65.186
2012/07/14,59.985
2012/07/15,61.469
2012/07/16,45.959
2012/07/17,39.261
2012/07/18,38.767
2012/07/19,31.934
2012/07/20,31.646
2012/07/21,29.781
2012/07/22,27.554
2012/07/23,29.084
2012/07/24,22.643
2012/07/25,35.526
2012/07/26,45.663
2012/07/27,43.545
2012/07/28,41.387
2012/07/29,51.526
2012/07/30,46.498
2012/07/31,39.981
2012/08/01,51.35
2012/08/02,36.808
2012/08/03,35.824
2012/08/04,36.661
2012/08/05,32.846
2012/08/06,40.543
2012/08/07,40.202
2012/08/08,32.485
2012/08/09,21.594
2012/08/10,24.803
2012/08/11,19.35
2012/08/12,18.417
2012/08/13,12.936
2012/08/14,28.469
2012/08/15,32.881
2012/08/16,38.936
2012/08/17,32.826
2012/08/18,30.242
2012/08/19,12.121
2012/08/20,7.548
2012/08/21,6.276
2012/08/22,4.952
2012/08/23,4.729
2012/08/24,3.886
2012/08/25,3.473
2012/08/26,6.137
2012/08/27,4.906
2012/08/28,4.612
2012/08/29,3.885
2012/08/30,2.792
2012/08/31,2.7
2012/09/01,2.267
2012/09/02,1.985
2012/09/03,2.439
2012/09/04,2.227
2012/09/05,1.663
2012/09/06,1.412
2012/09/07,1.202
2012/09/08,1.095
2012/09/09,1.043
2012/09/10,0.891
2012/09/11,0.646
2012/09/12,0.533
2012/09/13,0.438
2012/09/14,0.361
2012/09/15,0.317
2012/09/16,0.27
2012/09/17,0.237
2012/09/18,0.223
2012/09/19,0.162
2012/09/20,0.153
2012/09/21,27.918
2012/09/22,24.604
2012/09/23,22.071
2012/09/24,21.922
2012/09/25,20.288
2012/09/26,19.842
2012/09/27,19.754
2012/09/28,19.259
2012/09/29,22.532
2012/09/30,21.428
2012/10/01,20.5
2012/10/02,27.218
2012/10/03,26.063
2012/10/04,35.151
2012/10/05,40.709
2012/10/06,36.474
2012/10/07,34.268
2012/10/08,21.406
2012/10/09,25.722
2012/10/10,43.498
2012/10/11,46.691
2012/10/12,41.184
2012/10/13,37.214
2012/10/14,38.144
2012/10/15,38.459
2012/10/16,61.777
2012/10/17,58.827
2012/10/18,52.898
2012/10/19,55.598
2012/10/20,56.266
2012/10/21,80.779
2012/10/22,89.008
2012/10/23,79.357
2012/10/24,79.599
2012/10/25,70.054
2012/10/26,72.083
2012/10/27,67.826
2012/10/28,61.099
2012/10/29,57.177
2012/10/30,78.424
2012/10/31,63.148
2012/11/01,63.761
2012/11/02,55.008
2012/11/03,59.763
2012/11/04,61.056
2012/11/05,55.87
2012/11/06,59.249
2012/11/07,49.132
2012/11/08,45.09
2012/11/09,44.965
2012/11/10,43.885
2012/11/11,50.556
2012/11/12,42.31
2012/11/13,40.409
2012/11/14,38.581
2012/11/15,48.821
2012/11/16,60.359
2012/11/17,73.209
2012/11/18,72.668
2012/11/19,75.004
2012/11/20,77.522
2012/11/21,85.085
2012/11/22,86.661
2012/11/23,83.216
2012/11/24,66.005
2012/11/25,65.298
2012/11/26,31.543
2012/11/27,61.601
2012/11/28,65.907
2012/11/29,65.39
2012/11/30,67.791
2012/12/01,68.335
2012/12/02,66.532
2012/12/03,71.579
2012/12/04,58.199
2012/12/05,53.6
2012/12/06,52.181
2012/12/07,52.847
2012/12/08,53.313
2012/12/09,40.495
2012/12/10,43.378
2012/12/11,38.643
2012/12/12,34.766
2012/12/13,20.739
2012/12/14,17.169
2012/12/15,19.089
2012/12/16,17.106
2012/12/17,24.629
2012/12/18,17.671
2012/12/19,34.255
2012/12/20,31.089
2012/12/21,24.639
2012/12/22,24.513
2012/12/23,24.823
2012/12/24,21.559
2012/12/25,20.781
2012/12/26,36.894
2012/12/27,38.68
2012/12/28,45.512
2012/12/29,52.59
2012/12/30,59.645
2012/12/31,54.573
2013/01/01,59.191
2013/01/02,68.056
2013/01/03,70.995
2013/01/04,52.346
2013/01/05,52.776
2013/01/06,62.73
2013/01/07,65.72
2013/01/08,32.957
2013/01/09,32.109
2013/01/10,29.16
2013/01/11,35.427
2013/01/12,34.808
2013/01/13,25.905
2013/01/14,22.473
2013/01/15,21.311
2013/01/16,21.203
2013/01/17,19.088
2013/01/18,21.05
2013/01/19,23.377
2013/01/20,29.06
2013/01/21,23.533
2013/01/22,37.612
2013/01/23,51.027
2013/01/24,32.899
2013/01/25,43.058
2013/01/26,63.346
2013/01/27,65.315
2013/01/28,64.855
2013/01/29,68.455
2013/01/30,76.248
2013/01/31,67.554
2013/02/01,69.054
2013/02/02,57.235
2013/02/03,56.249
2013/02/04,52.379
2013/02/05,56.145
2013/02/06,49.121
2013/02/07,53.234
2013/02/08,48.028
2013/02/09,37.95
2013/02/10,42.032
2013/02/11,46.926
2013/02/12,63.093
2013/02/13,63.986
2013/02/14,58.829
2013/02/15,48.216
2013/02/16,48.104
2013/02/17,21.021
2013/02/18,20.751
2013/02/19,24.616
2013/02/20,54.171
2013/02/21,54.052
2013/02/22,62.19
2013/02/23,53.616
2013/02/24,38.314
2013/02/25,35.413
2013/02/26,40.914
2013/02/27,39.293
2013/02/28,41.883
2013/03/01,39.505
2013/03/02,48.046
2013/03/03,61.933
2013/03/04,68.018
2013/03/05,54.482
2013/03/06,62.456
2013/03/07,62.28
2013/03/08,74.39
2013/03/09,75.194
2013/03/10,54.857
2013/03/11,58.573
2013/03/12,60.8
2013/03/13,63.606
2013/03/14,65.071
2013/03/15,47.593
2013/03/16,47.059
2013/03/17,44.641
2013/03/18,37.753
2013/03/19,35.475
2013/03/20,52.719
2013/03/21,46.475
2013/03/22,42.397
2013/03/23,39.282
2013/03/24,49.352
2013/03/25,61.725
2013/03/26,77.021
2013/03/27,81.602
2013/03/28,83.502
2013/03/29,88.793
2013/03/30,90.934
2013/03/31,72.298
2013/04/01,77.854
2013/04/02,80.298
2013/04/03,74.565
2013/04/04,74.737
2013/04/05,52.947
2013/04/06,52.989
2013/04/07,45.356
2013/04/08,37.941
2013/04/09,41.567
2013/04/10,48.31
2013/04/11,76.404
2013/04/12,70.732
2013/04/13,70.831
2013/04/14,71.411
2013/04/15,80.989
2013/04/16,84.417
2013/04/17,70.103
2013/04/18,71.753
2013/04/19,71.364
2013/04/20,76.914
2013/04/21,73.361
2013/04/22,73.057
2013/04/23,73.175
2013/04/24,46.319
2013/04/25,53.171
2013/04/26,56.573
2013/04/27,36.034
2013/04/28,37.794
2013/04/29,30.458
2013/04/30,34.137
2013/05/01,41.923
2013/05/02,48.162
2013/05/03,49.648
2013/05/04,46.724
2013/05/05,43.514
2013/05/06,35.529
2013/05/07,35.729
2013/05/08,41.133
2013/05/09,43.176
2013/05/10,33.702
2013/05/11,30.072
2013/05/12,28.122
2013/05/13,27.274
2013/05/14,33.294
2013/05/15,40.281
2013/05/16,59.587
2013/05/17,53.082
2013/05/18,53.5
2013/05/19,49.918
2013/05/20,52.814
2013/05/21,46.122
2013/05/22,57.757
2013/05/23,52.374
2013/05/24,59.356
2013/05/25,25.337
2013/05/26,26.639
2013/05/27,39.654
2013/05/28,39.858
2013/05/29,33.909
2013/05/30,38.034
2013/05/31,30.106
2013/06/01,30.86
2013/06/02,31.673
2013/06/03,22.515
2013/06/04,21.401
2013/06/05,42.655
2013/06/06,35.76
2013/06/07,35.631
2013/06/08,43.962
2013/06/09,55.781
2013/06/10,54.548
2013/06/11,48.555
2013/06/12,64.351
2013/06/13,63.096
2013/06/14,66.907
2013/06/15,67.763
2013/06/16,71.871
2013/06/17,73.389
2013/06/18,73.114
2013/06/19,78.137
2013/06/20,74.895
2013/06/21,77.009
2013/06/22,60.817
2013/06/23,67.964
2013/06/24,68.33
2013/06/25,48.833
2013/06/26,55.267
2013/06/27,62.776
2013/06/28,66.865
2013/06/29,74.054
2013/06/30,74.437
2013/07/01,82.234
2013/07/02,85.486
2013/07/03,86.283
2013/07/04,90.878
2013/07/05,93.358
2013/07/06,95.397
2013/07/07,92.981
2013/07/08,94.16
2013/07/09,94.329
2013/07/10,85.774
2013/07/11,86.812
2013/07/12,62.283
2013/07/13,46.585
2013/07/14,39.167
2013/07/15,34.961
2013/07/16,30.979
2013/07/17,43.869
2013/07/18,72.408
2013/07/19,59.623
2013/07/20,56.354
2013/07/21,57.18
2013/07/22,58.242
2013/07/23,50.385
2013/07/24,53.321
2013/07/25,53.706
2013/07/26,48.756
2013/07/27,51.823
2013/07/28,53.259
2013/07/29,66.597
2013/07/30,70.128
2013/07/31,79.441
2013/08/01,64.031
2013/08/02,65.06
2013/08/03,51.803
2013/08/04,50.656
2013/08/05,41.797
2013/08/06,47.039
2013/08/07,53.181
2013/08/08,57.025
2013/08/09,49.987
2013/08/10,39.425
2013/08/11,57.818
2013/08/12,75.25
2013/08/13,78.817
2013/08/14,68.479
2013/08/15,58.067
2013/08/16,49.857
2013/08/17,38.222
2013/08/18,37.87
2013/08/19,39.452
2013/08/20,29.882
2013/08/21,26.825
2013/08/22,27.648
2013/08/23,20.104
2013/08/24,19.708
2013/08/25,22.986
2013/08/26,20.897
2013/08/27,18.071
2013/08/28,23.879
2013/08/29,15.733
2013/08/30,15.587
2013/08/31,14.613
2013/09/01,12.192
2013/09/02,10.978
2013/09/03,10.667
2013/09/04,27.048
2013/09/05,19.031
2013/09/06,18.83
2013/09/07,17.341
2013/09/08,18.105
2013/09/09,11.125
2013/09/10,13.991
2013/09/11,12.039
2013/09/12,10.793
2013/09/13,9.687
2013/09/14,9.278
2013/09/15,8.479
2013/09/16,6.66
2013/09/17,6.647
2013/09/18,5.868
2013/09/19,42.389
2013/09/20,42.27
2013/09/21,41.291
2013/09/22,23.804
2013/09/23,31.495
2013/09/24,27.806
2013/09/25,25.207
2013/09/26,32.853
2013/09/27,40.466
2013/09/28,39.385
2013/09/29,48.965
2013/09/30,49.126
2013/10/01,56.142
2013/10/02,77.143
2013/10/03,85.546
2013/10/04,82.051
2013/10/05,82.664
2013/10/06,75.11
2013/10/07,73.085
2013/10/08,73.034
2013/10/09,61.665
2013/10/10,60.554
2013/10/11,72.425
2013/10/12,73.95
2013/10/13,75.128
2013/10/14,64.216
2013/10/15,60.29
2013/10/16,48.348
2013/10/17,45.336
2013/10/18,62.836
2013/10/19,66.801
2013/10/20,62.537
2013/10/21,42.285
2013/10/22,32.867
2013/10/23,32.626
2013/10/24,27.87
2013/10/25,85.116
2013/10/26,85.734
2013/10/27,85.742
2013/10/28,83.518
2013/10/29,83.379
2013/10/30,84.211
2013/10/31,84.699
2013/11/01,85.653
2013/11/02,82.062
2013/11/03,83.872
2013/11/04,92.546
2013/11/05,93.191
2013/11/06,93.627
2013/11/07,93.846
2013/11/08,93.78
2013/11/09,91.966
2013/11/10,92.331
2013/11/11,85.23
2013/11/12,80.915
2013/11/13,67.822
2013/11/14,68.953
2013/11/15,61.956
2013/11/16,64.734
2013/11/17,67.593
2013/11/18,67.858
2013/11/19,74.539
2013/11/20,70.783
2013/11/21,52.753
2013/11/22,88.474
2013/11/23,64.072
2013/11/24,63.369
2013/11/25,59.644
2013/11/26,54.989
2013/11/27,49.383
2013/11/28,54.375
2013/11/29,43.42
2013/11/30,38.665
2013/12/01,40.639
2013/12/02,37.852
2013/12/03,39.353
2013/12/04,38.669
2013/12/05,34.261
2013/12/06,50.135
2013/12/07,51.025
2013/12/08,46.408
2013/12/09,48.808
2013/12/10,69.145
2013/12/11,77.372
2013/12/12,78.809
2013/12/13,81.192
2013/12/14,70.596
2013/12/15,68.461
2013/12/16,67.242
2013/12/17,66.909
2013/12/18,67.934
2013/12/19,65.057
2013/12/20,61.058
2013/12/21,45.726
2013/12/22,39.633
2013/12/23,36.839
2013/12/24,45.809
2013/12/25,17.958
2013/12/26,17.855
2013/12/27,17.292
2013/12/28,17.235
2013/12/29,16.287
2013/12/30,27.994
2013/12/31,25.325
2014/01/01,14.168
2014/01/02,16.49
2014/01/03,19.435
2014/01/04,30.76
2014/01/05,26.656
2014/01/06,34.698
