Date,hashrate14wma
2010/10/19,14231219904
2010/10/20,14840937504
2010/10/21,16193393560
2010/10/22,16602097381
2010/10/23,17055109383
2010/10/24,17569952186
2010/10/25,18435586192
2010/10/26,19432981394
2010/10/27,20360279484
2010/10/28,20889271941
2010/10/29,21574629839
2010/10/30,22308679476
2010/10/31,23938515686
2010/11/01,24622175977
2010/11/02,25230402648
2010/11/03,25979561843
2010/11/04,26736808161
2010/11/05,27762289385
2010/11/06,28634916824
2010/11/07,29983131740
2010/11/08,31451817220
2010/11/09,33836742186
2010/11/10,35538045494
2010/11/11,38029747341
2010/11/12,39185027826
2010/11/13,40303944193
2010/11/14,42689988338
2010/11/15,44261828614
2010/11/16,44712076681
2010/11/17,46173823457
2010/11/18,48956513096
2010/11/19,52106559993
2010/11/20,51375159736
2010/11/21,51028059645
2010/11/22,51451539315
2010/11/23,51622355089
2010/11/24,52415820101
2010/11/25,52832007317
2010/11/26,54944522791
2010/11/27,56612754272
2010/11/28,56967759148
2010/11/29,58421615029
2010/11/30,61179031247
2010/12/01,63079324865
2010/12/02,65515706685
2010/12/03,67560579282
2010/12/04,70760946546
2010/12/05,74541102444
2010/12/06,78361996017
2010/12/07,81180060461
2010/12/08,84132199342
2010/12/09,87412189594
2010/12/10,90554496261
2010/12/11,92667090784
2010/12/12,95593049122
2010/12/13,96772903163
2010/12/14,97191493715
2010/12/15,99466974239
2010/12/16,101889389691
2010/12/17,103096951017
2010/12/18,102856370853
2010/12/19,103172865952
2010/12/20,104092658138
2010/12/21,105375177572
2010/12/22,108679129835
2010/12/23,108432187613
2010/12/24,108525972925
2010/12/25,109412150471
2010/12/26,109548447138
2010/12/27,110143327661
2010/12/28,112392986659
2010/12/29,113833624271
2010/12/30,114579334837
2010/12/31,115646654953
2011/01/01,117262491906
2011/01/02,119166919788
2011/01/03,121774035121
2011/01/04,121697693438
2011/01/05,121757748977
2011/01/06,122866709846
2011/01/07,122678220567
2011/01/08,125655458645
2011/01/09,126178130849
2011/01/10,128124836589
2011/01/11,128896700031
2011/01/12,130208721437
2011/01/13,132368679056
2011/01/14,134444945563
2011/01/15,137067232310
2011/01/16,140106445679
2011/01/17,143340439276
2011/01/18,144783140643
2011/01/19,145821205392
2011/01/20,148109594620
2011/01/21,152185032484
2011/01/22,152096258364
2011/01/23,153745061027
2011/01/24,155136915885
2011/01/25,155122993658
2011/01/26,157108269026
2011/01/27,159909786440
2011/01/28,162145586960
2011/01/29,163244332266
2011/01/30,165696668123
2011/01/31,166386806346
2011/02/01,170711232857
2011/02/02,172128389663
2011/02/03,172545544385
2011/02/04,175981199869
2011/02/05,181197316098
2011/02/06,183900145059
2011/02/07,187797734662
2011/02/08,195196903619
2011/02/09,201102877960
2011/02/10,207896795109
2011/02/11,214041519256
2011/02/12,220787335012
2011/02/13,227086378284
2011/02/14,232864305642
2011/02/15,239553370283
2011/02/16,248088199311
2011/02/17,259604282034
2011/02/18,276581471336
2011/02/19,286873303230
2011/02/20,296295327574
2011/02/21,306485995484
2011/02/22,318714887341
2011/02/23,333639745081
2011/02/24,347166897400
2011/02/25,358319999490
2011/02/26,374449222531
2011/02/27,412433511444
2011/02/28,428827302754
2011/03/01,429532835396
2011/03/02,433994220637
2011/03/03,442576731711
2011/03/04,461216626904
2011/03/05,494319351783
2011/03/06,536850697300
2011/03/07,565389195237
2011/03/08,569806739183
2011/03/09,570132995491
2011/03/10,566604491743
2011/03/11,557315108173
2011/03/12,550674049307
2011/03/13,543820851775
2011/03/14,528805942126
2011/03/15,512185261682
2011/03/16,508475224626
2011/03/17,502026148295
2011/03/18,500481996795
2011/03/19,486261125395
2011/03/20,479976078959
2011/03/21,486665406331
2011/03/22,489938569918
2011/03/23,494772141714
2011/03/24,511289448429
2011/03/25,515506145186
2011/03/26,519177825263
2011/03/27,520340007008
2011/03/28,523347930926
2011/03/29,531088475360
2011/03/30,532626901319
2011/03/31,548252492603
2011/04/01,561760748156
2011/04/02,572265491987
2011/04/03,577563632718
2011/04/04,585868782696
2011/04/05,597887749962
2011/04/06,611024381330
2011/04/07,614879307224
2011/04/08,620539242352
2011/04/09,630049105313
2011/04/10,638934025725
2011/04/11,644605153868
2011/04/12,651444082054
2011/04/13,670425189352
2011/04/14,677282683100
2011/04/15,669471810716
2011/04/16,668582546836
2011/04/17,674516367405
2011/04/18,681186674260
2011/04/19,679212884494
2011/04/20,681999144807
2011/04/21,687119902401
2011/04/22,695945988869
2011/04/23,708773647699
2011/04/24,719266379998
2011/04/25,731664808212
2011/04/26,758641954527
2011/04/27,778353870888
2011/04/28,779625018950
2011/04/29,798559782787
2011/04/30,833718404534
2011/05/01,862274129195
2011/05/02,893991050768
2011/05/03,926216835636
2011/05/04,952549952831
2011/05/05,986822850911
2011/05/06,1018963407706
2011/05/07,1051584794481
2011/05/08,1073067453363
2011/05/09,1120872849283
2011/05/10,1203369255733
2011/05/11,1251531006441
2011/05/12,1283665948344
2011/05/13,1322406920821
2011/05/14,1401261186186
2011/05/15,1471791109678
2011/05/16,1533358686599
2011/05/17,1611742080926
2011/05/18,1712657699444
2011/05/19,1849765868898
2011/05/20,1967380890359
2011/05/21,2079590059077
2011/05/22,2234899531861
2011/05/23,2392379172166
2011/05/24,2582055145551
2011/05/25,2774070965396
2011/05/26,3029281561522
2011/05/27,3339559823548
2011/05/28,3434533881005
2011/05/29,3510739845681
2011/05/30,3568868680234
2011/05/31,3582806265618
2011/06/01,3623069818586
2011/06/02,3724181191246
2011/06/03,3827601253101
2011/06/04,3945241683883
2011/06/05,4049800187922
2011/06/06,4291261342939
2011/06/07,4435908153959
2011/06/08,4552766857495
2011/06/09,4759045808101
2011/06/10,5004944624032
2011/06/11,5259028444712
2011/06/12,5545295000152
2011/06/13,5753078080898
2011/06/14,5948131573790
2011/06/15,6481197613913
2011/06/16,7017916673634
2011/06/17,7263835207653
2011/06/18,7501205079635
2011/06/19,7838478718511
2011/06/20,8226948997846
2011/06/21,8626347891245
2011/06/22,9113170702168
2011/06/23,9429283997764
2011/06/24,10045894485945
2011/06/25,10319485477199
2011/06/26,10451253174808
2011/06/27,10596113721969
2011/06/28,10701599285980
2011/06/29,10890716692479
2011/06/30,11143068319852
2011/07/01,11436338201432
2011/07/02,11572163768474
2011/07/03,11606635041556
2011/07/04,11586495974349
2011/07/05,11497116865846
2011/07/06,11389197521218
2011/07/07,11363299132032
2011/07/08,11305953921181
2011/07/09,11464431033893
2011/07/10,11447019461334
2011/07/11,11484664259770
2011/07/12,11454596157974
2011/07/13,11662166043317
2011/07/14,11810293960850
2011/07/15,11878733600481
2011/07/16,12052166803558
2011/07/17,12128627814216
2011/07/18,12258239353092
2011/07/19,12419498298586
2011/07/20,12376800155319
2011/07/21,12473858834741
2011/07/22,12515642712550
2011/07/23,12539968710133
2011/07/24,12683483421096
2011/07/25,12857952104448
2011/07/26,13026669761444
2011/07/27,13361657397591
2011/07/28,13506635011401
2011/07/29,13537142746859
2011/07/30,13489637142496
2011/07/31,13604893851750
2011/08/01,13938868163094
2011/08/02,14072510480943
2011/08/03,14191982845144
2011/08/04,14142456658835
2011/08/05,13952444119724
2011/08/06,13753714640800
2011/08/07,13474143768747
2011/08/08,13267177336613
2011/08/09,13176540950460
2011/08/10,13363708709268
2011/08/11,13294315821768
2011/08/12,13158475843796
2011/08/13,13085533126820
2011/08/14,12843293448505
2011/08/15,12816699610539
2011/08/16,12662643536196
2011/08/17,12626651423250
2011/08/18,12707199441633
2011/08/19,12667828131776
2011/08/20,12662657853953
2011/08/21,12758751555541
2011/08/22,13139005035130
2011/08/23,13402168037689
2011/08/24,13356215162505
2011/08/25,13207511558652
2011/08/26,13236352000785
2011/08/27,13058246665150
2011/08/28,12747964272656
2011/08/29,12546702429286
2011/08/30,12573285923065
2011/08/31,12679435103283
2011/09/01,12578930889113
2011/09/02,12604776847863
2011/09/03,12634819077867
2011/09/04,12507030080635
2011/09/05,12521094273458
2011/09/06,12614915309352
2011/09/07,12729755726012
2011/09/08,12584149837407
2011/09/09,12561084608942
2011/09/10,12641194299037
2011/09/11,12588209207591
2011/09/12,12380003599391
2011/09/13,12340710788424
2011/09/14,12369481032376
2011/09/15,12403989749374
2011/09/16,12311905909791
2011/09/17,12091749658894
2011/09/18,12283944221085
2011/09/19,12277220726785
2011/09/20,12135650495075
2011/09/21,12221097982711
2011/09/22,12322699241616
2011/09/23,12344314851731
2011/09/24,12176242484863
2011/09/25,12174725015042
2011/09/26,12075722436672
2011/09/27,12052696027137
2011/09/28,11980283067954
2011/09/29,11901642563150
2011/09/30,11748280731229
2011/10/01,11555729175666
2011/10/02,11504506467824
2011/10/03,11435502876941
2011/10/04,11372339212761
2011/10/05,11229718979674
2011/10/06,11289276893193
2011/10/07,11197237455139
2011/10/08,11184029425838
2011/10/09,11017224864370
2011/10/10,10915331872521
2011/10/11,10674886210208
2011/10/12,10488322658179
2011/10/13,10129059942954
2011/10/14,9951019929713
2011/10/15,9957186774693
2011/10/16,9804462992414
2011/10/17,9586969125621
2011/10/18,9428882890970
2011/10/19,9354420872541
2011/10/20,9212296524202
2011/10/21,9192301438016
2011/10/22,8971777738386
2011/10/23,8743788018511
2011/10/24,8640351041379
2011/10/25,8726376565347
2011/10/26,8730943224333
2011/10/27,8646658108712
2011/10/28,8460764665787
2011/10/29,8429476916945
2011/10/30,8284216802832
2011/10/31,8193699145373
2011/11/01,8179470895094
2011/11/02,8266986696311
2011/11/03,8285107033728
2011/11/04,8244602080358
2011/11/05,8370381648127
2011/11/06,8436623434806
2011/11/07,8368141303377
2011/11/08,8358743325421
2011/11/09,8522169461384
2011/11/10,8650517721961
2011/11/11,8546895449783
2011/11/12,8467493947303
2011/11/13,8508164863798
2011/11/14,8508440036895
2011/11/15,8620227318117
2011/11/16,8619581639513
2011/11/17,8577132901101
2011/11/18,8491179810526
2011/11/19,8448559501430
2011/11/20,8267091106468
2011/11/21,8248781398192
2011/11/22,8179782027241
2011/11/23,8147952167402
2011/11/24,8000730541538
2011/11/25,7896374643250
2011/11/26,7808062142392
2011/11/27,7681836417658
2011/11/28,7577266711158
2011/11/29,7564020765958
2011/11/30,7570041457994
2011/12/01,7821195904559
2011/12/02,8042444938325
2011/12/03,8017480084228
2011/12/04,8021340604685
2011/12/05,8074139975469
2011/12/06,8193467491892
2011/12/07,8251673488529
2011/12/08,8248449994874
2011/12/09,8270540146021
2011/12/10,8336874640566
2011/12/11,8271194521629
2011/12/12,8228200299877
2011/12/13,8097733928665
2011/12/14,8105234956669
2011/12/15,8009461306792
2011/12/16,7845099455901
2011/12/17,7799192888828
2011/12/18,7890874679773
2011/12/19,7953196272978
2011/12/20,7995034792166
2011/12/21,8055267624354
2011/12/22,8071117480499
2011/12/23,8158604232321
2011/12/24,8155677468984
2011/12/25,8285739380324
2011/12/26,8599000104802
2011/12/27,8774564667479
2011/12/28,8790578117222
2011/12/29,8827661816943
2011/12/30,8662390066941
2011/12/31,8709001236449
2012/01/01,8704235143470
2012/01/02,8705678798716
2012/01/03,8784213321712
2012/01/04,8844024818511
2012/01/05,8753051321603
2012/01/06,8869657893835
2012/01/07,9053024801476
2012/01/08,9169380495792
2012/01/09,9311261973210
2012/01/10,9362365028856
2012/01/11,9379030973966
2012/01/12,9539373665395
2012/01/13,9438744909260
2012/01/14,9436926673895
2012/01/15,9448421709904
2012/01/16,9464573430614
2012/01/17,9582268034558
2012/01/18,9531707636327
2012/01/19,9381409042361
2012/01/20,9272139305000
2012/01/21,9384080149216
2012/01/22,9412222749301
2012/01/23,9526454871080
2012/01/24,9513522030306
2012/01/25,9569103528896
2012/01/26,9465578911306
2012/01/27,9440833560312
2012/01/28,9462776548357
2012/01/29,9553197843475
2012/01/30,9758394296259
2012/01/31,9905925429521
2012/02/01,9868342850934
2012/02/02,9856101691369
2012/02/03,10026686345090
2012/02/04,10071632831712
2012/02/05,10107070284947
2012/02/06,10120990543516
2012/02/07,10094761352696
2012/02/08,10035007406054
2012/02/09,9991240319946
2012/02/10,10020376993506
2012/02/11,9952883287751
2012/02/12,10053498463682
2012/02/13,10102233547161
2012/02/14,9960750381560
2012/02/15,9854549921711
2012/02/16,9818941346640
2012/02/17,9766494325003
2012/02/18,9946555658248
2012/02/19,10174072472542
2012/02/20,10235358223676
2012/02/21,10066954595466
2012/02/22,10099244931368
2012/02/23,10253016074595
2012/02/24,10237712011052
2012/02/25,10411904503108
2012/02/26,10500192553085
2012/02/27,10528178930999
2012/02/28,10564542519833
2012/02/29,10793379350035
2012/03/01,10831318527413
2012/03/02,10808752453780
2012/03/03,10515618950559
2012/03/04,10377639684390
2012/03/05,10356552820028
2012/03/06,10421541132551
2012/03/07,10446658960604
2012/03/08,10608716267942
2012/03/09,10770582099540
2012/03/10,11077847766123
2012/03/11,11008003825874
2012/03/12,11127404222661
2012/03/13,11265883621464
2012/03/14,11276185412905
2012/03/15,11064099045037
2012/03/16,11002576314698
2012/03/17,11178847130497
2012/03/18,11346219451090
2012/03/19,11399381253994
2012/03/20,11376435921480
2012/03/21,11478262637210
2012/03/22,11515316958951
2012/03/23,11317914783806
2012/03/24,11390603074362
2012/03/25,11626304721082
2012/03/26,11624989624920
2012/03/27,11605773736492
2012/03/28,11614738203411
2012/03/29,11638767524081
2012/03/30,11670919959818
2012/03/31,11864715985813
2012/04/01,11909722537582
2012/04/02,11788380870704
2012/04/03,11596903352563
2012/04/04,11548557783578
2012/04/05,11322260184682
2012/04/06,11128205546504
2012/04/07,11038626780079
2012/04/08,11018614038454
2012/04/09,11168045835422
2012/04/10,11200777558340
2012/04/11,11300137182381
2012/04/12,11279513002542
2012/04/13,11097069778377
2012/04/14,10956372106100
2012/04/15,10766667789689
2012/04/16,10682588527844
2012/04/17,10710071204334
2012/04/18,10622830454242
2012/04/19,10715214770657
2012/04/20,10960660794528
2012/04/21,11052607736102
2012/04/22,11128109103431
2012/04/23,11207535556382
2012/04/24,11098538617767
2012/04/25,11048240302315
2012/04/26,11075928498986
2012/04/27,11008323009265
2012/04/28,11071157578361
2012/04/29,11238381684964
2012/04/30,11475722994304
2012/05/01,11728063105599
2012/05/02,11814129239937
2012/05/03,11816852387535
2012/05/04,11883888754440
2012/05/05,11908606862228
2012/05/06,12042104930599
2012/05/07,12161916815775
2012/05/08,12418041876680
2012/05/09,12616388303067
2012/05/10,12724766556267
2012/05/11,12464348573669
2012/05/12,12459126749819
2012/05/13,12338064824611
2012/05/14,12273529515951
2012/05/15,12199404899445
2012/05/16,11912568317399
2012/05/17,11691084217334
2012/05/18,11648946404076
2012/05/19,11698096446510
2012/05/20,11723705582293
2012/05/21,11711765321682
2012/05/22,11486391500181
2012/05/23,11326719480721
2012/05/24,11253938656355
2012/05/25,11018476428827
2012/05/26,10919461555874
2012/05/27,11080470741888
2012/05/28,11131444532992
2012/05/29,11060176916586
2012/05/30,10917595718191
2012/05/31,10965930165369
2012/06/01,10936392169176
2012/06/02,11125165369380
2012/06/03,11346722549262
2012/06/04,11483921172128
2012/06/05,11487149578928
2012/06/06,11669904781869
2012/06/07,11624818303626
2012/06/08,11616425940855
2012/06/09,11775088831745
2012/06/10,11948695875246
2012/06/11,12119743110835
2012/06/12,12011217058630
2012/06/13,12121753763628
2012/06/14,12062249087243
2012/06/15,12157921510780
2012/06/16,12166333787605
2012/06/17,12266526201814
2012/06/18,12307488929910
2012/06/19,12644297634989
2012/06/20,12444750283211
2012/06/21,12364551358291
2012/06/22,12223731905968
2012/06/23,12417997294270
2012/06/24,12519945258879
2012/06/25,12533916713383
2012/06/26,12579447397210
2012/06/27,12725992460588
2012/06/28,12692574333829
2012/06/29,12628212364848
2012/06/30,12536278185773
2012/07/01,12442605237079
2012/07/02,12508543219642
2012/07/03,12558726968909
2012/07/04,12733842530743
2012/07/05,12746759920188
2012/07/06,12787118453510
2012/07/07,12967649658154
2012/07/08,13145054830402
2012/07/09,13303677327894
2012/07/10,13326733279775
2012/07/11,13269102963438
2012/07/12,13168313701839
2012/07/13,13250826169733
2012/07/14,13380298606021
2012/07/15,13404534166924
2012/07/16,13321315568401
2012/07/17,13488971912925
2012/07/18,13666457633646
2012/07/19,13721754536333
2012/07/20,13637441803993
2012/07/21,13605267487432
2012/07/22,13617685428791
2012/07/23,13645421360498
2012/07/24,13755147276157
2012/07/25,13915226090178
2012/07/26,14199491048587
2012/07/27,14379932037366
2012/07/28,14664098074011
2012/07/29,14577301716293
2012/07/30,15071674724193
2012/07/31,15090356230055
2012/08/01,14936225397404
2012/08/02,15036176630251
2012/08/03,15350234070742
2012/08/04,15472126035620
2012/08/05,15477200990719
2012/08/06,15363541764918
2012/08/07,15329909290498
2012/08/08,15459322699667
2012/08/09,15654710334787
2012/08/10,15795275025257
2012/08/11,15949484307107
2012/08/12,16157771731876
2012/08/13,16304422375464
2012/08/14,16536520935859
2012/08/15,16773732702134
2012/08/16,16940261798326
2012/08/17,16846780225285
2012/08/18,16731964988349
2012/08/19,16818700427081
2012/08/20,17339906007533
2012/08/21,17747254262998
2012/08/22,17632350091329
2012/08/23,17700177029108
2012/08/24,17757009916002
2012/08/25,17633135855940
2012/08/26,17947849187957
2012/08/27,18151408060592
2012/08/28,18146351722935
2012/08/29,18401455742471
2012/08/30,18604990082112
2012/08/31,18537216899273
2012/09/01,18658597330476
2012/09/02,18675352957726
2012/09/03,18942467722564
2012/09/04,18723672908972
2012/09/05,19124803845320
2012/09/06,19593970322339
2012/09/07,20079902705612
2012/09/08,20254755375040
2012/09/09,20235643758278
2012/09/10,20330981087531
2012/09/11,20488779477934
2012/09/12,20349670445890
2012/09/13,20251515991369
2012/09/14,20393341301058
2012/09/15,20282300139355
2012/09/16,20298340225923
2012/09/17,20549005316380
2012/09/18,20920238640955
2012/09/19,20914300514250
2012/09/20,20824847163824
2012/09/21,21115283840678
2012/09/22,21625538636213
2012/09/23,21694518178326
2012/09/24,21783497198949
2012/09/25,21903145028160
2012/09/26,21651927290586
2012/09/27,21536403949589
2012/09/28,21840016799023
2012/09/29,21992985003550
2012/09/30,22149460669412
2012/10/01,21995670779847
2012/10/02,21709731356486
2012/10/03,21679822840292
2012/10/04,21453517795293
2012/10/05,21296115286393
2012/10/06,21243047950547
2012/10/07,21242715520571
2012/10/08,21527059374300
2012/10/09,21754178228622
2012/10/10,21898295598912
2012/10/11,21973373367731
2012/10/12,22027537325548
2012/10/13,22049307074724
2012/10/14,21967834175884
2012/10/15,22134461438294
2012/10/16,22404109588613
2012/10/17,22507282099660
2012/10/18,22555642879260
2012/10/19,22776005598583
2012/10/20,22656120507561
2012/10/21,22965220550570
2012/10/22,23073392226896
2012/10/23,23086688440207
2012/10/24,23056108978898
2012/10/25,22963000286170
2012/10/26,23040879622881
2012/10/27,23648998684747
2012/10/28,23839989174919
2012/10/29,24088831621308
2012/10/30,24244636260837
2012/10/31,24184940034969
2012/11/01,24024034510855
2012/11/02,23976239273761
2012/11/03,23959484885490
2012/11/04,24215140992303
2012/11/05,24381219162490
2012/11/06,24329425374171
2012/11/07,24324504043585
2012/11/08,24631804423272
2012/11/09,24602408455701
2012/11/10,24735295169826
2012/11/11,24589923488274
2012/11/12,24486436196893
2012/11/13,24193428159901
2012/11/14,24244741785151
2012/11/15,24145202494567
2012/11/16,23994632481533
2012/11/17,24002079168786
2012/11/18,24211701205305
2012/11/19,23916900120743
2012/11/20,24105853561540
2012/11/21,24184607191697
2012/11/22,24396503808959
2012/11/23,24389684771593
2012/11/24,24753396189934
2012/11/25,24844956503556
2012/11/26,25142101037740
2012/11/27,25305734965723
2012/11/28,25669848388288
2012/11/29,26208401587521
2012/11/30,25966632482531
2012/12/01,25978188912931
2012/12/02,26068116848360
2012/12/03,26014549006174
2012/12/04,25489699337217
2012/12/05,24735818677985
2012/12/06,24367347412559
2012/12/07,23973754521372
2012/12/08,23852537708644
2012/12/09,23546886163780
2012/12/10,23330856808487
2012/12/11,23251324835770
2012/12/12,23231187258699
2012/12/13,22981727102188
2012/12/14,22504163446327
2012/12/15,21849893505067
2012/12/16,21479283602528
2012/12/17,21214439409558
2012/12/18,21208124493033
2012/12/19,21424178101296
2012/12/20,21128058614777
2012/12/21,20961884958701
2012/12/22,21064296840257
2012/12/23,21598774201549
2012/12/24,21509519574711
2012/12/25,21542509147452
2012/12/26,21505818402961
2012/12/27,21866500907695
2012/12/28,22296521968320
2012/12/29,22425566709611
2012/12/30,22487499124589
2012/12/31,22930528276846
2013/01/01,23175225415941
2013/01/02,23190251538647
2013/01/03,23332068278828
2013/01/04,23285946642846
2013/01/05,23216391236026
2013/01/06,22900708024047
2013/01/07,22894513319373
2013/01/08,23132693048681
2013/01/09,22868165874178
2013/01/10,22861098727546
2013/01/11,22622740513905
2013/01/12,22093372341780
2013/01/13,21803989758473
2013/01/14,21921479195562
2013/01/15,21904166779947
2013/01/16,21592228639815
2013/01/17,21459711483051
2013/01/18,21078527645645
2013/01/19,21166013573366
2013/01/20,21193156472581
2013/01/21,21370251587226
2013/01/22,21392859872455
2013/01/23,21424667676455
2013/01/24,21406768397211
2013/01/25,21445009703136
2013/01/26,21392187322774
2013/01/27,21572463243595
2013/01/28,21697420587682
2013/01/29,21820428123127
2013/01/30,21981398691538
2013/01/31,22532240050739
2013/02/01,22928448091638
2013/02/02,23122692159882
2013/02/03,23266613366540
2013/02/04,23786108240658
2013/02/05,24256238799400
2013/02/06,24509382025414
2013/02/07,24567353682675
2013/02/08,24680085832201
2013/02/09,24626724852748
2013/02/10,24759183362363
2013/02/11,25099789162722
2013/02/12,24954963414395
2013/02/13,24951565589994
2013/02/14,25200447432292
2013/02/15,25477552198129
2013/02/16,26143103542320
2013/02/17,26854704310148
2013/02/18,27679052725612
2013/02/19,27977690856377
2013/02/20,28563100176508
2013/02/21,29535785353271
2013/02/22,29804606881398
2013/02/23,30127269068937
2013/02/24,30265491388972
2013/02/25,30791219889014
2013/02/26,30993128818085
2013/02/27,31554290919467
2013/02/28,31758698071107
2013/03/01,31762849036696
2013/03/02,31859363099831
2013/03/03,32034828366696
2013/03/04,32815729764516
2013/03/05,33105927066734
2013/03/06,33269811762406
2013/03/07,33220182135926
2013/03/08,33516644081708
2013/03/09,33886170401984
2013/03/10,34662600079957
2013/03/11,35309244621982
2013/03/12,34603440261479
2013/03/13,34552394856838
2013/03/14,35288442781632
2013/03/15,36327086282477
2013/03/16,37061028334688
2013/03/17,38483658149932
2013/03/18,39909482444032
2013/03/19,40931231227138
2013/03/20,41745322132225
2013/03/21,43517212624158
2013/03/22,45368097121338
2013/03/23,46718830208836
2013/03/24,48961598644767
2013/03/25,49914801115635
2013/03/26,50491767837209
2013/03/27,50261909406073
2013/03/28,50956310370750
2013/03/29,52264383877982
2013/03/30,53285828293016
2013/03/31,53670068276509
2013/04/01,55439878831239
2013/04/02,56553256710420
2013/04/03,57300567652967
2013/04/04,57233203198374
2013/04/05,56680072340202
2013/04/06,57489531610825
2013/04/07,58326586227485
2013/04/08,59225424300777
2013/04/09,60252315743341
2013/04/10,61816842038471
2013/04/11,62571996343681
2013/04/12,62915865908394
2013/04/13,63112370912324
2013/04/14,63092956569749
2013/04/15,63053778573514
2013/04/16,63856043474291
2013/04/17,64545569376599
2013/04/18,65764595218972
2013/04/19,65191888218748
2013/04/20,65187993925759
2013/04/21,66731759618579
2013/04/22,67601087440168
2013/04/23,68440670977491
2013/04/24,69375581459360
2013/04/25,69891429731746
2013/04/26,71394884899802
2013/04/27,71922309497017
2013/04/28,72113711294565
2013/04/29,73264458223519
2013/04/30,74291688361412
2013/05/01,74641808564840
2013/05/02,74330982550014
2013/05/03,74039214518484
2013/05/04,74180772862356
2013/05/05,74329389065950
2013/05/06,76039789504837
2013/05/07,77231255421816
2013/05/08,78488472710077
2013/05/09,79307571610968
2013/05/10,80097945988894
2013/05/11,81370658038164
2013/05/12,83028807054597
2013/05/13,85034850981953
2013/05/14,86262411476985
2013/05/15,86159357873711
2013/05/16,85911240580375
2013/05/17,86237395802825
2013/05/18,85802026877752
2013/05/19,86464798043724
2013/05/20,85454583546203
2013/05/21,84442941330024
2013/05/22,84849090576222
2013/05/23,85492114947269
2013/05/24,86711244390235
2013/05/25,87785079347532
2013/05/26,89392058758994
2013/05/27,91617669794533
2013/05/28,92630423110909
2013/05/29,94163886011600
2013/05/30,95881697851670
2013/05/31,98298393088912
2013/06/01,1.0127656222216E+14
2013/06/02,1.0540810428314E+14
2013/06/03,1.0880622905694E+14
2013/06/04,1.1189137157672E+14
2013/06/05,1.1636161701891E+14
2013/06/06,1.2079763771922E+14
2013/06/07,1.2244697090601E+14
2013/06/08,1.2469559277724E+14
2013/06/09,1.2710162945926E+14
2013/06/10,1.2919344611151E+14
2013/06/11,1.3038522685492E+14
2013/06/12,1.3377592568412E+14
2013/06/13,1.3730941542473E+14
2013/06/14,1.37982516322E+14
2013/06/15,1.3846466667294E+14
2013/06/16,1.3997658577833E+14
2013/06/17,1.428458722821E+14
2013/06/18,1.4346951875890E+14
2013/06/19,1.4092136961462E+14
2013/06/20,1.4140910607193E+14
2013/06/21,1.4302966094877E+14
2013/06/22,146703218670493
2013/06/23,1.4992801094282E+14
2013/06/24,1.4997786784691E+14
2013/06/25,1.5019470195792E+14
2013/06/26,1.5280110932793E+14
2013/06/27,1.5329652247921E+14
2013/06/28,1.5547202087805E+14
2013/06/29,1.573112734309E+14
2013/06/30,1.6020988259973E+14
2013/07/01,1.6160947715514E+14
2013/07/02,1.6296673587503E+14
2013/07/03,1.6575436827858E+14
2013/07/04,1.6902531958586E+14
