Date,transactions7var
2014/02/27,50268682
2014/02/28,50355889
2014/03/01,38307051
2014/03/02,49633381
2014/03/03,65181764
2014/03/04,79691632
2014/03/05,79395897
2014/03/06,79455286
2014/03/07,79366910
2014/03/08,76811288
2014/03/09,56805686
2014/03/10,44124341
2014/03/11,20235015
2014/03/12,24951578
2014/03/13,25650424
2014/03/14,25234278
2014/03/15,34724925
2014/03/16,41952097
2014/03/17,42633893
2014/03/18,55880382
2014/03/19,49034458
2014/03/20,45565936
2014/03/21,50130769
2014/03/22,45762358
2014/03/23,49198945
2014/03/24,52106177
2014/03/25,26703068
2014/03/26,23332092
2014/03/27,23903918
2014/03/28,20694041
2014/03/29,46925014
2014/03/30,49064402
2014/03/31,44504468
2014/04/01,36332927
2014/04/02,34714837
2014/04/03,26450703
2014/04/04,25011957
2014/04/05,18981995
2014/04/06,36821418
2014/04/07,37572290
2014/04/08,41366372
2014/04/09,39680511
2014/04/10,41172119
2014/04/11,41229948
2014/04/12,64886517
2014/04/13,61367009
2014/04/14,68917641
2014/04/15,79759514
2014/04/16,83361735
2014/04/17,80630826
2014/04/18,83292383
2014/04/19,64164382
2014/04/20,71657872
2014/04/21,62405150
2014/04/22,84113325
2014/04/23,98703958
2014/04/24,112218690
2014/04/25,114472250
2014/04/26,119266106
2014/04/27,104231744
2014/04/28,95233474
2014/04/29,73653338
2014/04/30,59747742
2014/05/01,45694106
2014/05/02,24973584
2014/05/03,21175733
2014/05/04,23010124
2014/05/05,28673751
2014/05/06,63226630
2014/05/07,70748936
2014/05/08,72631178
2014/05/09,69823899
2014/05/10,63466893
2014/05/11,60344199
2014/05/12,69905804
2014/05/13,53524214
2014/05/14,53514106
2014/05/15,63856253
2014/05/16,63955913
2014/05/17,73034279
2014/05/18,84026041
2014/05/19,70238793
2014/05/20,74188396
2014/05/21,72790184
2014/05/22,68268797
2014/05/23,78392418
2014/05/24,80452008
2014/05/25,55079919
2014/05/26,54640037
2014/05/27,51302094
2014/05/28,55726613
2014/05/29,47613719
2014/05/30,38183126
2014/05/31,40467565
2014/06/01,45496938
2014/06/02,43851237
2014/06/03,45696899
2014/06/04,33750816
2014/06/05,35379215
2014/06/06,34367227
2014/06/07,37274614
2014/06/08,56643874
2014/06/09,54933451
2014/06/10,43189559
2014/06/11,40364921
2014/06/12,36093712
2014/06/13,39095218
2014/06/14,34325816
2014/06/15,20175357
2014/06/16,27424428
2014/06/17,36254664
2014/06/18,36467632
2014/06/19,35799853
2014/06/20,37551710
2014/06/21,43672869
2014/06/22,53172593
2014/06/23,43228140
2014/06/24,30582998
2014/06/25,31341045
2014/06/26,30353028
2014/06/27,32349430
2014/06/28,26126014
2014/06/29,28970266
2014/06/30,43067236
2014/07/01,50701576
2014/07/02,53210567
2014/07/03,53210390
2014/07/04,53992129
2014/07/05,65675848
2014/07/06,56303755
2014/07/07,46275142
2014/07/08,47961004
2014/07/09,51302519
2014/07/10,52550802
2014/07/11,52789404
2014/07/12,42956043
2014/07/13,42247495
2014/07/14,41137668
2014/07/15,47078647
2014/07/16,42586921
2014/07/17,44346918
2014/07/18,43658965
2014/07/19,32642577
2014/07/20,33938116
2014/07/21,34008623
2014/07/22,23796422
2014/07/23,25110058
2014/07/24,25180535
2014/07/25,25093770
2014/07/26,28993958
2014/07/27,29016849
2014/07/28,29403107
2014/07/29,25607475
2014/07/30,24478196
2014/07/31,30974576
2014/08/01,35589174
2014/08/02,38288155
2014/08/03,33746304
2014/08/04,36787375
2014/08/05,47366494
2014/08/06,77970744
2014/08/07,78098176
2014/08/08,78238135
2014/08/09,63113909
2014/08/10,48242979
2014/08/11,54621795
2014/08/12,60812221
2014/08/13,49579474
2014/08/14,61484003
2014/08/15,61215008
2014/08/16,45281186
2014/08/17,36375111
2014/08/18,35026950
2014/08/19,32622622
2014/08/20,30985920
2014/08/21,22789424
2014/08/22,23306607
2014/08/23,42355240
2014/08/24,52116669
2014/08/25,49267448
2014/08/26,45565999
2014/08/27,47019597
2014/08/28,42033253
2014/08/29,42475812
2014/08/30,34433823
2014/08/31,31432219
2014/09/01,31784519
2014/09/02,30820121
2014/09/03,26299267
2014/09/04,27785156
2014/09/05,27649048
2014/09/06,24376463
2014/09/07,17704743
2014/09/08,24772100
2014/09/09,45401122
2014/09/10,45775904
2014/09/11,48016321
2014/09/12,47871026
2014/09/13,52312449
2014/09/14,39870270
2014/09/15,45250598
2014/09/16,65655664
2014/09/17,74898678
2014/09/18,68721367
2014/09/19,67074381
2014/09/20,59159992
2014/09/21,82918822
2014/09/22,78879002
2014/09/23,50436239
2014/09/24,40616407
2014/09/25,42974535
2014/09/26,42835071
2014/09/27,43529412
2014/09/28,35585013
2014/09/29,40377065
2014/09/30,41442871
2014/10/01,45885794
2014/10/02,40946859
2014/10/03,42038214
2014/10/04,34236035
2014/10/05,22509485
2014/10/06,22633212
2014/10/07,24104600
2014/10/08,24175081
2014/10/09,32765707
2014/10/10,36600240
2014/10/11,41317313
2014/10/12,52539101
2014/10/13,52466401
2014/10/14,55490847
2014/10/15,54071634
2014/10/16,45314202
2014/10/17,38711961
2014/10/18,35708631
2014/10/19,36374661
2014/10/20,45729967
2014/10/21,46314082
2014/10/22,50570834
2014/10/23,55410258
2014/10/24,52970383
2014/10/25,40820602
2014/10/26,18365782
2014/10/27,20239881
2014/10/28,31411277
2014/10/29,57734266
2014/10/30,73802040
2014/10/31,70366682
2014/11/01,80931384
2014/11/02,62808753
2014/11/03,67025097
2014/11/04,66744199
2014/11/05,58800130
2014/11/06,62998296
2014/11/07,62969156
2014/11/08,50705139
2014/11/09,64905289
2014/11/10,62849116
2014/11/11,61397647
2014/11/12,75700284
2014/11/13,72301081
2014/11/14,72557035
2014/11/15,70716899
2014/11/16,58617177
2014/11/17,58036779
2014/11/18,58574822
2014/11/19,42520942
2014/11/20,35196432
2014/11/21,34243326
2014/11/22,30354853
2014/11/23,27865000
2014/11/24,25148886
2014/11/25,23679710
2014/11/26,23580150
2014/11/27,17627013
2014/11/28,19226809
2014/11/29,11459625
2014/11/30,5195592
2014/12/01,26632158
2014/12/02,47884809
2014/12/03,60546495
2014/12/04,62039168
2014/12/05,56253018
2014/12/06,48374854
2014/12/07,84747017
2014/12/08,78817955
2014/12/09,66242792
2014/12/10,49710293
2014/12/11,31935374
2014/12/12,29286738
2014/12/13,36995557
2014/12/14,27462146
2014/12/15,35897757
2014/12/16,66606904
2014/12/17,84366582
2014/12/18,87330300
2014/12/19,78699516
2014/12/20,45935223
2014/12/21,48784303
2014/12/22,50176777
2014/12/23,46900000
2014/12/24,53533052
2014/12/25,109520456
2014/12/26,107383284
2014/12/27,111594388
2014/12/28,116313659
2014/12/29,83593405
2014/12/30,29927695
2014/12/31,27073855
2015/01/01,59602149
2015/01/02,60692057
2015/01/03,64418584
2015/01/04,71504394
2015/01/05,105262838
2015/01/06,109681370
2015/01/07,115876008
2015/01/08,74733579
2015/01/09,71287265
2015/01/10,64688461
2015/01/11,52816625
2015/01/12,52956290
2015/01/13,39095089
2015/01/14,25679143
2015/01/15,68257483
2015/01/16,68159988
2015/01/17,89057534
2015/01/18,119513539
2015/01/19,119781156
2015/01/20,119531406
2015/01/21,116678684
2015/01/22,41012482
2015/01/23,26308699
2015/01/24,37924227
2015/01/25,30369150
2015/01/26,57428378
2015/01/27,58034382
2015/01/28,66171348
2015/01/29,66320490
2015/01/30,81388956
2015/01/31,76751958
2015/02/01,93636055
2015/02/02,38685218
2015/02/03,18557741
2015/02/04,21502660
2015/02/05,18483541
2015/02/06,14878034
2015/02/07,14973658
2015/02/08,8697754
2015/02/09,46182895
2015/02/10,68155615
2015/02/11,72019788
2015/02/12,70668502
2015/02/13,113404838
2015/02/14,94607464
2015/02/15,83999873
2015/02/16,83786085
2015/02/17,83796234
2015/02/18,89258597
2015/02/19,70469252
2015/02/20,42862279
2015/02/21,57153872
2015/02/22,58302293
2015/02/23,52764907
2015/02/24,57269251
2015/02/25,56485497
2015/02/26,57132312
2015/02/27,58813024
2015/02/28,53887290
2015/03/01,41032352
2015/03/02,44946889
2015/03/03,58593010
2015/03/04,54344857
2015/03/05,54493944
2015/03/06,56952015
2015/03/07,52764413
2015/03/08,56349993
2015/03/09,57547495
2015/03/10,41707939
2015/03/11,42866916
2015/03/12,41227820
2015/03/13,39611340
2015/03/14,43612290
2015/03/15,51735604
2015/03/16,50989667
2015/03/17,40839914
2015/03/18,39486555
2015/03/19,52753192
2015/03/20,56623912
2015/03/21,49619740
2015/03/22,31090360
2015/03/23,32436441
2015/03/24,38231087
2015/03/25,38415875
2015/03/26,30119342
2015/03/27,25717680
2015/03/28,36116073
2015/03/29,36250837
2015/03/30,37199884
2015/03/31,75281717
2015/04/01,120155577
2015/04/02,129702978
2015/04/03,125821858
2015/04/04,114983027
2015/04/05,98321223
2015/04/06,98582141
2015/04/07,87257740
2015/04/08,61695815
2015/04/09,74769336
2015/04/10,82824160
2015/04/11,49180685
2015/04/12,85026518
2015/04/13,95773973
2015/04/14,96625098
2015/04/15,94860833
2015/04/16,84374421
2015/04/17,72851371
2015/04/18,75006265
2015/04/19,58491236
2015/04/20,63305426
2015/04/21,68373751
2015/04/22,75057066
2015/04/23,72412168
2015/04/24,71162334
2015/04/25,69279513
2015/04/26,61221668
2015/04/27,54337280
2015/04/28,55501714
2015/04/29,66620713
2015/04/30,69670069
2015/05/01,78570640
2015/05/02,88014781
2015/05/03,128804139
2015/05/04,116564750
2015/05/05,122898829
2015/05/06,105785249
2015/05/07,101132077
2015/05/08,102768227
2015/05/09,103766363
2015/05/10,79380060
2015/05/11,83772071
2015/05/12,73328657
2015/05/13,69127232
2015/05/14,63466195
2015/05/15,59099972
2015/05/16,70649661
2015/05/17,79810052
2015/05/18,66081141
2015/05/19,59340427
2015/05/20,54822301
2015/05/21,54315781
2015/05/22,50928930
2015/05/23,63463215
2015/05/24,47486338
2015/05/25,53107018
2015/05/26,55315347
2015/05/27,57733960
2015/05/28,69217738
2015/05/29,126975326
2015/05/30,111250125
2015/05/31,90568271
2015/06/01,114838920
2015/06/02,124002463
2015/06/03,114893092
2015/06/04,100743929
2015/06/05,115822385
2015/06/06,188173560
2015/06/07,286250770
2015/06/08,244348785
2015/06/09,215147415
2015/06/10,236304718
2015/06/11,242775429
2015/06/12,279330123
2015/06/13,227323348
2015/06/14,104928642
2015/06/15,107807121
2015/06/16,107774439
2015/06/17,114258899
2015/06/18,117192827
2015/06/19,114466325
2015/06/20,132126476
2015/06/21,167706363
2015/06/22,150198550
2015/06/23,156743352
2015/06/24,120093942
2015/06/25,105134702
2015/06/26,84745051
2015/06/27,75215224
2015/06/28,64671339
2015/06/29,76319599
2015/06/30,291517580
2015/07/01,365639833
2015/07/02,384484204
2015/07/03,366536691
2015/07/04,376173189
2015/07/05,273460911
2015/07/06,483349617
2015/07/07,811186597
2015/07/08,1237394439
2015/07/09,1405638812
2015/07/10,1381819500
2015/07/11,737238906
2015/07/12,104678070
2015/07/13,204421704
2015/07/14,761687477
2015/07/15,1146845321
2015/07/16,1363253047
2015/07/17,1293104138
2015/07/18,1037563576
2015/07/19,217267532
2015/07/20,29207674
2015/07/21,50016304
2015/07/22,49064139
2015/07/23,65955883
2015/07/24,86299762
2015/07/25,131867324
2015/07/26,211453873
2015/07/27,193644972
2015/07/28,132383982
2015/07/29,218625604
2015/07/30,228281423
2015/07/31,349739113
2015/08/01,357436617
2015/08/02,266670508
2015/08/03,252011837
2015/08/04,233588187
2015/08/05,211670289
2015/08/06,206165902
2015/08/07,199546387
2015/08/08,178987118
2015/08/09,259702827
2015/08/10,259038614
2015/08/11,220445071
2015/08/12,165255925
2015/08/13,91536892
2015/08/14,91502634
2015/08/15,112714810
2015/08/16,118319159
2015/08/17,114721855
2015/08/18,126617640
2015/08/19,132615384
2015/08/20,134275381
2015/08/21,136062784
2015/08/22,103447874
2015/08/23,74573073
2015/08/24,95230425
2015/08/25,99473850
2015/08/26,104909646
2015/08/27,107250066
2015/08/28,110480146
2015/08/29,105586700
2015/08/30,83985523
2015/08/31,89133188
2015/09/01,110022885
2015/09/02,237480172
2015/09/03,241837155
2015/09/04,288180767
2015/09/05,258382057
2015/09/06,209428057
2015/09/07,208368467
2015/09/08,202495481
2015/09/09,91237172
2015/09/10,83718273
2015/09/11,453355341
2015/09/12,451913003
2015/09/13,349773622
2015/09/14,410310534
2015/09/15,384605612
2015/09/16,322589055
2015/09/17,1374780641
2015/09/18,1386524036
2015/09/19,1672208039
2015/09/20,2073931938
2015/09/21,2188104107
2015/09/22,2235739335
2015/09/23,2261100510
2015/09/24,246703336
2015/09/25,83770287
2015/09/26,81597515
2015/09/27,83619919
2015/09/28,101802495
2015/09/29,115106667
2015/09/30,134648099
2015/10/01,137395874
2015/10/02,149693497
2015/10/03,134177437
2015/10/04,171667347
2015/10/05,163853466
2015/10/06,178557101
2015/10/07,167123436
2015/10/08,180952810
2015/10/09,186268818
2015/10/10,179038513
2015/10/11,172221434
2015/10/12,177236671
2015/10/13,144903311
2015/10/14,166412895
2015/10/15,232822293
2015/10/16,206605046
2015/10/17,197909413
2015/10/18,92000339
2015/10/19,94271464
2015/10/20,96821430
2015/10/21,108175173
2015/10/22,92506384
2015/10/23,92627127
2015/10/24,88687065
2015/10/25,32011371
2015/10/26,119829517
2015/10/27,141272107
2015/10/28,181422207
2015/10/29,226013706
2015/10/30,289886179
2015/10/31,288063128
2015/11/01,235301818
2015/11/02,44085581
2015/11/03,113820969
2015/11/04,291738575
2015/11/05,286771129
2015/11/06,286289849
2015/11/07,309284361
2015/11/08,479023017
2015/11/09,493289449
2015/11/10,446327316
2015/11/11,199139347
2015/11/12,107102670
2015/11/13,86126602
2015/11/14,86953417
2015/11/15,35788967
2015/11/16,34086219
2015/11/17,27136302
2015/11/18,40379344
2015/11/19,39276384
2015/11/20,39396704
2015/11/21,38762292
2015/11/22,107386294
2015/11/23,108557226
2015/11/24,103991048
2015/11/25,69576520
2015/11/26,99225663
2015/11/27,109003480
2015/11/28,136575136
2015/11/29,135164090
2015/11/30,225302158
2015/12/01,263515246
2015/12/02,295776557
2015/12/03,295710925
2015/12/04,294055161
2015/12/05,330083031
2015/12/06,44980460
2015/12/07,70187028
2015/12/08,97612146
2015/12/09,276598828
2015/12/10,242829554
2015/12/11,190928457
2015/12/12,162073701
2015/12/13,109599344
2015/12/14,174231401
2015/12/15,161873647
2015/12/16,162083763
2015/12/17,162909706
2015/12/18,160876834
2015/12/19,144238529
2015/12/20,117342357
2015/12/21,109196630
2015/12/22,106528814
2015/12/23,107458045
2015/12/24,111203615
2015/12/25,259471383
2015/12/26,369450448
2015/12/27,617850735
2015/12/28,540236714
2015/12/29,388406665
2015/12/30,197849204
2015/12/31,102146966
2016/01/01,367765865
2016/01/02,353799881
2016/01/03,392743465
2016/01/04,436621502
2016/01/05,420857845
2016/01/06,401266849
2016/01/07,522621086
2016/01/08,286017982
2016/01/09,206511747
2016/01/10,72587891
2016/01/11,92757988
2016/01/12,121051151
2016/01/13,109131018
2016/01/14,102379708
2016/01/15,102056963
2016/01/16,107380752
2016/01/17,44294413
2016/01/18,109060266
2016/01/19,115291051
2016/01/20,139683627
2016/01/21,186399637
2016/01/22,142293044
2016/01/23,146321341
2016/01/24,148546087
2016/01/25,176828110
2016/01/26,163948666
2016/01/27,193704444
2016/01/28,198862762
2016/01/29,205411242
2016/01/30,173590901
2016/01/31,374876603
2016/02/01,375417441
2016/02/02,441296429
2016/02/03,475302245
2016/02/04,448829997
2016/02/05,454217590
2016/02/06,453268839
2016/02/07,245311906
2016/02/08,249779308
2016/02/09,189732670
2016/02/10,120614679
2016/02/11,47388509
2016/02/12,108052445
2016/02/13,270180367
2016/02/14,381836022
2016/02/15,368435742
2016/02/16,311437467
2016/02/17,258091228
2016/02/18,237118373
2016/02/19,244805935
2016/02/20,144896105
2016/02/21,34484894
2016/02/22,89967516
2016/02/23,165726057
2016/02/24,163750009
2016/02/25,155673245
2016/02/26,202317239
2016/02/27,394410349
2016/02/28,406145687
2016/02/29,635978174
2016/03/01,952440799
2016/03/02,1150891137
2016/03/03,1124956488
2016/03/04,1091057749
2016/03/05,608804432
2016/03/06,1461137962
2016/03/07,1552766047
2016/03/08,1073603289
2016/03/09,512320702
2016/03/10,441029593
2016/03/11,417607575
2016/03/12,158383795
2016/03/13,248788280
2016/03/14,260906231
2016/03/15,272165018
2016/03/16,375376251
2016/03/17,437604867
2016/03/18,474446967
2016/03/19,422869382
2016/03/20,175789726
2016/03/21,171609134
2016/03/22,176385161
2016/03/23,153602009
2016/03/24,121929181
2016/03/25,124303556
2016/03/26,216141296
2016/03/27,287064686
2016/03/28,273609612
2016/03/29,227961176
2016/03/30,279234098
2016/03/31,348650684
2016/04/01,400995267
2016/04/02,255676319
2016/04/03,122024756
2016/04/04,140970603
2016/04/05,179583415
2016/04/06,220919353
2016/04/07,248621583
2016/04/08,253601198
2016/04/09,192639236
2016/04/10,131148569
2016/04/11,187506539
2016/04/12,289331196
2016/04/13,296555042
2016/04/14,314999646
2016/04/15,317118537
2016/04/16,426207887
2016/04/17,386372757
2016/04/18,357649952
2016/04/19,278422591
2016/04/20,262137759
2016/04/21,217819496
2016/04/22,216903970
2016/04/23,193589153
2016/04/24,248658624
2016/04/25,239604995
2016/04/26,442597942
2016/04/27,542772687
2016/04/28,679369579
2016/04/29,875513279
2016/04/30,629080685
2016/05/01,524817170
2016/05/02,503820078
2016/05/03,455122443
2016/05/04,444970903
2016/05/05,391980153
2016/05/06,210080053
2016/05/07,262432833
2016/05/08,283811308
2016/05/09,286783526
2016/05/10,340403544
2016/05/11,342816801
2016/05/12,340797024
2016/05/13,337721289
2016/05/14,294011953
2016/05/15,197837166
2016/05/16,223285818
2016/05/17,192441627
2016/05/18,193983886
2016/05/19,199402588
2016/05/20,217556551
2016/05/21,325953306
2016/05/22,442590878
2016/05/23,366152790
2016/05/24,428365440
2016/05/25,519704902
2016/05/26,520296372
2016/05/27,510918770
2016/05/28,498947145
2016/05/29,557229344
2016/05/30,556908765
2016/05/31,405234799
2016/06/01,288276394
2016/06/02,335661229
2016/06/03,403644394
2016/06/04,383482144
2016/06/05,285302398
2016/06/06,283564886
2016/06/07,303553818
2016/06/08,287463563
2016/06/09,308601124
2016/06/10,286931317
2016/06/11,215016243
2016/06/12,79601947
2016/06/13,163323747
2016/06/14,204495801
2016/06/15,300815847
2016/06/16,433378005
2016/06/17,430528193
2016/06/18,299994989
2016/06/19,229873767
2016/06/20,228161401
2016/06/21,228231981
2016/06/22,216802120
2016/06/23,122415167
2016/06/24,92068264
2016/06/25,212314218
2016/06/26,544044241
2016/06/27,480767669
2016/06/28,390189847
2016/06/29,351320827
2016/06/30,297835774
2016/07/01,224580774
2016/07/02,242778692
2016/07/03,279884111
2016/07/04,274473228
2016/07/05,277448122
2016/07/06,249075155
2016/07/07,170625016
2016/07/08,173507286
2016/07/09,225247480
2016/07/10,365159983
2016/07/11,380927855
2016/07/12,396727145
2016/07/13,402848184
2016/07/14,410494757
2016/07/15,423922017
2016/07/16,443286144
2016/07/17,350995173
2016/07/18,370391668
2016/07/19,382806114
2016/07/20,427251778
2016/07/21,427039353
2016/07/22,442114333
2016/07/23,359502068
2016/07/24,231794913
2016/07/25,314098475
2016/07/26,373442016
2016/07/27,404538309
2016/07/28,435025775
2016/07/29,447613656
2016/07/30,420841815
2016/07/31,335677179
2016/08/01,297930818
2016/08/02,378677577
2016/08/03,403235060
2016/08/04,395897356
2016/08/05,391021673
2016/08/06,420137843
2016/08/07,418649819
2016/08/08,435404137
2016/08/09,337167695
2016/08/10,354722471
2016/08/11,476270947
2016/08/12,481999016
2016/08/13,357979905
2016/08/14,283445819
2016/08/15,367783805
2016/08/16,469044557
2016/08/17,444740177
2016/08/18,359708543
2016/08/19,406589772
2016/08/20,435776183
2016/08/21,581662024
2016/08/22,501193663
2016/08/23,416040933
2016/08/24,407353055
2016/08/25,389597062
2016/08/26,319487126
2016/08/27,424449579
2016/08/28,541781644
2016/08/29,534185206
2016/08/30,632722189
2016/08/31,601740284
2016/09/01,618552077
2016/09/02,616566346
2016/09/03,696438391
2016/09/04,598436132
2016/09/05,603629141
2016/09/06,465432191
2016/09/07,610702367
2016/09/08,571607155
2016/09/09,563781992
2016/09/10,466591088
2016/09/11,496792620
2016/09/12,493057448
2016/09/13,535801999
2016/09/14,397627931
2016/09/15,425880985
2016/09/16,422977185
2016/09/17,351564271
2016/09/18,248658514
2016/09/19,232316669
2016/09/20,258694851
2016/09/21,286917454
2016/09/22,280602318
2016/09/23,259722257
2016/09/24,282381172
2016/09/25,248349356
2016/09/26,254462882
2016/09/27,234034025
2016/09/28,218109115
2016/09/29,259604723
2016/09/30,338207448
2016/10/01,310638805
2016/10/02,340240333
2016/10/03,446775578
2016/10/04,566778877
2016/10/05,672697928
2016/10/06,807186732
2016/10/07,857723529
2016/10/08,662796669
2016/10/09,391813536
2016/10/10,520288442
2016/10/11,516201854
2016/10/12,499697996
2016/10/13,380911405
2016/10/14,264502447
2016/10/15,291931567
2016/10/16,382056643
2016/10/17,385542765
2016/10/18,288689644
2016/10/19,385292949
2016/10/20,658190379
2016/10/21,813488772
2016/10/22,777752494
2016/10/23,847799463
2016/10/24,848605134
2016/10/25,792154998
2016/10/26,653013569
2016/10/27,1633979670
2016/10/28,1559211852
2016/10/29,1497224663
2016/10/30,1299560183
2016/10/31,1257914167
2016/11/01,1246563758
2016/11/02,1194917164
2016/11/03,418667540
2016/11/04,415204511
2016/11/05,386946548
2016/11/06,231361950
2016/11/07,296417711
2016/11/08,500609568
2016/11/09,504763810
2016/11/10,502747640
2016/11/11,484697753
2016/11/12,557555624
2016/11/13,622209150
2016/11/14,607676453
2016/11/15,470531621
2016/11/16,594390801
2016/11/17,619936066
2016/11/18,641706983
2016/11/19,490089852
2016/11/20,241900600
2016/11/21,274410890
2016/11/22,290793596
2016/11/23,247883167
2016/11/24,665324354
2016/11/25,832251020
2016/11/26,657517603
2016/11/27,740476890
2016/11/28,756805844
2016/11/29,755426578
2016/11/30,730821534
2016/12/01,754674167
2016/12/02,755723535
2016/12/03,765584669
2016/12/04,672963036
2016/12/05,624021198
2016/12/06,831466323
2016/12/07,922636714
2016/12/08,588283260
2016/12/09,534711894
2016/12/10,674769543
2016/12/11,857179006
2016/12/12,865651010
2016/12/13,610038106
2016/12/14,411791045
2016/12/15,411807458
2016/12/16,426891959
2016/12/17,512752982
2016/12/18,452561255
2016/12/19,473601769
2016/12/20,504691450
2016/12/21,860077926
2016/12/22,1035267239
2016/12/23,1098284013
2016/12/24,1062749442
2016/12/25,1792971281
2016/12/26,1943032950
2016/12/27,1943371195
2016/12/28,1700022846
2016/12/29,1590429335
2016/12/30,1452535980
2016/12/31,1389994099
2017/01/01,1771764764
2017/01/02,1740743528
2017/01/03,1777464822
2017/01/04,2050191312
2017/01/05,1957874157
2017/01/06,2587999646
2017/01/07,2406833318
2017/01/08,729092290
2017/01/09,835830772
2017/01/10,927394709
2017/01/11,797718289
2017/01/12,788408233
2017/01/13,417858613
2017/01/14,664726473
2017/01/15,879965203
2017/01/16,885721221
2017/01/17,589176209
2017/01/18,542003859
2017/01/19,581952118
2017/01/20,662417533
2017/01/21,510408943
2017/01/22,499585733
2017/01/23,734760155
2017/01/24,686994089
2017/01/25,746913430
2017/01/26,868290760
2017/01/27,793436624
2017/01/28,865206371
2017/01/29,825190033
2017/01/30,728710408
2017/01/31,897809935
2017/02/01,1543675081
2017/02/02,1404372948
2017/02/03,1668628383
2017/02/04,1454242070
2017/02/05,1098984783
2017/02/06,1372383134
2017/02/07,1485967151
2017/02/08,1036079633
2017/02/09,1228314813
2017/02/10,1149199808
2017/02/11,1294888364
2017/02/12,1705450767
2017/02/13,1165103755
2017/02/14,1091969573
2017/02/15,1060374877
2017/02/16,572402670
2017/02/17,706570877
2017/02/18,618203323
2017/02/19,436266800
2017/02/20,444799671
2017/02/21,350669087
2017/02/22,336109780
2017/02/23,555177114
2017/02/24,832548948
2017/02/25,951918328
2017/02/26,793124498
2017/02/27,784095127
2017/02/28,756476062
2017/03/01,650517593
2017/03/02,665504628
2017/03/03,613550130
2017/03/04,813904708
2017/03/05,673714025
2017/03/06,655856259
2017/03/07,670381305
2017/03/08,662636867
2017/03/09,554687223
2017/03/10,349411562
2017/03/11,248464021
2017/03/12,978725172
2017/03/13,1012487301
2017/03/14,847559539
2017/03/15,833956482
2017/03/16,1030507516
2017/03/17,965856049
2017/03/18,1024426369
2017/03/19,458856625
2017/03/20,441952408
2017/03/21,374701029
2017/03/22,482996128
2017/03/23,262461469
2017/03/24,257766487
2017/03/25,432772731
2017/03/26,912038049
2017/03/27,1124638503
2017/03/28,1162763719
2017/03/29,849106358
2017/03/30,855274273
2017/03/31,750634549
2017/04/01,707845461
2017/04/02,482678973
2017/04/03,334752072
2017/04/04,288625463
2017/04/05,566759348
2017/04/06,574885432
2017/04/07,594530035
2017/04/08,880429463
2017/04/09,935061782
2017/04/10,898539348
2017/04/11,1005702344
2017/04/12,767987999
2017/04/13,925690463
2017/04/14,882191188
2017/04/15,661685832
2017/04/16,984043589
2017/04/17,1020504332
2017/04/18,960369695
2017/04/19,1241124832
2017/04/20,1014945477
2017/04/21,1428899376
2017/04/22,1432975425
2017/04/23,952174301
2017/04/24,1247456687
2017/04/25,1466417436
2017/04/26,1738454306
2017/04/27,1702744432
2017/04/28,1485280802
2017/04/29,1779379797
2017/04/30,1411214597
2017/05/01,430321642
2017/05/02,468481227
2017/05/03,412320900
2017/05/04,659697838
2017/05/05,944238938
2017/05/06,1197977104
2017/05/07,1035169346
2017/05/08,1179472832
2017/05/09,1179052430
2017/05/10,1060376790
2017/05/11,1077787507
2017/05/12,607262397
2017/05/13,415795857
2017/05/14,641571375
2017/05/15,454582242
2017/05/16,1466735938
2017/05/17,1469924769
2017/05/18,1504702981
2017/05/19,1507893079
2017/05/20,1688401768
2017/05/21,1260767793
2017/05/22,1253538389
2017/05/23,557315354
2017/05/24,544961201
2017/05/25,256496275
2017/05/26,197325433
2017/05/27,188491962
2017/05/28,296063468
2017/05/29,316744581
2017/05/30,185171210
2017/05/31,193685072
2017/06/01,138049732
2017/06/02,481730304
2017/06/03,458944210
2017/06/04,742812272
2017/06/05,739492572
2017/06/06,405540150
2017/06/07,578344908
2017/06/08,522363724
2017/06/09,459595976
2017/06/10,668444532
2017/06/11,1205096983
2017/06/12,1228470954
2017/06/13,1207478867
2017/06/14,668383473
2017/06/15,543312540
2017/06/16,523809597
2017/06/17,642443253
2017/06/18,835294137
2017/06/19,836128459
2017/06/20,724462940
2017/06/21,676176317
2017/06/22,548178655
2017/06/23,525329059
2017/06/24,589200873
2017/06/25,1061654694
2017/06/26,1026603554
2017/06/27,991331169
2017/06/28,987643842
2017/06/29,935541282
2017/06/30,978416304
2017/07/01,1007288200
2017/07/02,756502524
2017/07/03,724909586
2017/07/04,708172624
2017/07/05,489914630
2017/07/06,505221710
2017/07/07,365934770
2017/07/08,369395304
2017/07/09,465456915
2017/07/10,456319585
2017/07/11,538902572
2017/07/12,610500973
2017/07/13,598555499
2017/07/14,608025407
2017/07/15,603362941
2017/07/16,421740437
2017/07/17,400555917
2017/07/18,359859458
2017/07/19,340361957
2017/07/20,320726735
2017/07/21,468270817
2017/07/22,461607254
2017/07/23,745522993
2017/07/24,743049952
2017/07/25,664150322
2017/07/26,607116831
2017/07/27,612643039
2017/07/28,443412733
2017/07/29,479374398
2017/07/30,439635170
2017/07/31,416260030
2017/08/01,1372969844
2017/08/02,1243930189
2017/08/03,1193333455
2017/08/04,1067966070
2017/08/05,1240206537
2017/08/06,1171047836
2017/08/07,1325678357
2017/08/08,597388146
2017/08/09,593437601
2017/08/10,506028895
2017/08/11,656514731
