Date,price3wmaUSD
2010/10/22,0.103
2010/10/23,0.105
2010/10/24,0.109
2010/10/25,0.11
2010/10/26,0.126
2010/10/27,0.15
2010/10/28,0.169
2010/10/29,0.18
2010/10/30,0.188
2010/10/31,0.192
2010/11/01,0.194
2010/11/02,0.193
2010/11/03,0.193
2010/11/04,0.204
2010/11/05,0.221
2010/11/06,0.277
2010/11/07,0.35
2010/11/08,0.337
2010/11/09,0.284
2010/11/10,0.241
2010/11/11,0.228
2010/11/12,0.237
2010/11/13,0.261
2010/11/14,0.274
2010/11/15,0.276
2010/11/16,0.26
2010/11/17,0.241
2010/11/18,0.239
2010/11/19,0.256
2010/11/20,0.273
2010/11/21,0.278
2010/11/22,0.279
2010/11/23,0.281
2010/11/24,0.282
2010/11/25,0.282
2010/11/26,0.282
2010/11/27,0.283
2010/11/28,0.28
2010/11/29,0.267
2010/11/30,0.24
2010/12/01,0.225
2010/12/02,0.23
2010/12/03,0.242
2010/12/04,0.239
2010/12/05,0.221
2010/12/06,0.214
2010/12/07,0.212
2010/12/08,0.227
2010/12/09,0.222
2010/12/10,0.212
2010/12/11,0.211
2010/12/12,0.213
2010/12/13,0.217
2010/12/14,0.228
2010/12/15,0.237
2010/12/16,0.242
2010/12/17,0.244
2010/12/18,0.245
2010/12/19,0.244
2010/12/20,0.249
2010/12/21,0.25
2010/12/22,0.249
2010/12/23,0.248
2010/12/24,0.249
2010/12/25,0.249
2010/12/26,0.253
2010/12/27,0.256
2010/12/28,0.265
2010/12/29,0.276
2010/12/30,0.288
2010/12/31,0.296
2011/01/01,0.297
2011/01/02,0.297
2011/01/03,0.295
2011/01/04,0.296
2011/01/05,0.295
2011/01/06,0.297
2011/01/07,0.303
2011/01/08,0.311
2011/01/09,0.318
2011/01/10,0.323
2011/01/11,0.325
2011/01/12,0.324
2011/01/13,0.321
2011/01/14,0.339
2011/01/15,0.369
2011/01/16,0.387
2011/01/17,0.381
2011/01/18,0.354
2011/01/19,0.328
2011/01/20,0.335
2011/01/21,0.372
2011/01/22,0.407
2011/01/23,0.432
2011/01/24,0.435
2011/01/25,0.425
2011/01/26,0.417
2011/01/27,0.415
2011/01/28,0.425
2011/01/29,0.435
2011/01/30,0.451
2011/01/31,0.478
2011/02/01,0.557
2011/02/02,0.649
2011/02/03,0.695
2011/02/04,0.737
2011/02/05,0.813
2011/02/06,0.876
2011/02/07,0.897
2011/02/08,0.902
2011/02/09,0.949
2011/02/10,0.998
2011/02/11,1.022
2011/02/12,1.036
2011/02/13,1.044
2011/02/14,1.052
2011/02/15,1.053
2011/02/16,1.05
2011/02/17,1.046
2011/02/18,1.005
2011/02/19,0.942
2011/02/20,0.908
2011/02/21,0.865
2011/02/22,0.858
2011/02/23,0.878
2011/02/24,0.929
2011/02/25,0.944
2011/02/26,0.942
2011/02/27,0.93
2011/02/28,0.901
2011/03/01,0.891
2011/03/02,0.908
2011/03/03,0.921
2011/03/04,0.916
2011/03/05,0.911
2011/03/06,0.907
2011/03/07,0.892
2011/03/08,0.882
2011/03/09,0.868
2011/03/10,0.882
2011/03/11,0.885
2011/03/12,0.894
2011/03/13,0.895
2011/03/14,0.895
2011/03/15,0.888
2011/03/16,0.875
2011/03/17,0.852
2011/03/18,0.839
2011/03/19,0.802
2011/03/20,0.772
2011/03/21,0.76
2011/03/22,0.771
2011/03/23,0.803
2011/03/24,0.832
2011/03/25,0.859
2011/03/26,0.868
2011/03/27,0.848
2011/03/28,0.824
2011/03/29,0.805
2011/03/30,0.796
2011/03/31,0.79
2011/04/01,0.782
2011/04/02,0.779
2011/04/03,0.779
2011/04/04,0.754
2011/04/05,0.723
2011/04/06,0.727
2011/04/07,0.74
2011/04/08,0.75
2011/04/09,0.746
2011/04/10,0.744
2011/04/11,0.748
2011/04/12,0.785
2011/04/13,0.844
2011/04/14,0.918
2011/04/15,0.969
2011/04/16,1.002
2011/04/17,1.045
2011/04/18,1.105
2011/04/19,1.153
2011/04/20,1.166
2011/04/21,1.172
2011/04/22,1.24
2011/04/23,1.405
2011/04/24,1.591
2011/04/25,1.627
2011/04/26,1.661
2011/04/27,1.748
2011/04/28,1.918
2011/04/29,2.261
2011/04/30,2.797
2011/05/01,3.129
2011/05/02,3.199
2011/05/03,3.247
2011/05/04,3.347
2011/05/05,3.381
2011/05/06,3.392
2011/05/07,3.465
2011/05/08,3.624
2011/05/09,3.759
2011/05/10,4.309
2011/05/11,5.067
2011/05/12,5.632
2011/05/13,6.536
2011/05/14,7.232
2011/05/15,7.26
2011/05/16,7.364
2011/05/17,7.48
2011/05/18,7.31
2011/05/19,6.993
2011/05/20,6.523
2011/05/21,6.172
2011/05/22,6.227
2011/05/23,6.592
2011/05/24,7.018
2011/05/25,7.554
2011/05/26,8.124
2011/05/27,8.466
2011/05/28,8.5
2011/05/29,8.417
2011/05/30,8.5
2011/05/31,8.652
2011/06/01,8.939
2011/06/02,9.564
2011/06/03,11.115
2011/06/04,14.082
2011/06/05,16.491
2011/06/06,17.507
2011/06/07,19.393
2011/06/08,23.368
2011/06/09,27.156
2011/06/10,27.489
2011/06/11,23.364
2011/06/12,19.163
2011/06/13,18.363
2011/06/14,18.943
2011/06/15,19.405
2011/06/16,18.843
2011/06/17,17.484
2011/06/18,16.711
2011/06/19,16.795
2011/06/20,16.967
2011/06/21,17.03
2011/06/22,17
2011/06/23,17
2011/06/24,17
2011/06/25,17
2011/06/26,16.99
2011/06/27,16.793
2011/06/28,16.788
2011/06/29,16.833
2011/06/30,16.678
2011/07/01,16.176
2011/07/02,15.683
2011/07/03,15.461
2011/07/04,15.029
2011/07/05,14.15
2011/07/06,13.833
2011/07/07,14.218
2011/07/08,14.494
2011/07/09,14.478
2011/07/10,14.525
2011/07/11,14.548
2011/07/12,14.346
2011/07/13,14.123
2011/07/14,14.007
2011/07/15,13.946
2011/07/16,13.848
2011/07/17,13.625
2011/07/18,13.434
2011/07/19,13.51
2011/07/20,13.667
2011/07/21,13.705
2011/07/22,13.679
2011/07/23,13.673
2011/07/24,13.756
2011/07/25,13.9
2011/07/26,13.955
2011/07/27,13.943
2011/07/28,13.808
2011/07/29,13.629
2011/07/30,13.538
2011/07/31,13.476
2011/08/01,13.345
2011/08/02,12.935
2011/08/03,11.722
2011/08/04,10.656
2011/08/05,10.243
2011/08/06,9.161
2011/08/07,8.033
2011/08/08,7.688
2011/08/09,8.267
2011/08/10,9.261
2011/08/11,9.695
2011/08/12,9.652
2011/08/13,9.683
2011/08/14,10.075
2011/08/15,10.607
2011/08/16,10.931
2011/08/17,10.982
2011/08/18,10.94
2011/08/19,11.077
2011/08/20,11.341
2011/08/21,11.416
2011/08/22,11.271
2011/08/23,11.06
2011/08/24,10.94
2011/08/25,10.579
2011/08/26,9.693
2011/08/27,8.874
2011/08/28,8.697
2011/08/29,8.851
2011/08/30,8.918
2011/08/31,8.711
2011/09/01,8.414
2011/09/02,8.373
2011/09/03,8.452
2011/09/04,8.414
2011/09/05,8.127
2011/09/06,7.626
2011/09/07,7.235
2011/09/08,6.98
2011/09/09,6.349
2011/09/10,5.519
2011/09/11,5.255
2011/09/12,5.594
2011/09/13,5.852
2011/09/14,5.836
2011/09/15,5.509
2011/09/16,5.111
2011/09/17,4.879
2011/09/18,4.893
2011/09/19,5.125
2011/09/20,5.501
2011/09/21,5.755
2011/09/22,5.691
2011/09/23,5.568
2011/09/24,5.505
2011/09/25,5.438
2011/09/26,5.259
2011/09/27,5.042
2011/09/28,4.903
2011/09/29,4.82
2011/09/30,4.875
2011/10/01,4.996
2011/10/02,5.039
2011/10/03,5.039
2011/10/04,5.009
2011/10/05,4.959
2011/10/06,4.871
2011/10/07,4.675
2011/10/08,4.381
2011/10/09,4.164
2011/10/10,4.094
2011/10/11,4.04
2011/10/12,4.035
2011/10/13,4.064
2011/10/14,4.052
2011/10/15,3.982
2011/10/16,3.825
2011/10/17,3.415
2011/10/18,2.876
2011/10/19,2.509
2011/10/20,2.344
2011/10/21,2.387
2011/10/22,2.64
2011/10/23,2.93
2011/10/24,2.938
2011/10/25,2.789
2011/10/26,2.737
2011/10/27,2.816
2011/10/28,2.987
2011/10/29,3.211
2011/10/30,3.357
2011/10/31,3.335
2011/11/01,3.26
2011/11/02,3.212
2011/11/03,3.202
2011/11/04,3.171
2011/11/05,3.1
2011/11/06,3.019
2011/11/07,2.986
2011/11/08,2.999
2011/11/09,3.01
2011/11/10,2.962
2011/11/11,2.952
2011/11/12,2.996
2011/11/13,3.017
2011/11/14,2.817
2011/11/15,2.509
2011/11/16,2.415
2011/11/17,2.399
2011/11/18,2.29
2011/11/19,2.175
2011/11/20,2.162
2011/11/21,2.207
2011/11/22,2.269
2011/11/23,2.309
2011/11/24,2.351
2011/11/25,2.418
2011/11/26,2.455
2011/11/27,2.472
2011/11/28,2.494
2011/11/29,2.576
2011/11/30,2.732
2011/12/01,2.909
2011/12/02,3.029
2011/12/03,3.012
2011/12/04,2.905
2011/12/05,2.857
2011/12/06,2.897
2011/12/07,2.965
2011/12/08,2.988
2011/12/09,2.984
2011/12/10,2.994
2011/12/11,3.077
2011/12/12,3.15
2011/12/13,3.196
2011/12/14,3.197
2011/12/15,3.183
2011/12/16,3.187
2011/12/17,3.194
2011/12/18,3.193
2011/12/19,3.274
2011/12/20,3.518
2011/12/21,3.757
2011/12/22,3.866
2011/12/23,3.904
2011/12/24,3.925
2011/12/25,4.009
2011/12/26,4.079
2011/12/27,4.077
2011/12/28,4.099
2011/12/29,4.142
2011/12/30,4.186
2011/12/31,4.342
2012/01/01,4.688
2012/01/02,5.028
2012/01/03,5.101
2012/01/04,5.17
2012/01/05,5.714
2012/01/06,6.369
2012/01/07,6.694
2012/01/08,6.863
2012/01/09,6.795
2012/01/10,6.565
2012/01/11,6.57
2012/01/12,6.707
2012/01/13,6.693
2012/01/14,6.633
2012/01/15,6.732
2012/01/16,6.81
2012/01/17,6.494
2012/01/18,6.053
2012/01/19,6.004
2012/01/20,6.213
2012/01/21,6.333
2012/01/22,6.307
2012/01/23,6.305
2012/01/24,6.314
2012/01/25,6.173
2012/01/26,5.845
2012/01/27,5.518
2012/01/28,5.43
2012/01/29,5.457
2012/01/30,5.462
2012/01/31,5.473
2012/02/01,5.637
2012/02/02,5.89
2012/02/03,6.009
2012/02/04,5.982
2012/02/05,5.868
2012/02/06,5.691
2012/02/07,5.609
2012/02/08,5.611
2012/02/09,5.67
2012/02/10,5.781
2012/02/11,5.786
2012/02/12,5.683
2012/02/13,5.51
2012/02/14,5.155
2012/02/15,4.715
2012/02/16,4.42
2012/02/17,4.325
2012/02/18,4.308
2012/02/19,4.307
2012/02/20,4.332
2012/02/21,4.334
2012/02/22,4.343
2012/02/23,4.538
2012/02/24,4.814
2012/02/25,4.914
2012/02/26,4.894
2012/02/27,4.902
2012/02/28,4.909
2012/02/29,4.891
2012/03/01,4.885
2012/03/02,4.847
2012/03/03,4.755
2012/03/04,4.718
2012/03/05,4.802
2012/03/06,4.915
2012/03/07,4.962
2012/03/08,4.953
2012/03/09,4.92
2012/03/10,4.878
2012/03/11,4.867
2012/03/12,4.881
2012/03/13,4.985
2012/03/14,5.175
2012/03/15,5.304
2012/03/16,5.348
2012/03/17,5.315
2012/03/18,5.275
2012/03/19,5.117
2012/03/20,4.91
2012/03/21,4.827
2012/03/22,4.776
2012/03/23,4.743
2012/03/24,4.702
2012/03/25,4.652
2012/03/26,4.61
2012/03/27,4.656
2012/03/28,4.74
2012/03/29,4.781
2012/03/30,4.813
2012/03/31,4.848
2012/04/01,4.857
2012/04/02,4.869
2012/04/03,4.916
2012/04/04,4.932
2012/04/05,4.931
2012/04/06,4.929
2012/04/07,4.874
2012/04/08,4.799
2012/04/09,4.799
2012/04/10,4.827
2012/04/11,4.864
2012/04/12,4.898
2012/04/13,4.913
2012/04/14,4.934
2012/04/15,4.951
2012/04/16,4.955
2012/04/17,4.961
2012/04/18,5.004
2012/04/19,5.074
2012/04/20,5.172
2012/04/21,5.267
2012/04/22,5.266
2012/04/23,5.173
2012/04/24,5.081
2012/04/25,5.081
2012/04/26,5.101
2012/04/27,5.109
2012/04/28,5.073
2012/04/29,5.001
2012/04/30,4.953
2012/05/01,4.955
2012/05/02,4.999
2012/05/03,5.06
2012/05/04,5.085
2012/05/05,5.083
2012/05/06,5.071
2012/05/07,5.061
2012/05/08,5.063
2012/05/09,5.055
2012/05/10,5.004
2012/05/11,4.945
2012/05/12,4.935
2012/05/13,4.937
2012/05/14,4.961
2012/05/15,4.997
2012/05/16,5.038
2012/05/17,5.073
2012/05/18,5.096
2012/05/19,5.108
2012/05/20,5.108
2012/05/21,5.103
2012/05/22,5.1
2012/05/23,5.109
2012/05/24,5.121
2012/05/25,5.129
2012/05/26,5.12
2012/05/27,5.119
2012/05/28,5.125
2012/05/29,5.137
2012/05/30,5.142
2012/05/31,5.15
2012/06/01,5.195
2012/06/02,5.236
2012/06/03,5.24
2012/06/04,5.241
2012/06/05,5.295
2012/06/06,5.383
2012/06/07,5.474
2012/06/08,5.557
2012/06/09,5.59
2012/06/10,5.558
2012/06/11,5.532
2012/06/12,5.583
2012/06/13,5.717
2012/06/14,5.855
2012/06/15,6.066
2012/06/16,6.291
2012/06/17,6.341
2012/06/18,6.305
2012/06/19,6.338
2012/06/20,6.469
2012/06/21,6.6
2012/06/22,6.629
2012/06/23,6.561
2012/06/24,6.46
2012/06/25,6.375
2012/06/26,6.361
2012/06/27,6.456
2012/06/28,6.56
2012/06/29,6.615
2012/06/30,6.649
2012/07/01,6.658
2012/07/02,6.672
2012/07/03,6.639
2012/07/04,6.555
2012/07/05,6.556
2012/07/06,6.606
2012/07/07,6.684
2012/07/08,6.744
2012/07/09,6.835
2012/07/10,6.988
2012/07/11,7.109
2012/07/12,7.31
2012/07/13,7.523
2012/07/14,7.589
2012/07/15,7.594
2012/07/16,7.835
2012/07/17,8.286
2012/07/18,8.709
2012/07/19,8.922
2012/07/20,8.837
2012/07/21,8.748
2012/07/22,8.667
2012/07/23,8.548
2012/07/24,8.513
2012/07/25,8.585
2012/07/26,8.737
2012/07/27,8.846
2012/07/28,8.889
2012/07/29,8.848
2012/07/30,8.867
2012/07/31,9.042
2012/08/01,9.281
2012/08/02,9.707
2012/08/03,10.321
2012/08/04,10.764
2012/08/05,10.924
2012/08/06,10.904
2012/08/07,10.945
2012/08/08,11.018
2012/08/09,11.067
2012/08/10,11.186
2012/08/11,11.363
2012/08/12,11.501
2012/08/13,11.688
2012/08/14,11.928
2012/08/15,12.37
2012/08/16,12.946
2012/08/17,12.834
2012/08/18,12.255
2012/08/19,10.883
2012/08/20,9.74
2012/08/21,9.642
2012/08/22,9.768
2012/08/23,9.907
2012/08/24,10.122
2012/08/25,10.383
2012/08/26,10.548
2012/08/27,10.68
2012/08/28,10.832
2012/08/29,10.907
2012/08/30,10.857
2012/08/31,10.649
2012/09/01,10.315
2012/09/02,10.148
2012/09/03,10.229
2012/09/04,10.369
2012/09/05,10.56
2012/09/06,10.852
2012/09/07,11.028
2012/09/08,11.082
2012/09/09,11.056
2012/09/10,11.07
2012/09/11,11.158
2012/09/12,11.27
2012/09/13,11.313
2012/09/14,11.447
2012/09/15,11.617
2012/09/16,11.75
2012/09/17,11.835
2012/09/18,11.974
2012/09/19,12.211
2012/09/20,12.367
2012/09/21,12.404
2012/09/22,12.328
2012/09/23,12.257
2012/09/24,12.177
2012/09/25,12.152
2012/09/26,12.187
2012/09/27,12.272
2012/09/28,12.317
2012/09/29,12.37
2012/09/30,12.381
2012/10/01,12.382
2012/10/02,12.506
2012/10/03,12.707
2012/10/04,12.828
2012/10/05,12.808
2012/10/06,12.718
2012/10/07,12.417
2012/10/08,12.078
2012/10/09,11.88
2012/10/10,11.916
2012/10/11,12.012
2012/10/12,12.057
2012/10/13,11.998
2012/10/14,11.887
2012/10/15,11.775
2012/10/16,11.791
2012/10/17,11.808
2012/10/18,11.851
2012/10/19,11.847
2012/10/20,11.795
2012/10/21,11.729
2012/10/22,11.687
2012/10/23,11.686
2012/10/24,11.669
2012/10/25,11.461
2012/10/26,10.95
2012/10/27,10.488
2012/10/28,10.397
2012/10/29,10.521
2012/10/30,10.666
2012/10/31,10.875
2012/11/01,10.908
2012/11/02,10.725
2012/11/03,10.597
2012/11/04,10.634
2012/11/05,10.721
2012/11/06,10.786
2012/11/07,10.855
2012/11/08,10.9
2012/11/09,10.895
2012/11/10,10.871
2012/11/11,10.869
2012/11/12,10.897
2012/11/13,10.944
2012/11/14,10.968
2012/11/15,11.035
2012/11/16,11.264
2012/11/17,11.558
2012/11/18,11.696
2012/11/19,11.734
2012/11/20,11.721
2012/11/21,11.727
2012/11/22,11.907
2012/11/23,12.163
2012/11/24,12.333
2012/11/25,12.416
2012/11/26,12.397
2012/11/27,12.307
2012/11/28,12.272
2012/11/29,12.328
2012/11/30,12.455
2012/12/01,12.532
2012/12/02,12.548
2012/12/03,12.568
2012/12/04,12.801
2012/12/05,13.137
2012/12/06,13.285
2012/12/07,13.365
2012/12/08,13.413
2012/12/09,13.422
2012/12/10,13.417
2012/12/11,13.468
2012/12/12,13.587
2012/12/13,13.666
2012/12/14,13.674
2012/12/15,13.607
2012/12/16,13.488
2012/12/17,13.36
2012/12/18,13.295
2012/12/19,13.362
2012/12/20,13.484
2012/12/21,13.537
2012/12/22,13.494
2012/12/23,13.431
2012/12/24,13.391
2012/12/25,13.383
2012/12/26,13.395
2012/12/27,13.422
2012/12/28,13.431
2012/12/29,13.442
2012/12/30,13.437
2012/12/31,13.444
2013/01/01,13.426
2013/01/02,13.311
2013/01/03,13.241
2013/01/04,13.213
2013/01/05,13.194
2013/01/06,13.155
2013/01/07,13.15
2013/01/08,13.277
2013/01/09,13.463
2013/01/10,13.644
2013/01/11,13.844
2013/01/12,13.945
2013/01/13,13.952
2013/01/14,13.961
2013/01/15,13.964
2013/01/16,14.085
2013/01/17,14.488
2013/01/18,14.969
2013/01/19,15.226
2013/01/20,15.317
2013/01/21,15.573
2013/01/22,16.151
2013/01/23,16.696
2013/01/24,16.917
2013/01/25,16.895
2013/01/26,17.014
2013/01/27,17.168
2013/01/28,17.479
2013/01/29,18.054
2013/01/30,18.619
2013/01/31,19.274
2013/02/01,19.844
2013/02/02,20.038
2013/02/03,20.054
2013/02/04,20.068
2013/02/05,20.098
2013/02/06,20.294
2013/02/07,20.786
2013/02/08,21.482
2013/02/09,22.265
2013/02/10,22.894
2013/02/11,23.405
2013/02/12,23.832
2013/02/13,24.112
2013/02/14,24.684
2013/02/15,25.612
2013/02/16,26.254
2013/02/17,26.514
2013/02/18,26.535
2013/02/19,27.112
2013/02/20,28.122
2013/02/21,28.902
2013/02/22,29.211
2013/02/23,29.136
2013/02/24,28.931
2013/02/25,28.825
2013/02/26,28.965
2013/02/27,29.438
2013/02/28,30.489
2013/03/01,32.048
2013/03/02,32.865
2013/03/03,32.808
2013/03/04,33.015
2013/03/05,34.841
2013/03/06,37.263
2013/03/07,39.096
2013/03/08,40.473
2013/03/09,42.008
2013/03/10,43.477
2013/03/11,44.559
2013/03/12,44.497
2013/03/13,43.616
2013/03/14,43.265
2013/03/15,43.363
2013/03/16,43.828
2013/03/17,43.951
2013/03/18,45.133
2013/03/19,48.432
2013/03/20,53.713
2013/03/21,59.809
2013/03/22,63.825
2013/03/23,64.386
2013/03/24,64.547
2013/03/25,66.765
2013/03/26,69.695
2013/03/27,75.044
2013/03/28,81.239
2013/03/29,85.085
2013/03/30,86.882
2013/03/31,88.108
2013/04/01,91.616
2013/04/02,100.288
2013/04/03,111.703
2013/04/04,119.74
2013/04/05,125.52
2013/04/06,130.538
2013/04/07,137.188
2013/04/08,151.492
2013/04/09,175.898
2013/04/10,181.642
2013/04/11,149.566
2013/04/12,114.306
2013/04/13,99.199
2013/04/14,94.144
2013/04/15,90.576
2013/04/16,81.865
2013/04/17,78.399
2013/04/18,85.758
2013/04/19,97.865
2013/04/20,108.586
2013/04/21,113.091
2013/04/22,113.945
2013/04/23,117.284
2013/04/24,126.582
2013/04/25,134.933
2013/04/26,135.519
2013/04/27,130.763
2013/04/28,126.285
2013/04/29,127.681
2013/04/30,131.426
2013/05/01,128.912
2013/05/02,119.489
2013/05/03,109.14
2013/05/04,105.259
2013/05/05,108.861
2013/05/06,111.83
2013/05/07,111.766
2013/05/08,110.423
2013/05/09,109.137
2013/05/10,109.675
2013/05/11,111.168
2013/05/12,111.793
2013/05/13,112.117
2013/05/14,110.354
2013/05/15,107.206
2013/05/16,106.464
2013/05/17,108.342
2013/05/18,111.071
2013/05/19,112.473
2013/05/20,113.037
2013/05/21,114.191
2013/05/22,115.636
2013/05/23,117.456
2013/05/24,121.315
2013/05/25,125.18
2013/05/26,127.717
2013/05/27,128.382
2013/05/28,127.106
2013/05/29,126.516
2013/05/30,126.72
2013/05/31,126.698
2013/06/01,126.803
2013/06/02,125.441
2013/06/03,122.696
2013/06/04,120.643
2013/06/05,119.998
2013/06/06,119.673
2013/06/07,117.319
2013/06/08,113.528
2013/06/09,108.998
2013/06/10,105.772
2013/06/11,105.62
2013/06/12,106.887
2013/06/13,107.248
2013/06/14,105.084
2013/06/15,102.234
2013/06/16,100.737
2013/06/17,100.583
2013/06/18,102.172
2013/06/19,103.914
2013/06/20,105.225
2013/06/21,105.829
2013/06/22,104.83
2013/06/23,103.075
2013/06/24,100.41
2013/06/25,98.396
2013/06/26,97.828
2013/06/27,97.174
2013/06/28,94.654
2013/06/29,91.488
2013/06/30,90.049
2013/07/01,87.627
2013/07/02,85.109
2013/07/03,82.714
2013/07/04,80.239
2013/07/05,76.232
2013/07/06,70.416
2013/07/07,69.045
2013/07/08,71.025
2013/07/09,72.388
2013/07/10,74.417
2013/07/11,78.161
2013/07/12,82.331
2013/07/13,85.964
2013/07/14,87.609
2013/07/15,88.715
2013/07/16,89.42
2013/07/17,89.245
2013/07/18,87.821
2013/07/19,85.542
2013/07/20,84.289
2013/07/21,83.87
2013/07/22,83.989
2013/07/23,84.635
2013/07/24,85.642
2013/07/25,86.952
2013/07/26,88.292
2013/07/27,88.63
2013/07/28,88.544
2013/07/29,89.822
2013/07/30,91.664
2013/07/31,94.223
2013/08/01,95.446
2013/08/02,95.706
2013/08/03,95.497
2013/08/04,94.982
2013/08/05,95.142
2013/08/06,96.024
2013/08/07,96.902
2013/08/08,96.578
2013/08/09,95.298
2013/08/10,94.072
2013/08/11,93.342
2013/08/12,93.571
2013/08/13,94.305
2013/08/14,95.457
2013/08/15,96.396
2013/08/16,96.637
2013/08/17,96.737
2013/08/18,96.818
2013/08/19,97.438
2013/08/20,99.369
2013/08/21,102.588
2013/08/22,105.532
2013/08/23,106.339
2013/08/24,106.153
2013/08/25,106.782
2013/08/26,107.867
2013/08/27,110.112
2013/08/28,113.047
2013/08/29,114.965
2013/08/30,116.982
2013/08/31,119.779
2013/09/01,122.739
2013/09/02,124.689
2013/09/03,125.069
2013/09/04,122.925
2013/09/05,119.731
2013/09/06,116.764
2013/09/07,115.419
2013/09/08,115.822
2013/09/09,116.963
2013/09/10,118.697
2013/09/11,120.494
2013/09/12,122.406
2013/09/13,123.547
2013/09/14,123.942
2013/09/15,123.84
2013/09/16,123.789
2013/09/17,124.007
2013/09/18,124.568
2013/09/19,123.65
2013/09/20,122.185
2013/09/21,121.311
2013/09/22,121.304
2013/09/23,121.339
2013/09/24,121.339
2013/09/25,121.721
2013/09/26,122.257
2013/09/27,122.427
2013/09/28,122.833
2013/09/29,123.125
2013/09/30,123.167
2013/10/01,123.257
2013/10/02,118.021
2013/10/03,112.407
2013/10/04,113.48
2013/10/05,116.75
2013/10/06,118.959
2013/10/07,119.877
2013/10/08,120.837
2013/10/09,122.052
2013/10/10,122.985
2013/10/11,123.565
2013/10/12,123.935
2013/10/13,125.432
2013/10/14,128.024
2013/10/15,131.879
2013/10/16,134.706
2013/10/17,137.213
2013/10/18,140.798
2013/10/19,147.968
2013/10/20,153.914
2013/10/21,160.496
2013/10/22,171.316
2013/10/23,183.287
2013/10/24,186.664
2013/10/25,178.507
2013/10/26,173.909
2013/10/27,175.116
2013/10/28,182.325
2013/10/29,188.985
2013/10/30,193.503
2013/10/31,195.244
2013/11/01,196.773
2013/11/02,198.378
2013/11/03,200.792
2013/11/04,207.69
2013/11/05,220.73
2013/11/06,236.911
2013/11/07,258.341
2013/11/08,281.78
2013/11/09,312.534
2013/11/10,307.293
2013/11/11,310.133
2013/11/12,321.634
2013/11/13,349.062
2013/11/14,379.613
2013/11/15,401.048
2013/11/16,413.256
2013/11/17,434.7
2013/11/18,496.058
2013/11/19,559.985
2013/11/20,539.713
2013/11/21,564.976
2013/11/22,619.851
2013/11/23,694.282
2013/11/24,710.005
2013/11/25,718.836
2013/11/26,756.445
2013/11/27,831.713
2013/11/28,897.143
2013/11/29,950.896
2013/11/30,1009
2013/12/01,972.158
2013/12/02,939.52
2013/12/03,950.888
2013/12/04,999.59
2013/12/05,1005
2013/12/06,961.271
2013/12/07,830.95
2013/12/08,759.723
2013/12/09,792.802
2013/12/10,866.112
2013/12/11,892.177
2013/12/12,875.513
2013/12/13,867.557
2013/12/14,859.707
2013/12/15,847.205
2013/12/16,807.842
2013/12/17,733.724
2013/12/18,630.664
2013/12/19,605.001
2013/12/20,629.514
2013/12/21,630.986
2013/12/22,632.761
2013/12/23,639.03
2013/12/24,657.862
2013/12/25,667.12
2013/12/26,700.477
2013/12/27,731.743
2013/12/28,741.822
2013/12/29,736.43
2013/12/30,746.633
2013/12/31,753.506
2014/01/01,764.563
2014/01/02,773.037
2014/01/03,785.263
2014/01/04,811.85
2014/01/05,849.344
2014/01/06,912.535
2014/01/07,924.258
