Date,difficulty30std
2014/03/24,790468195
2014/03/25,843970009
2014/03/26,876586842
2014/03/27,890616255
2014/03/28,886940721
2014/03/29,865334662
2014/03/30,870725260
2014/03/31,900158013
2014/04/01,921843155
2014/04/02,936319145
2014/04/03,943917720
2014/04/04,944804830
2014/04/05,1000504091
2014/04/06,1128985425
2014/04/07,1225161920
2014/04/08,1296244327
2014/04/09,1346213566
2014/04/10,1377369437
2014/04/11,1390976689
2014/04/12,1425612466
2014/04/13,1450848928
2014/04/14,1465089455
2014/04/15,1468653942
2014/04/16,1461620500
2014/04/17,1461067039
2014/04/18,1520208894
2014/04/19,1556011568
2014/04/20,1570072498
2014/04/21,1562978575
2014/04/22,1534436423
2014/04/23,1486121313
2014/04/24,1501644127
2014/04/25,1505572076
2014/04/26,1497996370
2014/04/27,1478740219
2014/04/28,1447337488
2014/04/29,1406312198
2014/04/30,1458206243
2014/05/01,1481666616
2014/05/02,1478047881
2014/05/03,1447146912
2014/05/04,1387141627
2014/05/05,1380790855
2014/05/06,1413252079
2014/05/07,1434058678
2014/05/08,1443714632
2014/05/09,1442443892
2014/05/10,1430217334
2014/05/11,1406749323
2014/05/12,1402058759
2014/05/13,1438494696
2014/05/14,1451322845
2014/05/15,1441173754
2014/05/16,1407550482
2014/05/17,1379808468
2014/05/18,1404438847
2014/05/19,1417670537
2014/05/20,1419822256
2014/05/21,1410944696
2014/05/22,1390826675
2014/05/23,1358969078
2014/05/24,1392004357
2014/05/25,1534240660
2014/05/26,1631765232
2014/05/27,1692325687
2014/05/28,1719831324
2014/05/29,1722496808
2014/05/30,1796730717
2014/05/31,1853623576
2014/06/01,1894738117
2014/06/02,1921087656
2014/06/03,1933276004
2014/06/04,1931571255
2014/06/05,1926241773
2014/06/06,2040055186
2014/06/07,2118457933
2014/06/08,2165299963
2014/06/09,2182614237
2014/06/10,2171107308
2014/06/11,2173216008
2014/06/12,2200129543
2014/06/13,2209831417
2014/06/14,2202549087
2014/06/15,2178112202
2014/06/16,2135932057
2014/06/17,2074926850
2014/06/18,2144530926
2014/06/19,2215588745
2014/06/20,2242724915
2014/06/21,2227545191
2014/06/22,2169161376
2014/06/23,2176234368
2014/06/24,2237465625
2014/06/25,2279504889
2014/06/26,2303403214
2014/06/27,2309723774
2014/06/28,2298611576
2014/06/29,2515261504
2014/06/30,2918723903
2014/07/01,3217374085
2014/07/02,3438630654
2014/07/03,3596804629
2014/07/04,3699995174
2014/07/05,3766350726
2014/07/06,3889066701
2014/07/07,3979512843
2014/07/08,4039857148
2014/07/09,4071438288
2014/07/10,4074925070
2014/07/11,4050390052
2014/07/12,3998493324
2014/07/13,3954451549
2014/07/14,3874361954
2014/07/15,3755919242
2014/07/16,3595334959
2014/07/17,3386619684
2014/07/18,3314593637
2014/07/19,3248049446
2014/07/20,3159071733
2014/07/21,3045694994
2014/07/22,2905063952
2014/07/23,2732974553
2014/07/24,2522997827
2014/07/25,2269012721
2014/07/26,2056596551
2014/07/27,1750293659
2014/07/28,1284614448
2014/07/29,1226775539
2014/07/30,1315867082
2014/07/31,1387564427
2014/08/01,1444460040
2014/08/02,1488252493
2014/08/03,1520074690
2014/08/04,1540668541
2014/08/05,1550481521
2014/08/06,1549718442
2014/08/07,1538363565
2014/08/08,1596900792
2014/08/09,1658196720
2014/08/10,1695230749
2014/08/11,1711422110
2014/08/12,1754511918
2014/08/13,1782341925
2014/08/14,1795621798
2014/08/15,1794674561
2014/08/16,1779477494
2014/08/17,1749659327
2014/08/18,1704452875
2014/08/19,1698543406
2014/08/20,2366342222
2014/08/21,2817371099
2014/08/22,3146277623
2014/08/23,3388808705
2014/08/24,3572714855
2014/08/25,3795698914
2014/08/26,3977238038
2014/08/27,4122810683
2014/08/28,4236126389
2014/08/29,4319724412
2014/08/30,4375308510
2014/08/31,4408579514
2014/09/01,4845553975
2014/09/02,5181854961
2014/09/03,5436198658
2014/09/04,5619724047
2014/09/05,5739228902
2014/09/06,5798672772
2014/09/07,5874166176
2014/09/08,5918765469
2014/09/09,5918687169
2014/09/10,5873929489
2014/09/11,5783455213
2014/09/12,5645066649
2014/09/13,5481146103
2014/09/14,5447761840
2014/09/15,5329773383
2014/09/16,5121336579
2014/09/17,4810709011
2014/09/18,4494994718
2014/09/19,4552841240
2014/09/20,4575296764
2014/09/21,4562883836
2014/09/22,4515314895
2014/09/23,4431457953
2014/09/24,4309195037
2014/09/25,4188710908
2014/09/26,4598090802
2014/09/27,4868219321
2014/09/28,5021619267
2014/09/29,5068899402
2014/09/30,5021808478
2014/10/01,5265156879
2014/10/02,5455289746
2014/10/03,5597632369
2014/10/04,5695768846
2014/10/05,5751962276
2014/10/06,5767438771
2014/10/07,5742527546
2014/10/08,5676696921
2014/10/09,5575239731
2014/10/10,5445058797
2014/10/11,5263471976
2014/10/12,5024909342
2014/10/13,4774868178
2014/10/14,4706897688
2014/10/15,4612218840
2014/10/16,4489142063
2014/10/17,4335249399
2014/10/18,4147111682
2014/10/19,3919801054
2014/10/20,3645998130
2014/10/21,3314199976
2014/10/22,2904599396
2014/10/23,2405404557
2014/10/24,1712793770
2014/10/25,708880017
2014/10/26,795296252
2014/10/27,864230480
2014/10/28,919622457
2014/10/29,963809914
2014/10/30,998281815
2014/10/31,1024019805
2014/11/01,1041671486
2014/11/02,1051644119
2014/11/03,1054155665
2014/11/04,1049259704
2014/11/05,1636494161
2014/11/06,2167189572
2014/11/07,2549154851
2014/11/08,2848883878
2014/11/09,3099871025
2014/11/10,3303645811
2014/11/11,3468539343
2014/11/12,3599898465
2014/11/13,3701295313
2014/11/14,3775144936
2014/11/15,3823044054
2014/11/16,3845962382
2014/11/17,3844346720
2014/11/18,3823120628
2014/11/19,3826341951
2014/11/20,3796850823
2014/11/21,3733872211
2014/11/22,3703358997
2014/11/23,3678474623
2014/11/24,3630705966
2014/11/25,3559131725
2014/11/26,3462275844
2014/11/27,3337938281
2014/11/28,3182900010
2014/11/29,2992392947
2014/11/30,2759079772
2014/12/01,2470864098
2014/12/02,2105084208
2014/12/03,1601974191
2014/12/04,746648699
2014/12/05,655717429
2014/12/06,641418663
2014/12/07,625636520
2014/12/08,608255544
2014/12/09,589134244
2014/12/10,568096916
2014/12/11,544921695
2014/12/12,519322442
2014/12/13,490920098
2014/12/14,459194822
2014/12/15,423400313
2014/12/16,382395559
2014/12/17,390335460
2014/12/18,428599756
2014/12/19,482284796
2014/12/20,524587667
2014/12/21,558102624
2014/12/22,584343717
2014/12/23,604259334
2014/12/24,618460855
2014/12/25,627336463
2014/12/26,631110900
2014/12/27,629875878
2014/12/28,623601634
2014/12/29,612133234
2014/12/30,583704828
2014/12/31,634579916
2015/01/01,681472907
2015/01/02,741731883
2015/01/03,795210608
2015/01/04,843200153
2015/01/05,886592324
2015/01/06,926033619
2015/01/07,962010104
2015/01/08,994897723
2015/01/09,1024993845
2015/01/10,1052537955
2015/01/11,1077725742
2015/01/12,1152752366
2015/01/13,1817573254
2015/01/14,2266852397
2015/01/15,2614188170
2015/01/16,2879840019
2015/01/17,3089658513
2015/01/18,3258432126
2015/01/19,3392292603
2015/01/20,3495253538
2015/01/21,3569989424
2015/01/22,3618249671
2015/01/23,3641087183
2015/01/24,3638980635
2015/01/25,3611886385
2015/01/26,3559233829
2015/01/27,3431830936
2015/01/28,3296197851
2015/01/29,3182655363
2015/01/30,3145764064
2015/01/31,3107863963
2015/02/01,3068917685
2015/02/02,3028884873
2015/02/03,2987721853
2015/02/04,2945381239
2015/02/05,2901811484
2015/02/06,2856956354
2015/02/07,2810754313
2015/02/08,2763137796
2015/02/09,2671904374
2015/02/10,2649260784
2015/02/11,2652746285
2015/02/12,2685738234
2015/02/13,2717947150
2015/02/14,2749400554
2015/02/15,2780124087
2015/02/16,2810141689
2015/02/17,2839475749
2015/02/18,2868147240
2015/02/19,2896175839
2015/02/20,2923580037
2015/02/21,2950377233
2015/02/22,2977539138
2015/02/23,3240996361
2015/02/24,3475192626
2015/02/25,3685710032
2015/02/26,3878775682
2015/02/27,3966132869
2015/02/28,4019354882
2015/03/01,4039791083
2015/03/02,4027940529
2015/03/03,3983515083
2015/03/04,3905403246
2015/03/05,3791523599
2015/03/06,3638519271
2015/03/07,3441175432
2015/03/08,3200755181
2015/03/09,2940268811
2015/03/10,2590138152
2015/03/11,2384470301
2015/03/12,2399996083
2015/03/13,2399112919
2015/03/14,2381802557
2015/03/15,2347701656
2015/03/16,2296062222
2015/03/17,2225663814
2015/03/18,2134651287
2015/03/19,2020240541
2015/03/20,1878160428
2015/03/21,1701493567
2015/03/22,1477405578
2015/03/23,1172628292
2015/03/24,729409474
2015/03/25,727359497
2015/03/26,725296984
2015/03/27,723221826
2015/03/28,721133914
2015/03/29,719033137
2015/03/30,716919382
2015/03/31,714792534
2015/04/01,712652476
2015/04/02,710499088
2015/04/03,708332249
2015/04/04,706151835
2015/04/05,978086277
2015/04/06,1270434990
2015/04/07,1491716811
2015/04/08,1678074124
2015/04/09,1835869839
2015/04/10,1971972347
2015/04/11,2090622727
2015/04/12,2194653369
2015/04/13,2286061025
2015/04/14,2366308980
2015/04/15,2436500142
2015/04/16,2497482586
2015/04/17,2549917091
2015/04/18,2594322002
2015/04/19,2600395111
2015/04/20,2594959991
2015/04/21,2589103535
2015/04/22,2544666507
2015/04/23,2498021113
2015/04/24,2449041171
2015/04/25,2397583609
2015/04/26,2343485224
2015/04/27,2286558583
2015/04/28,2226586770
2015/04/29,2163316542
2015/04/30,2096449285
2015/05/01,2025628811
2015/05/02,1950424539
2015/05/03,1869799842
2015/05/04,1781934846
2015/05/05,1797801558
2015/05/06,1781118500
2015/05/07,1756069456
2015/05/08,1722289439
2015/05/09,1679251632
2015/05/10,1626221182
2015/05/11,1562180776
2015/05/12,1485707365
2015/05/13,1394757372
2015/05/14,1286263595
2015/05/15,1155293944
2015/05/16,992994620
2015/05/17,799500616
2015/05/18,634535298
2015/05/19,618111697
2015/05/20,728034337
2015/05/21,815641763
2015/05/22,887566640
2015/05/23,947387544
2015/05/24,997284985
2015/05/25,1038690083
2015/05/26,1072586779
2015/05/27,1099669621
2015/05/28,1120432824
2015/05/29,1135223202
2015/05/30,1144272383
2015/05/31,1132728174
2015/06/01,1134195565
2015/06/02,1136228959
2015/06/03,1139860853
2015/06/04,1143469958
2015/06/05,1147056490
2015/06/06,1150620660
2015/06/07,1154162674
2015/06/08,1157682737
2015/06/09,1161181048
2015/06/10,1164657803
2015/06/11,1168113195
2015/06/12,1171547411
2015/06/13,1174960639
2015/06/14,1205688146
2015/06/15,1295389804
2015/06/16,1389128776
2015/06/17,1463169774
2015/06/18,1531369454
2015/06/19,1594477536
2015/06/20,1653077253
2015/06/21,1707632802
2015/06/22,1758520615
2015/06/23,1806050750
2015/06/24,1850481951
2015/06/25,1892032553
2015/06/26,1930888526
2015/06/27,1967209547
2015/06/28,1988985726
2015/06/29,2005156138
2015/06/30,2019345847
2015/07/01,1986705184
2015/07/02,1946031447
2015/07/03,1896807941
2015/07/04,1838348009
2015/07/05,1769736565
2015/07/06,1689737459
2015/07/07,1596639885
2015/07/08,1487987308
2015/07/09,1360056839
2015/07/10,1206732798
2015/07/11,1020551785
2015/07/12,957501721
2015/07/13,827058390
2015/07/14,951801235
2015/07/15,1071252125
2015/07/16,1171414042
2015/07/17,1256906845
2015/07/18,1330561158
2015/07/19,1394254421
2015/07/20,1449300523
2015/07/21,1496653880
2015/07/22,1537025662
2015/07/23,1570954217
2015/07/24,1598849785
2015/07/25,1669153285
2015/07/26,1809990883
2015/07/27,1925258822
2015/07/28,2007282722
2015/07/29,2062916840
2015/07/30,2099649895
2015/07/31,2118465320
2015/08/01,2119840271
2015/08/02,2103808944
2015/08/03,2069966957
2015/08/04,2017418193
2015/08/05,1944646746
2015/08/06,1849266773
2015/08/07,1727537573
2015/08/08,1590261900
2015/08/09,1425931621
2015/08/10,1261036261
2015/08/11,1276376621
2015/08/12,1282432801
2015/08/13,1279336655
2015/08/14,1267021092
2015/08/15,1245212591
2015/08/16,1213399410
2015/08/17,1170766262
2015/08/18,1116073893
2015/08/19,1047434966
2015/08/20,961868423
2015/08/21,854302931
2015/08/22,957209883
2015/08/23,1018471869
2015/08/24,1121142809
2015/08/25,1247936663
2015/08/26,1350163527
2015/08/27,1433090403
2015/08/28,1499921856
2015/08/29,1552737571
2015/08/30,1592932287
2015/08/31,1621444880
2015/09/01,1638885183
2015/09/02,1645605270
2015/09/03,1641736789
2015/09/04,1843706833
2015/09/05,2182606411
2015/09/06,2435909114
2015/09/07,2646702180
2015/09/08,2823407700
2015/09/09,2962614346
2015/09/10,3069428382
2015/09/11,3147149749
2015/09/12,3197900343
2015/09/13,3222954510
2015/09/14,3222911581
2015/09/15,3197770544
2015/09/16,3146929927
2015/09/17,3097506111
2015/09/18,3256019145
2015/09/19,3349238669
2015/09/20,3382567231
2015/09/21,3518208065
2015/09/22,3620469074
2015/09/23,3688974101
2015/09/24,3725585699
2015/09/25,3731242817
2015/09/26,3706087209
2015/09/27,3649481761
2015/09/28,3559926561
2015/09/29,3434845324
2015/09/30,3270164057
2015/10/01,3110940761
2015/10/02,2978362971
2015/10/03,2771500642
2015/10/04,2764191885
2015/10/05,2825646666
2015/10/06,2862807002
2015/10/07,2876614562
2015/10/08,2867406719
2015/10/09,2834959223
2015/10/10,2778457998
2015/10/11,2696391376
2015/10/12,2586326857
2015/10/13,2444485491
2015/10/14,2264904981
2015/10/15,2039803854
2015/10/16,1750704116
2015/10/17,1457565474
2015/10/18,1447927116
2015/10/19,1430795311
2015/10/20,1405896147
2015/10/21,1372807051
2015/10/22,1330917311
2015/10/23,1279362749
2015/10/24,1216915636
2015/10/25,1141790153
2015/10/26,1051271758
2015/10/27,940928442
2015/10/28,802624957
2015/10/29,768486006
2015/10/30,735532150
2015/10/31,806619086
2015/11/01,923735158
2015/11/02,1018571311
2015/11/03,1096921587
2015/11/04,1162125208
2015/11/05,1216298323
2015/11/06,1260863514
2015/11/07,1296811695
2015/11/08,1324844490
2015/11/09,1345456745
2015/11/10,1358986152
2015/11/11,1655163986
2015/11/12,2232459512
2015/11/13,2646287232
2015/11/14,2967883255
2015/11/15,3225596752
2015/11/16,3432425691
2015/11/17,3597158071
2015/11/18,3725382474
2015/11/19,3820776271
2015/11/20,3885758147
2015/11/21,3921840101
2015/11/22,3929818254
2015/11/23,3909864650
2015/11/24,4836677283
2015/11/25,5640173788
2015/11/26,6243700767
2015/11/27,6701504598
2015/11/28,7130225912
2015/11/29,7480747970
2015/11/30,7752991326
2015/12/01,7954996825
2015/12/02,8092026332
2015/12/03,8167350949
2015/12/04,8182674903
2015/12/05,8138337133
2015/12/06,8045405906
2015/12/07,8617306589
2015/12/08,9014661040
2015/12/09,9259966451
2015/12/10,9365178474
2015/12/11,9550140556
2015/12/12,9775976929
2015/12/13,9918303164
2015/12/14,9980692503
2015/12/15,9964646531
2015/12/16,9869782703
2015/12/17,9693787349
2015/12/18,9594497934
2015/12/19,11355056899
2015/12/20,12611456690
2015/12/21,13505145632
2015/12/22,14105235671
2015/12/23,14448355761
2015/12/24,15146242880
2015/12/25,15728047068
2015/12/26,16171453931
2015/12/27,16487633135
2015/12/28,16683819616
2015/12/29,16764226617
2015/12/30,16730523530
2015/12/31,17121165627
2016/01/01,17895868629
2016/01/02,18405451352
2016/01/03,18671633268
2016/01/04,18704808533
2016/01/05,18525766947
2016/01/06,18769114883
2016/01/07,18865258989
2016/01/08,18816455846
2016/01/09,18621565864
2016/01/10,18275916133
2016/01/11,17770711761
2016/01/12,17091810119
2016/01/13,16769159078
2016/01/14,16531019594
2016/01/15,15966093159
2016/01/16,15037594956
2016/01/17,14065492854
2016/01/18,14445706251
2016/01/19,14696825792
2016/01/20,14825412880
2016/01/21,14834654197
2016/01/22,14724774452
2016/01/23,14493064534
2016/01/24,14133533739
2016/01/25,13636075377
2016/01/26,13235382101
2016/01/27,13017830827
2016/01/28,12548718048
2016/01/29,11798074208
2016/01/30,11678786698
2016/01/31,11903532919
2016/02/01,12028085866
2016/02/02,12055551403
2016/02/03,11986596936
2016/02/04,11819535057
2016/02/05,11550109447
2016/02/06,11170915985
2016/02/07,14002788484
2016/02/08,16753067283
2016/02/09,18731306024
2016/02/10,20166005337
2016/02/11,21167973476
2016/02/12,22375193300
2016/02/13,23499208681
2016/02/14,24400096307
2016/02/15,25101891337
2016/02/16,25620959298
2016/02/17,25968259853
2016/02/18,26150637506
2016/02/19,27007742704
2016/02/20,28962488163
2016/02/21,30428420791
2016/02/22,31473915863
2016/02/23,32140029315
2016/02/24,32450132597
2016/02/25,32727928335
2016/02/26,33029437066
2016/02/27,33075404069
2016/02/28,32866901546
2016/02/29,32399016986
2016/03/01,31660252804
2016/03/02,30631015901
2016/03/03,29280691319
2016/03/04,27552249374
2016/03/05,25159198627
2016/03/06,22220285656
2016/03/07,18476847752
2016/03/08,17730829532
2016/03/09,17259997551
2016/03/10,16721611487
2016/03/11,16108899455
2016/03/12,15412999976
2016/03/13,14622040575
2016/03/14,13719589957
2016/03/15,12681869038
2016/03/16,11472228714
2016/03/17,10028650794
2016/03/18,8242744955
2016/03/19,5904489233
2016/03/20,5291520761
2016/03/21,5444555796
2016/03/22,5590209629
2016/03/23,5729045260
2016/03/24,5861547194
2016/03/25,5988135891
2016/03/26,6109178947
2016/03/27,6224999871
2016/03/28,6335885052
2016/03/29,6442089367
2016/03/30,6543840726
2016/03/31,6641343803
2016/04/01,6811673833
2016/04/02,6999230491
2016/04/03,7177811678
2016/04/04,7184856843
2016/04/05,7147903172
2016/04/06,7066260410
2016/04/07,6938351182
2016/04/08,6761550311
2016/04/09,6531888901
2016/04/10,6243536429
2016/04/11,5887876204
2016/04/12,5451751074
2016/04/13,4913782441
2016/04/14,5304445038
2016/04/15,6418172071
2016/04/16,7113601822
2016/04/17,8007261906
2016/04/18,8876826455
2016/04/19,9588294807
2016/04/20,10174885328
2016/04/21,10657238398
2016/04/22,11049014157
2016/04/23,11359588115
2016/04/24,11595486844
2016/04/25,11761204568
2016/04/26,11859683611
2016/04/27,11892594441
2016/04/28,11859644097
2016/04/29,11760798909
2016/04/30,11594896699
2016/05/01,11452800710
2016/05/02,11280041146
2016/05/03,11048651428
2016/05/04,10754847951
2016/05/05,10393339043
2016/05/06,9956752706
2016/05/07,9434672140
2016/05/08,8811914564
2016/05/09,8065192132
2016/05/10,7155801557
2016/05/11,7556469282
2016/05/12,8451169522
2016/05/13,8892090382
2016/05/14,10028974696
2016/05/15,11125576792
2016/05/16,12034113735
2016/05/17,12794711280
2016/05/18,13432523554
2016/05/19,13964385066
2016/05/20,14402038759
2016/05/21,14753870662
2016/05/22,15025910540
2016/05/23,15222436878
2016/05/24,15385263721
2016/05/25,15881500985
2016/05/26,16246641028
2016/05/27,16489395175
2016/05/28,16614163452
2016/05/29,16623845074
2016/05/30,16519157639
2016/05/31,16297897392
2016/06/01,15955215319
2016/06/02,15483051333
2016/06/03,14869075543
2016/06/04,14094767917
2016/06/05,13131797439
2016/06/06,11934583006
2016/06/07,10422714872
2016/06/08,8347711996
2016/06/09,5288638527
2016/06/10,4780717331
2016/06/11,4694446324
2016/06/12,4603409896
2016/06/13,4507319309
2016/06/14,4405843883
2016/06/15,4298602284
2016/06/16,4185151271
2016/06/17,4064970974
2016/06/18,3937445260
2016/06/19,3801835034
2016/06/20,3657241088
2016/06/21,4680081710
2016/06/22,6098401135
2016/06/23,7142768519
2016/06/24,8098898386
2016/06/25,8902304158
2016/06/26,9591440710
2016/06/27,10189519212
2016/06/28,10711802834
2016/06/29,11168929646
2016/06/30,11568626116
2016/07/01,11916672452
2016/07/02,12217483609
2016/07/03,12474477161
2016/07/04,12697957203
2016/07/05,13216056481
2016/07/06,13650138222
2016/07/07,14008015235
2016/07/08,14116265730
2016/07/09,14103162553
2016/07/10,13994910789
2016/07/11,13789269749
2016/07/12,13481783657
2016/07/13,13065263837
2016/07/14,12528840564
2016/07/15,11856250285
2016/07/16,11022594700
2016/07/17,9987623101
2016/07/18,8679766595
2016/07/19,6950762810
2016/07/20,4311268649
2016/07/21,3919655606
2016/07/22,3878696627
2016/07/23,3818355838
2016/07/24,3737694666
2016/07/25,3635360760
2016/07/26,3509458737
2016/07/27,3357338190
2016/07/28,3175233086
2016/07/29,2957610000
2016/07/30,2695881117
2016/07/31,2375512453
2016/08/01,1968072702
2016/08/02,1652700802
2016/08/03,4219998531
2016/08/04,5793826766
2016/08/05,6939145872
2016/08/06,7845912193
2016/08/07,8590006212
2016/08/08,9210936497
2016/08/09,9732305556
2016/08/10,10169437919
2016/08/11,10532826762
2016/08/12,10829897851
2016/08/13,11065993458
2016/08/14,11244954904
2016/08/15,11262460523
2016/08/16,11582547140
2016/08/17,11887945510
2016/08/18,12175353053
2016/08/19,12450749890
2016/08/20,12714916479
2016/08/21,12968539111
2016/08/22,13212225007
2016/08/23,13446514416
2016/08/24,13671890419
2016/08/25,13888786941
2016/08/26,14097595367
2016/08/27,14298670040
2016/08/28,14492332871
2016/08/29,14752762467
2016/08/30,15187767113
2016/08/31,15595627192
2016/09/01,16003155195
2016/09/02,15990117603
2016/09/03,15877785330
2016/09/04,15664022290
2016/09/05,15344590021
2016/09/06,14912699715
2016/09/07,14358206850
2016/09/08,13666196120
2016/09/09,12814407911
2016/09/10,11768198890
2016/09/11,10469445132
2016/09/12,9069893690
2016/09/13,7240885697
2016/09/14,4972139949
2016/09/15,5361313690
2016/09/16,5668279620
2016/09/17,5905870283
2016/09/18,6082221167
2016/09/19,6202557973
2016/09/20,6270106623
2016/09/21,6286568961
2016/09/22,6252348527
2016/09/23,6166601614
2016/09/24,6027129450
2016/09/25,7173112339
2016/09/26,9407915745
2016/09/27,10977581176
2016/09/28,12230773427
2016/09/29,13345532311
2016/09/30,14243930157
2016/10/01,14964984450
2016/10/02,15533411489
2016/10/03,15965521758
2016/10/04,16272178624
2016/10/05,16460395164
2016/10/06,16534216654
2016/10/07,16495179035
2016/10/08,17336276552
2016/10/09,19117705492
2016/10/10,20438892230
2016/10/11,21385309013
2016/10/12,22347693713
2016/10/13,23145467056
2016/10/14,23717229192
2016/10/15,24079085536
2016/10/16,24240438203
2016/10/17,24205297204
2016/10/18,23972798451
2016/10/19,23537094187
2016/10/20,22886581753
2016/10/21,22002216485
2016/10/22,20793068617
2016/10/23,19108682801
2016/10/24,17060754724
2016/10/25,16100703589
2016/10/26,15727077936
2016/10/27,15299820989
2016/10/28,14814293154
2016/10/29,14264545507
2016/10/30,13642816897
2016/10/31,12938735053
2016/11/01,12137977349
2016/11/02,11219863680
2016/11/03,10152605842
2016/11/04,8882605882
2016/11/05,7294891974
2016/11/06,5081718062
2016/11/07,4714741494
2016/11/08,4638634454
2016/11/09,4546393540
2016/11/10,4437012644
2016/11/11,4309186764
2016/11/12,4161216445
2016/11/13,3990861612
2016/11/14,3795109074
2016/11/15,3569783149
2016/11/16,3308847677
2016/11/17,3003034556
2016/11/18,6951578295
2016/11/19,11803274991
2016/11/20,15016441325
2016/11/21,17521501156
2016/11/22,19503372183
2016/11/23,21135277036
2016/11/24,22493515275
2016/11/25,23625334043
2016/11/26,24562053518
2016/11/27,25325331638
2016/11/28,25930488952
2016/11/29,26388406112
2016/11/30,26706658012
2016/12/01,26890204022
2016/12/02,27288251602
2016/12/03,27559645521
2016/12/04,27652354481
2016/12/05,27597540719
2016/12/06,27425936708
2016/12/07,27084211744
2016/12/08,26565801664
2016/12/09,25860082775
2016/12/10,24951166607
2016/12/11,23815799793
2016/12/12,22419605155
2016/12/13,20709897192
2016/12/14,18600423621
2016/12/15,18472576707
2016/12/16,17972510428
2016/12/17,16654517179
2016/12/18,17897893732
2016/12/19,19486164259
2016/12/20,20783188251
2016/12/21,21840914568
2016/12/22,22692829338
2016/12/23,23361459212
2016/12/24,23862216337
2016/12/25,24205521673
2016/12/26,24398022652
2016/12/27,24443282474
2016/12/28,24489474499
2016/12/29,24873251945
2016/12/30,25023486202
2016/12/31,24944397352
2017/01/01,25053818138
2017/01/02,25038269524
2017/01/03,24852292456
2017/01/04,24492004859
2017/01/05,23949541243
2017/01/06,23212132854
2017/01/07,22260414631
2017/01/08,21065359470
2017/01/09,19582467713
2017/01/10,17840619346
2017/01/11,17785942529
2017/01/12,17089475234
2017/01/13,15665852516
2017/01/14,17057408665
2017/01/15,18263291043
2017/01/16,19229709278
2017/01/17,19991421860
2017/01/18,20571180980
2017/01/19,20984073382
2017/01/20,21239832730
2017/01/21,21344108389
2017/01/22,21522314100
2017/01/23,32156835417
2017/01/24,39293249758
2017/01/25,44641933668
2017/01/26,48794368111
2017/01/27,52170927026
2017/01/28,55164374749
2017/01/29,57567731430
2017/01/30,59452603041
2017/01/31,60867176381
2017/02/01,61843731764
2017/02/02,62402836492
2017/02/03,62555684728
2017/02/04,62350980594
2017/02/05,64553023965
2017/02/06,65950779100
2017/02/07,66594908691
2017/02/08,66507313149
2017/02/09,65892956268
2017/02/10,66340405273
2017/02/11,66299209847
2017/02/12,65768451779
2017/02/13,64736090715
2017/02/14,63177541906
2017/02/15,61052521079
2017/02/16,58299116866
2017/02/17,54822731538
2017/02/18,51212557031
2017/02/19,47174495152
2017/02/20,41619941864
2017/02/21,34549683308
2017/02/22,35338227532
2017/02/23,35827031720
2017/02/24,36028297865
2017/02/25,35946856060
2017/02/26,35580765064
2017/02/27,34921073765
2017/02/28,33950671741
2017/03/01,32641859610
2017/03/02,30951737502
2017/03/03,29150745113
2017/03/04,28487498649
2017/03/05,27063648500
2017/03/06,24883458944
2017/03/07,26137461473
2017/03/08,27090662526
2017/03/09,27774049768
2017/03/10,28207240658
2017/03/11,28401685710
2017/03/12,28362295701
2017/03/13,28088086874
2017/03/14,27572054179
2017/03/15,26800232456
2017/03/16,25749630838
2017/03/17,25189105372
2017/03/18,24897845699
2017/03/19,24079851199
2017/03/20,24303734274
2017/03/21,24983408006
2017/03/22,25432801484
2017/03/23,25664014628
2017/03/24,25682940683
2017/03/25,25490052515
2017/03/26,25080463554
2017/03/27,24443282650
2017/03/28,23560051383
2017/03/29,22401685548
2017/03/30,21526917949
2017/03/31,22692272242
2017/04/01,23144736924
2017/04/02,23705634296
2017/04/03,25370743297
2017/04/04,26682662638
2017/04/05,27691636057
2017/04/06,28429936363
2017/04/07,28918302297
2017/04/08,29169290116
2017/04/09,29189023896
2017/04/10,28977976088
2017/04/11,28531025785
2017/04/12,27836812292
2017/04/13,28833120425
2017/04/14,29724762165
2017/04/15,30062137430
2017/04/16,30945534999
2017/04/17,31954769962
2017/04/18,32657397011
2017/04/19,33072963352
2017/04/20,33212246227
2017/04/21,33078735817
2017/04/22,32669087778
2017/04/23,31972689884
2017/04/24,30970204550
2017/04/25,29630580664
2017/04/26,27905306311
2017/04/27,25783832069
2017/04/28,23073853075
2017/04/29,21045372741
2017/04/30,20872995088
2017/05/01,20591757249
2017/05/02,20197112214
2017/05/03,19682239444
2017/05/04,19037386631
2017/05/05,18248779754
2017/05/06,17296767553
2017/05/07,16152482954
2017/05/08,14771309213
2017/05/09,13078408875
2017/05/10,16724589566
2017/05/11,20152620275
2017/05/12,22364838932
2017/05/13,25472844890
2017/05/14,28079851782
2017/05/15,30240001195
2017/05/16,32043792149
2017/05/17,33548754152
2017/05/18,34793685373
2017/05/19,35805719170
2017/05/20,36604178117
2017/05/21,37202816195
2017/05/22,37611175957
2017/05/23,40489363144
2017/05/24,44470172917
2017/05/25,47598876318
2017/05/26,50035575045
2017/05/27,51954396653
2017/05/28,53359931719
2017/05/29,54283505006
2017/05/30,54749512690
2017/05/31,54769635613
2017/06/01,54344369090
2017/06/02,53463085768
2017/06/03,52102651076
2017/06/04,53689644868
2017/06/05,63251714075
2017/06/06,70003403564
2017/06/07,74710571524
2017/06/08,77745471214
