Date,size3ema
2014/04/29,222366
2014/04/30,246308
2014/05/01,219103
2014/05/02,215284
2014/05/03,209365
2014/05/04,205423
2014/05/05,252190
2014/05/06,235664
2014/05/07,239905
2014/05/08,235549
2014/05/09,226277
2014/05/10,198475
2014/05/11,208187
2014/05/12,232348
2014/05/13,232043
2014/05/14,247636
2014/05/15,247444
2014/05/16,228692
2014/05/17,208814
2014/05/18,197098
2014/05/19,218827
2014/05/20,233845
2014/05/21,235280
2014/05/22,239987
2014/05/23,245465
2014/05/24,219153
2014/05/25,219210
2014/05/26,234499
2014/05/27,265589
2014/05/28,257294
2014/05/29,264504
2014/05/30,242276
2014/05/31,225295
2014/06/01,215123
2014/06/02,207334
2014/06/03,221037
2014/06/04,212693
2014/06/05,237784
2014/06/06,255477
2014/06/07,219912
2014/06/08,224100
2014/06/09,228320
2014/06/10,233644
2014/06/11,242669
2014/06/12,236502
2014/06/13,233739
2014/06/14,204598
2014/06/15,188159
2014/06/16,202264
2014/06/17,208400
2014/06/18,221588
2014/06/19,223935
2014/06/20,201144
2014/06/21,184600
2014/06/22,180700
2014/06/23,192489
2014/06/24,197230
2014/06/25,200358
2014/06/26,203020
2014/06/27,193493
2014/06/28,185875
2014/06/29,191324
2014/06/30,258496
2014/07/01,293908
2014/07/02,292753
2014/07/03,279969
2014/07/04,238830
2014/07/05,211446
2014/07/06,221925
2014/07/07,238062
2014/07/08,261687
2014/07/09,259097
2014/07/10,256419
2014/07/11,244905
2014/07/12,219363
2014/07/13,216083
2014/07/14,239518
2014/07/15,249049
2014/07/16,254229
2014/07/17,240196
2014/07/18,232314
2014/07/19,211813
2014/07/20,212885
2014/07/21,228320
2014/07/22,249895
2014/07/23,255214
2014/07/24,262582
2014/07/25,246584
2014/07/26,237392
2014/07/27,227984
2014/07/28,241028
2014/07/29,241254
2014/07/30,235936
2014/07/31,250643
2014/08/01,246925
2014/08/02,218523
2014/08/03,208463
2014/08/04,254843
2014/08/05,289343
2014/08/06,288429
2014/08/07,269067
2014/08/08,260830
2014/08/09,225955
2014/08/10,216225
2014/08/11,231787
2014/08/12,244124
2014/08/13,280401
2014/08/14,269821
2014/08/15,264219
2014/08/16,287414
2014/08/17,249828
2014/08/18,230178
2014/08/19,225913
2014/08/20,234417
2014/08/21,242959
2014/08/22,245430
2014/08/23,220437
2014/08/24,231255
2014/08/25,260852
2014/08/26,252718
2014/08/27,253223
2014/08/28,238824
2014/08/29,225207
2014/08/30,205729
2014/08/31,192625
2014/09/01,244453
2014/09/02,263416
2014/09/03,250940
2014/09/04,250386
2014/09/05,261535
2014/09/06,228567
2014/09/07,240437
2014/09/08,268563
2014/09/09,310516
2014/09/10,308741
2014/09/11,262500
2014/09/12,252401
2014/09/13,216834
2014/09/14,245787
2014/09/15,267353
2014/09/16,281792
2014/09/17,261177
2014/09/18,248899
2014/09/19,235085
2014/09/20,221702
2014/09/21,219808
2014/09/22,240435
2014/09/23,274964
2014/09/24,280196
2014/09/25,281845
2014/09/26,295939
2014/09/27,294141
2014/09/28,311326
2014/09/29,316965
2014/09/30,307016
2014/10/01,303584
2014/10/02,301226
2014/10/03,296040
2014/10/04,286391
2014/10/05,277248
2014/10/06,278601
2014/10/07,307898
2014/10/08,308033
2014/10/09,304255
2014/10/10,294796
2014/10/11,271801
2014/10/12,278963
2014/10/13,287634
2014/10/14,327868
2014/10/15,312452
2014/10/16,298657
2014/10/17,294520
2014/10/18,259742
2014/10/19,285833
2014/10/20,311909
2014/10/21,312009
2014/10/22,300737
2014/10/23,304342
2014/10/24,286978
2014/10/25,276370
2014/10/26,304759
2014/10/27,309971
2014/10/28,331847
2014/10/29,325681
2014/10/30,312146
2014/10/31,283142
2014/11/01,262898
2014/11/02,289254
2014/11/03,296465
2014/11/04,300171
2014/11/05,325278
2014/11/06,337514
2014/11/07,338025
2014/11/08,301762
2014/11/09,308869
2014/11/10,327716
2014/11/11,356725
2014/11/12,364107
2014/11/13,372574
2014/11/14,348489
2014/11/15,318232
2014/11/16,317351
2014/11/17,342492
2014/11/18,333322
2014/11/19,335925
2014/11/20,348273
2014/11/21,357762
2014/11/22,311658
2014/11/23,322620
2014/11/24,334699
2014/11/25,356595
2014/11/26,349299
2014/11/27,347721
2014/11/28,337844
2014/11/29,305710
2014/11/30,333530
2014/12/01,374410
2014/12/02,382848
2014/12/03,428397
2014/12/04,403502
2014/12/05,363722
2014/12/06,345161
2014/12/07,347955
2014/12/08,350019
2014/12/09,354485
2014/12/10,351361
2014/12/11,339315
2014/12/12,336225
2014/12/13,310255
2014/12/14,338941
2014/12/15,374768
2014/12/16,404292
2014/12/17,433013
2014/12/18,429944
2014/12/19,414182
2014/12/20,399122
2014/12/21,375797
2014/12/22,364106
2014/12/23,377879
2014/12/24,334486
2014/12/25,284877
2014/12/26,279858
2014/12/27,285372
2014/12/28,282655
2014/12/29,283370
2014/12/30,292251
2014/12/31,280958
2015/01/01,234180
2015/01/02,249618
2015/01/03,272342
2015/01/04,277251
2015/01/05,319065
2015/01/06,316574
2015/01/07,329649
2015/01/08,360172
2015/01/09,383223
2015/01/10,390766
2015/01/11,362003
2015/01/12,375171
2015/01/13,424368
2015/01/14,422396
2015/01/15,422510
2015/01/16,408301
2015/01/17,399647
2015/01/18,360192
2015/01/19,381443
2015/01/20,415790
2015/01/21,384930
2015/01/22,390681
2015/01/23,390508
2015/01/24,381383
2015/01/25,419445
2015/01/26,455409
2015/01/27,420007
2015/01/28,346779
2015/01/29,314521
2015/01/30,313593
2015/01/31,314184
2015/02/01,307280
2015/02/02,307813
2015/02/03,355897
2015/02/04,333444
2015/02/05,315724
2015/02/06,288275
2015/02/07,286569
2015/02/08,346571
2015/02/09,356369
2015/02/10,376920
2015/02/11,362325
2015/02/12,391800
2015/02/13,446480
2015/02/14,431214
2015/02/15,449990
2015/02/16,432431
2015/02/17,439015
2015/02/18,399996
2015/02/19,357920
2015/02/20,370194
2015/02/21,385812
2015/02/22,371002
2015/02/23,387821
2015/02/24,411687
2015/02/25,383700
2015/02/26,373827
2015/02/27,374677
2015/02/28,408351
2015/03/01,401501
2015/03/02,404982
2015/03/03,405619
2015/03/04,403623
2015/03/05,440220
2015/03/06,415909
2015/03/07,401663
2015/03/08,376745
2015/03/09,411438
2015/03/10,405931
2015/03/11,406584
2015/03/12,434171
2015/03/13,403718
2015/03/14,398898
2015/03/15,374542
2015/03/16,402460
2015/03/17,406934
2015/03/18,392237
2015/03/19,424646
2015/03/20,417274
2015/03/21,381329
2015/03/22,385869
2015/03/23,400961
2015/03/24,346842
2015/03/25,329657
2015/03/26,348806
2015/03/27,324914
2015/03/28,333363
2015/03/29,343003
2015/03/30,379196
2015/03/31,389767
2015/04/01,429527
2015/04/02,398316
2015/04/03,404037
2015/04/04,371987
2015/04/05,374944
2015/04/06,421892
2015/04/07,407906
2015/04/08,435103
2015/04/09,437109
2015/04/10,406182
2015/04/11,399172
2015/04/12,385201
2015/04/13,399593
2015/04/14,397941
2015/04/15,423121
2015/04/16,394101
2015/04/17,408387
2015/04/18,388175
2015/04/19,377937
2015/04/20,385100
2015/04/21,383082
2015/04/22,388128
2015/04/23,422927
2015/04/24,458096
2015/04/25,393350
2015/04/26,385993
2015/04/27,411181
2015/04/28,398593
2015/04/29,446782
2015/04/30,442582
2015/05/01,390562
2015/05/02,380940
2015/05/03,363338
2015/05/04,400525
2015/05/05,393101
2015/05/06,378156
2015/05/07,399482
2015/05/08,399570
2015/05/09,390407
2015/05/10,406320
2015/05/11,399848
2015/05/12,401245
2015/05/13,378199
2015/05/14,358698
2015/05/15,364309
2015/05/16,376623
2015/05/17,344196
2015/05/18,359684
2015/05/19,404976
2015/05/20,397621
2015/05/21,365941
2015/05/22,389016
2015/05/23,411262
2015/05/24,405030
2015/05/25,415358
2015/05/26,417193
2015/05/27,427509
2015/05/28,440167
2015/05/29,431170
2015/05/30,455576
2015/05/31,417601
2015/06/01,474302
2015/06/02,471531
2015/06/03,471651
2015/06/04,452099
2015/06/05,436954
2015/06/06,362182
2015/06/07,359127
2015/06/08,365652
2015/06/09,392593
2015/06/10,441499
2015/06/11,450304
2015/06/12,464715
2015/06/13,419890
2015/06/14,413407
2015/06/15,463128
2015/06/16,518411
2015/06/17,514783
2015/06/18,499559
2015/06/19,507693
2015/06/20,473901
2015/06/21,466835
2015/06/22,527995
2015/06/23,524768
2015/06/24,455125
2015/06/25,406936
2015/06/26,411865
2015/06/27,448595
2015/06/28,430625
2015/06/29,458828
2015/06/30,528590
2015/07/01,581489
2015/07/02,529171
2015/07/03,479676
2015/07/04,433840
2015/07/05,437988
2015/07/06,472832
2015/07/07,620882
2015/07/08,678975
2015/07/09,711812
2015/07/10,678088
2015/07/11,712244
2015/07/12,744511
2015/07/13,731178
2015/07/14,723551
2015/07/15,693134
2015/07/16,696208
2015/07/17,686364
2015/07/18,670469
2015/07/19,655150
2015/07/20,547048
2015/07/21,541218
2015/07/22,502112
2015/07/23,451699
2015/07/24,413955
2015/07/25,384289
2015/07/26,408989
2015/07/27,470506
2015/07/28,522445
2015/07/29,681293
2015/07/30,729156
2015/07/31,742585
2015/08/01,736173
2015/08/02,582136
2015/08/03,518513
2015/08/04,658005
2015/08/05,729445
2015/08/06,757264
2015/08/07,627691
2015/08/08,489009
2015/08/09,428740
2015/08/10,439532
2015/08/11,424932
2015/08/12,464027
2015/08/13,453997
2015/08/14,443641
2015/08/15,417519
2015/08/16,398009
2015/08/17,411647
2015/08/18,445466
2015/08/19,429910
2015/08/20,418633
2015/08/21,392298
2015/08/22,385229
2015/08/23,396962
2015/08/24,430737
2015/08/25,458352
2015/08/26,421509
2015/08/27,430008
2015/08/28,421465
2015/08/29,386215
2015/08/30,379120
2015/08/31,416662
2015/09/01,434211
2015/09/02,594911
2015/09/03,544763
2015/09/04,450074
2015/09/05,449204
2015/09/06,430220
2015/09/07,453858
2015/09/08,573029
2015/09/09,650651
2015/09/10,674603
2015/09/11,686301
2015/09/12,674174
2015/09/13,648743
2015/09/14,695627
2015/09/15,696662
2015/09/16,686214
2015/09/17,695700
2015/09/18,626181
2015/09/19,547681
2015/09/20,513418
2015/09/21,557859
2015/09/22,522042
2015/09/23,490870
2015/09/24,489248
2015/09/25,459002
2015/09/26,448319
2015/09/27,445149
2015/09/28,479892
2015/09/29,472275
2015/09/30,493126
2015/10/01,475140
2015/10/02,501548
2015/10/03,447108
2015/10/04,409865
2015/10/05,416519
2015/10/06,479542
2015/10/07,582979
2015/10/08,620561
2015/10/09,607767
2015/10/10,620158
2015/10/11,580625
2015/10/12,577821
2015/10/13,566468
2015/10/14,546255
2015/10/15,542131
2015/10/16,560007
2015/10/17,579852
2015/10/18,556222
2015/10/19,533335
2015/10/20,611303
2015/10/21,588256
2015/10/22,567454
2015/10/23,561524
2015/10/24,543419
2015/10/25,535291
2015/10/26,506319
2015/10/27,526422
2015/10/28,559566
2015/10/29,575573
2015/10/30,546533
2015/10/31,543356
2015/11/01,542608
2015/11/02,584178
2015/11/03,633848
2015/11/04,708946
2015/11/05,719420
2015/11/06,688697
2015/11/07,612373
2015/11/08,580153
2015/11/09,601785
2015/11/10,604257
2015/11/11,564355
2015/11/12,544450
2015/11/13,518832
2015/11/14,530283
2015/11/15,514297
2015/11/16,517833
2015/11/17,537678
2015/11/18,568001
2015/11/19,588895
2015/11/20,547072
2015/11/21,507929
2015/11/22,472506
2015/11/23,494072
2015/11/24,508511
2015/11/25,533521
2015/11/26,535161
2015/11/27,592321
2015/11/28,571734
2015/11/29,512579
2015/11/30,592504
2015/12/01,579748
2015/12/02,617825
2015/12/03,630464
2015/12/04,609557
2015/12/05,591806
2015/12/06,593065
2015/12/07,640583
2015/12/08,628769
2015/12/09,658205
2015/12/10,595175
2015/12/11,616174
2015/12/12,652633
2015/12/13,670691
2015/12/14,650286
2015/12/15,635798
2015/12/16,656014
2015/12/17,666269
2015/12/18,639023
2015/12/19,646098
2015/12/20,623041
2015/12/21,694743
2015/12/22,722227
2015/12/23,704537
2015/12/24,717043
2015/12/25,622602
2015/12/26,582677
2015/12/27,514951
2015/12/28,585492
2015/12/29,603242
2015/12/30,578619
2015/12/31,566716
2016/01/01,530020
2016/01/02,554841
2016/01/03,554707
2016/01/04,555797
2016/01/05,598747
2016/01/06,630522
2016/01/07,667578
2016/01/08,625572
2016/01/09,632077
2016/01/10,577208
2016/01/11,616753
2016/01/12,611794
2016/01/13,644033
2016/01/14,681258
2016/01/15,733340
2016/01/16,739567
2016/01/17,746775
2016/01/18,706100
2016/01/19,739928
2016/01/20,800970
2016/01/21,820543
2016/01/22,741158
2016/01/23,656288
2016/01/24,637646
2016/01/25,678459
2016/01/26,710576
2016/01/27,727255
2016/01/28,762121
2016/01/29,724518
2016/01/30,645991
2016/01/31,600223
2016/02/01,688555
2016/02/02,746181
2016/02/03,695931
2016/02/04,676838
2016/02/05,661774
2016/02/06,632421
2016/02/07,666261
2016/02/08,742617
2016/02/09,719345
2016/02/10,728848
2016/02/11,684032
2016/02/12,649520
2016/02/13,639990
2016/02/14,632310
2016/02/15,697397
2016/02/16,728875
2016/02/17,751377
2016/02/18,701094
2016/02/19,734064
2016/02/20,735875
2016/02/21,790777
2016/02/22,844467
2016/02/23,863787
2016/02/24,890934
2016/02/25,844938
2016/02/26,805045
2016/02/27,739431
2016/02/28,757957
2016/02/29,835587
2016/03/01,870270
2016/03/02,885234
2016/03/03,902992
2016/03/04,844740
2016/03/05,812347
2016/03/06,720560
2016/03/07,714409
2016/03/08,697346
2016/03/09,720695
2016/03/10,698800
2016/03/11,656519
2016/03/12,615243
2016/03/13,626562
2016/03/14,676350
2016/03/15,670233
2016/03/16,669515
2016/03/17,708097
2016/03/18,723806
2016/03/19,681907
2016/03/20,671264
2016/03/21,712730
2016/03/22,713347
2016/03/23,694029
2016/03/24,684033
2016/03/25,653983
2016/03/26,639597
2016/03/27,634486
2016/03/28,654468
2016/03/29,745417
2016/03/30,747121
2016/03/31,796115
2016/04/01,782230
2016/04/02,790503
2016/04/03,758737
2016/04/04,714170
2016/04/05,727883
2016/04/06,717119
2016/04/07,737639
2016/04/08,727806
2016/04/09,681494
2016/04/10,617355
2016/04/11,694122
2016/04/12,764860
2016/04/13,736021
2016/04/14,725105
2016/04/15,758801
2016/04/16,716725
2016/04/17,687967
2016/04/18,762756
2016/04/19,756270
2016/04/20,726557
2016/04/21,729132
2016/04/22,751981
2016/04/23,703280
2016/04/24,715618
2016/04/25,795010
2016/04/26,804054
2016/04/27,839657
2016/04/28,868527
2016/04/29,840646
2016/04/30,799056
2016/05/01,712345
2016/05/02,731674
2016/05/03,754910
2016/05/04,730939
2016/05/05,717690
2016/05/06,701748
2016/05/07,674094
2016/05/08,626083
2016/05/09,632122
2016/05/10,679474
2016/05/11,746203
2016/05/12,763057
2016/05/13,762834
2016/05/14,787547
2016/05/15,782581
2016/05/16,844631
2016/05/17,856240
2016/05/18,864945
2016/05/19,910172
2016/05/20,845874
2016/05/21,868544
2016/05/22,736022
2016/05/23,691105
2016/05/24,770495
2016/05/25,820475
2016/05/26,820436
2016/05/27,884242
2016/05/28,873762
2016/05/29,776879
2016/05/30,834269
2016/05/31,850603
2016/06/01,844916
2016/06/02,835836
2016/06/03,834156
2016/06/04,837314
2016/06/05,724229
2016/06/06,714801
2016/06/07,759161
2016/06/08,780659
2016/06/09,750599
2016/06/10,786584
2016/06/11,741311
2016/06/12,785638
2016/06/13,850579
2016/06/14,902848
2016/06/15,909958
2016/06/16,933789
2016/06/17,932230
2016/06/18,899938
2016/06/19,811481
2016/06/20,795846
2016/06/21,855336
2016/06/22,900449
2016/06/23,910081
2016/06/24,926337
2016/06/25,859426
2016/06/26,810788
2016/06/27,793956
2016/06/28,776953
2016/06/29,770715
2016/06/30,784071
2016/07/01,766670
2016/07/02,730702
2016/07/03,672634
2016/07/04,705939
2016/07/05,747508
2016/07/06,772486
2016/07/07,796952
2016/07/08,788357
2016/07/09,723164
2016/07/10,654447
2016/07/11,723826
2016/07/12,749784
2016/07/13,784862
2016/07/14,791608
2016/07/15,790871
2016/07/16,739634
2016/07/17,724453
2016/07/18,771733
2016/07/19,816220
2016/07/20,807461
2016/07/21,808325
2016/07/22,836116
2016/07/23,831167
2016/07/24,811318
2016/07/25,860615
2016/07/26,891789
2016/07/27,906747
2016/07/28,890954
2016/07/29,856621
2016/07/30,863350
2016/07/31,828919
2016/08/01,821510
2016/08/02,840384
2016/08/03,815677
2016/08/04,798168
2016/08/05,749566
2016/08/06,684364
2016/08/07,726301
2016/08/08,782732
2016/08/09,831592
2016/08/10,833065
2016/08/11,846728
2016/08/12,825960
2016/08/13,745496
2016/08/14,692583
2016/08/15,751135
2016/08/16,835563
2016/08/17,892641
2016/08/18,845708
2016/08/19,818214
2016/08/20,766090
2016/08/21,690459
2016/08/22,737627
2016/08/23,783258
2016/08/24,769732
2016/08/25,818853
2016/08/26,831591
2016/08/27,759205
2016/08/28,683825
2016/08/29,746332
2016/08/30,764739
2016/08/31,799701
2016/09/01,824431
2016/09/02,775500
2016/09/03,772680
2016/09/04,675976
2016/09/05,778096
2016/09/06,822481
2016/09/07,815865
2016/09/08,814945
2016/09/09,813948
2016/09/10,730234
2016/09/11,660934
2016/09/12,675840
2016/09/13,728314
2016/09/14,746219
2016/09/15,749557
2016/09/16,762051
2016/09/17,758176
2016/09/18,718200
2016/09/19,776579
2016/09/20,779577
2016/09/21,745423
2016/09/22,753961
2016/09/23,779570
2016/09/24,707687
2016/09/25,639255
2016/09/26,705003
2016/09/27,734580
2016/09/28,758402
2016/09/29,795568
2016/09/30,819421
2016/10/01,765308
2016/10/02,741879
2016/10/03,803175
2016/10/04,813515
2016/10/05,801172
2016/10/06,814245
2016/10/07,840829
2016/10/08,800994
2016/10/09,741582
2016/10/10,799960
2016/10/11,861483
2016/10/12,862973
2016/10/13,887465
2016/10/14,873038
2016/10/15,827304
2016/10/16,793059
2016/10/17,861325
2016/10/18,851545
2016/10/19,829432
2016/10/20,903390
2016/10/21,847197
2016/10/22,820493
2016/10/23,806374
2016/10/24,846331
2016/10/25,895088
2016/10/26,934702
2016/10/27,956122
2016/10/28,886277
2016/10/29,829617
2016/10/30,727969
2016/10/31,769435
2016/11/01,813202
2016/11/02,858414
2016/11/03,845472
2016/11/04,900749
2016/11/05,846560
2016/11/06,788633
2016/11/07,837634
2016/11/08,851909
2016/11/09,871812
2016/11/10,838133
2016/11/11,796431
2016/11/12,753376
2016/11/13,763346
2016/11/14,776746
2016/11/15,815537
2016/11/16,803401
2016/11/17,850859
2016/11/18,891584
2016/11/19,872188
2016/11/20,887206
2016/11/21,904808
2016/11/22,931805
2016/11/23,941399
2016/11/24,946515
2016/11/25,944608
2016/11/26,944761
2016/11/27,883091
2016/11/28,896060
2016/11/29,901077
2016/11/30,906621
2016/12/01,903024
2016/12/02,939755
2016/12/03,910267
2016/12/04,883592
2016/12/05,883099
2016/12/06,922888
2016/12/07,903499
2016/12/08,876797
2016/12/09,903519
2016/12/10,900959
2016/12/11,792458
2016/12/12,799195
2016/12/13,807007
2016/12/14,854276
2016/12/15,904810
2016/12/16,935672
2016/12/17,876311
2016/12/18,868822
2016/12/19,891757
2016/12/20,931027
2016/12/21,947455
2016/12/22,933604
2016/12/23,910755
2016/12/24,882781
2016/12/25,765412
2016/12/26,810596
2016/12/27,843576
2016/12/28,855987
2016/12/29,898151
2016/12/30,884888
2016/12/31,844360
2017/01/01,771409
2017/01/02,858102
2017/01/03,882296
2017/01/04,934138
2017/01/05,959126
2017/01/06,971687
2017/01/07,979425
2017/01/08,894881
2017/01/09,908900
2017/01/10,934269
2017/01/11,928601
2017/01/12,865098
2017/01/13,852752
2017/01/14,797718
2017/01/15,737351
2017/01/16,747802
2017/01/17,823980
2017/01/18,858870
2017/01/19,846578
2017/01/20,784384
2017/01/21,738695
2017/01/22,706586
2017/01/23,807593
2017/01/24,890584
2017/01/25,939171
2017/01/26,966113
2017/01/27,901855
2017/01/28,889619
2017/01/29,876014
2017/01/30,915521
2017/01/31,937492
2017/02/01,949849
2017/02/02,931862
2017/02/03,951299
2017/02/04,951686
2017/02/05,954774
2017/02/06,966946
2017/02/07,956272
2017/02/08,958659
2017/02/09,957303
2017/02/10,962383
2017/02/11,962981
2017/02/12,917678
2017/02/13,914029
2017/02/14,899340
2017/02/15,919672
2017/02/16,946769
2017/02/17,957880
2017/02/18,959888
2017/02/19,945344
2017/02/20,948295
2017/02/21,948940
2017/02/22,963009
2017/02/23,961819
2017/02/24,966458
2017/02/25,966353
2017/02/26,944011
2017/02/27,944539
2017/02/28,956345
2017/03/01,967704
2017/03/02,961617
2017/03/03,973412
2017/03/04,979616
2017/03/05,981417
2017/03/06,973433
2017/03/07,974106
2017/03/08,976725
2017/03/09,984220
2017/03/10,987979
2017/03/11,992736
2017/03/12,976400
2017/03/13,979595
2017/03/14,970981
2017/03/15,977441
2017/03/16,982809
2017/03/17,989137
2017/03/18,965550
2017/03/19,927262
2017/03/20,952283
2017/03/21,967102
2017/03/22,974558
2017/03/23,969782
2017/03/24,919818
2017/03/25,929830
2017/03/26,802271
2017/03/27,851569
2017/03/28,918585
2017/03/29,945836
2017/03/30,954152
2017/03/31,957298
2017/04/01,962185
2017/04/02,893188
2017/04/03,885696
2017/04/04,931737
2017/04/05,949256
2017/04/06,963459
2017/04/07,970481
2017/04/08,972414
2017/04/09,948896
2017/04/10,933190
2017/04/11,947969
2017/04/12,965227
2017/04/13,969062
2017/04/14,982044
2017/04/15,986831
2017/04/16,957084
2017/04/17,943894
2017/04/18,949675
2017/04/19,966903
2017/04/20,970405
2017/04/21,973131
2017/04/22,973040
2017/04/23,960294
2017/04/24,961651
2017/04/25,963789
2017/04/26,967780
2017/04/27,967658
2017/04/28,982125
2017/04/29,976806
2017/04/30,974308
2017/05/01,975823
2017/05/02,977989
2017/05/03,986599
2017/05/04,978781
2017/05/05,969972
2017/05/06,967411
2017/05/07,966082
2017/05/08,967072
2017/05/09,977388
2017/05/10,968735
2017/05/11,964948
2017/05/12,959723
2017/05/13,957365
2017/05/14,966184
2017/05/15,968406
2017/05/16,971142
2017/05/17,976471
2017/05/18,975499
2017/05/19,973338
2017/05/20,970234
2017/05/21,980257
2017/05/22,973487
2017/05/23,976045
2017/05/24,973255
2017/05/25,975024
2017/05/26,966858
2017/05/27,979118
2017/05/28,978509
2017/05/29,978163
2017/05/30,979342
2017/05/31,977978
2017/06/01,977821
2017/06/02,979863
2017/06/03,980416
2017/06/04,981346
2017/06/05,972847
2017/06/06,981404
2017/06/07,986722
2017/06/08,978227
2017/06/09,975842
2017/06/10,971107
2017/06/11,958250
2017/06/12,962881
2017/06/13,969973
2017/06/14,969623
2017/06/15,981950
2017/06/16,982477
2017/06/17,984050
2017/06/18,960302
2017/06/19,973268
2017/06/20,969312
2017/06/21,976143
2017/06/22,984319
2017/06/23,966558
2017/06/24,958157
2017/06/25,942899
2017/06/26,965020
2017/06/27,977443
2017/06/28,974974
2017/06/29,970864
2017/06/30,963548
2017/07/01,923099
2017/07/02,851300
2017/07/03,833493
2017/07/04,865220
2017/07/05,887339
2017/07/06,921780
2017/07/07,929379
2017/07/08,894096
2017/07/09,821815
2017/07/10,784195
2017/07/11,837110
2017/07/12,859296
2017/07/13,857274
2017/07/14,878700
2017/07/15,926802
2017/07/16,883495
2017/07/17,914350
2017/07/18,936847
2017/07/19,938032
2017/07/20,933703
2017/07/21,955068
2017/07/22,940370
2017/07/23,811819
2017/07/24,853080
2017/07/25,893626
2017/07/26,930441
2017/07/27,926982
2017/07/28,921881
2017/07/29,897001
2017/07/30,853628
2017/07/31,890133
2017/08/01,807671
2017/08/02,842836
2017/08/03,855804
2017/08/04,889934
2017/08/05,885542
2017/08/06,835946
2017/08/07,889781
2017/08/08,934473
2017/08/09,944278
2017/08/10,962738
2017/08/11,964913
2017/08/12,972373
2017/08/13,977805
2017/08/14,966492
2017/08/15,970740
2017/08/16,968692
2017/08/17,973645
2017/08/18,966775
2017/08/19,966574
2017/08/20,963970
2017/08/21,970187
2017/08/22,984140
2017/08/23,985284
2017/08/24,961758
2017/08/25,944879
2017/08/26,971293
2017/08/27,980317
2017/08/28,980145
2017/08/29,988182
2017/08/30,984555
2017/08/31,981493
2017/09/01,975172
2017/09/02,890427
2017/09/03,825727
2017/09/04,874375
2017/09/05,816657
2017/09/06,857160
2017/09/07,830122
2017/09/08,867812
2017/09/09,794029
2017/09/10,784820
2017/09/11,801283
2017/09/12,750019
2017/09/13,725504
2017/09/14,754966
2017/09/15,791389
2017/09/16,739501
2017/09/17,654251
2017/09/18,773350
2017/09/19,851640
2017/09/20,887045
2017/09/21,817426
2017/09/22,798768
2017/09/23,700803
2017/09/24,668603
2017/09/25,778423
2017/09/26,853991
2017/09/27,835749
2017/09/28,825677
2017/09/29,810088
2017/09/30,781332
2017/10/01,829882
2017/10/02,892495
2017/10/03,866373
2017/10/04,829190
2017/10/05,897932
2017/10/06,884978
2017/10/07,840923
2017/10/08,781471
2017/10/09,823194
2017/10/10,863081
2017/10/11,907466
2017/10/12,910486
2017/10/13,931036
2017/10/14,939765
2017/10/15,885494
2017/10/16,864030
2017/10/17,882263
2017/10/18,901828
2017/10/19,903829
2017/10/20,901924
2017/10/21,916650
2017/10/22,923589
2017/10/23,913619
2017/10/24,941650
2017/10/25,931554
2017/10/26,814417
2017/10/27,888750
2017/10/28,921555
2017/10/29,936487
2017/10/30,951648
2017/10/31,963563
2017/11/01,965058
2017/11/02,959283
2017/11/03,959089
2017/11/04,957810
2017/11/05,958351
2017/11/06,958689
2017/11/07,953069
2017/11/08,953519
2017/11/09,951117
2017/11/10,954507
2017/11/11,955237
2017/11/12,958331
2017/11/13,959779
2017/11/14,953860
2017/11/15,957590
2017/11/16,951440
2017/11/17,955467
2017/11/18,963753
2017/11/19,964869
2017/11/20,955366
2017/11/21,958726
2017/11/22,963269
2017/11/23,962513
2017/11/24,959637
2017/11/25,963316
2017/11/26,960630
2017/11/27,959541
2017/11/28,961646
2017/11/29,964069
2017/11/30,969490
2017/12/01,971088
2017/12/02,966337
2017/12/03,968279
2017/12/04,971580
2017/12/05,967314
2017/12/06,965584
2017/12/07,956604
2017/12/08,960035
2017/12/09,966516
2017/12/10,968616
2017/12/11,969217
2017/12/12,968983
2017/12/13,973868
2017/12/14,971549
2017/12/15,970995
2017/12/16,971046
2017/12/17,970295
2017/12/18,969531
2017/12/19,968785
2017/12/20,971120
2017/12/21,962717
2017/12/22,969827
2017/12/23,973728
2017/12/24,975046
2017/12/25,972945
2017/12/26,972244
2017/12/27,965159
2017/12/28,967534
2017/12/29,970631
2017/12/30,964390
2017/12/31,962583
2018/01/01,964376
2018/01/02,966354
2018/01/03,971118
2018/01/04,973416
2018/01/05,974155
2018/01/06,972843
2018/01/07,973166
2018/01/08,964329
2018/01/09,967813
2018/01/10,969061
2018/01/11,963252
2018/01/12,971352
2018/01/13,959568
2018/01/14,965833
2018/01/15,967151
2018/01/16,965681
2018/01/17,963343
2018/01/18,964319
2018/01/19,964872
2018/01/20,956013
2018/01/21,952172
2018/01/22,961387
2018/01/23,967305
2018/01/24,967037
2018/01/25,960149
2018/01/26,960302
2018/01/27,950070
2018/01/28,942996
2018/01/29,934193
2018/01/30,917628
2018/01/31,931167
2018/02/01,944920
2018/02/02,943081
2018/02/03,929863
2018/02/04,909835
2018/02/05,904510
2018/02/06,932810
2018/02/07,939170
2018/02/08,941942
2018/02/09,949613
2018/02/10,948540
2018/02/11,947667
2018/02/12,944697
2018/02/13,945457
2018/02/14,942980
2018/02/15,944307
2018/02/16,920624
2018/02/17,916711
2018/02/18,916893
2018/02/19,927204
2018/02/20,922182
2018/02/21,913869
2018/02/22,877401
2018/02/23,899325
2018/02/24,932630
2018/02/25,796592
