Date,mediantransactionvalue30rsiUSD
2010/10/27,62.514
2010/10/28,61.257
2010/10/29,48.483
2010/10/30,49.694
2010/10/31,48.835
2010/11/01,47.493
2010/11/02,53.744
2010/11/03,48.747
2010/11/04,51.191
2010/11/05,48.344
2010/11/06,49.532
2010/11/07,49.96
2010/11/08,51.239
2010/11/09,49.021
2010/11/10,50.196
2010/11/11,49.796
2010/11/12,50.798
2010/11/13,49.227
2010/11/14,48.451
2010/11/15,48.449
2010/11/16,49.086
2010/11/17,49.892
2010/11/18,47.617
2010/11/19,47.615
2010/11/20,47.615
2010/11/21,47.615
2010/11/22,49.712
2010/11/23,49.671
2010/11/24,47.671
2010/11/25,47.684
2010/11/26,47.887
2010/11/27,48.048
2010/11/28,48.329
2010/11/29,48.201
2010/11/30,48.017
2010/12/01,48.329
2010/12/02,48.293
2010/12/03,48.134
2010/12/04,47.986
2010/12/05,47.864
2010/12/06,47.74
2010/12/07,48.023
2010/12/08,47.843
2010/12/09,49.014
2010/12/10,48.761
2010/12/11,48.652
2010/12/12,48.153
2010/12/13,50.186
2010/12/14,55.667
2010/12/15,59.844
2010/12/16,55.75
2010/12/17,49.729
2010/12/18,51.892
2010/12/19,48.197
2010/12/20,48.54
2010/12/21,49.838
2010/12/22,49.513
2010/12/23,49.842
2010/12/24,49.701
2010/12/25,58.267
2010/12/26,53.903
2010/12/27,49.577
2010/12/28,48.915
2010/12/29,49.825
2010/12/30,49.905
2010/12/31,49.582
2011/01/01,49.789
2011/01/02,49.928
2011/01/03,47.408
2011/01/04,47.435
2011/01/05,47.421
2011/01/06,47.682
2011/01/07,48.266
2011/01/08,47.624
2011/01/09,47.749
2011/01/10,47.517
2011/01/11,47.852
2011/01/12,47.531
2011/01/13,48.024
2011/01/14,47.617
2011/01/15,51.333
2011/01/16,50.115
2011/01/17,51.199
2011/01/18,48.546
2011/01/19,49.491
2011/01/20,48.919
2011/01/21,48.287
2011/01/22,47.764
2011/01/23,50.995
2011/01/24,48.668
2011/01/25,51.129
2011/01/26,51.273
2011/01/27,51.157
2011/01/28,49.619
2011/01/29,49.222
2011/01/30,66.689
2011/01/31,51.542
2011/02/01,52.123
2011/02/02,52.254
2011/02/03,51.99
2011/02/04,52.713
2011/02/05,53.63
2011/02/06,53.818
2011/02/07,53.766
2011/02/08,53.658
2011/02/09,54.282
2011/02/10,55.242
2011/02/11,59.803
2011/02/12,54.35
2011/02/13,52.912
2011/02/14,50.382
2011/02/15,49.597
2011/02/16,48.849
2011/02/17,49.713
2011/02/18,48.688
2011/02/19,52.516
2011/02/20,52.702
2011/02/21,52.365
2011/02/22,52.524
2011/02/23,52.24
2011/02/24,52.418
2011/02/25,52.812
2011/02/26,53.584
2011/02/27,48.705
2011/02/28,48.162
2011/03/01,47.257
2011/03/02,46.631
2011/03/03,47.59
2011/03/04,47.282
2011/03/05,51.856
2011/03/06,52.177
2011/03/07,49.439
2011/03/08,48.736
2011/03/09,51.971
2011/03/10,48.038
2011/03/11,47.99
2011/03/12,45.593
2011/03/13,45.626
2011/03/14,45.505
2011/03/15,45.851
2011/03/16,45.552
2011/03/17,45.562
2011/03/18,46.957
2011/03/19,45.825
2011/03/20,47.354
2011/03/21,45.92
2011/03/22,52.424
2011/03/23,49.975
2011/03/24,49.768
2011/03/25,52.313
2011/03/26,49.089
2011/03/27,47.913
2011/03/28,49.114
2011/03/29,47.664
2011/03/30,49.117
2011/03/31,49.719
2011/04/01,49.628
2011/04/02,49.025
2011/04/03,49.524
2011/04/04,51.793
2011/04/05,49.998
2011/04/06,48.784
2011/04/07,48.885
2011/04/08,49.385
2011/04/09,49.331
2011/04/10,47.985
2011/04/11,48.753
2011/04/12,50.057
2011/04/13,49.173
2011/04/14,48.301
2011/04/15,51.286
2011/04/16,52.678
2011/04/17,49.144
2011/04/18,46.987
2011/04/19,53.018
2011/04/20,52.056
2011/04/21,50.875
2011/04/22,50.551
2011/04/23,52.2
2011/04/24,49.804
2011/04/25,51.961
2011/04/26,55.013
2011/04/27,53.593
2011/04/28,51.078
2011/04/29,56.198
2011/04/30,53.359
2011/05/01,52.305
2011/05/02,55.139
2011/05/03,58.392
2011/05/04,62.075
2011/05/05,56.443
2011/05/06,55.868
2011/05/07,53.913
2011/05/08,51.215
2011/05/09,53.659
2011/05/10,58.08
2011/05/11,60.262
2011/05/12,53.931
2011/05/13,55.587
2011/05/14,56.615
2011/05/15,58.894
2011/05/16,59.592
2011/05/17,60.228
2011/05/18,54.526
2011/05/19,53.473
2011/05/20,61.289
2011/05/21,64.401
2011/05/22,57.058
2011/05/23,54.255
2011/05/24,57.673
2011/05/25,57.298
2011/05/26,57.991
2011/05/27,57.821
2011/05/28,58.227
2011/05/29,58.641
2011/05/30,59.214
2011/05/31,57.017
2011/06/01,58.779
2011/06/02,57.74
2011/06/03,63.09
2011/06/04,68.158
2011/06/05,72.112
2011/06/06,65.353
2011/06/07,70.08
2011/06/08,71.074
2011/06/09,74.245
2011/06/10,73.408
2011/06/11,75.326
2011/06/12,59.522
2011/06/13,62.493
2011/06/14,65.123
2011/06/15,59.945
2011/06/16,62.388
2011/06/17,53.787
2011/06/18,49.333
2011/06/19,53.947
2011/06/20,54.334
2011/06/21,51.194
2011/06/22,53.081
2011/06/23,51.176
2011/06/24,53.746
2011/06/25,49.658
2011/06/26,49.83
2011/06/27,47.862
2011/06/28,49.257
2011/06/29,50.945
2011/06/30,50.805
2011/07/01,47.057
2011/07/02,51.419
2011/07/03,48.898
2011/07/04,49.523
2011/07/05,49.245
2011/07/06,47.855
2011/07/07,48.513
2011/07/08,48.096
2011/07/09,49.073
2011/07/10,48.964
2011/07/11,47.344
2011/07/12,48.17
2011/07/13,48.697
2011/07/14,48.645
2011/07/15,50.044
2011/07/16,47.399
2011/07/17,47.884
2011/07/18,50.513
2011/07/19,49.512
2011/07/20,49.133
2011/07/21,48.991
2011/07/22,49.656
2011/07/23,49.733
2011/07/24,49.65
2011/07/25,49.617
2011/07/26,49.917
2011/07/27,53.256
2011/07/28,55.225
2011/07/29,49.68
2011/07/30,51.993
2011/07/31,49.539
2011/08/01,50.019
2011/08/02,48.08
2011/08/03,49.759
2011/08/04,45.814
2011/08/05,47.306
2011/08/06,46.343
2011/08/07,46.529
2011/08/08,47.296
2011/08/09,46.78
2011/08/10,47.325
2011/08/11,46.871
2011/08/12,46.868
2011/08/13,45.612
2011/08/14,46.855
2011/08/15,44.9
2011/08/16,44.757
2011/08/17,46.907
2011/08/18,48.075
2011/08/19,47.302
2011/08/20,48.38
2011/08/21,47.129
2011/08/22,49.489
2011/08/23,49.008
2011/08/24,48.453
2011/08/25,48.533
2011/08/26,48.755
2011/08/27,48.783
2011/08/28,48.156
2011/08/29,45.667
2011/08/30,47.219
2011/08/31,49.434
2011/09/01,48.933
2011/09/02,48.731
2011/09/03,49.859
2011/09/04,46.013
2011/09/05,49.259
2011/09/06,51.165
2011/09/07,47.157
2011/09/08,47.228
2011/09/09,47.712
2011/09/10,46.099
2011/09/11,45.857
2011/09/12,46.865
2011/09/13,47.535
2011/09/14,48.5
2011/09/15,47.479
2011/09/16,47.012
2011/09/17,47.402
2011/09/18,47.217
2011/09/19,45.326
2011/09/20,43.662
2011/09/21,45.01
2011/09/22,46.763
2011/09/23,49.334
2011/09/24,48.977
2011/09/25,46.691
2011/09/26,46.825
2011/09/27,48.038
2011/09/28,46.387
2011/09/29,48.245
2011/09/30,48.16
2011/10/01,48.071
2011/10/02,48.616
2011/10/03,46.488
2011/10/04,49.309
2011/10/05,49.389
2011/10/06,48.423
2011/10/07,49.528
2011/10/08,47.789
2011/10/09,47.537
2011/10/10,46.34
2011/10/11,45.496
2011/10/12,46.899
2011/10/13,46.203
2011/10/14,47.794
2011/10/15,47.379
2011/10/16,47.23
2011/10/17,45.994
2011/10/18,45.059
2011/10/19,44.377
2011/10/20,44.772
2011/10/21,45.397
2011/10/22,46.625
2011/10/23,46.44
2011/10/24,46.631
2011/10/25,45.661
2011/10/26,45.246
2011/10/27,46.011
2011/10/28,46.939
2011/10/29,47.563
2011/10/30,45.984
2011/10/31,45.371
2011/11/01,47.082
2011/11/02,47.514
2011/11/03,46.691
2011/11/04,47.263
2011/11/05,47.024
2011/11/06,47.039
2011/11/07,47.086
2011/11/08,47.356
2011/11/09,45.956
2011/11/10,45.231
2011/11/11,47.373
2011/11/12,48.336
2011/11/13,45.356
2011/11/14,46.696
2011/11/15,46.089
2011/11/16,46.523
2011/11/17,49.172
2011/11/18,45.821
2011/11/19,46.069
2011/11/20,45.983
2011/11/21,46.76
2011/11/22,46.474
2011/11/23,45.261
2011/11/24,45.827
2011/11/25,46.888
2011/11/26,47.997
2011/11/27,46.492
2011/11/28,45.84
2011/11/29,44.734
2011/11/30,47.01
2011/12/01,47.453
2011/12/02,48.254
2011/12/03,47.913
2011/12/04,46.242
2011/12/05,45.065
2011/12/06,43.18
2011/12/07,48.446
2011/12/08,49.182
2011/12/09,50.321
2011/12/10,52.925
2011/12/11,50.744
2011/12/12,50.875
2011/12/13,49.587
2011/12/14,51.509
2011/12/15,50.749
2011/12/16,51.098
2011/12/17,49.477
2011/12/18,48.256
2011/12/19,50.755
2011/12/20,52.818
2011/12/21,51.239
2011/12/22,51.15
2011/12/23,47.935
2011/12/24,48.609
2011/12/25,49.572
2011/12/26,50.22
2011/12/27,49.436
2011/12/28,52.806
2011/12/29,50.515
2011/12/30,51.393
2011/12/31,51.627
2012/01/01,53.284
2012/01/02,50.696
2012/01/03,51.473
2012/01/04,53.513
2012/01/05,55.377
2012/01/06,59.859
2012/01/07,57.006
2012/01/08,55.958
2012/01/09,55.033
2012/01/10,50.337
2012/01/11,50.846
2012/01/12,50.528
2012/01/13,50.768
2012/01/14,50.56
2012/01/15,49.297
2012/01/16,50.019
2012/01/17,51.74
2012/01/18,54.719
2012/01/19,54.23
2012/01/20,53.487
2012/01/21,54.922
2012/01/22,55.802
2012/01/23,54.146
2012/01/24,50.982
2012/01/25,49.552
2012/01/26,50.327
2012/01/27,49.391
2012/01/28,49.341
2012/01/29,47.37
2012/01/30,54.917
2012/01/31,52.781
2012/02/01,51.805
2012/02/02,49.446
2012/02/03,54.493
2012/02/04,50.28
2012/02/05,49.406
2012/02/06,49.465
2012/02/07,48.351
2012/02/08,49.422
2012/02/09,46.839
2012/02/10,44.203
2012/02/11,45.668
2012/02/12,47.423
2012/02/13,47.049
2012/02/14,44.881
2012/02/15,42.039
2012/02/16,41.747
2012/02/17,51.221
2012/02/18,49.937
2012/02/19,47.846
2012/02/20,47.342
2012/02/21,49.698
2012/02/22,50.514
2012/02/23,47.526
2012/02/24,50.964
2012/02/25,52.139
2012/02/26,51.262
2012/02/27,50.215
2012/02/28,51.479
2012/02/29,50.581
2012/03/01,51.407
2012/03/02,50.645
2012/03/03,50.204
2012/03/04,50.042
2012/03/05,49.072
2012/03/06,49.715
2012/03/07,51.025
2012/03/08,50.999
2012/03/09,51.437
2012/03/10,49.934
2012/03/11,49.06
2012/03/12,52.642
2012/03/13,50.333
2012/03/14,53.498
2012/03/15,50.801
2012/03/16,52.361
2012/03/17,47.367
2012/03/18,48.907
2012/03/19,49.959
2012/03/20,50.522
2012/03/21,51.577
2012/03/22,51.367
2012/03/23,48.999
2012/03/24,50.962
2012/03/25,48.415
2012/03/26,48.618
2012/03/27,49.064
2012/03/28,49.945
2012/03/29,51.202
2012/03/30,54.427
2012/03/31,52.581
2012/04/01,50.758
2012/04/02,48.499
2012/04/03,49.887
2012/04/04,49.917
2012/04/05,49.719
2012/04/06,51.381
2012/04/07,48.464
2012/04/08,47.707
2012/04/09,50.018
2012/04/10,44.616
2012/04/11,49.068
2012/04/12,51.182
2012/04/13,53.478
2012/04/14,48.495
2012/04/15,46.864
2012/04/16,50.605
2012/04/17,53.555
2012/04/18,50.449
2012/04/19,51.261
2012/04/20,55.037
2012/04/21,50.489
2012/04/22,48.374
2012/04/23,48.561
2012/04/24,50.748
2012/04/25,47.102
2012/04/26,45.933
2012/04/27,49.657
2012/04/28,47.794
2012/04/29,45.579
2012/04/30,45.857
2012/05/01,44.868
2012/05/02,46.056
2012/05/03,43.987
2012/05/04,43.481
2012/05/05,43.54
2012/05/06,44.195
2012/05/07,43.599
2012/05/08,43.577
2012/05/09,43.96
2012/05/10,44.387
2012/05/11,43.199
2012/05/12,43.234
2012/05/13,43.531
2012/05/14,43.374
2012/05/15,43.498
2012/05/16,43.504
2012/05/17,43.244
2012/05/18,42.835
2012/05/19,42.755
2012/05/20,43.114
2012/05/21,42.902
2012/05/22,43.485
2012/05/23,43.4
2012/05/24,43.329
2012/05/25,43.44
2012/05/26,43.245
2012/05/27,43.504
2012/05/28,43.287
2012/05/29,44.198
2012/05/30,43.947
2012/05/31,45.182
2012/06/01,43.982
2012/06/02,46.791
2012/06/03,44.217
2012/06/04,43.745
2012/06/05,44.067
2012/06/06,48.55
2012/06/07,45.506
2012/06/08,45.337
2012/06/09,44.958
2012/06/10,44.645
2012/06/11,44.748
2012/06/12,45.61
2012/06/13,44.869
2012/06/14,44.412
2012/06/15,44.834
2012/06/16,45.342
2012/06/17,45.083
2012/06/18,45.292
2012/06/19,45.786
2012/06/20,45.619
2012/06/21,45.814
2012/06/22,46.149
2012/06/23,46.284
2012/06/24,45.997
2012/06/25,45.773
2012/06/26,45.94
2012/06/27,47.039
2012/06/28,47.02
2012/06/29,47.013
2012/06/30,46.71
2012/07/01,46.685
2012/07/02,47.652
2012/07/03,52.759
2012/07/04,51.222
2012/07/05,47.847
2012/07/06,48.191
2012/07/07,48.168
2012/07/08,47.615
2012/07/09,51.119
2012/07/10,48.16
2012/07/11,47.635
2012/07/12,51.066
2012/07/13,51.103
2012/07/14,54.861
2012/07/15,49.973
2012/07/16,51.238
2012/07/17,49.118
2012/07/18,48.435
2012/07/19,48.836
2012/07/20,48.095
2012/07/21,48.14
2012/07/22,47.878
2012/07/23,51.047
2012/07/24,49.497
2012/07/25,52.201
2012/07/26,49.908
2012/07/27,56.31
2012/07/28,50.583
2012/07/29,51.357
2012/07/30,52.386
2012/07/31,54.458
2012/08/01,53.28
2012/08/02,52.282
2012/08/03,64.923
2012/08/04,56.816
2012/08/05,53.941
2012/08/06,51.406
2012/08/07,56.915
2012/08/08,49.803
2012/08/09,50.591
2012/08/10,52.232
2012/08/11,49.632
2012/08/12,48.731
2012/08/13,47.767
2012/08/14,50.176
2012/08/15,48.712
2012/08/16,55.143
2012/08/17,56.222
2012/08/18,54.032
2012/08/19,50.989
2012/08/20,52.93
2012/08/21,54.137
2012/08/22,55.053
2012/08/23,58.409
2012/08/24,53.465
2012/08/25,50.163
2012/08/26,51.202
2012/08/27,50.155
2012/08/28,48.568
2012/08/29,49.334
2012/08/30,47.759
2012/08/31,48.319
2012/09/01,47.548
2012/09/02,49.268
2012/09/03,47.427
2012/09/04,47.942
2012/09/05,48.042
2012/09/06,48.016
2012/09/07,50.4
2012/09/08,54.11
2012/09/09,54.17
2012/09/10,47.802
2012/09/11,47.251
2012/09/12,47.732
2012/09/13,47.462
2012/09/14,47.782
2012/09/15,47.641
2012/09/16,47.379
2012/09/17,48.617
2012/09/18,49.021
2012/09/19,50.917
2012/09/20,50.947
2012/09/21,48.28
2012/09/22,49.605
2012/09/23,48.032
2012/09/24,48.027
2012/09/25,52.179
2012/09/26,48.324
2012/09/27,49.043
2012/09/28,48.252
2012/09/29,49.479
2012/09/30,49.526
2012/10/01,48.783
2012/10/02,51.378
2012/10/03,53.202
2012/10/04,50.103
2012/10/05,48.229
2012/10/06,47.261
2012/10/07,47.941
2012/10/08,47.521
2012/10/09,48.292
2012/10/10,48.348
2012/10/11,48.468
2012/10/12,49.345
2012/10/13,48.322
2012/10/14,48.777
2012/10/15,50.173
2012/10/16,48.217
2012/10/17,51.349
2012/10/18,51.671
2012/10/19,51.148
2012/10/20,48.878
2012/10/21,47.121
2012/10/22,47.543
2012/10/23,48.57
2012/10/24,50.809
2012/10/25,52.852
2012/10/26,58.553
2012/10/27,60.177
2012/10/28,53.076
2012/10/29,50.477
2012/10/30,48.574
2012/10/31,50.415
2012/11/01,51.855
2012/11/02,48.803
2012/11/03,50.149
2012/11/04,48.987
2012/11/05,48.034
2012/11/06,48.073
2012/11/07,48.484
2012/11/08,50.426
2012/11/09,52.219
2012/11/10,47.891
2012/11/11,50.271
2012/11/12,48.84
2012/11/13,48.238
2012/11/14,47.994
2012/11/15,48.135
2012/11/16,48.285
2012/11/17,48.674
2012/11/18,48.46
2012/11/19,48.131
2012/11/20,48.47
2012/11/21,47.696
2012/11/22,48.712
2012/11/23,48.131
2012/11/24,51.213
2012/11/25,48.598
2012/11/26,48.738
2012/11/27,53.088
2012/11/28,50.093
2012/11/29,48.211
2012/11/30,49.43
2012/12/01,49.003
2012/12/02,51.209
2012/12/03,53.61
2012/12/04,50.525
2012/12/05,50.745
2012/12/06,56.516
2012/12/07,50.142
2012/12/08,49.746
2012/12/09,48.752
2012/12/10,50.299
2012/12/11,50.122
2012/12/12,50.773
2012/12/13,49.586
2012/12/14,48.995
2012/12/15,49.059
2012/12/16,47.736
2012/12/17,48.428
2012/12/18,48.702
2012/12/19,48.764
2012/12/20,48.805
2012/12/21,48.417
2012/12/22,48.141
2012/12/23,47.919
2012/12/24,52.725
2012/12/25,50.219
2012/12/26,48.8
2012/12/27,47.925
2012/12/28,48.297
2012/12/29,48.536
2012/12/30,47.499
2012/12/31,49.19
2013/01/01,49.451
2013/01/02,49.449
2013/01/03,51.353
2013/01/04,48.34
2013/01/05,49.284
2013/01/06,50.624
2013/01/07,50.035
2013/01/08,50.958
2013/01/09,51.69
2013/01/10,48.799
2013/01/11,49.052
2013/01/12,49.173
2013/01/13,47.555
2013/01/14,47.805
2013/01/15,49.979
2013/01/16,49.653
2013/01/17,50.353
2013/01/18,51.843
2013/01/19,49.032
2013/01/20,51.67
2013/01/21,52.395
2013/01/22,56.756
2013/01/23,55.051
2013/01/24,53.425
2013/01/25,51.93
2013/01/26,50.546
2013/01/27,49.932
2013/01/28,52.49
2013/01/29,53.055
2013/01/30,56.364
2013/01/31,50.461
2013/02/01,49.153
2013/02/02,50.592
2013/02/03,49.068
2013/02/04,50.67
2013/02/05,54.39
2013/02/06,55.207
2013/02/07,49.235
2013/02/08,50.749
2013/02/09,51.185
2013/02/10,49.713
2013/02/11,50.632
2013/02/12,51.256
2013/02/13,49.396
2013/02/14,51.989
2013/02/15,50.469
2013/02/16,49.28
2013/02/17,49.513
2013/02/18,50.572
2013/02/19,49.711
2013/02/20,49.543
2013/02/21,49.642
2013/02/22,49.439
2013/02/23,49.575
2013/02/24,48.046
2013/02/25,47.815
2013/02/26,49.756
2013/02/27,49.44
2013/02/28,50.12
2013/03/01,50.421
2013/03/02,48.724
2013/03/03,47.837
2013/03/04,49.864
2013/03/05,54.329
2013/03/06,53.438
2013/03/07,52.845
2013/03/08,53.717
2013/03/09,52.681
2013/03/10,50.744
2013/03/11,52.716
2013/03/12,56.051
2013/03/13,54.555
2013/03/14,53.416
2013/03/15,52.234
2013/03/16,59.088
2013/03/17,57.241
2013/03/18,62.377
2013/03/19,63.976
2013/03/20,62.306
2013/03/21,58.558
2013/03/22,59.62
2013/03/23,54.845
2013/03/24,54.179
2013/03/25,56.798
2013/03/26,62.282
2013/03/27,60.197
2013/03/28,59.087
2013/03/29,60.345
2013/03/30,53.805
2013/03/31,55.068
2013/04/01,58.647
2013/04/02,64.878
2013/04/03,66.21
2013/04/04,69.492
2013/04/05,69.765
2013/04/06,59.446
2013/04/07,53.409
2013/04/08,63.295
2013/04/09,69.588
2013/04/10,78.495
2013/04/11,53.584
2013/04/12,52.318
2013/04/13,50.25
2013/04/14,48.657
2013/04/15,50.178
2013/04/16,49.129
2013/04/17,50.285
2013/04/18,51.861
2013/04/19,51.848
2013/04/20,49.609
2013/04/21,50.424
2013/04/22,51.332
2013/04/23,50.266
2013/04/24,50.713
2013/04/25,51.795
2013/04/26,51.798
2013/04/27,51.31
2013/04/28,50.123
2013/04/29,51.75
2013/04/30,50.332
2013/05/01,51.43
2013/05/02,49.875
2013/05/03,49.878
2013/05/04,47.629
2013/05/05,48.875
2013/05/06,49.351
2013/05/07,49.908
2013/05/08,50.506
2013/05/09,48.901
2013/05/10,48.901
2013/05/11,47.522
2013/05/12,48.254
2013/05/13,49.744
2013/05/14,48.714
2013/05/15,49.268
2013/05/16,49.89
2013/05/17,49.999
2013/05/18,51.363
2013/05/19,48.68
2013/05/20,50.845
2013/05/21,52.295
2013/05/22,52.652
2013/05/23,52.399
2013/05/24,53.514
2013/05/25,50.448
2013/05/26,51.5
2013/05/27,50.138
2013/05/28,52.169
2013/05/29,53.261
2013/05/30,52.178
2013/05/31,53.744
2013/06/01,49.679
2013/06/02,50.357
2013/06/03,51.451
2013/06/04,52.627
2013/06/05,50.68
2013/06/06,50.266
2013/06/07,52.695
2013/06/08,50.066
2013/06/09,49.293
2013/06/10,50.358
2013/06/11,50.584
2013/06/12,51.346
2013/06/13,53.711
2013/06/14,52.317
2013/06/15,51.542
2013/06/16,47.123
2013/06/17,48.317
2013/06/18,50.495
2013/06/19,49.57
2013/06/20,48.23
2013/06/21,52.347
2013/06/22,49.32
2013/06/23,48.431
2013/06/24,50.224
2013/06/25,49.887
2013/06/26,50.712
2013/06/27,50.339
2013/06/28,50.09
2013/06/29,49.624
2013/06/30,48.087
2013/07/01,53.433
2013/07/02,52.604
2013/07/03,56.099
2013/07/04,50.414
2013/07/05,49.141
2013/07/06,46.799
2013/07/07,47.231
2013/07/08,49.404
2013/07/09,51.581
2013/07/10,53.341
2013/07/11,57.239
2013/07/12,51.897
2013/07/13,50.66
2013/07/14,47.558
2013/07/15,49.673
2013/07/16,51.916
2013/07/17,50.628
2013/07/18,51.517
2013/07/19,49.975
2013/07/20,46.763
2013/07/21,48.06
2013/07/22,49.676
2013/07/23,50.522
2013/07/24,50.465
2013/07/25,50.366
2013/07/26,50.949
2013/07/27,47.041
2013/07/28,46.709
2013/07/29,51.048
2013/07/30,51.583
2013/07/31,49.936
2013/08/01,49.319
2013/08/02,49.086
2013/08/03,46.496
2013/08/04,46.018
2013/08/05,49.715
2013/08/06,47.178
2013/08/07,46.875
2013/08/08,45.728
2013/08/09,47.351
2013/08/10,46.859
2013/08/11,47.072
2013/08/12,47.838
2013/08/13,48.736
2013/08/14,50.976
2013/08/15,47.644
2013/08/16,45.044
2013/08/17,44.262
2013/08/18,45.057
2013/08/19,45.257
2013/08/20,46.758
2013/08/21,48.823
2013/08/22,47.584
2013/08/23,48.355
2013/08/24,46.611
2013/08/25,47.643
2013/08/26,49.058
2013/08/27,51.446
2013/08/28,48.383
2013/08/29,47.369
2013/08/30,50.078
2013/08/31,51.24
2013/09/01,47.811
2013/09/02,48.992
2013/09/03,50.512
2013/09/04,51.142
2013/09/05,46.594
2013/09/06,47.673
2013/09/07,46.384
2013/09/08,45.856
2013/09/09,45.96
2013/09/10,47.599
2013/09/11,51.649
2013/09/12,51.263
2013/09/13,54.41
2013/09/14,48.556
2013/09/15,46.01
2013/09/16,49.523
2013/09/17,47.324
2013/09/18,48.425
2013/09/19,49.535
2013/09/20,50.702
2013/09/21,48.628
2013/09/22,47.814
2013/09/23,49.922
2013/09/24,50.927
2013/09/25,51.777
2013/09/26,50.721
2013/09/27,54.806
2013/09/28,53.04
2013/09/29,52.608
2013/09/30,56.584
2013/10/01,52.752
2013/10/02,53.009
2013/10/03,50.099
2013/10/04,50.207
2013/10/05,48.573
2013/10/06,48.156
2013/10/07,51.187
2013/10/08,49.712
2013/10/09,50.423
2013/10/10,49.186
2013/10/11,50.022
2013/10/12,47.9
2013/10/13,48.536
2013/10/14,49.194
2013/10/15,51.859
2013/10/16,54.548
2013/10/17,51.527
2013/10/18,49.555
2013/10/19,52.57
2013/10/20,49.718
2013/10/21,52.063
2013/10/22,54.798
2013/10/23,56.484
2013/10/24,52.889
2013/10/25,50.326
2013/10/26,48.333
2013/10/27,48.724
2013/10/28,50.82
2013/10/29,51.921
2013/10/30,54.598
2013/10/31,49.163
2013/11/01,56.057
2013/11/02,52.14
2013/11/03,53.338
2013/11/04,58.096
2013/11/05,59.966
2013/11/06,58.845
2013/11/07,61.862
2013/11/08,63.494
2013/11/09,65.147
2013/11/10,50.858
2013/11/11,49.484
2013/11/12,52.962
2013/11/13,52.822
2013/11/14,54.347
2013/11/15,54.824
2013/11/16,58.401
2013/11/17,55.848
2013/11/18,66.09
2013/11/19,67.52
2013/11/20,58.598
2013/11/21,56.587
2013/11/22,57.128
2013/11/23,57.041
2013/11/24,51.269
2013/11/25,51.081
2013/11/26,57.715
2013/11/27,63.507
2013/11/28,64.282
2013/11/29,62.598
2013/11/30,57.994
2013/12/01,57.097
2013/12/02,56.182
2013/12/03,54.337
2013/12/04,55.462
2013/12/05,59.235
2013/12/06,54.147
2013/12/07,55.569
2013/12/08,49.919
2013/12/09,50.267
2013/12/10,50.264
2013/12/11,49.547
2013/12/12,48.873
2013/12/13,49.325
2013/12/14,49.079
2013/12/15,47.847
2013/12/16,50.246
2013/12/17,49.913
2013/12/18,51.293
2013/12/19,49.168
2013/12/20,48.495
2013/12/21,46.063
2013/12/22,45.589
2013/12/23,45.831
2013/12/24,46.708
2013/12/25,49.164
2013/12/26,48.283
2013/12/27,47.4
2013/12/28,46.1
2013/12/29,45.502
2013/12/30,47.905
2013/12/31,47.316
2014/01/01,46.541
2014/01/02,49.139
2014/01/03,50.459
2014/01/04,49.125
2014/01/05,50.363
2014/01/06,51.415
2014/01/07,49.404
2014/01/08,48.442
2014/01/09,48.53
2014/01/10,48.32
