Date,mining_profitability14wma
2010/11/02,68236
2010/11/03,68015
2010/11/04,69073
2010/11/05,70821
2010/11/06,76328
2010/11/07,84254
2010/11/08,87665
2010/11/09,84013
2010/11/10,80216
2010/11/11,76130
2010/11/12,72437
2010/11/13,72079
2010/11/14,71068
2010/11/15,68553
2010/11/16,66284
2010/11/17,63795
2010/11/18,60833
2010/11/19,55477
2010/11/20,51756
2010/11/21,49193
2010/11/22,47684
2010/11/23,46066
2010/11/24,45390
2010/11/25,45098
2010/11/26,43996
2010/11/27,42742
2010/11/28,42137
2010/11/29,41620
2010/11/30,39703
2010/12/01,37967
2010/12/02,36577
2010/12/03,35647
2010/12/04,34677
2010/12/05,33192
2010/12/06,31911
2010/12/07,30909
2010/12/08,30273
2010/12/09,28953
2010/12/10,26646
2010/12/11,25228
2010/12/12,23727
2010/12/13,22299
2010/12/14,21860
2010/12/15,21504
2010/12/16,20810
2010/12/17,20266
2010/12/18,19981
2010/12/19,20020
2010/12/20,19680
2010/12/21,19841
2010/12/22,19180
2010/12/23,18941
2010/12/24,18746
2010/12/25,18690
2010/12/26,18470
2010/12/27,18503
2010/12/28,18400
2010/12/29,18467
2010/12/30,18812
2010/12/31,18994
2011/01/01,19320
2011/01/02,19463
2011/01/03,19167
2011/01/04,19024
2011/01/05,19081
2011/01/06,18785
2011/01/07,19128
2011/01/08,19088
2011/01/09,19308
2011/01/10,19254
2011/01/11,19513
2011/01/12,19539
2011/01/13,19700
2011/01/14,20077
2011/01/15,20175
2011/01/16,20481
2011/01/17,20635
2011/01/18,20071
2011/01/19,19821
2011/01/20,19934
2011/01/21,19954
2011/01/22,20491
2011/01/23,20914
2011/01/24,21539
2011/01/25,21584
2011/01/26,21740
2011/01/27,21424
2011/01/28,21236
2011/01/29,21278
2011/01/30,21170
2011/01/31,21777
2011/02/01,22464
2011/02/02,23793
2011/02/03,25134
2011/02/04,27044
2011/02/05,28707
2011/02/06,30733
2011/02/07,32949
2011/02/08,33413
2011/02/09,35014
2011/02/10,36179
2011/02/11,37123
2011/02/12,38060
2011/02/13,38838
2011/02/14,39357
2011/02/15,40212
2011/02/16,40652
2011/02/17,40411
2011/02/18,38769
2011/02/19,36425
2011/02/20,34897
2011/02/21,33034
2011/02/22,31514
2011/02/23,30463
2011/02/24,29211
2011/02/25,28337
2011/02/26,27893
2011/02/27,26138
2011/02/28,23984
2011/03/01,22280
2011/03/02,21314
2011/03/03,20594
2011/03/04,20014
2011/03/05,19608
2011/03/06,18890
2011/03/07,17901
2011/03/08,17251
2011/03/09,16419
2011/03/10,15284
2011/03/11,14622
2011/03/12,14156
2011/03/13,13555
2011/03/14,13183
2011/03/15,12869
2011/03/16,12514
2011/03/17,12273
2011/03/18,11754
2011/03/19,11422
2011/03/20,11254
2011/03/21,11050
2011/03/22,10722
2011/03/23,10901
2011/03/24,10834
2011/03/25,11267
2011/03/26,11282
2011/03/27,11332
2011/03/28,11559
2011/03/29,11570
2011/03/30,11610
2011/03/31,11752
2011/04/01,11675
2011/04/02,11660
2011/04/03,11661
2011/04/04,11506
2011/04/05,11342
2011/04/06,10876
2011/04/07,10556
2011/04/08,10377
2011/04/09,10077
2011/04/10,9923
2011/04/11,9755
2011/04/12,9693
2011/04/13,9816
2011/04/14,9931
2011/04/15,10095
2011/04/16,10556
2011/04/17,11034
2011/04/18,11231
2011/04/19,11670
2011/04/20,11843
2011/04/21,11988
2011/04/22,12542
2011/04/23,13243
2011/04/24,13996
2011/04/25,14842
2011/04/26,15425
2011/04/27,16094
2011/04/28,17121
2011/04/29,18891
2011/04/30,20604
2011/05/01,22102
2011/05/02,23510
2011/05/03,24819
2011/05/04,26215
2011/05/05,27452
2011/05/06,28454
2011/05/07,29288
2011/05/08,30552
2011/05/09,31320
2011/05/10,30997
2011/05/11,31993
2011/05/12,32700
2011/05/13,35256
2011/05/14,37610
2011/05/15,38625
2011/05/16,40713
2011/05/17,42315
2011/05/18,43247
2011/05/19,40953
2011/05/20,39353
2011/05/21,37585
2011/05/22,36079
2011/05/23,35254
2011/05/24,34391
2011/05/25,33789
2011/05/26,32705
2011/05/27,29723
2011/05/28,27588
2011/05/29,26145
2011/05/30,24586
2011/05/31,23469
2011/06/01,23167
2011/06/02,22967
2011/06/03,23591
2011/06/04,25731
2011/06/05,27691
2011/06/06,28912
2011/06/07,29924
2011/06/08,32791
2011/06/09,36439
2011/06/10,38671
2011/06/11,39363
2011/06/12,38590
2011/06/13,38438
2011/06/14,38538
2011/06/15,37465
2011/06/16,34735
2011/06/17,32349
2011/06/18,30161
2011/06/19,28312
2011/06/20,26551
2011/06/21,25050
2011/06/22,23504
2011/06/23,22226
2011/06/24,20587
2011/06/25,18870
2011/06/26,17575
2011/06/27,16551
2011/06/28,15651
2011/06/29,14967
2011/06/30,14481
2011/07/01,13748
2011/07/02,13124
2011/07/03,12614
2011/07/04,12196
2011/07/05,11533
2011/07/06,11191
2011/07/07,10723
2011/07/08,10660
2011/07/09,10316
2011/07/10,10039
2011/07/11,9905
2011/07/12,9679
2011/07/13,9671
2011/07/14,9379
2011/07/15,9312
2011/07/16,9141
2011/07/17,9119
2011/07/18,9061
2011/07/19,8827
2011/07/20,8784
2011/07/21,8665
2011/07/22,8568
2011/07/23,8465
2011/07/24,8445
2011/07/25,8403
2011/07/26,8435
2011/07/27,8342
2011/07/28,8224
2011/07/29,8212
2011/07/30,8170
2011/07/31,8180
2011/08/01,8004
2011/08/02,7814
2011/08/03,7512
2011/08/04,7110
2011/08/05,6868
2011/08/06,6418
2011/08/07,5984
2011/08/08,5663
2011/08/09,5466
2011/08/10,5311
2011/08/11,5193
2011/08/12,5077
2011/08/13,4989
2011/08/14,5064
2011/08/15,5091
2011/08/16,5322
2011/08/17,5426
2011/08/18,5526
2011/08/19,5622
2011/08/20,5849
2011/08/21,6028
2011/08/22,6072
2011/08/23,6053
2011/08/24,6034
2011/08/25,6025
2011/08/26,5899
2011/08/27,5694
2011/08/28,5554
2011/08/29,5513
2011/08/30,5408
2011/08/31,5297
2011/09/01,5133
2011/09/02,5078
2011/09/03,4987
2011/09/04,4910
2011/09/05,4864
2011/09/06,4743
2011/09/07,4567
2011/09/08,4450
2011/09/09,4317
2011/09/10,4048
2011/09/11,3829
2011/09/12,3747
2011/09/13,3656
2011/09/14,3560
2011/09/15,3469
2011/09/16,3287
2011/09/17,3203
2011/09/18,3121
2011/09/19,3039
2011/09/20,3089
2011/09/21,3111
2011/09/22,3111
2011/09/23,3088
2011/09/24,3110
2011/09/25,3099
2011/09/26,3081
2011/09/27,3031
2011/09/28,3035
2011/09/29,2979
2011/09/30,2953
2011/10/01,3017
2011/10/02,2964
2011/10/03,2995
2011/10/04,2920
2011/10/05,2972
2011/10/06,2917
2011/10/07,2912
2011/10/08,2815
2011/10/09,2774
2011/10/10,2720
2011/10/11,2615
2011/10/12,2590
2011/10/13,2559
2011/10/14,2606
2011/10/15,2580
2011/10/16,2546
2011/10/17,2476
2011/10/18,2361
2011/10/19,2253
2011/10/20,2140
2011/10/21,2047
2011/10/22,1995
2011/10/23,2007
2011/10/24,2012
2011/10/25,1968
2011/10/26,1928
2011/10/27,1890
2011/10/28,1915
2011/10/29,1955
2011/10/30,2036
2011/10/31,2143
2011/11/01,2265
2011/11/02,2353
2011/11/03,2381
2011/11/04,2471
2011/11/05,2486
2011/11/06,2496
2011/11/07,2514
2011/11/08,2557
2011/11/09,2570
2011/11/10,2531
2011/11/11,2501
2011/11/12,2533
2011/11/13,2522
2011/11/14,2472
2011/11/15,2402
2011/11/16,2328
2011/11/17,2277
2011/11/18,2201
2011/11/19,2102
2011/11/20,2097
2011/11/21,2013
2011/11/22,1998
2011/11/23,1971
2011/11/24,1944
2011/11/25,1973
2011/11/26,1965
2011/11/27,1963
2011/11/28,1999
2011/11/29,2052
2011/11/30,2183
2011/12/01,2292
2011/12/02,2327
2011/12/03,2428
2011/12/04,2450
2011/12/05,2509
2011/12/06,2578
2011/12/07,2585
2011/12/08,2668
2011/12/09,2684
2011/12/10,2677
2011/12/11,2757
2011/12/12,2749
2011/12/13,2773
2011/12/14,2797
2011/12/15,2742
2011/12/16,2743
2011/12/17,2797
2011/12/18,2783
2011/12/19,2832
2011/12/20,2858
2011/12/21,2941
2011/12/22,3028
2011/12/23,3067
2011/12/24,3147
2011/12/25,3270
2011/12/26,3324
2011/12/27,3312
2011/12/28,3390
2011/12/29,3401
2011/12/30,3509
2011/12/31,3564
2012/01/01,3696
2012/01/02,3831
2012/01/03,3921
2012/01/04,3987
2012/01/05,4236
2012/01/06,4513
2012/01/07,4767
2012/01/08,4952
2012/01/09,5079
2012/01/10,5096
2012/01/11,5208
2012/01/12,5251
2012/01/13,5314
2012/01/14,5346
2012/01/15,5332
2012/01/16,5476
2012/01/17,5383
2012/01/18,5200
2012/01/19,5218
2012/01/20,5218
2012/01/21,5182
2012/01/22,5068
2012/01/23,5078
2012/01/24,5019
2012/01/25,4937
2012/01/26,4851
2012/01/27,4728
2012/01/28,4623
2012/01/29,4601
2012/01/30,4528
2012/01/31,4421
2012/02/01,4392
2012/02/02,4452
2012/02/03,4418
2012/02/04,4422
2012/02/05,4365
2012/02/06,4311
2012/02/07,4255
2012/02/08,4256
2012/02/09,4260
2012/02/10,4219
2012/02/11,4251
2012/02/12,4221
2012/02/13,4124
2012/02/14,4060
2012/02/15,3930
2012/02/16,3791
2012/02/17,3720
2012/02/18,3638
2012/02/19,3520
2012/02/20,3410
2012/02/21,3346
2012/02/22,3317
2012/02/23,3314
2012/02/24,3348
2012/02/25,3358
2012/02/26,3349
2012/02/27,3388
2012/02/28,3438
2012/02/29,3472
2012/03/01,3475
2012/03/02,3431
2012/03/03,3393
2012/03/04,3398
2012/03/05,3409
2012/03/06,3371
2012/03/07,3389
2012/03/08,3365
2012/03/09,3372
2012/03/10,3327
2012/03/11,3298
2012/03/12,3313
2012/03/13,3321
2012/03/14,3317
2012/03/15,3339
2012/03/16,3425
2012/03/17,3468
2012/03/18,3467
2012/03/19,3418
2012/03/20,3419
2012/03/21,3383
2012/03/22,3358
2012/03/23,3305
2012/03/24,3343
2012/03/25,3263
2012/03/26,3220
2012/03/27,3212
2012/03/28,3190
2012/03/29,3139
2012/03/30,3124
2012/03/31,3119
2012/04/01,3077
2012/04/02,3010
2012/04/03,3027
2012/04/04,3017
2012/04/05,2998
2012/04/06,3040
2012/04/07,3016
2012/04/08,3037
2012/04/09,3012
2012/04/10,3020
2012/04/11,2998
2012/04/12,2971
2012/04/13,2977
2012/04/14,3032
2012/04/15,3002
2012/04/16,3090
2012/04/17,3089
2012/04/18,3113
2012/04/19,3173
2012/04/20,3183
2012/04/21,3236
2012/04/22,3235
2012/04/23,3206
2012/04/24,3236
2012/04/25,3222
2012/04/26,3274
2012/04/27,3285
2012/04/28,3298
2012/04/29,3345
2012/04/30,3356
2012/05/01,3340
2012/05/02,3311
2012/05/03,3327
2012/05/04,3335
2012/05/05,3370
2012/05/06,3364
2012/05/07,3374
2012/05/08,3359
2012/05/09,3324
2012/05/10,3202
2012/05/11,3213
2012/05/12,3118
2012/05/13,3087
2012/05/14,3051
2012/05/15,3002
2012/05/16,2992
2012/05/17,2955
2012/05/18,2969
2012/05/19,2975
2012/05/20,2958
2012/05/21,2920
2012/05/22,2911
2012/05/23,2946
2012/05/24,2950
2012/05/25,2990
2012/05/26,3058
2012/05/27,3098
2012/05/28,3115
2012/05/29,3117
2012/05/30,3158
2012/05/31,3161
2012/06/01,3234
2012/06/02,3263
2012/06/03,3260
2012/06/04,3283
2012/06/05,3323
2012/06/06,3329
2012/06/07,3356
2012/06/08,3380
2012/06/09,3438
2012/06/10,3461
2012/06/11,3408
2012/06/12,3494
2012/06/13,3498
2012/06/14,3575
2012/06/15,3627
2012/06/16,3707
2012/06/17,3766
2012/06/18,3868
2012/06/19,3800
2012/06/20,3891
2012/06/21,3908
2012/06/22,3941
2012/06/23,3944
2012/06/24,3854
2012/06/25,3863
2012/06/26,3842
2012/06/27,3850
2012/06/28,3821
2012/06/29,3835
2012/06/30,3810
2012/07/01,3827
2012/07/02,3835
2012/07/03,3872
2012/07/04,3827
2012/07/05,3816
2012/07/06,3838
2012/07/07,3859
2012/07/08,3840
2012/07/09,3860
2012/07/10,3886
2012/07/11,3879
2012/07/12,3974
2012/07/13,4064
2012/07/14,4113
2012/07/15,4105
2012/07/16,4207
2012/07/17,4344
2012/07/18,4418
2012/07/19,4435
2012/07/20,4528
2012/07/21,4561
2012/07/22,4630
2012/07/23,4611
2012/07/24,4649
2012/07/25,4668
2012/07/26,4681
2012/07/27,4752
2012/07/28,4688
2012/07/29,4782
2012/07/30,4728
2012/07/31,4637
2012/08/01,4642
2012/08/02,4742
2012/08/03,4796
2012/08/04,4883
2012/08/05,4911
2012/08/06,4975
2012/08/07,5125
2012/08/08,5217
2012/08/09,5288
2012/08/10,5320
2012/08/11,5407
2012/08/12,5423
2012/08/13,5470
2012/08/14,5484
2012/08/15,5560
2012/08/16,5609
2012/08/17,5602
2012/08/18,5620
2012/08/19,5574
2012/08/20,5343
2012/08/21,5188
2012/08/22,5097
2012/08/23,5002
2012/08/24,4879
2012/08/25,4780
2012/08/26,4745
2012/08/27,4621
2012/08/28,4587
2012/08/29,4561
2012/08/30,4496
2012/08/31,4433
2012/09/01,4392
2012/09/02,4394
2012/09/03,4336
2012/09/04,4379
2012/09/05,4389
2012/09/06,4369
2012/09/07,4331
2012/09/08,4265
2012/09/09,4284
2012/09/10,4253
2012/09/11,4197
2012/09/12,4247
2012/09/13,4189
2012/09/14,4220
2012/09/15,4236
2012/09/16,4291
2012/09/17,4321
2012/09/18,4326
2012/09/19,4314
2012/09/20,4370
2012/09/21,4408
2012/09/22,4354
2012/09/23,4375
2012/09/24,4366
2012/09/25,4295
2012/09/26,4305
2012/09/27,4375
2012/09/28,4340
2012/09/29,4367
2012/09/30,4352
2012/10/01,4288
2012/10/02,4334
2012/10/03,4287
2012/10/04,4281
2012/10/05,4271
2012/10/06,4320
2012/10/07,4219
2012/10/08,4251
2012/10/09,4166
2012/10/10,4127
2012/10/11,4062
2012/10/12,4047
2012/10/13,4032
2012/10/14,3959
2012/10/15,3998
2012/10/16,3970
2012/10/17,3928
2012/10/18,3948
2012/10/19,3861
2012/10/20,3909
2012/10/21,3893
2012/10/22,3888
2012/10/23,3814
2012/10/24,3858
2012/10/25,3827
2012/10/26,3807
2012/10/27,3729
2012/10/28,3694
2012/10/29,3632
2012/10/30,3549
2012/10/31,3517
2012/11/01,3472
2012/11/02,3424
2012/11/03,3383
2012/11/04,3352
2012/11/05,3347
2012/11/06,3302
2012/11/07,3322
2012/11/08,3297
2012/11/09,3306
2012/11/10,3272
2012/11/11,3288
2012/11/12,3257
2012/11/13,3286
2012/11/14,3275
2012/11/15,3268
2012/11/16,3312
2012/11/17,3325
2012/11/18,3326
2012/11/19,3403
2012/11/20,3408
2012/11/21,3440
2012/11/22,3440
2012/11/23,3546
2012/11/24,3552
2012/11/25,3576
2012/11/26,3598
2012/11/27,3599
2012/11/28,3552
2012/11/29,3318
2012/11/30,3082
2012/12/01,2918
2012/12/02,2720
2012/12/03,2554
2012/12/04,2386
2012/12/05,2286
2012/12/06,2197
2012/12/07,2112
2012/12/08,2045
2012/12/09,1986
2012/12/10,1972
2012/12/11,1968
2012/12/12,1951
2012/12/13,1973
2012/12/14,1963
2012/12/15,1996
2012/12/16,1990
2012/12/17,2026
2012/12/18,2020
2012/12/19,2028
2012/12/20,2007
2012/12/21,2022
2012/12/22,2064
2012/12/23,2009
2012/12/24,2023
2012/12/25,2011
2012/12/26,2072
2012/12/27,2094
2012/12/28,2131
2012/12/29,2140
2012/12/30,2195
2012/12/31,2190
2013/01/01,2206
2013/01/02,2217
2013/01/03,2232
2013/01/04,2241
2013/01/05,2224
2013/01/06,2241
2013/01/07,2270
2013/01/08,2212
2013/01/09,2194
2013/01/10,2201
2013/01/11,2164
2013/01/12,2175
2013/01/13,2187
2013/01/14,2210
2013/01/15,2172
2013/01/16,2197
2013/01/17,2170
2013/01/18,2210
2013/01/19,2278
2013/01/20,2289
2013/01/21,2298
2013/01/22,2372
2013/01/23,2402
2013/01/24,2511
2013/01/25,2554
2013/01/26,2662
2013/01/27,2714
2013/01/28,2764
2013/01/29,2859
2013/01/30,2930
2013/01/31,3059
2013/02/01,3076
2013/02/02,3122
2013/02/03,3258
2013/02/04,3265
2013/02/05,3273
2013/02/06,3249
2013/02/07,3281
2013/02/08,3306
2013/02/09,3336
2013/02/10,3398
2013/02/11,3423
2013/02/12,3450
2013/02/13,3559
2013/02/14,3572
2013/02/15,3696
2013/02/16,3780
2013/02/17,3837
2013/02/18,3796
2013/02/19,3823
2013/02/20,3932
2013/02/21,3928
2013/02/22,3976
2013/02/23,3979
2013/02/24,3962
2013/02/25,4038
2013/02/26,4030
2013/02/27,4060
2013/02/28,4074
2013/03/01,4081
2013/03/02,4046
2013/03/03,4046
2013/03/04,4047
2013/03/05,4007
2013/03/06,4088
2013/03/07,4216
2013/03/08,4304
2013/03/09,4434
2013/03/10,4566
2013/03/11,4625
2013/03/12,4734
2013/03/13,4805
2013/03/14,4856
2013/03/15,4838
2013/03/16,4852
2013/03/17,4883
2013/03/18,4863
2013/03/19,4869
2013/03/20,5130
2013/03/21,5346
2013/03/22,5584
2013/03/23,5760
2013/03/24,5718
2013/03/25,5639
2013/03/26,5642
2013/03/27,5687
2013/03/28,5945
2013/03/29,6051
2013/03/30,6156
2013/03/31,6292
2013/04/01,6442
2013/04/02,6670
2013/04/03,6984
2013/04/04,7268
2013/04/05,7689
2013/04/06,7944
2013/04/07,8243
2013/04/08,8596
2013/04/09,9329
2013/04/10,9847
2013/04/11,9608
2013/04/12,9275
2013/04/13,8974
2013/04/14,8564
2013/04/15,8177
2013/04/16,7680
2013/04/17,7220
2013/04/18,6780
2013/04/19,6553
2013/04/20,6454
2013/04/21,6338
2013/04/22,6175
2013/04/23,6183
2013/04/24,6307
2013/04/25,6618
2013/04/26,6744
2013/04/27,6753
2013/04/28,6942
2013/04/29,7044
2013/04/30,7017
2013/05/01,6969
2013/05/02,6776
2013/05/03,6538
2013/05/04,6393
2013/05/05,6339
2013/05/06,6182
2013/05/07,6046
2013/05/08,5895
2013/05/09,5776
2013/05/10,5730
2013/05/11,5719
2013/05/12,5616
2013/05/13,5535
2013/05/14,5406
2013/05/15,5282
2013/05/16,5228
2013/05/17,5210
2013/05/18,5187
2013/05/19,5132
2013/05/20,5058
2013/05/21,5116
2013/05/22,5118
2013/05/23,5197
2013/05/24,5247
2013/05/25,5301
2013/05/26,5318
2013/05/27,5353
2013/05/28,5356
2013/05/29,5369
2013/05/30,5404
2013/05/31,5368
2013/06/01,5440
2013/06/02,5376
2013/06/03,5354
2013/06/04,5318
2013/06/05,5137
2013/06/06,4942
2013/06/07,4753
2013/06/08,4595
2013/06/09,4360
2013/06/10,4176
2013/06/11,4057
2013/06/12,3950
2013/06/13,3800
2013/06/14,3695
2013/06/15,3575
2013/06/16,3481
2013/06/17,3291
2013/06/18,3156
2013/06/19,3103
2013/06/20,3051
2013/06/21,3016
2013/06/22,2957
2013/06/23,2880
2013/06/24,2812
2013/06/25,2759
2013/06/26,2712
2013/06/27,2687
2013/06/28,2632
2013/06/29,2576
2013/06/30,2485
2013/07/01,2414
2013/07/02,2332
2013/07/03,2279
2013/07/04,2187
2013/07/05,2117
2013/07/06,2032
2013/07/07,1949
2013/07/08,1903
2013/07/09,1846
2013/07/10,1831
2013/07/11,1767
2013/07/12,1710
2013/07/13,1712
2013/07/14,1705
2013/07/15,1696
2013/07/16,1690
2013/07/17,1714
2013/07/18,1692
2013/07/19,1685
2013/07/20,1681
2013/07/21,1687
2013/07/22,1640
2013/07/23,1586
2013/07/24,1576
2013/07/25,1543
2013/07/26,1524
2013/07/27,1517
2013/07/28,1483
2013/07/29,1490
2013/07/30,1497
2013/07/31,1497
2013/08/01,1488
2013/08/02,1502
2013/08/03,1472
2013/08/04,1456
2013/08/05,1434
2013/08/06,1424
2013/08/07,1404
2013/08/08,1398
2013/08/09,1364
2013/08/10,1355
2013/08/11,1337
2013/08/12,1316
2013/08/13,1284
2013/08/14,1232
2013/08/15,1192
2013/08/16,1151
2013/08/17,1122
2013/08/18,1094
2013/08/19,1064
2013/08/20,1050
2013/08/21,1038
2013/08/22,1043
2013/08/23,1027
2013/08/24,1007
2013/08/25,974.15
2013/08/26,955.268
2013/08/27,940.922
2013/08/28,943.005
2013/08/29,932.479
2013/08/30,931.405
2013/08/31,938.591
2013/09/01,933.899
2013/09/02,932.431
2013/09/03,934.104
2013/09/04,896.134
2013/09/05,870.319
2013/09/06,842.327
2013/09/07,805.888
2013/09/08,785.581
2013/09/09,775.239
2013/09/10,756.168
2013/09/11,745.626
2013/09/12,735.805
2013/09/13,725.696
2013/09/14,721.036
2013/09/15,687.761
2013/09/16,657.682
2013/09/17,649.942
2013/09/18,642.431
2013/09/19,628.238
2013/09/20,617.223
2013/09/21,603.225
2013/09/22,591.207
2013/09/23,578.882
2013/09/24,570.053
2013/09/25,554.001
2013/09/26,524.083
2013/09/27,507.386
2013/09/28,494.176
2013/09/29,479.178
2013/09/30,466.628
2013/10/01,455.867
2013/10/02,445.337
2013/10/03,430.367
2013/10/04,419.147
2013/10/05,419.128
2013/10/06,403.175
2013/10/07,388.109
2013/10/08,377.136
2013/10/09,367.912
2013/10/10,363.064
2013/10/11,355.943
2013/10/12,354.665
2013/10/13,349.556
2013/10/14,349.027
2013/10/15,350.075
2013/10/16,339.372
2013/10/17,325.623
2013/10/18,320.017
2013/10/19,316.005
2013/10/20,311.051
2013/10/21,310.414
2013/10/22,315.2
2013/10/23,320.674
2013/10/24,324.031
2013/10/25,324.096
2013/10/26,307.137
2013/10/27,297.406
2013/10/28,287.821
2013/10/29,280.997
2013/10/30,278.628
2013/10/31,274.932
2013/11/01,272.375
2013/11/02,266.565
2013/11/03,262.889
2013/11/04,261.945
2013/11/05,261.837
2013/11/06,259.053
2013/11/07,257.447
2013/11/08,262.23
2013/11/09,276.58
2013/11/10,282.28
2013/11/11,287.392
2013/11/12,296.777
2013/11/13,301.852
2013/11/14,319.617
2013/11/15,334.345
2013/11/16,348.759
2013/11/17,360.516
2013/11/18,372.715
2013/11/19,396.838
2013/11/20,403.493
2013/11/21,418.267
2013/11/22,446.106
2013/11/23,472.389
2013/11/24,493.351
2013/11/25,512.959
2013/11/26,530.722
2013/11/27,572.872
2013/11/28,608.621
2013/11/29,633.449
2013/11/30,667.525
2013/12/01,674.54
2013/12/02,670.886
2013/12/03,691.903
2013/12/04,696.757
2013/12/05,702.056
2013/12/06,706.395
2013/12/07,680.951
2013/12/08,663.19
2013/12/09,645.008
2013/12/10,634.124
2013/12/11,608.901
2013/12/12,583.239
2013/12/13,565.42
2013/12/14,552.604
2013/12/15,530.466
2013/12/16,516.047
2013/12/17,490.717
2013/12/18,459.079
2013/12/19,437.996
2013/12/20,415.406
2013/12/21,392.859
2013/12/22,371.652
2013/12/23,352.791
2013/12/24,336.889
2013/12/25,323.073
2013/12/26,318.245
2013/12/27,314.379
2013/12/28,306.04
2013/12/29,306.832
2013/12/30,306.388
2013/12/31,309.019
2014/01/01,314.672
2014/01/02,303.081
2014/01/03,303.643
2014/01/04,300.005
2014/01/05,307.96
2014/01/06,312.563
2014/01/07,312.56
2014/01/08,312.4
2014/01/09,314.762
2014/01/10,309.873
2014/01/11,312.433
2014/01/12,315.366
2014/01/13,300.936
2014/01/14,292.057
2014/01/15,287.409
2014/01/16,279.307
2014/01/17,267.637
2014/01/18,263.539
2014/01/19,256.181
2014/01/20,255.707
2014/01/21,248.687
2014/01/22,247.53
2014/01/23,242.419
2014/01/24,236.937
2014/01/25,229.145
2014/01/26,222.553
2014/01/27,220.55
2014/01/28,212.224
2014/01/29,206.882
2014/01/30,205.855
2014/01/31,202.581
2014/02/01,199.107
2014/02/02,197.089
2014/02/03,192.717
2014/02/04,191.188
2014/02/05,186.465
2014/02/06,183.361
2014/02/07,175.46
2014/02/08,169.987
2014/02/09,160.717
2014/02/10,156.148
2014/02/11,150.4
2014/02/12,145.997
2014/02/13,138.991
2014/02/14,133.173
2014/02/15,128.803
2014/02/16,125.876
2014/02/17,119.619
2014/02/18,116.073
2014/02/19,113.521
2014/02/20,109.978
2014/02/21,105.351
2014/02/22,104.319
2014/02/23,102.095
2014/02/24,100.441
2014/02/25,95.985
2014/02/26,95.597
2014/02/27,94.739
2014/02/28,92.495
2014/03/01,88.503
2014/03/02,85.437
2014/03/03,84.406
2014/03/04,84.851
2014/03/05,84.496
2014/03/06,85.775
2014/03/07,85.019
2014/03/08,84.14
2014/03/09,84.629
2014/03/10,83.247
2014/03/11,83.618
2014/03/12,84.413
2014/03/13,82.564
2014/03/14,80.886
2014/03/15,80.378
2014/03/16,80.248
2014/03/17,78.278
2014/03/18,76.751
2014/03/19,76.493
2014/03/20,75.695
2014/03/21,75.117
2014/03/22,73.144
2014/03/23,72.657
2014/03/24,71.484
2014/03/25,68.711
2014/03/26,66.991
2014/03/27,65.599
2014/03/28,62.83
2014/03/29,60.776
2014/03/30,57.638
2014/03/31,56.114
2014/04/01,53.962
2014/04/02,53.054
2014/04/03,50.997
2014/04/04,49.467
2014/04/05,47.23
2014/04/06,45.505
2014/04/07,43.905
2014/04/08,42.27
2014/04/09,41.318
2014/04/10,39.655
2014/04/11,38.902
2014/04/12,37.947
2014/04/13,37.107
2014/04/14,36.85
2014/04/15,36.808
2014/04/16,37.035
2014/04/17,37.448
2014/04/18,37.225
2014/04/19,36.896
2014/04/20,37.137
