Date,hashrate14roc
2010/10/15,27.766
2010/10/16,79.114
2010/10/17,164.353
2010/10/18,95.715
2010/10/19,82.4
2010/10/20,80.462
2010/10/21,113.286
2010/10/22,64.768
2010/10/23,77.808
2010/10/24,75.421
2010/10/25,102.302
2010/10/26,122.714
2010/10/27,116.628
2010/10/28,76.445
2010/10/29,85.234
2010/10/30,73.829
2010/10/31,72.96
2010/11/01,51.533
2010/11/02,66.474
2010/11/03,66.391
2010/11/04,26.89
2010/11/05,86.246
2010/11/06,77.432
2010/11/07,91.691
2010/11/08,73.815
2010/11/09,94.143
2010/11/10,76.599
2010/11/11,124.656
2010/11/12,74.812
2010/11/13,70.88
2010/11/14,64.828
2010/11/15,85.059
2010/11/16,59.53
2010/11/17,79.592
2010/11/18,112.921
2010/11/19,112.672
2010/11/20,31.057
2010/11/21,24.558
2010/11/22,34.124
2010/11/23,9.165
2010/11/24,29.35
2010/11/25,7.069
2010/11/26,57.375
2010/11/27,50.064
2010/11/28,5.276
2010/11/29,31.733
2010/11/30,77.471
2010/12/01,39.952
2010/12/02,23.194
2010/12/03,11.21
2010/12/04,102.679
2010/12/05,103.023
2010/12/06,85.132
2010/12/07,80.088
2010/12/08,71.182
2010/12/09,86.986
2010/12/10,54.477
2010/12/11,50.431
2010/12/12,86.784
2010/12/13,48.452
2010/12/14,22.942
2010/12/15,50.571
2010/12/16,44.759
2010/12/17,39.689
2010/12/18,14.535
2010/12/19,10.816
2010/12/20,12.017
2010/12/21,21.108
2010/12/22,33.315
2010/12/23,2.439
2010/12/24,2.751
2010/12/25,14.247
2010/12/26,0.952
2010/12/27,14.35
2010/12/28,32.675
2010/12/29,10.801
2010/12/30,3.309
2010/12/31,12.199
2011/01/01,27.267
2011/01/02,24.969
2011/01/03,25.483
2011/01/04,5.31
2011/01/05,-7.119
2011/01/06,21.471
2011/01/07,10.771
2011/01/08,26.461
2011/01/09,16.851
2011/01/10,23.885
2011/01/11,5.142
2011/01/12,12.189
2011/01/13,22.692
2011/01/14,21.011
2011/01/15,20.843
2011/01/16,20.89
2011/01/17,17.063
2011/01/18,25.089
2011/01/19,22.803
2011/01/20,24.75
2011/01/21,46.501
2011/01/22,2.283
2011/01/23,25.86
2011/01/24,15.293
2011/01/25,14.48
2011/01/26,22.683
2011/01/27,22.149
2011/01/28,19.723
2011/01/29,10.757
2011/01/30,14.467
2011/01/31,4.756
2011/02/01,31.94
2011/02/02,20.201
2011/02/03,8.182
2011/02/04,12.006
2011/02/05,43.029
2011/02/06,22.156
2011/02/07,29.015
2011/02/08,56.31
2011/02/09,37.974
2011/02/10,37.805
2011/02/11,39.294
2011/02/12,50.303
2011/02/13,42.272
2011/02/14,53.047
2011/02/15,37.962
2011/02/16,63.23
2011/02/17,86.106
2011/02/18,90.024
2011/02/19,58.58
2011/02/20,71.396
2011/02/21,69.469
2011/02/22,59.052
2011/02/23,75.646
2011/02/24,68.347
2011/02/25,65.962
2011/02/26,79.146
2011/02/27,147.376
2011/02/28,93.045
2011/03/01,46.127
2011/03/02,49.28
2011/03/03,47.952
2011/03/04,50.704
2011/03/05,104.487
2011/03/06,131.687
2011/03/07,100.283
2011/03/08,45.163
2011/03/09,29.787
2011/03/10,24.176
2011/03/11,17.022
2011/03/12,9.858
2011/03/13,-21.024
2011/03/14,-13.705
2011/03/15,4.122
2011/03/16,17.954
2011/03/17,4.477
2011/03/18,-4.839
2011/03/19,-36.206
2011/03/20,-38.654
2011/03/21,-21.389
2011/03/22,-5.58
2011/03/23,-0.439
2011/03/24,20.826
2011/03/25,12.099
2011/03/26,6.487
2011/03/27,2.819
2011/03/28,23.367
2011/03/29,38.877
2011/03/30,5.093
2011/03/31,30.161
2011/04/01,19.763
2011/04/02,43.111
2011/04/03,25.059
2011/04/04,13.463
2011/04/05,27.914
2011/04/06,29.145
2011/04/07,1.082
2011/04/08,19.992
2011/04/09,26.906
2011/04/10,32.082
2011/04/11,25.987
2011/04/12,19.794
2011/04/13,46.305
2011/04/14,10.286
2011/04/15,-5.383
2011/04/16,4.894
2011/04/17,18.412
2011/04/18,14.663
2011/04/19,0.036
2011/04/20,2.557
2011/04/21,15.325
2011/04/22,18.235
2011/04/23,17.519
2011/04/24,15.215
2011/04/25,20.642
2011/04/26,34.868
2011/04/27,12.901
2011/04/28,6.051
2011/04/29,47.204
2011/04/30,57.834
2011/05/01,42.646
2011/05/02,46.288
2011/05/03,63.413
2011/05/04,52.938
2011/05/05,60.95
2011/05/06,55.523
2011/05/07,52.186
2011/05/08,46.993
2011/05/09,71.008
2011/05/10,81.582
2011/05/11,66.14
2011/05/12,84.733
2011/05/13,67.147
2011/05/14,77.479
2011/05/15,80.925
2011/05/16,72.259
2011/05/17,84.603
2011/05/18,109.14
2011/05/19,124.369
2011/05/20,117.659
2011/05/21,116.387
2011/05/22,163.69
2011/05/23,131.493
2011/05/24,111.903
2011/05/25,151.791
2011/05/26,211.83
2011/05/27,233.919
2011/05/28,95.884
2011/05/29,95.61
2011/05/30,95.966
2011/05/31,67.736
2011/06/01,63.279
2011/06/02,62.439
2011/06/03,70.501
2011/06/04,75.78
2011/06/05,52.495
2011/06/06,81.33
2011/06/07,46.971
2011/06/08,38.508
2011/06/09,36.095
2011/06/10,27.209
2011/06/11,80.39
2011/06/12,93.768
2011/06/13,84.494
2011/06/14,99.534
2011/06/15,159.828
2011/06/16,135.796
2011/06/17,87.43
2011/06/18,82.299
2011/06/19,102.778
2011/06/20,75.033
2011/06/21,100.836
2011/06/22,124.572
2011/06/23,80.957
2011/06/24,110.491
2011/06/25,73.07
2011/06/26,51.273
2011/06/27,64.76
2011/06/28,61.934
2011/06/29,24.068
2011/06/30,24.967
2011/07/01,58.368
2011/07/02,44.273
2011/07/03,23.169
2011/07/04,11.768
2011/07/05,3.419
2011/07/06,-6.871
2011/07/07,5.639
2011/07/08,-16.551
2011/07/09,12.141
2011/07/10,8.237
2011/07/11,9.121
2011/07/12,4.986
2011/07/13,12.286
2011/07/14,3.705
2011/07/15,-4.615
2011/07/16,8.34
2011/07/17,7.323
2011/07/18,13.86
2011/07/19,21.688
2011/07/20,10.204
2011/07/21,14.748
2011/07/22,14.069
2011/07/23,0.553
2011/07/24,19.44
2011/07/25,17.926
2011/07/26,23.441
2011/07/27,17.261
2011/07/28,10.527
2011/07/29,9.398
2011/07/30,-0.773
2011/07/31,14.379
2011/08/01,24.11
2011/08/02,11.032
2011/08/03,23.884
2011/08/04,4.764
2011/08/05,-0.795
2011/08/06,-1.214
2011/08/07,-12.397
2011/08/08,-11.784
2011/08/09,-7.045
2011/08/10,-2.638
2011/08/11,-7.758
2011/08/12,-6.81
2011/08/13,-0.003
2011/08/14,-17.646
2011/08/15,-17.741
2011/08/16,-18.439
2011/08/17,-13.657
2011/08/18,-1.4
2011/08/19,-0.736
2011/08/20,1.858
2011/08/21,13.772
2011/08/22,28.207
2011/08/23,15.862
2011/08/24,-14.196
2011/08/25,-8.415
2011/08/26,5.888
2011/08/27,-9.121
2011/08/28,-8.441
2011/08/29,-12.82
2011/08/30,9.058
2011/08/31,8.398
2011/09/01,-8.655
2011/09/02,5.063
2011/09/03,3.589
2011/09/04,-10.987
2011/09/05,-17.638
2011/09/06,-11.507
2011/09/07,3.703
2011/09/08,-4.362
2011/09/09,-6.764
2011/09/10,11.275
2011/09/11,14.028
2011/09/12,-2.788
2011/09/13,-5.112
2011/09/14,-6.404
2011/09/15,4.797
2011/09/16,-9.146
2011/09/17,-17.663
2011/09/18,14.796
2011/09/19,-4.324
2011/09/20,-15.112
2011/09/21,-3.636
2011/09/22,13.326
2011/09/23,1.203
2011/09/24,-15.18
2011/09/25,0.313
2011/09/26,3.326
2011/09/27,-2.286
2011/09/28,-8.897
2011/09/29,-9.763
2011/09/30,-8.325
2011/10/01,-2.812
2011/10/02,-15.994
2011/10/03,-9.047
2011/10/04,-0.896
2011/10/05,-17.616
2011/10/06,-7.694
2011/10/07,-13.759
2011/10/08,1.531
2011/10/09,-17.126
2011/10/10,-8.871
2011/10/11,-22.651
2011/10/12,-18.245
2011/10/13,-29.927
2011/10/14,-15.458
2011/10/15,-0.473
2011/10/16,-19.829
2011/10/17,-23.539
2011/10/18,-20.998
2011/10/19,-12.156
2011/10/20,-27.143
2011/10/21,-12.563
2011/10/22,-30.511
2011/10/23,-25.621
2011/10/24,-20.828
2011/10/25,2.28
2011/10/26,-6.253
2011/10/27,1.788
2011/10/28,-18.783
2011/10/29,-18.671
2011/10/30,-18.906
2011/10/31,-9.444
2011/11/01,-6.257
2011/11/02,-3.107
2011/11/03,-2.651
2011/11/04,-14.613
2011/11/05,17.708
2011/11/06,17.777
2011/11/07,-4.071
2011/11/08,-12.446
2011/11/09,7.023
2011/11/10,13.614
2011/11/11,2.786
2011/11/12,-7.462
2011/11/13,16.25
2011/11/14,9.193
2011/11/15,13.125
2011/11/16,-4.458
2011/11/17,-2.394
2011/11/18,-1.09
2011/11/19,-10.018
2011/11/20,-19.023
2011/11/21,4.34
2011/11/22,-5.196
2011/11/23,-14.65
2011/11/24,-23.014
2011/11/25,-4.106
2011/11/26,-5.26
2011/11/27,-18.178
2011/11/28,-15.512
2011/11/29,-17.207
2011/11/30,-9.503
2011/12/01,15.779
2011/12/02,19.103
2011/12/03,-6.591
2011/12/04,10.382
2011/12/05,0.692
2011/12/06,11.614
2011/12/07,3.379
2011/12/08,11.146
2011/12/09,11.959
2011/12/10,15.792
2011/12/11,8.167
2011/12/12,10.374
2011/12/13,-5.799
2011/12/14,6.718
2011/12/15,-20.835
2011/12/16,-26.694
2011/12/17,-0.945
2011/12/18,9.858
2011/12/19,2.313
2011/12/20,-5.125
2011/12/21,0.567
2011/12/22,2
2011/12/23,5.613
2011/12/24,-6.722
2011/12/25,16.668
2011/12/26,32.068
2011/12/27,31.313
2011/12/28,3.049
2011/12/29,15.401
2011/12/30,5.626
2011/12/31,17.014
2012/01/01,-0.249
2012/01/02,2.216
2012/01/03,11.015
2012/01/04,8.743
2012/01/05,-0.115
2012/01/06,11.506
2012/01/07,27.59
2012/01/08,10.182
2012/01/09,-2.813
2012/01/10,-1.504
2012/01/11,7.239
2012/01/12,17.91
2012/01/13,15.8
2012/01/14,4.049
2012/01/15,9.032
2012/01/16,9.51
2012/01/17,11.373
2012/01/18,-0.628
2012/01/19,3.305
2012/01/20,-9.936
2012/01/21,0.56
2012/01/22,-2.249
2012/01/23,1.479
2012/01/24,-0.961
2012/01/25,7.457
2012/01/26,-15.338
2012/01/27,8.769
2012/01/28,3.465
2012/01/29,7.784
2012/01/30,16.365
2012/01/31,4.003
2012/02/01,2.639
2012/02/02,14.318
2012/02/03,26.752
2012/02/04,-0.346
2012/02/05,5.32
2012/02/06,-2.324
2012/02/07,4.114
2012/02/08,-3.505
2012/02/09,10.238
2012/02/10,11.148
2012/02/11,-0.295
2012/02/12,6.839
2012/02/13,-5.053
2012/02/14,-15.87
2012/02/15,-2.156
2012/02/16,1.101
2012/02/17,-13.314
2012/02/18,9.199
2012/02/19,14.144
2012/02/20,4.196
2012/02/21,-9.762
2012/02/22,7.447
2012/02/23,16.38
2012/02/24,-1.858
2012/02/25,19.508
2012/02/26,0.916
2012/02/27,-0.06
2012/02/28,16.856
2012/02/29,31.954
2012/03/01,12.329
2012/03/02,9.873
2012/03/03,-23.687
2012/03/04,-18.092
2012/03/05,-2.238
2012/03/06,23.715
2012/03/07,4.878
2012/03/08,5.36
2012/03/09,17.897
2012/03/10,14.048
2012/03/11,-5.433
2012/03/12,11.7
2012/03/13,13.227
2012/03/14,-8.406
2012/03/15,-14.111
2012/03/16,-1.408
2012/03/17,41.921
2012/03/18,29.404
2012/03/19,13.838
2012/03/20,2.949
2012/03/21,13.319
2012/03/22,-0.141
2012/03/23,-15.354
2012/03/24,-8.736
2012/03/25,26.235
2012/03/26,-2.106
2012/03/27,-5.267
2012/03/28,3.593
2012/03/29,24.392
2012/03/30,14.32
2012/03/31,8.486
2012/04/01,-1.634
2012/04/02,-6.912
2012/04/03,-8.221
2012/04/04,-7.171
2012/04/05,-16.006
2012/04/06,-0.187
2012/04/07,-9.503
2012/04/08,-14.035
2012/04/09,7.766
2012/04/10,2.043
2012/04/11,5.059
2012/04/12,-3.6
2012/04/13,-15.91
2012/04/14,-22.973
2012/04/15,-21.166
2012/04/16,-6.409
2012/04/17,6.554
2012/04/18,-10.148
2012/04/19,15.325
2012/04/20,26.65
2012/04/21,8.554
2012/04/22,3.778
2012/04/23,-5.306
2012/04/24,-11.291
2012/04/25,-12.21
2012/04/26,-1.21
2012/04/27,3.847
2012/04/28,11.934
2012/04/29,27.858
2012/04/30,27.246
2012/05/01,20.941
2012/05/02,19.947
2012/05/03,2.436
2012/05/04,-3.758
2012/05/05,1.14
2012/05/06,8.724
2012/05/07,7.912
2012/05/08,33.906
2012/05/09,27.773
2012/05/10,18.045
2012/05/11,0.964
2012/05/12,8.939
2012/05/13,-5.32
2012/05/14,-7.643
2012/05/15,-10.882
2012/05/16,-16.905
2012/05/17,-10.554
2012/05/18,-3.928
2012/05/19,4.417
2012/05/20,-3.487
2012/05/21,-5.736
2012/05/22,-25.253
2012/05/23,-22.42
2012/05/24,-16.338
2012/05/25,-8.473
2012/05/26,-14.925
2012/05/27,6.635
2012/05/28,-3.177
2012/05/29,-10.001
2012/05/30,-1.009
2012/05/31,9.366
2012/06/01,-6.76
2012/06/02,1.121
2012/06/03,4.365
2012/06/04,2.117
2012/06/05,8.948
2012/06/06,19.848
2012/06/07,0.822
2012/06/08,18.235
2012/06/09,20.537
2012/06/10,4.941
2012/06/11,12.137
2012/06/12,3.313
2012/06/13,26.367
2012/06/14,1.12
2012/06/15,16.621
2012/06/16,-2.323
2012/06/17,0.952
2012/06/18,2.306
2012/06/19,31.371
2012/06/20,-13.331
2012/06/21,5.957
2012/06/22,-0.286
2012/06/23,8.678
2012/06/24,1.704
2012/06/25,-3.45
2012/06/26,15.967
2012/06/27,7.654
2012/06/28,6.697
2012/06/29,-4.517
2012/06/30,-2.444
2012/07/01,-7.767
2012/07/02,4.507
2012/07/03,-11.961
2012/07/04,25.918
2012/07/05,8.882
2012/07/06,15.301
2012/07/07,2.823
2012/07/08,7.646
2012/07/09,12.629
2012/07/10,3.723
2012/07/11,-7.197
2012/07/12,-0.755
2012/07/13,11.937
2012/07/14,18.093
2012/07/15,13.086
2012/07/16,-2.046
2012/07/17,12.956
2012/07/18,7.69
2012/07/19,9.667
2012/07/20,-0.07
2012/07/21,-5.596
2012/07/22,-3.666
2012/07/23,-2.645
2012/07/24,8.469
2012/07/25,16.993
2012/07/26,29.614
2012/07/27,12.77
2012/07/28,15.528
2012/07/29,1.441
2012/07/30,41.302
2012/07/31,1.415
2012/08/01,-8.571
2012/08/02,9.947
2012/08/03,31.185
2012/08/04,18.753
2012/08/05,11.238
2012/08/06,4.925
2012/08/07,5.144
2012/08/08,10.516
2012/08/09,6.78
2012/08/10,8.217
2012/08/11,3.394
2012/08/12,26.587
2012/08/13,-5.296
2012/08/14,18.987
2012/08/15,32.027
2012/08/16,14.968
2012/08/17,-7.009
2012/08/18,-1.814
2012/08/19,12.499
2012/08/20,42.136
2012/08/21,33.229
2012/08/22,1.048
2012/08/23,5.594
2012/08/24,7.631
2012/08/25,-1.128
2012/08/26,15.312
2012/08/27,12.905
2012/08/28,1.246
2012/08/29,10.904
2012/08/30,10.888
2012/08/31,11.41
2012/09/01,23.08
2012/09/02,9.262
2012/09/03,0.879
2012/09/04,-15.103
2012/09/05,30.044
2012/09/06,24.827
2012/09/07,27.408
2012/09/08,25.172
2012/09/09,-1.255
2012/09/10,6.422
2012/09/11,17.94
2012/09/12,-3.862
2012/09/13,-1.354
2012/09/14,19.331
2012/09/15,1.111
2012/09/16,9.149
2012/09/17,7.741
2012/09/18,36.68
2012/09/19,-2.632
2012/09/20,-9.386
2012/09/21,0.701
2012/09/22,18.286
2012/09/23,9.78
2012/09/24,6.677
2012/09/25,5.412
2012/09/26,2.293
2012/09/27,6.391
2012/09/28,12.735
2012/09/29,17.498
2012/09/30,13.237
2012/10/01,-5.914
2012/10/02,-14.688
2012/10/03,3.049
2012/10/04,-0.609
2012/10/05,-10.09
2012/10/06,-13.649
2012/10/07,-0.761
2012/10/08,7.653
2012/10/09,4.666
2012/10/10,16.359
2012/10/11,8.999
2012/10/12,-5.932
2012/10/13,-3.571
2012/10/14,-8.3
2012/10/15,9.266
2012/10/16,19.821
2012/10/17,6.011
2012/10/18,11.949
2012/10/19,16.279
2012/10/20,2.017
2012/10/21,16.454
2012/10/22,0.604
2012/10/23,-1.076
2012/10/24,-0.212
2012/10/25,-1.029
2012/10/26,4.746
2012/10/27,24.799
2012/10/28,16.771
2012/10/29,10.982
2012/10/30,4.557
2012/10/31,2.247
2012/11/01,0.486
2012/11/02,-2.069
2012/11/03,9.29
2012/11/04,3.821
2012/11/05,6.778
2012/11/06,3.422
2012/11/07,6.811
2012/11/08,20.162
2012/11/09,4.238
2012/11/10,-6.454
2012/11/11,-5.045
2012/11/12,-6.729
2012/11/13,-10.988
2012/11/14,5.099
2012/11/15,3.83
2012/11/16,-1.321
2012/11/17,2.767
2012/11/18,0.122
2012/11/19,-12.449
2012/11/20,7.485
2012/11/21,2.775
2012/11/22,-2.762
2012/11/23,-0.907
2012/11/24,4.881
2012/11/25,6.457
2012/11/26,12.408
2012/11/27,16.668
2012/11/28,12.522
2012/11/29,24.035
2012/11/30,2.241
2012/12/01,5.314
2012/12/02,1.585
2012/12/03,14.215
2012/12/04,-13.982
2012/12/05,-19.504
2012/12/06,-12.924
2012/12/07,-8.595
2012/12/08,-10.938
2012/12/09,-10.361
2012/12/10,-14.084
2012/12/11,-8.531
2012/12/12,-13.342
2012/12/13,-24.689
2012/12/14,-16.759
2012/12/15,-29.326
2012/12/16,-25.109
2012/12/17,-20.734
2012/12/18,-1.657
2012/12/19,16.266
2012/12/20,-12.887
2012/12/21,-7.732
2012/12/22,-7.13
2012/12/23,13.397
2012/12/24,-8.518
2012/12/25,-8.153
2012/12/26,-12.017
2012/12/27,8.574
2012/12/28,24.138
2012/12/29,24.58
2012/12/30,13.585
2012/12/31,26.988
2013/01/01,12.685
2013/01/02,-1.849
2013/01/03,20.89
2013/01/04,10.866
2013/01/05,1.373
2013/01/06,-18.252
2013/01/07,8.678
2013/01/08,13.824
2013/01/09,0.506
2013/01/10,-3.062
2013/01/11,-12.95
2013/01/12,-16.229
2013/01/13,-8.664
2013/01/14,-8.161
2013/01/15,-8.769
2013/01/16,-13.018
2013/01/17,-11.614
2013/01/18,-16.368
2013/01/19,-1.913
2013/01/20,4.374
2013/01/21,0.474
2013/01/22,-12.159
2013/01/23,1.912
2013/01/24,-8.129
2013/01/25,0.919
2013/01/26,10.24
2013/01/27,11.173
2013/01/28,-3.77
2013/01/29,0.906
2013/01/30,14.43
2013/01/31,23.163
2013/02/01,32.295
2013/02/02,8.019
2013/02/03,9.273
2013/02/04,16.535
2013/02/05,22.251
2013/02/06,17.131
2013/02/07,13.376
2013/02/08,14.716
2013/02/09,13.506
2013/02/10,11.101
2013/02/11,20.092
2013/02/12,5.694
2013/02/13,9.376
2013/02/14,4.042
2013/02/15,8.567
2013/02/16,26.27
2013/02/17,30.96
2013/02/18,21.549
2013/02/19,8.7
2013/02/20,23.384
2013/02/21,43.36
2013/02/22,21.424
2013/02/23,29.96
2013/02/24,18.28
2013/02/25,22.638
2013/02/26,31.411
2013/02/27,38.307
2013/02/28,20.356
2013/03/01,14.996
2013/03/02,6.583
2013/03/03,6.22
2013/03/04,16.175
2013/03/05,18.94
2013/03/06,8.317
2013/03/07,-6.234
2013/03/08,16.105
2013/03/09,16.057
2013/03/10,30.864
2013/03/11,17.12
2013/03/12,-6.683
2013/03/13,-1.58
2013/03/14,22.629
2013/03/15,35.933
2013/03/16,27.176
2013/03/17,41.917
2013/03/18,26.956
2013/03/19,32.466
2013/03/20,32.396
2013/03/21,62.816
2013/03/22,57.262
2013/03/23,46.802
2013/03/24,54.184
2013/03/25,34.392
2013/03/26,73.035
2013/03/27,35.227
2013/03/28,34.853
2013/03/29,39.151
2013/03/30,41.841
2013/03/31,16.673
2013/04/01,37.126
2013/04/02,36.039
2013/04/03,34.832
2013/04/04,4.951
2013/04/05,-5.289
2013/04/06,18.037
2013/04/07,4.06
2013/04/08,21.579
2013/04/09,29.613
2013/04/10,53.629
2013/04/11,23.197
2013/04/12,7.817
2013/04/13,8.269
2013/04/14,12.984
2013/04/15,-5.355
2013/04/16,10.04
2013/04/17,12.249
2013/04/18,30.537
2013/04/19,15.639
2013/04/20,4.748
2013/04/21,22.119
2013/04/22,14.468
2013/04/23,12.03
2013/04/24,5.716
2013/04/25,8.312
2013/04/26,24.295
2013/04/27,15.948
2013/04/28,15.423
2013/04/29,27.458
2013/04/30,16.533
2013/05/01,10.907
2013/05/02,-2.148
2013/05/03,17.883
2013/05/04,15.264
2013/05/05,-1.531
2013/05/06,20.03
2013/05/07,15.407
2013/05/08,15.171
2013/05/09,16.303
2013/05/10,5.624
2013/05/11,20.018
2013/05/12,28.59
2013/05/13,20.917
2013/05/14,14.602
2013/05/15,8.933
2013/05/16,14.905
2013/05/17,22.015
2013/05/18,9.288
2013/05/19,19.767
2013/05/20,-9.429
2013/05/21,-7.066
2013/05/22,3.467
2013/05/23,8.957
2013/05/24,13.957
2013/05/25,8.542
2013/05/26,8.829
2013/05/27,9.662
2013/05/28,6
2013/05/29,23.124
2013/05/30,27.417
2013/05/31,27.863
2013/06/01,42.338
2013/06/02,40.887
2013/06/03,57.777
2013/06/04,60.139
2013/06/05,57.2
2013/06/06,57.456
2013/06/07,31.399
2013/06/08,38.732
2013/06/09,36.242
2013/06/10,29.669
2013/06/11,36.323
2013/06/12,49.377
2013/06/13,49.898
2013/06/14,24.482
2013/06/15,18.556
2013/06/16,15.476
2013/06/17,27.45
2013/06/18,15.032
2013/06/19,-12.486
2013/06/20,0.571
2013/06/21,21.21
2013/06/22,28.231
2013/06/23,24.109
2013/06/24,8.1
2013/06/25,13.38
2013/06/26,11.813
2013/06/27,-0.92
2013/06/28,21.025
2013/06/29,20.255
2013/06/30,19.437
2013/07/01,4.902
2013/07/02,15.551
2013/07/03,46.997
2013/07/04,30.281
2013/07/05,23.122
2013/07/06,11.854
2013/07/07,22.994
2013/07/08,35.581
2013/07/09,37.188
2013/07/10,17.097
2013/07/11,56.721
2013/07/12,37.105
2013/07/13,15.125
2013/07/14,25.469
2013/07/15,30.403
2013/07/16,31.912
2013/07/17,20.913
2013/07/18,22.041
2013/07/19,17.328
2013/07/20,26.058
2013/07/21,17.018
2013/07/22,31.371
2013/07/23,17.79
2013/07/24,13.507
2013/07/25,-1.171
2013/07/26,11.266
2013/07/27,36.621
2013/07/28,27.849
2013/07/29,17.676
2013/07/30,31.816
2013/07/31,39.327
2013/08/01,30.559
2013/08/02,30.55
2013/08/03,34.535
2013/08/04,30.207
2013/08/05,35.226
2013/08/06,41.368
2013/08/07,57.115
2013/08/08,50.345
2013/08/09,55.308
2013/08/10,41.15
2013/08/11,41.628
2013/08/12,61.883
2013/08/13,33.426
2013/08/14,43.362
2013/08/15,42.157
2013/08/16,50.159
2013/08/17,44.986
2013/08/18,52.527
2013/08/19,30.989
2013/08/20,36.758
2013/08/21,44.022
2013/08/22,43.26
2013/08/23,37.609
2013/08/24,44.217
2013/08/25,29.798
2013/08/26,27.771
2013/08/27,41.863
2013/08/28,28.929
2013/08/29,47.52
2013/08/30,50.493
2013/08/31,46.128
2013/09/01,56.44
2013/09/02,56.615
2013/09/03,36.275
2013/09/04,48.794
2013/09/05,42.765
2013/09/06,46.175
2013/09/07,33.47
2013/09/08,28.831
2013/09/09,50.256
2013/09/10,53.224
2013/09/11,49.063
2013/09/12,46.566
2013/09/13,38.089
2013/09/14,35.674
2013/09/15,49.159
2013/09/16,33.922
2013/09/17,48.263
2013/09/18,15.384
2013/09/19,45.89
2013/09/20,35.347
2013/09/21,51.23
2013/09/22,69.462
2013/09/23,50.84
2013/09/24,40.87
2013/09/25,57.98
2013/09/26,51.875
2013/09/27,43.272
2013/09/28,35.267
2013/09/29,15.884
2013/09/30,24.588
2013/10/01,45.756
2013/10/02,52.055
2013/10/03,40.051
2013/10/04,30.68
2013/10/05,36.663
2013/10/06,51.974
2013/10/07,26.247
2013/10/08,26.561
2013/10/09,29.563
2013/10/10,23.742
2013/10/11,36.51
2013/10/12,46.458
2013/10/13,63.164
2013/10/14,87.032
2013/10/15,74.353
2013/10/16,97.58
2013/10/17,60.087
2013/10/18,67.435
2013/10/19,94.962
2013/10/20,60.63
2013/10/21,83.989
2013/10/22,108.677
2013/10/23,72.875
2013/10/24,67.663
2013/10/25,76.761
2013/10/26,120.139
2013/10/27,59.089
2013/10/28,56.384
2013/10/29,32.83
2013/10/30,36.153
2013/10/31,67.13
2013/11/01,64.088
2013/11/02,46.14
2013/11/03,39.528
2013/11/04,38.809
2013/11/05,17.836
2013/11/06,42.331
2013/11/07,41.145
2013/11/08,14.179
2013/11/09,-13.477
2013/11/10,21.003
2013/11/11,35.876
2013/11/12,54.537
2013/11/13,36.57
2013/11/14,9.764
2013/11/15,9.134
2013/11/16,17.258
2013/11/17,34.392
2013/11/18,32.398
2013/11/19,26.676
2013/11/20,18.995
2013/11/21,15.493
2013/11/22,38.7
2013/11/23,49.413
2013/11/24,24.009
2013/11/25,9.87
2013/11/26,8.194
2013/11/27,-0.139
2013/11/28,23.136
2013/11/29,38.982
2013/11/30,15.422
2013/12/01,33.058
2013/12/02,22.071
2013/12/03,34.984
2013/12/04,31.126
2013/12/05,27.882
2013/12/06,36.936
2013/12/07,36.457
2013/12/08,28.784
2013/12/09,31.638
2013/12/10,40.027
2013/12/11,56.08
2013/12/12,40.224
