Date,activeaddresses3ema
2014/04/26,154404
2014/04/27,163177
2014/04/28,165368
2014/04/29,167578
2014/04/30,166840
2014/05/01,160758
2014/05/02,152250
2014/05/03,134673
2014/05/04,145684
2014/05/05,146910
2014/05/06,157657
2014/05/07,159752
2014/05/08,163273
2014/05/09,163280
2014/05/10,149448
2014/05/11,157481
2014/05/12,156141
2014/05/13,152828
2014/05/14,156876
2014/05/15,166954
2014/05/16,161243
2014/05/17,154844
2014/05/18,166280
2014/05/19,175938
2014/05/20,183530
2014/05/21,170748
2014/05/22,166954
2014/05/23,171726
2014/05/24,148428
2014/05/25,167935
2014/05/26,169519
2014/05/27,174363
2014/05/28,179374
2014/05/29,175628
2014/05/30,164056
2014/05/31,155355
2014/06/01,173345
2014/06/02,174396
2014/06/03,180977
2014/06/04,176281
2014/06/05,180122
2014/06/06,177294
2014/06/07,158879
2014/06/08,166260
2014/06/09,166339
2014/06/10,172760
2014/06/11,173816
2014/06/12,174657
2014/06/13,174314
2014/06/14,162052
2014/06/15,169362
2014/06/16,173680
2014/06/17,179573
2014/06/18,173931
2014/06/19,166508
2014/06/20,161030
2014/06/21,157529
2014/06/22,170899
2014/06/23,167282
2014/06/24,171643
2014/06/25,173662
2014/06/26,166576
2014/06/27,167351
2014/06/28,155610
2014/06/29,164757
2014/06/30,173887
2014/07/01,180275
2014/07/02,181294
2014/07/03,171447
2014/07/04,158379
2014/07/05,143683
2014/07/06,163980
2014/07/07,175162
2014/07/08,194793
2014/07/09,189853
2014/07/10,180585
2014/07/11,175638
2014/07/12,164903
2014/07/13,176753
2014/07/14,169744
2014/07/15,163813
2014/07/16,155507
2014/07/17,155708
2014/07/18,153363
2014/07/19,142969
2014/07/20,155900
2014/07/21,150507
2014/07/22,145732
2014/07/23,150967
2014/07/24,152094
2014/07/25,154786
2014/07/26,140012
2014/07/27,155022
2014/07/28,153675
2014/07/29,149472
2014/07/30,153974
2014/07/31,154758
2014/08/01,153942
2014/08/02,140997
2014/08/03,149110
2014/08/04,149660
2014/08/05,164129
2014/08/06,173072
2014/08/07,166503
2014/08/08,160046
2014/08/09,146104
2014/08/10,161512
2014/08/11,165861
2014/08/12,171072
2014/08/13,172573
2014/08/14,174873
2014/08/15,169216
2014/08/16,164519
2014/08/17,174132
2014/08/18,173934
2014/08/19,169780
2014/08/20,166945
2014/08/21,170172
2014/08/22,165957
2014/08/23,150673
2014/08/24,170584
2014/08/25,164476
2014/08/26,166934
2014/08/27,167805
2014/08/28,169011
2014/08/29,156947
2014/08/30,153917
2014/08/31,165945
2014/09/01,167876
2014/09/02,165642
2014/09/03,159668
2014/09/04,156664
2014/09/05,159342
2014/09/06,148871
2014/09/07,183979
2014/09/08,177109
2014/09/09,173580
2014/09/10,191196
2014/09/11,173032
2014/09/12,159529
2014/09/13,147215
2014/09/14,178783
2014/09/15,173182
2014/09/16,186786
2014/09/17,178613
2014/09/18,175257
2014/09/19,162993
2014/09/20,156256
2014/09/21,163980
2014/09/22,171042
2014/09/23,172247
2014/09/24,167965
2014/09/25,172905
2014/09/26,165139
2014/09/27,158362
2014/09/28,187498
2014/09/29,175249
2014/09/30,185225
2014/10/01,187239
2014/10/02,173889
2014/10/03,164123
2014/10/04,156491
2014/10/05,191218
2014/10/06,176940
2014/10/07,177463
2014/10/08,173940
2014/10/09,169093
2014/10/10,169888
2014/10/11,158430
2014/10/12,189390
2014/10/13,186136
2014/10/14,188511
2014/10/15,187153
2014/10/16,172254
2014/10/17,167812
2014/10/18,160279
2014/10/19,187210
2014/10/20,180915
2014/10/21,182972
2014/10/22,178890
2014/10/23,176003
2014/10/24,171322
2014/10/25,179174
2014/10/26,185105
2014/10/27,189448
2014/10/28,181158
2014/10/29,178041
2014/10/30,178688
2014/10/31,177589
2014/11/01,164619
2014/11/02,204307
2014/11/03,191347
2014/11/04,186954
2014/11/05,179816
2014/11/06,187864
2014/11/07,188464
2014/11/08,168608
2014/11/09,191342
2014/11/10,190431
2014/11/11,182970
2014/11/12,190413
2014/11/13,188053
2014/11/14,193630
2014/11/15,175594
2014/11/16,201739
2014/11/17,193556
2014/11/18,188229
2014/11/19,182821
2014/11/20,185729
2014/11/21,182238
2014/11/22,170507
2014/11/23,198281
2014/11/24,189324
2014/11/25,187360
2014/11/26,181309
2014/11/27,183691
2014/11/28,184764
2014/11/29,174805
2014/11/30,214685
2014/12/01,202946
2014/12/02,209114
2014/12/03,205970
2014/12/04,196980
2014/12/05,198152
2014/12/06,183533
2014/12/07,211850
2014/12/08,212573
2014/12/09,203654
2014/12/10,200827
2014/12/11,193966
2014/12/12,185297
2014/12/13,173338
2014/12/14,211104
2014/12/15,215667
2014/12/16,217550
2014/12/17,213092
2014/12/18,212654
2014/12/19,197417
2014/12/20,213869
2014/12/21,212801
2014/12/22,216568
2014/12/23,215753
2014/12/24,193204
2014/12/25,170980
2014/12/26,167279
2014/12/27,178795
2014/12/28,211558
2014/12/29,190023
2014/12/30,186100
2014/12/31,172142
2015/01/01,143570
2015/01/02,164016
2015/01/03,190105
2015/01/04,199807
2015/01/05,203977
2015/01/06,192662
2015/01/07,185179
2015/01/08,191861
2015/01/09,200399
2015/01/10,222908
2015/01/11,223321
2015/01/12,204395
2015/01/13,215033
2015/01/14,220090
2015/01/15,227013
2015/01/16,219683
2015/01/17,235420
2015/01/18,230076
2015/01/19,224327
2015/01/20,211398
2015/01/21,207643
2015/01/22,203870
2015/01/23,195810
2015/01/24,189599
2015/01/25,239077
2015/01/26,236319
2015/01/27,228325
2015/01/28,202219
2015/01/29,194725
2015/01/30,181071
2015/01/31,216550
2015/02/01,219968
2015/02/02,205005
2015/02/03,206590
2015/02/04,203792
2015/02/05,196125
2015/02/06,191956
2015/02/07,180479
2015/02/08,222911
2015/02/09,210729
2015/02/10,207151
2015/02/11,202438
2015/02/12,204447
2015/02/13,233487
2015/02/14,235906
2015/02/15,278294
2015/02/16,255227
2015/02/17,247250
2015/02/18,232163
2015/02/19,208360
2015/02/20,211811
2015/02/21,229837
2015/02/22,231847
2015/02/23,224610
2015/02/24,213777
2015/02/25,205678
2015/02/26,200402
2015/02/27,206565
2015/02/28,231850
2015/03/01,236936
2015/03/02,242422
2015/03/03,235074
2015/03/04,223807
2015/03/05,220737
2015/03/06,210240
2015/03/07,215915
2015/03/08,228008
2015/03/09,224852
2015/03/10,219221
2015/03/11,216079
2015/03/12,217393
2015/03/13,215292
2015/03/14,221372
2015/03/15,223183
2015/03/16,228115
2015/03/17,214020
2015/03/18,211095
2015/03/19,222286
2015/03/20,215280
2015/03/21,215658
2015/03/22,223289
2015/03/23,224473
2015/03/24,205937
2015/03/25,196238
2015/03/26,195264
2015/03/27,200570
2015/03/28,204271
2015/03/29,229797
2015/03/30,228594
2015/03/31,226757
2015/04/01,228225
2015/04/02,226029
2015/04/03,217688
2015/04/04,221850
2015/04/05,233700
2015/04/06,222921
2015/04/07,223585
2015/04/08,225046
2015/04/09,218945
2015/04/10,224402
2015/04/11,233594
2015/04/12,229209
2015/04/13,231715
2015/04/14,226714
2015/04/15,211794
2015/04/16,204882
2015/04/17,204172
2015/04/18,216134
2015/04/19,231656
2015/04/20,223701
2015/04/21,221493
2015/04/22,227782
2015/04/23,226474
2015/04/24,227642
2015/04/25,234749
2015/04/26,237491
2015/04/27,225187
2015/04/28,226351
2015/04/29,224556
2015/04/30,218818
2015/05/01,205421
2015/05/02,225658
2015/05/03,224686
2015/05/04,223966
2015/05/05,226610
2015/05/06,231611
2015/05/07,229212
2015/05/08,244385
2015/05/09,226535
2015/05/10,236296
2015/05/11,233292
2015/05/12,234364
2015/05/13,225332
2015/05/14,216831
2015/05/15,216563
2015/05/16,228773
2015/05/17,231643
2015/05/18,224675
2015/05/19,224986
2015/05/20,226378
2015/05/21,218331
2015/05/22,219658
2015/05/23,208719
2015/05/24,236620
2015/05/25,227985
2015/05/26,231322
2015/05/27,228829
2015/05/28,226631
2015/05/29,244233
2015/05/30,265863
2015/05/31,266144
2015/06/01,268507
2015/06/02,269769
2015/06/03,260905
2015/06/04,248631
2015/06/05,242801
2015/06/06,240216
2015/06/07,237946
2015/06/08,230364
2015/06/09,233247
2015/06/10,269993
2015/06/11,256631
2015/06/12,258934
2015/06/13,253205
2015/06/14,259152
2015/06/15,272231
2015/06/16,261147
2015/06/17,275448
2015/06/18,258031
2015/06/19,253050
2015/06/20,246865
2015/06/21,252142
2015/06/22,231038
2015/06/23,250555
2015/06/24,239877
2015/06/25,221611
2015/06/26,238959
2015/06/27,256203
2015/06/28,249156
2015/06/29,247676
2015/06/30,264243
2015/07/01,266067
2015/07/02,271282
2015/07/03,269433
2015/07/04,260591
2015/07/05,266321
2015/07/06,277058
2015/07/07,280366
2015/07/08,283448
2015/07/09,283450
2015/07/10,286592
2015/07/11,286915
2015/07/12,285614
2015/07/13,270103
2015/07/14,262616
2015/07/15,246942
2015/07/16,245015
2015/07/17,233879
2015/07/18,231984
2015/07/19,247598
2015/07/20,248183
2015/07/21,242406
2015/07/22,121203
2015/07/23,60601
2015/07/24,30301
2015/07/25,15150
2015/07/26,7575
2015/07/27,3788
2015/07/28,131333
2015/07/29,200905
2015/07/30,223726
2015/07/31,247363
2015/08/01,257213
2015/08/02,258752
2015/08/03,253262
2015/08/04,256706
2015/08/05,268659
2015/08/06,263323
2015/08/07,256111
2015/08/08,253712
2015/08/09,247285
2015/08/10,250563
2015/08/11,243388
2015/08/12,244802
2015/08/13,241385
2015/08/14,238833
2015/08/15,237816
2015/08/16,242178
2015/08/17,244081
2015/08/18,255718
2015/08/19,257674
2015/08/20,248624
2015/08/21,246080
2015/08/22,257131
2015/08/23,257788
2015/08/24,266017
2015/08/25,260040
2015/08/26,257823
2015/08/27,250798
2015/08/28,258738
2015/08/29,228595
2015/08/30,242635
2015/08/31,254221
2015/09/01,265276
2015/09/02,261914
2015/09/03,264617
2015/09/04,243721
2015/09/05,266153
2015/09/06,265310
2015/09/07,203126
2015/09/08,248339
2015/09/09,124170
2015/09/10,170541
2015/09/11,218573
2015/09/12,235754
2015/09/13,261867
2015/09/14,264905
2015/09/15,272824
2015/09/16,262188
2015/09/17,264063
2015/09/18,275932
2015/09/19,259942
2015/09/20,275731
2015/09/21,281336
2015/09/22,300819
2015/09/23,277418
2015/09/24,264848
2015/09/25,262965
2015/09/26,271342
2015/09/27,274244
2015/09/28,269629
2015/09/29,288037
2015/09/30,289896
2015/10/01,272873
2015/10/02,271653
2015/10/03,251075
2015/10/04,265464
2015/10/05,263338
2015/10/06,272645
2015/10/07,272748
2015/10/08,276360
2015/10/09,251968
2015/10/10,275212
2015/10/11,271770
2015/10/12,276783
2015/10/13,272951
2015/10/14,273365
2015/10/15,301658
2015/10/16,297774
2015/10/17,316618
2015/10/18,307542
2015/10/19,310085
2015/10/20,331579
2015/10/21,324718
2015/10/22,318710
2015/10/23,317073
2015/10/24,329872
2015/10/25,332511
2015/10/26,339079
2015/10/27,328001
2015/10/28,316614
2015/10/29,330541
2015/10/30,336337
2015/10/31,331730
2015/11/01,332459
2015/11/02,337080
2015/11/03,363485
2015/11/04,397583
2015/11/05,389610
2015/11/06,383411
2015/11/07,348548
2015/11/08,347806
2015/11/09,356909
2015/11/10,346419
2015/11/11,344320
2015/11/12,337885
2015/11/13,325600
2015/11/14,340398
2015/11/15,358719
2015/11/16,345384
2015/11/17,332590
2015/11/18,348027
2015/11/19,331592
2015/11/20,327027
2015/11/21,334662
2015/11/22,338845
2015/11/23,321903
2015/11/24,333455
2015/11/25,331316
2015/11/26,340909
2015/11/27,323355
2015/11/28,341795
2015/11/29,311215
2015/11/30,374697
2015/12/01,372060
2015/12/02,376776
2015/12/03,350094
2015/12/04,339117
2015/12/05,374856
2015/12/06,377273
2015/12/07,380532
2015/12/08,388310
2015/12/09,406668
2015/12/10,414608
2015/12/11,397452
2015/12/12,435989
2015/12/13,426226
2015/12/14,451939
2015/12/15,438194
2015/12/16,425890
2015/12/17,421855
2015/12/18,415692
2015/12/19,433064
2015/12/20,399423
2015/12/21,423070
2015/12/22,421149
2015/12/23,418208
2015/12/24,413953
2015/12/25,377523
2015/12/26,373915
2015/12/27,368557
2015/12/28,367628
2015/12/29,368847
2015/12/30,371056
2015/12/31,350485
2016/01/01,307361
2016/01/02,343129
2016/01/03,332726
2016/01/04,346229
2016/01/05,358632
2016/01/06,350204
2016/01/07,355055
2016/01/08,357826
2016/01/09,378847
2016/01/10,376471
2016/01/11,383928
2016/01/12,386342
2016/01/13,366477
2016/01/14,365387
2016/01/15,364107
2016/01/16,399092
2016/01/17,427761
2016/01/18,421355
2016/01/19,393152
2016/01/20,481938
2016/01/21,458914
2016/01/22,442538
2016/01/23,437048
2016/01/24,420488
2016/01/25,431793
2016/01/26,449228
2016/01/27,440959
2016/01/28,452845
2016/01/29,453078
2016/01/30,444409
2016/01/31,419652
2016/02/01,480053
2016/02/02,540166
2016/02/03,498878
2016/02/04,452749
2016/02/05,441361
2016/02/06,435555
2016/02/07,448058
2016/02/08,429339
2016/02/09,448138
2016/02/10,435077
2016/02/11,427984
2016/02/12,417229
2016/02/13,409562
2016/02/14,417728
2016/02/15,430706
2016/02/16,418347
2016/02/17,449180
2016/02/18,434165
2016/02/19,435343
2016/02/20,440309
2016/02/21,447817
2016/02/22,443525
2016/02/23,452294
2016/02/24,431559
2016/02/25,453520
2016/02/26,438995
2016/02/27,427446
2016/02/28,429460
2016/02/29,460380
2016/03/01,468955
2016/03/02,483759
2016/03/03,484092
2016/03/04,475676
2016/03/05,472512
2016/03/06,413195
2016/03/07,390591
2016/03/08,403529
2016/03/09,430590
2016/03/10,408194
2016/03/11,397299
2016/03/12,369598
2016/03/13,368509
2016/03/14,385362
2016/03/15,392703
2016/03/16,390550
2016/03/17,410517
2016/03/18,400320
2016/03/19,379769
2016/03/20,369007
2016/03/21,376498
2016/03/22,395764
2016/03/23,368171
2016/03/24,375861
2016/03/25,367671
2016/03/26,393177
2016/03/27,370623
2016/03/28,414617
2016/03/29,471535
2016/03/30,453940
2016/03/31,414014
2016/04/01,409423
2016/04/02,413522
2016/04/03,406900
2016/04/04,412035
2016/04/05,411519
2016/04/06,414805
2016/04/07,401336
2016/04/08,387709
2016/04/09,383778
2016/04/10,366293
2016/04/11,394685
2016/04/12,431264
2016/04/13,431785
2016/04/14,426607
2016/04/15,402972
2016/04/16,390340
2016/04/17,396449
2016/04/18,411620
2016/04/19,413919
2016/04/20,412914
2016/04/21,414228
2016/04/22,402778
2016/04/23,401094
2016/04/24,401725
2016/04/25,422961
2016/04/26,434867
2016/04/27,429758
2016/04/28,424143
2016/04/29,444229
2016/04/30,413478
2016/05/01,394566
2016/05/02,408796
2016/05/03,415349
2016/05/04,413907
2016/05/05,405351
2016/05/06,398705
2016/05/07,385169
2016/05/08,371425
2016/05/09,393722
2016/05/10,409739
2016/05/11,409810
2016/05/12,411579
2016/05/13,402637
2016/05/14,402235
2016/05/15,390798
2016/05/16,419004
2016/05/17,427402
2016/05/18,443563
2016/05/19,422254
2016/05/20,409776
2016/05/21,412544
2016/05/22,402922
2016/05/23,420306
2016/05/24,441344
2016/05/25,445891
2016/05/26,429845
2016/05/27,443201
2016/05/28,439767
2016/05/29,404388
2016/05/30,448586
2016/05/31,442180
2016/06/01,446549
2016/06/02,442977
2016/06/03,443033
2016/06/04,427007
2016/06/05,418629
2016/06/06,432425
2016/06/07,437575
2016/06/08,435146
2016/06/09,450003
2016/06/10,453027
2016/06/11,433802
2016/06/12,438752
2016/06/13,470106
2016/06/14,472082
2016/06/15,484731
2016/06/16,494141
2016/06/17,501752
2016/06/18,498843
2016/06/19,471368
2016/06/20,470290
2016/06/21,494274
2016/06/22,477892
2016/06/23,487040
2016/06/24,478470
2016/06/25,484807
2016/06/26,469009
2016/06/27,436633
2016/06/28,434064
2016/06/29,422075
2016/06/30,432079
2016/07/01,440967
2016/07/02,424708
2016/07/03,404335
2016/07/04,422798
2016/07/05,424531
2016/07/06,407933
2016/07/07,399408
2016/07/08,398895
2016/07/09,397624
2016/07/10,373275
2016/07/11,401228
2016/07/12,396707
2016/07/13,379763
2016/07/14,388969
2016/07/15,390429
2016/07/16,400266
2016/07/17,385685
2016/07/18,405339
2016/07/19,400364
2016/07/20,398754
2016/07/21,405955
2016/07/22,406302
2016/07/23,400767
2016/07/24,386959
2016/07/25,414780
2016/07/26,430345
2016/07/27,428719
2016/07/28,425831
2016/07/29,269584
2016/07/30,288022
2016/07/31,354427
2016/08/01,400882
2016/08/02,435781
2016/08/03,441791
2016/08/04,439558
2016/08/05,429133
2016/08/06,408120
2016/08/07,399354
2016/08/08,434447
2016/08/09,432543
2016/08/10,460518
2016/08/11,461855
2016/08/12,449905
2016/08/13,430366
2016/08/14,412464
2016/08/15,437122
2016/08/16,465356
2016/08/17,466069
2016/08/18,447767
2016/08/19,436600
2016/08/20,444917
2016/08/21,415337
2016/08/22,437620
2016/08/23,444887
2016/08/24,455567
2016/08/25,428544
2016/08/26,421511
2016/08/27,416107
2016/08/28,385508
2016/08/29,417270
2016/08/30,444319
2016/08/31,446153
2016/09/01,436451
2016/09/02,435140
2016/09/03,421129
2016/09/04,400682
2016/09/05,433289
2016/09/06,447281
2016/09/07,461936
2016/09/08,447181
2016/09/09,437862
2016/09/10,420981
2016/09/11,409734
2016/09/12,434626
2016/09/13,453903
2016/09/14,442973
2016/09/15,435402
2016/09/16,431763
2016/09/17,443805
2016/09/18,401983
2016/09/19,413495
2016/09/20,441095
2016/09/21,450376
2016/09/22,441174
2016/09/23,431593
2016/09/24,428011
2016/09/25,413713
2016/09/26,446714
2016/09/27,468080
2016/09/28,465281
2016/09/29,463043
2016/09/30,481470
2016/10/01,463299
2016/10/02,433962
2016/10/03,500955
2016/10/04,511746
2016/10/05,510260
2016/10/06,522751
2016/10/07,513800
2016/10/08,500182
2016/10/09,473089
2016/10/10,452010
2016/10/11,491777
2016/10/12,477634
2016/10/13,462937
2016/10/14,463108
2016/10/15,438305
2016/10/16,420351
2016/10/17,446945
2016/10/18,460943
2016/10/19,443063
2016/10/20,494295
2016/10/21,504902
2016/10/22,476369
2016/10/23,442785
2016/10/24,487096
2016/10/25,524767
2016/10/26,542889
2016/10/27,593001
2016/10/28,546352
2016/10/29,503352
2016/10/30,456059
2016/10/31,485620
2016/11/01,512593
2016/11/02,511204
2016/11/03,512533
2016/11/04,493421
2016/11/05,485783
2016/11/06,475012
2016/11/07,503253
2016/11/08,543347
2016/11/09,544165
2016/11/10,534934
2016/11/11,517914
2016/11/12,512295
2016/11/13,490883
2016/11/14,526185
2016/11/15,547785
2016/11/16,548237
2016/11/17,549330
2016/11/18,549240
2016/11/19,536823
2016/11/20,527032
2016/11/21,537627
2016/11/22,526528
2016/11/23,549332
2016/11/24,588262
2016/11/25,589873
2016/11/26,584974
2016/11/27,547016
2016/11/28,583365
2016/11/29,576310
2016/11/30,560195
2016/12/01,551318
2016/12/02,590453
2016/12/03,601429
2016/12/04,588535
2016/12/05,596393
2016/12/06,633861
2016/12/07,638629
2016/12/08,608427
2016/12/09,573965
2016/12/10,531269
2016/12/11,513368
2016/12/12,523035
2016/12/13,543904
2016/12/14,539764
2016/12/15,537018
2016/12/16,547677
2016/12/17,527792
2016/12/18,497596
2016/12/19,533531
2016/12/20,557515
2016/12/21,588950
2016/12/22,597223
2016/12/23,579134
2016/12/24,530253
2016/12/25,470931
2016/12/26,503263
2016/12/27,539199
2016/12/28,547725
2016/12/29,560993
2016/12/30,567960
2016/12/31,544887
2017/01/01,484131
2017/01/02,542420
2017/01/03,543761
2017/01/04,564087
2017/01/05,556649
2017/01/06,596329
2017/01/07,586073
2017/01/08,551595
2017/01/09,532535
2017/01/10,561137
2017/01/11,543212
2017/01/12,534495
2017/01/13,524075
2017/01/14,505648
2017/01/15,490688
2017/01/16,501879
2017/01/17,526472
2017/01/18,550548
2017/01/19,585714
2017/01/20,586498
2017/01/21,569578
2017/01/22,532400
2017/01/23,541204
2017/01/24,572119
2017/01/25,593185
2017/01/26,610120
2017/01/27,607651
2017/01/28,581458
2017/01/29,573793
2017/01/30,559510
2017/01/31,564620
2017/02/01,619932
2017/02/02,601912
2017/02/03,604420
2017/02/04,598264
2017/02/05,584748
2017/02/06,570784
2017/02/07,599923
2017/02/08,597316
2017/02/09,619575
2017/02/10,596905
2017/02/11,571586
2017/02/12,524093
2017/02/13,540932
2017/02/14,566362
2017/02/15,565494
2017/02/16,561078
2017/02/17,583271
2017/02/18,597563
2017/02/19,557262
2017/02/20,563529
2017/02/21,575989
2017/02/22,566648
2017/02/23,582833
2017/02/24,625362
2017/02/25,617947
2017/02/26,605089
2017/02/27,580942
2017/02/28,592685
2017/03/01,591689
2017/03/02,600921
2017/03/03,621165
2017/03/04,575117
2017/03/05,593668
2017/03/06,578380
2017/03/07,614935
2017/03/08,620874
2017/03/09,621874
2017/03/10,635604
2017/03/11,619739
2017/03/12,563538
2017/03/13,572851
2017/03/14,621025
2017/03/15,620811
2017/03/16,515610
2017/03/17,588866
2017/03/18,618279
2017/03/19,618069
2017/03/20,434351
2017/03/21,525803
2017/03/22,600970
2017/03/23,599488
2017/03/24,622347
2017/03/25,590527
2017/03/26,561846
2017/03/27,537531
2017/03/28,612950
2017/03/29,606359
2017/03/30,624936
2017/03/31,594692
2017/04/01,600139
2017/04/02,600057
2017/04/03,634732
2017/04/04,611308
2017/04/05,639885
2017/04/06,637468
2017/04/07,640648
2017/04/08,599213
2017/04/09,593385
2017/04/10,595480
2017/04/11,635474
2017/04/12,624342
2017/04/13,587618
2017/04/14,612662
2017/04/15,614750
2017/04/16,571738
2017/04/17,553140
2017/04/18,429202
2017/04/19,214601
2017/04/20,107300
2017/04/21,53650
2017/04/22,325356
2017/04/23,439092
2017/04/24,487420
2017/04/25,552379
2017/04/26,604831
2017/04/27,595695
2017/04/28,589096
2017/04/29,650383
2017/04/30,625522
2017/05/01,600907
2017/05/02,640917
2017/05/03,614893
2017/05/04,684061
2017/05/05,624427
2017/05/06,704634
2017/05/07,689445
2017/05/08,723932
2017/05/09,698028
2017/05/10,658520
2017/05/11,637040
2017/05/12,650010
2017/05/13,675082
2017/05/14,737419
2017/05/15,719311
2017/05/16,631186
2017/05/17,660024
2017/05/18,663002
2017/05/19,679475
2017/05/20,705385
2017/05/21,704190
2017/05/22,688454
2017/05/23,735118
2017/05/24,719323
2017/05/25,718006
2017/05/26,716617
2017/05/27,728790
2017/05/28,725829
2017/05/29,506550
2017/05/30,623221
2017/05/31,673276
2017/06/01,696159
2017/06/02,681142
2017/06/03,741716
2017/06/04,686397
2017/06/05,663882
2017/06/06,685834
2017/06/07,729242
2017/06/08,721797
2017/06/09,679754
2017/06/10,650795
2017/06/11,601407
2017/06/12,612699
2017/06/13,640153
2017/06/14,635178
2017/06/15,668563
2017/06/16,659037
2017/06/17,624795
2017/06/18,584248
2017/06/19,599086
2017/06/20,624164
2017/06/21,620151
2017/06/22,614941
2017/06/23,611746
2017/06/24,587320
2017/06/25,521550
2017/06/26,554596
2017/06/27,570007
2017/06/28,601186
2017/06/29,560463
2017/06/30,584264
2017/07/01,569067
2017/07/02,545828
2017/07/03,557696
2017/07/04,578614
2017/07/05,560800
2017/07/06,548211
2017/07/07,603806
2017/07/08,572004
2017/07/09,514238
2017/07/10,583687
2017/07/11,635240
2017/07/12,632336
2017/07/13,604911
2017/07/14,579763
2017/07/15,571831
2017/07/16,548996
2017/07/17,568856
2017/07/18,618876
2017/07/19,623810
2017/07/20,596733
2017/07/21,607347
2017/07/22,583838
2017/07/23,518102
2017/07/24,558354
2017/07/25,566142
2017/07/26,561102
2017/07/27,569845
2017/07/28,575725
2017/07/29,571035
2017/07/30,518733
2017/07/31,561637
2017/08/01,485717
2017/08/02,500024
2017/08/03,488029
2017/08/04,542782
2017/08/05,563490
2017/08/06,511963
2017/08/07,556439
2017/08/08,632193
2017/08/09,621646
2017/08/10,621636
2017/08/11,632648
2017/08/12,605715
2017/08/13,603327
2017/08/14,588077
2017/08/15,660365
2017/08/16,615529
2017/08/17,684646
2017/08/18,644942
2017/08/19,633084
2017/08/20,565647
2017/08/21,534455
2017/08/22,465170
2017/08/23,594587
2017/08/24,543345
2017/08/25,528499
2017/08/26,520141
2017/08/27,586615
2017/08/28,578302
2017/08/29,611762
2017/08/30,654010
2017/08/31,658871
2017/09/01,657937
2017/09/02,639238
2017/09/03,571386
2017/09/04,614364
2017/09/05,642058
2017/09/06,671640
2017/09/07,661839
2017/09/08,681385
2017/09/09,607822
2017/09/10,547215
2017/09/11,587255
2017/09/12,610145
2017/09/13,618928
2017/09/14,611602
2017/09/15,660882
2017/09/16,618808
2017/09/17,546277
2017/09/18,551686
2017/09/19,399193
2017/09/20,465481
2017/09/21,538844
2017/09/22,542090
2017/09/23,509597
2017/09/24,485707
2017/09/25,525422
2017/09/26,576233
2017/09/27,576733
2017/09/28,619102
2017/09/29,641712
2017/09/30,583032
2017/10/01,554883
2017/10/02,636039
2017/10/03,655209
2017/10/04,586137
2017/10/05,569974
2017/10/06,634283
2017/10/07,603886
2017/10/08,580587
2017/10/09,613883
2017/10/10,651785
2017/10/11,657446
2017/10/12,667738
2017/10/13,676758
2017/10/14,698223
2017/10/15,717446
2017/10/16,720164
2017/10/17,732240
2017/10/18,719568
2017/10/19,750272
2017/10/20,746710
2017/10/21,725019
2017/10/22,760236
2017/10/23,756946
2017/10/24,792214
2017/10/25,797925
2017/10/26,736704
2017/10/27,665010
2017/10/28,332505
2017/10/29,166252
2017/10/30,83126
2017/10/31,41563
2017/11/01,20782
2017/11/02,10391
2017/11/03,5195
2017/11/04,2598
2017/11/05,1299
2017/11/06,649.423
2017/11/07,389246
2017/11/08,565904
2017/11/09,693197
2017/11/10,692914
2017/11/11,614912
2017/11/12,524710
2017/11/13,645723
2017/11/14,688208
2017/11/15,672358
2017/11/16,336179
2017/11/17,588966
2017/11/18,655539
2017/11/19,729439
2017/11/20,783195
2017/11/21,813809
2017/11/22,779215
2017/11/23,807235
2017/11/24,799827
2017/11/25,819244
2017/11/26,805135
2017/11/27,850271
2017/11/28,853732
2017/11/29,921801
2017/11/30,928201
2017/12/01,944668
2017/12/02,876825
2017/12/03,861483
2017/12/04,926713
2017/12/05,948858
2017/12/06,1010433
2017/12/07,941155
2017/12/08,953604
2017/12/09,969116
2017/12/10,965387
2017/12/11,971609
2017/12/12,971968
2017/12/13,1031456
2017/12/14,1082307
2017/12/15,1059639
2017/12/16,1004779
2017/12/17,1008545
2017/12/18,1006725
2017/12/19,930885
2017/12/20,924927
2017/12/21,890614
2017/12/22,925082
2017/12/23,906987
2017/12/24,916403
2017/12/25,837284
2017/12/26,795399
2017/12/27,858383
2017/12/28,862095
2017/12/29,910898
2017/12/30,892782
2017/12/31,870377
2018/01/01,856384
2018/01/02,919271
2018/01/03,936357
2018/01/04,1003965
2018/01/05,977725
2018/01/06,1010429
2018/01/07,1002569
2018/01/08,1012772
2018/01/09,998969
2018/01/10,994197
2018/01/11,1035786
2018/01/12,1010109
2018/01/13,922209
2018/01/14,867716
2018/01/15,840603
2018/01/16,857588
2018/01/17,907365
2018/01/18,919622
2018/01/19,889290
2018/01/20,868079
2018/01/21,866391
2018/01/22,837908
2018/01/23,810990
2018/01/24,829513
2018/01/25,790154
2018/01/26,756967
2018/01/27,767595
2018/01/28,704458
2018/01/29,678976
2018/01/30,693235
2018/01/31,636592
2018/02/01,681712
2018/02/02,722604
2018/02/03,671761
2018/02/04,633528
2018/02/05,705319
2018/02/06,777203
2018/02/07,736001
2018/02/08,693642
2018/02/09,691528
2018/02/10,642327
2018/02/11,686302
2018/02/12,733805
2018/02/13,731807
2018/02/14,773847
2018/02/15,707096
2018/02/16,672321
2018/02/17,676492
2018/02/18,653965
2018/02/19,671020
2018/02/20,640578
