Date,size7trx
2010/11/14,-1.97
2010/11/15,23.352
2010/11/16,50.011
2010/11/17,36.007
2010/11/18,23.174
2010/11/19,27.471
2010/11/20,34.152
2010/11/21,33.304
2010/11/22,22.237
2010/11/23,13.077
2010/11/24,7.982
2010/11/25,6.008
2010/11/26,3.169
2010/11/27,0.184
2010/11/28,-2.456
2010/11/29,-4.663
2010/11/30,-6.478
2010/12/01,-7.883
2010/12/02,-9.018
2010/12/03,-9.92
2010/12/04,-10.657
2010/12/05,-11.275
2010/12/06,-11.76
2010/12/07,-11.968
2010/12/08,-12.027
2010/12/09,-11.922
2010/12/10,-11.619
2010/12/11,-10.898
2010/12/12,-9.776
2010/12/13,-7.57
2010/12/14,-5.757
2010/12/15,-4.485
2010/12/16,-3.66
2010/12/17,-2.973
2010/12/18,-2.581
2010/12/19,-2.096
2010/12/20,-0.556
2010/12/21,0.01
2010/12/22,0.532
2010/12/23,0.765
2010/12/24,0.639
2010/12/25,0.368
2010/12/26,0.31
2010/12/27,0.282
2010/12/28,0.279
2010/12/29,0.074
2010/12/30,-0.071
2010/12/31,-0.327
2011/01/01,-0.337
2011/01/02,-0.372
2011/01/03,1.893
2011/01/04,3.568
2011/01/05,5.59
2011/01/06,5.827
2011/01/07,5.429
2011/01/08,5.537
2011/01/09,5.497
2011/01/10,5.447
2011/01/11,5.293
2011/01/12,4.616
2011/01/13,3.895
2011/01/14,3.246
2011/01/15,2.562
2011/01/16,1.739
2011/01/17,0.664
2011/01/18,0.092
2011/01/19,-0.322
2011/01/20,-0.841
2011/01/21,-0.648
2011/01/22,0.689
2011/01/23,1.454
2011/01/24,1.9
2011/01/25,1.542
2011/01/26,0.93
2011/01/27,0.451
2011/01/28,0.283
2011/01/29,1.02
2011/01/30,4.772
2011/01/31,6.095
2011/02/01,5.731
2011/02/02,4.263
2011/02/03,2.378
2011/02/04,0.631
2011/02/05,-0.784
2011/02/06,-1.74
2011/02/07,-2.642
2011/02/08,-3.221
2011/02/09,-3.283
2011/02/10,-1.792
2011/02/11,0.372
2011/02/12,1.869
2011/02/13,2.534
2011/02/14,3.414
2011/02/15,3.575
2011/02/16,3.116
2011/02/17,2.665
2011/02/18,2.491
2011/02/19,2.272
2011/02/20,1.907
2011/02/21,1.518
2011/02/22,1.352
2011/02/23,1.077
2011/02/24,0.977
2011/02/25,0.728
2011/02/26,0.134
2011/02/27,-0.123
2011/02/28,0.248
2011/03/01,2.481
2011/03/02,3.409
2011/03/03,4.2
2011/03/04,3.725
2011/03/05,2.762
2011/03/06,1.427
2011/03/07,0.451
2011/03/08,0.424
2011/03/09,0.552
2011/03/10,1.157
2011/03/11,1.783
2011/03/12,2.842
2011/03/13,4.095
2011/03/14,5.393
2011/03/15,6.528
2011/03/16,6.694
2011/03/17,6.229
2011/03/18,5.35
2011/03/19,4.975
2011/03/20,5.363
2011/03/21,5.944
2011/03/22,5.07
2011/03/23,4.568
2011/03/24,3.237
2011/03/25,1.6
2011/03/26,0.964
2011/03/27,0.47
2011/03/28,0.041
2011/03/29,-0.458
2011/03/30,-1.252
2011/03/31,-2.091
2011/04/01,-2.92
2011/04/02,-3.61
2011/04/03,-4.126
2011/04/04,-4.179
2011/04/05,-4.147
2011/04/06,-3.867
2011/04/07,-3.573
2011/04/08,-3.253
2011/04/09,-2.961
2011/04/10,-2.732
2011/04/11,-2.233
2011/04/12,-1.35
2011/04/13,-0.671
2011/04/14,0.334
2011/04/15,1.583
2011/04/16,2.351
2011/04/17,2.216
2011/04/18,2.632
2011/04/19,3.39
2011/04/20,4.32
2011/04/21,3.706
2011/04/22,2.512
2011/04/23,1.572
2011/04/24,0.942
2011/04/25,0.576
2011/04/26,0.505
2011/04/27,1.666
2011/04/28,2.269
2011/04/29,2.289
2011/04/30,2.752
2011/05/01,3.192
2011/05/02,2.617
2011/05/03,1.791
2011/05/04,0.948
2011/05/05,0.372
2011/05/06,-0.125
2011/05/07,-0.458
2011/05/08,-0.897
2011/05/09,-1.124
2011/05/10,-0.793
2011/05/11,-0.454
2011/05/12,0.147
2011/05/13,0.99
2011/05/14,1.372
2011/05/15,1.49
2011/05/16,1.515
2011/05/17,1.336
2011/05/18,1.253
2011/05/19,1.927
2011/05/20,2.301
2011/05/21,2.348
2011/05/22,2.045
2011/05/23,1.627
2011/05/24,1.108
2011/05/25,0.788
2011/05/26,0.792
2011/05/27,1.232
2011/05/28,2.024
2011/05/29,2.394
2011/05/30,3.135
2011/05/31,4.294
2011/06/01,4.833
2011/06/02,5.163
2011/06/03,5.819
2011/06/04,5.821
2011/06/05,5.324
2011/06/06,4.966
2011/06/07,4.959
2011/06/08,6.072
2011/06/09,6.375
2011/06/10,5.922
2011/06/11,4.822
2011/06/12,4.11
2011/06/13,3.499
2011/06/14,3.047
2011/06/15,2.413
2011/06/16,2.658
2011/06/17,2.841
2011/06/18,2.743
2011/06/19,2.341
2011/06/20,1.586
2011/06/21,0.604
2011/06/22,-0.257
2011/06/23,-0.932
2011/06/24,-1.199
2011/06/25,-0.638
2011/06/26,0.274
2011/06/27,1.444
2011/06/28,2.163
2011/06/29,2.243
2011/06/30,1.812
2011/07/01,1.59
2011/07/02,1.153
2011/07/03,0.604
2011/07/04,0.294
2011/07/05,0.462
2011/07/06,0.876
2011/07/07,1.241
2011/07/08,1.037
2011/07/09,0.675
2011/07/10,0.666
2011/07/11,0.703
2011/07/12,0.584
2011/07/13,0.106
2011/07/14,-0.044
2011/07/15,-0.403
2011/07/16,-0.589
2011/07/17,-0.795
2011/07/18,-0.623
2011/07/19,-0.157
2011/07/20,0.149
2011/07/21,0.233
2011/07/22,0.271
2011/07/23,0.098
2011/07/24,-0.187
2011/07/25,-0.182
2011/07/26,-0.353
2011/07/27,-0.607
2011/07/28,-0.65
2011/07/29,-0.928
2011/07/30,-1.36
2011/07/31,-1.61
2011/08/01,-1.534
2011/08/02,-1.128
2011/08/03,-0.819
2011/08/04,-0.246
2011/08/05,0.021
2011/08/06,0.377
2011/08/07,0.454
2011/08/08,0.725
2011/08/09,1.085
2011/08/10,1.053
2011/08/11,0.822
2011/08/12,0.513
2011/08/13,0.334
2011/08/14,0.356
2011/08/15,0.697
2011/08/16,0.965
2011/08/17,1.009
2011/08/18,0.705
2011/08/19,0.62
2011/08/20,0.215
2011/08/21,-0.276
2011/08/22,-0.689
2011/08/23,-1.013
2011/08/24,-1.048
2011/08/25,-0.944
2011/08/26,-0.815
2011/08/27,-0.552
2011/08/28,-0.509
2011/08/29,-0.318
2011/08/30,-0.294
2011/08/31,-0.521
2011/09/01,-0.496
2011/09/02,-0.727
2011/09/03,-1.111
2011/09/04,0.104
2011/09/05,0.409
2011/09/06,0.5
2011/09/07,0.421
2011/09/08,0.25
2011/09/09,0.305
2011/09/10,0.194
2011/09/11,0.138
2011/09/12,0.097
2011/09/13,-0.219
2011/09/14,-0.666
2011/09/15,-1.08
2011/09/16,-1.138
2011/09/17,-1.365
2011/09/18,-1.715
2011/09/19,-1.437
2011/09/20,-0.614
2011/09/21,0.152
2011/09/22,0.203
2011/09/23,0.096
2011/09/24,-0.009
2011/09/25,-0.226
2011/09/26,-0.531
2011/09/27,-0.682
2011/09/28,-0.962
2011/09/29,-1.152
2011/09/30,-1.129
2011/10/01,-1.276
2011/10/02,-1.373
2011/10/03,-1.358
2011/10/04,-0.908
2011/10/05,-0.779
2011/10/06,-0.524
2011/10/07,-0.443
2011/10/08,-0.337
2011/10/09,-0.312
2011/10/10,-0.197
2011/10/11,0.711
2011/10/12,1.176
2011/10/13,1.387
2011/10/14,1.194
2011/10/15,0.73
2011/10/16,0.273
2011/10/17,0.253
2011/10/18,0.021
2011/10/19,-0.358
2011/10/20,-0.756
2011/10/21,-1.101
2011/10/22,-0.893
2011/10/23,-0.543
2011/10/24,-0.317
2011/10/25,-0.362
2011/10/26,-0.346
2011/10/27,-0.282
2011/10/28,-0.026
2011/10/29,0.299
2011/10/30,0.333
2011/10/31,0.021
2011/11/01,-0.425
2011/11/02,-0.868
2011/11/03,-0.894
2011/11/04,-0.761
2011/11/05,-0.717
2011/11/06,-1.033
2011/11/07,-1.041
2011/11/08,-0.899
2011/11/09,-0.793
2011/11/10,-0.454
2011/11/11,-0.138
2011/11/12,-0.196
2011/11/13,-0.451
2011/11/14,-0.424
2011/11/15,-0.453
2011/11/16,-0.224
2011/11/17,-0.206
2011/11/18,-0.238
2011/11/19,-0.272
2011/11/20,-0.284
2011/11/21,-0.311
2011/11/22,-0.309
2011/11/23,-0.281
2011/11/24,0.049
2011/11/25,0.158
2011/11/26,0.194
2011/11/27,0.258
2011/11/28,0.508
2011/11/29,0.935
2011/11/30,1.223
2011/12/01,1.017
2011/12/02,0.828
2011/12/03,0.472
2011/12/04,0.143
2011/12/05,-0.159
2011/12/06,-0.114
2011/12/07,0.042
2011/12/08,-0.006
2011/12/09,-0.2
2011/12/10,-0.389
2011/12/11,-0.446
2011/12/12,-0.308
2011/12/13,-0.132
2011/12/14,-0.226
2011/12/15,-0.28
2011/12/16,-0.071
2011/12/17,-0.255
2011/12/18,-0.668
2011/12/19,-0.765
2011/12/20,-0.012
2011/12/21,0.211
2011/12/22,0.258
2011/12/23,0.158
2011/12/24,-0.282
2011/12/25,-0.838
2011/12/26,-1.276
2011/12/27,-1.366
2011/12/28,-1.435
2011/12/29,-1.236
2011/12/30,-1.104
2011/12/31,-0.882
2012/01/01,-0.558
2012/01/02,-0.031
2012/01/03,0.411
2012/01/04,0.849
2012/01/05,1.711
2012/01/06,2.279
2012/01/07,2.109
2012/01/08,1.984
2012/01/09,1.859
2012/01/10,2.535
2012/01/11,3.162
2012/01/12,2.974
2012/01/13,2.582
2012/01/14,1.996
2012/01/15,1.473
2012/01/16,0.949
2012/01/17,0.485
2012/01/18,0.502
2012/01/19,0.441
2012/01/20,0.323
2012/01/21,0.006
2012/01/22,-0.47
2012/01/23,-1.04
2012/01/24,-0.891
2012/01/25,-0.366
2012/01/26,0.023
2012/01/27,0.238
2012/01/28,0.17
2012/01/29,-0.095
2012/01/30,-0.566
2012/01/31,-0.581
2012/02/01,-0.471
2012/02/02,-0.252
2012/02/03,-0.088
2012/02/04,0.054
2012/02/05,0.176
2012/02/06,0.074
2012/02/07,0.153
2012/02/08,0.217
2012/02/09,0.419
2012/02/10,0.969
2012/02/11,1.222
2012/02/12,1.023
2012/02/13,1.16
2012/02/14,1.789
2012/02/15,2.337
2012/02/16,2.879
2012/02/17,2.32
2012/02/18,1.235
2012/02/19,0.118
2012/02/20,-0.677
2012/02/21,-0.962
2012/02/22,-1.198
2012/02/23,-1.162
2012/02/24,-1.015
2012/02/25,-1.109
2012/02/26,-1.291
2012/02/27,-1.359
2012/02/28,-1.364
2012/02/29,-1.489
2012/03/01,-1.214
2012/03/02,-0.381
2012/03/03,-0.013
2012/03/04,0.193
2012/03/05,0.508
2012/03/06,0.734
2012/03/07,0.566
2012/03/08,0.306
2012/03/09,-0.047
2012/03/10,-0.41
2012/03/11,-0.64
2012/03/12,-0.881
2012/03/13,-0.563
2012/03/14,0.058
2012/03/15,0.631
2012/03/16,0.711
2012/03/17,0.409
2012/03/18,-0.14
2012/03/19,-0.352
2012/03/20,-0.544
2012/03/21,-0.645
2012/03/22,-0.712
2012/03/23,-0.579
2012/03/24,-0.874
2012/03/25,-1.049
2012/03/26,-0.896
2012/03/27,-0.731
2012/03/28,-0.359
2012/03/29,0.176
2012/03/30,0.416
2012/03/31,0.155
2012/04/01,-0.091
2012/04/02,0.333
2012/04/03,1.028
2012/04/04,1.404
2012/04/05,2.05
2012/04/06,2.309
2012/04/07,2.011
2012/04/08,1.281
2012/04/09,0.645
2012/04/10,0.499
2012/04/11,0.638
2012/04/12,1.082
2012/04/13,1.336
2012/04/14,1.382
2012/04/15,1.597
2012/04/16,1.667
2012/04/17,1.743
2012/04/18,2.027
2012/04/19,1.719
2012/04/20,1.485
2012/04/21,0.928
2012/04/22,0.258
2012/04/23,-0.138
2012/04/24,-0.348
2012/04/25,-0.303
2012/04/26,-0.149
2012/04/27,-0.113
2012/04/28,-0.319
2012/04/29,-0.772
2012/04/30,-0.984
2012/05/01,-0.751
2012/05/02,-0.138
2012/05/03,1.008
2012/05/04,2.169
2012/05/05,2.772
2012/05/06,3.017
2012/05/07,3.756
2012/05/08,4.258
2012/05/09,4.662
2012/05/10,4.532
2012/05/11,5
2012/05/12,5.561
2012/05/13,5.199
2012/05/14,6.284
2012/05/15,6.967
2012/05/16,6.92
2012/05/17,6.37
2012/05/18,5.869
2012/05/19,6.228
2012/05/20,6.481
2012/05/21,6.764
2012/05/22,6.32
2012/05/23,5.656
2012/05/24,4.944
2012/05/25,4.464
2012/05/26,3.385
2012/05/27,2.268
2012/05/28,1.687
2012/05/29,1.611
2012/05/30,1.394
2012/05/31,0.782
2012/06/01,0.29
2012/06/02,-0.866
2012/06/03,-1.035
2012/06/04,-0.104
2012/06/05,1.12
2012/06/06,0.758
2012/06/07,0.825
2012/06/08,0.57
2012/06/09,0.335
2012/06/10,0.456
2012/06/11,0.661
2012/06/12,0.118
2012/06/13,1.154
2012/06/14,2.961
2012/06/15,4.224
2012/06/16,4.44
2012/06/17,3.956
2012/06/18,3.023
2012/06/19,2.233
2012/06/20,1.487
2012/06/21,0.682
2012/06/22,-0.197
2012/06/23,-1.204
2012/06/24,-1.917
2012/06/25,-2.316
2012/06/26,-2.416
2012/06/27,-2.422
2012/06/28,-2.312
2012/06/29,-2.447
2012/06/30,-2.544
2012/07/01,-2.837
2012/07/02,-2.95
2012/07/03,-3.073
2012/07/04,-3.022
2012/07/05,-2.853
2012/07/06,-2.609
2012/07/07,-2.411
2012/07/08,-2.325
2012/07/09,-2.11
2012/07/10,-1.1
2012/07/11,0.171
2012/07/12,0.653
2012/07/13,0.697
2012/07/14,0.345
2012/07/15,0.307
2012/07/16,0.668
2012/07/17,1.059
2012/07/18,1.505
2012/07/19,2.066
2012/07/20,2.608
2012/07/21,2.874
2012/07/22,2.668
2012/07/23,2.38
2012/07/24,1.687
2012/07/25,0.842
2012/07/26,0.188
2012/07/27,-0.575
2012/07/28,-0.714
2012/07/29,-0.658
2012/07/30,-0.495
2012/07/31,0.556
2012/08/01,1.113
2012/08/02,1.138
2012/08/03,0.677
2012/08/04,0.232
2012/08/05,0.15
2012/08/06,0.296
2012/08/07,-0.025
2012/08/08,-0.006
2012/08/09,-0.233
2012/08/10,-0.581
2012/08/11,-0.849
2012/08/12,-0.847
2012/08/13,-0.024
2012/08/14,0.445
2012/08/15,1.545
2012/08/16,2.396
2012/08/17,2.907
2012/08/18,2.709
2012/08/19,2.22
2012/08/20,1.533
2012/08/21,0.974
2012/08/22,0.561
2012/08/23,-0.09
2012/08/24,-0.579
2012/08/25,-0.749
2012/08/26,-1.218
2012/08/27,-1.316
2012/08/28,-1.402
2012/08/29,-1.479
2012/08/30,-1.365
2012/08/31,-0.717
2012/09/01,-0.159
2012/09/02,-0.017
2012/09/03,0.21
2012/09/04,0.64
2012/09/05,0.792
2012/09/06,0.872
2012/09/07,0.558
2012/09/08,0.265
2012/09/09,-0.154
2012/09/10,-0.334
2012/09/11,-0.118
2012/09/12,-0.305
2012/09/13,-0.273
2012/09/14,-0.151
2012/09/15,-0.31
2012/09/16,-0.563
2012/09/17,-1.083
2012/09/18,-1.286
2012/09/19,-1.063
2012/09/20,-0.916
2012/09/21,-0.875
2012/09/22,-1.028
2012/09/23,-1.084
2012/09/24,-0.987
2012/09/25,-1.087
2012/09/26,-0.66
2012/09/27,-0.521
2012/09/28,-0.234
2012/09/29,-0.399
2012/09/30,-0.799
2012/10/01,-0.644
2012/10/02,-0.088
2012/10/03,0.508
2012/10/04,1.344
2012/10/05,2.057
2012/10/06,2.235
2012/10/07,2.665
2012/10/08,2.489
2012/10/09,2.37
2012/10/10,1.926
2012/10/11,1.335
2012/10/12,0.738
2012/10/13,0.431
2012/10/14,0.272
2012/10/15,-0.053
2012/10/16,-0.111
2012/10/17,0.067
2012/10/18,0.008
2012/10/19,-0.114
2012/10/20,-0.26
2012/10/21,-0.043
2012/10/22,0.376
2012/10/23,0.825
2012/10/24,0.787
2012/10/25,0.509
2012/10/26,-0.243
2012/10/27,-1.377
2012/10/28,-2.403
2012/10/29,-2.922
2012/10/30,-2.709
2012/10/31,-2.221
2012/11/01,-1.84
2012/11/02,-1.329
2012/11/03,-1.13
2012/11/04,-1.101
2012/11/05,-0.725
2012/11/06,-0.017
2012/11/07,0.678
2012/11/08,1.099
2012/11/09,0.926
2012/11/10,0.731
2012/11/11,0.236
2012/11/12,-0.091
2012/11/13,-0.23
2012/11/14,-0.16
2012/11/15,0.476
2012/11/16,1.295
2012/11/17,1.94
2012/11/18,2.132
2012/11/19,2.206
2012/11/20,2.154
2012/11/21,2.17
2012/11/22,1.821
2012/11/23,1.369
2012/11/24,0.78
2012/11/25,0.643
2012/11/26,0.543
2012/11/27,0.185
2012/11/28,-0.071
2012/11/29,-0.166
2012/11/30,-0.148
2012/12/01,-0.306
2012/12/02,-0.865
2012/12/03,-1.47
2012/12/04,-0.965
2012/12/05,-0.066
2012/12/06,0.797
2012/12/07,1.186
2012/12/08,1.202
2012/12/09,1.21
2012/12/10,1.233
2012/12/11,1.218
2012/12/12,1.354
2012/12/13,1.789
2012/12/14,2.476
2012/12/15,2.477
2012/12/16,2.422
2012/12/17,2.159
2012/12/18,2.48
2012/12/19,2.342
2012/12/20,2.23
2012/12/21,2.087
2012/12/22,1.756
2012/12/23,1.317
2012/12/24,0.902
2012/12/25,0.162
2012/12/26,-0.414
2012/12/27,-0.676
2012/12/28,-0.809
2012/12/29,-0.874
2012/12/30,-1.002
2012/12/31,-1.436
2013/01/01,-1.919
2013/01/02,-2.035
2013/01/03,-2.018
2013/01/04,-1.491
2013/01/05,-1.087
2013/01/06,-1.009
2013/01/07,-1.01
2013/01/08,-0.453
2013/01/09,0.256
2013/01/10,1.113
2013/01/11,2.167
2013/01/12,2.751
2013/01/13,2.974
2013/01/14,2.53
2013/01/15,2.237
2013/01/16,2.27
2013/01/17,2.596
2013/01/18,2.761
2013/01/19,2.504
2013/01/20,1.889
2013/01/21,1.199
2013/01/22,0.628
2013/01/23,0.481
2013/01/24,0.289
2013/01/25,0.237
2013/01/26,0.127
2013/01/27,0.109
2013/01/28,0.192
2013/01/29,0.192
2013/01/30,-0.143
2013/01/31,-0.592
2013/02/01,-0.473
2013/02/02,-0.325
2013/02/03,-0.277
2013/02/04,-0.231
2013/02/05,-0.31
2013/02/06,-0.55
2013/02/07,-0.322
2013/02/08,0.103
2013/02/09,0.532
2013/02/10,0.625
2013/02/11,0.664
2013/02/12,0.938
2013/02/13,0.909
2013/02/14,0.741
2013/02/15,0.414
2013/02/16,-0.136
2013/02/17,-0.683
2013/02/18,-0.964
2013/02/19,-0.915
2013/02/20,-0.825
2013/02/21,-0.791
2013/02/22,-0.523
2013/02/23,-0.226
2013/02/24,0.002
2013/02/25,0.067
2013/02/26,0.306
2013/02/27,0.28
2013/02/28,0.426
2013/03/01,0.845
2013/03/02,1.13
2013/03/03,1.059
2013/03/04,0.914
2013/03/05,1.037
2013/03/06,1.231
2013/03/07,1.468
2013/03/08,1.275
2013/03/09,0.88
2013/03/10,0.715
2013/03/11,0.523
2013/03/12,0.428
2013/03/13,0.269
2013/03/14,0.001
2013/03/15,-0.122
2013/03/16,-0.808
2013/03/17,-1.807
2013/03/18,-2.547
2013/03/19,-2.817
2013/03/20,-3.08
2013/03/21,-3.043
2013/03/22,-2.795
2013/03/23,-2.501
2013/03/24,-2.14
2013/03/25,-1.336
2013/03/26,-0.508
2013/03/27,0.541
2013/03/28,1.323
2013/03/29,1.858
2013/03/30,2.271
2013/03/31,2.085
2013/04/01,1.572
2013/04/02,1.368
2013/04/03,1.386
2013/04/04,1.843
2013/04/05,2.045
2013/04/06,1.765
2013/04/07,1.763
2013/04/08,1.74
2013/04/09,1.535
2013/04/10,1.17
2013/04/11,1.213
2013/04/12,0.924
2013/04/13,0.371
2013/04/14,0.053
2013/04/15,-0.235
2013/04/16,-0.294
2013/04/17,-0.396
2013/04/18,-0.666
2013/04/19,-0.361
2013/04/20,-0.333
2013/04/21,-0.731
2013/04/22,-1.027
2013/04/23,-0.972
2013/04/24,-0.436
2013/04/25,-0.077
2013/04/26,-0.019
2013/04/27,-0.193
2013/04/28,-0.669
2013/04/29,-0.957
2013/04/30,-0.79
2013/05/01,-0.543
2013/05/02,-0.037
2013/05/03,0.363
2013/05/04,0.413
2013/05/05,0.252
2013/05/06,0.124
2013/05/07,0.102
2013/05/08,-0.01
2013/05/09,0.165
2013/05/10,0.444
2013/05/11,0.714
2013/05/12,0.845
2013/05/13,0.758
2013/05/14,0.888
2013/05/15,1.215
2013/05/16,1.394
2013/05/17,1.216
2013/05/18,0.849
2013/05/19,0.227
2013/05/20,-0.066
2013/05/21,-0.237
2013/05/22,-0.457
2013/05/23,-0.63
2013/05/24,-0.776
2013/05/25,-0.967
2013/05/26,-1.275
2013/05/27,-1.438
2013/05/28,-1.301
2013/05/29,-1.121
2013/05/30,-0.967
2013/05/31,-0.917
2013/06/01,-1.124
2013/06/02,-1.431
2013/06/03,-1.672
2013/06/04,-1.795
2013/06/05,-1.642
2013/06/06,-1.407
2013/06/07,-1.031
2013/06/08,-0.97
2013/06/09,-0.924
2013/06/10,-1.043
2013/06/11,-1.155
2013/06/12,-1.418
2013/06/13,-1.672
2013/06/14,-1.609
2013/06/15,-1.785
2013/06/16,-1.905
2013/06/17,-1.517
2013/06/18,-0.856
2013/06/19,-0.026
2013/06/20,0.719
2013/06/21,0.967
2013/06/22,0.776
2013/06/23,0.294
2013/06/24,0.107
2013/06/25,-0.019
2013/06/26,-0.187
2013/06/27,-0.263
2013/06/28,-0.189
2013/06/29,-0.417
2013/06/30,-0.892
2013/07/01,-1.14
2013/07/02,-1.19
2013/07/03,-1.519
2013/07/04,-1.765
2013/07/05,-2.008
2013/07/06,-2.272
2013/07/07,-2.594
2013/07/08,-2.617
2013/07/09,-2.342
2013/07/10,-2.083
2013/07/11,-1.508
2013/07/12,-0.295
2013/07/13,0.46
2013/07/14,0.609
2013/07/15,0.583
2013/07/16,0.57
2013/07/17,0.405
2013/07/18,0.436
2013/07/19,0.241
2013/07/20,-0.225
2013/07/21,-0.731
2013/07/22,-0.773
2013/07/23,-0.384
2013/07/24,0.15
2013/07/25,0.885
2013/07/26,1.049
2013/07/27,0.774
2013/07/28,0.487
2013/07/29,0.332
2013/07/30,0.095
2013/07/31,0.221
2013/08/01,0.624
2013/08/02,0.841
2013/08/03,1.01
2013/08/04,0.945
2013/08/05,0.896
2013/08/06,0.904
2013/08/07,1.047
2013/08/08,1.083
2013/08/09,0.859
2013/08/10,0.56
2013/08/11,-0.149
2013/08/12,-0.217
2013/08/13,0.061
2013/08/14,0.53
2013/08/15,1.224
2013/08/16,2.119
2013/08/17,2.215
2013/08/18,1.948
2013/08/19,2.132
2013/08/20,2.1
2013/08/21,1.794
2013/08/22,1.343
2013/08/23,0.891
2013/08/24,0.476
2013/08/25,0.266
2013/08/26,0.258
2013/08/27,0.612
2013/08/28,0.869
2013/08/29,0.734
2013/08/30,0.512
2013/08/31,-0.161
2013/09/01,-0.949
2013/09/02,-1.544
2013/09/03,-1.681
2013/09/04,-1.389
2013/09/05,-0.977
2013/09/06,-0.507
2013/09/07,0.037
2013/09/08,0.23
2013/09/09,0.148
2013/09/10,-0.016
2013/09/11,-0.401
2013/09/12,-0.733
2013/09/13,-1.141
2013/09/14,-1.64
2013/09/15,-1.489
2013/09/16,-0.782
2013/09/17,0.129
2013/09/18,0.956
2013/09/19,1.255
2013/09/20,1.193
2013/09/21,0.897
2013/09/22,0.401
2013/09/23,0.198
2013/09/24,0.07
2013/09/25,-0.178
2013/09/26,0.074
2013/09/27,0.057
2013/09/28,-0.188
2013/09/29,-0.473
2013/09/30,-0.505
2013/10/01,-0.344
2013/10/02,0.146
2013/10/03,0.497
2013/10/04,0.544
2013/10/05,0.05
2013/10/06,-0.398
2013/10/07,-0.368
2013/10/08,-0.349
2013/10/09,-0.265
2013/10/10,-0.107
2013/10/11,-0.059
2013/10/12,-0.307
2013/10/13,-0.507
2013/10/14,-0.71
2013/10/15,-1.026
2013/10/16,-1.128
2013/10/17,-0.909
2013/10/18,-0.444
2013/10/19,-0.103
2013/10/20,0.028
2013/10/21,0.277
2013/10/22,0.464
2013/10/23,0.591
2013/10/24,0.962
2013/10/25,0.964
2013/10/26,0.794
2013/10/27,0.444
2013/10/28,0.299
2013/10/29,0.378
2013/10/30,0.278
2013/10/31,0.244
2013/11/01,-0.107
2013/11/02,-0.543
2013/11/03,-0.962
2013/11/04,-1.108
2013/11/05,-0.65
2013/11/06,0.363
2013/11/07,1.862
2013/11/08,3.367
2013/11/09,4.139
2013/11/10,4.094
2013/11/11,3.424
2013/11/12,2.493
2013/11/13,2.029
2013/11/14,1.773
2013/11/15,1.532
2013/11/16,0.752
2013/11/17,0.089
2013/11/18,0.668
