Date,sentinusd3emaUSD
2014/01/31,360850592
2014/02/01,356655517
2014/02/02,372016796
2014/02/03,365891691
2014/02/04,480663817
2014/02/05,507303158
2014/02/06,503260248
2014/02/07,540922499
2014/02/08,454814041
2014/02/09,381187453
2014/02/10,438057915
2014/02/11,434622955
2014/02/12,397202230
2014/02/13,370445972
2014/02/14,370246526
2014/02/15,456633913
2014/02/16,411856354
2014/02/17,353402863
2014/02/18,316141474
2014/02/19,283866189
2014/02/20,295671130
2014/02/21,282628969
2014/02/22,241876371
2014/02/23,234568402
2014/02/24,310333516
2014/02/25,411019652
2014/02/26,393682512
2014/02/27,350843394
2014/02/28,324573886
2014/03/01,371258220
2014/03/02,314500001
2014/03/03,454631321
2014/03/04,541337253
2014/03/05,464431795
2014/03/06,415473065
2014/03/07,977447512
2014/03/08,967082530
2014/03/09,763894205
2014/03/10,839832453
2014/03/11,711650639
2014/03/12,675623223
2014/03/13,569316596
2014/03/14,471023743
2014/03/15,409371428
2014/03/16,319484081
2014/03/17,319450836
2014/03/18,945425095
2014/03/19,799785657
2014/03/20,585904866
2014/03/21,452778352
2014/03/22,335332936
2014/03/23,254704364
2014/03/24,302005836
2014/03/25,287025996
2014/03/26,280519082
2014/03/27,338588823
2014/03/28,362693722
2014/03/29,269432126
2014/03/30,266962086
2014/03/31,293572143
2014/04/01,299541624
2014/04/02,315705966
2014/04/03,300451007
2014/04/04,271132006
2014/04/05,270589852
2014/04/06,219940919
2014/04/07,206081484
2014/04/08,189544909
2014/04/09,214378475
2014/04/10,262372797
2014/04/11,277564570
2014/04/12,217414656
2014/04/13,186085511
2014/04/14,219614615
2014/04/15,256753424
2014/04/16,323001505
2014/04/17,354189753
2014/04/18,357396316
2014/04/19,282928140
2014/04/20,239608531
2014/04/21,290127828
2014/04/22,351362441
2014/04/23,326444038
2014/04/24,257134459
2014/04/25,247750086
2014/04/26,193658356
2014/04/27,157630789
2014/04/28,191045492
2014/04/29,206978783
2014/04/30,196844553
2014/05/01,189491283
2014/05/02,233106563
2014/05/03,230122812
2014/05/04,200734070
2014/05/05,226435297
2014/05/06,250020100
2014/05/07,292452950
2014/05/08,428387762
2014/05/09,483680594
2014/05/10,383382323
2014/05/11,284439118
2014/05/12,252903872
2014/05/13,265579677
2014/05/14,278154242
2014/05/15,302945327
2014/05/16,286584030
2014/05/17,244911675
2014/05/18,177804369
2014/05/19,197720861
2014/05/20,434349482
2014/05/21,380781821
2014/05/22,372422331
2014/05/23,492171967
2014/05/24,475362231
2014/05/25,460372659
2014/05/26,431020164
2014/05/27,473992981
2014/05/28,466072849
2014/05/29,407655923
2014/05/30,459048900
2014/05/31,400001444
2014/06/01,419504279
2014/06/02,496304925
2014/06/03,518664187
2014/06/04,570652964
2014/06/05,575853660
2014/06/06,616125067
2014/06/07,491154936
2014/06/08,483565756
2014/06/09,352748986
2014/06/10,354091483
2014/06/11,331918223
2014/06/12,497684754
2014/06/13,453546644
2014/06/14,349095880
2014/06/15,288820372
2014/06/16,350057196
2014/06/17,303726380
2014/06/18,301372456
2014/06/19,353397850
2014/06/20,329305206
2014/06/21,289314810
2014/06/22,293407158
2014/06/23,306590646
2014/06/24,389039265
2014/06/25,320840874
2014/06/26,290811938
2014/06/27,272168065
2014/06/28,223546366
2014/06/29,197318504
2014/06/30,292198790
2014/07/01,412718545
2014/07/02,484492655
2014/07/03,419315447
2014/07/04,311432495
2014/07/05,274550780
2014/07/06,237335864
2014/07/07,248526425
2014/07/08,224428219
2014/07/09,237822077
2014/07/10,258169133
2014/07/11,243186167
2014/07/12,247641332
2014/07/13,255137382
2014/07/14,265128727
2014/07/15,292359740
2014/07/16,300797340
2014/07/17,274078608
2014/07/18,272024802
2014/07/19,209724152
2014/07/20,178829479
2014/07/21,201317967
2014/07/22,194436266
2014/07/23,198623833
2014/07/24,241174402
2014/07/25,249547907
2014/07/26,202027646
2014/07/27,160099322
2014/07/28,204748115
2014/07/29,227302473
2014/07/30,214317194
2014/07/31,201593490
2014/08/01,213908557
2014/08/02,197417286
2014/08/03,204476977
2014/08/04,195838251
2014/08/05,250208437
2014/08/06,223157869
2014/08/07,213574108
2014/08/08,189224133
2014/08/09,183480874
2014/08/10,181382482
2014/08/11,229509029
2014/08/12,295099902
2014/08/13,320564648
2014/08/14,327575804
2014/08/15,330580308
2014/08/16,305429308
2014/08/17,254630188
2014/08/18,331403485
2014/08/19,292416548
2014/08/20,264127506
2014/08/21,310793555
2014/08/22,948748559
2014/08/23,617481076
2014/08/24,391093867
2014/08/25,409982103
2014/08/26,626924172
2014/08/27,667268856
2014/08/28,501605510
2014/08/29,389149252
2014/08/30,310880469
2014/08/31,260527553
2014/09/01,268910097
2014/09/02,244084182
2014/09/03,212498863
2014/09/04,191230856
2014/09/05,182720895
2014/09/06,151018490
2014/09/07,139054539
2014/09/08,168490226
2014/09/09,181144968
2014/09/10,179532788
2014/09/11,165822076
2014/09/12,164099485
2014/09/13,137594599
2014/09/14,135585416
2014/09/15,146918106
2014/09/16,151295056
2014/09/17,160363318
2014/09/18,195912502
2014/09/19,213346619
2014/09/20,226894856
2014/09/21,249866153
2014/09/22,198131919
2014/09/23,188462370
2014/09/24,180345583
2014/09/25,166757298
2014/09/26,158606130
2014/09/27,136441051
2014/09/28,129453868
2014/09/29,165124073
2014/09/30,175219996
2014/10/01,176683524
2014/10/02,166663414
2014/10/03,178633565
2014/10/04,181023736
2014/10/05,214648201
2014/10/06,268714517
2014/10/07,254048966
2014/10/08,260502210
2014/10/09,255972812
2014/10/10,264167255
2014/10/11,220497456
2014/10/12,178614003
2014/10/13,210269886
2014/10/14,220398722
2014/10/15,214402039
2014/10/16,207598269
2014/10/17,197992308
2014/10/18,168468315
2014/10/19,141067205
2014/10/20,173540643
2014/10/21,171742578
2014/10/22,194984415
2014/10/23,205336402
2014/10/24,186855371
2014/10/25,172389248
2014/10/26,145799352
2014/10/27,160350849
2014/10/28,160213923
2014/10/29,177631837
2014/10/30,172559019
2014/10/31,179496700
2014/11/01,154003043
2014/11/02,129879615
2014/11/03,140058500
2014/11/04,188400580
2014/11/05,215612590
2014/11/06,200246892
2014/11/07,207047703
2014/11/08,163824456
2014/11/09,149272800
2014/11/10,193770106
2014/11/11,190928736
2014/11/12,254497143
2014/11/13,432001188
2014/11/14,353443801
2014/11/15,284059902
2014/11/16,245889410
2014/11/17,247596495
2014/11/18,271182347
2014/11/19,246162582
2014/11/20,268339110
2014/11/21,320523160
2014/11/22,256431063
2014/11/23,192756606
2014/11/24,201971079
2014/11/25,245361639
2014/11/26,242234594
2014/11/27,220828036
2014/11/28,310548071
2014/11/29,283934450
2014/11/30,273914043
2014/12/01,297731448
2014/12/02,351420556
2014/12/03,353541260
2014/12/04,342560825
2014/12/05,329022753
2014/12/06,259943054
2014/12/07,241196919
2014/12/08,392221696
2014/12/09,355323141
2014/12/10,334103798
2014/12/11,288979790
2014/12/12,250680941
2014/12/13,231006611
2014/12/14,208611390
2014/12/15,234247718
2014/12/16,257224116
2014/12/17,283301212
2014/12/18,299100795
2014/12/19,272635584
2014/12/20,238045011
2014/12/21,201030107
2014/12/22,238020143
2014/12/23,274001025
2014/12/24,243942990
2014/12/25,220603510
2014/12/26,198924011
2014/12/27,191619868
2014/12/28,196125328
2014/12/29,211405500
2014/12/30,243462160
2014/12/31,251160102
2015/01/01,190507485
2015/01/02,201332224
2015/01/03,218306873
2015/01/04,244977977
2015/01/05,264008136
2015/01/06,278132041
2015/01/07,303433876
2015/01/08,341784485
2015/01/09,319916367
2015/01/10,282307069
2015/01/11,297818628
2015/01/12,277700519
2015/01/13,336941499
2015/01/14,388059999
2015/01/15,449561139
2015/01/16,389903978
2015/01/17,301940887
2015/01/18,245216212
2015/01/19,221182083
2015/01/20,252312427
2015/01/21,268999526
2015/01/22,265634532
2015/01/23,241601128
2015/01/24,209373615
2015/01/25,214597629
2015/01/26,382989210
2015/01/27,333389120
2015/01/28,250310727
2015/01/29,224210587
2015/01/30,202252646
2015/01/31,179993737
2015/02/01,166254149
2015/02/02,172947234
2015/02/03,228250606
2015/02/04,240959096
2015/02/05,243620219
2015/02/06,208223670
2015/02/07,169177931
2015/02/08,148647783
2015/02/09,157814672
2015/02/10,158698147
2015/02/11,163376499
2015/02/12,152770410
2015/02/13,183048759
2015/02/14,166874621
2015/02/15,166164738
2015/02/16,155663720
2015/02/17,159886090
2015/02/18,169044576
2015/02/19,155643662
2015/02/20,162768599
2015/02/21,146809710
2015/02/22,123701662
2015/02/23,146837402
2015/02/24,149839645
2015/02/25,161270971
2015/02/26,207836251
2015/02/27,281828219
2015/02/28,210337332
2015/03/01,256618103
2015/03/02,365499005
2015/03/03,319540574
2015/03/04,268881209
2015/03/05,261563260
2015/03/06,228807261
2015/03/07,237644205
2015/03/08,408106695
2015/03/09,346146695
2015/03/10,321685707
2015/03/11,277440402
2015/03/12,259021172
2015/03/13,248021620
2015/03/14,229251412
2015/03/15,188947391
2015/03/16,218123695
2015/03/17,209435024
2015/03/18,299651231
2015/03/19,275748529
2015/03/20,234438029
2015/03/21,189093592
2015/03/22,151268150
2015/03/23,181603972
2015/03/24,202819315
2015/03/25,215683803
2015/03/26,219210025
2015/03/27,222459383
2015/03/28,181852862
2015/03/29,152276377
2015/03/30,169869393
2015/03/31,178032925
2015/04/01,206678811
2015/04/02,188424379
2015/04/03,177704782
2015/04/04,141067034
2015/04/05,120269499
2015/04/06,143147285
2015/04/07,160516605
2015/04/08,184293533
2015/04/09,186291607
2015/04/10,193502712
2015/04/11,160198148
2015/04/12,127456233
2015/04/13,158566905
2015/04/14,176902850
2015/04/15,166873008
2015/04/16,202603590
2015/04/17,217265456
2015/04/18,179786245
2015/04/19,187924220
2015/04/20,221792411
2015/04/21,235220065
2015/04/22,254808277
2015/04/23,236002207
2015/04/24,247558668
2015/04/25,217364854
2015/04/26,217997670
2015/04/27,238310939
2015/04/28,251150549
2015/04/29,255784722
2015/04/30,250845885
2015/05/01,253906744
2015/05/02,213992969
2015/05/03,190021079
2015/05/04,228129332
2015/05/05,243271640
2015/05/06,247000815
2015/05/07,259384464
2015/05/08,245840862
2015/05/09,219115211
2015/05/10,212453599
2015/05/11,232182508
2015/05/12,230263815
2015/05/13,237897382
2015/05/14,231072155
2015/05/15,214296312
2015/05/16,184809142
2015/05/17,155336879
2015/05/18,176740965
2015/05/19,214043421
2015/05/20,219609242
2015/05/21,204935676
2015/05/22,231469325
2015/05/23,213197939
2015/05/24,176625391
2015/05/25,178188071
2015/05/26,189582201
2015/05/27,214381931
2015/05/28,211019667
2015/05/29,219437832
2015/05/30,203591322
2015/05/31,191623013
2015/06/01,222697133
2015/06/02,228425934
2015/06/03,237731705
2015/06/04,233071756
2015/06/05,239485153
2015/06/06,208586187
2015/06/07,183999260
2015/06/08,189712607
2015/06/09,216137249
2015/06/10,227766694
2015/06/11,231947543
2015/06/12,243037477
2015/06/13,215037279
2015/06/14,225330533
2015/06/15,266849685
2015/06/16,322182050
2015/06/17,366128570
2015/06/18,342082016
2015/06/19,356108018
2015/06/20,291144556
2015/06/21,239265299
2015/06/22,245559739
2015/06/23,253361855
2015/06/24,255343761
2015/06/25,231082354
2015/06/26,285243100
2015/06/27,287431492
2015/06/28,239058502
2015/06/29,273660771
2015/06/30,335377930
2015/07/01,315489029
2015/07/02,312892598
2015/07/03,303369266
2015/07/04,262862035
2015/07/05,271411880
2015/07/06,324074198
2015/07/07,315798030
2015/07/08,316395830
2015/07/09,325659119
2015/07/10,400869482
2015/07/11,368152129
2015/07/12,361117185
2015/07/13,364786800
2015/07/14,354538948
2015/07/15,339596079
2015/07/16,352753236
2015/07/17,323571513
2015/07/18,272960942
2015/07/19,228473941
2015/07/20,241281215
2015/07/21,253094901
2015/07/22,252656154
2015/07/23,255619531
2015/07/24,279736812
2015/07/25,237180868
2015/07/26,194348345
2015/07/27,224050045
2015/07/28,270535019
2015/07/29,275775265
2015/07/30,270114265
2015/07/31,261254667
2015/08/01,228477617
2015/08/02,192740069
2015/08/03,214716035
2015/08/04,247162309
2015/08/05,279187474
2015/08/06,282518341
2015/08/07,277849501
2015/08/08,280943842
2015/08/09,292641926
2015/08/10,292087678
2015/08/11,285960851
2015/08/12,305376336
2015/08/13,317448098
2015/08/14,321891531
2015/08/15,288559578
2015/08/16,274050169
2015/08/17,314233385
2015/08/18,372183832
2015/08/19,363977646
2015/08/20,343096838
2015/08/21,324255734
2015/08/22,297602072
2015/08/23,258746538
2015/08/24,336483067
2015/08/25,372353053
2015/08/26,344610810
2015/08/27,327898071
2015/08/28,333586556
2015/08/29,265833636
2015/08/30,212511761
2015/08/31,234781887
2015/09/01,261036441
2015/09/02,272504368
2015/09/03,259586663
2015/09/04,244202050
2015/09/05,215483952
2015/09/06,211545653
2015/09/07,215148235
2015/09/08,260535437
2015/09/09,270035527
2015/09/10,281820224
2015/09/11,268566147
2015/09/12,216375631
2015/09/13,195424538
2015/09/14,228770917
2015/09/15,246609868
2015/09/16,259201290
2015/09/17,254162340
2015/09/18,252653872
2015/09/19,236707436
2015/09/20,208308676
2015/09/21,258498136
2015/09/22,283885185
2015/09/23,269478287
2015/09/24,258095137
2015/09/25,272418655
2015/09/26,243066242
2015/09/27,198692421
2015/09/28,251817747
2015/09/29,300302569
2015/09/30,292395167
2015/10/01,310970860
2015/10/02,335767520
2015/10/03,273434191
2015/10/04,229444113
2015/10/05,260723987
2015/10/06,315491311
2015/10/07,321031475
2015/10/08,384387582
2015/10/09,336467941
2015/10/10,302621452
2015/10/11,262173593
2015/10/12,287615245
2015/10/13,335182927
2015/10/14,363373023
2015/10/15,411368694
2015/10/16,428593727
2015/10/17,405199824
2015/10/18,336330630
2015/10/19,345465702
2015/10/20,362813102
2015/10/21,351300186
2015/10/22,367868961
2015/10/23,360687373
2015/10/24,353008022
2015/10/25,365793795
2015/10/26,387467145
2015/10/27,439066140
2015/10/28,477032066
2015/10/29,579559067
2015/10/30,675198241
2015/10/31,614568794
2015/11/01,561605877
2015/11/02,677659326
2015/11/03,988963168
2015/11/04,2911448573
2015/11/05,2132017652
2015/11/06,1560487612
2015/11/07,1177438326
2015/11/08,939325292
2015/11/09,1016614884
2015/11/10,1021804434
2015/11/11,1027682918
2015/11/12,973760551
2015/11/13,939625032
2015/11/14,961424450
2015/11/15,815194476
2015/11/16,810338291
2015/11/17,703602155
2015/11/18,631385037
2015/11/19,631985591
2015/11/20,649922047
2015/11/21,550321730
2015/11/22,446186202
2015/11/23,419404883
2015/11/24,419277545
2015/11/25,494016809
2015/11/26,590987464
2015/11/27,659544108
2015/11/28,659425093
2015/11/29,565816913
2015/11/30,717620919
2015/12/01,792497971
2015/12/02,830950592
2015/12/03,762683697
2015/12/04,832276515
2015/12/05,1296280876
2015/12/06,1691259623
2015/12/07,1430032235
2015/12/08,1269300128
2015/12/09,1391951913
2015/12/10,1316045755
2015/12/11,1426120559
2015/12/12,1391983359
2015/12/13,1779465954
2015/12/14,1894185077
2015/12/15,1879996443
2015/12/16,1899335006
2015/12/17,1855765621
2015/12/18,1815027031
2015/12/19,1738293919
2015/12/20,1723255505
2015/12/21,1953589328
2015/12/22,1988279210
2015/12/23,1942614192
2015/12/24,1994275541
2015/12/25,1843751664
2015/12/26,1471484168
2015/12/27,973884312
2015/12/28,847812940
2015/12/29,733459352
2015/12/30,613981863
2015/12/31,530200529
2016/01/01,454638611
2016/01/02,385345370
2016/01/03,360184916
2016/01/04,381855999
2016/01/05,460798491
2016/01/06,488072429
2016/01/07,568863713
2016/01/08,523104267
2016/01/09,421170963
2016/01/10,435923917
2016/01/11,509607319
2016/01/12,500315479
2016/01/13,514570230
2016/01/14,488208766
2016/01/15,554842699
2016/01/16,529414854
2016/01/17,2236937887
2016/01/18,2905161572
2016/01/19,3114537428
2016/01/20,2313468882
2016/01/21,2206795370
2016/01/22,2590275741
2016/01/23,7052941120
2016/01/24,16851985732
2016/01/25,11836907438
2016/01/26,7929322628
2016/01/27,6674072017
2016/01/28,4478916317
2016/01/29,3562240585
2016/01/30,2405156829
2016/01/31,1502749908
2016/02/01,1706676288
2016/02/02,1536050530
2016/02/03,1036557141
2016/02/04,941822116
2016/02/05,1112580124
2016/02/06,1102274422
2016/02/07,1077200873
2016/02/08,999782262
2016/02/09,883024760
2016/02/10,904192591
2016/02/11,919902383
2016/02/12,934030800
2016/02/13,942986483
2016/02/14,991916269
2016/02/15,1229173339
2016/02/16,1369708793
2016/02/17,1466109166
2016/02/18,1505546728
2016/02/19,1718246447
2016/02/20,1711191197
2016/02/21,1734290588
2016/02/22,1795702412
2016/02/23,1690423105
2016/02/24,1574240380
2016/02/25,1409638096
2016/02/26,1347400322
2016/02/27,1135643763
2016/02/28,2339569496
2016/02/29,3282084802
2016/03/01,3962222705
2016/03/02,3154840437
2016/03/03,2272366299
2016/03/04,2663207940
2016/03/05,5214597432
2016/03/06,2980367930
2016/03/07,2047683456
2016/03/08,1453805616
2016/03/09,1115220209
2016/03/10,1005171348
2016/03/11,954705409
2016/03/12,823584061
2016/03/13,723995013
2016/03/14,796139268
2016/03/15,1004552589
2016/03/16,3225206983
2016/03/17,3215090450
2016/03/18,2617210423
2016/03/19,1714946967
2016/03/20,1190498202
2016/03/21,950695882
2016/03/22,872408076
2016/03/23,791158248
2016/03/24,805293716
2016/03/25,780807616
2016/03/26,662095780
2016/03/27,659720609
2016/03/28,693723920
2016/03/29,691127995
2016/03/30,686129405
2016/03/31,694489318
2016/04/01,720140946
2016/04/02,678157510
2016/04/03,621283229
2016/04/04,659964564
2016/04/05,680270803
2016/04/06,704636982
2016/04/07,765195379
2016/04/08,750228106
2016/04/09,714002083
2016/04/10,662136075
2016/04/11,660751985
2016/04/12,790358139
2016/04/13,871312590
2016/04/14,838591123
2016/04/15,861367067
2016/04/16,950706503
2016/04/17,904238009
2016/04/18,872315469
2016/04/19,894091933
2016/04/20,929183850
2016/04/21,1030023357
2016/04/22,1038854322
2016/04/23,948256148
2016/04/24,859761050
2016/04/25,950568192
2016/04/26,1054830143
2016/04/27,1036803609
2016/04/28,1039614212
2016/04/29,990808931
2016/04/30,886511912
2016/05/01,829321166
2016/05/02,896767818
2016/05/03,902639148
2016/05/04,903333515
2016/05/05,891782085
2016/05/06,905568661
2016/05/07,852866973
2016/05/08,765868315
2016/05/09,783217317
2016/05/10,839954495
2016/05/11,938082598
2016/05/12,942460401
2016/05/13,990471104
2016/05/14,883993737
2016/05/15,866069566
2016/05/16,972757470
2016/05/17,1010460057
2016/05/18,960054751
2016/05/19,956402185
2016/05/20,833473852
2016/05/21,692498865
2016/05/22,606584535
2016/05/23,662121536
2016/05/24,747978850
2016/05/25,996650130
2016/05/26,1182341886
2016/05/27,1453248538
2016/05/28,1524114313
2016/05/29,1307170239
2016/05/30,1105879212
2016/05/31,1111324519
2016/06/01,1020539671
2016/06/02,1009689811
2016/06/03,915846110
2016/06/04,787476067
2016/06/05,799150881
2016/06/06,853344903
2016/06/07,920769123
2016/06/08,936106280
2016/06/09,961572681
2016/06/10,1032372011
2016/06/11,972716870
2016/06/12,1261383293
2016/06/13,1415488172
2016/06/14,1370390960
2016/06/15,1323707203
2016/06/16,1469073898
2016/06/17,1537181727
2016/06/18,1448666252
2016/06/19,1318947795
2016/06/20,1420631648
2016/06/21,1484373033
2016/06/22,1455071040
2016/06/23,1496398927
2016/06/24,1514833158
2016/06/25,1293526434
2016/06/26,1076589016
2016/06/27,1056157500
2016/06/28,994149494
2016/06/29,935897460
2016/06/30,965805491
2016/07/01,1013511747
2016/07/02,1011625897
2016/07/03,943544166
2016/07/04,1093070349
2016/07/05,1072854035
2016/07/06,1025770149
2016/07/07,1208795995
2016/07/08,1123348094
2016/07/09,996796745
2016/07/10,847278111
2016/07/11,893269897
2016/07/12,957361497
2016/07/13,946219616
2016/07/14,888073073
2016/07/15,1158316849
2016/07/16,1010593886
2016/07/17,1021211912
2016/07/18,985370811
2016/07/19,983995731
2016/07/20,989413912
2016/07/21,962027409
2016/07/22,973896522
2016/07/23,854686427
2016/07/24,877878212
2016/07/25,830307663
2016/07/26,955932074
2016/07/27,1056197506
2016/07/28,1060664513
2016/07/29,1010182040
2016/07/30,774672501
2016/07/31,774465889
2016/08/01,756590619
2016/08/02,1134200890
2016/08/03,986476536
2016/08/04,1104531881
2016/08/05,1025607728
2016/08/06,792518789
2016/08/07,699862534
2016/08/08,678057769
2016/08/09,799377886
2016/08/10,854943473
2016/08/11,819714400
2016/08/12,824322470
2016/08/13,716540087
2016/08/14,647351947
2016/08/15,750585219
2016/08/16,899539704
2016/08/17,853447974
2016/08/18,912862933
2016/08/19,884557653
2016/08/20,898027103
2016/08/21,727282103
2016/08/22,837407763
2016/08/23,924115242
2016/08/24,983616891
2016/08/25,987090447
2016/08/26,988444695
2016/08/27,832668420
2016/08/28,700252429
2016/08/29,722236044
2016/08/30,733219361
2016/08/31,764155752
2016/09/01,758747874
2016/09/02,715992641
2016/09/03,674472017
2016/09/04,571719678
2016/09/05,688361929
2016/09/06,713559464
2016/09/07,720529963
2016/09/08,736794995
2016/09/09,786576185
2016/09/10,702824585
2016/09/11,651795887
2016/09/12,699233733
2016/09/13,746179837
2016/09/14,738224665
2016/09/15,684208777
2016/09/16,774759007
2016/09/17,644808809
2016/09/18,592671528
2016/09/19,634782220
2016/09/20,787934436
2016/09/21,783544584
2016/09/22,876743290
2016/09/23,864358825
2016/09/24,739419203
2016/09/25,754766622
2016/09/26,937800285
2016/09/27,832974174
2016/09/28,1040311274
2016/09/29,928343080
2016/09/30,1056284898
2016/10/01,889130573
2016/10/02,734247953
2016/10/03,856026563
2016/10/04,877931414
2016/10/05,950628577
2016/10/06,1028971259
2016/10/07,1064762058
2016/10/08,1121290788
2016/10/09,1301108595
2016/10/10,1304889172
2016/10/11,1370100490
2016/10/12,1402268128
2016/10/13,1066695265
2016/10/14,1088474542
2016/10/15,1493106596
2016/10/16,1420814367
2016/10/17,1194814566
2016/10/18,1256294726
2016/10/19,1154482417
2016/10/20,1241542328
2016/10/21,1531596895
2016/10/22,1100835236
2016/10/23,1074529399
2016/10/24,1629664975
2016/10/25,1729092410
2016/10/26,1496932210
2016/10/27,1814003932
2016/10/28,1331468837
2016/10/29,1101633335
2016/10/30,952188920
2016/10/31,996404939
2016/11/01,1051582530
2016/11/02,2140217394
2016/11/03,3383529469
2016/11/04,3610347029
2016/11/05,3747639681
2016/11/06,3653350510
2016/11/07,3258194630
2016/11/08,2731797136
2016/11/09,2214954962
2016/11/10,1652152493
2016/11/11,1231467863
2016/11/12,897701039
2016/11/13,760215894
2016/11/14,798081121
2016/11/15,916384467
2016/11/16,1045459757
2016/11/17,1004400834
2016/11/18,947789687
2016/11/19,829014670
2016/11/20,773760029
2016/11/21,867940251
2016/11/22,941001891
2016/11/23,1001273783
2016/11/24,1094594603
2016/11/25,1007135718
2016/11/26,854457013
2016/11/27,698818045
2016/11/28,774094238
2016/11/29,821937492
2016/11/30,840035457
2016/12/01,879739441
2016/12/02,1041134046
2016/12/03,874010805
2016/12/04,727203558
2016/12/05,923402103
2016/12/06,998130620
2016/12/07,989672774
2016/12/08,947402669
2016/12/09,945770819
2016/12/10,839323235
2016/12/11,736706024
2016/12/12,863916910
2016/12/13,925448772
2016/12/14,1008060710
2016/12/15,1190968634
2016/12/16,1226961866
2016/12/17,1030531158
2016/12/18,939445181
2016/12/19,976065242
2016/12/20,1054783303
2016/12/21,1520478866
2016/12/22,1491069232
2016/12/23,1606879037
2016/12/24,1294068030
2016/12/25,1005692773
2016/12/26,1006809662
2016/12/27,1088611845
2016/12/28,1183485877
2016/12/29,1236560793
2016/12/30,1363348124
2016/12/31,1155354248
2017/01/01,987497321
2017/01/02,1093099442
2017/01/03,1341477175
2017/01/04,1603347032
2017/01/05,1946671034
2017/01/06,1820385767
2017/01/07,1505387289
2017/01/08,1152777158
2017/01/09,1217074667
2017/01/10,1271358642
2017/01/11,2024727689
2017/01/12,1876563625
2017/01/13,1633310651
2017/01/14,1175314373
2017/01/15,974974429
2017/01/16,1020545476
2017/01/17,1161677069
2017/01/18,1138201324
2017/01/19,1086751750
2017/01/20,1061471682
2017/01/21,937082059
2017/01/22,837759411
2017/01/23,917525822
2017/01/24,1053613275
2017/01/25,1129804990
2017/01/26,1021961029
2017/01/27,929830938
2017/01/28,790201938
2017/01/29,736717621
2017/01/30,816328449
2017/01/31,971186677
2017/02/01,1122962637
2017/02/02,1161379681
2017/02/03,1555452827
2017/02/04,1347024305
2017/02/05,1181522197
2017/02/06,1193331482
2017/02/07,1287480235
2017/02/08,1320615032
2017/02/09,1399924780
2017/02/10,1256140058
2017/02/11,1014026073
2017/02/12,808069358
2017/02/13,908403703
2017/02/14,1036313403
2017/02/15,1047119389
2017/02/16,1053212669
2017/02/17,1194147224
2017/02/18,1044258794
2017/02/19,1076147632
2017/02/20,1076100839
2017/02/21,1118502000
2017/02/22,1224019661
2017/02/23,1387219811
2017/02/24,1469879085
2017/02/25,1235716289
2017/02/26,1025875879
2017/02/27,1175473544
2017/02/28,1301441075
2017/03/01,1417425492
2017/03/02,1779526907
2017/03/03,1899283006
2017/03/04,1662800515
2017/03/05,1397964049
2017/03/06,1586405107
2017/03/07,1679685635
2017/03/08,1655701036
2017/03/09,1565859888
2017/03/10,1626970891
2017/03/11,1510234832
2017/03/12,1276072391
2017/03/13,1522193622
2017/03/14,1845270972
2017/03/15,1819402960
2017/03/16,2342233996
2017/03/17,2362190107
2017/03/18,1997575190
2017/03/19,1627854326
2017/03/20,1578966009
2017/03/21,1726188581
2017/03/22,1883760759
2017/03/23,1842834939
2017/03/24,2486467012
2017/03/25,2526771224
2017/03/26,1818866942
2017/03/27,1706813390
2017/03/28,1684989396
2017/03/29,1556246709
2017/03/30,1538058857
2017/03/31,1774596666
2017/04/01,1529335387
2017/04/02,1401566455
2017/04/03,1595956719
2017/04/04,1682540922
2017/04/05,1686053782
2017/04/06,1675723677
2017/04/07,1630086369
2017/04/08,1329881327
2017/04/09,1209747389
2017/04/10,1421956492
2017/04/11,1577766592
2017/04/12,1695295414
2017/04/13,1685817021
2017/04/14,1791602222
2017/04/15,1558329005
2017/04/16,1376847216
2017/04/17,1550647870
2017/04/18,1817582316
2017/04/19,1717233964
2017/04/20,1786247427
2017/04/21,1742380917
2017/04/22,1525926271
2017/04/23,1397173839
2017/04/24,1573624564
2017/04/25,2322838283
2017/04/26,2272333669
2017/04/27,2417948793
2017/04/28,2289724329
2017/04/29,2006896746
2017/04/30,1717439475
2017/05/01,1859911177
2017/05/02,2057075872
2017/05/03,2168143953
2017/05/04,2616055039
2017/05/05,2823555814
2017/05/06,2534129707
2017/05/07,2383550996
2017/05/08,2771030113
2017/05/09,3065759035
2017/05/10,3275828652
2017/05/11,3224262254
2017/05/12,3095109579
2017/05/13,2669437973
2017/05/14,2352442711
2017/05/15,2797221910
2017/05/16,2851854999
2017/05/17,3557769256
2017/05/18,3383546421
2017/05/19,3395917954
2017/05/20,3270640646
2017/05/21,2957242121
2017/05/22,3604436656
2017/05/23,3967682521
2017/05/24,4585041162
2017/05/25,5545203833
2017/05/26,5219011869
2017/05/27,4120167069
2017/05/28,3692466828
2017/05/29,3868663574
2017/05/30,4390386859
2017/05/31,4897184707
2017/06/01,5684094331
2017/06/02,5497491420
2017/06/03,5725328821
2017/06/04,5131718009
2017/06/05,5689789454
2017/06/06,5603705904
2017/06/07,5738831204
2017/06/08,5526186162
2017/06/09,5655067616
2017/06/10,5352044389
2017/06/11,5083483264
2017/06/12,5641074978
2017/06/13,6165553553
2017/06/14,6345016987
2017/06/15,5924656112
2017/06/16,5984125891
2017/06/17,5055631185
2017/06/18,4477236578
2017/06/19,5118701069
2017/06/20,5720300274
2017/06/21,6065982955
2017/06/22,5797503002
