Date,sentbyaddress90rsi
2010/12/27,50.34
2010/12/28,50.864
2010/12/29,50.31
2010/12/30,50.621
2010/12/31,50.453
2011/01/01,50.964
2011/01/02,50.495
2011/01/03,51.383
2011/01/04,51.004
2011/01/05,51.621
2011/01/06,50.737
2011/01/07,51.257
2011/01/08,52.1
2011/01/09,51.655
2011/01/10,51.837
2011/01/11,51.992
2011/01/12,51.299
2011/01/13,51.654
2011/01/14,51.508
2011/01/15,51.725
2011/01/16,51.801
2011/01/17,51.427
2011/01/18,51.525
2011/01/19,51.873
2011/01/20,51.8
2011/01/21,52.721
2011/01/22,53.324
2011/01/23,52.307
2011/01/24,53.181
2011/01/25,51.363
2011/01/26,51.678
2011/01/27,51.283
2011/01/28,52.201
2011/01/29,53.079
2011/01/30,56.549
2011/01/31,52.79
2011/02/01,51.545
2011/02/02,50.976
2011/02/03,50.611
2011/02/04,51.098
2011/02/05,50.76
2011/02/06,50.899
2011/02/07,50.866
2011/02/08,50.841
2011/02/09,52.439
2011/02/10,55.215
2011/02/11,56.063
2011/02/12,54.497
2011/02/13,54.064
2011/02/14,54.583
2011/02/15,54.996
2011/02/16,54.168
2011/02/17,55.033
2011/02/18,54.692
2011/02/19,52.904
2011/02/20,53.93
2011/02/21,54.13
2011/02/22,54.815
2011/02/23,55.061
2011/02/24,54.595
2011/02/25,54.157
2011/02/26,53.673
2011/02/27,54.491
2011/02/28,52.871
2011/03/01,56.188
2011/03/02,53.396
2011/03/03,56.243
2011/03/04,52.821
2011/03/05,53.052
2011/03/06,52.921
2011/03/07,52.842
2011/03/08,54.309
2011/03/09,52.943
2011/03/10,52.251
2011/03/11,52.361
2011/03/12,52.667
2011/03/13,52.154
2011/03/14,51.433
2011/03/15,52.822
2011/03/16,52.205
2011/03/17,52.625
2011/03/18,52.183
2011/03/19,52.592
2011/03/20,55.048
2011/03/21,54.458
2011/03/22,53.108
2011/03/23,56.806
2011/03/24,52.945
2011/03/25,52.727
2011/03/26,53.973
2011/03/27,53.956
2011/03/28,54.112
2011/03/29,53.705
2011/03/30,52.059
2011/03/31,52.878
2011/04/01,51.361
2011/04/02,51.73
2011/04/03,51.874
2011/04/04,52.987
2011/04/05,52.573
2011/04/06,52.017
2011/04/07,51.412
2011/04/08,51.654
2011/04/09,51.695
2011/04/10,51.555
2011/04/11,52.054
2011/04/12,52.345
2011/04/13,52.829
2011/04/14,55.34
2011/04/15,51.834
2011/04/16,52.007
2011/04/17,52.423
2011/04/18,53.738
2011/04/19,54.753
2011/04/20,53.227
2011/04/21,51.645
2011/04/22,51.812
2011/04/23,52.4
2011/04/24,52.091
2011/04/25,52.854
2011/04/26,54.154
2011/04/27,55.718
2011/04/28,53.6
2011/04/29,54.363
2011/04/30,55.884
2011/05/01,54.893
2011/05/02,53.101
2011/05/03,53.202
2011/05/04,53.259
2011/05/05,54.182
2011/05/06,54.166
2011/05/07,54.615
2011/05/08,53.165
2011/05/09,54.217
2011/05/10,53.618
2011/05/11,53.514
2011/05/12,53.739
2011/05/13,55.246
2011/05/14,55.784
2011/05/15,54.78
2011/05/16,56.426
2011/05/17,56.411
2011/05/18,58.048
2011/05/19,56.573
2011/05/20,56.672
2011/05/21,56.885
2011/05/22,57.23
2011/05/23,57.808
2011/05/24,58.423
2011/05/25,59.185
2011/05/26,59.78
2011/05/27,55.511
2011/05/28,55.98
2011/05/29,55.498
2011/05/30,56.772
2011/05/31,57.526
2011/06/01,58.287
2011/06/02,59.143
2011/06/03,60.858
2011/06/04,61.737
2011/06/05,60.966
2011/06/06,62.569
2011/06/07,60.745
2011/06/08,64.254
2011/06/09,65.008
2011/06/10,63.145
2011/06/11,62.576
2011/06/12,64.269
2011/06/13,62.582
2011/06/14,65.05
2011/06/15,63.016
2011/06/16,63.377
2011/06/17,60.99
2011/06/18,60.889
2011/06/19,61.408
2011/06/20,60.275
2011/06/21,58.881
2011/06/22,60.36
2011/06/23,58.671
2011/06/24,59.034
2011/06/25,57.521
2011/06/26,57.48
2011/06/27,59.969
2011/06/28,58.27
2011/06/29,56.946
2011/06/30,56.627
2011/07/01,56.865
2011/07/02,54.315
2011/07/03,54.887
2011/07/04,55.994
2011/07/05,55.595
2011/07/06,56.671
2011/07/07,54.531
2011/07/08,54.548
2011/07/09,53.328
2011/07/10,53.643
2011/07/11,55.554
2011/07/12,53.559
2011/07/13,54.56
2011/07/14,54.341
2011/07/15,53.176
2011/07/16,53.854
2011/07/17,53.188
2011/07/18,53.903
2011/07/19,53.897
2011/07/20,53.811
2011/07/21,52.981
2011/07/22,53.785
2011/07/23,52.351
2011/07/24,52.844
2011/07/25,53.953
2011/07/26,53.056
2011/07/27,52.786
2011/07/28,52.968
2011/07/29,52.142
2011/07/30,50.782
2011/07/31,52.643
2011/08/01,52.585
2011/08/02,53.194
2011/08/03,51.902
2011/08/04,52.231
2011/08/05,51.729
2011/08/06,50.824
2011/08/07,51.075
2011/08/08,51.493
2011/08/09,53.167
2011/08/10,52.532
2011/08/11,51.825
2011/08/12,51.226
2011/08/13,51.689
2011/08/14,51.851
2011/08/15,52.181
2011/08/16,52.997
2011/08/17,51.448
2011/08/18,51.674
2011/08/19,51.41
2011/08/20,51.166
2011/08/21,51.446
2011/08/22,51.779
2011/08/23,51.246
2011/08/24,51.25
2011/08/25,51.09
2011/08/26,51.167
2011/08/27,50.38
2011/08/28,49.646
2011/08/29,51.381
2011/08/30,51.557
2011/08/31,51.245
2011/09/01,50.992
2011/09/02,50.816
2011/09/03,50.033
2011/09/04,51.076
2011/09/05,50.881
2011/09/06,51.829
2011/09/07,50.915
2011/09/08,50.396
2011/09/09,50.991
2011/09/10,49.991
2011/09/11,50.333
2011/09/12,50.519
2011/09/13,50.124
2011/09/14,49.953
2011/09/15,50.305
2011/09/16,49.819
2011/09/17,49.293
2011/09/18,49.889
2011/09/19,50.329
2011/09/20,51.11
2011/09/21,50.808
2011/09/22,49.688
2011/09/23,49.806
2011/09/24,49.402
2011/09/25,49.173
2011/09/26,49.329
2011/09/27,49.627
2011/09/28,49.659
2011/09/29,49.233
2011/09/30,49.482
2011/10/01,49.063
2011/10/02,48.724
2011/10/03,49.888
2011/10/04,49.357
2011/10/05,49.629
2011/10/06,49.725
2011/10/07,49.561
2011/10/08,48.997
2011/10/09,49.046
2011/10/10,49.512
2011/10/11,49.682
2011/10/12,49.575
2011/10/13,48.664
2011/10/14,49.718
2011/10/15,49.385
2011/10/16,48.641
2011/10/17,49.561
2011/10/18,48.676
2011/10/19,48.864
2011/10/20,48.384
2011/10/21,48.9
2011/10/22,48.869
2011/10/23,49.335
2011/10/24,49.693
2011/10/25,49.268
2011/10/26,48.983
2011/10/27,48.465
2011/10/28,48.837
2011/10/29,49.346
2011/10/30,48.61
2011/10/31,49.015
2011/11/01,49.333
2011/11/02,49.488
2011/11/03,49.492
2011/11/04,50.488
2011/11/05,49.639
2011/11/06,48.825
2011/11/07,49.142
2011/11/08,49.811
2011/11/09,50.219
2011/11/10,50.234
2011/11/11,48.915
2011/11/12,49.039
2011/11/13,49.061
2011/11/14,49.697
2011/11/15,49.967
2011/11/16,49.617
2011/11/17,48.844
2011/11/18,49.169
2011/11/19,47.924
2011/11/20,48.172
2011/11/21,47.891
2011/11/22,48.465
2011/11/23,48.445
2011/11/24,48.089
2011/11/25,48.604
2011/11/26,47.956
2011/11/27,48.263
2011/11/28,49.251
2011/11/29,50.039
2011/11/30,49.976
2011/12/01,49.658
2011/12/02,49.574
2011/12/03,48.944
2011/12/04,48.74
2011/12/05,49.372
2011/12/06,50.811
2011/12/07,49.267
2011/12/08,49.016
2011/12/09,48.921
2011/12/10,48.988
2011/12/11,48.579
2011/12/12,48.4
2011/12/13,48.541
2011/12/14,48.993
2011/12/15,48.022
2011/12/16,48.327
2011/12/17,48.215
2011/12/18,48.156
2011/12/19,49.457
2011/12/20,49.742
2011/12/21,48.928
2011/12/22,49.232
2011/12/23,49.198
2011/12/24,48.161
2011/12/25,48.931
2011/12/26,49.174
2011/12/27,48.844
2011/12/28,48.5
2011/12/29,48.878
2011/12/30,48.49
2011/12/31,48.437
2012/01/01,48.617
2012/01/02,48.931
2012/01/03,49.349
2012/01/04,49.306
2012/01/05,50.758
2012/01/06,50.35
2012/01/07,49.584
2012/01/08,50.06
2012/01/09,49.819
2012/01/10,50.406
2012/01/11,50.815
2012/01/12,50.068
2012/01/13,50.421
2012/01/14,50.533
2012/01/15,49.797
2012/01/16,50.617
2012/01/17,50.382
2012/01/18,50.403
2012/01/19,50.473
2012/01/20,50.302
2012/01/21,49.839
2012/01/22,48.737
2012/01/23,49.867
2012/01/24,50.653
2012/01/25,51.564
2012/01/26,50.209
2012/01/27,50.011
2012/01/28,49.667
2012/01/29,50.01
2012/01/30,49.968
2012/01/31,50.848
2012/02/01,50.504
2012/02/02,51.183
2012/02/03,51.14
2012/02/04,50.974
2012/02/05,50.528
2012/02/06,49.929
2012/02/07,50.525
2012/02/08,50.664
2012/02/09,51.015
2012/02/10,51.469
2012/02/11,50.71
2012/02/12,50.345
2012/02/13,51.433
2012/02/14,52.582
2012/02/15,52.286
2012/02/16,52.442
2012/02/17,49.991
2012/02/18,50.21
2012/02/19,49.43
2012/02/20,50.024
2012/02/21,50.043
2012/02/22,50.923
2012/02/23,51.641
2012/02/24,50.762
2012/02/25,50.03
2012/02/26,49.543
2012/02/27,50.425
2012/02/28,50.825
2012/02/29,50.646
2012/03/01,50.706
2012/03/02,51.419
2012/03/03,49.012
2012/03/04,50.637
2012/03/05,50.955
2012/03/06,50.356
2012/03/07,50.567
2012/03/08,50.781
2012/03/09,50.574
2012/03/10,49.303
2012/03/11,49.235
2012/03/12,50.155
2012/03/13,51.207
2012/03/14,50.678
2012/03/15,50.028
2012/03/16,50.498
2012/03/17,50.684
2012/03/18,49.562
2012/03/19,50.28
2012/03/20,50.624
2012/03/21,50.826
2012/03/22,50.578
2012/03/23,49.675
2012/03/24,49.874
2012/03/25,49.605
2012/03/26,50.312
2012/03/27,50.385
2012/03/28,50.881
2012/03/29,51.142
2012/03/30,50.325
2012/03/31,49.822
2012/04/01,49.044
2012/04/02,50.008
2012/04/03,51.372
2012/04/04,50.753
2012/04/05,50.396
2012/04/06,50.287
2012/04/07,49.617
2012/04/08,49.585
2012/04/09,50.125
2012/04/10,51.433
2012/04/11,51.771
2012/04/12,51.837
2012/04/13,50.441
2012/04/14,51.338
2012/04/15,50.561
2012/04/16,52.014
2012/04/17,51.377
2012/04/18,52.011
2012/04/19,51.213
2012/04/20,51.942
2012/04/21,50.572
2012/04/22,49.911
2012/04/23,50.707
2012/04/24,51.072
2012/04/25,51.179
2012/04/26,52.108
2012/04/27,50.711
2012/04/28,50.422
2012/04/29,50.5
2012/04/30,52.217
2012/05/01,52.37
2012/05/02,52.378
2012/05/03,53.564
2012/05/04,53.624
2012/05/05,52.65
2012/05/06,51.922
2012/05/07,54.82
2012/05/08,54.387
2012/05/09,54.768
2012/05/10,52.215
2012/05/11,54.774
2012/05/12,53.533
2012/05/13,52.338
2012/05/14,57.378
2012/05/15,54.554
2012/05/16,53.41
2012/05/17,52.459
2012/05/18,53.981
2012/05/19,55.973
2012/05/20,54.94
2012/05/21,55.131
2012/05/22,53.74
2012/05/23,54.404
2012/05/24,54.023
2012/05/25,54.522
2012/05/26,52.883
2012/05/27,53.225
2012/05/28,54.188
2012/05/29,54.986
2012/05/30,53.513
2012/05/31,53.361
2012/06/01,53.692
2012/06/02,50.559
2012/06/03,54.225
2012/06/04,56.622
2012/06/05,56.891
2012/06/06,51.215
2012/06/07,53.624
2012/06/08,52.006
2012/06/09,52.908
2012/06/10,53.799
2012/06/11,53.05
2012/06/12,50.549
2012/06/13,55.854
2012/06/14,56.179
2012/06/15,55.64
2012/06/16,54.053
2012/06/17,54.067
2012/06/18,53.788
2012/06/19,52.801
2012/06/20,52.077
2012/06/21,51.528
2012/06/22,51.456
2012/06/23,51.414
2012/06/24,51.289
2012/06/25,52.384
2012/06/26,52.948
2012/06/27,53.385
2012/06/28,52.119
2012/06/29,52.162
2012/06/30,51.922
2012/07/01,51.357
2012/07/02,52.778
2012/07/03,52.123
2012/07/04,51.489
2012/07/05,50.876
2012/07/06,51.091
2012/07/07,51.881
2012/07/08,50.753
2012/07/09,51.711
2012/07/10,52.932
2012/07/11,52.233
2012/07/12,51.981
2012/07/13,51.258
2012/07/14,51.213
2012/07/15,51.314
2012/07/16,52.743
2012/07/17,53.316
2012/07/18,51.935
2012/07/19,51.918
2012/07/20,52.576
2012/07/21,52.387
2012/07/22,53.075
2012/07/23,53.327
2012/07/24,52.003
2012/07/25,51.207
2012/07/26,51.129
2012/07/27,51.434
2012/07/28,52.634
2012/07/29,51.719
2012/07/30,52.064
2012/07/31,55.637
2012/08/01,52.35
2012/08/02,52.555
2012/08/03,51.681
2012/08/04,51.414
2012/08/05,51.853
2012/08/06,52.805
2012/08/07,52.296
2012/08/08,53.716
2012/08/09,51.705
2012/08/10,51.727
2012/08/11,51.694
2012/08/12,51.958
2012/08/13,53.522
2012/08/14,52.098
2012/08/15,52.959
2012/08/16,54.864
2012/08/17,54.067
2012/08/18,53.215
2012/08/19,52.121
2012/08/20,51.943
2012/08/21,53.34
2012/08/22,52.704
2012/08/23,52.006
2012/08/24,52.03
2012/08/25,50.882
2012/08/26,50.541
2012/08/27,51.167
2012/08/28,51.164
2012/08/29,51.445
2012/08/30,50.71
2012/08/31,52.676
2012/09/01,52.173
2012/09/02,50.641
2012/09/03,50.431
2012/09/04,51.444
2012/09/05,51.739
2012/09/06,52.272
2012/09/07,51.386
2012/09/08,50.336
2012/09/09,51.089
2012/09/10,50.823
2012/09/11,51.858
2012/09/12,50.391
2012/09/13,50.247
2012/09/14,50.834
2012/09/15,49.76
2012/09/16,49.813
2012/09/17,49.95
2012/09/18,51.047
2012/09/19,51.173
2012/09/20,51.649
2012/09/21,50.246
2012/09/22,49.124
2012/09/23,49.386
2012/09/24,50.019
2012/09/25,51.252
2012/09/26,51.665
2012/09/27,50.84
2012/09/28,51.554
2012/09/29,50.066
2012/09/30,49.457
2012/10/01,50.009
2012/10/02,51.775
2012/10/03,50.795
2012/10/04,51.386
2012/10/05,51.241
2012/10/06,50.528
2012/10/07,50.756
2012/10/08,51.522
2012/10/09,51.485
2012/10/10,51.101
2012/10/11,50.548
2012/10/12,50.663
2012/10/13,50.304
2012/10/14,50.08
2012/10/15,51.015
2012/10/16,50.535
2012/10/17,50.793
2012/10/18,50.995
2012/10/19,50.142
2012/10/20,50.568
2012/10/21,50.353
2012/10/22,50.721
2012/10/23,50.267
2012/10/24,50.494
2012/10/25,50.15
2012/10/26,50.007
2012/10/27,49.002
2012/10/28,48.863
2012/10/29,49.079
2012/10/30,49.989
2012/10/31,49.734
2012/11/01,49.312
2012/11/02,49.598
2012/11/03,49.366
2012/11/04,49.148
2012/11/05,49.867
2012/11/06,50.319
2012/11/07,50.827
2012/11/08,49.996
2012/11/09,49.912
2012/11/10,49.294
2012/11/11,49.1
2012/11/12,49.292
2012/11/13,49.631
2012/11/14,50.213
2012/11/15,51.424
2012/11/16,51.614
2012/11/17,51.035
2012/11/18,50.999
2012/11/19,50.936
2012/11/20,51.116
2012/11/21,50.92
2012/11/22,50.643
2012/11/23,49.435
2012/11/24,49.787
2012/11/25,49.741
2012/11/26,50.481
2012/11/27,50.135
2012/11/28,50.782
2012/11/29,50.386
2012/11/30,49.784
2012/12/01,49.518
2012/12/02,48.528
2012/12/03,48.971
2012/12/04,50.196
2012/12/05,50.678
2012/12/06,50.565
2012/12/07,50.435
2012/12/08,50.359
2012/12/09,50.107
2012/12/10,49.587
2012/12/11,50.203
2012/12/12,50.668
2012/12/13,51.325
2012/12/14,50.807
2012/12/15,49.897
2012/12/16,50.045
2012/12/17,51.023
2012/12/18,52.087
2012/12/19,51.054
2012/12/20,50.203
2012/12/21,51.254
2012/12/22,52.803
2012/12/23,50.08
2012/12/24,49.946
2012/12/25,49.188
2012/12/26,49.245
2012/12/27,49.814
2012/12/28,50.82
2012/12/29,50.012
2012/12/30,51.425
2012/12/31,49.734
2013/01/01,49.882
2013/01/02,50.875
2013/01/03,51.966
2013/01/04,51.387
2013/01/05,51.897
2013/01/06,50.479
2013/01/07,51.601
2013/01/08,51.505
2013/01/09,51.881
2013/01/10,52.524
2013/01/11,53.019
2013/01/12,51.169
2013/01/13,51.793
2013/01/14,50.596
2013/01/15,52.282
2013/01/16,52.471
2013/01/17,51.973
2013/01/18,51.995
2013/01/19,51.06
2013/01/20,50.664
2013/01/21,50.397
2013/01/22,51.177
2013/01/23,50.929
2013/01/24,51.448
2013/01/25,51.307
2013/01/26,51.614
2013/01/27,51.607
2013/01/28,51.377
2013/01/29,51.518
2013/01/30,50.412
2013/01/31,50.887
2013/02/01,52.797
2013/02/02,51.678
2013/02/03,51.731
2013/02/04,51.524
2013/02/05,52.444
2013/02/06,51.367
2013/02/07,51.915
2013/02/08,51.955
2013/02/09,51.332
2013/02/10,51.81
2013/02/11,51.023
2013/02/12,51.21
2013/02/13,51.138
2013/02/14,50.782
2013/02/15,50.831
2013/02/16,50.225
2013/02/17,50.379
2013/02/18,50.734
2013/02/19,50.896
2013/02/20,50.906
2013/02/21,51.188
2013/02/22,51.594
2013/02/23,51.267
2013/02/24,51.345
2013/02/25,51.593
2013/02/26,51.873
2013/02/27,51.187
2013/02/28,51.555
2013/03/01,52.248
2013/03/02,50.145
2013/03/03,49.79
2013/03/04,50.778
2013/03/05,51.369
2013/03/06,52.43
2013/03/07,52.07
2013/03/08,51.183
2013/03/09,50.356
2013/03/10,51.131
2013/03/11,50.451
2013/03/12,51.056
2013/03/13,51.908
2013/03/14,51.41
2013/03/15,52.069
2013/03/16,50
2013/03/17,50.131
2013/03/18,51.197
2013/03/19,52.088
2013/03/20,51.457
2013/03/21,51.83
2013/03/22,52.714
2013/03/23,51.414
2013/03/24,52.396
2013/03/25,51.719
2013/03/26,52.233
2013/03/27,52.544
2013/03/28,53.375
2013/03/29,53.55
2013/03/30,52.584
2013/03/31,50.614
2013/04/01,52
2013/04/02,53.889
2013/04/03,54.81
2013/04/04,55.149
2013/04/05,54.756
2013/04/06,52.103
2013/04/07,52.018
2013/04/08,54.036
2013/04/09,55.016
2013/04/10,56.118
2013/04/11,55.006
2013/04/12,53.447
2013/04/13,51.987
2013/04/14,50.681
2013/04/15,52.398
2013/04/16,53.345
2013/04/17,52.598
2013/04/18,51.718
2013/04/19,53.194
2013/04/20,50.982
2013/04/21,50.587
2013/04/22,51.501
2013/04/23,52.536
2013/04/24,52.532
2013/04/25,52.446
2013/04/26,51.927
2013/04/27,50.477
2013/04/28,50.373
2013/04/29,51.408
2013/04/30,50.234
2013/05/01,51.323
2013/05/02,51.117
2013/05/03,50.753
2013/05/04,49.886
2013/05/05,50.155
2013/05/06,50.839
2013/05/07,51.708
2013/05/08,51.448
2013/05/09,51.576
2013/05/10,51.491
2013/05/11,51.243
2013/05/12,50.335
2013/05/13,51.004
2013/05/14,51.418
2013/05/15,51.439
2013/05/16,51.328
2013/05/17,50.788
2013/05/18,50.071
2013/05/19,49.735
2013/05/20,50.314
2013/05/21,51.252
2013/05/22,50.65
2013/05/23,51.519
2013/05/24,51.243
2013/05/25,49.865
2013/05/26,49.551
2013/05/27,50.172
2013/05/28,50.711
2013/05/29,51.094
2013/05/30,50.84
2013/05/31,50.767
2013/06/01,50.033
2013/06/02,49.599
2013/06/03,50.621
2013/06/04,50.863
2013/06/05,50.47
2013/06/06,50.672
2013/06/07,50.76
2013/06/08,49.285
2013/06/09,49.08
2013/06/10,49.683
2013/06/11,50.068
2013/06/12,49.823
2013/06/13,50.167
2013/06/14,51.288
2013/06/15,49.134
2013/06/16,48.761
2013/06/17,49.583
2013/06/18,50.019
2013/06/19,50.45
2013/06/20,50.259
2013/06/21,50.501
2013/06/22,49.446
2013/06/23,48.807
2013/06/24,50.002
2013/06/25,49.886
2013/06/26,50.059
2013/06/27,49.86
2013/06/28,50.592
2013/06/29,49.346
2013/06/30,48.822
2013/07/01,50.409
2013/07/02,50.048
2013/07/03,50.235
2013/07/04,49.715
2013/07/05,49.779
2013/07/06,48.917
2013/07/07,48.455
2013/07/08,50.101
2013/07/09,50.374
2013/07/10,50.241
2013/07/11,51.182
2013/07/12,51.76
2013/07/13,49.808
2013/07/14,48.64
2013/07/15,49.687
2013/07/16,50.41
2013/07/17,50.127
2013/07/18,50.063
2013/07/19,49.89
2013/07/20,48.763
2013/07/21,49.074
2013/07/22,49.891
2013/07/23,50.188
2013/07/24,50.224
2013/07/25,50.314
2013/07/26,50.041
2013/07/27,49.07
2013/07/28,48.944
2013/07/29,50.437
2013/07/30,50.823
2013/07/31,51.632
2013/08/01,51.994
2013/08/02,51.509
2013/08/03,49.917
2013/08/04,49.572
2013/08/05,51.088
2013/08/06,51.021
2013/08/07,51.155
2013/08/08,50.928
2013/08/09,50.279
2013/08/10,50.031
2013/08/11,49.174
2013/08/12,53.5
2013/08/13,50.586
2013/08/14,50.936
2013/08/15,50.838
2013/08/16,51.518
2013/08/17,49.882
2013/08/18,49.486
2013/08/19,51.403
2013/08/20,51.09
2013/08/21,51.143
2013/08/22,51.479
2013/08/23,50.631
2013/08/24,49.752
2013/08/25,49.37
2013/08/26,50.551
2013/08/27,51.219
2013/08/28,51.269
2013/08/29,50.624
2013/08/30,51.511
2013/08/31,51.034
2013/09/01,48.915
2013/09/02,49.321
2013/09/03,49.788
2013/09/04,50.181
2013/09/05,50.05
2013/09/06,49.947
2013/09/07,49.367
2013/09/08,48.84
2013/09/09,49.789
2013/09/10,49.671
2013/09/11,50.19
2013/09/12,50.281
2013/09/13,49.852
2013/09/14,48.865
2013/09/15,48.759
2013/09/16,49.898
2013/09/17,50.172
2013/09/18,50.402
2013/09/19,50.529
2013/09/20,50.23
2013/09/21,49.465
2013/09/22,49.069
2013/09/23,50.389
2013/09/24,50.435
2013/09/25,50.093
2013/09/26,50.408
2013/09/27,50.259
2013/09/28,49.525
2013/09/29,49.438
2013/09/30,50.421
2013/10/01,50.993
2013/10/02,51.246
2013/10/03,50.223
2013/10/04,49.905
2013/10/05,49.043
2013/10/06,48.943
2013/10/07,49.904
2013/10/08,50.138
2013/10/09,50.397
2013/10/10,50.456
2013/10/11,50.234
2013/10/12,49.486
2013/10/13,49.507
2013/10/14,50.374
2013/10/15,50.651
2013/10/16,50.947
2013/10/17,50.143
2013/10/18,50.545
2013/10/19,50.609
2013/10/20,49.403
2013/10/21,50.644
2013/10/22,51.031
2013/10/23,51.235
2013/10/24,52.13
2013/10/25,51.376
2013/10/26,49.652
2013/10/27,49.297
2013/10/28,50.436
2013/10/29,50.544
2013/10/30,51.053
2013/10/31,51.081
2013/11/01,50.656
2013/11/02,50.049
2013/11/03,50.128
2013/11/04,51.565
2013/11/05,52.646
2013/11/06,52.586
2013/11/07,53.595
2013/11/08,53.157
2013/11/09,52.737
2013/11/10,51.838
2013/11/11,51.286
2013/11/12,52.079
2013/11/13,52.524
2013/11/14,53.295
2013/11/15,52.502
2013/11/16,51.281
2013/11/17,51.489
2013/11/18,55.13
2013/11/19,56.792
2013/11/20,54.309
2013/11/21,53.607
2013/11/22,54.045
2013/11/23,53.655
2013/11/24,51.737
2013/11/25,52.92
2013/11/26,54.785
2013/11/27,55.804
2013/11/28,55.692
2013/11/29,54.813
2013/11/30,53.076
2013/12/01,53.175
2013/12/02,53.409
2013/12/03,53.849
2013/12/04,54.169
2013/12/05,54.512
2013/12/06,53.086
2013/12/07,52.363
2013/12/08,50.334
2013/12/09,52.157
2013/12/10,52.164
2013/12/11,52.172
2013/12/12,51.298
2013/12/13,51.745
2013/12/14,51.342
2013/12/15,50.962
2013/12/16,52.509
2013/12/17,52.45
2013/12/18,53.558
2013/12/19,52.273
2013/12/20,51.476
2013/12/21,50.746
2013/12/22,50.298
2013/12/23,50.747
2013/12/24,51.142
2013/12/25,51.257
2013/12/26,50.733
2013/12/27,50.843
2013/12/28,50.126
2013/12/29,49.916
2013/12/30,51.233
2013/12/31,50.387
2014/01/01,49.497
2014/01/02,51.119
2014/01/03,51.565
2014/01/04,50.344
2014/01/05,51.076
2014/01/06,52.013
