Date,hashrate30sma
2011/09/11,12703950419007
2011/09/12,12643377805619
2011/09/13,12666604453686
2011/09/14,12657272773786
2011/09/15,12685855892890
2011/09/16,12661054482536
2011/09/17,12576998849167
2011/09/18,12620955063394
2011/09/19,12611056450063
2011/09/20,12540253206357
2011/09/21,12446513196988
2011/09/22,12376726175959
2011/09/23,12362944230786
2011/09/24,12332844774107
2011/09/25,12297908094589
2011/09/26,12288680760732
2011/09/27,12335159253266
2011/09/28,12343696817140
2011/09/29,12294992534876
2011/09/30,12202195970555
2011/10/01,12146408527208
2011/10/02,12096384908992
2011/10/03,12034154157027
2011/10/04,12009103183645
2011/10/05,11931992789830
2011/10/06,11886675551583
2011/10/07,11799951971877
2011/10/08,11792837703924
2011/10/09,11718330937089
2011/10/10,11631431898210
2011/10/11,11537620408170
2011/10/12,11486063861849
2011/10/13,11344811888978
2011/10/14,11225239278544
2011/10/15,11148371189682
2011/10/16,11061922822756
2011/10/17,10988698269765
2011/10/18,10826452650036
2011/10/19,10725042980888
2011/10/20,10638693751092
2011/10/21,10523191550459
2011/10/22,10351463137867
2011/10/23,10186106479222
2011/10/24,10092820722523
2011/10/25,10004805672707
2011/10/26,9921211215227
2011/10/27,9794121349661
2011/10/28,9654987618775
2011/10/29,9554664974924
2011/10/30,9442854246179
2011/10/31,9352714965236
2011/11/01,9245107629303
2011/11/02,9171284261561
2011/11/03,9080622496294
2011/11/04,8994860512310
2011/11/05,8902249423147
2011/11/06,8838304463993
2011/11/07,8728214365945
2011/11/08,8670094129210
2011/11/09,8641087372342
2011/11/10,8641848435715
2011/11/11,8580278547539
2011/11/12,8573478917066
2011/11/13,8558071931082
2011/11/14,8493400276318
2011/11/15,8498148421556
2011/11/16,8499006239479
2011/11/17,8479895754818
2011/11/18,8434113933819
2011/11/19,8418936616595
2011/11/20,8344045946076
2011/11/21,8359295264063
2011/11/22,8372691486874
2011/11/23,8369350220316
2011/11/24,8291628636285
2011/11/25,8239382297007
2011/11/26,8214025718517
2011/11/27,8203267419596
2011/11/28,8159603750790
2011/11/29,8168764684052
2011/11/30,8169371861604
2011/12/01,8212172223110
2011/12/02,8226482421839
2011/12/03,8200880301677
2011/12/04,8196396219068
2011/12/05,8167604760750
2011/12/06,8167184014377
2011/12/07,8184176941216
2011/12/08,8172493899498
2011/12/09,8128650279238
2011/12/10,8105237407889
2011/12/11,8106952352583
2011/12/12,8109174525122
2011/12/13,8062788115647
2011/12/14,8057024824488
2011/12/15,7997109803347
2011/12/16,7940819158864
2011/12/17,7919550182915
2011/12/18,7943863894812
2011/12/19,7952061347226
2011/12/20,7992492117655
2011/12/21,7999649760148
2011/12/22,8007681553988
2011/12/23,8025738396510
2011/12/24,8054461263375
2011/12/25,8109438848317
2011/12/26,8210009761489
2011/12/27,8292659850225
2011/12/28,8339225048899
2011/12/29,8371964619016
2011/12/30,8355916852482
2011/12/31,8334430868477
2012/01/01,8307561421473
2012/01/02,8340141943570
2012/01/03,8386530486801
2012/01/04,8416429116101
2012/01/05,8393623816765
2012/01/06,8435791265148
2012/01/07,8511728356089
2012/01/08,8567956677075
2012/01/09,8619594696276
2012/01/10,8678046556692
2012/01/11,8720489220298
2012/01/12,8820424641059
2012/01/13,8825425053741
2012/01/14,8882450207459
2012/01/15,8965558667683
2012/01/16,9028073042929
2012/01/17,9083714181848
2012/01/18,9105292519349
2012/01/19,9106462769864
2012/01/20,9115004195555
2012/01/21,9187542151888
2012/01/22,9220978527939
2012/01/23,9296912667137
2012/01/24,9309543834170
2012/01/25,9290230976089
2012/01/26,9261154520722
2012/01/27,9282445526228
2012/01/28,9311304667772
2012/01/29,9405860390503
2012/01/30,9476956834380
2012/01/31,9547094268901
2012/02/01,9570436288090
2012/02/02,9580966922360
2012/02/03,9642553365340
2012/02/04,9714215444779
2012/02/05,9731542685950
2012/02/06,9725649892111
2012/02/07,9720627758326
2012/02/08,9699582039750
2012/02/09,9705103866002
2012/02/10,9739932215634
2012/02/11,9715650737010
2012/02/12,9794843582115
2012/02/13,9835266425513
2012/02/14,9822615417334
2012/02/15,9811707454225
2012/02/16,9790615314195
2012/02/17,9805118543475
2012/02/18,9899320323716
2012/02/19,9996738738697
2012/02/20,10003017540623
2012/02/21,9973692958443
2012/02/22,9971283597696
2012/02/23,10032366847835
2012/02/24,10038021384575
2012/02/25,10128742745483
2012/02/26,10186507667759
2012/02/27,10215994521344
2012/02/28,10229674958761
2012/02/29,10264660734646
2012/03/01,10269616551419
2012/03/02,10307585051745
2012/03/03,10273252430708
2012/03/04,10222820886949
2012/03/05,10222461274078
2012/03/06,10245523541290
2012/03/07,10267739403864
2012/03/08,10335986443130
2012/03/09,10413078501640
2012/03/10,10527626483888
2012/03/11,10531373026036
2012/03/12,10602729791549
2012/03/13,10639819795139
2012/03/14,10659507531870
2012/03/15,10670060073962
2012/03/16,10709832615093
2012/03/17,10791534431621
2012/03/18,10883509410101
2012/03/19,10898976564884
2012/03/20,10884683548953
2012/03/21,10940473076364
2012/03/22,11039889969030
2012/03/23,11032745664548
2012/03/24,11056736891587
2012/03/25,11157281919703
2012/03/26,11158112800768
2012/03/27,11170907031111
2012/03/28,11204086355931
2012/03/29,11239901276323
2012/03/30,11231433120733
2012/03/31,11307654511861
2012/04/01,11361413388229
2012/04/02,11438497345752
2012/04/03,11463659981393
2012/04/04,11498200764697
2012/04/05,11465216978866
2012/04/06,11440804363011
2012/04/07,11407042394460
2012/04/08,11386594572788
2012/04/09,11363515580605
2012/04/10,11403831123528
2012/04/11,11415458365514
2012/04/12,11390780471538
2012/04/13,11353371303009
2012/04/14,11379928347070
2012/04/15,11353045367352
2012/04/16,11287360132164
2012/04/17,11241592205882
2012/04/18,11190629583668
2012/04/19,11197492625827
2012/04/20,11214274284788
2012/04/21,11211816719873
2012/04/22,11266097914449
2012/04/23,11259175550881
2012/04/24,11165548045282
2012/04/25,11136282020584
2012/04/26,11128066874364
2012/04/27,11090159128263
2012/04/28,11081059570745
2012/04/29,11093479718724
2012/04/30,11085825636087
2012/05/01,11123263704820
2012/05/02,11166663619333
2012/05/03,11213501931173
2012/05/04,11243490936956
2012/05/05,11308331767353
2012/05/06,11397113875953
2012/05/07,11458819821818
2012/05/08,11542114577518
2012/05/09,11581240844318
2012/05/10,11631935250012
2012/05/11,11577981446613
2012/05/12,11616676486921
2012/05/13,11670280162816
2012/05/14,11730520785441
2012/05/15,11805465363942
2012/05/16,11803504723829
2012/05/17,11786751680012
2012/05/18,11838973824851
2012/05/19,11870699748349
2012/05/20,11855909667826
2012/05/21,11862708995271
2012/05/22,11816339424739
2012/05/23,11776152295723
2012/05/24,11799128570815
2012/05/25,11764779972853
2012/05/26,11746446957321
2012/05/27,11812869945569
2012/05/28,11820089735554
2012/05/29,11766864586952
2012/05/30,11669126761662
2012/05/31,11608526919764
2012/06/01,11566895547113
2012/06/02,11593973897569
2012/06/03,11612837968615
2012/06/04,11623595833155
2012/06/05,11573948906183
2012/06/06,11572371127156
2012/06/07,11482512444614
2012/06/08,11408212309738
2012/06/09,11395314350367
2012/06/10,11478739706395
2012/06/11,11498940525600
2012/06/12,11479135264568
2012/06/13,11502351173526
2012/06/14,11494093616547
2012/06/15,11581547060570
2012/06/16,11640067691468
2012/06/17,11678942662185
2012/06/18,11681617597426
2012/06/19,11763561901484
2012/06/20,11730203914071
2012/06/21,11777771408710
2012/06/22,11803574476501
2012/06/23,11898576184437
2012/06/24,12018876006334
2012/06/25,12085703752479
2012/06/26,12098745785995
2012/06/27,12166896498451
2012/06/28,12223826394072
2012/06/29,12295504971249
2012/06/30,12311434808306
2012/07/01,12343355864240
2012/07/02,12360105145691
2012/07/03,12365725184342
2012/07/04,12418216082145
2012/07/05,12469782054097
2012/07/06,12483612218506
2012/07/07,12588590763657
2012/07/08,12684326903070
2012/07/09,12731849011630
2012/07/10,12740364471522
2012/07/11,12729024989649
2012/07/12,12771111222386
2012/07/13,12803196936561
2012/07/14,12886704926537
2012/07/15,12909936433610
2012/07/16,12927498755442
2012/07/17,12984892853003
2012/07/18,13063249863207
2012/07/19,13038945754113
2012/07/20,13108408958973
2012/07/21,13165043449668
2012/07/22,13244527989947
2012/07/23,13242909989146
2012/07/24,13281358832446
2012/07/25,13356528126676
2012/07/26,13461033347967
2012/07/27,13518787481144
2012/07/28,13649297132323
2012/07/29,13698159406980
2012/07/30,13901037844679
2012/07/31,13998664964692
2012/08/01,14016060054580
2012/08/02,14096559796288
2012/08/03,14206839126107
2012/08/04,14312542067618
2012/08/05,14385685360059
2012/08/06,14393648993170
2012/08/07,14423085224647
2012/08/08,14497334837724
2012/08/09,14621903952180
2012/08/10,14754372032754
2012/08/11,14906377708017
2012/08/12,15027612916928
2012/08/13,15126868433750
2012/08/14,15266393511413
2012/08/15,15437053141664
2012/08/16,15538270835802
2012/08/17,15573508372326
2012/08/18,15628599569294
2012/08/19,15765365719324
2012/08/20,16002259290668
2012/08/21,16215892604730
2012/08/22,16308290248892
2012/08/23,16427169462362
2012/08/24,16530305517022
2012/08/25,16555123154138
2012/08/26,16706458771813
2012/08/27,16806224541874
2012/08/28,16946613554612
2012/08/29,17006812024892
2012/08/30,17165150867853
2012/08/31,17302945996882
2012/09/01,17431834555367
2012/09/02,17486311601062
2012/09/03,17645542006891
2012/09/04,17706951901591
2012/09/05,17942153677618
2012/09/06,18184557946102
2012/09/07,18399215438466
2012/09/08,18527575262861
2012/09/09,18628545622390
2012/09/10,18751119552139
2012/09/11,18877418365709
2012/09/12,18943893076165
2012/09/13,18999692754670
2012/09/14,19106884846725
2012/09/15,19166345057240
2012/09/16,19317619079419
2012/09/17,19539796838293
2012/09/18,19746225226282
2012/09/19,19760101679828
2012/09/20,19765754707084
2012/09/21,19980032545000
2012/09/22,20203555017048
2012/09/23,20326304520438
2012/09/24,20500786283327
2012/09/25,20576996102710
2012/09/26,20584700359943
2012/09/27,20674284129378
2012/09/28,20806025006475
2012/09/29,20914750626964
2012/09/30,21095698951262
2012/10/01,21153912076202
2012/10/02,21193532259114
2012/10/03,21222655512630
2012/10/04,21325246085693
2012/10/05,21297004965710
2012/10/06,21260515971116
2012/10/07,21214446978809
2012/10/08,21305258521910
2012/10/09,21424278442437
2012/10/10,21496993619820
2012/10/11,21541477268701
2012/10/12,21651737883260
2012/10/13,21742126996812
2012/10/14,21745400756812
2012/10/15,21861225134665
2012/10/16,21975149511922
2012/10/17,21994106170841
2012/10/18,21968491653041
2012/10/19,22071012976501
2012/10/20,22118691327837
2012/10/21,22184655409142
2012/10/22,22153435231507
2012/10/23,22200098449991
2012/10/24,22225624544334
2012/10/25,22224480479886
2012/10/26,22355540692113
2012/10/27,22586722922033
2012/10/28,22618895612590
2012/10/29,22705256662754
2012/10/30,22765376872463
2012/10/31,22845345099854
2012/11/01,22937406355310
2012/11/02,23002142868104
2012/11/03,23121039810258
2012/11/04,23295900784359
2012/11/05,23430061830525
2012/11/06,23508384105155
2012/11/07,23529516784445
2012/11/08,23642697325795
2012/11/09,23700620194609
2012/11/10,23811149538256
2012/11/11,23848724672430
2012/11/12,23905255345136
2012/11/13,23938085752197
2012/11/14,23993022262888
2012/11/15,23982702342879
2012/11/16,23993930710971
2012/11/17,24054544176660
2012/11/18,24118537889274
2012/11/19,24133568684097
2012/11/20,24153782523085
2012/11/21,24192527898538
2012/11/22,24289535936246
2012/11/23,24341678800121
2012/11/24,24501673728282
2012/11/25,24554417128941
2012/11/26,24527080101057
2012/11/27,24564657014503
2012/11/28,24638229848712
2012/11/29,24780003244769
2012/11/30,24791435089409
2012/12/01,24891515176497
2012/12/02,24985729612473
2012/12/03,25038468514938
2012/12/04,24907977773198
2012/12/05,24731859155137
2012/12/06,24691213447046
2012/12/07,24622736807667
2012/12/08,24535683081531
2012/12/09,24469048426725
2012/12/10,24375721644927
2012/12/11,24381370253840
2012/12/12,24389115770942
2012/12/13,24382208878365
2012/12/14,24221575674772
2012/12/15,24042188768201
2012/12/16,23926512623803
2012/12/17,23782781547414
2012/12/18,23639105382901
2012/12/19,23676185313943
2012/12/20,23479511807743
2012/12/21,23331729869092
2012/12/22,23212143903839
2012/12/23,23252929490811
2012/12/24,23052822341237
2012/12/25,22943686848610
2012/12/26,22757536357139
2012/12/27,22690257114627
2012/12/28,22585880326732
2012/12/29,22366667830243
2012/12/30,22322913143238
2012/12/31,22316238503662
2013/01/01,22250177730025
2013/01/02,22168117103186
2013/01/03,22227064547559
2013/01/04,22314543784787
2013/01/05,22316616600559
2013/01/06,22272127784413
2013/01/07,22230826046683
2013/01/08,22308069844187
2013/01/09,22250544174783
2013/01/10,22232446653993
2013/01/11,22145190747662
2013/01/12,22043735916682
2013/01/13,22067714619566
2013/01/14,22242425998177
2013/01/15,22325478048088
2013/01/16,22319083155445
2013/01/17,22298315884832
2013/01/18,22154095904648
2013/01/19,22238536695342
2013/01/20,22281288698077
2013/01/21,22300613857326
2013/01/22,22177631431927
2013/01/23,22198580010190
2013/01/24,22182146071151
2013/01/25,22197286184980
2013/01/26,22097631066372
2013/01/27,22039044434970
2013/01/28,22035974715341
2013/01/29,22036496975255
2013/01/30,21945340824091
2013/01/31,21995180998307
2013/02/01,22068823985961
2013/02/02,22075839966641
2013/02/03,22111729482394
2013/02/04,22246880680080
2013/02/05,22439496038671
2013/02/06,22523035136111
2013/02/07,22501158484236
2013/02/08,22618259916178
2013/02/09,22636756010201
2013/02/10,22767969115574
2013/02/11,23037528657310
2013/02/12,23145207433338
2013/02/13,23194179222114
2013/02/14,23349930529309
2013/02/15,23593959079444
2013/02/16,23902414425646
2013/02/17,24306080181169
2013/02/18,24647035138732
2013/02/19,24886348550808
2013/02/20,25163202281618
2013/02/21,25589304872038
2013/02/22,25869140187913
2013/02/23,26186486288304
2013/02/24,26465033704553
2013/02/25,26873747466724
2013/02/26,27153171348030
2013/02/27,27548505674118
2013/02/28,27879878896167
2013/03/01,28164241735951
2013/03/02,28377108673114
2013/03/03,28641543997281
2013/03/04,29097884316541
2013/03/05,29452371138846
2013/03/06,29689613064808
2013/03/07,29882988074445
2013/03/08,30200509411702
2013/03/09,30587781593440
2013/03/10,31068084211633
2013/03/11,31571874913937
2013/03/12,31697889728352
2013/03/13,31924599668553
2013/03/14,32457396229293
2013/03/15,33044872084399
2013/03/16,33514753590338
2013/03/17,34168109489634
2013/03/18,34752932405137
2013/03/19,35234401415284
2013/03/20,35644839200293
2013/03/21,36438525585977
2013/03/22,37223147059634
2013/03/23,37819276012170
2013/03/24,38829298054745
2013/03/25,39541305542942
2013/03/26,40220236688256
2013/03/27,40640079024026
2013/03/28,41385736272604
2013/03/29,42210202698589
2013/03/30,43069128486879
2013/03/31,43846606091108
2013/04/01,44956251399826
2013/04/02,45919538052526
2013/04/03,46674364484225
2013/04/04,47372797279589
2013/04/05,47974562797815
2013/04/06,48957293289103
2013/04/07,49888014119461
2013/04/08,50810250348052
2013/04/09,51677790418136
2013/04/10,52725657551404
2013/04/11,53954152826930
2013/04/12,54950625608863
2013/04/13,55725770086524
2013/04/14,56365301454215
2013/04/15,57066213968040
2013/04/16,57776120065725
2013/04/17,58438944183005
2013/04/18,59328590569163
2013/04/19,59835876327805
2013/04/20,60239166812288
2013/04/21,60968235219997
2013/04/22,61639328267843
2013/04/23,62062037608891
2013/04/24,62799196553838
2013/04/25,63503455441715
2013/04/26,64618876885426
2013/04/27,65267722170458
2013/04/28,65670122249032
2013/04/29,66367077934285
2013/04/30,67192172899045
2013/05/01,67509825513599
2013/05/02,67801694635140
2013/05/03,68147146610619
2013/05/04,68793039473294
2013/05/05,69579467143093
2013/05/06,70419790429666
2013/05/07,71135569123447
2013/05/08,71873273321086
2013/05/09,72469473526186
2013/05/10,72916365410061
2013/05/11,73638432597836
2013/05/12,74564910348436
2013/05/13,75652637086392
2013/05/14,76627635020945
2013/05/15,77285627699321
2013/05/16,77721303735487
2013/05/17,78339004572690
2013/05/18,78653395735262
2013/05/19,79666576438380
2013/05/20,80135504194054
2013/05/21,80190631771403
2013/05/22,80721627316695
2013/05/23,81304512810526
2013/05/24,82006641785396
2013/05/25,82795443912005
2013/05/26,83475397209583
2013/05/27,84536407166389
2013/05/28,85376300051810
2013/05/29,86096883689806
2013/05/30,86898904543242
2013/05/31,88071091216535
2013/06/01,89588489049542
2013/06/02,91475394666547
2013/06/03,93133023290327
2013/06/04,94795549090537
2013/06/05,96528718721300
2013/06/06,98468935374605
2013/06/07,99792994532385
2013/06/08,1.0142082904261E+14
2013/06/09,1.0315512927082E+14
2013/06/10,1.047656005688E+14
2013/06/11,1.0609395088643E+14
2013/06/12,1.0791994681436E+14
2013/06/13,1.1005521934894E+14
2013/06/14,1.119032804602E+14
2013/06/15,1.1378814660296E+14
2013/06/16,1.1581313454179E+14
2013/06/17,1.1837770839009E+14
2013/06/18,1.2017111901064E+14
2013/06/19,1.2159917605753E+14
2013/06/20,1.2376476767849E+14
2013/06/21,1.2587521425071E+14
2013/06/22,1.2849586328255E+14
2013/06/23,1.3093121000702E+14
2013/06/24,1.3265922126059E+14
2013/06/25,1.3430408641347E+14
2013/06/26,1.3641429517759E+14
2013/06/27,1.3832027073369E+14
2013/06/28,1.4049971184999E+14
2013/06/29,1.4257267427032E+14
2013/06/30,1.4474919044374E+14
2013/07/01,1.4642140793513E+14
2013/07/02,1.4773095849593E+14
2013/07/03,1.4954689536660E+14
2013/07/04,1.5158961322841E+14
2013/07/05,1.5318338497951E+14
2013/07/06,1.5474009104903E+14
2013/07/07,1.5746847730993E+14
