Date,transactionvalue3varUSD
2010/10/22,23.428
2010/10/23,109.006
2010/10/24,37.856
2010/10/25,170.529
2010/10/26,140.736
2010/10/27,63.914
2010/10/28,63.142
2010/10/29,219.98
2010/10/30,342.6
2010/10/31,34.227
2010/11/01,57.95
2010/11/02,73.564
2010/11/03,59.231
2010/11/04,854.465
2010/11/05,1143
2010/11/06,1400
2010/11/07,1195
2010/11/08,8366
2010/11/09,12209
2010/11/10,14335
2010/11/11,14.948
2010/11/12,14.591
2010/11/13,9.797
2010/11/14,10.491
2010/11/15,45.777
2010/11/16,31.117
2010/11/17,91.056
2010/11/18,110.953
2010/11/19,169.252
2010/11/20,11.47
2010/11/21,1.589
2010/11/22,104.013
2010/11/23,178.006
2010/11/24,186.453
2010/11/25,235.166
2010/11/26,58.947
2010/11/27,48.491
2010/11/28,3.579
2010/11/29,4.204
2010/11/30,34.097
2010/12/01,14.778
2010/12/02,12.746
2010/12/03,33.993
2010/12/04,59.365
2010/12/05,116.149
2010/12/06,211.38
2010/12/07,200.538
2010/12/08,159.943
2010/12/09,62.925
2010/12/10,4.873
2010/12/11,51.294
2010/12/12,58.044
2010/12/13,347.986
2010/12/14,340.286
2010/12/15,75.153
2010/12/16,2.78
2010/12/17,14.281
2010/12/18,9.942
2010/12/19,18.053
2010/12/20,85.627
2010/12/21,84.172
2010/12/22,52.682
2010/12/23,21.5
2010/12/24,1.22
2010/12/25,50.006
2010/12/26,48.241
2010/12/27,41.509
2010/12/28,79.992
2010/12/29,246.922
2010/12/30,269.24
2010/12/31,193.867
2011/01/01,11.972
2011/01/02,12.693
2011/01/03,11.056
2011/01/04,24.587
2011/01/05,7.857
2011/01/06,1.178
2011/01/07,6.041
2011/01/08,3.223
2011/01/09,8.273
2011/01/10,18.54
2011/01/11,38.728
2011/01/12,12.305
2011/01/13,32.015
2011/01/14,31.557
2011/01/15,9.174
2011/01/16,3.024
2011/01/17,2.822
2011/01/18,56.148
2011/01/19,87.965
2011/01/20,111.018
2011/01/21,0.299
2011/01/22,0.337
2011/01/23,30.989
2011/01/24,28.043
2011/01/25,18.999
2011/01/26,3.611
2011/01/27,52270
2011/01/28,53039
2011/01/29,53560
2011/01/30,542.672
2011/01/31,483.032
2011/02/01,8.947
2011/02/02,89.642
2011/02/03,168.169
2011/02/04,396.339
2011/02/05,159.725
2011/02/06,246.499
2011/02/07,1408
2011/02/08,1454
2011/02/09,1194
2011/02/10,291.794
2011/02/11,7.09
2011/02/12,318.647
2011/02/13,446.089
2011/02/14,24.863
2011/02/15,108.121
2011/02/16,244.981
2011/02/17,35.395
2011/02/18,102.439
2011/02/19,594.871
2011/02/20,440.779
2011/02/21,2.247
2011/02/22,314.856
2011/02/23,420.54
2011/02/24,353.397
2011/02/25,702.738
2011/02/26,98.43
2011/02/27,1.447
2011/02/28,47.822
2011/03/01,15832
2011/03/02,203596
2011/03/03,202837
2011/03/04,234588
2011/03/05,1320
2011/03/06,1157
2011/03/07,241.033
2011/03/08,125.699
2011/03/09,378.169
2011/03/10,2278
2011/03/11,1023
2011/03/12,3065
2011/03/13,831.886
2011/03/14,102.946
2011/03/15,220.703
2011/03/16,210.684
2011/03/17,2.826
2011/03/18,82.824
2011/03/19,166.865
2011/03/20,240.135
2011/03/21,14.34
2011/03/22,540.471
2011/03/23,451.462
2011/03/24,461.495
2011/03/25,1070
2011/03/26,295.223
2011/03/27,972.697
2011/03/28,380.266
2011/03/29,46.611
2011/03/30,95.31
2011/03/31,100.649
2011/04/01,50.406
2011/04/02,30.632
2011/04/03,7.134
2011/04/04,17.884
2011/04/05,17.54
2011/04/06,20.556
2011/04/07,39.73
2011/04/08,73.356
2011/04/09,19.976
2011/04/10,106.062
2011/04/11,145.353
2011/04/12,86.34
2011/04/13,187.55
2011/04/14,55.588
2011/04/15,67.753
2011/04/16,2829
2011/04/17,61327
2011/04/18,61506
2011/04/19,118007
2011/04/20,556430
2011/04/21,439653
2011/04/22,640011
2011/04/23,5738
2011/04/24,202.084
2011/04/25,449.026
2011/04/26,121.279
2011/04/27,267.683
2011/04/28,36.964
2011/04/29,46923
2011/04/30,35474
2011/05/01,30823
2011/05/02,5898
2011/05/03,1583
2011/05/04,8329
2011/05/05,6292
2011/05/06,6342
2011/05/07,3128
2011/05/08,44346
2011/05/09,56183
2011/05/10,88079
2011/05/11,90054
2011/05/12,61099
2011/05/13,48412
2011/05/14,1438032
2011/05/15,1297193
2011/05/16,1471585
2011/05/17,7593
2011/05/18,10632
2011/05/19,3371
2011/05/20,9164
2011/05/21,46768
2011/05/22,64393
2011/05/23,44368
2011/05/24,74557
2011/05/25,2112
2011/05/26,736.358
2011/05/27,46170
2011/05/28,60209
2011/05/29,63208
2011/05/30,1360
2011/05/31,643.274
2011/06/01,501.9
2011/06/02,2701
2011/06/03,49856
2011/06/04,34930
2011/06/05,14111
2011/06/06,62778
2011/06/07,22851
2011/06/08,51270
2011/06/09,79163
2011/06/10,26210
2011/06/11,94921
2011/06/12,34706
2011/06/13,34458
2011/06/14,20963
2011/06/15,4226994
2011/06/16,18263659
2011/06/17,17787276
2011/06/18,24619208
2011/06/19,5169707
2011/06/20,5410257
2011/06/21,4285359
2011/06/22,3236939
2011/06/23,2804306
2011/06/24,5934488
2011/06/25,45874296
2011/06/26,30175647
2011/06/27,46786653
2011/06/28,11071985
2011/06/29,11976173
2011/06/30,12163657
2011/07/01,1628499
2011/07/02,181869
2011/07/03,80852
2011/07/04,174223
2011/07/05,372449
2011/07/06,431221
2011/07/07,4322
2011/07/08,11611
2011/07/09,2227076
2011/07/10,2741676
2011/07/11,1556860
2011/07/12,1548514
2011/07/13,101984
2011/07/14,275446
2011/07/15,702841
2011/07/16,703840
2011/07/17,210166
2011/07/18,2869816
2011/07/19,2964857
2011/07/20,3056824
2011/07/21,1741380
2011/07/22,468822
2011/07/23,311121
2011/07/24,407435
2011/07/25,278211
2011/07/26,288089
2011/07/27,9765
2011/07/28,2944218
2011/07/29,3668205
2011/07/30,5027796
2011/07/31,53280
2011/08/01,13199
2011/08/02,31381
2011/08/03,21116
2011/08/04,7196
2011/08/05,15519
2011/08/06,16949
2011/08/07,16338
2011/08/08,109177
2011/08/09,684073
2011/08/10,304073
2011/08/11,526884
2011/08/12,158150
2011/08/13,9064
2011/08/14,9494
2011/08/15,9835
2011/08/16,9214
2011/08/17,313.168
2011/08/18,5504
2011/08/19,22590
2011/08/20,35271
2011/08/21,47061
2011/08/22,167.379
2011/08/23,18269
2011/08/24,32804
2011/08/25,14941
2011/08/26,41277
2011/08/27,2190259
2011/08/28,2354071
2011/08/29,2404294
2011/08/30,121.076
2011/08/31,374.552
2011/09/01,1883
2011/09/02,1043
2011/09/03,876.606
2011/09/04,626677
2011/09/05,883112
2011/09/06,141362
2011/09/07,1000627
2011/09/08,1279691
2011/09/09,16747
2011/09/10,6253
2011/09/11,74168
2011/09/12,64461
2011/09/13,44639
2011/09/14,16743
2011/09/15,1182
2011/09/16,15979
2011/09/17,14673
2011/09/18,14156
2011/09/19,695.549
2011/09/20,83.049
2011/09/21,448.572
2011/09/22,433.461
2011/09/23,104.872
2011/09/24,1055
2011/09/25,1039
2011/09/26,514.141
2011/09/27,1411
2011/09/28,1325
2011/09/29,761.444
2011/09/30,347.517
2011/10/01,4009
2011/10/02,3719
2011/10/03,1371
2011/10/04,417.263
2011/10/05,371.923
2011/10/06,1508
2011/10/07,2970
2011/10/08,7904
2011/10/09,1488
2011/10/10,10.165
2011/10/11,4.415
2011/10/12,8.028
2011/10/13,195.113
2011/10/14,793.026
2011/10/15,1385
2011/10/16,1454
2011/10/17,1086
2011/10/18,1236
2011/10/19,2371
2011/10/20,220.281
2011/10/21,3427
2011/10/22,5144
2011/10/23,554.102
2011/10/24,4454
2011/10/25,3982
2011/10/26,406.145
2011/10/27,2704
2011/10/28,1373
2011/10/29,482.018
2011/10/30,3479
2011/10/31,2708
2011/11/01,3996
2011/11/02,1127
2011/11/03,2365
2011/11/04,225.432
2011/11/05,334.203
2011/11/06,597.597
2011/11/07,40.911
2011/11/08,40032
2011/11/09,31495
2011/11/10,29089
2011/11/11,18433
2011/11/12,72.791
2011/11/13,238.952
2011/11/14,74.62
2011/11/15,99.903
2011/11/16,101676
2011/11/17,355320
2011/11/18,283482
2011/11/19,45954
2011/11/20,399143
2011/11/21,277553
2011/11/22,138839
2011/11/23,140486
2011/11/24,151833
2011/11/25,9282
2011/11/26,20258
2011/11/27,30189
2011/11/28,159406
2011/11/29,138112
2011/11/30,259728
2011/12/01,515181
2011/12/02,645044
2011/12/03,465383
2011/12/04,234331
2011/12/05,39201
2011/12/06,278608
2011/12/07,379827
2011/12/08,26212
2011/12/09,513785
2011/12/10,550804
2011/12/11,59447
2011/12/12,2195
2011/12/13,19304
2011/12/14,15169
2011/12/15,1261
2011/12/16,672.981
2011/12/17,961.906
2011/12/18,1084
2011/12/19,510.98
2011/12/20,1292
2011/12/21,2813
2011/12/22,2425
2011/12/23,7946
2011/12/24,1922
2011/12/25,1015
2011/12/26,15572
2011/12/27,17826
2011/12/28,18146
2011/12/29,14259
2011/12/30,6679
2011/12/31,6598
2012/01/01,2593
2012/01/02,2290
2012/01/03,2284
2012/01/04,3259
2012/01/05,25143
2012/01/06,14745
2012/01/07,15199
2012/01/08,14362
2012/01/09,3111
2012/01/10,2725
2012/01/11,3223
2012/01/12,8.71
2012/01/13,160.077
2012/01/14,640.916
2012/01/15,1567
2012/01/16,2881
2012/01/17,3015
2012/01/18,1784
2012/01/19,925.923
2012/01/20,168.909
2012/01/21,529.331
2012/01/22,273.417
2012/01/23,115.766
2012/01/24,242.147
2012/01/25,235.927
2012/01/26,216.113
2012/01/27,488.938
2012/01/28,2465
2012/01/29,987.75
2012/01/30,854.605
2012/01/31,121.888
2012/02/01,2517
2012/02/02,2228
2012/02/03,934.308
2012/02/04,159.566
2012/02/05,231.952
2012/02/06,4.914
2012/02/07,321.084
2012/02/08,379.056
2012/02/09,385.969
2012/02/10,238.728
2012/02/11,3505
2012/02/12,2472
2012/02/13,1237
2012/02/14,39589
2012/02/15,31871
2012/02/16,1389
2012/02/17,1984
2012/02/18,11407
2012/02/19,19310
2012/02/20,6629
2012/02/21,196.394
2012/02/22,8457
2012/02/23,7663
2012/02/24,848.524
2012/02/25,1776
2012/02/26,3166
2012/02/27,470.234
2012/02/28,32.209
2012/02/29,231.563
2012/03/01,10714
2012/03/02,9119
2012/03/03,3458
2012/03/04,4237
2012/03/05,8513
2012/03/06,10342
2012/03/07,60.639
2012/03/08,2588
2012/03/09,4631
2012/03/10,1579
2012/03/11,1563
2012/03/12,2869
2012/03/13,2338
2012/03/14,2734
2012/03/15,1868
2012/03/16,1138
2012/03/17,646.469
2012/03/18,667.261
2012/03/19,151.969
2012/03/20,81.946
2012/03/21,23.812
2012/03/22,8587
2012/03/23,18694
2012/03/24,3315
2012/03/25,25583
2012/03/26,15456
2012/03/27,1449
2012/03/28,1316
2012/03/29,25444
2012/03/30,17570
2012/03/31,1125
2012/04/01,5321
2012/04/02,5580
2012/04/03,34.531
2012/04/04,0.298
2012/04/05,3868
2012/04/06,8557
2012/04/07,25106
2012/04/08,99807
2012/04/09,158803
2012/04/10,93568
2012/04/11,89394
2012/04/12,37092
2012/04/13,21450
2012/04/14,6151
2012/04/15,15359
2012/04/16,18706
2012/04/17,7544
2012/04/18,17879
2012/04/19,12788
2012/04/20,369312
2012/04/21,320593
2012/04/22,210059
2012/04/23,20591
2012/04/24,15605
2012/04/25,6703
2012/04/26,33811
2012/04/27,21856
2012/04/28,35188
2012/04/29,40093
2012/04/30,461.702
2012/05/01,1642
2012/05/02,374.091
2012/05/03,2035
2012/05/04,3490
2012/05/05,669.694
2012/05/06,5003
2012/05/07,16045
2012/05/08,113497
2012/05/09,49498
2012/05/10,65348
2012/05/11,14623
2012/05/12,40154
2012/05/13,40072
2012/05/14,38867
2012/05/15,35661
2012/05/16,57622
2012/05/17,6292
2012/05/18,83538
2012/05/19,134055
2012/05/20,7981
2012/05/21,33093
2012/05/22,51281
2012/05/23,49529
2012/05/24,83653
2012/05/25,7660
2012/05/26,127844
2012/05/27,93803
2012/05/28,103178
2012/05/29,6357
2012/05/30,5520
2012/05/31,98054
2012/06/01,94803
2012/06/02,61003
2012/06/03,50110
2012/06/04,49925
2012/06/05,16206
2012/06/06,22491
2012/06/07,18355
2012/06/08,45600
2012/06/09,183037
2012/06/10,204341
2012/06/11,14222
2012/06/12,23471
2012/06/13,50511
2012/06/14,51314
2012/06/15,7954
2012/06/16,6014
2012/06/17,23811
2012/06/18,23836
2012/06/19,7864
2012/06/20,465.458
2012/06/21,2499
2012/06/22,25956
2012/06/23,64738
2012/06/24,20108
2012/06/25,40248
2012/06/26,5870
2012/06/27,576.347
2012/06/28,50754
2012/06/29,34830
2012/06/30,36647
2012/07/01,19585
2012/07/02,3765
2012/07/03,3851
2012/07/04,17927
2012/07/05,9559
2012/07/06,13029
2012/07/07,84888
2012/07/08,129801
2012/07/09,112654
2012/07/10,16775
2012/07/11,17143
2012/07/12,6336
2012/07/13,45045
2012/07/14,30810
2012/07/15,36927
2012/07/16,31547
2012/07/17,9120
2012/07/18,5611
2012/07/19,12382
2012/07/20,1181
2012/07/21,11588
2012/07/22,8387
2012/07/23,5561
2012/07/24,3280
2012/07/25,10767
2012/07/26,19796
2012/07/27,30124
2012/07/28,14343
2012/07/29,31685
2012/07/30,6701
2012/07/31,34414
2012/08/01,41157
2012/08/02,4690
2012/08/03,5366
2012/08/04,75.962
2012/08/05,2466
2012/08/06,2273
2012/08/07,2372
2012/08/08,12234
2012/08/09,12880
2012/08/10,7461
2012/08/11,3575
2012/08/12,3491
2012/08/13,1694
2012/08/14,1442
2012/08/15,1904
2012/08/16,4748
2012/08/17,31025
2012/08/18,11861
2012/08/19,148565
2012/08/20,507163
2012/08/21,231761
2012/08/22,219484
2012/08/23,204828
2012/08/24,425728
2012/08/25,777903
2012/08/26,1136253
2012/08/27,135521
2012/08/28,290576
2012/08/29,1332996
2012/08/30,808840
2012/08/31,950307
2012/09/01,469037
2012/09/02,47502
2012/09/03,230616
2012/09/04,122919
2012/09/05,328627
2012/09/06,2989984
2012/09/07,2714355
2012/09/08,2298117
2012/09/09,3978573
2012/09/10,4213489
2012/09/11,4968977
2012/09/12,662311
2012/09/13,3332980
2012/09/14,3388698
2012/09/15,5622116
2012/09/16,1759470
2012/09/17,2179255
2012/09/18,421728
2012/09/19,9764129
2012/09/20,9784360
2012/09/21,5894741
2012/09/22,3010216
2012/09/23,8913545
2012/09/24,5310756
2012/09/25,1387028
2012/09/26,1508330
2012/09/27,16090
2012/09/28,27709
2012/09/29,26821
2012/09/30,15840
2012/10/01,6411
2012/10/02,1338
2012/10/03,7875
2012/10/04,14969
2012/10/05,35941
2012/10/06,35111
2012/10/07,14851
2012/10/08,7928
2012/10/09,4886
2012/10/10,7549
2012/10/11,7092
2012/10/12,102959
2012/10/13,56663
2012/10/14,45586
2012/10/15,71429
2012/10/16,63722
2012/10/17,144564
2012/10/18,39761
2012/10/19,7217
2012/10/20,25226
2012/10/21,57776
2012/10/22,35319
2012/10/23,21757
2012/10/24,21093
2012/10/25,21486
2012/10/26,6246
2012/10/27,57788
2012/10/28,63226
2012/10/29,62501
2012/10/30,193417
2012/10/31,213697
2012/11/01,17667
2012/11/02,253731
2012/11/03,131783
2012/11/04,83271
2012/11/05,8377
2012/11/06,20831
2012/11/07,7879
2012/11/08,6242
2012/11/09,5386
2012/11/10,13328
2012/11/11,8178
2012/11/12,358.448
2012/11/13,4312
2012/11/14,10890
2012/11/15,34014
2012/11/16,60236
2012/11/17,14423
2012/11/18,23676
2012/11/19,44329
2012/11/20,13086
2012/11/21,8794
2012/11/22,14942
2012/11/23,13605
2012/11/24,2786
2012/11/25,8421
2012/11/26,7834
2012/11/27,22194
2012/11/28,12508
2012/11/29,11308
2012/11/30,15216
2012/12/01,4618
2012/12/02,25868
2012/12/03,98984
2012/12/04,33718
2012/12/05,2962
2012/12/06,4753
2012/12/07,17144
2012/12/08,97073
2012/12/09,35731
2012/12/10,8261
2012/12/11,9510
2012/12/12,163712
2012/12/13,106819
2012/12/14,16082
2012/12/15,50037
2012/12/16,26014
2012/12/17,2326
2012/12/18,1372
2012/12/19,16127
2012/12/20,18061
2012/12/21,5576
2012/12/22,4706
2012/12/23,6368
2012/12/24,1041
2012/12/25,2243
2012/12/26,4667
2012/12/27,423.017
2012/12/28,1029
2012/12/29,1700
2012/12/30,2674
2012/12/31,25926
2013/01/01,34453
2013/01/02,266.072
2013/01/03,2124
2013/01/04,2224
2013/01/05,4029
2013/01/06,12349
2013/01/07,12836
2013/01/08,18242
2013/01/09,12341
2013/01/10,26130
2013/01/11,8044
2013/01/12,587.155
2013/01/13,1801
2013/01/14,1718
2013/01/15,28777
2013/01/16,16687
2013/01/17,1236
2013/01/18,1002
2013/01/19,3615
2013/01/20,1636
2013/01/21,174.229
2013/01/22,2637
2013/01/23,33343
2013/01/24,20982
2013/01/25,22147
2013/01/26,3989
2013/01/27,1968
2013/01/28,3470
2013/01/29,29959
2013/01/30,73982
2013/01/31,67262
2013/02/01,87326
2013/02/02,2922
2013/02/03,4759
2013/02/04,15299
2013/02/05,18881
2013/02/06,5014
2013/02/07,14597
2013/02/08,15004
2013/02/09,6221
2013/02/10,8855
2013/02/11,5845
2013/02/12,269.332
2013/02/13,347.706
2013/02/14,11773
2013/02/15,9725
2013/02/16,3078
2013/02/17,423.607
2013/02/18,365.924
2013/02/19,2854
2013/02/20,4205
2013/02/21,6922
2013/02/22,7164
2013/02/23,6230
2013/02/24,7804
2013/02/25,8354
2013/02/26,1987
2013/02/27,566.166
2013/02/28,32.497
2013/03/01,2375
2013/03/02,3929
2013/03/03,21847
2013/03/04,28297
2013/03/05,114143
2013/03/06,161777
2013/03/07,33923
2013/03/08,57280
2013/03/09,6601
2013/03/10,3725
2013/03/11,394.532
2013/03/12,80151
2013/03/13,59378
2013/03/14,37008
2013/03/15,1632199
2013/03/16,1434006
2013/03/17,1194109
2013/03/18,1433080
2013/03/19,1429870
2013/03/20,686612
2013/03/21,7622
2013/03/22,110241
2013/03/23,98495
2013/03/24,42683
2013/03/25,142680
2013/03/26,357741
2013/03/27,640598
2013/03/28,466056
2013/03/29,751494
2013/03/30,82443
2013/03/31,199681
2013/04/01,50914
2013/04/02,577832
2013/04/03,759120
2013/04/04,9040
2013/04/05,8792
2013/04/06,158717
2013/04/07,604676
2013/04/08,436269
2013/04/09,2204609
2013/04/10,2776306
2013/04/11,2797796
2013/04/12,5199730
2013/04/13,484089
2013/04/14,345366
2013/04/15,178386
2013/04/16,58244
2013/04/17,82775
2013/04/18,20868537
2013/04/19,18160319
2013/04/20,17644133
2013/04/21,138494
2013/04/22,432670
2013/04/23,341820
2013/04/24,323442
2013/04/25,330467
2013/04/26,466764
2013/04/27,319880
2013/04/28,236092
2013/04/29,1758460
2013/04/30,1598206
2013/05/01,748554
2013/05/02,291652
2013/05/03,408158
2013/05/04,104659
2013/05/05,55371
2013/05/06,97083
2013/05/07,41854
2013/05/08,2501
2013/05/09,117081
2013/05/10,73551
2013/05/11,35264
2013/05/12,52778
2013/05/13,254895
2013/05/14,217470
2013/05/15,146255
2013/05/16,953.059
2013/05/17,31657
2013/05/18,28781
2013/05/19,84486
2013/05/20,63693
2013/05/21,32098
2013/05/22,27702
2013/05/23,13783
2013/05/24,17960
2013/05/25,30823
2013/05/26,69018
2013/05/27,63088
2013/05/28,30726
2013/05/29,16818
2013/05/30,37875
2013/05/31,37642
2013/06/01,31506
2013/06/02,49539
2013/06/03,74507
2013/06/04,62223
2013/06/05,17718
2013/06/06,14579
2013/06/07,8134
2013/06/08,100536
2013/06/09,91022
2013/06/10,82887
2013/06/11,39232
2013/06/12,7850
2013/06/13,8975
2013/06/14,5592
2013/06/15,25497
2013/06/16,21572
2013/06/17,1934
2013/06/18,10080
2013/06/19,6043
2013/06/20,7814
2013/06/21,17871
2013/06/22,69418
2013/06/23,101232
2013/06/24,37916
2013/06/25,77339
2013/06/26,9402
2013/06/27,23711
2013/06/28,5100
2013/06/29,2307
2013/06/30,1848
2013/07/01,95511
2013/07/02,81970
2013/07/03,25406
2013/07/04,26775
2013/07/05,11478
2013/07/06,95611
2013/07/07,106224
2013/07/08,4799
2013/07/09,67137
2013/07/10,64218
2013/07/11,1896
2013/07/12,17341
2013/07/13,11023
2013/07/14,54164
2013/07/15,54045
2013/07/16,85417
2013/07/17,75413
2013/07/18,11070
2013/07/19,40317
2013/07/20,138215
2013/07/21,99197
2013/07/22,109029
2013/07/23,202650
2013/07/24,32002
2013/07/25,56369
2013/07/26,7173
2013/07/27,107333
2013/07/28,99225
2013/07/29,47817
2013/07/30,105300
2013/07/31,71930
2013/08/01,60188
2013/08/02,51332
2013/08/03,96022
2013/08/04,53133
2013/08/05,37552
2013/08/06,36947
2013/08/07,11238
2013/08/08,6620
2013/08/09,8601
2013/08/10,14611
2013/08/11,10098
2013/08/12,81691
2013/08/13,280646
2013/08/14,158497
2013/08/15,246997
2013/08/16,261270
2013/08/17,21884
2013/08/18,23721
2013/08/19,22695
2013/08/20,8193
2013/08/21,99825
2013/08/22,141701
2013/08/23,138824
2013/08/24,31168
2013/08/25,30872
2013/08/26,9808
2013/08/27,16809
2013/08/28,13213
2013/08/29,2982560
2013/08/30,3025135
2013/08/31,2439992
2013/09/01,92698
2013/09/02,12482
2013/09/03,13822
2013/09/04,12923
2013/09/05,54557
2013/09/06,101994
2013/09/07,28008
2013/09/08,30136
2013/09/09,206831
2013/09/10,203484
2013/09/11,83271
2013/09/12,59474
2013/09/13,25824
2013/09/14,5357
2013/09/15,146895
2013/09/16,117115
2013/09/17,92601
2013/09/18,62607
2013/09/19,67075
2013/09/20,9024
2013/09/21,79513
2013/09/22,41470
2013/09/23,129632
2013/09/24,103789
2013/09/25,460.075
2013/09/26,16742
2013/09/27,14957
2013/09/28,8852
2013/09/29,7347
2013/09/30,72728
2013/10/01,85643
2013/10/02,4619
2013/10/03,77487
2013/10/04,45903
2013/10/05,78065
2013/10/06,93823
2013/10/07,109937
2013/10/08,125587
2013/10/09,18145
2013/10/10,49677
2013/10/11,49958
2013/10/12,18460
2013/10/13,9971
2013/10/14,22002
2013/10/15,38391
2013/10/16,81177
2013/10/17,40300
2013/10/18,33547
2013/10/19,41501
2013/10/20,55940
2013/10/21,71140
2013/10/22,193334
2013/10/23,129240
2013/10/24,88257
2013/10/25,5432044
2013/10/26,6910608
2013/10/27,8153983
2013/10/28,31000
2013/10/29,4118965
2013/10/30,3336722
2013/10/31,3406383
2013/11/01,76957
2013/11/02,157324
2013/11/03,58878
2013/11/04,484661
2013/11/05,561948
2013/11/06,136974
2013/11/07,405383
2013/11/08,494489
2013/11/09,7717
2013/11/10,480869
2013/11/11,442745
2013/11/12,1286646
2013/11/13,1787380
2013/11/14,102634
2013/11/15,24589522
2013/11/16,19965521
2013/11/17,8062092
2013/11/18,3244164
2013/11/19,3970804
2013/11/20,2940591
2013/11/21,9030690
2013/11/22,17710414
2013/11/23,4636223
2013/11/24,4808763
2013/11/25,1334527
2013/11/26,119007417
2013/11/27,103329199
2013/11/28,12035683
2013/11/29,2468707
2013/11/30,5874854
2013/12/01,17003211
2013/12/02,15960271
2013/12/03,2866197
2013/12/04,1392121
2013/12/05,2121662
2013/12/06,2141684
2013/12/07,17795646
2013/12/08,17562856
2013/12/09,12944131
2013/12/10,9888400
2013/12/11,4829653
2013/12/12,1844251
2013/12/13,305282
2013/12/14,2630898
2013/12/15,6386989
2013/12/16,51052627
2013/12/17,44457417
2013/12/18,18467072
2013/12/19,2371299
2013/12/20,2231621
2013/12/21,678122
2013/12/22,106774
2013/12/23,1204435
2013/12/24,1105371
2013/12/25,818694
2013/12/26,687695
2013/12/27,891221
2013/12/28,196607
2013/12/29,1937473
2013/12/30,889182
2013/12/31,3020716
2014/01/01,1715008
2014/01/02,891467
2014/01/03,1137806
2014/01/04,800583
2014/01/05,2612575
2014/01/06,3520892
2014/01/07,204644
2014/01/08,1939030
2014/01/09,3460314
2014/01/10,974163
2014/01/11,815535
2014/01/12,744534
2014/01/13,421962
2014/01/14,2502279
2014/01/15,1580958
2014/01/16,1233080
2014/01/17,1558364
2014/01/18,2152443
2014/01/19,3671273
2014/01/20,4621482
2014/01/21,1982305
2014/01/22,3217492
2014/01/23,154506
2014/01/24,1730236
2014/01/25,1285838
2014/01/26,1547086
2014/01/27,4661931
2014/01/28,4310315
2014/01/29,4077346
2014/01/30,236704
2014/01/31,349557
2014/02/01,431533
2014/02/02,743986
2014/02/03,107138
2014/02/04,1030651
2014/02/05,1431890
2014/02/06,988494
2014/02/07,921872
2014/02/08,1391427
2014/02/09,1878878
2014/02/10,744045
2014/02/11,585316
2014/02/12,400221
2014/02/13,222746
2014/02/14,64756
2014/02/15,4571794
2014/02/16,3984320
2014/02/17,4858418
2014/02/18,557765
2014/02/19,286713
2014/02/20,134464
2014/02/21,57617
2014/02/22,76444
2014/02/23,19448
2014/02/24,1037537
2014/02/25,1459972
2014/02/26,477190
2014/02/27,1070510
2014/02/28,133132
2014/03/01,1450528
2014/03/02,1123755
2014/03/03,1195416
2014/03/04,1565868
2014/03/05,832629
2014/03/06,1052451
2014/03/07,53001466
2014/03/08,41205103
2014/03/09,23600653
2014/03/10,5550713
2014/03/11,5587366
2014/03/12,5804740
2014/03/13,1104320
2014/03/14,2253500
2014/03/15,169870
2014/03/16,726092
2014/03/17,659468
2014/03/18,141546143
2014/03/19,116824569
2014/03/20,113243837
2014/03/21,3613485
2014/03/22,788029
