Date,difficulty3var
2011/11/07,0
2011/11/08,-0.001
2011/11/09,-0.001
2011/11/10,-0.001
2011/11/11,-0.001
2011/11/12,-0.001
2011/11/13,-0.001
2011/11/14,12291670
2011/11/15,20884996
2011/11/16,2764287
2011/11/17,0
2011/11/18,0
2011/11/19,0
2011/11/20,0.001
2011/11/21,0.001
2011/11/22,0
2011/11/23,0.001
2011/11/24,0.001
2011/11/25,0.001
2011/11/26,0
2011/11/27,0.001
2011/11/28,0.001
2011/11/29,406656632
2011/11/30,1741225364
2011/12/01,773663033
2011/12/02,0.001
2011/12/03,0.001
2011/12/04,0.001
2011/12/05,0.001
2011/12/06,0.001
2011/12/07,0.001
2011/12/08,0.001
2011/12/09,0.001
2011/12/10,0.001
2011/12/11,0.001
2011/12/12,25138916
2011/12/13,792531398
2011/12/14,640500812
2011/12/15,0.001
2011/12/16,0.001
2011/12/17,0.001
2011/12/18,0.001
2011/12/19,0.001
2011/12/20,0.001
2011/12/21,0.001
2011/12/22,0.002
2011/12/23,0.002
2011/12/24,0.002
2011/12/25,0.001
2011/12/26,299339
2011/12/27,4354166
2011/12/28,3092665
2011/12/29,0.001
2011/12/30,0.002
2011/12/31,0.002
2012/01/01,0.002
2012/01/02,0.003
2012/01/03,0.002
2012/01/04,0.002
2012/01/05,0.002
2012/01/06,0.002
2012/01/07,0.001
2012/01/08,79764919
2012/01/09,1530644636
2012/01/10,1148242230
2012/01/11,0.002
2012/01/12,0.002
2012/01/13,0.002
2012/01/14,0.002
2012/01/15,0.003
2012/01/16,0.003
2012/01/17,0.002
2012/01/18,0.002
2012/01/19,0.002
2012/01/20,0.002
2012/01/21,0.002
2012/01/22,515712030
2012/01/23,627082431
2012/01/24,17196900
2012/01/25,0.003
2012/01/26,0.003
2012/01/27,0.003
2012/01/28,0.003
2012/01/29,0.003
2012/01/30,0.003
2012/01/31,0.003
2012/02/01,0.002
2012/02/02,0.003
2012/02/03,0.003
2012/02/04,329029610
2012/02/05,863469571
2012/02/06,248497561
2012/02/07,0.003
2012/02/08,0.003
2012/02/09,0.003
2012/02/10,0.003
2012/02/11,0.003
2012/02/12,0.003
2012/02/13,0.003
2012/02/14,0.003
2012/02/15,0.003
2012/02/16,0.003
2012/02/17,0.003
2012/02/18,833494
2012/02/19,1880527
2012/02/20,440856
2012/02/21,0.002
2012/02/22,0.002
2012/02/23,0.002
2012/02/24,0.001
2012/02/25,0.001
2012/02/26,0.002
2012/02/27,0.001
2012/02/28,0.001
2012/02/29,0.001
2012/03/01,0.001
2012/03/02,1068571304
2012/03/03,2445152113
2012/03/04,585560494
2012/03/05,0.002
2012/03/06,0.002
2012/03/07,0.002
2012/03/08,0.002
2012/03/09,0.002
2012/03/10,0.002
2012/03/11,0.002
2012/03/12,0.002
2012/03/13,0.002
2012/03/14,0.002
2012/03/15,0.002
2012/03/16,188161
2012/03/17,303829
2012/03/18,34776
2012/03/19,0
2012/03/20,0
2012/03/21,0
2012/03/22,0.001
2012/03/23,0
2012/03/24,0
2012/03/25,0
2012/03/26,0
2012/03/27,0
2012/03/28,0
2012/03/29,2027236237
2012/03/30,2960592350
2012/03/31,238303688
2012/04/01,-0.001
2012/04/02,-0.002
2012/04/03,-0.001
2012/04/04,-0.001
2012/04/05,-0.001
2012/04/06,-0.001
2012/04/07,-0.001
2012/04/08,0
2012/04/09,0
2012/04/10,0
2012/04/11,0
2012/04/12,37681218
2012/04/13,422675047
2012/04/14,281924615
2012/04/15,-0.001
2012/04/16,-0.001
2012/04/17,-0.001
2012/04/18,-0.002
2012/04/19,-0.001
2012/04/20,-0.001
2012/04/21,0
2012/04/22,-0.001
2012/04/23,-0.001
2012/04/24,-0.001
2012/04/25,-0.002
2012/04/26,-0.001
2012/04/27,551351182
2012/04/28,851960339
2012/04/29,84615911
2012/04/30,-0.001
2012/05/01,-0.002
2012/05/02,-0.002
2012/05/03,-0.002
2012/05/04,-0.002
2012/05/05,-0.002
2012/05/06,-0.002
2012/05/07,-0.002
2012/05/08,-0.003
2012/05/09,2109234193
2012/05/10,8458094214
2012/05/11,3595137602
2012/05/12,-0.004
2012/05/13,-0.004
2012/05/14,-0.004
2012/05/15,-0.004
2012/05/16,-0.004
2012/05/17,-0.005
2012/05/18,-0.005
2012/05/19,-0.005
2012/05/20,-0.004
2012/05/21,-0.004
2012/05/22,-0.005
2012/05/23,-0.005
2012/05/24,258581278
2012/05/25,3670417584
2012/05/26,2592995593
2012/05/27,-0.003
2012/05/28,-0.003
2012/05/29,-0.003
2012/05/30,-0.002
2012/05/31,-0.002
2012/06/01,-0.002
2012/06/02,-0.003
2012/06/03,-0.003
2012/06/04,-0.003
2012/06/05,-0.002
2012/06/06,-0.002
2012/06/07,734505
2012/06/08,11402758
2012/06/09,8212253
2012/06/10,-0.003
2012/06/11,-0.003
2012/06/12,-0.003
2012/06/13,-0.002
2012/06/14,-0.002
2012/06/15,-0.003
2012/06/16,-0.003
2012/06/17,-0.004
2012/06/18,-0.003
2012/06/19,-0.004
2012/06/20,383336337
2012/06/21,3628873860
2012/06/22,2305450792
2012/06/23,-0.004
2012/06/24,-0.004
2012/06/25,-0.003
2012/06/26,-0.003
2012/06/27,-0.003
2012/06/28,-0.003
2012/06/29,-0.003
2012/06/30,-0.003
2012/07/01,-0.002
2012/07/02,-0.002
2012/07/03,-0.002
2012/07/04,39152915
2012/07/05,103388167
2012/07/06,29976451
2012/07/07,-0.003
2012/07/08,-0.003
2012/07/09,-0.003
2012/07/10,-0.003
2012/07/11,-0.003
2012/07/12,-0.003
2012/07/13,-0.003
2012/07/14,-0.002
2012/07/15,-0.003
2012/07/16,-0.004
2012/07/17,419252132
2012/07/18,2245504495
2012/07/19,1136098854
2012/07/20,-0.005
2012/07/21,-0.005
2012/07/22,-0.005
2012/07/23,-0.004
2012/07/24,-0.004
2012/07/25,-0.003
2012/07/26,-0.004
2012/07/27,-0.003
2012/07/28,-0.004
2012/07/29,-0.004
2012/07/30,1574442612
2012/07/31,4832742134
2012/08/01,1647662826
2012/08/02,-0.003
2012/08/03,-0.004
2012/08/04,-0.004
2012/08/05,-0.004
2012/08/06,-0.004
2012/08/07,-0.004
2012/08/08,-0.004
2012/08/09,-0.004
2012/08/10,-0.004
2012/08/11,-0.004
2012/08/12,1337559549
2012/08/13,3962729157
2012/08/14,1304329554
2012/08/15,-0.004
2012/08/16,-0.004
2012/08/17,-0.003
2012/08/18,-0.004
2012/08/19,-0.004
2012/08/20,-0.003
2012/08/21,-0.004
2012/08/22,-0.004
2012/08/23,-0.004
2012/08/24,-0.003
2012/08/25,11741954214
2012/08/26,12847062188
2012/08/27,88088317
2012/08/28,-0.002
2012/08/29,-0.002
2012/08/30,-0.003
2012/08/31,-0.002
2012/09/01,-0.004
2012/09/02,-0.004
2012/09/03,-0.005
2012/09/04,-0.005
2012/09/05,-0.005
2012/09/06,564137079
2012/09/07,11996697063
2012/09/08,9159419403
2012/09/09,-0.003
2012/09/10,-0.003
2012/09/11,-0.003
2012/09/12,-0.003
2012/09/13,-0.003
2012/09/14,-0.003
2012/09/15,-0.003
2012/09/16,-0.003
2012/09/17,-0.003
2012/09/18,-0.003
2012/09/19,54652065
2012/09/20,5891104522
2012/09/21,5298339819
2012/09/22,-0.007
2012/09/23,-0.005
2012/09/24,-0.005
2012/09/25,-0.006
2012/09/26,-0.005
2012/09/27,-0.004
2012/09/28,-0.003
2012/09/29,-0.005
2012/09/30,-0.004
2012/10/01,-0.006
2012/10/02,-0.005
2012/10/03,6673992533
2012/10/04,7401517434
2012/10/05,65641344
2012/10/06,-0.004
2012/10/07,-0.004
2012/10/08,-0.002
2012/10/09,-0.002
2012/10/10,-0.004
2012/10/11,-0.006
2012/10/12,-0.006
2012/10/13,-0.006
2012/10/14,-0.004
2012/10/15,-0.004
2012/10/16,141900
2012/10/17,66574250
2012/10/18,63432179
2012/10/19,0.006
2012/10/20,0.006
2012/10/21,0.006
2012/10/22,0.008
2012/10/23,0.006
2012/10/24,0.006
2012/10/25,0.006
2012/10/26,0.004
2012/10/27,0.004
2012/10/28,0.004
2012/10/29,0.006
2012/10/30,11964463087
2012/10/31,11964463087
2012/11/01,0.01
2012/11/02,0.01
2012/11/03,0.01
2012/11/04,0.01
2012/11/05,0.004
2012/11/06,0.004
2012/11/07,0.004
2012/11/08,0.002
2012/11/09,0.004
2012/11/10,0.004
2012/11/11,0.004
2012/11/12,64817517
2012/11/13,742306081
2012/11/14,497851444
2012/11/15,-0.004
2012/11/16,-0.006
2012/11/17,-0.006
2012/11/18,-0.01
2012/11/19,-0.01
2012/11/20,-0.012
2012/11/21,-0.012
2012/11/22,-0.01
2012/11/23,-0.01
2012/11/24,-0.01
2012/11/25,-0.01
2012/11/26,249496676
2012/11/27,820522492
2012/11/28,298242783
2012/11/29,-0.012
2012/11/30,-0.012
2012/12/01,-0.008
2012/12/02,-0.01
2012/12/03,-0.01
2012/12/04,-0.006
2012/12/05,-0.006
2012/12/06,-0.006
2012/12/07,-0.01
2012/12/08,-0.008
2012/12/09,-0.006
2012/12/10,59337610
2012/12/11,859420078
2012/12/12,609853070
2012/12/13,-0.002
2012/12/14,-0.002
2012/12/15,-0.002
2012/12/16,-0.002
2012/12/17,-0.002
2012/12/18,-0.002
2012/12/19,-0.002
2012/12/20,-0.002
2012/12/21,-0.002
2012/12/22,-0.002
2012/12/23,-0.002
2012/12/24,-0.002
2012/12/25,-0.002
2012/12/26,7826220030
2012/12/27,25433785911
2012/12/28,9146787471
2012/12/29,0.002
2012/12/30,-0.002
2012/12/31,0.002
2013/01/01,0.002
2013/01/02,-0.002
2013/01/03,-0.002
2013/01/04,-0.002
2013/01/05,0
2013/01/06,-0.004
2013/01/07,-0.006
2013/01/08,4232037719
2013/01/09,12144227616
2013/01/10,3866859724
2013/01/11,-0.01
2013/01/12,-0.01
2013/01/13,-0.008
2013/01/14,-0.01
2013/01/15,-0.012
2013/01/16,-0.012
2013/01/17,-0.01
2013/01/18,-0.01
2013/01/19,-0.012
2013/01/20,-0.012
2013/01/21,-0.012
2013/01/22,-0.01
2013/01/23,865121326
2013/01/24,14490782208
2013/01/25,10597736242
2013/01/26,-0.014
2013/01/27,-0.012
2013/01/28,-0.012
2013/01/29,-0.012
2013/01/30,-0.012
2013/01/31,-0.016
2013/02/01,-0.014
2013/02/02,-0.014
2013/02/03,-0.012
2013/02/04,-0.014
2013/02/05,4796579396
2013/02/06,15685564089
2013/02/07,5672704601
2013/02/08,-0.014
2013/02/09,-0.014
2013/02/10,-0.014
2013/02/11,-0.016
2013/02/12,-0.016
2013/02/13,-0.014
2013/02/14,-0.014
2013/02/15,-0.014
2013/02/16,-0.014
2013/02/17,-0.014
2013/02/18,29424807275
2013/02/19,30398137726
2013/02/20,30227654
2013/02/21,-0.014
2013/02/22,-0.014
2013/02/23,-0.014
2013/02/24,-0.014
2013/02/25,-0.01
2013/02/26,-0.01
2013/02/27,-0.012
2013/02/28,-0.01
2013/03/01,8308870968
2013/03/02,91704035144
2013/03/03,60900415944
2013/03/04,-0.023
2013/03/05,-0.023
2013/03/06,-0.023
2013/03/07,-0.023
2013/03/08,-0.023
2013/03/09,-0.023
2013/03/10,-0.023
2013/03/11,-0.023
2013/03/12,-0.023
2013/03/13,-0.023
2013/03/14,19669605161
2013/03/15,39101342359
2013/03/16,7381888991
2013/03/17,-0.016
2013/03/18,-0.016
2013/03/19,-0.016
2013/03/20,-0.016
2013/03/21,-0.012
2013/03/22,-0.016
2013/03/23,-0.016
2013/03/24,119529341932
2013/03/25,577374533269
2013/03/26,276160591600
2013/03/27,-0.039
2013/03/28,-0.039
2013/03/29,-0.039
2013/03/30,-0.031
2013/03/31,-0.039
2013/04/01,-0.047
2013/04/02,-0.031
2013/04/03,-0.039
2013/04/04,-0.039
2013/04/05,21249895805
2013/04/06,166293184608
2013/04/07,99143513866
2013/04/08,-0.039
2013/04/09,-0.039
2013/04/10,-0.031
2013/04/11,-0.031
2013/04/12,-0.031
2013/04/13,-0.039
2013/04/14,-0.039
2013/04/15,-0.039
2013/04/16,-0.039
2013/04/17,29650361526
2013/04/18,300325732177
2013/04/19,194696319240
2013/04/20,-0.078
2013/04/21,-0.047
2013/04/22,-0.031
2013/04/23,-0.047
2013/04/24,-0.047
2013/04/25,-0.047
2013/04/26,-0.047
2013/04/27,-0.047
2013/04/28,-0.047
2013/04/29,-0.047
2013/04/30,172135162163
2013/05/01,226470602801
2013/05/02,10940021605
2013/05/03,-0.062
2013/05/04,-0.078
2013/05/05,-0.078
2013/05/06,-0.078
2013/05/07,-0.062
2013/05/08,-0.062
2013/05/09,-0.062
2013/05/10,-0.047
2013/05/11,-0.031
2013/05/12,11233812762
2013/05/13,230001626678
2013/05/14,174493375386
2013/05/15,-0.078
2013/05/16,-0.078
2013/05/17,-0.031
2013/05/18,-0.031
2013/05/19,-0.047
2013/05/20,-0.078
2013/05/21,-0.078
2013/05/22,-0.078
2013/05/23,-0.078
2013/05/24,-0.078
2013/05/25,15428992260
2013/05/26,166290249913
2013/05/27,109717278293
2013/05/28,-0.062
2013/05/29,-0.031
2013/05/30,0
2013/05/31,0.031
2013/06/01,0
2013/06/02,0.031
2013/06/03,0
2013/06/04,0
2013/06/05,383305537289
2013/06/06,2024166139365
2013/06/07,1016620155634
2013/06/08,-0.094
2013/06/09,-0.094
2013/06/10,-0.094
2013/06/11,-0.094
2013/06/12,-0.125
2013/06/13,-0.125
2013/06/14,-0.125
2013/06/15,-0.094
2013/06/16,26157931699
2013/06/17,2839266987746
2013/06/18,2554607142789
2013/06/19,-0.312
2013/06/20,-0.187
2013/06/21,-0.125
2013/06/22,-0.25
2013/06/23,-0.062
2013/06/24,-0.187
2013/06/25,-0.125
2013/06/26,-0.187
2013/06/27,-0.25
2013/06/28,-0.062
2013/06/29,156272541611
2013/06/30,669699606513
2013/07/01,297726937043
2013/07/02,-0.187
2013/07/03,-0.062
2013/07/04,0
2013/07/05,-0.125
2013/07/06,-0.062
2013/07/07,0
2013/07/08,0.062
2013/07/09,0
2013/07/10,-0.125
2013/07/11,5060562899206
2013/07/12,5120090883553
2013/07/13,684229705
2013/07/14,0
2013/07/15,0
2013/07/16,0
2013/07/17,0.125
2013/07/18,0.125
2013/07/19,0
2013/07/20,-0.125
2013/07/21,-0.125
2013/07/22,230664021757
2013/07/23,4843944456908
2013/07/24,3690624348120
2013/07/25,-0.375
2013/07/26,-0.375
2013/07/27,-0.375
2013/07/28,-0.375
2013/07/29,-0.375
2013/07/30,-0.375
2013/07/31,-0.375
2013/08/01,-0.375
2013/08/02,-0.375
2013/08/03,1852732728076
2013/08/04,6281921906135
2013/08/05,2344864858971
2013/08/06,-1
2013/08/07,-1
2013/08/08,-1
2013/08/09,-1
2013/08/10,-1
2013/08/11,-1
2013/08/12,-1
2013/08/13,1300951524623
2013/08/14,34093531277542
2013/08/15,26879163731898
2013/08/16,-2.5
2013/08/17,-3.5
2013/08/18,-3.5
2013/08/19,-3
2013/08/20,-3
2013/08/21,-3
2013/08/22,-2.5
2013/08/23,-3.5
2013/08/24,6257444409657
2013/08/25,38239279813727
2013/08/26,20622167091146
2013/08/27,-4.5
2013/08/28,-4.5
2013/08/29,-5
2013/08/30,-5
2013/08/31,-3.5
2013/09/01,-3
2013/09/02,-2.5
2013/09/03,-3
2013/09/04,56780040120092
2013/09/05,81249989329093
2013/09/06,6004895511407
2013/09/07,-3
2013/09/08,-3
2013/09/09,-3
2013/09/10,-3
2013/09/11,-3
2013/09/12,-3
2013/09/13,-3
2013/09/14,12349508700
2013/09/15,145390765945486
2013/09/16,144044669496998
2013/09/17,-4
2013/09/18,0
2013/09/19,-2
2013/09/20,0
2013/09/21,4
2013/09/22,4
2013/09/23,0
2013/09/24,2
2013/09/25,38580545699596
2013/09/26,223671142366134
2013/09/27,117703243511252
2013/09/28,8
2013/09/29,12
2013/09/30,12
2013/10/01,16
2013/10/02,24
2013/10/03,20
2013/10/04,24
2013/10/05,24
2013/10/06,52087781798180
2013/10/07,278244426238108
2013/10/08,140583860057272
2013/10/09,28
2013/10/10,20
2013/10/11,16
2013/10/12,16
2013/10/13,16
2013/10/14,8
2013/10/15,16
2013/10/16,208527098122776
2013/10/17,1042139292878880
2013/10/18,508106480613256
2013/10/19,0
2013/10/20,8
2013/10/21,8
2013/10/22,8
2013/10/23,8
2013/10/24,8
2013/10/25,8
2013/10/26,2477980964508736
2013/10/27,2959810596496576
2013/10/28,68832804569696
2013/10/29,32
2013/10/30,0
2013/10/31,0
2013/11/01,-32
2013/11/02,-32
2013/11/03,-32
2013/11/04,0
2013/11/05,101573811277440
2013/11/06,2731500525331648
2013/11/07,2161376552354816
2013/11/08,-64
2013/11/09,-160
2013/11/10,-96
2013/11/11,-96
2013/11/12,-64
2013/11/13,-96
2013/11/14,-128
2013/11/15,-160
2013/11/16,-160
2013/11/17,224596655143008
2013/11/18,1686720880124800
2013/11/19,990471249181056
2013/11/20,-256
2013/11/21,-128
2013/11/22,0
2013/11/23,-192
2013/11/24,-256
2013/11/25,-256
2013/11/26,-256
2013/11/27,-128
2013/11/28,-128
2013/11/29,137845674684800
2013/11/30,1726844601310016
2013/12/01,1184860471298240
2013/12/02,-256
2013/12/03,-448
2013/12/04,-448
2013/12/05,-448
2013/12/06,-384
2013/12/07,-384
2013/12/08,-384
2013/12/09,-256
2013/12/10,1028384891539200
2013/12/11,6963565292793472
2013/12/12,3925874536245888
2013/12/13,-640
2013/12/14,-768
2013/12/15,-768
2013/12/16,-768
2013/12/17,-768
2013/12/18,-640
2013/12/19,-768
2013/12/20,-896
2013/12/21,5628011596000384
2013/12/22,12498695286139008
2013/12/23,2859228616392448
2013/12/24,-768
2013/12/25,-768
2013/12/26,-768
2013/12/27,-768
2013/12/28,-768
2013/12/29,-768
2013/12/30,-768
2013/12/31,-768
2014/01/01,-512
2014/01/02,11264849225551616
2014/01/03,11919969107352576
2014/01/04,34222680391680
2014/01/05,-1024
2014/01/06,-1536
2014/01/07,-768
2014/01/08,-768
2014/01/09,-1280
2014/01/10,-1536
2014/01/11,-1792
2014/01/12,-1792
2014/01/13,21601904974860288
2014/01/14,26490294798323200
2014/01/15,780985356409856
2014/01/16,-2560
2014/01/17,-4096
2014/01/18,-3072
