Date,sentinusd3momUSD
2013/12/22,-245692158
2013/12/23,-144312222
2013/12/24,-15489220
2013/12/25,-400674
2013/12/26,-23826082
2013/12/27,-137775799
2013/12/28,-136961979
2013/12/29,167601426
2013/12/30,143825856
2013/12/31,-95523473
2014/01/01,-201515941
2014/01/02,-64653071
2014/01/03,348528726
2014/01/04,113088092
2014/01/05,279315370
2014/01/06,221272817
2014/01/07,289088069
2014/01/08,-198118130
2014/01/09,-472521920
2014/01/10,-358526900
2014/01/11,-253779728
2014/01/12,-97410202
2014/01/13,-40800785
2014/01/14,233645571
2014/01/15,136050314
2014/01/16,67912886
2014/01/17,-268700744
2014/01/18,-199653833
2014/01/19,-21583959
2014/01/20,320283176
2014/01/21,212343860
2014/01/22,-71936919
2014/01/23,-222872361
2014/01/24,85837240
2014/01/25,-16355895
2014/01/26,-82803258
2014/01/27,164117034
2014/01/28,111728874
2014/01/29,40745877
2014/01/30,-326509082
2014/01/31,-152600171
2014/02/01,692642
2014/02/02,-14109194
2014/02/03,52501845
2014/02/04,242975502
2014/02/05,146564423
2014/02/06,139450753
2014/02/07,-16851194
2014/02/08,-165236914
2014/02/09,-191656475
2014/02/10,-83656373
2014/02/11,62482412
2014/02/12,52220642
2014/02/13,-151238662
2014/02/14,-61140917
2014/02/15,183239795
2014/02/16,23389081
2014/02/17,-75097707
2014/02/18,-264141215
2014/02/19,-115487891
2014/02/20,12526698
2014/02/21,-9293277
2014/02/22,-50467131
2014/02/23,-80215638
2014/02/24,116511821
2014/02/25,310582014
2014/02/26,149084940
2014/02/27,-78094354
2014/02/28,-213401409
2014/03/01,41597181
2014/03/02,-50262494
2014/03/03,296458264
2014/03/04,210100632
2014/03/05,129784556
2014/03/06,-228248306
2014/03/07,911378773
2014/03/08,569191210
2014/03/09,194191545
2014/03/10,-623651256
2014/03/11,-373248722
2014/03/12,78889925
2014/03/13,-452760733
2014/03/14,-210737934
2014/03/15,-291876693
2014/03/16,-233413234
2014/03/17,-53313300
2014/03/18,1223680242
2014/03/19,424549485
2014/03/20,52606484
2014/03/21,-1251747518
2014/03/22,-436258698
2014/03/23,-197948284
2014/03/24,29655472
2014/03/25,54158635
2014/03/26,99936378
2014/03/27,47351255
2014/03/28,114752464
2014/03/29,-97841637
2014/03/30,-132166520
2014/03/31,-66616419
2014/04/01,129340573
2014/04/02,67378263
2014/04/03,-34986153
2014/04/04,-63698099
2014/04/05,-61822610
2014/04/06,-115904062
2014/04/07,-49590954
2014/04/08,-97039365
2014/04/09,69920055
2014/04/10,118145069
2014/04/11,119748010
2014/04/12,-81947300
2014/04/13,-155610753
2014/04/14,-39612625
2014/04/15,136627493
2014/04/16,234493218
2014/04/17,132234284
2014/04/18,66710644
2014/04/19,-180789621
2014/04/20,-189089081
2014/04/21,-19955753
2014/04/22,204137089
2014/04/23,105236713
2014/04/24,-152822246
2014/04/25,-174231340
2014/04/26,-161959009
2014/04/27,-66221658
2014/04/28,-13905518
2014/04/29,83345447
2014/04/30,65107103
2014/05/01,-42322183
2014/05/02,53809769
2014/05/03,40428736
2014/05/04,-10792683
2014/05/05,-24585318
2014/05/06,46465842
2014/05/07,163540471
2014/05/08,312186050
2014/05/09,265368524
2014/05/10,-51801747
2014/05/11,-378826661
2014/05/12,-317604801
2014/05/13,-4828570
2014/05/14,105232894
2014/05/15,106367786
2014/05/16,-8032749
2014/05/17,-87489488
2014/05/18,-217039348
2014/05/19,-52585380
2014/05/20,467738782
2014/05/21,216517097
2014/05/22,146425487
2014/05/23,-59056499
2014/05/24,131338336
2014/05/25,81320245
2014/05/26,-210253932
2014/05/27,58413301
2014/05/28,12769631
2014/05/29,-52428672
2014/05/30,-6523921
2014/05/31,-117198727
2014/06/01,89768115
2014/06/02,62663695
2014/06/03,200069460
2014/06/04,183634627
2014/06/05,7948786
2014/06/06,115373025
2014/06/07,-256456936
2014/06/08,-105077781
2014/06/09,-434464258
2014/06/10,-10750824
2014/06/11,-166231613
2014/06/12,441519068
2014/06/13,53974553
2014/06/14,-65099847
2014/06/15,-434906421
2014/06/16,1885487
2014/06/17,12750448
2014/06/18,70473668
2014/06/19,-5870776
2014/06/20,47816999
2014/06/21,-49694117
2014/06/22,-107923737
2014/06/23,14561571
2014/06/24,222163470
2014/06/25,-44857023
2014/06/26,-58991131
2014/06/27,-217963692
2014/06/28,-77717817
2014/06/29,-89692360
2014/06/30,133554884
2014/07/01,358313634
2014/07/02,385176122
2014/07/03,-32940836
2014/07/04,-329688757
2014/07/05,-318597701
2014/07/06,-154017291
2014/07/07,56167443
2014/07/08,-37339051
2014/07/09,51094987
2014/07/10,18799203
2014/07/11,27873186
2014/07/12,880563
2014/07/13,-15882758
2014/07/14,46916872
2014/07/15,67494256
2014/07/16,46601507
2014/07/17,-27760196
2014/07/18,-49619758
2014/07/19,-161811437
2014/07/20,-99425069
2014/07/21,-46164541
2014/07/22,40131063
2014/07/23,54876592
2014/07/24,59918516
2014/07/25,70366847
2014/07/26,-48304014
2014/07/27,-165553973
2014/07/28,-8524504
2014/07/29,95349446
2014/07/30,83160917
2014/07/31,-60527123
2014/08/01,-23633206
2014/08/02,-20405900
2014/08/03,22666883
2014/08/04,-39024100
2014/08/05,123652608
2014/08/06,-15429367
2014/08/07,16790823
2014/08/08,-139704465
2014/08/09,-18369686
2014/08/10,-24706258
2014/08/11,112761419
2014/08/12,182953161
2014/08/13,166745303
2014/08/14,56951383
2014/08/15,-27105963
2014/08/16,-65751086
2014/08/17,-130755891
2014/08/18,74591968
2014/08/19,-26848697
2014/08/20,32007395
2014/08/21,-50717177
2014/08/22,1333273952
2014/08/23,50375130
2014/08/24,-192752947
2014/08/25,-1157833225
2014/08/26,557652648
2014/08/27,542906883
2014/08/28,-92928174
2014/08/29,-567173247
2014/08/30,-475001854
2014/08/31,-125767529
2014/09/01,599646
2014/09/02,-13353420
2014/09/03,-29261092
2014/09/04,-107329791
2014/09/05,-45047333
2014/09/06,-61597460
2014/09/07,-42872262
2014/09/08,23714978
2014/09/09,74483627
2014/09/10,50830019
2014/09/11,-45814548
2014/09/12,-31422817
2014/09/13,-66830894
2014/09/14,-18535132
2014/09/15,-4126099
2014/09/16,44582292
2014/09/17,35855348
2014/09/18,73210891
2014/09/19,75108731
2014/09/20,71011511
2014/09/21,41375764
2014/09/22,-84383051
2014/09/23,-61650271
2014/09/24,-100608654
2014/09/25,6771328
2014/09/26,-28337858
2014/09/27,-57952825
2014/09/28,-30702327
2014/09/29,50339315
2014/09/30,71039948
2014/10/01,55680366
2014/10/02,-44150973
2014/10/03,5287796
2014/10/04,5266856
2014/10/05,91629361
2014/10/06,132177118
2014/10/07,55969507
2014/10/08,18682789
2014/10/09,-71337420
2014/10/10,32978283
2014/10/11,-90127795
2014/10/12,-114712863
2014/10/13,-30435929
2014/10/14,53699899
2014/10/15,71674805
2014/10/16,-41131269
2014/10/17,-42141210
2014/10/18,-69461034
2014/10/19,-87128406
2014/10/20,17627733
2014/10/21,31000192
2014/10/22,104560158
2014/10/23,9674308
2014/10/24,-1570175
2014/10/25,-60303127
2014/10/26,-96478933
2014/10/27,6528006
2014/10/28,2153872
2014/10/29,75840294
2014/10/30,-7416144
2014/10/31,26357383
2014/11/01,-66540364
2014/11/02,-61730015
2014/11/03,-36196995
2014/11/04,108233273
2014/11/05,137068415
2014/11/06,34643808
2014/11/07,-22894146
2014/11/08,-122223391
2014/11/09,-50160050
2014/11/10,24418899
2014/11/11,67486156
2014/11/12,183344408
2014/11/13,371237820
2014/11/14,86799049
2014/11/15,-103389549
2014/11/16,-401786312
2014/11/17,-25582836
2014/11/18,80092197
2014/11/19,13423897
2014/11/20,41212060
2014/11/21,77939012
2014/11/22,-28803852
2014/11/23,-161433490
2014/11/24,-161521659
2014/11/25,96413234
2014/11/26,110025400
2014/11/27,-11764073
2014/11/28,111515906
2014/11/29,18213280
2014/11/30,64472158
2014/12/01,-78719252
2014/12/02,147788836
2014/12/03,91768326
2014/12/04,10031538
2014/12/05,-89624984
2014/12/06,-164798609
2014/12/07,-109129606
2014/12/08,227761792
2014/12/09,127561233
2014/12/10,90433669
2014/12/11,-299390691
2014/12/12,-106042495
2014/12/13,-101552173
2014/12/14,-57639613
2014/12/15,47501954
2014/12/16,68868234
2014/12/17,123162139
2014/12/18,55016332
2014/12/19,-34030143
2014/12/20,-105923868
2014/12/21,-150885176
2014/12/22,28839807
2014/12/23,106527467
2014/12/24,49869753
2014/12/25,-77746148
2014/12/26,-132737395
2014/12/27,-29569231
2014/12/28,3366757
2014/12/29,49441162
2014/12/30,91203096
2014/12/31,58227255
2015/01/01,-96830805
2015/01/02,-63361857
2015/01/03,-23576522
2015/01/04,141794214
2015/01/05,70881332
2015/01/06,56974425
2015/01/07,57086630
2015/01/08,97096798
2015/01/09,5792303
2015/01/10,-84037941
2015/01/11,-66804907
2015/01/12,-40465839
2015/01/13,151484707
2015/01/14,125848312
2015/01/15,253479869
2015/01/16,-65935662
2015/01/17,-225200702
2015/01/18,-322570743
2015/01/19,-133098863
2015/01/20,69464974
2015/01/21,97195090
2015/01/22,65121585
2015/01/23,-65875048
2015/01/24,-108540523
2015/01/25,-42447896
2015/01/26,333813068
2015/01/27,106642928
2015/01/28,-52589310
2015/01/29,-353270343
2015/01/30,-103494326
2015/01/31,-9497504
2015/02/01,-45595888
2015/02/02,-654385
2015/02/03,125819150
2015/02/04,101153026
2015/02/05,66641022
2015/02/06,-110726858
2015/02/07,-123535392
2015/02/08,-118163706
2015/02/09,-5845560
2015/02/10,29449429
2015/02/11,39937216
2015/02/12,-24817239
2015/02/13,53745485
2015/02/14,-17354369
2015/02/15,23290533
2015/02/16,-68164405
2015/02/17,13407978
2015/02/18,12748207
2015/02/19,-2919955
2015/02/20,5785075
2015/02/21,-47352240
2015/02/22,-41649134
2015/02/23,79606
2015/02/24,21991066
2015/02/25,72108685
2015/02/26,84428389
2015/02/27,202978301
2015/02/28,-33855853
2015/03/01,48497342
2015/03/02,118559719
2015/03/03,134735698
2015/03/04,-84677029
2015/03/05,-220134596
2015/03/06,-77530882
2015/03/07,28259306
2015/03/08,324323873
2015/03/09,88135434
2015/03/10,50743569
2015/03/11,-345374087
2015/03/12,-43584754
2015/03/13,-60202652
2015/03/14,-22713894
2015/03/15,-91958571
2015/03/16,10277932
2015/03/17,-9734850
2015/03/18,241224068
2015/03/19,4545828
2015/03/20,-7618824
2015/03/21,-246118284
2015/03/22,-138403119
2015/03/23,18812265
2015/03/24,80285504
2015/03/25,115105582
2015/03/26,10796453
2015/03/27,1674083
2015/03/28,-87301949
2015/03/29,-100036355
2015/03/30,-38246332
2015/03/31,44950116
2015/04/01,112624804
2015/04/02,-17292460
2015/04/03,-19211273
2015/04/04,-130895411
2015/04/05,-70697984
2015/04/06,-960114
2015/04/07,73456641
2015/04/08,108598496
2015/04/09,22264612
2015/04/10,22827891
2015/04/11,-81176877
2015/04/12,-93575364
2015/04/13,-11036240
2015/04/14,68345212
2015/04/15,62128847
2015/04/16,48656595
2015/04/17,36688527
2015/04/18,-14536132
2015/04/19,-42271976
2015/04/20,23733279
2015/04/21,106340685
2015/04/22,78334294
2015/04/23,-38464465
2015/04/24,10467411
2015/04/25,-87225449
2015/04/26,1434349
2015/04/27,-490922
2015/04/28,76819120
2015/04/29,41788408
2015/04/30,-12717158
2015/05/01,-7022558
2015/05/02,-86339700
2015/05/03,-79857860
2015/05/04,9269983
2015/05/05,84334755
2015/05/06,84680801
2015/05/07,5530528
2015/05/08,-26116690
2015/05/09,-58340429
2015/05/10,-65976126
2015/05/11,19614158
2015/05/12,35955562
2015/05/13,39738963
2015/05/14,-27664490
2015/05/15,-30824653
2015/05/16,-90208978
2015/05/17,-98382311
2015/05/18,624581
2015/05/19,96023904
2015/05/20,99310449
2015/05/21,-7882941
2015/05/22,6657097
2015/05/23,-30248511
2015/05/24,-50209266
2015/05/25,-78252224
2015/05/26,6049778
2015/05/27,99128817
2015/05/28,27906652
2015/05/29,26879667
2015/05/30,-51436850
2015/05/31,-28002699
2015/06/01,25915256
2015/06/02,46409923
2015/06/03,67382772
2015/06/04,-25359447
2015/06/05,11743815
2015/06/06,-69350254
2015/06/07,-68999474
2015/06/08,-50472596
2015/06/09,64874670
2015/06/10,79983806
2015/06/11,40702438
2015/06/12,11565519
2015/06/13,-52359058
2015/06/14,-504605
2015/06/15,54241427
2015/06/16,190477335
2015/06/17,174451303
2015/06/18,9666625
2015/06/19,-7380395
2015/06/20,-183893996
2015/06/21,-130649421
2015/06/22,-118279842
2015/06/23,34982878
2015/06/24,69939625
2015/06/25,-45033231
2015/06/26,78239874
2015/06/27,32294217
2015/06/28,-16135435
2015/06/29,-31140806
2015/06/30,107475205
2015/07/01,104914617
2015/07/02,2033126
2015/07/03,-103249155
2015/07/04,-73245326
2015/07/05,-30334441
2015/07/06,82890581
2015/07/07,85167059
2015/07/08,37031905
2015/07/09,-41814108
2015/07/10,168557982
2015/07/11,18441147
2015/07/12,19159834
2015/07/13,-107623430
2015/07/14,8856319
2015/07/15,-29429031
2015/07/16,-2546022
2015/07/17,-49901306
2015/07/18,-102302839
2015/07/19,-181923454
2015/07/20,-40301302
2015/07/21,42558216
2015/07/22,68230468
2015/07/23,4494420
2015/07/24,38945504
2015/07/25,-57592483
2015/07/26,-107067086
2015/07/27,-50102347
2015/07/28,122395069
2015/07/29,129499689
2015/07/30,10701521
2015/07/31,-64624924
2015/08/01,-85314945
2015/08/02,-107450744
2015/08/03,-15703069
2015/08/04,83908016
2015/08/05,154210119
2015/08/06,49157207
2015/08/07,-6427922
2015/08/08,-27174457
2015/08/09,18490803
2015/08/10,18352768
2015/08/11,-4204159
2015/08/12,20451811
2015/08/13,37986429
2015/08/14,46500940
2015/08/15,-69564197
2015/08/16,-69979099
2015/08/17,28081637
2015/08/18,174906654
2015/08/19,96230700
2015/08/20,-32200570
2015/08/21,-124719649
2015/08/22,-84823050
2015/08/23,-102325027
2015/08/24,108804967
2015/08/25,137274630
2015/08/26,96977564
2015/08/27,-103034266
2015/08/28,-68947998
2015/08/29,-118787852
2015/08/30,-151995445
2015/08/31,-82223029
2015/09/01,89210280
2015/09/02,124782410
2015/09/03,-10383054
2015/09/04,-58473558
2015/09/05,-97206441
2015/09/06,-39061604
2015/09/07,-10066621
2015/09/08,119156784
2015/09/09,71928263
2015/09/10,74854104
2015/09/11,-50610569
2015/09/12,-115350501
2015/09/13,-119131476
2015/09/14,6805226
2015/09/15,100263703
2015/09/16,97319268
2015/09/17,-12993905
2015/09/18,-13303416
2015/09/19,-51031713
2015/09/20,-69213475
2015/09/21,57542192
2015/09/22,88511235
2015/09/23,75161473
2015/09/24,-61975609
2015/09/25,-22530061
2015/09/26,-41357560
2015/09/27,-92393385
2015/09/28,18200900
2015/09/29,135073563
2015/09/30,130169164
2015/10/01,24603479
2015/10/02,11776790
2015/10/03,-73386904
2015/10/04,-144092518
2015/10/05,-68560320
2015/10/06,159157773
2015/10/07,141117604
2015/10/08,155739828
2015/10/09,-81710334
2015/10/10,-57796676
2015/10/11,-226017955
2015/10/12,24508597
2015/10/13,113975647
2015/10/14,169837385
2015/10/15,146307467
2015/10/16,63068150
2015/10/17,-9757197
2015/10/18,-191902929
2015/10/19,-91217986
2015/10/20,-1645419
2015/10/21,72325833
2015/10/22,29836962
2015/10/23,-26654717
2015/10/24,5541402
2015/10/25,-5858168
2015/10/26,55634709
2015/10/27,145336464
2015/10/28,136418424
2015/10/29,272945573
2015/10/30,280172281
2015/10/31,38941355
2015/11/01,-173443108
2015/11/02,22875359
2015/11/03,746327662
2015/11/04,4325291017
2015/11/05,558873956
2015/11/06,-311309438
2015/11/07,-4039544937
2015/11/08,-651374474
2015/11/09,104946905
2015/11/10,232604943
2015/11/11,332349144
2015/11/12,-174066292
2015/11/13,-121504471
2015/11/14,-50337533
2015/11/15,-250873682
2015/11/16,-100007406
2015/11/17,-386357849
2015/11/18,-109796584
2015/11/19,-172895961
2015/11/20,70992484
2015/11/21,-108446505
2015/11/22,-290535471
2015/11/23,-275234939
2015/11/24,-31571206
2015/11/25,226705398
2015/11/26,295334556
2015/11/27,308950545
2015/11/28,90550006
2015/11/29,-215749387
2015/11/30,141324172
2015/12/01,208068946
2015/12/02,397194479
2015/12/03,-175008122
2015/12/04,34494310
2015/12/05,890882023
2015/12/06,1391821568
2015/12/07,266935514
2015/12/08,-651717214
2015/12/09,-571634672
2015/12/10,71334749
2015/12/11,427627342
2015/12/12,-156757538
2015/12/13,926808953
2015/12/14,472708836
2015/12/15,507961650
2015/12/16,-248274980
2015/12/17,-196707963
2015/12/18,-91519368
2015/12/19,-257112763
2015/12/20,-103979145
2015/12/21,409634709
2015/12/22,361408286
2015/12/23,188732083
2015/12/24,-137986261
2015/12/25,-329741304
2015/12/26,-797732503
2015/12/27,-1569652432
2015/12/28,-971486221
2015/12/29,-480110908
2015/12/30,18219917
2015/12/31,-275322372
2016/01/01,-240029071
2016/01/02,-178452245
2016/01/03,-111394733
2016/01/04,24450389
2016/01/05,223688853
2016/01/06,180321904
2016/01/07,246127916
2016/01/08,-62396162
2016/01/09,-196108708
2016/01/10,-198978127
2016/01/11,105945900
2016/01/12,171785979
2016/01/13,78148111
2016/01/14,-121443418
2016/01/15,130452994
2016/01/16,-24837973
2016/01/17,3482613617
2016/01/18,2951908625
2016/01/19,2819926275
2016/01/20,-2432060584
2016/01/21,-1473263399
2016/01/22,-350157173
2016/01/23,10003206163
2016/01/24,24550908485
2016/01/25,3848073033
2016/01/26,-7493868680
2016/01/27,-21232208937
2016/01/28,-4538068527
2016/01/29,-1376172966
2016/01/30,-4170748334
2016/01/31,-1683417630
2016/02/01,-734962186
2016/02/02,117351701
2016/02/03,-63279236
2016/02/04,-1063515576
2016/02/05,-82086640
2016/02/06,554904969
2016/02/07,205040231
2016/02/08,-360974481
2016/02/09,-325701462
2016/02/10,-126766901
2016/02/11,13248523
2016/02/12,181891960
2016/02/13,26581744
2016/02/14,105233880
2016/02/15,518271191
2016/02/16,558302081
2016/02/17,521663484
2016/02/18,78553881
2016/02/19,420701918
2016/02/20,141626409
2016/02/21,212405689
2016/02/22,-73831929
2016/02/23,-118992149
2016/02/24,-299332323
2016/02/25,-612078424
2016/02/26,-299981250
2016/02/27,-534170452
2016/02/28,2298459417
2016/02/29,2939437561
2016/03/01,3718473405
2016/03/02,-1196037061
2016/03/03,-2834707947
2016/03/04,-1588311028
2016/03/05,5418528757
2016/03/06,-643753735
2016/03/07,-1939050598
2016/03/08,-6906059149
2016/03/09,30496375
2016/03/10,-219876495
2016/03/11,44311695
2016/03/12,-84172090
2016/03/13,-270716522
2016/03/14,-35955948
2016/03/15,520503197
2016/03/16,4821455412
2016/03/17,2336690395
2016/03/18,806364487
2016/03/19,-4633177867
2016/03/20,-2538924480
2016/03/21,-1308436835
2016/03/22,-18563242
2016/03/23,43858983
2016/03/24,108535623
2016/03/25,-37798753
2016/03/26,-166524477
2016/03/27,-162083746
2016/03/28,-28594286
2016/03/29,145148127
2016/03/30,23785376
2016/03/31,-24878000
2016/04/01,57260503
2016/04/02,-44956740
2016/04/03,-138440283
2016/04/04,-47146674
2016/04/05,64402967
2016/04/06,164594214
2016/04/07,127107876
2016/04/08,34683791
2016/04/09,-51227101
2016/04/10,-215483708
2016/04/11,-75892938
2016/04/12,242188234
2016/04/13,341996973
2016/04/14,146501762
2016/04/15,-35821284
2016/04/16,87778899
2016/04/17,51899857
2016/04/18,-43750081
2016/04/19,-124177542
2016/04/20,106506253
2016/04/21,290469935
2016/04/22,131816891
2016/04/23,-106617794
2016/04/24,-359596912
2016/04/25,-6309952
2016/04/26,301434120
2016/04/27,247511124
2016/04/28,1049480
2016/04/29,-217088444
2016/04/30,-236562182
2016/05/01,-270294396
2016/05/02,22210820
2016/05/03,126295586
2016/05/04,131897461
2016/05/05,-83983815
2016/05/06,10844758
2016/05/07,-103862596
2016/05/08,-201360998
2016/05/09,-118788918
2016/05/10,96526389
2016/05/11,357341045
2016/05/12,146271884
2016/05/13,141790133
2016/05/14,-258694330
2016/05/15,-98692809
2016/05/16,40963567
2016/05/17,270646273
2016/05/18,61504052
2016/05/19,-126695756
2016/05/20,-337617124
2016/05/21,-358125569
2016/05/22,-432079413
2016/05/23,7113017
2016/05/24,282312287
2016/05/25,724651204
2016/05/26,650375106
2016/05/27,890319026
2016/05/28,349658679
2016/05/29,-277807479
2016/05/30,-819567004
2016/05/31,-478210262
2016/06/01,-160471341
2016/06/02,94251764
2016/06/03,-294767417
2016/06/04,-270648799
2016/06/05,-188014256
2016/06/06,85536516
2016/06/07,329087319
2016/06/08,140617744
2016/06/09,79500158
2016/06/10,114977998
2016/06/11,-38381708
2016/06/12,563010634
2016/06/13,466421710
2016/06/14,412232019
2016/06/15,-273026270
2016/06/16,44847541
2016/06/17,279995808
2016/06/18,83127332
2016/06/19,-425211255
2016/06/20,-82974055
2016/06/21,187963641
2016/06/22,236539710
2016/06/23,15411312
2016/06/24,-14847030
2016/06/25,-353549336
2016/06/26,-678075216
2016/06/27,-497541405
2016/06/28,-140078222
2016/06/29,17993829
2016/06/30,-40012461
2016/07/01,129076513
2016/07/02,132094622
2016/07/03,-120251087
2016/07/04,181378529
2016/07/05,42897673
2016/07/06,103223827
2016/07/07,149225309
2016/07/08,-14737528
2016/07/09,-108440866
2016/07/10,-694062364
2016/07/11,-98638511
2016/07/12,151207700
2016/07/13,237318259
2016/07/14,-109335153
2016/07/15,407107528
2016/07/16,-72206813
2016/07/17,201903408
2016/07/18,-479030916
2016/07/19,119749728
2016/07/20,-36997846
2016/07/21,-14888804
2016/07/22,3144983
2016/07/23,-259355761
2016/07/24,-33570909
2016/07/25,-203028520
2016/07/26,346080153
2016/07/27,255392943
2016/07/28,282394405
2016/07/29,-121856918
2016/07/30,-617299977
2016/07/31,-290872242
2016/08/01,-220984218
2016/08/02,972648199
2016/08/03,64492905
2016/08/04,483871877
2016/08/05,-565127587
2016/08/06,-279322332
2016/08/07,-615380947
2016/08/08,-290430570
2016/08/09,361268154
2016/08/10,303302780
2016/08/11,128232322
2016/08/12,-91767464
2016/08/13,-301751353
2016/08/14,-206321521
2016/08/15,24887951
2016/08/16,439736484
2016/08/17,229192437
2016/08/18,118459402
2016/08/19,-192241817
2016/08/20,104140310
2016/08/21,-415740790
2016/08/22,91281050
2016/08/23,99326167
2016/08/24,486581437
2016/08/25,43030581
2016/08/26,-21023777
2016/08/27,-366226396
2016/08/28,-422727567
2016/08/29,-245579283
2016/08/30,67310535
2016/08/31,227255706
2016/09/01,9120335
2016/09/02,-70965272
2016/09/03,-162140751
2016/09/04,-284372656
2016/09/05,131766773
2016/09/06,105805607
2016/09/07,258533121
2016/09/08,-51944153
2016/09/09,97600375
2016/09/10,-108427476
2016/09/11,-152292839
2016/09/12,-89685796
2016/09/13,174052956
2016/09/14,129502305
2016/09/15,-116478690
2016/09/16,72183295
2016/09/17,-215410882
2016/09/18,-89658641
2016/09/19,-188416324
2016/09/20,426228040
2016/09/21,238620485
2016/09/22,293049083
2016/09/23,-89112291
2016/09/24,-164675151
2016/09/25,-199827954
2016/09/26,268859587
2016/09/27,113668483
2016/09/28,477534331
2016/09/29,-304459060
2016/09/30,456078651
2016/10/01,-525672124
2016/10/02,-237009554
2016/10/03,-206421544
2016/10/04,177860016
2016/10/05,443960406
2016/10/06,129508769
2016/10/07,200716592
2016/10/08,154493778
2016/10/09,373612461
2016/10/10,208116892
2016/10/11,257492289
2016/10/12,-46490635
2016/10/13,-577547348
2016/10/14,-325057989
2016/10/15,463302884
2016/10/16,617399737
2016/10/17,-141439053
2016/10/18,-579963763
2016/10/19,-295852032
2016/10/20,359787475
2016/10/21,503876575
2016/10/22,-382596530
2016/10/23,-280378679
2016/10/24,363149091
2016/10/25,1158446267
2016/10/26,216548448
2016/10/27,-53724898
2016/10/28,-979586103
2016/10/29,-392974177
2016/10/30,-1328331149
2016/10/31,191687216
2016/11/01,234962288
2016/11/02,2426107753
2016/11/03,3586220587
2016/11/04,2730404467
2016/11/05,656080076
2016/11/06,-1067780205
2016/11/07,-974125839
2016/11/08,-1679532691
2016/11/09,-1860948551
2016/11/10,-1773688726
2016/11/11,-1394616411
2016/11/12,-1134178573
2016/11/13,-466619274
2016/11/14,25163116
2016/11/15,470753598
2016/11/16,551804298
2016/11/17,127395563
2016/11/18,-143509273
2016/11/19,-464295394
2016/11/20,-244836524
2016/11/21,70941933
2016/11/22,303823879
2016/11/23,343040287
2016/11/24,225794950
2016/11/25,-94386698
2016/11/26,-359767368
2016/11/27,-644736346
2016/11/28,-70306403
2016/11/29,168002438
2016/11/30,314954346
2016/12/01,70072994
2016/12/02,332747906
2016/12/03,-151245858
2016/12/04,-339047115
2016/12/05,-82928003
2016/12/06,365971574
2016/12/07,400818618
2016/12/08,-214468084
2016/12/09,-128720169
2016/12/10,-248339277
2016/12/11,-271043751
2016/12/12,46988826
2016/12/13,254104984
2016/12/14,456583834
2016/12/15,382748763
2016/12/16,275974464
2016/12/17,-256572197
2016/12/18,-525517354
2016/12/19,-250269795
2016/12/20,299400914
2016/12/21,1137815226
2016/12/22,448974295
2016/12/23,589187479
2016/12/24,-1004917408
2016/12/25,-744342082
2016/12/26,-714762292
2016/12/27,189157007
2016/12/28,561042393
2016/12/29,281709159
2016/12/30,319721426
2016/12/31,-330999537
2017/01/01,-469995315
2017/01/02,-291433892
2017/01/03,642494535
2017/01/04,1045576494
2017/01/05,1091293475
2017/01/06,104245592
2017/01/07,-674828078
2017/01/08,-1489828010
2017/01/09,-412728324
2017/01/10,135253807
2017/01/11,1977929708
2017/01/12,447027385
2017/01/13,64415060
2017/01/14,-2060778640
2017/01/15,-953765076
2017/01/16,-323941154
2017/01/17,585490566
2017/01/18,340091095
2017/01/19,-30814347
2017/01/20,-266617047
2017/01/21,-302033145
2017/01/22,-296865414
2017/01/23,-38899380
2017/01/24,377008292
2017/01/25,467559942
2017/01/26,-83175165
2017/01/27,-351999881
2017/01/28,-555423766
2017/01/29,-230883765
2017/01/30,58238430
2017/01/31,475471966
2017/02/01,591505294
2017/02/02,303857448
2017/02/03,823481068
2017/02/04,-136142816
2017/02/05,-183776635
2017/02/06,-744385206
2017/02/07,243033206
2017/02/08,337729740
2017/02/09,274093761
2017/02/10,-269273651
2017/02/11,-581837742
2017/02/12,-877121885
2017/02/13,-103617288
2017/02/14,392311015
2017/02/15,455812732
2017/02/16,50567901
2017/02/17,170858677
2017/02/18,-163555010
2017/02/19,48730521
2017/02/20,-259027732
2017/02/21,266532797
2017/02/22,221500851
2017/02/23,474365914
2017/02/24,391635199
2017/02/25,-327983828
2017/02/26,-734384492
2017/02/27,-227467150
2017/02/28,425855113
2017/03/01,717374440
2017/03/02,816557112
2017/03/03,591630500
2017/03/04,-107091884
2017/03/05,-1008500739
2017/03/06,-244192941
2017/03/07,346648138
2017/03/08,498588854
2017/03/09,-298827424
2017/03/10,-84884268
2017/03/11,-238217665
2017/03/12,-434108790
2017/03/13,80232959
2017/03/14,774849551
2017/03/15,751624997
2017/03/16,1096750179
2017/03/17,213797896
2017/03/18,-160574676
2017/03/19,-1606931570
2017/03/20,-852068525
2017/03/21,240450882
2017/03/22,783199475
2017/03/23,271831426
2017/03/24,1256687931
2017/03/25,525742499
2017/03/26,-690946460
2017/03/27,-1535339245
2017/03/28,-903910035
2017/03/29,316541363
2017/03/30,-74888835
2017/03/31,347969075
2017/04/01,-143429914
2017/04/02,-246073481
2017/04/03,-220787492
2017/04/04,485051017
2017/04/05,415769119
2017/04/06,-124953413
2017/04/07,-184676064
2017/04/08,-659890359
2017/04/09,-575780120
2017/04/10,49716533
2017/04/11,703900408
2017/04/12,723210784
2017/04/13,42173034
2017/04/14,163810730
2017/04/15,-487768446
