Date,hashrate30rsi
2011/03/12,56.611
2011/03/13,56.674
2011/03/14,53.119
2011/03/15,52.308
2011/03/16,56.313
2011/03/17,55.573
2011/03/18,57.061
2011/03/19,52.456
2011/03/20,54.113
2011/03/21,56.923
2011/03/22,55.249
2011/03/23,55.603
2011/03/24,58.708
2011/03/25,54.863
2011/03/26,54.862
2011/03/27,54.122
2011/03/28,54.69
2011/03/29,56.296
2011/03/30,54.642
2011/03/31,58.498
2011/04/01,58.246
2011/04/02,57.517
2011/04/03,56.272
2011/04/04,57.423
2011/04/05,58.627
2011/04/06,59.296
2011/04/07,56.328
2011/04/08,56.861
2011/04/09,58.232
2011/04/10,58.436
2011/04/11,57.77
2011/04/12,58.5
2011/04/13,62.126
2011/04/14,58.232
2011/04/15,53.27
2011/04/16,55.128
2011/04/17,57.034
2011/04/18,57.5
2011/04/19,54.808
2011/04/20,56.111
2011/04/21,56.787
2011/04/22,58.021
2011/04/23,59.35
2011/04/24,58.889
2011/04/25,59.655
2011/04/26,63.53
2011/04/27,61.6
2011/04/28,55.51
2011/04/29,59.764
2011/04/30,63.54
2011/05/01,62.57
2011/05/02,63.712
2011/05/03,64.396
2011/05/04,63.747
2011/05/05,65.874
2011/05/06,66.233
2011/05/07,67.027
2011/05/08,64.469
2011/05/09,69.44
2011/05/10,74.42
2011/05/11,66.78
2011/05/12,64.154
2011/05/13,65.831
2011/05/14,70.922
2011/05/15,70.743
2011/05/16,70.442
2011/05/17,72.784
2011/05/18,75.401
2011/05/19,78.62
2011/05/20,77.313
2011/05/21,77.806
2011/05/22,80.971
2011/05/23,81.916
2011/05/24,83.952
2011/05/25,84.679
2011/05/26,87.198
2011/05/27,89.033
2011/05/28,67.147
2011/05/29,66.947
2011/05/30,66.799
2011/05/31,64.163
2011/06/01,66.119
2011/06/02,69.396
2011/06/03,70.106
2011/06/04,71.325
2011/06/05,71.54
2011/06/06,76.497
2011/06/07,70.454
2011/06/08,69.512
2011/06/09,72.746
2011/06/10,74.241
2011/06/11,74.793
2011/06/12,76.282
2011/06/13,72.785
2011/06/14,73.213
2011/06/15,80.611
2011/06/16,81.455
2011/06/17,68.968
2011/06/18,69.527
2011/06/19,72.101
2011/06/20,73.729
2011/06/21,74.558
2011/06/22,76.58
2011/06/23,71.837
2011/06/24,76.55
2011/06/25,67.227
2011/06/26,64.385
2011/06/27,65.119
2011/06/28,65.134
2011/06/29,67.045
2011/06/30,68.287
2011/07/01,69.198
2011/07/02,65.781
2011/07/03,63.856
2011/07/04,62.879
2011/07/05,61.23
2011/07/06,60.799
2011/07/07,62.155
2011/07/08,61.396
2011/07/09,64.766
2011/07/10,60.22
2011/07/11,61.309
2011/07/12,59.746
2011/07/13,63.725
2011/07/14,62.52
2011/07/15,60.569
2011/07/16,62.179
2011/07/17,59.95
2011/07/18,60.962
2011/07/19,61.722
2011/07/20,57.214
2011/07/21,59.728
2011/07/22,58.787
2011/07/23,58.722
2011/07/24,60.728
2011/07/25,61.563
2011/07/26,61.795
2011/07/27,64.742
2011/07/28,60.496
2011/07/29,58.116
2011/07/30,56.596
2011/07/31,59.255
2011/08/01,62.697
2011/08/02,58.956
2011/08/03,58.948
2011/08/04,55.976
2011/08/05,53.342
2011/08/06,53.157
2011/08/07,51.575
2011/08/08,52.581
2011/08/09,54.325
2011/08/10,58.528
2011/08/11,53.58
2011/08/12,52.231
2011/08/13,53.093
2011/08/14,50.171
2011/08/15,53.193
2011/08/16,50.641
2011/08/17,52.067
2011/08/18,53.534
2011/08/19,51.501
2011/08/20,52.017
2011/08/21,53.603
2011/08/22,57.781
2011/08/23,56.306
2011/08/24,51.621
2011/08/25,49.8
2011/08/26,52.171
2011/08/27,49.289
2011/08/28,47.349
2011/08/29,48.799
2011/08/30,51.722
2011/08/31,52.901
2011/09/01,50.129
2011/09/02,51.667
2011/09/03,51.802
2011/09/04,49.63
2011/09/05,51.386
2011/09/06,52.108
2011/09/07,52.171
2011/09/08,48.485
2011/09/09,50.158
2011/09/10,51.472
2011/09/11,49.745
2011/09/12,47.804
2011/09/13,50.17
2011/09/14,51.025
2011/09/15,50.987
2011/09/16,49.218
2011/09/17,47.263
2011/09/18,52.703
2011/09/19,50.204
2011/09/20,48.377
2011/09/21,51.107
2011/09/22,51.255
2011/09/23,50.36
2011/09/24,47.873
2011/09/25,49.882
2011/09/26,48.608
2011/09/27,49.696
2011/09/28,48.993
2011/09/29,48.76
2011/09/30,47.569
2011/10/01,46.904
2011/10/02,49.006
2011/10/03,48.452
2011/10/04,48.382
2011/10/05,47.196
2011/10/06,50.041
2011/10/07,47.671
2011/10/08,48.648
2011/10/09,46.467
2011/10/10,47.194
2011/10/11,45.113
2011/10/12,45.582
2011/10/13,42.965
2011/10/14,45.458
2011/10/15,48.117
2011/10/16,45.923
2011/10/17,44.777
2011/10/18,45.336
2011/10/19,46.34
2011/10/20,45.219
2011/10/21,46.742
2011/10/22,43.797
2011/10/23,43.268
2011/10/24,44.985
2011/10/25,47.748
2011/10/26,46.609
2011/10/27,45.279
2011/10/28,43.905
2011/10/29,46.233
2011/10/30,44.405
2011/10/31,45.052
2011/11/01,46.215
2011/11/02,47.823
2011/11/03,46.742
2011/11/04,45.838
2011/11/05,48.437
2011/11/06,47.719
2011/11/07,45.871
2011/11/08,46.846
2011/11/09,49.564
2011/11/10,49.096
2011/11/11,45.703
2011/11/12,46.158
2011/11/13,48.119
2011/11/14,47.665
2011/11/15,49.68
2011/11/16,48.03
2011/11/17,47.303
2011/11/18,46.577
2011/11/19,47.359
2011/11/20,44.994
2011/11/21,47.689
2011/11/22,46.923
2011/11/23,47.53
2011/11/24,45.435
2011/11/25,45.866
2011/11/26,46.121
2011/11/27,45.41
2011/11/28,45.547
2011/11/29,47.185
2011/11/30,47.266
2011/12/01,51.921
2011/12/02,51.574
2011/12/03,47.245
2011/12/04,47.708
2011/12/05,48.809
2011/12/06,50.111
2011/12/07,49.102
2011/12/08,47.98
2011/12/09,48.659
2011/12/10,49.744
2011/12/11,47.366
2011/12/12,47.967
2011/12/13,46.405
2011/12/14,49.248
2011/12/15,47.338
2011/12/16,45.705
2011/12/17,47.718
2011/12/18,50.47
2011/12/19,50.033
2011/12/20,49.655
2011/12/21,49.951
2011/12/22,49.023
2011/12/23,50.604
2011/12/24,48.764
2011/12/25,51.468
2011/12/26,55.217
2011/12/27,52.768
2011/12/28,49.985
2011/12/29,50.446
2011/12/30,46.811
2011/12/31,50.934
2012/01/01,50.205
2012/01/02,50.318
2012/01/03,51.806
2012/01/04,51.604
2012/01/05,48.767
2012/01/06,52.654
2012/01/07,53.982
2012/01/08,53.055
2012/01/09,53.669
2012/01/10,51.756
2012/01/11,51.037
2012/01/12,53.812
2012/01/13,49.078
2012/01/14,51.065
2012/01/15,51.365
2012/01/16,51.586
2012/01/17,53.564
2012/01/18,50.479
2012/01/19,48.642
2012/01/20,49.469
2012/01/21,53.256
2012/01/22,51.683
2012/01/23,53.128
2012/01/24,50.776
2012/01/25,51.959
2012/01/26,49.199
2012/01/27,50.339
2012/01/28,51.293
2012/01/29,52.547
2012/01/30,54.606
2012/01/31,53.757
2012/02/01,50.333
2012/02/02,50.828
2012/02/03,54.145
2012/02/04,52.205
2012/02/05,52.021
2012/02/06,51.704
2012/02/07,50.884
2012/02/08,50.303
2012/02/09,50.551
2012/02/10,52.137
2012/02/11,50.355
2012/02/12,53.531
2012/02/13,52.592
2012/02/14,48.771
2012/02/15,49.143
2012/02/16,50.485
2012/02/17,50.169
2012/02/18,54.255
2012/02/19,55.236
2012/02/20,52.113
2012/02/21,47.962
2012/02/22,51.365
2012/02/23,53.472
2012/02/24,50.74
2012/02/25,53.719
2012/02/26,52.527
2012/02/27,51.496
2012/02/28,51.634
2012/02/29,54.925
2012/03/01,52.04
2012/03/02,51.202
2012/03/03,47.029
2012/03/04,49.157
2012/03/05,50.686
2012/03/06,51.979
2012/03/07,51.645
2012/03/08,53.82
2012/03/09,53.904
2012/03/10,56.313
2012/03/11,50.264
2012/03/12,52.919
2012/03/13,53.35
2012/03/14,51.526
2012/03/15,48.089
2012/03/16,50.105
2012/03/17,53.365
2012/03/18,53.699
2012/03/19,52.353
2012/03/20,51.401
2012/03/21,53.2
2012/03/22,52.397
2012/03/23,48.895
2012/03/24,52.438
2012/03/25,54.406
2012/03/26,51.355
2012/03/27,51.071
2012/03/28,51.376
2012/03/29,51.641
2012/03/30,52.068
2012/03/31,54.519
2012/04/01,52.331
2012/04/02,49.826
2012/04/03,48.71
2012/04/04,50.682
2012/04/05,48.034
2012/04/06,48.249
2012/04/07,49.814
2012/04/08,50.683
2012/04/09,52.867
2012/04/10,51.197
2012/04/11,52.191
2012/04/12,50.425
2012/04/13,47.991
2012/04/14,48.361
2012/04/15,47.224
2012/04/16,48.529
2012/04/17,50.177
2012/04/18,48.519
2012/04/19,51.123
2012/04/20,53.536
2012/04/21,51.523
2012/04/22,51.404
2012/04/23,51.525
2012/04/24,48.473
2012/04/25,49.213
2012/04/26,50.234
2012/04/27,48.704
2012/04/28,50.854
2012/04/29,52.63
2012/04/30,54.044
2012/05/01,54.652
2012/05/02,52.163
2012/05/03,51.096
2012/05/04,52.154
2012/05/05,51.35
2012/05/06,53.108
2012/05/07,53.036
2012/05/08,55.312
2012/05/09,54.844
2012/05/10,53.666
2012/05/11,47.684
2012/05/12,51.758
2012/05/13,50.086
2012/05/14,50.864
2012/05/15,50.556
2012/05/16,47.045
2012/05/17,47.802
2012/05/18,50.487
2012/05/19,51.814
2012/05/20,51.509
2012/05/21,50.811
2012/05/22,47.314
2012/05/23,47.865
2012/05/24,48.846
2012/05/25,46.018
2012/05/26,48.189
2012/05/27,51.972
2012/05/28,50.36
2012/05/29,48.455
2012/05/30,47.243
2012/05/31,50.208
2012/06/01,49.176
2012/06/02,52.295
2012/06/03,52.78
2012/06/04,51.52
2012/06/05,49.493
2012/06/06,52.273
2012/06/07,49.179
2012/06/08,49.735
2012/06/09,52.37
2012/06/10,52.864
2012/06/11,52.911
2012/06/12,48.848
2012/06/13,52.032
2012/06/14,49.937
2012/06/15,52.09
2012/06/16,51.074
2012/06/17,52.299
2012/06/18,51.43
2012/06/19,55.374
2012/06/20,48.508
2012/06/21,49.831
2012/06/22,49.144
2012/06/23,53.248
2012/06/24,52.183
2012/06/25,51.074
2012/06/26,51.414
2012/06/27,52.873
2012/06/28,50.593
2012/06/29,50.284
2012/06/30,49.841
2012/07/01,49.779
2012/07/02,51.835
2012/07/03,51.683
2012/07/04,53.159
2012/07/05,51.139
2012/07/06,51.663
2012/07/07,53.814
2012/07/08,53.822
2012/07/09,53.672
2012/07/10,51.718
2012/07/11,50.515
2012/07/12,49.691
2012/07/13,52.478
2012/07/14,53.368
2012/07/15,51.964
2012/07/16,50.463
2012/07/17,54.138
2012/07/18,54.5
2012/07/19,52.629
2012/07/20,50.579
2012/07/21,51.376
2012/07/22,51.947
2012/07/23,52.11
2012/07/24,53.346
2012/07/25,54.296
2012/07/26,56.468
2012/07/27,55.169
2012/07/28,56.948
2012/07/29,50.867
2012/07/30,58.5
2012/07/31,52.358
2012/08/01,50.17
2012/08/02,53.045
2012/08/03,55.538
2012/08/04,53.551
2012/08/05,52.378
2012/08/06,51.082
2012/08/07,52.1
2012/08/08,54.048
2012/08/09,54.948
2012/08/10,54.34
2012/08/11,54.639
2012/08/12,55.337
2012/08/13,54.937
2012/08/14,55.867
2012/08/15,56.256
2012/08/16,55.786
2012/08/17,52.137
2012/08/18,51.657
2012/08/19,54.303
2012/08/20,59.52
2012/08/21,58.663
2012/08/22,52.085
2012/08/23,54.151
2012/08/24,54.125
2012/08/25,51.934
2012/08/26,56.638
2012/08/27,55.531
2012/08/28,53.185
2012/08/29,55.879
2012/08/30,55.464
2012/08/31,52.374
2012/09/01,54.512
2012/09/02,53.663
2012/09/03,56.32
2012/09/04,50.821
2012/09/05,56.219
2012/09/06,57.167
2012/09/07,57.654
2012/09/08,54.774
2012/09/09,53.173
2012/09/10,54.18
2012/09/11,54.846
2012/09/12,52.038
2012/09/13,52.357
2012/09/14,54.561
2012/09/15,52.241
2012/09/16,53.441
2012/09/17,55.68
2012/09/18,56.842
2012/09/19,53.451
2012/09/20,52.544
2012/09/21,55.694
2012/09/22,57.489
2012/09/23,53.393
2012/09/24,53.716
2012/09/25,54.091
2012/09/26,50.597
2012/09/27,51.847
2012/09/28,55.44
2012/09/29,54.225
2012/09/30,54.521
2012/10/01,51.776
2012/10/02,50.44
2012/10/03,52.402
2012/10/04,50.636
2012/10/05,51.241
2012/10/06,51.98
2012/10/07,52.17
2012/10/08,54.69
2012/10/09,54.259
2012/10/10,53.486
2012/10/11,53.072
2012/10/12,53.035
2012/10/13,52.521
2012/10/14,51.274
2012/10/15,53.632
2012/10/16,54.827
2012/10/17,53.318
2012/10/18,52.823
2012/10/19,54.816
2012/10/20,51.271
2012/10/21,55.457
2012/10/22,53.615
2012/10/23,52.606
2012/10/24,52.104
2012/10/25,51.413
2012/10/26,53.136
2012/10/27,58.061
2012/10/28,54.087
2012/10/29,54.889
2012/10/30,54.152
2012/10/31,52.006
2012/11/01,51.023
2012/11/02,52.132
2012/11/03,52.389
2012/11/04,55.148
2012/11/05,54.25
2012/11/06,52.044
2012/11/07,52.579
2012/11/08,55.658
2012/11/09,52.485
2012/11/10,54.067
2012/11/11,51.047
2012/11/12,51.332
2012/11/13,49.29
2012/11/14,52.325
2012/11/15,50.942
2012/11/16,50.519
2012/11/17,52.014
2012/11/18,53.95
2012/11/19,49.004
2012/11/20,53.015
2012/11/21,52.143
2012/11/22,53.331
2012/11/23,51.204
2012/11/24,54.283
2012/11/25,51.891
2012/11/26,53.676
2012/11/27,52.706
2012/11/28,54.602
2012/11/29,56.173
2012/11/30,49.812
2012/12/01,51.819
2012/12/02,52.508
2012/12/03,51.338
2012/12/04,47.85
2012/12/05,45.927
2012/12/06,48.68
2012/12/07,48.253
2012/12/08,50.253
2012/12/09,48.618
2012/12/10,49.141
2012/12/11,49.959
2012/12/12,50.275
2012/12/13,48.115
2012/12/14,45.83
2012/12/15,44.258
2012/12/16,46.147
2012/12/17,46.526
2012/12/18,48.356
2012/12/19,50.206
2012/12/20,46.425
2012/12/21,47.297
2012/12/22,49.401
2012/12/23,52.624
2012/12/24,48.088
2012/12/25,48.882
2012/12/26,48.234
2012/12/27,51.055
2012/12/28,51.697
2012/12/29,49.72
2012/12/30,49.531
2012/12/31,52.604
2013/01/01,51.434
2013/01/02,49.844
2013/01/03,50.792
2013/01/04,49.614
2013/01/05,49.596
2013/01/06,47.664
2013/01/07,49.867
2013/01/08,51.932
2013/01/09,48.211
2013/01/10,50.222
2013/01/11,48.429
2013/01/12,46.131
2013/01/13,47.768
2013/01/14,50.703
2013/01/15,49.556
2013/01/16,47.302
2013/01/17,48.466
2013/01/18,46.532
2013/01/19,49.799
2013/01/20,49.335
2013/01/21,50.508
2013/01/22,49.364
2013/01/23,49.218
2013/01/24,48.865
2013/01/25,49.18
2013/01/26,48.461
2013/01/27,50.569
2013/01/28,50.285
2013/01/29,50.195
2013/01/30,50.547
2013/01/31,54.064
2013/02/01,53.05
2013/02/02,51.719
2013/02/03,51.409
2013/02/04,54.726
2013/02/05,54.596
2013/02/06,52.925
2013/02/07,51.402
2013/02/08,52.13
2013/02/09,50.821
2013/02/10,52.742
2013/02/11,54.739
2013/02/12,50.529
2013/02/13,51.859
2013/02/14,54.122
2013/02/15,54.433
2013/02/16,57.61
2013/02/17,58.388
2013/02/18,59.706
2013/02/19,55.052
2013/02/20,57.309
2013/02/21,60.273
2013/02/22,54.899
2013/02/23,55.605
2013/02/24,54.612
2013/02/25,57.507
2013/02/26,55.262
2013/02/27,58.007
2013/02/28,55.815
2013/03/01,54.626
2013/03/02,55.494
2013/03/03,56.142
2013/03/04,59.982
2013/03/05,56.374
2013/03/06,55.789
2013/03/07,54.307
2013/03/08,56.374
2013/03/09,57.108
2013/03/10,59.778
2013/03/11,59.424
2013/03/12,49.961
2013/03/13,53.691
2013/03/14,57.708
2013/03/15,59.441
2013/03/16,58.131
2013/03/17,61.55
2013/03/18,62.109
2013/03/19,60.049
2013/03/20,59.377
2013/03/21,63.768
2013/03/22,64.778
2013/03/23,62.717
2013/03/24,66.456
2013/03/25,60.012
2013/03/26,58.664
2013/03/27,55.532
2013/03/28,59.38
2013/03/29,61.834
2013/03/30,61.176
2013/03/31,58.785
2013/04/01,63.35
2013/04/02,61.015
2013/04/03,60.029
2013/04/04,57.005
2013/04/05,55.022
2013/04/06,59.268
2013/04/07,59.615
2013/04/08,59.871
2013/04/09,60.586
2013/04/10,62.578
2013/04/11,59.922
2013/04/12,58.612
2013/04/13,58.148
2013/04/14,57.375
2013/04/15,57.539
2013/04/16,60.216
2013/04/17,59.956
2013/04/18,61.858
2013/04/19,54.568
2013/04/20,56.661
2013/04/21,61.174
2013/04/22,58.987
2013/04/23,59.147
2013/04/24,59.629
2013/04/25,58.041
2013/04/26,60.976
2013/04/27,57.651
2013/04/28,56.723
2013/04/29,59.657
2013/04/30,59.761
2013/05/01,57.502
2013/05/02,55.262
2013/05/03,55.275
2013/05/04,56.903
2013/05/05,57.207
2013/05/06,61.518
2013/05/07,59.984
2013/05/08,60.447
2013/05/09,59.092
2013/05/10,59.326
2013/05/11,60.808
2013/05/12,62.232
2013/05/13,63.643
2013/05/14,60.942
2013/05/15,56.104
2013/05/16,55.799
2013/05/17,57.771
2013/05/18,55.444
2013/05/19,58.71
2013/05/20,53.386
2013/05/21,53.127
2013/05/22,56.833
2013/05/23,57.51
2013/05/24,59.128
2013/05/25,59.005
2013/05/26,60.505
2013/05/27,62.154
2013/05/28,58.096
2013/05/29,59.489
2013/05/30,60.356
2013/05/31,62.436
2013/06/01,64.125
2013/06/02,67.005
2013/06/03,65.602
2013/06/04,65.836
2013/06/05,69.134
2013/06/06,69.869
2013/06/07,62.046
2013/06/08,63.669
2013/06/09,64.57
2013/06/10,64.623
2013/06/11,62.649
2013/06/12,67.018
2013/06/13,67.961
2013/06/14,61.019
2013/06/15,61.134
2013/06/16,63.223
2013/06/17,65.615
2013/06/18,60.551
2013/06/19,53.851
2013/06/20,58.417
2013/06/21,60.042
2013/06/22,63.061
2013/06/23,62.86
2013/06/24,57.141
2013/06/25,57.52
2013/06/26,60.89
2013/06/27,57.318
2013/06/28,59.431
2013/06/29,59.319
2013/06/30,60.96
2013/07/01,58.692
2013/07/02,58.733
2013/07/03,60.821
2013/07/04,62.063
2013/07/05,62.108
2013/07/06,62.478
2013/07/07,65.285
2013/07/08,63.128
2013/07/09,63.93
2013/07/10,61.915
2013/07/11,68.031
2013/07/12,64.838
2013/07/13,56.95
2013/07/14,60.885
2013/07/15,60.242
2013/07/16,60.605
2013/07/17,59.92
2013/07/18,61.431
2013/07/19,59.707
2013/07/20,62.19
2013/07/21,62.678
2013/07/22,64.978
2013/07/23,60.77
2013/07/24,57.601
2013/07/25,59.428
2013/07/26,61.287
2013/07/27,62.114
2013/07/28,64.441
2013/07/29,59.71
2013/07/30,63.345
2013/07/31,64.478
2013/08/01,63.776
2013/08/02,61.869
2013/08/03,65.221
2013/08/04,64.338
2013/08/05,67.666
2013/08/06,65.425
2013/08/07,66.345
2013/08/08,66.891
2013/08/09,69.701
2013/08/10,65.561
2013/08/11,67.94
2013/08/12,68.965
2013/08/13,64.973
2013/08/14,68.219
2013/08/15,66.9
2013/08/16,67.398
2013/08/17,69.715
2013/08/18,70.708
2013/08/19,68.169
2013/08/20,68.29
2013/08/21,70.817
2013/08/22,71.207
2013/08/23,72.856
2013/08/24,71.233
2013/08/25,69.437
2013/08/26,70.077
2013/08/27,71.3
2013/08/28,71.82
2013/08/29,75.298
2013/08/30,76.358
2013/08/31,77.742
2013/09/01,80.404
2013/09/02,76.891
2013/09/03,66.682
2013/09/04,71.693
2013/09/05,69.762
2013/09/06,71.99
2013/09/07,65.075
2013/09/08,62.07
2013/09/09,66.96
2013/09/10,68.513
2013/09/11,67.834
2013/09/12,70.463
2013/09/13,69.022
2013/09/14,69.909
2013/09/15,75.074
2013/09/16,66.241
2013/09/17,64.577
2013/09/18,61.005
2013/09/19,66.325
2013/09/20,66.424
2013/09/21,66.379
2013/09/22,67.837
2013/09/23,69.362
2013/09/24,68.691
2013/09/25,71.464
2013/09/26,72.934
2013/09/27,67.804
2013/09/28,66.346
2013/09/29,67.546
2013/09/30,63.639
2013/10/01,67.106
2013/10/02,65.078
2013/10/03,68.491
2013/10/04,64.93
2013/10/05,66.141
2013/10/06,70.424
2013/10/07,63.663
2013/10/08,63.268
2013/10/09,66.6
2013/10/10,66.875
2013/10/11,67.335
2013/10/12,68.55
2013/10/13,72.503
2013/10/14,74.108
2013/10/15,75.409
2013/10/16,77.475
2013/10/17,71.357
2013/10/18,70.071
2013/10/19,74.958
2013/10/20,72.715
2013/10/21,72.902
2013/10/22,75.775
2013/10/23,71.534
2013/10/24,70.259
2013/10/25,72.091
2013/10/26,78.281
2013/10/27,67.595
2013/10/28,68.722
2013/10/29,63.578
2013/10/30,66.253
2013/10/31,69.038
2013/11/01,67.086
2013/11/02,68.999
2013/11/03,65.126
2013/11/04,65.182
2013/11/05,63.094
2013/11/06,66.276
2013/11/07,64.914
2013/11/08,59.151
2013/11/09,58.681
2013/11/10,62.66
2013/11/11,66.622
2013/11/12,67.075
2013/11/13,66.513
2013/11/14,61.985
2013/11/15,60.224
2013/11/16,64.03
2013/11/17,65.452
2013/11/18,64.85
2013/11/19,60.906
2013/11/20,62.562
2013/11/21,60.172
2013/11/22,61.239
2013/11/23,62.85
2013/11/24,61.737
2013/11/25,62.891
2013/11/26,62.985
2013/11/27,58.968
2013/11/28,62.003
2013/11/29,64.105
2013/11/30,62.496
2013/12/01,67.867
2013/12/02,63.004
2013/12/03,63.263
2013/12/04,64.224
2013/12/05,60.482
2013/12/06,63.412
2013/12/07,64.948
2013/12/08,61.163
2013/12/09,62.878
2013/12/10,64.627
2013/12/11,65.094
2013/12/12,65.162
2013/12/13,65.46
2013/12/14,67.48
2013/12/15,69.185
2013/12/16,66.696
2013/12/17,69.147
2013/12/18,69.566
2013/12/19,71.619
2013/12/20,68.047
2013/12/21,63.273
2013/12/22,66.182
2013/12/23,67.371
2013/12/24,67.592
2013/12/25,66.417
2013/12/26,66.965
2013/12/27,68.792
2013/12/28,64.226
2013/12/29,60.728
2013/12/30,64.421
2013/12/31,64.961
2014/01/01,67.095
2014/01/02,68.166
2014/01/03,61.784
2014/01/04,62.689
2014/01/05,65.439
2014/01/06,68.789
