Date,difficulty30var
2011/10/11,1168026830
2011/10/12,1112359305
2011/10/13,1082605363
2011/10/14,2888815685
2011/10/15,4694724301
2011/10/16,6317297336
2011/10/17,7756534789
2011/10/18,9012436661
2011/10/19,10085002953
2011/10/20,10974233663
2011/10/21,11680128792
2011/10/22,12202688340
2011/10/23,12541912306
2011/10/24,12697800692
2011/10/25,12670353497
2011/10/26,12459570720
2011/10/27,12087708890
2011/10/28,12147517639
2011/10/29,12098654282
2011/10/30,11941118820
2011/10/31,14791441517
2011/11/01,17861492848
2011/11/02,20406939589
2011/11/03,22427781742
2011/11/04,23924019305
2011/11/05,24895652279
2011/11/06,25342680665
2011/11/07,25265104461
2011/11/08,24662923668
2011/11/09,23536138286
2011/11/10,21884748315
2011/11/11,19708753754
2011/11/12,17008154605
2011/11/13,17172422886
2011/11/14,17337261927
2011/11/15,17368820385
2011/11/16,17231469488
2011/11/17,16925209239
2011/11/18,16450039635
2011/11/19,15805960678
2011/11/20,14992972367
2011/11/21,14011074702
2011/11/22,12860267683
2011/11/23,11540551311
2011/11/24,10051925585
2011/11/25,8394390505
2011/11/26,6567946072
2011/11/27,4572592285
2011/11/28,2408329144
2011/11/29,152122762
2011/11/30,458822663
2011/12/01,786387207
2011/12/02,1085703492
2011/12/03,1356771520
2011/12/04,1599591290
2011/12/05,1814162802
2011/12/06,2000486056
2011/12/07,2158561052
2011/12/08,2288387790
2011/12/09,2389966270
2011/12/10,2463296492
2011/12/11,2508378457
2011/12/12,2488629282
2011/12/13,2384507697
2011/12/14,2302466921
2011/12/15,2228624743
2011/12/16,2151664326
2011/12/17,2071585668
2011/12/18,1988388771
2011/12/19,1902073635
2011/12/20,1812640258
2011/12/21,1720088642
2011/12/22,1624418787
2011/12/23,1525630691
2011/12/24,1423724356
2011/12/25,1318699781
2011/12/26,1212550097
2011/12/27,1110767764
2011/12/28,1006628340
2011/12/29,1024969949
2011/12/30,1007073578
2011/12/31,978531535
2012/01/01,939343819
2012/01/02,889510432
2012/01/03,829031372
2012/01/04,757906640
2012/01/05,676136236
2012/01/06,583720160
2012/01/07,480658412
2012/01/08,389645274
2012/01/09,563760602
2012/01/10,680957129
2012/01/11,791964151
2012/01/12,1008307376
2012/01/13,1204290146
2012/01/14,1379912462
2012/01/15,1535174323
2012/01/16,1670075730
2012/01/17,1784616682
2012/01/18,1878797179
2012/01/19,1952617222
2012/01/20,2006076811
2012/01/21,2039175945
2012/01/22,2281685710
2012/01/23,2533477847
2012/01/24,2733460553
2012/01/25,2886565197
2012/01/26,3005123561
2012/01/27,3075138583
2012/01/28,3096610262
2012/01/29,3069538599
2012/01/30,2993923595
2012/01/31,2869765247
2012/02/01,2697063558
2012/02/02,2475818526
2012/02/03,2206030152
2012/02/04,2035783686
2012/02/05,1980771730
2012/02/06,1818479831
2012/02/07,1703171740
2012/02/08,1890766627
2012/02/09,2041444726
2012/02/10,2155206037
2012/02/11,2232050559
2012/02/12,2271978294
2012/02/13,2274989239
2012/02/14,2241083397
2012/02/15,2170260766
2012/02/16,2062521347
2012/02/17,1917865139
2012/02/18,1731098047
2012/02/19,1505286902
2012/02/20,1244450359
2012/02/21,1190498618
2012/02/22,1151669103
2012/02/23,1102389852
2012/02/24,1042660866
2012/02/25,972482145
2012/02/26,891853689
2012/02/27,800775499
2012/02/28,699247573
2012/02/29,587269912
2012/03/01,464842516
2012/03/02,505761587
2012/03/03,816937053
2012/03/04,1048522182
2012/03/05,1369443222
2012/03/06,1715019545
2012/03/07,2030003424
2012/03/08,2314394858
2012/03/09,2568193847
2012/03/10,2791400392
2012/03/11,2984014492
2012/03/12,3146036147
2012/03/13,3277465357
2012/03/14,3378302123
2012/03/15,3448546444
2012/03/16,3492015464
2012/03/17,3505964144
2012/03/18,3488630397
2012/03/19,3431176792
2012/03/20,3334444237
2012/03/21,3204640414
2012/03/22,3041765321
2012/03/23,2845818959
2012/03/24,2616801327
2012/03/25,2354712426
2012/03/26,2059552255
2012/03/27,1731320815
2012/03/28,1370018106
2012/03/29,1336267838
2012/03/30,1440539529
2012/03/31,1405643066
2012/04/01,1711910384
2012/04/02,2108286850
2012/04/03,2467352980
2012/04/04,2789108774
2012/04/05,3073554233
2012/04/06,3320689355
2012/04/07,3530514142
2012/04/08,3703028592
2012/04/09,3838232707
2012/04/10,3936126486
2012/04/11,3996709928
2012/04/12,3968739751
2012/04/13,3835465520
2012/04/14,3687634719
2012/04/15,3529629654
2012/04/16,3359333528
2012/04/17,3174950281
2012/04/18,2976479913
2012/04/19,2763922422
2012/04/20,2537277810
2012/04/21,2296546077
2012/04/22,2041727222
2012/04/23,1772821245
2012/04/24,1489828147
2012/04/25,1192747927
2012/04/26,881580585
2012/04/27,711965233
2012/04/28,975734855
2012/04/29,1185469086
2012/04/30,1364280071
2012/05/01,1512167811
2012/05/02,1629132307
2012/05/03,1715173557
2012/05/04,1770291562
2012/05/05,1794486322
2012/05/06,1787757837
2012/05/07,1750106106
2012/05/08,1681531131
2012/05/09,1599729621
2012/05/10,2466484827
2012/05/11,3307962071
2012/05/12,4170136003
2012/05/13,5057090227
2012/05/14,5890452817
2012/05/15,6670223773
2012/05/16,7396403096
2012/05/17,8068990785
2012/05/18,8687986840
2012/05/19,9253391261
2012/05/20,9765204049
2012/05/21,10223425203
2012/05/22,10628054723
2012/05/23,10979092610
2012/05/24,11078003509
2012/05/25,11039391084
2012/05/26,11000393715
2012/05/27,10703926053
2012/05/28,10248607329
2012/05/29,9778168998
2012/05/30,9292611061
2012/05/31,8791933516
2012/06/01,8276136365
2012/06/02,7745219607
2012/06/03,7199183243
2012/06/04,6638027272
2012/06/05,6061751694
2012/06/06,5470356509
2012/06/07,4872484188
2012/06/08,4973672235
2012/06/09,4973543848
2012/06/10,4923395681
2012/06/11,4823227735
2012/06/12,4673040009
2012/06/13,4472832504
2012/06/14,4222605219
2012/06/15,3922358155
2012/06/16,3572091311
2012/06/17,3171804688
2012/06/18,2721498285
2012/06/19,2221172102
2012/06/20,1677980372
2012/06/21,1621335329
2012/06/22,1564592281
2012/06/23,1767442769
2012/06/24,2255543906
2012/06/25,2702849548
2012/06/26,3109359695
2012/06/27,3475074346
2012/06/28,3799993501
2012/06/29,4084117161
2012/06/30,4327445326
2012/07/01,4529977996
2012/07/02,4691715169
2012/07/03,4812656848
2012/07/04,4964282178
2012/07/05,5134746102
2012/07/06,5248050899
2012/07/07,5294675984
2012/07/08,5247159538
2012/07/09,5136716328
2012/07/10,4963346354
2012/07/11,4727049616
2012/07/12,4427826114
2012/07/13,4065675849
2012/07/14,3640598820
2012/07/15,3152595027
2012/07/16,2601664470
2012/07/17,2125668069
2012/07/18,2008174733
2012/07/19,1712437257
2012/07/20,1653710536
2012/07/21,2035193424
2012/07/22,2373229736
2012/07/23,2667819471
2012/07/24,2918962629
2012/07/25,3126659211
2012/07/26,3290909215
2012/07/27,3411712643
2012/07/28,3489069494
2012/07/29,3522979768
2012/07/30,4115232624
2012/07/31,5641201129
2012/08/01,6953470036
2012/08/02,8052039345
2012/08/03,9034744959
2012/08/04,9904964751
2012/08/05,10594410138
2012/08/06,11103081120
2012/08/07,11430977696
2012/08/08,11578099868
2012/08/09,11544447634
2012/08/10,11330020995
2012/08/11,10934819952
2012/08/12,11109124149
2012/08/13,12050716917
2012/08/14,12563237665
2012/08/15,12646686393
2012/08/16,12927650726
2012/08/17,13671485153
2012/08/18,14181355562
2012/08/19,14457261952
2012/08/20,14499204324
2012/08/21,14307182677
2012/08/22,13881197012
2012/08/23,13221247328
2012/08/24,12327333626
2012/08/25,14506345472
2012/08/26,16424618439
2012/08/27,17610081277
2012/08/28,18062733987
2012/08/29,19244513102
2012/08/30,20976849125
2012/08/31,22346534064
2012/09/01,23353567920
2012/09/02,23997950693
2012/09/03,24279682382
2012/09/04,24198762988
2012/09/05,23755192511
2012/09/06,23586066597
2012/09/07,26978042005
2012/09/08,29409696653
2012/09/09,30881030542
2012/09/10,31392043672
2012/09/11,32545135940
2012/09/12,34225380899
2012/09/13,35342976730
2012/09/14,35897923432
2012/09/15,35890221005
2012/09/16,35319869450
2012/09/17,34186868766
2012/09/18,32491218954
2012/09/19,30424728935
2012/09/20,30316797778
2012/09/21,29201536392
2012/09/22,27078944777
2012/09/23,23949022932
2012/09/24,24735037224
2012/09/25,25358890645
2012/09/26,25584187461
2012/09/27,25410927672
2012/09/28,24839111279
2012/09/29,23868738281
2012/09/30,22499808679
2012/10/01,20732322472
2012/10/02,18566279660
2012/10/03,18284807874
2012/10/04,17520975197
2012/10/05,15919414782
2012/10/06,14658411695
2012/10/07,15921551446
2012/10/08,16895763133
2012/10/09,17581046754
2012/10/10,17977402311
2012/10/11,18084829803
2012/10/12,17903329230
2012/10/13,17432900592
2012/10/14,16673543890
2012/10/15,15625259122
2012/10/16,14294387824
2012/10/17,12803449431
2012/10/18,10994530923
2012/10/19,9151668500
2012/10/20,9033076223
2012/10/21,8818174119
2012/10/22,8506962187
2012/10/23,8099440429
2012/10/24,7595608844
2012/10/25,6995467432
2012/10/26,6299016193
2012/10/27,5506255127
2012/10/28,4617184234
2012/10/29,3631803515
2012/10/30,4635832115
2012/10/31,5209216213
2012/11/01,5351955811
2012/11/02,6770671658
2012/11/03,8097747131
2012/11/04,9286234812
2012/11/05,10336134701
2012/11/06,11247446797
2012/11/07,12020171101
2012/11/08,12654307613
2012/11/09,13149856333
2012/11/10,13506817260
2012/11/11,13725190395
2012/11/12,13957259147
2012/11/13,14523351231
2012/11/14,14870146211
2012/11/15,15005944248
2012/11/16,15100515825
2012/11/17,14999798780
2012/11/18,14703793112
2012/11/19,14212498821
2012/11/20,13525915908
2012/11/21,12644044372
2012/11/22,11566884213
2012/11/23,10294435431
2012/11/24,8826698027
2012/11/25,7163672000
2012/11/26,5451554468
2012/11/27,3713285805
2012/11/28,1676381150
2012/11/29,1894526975
2012/11/30,2072440814
2012/12/01,2210122669
2012/12/02,2307572538
2012/12/03,2364790422
2012/12/04,2381776321
2012/12/05,2358530234
2012/12/06,2295052163
2012/12/07,2191342106
2012/12/08,2047400064
2012/12/09,1863226037
2012/12/10,1603830386
2012/12/11,1330982155
2012/12/12,1150470578
2012/12/13,1147385148
2012/12/14,1144295271
2012/12/15,1141200947
2012/12/16,1138102176
2012/12/17,1134998957
2012/12/18,1131891291
2012/12/19,1128779178
2012/12/20,1125662618
2012/12/21,1122541610
2012/12/22,1119416155
2012/12/23,1116286253
2012/12/24,1113151904
2012/12/25,1110013107
2012/12/26,2673528254
2012/12/27,8139694921
2012/12/28,13137125843
2012/12/29,17665821020
2012/12/30,21725780452
2012/12/31,25317004139
2013/01/01,28439492081
2013/01/02,31093244279
2013/01/03,33278260731
2013/01/04,34994541438
2013/01/05,36242086400
2013/01/06,37020895617
2013/01/07,37330969089
2013/01/08,35791386473
2013/01/09,34200696221
2013/01/10,33262923788
2013/01/11,32292813285
2013/01/12,31290364713
2013/01/13,30255578071
2013/01/14,29188453360
2013/01/15,28088990579
2013/01/16,26957189729
2013/01/17,25793050810
2013/01/18,24596573821
2013/01/19,23367758763
2013/01/20,22106605635
2013/01/21,20813114438
2013/01/22,19487285171
2013/01/23,17794608096
2013/01/24,16743605499
2013/01/25,17374932234
2013/01/26,17477754012
2013/01/27,17580313641
2013/01/28,17682611119
2013/01/29,17784646447
2013/01/30,17886419625
2013/01/31,17987930654
2013/02/01,18089179532
2013/02/02,18190166260
2013/02/03,18290890838
2013/02/04,18391353266
2013/02/05,17780264293
2013/02/06,17885108621
2013/02/07,18587498559
2013/02/08,18811489413
2013/02/09,19033987851
2013/02/10,19254993872
2013/02/11,19474507477
2013/02/12,19692528666
2013/02/13,19909057438
2013/02/14,20124093795
2013/02/15,20337637734
2013/02/16,20549689258
2013/02/17,20760248365
2013/02/18,28475368077
2013/02/19,36224444789
2013/02/20,43615362001
2013/02/21,50648119715
2013/02/22,57363177698
2013/02/23,61404623830
2013/02/24,64411744702
2013/02/25,66384540313
2013/02/26,67323010664
2013/02/27,67227155755
2013/02/28,66096975585
2013/03/01,68774545128
2013/03/02,93931103531
2013/03/03,114737700419
2013/03/04,131194335793
2013/03/05,143301009653
2013/03/06,151057721999
2013/03/07,160443379908
2013/03/08,171603529472
2013/03/09,180111761930
2013/03/10,185968077280
2013/03/11,189172475524
2013/03/12,189724956662
2013/03/13,187625520692
2013/03/14,194904647473
2013/03/15,207515371137
2013/03/16,214633299202
2013/03/17,216258431669
2013/03/18,212390768537
2013/03/19,203030309808
2013/03/20,206759417992
2013/03/21,207720153224
2013/03/22,205498807188
2013/03/23,200095379882
2013/03/24,231858459529
2013/03/25,378279804053
2013/03/26,504099156879
2013/03/27,609316518006
2013/03/28,693931887434
2013/03/29,757945265164
2013/03/30,801356651195
2013/03/31,841709134744
2013/04/01,901878886924
2013/04/02,950005633515
2013/04/03,986089374520
2013/04/04,1010130109937
2013/04/05,1049998827349
2013/04/06,1151730788639
2013/04/07,1229187540768
2013/04/08,1282369083736
2013/04/09,1311275417545
2013/04/10,1315906542194
2013/04/11,1296262457682
2013/04/12,1252343164010
2013/04/13,1221108094430
2013/04/14,1190619441762
2013/04/15,1142391637396
2013/04/16,1076424681331
2013/04/17,1019450344506
2013/04/18,1040964977283
2013/04/19,1024636874867
2013/04/20,970466037257
2013/04/21,878452464453
2013/04/22,748596156457
2013/04/23,696420402236
2013/04/24,731693143115
2013/04/25,755429385504
2013/04/26,767629129401
2013/04/27,768292374807
2013/04/28,757419121722
2013/04/29,735009370146
2013/04/30,777526055636
2013/05/01,823469969518
2013/05/02,844019317980
2013/05/03,839174101020
2013/05/04,808934318641
2013/05/05,791101920091
2013/05/06,816037630802
2013/05/07,828138192474
2013/05/08,827403605107
2013/05/09,813833868703
2013/05/10,787428983260
2013/05/11,748188948779
2013/05/12,710282151899
2013/05/13,739412512756
2013/05/14,741098415689
2013/05/15,715339860697
2013/05/16,662136847781
2013/05/17,629491612015
2013/05/18,662411699989
2013/05/19,684449124933
2013/05/20,695603886848
2013/05/21,695875985732
2013/05/22,685265421585
2013/05/23,663772194409
2013/05/24,631396304202
2013/05/25,604013203318
2013/05/26,623344087319
2013/05/27,620215467762
2013/05/28,594627344646
2013/05/29,546579717972
2013/05/30,565286579534
2013/05/31,587450612851
2013/06/01,600027040348
2013/06/02,603015862026
2013/06/03,596417077884
2013/06/04,580230687922
2013/06/05,681640680171
2013/06/06,1186443610557
2013/06/07,1623305210720
2013/06/08,1992225480660
2013/06/09,2293204420377
2013/06/10,2526242029872
2013/06/11,2725705345123
2013/06/12,2974623360578
2013/06/13,3180159065846
2013/06/14,3342312460928
2013/06/15,3461083545823
2013/06/16,3594964878167
2013/06/17,4628534527797
2013/06/18,5514426139153
2013/06/19,6252639712237
2013/06/20,6843175247047
2013/06/21,7286032743583
2013/06/22,7581212201847
2013/06/23,7728713621837
2013/06/24,7800138732732
2013/06/25,7913150335889
2013/06/26,7911414403888
2013/06/27,7794930936727
2013/06/28,7563699934409
2013/06/29,7394174836466
2013/06/30,7378919499631
2013/07/01,7176313924534
2013/07/02,6786358111175
2013/07/03,6209052059556
2013/07/04,5444395769674
2013/07/05,4984514516274
2013/07/06,4971573183259
2013/07/07,4885677580885
2013/07/08,4726827709155
2013/07/09,4495023568066
2013/07/10,4190265157621
2013/07/11,5112785038478
2013/07/12,5812678641444
2013/07/13,6264893622658
2013/07/14,6469429982121
2013/07/15,6426287719833
2013/07/16,6265624129982
2013/07/17,6800305682603
2013/07/18,7231516669534
2013/07/19,7559257090775
2013/07/20,7783526946326
2013/07/21,7904326236187
2013/07/22,8181698003524
2013/07/23,9960470273432
2013/07/24,11423616694863
2013/07/25,12571137267817
2013/07/26,13403031992292
2013/07/27,13919300868289
2013/07/28,14119943895809
2013/07/29,14333067968942
2013/07/30,14675217646837
2013/07/31,14798614493888
2013/08/01,14703258510095
2013/08/02,14389149695459
2013/08/03,14892963772601
2013/08/04,16748201966155
2013/08/05,18030459529195
2013/08/06,18739736461721
2013/08/07,18876032763732
2013/08/08,18439348435230
2013/08/09,17429683476214
2013/08/10,18172366836691
2013/08/11,18651231900628
2013/08/12,18849851543217
2013/08/13,19814800392255
2013/08/14,29544220954739
2013/08/15,37923647183081
2013/08/16,44953079077281
2013/08/17,50632516637339
2013/08/18,54961959863255
2013/08/19,57941408755029
2013/08/20,59570863312662
2013/08/21,60667962189012
2013/08/22,63293846406214
2013/08/23,65070098170648
2013/08/24,70498867412615
2013/08/25,86832596915240
2013/08/26,100522384400779
2013/08/27,111568229869232
2013/08/28,119970133320598
2013/08/29,1.2572809475488E+14
2013/08/30,128842114172073
2013/08/31,129312191572181
2013/09/01,1.271383269552E+14
2013/09/02,1.2586720053031E+14
2013/09/03,1.2590789604493E+14
2013/09/04,1.4601614087328E+14
2013/09/05,1.7189810473179E+14
2013/09/06,1.9232620963023E+14
2013/09/07,2.073004555686E+14
2013/09/08,216820842546896
2013/09/09,220887370565127
2013/09/10,219500039623288
2013/09/11,2.1265884972138E+14
2013/09/12,2.0489135599968E+14
2013/09/13,208838307350646
2013/09/14,210168610911461
2013/09/15,258149629919623
2013/09/16,297638446615821
2013/09/17,328635061000054
2013/09/18,351139473072329
2013/09/19,365151682832640
2013/09/20,370671690280985
2013/09/21,367699495417368
2013/09/22,356235098241787
2013/09/23,348320673197391
2013/09/24,351423163030624
2013/09/25,374638735593367
2013/09/26,457267229004856
2013/09/27,524561318053702
2013/09/28,576521002739904
2013/09/29,613146283063462
2013/09/30,634437159024378
2013/10/01,640393630622650
2013/10/02,631015697858280
2013/10/03,606303360731264
2013/10/04,610898266477374
2013/10/05,616992159570646
2013/10/06,652059713506408
2013/10/07,763944208110758
2013/10/08,852550568285794
2013/10/09,917878794031520
2013/10/10,959928885347924
2013/10/11,978700842235020
2013/10/12,974194664692808
2013/10/13,946410352721272
2013/10/14,896294660987256
2013/10/15,908501044653600
2013/10/16,1013207683684964
