Date,fee_to_reward7trxUSD
2013/11/11,6.87
2013/11/12,3.494
2013/11/13,0.674
2013/11/14,-1.594
2013/11/15,-3.45
2013/11/16,-5.049
2013/11/17,-6.272
2013/11/18,-6.767
2013/11/19,-6.67
2013/11/20,-6.441
2013/11/21,-5.967
2013/11/22,-5.619
2013/11/23,-5.405
2013/11/24,-5.373
2013/11/25,-5.324
2013/11/26,-4.854
2013/11/27,-4.019
2013/11/28,-3.102
2013/11/29,-2.4
2013/11/30,-2.205
2013/12/01,-2.417
2013/12/02,-2.404
2013/12/03,-2.571
2013/12/04,-2.565
2013/12/05,-2.332
2013/12/06,-2.434
2013/12/07,-1.531
2013/12/08,-1.793
2013/12/09,-2.078
2013/12/10,-2.378
2013/12/11,-2.442
2013/12/12,-2.579
2013/12/13,-2.714
2013/12/14,-3.119
2013/12/15,-3.536
2013/12/16,-3.692
2013/12/17,-3.711
2013/12/18,-3.338
2013/12/19,-3.103
2013/12/20,-2.631
2013/12/21,-2.307
2013/12/22,-2.226
2013/12/23,-2.188
2013/12/24,-2.137
2013/12/25,-1.975
2013/12/26,-1.79
2013/12/27,-1.739
2013/12/28,-1.521
2013/12/29,-1.063
2013/12/30,-0.921
2013/12/31,-1.087
2014/01/01,-1.631
2014/01/02,-1.078
2014/01/03,-0.454
2014/01/04,0.137
2014/01/05,0.307
2014/01/06,2.048
2014/01/07,2.634
2014/01/08,2.312
2014/01/09,1.438
2014/01/10,0.574
2014/01/11,-0.326
2014/01/12,-1.13
2014/01/13,-1.503
2014/01/14,-1.063
2014/01/15,-0.463
2014/01/16,-0.273
2014/01/17,0.207
2014/01/18,0.269
2014/01/19,0.03
2014/01/20,-0.085
2014/01/21,0.178
2014/01/22,0.222
2014/01/23,0.516
2014/01/24,0.583
2014/01/25,0.359
2014/01/26,0.152
2014/01/27,-0.019
2014/01/28,0.135
2014/01/29,0.314
2014/01/30,0.24
2014/01/31,0.117
2014/02/01,-0.349
2014/02/02,-0.929
2014/02/03,-1.289
2014/02/04,-1.18
2014/02/05,-0.87
2014/02/06,-0.5
2014/02/07,0.176
2014/02/08,0.237
2014/02/09,0.22
2014/02/10,0.313
2014/02/11,0.345
2014/02/12,0.546
2014/02/13,0.553
2014/02/14,0.679
2014/02/15,0.383
2014/02/16,-0.223
2014/02/17,0.971
2014/02/18,1.342
2014/02/19,1.102
2014/02/20,0.853
2014/02/21,0.772
2014/02/22,0.332
2014/02/23,-0.129
2014/02/24,-0.38
2014/02/25,0.065
2014/02/26,0.191
2014/02/27,0.084
2014/02/28,0.154
2014/03/01,0.225
2014/03/02,0.094
2014/03/03,0.62
2014/03/04,1.326
2014/03/05,1.508
2014/03/06,1.293
2014/03/07,0.913
2014/03/08,0.264
2014/03/09,-0.408
2014/03/10,-0.277
2014/03/11,-0.137
2014/03/12,-0.018
2014/03/13,0.068
2014/03/14,0.34
2014/03/15,0.001
2014/03/16,-0.43
2014/03/17,-0.675
2014/03/18,-1.052
2014/03/19,-1.105
2014/03/20,-1.114
2014/03/21,-1.061
2014/03/22,-0.522
2014/03/23,-0.798
2014/03/24,-1.056
2014/03/25,-0.808
2014/03/26,-0.315
2014/03/27,-0.088
2014/03/28,-0.176
2014/03/29,-0.668
2014/03/30,-0.829
2014/03/31,-0.959
2014/04/01,-1.008
2014/04/02,-1.095
2014/04/03,-1.197
2014/04/04,-1.205
2014/04/05,-1.237
2014/04/06,-1.19
2014/04/07,-0.561
2014/04/08,0.578
2014/04/09,2.063
2014/04/10,2.683
2014/04/11,2.582
2014/04/12,1.661
2014/04/13,0.531
2014/04/14,-0.047
2014/04/15,-0.096
2014/04/16,0.068
2014/04/17,0.276
2014/04/18,0.221
2014/04/19,0.125
2014/04/20,-0.324
2014/04/21,-0.622
2014/04/22,-0.296
2014/04/23,0.039
2014/04/24,0.532
2014/04/25,0.539
2014/04/26,-0.028
2014/04/27,-0.547
2014/04/28,-0.622
2014/04/29,-0.686
2014/04/30,-0.322
2014/05/01,-0.468
2014/05/02,-0.564
2014/05/03,-0.643
2014/05/04,-0.832
2014/05/05,-0.173
2014/05/06,0.133
2014/05/07,0.393
2014/05/08,0.51
2014/05/09,0.743
2014/05/10,0.278
2014/05/11,-0.259
2014/05/12,-0.327
2014/05/13,-0.349
2014/05/14,-0.261
2014/05/15,-0.249
2014/05/16,-0.477
2014/05/17,-0.978
2014/05/18,-1.575
2014/05/19,-1.76
2014/05/20,-1.552
2014/05/21,-1.226
2014/05/22,-0.855
2014/05/23,-0.443
2014/05/24,-0.159
2014/05/25,-0.192
2014/05/26,0.013
2014/05/27,0.497
2014/05/28,0.865
2014/05/29,1.154
2014/05/30,1.015
2014/05/31,0.627
2014/06/01,0.103
2014/06/02,-0.414
2014/06/03,-0.534
2014/06/04,-0.652
2014/06/05,-0.426
2014/06/06,-0.154
2014/06/07,-0.354
2014/06/08,-0.539
2014/06/09,-0.551
2014/06/10,-0.508
2014/06/11,-0.278
2014/06/12,-0.041
2014/06/13,0.066
2014/06/14,-0.335
2014/06/15,-0.904
2014/06/16,-1.15
2014/06/17,-1.17
2014/06/18,-0.698
2014/06/19,-0.335
2014/06/20,-0.359
2014/06/21,-0.73
2014/06/22,-1.168
2014/06/23,-1.228
2014/06/24,-1.224
2014/06/25,-0.999
2014/06/26,-0.863
2014/06/27,-0.893
2014/06/28,-1.064
2014/06/29,-1.142
2014/06/30,-0.278
2014/07/01,1.085
2014/07/02,2.256
2014/07/03,2.735
2014/07/04,2.365
2014/07/05,1.546
2014/07/06,0.907
2014/07/07,0.65
2014/07/08,0.739
2014/07/09,0.686
2014/07/10,0.675
2014/07/11,0.554
2014/07/12,0.084
2014/07/13,-0.384
2014/07/14,-0.151
2014/07/15,0.159
2014/07/16,0.647
2014/07/17,0.695
2014/07/18,0.565
2014/07/19,0.136
2014/07/20,-0.364
2014/07/21,-0.59
2014/07/22,-0.346
2014/07/23,-0.089
2014/07/24,0.123
2014/07/25,0.023
2014/07/26,-0.147
2014/07/27,-0.472
2014/07/28,-0.569
2014/07/29,-0.53
2014/07/30,-0.554
2014/07/31,-0.394
2014/08/01,-0.287
2014/08/02,-0.578
2014/08/03,-0.907
2014/08/04,-0.478
2014/08/05,0.291
2014/08/06,0.859
2014/08/07,0.965
2014/08/08,0.893
2014/08/09,0.31
2014/08/10,-0.298
2014/08/11,-0.558
2014/08/12,-0.52
2014/08/13,-0.042
2014/08/14,0.145
2014/08/15,0.293
2014/08/16,0.615
2014/08/17,3.998
2014/08/18,4.341
2014/08/19,3.575
2014/08/20,2.528
2014/08/21,1.489
2014/08/22,0.587
2014/08/23,-0.42
2014/08/24,-1.154
2014/08/25,-0.533
2014/08/26,-0.441
2014/08/27,-0.556
2014/08/28,-0.897
2014/08/29,-1.248
2014/08/30,-1.763
2014/08/31,-2.319
2014/09/01,-2.108
2014/09/02,-1.574
2014/09/03,-1.228
2014/09/04,-0.889
2014/09/05,-0.474
2014/09/06,-0.583
2014/09/07,0.765
2014/09/08,1.534
2014/09/09,2.157
2014/09/10,2.233
2014/09/11,1.589
2014/09/12,0.951
2014/09/13,0.06
2014/09/14,-0.425
2014/09/15,-0.533
2014/09/16,-0.323
2014/09/17,-0.374
2014/09/18,-0.462
2014/09/19,-0.689
2014/09/20,-1.011
2014/09/21,-1.345
2014/09/22,-1.344
2014/09/23,-0.844
2014/09/24,-0.311
2014/09/25,0.104
2014/09/26,6.513
2014/09/27,7.759
2014/09/28,6.753
2014/09/29,5.204
2014/09/30,3.521
2014/10/01,2.108
2014/10/02,0.968
2014/10/03,0.118
2014/10/04,-0.505
2014/10/05,-1.118
2014/10/06,-1.498
2014/10/07,-1.352
2014/10/08,-1.185
2014/10/09,-0.898
2014/10/10,-0.76
2014/10/11,-0.899
2014/10/12,-1.086
2014/10/13,-1.074
2014/10/14,-0.679
2014/10/15,-0.475
2014/10/16,-0.395
2014/10/17,-0.37
2014/10/18,-0.716
2014/10/19,-0.865
2014/10/20,-0.615
2014/10/21,-0.395
2014/10/22,-0.316
2014/10/23,-0.211
2014/10/24,-0.239
2014/10/25,-0.429
2014/10/26,-0.312
2014/10/27,-0.166
2014/10/28,0.195
2014/10/29,0.496
2014/10/30,0.516
2014/10/31,0.165
2014/11/01,-0.09
2014/11/02,-0.218
2014/11/03,0.04
2014/11/04,0.145
2014/11/05,0.421
2014/11/06,0.652
2014/11/07,0.739
2014/11/08,0.392
2014/11/09,0.461
2014/11/10,0.518
2014/11/11,0.776
2014/11/12,1.047
2014/11/13,1.194
2014/11/14,1.002
2014/11/15,0.595
2014/11/16,0.113
2014/11/17,0.144
2014/11/18,0.038
2014/11/19,0.037
2014/11/20,0.129
2014/11/21,0.312
2014/11/22,0.007
2014/11/23,-0.242
2014/11/24,-0.339
2014/11/25,-0.295
2014/11/26,-0.254
2014/11/27,-0.281
2014/11/28,-0.435
2014/11/29,-0.759
2014/11/30,-0.934
2014/12/01,-0.525
2014/12/02,-0.138
2014/12/03,0.594
2014/12/04,1.051
2014/12/05,0.907
2014/12/06,0.569
2014/12/07,0.281
2014/12/08,0.232
2014/12/09,0.145
2014/12/10,0.033
2014/12/11,-0.185
2014/12/12,-0.393
2014/12/13,-0.749
2014/12/14,-0.851
2014/12/15,-0.559
2014/12/16,-0.048
2014/12/17,0.716
2014/12/18,1.232
2014/12/19,1.567
2014/12/20,1.437
2014/12/21,1.04
2014/12/22,0.577
2014/12/23,0.3
2014/12/24,-0.221
2014/12/25,-0.989
2014/12/26,-0.604
2014/12/27,-0.002
2014/12/28,-0.079
2014/12/29,-0.175
2014/12/30,-0.236
2014/12/31,-0.517
2015/01/01,-1.285
2015/01/02,-1.749
2015/01/03,-1.974
2015/01/04,-1.081
2015/01/05,-0.217
2015/01/06,0.102
2015/01/07,0.316
2015/01/08,0.794
2015/01/09,1.251
2015/01/10,1.511
2015/01/11,1.334
2015/01/12,3.46
2015/01/13,4.164
2015/01/14,3.82
2015/01/15,3.228
2015/01/16,2.457
2015/01/17,1.592
2015/01/18,0.726
2015/01/19,0.111
2015/01/20,0.003
2015/01/21,-0.327
2015/01/22,-0.564
2015/01/23,-0.559
2015/01/24,-0.712
2015/01/25,-0.686
2015/01/26,-0.29
2015/01/27,-0.257
2015/01/28,-0.725
2015/01/29,-1.271
2015/01/30,-1.66
2015/01/31,-1.994
2015/02/01,-2.283
2015/02/02,-2.392
2015/02/03,-1.974
2015/02/04,-1.739
2015/02/05,-1.647
2015/02/06,-1.781
2015/02/07,-1.839
2015/02/08,-1.563
2015/02/09,-1.09
2015/02/10,-0.453
2015/02/11,0.01
2015/02/12,0.585
2015/02/13,1.355
2015/02/14,1.584
2015/02/15,1.613
2015/02/16,1.515
2015/02/17,1.515
2015/02/18,1.23
2015/02/19,0.728
2015/02/20,0.437
2015/02/21,0.199
2015/02/22,-0.138
2015/02/23,-0.125
2015/02/24,0.191
2015/02/25,0.32
2015/02/26,0.314
2015/02/27,0.259
2015/02/28,0.195
2015/03/01,0.211
2015/03/02,0.216
2015/03/03,0.238
2015/03/04,0.338
2015/03/05,0.594
2015/03/06,0.87
2015/03/07,0.776
2015/03/08,0.397
2015/03/09,0.339
2015/03/10,0.291
2015/03/11,0.226
2015/03/12,0.276
2015/03/13,0.159
2015/03/14,-0.006
2015/03/15,-0.329
2015/03/16,-0.274
2015/03/17,-0.041
2015/03/18,0.058
2015/03/19,0.416
2015/03/20,0.786
2015/03/21,0.614
2015/03/22,0.31
2015/03/23,0.433
2015/03/24,0.065
2015/03/25,-0.172
2015/03/26,-0.304
2015/03/27,-0.618
2015/03/28,-0.904
2015/03/29,-1.15
2015/03/30,-0.927
2015/03/31,-0.521
2015/04/01,0.212
2015/04/02,0.437
2015/04/03,0.527
2015/04/04,0.342
2015/04/05,0.23
2015/04/06,0.592
2015/04/07,0.701
2015/04/08,1.077
2015/04/09,1.673
2015/04/10,2.834
2015/04/11,2.994
2015/04/12,2.56
2015/04/13,1.942
2015/04/14,1.283
2015/04/15,0.955
2015/04/16,0.463
2015/04/17,0.17
2015/04/18,-0.331
2015/04/19,-0.86
2015/04/20,-1.036
2015/04/21,-1.15
2015/04/22,-1.155
2015/04/23,-0.853
2015/04/24,-0.394
2015/04/25,6.704
2015/04/26,7.776
2015/04/27,6.512
2015/04/28,4.53
2015/04/29,2.912
2015/04/30,1.573
2015/05/01,0.198
2015/05/02,-0.966
2015/05/03,-1.954
2015/05/04,-2.391
2015/05/05,-2.63
2015/05/06,-2.805
2015/05/07,-2.717
2015/05/08,-2.519
2015/05/09,-2.349
2015/05/10,-1.967
2015/05/11,-1.654
2015/05/12,-1.43
2015/05/13,-1.408
2015/05/14,-1.519
2015/05/15,-1.496
2015/05/16,-1.443
2015/05/17,-1.687
2015/05/18,-1.628
2015/05/19,-1.165
2015/05/20,-0.819
2015/05/21,-0.717
2015/05/22,-0.462
2015/05/23,-0.132
2015/05/24,-0.138
2015/05/25,-0.022
2015/05/26,0.357
2015/05/27,0.639
2015/05/28,0.928
2015/05/29,1.049
2015/05/30,1.2
2015/05/31,3.339
2015/06/01,4.339
2015/06/02,4.053
2015/06/03,3.317
2015/06/04,2.399
2015/06/05,1.484
2015/06/06,0.278
2015/06/07,-0.784
2015/06/08,-1.346
2015/06/09,-1.517
2015/06/10,-1.452
2015/06/11,-1.14
2015/06/12,-0.746
2015/06/13,-0.657
2015/06/14,-0.684
2015/06/15,-0.358
2015/06/16,0.498
2015/06/17,1.142
2015/06/18,1.907
2015/06/19,2.674
2015/06/20,2.374
2015/06/21,1.662
2015/06/22,1.693
2015/06/23,1.419
2015/06/24,0.716
2015/06/25,0
2015/06/26,-0.523
2015/06/27,-0.746
2015/06/28,-1.033
2015/06/29,-1.011
2015/06/30,0.006
2015/07/01,0.724
2015/07/02,1.181
2015/07/03,1.246
2015/07/04,0.845
2015/07/05,0.646
2015/07/06,1.097
2015/07/07,3.095
2015/07/08,5.159
2015/07/09,6.51
2015/07/10,6.548
2015/07/11,6.14
2015/07/12,6.083
2015/07/13,5.133
2015/07/14,3.854
2015/07/15,2.402
2015/07/16,1.336
2015/07/17,0.284
2015/07/18,0.287
2015/07/19,-0.412
2015/07/20,-0.405
2015/07/21,-0.475
2015/07/22,-0.732
2015/07/23,-0.935
2015/07/24,-1.447
2015/07/25,-2.051
2015/07/26,-2.479
2015/07/27,-2.262
2015/07/28,-1.786
2015/07/29,-0.826
2015/07/30,0.197
2015/07/31,1.042
2015/08/01,1.336
2015/08/02,0.762
2015/08/03,0.188
2015/08/04,0.363
2015/08/05,0.786
2015/08/06,1.259
2015/08/07,1.076
2015/08/08,0.314
2015/08/09,-0.61
2015/08/10,-1.181
2015/08/11,-1.584
2015/08/12,-1.515
2015/08/13,-1.497
2015/08/14,-1.462
2015/08/15,-1.573
2015/08/16,-1.816
2015/08/17,-1.874
2015/08/18,-1.631
2015/08/19,-1.495
2015/08/20,-1.256
2015/08/21,-1.265
2015/08/22,-1.355
2015/08/23,-1.336
2015/08/24,-1.115
2015/08/25,-0.655
2015/08/26,-0.437
2015/08/27,-0.182
2015/08/28,-0.104
2015/08/29,-0.342
2015/08/30,-0.705
2015/08/31,-0.623
2015/09/01,-0.463
2015/09/02,1.374
2015/09/03,2.187
2015/09/04,2.1
2015/09/05,1.9
2015/09/06,1.32
2015/09/07,1.053
2015/09/08,0.874
2015/09/09,0.694
2015/09/10,0.36
2015/09/11,0.683
2015/09/12,0.996
2015/09/13,0.833
2015/09/14,0.803
2015/09/15,0.612
2015/09/16,0.403
2015/09/17,0.25
2015/09/18,0.014
2015/09/19,-0.211
2015/09/20,-0.459
2015/09/21,-0.244
2015/09/22,-0.198
2015/09/23,-0.358
2015/09/24,-0.477
2015/09/25,-0.622
2015/09/26,-0.707
2015/09/27,-0.934
2015/09/28,-0.867
2015/09/29,-0.898
2015/09/30,-0.747
2015/10/01,-0.419
2015/10/02,-0.108
2015/10/03,-0.19
2015/10/04,-0.627
2015/10/05,-0.91
2015/10/06,-0.811
2015/10/07,-0.495
2015/10/08,-0.087
2015/10/09,0.22
2015/10/10,0.173
2015/10/11,-0.221
2015/10/12,-0.273
2015/10/13,-0.143
2015/10/14,0.016
2015/10/15,0.091
2015/10/16,0.355
2015/10/17,0.663
2015/10/18,0.56
2015/10/19,0.419
2015/10/20,0.951
2015/10/21,1.214
2015/10/22,1.314
2015/10/23,1.256
2015/10/24,1.061
2015/10/25,0.612
2015/10/26,0.142
2015/10/27,0.026
2015/10/28,0.237
2015/10/29,0.615
2015/10/30,0.679
2015/10/31,0.648
2015/11/01,0.445
2015/11/02,0.513
2015/11/03,0.706
2015/11/04,1.453
2015/11/05,1.826
2015/11/06,1.862
2015/11/07,1.319
2015/11/08,0.609
2015/11/09,0.16
2015/11/10,-0.105
2015/11/11,-0.503
2015/11/12,-0.939
2015/11/13,-1.317
2015/11/14,-1.505
2015/11/15,-1.787
2015/11/16,-1.916
2015/11/17,-1.805
2015/11/18,-1.556
2015/11/19,-1.171
2015/11/20,-1.063
2015/11/21,-1.226
2015/11/22,-1.482
2015/11/23,-1.531
2015/11/24,-1.427
2015/11/25,-1.084
2015/11/26,-0.857
2015/11/27,-0.315
2015/11/28,0.019
2015/11/29,-0.006
2015/11/30,0.407
2015/12/01,0.704
2015/12/02,1.024
2015/12/03,1.35
2015/12/04,1.4
2015/12/05,1.22
2015/12/06,1.075
2015/12/07,1.241
2015/12/08,1.164
2015/12/09,1.275
2015/12/10,0.953
2015/12/11,1.357
2015/12/12,1.615
2015/12/13,1.787
2015/12/14,1.655
2015/12/15,1.479
2015/12/16,1.373
2015/12/17,1.39
2015/12/18,1.285
2015/12/19,1.134
2015/12/20,0.817
2015/12/21,0.992
2015/12/22,1.215
2015/12/23,1.347
2015/12/24,1.462
2015/12/25,0.972
2015/12/26,0.312
2015/12/27,-0.67
2015/12/28,-1.131
2015/12/29,-1.351
2015/12/30,-1.491
2015/12/31,-1.605
2016/01/01,-1.908
2016/01/02,-1.72
2016/01/03,-1.688
2016/01/04,-1.679
2016/01/05,-1.384
2016/01/06,-0.903
2016/01/07,-0.112
2016/01/08,0.185
2016/01/09,0.315
2016/01/10,0.03
2016/01/11,0.022
2016/01/12,0.075
2016/01/13,0.36
2016/01/14,0.751
2016/01/15,1.524
2016/01/16,1.919
2016/01/17,2.022
2016/01/18,1.864
2016/01/19,2.103
2016/01/20,2.467
2016/01/21,3.185
2016/01/22,3.093
2016/01/23,2.386
2016/01/24,1.655
2016/01/25,1.315
2016/01/26,1.224
2016/01/27,1.367
2016/01/28,1.602
2016/01/29,1.528
2016/01/30,0.912
2016/01/31,0.066
2016/02/01,0.153
2016/02/02,0.488
2016/02/03,0.431
2016/02/04,0.084
2016/02/05,-0.321
2016/02/06,-0.845
2016/02/07,-1.216
2016/02/08,-1.084
2016/02/09,-1.012
2016/02/10,-0.738
2016/02/11,-0.673
2016/02/12,-0.711
2016/02/13,-0.805
2016/02/14,-0.973
2016/02/15,-0.73
2016/02/16,-0.155
2016/02/17,0.333
2016/02/18,0.534
2016/02/19,0.945
2016/02/20,1.106
2016/02/21,1.355
2016/02/22,1.844
2016/02/23,2.276
2016/02/24,2.755
2016/02/25,2.586
2016/02/26,2.187
2016/02/27,1.473
2016/02/28,1.141
2016/02/29,1.427
2016/03/01,1.937
2016/03/02,3.199
2016/03/03,3.614
2016/03/04,3.164
2016/03/05,2.784
2016/03/06,1.79
2016/03/07,0.982
2016/03/08,0.202
2016/03/09,-0.306
2016/03/10,-0.882
2016/03/11,-1.464
2016/03/12,-1.995
2016/03/13,-2.274
2016/03/14,-2.371
2016/03/15,-2.36
2016/03/16,-2.032
2016/03/17,-1.512
2016/03/18,-1.024
2016/03/19,-0.924
2016/03/20,-1.107
2016/03/21,-1.038
2016/03/22,-0.894
2016/03/23,-0.887
2016/03/24,-0.904
2016/03/25,-1.119
2016/03/26,-1.32
2016/03/27,-1.519
2016/03/28,-1.41
2016/03/29,-0.614
2016/03/30,0.051
2016/03/31,0.876
2016/04/01,1.494
2016/04/02,1.94
2016/04/03,1.927
2016/04/04,1.511
2016/04/05,1.18
2016/04/06,1.246
2016/04/07,1.179
2016/04/08,0.951
2016/04/09,0.294
2016/04/10,-0.609
2016/04/11,-0.793
2016/04/12,-0.553
2016/04/13,-0.484
2016/04/14,-0.519
2016/04/15,-0.339
2016/04/16,-0.474
2016/04/17,-0.874
2016/04/18,-0.604
2016/04/19,-0.407
2016/04/20,-0.415
2016/04/21,-0.387
2016/04/22,-0.263
2016/04/23,-0.479
2016/04/24,-0.684
2016/04/25,-0.362
2016/04/26,9.712
2016/04/27,11.571
2016/04/28,9.865
2016/04/29,7.113
2016/04/30,4.376
2016/05/01,1.878
2016/05/02,0.069
2016/05/03,-1.185
2016/05/04,-2.082
2016/05/05,-2.676
2016/05/06,-3.071
2016/05/07,-3.386
2016/05/08,-3.769
2016/05/09,-3.979
2016/05/10,-3.744
2016/05/11,-3.091
2016/05/12,-2.319
2016/05/13,-1.675
2016/05/14,-1.062
2016/05/15,-0.563
2016/05/16,0.312
2016/05/17,1.127
2016/05/18,1.59
2016/05/19,2.166
2016/05/20,2.117
2016/05/21,2.053
2016/05/22,1.2
2016/05/23,0.47
2016/05/24,0.34
2016/05/25,0.598
2016/05/26,0.871
2016/05/27,1.51
2016/05/28,1.662
2016/05/29,1.281
2016/05/30,1.044
2016/05/31,0.928
2016/06/01,0.786
2016/06/02,0.77
2016/06/03,0.64
2016/06/04,0.494
2016/06/05,-0.16
2016/06/06,-0.738
2016/06/07,-0.917
2016/06/08,-0.986
2016/06/09,-1.096
2016/06/10,-1.01
2016/06/11,-1.128
2016/06/12,-1.04
2016/06/13,-0.7
2016/06/14,0.247
2016/06/15,1.403
2016/06/16,2.426
2016/06/17,3.057
2016/06/18,3.022
2016/06/19,2.336
2016/06/20,1.905
2016/06/21,1.774
2016/06/22,2.107
2016/06/23,2.263
2016/06/24,2.405
2016/06/25,1.799
2016/06/26,0.965
2016/06/27,0.319
2016/06/28,-0.24
2016/06/29,-0.585
2016/06/30,-0.799
2016/07/01,-1.063
2016/07/02,-1.354
2016/07/03,-1.806
2016/07/04,-2.002
2016/07/05,-1.959
2016/07/06,-1.741
2016/07/07,-1.397
2016/07/08,-1.09
2016/07/09,-0.889
2016/07/10,-0.311
2016/07/11,1.505
2016/07/12,3.162
2016/07/13,4.735
2016/07/14,5.78
2016/07/15,6.259
2016/07/16,5.749
2016/07/17,4.875
2016/07/18,4.378
2016/07/19,4.454
2016/07/20,4.343
2016/07/21,4.217
2016/07/22,4.251
2016/07/23,4.036
2016/07/24,3.488
2016/07/25,3.348
2016/07/26,3.379
2016/07/27,3.535
2016/07/28,3.419
2016/07/29,3.031
2016/07/30,2.765
2016/07/31,2.269
2016/08/01,1.758
2016/08/02,1.458
2016/08/03,1.038
2016/08/04,0.618
2016/08/05,0.213
2016/08/06,-0.382
2016/08/07,-0.67
2016/08/08,-0.366
2016/08/09,0.199
2016/08/10,0.473
2016/08/11,0.673
2016/08/12,0.619
2016/08/13,0.179
2016/08/14,-0.376
2016/08/15,-0.61
2016/08/16,-0.211
2016/08/17,0.353
2016/08/18,0.572
2016/08/19,0.688
2016/08/20,0.331
2016/08/21,-0.432
2016/08/22,-0.916
2016/08/23,-1.064
2016/08/24,-1.14
2016/08/25,-0.929
2016/08/26,-0.685
2016/08/27,-0.739
2016/08/28,-1.113
2016/08/29,-1.191
2016/08/30,-1.178
2016/08/31,-0.927
2016/09/01,-0.638
2016/09/02,-0.638
2016/09/03,-0.634
2016/09/04,-1.146
2016/09/05,-1.117
2016/09/06,-0.855
2016/09/07,-0.611
2016/09/08,-0.423
2016/09/09,-0.165
2016/09/10,-0.339
2016/09/11,-0.818
2016/09/12,-1.146
2016/09/13,-1.086
2016/09/14,-0.896
2016/09/15,-0.711
2016/09/16,-0.266
2016/09/17,-0.185
2016/09/18,-0.222
2016/09/19,0.205
2016/09/20,0.588
2016/09/21,0.644
2016/09/22,0.748
2016/09/23,0.83
2016/09/24,0.551
2016/09/25,-0.17
2016/09/26,-0.481
2016/09/27,-0.636
2016/09/28,-0.463
2016/09/29,-0.011
2016/09/30,0.499
2016/10/01,0.535
2016/10/02,0.377
2016/10/03,0.602
2016/10/04,0.76
2016/10/05,0.801
2016/10/06,0.944
2016/10/07,1.164
2016/10/08,0.985
2016/10/09,0.533
2016/10/10,0.675
2016/10/11,1.142
2016/10/12,1.279
2016/10/13,1.405
2016/10/14,1.399
2016/10/15,1.121
2016/10/16,0.768
2016/10/17,0.87
2016/10/18,0.868
2016/10/19,0.811
2016/10/20,1.248
2016/10/21,1.165
2016/10/22,0.815
2016/10/23,0.467
2016/10/24,0.466
2016/10/25,1.03
2016/10/26,2.235
2016/10/27,2.837
2016/10/28,2.624
2016/10/29,1.954
2016/10/30,0.868
2016/10/31,0.176
2016/11/01,-0.177
2016/11/02,-0.201
2016/11/03,-0.314
2016/11/04,0.135
2016/11/05,0.15
2016/11/06,-0.127
2016/11/07,-0.048
2016/11/08,-0.088
2016/11/09,-0.06
2016/11/10,-0.222
2016/11/11,-0.554
2016/11/12,-1.051
2016/11/13,-1.398
2016/11/14,-1.556
2016/11/15,-1.416
2016/11/16,-1.308
2016/11/17,-0.934
2016/11/18,-0.47
2016/11/19,-0.197
2016/11/20,0.135
2016/11/21,0.766
2016/11/22,1.614
2016/11/23,2.321
2016/11/24,3.057
2016/11/25,3.775
2016/11/26,3.641
2016/11/27,2.891
2016/11/28,2.254
2016/11/29,1.754
2016/11/30,1.417
2016/12/01,1.18
2016/12/02,1.315
2016/12/03,0.987
2016/12/04,0.595
2016/12/05,0.39
2016/12/06,0.5
2016/12/07,0.329
2016/12/08,0.052
2016/12/09,-0.009
2016/12/10,-0.09
2016/12/11,-0.715
2016/12/12,-1.052
2016/12/13,-1.31
2016/12/14,-1.18
2016/12/15,-0.635
2016/12/16,-0.109
2016/12/17,-0.06
2016/12/18,-0.201
2016/12/19,-0.134
2016/12/20,0.129
2016/12/21,0.394
2016/12/22,0.485
2016/12/23,0.467
2016/12/24,0.282
2016/12/25,-0.49
2016/12/26,-0.821
2016/12/27,-0.862
2016/12/28,-0.763
2016/12/29,-0.423
2016/12/30,-0.202
2016/12/31,-0.258
2017/01/01,-0.755
2017/01/02,-0.655
2017/01/03,-0.288
2017/01/04,1.385
2017/01/05,2.297
2017/01/06,2.618
2017/01/07,2.546
2017/01/08,1.799
2017/01/09,1.33
2017/01/10,1.023
2017/01/11,0.777
2017/01/12,0.338
2017/01/13,-0.047
2017/01/14,-0.647
2017/01/15,-1.27
2017/01/16,-1.542
2017/01/17,-1.43
2017/01/18,-1.085
2017/01/19,-0.831
2017/01/20,-0.848
2017/01/21,-1.042
2017/01/22,-1.322
2017/01/23,-0.918
2017/01/24,0.127
2017/01/25,1.155
2017/01/26,1.729
2017/01/27,1.702
2017/01/28,1.706
2017/01/29,1.502
2017/01/30,1.685
2017/01/31,2.091
2017/02/01,2.078
2017/02/02,2.061
2017/02/03,2.352
2017/02/04,2.43
2017/02/05,2.172
2017/02/06,2.458
2017/02/07,2.673
2017/02/08,2.676
2017/02/09,2.473
2017/02/10,2.054
2017/02/11,1.419
2017/02/12,0.608
2017/02/13,0.014
2017/02/14,-0.41
2017/02/15,-0.492
2017/02/16,-0.162
2017/02/17,0.254
2017/02/18,0.499
2017/02/19,0.558
2017/02/20,0.695
2017/02/21,1.009
2017/02/22,1.493
2017/02/23,2.062
2017/02/24,2.493
2017/02/25,2.407
2017/02/26,1.764
2017/02/27,1.586
2017/02/28,1.753
2017/03/01,2.126
2017/03/02,2.485
2017/03/03,2.851
2017/03/04,3.036
2017/03/05,2.844
2017/03/06,2.71
2017/03/07,2.652
2017/03/08,2.466
2017/03/09,2.173
2017/03/10,1.903
2017/03/11,1.475
