Date,difficulty30mom
2011/03/02,33577
2011/03/03,33577
2011/03/04,33577
2011/03/05,33577
2011/03/06,33577
2011/03/07,33577
2011/03/08,33577
2011/03/09,40659
2011/03/10,51191
2011/03/11,50195
2011/03/12,50195
2011/03/13,50195
2011/03/14,50195
2011/03/15,50195
2011/03/16,50195
2011/03/17,50195
2011/03/18,50195
2011/03/19,50195
2011/03/20,42101
2011/03/21,39733
2011/03/22,39733
2011/03/23,39733
2011/03/24,39733
2011/03/25,33143
2011/03/26,32518
2011/03/27,32518
2011/03/28,32518
2011/03/29,24129
2011/03/30,13388
2011/03/31,13388
2011/04/01,13388
2011/04/02,13388
2011/04/03,13388
2011/04/04,13388
2011/04/05,14353
2011/04/06,26756
2011/04/07,26756
2011/04/08,19674
2011/04/09,6153
2011/04/10,6153
2011/04/11,6153
2011/04/12,6153
2011/04/13,6153
2011/04/14,6153
2011/04/15,6153
2011/04/16,6153
2011/04/17,6153
2011/04/18,13249
2011/04/19,16155
2011/04/20,16155
2011/04/21,16155
2011/04/22,16155
2011/04/23,16155
2011/04/24,22744
2011/04/25,23370
2011/04/26,23370
2011/04/27,23370
2011/04/28,23370
2011/04/29,23370
2011/04/30,38676
2011/05/01,40692
2011/05/02,40692
2011/05/03,40692
2011/05/04,40692
2011/05/05,39728
2011/05/06,27324
2011/05/07,27324
2011/05/08,27324
2011/05/09,33118
2011/05/10,75071
2011/05/11,75071
2011/05/12,75071
2011/05/13,75071
2011/05/14,75071
2011/05/15,75071
2011/05/16,75071
2011/05/17,75071
2011/05/18,73092
2011/05/19,151765
2011/05/20,151765
2011/05/21,151765
2011/05/22,151765
2011/05/23,151765
2011/05/24,151765
2011/05/25,151765
2011/05/26,185278
2011/05/27,342529
2011/05/28,342529
2011/05/29,342529
2011/05/30,327223
2011/05/31,325207
2011/06/01,325207
2011/06/02,325207
2011/06/03,325207
2011/06/04,325207
2011/06/05,325207
2011/06/06,374641
2011/06/07,457599
2011/06/08,451806
2011/06/09,409853
2011/06/10,409853
2011/06/11,409853
2011/06/12,409853
2011/06/13,409853
2011/06/14,409853
2011/06/15,530841
2011/06/16,719538
2011/06/17,714421
2011/06/18,632842
2011/06/19,632842
2011/06/20,632842
2011/06/21,632842
2011/06/22,632842
2011/06/23,632842
2011/06/24,823506
2011/06/25,1101567
2011/06/26,944315
2011/06/27,944315
2011/06/28,944315
2011/06/29,944315
2011/06/30,944315
2011/07/01,944315
2011/07/02,944315
2011/07/03,944315
2011/07/04,944315
2011/07/05,944315
2011/07/06,921812
2011/07/07,995758
2011/07/08,995758
2011/07/09,995758
2011/07/10,995758
2011/07/11,995758
2011/07/12,995758
2011/07/13,995758
2011/07/14,995758
2011/07/15,874770
2011/07/16,686074
2011/07/17,686074
2011/07/18,686074
2011/07/19,706784
2011/07/20,813941
2011/07/21,813941
2011/07/22,813941
2011/07/23,813941
2011/07/24,623277
2011/07/25,311704
2011/07/26,311704
2011/07/27,311704
2011/07/28,311704
2011/07/29,311704
2011/07/30,311704
2011/07/31,311704
2011/08/01,428039
2011/08/02,509594
2011/08/03,509594
2011/08/04,509594
2011/08/05,482663
2011/08/06,325759
2011/08/07,325759
2011/08/08,325759
2011/08/09,325759
2011/08/10,325759
2011/08/11,325759
2011/08/12,325759
2011/08/13,325759
2011/08/14,325759
2011/08/15,324471
2011/08/16,242673
2011/08/17,242673
2011/08/18,221962
2011/08/19,114805
2011/08/20,114805
2011/08/21,114805
2011/08/22,114805
2011/08/23,114805
2011/08/24,114805
2011/08/25,114805
2011/08/26,114805
2011/08/27,114805
2011/08/28,114805
2011/08/29,114805
2011/08/30,92234
2011/08/31,-29457
2011/09/01,-111012
2011/09/02,-111012
2011/09/03,-111012
2011/09/04,-111012
2011/09/05,-111012
2011/09/06,-111012
2011/09/07,-111012
2011/09/08,-111012
2011/09/09,-111012
2011/09/10,-111012
2011/09/11,-111012
2011/09/12,-111012
2011/09/13,-123603
2011/09/14,-132073
2011/09/15,-50276
2011/09/16,-50276
2011/09/17,-50276
2011/09/18,-50276
2011/09/19,-50276
2011/09/20,-50276
2011/09/21,-50276
2011/09/22,-50276
2011/09/23,-50276
2011/09/24,-50276
2011/09/25,-50276
2011/09/26,-50276
2011/09/27,-52263
2011/09/28,-116366
2011/09/29,-93796
2011/09/30,-88440
2011/10/01,-88440
2011/10/02,-88440
2011/10/03,-88440
2011/10/04,-88440
2011/10/05,-88440
2011/10/06,-88440
2011/10/07,-88440
2011/10/08,-88440
2011/10/09,-88440
2011/10/10,-88440
2011/10/11,-88440
2011/10/12,-88440
2011/10/13,-75849
2011/10/14,-276093
2011/10/15,-287230
2011/10/16,-287230
2011/10/17,-287230
2011/10/18,-287230
2011/10/19,-287230
2011/10/20,-287230
2011/10/21,-287230
2011/10/22,-287230
2011/10/23,-287230
2011/10/24,-287230
2011/10/25,-287230
2011/10/26,-287230
2011/10/27,-285242
2011/10/28,-221139
2011/10/29,-221139
2011/10/30,-221139
2011/10/31,-453539
2011/11/01,-485872
2011/11/02,-485872
2011/11/03,-485872
2011/11/04,-485872
2011/11/05,-485872
2011/11/06,-485872
2011/11/07,-485872
2011/11/08,-485872
2011/11/09,-485872
2011/11/10,-485872
2011/11/11,-485872
2011/11/12,-485872
2011/11/13,-275870
2011/11/14,-272171
2011/11/15,-275698
2011/11/16,-275698
2011/11/17,-275698
2011/11/18,-275698
2011/11/19,-275698
2011/11/20,-275698
2011/11/21,-275698
2011/11/22,-275698
2011/11/23,-275698
2011/11/24,-275698
2011/11/25,-275698
2011/11/26,-275698
2011/11/27,-275698
2011/11/28,-275698
2011/11/29,-318476
2011/11/30,-145080
2011/12/01,-112746
2011/12/02,-112746
2011/12/03,-112746
2011/12/04,-112746
2011/12/05,-112746
2011/12/06,-112746
2011/12/07,-112746
2011/12/08,-112746
2011/12/09,-112746
2011/12/10,-112746
2011/12/11,-112746
2011/12/12,-102110
2011/12/13,-48424
2011/12/14,-40986
2011/12/15,-37459
2011/12/16,-37459
2011/12/17,-37459
2011/12/18,-37459
2011/12/19,-37459
2011/12/20,-37459
2011/12/21,-37459
2011/12/22,-37459
2011/12/23,-37459
2011/12/24,-37459
2011/12/25,-37459
2011/12/26,-36299
2011/12/27,-32568
2011/12/28,-32568
2011/12/29,10210
2011/12/30,69214
2011/12/31,69214
2012/01/01,69214
2012/01/02,69214
2012/01/03,69214
2012/01/04,69214
2012/01/05,69214
2012/01/06,69214
2012/01/07,69214
2012/01/08,88160
2012/01/09,160042
2012/01/10,160042
2012/01/11,149406
2012/01/12,95719
2012/01/13,95719
2012/01/14,95719
2012/01/15,95719
2012/01/16,95719
2012/01/17,95719
2012/01/18,95719
2012/01/19,95719
2012/01/20,95719
2012/01/21,95719
2012/01/22,143893
2012/01/23,152690
2012/01/24,152690
2012/01/25,151529
2012/01/26,147799
2012/01/27,147799
2012/01/28,147799
2012/01/29,147799
2012/01/30,147799
2012/01/31,147799
2012/02/01,147799
2012/02/02,147799
2012/02/03,147799
2012/02/04,186278
2012/02/05,219718
2012/02/06,219718
2012/02/07,200772
2012/02/08,128890
2012/02/09,128890
2012/02/10,128890
2012/02/11,128890
2012/02/12,128890
2012/02/13,128890
2012/02/14,128890
2012/02/15,128890
2012/02/16,128890
2012/02/17,128890
2012/02/18,126953
2012/02/19,125545
2012/02/20,125545
2012/02/21,77371
2012/02/22,68574
2012/02/23,68574
2012/02/24,68574
2012/02/25,68574
2012/02/26,68574
2012/02/27,68574
2012/02/28,68574
2012/02/29,68574
2012/03/01,68574
2012/03/02,137918
2012/03/03,189250
2012/03/04,189250
2012/03/05,150771
2012/03/06,117331
2012/03/07,117331
2012/03/08,117331
2012/03/09,117331
2012/03/10,117331
2012/03/11,117331
2012/03/12,117331
2012/03/13,117331
2012/03/14,117331
2012/03/15,117331
2012/03/16,118251
2012/03/17,118647
2012/03/18,118647
2012/03/19,120584
2012/03/20,121992
2012/03/21,121992
2012/03/22,121992
2012/03/23,121992
2012/03/24,121992
2012/03/25,121992
2012/03/26,121992
2012/03/27,121992
2012/03/28,121992
2012/03/29,217504
2012/03/30,250251
2012/03/31,250251
2012/04/01,180907
2012/04/02,129575
2012/04/03,129575
2012/04/04,129575
2012/04/05,129575
2012/04/06,129575
2012/04/07,129575
2012/04/08,129575
2012/04/09,129575
2012/04/10,129575
2012/04/11,129575
2012/04/12,116553
2012/04/13,80935
2012/04/14,80935
2012/04/15,80015
2012/04/16,79619
2012/04/17,79619
2012/04/18,79619
2012/04/19,79619
2012/04/20,79619
2012/04/21,79619
2012/04/22,79619
2012/04/23,79619
2012/04/24,79619
2012/04/25,79619
2012/04/26,79619
2012/04/27,29809
2012/04/28,-85217
2012/04/29,-117964
2012/04/30,-117964
2012/05/01,-117964
2012/05/02,-117964
2012/05/03,-117964
2012/05/04,-117964
2012/05/05,-117964
2012/05/06,-117964
2012/05/07,-117964
2012/05/08,-117964
2012/05/09,-20539
2012/05/10,106654
2012/05/11,106654
2012/05/12,119676
2012/05/13,155294
2012/05/14,155294
2012/05/15,155294
2012/05/16,155294
2012/05/17,155294
2012/05/18,155294
2012/05/19,155294
2012/05/20,155294
2012/05/21,155294
2012/05/22,155294
2012/05/23,155294
2012/05/24,121182
2012/05/25,13161
2012/05/26,13161
2012/05/27,62972
2012/05/28,82485
2012/05/29,82485
2012/05/30,82485
2012/05/31,82485
2012/06/01,82485
2012/06/02,82485
2012/06/03,82485
2012/06/04,82485
2012/06/05,82485
2012/06/06,82485
2012/06/07,80667
2012/06/08,-22836
2012/06/09,-150030
2012/06/10,-150030
2012/06/11,-150030
2012/06/12,-150030
2012/06/13,-150030
2012/06/14,-150030
2012/06/15,-150030
2012/06/16,-150030
2012/06/17,-150030
2012/06/18,-150030
2012/06/19,-150030
2012/06/20,-108496
2012/06/21,-6641
2012/06/22,-6641
2012/06/23,27471
2012/06/24,135492
2012/06/25,135492
2012/06/26,135492
2012/06/27,135492
2012/06/28,135492
2012/06/29,135492
2012/06/30,135492
2012/07/01,135492
2012/07/02,135492
2012/07/03,135492
2012/07/04,148765
2012/07/05,160380
2012/07/06,160380
2012/07/07,162198
2012/07/08,168277
2012/07/09,168277
2012/07/10,168277
2012/07/11,168277
2012/07/12,168277
2012/07/13,168277
2012/07/14,168277
2012/07/15,168277
2012/07/16,168277
2012/07/17,211712
2012/07/18,283213
2012/07/19,283213
2012/07/20,241680
2012/07/21,139825
2012/07/22,139825
2012/07/23,139825
2012/07/24,139825
2012/07/25,139825
2012/07/26,139825
2012/07/27,139825
2012/07/28,139825
2012/07/29,139825
2012/07/30,223997
2012/07/31,310105
2012/08/01,310105
2012/08/02,310105
2012/08/03,296831
2012/08/04,285217
2012/08/05,285217
2012/08/06,285217
2012/08/07,285217
2012/08/08,285217
2012/08/09,285217
2012/08/10,285217
2012/08/11,285217
2012/08/12,362799
2012/08/13,439411
2012/08/14,439411
2012/08/15,439411
2012/08/16,395976
2012/08/17,324475
2012/08/18,324475
2012/08/19,324475
2012/08/20,324475
2012/08/21,324475
2012/08/22,324475
2012/08/23,324475
2012/08/24,324475
2012/08/25,554342
2012/08/26,574251
2012/08/27,574251
2012/08/28,574251
2012/08/29,490079
2012/08/30,403972
2012/08/31,403972
2012/09/01,403972
2012/09/02,403972
2012/09/03,403972
2012/09/04,403972
2012/09/05,403972
2012/09/06,454356
2012/09/07,657377
2012/09/08,657377
2012/09/09,657377
2012/09/10,657377
2012/09/11,579795
2012/09/12,503182
2012/09/13,503182
2012/09/14,503182
2012/09/15,503182
2012/09/16,503182
2012/09/17,503182
2012/09/18,503182
2012/09/19,518864
2012/09/20,673275
2012/09/21,673275
2012/09/22,673275
2012/09/23,673275
2012/09/24,443408
2012/09/25,423498
2012/09/26,423498
2012/09/27,423498
2012/09/28,423498
2012/09/29,423498
2012/09/30,423498
2012/10/01,423498
2012/10/02,423498
2012/10/03,596798
2012/10/04,613985
2012/10/05,613985
2012/10/06,563600
2012/10/07,360580
2012/10/08,360580
2012/10/09,360580
2012/10/10,360580
2012/10/11,360580
2012/10/12,360580
2012/10/13,360580
2012/10/14,360580
2012/10/15,360580
2012/10/16,361379
2012/10/17,378274
2012/10/18,378274
2012/10/19,362591
2012/10/20,208181
2012/10/21,208181
2012/10/22,208181
2012/10/23,208181
2012/10/24,208181
2012/10/25,208181
2012/10/26,208181
2012/10/27,208181
2012/10/28,208181
2012/10/29,208181
2012/10/30,440216
2012/10/31,440216
2012/11/01,440216
2012/11/02,266916
2012/11/03,249729
2012/11/04,249729
2012/11/05,249729
2012/11/06,249729
2012/11/07,249729
2012/11/08,249729
2012/11/09,249729
2012/11/10,249729
2012/11/11,249729
2012/11/12,266807
2012/11/13,314140
2012/11/14,314140
2012/11/15,313341
2012/11/16,296445
2012/11/17,296445
2012/11/18,296445
2012/11/19,296445
2012/11/20,296445
2012/11/21,296445
2012/11/22,296445
2012/11/23,296445
2012/11/24,296445
2012/11/25,296445
2012/11/26,329953
2012/11/27,366587
2012/11/28,366587
2012/11/29,134553
2012/11/30,134553
2012/12/01,134553
2012/12/02,134553
2012/12/03,134553
2012/12/04,134553
2012/12/05,134553
2012/12/06,134553
2012/12/07,134553
2012/12/08,134553
2012/12/09,134553
2012/12/10,118212
2012/12/11,65825
2012/12/12,48747
2012/12/13,1415
2012/12/14,1415
2012/12/15,1415
2012/12/16,1415
2012/12/17,1415
2012/12/18,1415
2012/12/19,1415
2012/12/20,1415
2012/12/21,1415
2012/12/22,1415
2012/12/23,1415
2012/12/24,1415
2012/12/25,1415
2012/12/26,-219757
2012/12/27,-459272
2012/12/28,-459272
2012/12/29,-459272
2012/12/30,-459272
2012/12/31,-459272
2013/01/01,-459272
2013/01/02,-459272
2013/01/03,-459272
2013/01/04,-459272
2013/01/05,-459272
2013/01/06,-459272
2013/01/07,-459272
2013/01/08,-321272
2013/01/09,-173019
2013/01/10,-120632
2013/01/11,-120632
2013/01/12,-120632
2013/01/13,-120632
2013/01/14,-120632
2013/01/15,-120632
2013/01/16,-120632
2013/01/17,-120632
2013/01/18,-120632
2013/01/19,-120632
2013/01/20,-120632
2013/01/21,-120632
2013/01/22,-120632
2013/01/23,-183026
2013/01/24,-401406
2013/01/25,-213742
2013/01/26,-10861
2013/01/27,-10861
2013/01/28,-10861
2013/01/29,-10861
2013/01/30,-10861
2013/01/31,-10861
2013/02/01,-10861
2013/02/02,-10861
2013/02/03,-10861
2013/02/04,-10861
2013/02/05,136056
2013/02/06,295828
2013/02/07,157827
2013/02/08,25915
2013/02/09,25915
2013/02/10,25915
2013/02/11,25915
2013/02/12,25915
2013/02/13,25915
2013/02/14,25915
2013/02/15,25915
2013/02/16,25915
2013/02/17,25915
2013/02/18,389799
2013/02/19,401462
2013/02/20,401462
2013/02/21,401462
2013/02/22,463856
2013/02/23,682236
2013/02/24,682236
2013/02/25,682236
2013/02/26,682236
2013/02/27,682236
2013/02/28,682236
2013/03/01,875601
2013/03/02,1399101
2013/03/03,1399101
2013/03/04,1399101
2013/03/05,1399101
2013/03/06,1399101
2013/03/07,1252184
2013/03/08,1092411
2013/03/09,1092411
2013/03/10,1092411
2013/03/11,1092411
2013/03/12,1092411
2013/03/13,1092411
2013/03/14,1389923
2013/03/15,1572183
2013/03/16,1572183
2013/03/17,1572183
2013/03/18,1572183
2013/03/19,1572183
2013/03/20,1208298
2013/03/21,1196636
2013/03/22,1196636
2013/03/23,1196636
2013/03/24,1930040
2013/03/25,3044815
2013/03/26,3044815
2013/03/27,3044815
2013/03/28,3044815
2013/03/29,3044815
2013/03/30,3044815
2013/03/31,2851450
2013/04/01,2327950
2013/04/02,2327950
2013/04/03,2327950
2013/04/04,2327950
2013/04/05,2637182
2013/04/06,3305124
2013/04/07,3305124
2013/04/08,3305124
2013/04/09,3305124
2013/04/10,3305124
2013/04/11,3305124
2013/04/12,3305124
2013/04/13,3007612
2013/04/14,2825353
2013/04/15,2825353
2013/04/16,2825353
2013/04/17,3190629
2013/04/18,4126649
2013/04/19,4126649
2013/04/20,4126649
2013/04/21,4126649
2013/04/22,4126649
2013/04/23,3393244
2013/04/24,2278470
2013/04/25,2278470
2013/04/26,2278470
2013/04/27,2278470
2013/04/28,2278470
2013/04/29,2278470
2013/04/30,3158588
2013/05/01,3380467
2013/05/02,3380467
2013/05/03,3380467
2013/05/04,3380467
2013/05/05,3071234
2013/05/06,2403293
2013/05/07,2403293
2013/05/08,2403293
2013/05/09,2403293
2013/05/10,2403293
2013/05/11,2403293
2013/05/12,2628131
2013/05/13,3514258
2013/05/14,3514258
2013/05/15,3514258
2013/05/16,3514258
2013/05/17,3148981
2013/05/18,2212961
2013/05/19,2212961
2013/05/20,2212961
2013/05/21,2212961
2013/05/22,2212961
2013/05/23,2212961
2013/05/24,2212961
2013/05/25,2476458
2013/05/26,3179116
2013/05/27,3179116
2013/05/28,3179116
2013/05/29,3179116
2013/05/30,2298997
2013/05/31,2077119
2013/06/01,2077119
2013/06/02,2077119
2013/06/03,2077119
2013/06/04,2077119
2013/06/05,3390464
2013/06/06,5529340
2013/06/07,5529340
2013/06/08,5529340
2013/06/09,5529340
2013/06/10,5529340
2013/06/11,5304502
2013/06/12,4418375
2013/06/13,4418375
2013/06/14,4418375
2013/06/15,4418375
2013/06/16,4761465
2013/06/17,8152001
2013/06/18,8152001
2013/06/19,8152001
2013/06/20,8152001
2013/06/21,8152001
2013/06/22,8152001
2013/06/23,8152001
2013/06/24,7888504
2013/06/25,7185847
2013/06/26,7185847
2013/06/27,7185847
2013/06/28,7185847
2013/06/29,8024433
2013/06/30,9181917
2013/07/01,9181917
2013/07/02,9181917
2013/07/03,9181917
2013/07/04,9181917
2013/07/05,7868572
2013/07/06,5729696
2013/07/07,5729696
2013/07/08,5729696
2013/07/09,5729696
2013/07/10,5729696
2013/07/11,10501754
2013/07/12,10557243
2013/07/13,10557243
2013/07/14,10557243
2013/07/15,10557243
2013/07/16,10214153
2013/07/17,6823617
2013/07/18,6823617
2013/07/19,6823617
2013/07/20,6823617
2013/07/21,6823617
2013/07/22,7842434
2013/07/23,11917702
2013/07/24,11917702
2013/07/25,11917702
2013/07/26,11917702
2013/07/27,11917702
2013/07/28,11917702
2013/07/29,11079116
2013/07/30,9921632
2013/07/31,9921632
2013/08/01,9921632
2013/08/02,9921632
2013/08/03,12809069
2013/08/04,16057437
2013/08/05,16057437
2013/08/06,16057437
2013/08/07,16057437
2013/08/08,16057437
2013/08/09,16057437
2013/08/10,11285379
2013/08/11,11229890
2013/08/12,11229890
2013/08/13,13649453
2013/08/14,24647463
2013/08/15,24647463
2013/08/16,24647463
2013/08/17,24647463
2013/08/18,24647463
2013/08/19,24647463
2013/08/20,24647463
2013/08/21,23628646
2013/08/22,19553378
2013/08/23,19553378
2013/08/24,24859837
2013/08/25,34493099
2013/08/26,34493099
2013/08/27,34493099
2013/08/28,34493099
2013/08/29,34493099
2013/08/30,34493099
2013/08/31,34493099
2013/09/01,34493099
2013/09/02,31605662
2013/09/03,28357294
2013/09/04,44341980
2013/09/05,49540252
2013/09/06,49540252
2013/09/07,49540252
2013/09/08,49540252
2013/09/09,49540252
2013/09/10,49540252
2013/09/11,49540252
2013/09/12,47120689
2013/09/13,36122679
2013/09/14,36358418
2013/09/15,61818210
2013/09/16,61818210
2013/09/17,61818210
2013/09/18,61818210
2013/09/19,61818210
2013/09/20,61818210
2013/09/21,61818210
2013/09/22,61818210
2013/09/23,56511751
2013/09/24,46878489
2013/09/25,60054696
2013/09/26,83069140
2013/09/27,83069140
2013/09/28,83069140
2013/09/29,83069140
2013/09/30,83069140
2013/10/01,83069140
2013/10/02,83069140
2013/10/03,83069140
2013/10/04,67084454
2013/10/05,61886182
2013/10/06,77196147
2013/10/07,102348232
2013/10/08,102348232
2013/10/09,102348232
2013/10/10,102348232
2013/10/11,102348232
2013/10/12,102348232
2013/10/13,102348232
2013/10/14,102112493
2013/10/15,76652701
2013/10/16,107285558
2013/10/17,155102701
2013/10/18,155102701
2013/10/19,155102701
2013/10/20,155102701
2013/10/21,155102701
2013/10/22,155102701
2013/10/23,155102701
2013/10/24,155102701
2013/10/25,141926493
2013/10/26,224509940
2013/10/27,242109588
2013/10/28,242109588
2013/10/29,242109588
2013/10/30,242109588
2013/10/31,242109588
2013/11/01,242109588
2013/11/02,242109588
2013/11/03,242109588
2013/11/04,242109588
2013/11/05,248179103
2013/11/06,321648489
2013/11/07,321648489
2013/11/08,321648489
2013/11/09,321648489
2013/11/10,321648489
2013/11/11,321648489
2013/11/12,321648489
2013/11/13,321648489
2013/11/14,321648489
2013/11/15,291015632
2013/11/16,243198489
2013/11/17,274989760
2013/11/18,341751430
2013/11/19,341751430
2013/11/20,341751430
2013/11/21,341751430
2013/11/22,341751430
2013/11/23,341751430
2013/11/24,341751430
2013/11/25,236153541
2013/11/26,218553892
2013/11/27,218553892
2013/11/28,218553892
2013/11/29,243459826
2013/11/30,316479495
2013/12/01,316479495
2013/12/02,316479495
2013/12/03,316479495
2013/12/04,316479495
2013/12/05,295100016
2013/12/06,196478545
2013/12/07,196478545
2013/12/08,196478545
2013/12/09,196478545
2013/12/10,264505981
2013/12/11,397421124
2013/12/12,397421124
2013/12/13,397421124
2013/12/14,397421124
2013/12/15,397421124
2013/12/16,397421124
2013/12/17,365629853
2013/12/18,298868183
2013/12/19,298868183
2013/12/20,298868183
2013/12/21,458009793
2013/12/22,571440515
2013/12/23,571440515
2013/12/24,571440515
2013/12/25,571440515
2013/12/26,571440515
2013/12/27,571440515
2013/12/28,571440515
2013/12/29,546534582
2013/12/30,473514912
2013/12/31,473514912
2014/01/01,473514912
2014/01/02,698663355
2014/01/03,711073112
2014/01/04,711073112
2014/01/05,711073112
2014/01/06,711073112
2014/01/07,711073112
2014/01/08,711073112
2014/01/09,643045676
2014/01/10,510130533
2014/01/11,510130533
2014/01/12,510130533
2014/01/13,821913426
2014/01/14,881196089
2014/01/15,881196089
2014/01/16,881196089
2014/01/17,881196089
2014/01/18,881196089
2014/01/19,881196089
2014/01/20,722054478
2014/01/21,608623756
2014/01/22,608623756
2014/01/23,608623756
2014/01/24,760503995
2014/01/25,1012924675
2014/01/26,1012924675
2014/01/27,1012924675
2014/01/28,1012924675
2014/01/29,1012924675
2014/01/30,1012924675
2014/01/31,1012924675
2014/02/01,787776232
2014/02/02,775366475
2014/02/03,775366475
2014/02/04,775366475
2014/02/05,1050224278
2014/02/06,1202923058
2014/02/07,1202923058
2014/02/08,1202923058
2014/02/09,1202923058
2014/02/10,1202923058
2014/02/11,1202923058
2014/02/12,891140165
2014/02/13,831857502
2014/02/14,831857502
2014/02/15,831857502
2014/02/16,831857502
2014/02/17,1333469208
2014/02/18,1340026223
2014/02/19,1340026223
2014/02/20,1340026223
2014/02/21,1340026223
2014/02/22,1340026223
2014/02/23,1188145984
2014/02/24,935725304
2014/02/25,935725304
2014/02/26,935725304
2014/02/27,935725304
2014/02/28,1246578073
2014/03/01,1621875929
2014/03/02,1621875929
2014/03/03,1621875929
2014/03/04,1621875929
2014/03/05,1621875929
2014/03/06,1621875929
