Date,mining_profitability3var
2010/10/22,232382121
2010/10/23,20448199
2010/10/24,27946240
2010/10/25,16923503
2010/10/26,68082989
2010/10/27,104271245
2010/10/28,49538998
2010/10/29,34117328
2010/10/30,20991156
2010/10/31,328998889
2010/11/01,326286495
2010/11/02,26084319
2010/11/03,183811
2010/11/04,18875646
2010/11/05,43749755
2010/11/06,270041075
2010/11/07,469735771
2010/11/08,151059555
2010/11/09,1032027520
2010/11/10,562120081
2010/11/11,5829500
2010/11/12,2754961
2010/11/13,113828853
2010/11/14,89307350
2010/11/15,48547502
2010/11/16,21364761
2010/11/17,761357
2010/11/18,6996625
2010/11/19,107550669
2010/11/20,64113857
2010/11/21,26665899
2010/11/22,4471045
2010/11/23,4632823
2010/11/24,6867578
2010/11/25,12011791
2010/11/26,6592848
2010/11/27,11707543
2010/11/28,1119491
2010/11/29,1079389
2010/11/30,32348955
2010/12/01,31057224
2010/12/02,109496
2010/12/03,1352837
2010/12/04,787594
2010/12/05,4586280
2010/12/06,4002900
2010/12/07,282294
2010/12/08,1416805
2010/12/09,6689126
2010/12/10,39335209
2010/12/11,13736109
2010/12/12,3860661
2010/12/13,1770139
2010/12/14,5960766
2010/12/15,7279878
2010/12/16,1942408
2010/12/17,1783178
2010/12/18,390186
2010/12/19,1285318
2010/12/20,1672357
2010/12/21,2233770
2010/12/22,7217563
2010/12/23,7508703
2010/12/24,974766
2010/12/25,319405
2010/12/26,349508
2010/12/27,631630
2010/12/28,616583
2010/12/29,199524
2010/12/30,1521324
2010/12/31,620920
2011/01/01,273901
2011/01/02,335684
2011/01/03,3896260
2011/01/04,2030064
2011/01/05,826370
2011/01/06,934641
2011/01/07,3750804
2011/01/08,3760896
2011/01/09,1218686
2011/01/10,800196
2011/01/11,1002641
2011/01/12,944486
2011/01/13,412943
2011/01/14,1166967
2011/01/15,714825
2011/01/16,691506
2011/01/17,388139
2011/01/18,7122436
2011/01/19,4330238
2011/01/20,3958407
2011/01/21,1368326
2011/01/22,2892621
2011/01/23,2848958
2011/01/24,523478
2011/01/25,2535092
2011/01/26,2797032
2011/01/27,2033441
2011/01/28,2036086
2011/01/29,957076
2011/01/30,411752
2011/01/31,5120478
2011/02/01,7377665
2011/02/02,8222133
2011/02/03,8502954
2011/02/04,7380867
2011/02/05,5287210
2011/02/06,2631195
2011/02/07,6853412
2011/02/08,25574703
2011/02/09,25827830
2011/02/10,16087008
2011/02/11,881342
2011/02/12,356481
2011/02/13,472124
2011/02/14,36712
2011/02/15,2548803
2011/02/16,2156067
2011/02/17,6799310
2011/02/18,37116484
2011/02/19,44613631
2011/02/20,6891861
2011/02/21,4388092
2011/02/22,2214754
2011/02/23,2883953
2011/02/24,1686770
2011/02/25,1117122
2011/02/26,2753238
2011/02/27,21150392
2011/02/28,41215871
2011/03/01,3751548
2011/03/02,4191910
2011/03/03,2737611
2011/03/04,20144
2011/03/05,61862
2011/03/06,1189361
2011/03/07,4781681
2011/03/08,1348516
2011/03/09,833217
2011/03/10,4752405
2011/03/11,1944007
2011/03/12,1677942
2011/03/13,856021
2011/03/14,777153
2011/03/15,428765
2011/03/16,44503
2011/03/17,47482
2011/03/18,1248258
2011/03/19,1126659
2011/03/20,341785
2011/03/21,89524
2011/03/22,543002
2011/03/23,1966049
2011/03/24,1908844
2011/03/25,2421425
2011/03/26,2679724
2011/03/27,1874134
2011/03/28,488739
2011/03/29,476713
2011/03/30,468585
2011/03/31,166806
2011/04/01,437819
2011/04/02,450857
2011/04/03,103459
2011/04/04,240279
2011/04/05,295391
2011/04/06,1087986
2011/04/07,814053
2011/04/08,504661
2011/04/09,278877
2011/04/10,274062
2011/04/11,146025
2011/04/12,48213
2011/04/13,578053
2011/04/14,337044
2011/04/15,11760
2011/04/16,1291300
2011/04/17,1306101
2011/04/18,731732
2011/04/19,829638
2011/04/20,753912
2011/04/21,652092
2011/04/22,2465980
2011/04/23,4013395
2011/04/24,1041525
2011/04/25,866385
2011/04/26,363435
2011/04/27,344943
2011/04/28,3591642
2011/04/29,16056555
2011/04/30,10380746
2011/05/01,114298
2011/05/02,44344
2011/05/03,148058
2011/05/04,1008534
2011/05/05,840206
2011/05/06,18662
2011/05/07,31854
2011/05/08,3996470
2011/05/09,3074954
2011/05/10,16540132
2011/05/11,19178368
2011/05/12,22579221
2011/05/13,46183369
2011/05/14,49150286
2011/05/15,15989971
2011/05/16,17038348
2011/05/17,14744804
2011/05/18,5616989
2011/05/19,141518796
2011/05/20,100964153
2011/05/21,3480097
2011/05/22,538192
2011/05/23,6424633
2011/05/24,4019535
2011/05/25,972285
2011/05/26,2543289
2011/05/27,64198842
2011/05/28,38974435
2011/05/29,7344388
2011/05/30,1565106
2011/05/31,959780
2011/06/01,4657879
2011/06/02,2993715
2011/06/03,7608505
2011/06/04,54061433
2011/06/05,28939540
2011/06/06,4909859
2011/06/07,6249170
2011/06/08,41129107
2011/06/09,77540098
2011/06/10,14224932
2011/06/11,53688217
2011/06/12,59025974
2011/06/13,15401221
2011/06/14,11236634
2011/06/15,9828242
2011/06/16,65695746
2011/06/17,27666725
2011/06/18,1488715
2011/06/19,527939
2011/06/20,191689
2011/06/21,136346
2011/06/22,302788
2011/06/23,430689
2011/06/24,6397782
2011/06/25,11732248
2011/06/26,1478271
2011/06/27,761763
2011/06/28,131767
2011/06/29,73426
2011/06/30,18875
2011/07/01,884576
2011/07/02,916219
2011/07/03,35648
2011/07/04,12381
2011/07/05,1344563
2011/07/06,1038703
2011/07/07,555565
2011/07/08,912086
2011/07/09,1177961
2011/07/10,1051566
2011/07/11,244091
2011/07/12,175181
2011/07/13,330384
2011/07/14,895073
2011/07/15,891873
2011/07/16,312212
2011/07/17,188328
2011/07/18,150733
2011/07/19,654038
2011/07/20,442475
2011/07/21,300045
2011/07/22,86115
2011/07/23,9894
2011/07/24,56028
2011/07/25,58138
2011/07/26,33738
2011/07/27,146548
2011/07/28,296786
2011/07/29,98721
2011/07/30,100330
2011/07/31,25558
2011/08/01,390365
2011/08/02,570745
2011/08/03,241437
2011/08/04,576623
2011/08/05,204229
2011/08/06,504861
2011/08/07,737910
2011/08/08,46197
2011/08/09,222536
2011/08/10,98769
2011/08/11,2845
2011/08/12,4447
2011/08/13,6837
2011/08/14,221068
2011/08/15,169574
2011/08/16,341480
2011/08/17,345516
2011/08/18,196363
2011/08/19,315.143
2011/08/20,233704
2011/08/21,193715
2011/08/22,175307
2011/08/23,232921
2011/08/24,25211
2011/08/25,4882
2011/08/26,134546
2011/08/27,341515
2011/08/28,64005
2011/08/29,204943
2011/08/30,75573
2011/08/31,74410
2011/09/01,76012
2011/09/02,86338
2011/09/03,83027
2011/09/04,29514
2011/09/05,1177
2011/09/06,82521
2011/09/07,229546
2011/09/08,46189
2011/09/09,17219
2011/09/10,356418
2011/09/11,230142
2011/09/12,229245
2011/09/13,139500
2011/09/14,19964
2011/09/15,8319
2011/09/16,146225
2011/09/17,105846
2011/09/18,56513
2011/09/19,9385
2011/09/20,138749
2011/09/21,125788
2011/09/22,30189
2011/09/23,27681
2011/09/24,15696
2011/09/25,14337
2011/09/26,9867
2011/09/27,20710
2011/09/28,23532
2011/09/29,39397
2011/09/30,36571
2011/10/01,143884
2011/10/02,134166
2011/10/03,124862
2011/10/04,105581
2011/10/05,147741
2011/10/06,153870
2011/10/07,105381
2011/10/08,80127
2011/10/09,80023
2011/10/10,21052
2011/10/11,56498
2011/10/12,55502
2011/10/13,59149
2011/10/14,65336
2011/10/15,69101
2011/10/16,82942
2011/10/17,29654
2011/10/18,83115
2011/10/19,39814
2011/10/20,5678
2011/10/21,4109
2011/10/22,15353
2011/10/23,77154
2011/10/24,38301
2011/10/25,40626
2011/10/26,32314
2011/10/27,299.547
2011/10/28,36386
2011/10/29,45485
2011/10/30,22740
2011/10/31,41968
2011/11/01,21780
2011/11/02,5512
2011/11/03,50467
2011/11/04,47423
2011/11/05,53325
2011/11/06,46614
2011/11/07,1122
2011/11/08,14670
2011/11/09,8334
2011/11/10,44023
2011/11/11,20414
2011/11/12,62955
2011/11/13,38227
2011/11/14,56225
2011/11/15,40931
2011/11/16,13723
2011/11/17,2144
2011/11/18,7685
2011/11/19,34319
2011/11/20,67978
2011/11/21,84131
2011/11/22,63896
2011/11/23,34359
2011/11/24,5410
2011/11/25,31928
2011/11/26,28102
2011/11/27,18511
2011/11/28,12920
2011/11/29,24261
2011/11/30,105779
2011/12/01,73533
2011/12/02,65926
2011/12/03,58412
2011/12/04,58484
2011/12/05,40904
2011/12/06,34075
2011/12/07,27349
2011/12/08,62840
2011/12/09,63261
2011/12/10,55303
2011/12/11,87014
2011/12/12,89814
2011/12/13,54287
2011/12/14,18259
2011/12/15,73055
2011/12/16,59718
2011/12/17,107242
2011/12/18,47449
2011/12/19,54123
2011/12/20,42594
2011/12/21,33979
2011/12/22,54914
2011/12/23,19133
2011/12/24,25972
2011/12/25,92773
2011/12/26,41454
2011/12/27,134189
2011/12/28,78806
2011/12/29,78726
2011/12/30,103215
2011/12/31,105078
2012/01/01,64704
2012/01/02,110484
2012/01/03,8908
2012/01/04,17938
2012/01/05,428084
2012/01/06,598391
2012/01/07,31831
2012/01/08,23996
2012/01/09,70648
2012/01/10,171264
2012/01/11,130448
2012/01/12,114560
2012/01/13,26618
2012/01/14,13591
2012/01/15,24148
2012/01/16,288751
2012/01/17,496282
2012/01/18,941657
2012/01/19,371245
2012/01/20,447336
2012/01/21,37338
2012/01/22,163493
2012/01/23,128778
2012/01/24,118671
2012/01/25,90267
2012/01/26,14270
2012/01/27,33906
2012/01/28,21000
2012/01/29,66279
2012/01/30,50656
2012/01/31,109831
2012/02/01,51129
2012/02/02,246805
2012/02/03,111874
2012/02/04,94834
2012/02/05,41922
2012/02/06,55292
2012/02/07,2289
2012/02/08,24422
2012/02/09,31506
2012/02/10,26211
2012/02/11,50751
2012/02/12,55927
2012/02/13,163625
2012/02/14,50712
2012/02/15,44008
2012/02/16,80425
2012/02/17,24065
2012/02/18,24046
2012/02/19,46111
2012/02/20,29560
2012/02/21,14472
2012/02/22,36568
2012/02/23,19482
2012/02/24,20670
2012/02/25,9468
2012/02/26,27048
2012/02/27,15883
2012/02/28,28636
2012/02/29,2861
2012/03/01,18168
2012/03/02,47415
2012/03/03,22525
2012/03/04,22270
2012/03/05,27347
2012/03/06,19407
2012/03/07,32401
2012/03/08,31174
2012/03/09,15727
2012/03/10,28205
2012/03/11,31037
2012/03/12,30327
2012/03/13,18315
2012/03/14,5261
2012/03/15,5222
2012/03/16,76258
2012/03/17,38154
2012/03/18,49192
2012/03/19,70525
2012/03/20,27700
2012/03/21,21924
2012/03/22,12801
2012/03/23,9071
2012/03/24,74200
2012/03/25,130913
2012/03/26,125916
2012/03/27,37848
2012/03/28,9138
2012/03/29,21266
2012/03/30,12649
2012/03/31,13201
2012/04/01,20784
2012/04/02,49717
2012/04/03,62328
2012/04/04,62873
2012/04/05,16003
2012/04/06,37454
2012/04/07,46988
2012/04/08,37883
2012/04/09,20145
2012/04/10,17958
2012/04/11,12522
2012/04/12,16659
2012/04/13,10651
2012/04/14,61145
2012/04/15,63459
2012/04/16,134267
2012/04/17,132518
2012/04/18,61381
2012/04/19,37166
2012/04/20,22628
2012/04/21,24025
2012/04/22,25883
2012/04/23,56446
2012/04/24,34924
2012/04/25,36748
2012/04/26,45265
2012/04/27,44404
2012/04/28,12203
2012/04/29,15999
2012/04/30,11492
2012/05/01,30257
2012/05/02,16506
2012/05/03,18973
2012/05/04,19641
2012/05/05,8147
2012/05/06,15895
2012/05/07,15041
2012/05/08,4348
2012/05/09,15683
2012/05/10,122188
2012/05/11,147505
2012/05/12,164848
2012/05/13,106135
2012/05/14,34207
2012/05/15,7877
2012/05/16,11229
2012/05/17,12460
2012/05/18,19336
2012/05/19,20981
2012/05/20,14012
2012/05/21,25085
2012/05/22,6611
2012/05/23,38350
2012/05/24,17752
2012/05/25,18078
2012/05/26,44839
2012/05/27,7067
2012/05/28,14659
2012/05/29,10366
2012/05/30,17506
2012/05/31,18890
2012/06/01,47707
2012/06/02,47732
2012/06/03,43627
2012/06/04,10771
2012/06/05,25767
2012/06/06,9087
2012/06/07,8987
2012/06/08,7537
2012/06/09,17515
2012/06/10,14840
2012/06/11,111195
2012/06/12,177619
2012/06/13,177390
2012/06/14,66920
2012/06/15,56339
2012/06/16,8921
2012/06/17,8923
2012/06/18,26244
2012/06/19,248275
2012/06/20,311330
2012/06/21,230950
2012/06/22,41071
2012/06/23,6951
2012/06/24,141062
2012/06/25,108403
2012/06/26,93388
2012/06/27,7009
2012/06/28,10940
2012/06/29,16726
2012/06/30,18705
2012/07/01,17721
2012/07/02,14382
2012/07/03,5514
2012/07/04,52422
2012/07/05,51984
2012/07/06,31425
2012/07/07,12136
2012/07/08,20860
2012/07/09,22325
2012/07/10,29314
2012/07/11,10158
2012/07/12,103052
2012/07/13,134753
2012/07/14,14259
2012/07/15,69729
2012/07/16,111338
2012/07/17,232138
2012/07/18,30374
2012/07/19,92647
2012/07/20,63326
2012/07/21,64181
2012/07/22,27391
2012/07/23,53550
2012/07/24,59902
2012/07/25,38285
2012/07/26,1696
2012/07/27,46620
2012/07/28,157925
2012/07/29,262703
2012/07/30,269139
2012/07/31,315021
2012/08/01,67679
2012/08/02,306553
2012/08/03,87893
2012/08/04,15114
2012/08/05,25554
2012/08/06,26319
2012/08/07,173233
2012/08/08,84234
2012/08/09,34964
2012/08/10,19239
2012/08/11,31061
2012/08/12,40371
2012/08/13,29636
2012/08/14,9073
2012/08/15,55613
2012/08/16,58680
2012/08/17,46164
2012/08/18,25379
2012/08/19,34673
2012/08/20,600861
2012/08/21,323139
2012/08/22,111956
2012/08/23,22694
2012/08/24,25794
2012/08/25,13889
2012/08/26,43880
2012/08/27,84059
2012/08/28,94850
2012/08/29,73443
2012/08/30,33300
2012/08/31,42928
2012/09/01,1540
2012/09/02,14655
2012/09/03,41200
2012/09/04,98805
2012/09/05,101494
2012/09/06,34563
2012/09/07,26030
2012/09/08,25389
2012/09/09,62961
2012/09/10,63963
2012/09/11,60404
2012/09/12,99108
2012/09/13,134020
2012/09/14,120607
2012/09/15,78327
2012/09/16,16438
2012/09/17,15829
2012/09/18,17655
2012/09/19,14408
2012/09/20,41196
2012/09/21,43706
2012/09/22,113995
2012/09/23,84980
2012/09/24,54447
2012/09/25,77718
2012/09/26,63703
2012/09/27,179511
2012/09/28,87393
2012/09/29,87518
2012/09/30,34355
2012/10/01,81301
2012/10/02,102307
2012/10/03,120730
2012/10/04,77513
2012/10/05,16076
2012/10/06,32649
2012/10/07,191785
2012/10/08,223377
2012/10/09,179507
2012/10/10,127133
2012/10/11,19071
2012/10/12,15596
2012/10/13,18645
2012/10/14,50926
2012/10/15,103762
2012/10/16,103375
2012/10/17,69963
2012/10/18,33069
2012/10/19,109265
2012/10/20,175160
2012/10/21,150598
2012/10/22,47423
2012/10/23,60161
2012/10/24,127600
2012/10/25,126447
2012/10/26,57623
2012/10/27,39696
2012/10/28,34555
2012/10/29,12822
2012/10/30,30691
2012/10/31,17969
2012/11/01,17553
2012/11/02,6734
2012/11/03,1261
2012/11/04,503.635
2012/11/05,5697
2012/11/06,18920
2012/11/07,39539
2012/11/08,42364
2012/11/09,25216
2012/11/10,20345
2012/11/11,27892
2012/11/12,29409
2012/11/13,35604
2012/11/14,31349
2012/11/15,15387
2012/11/16,33719
2012/11/17,24197
2012/11/18,14926
2012/11/19,63576
2012/11/20,64644
2012/11/21,41981
2012/11/22,11518
2012/11/23,114420
2012/11/24,126983
2012/11/25,87658
2012/11/26,6316
2012/11/27,2951
2012/11/28,39780
2012/11/29,578010
2012/11/30,477830
2012/12/01,27219
2012/12/02,30797
2012/12/03,20717
2012/12/04,4908
2012/12/05,24709
2012/12/06,30949
2012/12/07,1539
2012/12/08,1508
2012/12/09,882.089
2012/12/10,8286
2012/12/11,8728
2012/12/12,11009
2012/12/13,8922
2012/12/14,9542
2012/12/15,18720
2012/12/16,21156
2012/12/17,21787
2012/12/18,22611
2012/12/19,14755
2012/12/20,8164
2012/12/21,13148
2012/12/22,37857
2012/12/23,87398
2012/12/24,88030
2012/12/25,42461
2012/12/26,50702
2012/12/27,49678
2012/12/28,10398
2012/12/29,5284
2012/12/30,20178
2012/12/31,32480
2013/01/01,28741
2013/01/02,4214
2013/01/03,334.581
2013/01/04,321.028
2013/01/05,8409
2013/01/06,10474
2013/01/07,24163
2013/01/08,72935
2013/01/09,66099
2013/01/10,35757
2013/01/11,18308
2013/01/12,24685
2013/01/13,25594
2013/01/14,1568
2013/01/15,37721
2013/01/16,44535
2013/01/17,39085
2013/01/18,43577
2013/01/19,87662
2013/01/20,24235
2013/01/21,33606
2013/01/22,49391
2013/01/23,38582
2013/01/24,65921
2013/01/25,68744
2013/01/26,54816
2013/01/27,49914
2013/01/28,24737
2013/01/29,34197
2013/01/30,26611
2013/01/31,46517
2013/02/01,87791
2013/02/02,85876
2013/02/03,166075
2013/02/04,137689
2013/02/05,147222
2013/02/06,7782
2013/02/07,34304
2013/02/08,42912
2013/02/09,1091
2013/02/10,21198
2013/02/11,12968
2013/02/12,8396
2013/02/13,100274
2013/02/14,93615
2013/02/15,126264
2013/02/16,122620
2013/02/17,19302
2013/02/18,143317
2013/02/19,94355
2013/02/20,238229
2013/02/21,112279
2013/02/22,93796
2013/02/23,31151
2013/02/24,28522
2013/02/25,92543
2013/02/26,89958
2013/02/27,51353
2013/02/28,15498
2013/03/01,3099
2013/03/02,26484
2013/03/03,19781
2013/03/04,12093
2013/03/05,13811
2013/03/06,141335
2013/03/07,279254
2013/03/08,22453
2013/03/09,23003
2013/03/10,40185
2013/03/11,35606
2013/03/12,39336
2013/03/13,26586
2013/03/14,14118
2013/03/15,58566
2013/03/16,35698
2013/03/17,35007
2013/03/18,15546
2013/03/19,16442
2013/03/20,1001487
2013/03/21,817315
2013/03/22,13200
2013/03/23,19211
2013/03/24,646536
2013/03/25,635913
2013/03/26,63508
2013/03/27,153855
2013/03/28,750849
2013/03/29,458829
2013/03/30,182483
2013/03/31,45484
2013/04/01,63668
2013/04/02,188088
2013/04/03,444283
2013/04/04,151935
2013/04/05,287665
2013/04/06,272504
2013/04/07,175922
2013/04/08,243197
2013/04/09,2939259
2013/04/10,1807540
2013/04/11,7494618
2013/04/12,7005642
2013/04/13,93226
2013/04/14,117548
2013/04/15,134008
2013/04/16,175509
2013/04/17,178404
2013/04/18,2712
2013/04/19,353065
2013/04/20,694658
2013/04/21,80457
2013/04/22,118061
2013/04/23,165424
2013/04/24,348981
2013/04/25,390464
2013/04/26,317716
2013/04/27,752682
2013/04/28,304577
2013/04/29,305628
2013/04/30,324289
2013/05/01,179057
2013/05/02,229313
2013/05/03,305019
2013/05/04,62398
2013/05/05,246468
2013/05/06,117018
2013/05/07,126831
2013/05/08,7536
2013/05/09,7618
2013/05/10,31843
2013/05/11,40714
2013/05/12,97657
2013/05/13,120838
2013/05/14,59816
2013/05/15,68357
2013/05/16,28874
2013/05/17,70261
2013/05/18,12520
2013/05/19,18037
2013/05/20,43800
2013/05/21,158062
2013/05/22,147067
2013/05/23,58595
2013/05/24,56465
2013/05/25,7718
2013/05/26,18444
2013/05/27,14756
2013/05/28,8512
2013/05/29,8345
2013/05/30,20025
2013/05/31,41165
2013/06/01,107198
2013/06/02,176339
2013/06/03,161443
2013/06/04,17331
2013/06/05,293898
2013/06/06,332782
2013/06/07,14774
2013/06/08,2140
2013/06/09,95970
2013/06/10,85570
2013/06/11,52350
2013/06/12,23622
2013/06/13,44288
2013/06/14,33080
2013/06/15,9205
2013/06/16,11209
2013/06/17,159538
2013/06/18,130425
2013/06/19,70651
2013/06/20,34389
2013/06/21,1113
2013/06/22,9577
2013/06/23,34411
2013/06/24,9607
2013/06/25,926.747
2013/06/26,335.062
2013/06/27,1321
2013/06/28,12894
2013/06/29,22974
2013/06/30,29958
2013/07/01,19132
2013/07/02,1822
2013/07/03,5334
2013/07/04,21886
2013/07/05,23929
2013/07/06,5887
2013/07/07,11798
2013/07/08,7818
2013/07/09,7660
2013/07/10,9531
2013/07/11,27866
2013/07/12,40359
2013/07/13,29397
2013/07/14,25983
2013/07/15,3151
2013/07/16,282.576
2013/07/17,9509
2013/07/18,21685
2013/07/19,22899
2013/07/20,2242
2013/07/21,1703
2013/07/22,28609
2013/07/23,43031
2013/07/24,15528
2013/07/25,14926
2013/07/26,6031
2013/07/27,5865
2013/07/28,8351
2013/07/29,14337
2013/07/30,16537
2013/07/31,1076
2013/08/01,4047
2013/08/02,4923
2013/08/03,19214
2013/08/04,21051
2013/08/05,1217
2013/08/06,1289
2013/08/07,1264
2013/08/08,1435
2013/08/09,7455
2013/08/10,8154
2013/08/11,4476
2013/08/12,1996
2013/08/13,3363
2013/08/14,14232
2013/08/15,6268
2013/08/16,357.074
2013/08/17,328.445
2013/08/18,308.202
2013/08/19,451.046
2013/08/20,1470
2013/08/21,1696
2013/08/22,2568
2013/08/23,5110
2013/08/24,8968
2013/08/25,5483
2013/08/26,2704
2013/08/27,1264
2013/08/28,2617
2013/08/29,2182
2013/08/30,1490
2013/08/31,2589
2013/09/01,1363
2013/09/02,1433
2013/09/03,300.26
2013/09/04,18960
2013/09/05,16956
2013/09/06,743.831
2013/09/07,2901
2013/09/08,1868
2013/09/09,4605
2013/09/10,1101
2013/09/11,931.627
2013/09/12,471.427
2013/09/13,104.83
2013/09/14,97.372
2013/09/15,11045
2013/09/16,12482
2013/09/17,3936
2013/09/18,3552
2013/09/19,1005
2013/09/20,528.35
2013/09/21,154.186
2013/09/22,155.851
2013/09/23,30.699
2013/09/24,29.615
2013/09/25,789.745
2013/09/26,5968
2013/09/27,2519
2013/09/28,1299
2013/09/29,225.519
2013/09/30,206.226
2013/10/01,62.645
2013/10/02,28.8
2013/10/03,676.499
2013/10/04,394.898
2013/10/05,1375
2013/10/06,2653
2013/10/07,3805
2013/10/08,37.436
2013/10/09,41.848
2013/10/10,93.411
2013/10/11,89.341
2013/10/12,220.759
2013/10/13,276.363
2013/10/14,225.448
2013/10/15,252.821
2013/10/16,1739
2013/10/17,2784
2013/10/18,468.342
2013/10/19,692.8
2013/10/20,52.472
2013/10/21,148.455
2013/10/22,834.52
2013/10/23,445.552
2013/10/24,29.226
2013/10/25,244.513
2013/10/26,4471
2013/10/27,2836
2013/10/28,350.272
2013/10/29,22.576
2013/10/30,228.234
2013/10/31,101.707
2013/11/01,22.442
2013/11/02,118.451
2013/11/03,116.14
2013/11/04,152.685
2013/11/05,90.073
2013/11/06,130.928
2013/11/07,142.855
2013/11/08,379.076
2013/11/09,2073
2013/11/10,878.349
2013/11/11,621.257
2013/11/12,315.571
2013/11/13,242.447
2013/11/14,1759
2013/11/15,1951
2013/11/16,22.186
2013/11/17,12.747
2013/11/18,34.254
2013/11/19,2594
2013/11/20,2562
2013/11/21,2196
2013/11/22,5913
2013/11/23,3192
2013/11/24,83.845
2013/11/25,84.161
2013/11/26,43.66
2013/11/27,9284
2013/11/28,8413
2013/11/29,898.893
2013/11/30,1445
2013/12/01,5041
2013/12/02,10008
2013/12/03,6739
2013/12/04,6460
2013/12/05,1932
2013/12/06,176.739
2013/12/07,9871
2013/12/08,8440
2013/12/09,497.909
2013/12/10,523.126
2013/12/11,1945
2013/12/12,3358
2013/12/13,223.927
2013/12/14,536.706
2013/12/15,1550
2013/12/16,1412
2013/12/17,1368
2013/12/18,4661
2013/12/19,1017
2013/12/20,472.586
2013/12/21,703.688
2013/12/22,214.784
2013/12/23,8.089
2013/12/24,1.904
2013/12/25,7.229
2013/12/26,543.819
2013/12/27,586.477
2013/12/28,485.931
2013/12/29,531.925
2013/12/30,467.028
2013/12/31,46.233
2014/01/01,170.391
2014/01/02,3059
2014/01/03,2718
2014/01/04,1137
2014/01/05,1258
2014/01/06,1353
2014/01/07,421.706
2014/01/08,199.822
2014/01/09,103.574
2014/01/10,498.337
2014/01/11,631.127
2014/01/12,687.555
2014/01/13,3590
2014/01/14,3040
2014/01/15,581.232
2014/01/16,189.444
2014/01/17,564.906
2014/01/18,411.893
2014/01/19,411.68
2014/01/20,304.055
2014/01/21,537.045
2014/01/22,508.675
2014/01/23,282.569
2014/01/24,352.54
2014/01/25,183.384
2014/01/26,112.034
2014/01/27,122.899
2014/01/28,366.293
2014/01/29,374.921
2014/01/30,324.344
2014/01/31,123.746
2014/02/01,87.393
2014/02/02,6.375
2014/02/03,71.073
2014/02/04,71.74
2014/02/05,113.426
2014/02/06,125.516
2014/02/07,310.271
2014/02/08,277.192
2014/02/09,173.211
2014/02/10,211.164
2014/02/11,145.691
2014/02/12,33.339
2014/02/13,94.216
2014/02/14,111.639
2014/02/15,8.216
2014/02/16,18.829
2014/02/17,172.956
2014/02/18,152.773
2014/02/19,50.487
2014/02/20,26.125
2014/02/21,103.449
2014/02/22,93.149
2014/02/23,92.582
2014/02/24,23.605
2014/02/25,113.654
2014/02/26,144.725
2014/02/27,132.351
2014/02/28,51.607
2014/03/01,118.6
2014/03/02,41.774
2014/03/03,42.004
2014/03/04,81.682
2014/03/05,18.871
2014/03/06,19.869
2014/03/07,40.482
2014/03/08,54.23
2014/03/09,14.511
2014/03/10,34.747
2014/03/11,38.665
2014/03/12,44.277
2014/03/13,78.081
2014/03/14,95.051
2014/03/15,13.073
2014/03/16,22.873
2014/03/17,30.383
2014/03/18,32.41
2014/03/19,19.117
2014/03/20,10.503
2014/03/21,4.694
2014/03/22,27.033
2014/03/23,24.459
2014/03/24,16.624
2014/03/25,62.059
2014/03/26,26.656
2014/03/27,7.108
2014/03/28,26.866
2014/03/29,21.199
