Date,transactions30trx
2018/09/01,0.149
2018/09/02,0.145
2018/09/03,0.141
2018/09/04,0.14
2018/09/05,0.142
2018/09/06,0.147
2018/09/07,0.152
2018/09/08,0.154
2018/09/09,0.151
2018/09/10,0.148
2018/09/11,0.147
2018/09/12,0.148
2018/09/13,0.149
2018/09/14,0.15
2018/09/15,0.149
2018/09/16,0.142
2018/09/17,0.138
2018/09/18,0.137
2018/09/19,0.139
2018/09/20,0.144
2018/09/21,0.154
2018/09/22,0.162
2018/09/23,0.164
2018/09/24,0.167
2018/09/25,0.172
2018/09/26,0.177
2018/09/27,0.184
2018/09/28,0.191
2018/09/29,0.195
2018/09/30,0.195
2018/10/01,0.195
2018/10/02,0.197
2018/10/03,0.198
2018/10/04,0.2
2018/10/05,0.202
2018/10/06,0.201
2018/10/07,0.197
2018/10/08,0.195
2018/10/09,0.193
2018/10/10,0.191
2018/10/11,0.193
2018/10/12,0.194
2018/10/13,0.191
2018/10/14,0.182
2018/10/15,0.177
2018/10/16,0.176
2018/10/17,0.176
2018/10/18,0.178
2018/10/19,0.181
2018/10/20,0.181
2018/10/21,0.178
2018/10/22,0.176
2018/10/23,0.175
2018/10/24,0.176
2018/10/25,0.178
2018/10/26,0.18
2018/10/27,0.18
2018/10/28,0.176
2018/10/29,0.176
2018/10/30,0.181
2018/10/31,0.188
2018/11/01,0.199
2018/11/02,0.211
2018/11/03,0.222
2018/11/04,0.226
2018/11/05,0.235
2018/11/06,0.245
2018/11/07,0.257
2018/11/08,0.268
2018/11/09,0.28
2018/11/10,0.288
2018/11/11,0.292
2018/11/12,0.299
2018/11/13,0.305
2018/11/14,0.313
2018/11/15,0.321
2018/11/16,0.329
2018/11/17,0.333
2018/11/18,0.332
2018/11/19,0.33
2018/11/20,0.33
2018/11/21,0.326
2018/11/22,0.322
2018/11/23,0.317
2018/11/24,0.31
2018/11/25,0.3
2018/11/26,0.288
2018/11/27,0.278
2018/11/28,0.266
2018/11/29,0.253
2018/11/30,0.24
2018/12/01,0.225
2018/12/02,0.207
2018/12/03,0.188
2018/12/04,0.173
2018/12/05,0.158
2018/12/06,0.148
2018/12/07,0.137
2018/12/08,0.124
2018/12/09,0.111
2018/12/10,0.099
2018/12/11,0.087
2018/12/12,0.077
2018/12/13,0.07
2018/12/14,0.065
2018/12/15,0.061
2018/12/16,0.054
2018/12/17,0.052
2018/12/18,0.051
2018/12/19,0.054
2018/12/20,0.06
2018/12/21,0.066
2018/12/22,0.069
2018/12/23,0.071
2018/12/24,0.073
2018/12/25,0.074
2018/12/26,0.077
2018/12/27,0.083
2018/12/28,0.092
2018/12/29,0.099
2018/12/30,0.104
2018/12/31,0.107
2019/01/01,0.106
2019/01/02,0.105
2019/01/03,0.106
2019/01/04,0.108
2019/01/05,0.109
2019/01/06,0.108
2019/01/07,0.109
2019/01/08,0.114
2019/01/09,0.123
2019/01/10,0.135
2019/01/11,0.148
2019/01/12,0.159
2019/01/13,0.168
2019/01/14,0.179
2019/01/15,0.19
2019/01/16,0.201
2019/01/17,0.21
2019/01/18,0.22
2019/01/19,0.226
2019/01/20,0.232
2019/01/21,0.238
2019/01/22,0.243
2019/01/23,0.247
2019/01/24,0.25
2019/01/25,0.254
2019/01/26,0.255
2019/01/27,0.253
2019/01/28,0.252
2019/01/29,0.254
2019/01/30,0.257
2019/01/31,0.264
2019/02/01,0.273
2019/02/02,0.281
2019/02/03,0.287
2019/02/04,0.293
2019/02/05,0.303
2019/02/06,0.313
2019/02/07,0.325
2019/02/08,0.336
2019/02/09,0.343
2019/02/10,0.346
2019/02/11,0.348
2019/02/12,0.343
2019/02/13,0.342
2019/02/14,0.343
2019/02/15,0.34
2019/02/16,0.338
2019/02/17,0.336
2019/02/18,0.334
2019/02/19,0.335
2019/02/20,0.333
2019/02/21,0.327
2019/02/22,0.324
2019/02/23,0.32
2019/02/24,0.315
2019/02/25,0.311
2019/02/26,0.31
2019/02/27,0.309
2019/02/28,0.311
2019/03/01,0.314
2019/03/02,0.315
2019/03/03,0.316
2019/03/04,0.314
2019/03/05,0.306
2019/03/06,0.294
2019/03/07,0.278
2019/03/08,0.26
2019/03/09,0.236
2019/03/10,0.205
2019/03/11,0.177
2019/03/12,0.149
2019/03/13,0.123
2019/03/14,0.099
2019/03/15,0.077
2019/03/16,0.054
2019/03/17,0.027
2019/03/18,0.003
2019/03/19,-0.017
2019/03/20,-0.033
2019/03/21,-0.048
2019/03/22,-0.06
2019/03/23,-0.074
2019/03/24,-0.092
2019/03/25,-0.105
2019/03/26,-0.11
2019/03/27,-0.105
2019/03/28,-0.093
2019/03/29,-0.077
2019/03/30,-0.057
2019/03/31,-0.033
2019/04/01,-0.008
2019/04/02,0.021
2019/04/03,0.048
2019/04/04,0.075
2019/04/05,0.102
2019/04/06,0.127
2019/04/07,0.15
2019/04/08,0.172
2019/04/09,0.191
2019/04/10,0.212
2019/04/11,0.234
2019/04/12,0.254
2019/04/13,0.273
2019/04/14,0.286
2019/04/15,0.299
2019/04/16,0.309
2019/04/17,0.317
2019/04/18,0.324
2019/04/19,0.33
2019/04/20,0.33
2019/04/21,0.333
2019/04/22,0.332
2019/04/23,0.326
2019/04/24,0.324
2019/04/25,0.323
2019/04/26,0.323
2019/04/27,0.321
2019/04/28,0.32
2019/04/29,0.318
2019/04/30,0.314
2019/05/01,0.316
2019/05/02,0.322
2019/05/03,0.328
2019/05/04,0.33
2019/05/05,0.327
2019/05/06,0.324
2019/05/07,0.317
2019/05/08,0.311
2019/05/09,0.305
2019/05/10,0.294
2019/05/11,0.282
2019/05/12,0.268
2019/05/13,0.257
2019/05/14,0.247
2019/05/15,0.238
2019/05/16,0.229
2019/05/17,0.22
2019/05/18,0.212
2019/05/19,0.202
2019/05/20,0.193
2019/05/21,0.187
2019/05/22,0.182
2019/05/23,0.18
2019/05/24,0.177
2019/05/25,0.171
2019/05/26,0.166
2019/05/27,0.163
2019/05/28,0.162
2019/05/29,0.162
2019/05/30,0.162
2019/05/31,0.156
2019/06/01,0.147
2019/06/02,0.134
2019/06/03,0.117
2019/06/04,0.102
2019/06/05,0.091
2019/06/06,0.08
2019/06/07,0.07
2019/06/08,0.056
2019/06/09,0.04
2019/06/10,0.025
2019/06/11,0.012
2019/06/12,-0.002
2019/06/13,-0.013
2019/06/14,-0.021
2019/06/15,-0.03
2019/06/16,-0.041
2019/06/17,-0.053
2019/06/18,-0.06
2019/06/19,-0.061
2019/06/20,-0.064
2019/06/21,-0.067
2019/06/22,-0.069
2019/06/23,-0.068
2019/06/24,-0.064
2019/06/25,-0.06
2019/06/26,-0.053
2019/06/27,-0.046
2019/06/28,-0.036
2019/06/29,-0.028
2019/06/30,-0.023
2019/07/01,-0.019
2019/07/02,-0.015
2019/07/03,-0.009
2019/07/04,-0.002
2019/07/05,0.005
2019/07/06,0.01
2019/07/07,0.01
2019/07/08,0.013
2019/07/09,0.015
2019/07/10,0.013
2019/07/11,0.01
2019/07/12,0.007
2019/07/13,0
2019/07/14,-0.009
2019/07/15,-0.017
2019/07/16,-0.023
2019/07/17,-0.03
2019/07/18,-0.038
2019/07/19,-0.049
2019/07/20,-0.06
2019/07/21,-0.073
2019/07/22,-0.086
2019/07/23,-0.099
2019/07/24,-0.112
2019/07/25,-0.123
2019/07/26,-0.134
2019/07/27,-0.146
2019/07/28,-0.161
2019/07/29,-0.172
2019/07/30,-0.181
2019/07/31,-0.186
2019/08/01,-0.189
2019/08/02,-0.189
2019/08/03,-0.189
2019/08/04,-0.191
2019/08/05,-0.19
2019/08/06,-0.186
2019/08/07,-0.179
2019/08/08,-0.172
2019/08/09,-0.164
2019/08/10,-0.159
2019/08/11,-0.159
2019/08/12,-0.16
2019/08/13,-0.157
2019/08/14,-0.152
2019/08/15,-0.144
2019/08/16,-0.138
2019/08/17,-0.136
2019/08/18,-0.137
2019/08/19,-0.138
2019/08/20,-0.137
2019/08/21,-0.137
2019/08/22,-0.137
2019/08/23,-0.135
2019/08/24,-0.135
2019/08/25,-0.137
2019/08/26,-0.138
2019/08/27,-0.139
2019/08/28,-0.137
2019/08/29,-0.134
2019/08/30,-0.128
2019/08/31,-0.121
2019/09/01,-0.118
2019/09/02,-0.115
2019/09/03,-0.108
2019/09/04,-0.102
2019/09/05,-0.094
2019/09/06,-0.083
2019/09/07,-0.076
2019/09/08,-0.072
2019/09/09,-0.069
2019/09/10,-0.065
2019/09/11,-0.061
2019/09/12,-0.056
2019/09/13,-0.054
2019/09/14,-0.053
2019/09/15,-0.057
2019/09/16,-0.058
2019/09/17,-0.057
2019/09/18,-0.053
2019/09/19,-0.048
2019/09/20,-0.042
2019/09/21,-0.037
2019/09/22,-0.033
2019/09/23,-0.032
2019/09/24,-0.029
2019/09/25,-0.025
2019/09/26,-0.02
2019/09/27,-0.017
2019/09/28,-0.015
2019/09/29,-0.018
2019/09/30,-0.021
2019/10/01,-0.023
2019/10/02,-0.024
2019/10/03,-0.025
2019/10/04,-0.025
2019/10/05,-0.024
2019/10/06,-0.028
2019/10/07,-0.031
2019/10/08,-0.032
2019/10/09,-0.034
2019/10/10,-0.034
2019/10/11,-0.032
2019/10/12,-0.032
2019/10/13,-0.036
2019/10/14,-0.041
2019/10/15,-0.043
2019/10/16,-0.043
2019/10/17,-0.043
2019/10/18,-0.041
2019/10/19,-0.04
2019/10/20,-0.043
2019/10/21,-0.042
2019/10/22,-0.04
2019/10/23,-0.036
2019/10/24,-0.034
2019/10/25,-0.032
2019/10/26,-0.031
2019/10/27,-0.036
2019/10/28,-0.041
2019/10/29,-0.046
2019/10/30,-0.051
2019/10/31,-0.057
2019/11/01,-0.062
2019/11/02,-0.068
2019/11/03,-0.075
2019/11/04,-0.082
2019/11/05,-0.085
2019/11/06,-0.088
2019/11/07,-0.089
2019/11/08,-0.089
2019/11/09,-0.09
2019/11/10,-0.092
2019/11/11,-0.092
2019/11/12,-0.093
2019/11/13,-0.093
2019/11/14,-0.089
2019/11/15,-0.085
2019/11/16,-0.083
2019/11/17,-0.086
2019/11/18,-0.089
2019/11/19,-0.089
2019/11/20,-0.088
2019/11/21,-0.086
2019/11/22,-0.084
2019/11/23,-0.083
2019/11/24,-0.085
2019/11/25,-0.089
2019/11/26,-0.091
2019/11/27,-0.092
2019/11/28,-0.092
2019/11/29,-0.092
2019/11/30,-0.094
2019/12/01,-0.098
2019/12/02,-0.1
2019/12/03,-0.099
2019/12/04,-0.096
2019/12/05,-0.092
2019/12/06,-0.088
2019/12/07,-0.086
2019/12/08,-0.086
2019/12/09,-0.086
2019/12/10,-0.084
2019/12/11,-0.084
2019/12/12,-0.082
2019/12/13,-0.079
2019/12/14,-0.078
2019/12/15,-0.08
2019/12/16,-0.08
2019/12/17,-0.078
2019/12/18,-0.075
2019/12/19,-0.072
2019/12/20,-0.066
2019/12/21,-0.061
2019/12/22,-0.058
2019/12/23,-0.056
2019/12/24,-0.056
2019/12/25,-0.06
2019/12/26,-0.064
2019/12/27,-0.066
2019/12/28,-0.068
2019/12/29,-0.071
2019/12/30,-0.072
2019/12/31,-0.073
2020/01/01,-0.078
2020/01/02,-0.082
2020/01/03,-0.084
2020/01/04,-0.087
2020/01/05,-0.09
2020/01/06,-0.092
2020/01/07,-0.089
2020/01/08,-0.085
2020/01/09,-0.08
2020/01/10,-0.072
2020/01/11,-0.065
2020/01/12,-0.061
2020/01/13,-0.057
2020/01/14,-0.051
2020/01/15,-0.042
2020/01/16,-0.033
2020/01/17,-0.023
2020/01/18,-0.017
2020/01/19,-0.013
2020/01/20,-0.01
2020/01/21,-0.006
2020/01/22,0
2020/01/23,0.006
2020/01/24,0.012
2020/01/25,0.015
2020/01/26,0.013
2020/01/27,0.009
2020/01/28,0.009
2020/01/29,0.012
2020/01/30,0.016
2020/01/31,0.022
2020/02/01,0.026
2020/02/02,0.028
2020/02/03,0.031
2020/02/04,0.034
2020/02/05,0.041
2020/02/06,0.047
2020/02/07,0.054
2020/02/08,0.06
2020/02/09,0.065
2020/02/10,0.067
2020/02/11,0.074
2020/02/12,0.081
2020/02/13,0.089
2020/02/14,0.096
2020/02/15,0.102
2020/02/16,0.104
2020/02/17,0.107
2020/02/18,0.11
2020/02/19,0.113
2020/02/20,0.115
2020/02/21,0.117
2020/02/22,0.117
2020/02/23,0.113
2020/02/24,0.111
2020/02/25,0.109
2020/02/26,0.108
2020/02/27,0.107
2020/02/28,0.111
2020/02/29,0.112
2020/03/01,0.111
2020/03/02,0.111
2020/03/03,0.112
2020/03/04,0.116
2020/03/05,0.12
2020/03/06,0.124
2020/03/07,0.126
2020/03/08,0.124
2020/03/09,0.124
2020/03/10,0.124
2020/03/11,0.119
2020/03/12,0.117
2020/03/13,0.11
2020/03/14,0.1
2020/03/15,0.082
2020/03/16,0.063
2020/03/17,0.043
2020/03/18,0.018
2020/03/19,-0.007
2020/03/20,-0.03
2020/03/21,-0.054
2020/03/22,-0.083
2020/03/23,-0.111
2020/03/24,-0.136
2020/03/25,-0.163
2020/03/26,-0.186
2020/03/27,-0.206
2020/03/28,-0.226
2020/03/29,-0.248
2020/03/30,-0.266
2020/03/31,-0.279
2020/04/01,-0.29
2020/04/02,-0.297
2020/04/03,-0.302
2020/04/04,-0.308
2020/04/05,-0.315
2020/04/06,-0.32
2020/04/07,-0.32
2020/04/08,-0.318
2020/04/09,-0.314
2020/04/10,-0.309
2020/04/11,-0.306
2020/04/12,-0.307
2020/04/13,-0.305
2020/04/14,-0.301
2020/04/15,-0.293
2020/04/16,-0.28
2020/04/17,-0.268
2020/04/18,-0.256
2020/04/19,-0.247
2020/04/20,-0.235
2020/04/21,-0.222
2020/04/22,-0.209
2020/04/23,-0.193
2020/04/24,-0.176
2020/04/25,-0.16
2020/04/26,-0.149
2020/04/27,-0.137
2020/04/28,-0.122
2020/04/29,-0.104
2020/04/30,-0.086
2020/05/01,-0.066
2020/05/02,-0.048
2020/05/03,-0.034
2020/05/04,-0.019
2020/05/05,-0.003
2020/05/06,0.014
2020/05/07,0.033
2020/05/08,0.051
2020/05/09,0.067
2020/05/10,0.079
2020/05/11,0.09
2020/05/12,0.102
2020/05/13,0.111
2020/05/14,0.115
2020/05/15,0.119
2020/05/16,0.12
2020/05/17,0.115
2020/05/18,0.108
2020/05/19,0.099
2020/05/20,0.089
2020/05/21,0.08
2020/05/22,0.071
2020/05/23,0.06
2020/05/24,0.043
2020/05/25,0.026
2020/05/26,0.012
2020/05/27,0
2020/05/28,-0.009
2020/05/29,-0.018
2020/05/30,-0.026
2020/05/31,-0.035
2020/06/01,-0.041
2020/06/02,-0.045
2020/06/03,-0.046
2020/06/04,-0.044
2020/06/05,-0.038
2020/06/06,-0.034
2020/06/07,-0.034
2020/06/08,-0.032
2020/06/09,-0.027
2020/06/10,-0.019
2020/06/11,-0.009
2020/06/12,0.002
2020/06/13,0.009
2020/06/14,0.013
2020/06/15,0.017
2020/06/16,0.023
2020/06/17,0.032
2020/06/18,0.038
2020/06/19,0.047
2020/06/20,0.053
2020/06/21,0.054
2020/06/22,0.055
2020/06/23,0.061
2020/06/24,0.066
2020/06/25,0.071
2020/06/26,0.078
2020/06/27,0.08
2020/06/28,0.079
2020/06/29,0.078
2020/06/30,0.077
2020/07/01,0.083
2020/07/02,0.091
2020/07/03,0.099
2020/07/04,0.104
2020/07/05,0.104
2020/07/06,0.107
2020/07/07,0.113
2020/07/08,0.12
2020/07/09,0.13
2020/07/10,0.141
2020/07/11,0.149
2020/07/12,0.152
2020/07/13,0.154
2020/07/14,0.158
2020/07/15,0.161
2020/07/16,0.166
2020/07/17,0.167
2020/07/18,0.166
2020/07/19,0.161
2020/07/20,0.156
2020/07/21,0.15
2020/07/22,0.149
2020/07/23,0.149
2020/07/24,0.153
2020/07/25,0.153
2020/07/26,0.15
2020/07/27,0.148
2020/07/28,0.149
2020/07/29,0.151
2020/07/30,0.152
2020/07/31,0.155
2020/08/01,0.155
2020/08/02,0.151
2020/08/03,0.148
2020/08/04,0.145
2020/08/05,0.14
2020/08/06,0.137
2020/08/07,0.135
2020/08/08,0.129
2020/08/09,0.118
2020/08/10,0.108
2020/08/11,0.101
2020/08/12,0.097
2020/08/13,0.094
2020/08/14,0.094
2020/08/15,0.093
2020/08/16,0.089
2020/08/17,0.082
2020/08/18,0.078
2020/08/19,0.076
2020/08/20,0.074
2020/08/21,0.072
2020/08/22,0.068
2020/08/23,0.063
2020/08/24,0.058
2020/08/25,0.053
2020/08/26,0.048
2020/08/27,0.045
2020/08/28,0.044
2020/08/29,0.041
2020/08/30,0.034
2020/08/31,0.027
2020/09/01,0.025
2020/09/02,0.023
2020/09/03,0.021
2020/09/04,0.017
2020/09/05,0.015
2020/09/06,0.007
2020/09/07,0.002
2020/09/08,-0.001
2020/09/09,-0.004
2020/09/10,-0.004
2020/09/11,-0.004
2020/09/12,-0.007
2020/09/13,-0.014
2020/09/14,-0.016
2020/09/15,-0.017
2020/09/16,-0.015
2020/09/17,-0.011
2020/09/18,-0.007
2020/09/19,-0.006
2020/09/20,-0.009
2020/09/21,-0.014
2020/09/22,-0.018
2020/09/23,-0.019
2020/09/24,-0.019
2020/09/25,-0.016
2020/09/26,-0.017
2020/09/27,-0.022
2020/09/28,-0.029
2020/09/29,-0.031
2020/09/30,-0.029
2020/10/01,-0.029
2020/10/02,-0.028
2020/10/03,-0.028
2020/10/04,-0.032
2020/10/05,-0.036
2020/10/06,-0.04
2020/10/07,-0.037
2020/10/08,-0.034
2020/10/09,-0.029
2020/10/10,-0.025
2020/10/11,-0.028
2020/10/12,-0.03
2020/10/13,-0.029
2020/10/14,-0.029
2020/10/15,-0.026
2020/10/16,-0.023
2020/10/17,-0.023
2020/10/18,-0.03
2020/10/19,-0.037
2020/10/20,-0.041
2020/10/21,-0.044
2020/10/22,-0.044
2020/10/23,-0.042
2020/10/24,-0.042
2020/10/25,-0.047
2020/10/26,-0.055
2020/10/27,-0.067
2020/10/28,-0.081
2020/10/29,-0.095
2020/10/30,-0.108
2020/10/31,-0.122
2020/11/01,-0.134
2020/11/02,-0.151
2020/11/03,-0.161
2020/11/04,-0.167
2020/11/05,-0.169
2020/11/06,-0.166
2020/11/07,-0.165
2020/11/08,-0.168
2020/11/09,-0.168
2020/11/10,-0.165
2020/11/11,-0.161
2020/11/12,-0.153
2020/11/13,-0.146
2020/11/14,-0.141
2020/11/15,-0.14
2020/11/16,-0.138
2020/11/17,-0.13
2020/11/18,-0.117
2020/11/19,-0.105
2020/11/20,-0.089
2020/11/21,-0.075
2020/11/22,-0.066
2020/11/23,-0.058
2020/11/24,-0.048
2020/11/25,-0.034
2020/11/26,-0.02
2020/11/27,-0.007
2020/11/28,0.003
2020/11/29,0.008
2020/11/30,0.007
2020/12/01,0.013
2020/12/02,0.02
2020/12/03,0.03
2020/12/04,0.038
2020/12/05,0.043
2020/12/06,0.042
2020/12/07,0.041
2020/12/08,0.042
2020/12/09,0.043
2020/12/10,0.045
2020/12/11,0.046
2020/12/12,0.045
2020/12/13,0.041
2020/12/14,0.039
2020/12/15,0.038
2020/12/16,0.037
2020/12/17,0.036
2020/12/18,0.042
2020/12/19,0.049
2020/12/20,0.052
2020/12/21,0.051
2020/12/22,0.051
2020/12/23,0.053
2020/12/24,0.051
2020/12/25,0.049
2020/12/26,0.043
2020/12/27,0.038
2020/12/28,0.034
2020/12/29,0.033
2020/12/30,0.034
2020/12/31,0.038
2021/01/01,0.037
2021/01/02,0.034
2021/01/03,0.036
2021/01/04,0.043
2021/01/05,0.052
2021/01/06,0.067
2021/01/07,0.086
2021/01/08,0.106
2021/01/09,0.121
2021/01/10,0.134
2021/01/11,0.145
2021/01/12,0.155
2021/01/13,0.162
2021/01/14,0.168
2021/01/15,0.173
2021/01/16,0.175
2021/01/17,0.172
2021/01/18,0.166
2021/01/19,0.161
2021/01/20,0.155
2021/01/21,0.146
2021/01/22,0.137
2021/01/23,0.128
2021/01/24,0.114
2021/01/25,0.101
2021/01/26,0.09
2021/01/27,0.081
2021/01/28,0.073
2021/01/29,0.068
2021/01/30,0.062
2021/01/31,0.055
2021/02/01,0.045
2021/02/02,0.04
2021/02/03,0.038
2021/02/04,0.04
2021/02/05,0.044
2021/02/06,0.049
2021/02/07,0.05
2021/02/08,0.051
2021/02/09,0.055
2021/02/10,0.059
2021/02/11,0.06
2021/02/12,0.063
2021/02/13,0.066
2021/02/14,0.065
2021/02/15,0.063
2021/02/16,0.059
2021/02/17,0.054
2021/02/18,0.049
2021/02/19,0.047
2021/02/20,0.044
2021/02/21,0.037
2021/02/22,0.028
2021/02/23,0.017
2021/02/24,0.011
2021/02/25,0.007
2021/02/26,0.002
2021/02/27,-0.003
2021/02/28,-0.012
2021/03/01,-0.022
2021/03/02,-0.029
2021/03/03,-0.034
2021/03/04,-0.04
2021/03/05,-0.044
2021/03/06,-0.05
2021/03/07,-0.06
2021/03/08,-0.069
2021/03/09,-0.078
2021/03/10,-0.082
2021/03/11,-0.087
2021/03/12,-0.089
2021/03/13,-0.094
2021/03/14,-0.098
2021/03/15,-0.102
2021/03/16,-0.104
2021/03/17,-0.106
2021/03/18,-0.106
2021/03/19,-0.104
2021/03/20,-0.104
2021/03/21,-0.11
2021/03/22,-0.115
2021/03/23,-0.118
2021/03/24,-0.12
2021/03/25,-0.12
2021/03/26,-0.12
2021/03/27,-0.121
2021/03/28,-0.126
2021/03/29,-0.13
2021/03/30,-0.131
2021/03/31,-0.128
2021/04/01,-0.124
2021/04/02,-0.12
2021/04/03,-0.118
2021/04/04,-0.121
2021/04/05,-0.124
2021/04/06,-0.124
2021/04/07,-0.123
2021/04/08,-0.122
2021/04/09,-0.119
2021/04/10,-0.116
2021/04/11,-0.117
2021/04/12,-0.118
2021/04/13,-0.118
2021/04/14,-0.116
2021/04/15,-0.11
2021/04/16,-0.11
2021/04/17,-0.119
2021/04/18,-0.128
2021/04/19,-0.142
2021/04/20,-0.155
2021/04/21,-0.17
2021/04/22,-0.183
2021/04/23,-0.193
2021/04/24,-0.199
2021/04/25,-0.208
2021/04/26,-0.218
2021/04/27,-0.224
2021/04/28,-0.229
2021/04/29,-0.233
2021/04/30,-0.236
2021/05/01,-0.238
2021/05/02,-0.243
2021/05/03,-0.245
2021/05/04,-0.243
2021/05/05,-0.238
2021/05/06,-0.229
2021/05/07,-0.218
2021/05/08,-0.208
2021/05/09,-0.202
2021/05/10,-0.193
2021/05/11,-0.182
2021/05/12,-0.17
2021/05/13,-0.159
2021/05/14,-0.151
2021/05/15,-0.147
2021/05/16,-0.15
2021/05/17,-0.153
2021/05/18,-0.16
2021/05/19,-0.167
2021/05/20,-0.176
2021/05/21,-0.187
2021/05/22,-0.2
2021/05/23,-0.217
2021/05/24,-0.233
2021/05/25,-0.248
2021/05/26,-0.263
2021/05/27,-0.279
2021/05/28,-0.295
2021/05/29,-0.313
2021/05/30,-0.334
2021/05/31,-0.352
2021/06/01,-0.368
2021/06/02,-0.379
2021/06/03,-0.386
2021/06/04,-0.392
2021/06/05,-0.4
2021/06/06,-0.41
2021/06/07,-0.418
2021/06/08,-0.422
2021/06/09,-0.427
2021/06/10,-0.428
2021/06/11,-0.429
2021/06/12,-0.429
2021/06/13,-0.433
2021/06/14,-0.433
2021/06/15,-0.43
2021/06/16,-0.424
2021/06/17,-0.417
2021/06/18,-0.41
2021/06/19,-0.407
2021/06/20,-0.41
2021/06/21,-0.413
2021/06/22,-0.416
2021/06/23,-0.417
2021/06/24,-0.416
2021/06/25,-0.413
2021/06/26,-0.414
2021/06/27,-0.424
2021/06/28,-0.43
2021/06/29,-0.435
2021/06/30,-0.438
2021/07/01,-0.437
2021/07/02,-0.437
2021/07/03,-0.433
2021/07/04,-0.433
2021/07/05,-0.43
2021/07/06,-0.424
2021/07/07,-0.416
2021/07/08,-0.406
2021/07/09,-0.394
2021/07/10,-0.386
2021/07/11,-0.382
2021/07/12,-0.377
2021/07/13,-0.368
2021/07/14,-0.357
2021/07/15,-0.344
2021/07/16,-0.331
2021/07/17,-0.322
2021/07/18,-0.318
2021/07/19,-0.312
2021/07/20,-0.304
2021/07/21,-0.292
2021/07/22,-0.279
2021/07/23,-0.264
2021/07/24,-0.253
2021/07/25,-0.246
2021/07/26,-0.233
2021/07/27,-0.217
2021/07/28,-0.197
2021/07/29,-0.174
2021/07/30,-0.149
2021/07/31,-0.129
2021/08/01,-0.115
2021/08/02,-0.1
2021/08/03,-0.084
2021/08/04,-0.068
2021/08/05,-0.051
2021/08/06,-0.031
2021/08/07,-0.016
2021/08/08,-0.007
2021/08/09,0.004
2021/08/10,0.018
2021/08/11,0.034
2021/08/12,0.05
2021/08/13,0.068
2021/08/14,0.079
2021/08/15,0.084
2021/08/16,0.091
2021/08/17,0.101
2021/08/18,0.11
2021/08/19,0.12
2021/08/20,0.132
2021/08/21,0.14
2021/08/22,0.141
2021/08/23,0.146
2021/08/24,0.152
2021/08/25,0.161
2021/08/26,0.169
2021/08/27,0.178
2021/08/28,0.182
2021/08/29,0.179
2021/08/30,0.177
2021/08/31,0.178
2021/09/01,0.184
2021/09/02,0.193
2021/09/03,0.205
2021/09/04,0.212
2021/09/05,0.212
2021/09/06,0.214
2021/09/07,0.218
2021/09/08,0.224
2021/09/09,0.23
2021/09/10,0.236
2021/09/11,0.237
2021/09/12,0.229
2021/09/13,0.223
2021/09/14,0.219
2021/09/15,0.217
2021/09/16,0.217
2021/09/17,0.219
2021/09/18,0.216
2021/09/19,0.207
2021/09/20,0.201
2021/09/21,0.194
2021/09/22,0.191
2021/09/23,0.189
2021/09/24,0.189
2021/09/25,0.184
2021/09/26,0.173
2021/09/27,0.163
2021/09/28,0.156
2021/09/29,0.148
2021/09/30,0.146
2021/10/01,0.146
2021/10/02,0.146
2021/10/03,0.142
2021/10/04,0.14
2021/10/05,0.144
2021/10/06,0.148
2021/10/07,0.159
2021/10/08,0.169
2021/10/09,0.176
2021/10/10,0.176
2021/10/11,0.177
2021/10/12,0.179
2021/10/13,0.183
2021/10/14,0.188
2021/10/15,0.195
2021/10/16,0.201
2021/10/17,0.2
2021/10/18,0.201
2021/10/19,0.205
2021/10/20,0.211
2021/10/21,0.221
2021/10/22,0.23
2021/10/23,0.231
2021/10/24,0.225
2021/10/25,0.221
2021/10/26,0.219
2021/10/27,0.219
2021/10/28,0.221
2021/10/29,0.225
2021/10/30,0.225
2021/10/31,0.218
2021/11/01,0.214
2021/11/02,0.212
2021/11/03,0.211
2021/11/04,0.21
2021/11/05,0.21
2021/11/06,0.206
2021/11/07,0.196
2021/11/08,0.188
2021/11/09,0.187
2021/11/10,0.187
2021/11/11,0.189
2021/11/12,0.19
2021/11/13,0.186
2021/11/14,0.177
2021/11/15,0.169
2021/11/16,0.165
2021/11/17,0.162
2021/11/18,0.161
2021/11/19,0.159
2021/11/20,0.155
2021/11/21,0.145
2021/11/22,0.136
2021/11/23,0.129
2021/11/24,0.125
2021/11/25,0.122
2021/11/26,0.121
2021/11/27,0.115
2021/11/28,0.104
2021/11/29,0.097
2021/11/30,0.092
2021/12/01,0.089
2021/12/02,0.09
2021/12/03,0.091
2021/12/04,0.09
2021/12/05,0.082
2021/12/06,0.076
2021/12/07,0.072
2021/12/08,0.067
2021/12/09,0.064
2021/12/10,0.06
2021/12/11,0.052
2021/12/12,0.039
2021/12/13,0.028
