Date,sentbyaddress3rsi
2014/01/01,27.108
2014/01/02,64.531
2014/01/03,70.893
2014/01/04,41.544
2014/01/05,57.884
2014/01/06,72.82
2014/01/07,48.081
2014/01/08,45.492
2014/01/09,45.917
2014/01/10,33.145
2014/01/11,32.636
2014/01/12,15.456
2014/01/13,50.598
2014/01/14,52.34
2014/01/15,68.967
2014/01/16,38.111
2014/01/17,48.248
2014/01/18,21.953
2014/01/19,30.944
2014/01/20,81.853
2014/01/21,85.81
2014/01/22,62.674
2014/01/23,44.471
2014/01/24,48.87
2014/01/25,24.048
2014/01/26,36.404
2014/01/27,69.118
2014/01/28,75.561
2014/01/29,44.564
2014/01/30,59.673
2014/01/31,63.411
2014/02/01,39.22
2014/02/02,30.366
2014/02/03,66.311
2014/02/04,81.885
2014/02/05,53.601
2014/02/06,64.766
2014/02/07,70.82
2014/02/08,34.826
2014/02/09,18.871
2014/02/10,52.155
2014/02/11,52.528
2014/02/12,39.418
2014/02/13,58.301
2014/02/14,74.339
2014/02/15,46.742
2014/02/16,22.003
2014/02/17,48.532
2014/02/18,60.987
2014/02/19,80.097
2014/02/20,82.776
2014/02/21,82.883
2014/02/22,33.983
2014/02/23,53.385
2014/02/24,76.883
2014/02/25,82.753
2014/02/26,56.378
2014/02/27,35.021
2014/02/28,30.716
2014/03/01,46.723
2014/03/02,23.589
2014/03/03,72.929
2014/03/04,77.331
2014/03/05,50.333
2014/03/06,43.783
2014/03/07,36.215
2014/03/08,29.598
2014/03/09,22.785
2014/03/10,29.853
2014/03/11,47.802
2014/03/12,74.656
2014/03/13,55.055
2014/03/14,21.746
2014/03/15,12.619
2014/03/16,11.308
2014/03/17,59.034
2014/03/18,33.326
2014/03/19,52.061
2014/03/20,54.094
2014/03/21,77.211
2014/03/22,43.216
2014/03/23,33.22
2014/03/24,60.526
2014/03/25,61.364
2014/03/26,64.641
2014/03/27,81.587
2014/03/28,60.327
2014/03/29,24.154
2014/03/30,20.14
2014/03/31,62.988
2014/04/01,66.879
2014/04/02,68.01
2014/04/03,26.86
2014/04/04,62.391
2014/04/05,42.693
2014/04/06,43.641
2014/04/07,51.685
2014/04/08,60.936
2014/04/09,75.025
2014/04/10,77.313
2014/04/11,52.895
2014/04/12,16.337
2014/04/13,32.59
2014/04/14,71.672
2014/04/15,63.563
2014/04/16,48.632
2014/04/17,33.097
2014/04/18,30.638
2014/04/19,21.509
2014/04/20,16.991
2014/04/21,39.285
2014/04/22,82.446
2014/04/23,47.615
2014/04/24,47.358
2014/04/25,66.659
2014/04/26,29.933
2014/04/27,28.266
2014/04/28,64.801
2014/04/29,63.482
2014/04/30,60.315
2014/05/01,40.422
2014/05/02,26.253
2014/05/03,11.444
2014/05/04,20.322
2014/05/05,63.472
2014/05/06,75.872
2014/05/07,72.608
2014/05/08,75.792
2014/05/09,54.041
2014/05/10,23.874
2014/05/11,17.617
2014/05/12,57.407
2014/05/13,51.69
2014/05/14,69.643
2014/05/15,81.912
2014/05/16,37.073
2014/05/17,28.965
2014/05/18,41.389
2014/05/19,67.173
2014/05/20,81.432
2014/05/21,43.855
2014/05/22,52.743
2014/05/23,66.18
2014/05/24,26.01
2014/05/25,53.137
2014/05/26,59.557
2014/05/27,66.259
2014/05/28,73.425
2014/05/29,50.058
2014/05/30,30
2014/05/31,24.891
2014/06/01,52.18
2014/06/02,67.227
2014/06/03,78.244
2014/06/04,53.532
2014/06/05,61.795
2014/06/06,38.899
2014/06/07,19.409
2014/06/08,20.302
2014/06/09,56.201
2014/06/10,64.119
2014/06/11,68.732
2014/06/12,68.164
2014/06/13,54.033
2014/06/14,17.385
2014/06/15,12.295
2014/06/16,69.957
2014/06/17,75.281
2014/06/18,50.725
2014/06/19,33.431
2014/06/20,39.742
2014/06/21,31.098
2014/06/22,29.683
2014/06/23,56.031
2014/06/24,79.581
2014/06/25,82.283
2014/06/26,42.433
2014/06/27,59.54
2014/06/28,23.524
2014/06/29,20.316
2014/06/30,70.725
2014/07/01,74.017
2014/07/02,63.548
2014/07/03,35.903
2014/07/04,20.571
2014/07/05,15.451
2014/07/06,50.62
2014/07/07,71.865
2014/07/08,82.325
2014/07/09,59.065
2014/07/10,53.148
2014/07/11,46.353
2014/07/12,19.935
2014/07/13,40.39
2014/07/14,51.876
2014/07/15,72.637
2014/07/16,51.413
2014/07/17,58.281
2014/07/18,45.103
2014/07/19,26.552
2014/07/20,31.128
2014/07/21,38.311
2014/07/22,68.193
2014/07/23,80.411
2014/07/24,56.629
2014/07/25,65.024
2014/07/26,18.305
2014/07/27,27.279
2014/07/28,66.382
2014/07/29,57.808
2014/07/30,75.291
2014/07/31,55.015
2014/08/01,55.395
2014/08/02,20.232
2014/08/03,16.088
2014/08/04,50.733
2014/08/05,79.617
2014/08/06,81.57
2014/08/07,48.685
2014/08/08,50.603
2014/08/09,27.283
2014/08/10,37.563
2014/08/11,73.56
2014/08/12,76.898
2014/08/13,71.166
2014/08/14,50.264
2014/08/15,33.964
2014/08/16,22.961
2014/08/17,13.556
2014/08/18,64.25
2014/08/19,65.953
2014/08/20,65.799
2014/08/21,62.685
2014/08/22,36.545
2014/08/23,12.061
2014/08/24,38.081
2014/08/25,59.767
2014/08/26,71.932
2014/08/27,54.628
2014/08/28,44.871
2014/08/29,26.82
2014/08/30,17.428
2014/08/31,22.794
2014/09/01,64.957
2014/09/02,73.898
2014/09/03,53.763
2014/09/04,68.103
2014/09/05,50.86
2014/09/06,21.141
2014/09/07,52.305
2014/09/08,69.281
2014/09/09,80.092
2014/09/10,49
2014/09/11,37.772
2014/09/12,41.653
2014/09/13,21.205
2014/09/14,58.68
2014/09/15,66.87
2014/09/16,82.416
2014/09/17,53.746
2014/09/18,54.587
2014/09/19,29.26
2014/09/20,21.104
2014/09/21,17.34
2014/09/22,68.235
2014/09/23,71.566
2014/09/24,58.721
2014/09/25,68.77
2014/09/26,41.476
2014/09/27,22.295
2014/09/28,54.367
2014/09/29,56.524
2014/09/30,73.691
2014/10/01,74.166
2014/10/02,74.956
2014/10/03,30.127
2014/10/04,20.5
2014/10/05,73.499
2014/10/06,50.594
2014/10/07,66.599
2014/10/08,57.119
2014/10/09,51.003
2014/10/10,61.418
2014/10/11,21.383
2014/10/12,55.812
2014/10/13,67.421
2014/10/14,67.677
2014/10/15,73.602
2014/10/16,37.874
2014/10/17,34.041
2014/10/18,16.807
2014/10/19,55.512
2014/10/20,61.971
2014/10/21,73.436
2014/10/22,57.211
2014/10/23,51.399
2014/10/24,33.148
2014/10/25,35.665
2014/10/26,17.501
2014/10/27,75.715
2014/10/28,56.98
2014/10/29,60.984
2014/10/30,63.719
2014/10/31,35.184
2014/11/01,13.511
2014/11/02,62.717
2014/11/03,57.526
2014/11/04,52.071
2014/11/05,55.598
2014/11/06,64.599
2014/11/07,30.963
2014/11/08,13.165
2014/11/09,59.417
2014/11/10,56.51
2014/11/11,55.095
2014/11/12,78.504
2014/11/13,56.221
2014/11/14,55.509
2014/11/15,19.788
2014/11/16,46.169
2014/11/17,56.962
2014/11/18,59.49
2014/11/19,44.391
2014/11/20,59.848
2014/11/21,37.951
2014/11/22,18.523
2014/11/23,45.145
2014/11/24,52.65
2014/11/25,67.849
2014/11/26,58.802
2014/11/27,67.114
2014/11/28,48.926
2014/11/29,18.157
2014/11/30,67.447
2014/12/01,54.085
2014/12/02,78.863
2014/12/03,55.073
2014/12/04,50.15
2014/12/05,42.154
2014/12/06,18.32
2014/12/07,43.717
2014/12/08,67.141
2014/12/09,55.703
2014/12/10,58.242
2014/12/11,41.428
2014/12/12,46.057
2014/12/13,18.12
2014/12/14,66.215
2014/12/15,68.453
2014/12/16,82.396
2014/12/17,70.207
2014/12/18,43.011
2014/12/19,27.679
2014/12/20,52.708
2014/12/21,28.404
2014/12/22,63.807
2014/12/23,56.567
2014/12/24,28.053
2014/12/25,18.582
2014/12/26,40.274
2014/12/27,45.801
2014/12/28,62.63
2014/12/29,48.159
2014/12/30,61.727
2014/12/31,31.715
2015/01/01,16.05
2015/01/02,59.219
2015/01/03,64.297
2015/01/04,63.516
2015/01/05,78.196
2015/01/06,56.106
2015/01/07,50.162
2015/01/08,71.964
2015/01/09,64.087
2015/01/10,72.701
2015/01/11,31.799
2015/01/12,49.563
2015/01/13,75.795
2015/01/14,72.11
2015/01/15,82.646
2015/01/16,44.195
2015/01/17,58.705
2015/01/18,27.751
2015/01/19,50.157
2015/01/20,42.204
2015/01/21,42.592
2015/01/22,37.486
2015/01/23,21.626
2015/01/24,11.301
2015/01/25,72.04
2015/01/26,65.035
2015/01/27,61.979
2015/01/28,21.191
2015/01/29,41.651
2015/01/30,31.151
2015/01/31,67.198
2015/02/01,48.135
2015/02/02,49.465
2015/02/03,67.614
2015/02/04,59.5
2015/02/05,37.656
2015/02/06,48.047
2015/02/07,23.969
2015/02/08,66.005
2015/02/09,52.673
2015/02/10,57.163
2015/02/11,55.395
2015/02/12,53.914
2015/02/13,90.809
2015/02/14,43.704
2015/02/15,64.049
2015/02/16,46.511
2015/02/17,52.463
2015/02/18,40.277
2015/02/19,26.651
2015/02/20,43.451
2015/02/21,61.243
2015/02/22,35.038
2015/02/23,55.698
2015/02/24,49.513
2015/02/25,46.902
2015/02/26,42.526
2015/02/27,55.219
2015/02/28,77.626
2015/03/01,35.986
2015/03/02,65.133
2015/03/03,70.937
2015/03/04,38.675
2015/03/05,56.865
2015/03/06,32.996
2015/03/07,36.389
2015/03/08,23.385
2015/03/09,61.181
2015/03/10,64.769
2015/03/11,53.964
2015/03/12,37.619
2015/03/13,38.505
2015/03/14,51.463
2015/03/15,17.885
2015/03/16,64.129
2015/03/17,41.894
2015/03/18,40.129
2015/03/19,49.534
2015/03/20,52.557
2015/03/21,33.68
2015/03/22,30.242
2015/03/23,72.936
2015/03/24,36.744
2015/03/25,45.167
2015/03/26,48.815
2015/03/27,67.009
2015/03/28,29.829
2015/03/29,47.445
2015/03/30,78.016
2015/03/31,85.552
2015/04/01,88.751
2015/04/02,49.441
2015/04/03,29.374
2015/04/04,30.712
2015/04/05,20.201
2015/04/06,56.358
2015/04/07,72.419
2015/04/08,73.354
2015/04/09,49.638
2015/04/10,68.205
2015/04/11,49.589
2015/04/12,18.136
2015/04/13,62.546
2015/04/14,52.24
2015/04/15,33.831
2015/04/16,36.611
2015/04/17,34.967
2015/04/18,51.874
2015/04/19,27.614
2015/04/20,65.331
2015/04/21,68.526
2015/04/22,77.612
2015/04/23,70.251
2015/04/24,41.693
2015/04/25,58.848
2015/04/26,28.044
2015/04/27,62.043
2015/04/28,54.195
2015/04/29,67.186
2015/04/30,46.59
2015/05/01,21.2
2015/05/02,58.452
2015/05/03,28.989
2015/05/04,54.756
2015/05/05,66.274
2015/05/06,68.61
2015/05/07,61.556
2015/05/08,81.273
2015/05/09,26.874
2015/05/10,30.583
2015/05/11,61.999
2015/05/12,65.331
2015/05/13,45.803
2015/05/14,39.805
2015/05/15,45.522
2015/05/16,40.718
2015/05/17,15.838
2015/05/18,53.652
2015/05/19,68.109
2015/05/20,68.854
2015/05/21,44.324
2015/05/22,46.942
2015/05/23,17.558
2015/05/24,52.923
2015/05/25,63.117
2015/05/26,71.651
2015/05/27,67.223
2015/05/28,64.055
2015/05/29,79.822
2015/05/30,90.191
2015/05/31,39.588
2015/06/01,74.77
2015/06/02,71.628
2015/06/03,61.93
2015/06/04,39.743
2015/06/05,27.868
2015/06/06,18.456
2015/06/07,9.4
2015/06/08,30.871
2015/06/09,70.803
2015/06/10,80.694
2015/06/11,56.353
2015/06/12,53.549
2015/06/13,31.712
2015/06/14,42.202
2015/06/15,77.037
2015/06/16,47.787
2015/06/17,69.647
2015/06/18,44.729
2015/06/19,43.046
2015/06/20,26.905
2015/06/21,21.856
2015/06/22,44.134
2015/06/23,73.684
2015/06/24,47.733
2015/06/25,27.129
2015/06/26,63.894
2015/06/27,55.156
2015/06/28,36.815
2015/06/29,58.458
2015/06/30,72.052
2015/07/01,56.962
2015/07/02,69.152
2015/07/03,47.826
2015/07/04,27.033
2015/07/05,48.14
2015/07/06,75.798
2015/07/07,70.192
2015/07/08,71.25
2015/07/09,45.911
2015/07/10,44.745
2015/07/11,29.448
2015/07/12,20.262
2015/07/13,15.107
2015/07/14,10.817
2015/07/15,8.439
2015/07/16,5.178
2015/07/17,2.801
2015/07/18,1.883
2015/07/19,44.527
2015/07/20,75.032
2015/07/21,81.851
2015/07/22,68.967
2015/07/23,35.986
2015/07/24,42.202
2015/07/25,20.766
2015/07/26,45.605
2015/07/27,64.363
2015/07/28,69.23
2015/07/29,85.876
2015/07/30,45.999
2015/07/31,59.905
2015/08/01,46.288
2015/08/02,26.605
2015/08/03,49.312
2015/08/04,66.175
2015/08/05,70.054
2015/08/06,49.654
2015/08/07,30.469
2015/08/08,24.529
2015/08/09,13.161
2015/08/10,58.389
2015/08/11,54.291
2015/08/12,64.551
2015/08/13,52.272
2015/08/14,48.013
2015/08/15,23.675
2015/08/16,18.329
2015/08/17,67.666
2015/08/18,76.001
2015/08/19,66.159
2015/08/20,46.303
2015/08/21,63.74
2015/08/22,64.993
2015/08/23,22.738
2015/08/24,63.127
2015/08/25,53.752
2015/08/26,47.729
2015/08/27,45.592
2015/08/28,59.895
2015/08/29,25.433
2015/08/30,20.287
2015/08/31,63.417
2015/09/01,72.859
2015/09/02,78.404
2015/09/03,58.576
2015/09/04,22.113
2015/09/05,56.872
2015/09/06,34.774
2015/09/07,58.156
2015/09/08,63.933
2015/09/09,49.438
2015/09/10,36.817
2015/09/11,60.285
2015/09/12,30.815
2015/09/13,48.839
2015/09/14,69.065
2015/09/15,75.668
2015/09/16,53.529
2015/09/17,63.748
2015/09/18,54.993
2015/09/19,22.311
2015/09/20,32.335
2015/09/21,65.617
2015/09/22,76.072
2015/09/23,46.316
2015/09/24,44.244
2015/09/25,51.258
2015/09/26,24.517
2015/09/27,24.491
2015/09/28,68.02
2015/09/29,82.197
2015/09/30,58.63
2015/10/01,43.487
2015/10/02,54.826
2015/10/03,20.411
2015/10/04,20.434
2015/10/05,38.862
2015/10/06,63.745
2015/10/07,72.46
2015/10/08,83.363
2015/10/09,27.605
2015/10/10,55.723
2015/10/11,33.37
2015/10/12,52.286
2015/10/13,55.445
2015/10/14,69.181
2015/10/15,86.1
2015/10/16,58.39
2015/10/17,63.502
2015/10/18,34.233
2015/10/19,58.033
2015/10/20,67.169
2015/10/21,61.329
2015/10/22,56.775
2015/10/23,47.631
2015/10/24,66.961
2015/10/25,33.225
2015/10/26,24.403
2015/10/27,63.06
2015/10/28,59.015
2015/10/29,63.091
2015/10/30,79.619
2015/10/31,69.878
2015/11/01,51.392
2015/11/02,74.355
2015/11/03,92.697
2015/11/04,95.66
2015/11/05,49.216
2015/11/06,45.752
2015/11/07,24.659
2015/11/08,16.533
2015/11/09,51.585
2015/11/10,47.127
2015/11/11,48.538
2015/11/12,49.527
2015/11/13,34.852
2015/11/14,55.877
2015/11/15,39.617
2015/11/16,54.451
2015/11/17,33.535
2015/11/18,65.423
2015/11/19,43.447
2015/11/20,45.991
2015/11/21,52.338
2015/11/22,18.458
2015/11/23,25.531
2015/11/24,74.528
2015/11/25,49.081
2015/11/26,64.972
2015/11/27,46.744
2015/11/28,74.591
2015/11/29,24.625
2015/11/30,68.666
2015/12/01,57.805
2015/12/02,61.378
2015/12/03,35.82
2015/12/04,43.225
2015/12/05,70.253
2015/12/06,50.798
2015/12/07,57.945
2015/12/08,69.448
2015/12/09,76.896
2015/12/10,74.39
2015/12/11,39.037
2015/12/12,68.539
2015/12/13,36.319
2015/12/14,57.242
2015/12/15,59.933
2015/12/16,47.689
2015/12/17,37.123
2015/12/18,34.846
2015/12/19,73.124
2015/12/20,36.15
2015/12/21,58.224
2015/12/22,51.526
2015/12/23,33.909
2015/12/24,28.127
2015/12/25,12.008
2015/12/26,45.245
2015/12/27,25.115
2015/12/28,48.793
2015/12/29,52.184
2015/12/30,51.32
2015/12/31,23.387
2016/01/01,14.154
2016/01/02,58.85
2016/01/03,48.637
2016/01/04,67.452
2016/01/05,72.557
2016/01/06,45.632
2016/01/07,66.982
2016/01/08,53.819
2016/01/09,69.801
2016/01/10,40.062
2016/01/11,58.156
2016/01/12,64.845
2016/01/13,45.939
2016/01/14,50.679
2016/01/15,40.909
2016/01/16,79.201
2016/01/17,85.842
2016/01/18,54.099
2016/01/19,28.956
2016/01/20,67.825
2016/01/21,62.338
2016/01/22,50.578
2016/01/23,42.25
2016/01/24,42.618
2016/01/25,70.551
2016/01/26,80.554
2016/01/27,65.347
2016/01/28,64.722
2016/01/29,45.964
2016/01/30,17.219
2016/01/31,9.245
2016/02/01,59.106
2016/02/02,77.679
2016/02/03,36.284
2016/02/04,41.474
2016/02/05,55.255
2016/02/06,45.913
2016/02/07,46.268
2016/02/08,47.101
2016/02/09,72.967
2016/02/10,63.729
2016/02/11,39.674
2016/02/12,27.728
2016/02/13,15.557
2016/02/14,34.065
2016/02/15,70.117
2016/02/16,45.568
2016/02/17,74.329
2016/02/18,49.935
2016/02/19,51.593
2016/02/20,50.029
2016/02/21,36.857
2016/02/22,78.508
2016/02/23,79.928
2016/02/24,34.118
2016/02/25,47.759
2016/02/26,32.327
2016/02/27,20.519
2016/02/28,53.424
2016/02/29,78.493
2016/03/01,81.335
2016/03/02,76.708
2016/03/03,30.077
2016/03/04,19.748
2016/03/05,40.864
2016/03/06,18.439
2016/03/07,27.497
2016/03/08,50.311
2016/03/09,39.085
2016/03/10,41.515
2016/03/11,36.044
2016/03/12,18.632
2016/03/13,22.883
2016/03/14,67.777
2016/03/15,71.934
2016/03/16,81.09
2016/03/17,81.173
2016/03/18,52.996
2016/03/19,23.063
2016/03/20,34.141
2016/03/21,52.858
2016/03/22,71.972
2016/03/23,38.602
2016/03/24,42.43
2016/03/25,24.733
2016/03/26,15.424
2016/03/27,24.481
2016/03/28,69.846
2016/03/29,76.433
2016/03/30,66.744
2016/03/31,54.708
2016/04/01,76.667
2016/04/02,36.825
2016/04/03,37.95
2016/04/04,71.759
2016/04/05,63.5
2016/04/06,71.334
2016/04/07,48.311
2016/04/08,38.096
2016/04/09,20.278
2016/04/10,19.375
2016/04/11,69.181
2016/04/12,82.489
2016/04/13,61.71
2016/04/14,59.997
2016/04/15,31.594
2016/04/16,16.052
2016/04/17,49.148
2016/04/18,63.903
2016/04/19,71.499
2016/04/20,53.172
2016/04/21,60.156
2016/04/22,36.026
2016/04/23,19.038
2016/04/24,25.792
2016/04/25,71.255
2016/04/26,84.634
2016/04/27,54.535
2016/04/28,42.44
2016/04/29,63.694
2016/04/30,34.622
2016/05/01,23.405
2016/05/02,49.468
2016/05/03,51.284
2016/05/04,50.779
2016/05/05,45.561
2016/05/06,51.693
2016/05/07,16.04
2016/05/08,15.471
2016/05/09,72.433
2016/05/10,75.943
2016/05/11,56.925
2016/05/12,45.559
2016/05/13,53.674
2016/05/14,25.991
2016/05/15,17.602
2016/05/16,71.524
2016/05/17,60.335
2016/05/18,65.38
2016/05/19,41.939
2016/05/20,30.394
2016/05/21,20.638
2016/05/22,15.803
2016/05/23,71.615
2016/05/24,77.25
2016/05/25,77.259
2016/05/26,43.446
2016/05/27,61.399
2016/05/28,34.054
2016/05/29,19.284
2016/05/30,59.745
2016/05/31,55.287
2016/06/01,66.728
2016/06/02,52.688
2016/06/03,61.223
2016/06/04,23.737
2016/06/05,24.024
2016/06/06,70.105
2016/06/07,74.467
2016/06/08,61.647
2016/06/09,76.16
2016/06/10,54.877
2016/06/11,30.272
2016/06/12,37.8
2016/06/13,75.842
2016/06/14,61.747
2016/06/15,76.734
2016/06/16,78.255
2016/06/17,63.932
2016/06/18,29.549
2016/06/19,19.651
2016/06/20,60.86
2016/06/21,63.281
2016/06/22,42.556
2016/06/23,57.72
2016/06/24,50.495
2016/06/25,21.09
2016/06/26,13.287
2016/06/27,31.397
2016/06/28,54.191
2016/06/29,40.494
2016/06/30,58.774
2016/07/01,31.759
2016/07/02,20.611
2016/07/03,14.808
2016/07/04,61.276
2016/07/05,56.771
2016/07/06,52.224
2016/07/07,51.43
2016/07/08,32.915
2016/07/09,15.682
2016/07/10,9.745
2016/07/11,67.726
2016/07/12,69.582
2016/07/13,59.752
2016/07/14,57.535
2016/07/15,58.248
2016/07/16,17.94
2016/07/17,11.453
2016/07/18,66.546
2016/07/19,62.738
2016/07/20,68.539
2016/07/21,49.654
2016/07/22,60.301
2016/07/23,26.679
2016/07/24,22.276
2016/07/25,73.87
2016/07/26,74.613
2016/07/27,61.41
2016/07/28,64.306
2016/07/29,38.947
2016/07/30,18.987
2016/07/31,16.459
2016/08/01,68.319
2016/08/02,79.206
2016/08/03,66.847
2016/08/04,49.587
2016/08/05,48.177
2016/08/06,18.868
2016/08/07,13.792
2016/08/08,65.694
2016/08/09,67.776
2016/08/10,75.022
2016/08/11,80.809
2016/08/12,47.085
2016/08/13,24.922
2016/08/14,22.573
2016/08/15,35.091
2016/08/16,79.7
2016/08/17,64.54
2016/08/18,61.962
2016/08/19,59.035
2016/08/20,25.154
2016/08/21,14.858
2016/08/22,61.36
2016/08/23,63.541
2016/08/24,57.646
2016/08/25,48.585
2016/08/26,44.565
2016/08/27,15.711
2016/08/28,9.37
2016/08/29,60.568
2016/08/30,77.364
2016/08/31,53.535
2016/09/01,58.196
2016/09/02,47.853
2016/09/03,26.714
2016/09/04,20.084
2016/09/05,65.452
2016/09/06,68.541
2016/09/07,73.181
2016/09/08,53.125
2016/09/09,42.356
2016/09/10,22.369
2016/09/11,16.175
2016/09/12,58.969
2016/09/13,73.592
2016/09/14,58.932
2016/09/15,60.57
2016/09/16,30.49
2016/09/17,53.797
2016/09/18,25.891
2016/09/19,58.446
2016/09/20,68.74
2016/09/21,61.831
2016/09/22,47.585
2016/09/23,47.87
2016/09/24,24.963
2016/09/25,21.718
2016/09/26,76.299
2016/09/27,80.775
2016/09/28,75.107
2016/09/29,81.694
2016/09/30,85.542
2016/10/01,27.476
2016/10/02,16.145
2016/10/03,70.645
2016/10/04,71.784
2016/10/05,67.978
2016/10/06,76.913
2016/10/07,53.835
2016/10/08,36.319
2016/10/09,14.86
2016/10/10,27.967
2016/10/11,63.894
2016/10/12,44.921
2016/10/13,42.065
2016/10/14,56.746
2016/10/15,32.559
2016/10/16,23.094
2016/10/17,62.891
2016/10/18,70.499
2016/10/19,29.358
2016/10/20,68.207
2016/10/21,61.148
2016/10/22,37.429
2016/10/23,27.963
2016/10/24,51.017
2016/10/25,58.979
2016/10/26,45.28
2016/10/27,80.18
2016/10/28,47.534
2016/10/29,38.527
2016/10/30,27.898
2016/10/31,56.494
2016/11/01,56.49
2016/11/02,66.828
2016/11/03,69.777
2016/11/04,44.166
2016/11/05,38.052
2016/11/06,23.168
2016/11/07,70.435
2016/11/08,76.499
2016/11/09,51.862
2016/11/10,56.662
2016/11/11,35.346
2016/11/12,27.226
2016/11/13,16.952
2016/11/14,66.941
2016/11/15,72.211
2016/11/16,60.486
2016/11/17,64.562
2016/11/18,62.428
2016/11/19,27.33
2016/11/20,21.475
2016/11/21,70.614
2016/11/22,72.235
2016/11/23,56.966
2016/11/24,84.141
2016/11/25,59.268
2016/11/26,38.265
2016/11/27,19.687
2016/11/28,62.316
2016/11/29,54.067
2016/11/30,58.35
2016/12/01,26.718
2016/12/02,70.2
2016/12/03,49.508
2016/12/04,33.688
2016/12/05,54.962
2016/12/06,65.85
2016/12/07,59.065
2016/12/08,40.455
2016/12/09,34.532
2016/12/10,24.512
2016/12/11,17.022
2016/12/12,56.528
2016/12/13,66.476
2016/12/14,58.234
2016/12/15,52.08
2016/12/16,52.943
2016/12/17,19.915
2016/12/18,12.972
2016/12/19,66.024
2016/12/20,68.953
2016/12/21,79.317
2016/12/22,69.958
2016/12/23,52.953
2016/12/24,16.735
2016/12/25,9.336
2016/12/26,49.108
2016/12/27,67.868
2016/12/28,70.661
2016/12/29,68.693
2016/12/30,53.096
2016/12/31,27.846
2017/01/01,11.457
2017/01/02,62.273
2017/01/03,63.66
2017/01/04,70.98
2017/01/05,49.172
2017/01/06,67.805
2017/01/07,40.812
2017/01/08,30.267
2017/01/09,44.638
2017/01/10,63.489
2017/01/11,47.386
2017/01/12,45.467
2017/01/13,36.632
2017/01/14,20.609
2017/01/15,14.457
2017/01/16,60.775
2017/01/17,71.822
2017/01/18,68.559
2017/01/19,76.745
2017/01/20,75.716
2017/01/21,31.345
2017/01/22,15.378
2017/01/23,23.633
2017/01/24,70.146
2017/01/25,73.576
2017/01/26,76.343
2017/01/27,37.774
2017/01/28,29.701
2017/01/29,21.255
2017/01/30,45.159
2017/01/31,79.636
2017/02/01,87.487
2017/02/02,37.125
2017/02/03,62.783
2017/02/04,46.012
2017/02/05,45.718
2017/02/06,27.125
2017/02/07,64.441
2017/02/08,51.185
2017/02/09,65.136
2017/02/10,44.734
2017/02/11,31.794
2017/02/12,22.81
2017/02/13,57.005
2017/02/14,65.205
2017/02/15,51.377
2017/02/16,47.042
2017/02/17,69.892
2017/02/18,44.311
2017/02/19,28.079
2017/02/20,55.379
2017/02/21,52.559
2017/02/22,52.6
2017/02/23,80.268
2017/02/24,86.029
2017/02/25,49.754
2017/02/26,22.971
2017/02/27,43.909
2017/02/28,63.022
2017/03/01,55.399
2017/03/02,68.289
2017/03/03,72.051
2017/03/04,26.895
2017/03/05,35.011
2017/03/06,55.955
2017/03/07,72.638
2017/03/08,44.447
2017/03/09,50.744
2017/03/10,58.274
2017/03/11,32.693
2017/03/12,12.473
2017/03/13,53.886
2017/03/14,66.18
2017/03/15,53.449
2017/03/16,71.9
2017/03/17,46.186
2017/03/18,34.5
2017/03/19,32.903
2017/03/20,45.252
2017/03/21,65.114
2017/03/22,77.409
2017/03/23,48.906
2017/03/24,52.311
2017/03/25,24.469
2017/03/26,15.753
2017/03/27,30.39
2017/03/28,74.152
2017/03/29,61.116
2017/03/30,53.174
2017/03/31,44.576
2017/04/01,40.017
2017/04/02,23.375
2017/04/03,71.284
2017/04/04,46.593
2017/04/05,73.084
2017/04/06,58.176
2017/04/07,54.227
2017/04/08,22.203
2017/04/09,22.67
2017/04/10,63.785
2017/04/11,75.309
2017/04/12,57.425
2017/04/13,27.068
2017/04/14,59.074
2017/04/15,46.031
2017/04/16,25.136
2017/04/17,46.438
2017/04/18,67.938
2017/04/19,69.289
2017/04/20,42.33
2017/04/21,70.765
2017/04/22,43.082
2017/04/23,33.868
2017/04/24,30.11
2017/04/25,70.997
2017/04/26,72.044
2017/04/27,51.92
2017/04/28,61.014
2017/04/29,70.853
2017/04/30,29.581
2017/05/01,41.462
2017/05/02,65.385
2017/05/03,44.954
2017/05/04,72.526
2017/05/05,37.444
2017/05/06,62.829
2017/05/07,43.619
2017/05/08,62.877
2017/05/09,52.325
2017/05/10,43.65
2017/05/11,36.232
2017/05/12,54.528
2017/05/13,56.897
2017/05/14,72.762
2017/05/15,49.113
2017/05/16,15.287
2017/05/17,57.315
2017/05/18,49.089
2017/05/19,63.533
2017/05/20,62.542
2017/05/21,39.781
2017/05/22,49.359
2017/05/23,72.32
2017/05/24,46.059
2017/05/25,56.529
2017/05/26,48.257
2017/05/27,45.767
2017/05/28,18.278
2017/05/29,37.588
2017/05/30,65.329
2017/05/31,47.823
2017/06/01,46.945
2017/06/02,19.691
2017/06/03,49.472
2017/06/04,27.228
2017/06/05,55.952
2017/06/06,66.787
2017/06/07,75.806
2017/06/08,45.619
2017/06/09,37.543
2017/06/10,21.876
2017/06/11,13.943
2017/06/12,55.531
2017/06/13,70.728
2017/06/14,52.162
2017/06/15,54.138
2017/06/16,35.779
2017/06/17,20.666
2017/06/18,13.399
2017/06/19,61.19
2017/06/20,70.715
2017/06/21,56.51
2017/06/22,46.117
2017/06/23,34.599
2017/06/24,23.17
