Date,activeaddresses90ema
2011/01/04,958.995
2011/01/05,971.765
2011/01/06,975.924
2011/01/07,982.035
2011/01/08,992.826
2011/01/09,1001
2011/01/10,1011
2011/01/11,1023
2011/01/12,1028
2011/01/13,1043
2011/01/14,1055
2011/01/15,1063
2011/01/16,1074
2011/01/17,1080
2011/01/18,1087
2011/01/19,1097
2011/01/20,1105
2011/01/21,1124
2011/01/22,1148
2011/01/23,1165
2011/01/24,1184
2011/01/25,1190
2011/01/26,1199
2011/01/27,1209
2011/01/28,1219
2011/01/29,1238
2011/01/30,1281
2011/01/31,1302
2011/02/01,1316
2011/02/02,1319
2011/02/03,1318
2011/02/04,1322
2011/02/05,1327
2011/02/06,1328
2011/02/07,1330
2011/02/08,1332
2011/02/09,1349
2011/02/10,1397
2011/02/11,1461
2011/02/12,1501
2011/02/13,1540
2011/02/14,1597
2011/02/15,1637
2011/02/16,1666
2011/02/17,1706
2011/02/18,1748
2011/02/19,1773
2011/02/20,1804
2011/02/21,1837
2011/02/22,1880
2011/02/23,1922
2011/02/24,1960
2011/02/25,1992
2011/02/26,2027
2011/02/27,2063
2011/02/28,2084
2011/03/01,2152
2011/03/02,2187
2011/03/03,2246
2011/03/04,2269
2011/03/05,2298
2011/03/06,2321
2011/03/07,2345
2011/03/08,2378
2011/03/09,2400
2011/03/10,2412
2011/03/11,2426
2011/03/12,2443
2011/03/13,2453
2011/03/14,2463
2011/03/15,2481
2011/03/16,2496
2011/03/17,2512
2011/03/18,2525
2011/03/19,2539
2011/03/20,2581
2011/03/21,2627
2011/03/22,2654
2011/03/23,2747
2011/03/24,2783
2011/03/25,2813
2011/03/26,2857
2011/03/27,2900
2011/03/28,2953
2011/03/29,2990
2011/03/30,3005
2011/03/31,3031
2011/04/01,3036
2011/04/02,3042
2011/04/03,3055
2011/04/04,3089
2011/04/05,3116
2011/04/06,3132
2011/04/07,3139
2011/04/08,3150
2011/04/09,3160
2011/04/10,3168
2011/04/11,3188
2011/04/12,3213
2011/04/13,3245
2011/04/14,3305
2011/04/15,3323
2011/04/16,3368
2011/04/17,3390
2011/04/18,3437
2011/04/19,3501
2011/04/20,3542
2011/04/21,3553
2011/04/22,3569
2011/04/23,3599
2011/04/24,3622
2011/04/25,3654
2011/04/26,3709
2011/04/27,3792
2011/04/28,3845
2011/04/29,3909
2011/04/30,4002
2011/05/01,4079
2011/05/02,4121
2011/05/03,4163
2011/05/04,4212
2011/05/05,4275
2011/05/06,4332
2011/05/07,4397
2011/05/08,4441
2011/05/09,4509
2011/05/10,4568
2011/05/11,4623
2011/05/12,4680
2011/05/13,4785
2011/05/14,4877
2011/05/15,4953
2011/05/16,5103
2011/05/17,5221
2011/05/18,5391
2011/05/19,5536
2011/05/20,5669
2011/05/21,5781
2011/05/22,5893
2011/05/23,6029
2011/05/24,6186
2011/05/25,6370
2011/05/26,6548
2011/05/27,6642
2011/05/28,6752
2011/05/29,6850
2011/05/30,6979
2011/05/31,7135
2011/06/01,7285
2011/06/02,7466
2011/06/03,7693
2011/06/04,7951
2011/06/05,8169
2011/06/06,8450
2011/06/07,8681
2011/06/08,9090
2011/06/09,9468
2011/06/10,9791
2011/06/11,10098
2011/06/12,10470
2011/06/13,10807
2011/06/14,11224
2011/06/15,11582
2011/06/16,11962
2011/06/17,12272
2011/06/18,12576
2011/06/19,12910
2011/06/20,13197
2011/06/21,13456
2011/06/22,13749
2011/06/23,13982
2011/06/24,14229
2011/06/25,14414
2011/06/26,14614
2011/06/27,14955
2011/06/28,15202
2011/06/29,15403
2011/06/30,15580
2011/07/01,15901
2011/07/02,16260
2011/07/03,16392
2011/07/04,16549
2011/07/05,16698
2011/07/06,16922
2011/07/07,17055
2011/07/08,17221
2011/07/09,17343
2011/07/10,17593
2011/07/11,17774
2011/07/12,17890
2011/07/13,18094
2011/07/14,18330
2011/07/15,18464
2011/07/16,18587
2011/07/17,18721
2011/07/18,18922
2011/07/19,19054
2011/07/20,19204
2011/07/21,19341
2011/07/22,19453
2011/07/23,19507
2011/07/24,19589
2011/07/25,19751
2011/07/26,19840
2011/07/27,19920
2011/07/28,20052
2011/07/29,20099
2011/07/30,20092
2011/07/31,20181
2011/08/01,20259
2011/08/02,20291
2011/08/03,20250
2011/08/04,20222
2011/08/05,20250
2011/08/06,20249
2011/08/07,20245
2011/08/08,20342
2011/08/09,20415
2011/08/10,20399
2011/08/11,20353
2011/08/12,20282
2011/08/13,20258
2011/08/14,20285
2011/08/15,20262
2011/08/16,20278
2011/08/17,20280
2011/08/18,20288
2011/08/19,20331
2011/08/20,20348
2011/08/21,20402
2011/08/22,20507
2011/08/23,20555
2011/08/24,20590
2011/08/25,20645
2011/08/26,20665
2011/08/27,20669
2011/08/28,20621
2011/08/29,20583
2011/08/30,20516
2011/08/31,20439
2011/09/01,20363
2011/09/02,20270
2011/09/03,20142
2011/09/04,20085
2011/09/05,20044
2011/09/06,20017
2011/09/07,19946
2011/09/08,19855
2011/09/09,19828
2011/09/10,19742
2011/09/11,19647
2011/09/12,19581
2011/09/13,19478
2011/09/14,19375
2011/09/15,19289
2011/09/16,19185
2011/09/17,19051
2011/09/18,18948
2011/09/19,18885
2011/09/20,18951
2011/09/21,18929
2011/09/22,18899
2011/09/23,18923
2011/09/24,18934
2011/09/25,18940
2011/09/26,18915
2011/09/27,18910
2011/09/28,18796
2011/09/29,18664
2011/09/30,18550
2011/10/01,18428
2011/10/02,18283
2011/10/03,18186
2011/10/04,18090
2011/10/05,17992
2011/10/06,17914
2011/10/07,17822
2011/10/08,17705
2011/10/09,17586
2011/10/10,17493
2011/10/11,17410
2011/10/12,17326
2011/10/13,17201
2011/10/14,17143
2011/10/15,17055
2011/10/16,16944
2011/10/17,16882
2011/10/18,16782
2011/10/19,16689
2011/10/20,16567
2011/10/21,16468
2011/10/22,16372
2011/10/23,16302
2011/10/24,16251
2011/10/25,16182
2011/10/26,16100
2011/10/27,15998
2011/10/28,15925
2011/10/29,15858
2011/10/30,15760
2011/10/31,15678
2011/11/01,15614
2011/11/02,15559
2011/11/03,15505
2011/11/04,15512
2011/11/05,15468
2011/11/06,15382
2011/11/07,15321
2011/11/08,15287
2011/11/09,15266
2011/11/10,15246
2011/11/11,15178
2011/11/12,15113
2011/11/13,15056
2011/11/14,15027
2011/11/15,15008
2011/11/16,14967
2011/11/17,14906
2011/11/18,14852
2011/11/19,14747
2011/11/20,14674
2011/11/21,14575
2011/11/22,14507
2011/11/23,14441
2011/11/24,14364
2011/11/25,14305
2011/11/26,14217
2011/11/27,14141
2011/11/28,14107
2011/11/29,14113
2011/11/30,14142
2011/12/01,14140
2011/12/02,14122
2011/12/03,14094
2011/12/04,14045
2011/12/05,14024
2011/12/06,14051
2011/12/07,14026
2011/12/08,14026
2011/12/09,13977
2011/12/10,13933
2011/12/11,13893
2011/12/12,13837
2011/12/13,13797
2011/12/14,13756
2011/12/15,13674
2011/12/16,13608
2011/12/17,13533
2011/12/18,13453
2011/12/19,13437
2011/12/20,13442
2011/12/21,13408
2011/12/22,13378
2011/12/23,13350
2011/12/24,13282
2011/12/25,13249
2011/12/26,13225
2011/12/27,13193
2011/12/28,13140
2011/12/29,13101
2011/12/30,13044
2011/12/31,12997
2012/01/01,12963
2012/01/02,12940
2012/01/03,12944
2012/01/04,12934
2012/01/05,12988
2012/01/06,13030
2012/01/07,13038
2012/01/08,13074
2012/01/09,13113
2012/01/10,13178
2012/01/11,13262
2012/01/12,13276
2012/01/13,13303
2012/01/14,13330
2012/01/15,13335
2012/01/16,13369
2012/01/17,13389
2012/01/18,13419
2012/01/19,13455
2012/01/20,13472
2012/01/21,13473
2012/01/22,13427
2012/01/23,13423
2012/01/24,13456
2012/01/25,13525
2012/01/26,13545
2012/01/27,13564
2012/01/28,13553
2012/01/29,13572
2012/01/30,13570
2012/01/31,13615
2012/02/01,13645
2012/02/02,13699
2012/02/03,13762
2012/02/04,13819
2012/02/05,13842
2012/02/06,13843
2012/02/07,13862
2012/02/08,13878
2012/02/09,13905
2012/02/10,13959
2012/02/11,13989
2012/02/12,13993
2012/02/13,14042
2012/02/14,14138
2012/02/15,14218
2012/02/16,14316
2012/02/17,14314
2012/02/18,14318
2012/02/19,14294
2012/02/20,14294
2012/02/21,14303
2012/02/22,14347
2012/02/23,14418
2012/02/24,14464
2012/02/25,14479
2012/02/26,14454
2012/02/27,14464
2012/02/28,14505
2012/02/29,14525
2012/03/01,14561
2012/03/02,14628
2012/03/03,14583
2012/03/04,14592
2012/03/05,14626
2012/03/06,14641
2012/03/07,14653
2012/03/08,14676
2012/03/09,14701
2012/03/10,14661
2012/03/11,14617
2012/03/12,14611
2012/03/13,14660
2012/03/14,14693
2012/03/15,14703
2012/03/16,14737
2012/03/17,14767
2012/03/18,14748
2012/03/19,14765
2012/03/20,14791
2012/03/21,14823
2012/03/22,14842
2012/03/23,14829
2012/03/24,14810
2012/03/25,14800
2012/03/26,14821
2012/03/27,14837
2012/03/28,14868
2012/03/29,14915
2012/03/30,14918
2012/03/31,14899
2012/04/01,14851
2012/04/02,14852
2012/04/03,14939
2012/04/04,14978
2012/04/05,15009
2012/04/06,15038
2012/04/07,15021
2012/04/08,14997
2012/04/09,15002
2012/04/10,15055
2012/04/11,15130
2012/04/12,15211
2012/04/13,15223
2012/04/14,15270
2012/04/15,15292
2012/04/16,15375
2012/04/17,15445
2012/04/18,15531
2012/04/19,15581
2012/04/20,15664
2012/04/21,15678
2012/04/22,15656
2012/04/23,15680
2012/04/24,15716
2012/04/25,15755
2012/04/26,15830
2012/04/27,15860
2012/04/28,15862
2012/04/29,15865
2012/04/30,15936
2012/05/01,16026
2012/05/02,16118
2012/05/03,16244
2012/05/04,16385
2012/05/05,16465
2012/05/06,16591
2012/05/07,16790
2012/05/08,16944
2012/05/09,17117
2012/05/10,17190
2012/05/11,17386
2012/05/12,17504
2012/05/13,17575
2012/05/14,17901
2012/05/15,18104
2012/05/16,18268
2012/05/17,18362
2012/05/18,18534
2012/05/19,18821
2012/05/20,19057
2012/05/21,19305
2012/05/22,19485
2012/05/23,19708
2012/05/24,19892
2012/05/25,20116
2012/05/26,20238
2012/05/27,20371
2012/05/28,20574
2012/05/29,20875
2012/05/30,21043
2012/05/31,21205
2012/06/01,21378
2012/06/02,21360
2012/06/03,21559
2012/06/04,21998
2012/06/05,22415
2012/06/06,22454
2012/06/07,22738
2012/06/08,22859
2012/06/09,23050
2012/06/10,23287
2012/06/11,23492
2012/06/12,23492
2012/06/13,24003
2012/06/14,24566
2012/06/15,25105
2012/06/16,25418
2012/06/17,25725
2012/06/18,25986
2012/06/19,26196
2012/06/20,26329
2012/06/21,26404
2012/06/22,26466
2012/06/23,26549
2012/06/24,26592
2012/06/25,26754
2012/06/26,26958
2012/06/27,27224
2012/06/28,27345
2012/06/29,27472
2012/06/30,27570
2012/07/01,27661
2012/07/02,27857
2012/07/03,28007
2012/07/04,28087
2012/07/05,28084
2012/07/06,28111
2012/07/07,28174
2012/07/08,28168
2012/07/09,28258
2012/07/10,28451
2012/07/11,28603
2012/07/12,28727
2012/07/13,28784
2012/07/14,28809
2012/07/15,28844
2012/07/16,29018
2012/07/17,29266
2012/07/18,29376
2012/07/19,29528
2012/07/20,29673
2012/07/21,29803
2012/07/22,30004
2012/07/23,30269
2012/07/24,30448
2012/07/25,30472
2012/07/26,30480
2012/07/27,30520
2012/07/28,30698
2012/07/29,30814
2012/07/30,30932
2012/07/31,31544
2012/08/01,31746
2012/08/02,31974
2012/08/03,32071
2012/08/04,32154
2012/08/05,32279
2012/08/06,32501
2012/08/07,32647
2012/08/08,33072
2012/08/09,33232
2012/08/10,33350
2012/08/11,33462
2012/08/12,33585
2012/08/13,33915
2012/08/14,34111
2012/08/15,34470
2012/08/16,35068
2012/08/17,35545
2012/08/18,35898
2012/08/19,36387
2012/08/20,36629
2012/08/21,37019
2012/08/22,37294
2012/08/23,37436
2012/08/24,37603
2012/08/25,37581
2012/08/26,37518
2012/08/27,37538
2012/08/28,37590
2012/08/29,37629
2012/08/30,37552
2012/08/31,37813
2012/09/01,37970
2012/09/02,37903
2012/09/03,37796
2012/09/04,37977
2012/09/05,38055
2012/09/06,38248
2012/09/07,38377
2012/09/08,38274
2012/09/09,38316
2012/09/10,38295
2012/09/11,38448
2012/09/12,38355
2012/09/13,38283
2012/09/14,38283
2012/09/15,38101
2012/09/16,37958
2012/09/17,37850
2012/09/18,37870
2012/09/19,37981
2012/09/20,38185
2012/09/21,38207
2012/09/22,37968
2012/09/23,37763
2012/09/24,37668
2012/09/25,37791
2012/09/26,38021
2012/09/27,38110
2012/09/28,38372
2012/09/29,38374
2012/09/30,38292
2012/10/01,38285
2012/10/02,38613
2012/10/03,38865
2012/10/04,39150
2012/10/05,39268
2012/10/06,39261
2012/10/07,39352
2012/10/08,39534
2012/10/09,39814
2012/10/10,39980
2012/10/11,40007
2012/10/12,40109
2012/10/13,40094
2012/10/14,40061
2012/10/15,40198
2012/10/16,40260
2012/10/17,40361
2012/10/18,40596
2012/10/19,40697
2012/10/20,40752
2012/10/21,40709
2012/10/22,40726
2012/10/23,40742
2012/10/24,40767
2012/10/25,40741
2012/10/26,40676
2012/10/27,40436
2012/10/28,40155
2012/10/29,40057
2012/10/30,39934
2012/10/31,39763
2012/11/01,39587
2012/11/02,39445
2012/11/03,39297
2012/11/04,39108
2012/11/05,39074
2012/11/06,39120
2012/11/07,39216
2012/11/08,39182
2012/11/09,39128
2012/11/10,39031
2012/11/11,38836
2012/11/12,38676
2012/11/13,38545
2012/11/14,38528
2012/11/15,38698
2012/11/16,38909
2012/11/17,39217
2012/11/18,39299
2012/11/19,39367
2012/11/20,39464
2012/11/21,39566
2012/11/22,39606
2012/11/23,39509
2012/11/24,39456
2012/11/25,39386
2012/11/26,39429
2012/11/27,39410
2012/11/28,39508
2012/11/29,39562
2012/11/30,39508
2012/12/01,39403
2012/12/02,39148
2012/12/03,38950
2012/12/04,39026
2012/12/05,39146
2012/12/06,39187
2012/12/07,39225
2012/12/08,39205
2012/12/09,39198
2012/12/10,39126
2012/12/11,39080
2012/12/12,39160
2012/12/13,39314
2012/12/14,39366
2012/12/15,39262
2012/12/16,39184
2012/12/17,39224
2012/12/18,39420
2012/12/19,39515
2012/12/20,39516
2012/12/21,39661
2012/12/22,40001
2012/12/23,40000
2012/12/24,40000
2012/12/25,39787
2012/12/26,39750
2012/12/27,39680
2012/12/28,39740
2012/12/29,39746
2012/12/30,39878
2012/12/31,39765
2013/01/01,39723
2013/01/02,39797
2013/01/03,40049
2013/01/04,40210
2013/01/05,40500
2013/01/06,40538
2013/01/07,40835
2013/01/08,41168
2013/01/09,41498
2013/01/10,41931
2013/01/11,42351
2013/01/12,42535
2013/01/13,42820
2013/01/14,42853
2013/01/15,43178
2013/01/16,43513
2013/01/17,43851
2013/01/18,44142
2013/01/19,44256
2013/01/20,44296
2013/01/21,44332
2013/01/22,44534
2013/01/23,44595
2013/01/24,44949
2013/01/25,45051
2013/01/26,45262
2013/01/27,45356
2013/01/28,45553
2013/01/29,45774
2013/01/30,45747
2013/01/31,45793
2013/02/01,46202
2013/02/02,46430
2013/02/03,46674
2013/02/04,46909
2013/02/05,47195
2013/02/06,47337
2013/02/07,47578
2013/02/08,47856
2013/02/09,48042
2013/02/10,48252
2013/02/11,48341
2013/02/12,48418
2013/02/13,48522
2013/02/14,48587
2013/02/15,48621
2013/02/16,48588
2013/02/17,48522
2013/02/18,48494
2013/02/19,48514
2013/02/20,48564
2013/02/21,48609
2013/02/22,48734
2013/02/23,48793
2013/02/24,48864
2013/02/25,49035
2013/02/26,49250
2013/02/27,49377
2013/02/28,49606
2013/03/01,49902
2013/03/02,49887
2013/03/03,49803
2013/03/04,49885
2013/03/05,50050
2013/03/06,50470
2013/03/07,50820
2013/03/08,50946
2013/03/09,51016
2013/03/10,51148
2013/03/11,51200
2013/03/12,51388
2013/03/13,51644
2013/03/14,51852
2013/03/15,52108
2013/03/16,52082
2013/03/17,52079
2013/03/18,52228
2013/03/19,52591
2013/03/20,52816
2013/03/21,53188
2013/03/22,53667
2013/03/23,53959
2013/03/24,54291
2013/03/25,54552
2013/03/26,54958
2013/03/27,55349
2013/03/28,56208
2013/03/29,56803
2013/03/30,57270
2013/03/31,57424
2013/04/01,57827
2013/04/02,58575
2013/04/03,59642
2013/04/04,60725
2013/04/05,61589
2013/04/06,62061
2013/04/07,62611
2013/04/08,63739
2013/04/09,64801
2013/04/10,66310
2013/04/11,67591
2013/04/12,68368
2013/04/13,68686
2013/04/14,68746
2013/04/15,69438
2013/04/16,70118
2013/04/17,70890
2013/04/18,71137
2013/04/19,71882
2013/04/20,71939
2013/04/21,71894
2013/04/22,72329
2013/04/23,72788
2013/04/24,73441
2013/04/25,73822
2013/04/26,74094
2013/04/27,74186
2013/04/28,75150
2013/04/29,75410
2013/04/30,75443
2013/05/01,75623
2013/05/02,75762
2013/05/03,75918
2013/05/04,75788
2013/05/05,75708
2013/05/06,75917
2013/05/07,76646
2013/05/08,77213
2013/05/09,77317
2013/05/10,77472
2013/05/11,77547
2013/05/12,77373
2013/05/13,77492
2013/05/14,77629
2013/05/15,77786
2013/05/16,77926
2013/05/17,77937
2013/05/18,77727
2013/05/19,77430
2013/05/20,77304
2013/05/21,77420
2013/05/22,77362
2013/05/23,77492
2013/05/24,77656
2013/05/25,77480
2013/05/26,77308
2013/05/27,77235
2013/05/28,77213
2013/05/29,77286
2013/05/30,77307
2013/05/31,77267
2013/06/01,77059
2013/06/02,76812
2013/06/03,76879
2013/06/04,76917
2013/06/05,76956
2013/06/06,76875
2013/06/07,76806
2013/06/08,76399
2013/06/09,75964
2013/06/10,75634
2013/06/11,75436
2013/06/12,75179
2013/06/13,74985
2013/06/14,75002
2013/06/15,74536
2013/06/16,73970
2013/06/17,73595
2013/06/18,73375
2013/06/19,73282
2013/06/20,73158
2013/06/21,73068
2013/06/22,72750
2013/06/23,72295
2013/06/24,72132
2013/06/25,71895
2013/06/26,71744
2013/06/27,71508
2013/06/28,71445
2013/06/29,71215
2013/06/30,70759
2013/07/01,70713
2013/07/02,70569
2013/07/03,70469
2013/07/04,70258
2013/07/05,70044
2013/07/06,69747
2013/07/07,69288
2013/07/08,69151
2013/07/09,69125
2013/07/10,69031
2013/07/11,69126
2013/07/12,69331
2013/07/13,69195
2013/07/14,68738
2013/07/15,68597
2013/07/16,68545
2013/07/17,68423
2013/07/18,68308
2013/07/19,68098
2013/07/20,67753
2013/07/21,67387
2013/07/22,67232
2013/07/23,67167
2013/07/24,67139
2013/07/25,67124
2013/07/26,67031
2013/07/27,66700
2013/07/28,66315
2013/07/29,66341
2013/07/30,66418
2013/07/31,66736
2013/08/01,67782
2013/08/02,67935
2013/08/03,67771
2013/08/04,67606
2013/08/05,67729
2013/08/06,67812
2013/08/07,67985
2013/08/08,68082
2013/08/09,68006
2013/08/10,67814
2013/08/11,67514
2013/08/12,68302
2013/08/13,68449
2013/08/14,68664
2013/08/15,68820
2013/08/16,69121
2013/08/17,68952
2013/08/18,68701
2013/08/19,68917
2013/08/20,69158
2013/08/21,69455
2013/08/22,69772
2013/08/23,70038
2013/08/24,69914
2013/08/25,69885
2013/08/26,70015
2013/08/27,70564
2013/08/28,70857
2013/08/29,70945
2013/08/30,71355
2013/08/31,71725
2013/09/01,71401
2013/09/02,71212
2013/09/03,71231
2013/09/04,71356
2013/09/05,71335
2013/09/06,71378
2013/09/07,71185
2013/09/08,70862
2013/09/09,70930
2013/09/10,70925
2013/09/11,71007
2013/09/12,71139
2013/09/13,71039
2013/09/14,70666
2013/09/15,70317
2013/09/16,70305
2013/09/17,70365
2013/09/18,70557
2013/09/19,70745
2013/09/20,70885
2013/09/21,70786
2013/09/22,70628
2013/09/23,70845
2013/09/24,71011
2013/09/25,71176
2013/09/26,71330
2013/09/27,71479
2013/09/28,71423
2013/09/29,71420
2013/09/30,71619
2013/10/01,72018
2013/10/02,72759
2013/10/03,73144
2013/10/04,73247
2013/10/05,73082
2013/10/06,72819
2013/10/07,72902
2013/10/08,72976
2013/10/09,73120
2013/10/10,73284
2013/10/11,73427
2013/10/12,73286
2013/10/13,73601
2013/10/14,73797
2013/10/15,74056
2013/10/16,74478
2013/10/17,74631
2013/10/18,74882
2013/10/19,75270
2013/10/20,75232
2013/10/21,75697
2013/10/22,76441
2013/10/23,77136
2013/10/24,77904
2013/10/25,78416
2013/10/26,78318
2013/10/27,78032
2013/10/28,78220
2013/10/29,78379
2013/10/30,78765
2013/10/31,79164
2013/11/01,79338
2013/11/02,79306
2013/11/03,79394
2013/11/04,79860
2013/11/05,80692
2013/11/06,81806
2013/11/07,82876
2013/11/08,83928
2013/11/09,84937
2013/11/10,85642
2013/11/11,86315
2013/11/12,86976
2013/11/13,87768
2013/11/14,88771
2013/11/15,89458
2013/11/16,89775
2013/11/17,90170
2013/11/18,91807
2013/11/19,94356
2013/11/20,95920
2013/11/21,97961
2013/11/22,99443
2013/11/23,100574
2013/11/24,101104
2013/11/25,102025
2013/11/26,103728
2013/11/27,105827
2013/11/28,107942
2013/11/29,109737
2013/11/30,110929
2013/12/01,112146
2013/12/02,113594
2013/12/03,114925
2013/12/04,116449
2013/12/05,117935
2013/12/06,119066
2013/12/07,119766
2013/12/08,119651
2013/12/09,120456
2013/12/10,121205
2013/12/11,121902
2013/12/12,122098
2013/12/13,122624
2013/12/14,123184
2013/12/15,123582
2013/12/16,124771
2013/12/17,125519
2013/12/18,126744
2013/12/19,127425
2013/12/20,128000
2013/12/21,127987
2013/12/22,127901
2013/12/23,128441
2013/12/24,128487
2013/12/25,128525
2013/12/26,128396
2013/12/27,128352
2013/12/28,128079
2013/12/29,128105
2013/12/30,128646
2013/12/31,128438
2014/01/01,127752
2014/01/02,127972
2014/01/03,128305
2014/01/04,128048
2014/01/05,128227
2014/01/06,129341
2014/01/07,129631
2014/01/08,130023
2014/01/09,130113
2014/01/10,130055
2014/01/11,130055
2014/01/12,129768
2014/01/13,130262
2014/01/14,130290
2014/01/15,130350
2014/01/16,130397
2014/01/17,130374
2014/01/18,129852
2014/01/19,129392
2014/01/20,130485
2014/01/21,131128
2014/01/22,131609
2014/01/23,132020
2014/01/24,132253
2014/01/25,132137
2014/01/26,131993
2014/01/27,132840
2014/01/28,133399
2014/01/29,133572
2014/01/30,133973
2014/01/31,134305
2014/02/01,134321
2014/02/02,134347
2014/02/03,135186
2014/02/04,135933
2014/02/05,136393
2014/02/06,136988
2014/02/07,137615
2014/02/08,137850
2014/02/09,137660
2014/02/10,138403
2014/02/11,138766
2014/02/12,140444
2014/02/13,140963
2014/02/14,141762
2014/02/15,141954
2014/02/16,141640
2014/02/17,142492
2014/02/18,142838
2014/02/19,143602
2014/02/20,144425
2014/02/21,145179
2014/02/22,145417
2014/02/23,145801
2014/02/24,147325
2014/02/25,148686
2014/02/26,149845
2014/02/27,150616
2014/02/28,151626
2014/03/01,152289
2014/03/02,152448
2014/03/03,154315
2014/03/04,156034
2014/03/05,157047
2014/03/06,157899
2014/03/07,158408
2014/03/08,158695
2014/03/09,159024
2014/03/10,160104
2014/03/11,160779
2014/03/12,161720
2014/03/13,162424
2014/03/14,163082
2014/03/15,162727
2014/03/16,162241
2014/03/17,162841
2014/03/18,162406
2014/03/19,162468
2014/03/20,162565
2014/03/21,163165
2014/03/22,163309
2014/03/23,163006
2014/03/24,163662
2014/03/25,163735
2014/03/26,163859
2014/03/27,164284
2014/03/28,164697
2014/03/29,164279
2014/03/30,164337
2014/03/31,164469
2014/04/01,164803
2014/04/02,165135
2014/04/03,165212
2014/04/04,165497
2014/04/05,165244
2014/04/06,165651
2014/04/07,165508
2014/04/08,165509
2014/04/09,165811
2014/04/10,166189
2014/04/11,166264
2014/04/12,165517
2014/04/13,165675
2014/04/14,166063
2014/04/15,166788
2014/04/16,167190
2014/04/17,166982
2014/04/18,166597
2014/04/19,166038
2014/04/20,165999
2014/04/21,165480
2014/04/22,165879
2014/04/23,165678
2014/04/24,165736
2014/04/25,166093
