Date,confirmationtime7mom
2012/11/28,-1.102
2012/11/29,-1.325
2012/11/30,2.686
2012/12/01,-0.914
2012/12/02,0.207
2012/12/03,0.624
2012/12/04,3.127
2012/12/05,3.431
2012/12/06,1.836
2012/12/07,-0.357
2012/12/08,1.812
2012/12/09,1.359
2012/12/10,0.274
2012/12/11,-2.857
2012/12/12,-0.726
2012/12/13,0.481
2012/12/14,2.422
2012/12/15,1.979
2012/12/16,1.544
2012/12/17,0.676
2012/12/18,1.52
2012/12/19,-0.936
2012/12/20,2.593
2012/12/21,-2.156
2012/12/22,-3.002
2012/12/23,-1.17
2012/12/24,0.163
2012/12/25,0.093
2012/12/26,-0.79
2012/12/27,-4.354
2012/12/28,-2.908
2012/12/29,0.588
2012/12/30,-3.129
2012/12/31,-1.795
2013/01/01,-2.724
2013/01/02,0.061
2013/01/03,-0.342
2013/01/04,0.891
2013/01/05,0.213
2013/01/06,1.256
2013/01/07,-0.542
2013/01/08,1.938
2013/01/09,1.665
2013/01/10,0.907
2013/01/11,2.896
2013/01/12,1.591
2013/01/13,0.896
2013/01/14,0.601
2013/01/15,1.074
2013/01/16,-0.085
2013/01/17,3.177
2013/01/18,-0.407
2013/01/19,-2.453
2013/01/20,0.25
2013/01/21,1.737
2013/01/22,-1.901
2013/01/23,0.436
2013/01/24,-3.742
2013/01/25,-1.39
2013/01/26,-0.12
2013/01/27,-1.54
2013/01/28,-1.113
2013/01/29,-0.886
2013/01/30,-2.017
2013/01/31,-1.77
2013/02/01,-0.715
2013/02/02,0.181
2013/02/03,-1.794
2013/02/04,-1.015
2013/02/05,-0.491
2013/02/06,0.451
2013/02/07,1.89
2013/02/08,-0.259
2013/02/09,0.658
2013/02/10,1.202
2013/02/11,0.276
2013/02/12,1.737
2013/02/13,-1.442
2013/02/14,0.186
2013/02/15,-1.492
2013/02/16,-2.451
2013/02/17,-1.285
2013/02/18,-0.113
2013/02/19,-1.303
2013/02/20,-0.96
2013/02/21,-1.355
2013/02/22,0.426
2013/02/23,1.161
2013/02/24,1.571
2013/02/25,-1.885
2013/02/26,-0.382
2013/02/27,0
2013/02/28,0.39
2013/03/01,1.003
2013/03/02,1.151
2013/03/03,-0.287
2013/03/04,0.986
2013/03/05,1.685
2013/03/06,1.829
2013/03/07,0.429
2013/03/08,-0.474
2013/03/09,-1.41
2013/03/10,-1.075
2013/03/11,0.736
2013/03/12,0.307
2013/03/13,-0.118
2013/03/14,-0.955
2013/03/15,-0.628
2013/03/16,-0.292
2013/03/17,-0.979
2013/03/18,-1.202
2013/03/19,-2.196
2013/03/20,-2.347
2013/03/21,-1.439
2013/03/22,-2.084
2013/03/23,-1.593
2013/03/24,0.729
2013/03/25,2.421
2013/03/26,1.066
2013/03/27,4.168
2013/03/28,1.263
2013/03/29,1.988
2013/03/30,1.688
2013/03/31,0.902
2013/04/01,-2.727
2013/04/02,-1.581
2013/04/03,-2.764
2013/04/04,1.482
2013/04/05,0.838
2013/04/06,0.511
2013/04/07,0.26
2013/04/08,2.018
2013/04/09,0.226
2013/04/10,-0.689
2013/04/11,-0.351
2013/04/12,-0.79
2013/04/13,-0.212
2013/04/14,0.631
2013/04/15,-0.51
2013/04/16,-0.046
2013/04/17,0.882
2013/04/18,0.796
2013/04/19,2.187
2013/04/20,0.728
2013/04/21,-1.23
2013/04/22,0.631
2013/04/23,0.436
2013/04/24,0.468
2013/04/25,-1.424
2013/04/26,-2.09
2013/04/27,0.445
2013/04/28,-0.046
2013/04/29,-1.136
2013/04/30,1.093
2013/05/01,0.648
2013/05/02,2.374
2013/05/03,2.09
2013/05/04,-0.739
2013/05/05,0.592
2013/05/06,0.399
2013/05/07,-1.093
2013/05/08,-0.809
2013/05/09,-1.966
2013/05/10,-2.139
2013/05/11,-1.145
2013/05/12,-0.156
2013/05/13,-0.399
2013/05/14,0.779
2013/05/15,1.485
2013/05/16,0.949
2013/05/17,0.572
2013/05/18,1.752
2013/05/19,0.659
2013/05/20,2.887
2013/05/21,0.186
2013/05/22,-0.982
2013/05/23,-1.454
2013/05/24,-0.423
2013/05/25,-0.937
2013/05/26,-0.396
2013/05/27,-2.981
2013/05/28,-0.422
2013/05/29,-0.659
2013/05/30,-0.231
2013/05/31,-0.292
2013/06/01,-1.967
2013/06/02,-1.598
2013/06/03,-1.421
2013/06/04,-2.353
2013/06/05,-0.745
2013/06/06,-0.089
2013/06/07,0.716
2013/06/08,1.195
2013/06/09,1.82
2013/06/10,1.515
2013/06/11,1.239
2013/06/12,-0.732
2013/06/13,-0.214
2013/06/14,-0.944
2013/06/15,0.368
2013/06/16,-1.273
2013/06/17,1.655
2013/06/18,2.286
2013/06/19,3.495
2013/06/20,1.609
2013/06/21,0.571
2013/06/22,-0.142
2013/06/23,0.943
2013/06/24,-0.331
2013/06/25,-1.114
2013/06/26,-2.312
2013/06/27,-0.728
2013/06/28,-0.051
2013/06/29,0.339
2013/06/30,0.684
2013/07/01,-0.428
2013/07/02,0.24
2013/07/03,-0.45
2013/07/04,0.105
2013/07/05,-0.779
2013/07/06,-0.82
2013/07/07,-1.67
2013/07/08,-1.672
2013/07/09,-1.628
2013/07/10,-0.441
2013/07/11,-0.451
2013/07/12,1.609
2013/07/13,1.471
2013/07/14,0.63
2013/07/15,1.28
2013/07/16,0.997
2013/07/17,0.441
2013/07/18,0.668
2013/07/19,-0.93
2013/07/20,-1.43
2013/07/21,-1.136
2013/07/22,-0.053
2013/07/23,1.432
2013/07/24,1.231
2013/07/25,0.919
2013/07/26,0.359
2013/07/27,0.214
2013/07/28,1.335
2013/07/29,-0.637
2013/07/30,-2.903
2013/07/31,-1.478
2013/08/01,-1.727
2013/08/02,-1.28
2013/08/03,0.515
2013/08/04,-0.527
2013/08/05,-0.471
2013/08/06,0.269
2013/08/07,0.163
2013/08/08,-1.111
2013/08/09,-0.115
2013/08/10,-1.613
2013/08/11,-1.378
2013/08/12,-0.952
2013/08/13,0.29
2013/08/14,0.829
2013/08/15,1.446
2013/08/16,1.187
2013/08/17,0.722
2013/08/18,0.756
2013/08/19,1.469
2013/08/20,-0.29
2013/08/21,-1.224
2013/08/22,-1.804
2013/08/23,-1.224
2013/08/24,0.29
2013/08/25,2.114
2013/08/26,0.539
2013/08/27,0.942
2013/08/28,0.743
2013/08/29,0.952
2013/08/30,-0.323
2013/08/31,-1.411
2013/09/01,-3.021
2013/09/02,-1.977
2013/09/03,-1.098
2013/09/04,0.744
2013/09/05,0.426
2013/09/06,0.759
2013/09/07,3.474
2013/09/08,2.656
2013/09/09,0.396
2013/09/10,0.117
2013/09/11,-1.634
2013/09/12,-1.284
2013/09/13,-0.725
2013/09/14,-3.326
2013/09/15,-1.216
2013/09/16,2.257
2013/09/17,0.505
2013/09/18,1.527
2013/09/19,0.818
2013/09/20,0.141
2013/09/21,1.014
2013/09/22,-0.862
2013/09/23,-2.494
2013/09/24,-1.252
2013/09/25,-1.737
2013/09/26,1.31
2013/09/27,0.89
2013/09/28,0.517
2013/09/29,1.377
2013/09/30,1.977
2013/10/01,0.908
2013/10/02,0.549
2013/10/03,-1.653
2013/10/04,-0.09
2013/10/05,-1.56
2013/10/06,-0.687
2013/10/07,0.396
2013/10/08,1.244
2013/10/09,0.505
2013/10/10,0.264
2013/10/11,-0.216
2013/10/12,0.154
2013/10/13,-1.268
2013/10/14,-3.471
2013/10/15,-3.406
2013/10/16,-1.188
2013/10/17,1.123
2013/10/18,-0.284
2013/10/19,-0.272
2013/10/20,0.72
2013/10/21,1.065
2013/10/22,0.339
2013/10/23,-0.341
2013/10/24,-1.925
2013/10/25,-1.372
2013/10/26,1.455
2013/10/27,0.809
2013/10/28,1.404
2013/10/29,3.122
2013/10/30,0.869
2013/10/31,0.127
2013/11/01,0.795
2013/11/02,-0.783
2013/11/03,-0.545
2013/11/04,-0.844
2013/11/05,-0.724
2013/11/06,1.45
2013/11/07,3.175
2013/11/08,3.823
2013/11/09,2.601
2013/11/10,0.921
2013/11/11,0.316
2013/11/12,-1.112
2013/11/13,-0.263
2013/11/14,-2.131
