Date,sentinusd30stdUSD
2010/11/03,14683
2010/11/04,16053
2010/11/05,15914
2010/11/06,18061
2010/11/07,19226
2010/11/08,50199
2010/11/09,50169
2010/11/10,49885
2010/11/11,49807
2010/11/12,49905
2010/11/13,50064
2010/11/14,50198
2010/11/15,53252
2010/11/16,53045
2010/11/17,53168
2010/11/18,53268
2010/11/19,53345
2010/11/20,53859
2010/11/21,53838
2010/11/22,53647
2010/11/23,53635
2010/11/24,53795
2010/11/25,53931
2010/11/26,53814
2010/11/27,54052
2010/11/28,54321
2010/11/29,54400
2010/11/30,54386
2010/12/01,54265
2010/12/02,54199
2010/12/03,54342
2010/12/04,54273
2010/12/05,54478
2010/12/06,54022
2010/12/07,53751
2010/12/08,26630
2010/12/09,26720
2010/12/10,26984
2010/12/11,26877
2010/12/12,26813
2010/12/13,27961
2010/12/14,28063
2010/12/15,20108
2010/12/16,19879
2010/12/17,19866
2010/12/18,19910
2010/12/19,20079
2010/12/20,17276
2010/12/21,16202
2010/12/22,16085
2010/12/23,16019
2010/12/24,15907
2010/12/25,16431
2010/12/26,16145
2010/12/27,15868
2010/12/28,15416
2010/12/29,15912
2010/12/30,15807
2010/12/31,15638
2011/01/01,15599
2011/01/02,15103
2011/01/03,15042
2011/01/04,14296
2011/01/05,14379
2011/01/06,14770
2011/01/07,14145
2011/01/08,13656
2011/01/09,12916
2011/01/10,13133
2011/01/11,13581
2011/01/12,11687
2011/01/13,13127
2011/01/14,13408
2011/01/15,13427
2011/01/16,13405
2011/01/17,13406
2011/01/18,14269
2011/01/19,14298
2011/01/20,14243
2011/01/21,14306
2011/01/22,14488
2011/01/23,15116
2011/01/24,15212
2011/01/25,15130
2011/01/26,15227
2011/01/27,146934
2011/01/28,147044
2011/01/29,146929
2011/01/30,155550
2011/01/31,156378
2011/02/01,156348
2011/02/02,156503
2011/02/03,155917
2011/02/04,155414
2011/02/05,154702
2011/02/06,154287
2011/02/07,156602
2011/02/08,155681
2011/02/09,157012
2011/02/10,166827
2011/02/11,178879
2011/02/12,179542
2011/02/13,178845
2011/02/14,178394
2011/02/15,176942
2011/02/16,175417
2011/02/17,174183
2011/02/18,172120
2011/02/19,171026
2011/02/20,171788
2011/02/21,171943
2011/02/22,181275
2011/02/23,192294
2011/02/24,190182
2011/02/25,186008
2011/02/26,152188
2011/02/27,147077
2011/02/28,142034
2011/03/01,314068
2011/03/02,815877
2011/03/03,813760
2011/03/04,811639
2011/03/05,809705
2011/03/06,806642
2011/03/07,803953
2011/03/08,801759
2011/03/09,800710
2011/03/10,797229
2011/03/11,795683
2011/03/12,796953
2011/03/13,797573
2011/03/14,796700
2011/03/15,796762
2011/03/16,796873
2011/03/17,795893
2011/03/18,793656
2011/03/19,793830
2011/03/20,794098
2011/03/21,795094
2011/03/22,795630
2011/03/23,795389
2011/03/24,795625
2011/03/25,795385
2011/03/26,795126
2011/03/27,796089
2011/03/28,797093
2011/03/29,799050
2011/03/30,799387
2011/03/31,762767
2011/04/01,123103
2011/04/02,125679
2011/04/03,122524
2011/04/04,123037
2011/04/05,125196
2011/04/06,128056
2011/04/07,129743
2011/04/08,128142
2011/04/09,112585
2011/04/10,110176
2011/04/11,112095
2011/04/12,109835
2011/04/13,108128
2011/04/14,108285
2011/04/15,108440
2011/04/16,136223
2011/04/17,478536
2011/04/18,477751
2011/04/19,1152773
2011/04/20,2204109
2011/04/21,2201537
2011/04/22,2201608
2011/04/23,2201019
2011/04/24,2202160
2011/04/25,2203935
2011/04/26,2201199
2011/04/27,2197295
2011/04/28,2193582
2011/04/29,2252634
2011/04/30,2262397
2011/05/01,2254183
2011/05/02,2247382
2011/05/03,2238207
2011/05/04,2232636
2011/05/05,2223053
2011/05/06,2213516
2011/05/07,2201626
2011/05/08,2234170
2011/05/09,2221193
2011/05/10,2307277
2011/05/11,2286866
2011/05/12,2269078
2011/05/13,2395914
2011/05/14,5104278
2011/05/15,5081878
2011/05/16,5063777
2011/05/17,5063000
2011/05/18,5034462
2011/05/19,5009474
2011/05/20,4802882
2011/05/21,4861933
2011/05/22,5037966
2011/05/23,5026889
2011/05/24,4990497
2011/05/25,4956611
2011/05/26,4937051
2011/05/27,4967808
2011/05/28,4913957
2011/05/29,4912063
2011/05/30,4895484
2011/05/31,4844773
2011/06/01,4781009
2011/06/02,4738883
2011/06/03,5014577
2011/06/04,5242329
2011/06/05,5697304
2011/06/06,6878617
2011/06/07,7308031
2011/06/08,9381784
2011/06/09,11313387
2011/06/10,13041995
2011/06/11,15125925
2011/06/12,17186528
2011/06/13,18049194
2011/06/14,19466908
2011/06/15,32336622
2011/06/16,61916754
2011/06/17,61690615
2011/06/18,61373354
2011/06/19,64631634
2011/06/20,64306579
2011/06/21,65156888
2011/06/22,64714768
2011/06/23,64216663
2011/06/24,66710207
2011/06/25,86090289
2011/06/26,86276520
2011/06/27,85378110
2011/06/28,88892143
2011/06/29,87767687
2011/06/30,86788424
2011/07/01,86024673
2011/07/02,85493470
2011/07/03,85427788
2011/07/04,84864110
2011/07/05,85111952
2011/07/06,85453420
2011/07/07,85681607
2011/07/08,86469743
2011/07/09,86284776
2011/07/10,86052181
2011/07/11,86519089
2011/07/12,86995790
2011/07/13,87133389
2011/07/14,87199980
2011/07/15,86750925
2011/07/16,74734987
2011/07/17,75321606
2011/07/18,75212277
2011/07/19,73504999
2011/07/20,74016349
2011/07/21,73713526
2011/07/22,73738045
2011/07/23,74222591
2011/07/24,72340577
2011/07/25,44723105
2011/07/26,41531312
2011/07/27,41418146
2011/07/28,24387197
2011/07/29,22331350
2011/07/30,22698282
2011/07/31,22939393
2011/08/01,23174497
2011/08/02,23386602
2011/08/03,23757967
2011/08/04,23906532
2011/08/05,24054888
2011/08/06,24281047
2011/08/07,24401683
2011/08/08,23972078
2011/08/09,22902585
2011/08/10,22930881
2011/08/11,23192365
2011/08/12,23407773
2011/08/13,23160524
2011/08/14,23288568
2011/08/15,23442287
2011/08/16,23572405
2011/08/17,20546497
2011/08/18,18109905
2011/08/19,18134765
2011/08/20,18008093
2011/08/21,17562537
2011/08/22,17668992
2011/08/23,17710699
2011/08/24,17158555
2011/08/25,16895213
2011/08/26,16528025
2011/08/27,9725917
2011/08/28,9766575
2011/08/29,9840539
2011/08/30,9880565
2011/08/31,9924901
2011/09/01,9968066
2011/09/02,10024903
2011/09/03,10068253
2011/09/04,10615581
2011/09/05,11468722
2011/09/06,12896408
2011/09/07,12905236
2011/09/08,11586920
2011/09/09,11461506
2011/09/10,11557908
2011/09/11,11529562
2011/09/12,11511236
2011/09/13,11573175
2011/09/14,11633678
2011/09/15,11704484
2011/09/16,11710862
2011/09/17,11777655
2011/09/18,11843902
2011/09/19,11870469
2011/09/20,11892104
2011/09/21,11911251
2011/09/22,11967663
2011/09/23,12003470
2011/09/24,12063333
2011/09/25,12089315
2011/09/26,10078484
2011/09/27,10066586
2011/09/28,10077920
2011/09/29,10092104
2011/09/30,10113707
2011/10/01,10124608
2011/10/02,10138350
2011/10/03,10136002
2011/10/04,9335222
2011/10/05,7640210
2011/10/06,1845180
2011/10/07,1644981
2011/10/08,1659224
2011/10/09,1678864
2011/10/10,1680309
2011/10/11,1112001
2011/10/12,875705
2011/10/13,885695
2011/10/14,914287
2011/10/15,915859
2011/10/16,759387
2011/10/17,761085
2011/10/18,808809
2011/10/19,866409
2011/10/20,905605
2011/10/21,860220
2011/10/22,858551
2011/10/23,853822
2011/10/24,864891
2011/10/25,881104
2011/10/26,886787
2011/10/27,855734
2011/10/28,849659
2011/10/29,848002
2011/10/30,884677
2011/10/31,844836
2011/11/01,849617
2011/11/02,814079
2011/11/03,770938
2011/11/04,730841
2011/11/05,580215
2011/11/06,588159
2011/11/07,606287
2011/11/08,991174
2011/11/09,1160019
2011/11/10,1164055
2011/11/11,1173168
2011/11/12,1186089
2011/11/13,1199893
2011/11/14,1203242
2011/11/15,1209016
2011/11/16,1801161
2011/11/17,2948297
2011/11/18,4447365
2011/11/19,5020097
2011/11/20,5025739
2011/11/21,5046192
2011/11/22,5460788
2011/11/23,5443193
2011/11/24,5417908
2011/11/25,5388344
2011/11/26,5380150
2011/11/27,5379018
2011/11/28,5915388
2011/11/29,6368215
2011/11/30,8300789
2011/12/01,8286275
2011/12/02,9346867
2011/12/03,9438898
2011/12/04,9388954
2011/12/05,9298461
2011/12/06,10499503
2011/12/07,10949485
2011/12/08,11137487
2011/12/09,11041443
2011/12/10,10905967
2011/12/11,10790116
2011/12/12,10687365
2011/12/13,10666602
2011/12/14,10662670
2011/12/15,10624928
2011/12/16,10808933
2011/12/17,11038286
2011/12/18,11156200
2011/12/19,11291116
2011/12/20,11360766
2011/12/21,11427599
2011/12/22,11536283
2011/12/23,11655160
2011/12/24,11760262
2011/12/25,11833810
2011/12/26,11869651
2011/12/27,11919416
2011/12/28,11939803
2011/12/29,11867146
2011/12/30,10858081
2011/12/31,10918848
2012/01/01,9953450
2012/01/02,9725591
2012/01/03,9619695
2012/01/04,9458610
2012/01/05,7046456
2012/01/06,4744587
2012/01/07,2194623
2012/01/08,1616021
2012/01/09,1534977
2012/01/10,1500638
2012/01/11,1494971
2012/01/12,1478624
2012/01/13,1468598
2012/01/14,1460924
2012/01/15,1457944
2012/01/16,1453705
2012/01/17,1420101
2012/01/18,1412667
2012/01/19,1413186
2012/01/20,1410413
2012/01/21,1418283
2012/01/22,1398425
2012/01/23,1381736
2012/01/24,1347381
2012/01/25,1318795
2012/01/26,1296895
2012/01/27,1256852
2012/01/28,1290455
2012/01/29,1259153
2012/01/30,1229835
2012/01/31,1231249
2012/02/01,1205684
2012/02/02,1168482
2012/02/03,1168392
2012/02/04,889179
2012/02/05,692774
2012/02/06,695842
2012/02/07,703341
2012/02/08,680284
2012/02/09,703088
2012/02/10,689472
2012/02/11,717375
2012/02/12,695621
2012/02/13,701617
2012/02/14,1797338
2012/02/15,2258390
2012/02/16,2818300
2012/02/17,2892766
2012/02/18,2899068
2012/02/19,2909616
2012/02/20,2898086
2012/02/21,2885503
2012/02/22,2886184
2012/02/23,2893802
2012/02/24,2894393
2012/02/25,2900509
2012/02/26,2910980
2012/02/27,2887200
2012/02/28,2886884
2012/02/29,2888420
2012/03/01,2880800
2012/03/02,2879743
2012/03/03,2887404
2012/03/04,2888624
2012/03/05,2893453
2012/03/06,2900508
2012/03/07,2896782
2012/03/08,2875554
2012/03/09,2847289
2012/03/10,2824929
2012/03/11,2819870
2012/03/12,2818745
2012/03/13,2793063
2012/03/14,2787159
2012/03/15,2416027
2012/03/16,2091113
2012/03/17,1336774
2012/03/18,1169751
2012/03/19,1143655
2012/03/20,1118565
2012/03/21,1108792
2012/03/22,1164102
2012/03/23,1296260
2012/03/24,1361995
2012/03/25,1367767
2012/03/26,1355900
2012/03/27,1319283
2012/03/28,1329595
2012/03/29,1739586
2012/03/30,1846149
2012/03/31,1914107
2012/04/01,1915359
2012/04/02,1894971
2012/04/03,1944826
2012/04/04,1922593
2012/04/05,1956247
2012/04/06,1902741
2012/04/07,1961436
2012/04/08,2222884
2012/04/09,2758009
2012/04/10,2714026
2012/04/11,3039909
2012/04/12,3164619
2012/04/13,3158122
2012/04/14,3151887
2012/04/15,3246715
2012/04/16,3501854
2012/04/17,3438339
2012/04/18,3368015
2012/04/19,3300340
2012/04/20,4953848
2012/04/21,4967360
2012/04/22,4961452
2012/04/23,4956365
2012/04/24,4846239
2012/04/25,4754978
2012/04/26,4922571
2012/04/27,4924999
2012/04/28,4936365
2012/04/29,4934985
2012/04/30,4915942
2012/05/01,4831539
2012/05/02,4770002
2012/05/03,4740858
2012/05/04,4680628
2012/05/05,4662382
2012/05/06,4630637
2012/05/07,4730093
2012/05/08,6774927
2012/05/09,7012121
2012/05/10,6949327
2012/05/11,6951191
2012/05/12,7668753
2012/05/13,7591718
2012/05/14,7693020
2012/05/15,8695715
2012/05/16,9348937
2012/05/17,9877171
2012/05/18,9804332
2012/05/19,9659311
2012/05/20,9402037
2012/05/21,10135158
2012/05/22,10850591
2012/05/23,10652958
2012/05/24,10529273
2012/05/25,10429952
2012/05/26,11665967
2012/05/27,11610845
2012/05/28,11381616
2012/05/29,11314083
2012/05/30,11105131
2012/05/31,11826441
2012/06/01,11616322
2012/06/02,11405560
2012/06/03,11199835
2012/06/04,11666659
2012/06/05,11691913
2012/06/06,11639572
2012/06/07,12345648
2012/06/08,13614538
2012/06/09,13463604
2012/06/10,13207015
2012/06/11,13215744
2012/06/12,12883992
2012/06/13,12803056
2012/06/14,13585972
2012/06/15,13715709
2012/06/16,14070875
2012/06/17,14121212
2012/06/18,13614093
2012/06/19,13459967
2012/06/20,13579782
2012/06/21,13924505
2012/06/22,13701950
2012/06/23,13172920
2012/06/24,13192863
2012/06/25,12987973
2012/06/26,12953212
2012/06/27,12863349
2012/06/28,13076401
2012/06/29,12975919
2012/06/30,12907077
2012/07/01,13171896
2012/07/02,13362533
2012/07/03,13333415
2012/07/04,12967786
2012/07/05,12587197
2012/07/06,12769965
2012/07/07,12891049
2012/07/08,11989781
2012/07/09,11740471
2012/07/10,11669950
2012/07/11,11845095
2012/07/12,11939395
2012/07/13,12049652
2012/07/14,10911949
2012/07/15,10611784
2012/07/16,9796944
2012/07/17,10109598
2012/07/18,10082309
2012/07/19,10142549
2012/07/20,10106734
2012/07/21,10090024
2012/07/22,10084981
2012/07/23,9991104
2012/07/24,9970429
2012/07/25,10118686
2012/07/26,10282992
2012/07/27,10416469
2012/07/28,9929365
2012/07/29,10020839
2012/07/30,10088652
2012/07/31,10987071
2012/08/01,10922637
2012/08/02,10759396
2012/08/03,10758497
2012/08/04,10735540
2012/08/05,10671846
2012/08/06,9907758
2012/08/07,9383936
2012/08/08,9391191
2012/08/09,9390643
2012/08/10,8957279
2012/08/11,8636582
2012/08/12,8620149
2012/08/13,8768600
2012/08/14,8415364
2012/08/15,8587802
2012/08/16,9132806
2012/08/17,10748366
2012/08/18,10647168
2012/08/19,17546999
2012/08/20,29639891
2012/08/21,31632653
2012/08/22,36724435
2012/08/23,40591281
2012/08/24,50543166
2012/08/25,50658955
2012/08/26,50448125
2012/08/27,51557546
2012/08/28,52641118
2012/08/29,67882086
2012/08/30,73886517
2012/08/31,75391999
2012/09/01,75930697
2012/09/02,74931781
2012/09/03,73900161
2012/09/04,73214985
2012/09/05,73961717
2012/09/06,98599819
2012/09/07,109267219
2012/09/08,107521200
2012/09/09,106276441
2012/09/10,114987382
2012/09/11,124357644
2012/09/12,122694576
2012/09/13,133381141
2012/09/14,136136147
2012/09/15,133456107
2012/09/16,132422087
2012/09/17,129556667
2012/09/18,128717239
2012/09/19,160721800
2012/09/20,160294778
2012/09/21,172429393
2012/09/22,171330489
2012/09/23,171919830
2012/09/24,169031736
2012/09/25,170305329
2012/09/26,173921622
2012/09/27,178120067
2012/09/28,182174301
2012/09/29,187228590
2012/09/30,191318035
2012/10/01,194853682
2012/10/02,196893604
2012/10/03,198390897
2012/10/04,201317778
2012/10/05,203773241
2012/10/06,201640429
2012/10/07,201531525
2012/10/08,203851125
2012/10/09,205208485
2012/10/10,204272552
2012/10/11,200737544
2012/10/12,201555077
2012/10/13,192777253
2012/10/14,188230475
2012/10/15,189671861
2012/10/16,187036187
2012/10/17,184501430
2012/10/18,181483825
2012/10/19,134865290
2012/10/20,123123976
2012/10/21,67815891
2012/10/22,39719249
2012/10/23,31132173
2012/10/24,16134354
2012/10/25,16338586
2012/10/26,16939820
2012/10/27,16919162
2012/10/28,17276247
2012/10/29,17643962
2012/10/30,19245355
2012/10/31,20283071
2012/11/01,20341770
2012/11/02,20851309
2012/11/03,20655476
2012/11/04,20349275
2012/11/05,20347999
2012/11/06,20370037
2012/11/07,20381472
2012/11/08,20461797
2012/11/09,20534622
2012/11/10,21411091
2012/11/11,22190025
2012/11/12,22665884
2012/11/13,23020394
2012/11/14,22788142
2012/11/15,22613547
2012/11/16,22940987
2012/11/17,22177670
2012/11/18,21858504
2012/11/19,21552779
2012/11/20,21409015
2012/11/21,21520021
2012/11/22,21168826
2012/11/23,21215161
2012/11/24,21255687
2012/11/25,21324980
2012/11/26,21393030
2012/11/27,21154604
2012/11/28,20977272
2012/11/29,18794076
2012/11/30,16884131
2012/12/01,16672214
2012/12/02,16509665
2012/12/03,16554469
2012/12/04,17297553
2012/12/05,18668175
2012/12/06,20817108
2012/12/07,21100026
2012/12/08,21117371
2012/12/09,20863735
2012/12/10,20307289
2012/12/11,19608735
2012/12/12,21477646
2012/12/13,23812258
2012/12/14,24405493
2012/12/15,24302188
2012/12/16,23244512
2012/12/17,23026843
2012/12/18,23244411
2012/12/19,23288191
2012/12/20,23518813
2012/12/21,23141829
2012/12/22,23113129
2012/12/23,23233827
2012/12/24,23252488
2012/12/25,23363440
2012/12/26,23703118
2012/12/27,24008454
2012/12/28,24177038
2012/12/29,24232870
2012/12/30,24200110
2012/12/31,23735223
2013/01/01,23510486
2013/01/02,23524474
2013/01/03,23231417
2013/01/04,22703377
2013/01/05,21407886
2013/01/06,21401347
2013/01/07,21254166
2013/01/08,21403509
2013/01/09,21226024
2013/01/10,21264292
2013/01/11,18782624
2013/01/12,14734339
2013/01/13,12773423
2013/01/14,12706506
2013/01/15,13070413
2013/01/16,13812604
2013/01/17,13336540
2013/01/18,13485276
2013/01/19,13361537
2013/01/20,13308616
2013/01/21,13315374
2013/01/22,13140646
2013/01/23,14951382
2013/01/24,14376276
2013/01/25,13740590
2013/01/26,13178029
2013/01/27,12940479
2013/01/28,12769145
2013/01/29,14003884
2013/01/30,14159709
2013/01/31,14222953
2013/02/01,14781363
2013/02/02,14740941
2013/02/03,14598748
2013/02/04,14722045
2013/02/05,15081237
2013/02/06,15438118
2013/02/07,15775232
2013/02/08,17206719
2013/02/09,17209867
2013/02/10,16870490
2013/02/11,15892555
2013/02/12,14674388
2013/02/13,13832218
2013/02/14,14014985
2013/02/15,14035254
2013/02/16,14017677
2013/02/17,13913222
2013/02/18,13632357
2013/02/19,12874467
2013/02/20,11848876
2013/02/21,11449306
2013/02/22,11943459
2013/02/23,11636314
2013/02/24,12451250
2013/02/25,13544955
2013/02/26,13287873
2013/02/27,13514113
2013/02/28,13665423
2013/03/01,14437478
2013/03/02,14834092
2013/03/03,15198657
2013/03/04,14762928
2013/03/05,18302589
2013/03/06,23964221
2013/03/07,24847893
2013/03/08,24987718
2013/03/09,24929873
2013/03/10,25201229
2013/03/11,25176850
2013/03/12,26122902
2013/03/13,26636260
2013/03/14,26089722
2013/03/15,71062775
2013/03/16,73013800
2013/03/17,72897340
2013/03/18,84095147
2013/03/19,84442504
2013/03/20,85217213
2013/03/21,87088784
2013/03/22,86580449
2013/03/23,85578849
2013/03/24,85236279
2013/03/25,84690221
2013/03/26,85558351
2013/03/27,96613429
2013/03/28,98332828
2013/03/29,98134031
2013/03/30,100099148
2013/03/31,100319228
2013/04/01,99974157
2013/04/02,113391979
2013/04/03,122981011
2013/04/04,129336259
2013/04/05,135208527
2013/04/06,134073592
2013/04/07,131287264
2013/04/08,131132652
2013/04/09,145523932
2013/04/10,175702618
2013/04/11,173151660
2013/04/12,169664822
2013/04/13,165815897
2013/04/14,167456084
2013/04/15,168578531
2013/04/16,163238468
2013/04/17,163512567
2013/04/18,214547991
2013/04/19,213194693
2013/04/20,213623611
2013/04/21,212726126
2013/04/22,209709491
2013/04/23,204909044
2013/04/24,203547367
2013/04/25,202010413
2013/04/26,202502549
2013/04/27,204553264
2013/04/28,207756279
2013/04/29,209121891
2013/04/30,211670510
2013/05/01,212433097
2013/05/02,212861319
2013/05/03,214027088
2013/05/04,217590767
2013/05/05,219363143
2013/05/06,220905850
2013/05/07,221720162
2013/05/08,222190271
2013/05/09,214401312
2013/05/10,185804090
2013/05/11,185589897
2013/05/12,187312721
2013/05/13,187900812
2013/05/14,187447867
2013/05/15,187844683
2013/05/16,188899155
2013/05/17,189504486
2013/05/18,101578528
2013/05/19,97753714
2013/05/20,98696821
2013/05/21,99016779
2013/05/22,94283791
2013/05/23,87842624
2013/05/24,66091328
2013/05/25,41758397
2013/05/26,33715026
2013/05/27,32664406
2013/05/28,32602527
2013/05/29,29806618
2013/05/30,29699817
2013/05/31,26435953
2013/06/01,26034644
2013/06/02,27231162
2013/06/03,25874275
2013/06/04,25452045
2013/06/05,24988508
2013/06/06,23688424
2013/06/07,23381154
2013/06/08,25640111
2013/06/09,25434619
2013/06/10,26435210
2013/06/11,25967318
2013/06/12,26214130
2013/06/13,26242508
2013/06/14,26265423
2013/06/15,28164464
2013/06/16,28749883
2013/06/17,28971923
2013/06/18,27888504
2013/06/19,27853280
2013/06/20,27911623
2013/06/21,27619845
2013/06/22,28772736
2013/06/23,29887110
2013/06/24,29087305
2013/06/25,28512518
2013/06/26,28137982
2013/06/27,27647241
2013/06/28,26147434
2013/06/29,26340250
2013/06/30,26999692
2013/07/01,27350123
2013/07/02,27065318
2013/07/03,25418293
2013/07/04,25131390
2013/07/05,24673589
2013/07/06,23099295
2013/07/07,22826970
2013/07/08,22132039
2013/07/09,23414583
2013/07/10,24546939
2013/07/11,26156666
2013/07/12,27735866
2013/07/13,28252434
2013/07/14,28245834
2013/07/15,27305615
2013/07/16,27976453
2013/07/17,29603231
2013/07/18,30440973
2013/07/19,30397572
2013/07/20,31269208
2013/07/21,32088704
2013/07/22,31532532
2013/07/23,30055925
2013/07/24,30159337
2013/07/25,30173468
2013/07/26,30078681
2013/07/27,31004004
2013/07/28,31212689
2013/07/29,30314494
2013/07/30,29674401
2013/07/31,29922237
2013/08/01,33081859
2013/08/02,33425228
2013/08/03,33543381
2013/08/04,34500083
2013/08/05,33559974
2013/08/06,32291449
2013/08/07,32114466
2013/08/08,31912770
2013/08/09,32099889
2013/08/10,32693022
2013/08/11,33740276
2013/08/12,33761610
2013/08/13,38008256
2013/08/14,42824706
2013/08/15,42676923
2013/08/16,43567115
2013/08/17,43929842
2013/08/18,43891490
2013/08/19,43547884
2013/08/20,42251205
2013/08/21,46472631
2013/08/22,46531452
2013/08/23,46574199
2013/08/24,47073065
2013/08/25,47533730
2013/08/26,45498094
2013/08/27,44841878
2013/08/28,44575030
2013/08/29,44415216
2013/08/30,44701930
2013/08/31,43560283
2013/09/01,43696277
2013/09/02,43172848
2013/09/03,42103032
2013/09/04,42433648
2013/09/05,42213620
2013/09/06,42169503
2013/09/07,42005552
2013/09/08,43282025
2013/09/09,41672931
2013/09/10,38751078
2013/09/11,38783587
2013/09/12,36537686
2013/09/13,33062179
2013/09/14,33710209
2013/09/15,34989051
2013/09/16,34723683
2013/09/17,34746804
2013/09/18,33767850
2013/09/19,34034823
2013/09/20,28181818
2013/09/21,29276586
2013/09/22,29869474
2013/09/23,32226525
2013/09/24,33112519
2013/09/25,33336685
2013/09/26,32817988
2013/09/27,32779392
2013/09/28,33217567
2013/09/29,33034116
2013/09/30,33775202
2013/10/01,38297432
2013/10/02,41625965
2013/10/03,41058147
2013/10/04,40655977
2013/10/05,42070042
2013/10/06,43523898
2013/10/07,43417995
2013/10/08,41499830
2013/10/09,41744767
2013/10/10,41472557
2013/10/11,41507247
2013/10/12,41515698
2013/10/13,41443422
2013/10/14,41809340
2013/10/15,40801422
2013/10/16,43802570
2013/10/17,44189979
2013/10/18,46256926
2013/10/19,50520082
2013/10/20,50773740
2013/10/21,54586512
2013/10/22,63833572
2013/10/23,72187232
2013/10/24,77026181
2013/10/25,150478587
2013/10/26,149987749
2013/10/27,149904599
2013/10/28,148513456
2013/10/29,162614574
2013/10/30,162158962
2013/10/31,162221378
2013/11/01,162417556
2013/11/02,162279568
2013/11/03,161964814
2013/11/04,160148436
2013/11/05,159502577
2013/11/06,159226283
2013/11/07,165506409
2013/11/08,170591237
2013/11/09,172458725
2013/11/10,170654310
2013/11/11,167514341
2013/11/12,172101322
2013/11/13,186292642
2013/11/14,196314897
2013/11/15,340320892
2013/11/16,360949517
2013/11/17,368003061
2013/11/18,453311016
2013/11/19,559942664
2013/11/20,581614982
2013/11/21,657387832
2013/11/22,776960925
2013/11/23,805553348
2013/11/24,830640280
2013/11/25,841307368
2013/11/26,1248806323
2013/11/27,1471952129
2013/11/28,1684604771
2013/11/29,1768820384
2013/11/30,1784522376
2013/12/01,1764225411
2013/12/02,1738089526
2013/12/03,1706481031
2013/12/04,1680336268
2013/12/05,1654686770
2013/12/06,1620753831
2013/12/07,1600442951
2013/12/08,1570150375
2013/12/09,1533858593
2013/12/10,1498261825
2013/12/11,1451628782
2013/12/12,1421852156
2013/12/13,1397030658
2013/12/14,1386621902
2013/12/15,1422743997
2013/12/16,1403243450
2013/12/17,1373129075
2013/12/18,1371400694
2013/12/19,1383514412
2013/12/20,1395301975
2013/12/21,1419248650
2013/12/22,1438882954
2013/12/23,1466542794
2013/12/24,1484181926
2013/12/25,1500870972
2013/12/26,1346978094
2013/12/27,1205703230
2013/12/28,974668159
2013/12/29,807990107
2013/12/30,724507523
2013/12/31,725443654
2014/01/01,721205326
2014/01/02,716255658
2014/01/03,684872729
2014/01/04,641915343
2014/01/05,632478401
2014/01/06,529071072
2014/01/07,526020430
2014/01/08,513173720
2014/01/09,519072093
2014/01/10,513454127
2014/01/11,522238421
2014/01/12,529158847
2014/01/13,533547272
2014/01/14,526184293
2014/01/15,383872894
2014/01/16,344071067
2014/01/17,299037195
2014/01/18,293412494
2014/01/19,292672310
2014/01/20,294372832
2014/01/21,293584575
2014/01/22,296931529
2014/01/23,298022414
2014/01/24,298086491
2014/01/25,301465899
2014/01/26,307332094
2014/01/27,318659613
2014/01/28,316891829
2014/01/29,319222744
2014/01/30,315651666
2014/01/31,320215785
2014/02/01,323431681
2014/02/02,316091582
2014/02/03,318151461
