Date,sentinusd90wmaUSD
2014/02/07,617135292
2014/02/08,608323746
2014/02/09,598125951
2014/02/10,592016075
2014/02/11,584461430
2014/02/12,575327367
2014/02/13,565843881
2014/02/14,557093623
2014/02/15,552196799
2014/02/16,543416300
2014/02/17,533204878
2014/02/18,522865555
2014/02/19,512050665
2014/02/20,502697352
2014/02/21,492813355
2014/02/22,481619038
2014/02/23,471196426
2014/02/24,464452938
2014/02/25,461135881
2014/02/26,455412021
2014/02/27,448829663
2014/02/28,442555172
2014/03/01,439297166
2014/03/02,432735125
2014/03/03,433822575
2014/03/04,435769271
2014/03/05,432600073
2014/03/06,429218907
2014/03/07,451773781
2014/03/08,461550959
2014/03/09,462602544
2014/03/10,471562376
2014/03/11,473171468
2014/03/12,476099349
2014/03/13,475173739
2014/03/14,472336996
2014/03/15,468982893
2014/03/16,463034855
2014/03/17,459390424
2014/03/18,483436731
2014/03/19,487198600
2014/03/20,484797555
2014/03/21,481298532
2014/03/22,475626055
2014/03/23,469074792
2014/03/24,466440930
2014/03/25,462161120
2014/03/26,457995305
2014/03/27,456560951
2014/03/28,454916786
2014/03/29,448652751
2014/03/30,444430603
2014/03/31,441506705
2014/04/01,438262623
2014/04/02,435617826
2014/04/03,431989267
2014/04/04,427503148
2014/04/05,423700705
2014/04/06,417809202
2014/04/07,412599910
2014/04/08,407114175
2014/04/09,403184137
2014/04/10,400863733
2014/04/11,398185714
2014/04/12,392539312
2014/04/13,386879792
2014/04/14,383440102
2014/04/15,380972167
2014/04/16,380641869
2014/04/17,380243273
2014/04/18,379278444
2014/04/19,374946639
2014/04/20,370403009
2014/04/21,369134750
2014/04/22,369481360
2014/04/23,367375093
2014/04/24,362792448
2014/04/25,359412423
2014/04/26,353887795
2014/04/27,348010237
2014/04/28,344541352
2014/04/29,341095929
2014/04/30,336886330
2014/05/01,332628689
2014/05/02,330480370
2014/05/03,327260814
2014/05/04,322854153
2014/05/05,320269135
2014/05/06,318239783
2014/05/07,317620839
2014/05/08,322084591
2014/05/09,325994702
2014/05/10,324239291
2014/05/11,320345063
2014/05/12,317314810
2014/05/13,315586055
2014/05/14,314151348
2014/05/15,313542928
2014/05/16,311680804
2014/05/17,308413134
2014/05/18,303151577
2014/05/19,300285352
2014/05/20,307397615
2014/05/21,306852211
2014/05/22,307111849
2014/05/23,312795861
2014/05/24,315008807
2014/05/25,316875833
2014/05/26,317767604
2014/05/27,321220271
2014/05/28,323346003
2014/05/29,323041361
2014/05/30,326267201
2014/05/31,325745444
2014/06/01,327358381
2014/06/02,331956571
2014/06/03,335863076
2014/06/04,341525906
2014/06/05,346212181
2014/06/06,352788360
2014/06/07,353059599
2014/06/08,355791346
2014/06/09,353047098
2014/06/10,353325243
2014/06/11,352668625
2014/06/12,359823201
2014/06/13,361323425
2014/06/14,359187410
2014/06/15,356693869
2014/06/16,358238984
2014/06/17,356685014
2014/06/18,356142720
2014/06/19,357956820
2014/06/20,357547542
2014/06/21,355888628
2014/06/22,355270131
2014/06/23,355153839
2014/06/24,358360259
2014/06/25,356708666
2014/06/26,355271155
2014/06/27,353704882
2014/06/28,350392258
2014/06/29,347017242
2014/06/30,348425632
2014/07/01,353026395
2014/07/02,358084103
2014/07/03,358633230
2014/07/04,355845286
2014/07/05,353823461
2014/07/06,350959704
2014/07/07,349403822
2014/07/08,346521557
2014/07/09,344767159
2014/07/10,343627211
2014/07/11,341384961
2014/07/12,339650515
2014/07/13,338123879
2014/07/14,336869358
2014/07/15,336596798
2014/07/16,336113649
2014/07/17,334289203
2014/07/18,332989358
2014/07/19,328981141
2014/07/20,324996094
2014/07/21,322725616
2014/07/22,319704496
2014/07/23,317046523
2014/07/24,316163211
2014/07/25,314701710
2014/07/26,310938472
2014/07/27,306368596
2014/07/28,304708762
2014/07/29,303052569
2014/07/30,300314474
2014/07/31,297297798
2014/08/01,295123540
2014/08/02,291953953
2014/08/03,289454789
2014/08/04,286430656
2014/08/05,286007384
2014/08/06,283207528
2014/08/07,280670844
2014/08/08,277356267
2014/08/09,274353270
2014/08/10,271386156
2014/08/11,270590890
2014/08/12,271621164
2014/08/13,272312125
2014/08/14,272747138
2014/08/15,273144407
2014/08/16,272338274
2014/08/17,269810571
2014/08/18,271777353
2014/08/19,270407275
2014/08/20,268668597
2014/08/21,269634223
2014/08/22,297678339
2014/08/23,296864764
2014/08/24,293419576
2014/08/25,295838049
2014/08/26,307398823
2014/08/27,315870842
2014/08/28,316086744
2014/08/29,315043079
2014/08/30,313046287
2014/08/31,310606774
2014/09/01,309731011
2014/09/02,307644170
2014/09/03,304813093
2014/09/04,301839057
2014/09/05,299077173
2014/09/06,295155688
2014/09/07,291492168
2014/09/08,289408629
2014/09/09,287272868
2014/09/10,284816429
2014/09/11,281911321
2014/09/12,279294661
2014/09/13,275570900
2014/09/14,272370030
2014/09/15,269779278
2014/09/16,267156060
2014/09/17,264870256
2014/09/18,264005379
2014/09/19,263143547
2014/09/20,262498603
2014/09/21,262579556
2014/09/22,259893075
2014/09/23,257997962
2014/09/24,255976618
2014/09/25,253558004
2014/09/26,251104246
2014/09/27,247861322
2014/09/28,244812287
2014/09/29,243549357
2014/09/30,242027425
2014/10/01,240438523
2014/10/02,238419987
2014/10/03,237159289
2014/10/04,235752066
2014/10/05,235774391
2014/10/06,237437052
2014/10/07,237236900
2014/10/08,237645617
2014/10/09,237716233
2014/10/10,238240917
2014/10/11,236661002
2014/10/12,234220786
2014/10/13,234126347
2014/10/14,233800365
2014/10/15,233007400
2014/10/16,232056676
2014/10/17,230850139
2014/10/18,228546961
2014/10/19,225690412
2014/10/20,224890387
2014/10/21,223293115
2014/10/22,222765007
2014/10/23,222197116
2014/10/24,220599670
2014/10/25,218769140
2014/10/26,216078053
2014/10/27,214642777
2014/10/28,212899973
2014/10/29,211935875
2014/10/30,210364477
2014/10/31,209223865
2014/11/01,206808831
2014/11/02,203914003
2014/11/03,202016671
2014/11/04,202058245
2014/11/05,202223564
2014/11/06,201105919
2014/11/07,200620032
2014/11/08,198075936
2014/11/09,195856498
2014/11/10,195947703
2014/11/11,194965944
2014/11/12,196879419
2014/11/13,205202196
2014/11/14,206103334
2014/11/15,205682482
2014/11/16,205106079
2014/11/17,205492577
2014/11/18,206879304
2014/11/19,206633501
2014/11/20,207945664
2014/11/21,211380764
2014/11/22,210830605
2014/11/23,208883439
2014/11/24,208813951
2014/11/25,210603726
2014/11/26,211404696
2014/11/27,211357091
2014/11/28,215742567
2014/11/29,216945404
2014/11/30,218281184
2014/12/01,220887385
2014/12/02,225305107
2014/12/03,228581318
2014/12/04,231282915
2014/12/05,233592332
2014/12/06,233114913
2014/12/07,233316150
2014/12/08,240561854
2014/12/09,242781081
2014/12/10,244844237
2014/12/11,245351018
2014/12/12,245146172
2014/12/13,244893518
2014/12/14,244069874
2014/12/15,244858474
2014/12/16,246068142
2014/12/17,247892030
2014/12/18,249818255
2014/12/19,250213389
2014/12/20,249668312
2014/12/21,248273382
2014/12/22,249313600
2014/12/23,251098931
2014/12/24,250738602
2014/12/25,249998151
2014/12/26,248806279
2014/12/27,247754442
2014/12/28,247046075
2014/12/29,246910382
2014/12/30,247837842
2014/12/31,248375353
2015/01/01,246052669
2015/01/02,245553657
2015/01/03,245555858
2015/01/04,246360519
2015/01/05,247427978
2015/01/06,248687363
2015/01/07,250742322
2015/01/08,253908063
2015/01/09,255243379
2015/01/10,255376556
2015/01/11,256991771
2015/01/12,257364323
2015/01/13,260776425
2015/01/14,265087638
2015/01/15,270920501
2015/01/16,272700601
2015/01/17,271878621
2015/01/18,270472008
2015/01/19,269259924
2015/01/20,269937787
2015/01/21,270649039
2015/01/22,270828537
2015/01/23,270002648
2015/01/24,268273806
2015/01/25,267468740
2015/01/26,273939719
2015/01/27,274434004
2015/01/28,272344934
2015/01/29,270934565
2015/01/30,269129790
2015/01/31,266816547
2015/02/01,264375880
2015/02/02,262530828
2015/02/03,262983537
2015/02/04,262769456
2015/02/05,262376242
2015/02/06,260360729
2015/02/07,257394113
2015/02/08,254384342
2015/02/09,252255621
2015/02/10,249969419
2015/02/11,247908143
2015/02/12,245385646
2015/02/13,244459578
2015/02/14,242157430
2015/02/15,240193477
2015/02/16,237804019
2015/02/17,235867485
2015/02/18,234254651
2015/02/19,231878906
2015/02/20,230167151
2015/02/21,227602795
2015/02/22,224373014
2015/02/23,222695064
2015/02/24,220669609
2015/02/25,219101712
2015/02/26,219335928
2015/02/27,221834746
2015/02/28,219540857
2015/03/01,220883052
2015/03/02,225998616
2015/03/03,226684125
2015/03/04,226172969
2015/03/05,226481220
2015/03/06,225525435
2015/03/07,225676733
2015/03/08,233120801
2015/03/09,234086297
2015/03/10,235346705
2015/03/11,235203693
2015/03/12,235226071
2015/03/13,235162880
2015/03/14,234510099
2015/03/15,232492320
2015/03/16,232669984
2015/03/17,231832524
2015/03/18,235178100
2015/03/19,235471927
2015/03/20,234473856
2015/03/21,232393068
2015/03/22,229651153
2015/03/23,229113464
2015/03/24,228865538
2015/03/25,228714334
2015/03/26,228427753
2015/03/27,228195393
2015/03/28,226096608
2015/03/29,223604711
2015/03/30,222561559
2015/03/31,221512087
2015/04/01,221560100
2015/04/02,220150386
2015/04/03,218680930
2015/04/04,215853297
2015/04/05,212957547
2015/04/06,211569329
2015/04/07,210472615
2015/04/08,210076136
2015/04/09,209286932
2015/04/10,208797589
2015/04/11,206696564
2015/04/12,203933830
2015/04/13,203297974
2015/04/14,202834770
2015/04/15,201587277
2015/04/16,202217295
2015/04/17,202728949
2015/04/18,201266542
2015/04/19,200996846
2015/04/20,202037270
2015/04/21,202930350
2015/04/22,204398381
2015/04/23,204606300
2015/04/24,205735607
2015/04/25,205263707
2015/04/26,205491198
2015/04/27,206678929
2015/04/28,207990738
2015/04/29,209200430
2015/04/30,210075965
2015/05/01,211178565
2015/05/02,210435210
2015/05/03,209510106
2015/05/04,210790263
2015/05/05,211902700
2015/05/06,212845101
2015/05/07,214248791
2015/05/08,214760828
2015/05/09,214370825
2015/05/10,214259685
2015/05/11,215152682
2015/05/12,215505191
2015/05/13,216220687
2015/05/14,216443161
2015/05/15,216075574
2015/05/16,214769113
2015/05/17,212817713
2015/05/18,212459606
2015/05/19,213262436
2015/05/20,213472222
2015/05/21,212894438
2015/05/22,213800491
2015/05/23,213289198
2015/05/24,211548853
2015/05/25,210688296
2015/05/26,210287665
2015/05/27,210719806
2015/05/28,210462823
2015/05/29,210685947
2015/05/30,210005770
2015/05/31,209175909
2015/06/01,210046956
2015/06/02,210491708
2015/06/03,211215706
2015/06/04,211532109
2015/06/05,212224934
2015/06/06,211418751
2015/06/07,210308817
2015/06/08,210020861
2015/06/09,210793720
2015/06/10,211494714
2015/06/11,212124184
2015/06/12,213149455
2015/06/13,212689555
2015/06/14,213288118
2015/06/15,215488326
2015/06/16,219181935
2015/06/17,223594180
2015/06/18,225944936
2015/06/19,229410213
2015/06/20,229656406
2015/06/21,229022430
2015/06/22,229811332
2015/06/23,230798051
2015/06/24,231692448
2015/06/25,231468403
2015/06/26,234162881
2015/06/27,235714816
2015/06/28,235051607
2015/06/29,236971733
2015/06/30,240814402
2015/07/01,242386909
2015/07/02,244251775
2015/07/03,245720102
2015/07/04,245570939
2015/07/05,246657854
2015/07/06,249843864
2015/07/07,251460114
2015/07/08,253260249
2015/07/09,255422993
2015/07/10,260655324
2015/07/11,262711284
2015/07/12,265118294
2015/07/13,267801073
2015/07/14,269910445
2015/07/15,271542441
2015/07/16,274060109
2015/07/17,274973178
2015/07/18,274265823
2015/07/19,272708897
2015/07/20,272710166
2015/07/21,272947912
2015/07/22,272909047
2015/07/23,273001531
2015/07/24,274089116
2015/07/25,272747567
2015/07/26,270464426
2015/07/27,270454385
2015/07/28,271837355
2015/07/29,272415196
2015/07/30,272620457
2015/07/31,272558876
2015/08/01,271232137
2015/08/02,269047650
2015/08/03,268641256
2015/08/04,269183387
2015/08/05,270413062
2015/08/06,271075666
2015/08/07,271446762
2015/08/08,272036757
2015/08/09,273053838
2015/08/10,273776652
2015/08/11,274226906
2015/08/12,275656867
2015/08/13,277166187
2015/08/14,278573276
2015/08/15,278375804
2015/08/16,278241536
2015/08/17,280177459
2015/08/18,283752336
2015/08/19,285642815
2015/08/20,286755394
2015/08/21,287483031
2015/08/22,287426188
2015/08/23,286215238
2015/08/24,289265445
2015/08/25,292131785
2015/08/26,292949055
2015/08/27,293614749
2015/08/28,294877450
2015/08/29,292999975
2015/08/30,290263258
2015/08/31,289700453
2015/09/01,289796649
2015/09/02,289810077
2015/09/03,288990084
2015/09/04,287777562
2015/09/05,285628342
2015/09/06,283930499
2015/09/07,282474591
2015/09/08,282940363
2015/09/09,282809954
2015/09/10,282978160
2015/09/11,282295125
2015/09/12,279592628
2015/09/13,277133692
2015/09/14,276633692
2015/09/15,276213115
2015/09/16,275989504
2015/09/17,275278958
2015/09/18,274642403
2015/09/19,273331963
2015/09/20,271115547
2015/09/21,271746978
2015/09/22,272379653
2015/09/23,271808415
2015/09/24,271041671
2015/09/25,271177347
2015/09/26,269708707
2015/09/27,266929055
2015/09/28,267497423
2015/09/29,269051906
2015/09/30,269180222
2015/10/01,270305144
2015/10/02,272103054
2015/10/03,270582305
2015/10/04,268514705
2015/10/05,268835571
2015/10/06,270880111
2015/10/07,271951490
2015/10/08,275688031
2015/10/09,275932692
2015/10/10,275754223
2015/10/11,274562537
2015/10/12,275413962
2015/10/13,277804744
2015/10/14,280375020
2015/10/15,284429168
2015/10/16,288145325
2015/10/17,290400034
2015/10/18,290093371
2015/10/19,291698592
2015/10/20,293843663
2015/10/21,295070166
2015/10/22,297258168
2015/10/23,298746669
2015/10/24,300016654
2015/10/25,301970098
2015/10/26,304564728
2015/10/27,308928613
2015/10/28,313776090
2015/10/29,322234648
2015/10/30,332538856
2015/10/31,337935624
2015/11/01,342239935
2015/11/02,352743106
2015/11/03,374253793
2015/11/04,473185963
2015/11/05,494494363
2015/11/06,507547322
2015/11/07,516151908
2015/11/08,522588983
2015/11/09,537556613
2015/11/10,550854886
2015/11/11,564126020
2015/11/12,574725815
2015/11/13,584865321
2015/11/14,596554481
2015/11/15,601160118
2015/11/16,608689329
2015/11/17,611541911
2015/11/18,613507088
2015/11/19,617027988
2015/11/20,621244210
2015/11/21,620591263
2015/11/22,617493579
2015/11/23,615525010
2015/11/24,614143255
2015/11/25,616024563
2015/11/26,620462797
2015/11/27,625698139
2015/11/28,629292078
2015/11/29,628651860
2015/11/30,636689126
2015/12/01,644539183
2015/12/02,652291348
2015/12/03,656045586
2015/12/04,664245520
2015/12/05,691137110
2015/12/06,724813341
2015/12/07,737870157
2015/12/08,749392370
2015/12/09,769635994
2015/12/10,783549273
2015/12/11,803728776
2015/12/12,819653471
2015/12/13,853071656
2015/12/14,882551179
2015/12/15,908459730
2015/12/16,935140907
2015/12/17,959074218
2015/12/18,981793182
2015/12/19,1001655244
2015/12/20,1022180899
2015/12/21,1052819867
2015/12/22,1079463592
2015/12/23,1102905928
2015/12/24,1129219732
2015/12/25,1147352091
2015/12/26,1152067962
2015/12/27,1142862272
2015/12/28,1139009402
2015/12/29,1132809724
2015/12/30,1123789841
2015/12/31,1113672857
2016/01/01,1102054853
2016/01/02,1089010674
2016/01/03,1076351577
2016/01/04,1065187526
2016/01/05,1057009064
2016/01/06,1048242400
2016/01/07,1042411065
2016/01/08,1032704512
2016/01/09,1019472143
2016/01/10,1009104735
2016/01/11,1001618310
2016/01/12,992055066
2016/01/13,983298332
2016/01/14,973052599
2016/01/15,966311289
2016/01/16,956929261
2016/01/17,1023104285
2016/01/18,1080247156
2016/01/19,1131127339
2016/01/20,1141465327
2016/01/21,1164444823
2016/01/22,1206198547
2016/01/23,1435043384
2016/01/24,1993815235
2016/01/25,2110372190
2016/01/26,2163842604
2016/01/27,2247161805
2016/01/28,2260421860
2016/01/29,2281264200
2016/01/30,2270881659
2016/01/31,2246082723
2016/02/01,2250127925
2016/02/02,2242042150
2016/02/03,2216597649
2016/02/04,2198165999
2016/02/05,2189356929
2016/02/06,2176222537
2016/02/07,2162117086
2016/02/08,2145169888
2016/02/09,2124817552
2016/02/10,2108027041
2016/02/11,2091460496
2016/02/12,2075162353
2016/02/13,2058955915
2016/02/14,2044634306
2016/02/15,2039608723
2016/02/16,2035333733
2016/02/17,2031975178
2016/02/18,2028004365
2016/02/19,2032302037
2016/02/20,2031253397
2016/02/21,2031042555
2016/02/22,2032690177
2016/02/23,2028009277
2016/02/24,2020287072
2016/02/25,2007695010
2016/02/26,1995858618
2016/02/27,1975929275
2016/02/28,2013463434
2016/02/29,2065313923
2016/03/01,2125526126
2016/03/02,2134379556
2016/03/03,2121783906
2016/03/04,2145643969
2016/03/05,2272747157
2016/03/06,2244180964
2016/03/07,2223824812
2016/03/08,2197861129
2016/03/09,2170226703
2016/03/10,2145309590
2016/03/11,2120749401
2016/03/12,2091645548
2016/03/13,2061406012
2016/03/14,2036864518
2016/03/15,2020142056
2016/03/16,2096622597
2016/03/17,2122965523
2016/03/18,2122900976
2016/03/19,2096229350
2016/03/20,2066553686
2016/03/21,2038234273
2016/03/22,2012064427
2016/03/23,1984313082
2016/03/24,1959295046
2016/03/25,1933103410
2016/03/26,1902315562
2016/03/27,1874015976
2016/03/28,1847278969
2016/03/29,1819654004
2016/03/30,1791818993
2016/03/31,1764403993
2016/04/01,1737853737
2016/04/02,1708789341
2016/04/03,1678074149
2016/04/04,1650269932
2016/04/05,1622469352
2016/04/06,1595248290
2016/04/07,1570134237
2016/04/08,1542946248
2016/04/09,1514393263
2016/04/10,1484301173
2016/04/11,1455281568
2016/04/12,1431948246
2016/04/13,1409229358
2016/04/14,1383173185
2016/04/15,1358792276
2016/04/16,1337744972
2016/04/17,1313400851
2016/04/18,1289337981
2016/04/19,1267540388
2016/04/20,1246952368
2016/04/21,1230302975
2016/04/22,1212275540
2016/04/23,1192627949
2016/04/24,1177380379
2016/04/25,1169546829
2016/04/26,1165028266
2016/04/27,1158466083
2016/04/28,1152732540
2016/04/29,1145183425
2016/04/30,1134197212
2016/05/01,1122944949
2016/05/02,1116192328
2016/05/03,1108313420
2016/05/04,1100245286
2016/05/05,1091640230
2016/05/06,1083993495
2016/05/07,1073769353
2016/05/08,1060940901
2016/05/09,1050846563
2016/05/10,1042856494
2016/05/11,1037939779
2016/05/12,1031034266
2016/05/13,1026143222
2016/05/14,1015495540
2016/05/15,1006464449
2016/05/16,1002667860
2016/05/17,998288940
2016/05/18,990991377
2016/05/19,984796219
2016/05/20,973516771
2016/05/21,958984976
2016/05/22,944069551
2016/05/23,933809901
2016/05/24,926315444
2016/05/25,928017055
2016/05/26,932415568
2016/05/27,944620691
2016/05/28,953791375
2016/05/29,952344395
2016/05/30,947582873
2016/05/31,948397449
2016/06/01,945402340
2016/06/02,944037951
2016/06/03,939288905
2016/06/04,932655442
2016/06/05,929377730
2016/06/06,928299863
2016/06/07,928982994
2016/06/08,928806772
2016/06/09,929399118
2016/06/10,932523602
2016/06/11,931369557
2016/06/12,944144759
2016/06/13,957182997
2016/06/14,964764931
2016/06/15,972292223
2016/06/16,987706082
2016/06/17,1003017694
2016/06/18,1012748086
2016/06/19,1018552463
2016/06/20,1031560605
2016/06/21,1044957931
2016/06/22,1055461658
2016/06/23,1068277927
2016/06/24,1080805366
2016/06/25,1082958161
2016/06/26,1080337816
2016/06/27,1081555021
2016/06/28,1080410860
2016/06/29,1078007686
2016/06/30,1078156730
2016/07/01,1079684402
2016/07/02,1079976895
2016/07/03,1077209482
2016/07/04,1082467771
2016/07/05,1083418779
2016/07/06,1082665450
2016/07/07,1090954677
2016/07/08,1091305074
2016/07/09,1087882808
2016/07/10,1080606156
2016/07/11,1078627870
2016/07/12,1078451276
2016/07/13,1076359428
2016/07/14,1071925011
2016/07/15,1080660627
2016/07/16,1076868628
2016/07/17,1076788767
2016/07/18,1074853361
2016/07/19,1073637008
2016/07/20,1072684559
2016/07/21,1070442446
2016/07/22,1069351558
2016/07/23,1062728523
2016/07/24,1059753649
2016/07/25,1054212314
2016/07/26,1055330345
2016/07/27,1058079340
2016/07/28,1058793203
2016/07/29,1057159812
2016/07/30,1046240517
2016/07/31,1040545065
2016/08/01,1034114815
2016/08/02,1044717145
2016/08/03,1040378549
2016/08/04,1044486018
2016/08/05,1042455621
2016/08/06,1031878373
2016/08/07,1022380323
2016/08/08,1014007443
2016/08/09,1011505255
2016/08/10,1008807343
2016/08/11,1003348550
2016/08/12,998928601
2016/08/13,989657133
2016/08/14,979771730
2016/08/15,976067085
2016/08/16,976688486
2016/08/17,971976246
2016/08/18,970924162
2016/08/19,967258152
2016/08/20,964731885
2016/08/21,954308872
2016/08/22,952518530
2016/08/23,952091396
2016/08/24,952431326
2016/08/25,951695555
2016/08/26,951122113
2016/08/27,943819384
2016/08/28,934220762
2016/08/29,928580930
2016/08/30,923031701
2016/08/31,918646234
2016/09/01,913392892
2016/09/02,906395822
2016/09/03,898509893
2016/09/04,887063357
2016/09/05,883109344
2016/09/06,877744085
2016/09/07,872183367
2016/09/08,867247777
2016/09/09,864228396
2016/09/10,856452265
2016/09/11,848501153
2016/09/12,843993318
2016/09/13,840647759
2016/09/14,836038906
2016/09/15,829446483
2016/09/16,828259571
2016/09/17,819491288
2016/09/18,811451986
2016/09/19,806649329
2016/09/20,807865880
2016/09/21,805641847
2016/09/22,807796185
2016/09/23,807495391
2016/09/24,802028717
2016/09/25,800042450
2016/09/26,805829176
2016/09/27,802939364
2016/09/28,811503649
2016/09/29,810527873
2016/09/30,817696544
2016/10/01,814663254
2016/10/02,808533139
2016/10/03,811321905
2016/10/04,812415343
2016/10/05,816242090
2016/10/06,822004719
2016/10/07,827601802
2016/10/08,834840812
2016/10/09,848624281
2016/10/10,858489614
2016/10/11,871068152
2016/10/12,883505278
2016/10/13,880337346
2016/10/14,885672288
2016/10/15,908254178
2016/10/16,918553920
2016/10/17,920411011
2016/10/18,929940926
2016/10/19,933565500
2016/10/20,943225694
2016/10/21,963638414
2016/10/22,958476485
2016/10/23,961681955
2016/10/24,989802307
2016/10/25,1009822901
2016/10/26,1017289316
2016/10/27,1043746620
2016/10/28,1041738930
2016/10/29,1040158101
2016/10/30,1037035798
2016/10/31,1039125913
2016/11/01,1042784701
2016/11/02,1093017429
2016/11/03,1173485265
2016/11/04,1235698869
2016/11/05,1298161889
2016/11/06,1352662488
2016/11/07,1391157021
2016/11/08,1414723627
2016/11/09,1426824859
2016/11/10,1425323582
2016/11/11,1417636362
2016/11/12,1404474555
2016/11/13,1392608455
2016/11/14,1385484843
2016/11/15,1382781080
2016/11/16,1383095367
2016/11/17,1378718657
2016/11/18,1372729786
2016/11/19,1362769199
2016/11/20,1352952742
2016/11/21,1348546391
2016/11/22,1345293539
2016/11/23,1343091346
2016/11/24,1343649177
2016/11/25,1338263273
2016/11/26,1328029103
2016/11/27,1314276527
2016/11/28,1307302525
2016/11/29,1300751420
2016/11/30,1293926091
2016/12/01,1288422643
2016/12/02,1289080725
2016/12/03,1278706506
2016/12/04,1265494159
2016/12/05,1264187306
2016/12/06,1261760165
2016/12/07,1257234529
2016/12/08,1250981038
2016/12/09,1245568035
2016/12/10,1235432501
2016/12/11,1223093567
2016/12/12,1218629137
2016/12/13,1214025208
2016/12/14,1211637535
2016/12/15,1215361675
2016/12/16,1216523788
2016/12/17,1208077839
2016/12/18,1199873580
2016/12/19,1195239012
2016/12/20,1193242257
2016/12/21,1209899039
2016/12/22,1214779857
2016/12/23,1225248697
2016/12/24,1219151707
2016/12/25,1207202287
2016/12/26,1201738419
2016/12/27,1199777381
2016/12/28,1200207641
2016/12/29,1200772904
2016/12/30,1205719014
2016/12/31,1198548416
2017/01/01,1188480922
2017/01/02,1186783066
2017/01/03,1193609004
2017/01/04,1206348507
2017/01/05,1228238713
2017/01/06,1236741875
2017/01/07,1234048373
2017/01/08,1222849518
2017/01/09,1222350777
2017/01/10,1222862605
2017/01/11,1255323068
2017/01/12,1264213393
2017/01/13,1265516680
2017/01/14,1252158458
2017/01/15,1240214078
2017/01/16,1234723314
2017/01/17,1234496031
2017/01/18,1230073970
2017/01/19,1223958568
2017/01/20,1218054741
2017/01/21,1207149438
2017/01/22,1194669659
2017/01/23,1188232214
2017/01/24,1186226512
2017/01/25,1184597297
2017/01/26,1176779049
2017/01/27,1167265405
2017/01/28,1153647387
2017/01/29,1140784340
2017/01/30,1132683423
2017/01/31,1129691255
2017/02/01,1130480586
2017/02/02,1130441428
2017/02/03,1147523882
2017/02/04,1147256320
2017/02/05,1144885866
2017/02/06,1147122953
2017/02/07,1153483164
2017/02/08,1159307933
2017/02/09,1167826041
2017/02/10,1168117633
2017/02/11,1160793032
2017/02/12,1149700145
2017/02/13,1147601182
2017/02/14,1148925810
2017/02/15,1147916743
2017/02/16,1146914920
2017/02/17,1151933048
2017/02/18,1147112624
2017/02/19,1146945213
2017/02/20,1146039258
2017/02/21,1146982981
2017/02/22,1151608686
2017/02/23,1161054370
2017/02/24,1170392585
2017/02/25,1167413486
2017/02/26,1160245134
2017/02/27,1164272520
2017/02/28,1170437898
2017/03/01,1178793958
2017/03/02,1200367524
2017/03/03,1219017494
2017/03/04,1224320199
2017/03/05,1222972584
2017/03/06,1235725370
2017/03/07,1248265413
2017/03/08,1257507720
2017/03/09,1263150667
2017/03/10,1273324458
2017/03/11,1276790634
2017/03/12,1272344134
2017/03/13,1283850176
2017/03/14,1303957361
2017/03/15,1315563720
2017/03/16,1350617710
2017/03/17,1374666865
2017/03/18,1381872361
2017/03/19,1380648305
2017/03/20,1385341108
2017/03/21,1397482856
2017/03/22,1413342730
2017/03/23,1423798986
2017/03/24,1463426884
2017/03/25,1490155889
2017/03/26,1484430703
2017/03/27,1489313261
2017/03/28,1495595613
2017/03/29,1496604624
2017/03/30,1499610011
2017/03/31,1513405136
2017/04/01,1510961139
2017/04/02,1508177868
2017/04/03,1516728993
2017/04/04,1524764744
2017/04/05,1531075423
2017/04/06,1537001450
2017/04/07,1541155487
2017/04/08,1533020486
2017/04/09,1526146739
2017/04/10,1531287999
2017/04/11,1538538777
2017/04/12,1547786331
2017/04/13,1554013584
2017/04/14,1565029144
2017/04/15,1563177812
2017/04/16,1558341730
2017/04/17,1565102286
2017/04/18,1579673464
2017/04/19,1583730212
2017/04/20,1592883954
2017/04/21,1598392701
2017/04/22,1595134739
2017/04/23,1590835128
2017/04/24,1597055107
2017/04/25,1632192676
2017/04/26,1648188335
2017/04/27,1671375306
2017/04/28,1685304249
2017/04/29,1689250361
2017/04/30,1686434895
2017/05/01,1696113695
2017/05/02,1711113827
2017/05/03,1726423588
2017/05/04,1758717098
2017/05/05,1790015174
2017/05/06,1803568629
2017/05/07,1816564207
2017/05/08,1849650260
2017/05/09,1886741491
2017/05/10,1926098946
2017/05/11,1958082805
2017/05/12,1985019814
2017/05/13,1995548718
2017/05/14,2001098292
2017/05/15,2032914806
2017/05/16,2056850014
2017/05/17,2110162273
2017/05/18,2139519276
2017/05/19,2172791466
2017/05/20,2199671160
2017/05/21,2215030926
2017/05/22,2265343829
2017/05/23,2316644771
2017/05/24,2386365990
2017/05/25,2483832025
2017/05/26,2544647995
2017/05/27,2563381899
2017/05/28,2586927697
2017/05/29,2627144738
2017/05/30,2685783032
2017/05/31,2754406630
2017/06/01,2845684579
2017/06/02,2910378315
2017/06/03,2988239432
2017/06/04,3033823295
2017/06/05,3116309374
2017/06/06,3181653484
2017/06/07,3253880174
2017/06/08,3312716066
2017/06/09,3381005255
2017/06/10,3432070034
2017/06/11,3477011242
2017/06/12,3551620435
2017/06/13,3636044665
2017/06/14,3715634669
2017/06/15,3771909391
2017/06/16,3839274440
2017/06/17,3863442429
2017/06/18,3881892345
2017/06/19,3940672019
2017/06/20,4010848346
2017/06/21,4081952241
