Date,mining_profitability7roc
2013/11/05,12.538
2013/11/06,-7.238
2013/11/07,-3.213
2013/11/08,8.503
2013/11/09,48.815
2013/11/10,21.109
2013/11/11,13.189
2013/11/12,25.387
2013/11/13,28.248
2013/11/14,67.149
2013/11/15,39.894
2013/11/16,15.157
2013/11/17,32.543
2013/11/18,36.952
2013/11/19,51.069
2013/11/20,27.604
2013/11/21,14.798
2013/11/22,45.968
2013/11/23,45.723
2013/11/24,42.934
2013/11/25,40.356
2013/11/26,14.747
2013/11/27,95.48
2013/11/28,63.35
2013/11/29,22.702
2013/11/30,35.895
2013/12/01,11.374
2013/12/02,-0.975
2013/12/03,30.714
2013/12/04,-14.852
2013/12/05,-10.479
2013/12/06,-2.486
2013/12/07,-39.479
2013/12/08,-15.66
2013/12/09,-7.636
2013/12/10,-24.278
2013/12/11,-28.723
2013/12/12,-34.685
2013/12/13,-30.521
2013/12/14,3.537
2013/12/15,-22.612
2013/12/16,-14.124
2013/12/17,-36.729
2013/12/18,-38.415
2013/12/19,-23.725
2013/12/20,-36.546
2013/12/21,-44.539
2013/12/22,-33.75
2013/12/23,-40
2013/12/24,-24.667
2013/12/25,-7.627
2013/12/26,-6.323
2013/12/27,3.867
2013/12/28,-1.83
2013/12/29,18.305
2013/12/30,13.296
2013/12/31,16.32
2014/01/01,26.069
2014/01/02,-32.214
2014/01/03,-6.695
2014/01/04,-3.008
2014/01/05,7.759
2014/01/06,6.954
2014/01/07,-6.26
2014/01/08,-11.265
2014/01/09,48.273
2014/01/10,-9.338
2014/01/11,20.504
2014/01/12,-6.634
2014/01/13,-39.573
2014/01/14,-22.765
2014/01/15,-14.78
2014/01/16,-29.919
2014/01/17,-25.622
2014/01/18,-22.335
2014/01/19,-31.435
2014/01/20,32.738
2014/01/21,-8.541
2014/01/22,-3.08
2014/01/23,-4.159
2014/01/24,2.892
2014/01/25,-25.719
2014/01/26,-17.825
2014/01/27,-21.817
2014/01/28,-23.99
2014/01/29,-28.411
2014/01/30,-5.657
2014/01/31,-9.668
2014/02/01,-0.551
2014/02/02,3.205
2014/02/03,-17.891
2014/02/04,13.961
2014/02/05,-10.956
2014/02/06,-19.614
2014/02/07,-32.685
2014/02/08,-25.267
2014/02/09,-44.025
2014/02/10,-20.654
2014/02/11,-34.16
2014/02/12,-19.268
2014/02/13,-35.682
2014/02/14,-14.479
2014/02/15,-18.343
2014/02/16,10.68
2014/02/17,-34.744
2014/02/18,-15.837
2014/02/19,-19.315
2014/02/20,-12.636
2014/02/21,-26.147
2014/02/22,-8.929
2014/02/23,-22.664
2014/02/24,6.688
2014/02/25,-30.811
2014/02/26,-6.517
2014/02/27,-1.329
2014/02/28,0.831
2014/03/01,-36.244
2014/03/02,-24.628
2014/03/03,-15.012
2014/03/04,27.597
2014/03/05,-13.758
2014/03/06,3.153
2014/03/07,-0.879
2014/03/08,20.149
2014/03/09,26.251
2014/03/10,-9.192
2014/03/11,-6.95
2014/03/12,5.358
2014/03/13,-27.657
2014/03/14,-14.7
2014/03/15,-3.917
2014/03/16,-9.086
2014/03/17,-9.101
2014/03/18,-18.652
2014/03/19,-13.625
2014/03/20,5.135
2014/03/21,5.772
2014/03/22,-19.301
2014/03/23,-10.678
2014/03/24,-2.803
2014/03/25,-24.024
2014/03/26,-24.615
2014/03/27,-19.595
2014/03/28,-34.736
2014/03/29,-17.033
2014/03/30,-42.149
2014/03/31,-22.436
2014/04/01,-15.117
2014/04/02,-10.274
2014/04/03,-28.279
2014/04/04,-8.02
2014/04/05,-29.129
2014/04/06,-7.444
2014/04/07,-27.182
2014/04/08,-22.775
2014/04/09,-26.616
2014/04/10,-24.519
2014/04/11,-16.366
2014/04/12,-5.821
2014/04/13,-11.625
2014/04/14,2.156
2014/04/15,10.836
2014/04/16,3.937
2014/04/17,27.538
2014/04/18,-2.706
2014/04/19,-0.181
2014/04/20,12.943
2014/04/21,-9.631
2014/04/22,-13.039
2014/04/23,-13.194
2014/04/24,-19.148
2014/04/25,7.923
2014/04/26,-11.692
2014/04/27,-10.406
2014/04/28,-17.259
2014/04/29,2.524
2014/04/30,-31.372
2014/05/01,1.72
2014/05/02,-32.239
2014/05/03,-14.622
2014/05/04,-19.62
2014/05/05,-11.431
2014/05/06,-6.547
2014/05/07,1.725
2014/05/08,-13.954
2014/05/09,8.394
2014/05/10,12.87
2014/05/11,-11.837
2014/05/12,11.952
2014/05/13,-24.634
2014/05/14,-0.015
2014/05/15,-8.991
2014/05/16,-7.596
2014/05/17,-17.033
2014/05/18,8.126
2014/05/19,-11.196
2014/05/20,6.108
2014/05/21,16.898
2014/05/22,8.905
2014/05/23,14.602
2014/05/24,5.107
2014/05/25,7.082
2014/05/26,8.794
2014/05/27,1.217
2014/05/28,2.056
2014/05/29,-8.207
2014/05/30,1.937
2014/05/31,14.36
2014/06/01,11.826
2014/06/02,22.396
2014/06/03,14.995
2014/06/04,4.2
2014/06/05,13.576
2014/06/06,-14.104
2014/06/07,0.685
2014/06/08,-20.001
2014/06/09,-8.958
2014/06/10,-7.138
2014/06/11,-10.856
2014/06/12,-4.944
2014/06/13,-4.681
2014/06/14,-14.318
2014/06/15,-2.273
2014/06/16,-16.11
2014/06/17,-9.775
2014/06/18,-22.176
2014/06/19,-15.329
2014/06/20,-6.662
2014/06/21,-13.255
2014/06/22,-18.312
2014/06/23,-8.019
2014/06/24,-12.136
2014/06/25,0.006
2014/06/26,-13.588
2014/06/27,0.074
2014/06/28,0.082
2014/06/29,-16.844
2014/06/30,-23.249
2014/07/01,-12.344
2014/07/02,-8.426
2014/07/03,-6.027
2014/07/04,-10.869
2014/07/05,-19.601
2014/07/06,9.536
2014/07/07,7.851
2014/07/08,-4.746
2014/07/09,-0.232
2014/07/10,-7.642
2014/07/11,-11.988
2014/07/12,7.509
2014/07/13,0.95
2014/07/14,-13.872
2014/07/15,9.686
2014/07/16,-17.777
2014/07/17,9.407
2014/07/18,1.372
2014/07/19,-2.708
2014/07/20,-12.144
2014/07/21,12.069
2014/07/22,-15.545
2014/07/23,16.097
2014/07/24,-15.1
2014/07/25,-1.011
2014/07/26,-20.1
2014/07/27,-1.318
2014/07/28,-10.151
2014/07/29,-9.723
2014/07/30,-10.441
2014/07/31,-12.301
2014/08/01,-12.543
2014/08/02,9.35
2014/08/03,-8.924
2014/08/04,-13.697
2014/08/05,2.647
2014/08/06,6.749
2014/08/07,5.226
2014/08/08,-5.521
2014/08/09,0.223
2014/08/10,0.145
2014/08/11,5.845
2014/08/12,-14.518
2014/08/13,-28.376
2014/08/14,-2.526
2014/08/15,-17.808
2014/08/16,-25.494
2014/08/17,-8.422
2014/08/18,-12.607
2014/08/19,-19.818
2014/08/20,-16.734
2014/08/21,-28.267
2014/08/22,-17.905
2014/08/23,-8.051
2014/08/24,-28.062
2014/08/25,-20.749
2014/08/26,10.143
2014/08/27,4.961
2014/08/28,-2.078
2014/08/29,3.37
2014/08/30,1.737
2014/08/31,5.716
2014/09/01,-30.564
2014/09/02,-24.516
2014/09/03,-14.834
2014/09/04,-21.587
2014/09/05,-19.776
2014/09/06,-11.17
2014/09/07,-21.115
2014/09/08,8.963
2014/09/09,-1.612
2014/09/10,-1.937
2014/09/11,14.907
2014/09/12,-7.818
2014/09/13,-7.887
2014/09/14,-8.249
2014/09/15,3.675
2014/09/16,-8.035
2014/09/17,-14.758
2014/09/18,-23.995
2014/09/19,-14.542
2014/09/20,-21.415
2014/09/21,-14.438
2014/09/22,-14.741
2014/09/23,-21.423
2014/09/24,-7.776
2014/09/25,-2.538
2014/09/26,-23.007
2014/09/27,-16.652
2014/09/28,-16.82
2014/09/29,-21.377
2014/09/30,-6.125
2014/10/01,-23.884
2014/10/02,-25.199
2014/10/03,7.974
2014/10/04,-12.631
2014/10/05,-13.984
2014/10/06,-17.061
2014/10/07,-31.485
2014/10/08,-5.996
2014/10/09,10.741
2014/10/10,-7.031
2014/10/11,-9.245
2014/10/12,18.045
2014/10/13,21.514
2014/10/14,29.927
2014/10/15,12.832
2014/10/16,-5.29
2014/10/17,5.801
2014/10/18,20.602
2014/10/19,-5.221
2014/10/20,-2.486
2014/10/21,14.666
2014/10/22,-9.086
2014/10/23,-5.304
2014/10/24,-9.687
2014/10/25,-12.449
2014/10/26,-16.471
2014/10/27,1.227
2014/10/28,-26.258
2014/10/29,-1.338
2014/10/30,-6.852
2014/10/31,-0.74
2014/11/01,-13.929
2014/11/02,0.63
2014/11/03,-11.085
2014/11/04,-2.64
2014/11/05,-30.238
2014/11/06,0.542
2014/11/07,-13.219
2014/11/08,4.171
2014/11/09,9.093
2014/11/10,-11.746
2014/11/11,-2.987
2014/11/12,48.031
2014/11/13,15.864
2014/11/14,19.772
2014/11/15,2.714
2014/11/16,8.259
2014/11/17,11.515
2014/11/18,15.891
2014/11/19,-13.569
2014/11/20,-18.959
2014/11/21,-16.426
2014/11/22,0.106
2014/11/23,-13.746
2014/11/24,-1.824
2014/11/25,-11.34
2014/11/26,0.896
2014/11/27,4.574
2014/11/28,5.949
2014/11/29,7.8
2014/11/30,9.84
2014/12/01,-13.794
2014/12/02,17.663
2014/12/03,-4.155
2014/12/04,2.675
2014/12/05,8.425
2014/12/06,-14.739
2014/12/07,-4.707
2014/12/08,29.472
2014/12/09,-14.474
2014/12/10,-12.469
2014/12/11,-2.516
2014/12/12,-15.323
2014/12/13,4.514
2014/12/14,-2.66
2014/12/15,-20.825
2014/12/16,1.21
2014/12/17,-1.841
2014/12/18,-19.838
2014/12/19,4.511
2014/12/20,-12.576
2014/12/21,-10.959
2014/12/22,20.144
2014/12/23,-11.956
2014/12/24,9.253
2014/12/25,1.249
2014/12/26,-1.663
2014/12/27,-1.059
2014/12/28,8.481
2014/12/29,-22.974
2014/12/30,1.656
2014/12/31,-12.317
2015/01/01,3.66
2015/01/02,-7.941
2015/01/03,-4.301
2015/01/04,-16.262
2015/01/05,-18.546
2015/01/06,-13.783
2015/01/07,-12.277
2015/01/08,-5.913
2015/01/09,-17.206
2015/01/10,-3.468
2015/01/11,-0.631
2015/01/12,-5.289
2015/01/13,-18.722
2015/01/14,-29.437
2015/01/15,-33.997
2015/01/16,-30.876
2015/01/17,-34.652
2015/01/18,-30.789
2015/01/19,-26.414
2015/01/20,-18.855
2015/01/21,23.16
2015/01/22,-6.858
2015/01/23,12.959
2015/01/24,20.325
2015/01/25,13.279
2015/01/26,47.308
2015/01/27,44.988
2015/01/28,15.496
2015/01/29,20.322
2015/01/30,-0.521
2015/01/31,11.711
2015/02/01,-13.561
2015/02/02,-9.51
2015/02/03,-23.253
2015/02/04,-10.464
2015/02/05,2.158
2015/02/06,10.309
2015/02/07,-17.34
2015/02/08,5.841
2015/02/09,-4.584
2015/02/10,-8.924
2015/02/11,-9.657
2015/02/12,-26.893
2015/02/13,3.392
2015/02/14,10.55
2015/02/15,11.283
2015/02/16,-5.133
2015/02/17,12.787
2015/02/18,9.786
2015/02/19,24.73
2015/02/20,-8.206
2015/02/21,-3.458
2015/02/22,-1.737
2015/02/23,-7.719
2015/02/24,-4.757
2015/02/25,-3.769
2015/02/26,-4.984
2015/02/27,0.791
2015/02/28,-3.982
2015/03/01,-7.125
2015/03/02,26.81
2015/03/03,18.81
2015/03/04,-2.182
2015/03/05,19.85
2015/03/06,11.75
2015/03/07,10.027
2015/03/08,17.592
2015/03/09,-6.847
2015/03/10,13.894
2015/03/11,7.706
2015/03/12,-1.37
2015/03/13,8.886
2015/03/14,-3.157
2015/03/15,1.896
2015/03/16,4.136
2015/03/17,-13.985
2015/03/18,7.756
2015/03/19,-12.866
2015/03/20,-15.816
2015/03/21,3.78
2015/03/22,-6.09
2015/03/23,-8.135
2015/03/24,0.426
2015/03/25,-18.731
2015/03/26,1.457
2015/03/27,0.16
2015/03/28,-12.506
2015/03/29,-7.934
2015/03/30,-5.487
2015/03/31,-8.305
2015/04/01,-3.677
2015/04/02,15.149
2015/04/03,-7.139
2015/04/04,7.217
2015/04/05,-2.793
2015/04/06,-10.358
2015/04/07,3.572
2015/04/08,-2.202
2015/04/09,-20.472
2015/04/10,6.293
2015/04/11,-16.727
2015/04/12,-15.52
2015/04/13,17.208
2015/04/14,-23.242
2015/04/15,-13.017
2015/04/16,-2.063
2015/04/17,-17.886
2015/04/18,6.49
2015/04/19,4.568
2015/04/20,-10.732
2015/04/21,6.363
2015/04/22,22.351
2015/04/23,-2.976
2015/04/24,9.17
2015/04/25,11.409
2015/04/26,-5.434
2015/04/27,-5.956
2015/04/28,9.028
2015/04/29,-14.005
2015/04/30,10.33
2015/05/01,6.088
2015/05/02,-9.07
2015/05/03,14.078
2015/05/04,2.107
2015/05/05,9.84
2015/05/06,19.314
2015/05/07,-10.883
2015/05/08,0.825
2015/05/09,-0.102
2015/05/10,1.622
2015/05/11,17.578
2015/05/12,-11.156
2015/05/13,1.733
2015/05/14,13.319
2015/05/15,-8.995
2015/05/16,-3.385
2015/05/17,6
2015/05/18,-12.843
2015/05/19,-6.67
2015/05/20,-4.93
2015/05/21,-3.544
2015/05/22,0.609
2015/05/23,-13.077
2015/05/24,7.965
2015/05/25,-4.496
2015/05/26,15.826
2015/05/27,-6.181
2015/05/28,-1.675
2015/05/29,4.9
2015/05/30,21.745
2015/05/31,-14.499
2015/06/01,-5.601
2015/06/02,-0.683
2015/06/03,-5.2
2015/06/04,0.527
2015/06/05,-9.048
2015/06/06,8.195
2015/06/07,-13.644
2015/06/08,16.784
2015/06/09,-8.705
2015/06/10,14.241
2015/06/11,-15.928
2015/06/12,12.865
2015/06/13,-5.179
2015/06/14,5.33
2015/06/15,-8.516
2015/06/16,-5.18
2015/06/17,16.758
2015/06/18,24.049
2015/06/19,-7.657
2015/06/20,-8.646
2015/06/21,5.837
2015/06/22,17.35
2015/06/23,8.039
2015/06/24,-16.849
2015/06/25,-1.97
2015/06/26,3.785
2015/06/27,-0.161
2015/06/28,7.047
2015/06/29,-3.667
2015/06/30,12.411
2015/07/01,-3.469
2015/07/02,19.263
2015/07/03,6.714
2015/07/04,12.127
2015/07/05,-1.831
2015/07/06,17.243
2015/07/07,-7.805
2015/07/08,21.498
2015/07/09,-14.762
2015/07/10,19.191
2015/07/11,7.033
2015/07/12,15.864
2015/07/13,0.806
2015/07/14,12.341
2015/07/15,1.438
2015/07/16,3.795
2015/07/17,-8.437
2015/07/18,-6.388
2015/07/19,-5.001
2015/07/20,-8.612
2015/07/21,-11.252
2015/07/22,-0.743
2015/07/23,-1.823
2015/07/24,6.962
2015/07/25,1.731
2015/07/26,1.091
2015/07/27,-2.262
2015/07/28,5.592
2015/07/29,2.58
2015/07/30,2.586
2015/07/31,-2.444
2015/08/01,-2.817
2015/08/02,-6.342
2015/08/03,5.155
2015/08/04,-8
2015/08/05,-2.446
2015/08/06,3.858
2015/08/07,-15.525
2015/08/08,8.884
2015/08/09,-4.404
2015/08/10,-9.287
2015/08/11,-0.971
2015/08/12,-21.019
2015/08/13,-2.677
2015/08/14,-0.881
2015/08/15,-10.987
2015/08/16,-2.704
2015/08/17,-0.388
2015/08/18,-1.188
2015/08/19,-3.375
2015/08/20,-19.557
2015/08/21,-1.113
2015/08/22,-17.293
2015/08/23,-18.39
2015/08/24,-19.913
2015/08/25,-23.52
2015/08/26,2.104
2015/08/27,-10.142
2015/08/28,-8.051
2015/08/29,-0.543
2015/08/30,5.374
2015/08/31,-1.227
2015/09/01,23.729
2015/09/02,-6.887
2015/09/03,7.068
2015/09/04,-7.879
2015/09/05,-5.519
2015/09/06,-2.965
2015/09/07,10.211
2015/09/08,-8.706
2015/09/09,4.961
2015/09/10,6.949
2015/09/11,-4.294
2015/09/12,-0.897
2015/09/13,11.03
2015/09/14,-17.232
2015/09/15,5.28
2015/09/16,-19.262
2015/09/17,-2.514
2015/09/18,-0.033
2015/09/19,-7.721
2015/09/20,-9.13
2015/09/21,0.679
2015/09/22,-4.143
2015/09/23,10.191
2015/09/24,-11.746
2015/09/25,5.765
2015/09/26,1.445
2015/09/27,-0.355
2015/09/28,8.448
2015/09/29,3.755
2015/09/30,-8.584
2015/10/01,4.717
2015/10/02,-1.452
2015/10/03,7.565
2015/10/04,-3.436
2015/10/05,-4.578
2015/10/06,-8.463
2015/10/07,7.06
2015/10/08,4.622
2015/10/09,-12.001
2015/10/10,21.217
2015/10/11,-4.921
2015/10/12,1.938
2015/10/13,4.897
2015/10/14,8.076
2015/10/15,7.9
2015/10/16,8.006
2015/10/17,-7.421
2015/10/18,22.44
2015/10/19,10.956
2015/10/20,-1.452
2015/10/21,10.403
2015/10/22,-4.605
2015/10/23,18.479
2015/10/24,4.286
2015/10/25,5.592
2015/10/26,12.186
2015/10/27,11.921
2015/10/28,3.065
2015/10/29,28.202
2015/10/30,19.433
2015/10/31,1.46
2015/11/01,7.589
2015/11/02,7.944
2015/11/03,35.085
2015/11/04,53.768
2015/11/05,17.718
2015/11/06,7.726
2015/11/07,31.804
2015/11/08,13.415
2015/11/09,20.16
2015/11/10,-6.856
2015/11/11,-30.862
2015/11/12,-19.758
2015/11/13,-15.49
2015/11/14,-22.954
2015/11/15,-7.802
2015/11/16,-24.62
2015/11/17,-20.882
2015/11/18,11.707
2015/11/19,-10.684
2015/11/20,5.084
2015/11/21,7.622
2015/11/22,-12.148
2015/11/23,-1.919
2015/11/24,1.04
2015/11/25,-26.483
2015/11/26,15.689
2015/11/27,-21.538
2015/11/28,2.892
2015/11/29,0.261
2015/11/30,18.681
2015/12/01,2.93
2015/12/02,21.055
2015/12/03,-11.411
2015/12/04,23.309
2015/12/05,8.474
2015/12/06,6.658
2015/12/07,-17.797
2015/12/08,21.153
2015/12/09,-1.081
2015/12/10,31.221
2015/12/11,-10.353
2015/12/12,-2.931
2015/12/13,-0.76
2015/12/14,36.497
2015/12/15,-0.763
2015/12/16,6.289
2015/12/17,-6.587
2015/12/18,27.959
2015/12/19,-10.134
2015/12/20,-2.72
2015/12/21,-31.865
2015/12/22,-10.829
2015/12/23,-13.655
2015/12/24,-22.301
2015/12/25,-3.408
2015/12/26,-8.563
2015/12/27,-2.29
2015/12/28,-10.95
2015/12/29,-5.701
2015/12/30,-0.338
2015/12/31,-8.761
2016/01/01,-28.536
2016/01/02,-1.381
2016/01/03,-16.411
2016/01/04,17.826
2016/01/05,-14.381
2016/01/06,-12.043
2016/01/07,6.856
2016/01/08,13.419
2016/01/09,-8.132
2016/01/10,14.144
2016/01/11,-8.148
2016/01/12,6.292
2016/01/13,-12.405
2016/01/14,-12.663
2016/01/15,-25.302
2016/01/16,-15.892
2016/01/17,-18.413
2016/01/18,-20.457
2016/01/19,-28.807
2016/01/20,1.222
2016/01/21,-1.261
2016/01/22,12.361
2016/01/23,3.102
2016/01/24,-4.5
2016/01/25,-4.768
2016/01/26,10.247
2016/01/27,-8.133
2016/01/28,-16.631
2016/01/29,-16.129
2016/01/30,-4.667
2016/01/31,-9.801
2016/02/01,-10.805
2016/02/02,2.398
2016/02/03,-3.876
2016/02/04,-8.833
2016/02/05,7.095
2016/02/06,-0.012
2016/02/07,-21.326
2016/02/08,-18.821
2016/02/09,-17.051
2016/02/10,-22.162
2016/02/11,1.961
2016/02/12,-26.941
2016/02/13,-20.529
2016/02/14,11.317
2016/02/15,17.764
2016/02/16,-9.153
2016/02/17,28.813
2016/02/18,2.523
2016/02/19,0.955
2016/02/20,0.603
2016/02/21,-9.105
2016/02/22,-1.329
2016/02/23,2.032
2016/02/24,-24.326
2016/02/25,0.299
2016/02/26,-7.395
2016/02/27,7.467
2016/02/28,-5.931
2016/02/29,-2.83
2016/03/01,9.422
2016/03/02,16.977
2016/03/03,-15.801
2016/03/04,11.973
2016/03/05,-15.867
2016/03/06,9.06
2016/03/07,-11.86
2016/03/08,5.55
2016/03/09,-5.579
2016/03/10,2.227
2016/03/11,-1.699
2016/03/12,3.822
2016/03/13,-1.9
2016/03/14,22.571
2016/03/15,-11.021
2016/03/16,-6.722
2016/03/17,1.177
2016/03/18,-6.477
2016/03/19,-2.335
2016/03/20,-0.672
2016/03/21,-10.344
2016/03/22,-4.976
2016/03/23,3.609
2016/03/24,-5.056
2016/03/25,2.463
2016/03/26,3.773
2016/03/27,-6.575
2016/03/28,17.647
2016/03/29,-7.246
2016/03/30,-6.964
2016/03/31,-4.357
2016/04/01,11.851
2016/04/02,-10.786
2016/04/03,9.102
2016/04/04,-12.745
2016/04/05,4.668
2016/04/06,9.273
2016/04/07,2.448
2016/04/08,-9.224
2016/04/09,14.377
2016/04/10,-3.014
2016/04/11,-4.865
2016/04/12,-0.091
2016/04/13,0.567
2016/04/14,4.598
2016/04/15,-14.167
2016/04/16,-9.828
2016/04/17,0.192
2016/04/18,-8.35
2016/04/19,-0.115
2016/04/20,3.099
2016/04/21,-8.152
2016/04/22,15.78
2016/04/23,2.369
2016/04/24,-4.014
2016/04/25,13.161
2016/04/26,20.26
2016/04/27,-13.775
2016/04/28,10.858
2016/04/29,8.77
2016/04/30,1.414
2016/05/01,5.57
2016/05/02,0.715
2016/05/03,-18.81
2016/05/04,11.923
2016/05/05,-3.447
2016/05/06,-6.267
2016/05/07,3.614
2016/05/08,4.161
2016/05/09,-2.466
2016/05/10,3.049
2016/05/11,-17.102
2016/05/12,-3.157
2016/05/13,-6.405
2016/05/14,-6.869
2016/05/15,-15.701
2016/05/16,-2.519
2016/05/17,-10.468
2016/05/18,17.949
2016/05/19,-10.99
2016/05/20,-2.334
2016/05/21,-0.039
2016/05/22,9.051
2016/05/23,-9.988
2016/05/24,-2.187
2016/05/25,-10.479
2016/05/26,4.24
2016/05/27,7.221
2016/05/28,-1.658
2016/05/29,6.778
2016/05/30,30.932
2016/05/31,9.584
2016/06/01,33.245
2016/06/02,13.405
2016/06/03,11.969
2016/06/04,8.941
2016/06/05,31.127
2016/06/06,2.242
2016/06/07,14.982
2016/06/08,-5.01
2016/06/09,22.427
2016/06/10,0.612
2016/06/11,20.261
2016/06/12,-8.059
2016/06/13,26.509
2016/06/14,11.699
2016/06/15,33.331
2016/06/16,18.893
2016/06/17,35.24
2016/06/18,37.429
2016/06/19,21.873
2016/06/20,-1.186
2016/06/21,6.245
2016/06/22,-24.606
2016/06/23,-20.807
2016/06/24,-18.158
2016/06/25,-16.408
2016/06/26,-22.501
2016/06/27,-17.61
2016/06/28,-4.408
2016/06/29,8.028
2016/06/30,6.346
2016/07/01,-3.679
2016/07/02,-2.8
2016/07/03,10.215
2016/07/04,4.788
2016/07/05,7.099
2016/07/06,-4.723
2016/07/07,-4.937
2016/07/08,3.416
2016/07/09,-23.3
2016/07/10,-52.938
2016/07/11,-52.496
2016/07/12,-54.027
2016/07/13,-51.155
2016/07/14,-42.935
2016/07/15,-48.009
2016/07/16,-38.099
2016/07/17,-0.097
2016/07/18,5.397
2016/07/19,-3.4
2016/07/20,15.416
2016/07/21,-6.961
2016/07/22,-5.674
2016/07/23,1.624
2016/07/24,-1.768
2016/07/25,-1.244
2016/07/26,6.061
2016/07/27,-5.209
2016/07/28,5.191
2016/07/29,4.972
2016/07/30,-13.307
2016/07/31,13.074
2016/08/01,-0.206
2016/08/02,-11.529
2016/08/03,-6.661
2016/08/04,-13.298
2016/08/05,-6.526
2016/08/06,-1.975
2016/08/07,-14.078
2016/08/08,-1.022
2016/08/09,-8.38
2016/08/10,5.404
2016/08/11,15.922
2016/08/12,-2.483
2016/08/13,6.557
2016/08/14,1.496
2016/08/15,-16.6
2016/08/16,6.61
2016/08/17,-15.475
2016/08/18,-9.353
2016/08/19,-3.841
2016/08/20,-10.548
2016/08/21,-6.545
2016/08/22,4.259
2016/08/23,-4.076
2016/08/24,7.497
2016/08/25,-18.911
2016/08/26,-1.868
2016/08/27,10.438
2016/08/28,-4.253
2016/08/29,-7.824
2016/08/30,13.146
2016/08/31,-12.596
2016/09/01,10.882
2016/09/02,-3.326
2016/09/03,-15.418
2016/09/04,21.881
2016/09/05,-1.003
2016/09/06,-5.332
2016/09/07,16.556
2016/09/08,4.66
2016/09/09,7.828
2016/09/10,20.598
2016/09/11,-8.905
2016/09/12,4.537
2016/09/13,5.523
2016/09/14,-8.777
2016/09/15,-1.867
2016/09/16,-14.051
2016/09/17,-2.749
2016/09/18,-8.759
2016/09/19,2.869
2016/09/20,-3.134
2016/09/21,11.58
2016/09/22,-15.195
2016/09/23,9.537
2016/09/24,10.321
2016/09/25,-8.915
2016/09/26,-10.223
2016/09/27,-2.632
2016/09/28,-19.775
2016/09/29,7.921
2016/09/30,-1.57
2016/10/01,-20.955
2016/10/02,-5.218
2016/10/03,23.341
2016/10/04,-7.237
2016/10/05,12.859
2016/10/06,2.23
2016/10/07,-8.039
2016/10/08,5.856
2016/10/09,2.527
2016/10/10,-28.157
2016/10/11,1.916
2016/10/12,-0.866
2016/10/13,-4.37
2016/10/14,1.198
2016/10/15,-1.433
2016/10/16,1.515
2016/10/17,17.791
2016/10/18,2.944
2016/10/19,-19.286
2016/10/20,14.504
2016/10/21,15.079
2016/10/22,-15.648
2016/10/23,10.309
2016/10/24,4.267
2016/10/25,-3.808
2016/10/26,33.534
2016/10/27,10.004
2016/10/28,-5.624
2016/10/29,27.217
2016/10/30,14.296
2016/10/31,-3.293
2016/11/01,11.386
2016/11/02,6.681
2016/11/03,-2.965
2016/11/04,-6.6
2016/11/05,10.469
2016/11/06,-5.037
2016/11/07,11.398
2016/11/08,5.393
2016/11/09,-2.813
2016/11/10,-1.367
2016/11/11,10.156
2016/11/12,-6.823
2016/11/13,-12.248
2016/11/14,10.045
2016/11/15,-7.791
2016/11/16,-1.08
2016/11/17,-5.161
2016/11/18,0.164
2016/11/19,-7.646
2016/11/20,0.418
2016/11/21,-5.882
2016/11/22,-3.746
2016/11/23,-6.352
2016/11/24,8.378
2016/11/25,-4.571
2016/11/26,0.547
2016/11/27,-0.897
2016/11/28,1.476
2016/11/29,-2.705
2016/11/30,-3.621
2016/12/01,-14.045
2016/12/02,10.8
2016/12/03,10.097
2016/12/04,-1.579
2016/12/05,-5.17
2016/12/06,9.594
2016/12/07,10.61
2016/12/08,-2.029
2016/12/09,-9.929
2016/12/10,-6.562
2016/12/11,26.699
2016/12/12,-7.942
2016/12/13,0.694
2016/12/14,-13.441
2016/12/15,-0.095
2016/12/16,0.242
2016/12/17,5.456
2016/12/18,-24.698
2016/12/19,8.018
2016/12/20,-10.442
2016/12/21,14.603
2016/12/22,10.697
2016/12/23,12.427
2016/12/24,-0.836
2016/12/25,28.606
2016/12/26,-2.46
2016/12/27,25.308
2016/12/28,9.483
2016/12/29,9.77
2016/12/30,5.894
2016/12/31,-1.912
2017/01/01,4.856
2017/01/02,36.04
2017/01/03,-0.156
2017/01/04,15.796
2017/01/05,-1.623
2017/01/06,5.845
2017/01/07,-7.857
2017/01/08,4.026
2017/01/09,-31.444
2017/01/10,2.653
2017/01/11,-33.487
2017/01/12,-16.284
2017/01/13,-34.986
2017/01/14,5.382
2017/01/15,-25.816
2017/01/16,0.592
2017/01/17,-19.838
2017/01/18,4.37
2017/01/19,17.091
2017/01/20,34.712
2017/01/21,-3.802
2017/01/22,11.538
2017/01/23,-17.021
2017/01/24,-1.673
2017/01/25,-4.653
2017/01/26,-20.797
2017/01/27,-14.802
2017/01/28,-12.476
2017/01/29,-4.876
2017/01/30,8.706
2017/01/31,-5.578
2017/02/01,17.406
2017/02/02,-2.993
2017/02/03,22.128
2017/02/04,5.588
2017/02/05,2.928
2017/02/06,0.682
2017/02/07,21.551
2017/02/08,-11.572
2017/02/09,19.422
2017/02/10,-23.499
2017/02/11,-2.336
2017/02/12,-7.48
2017/02/13,15.679
2017/02/14,-20.319
2017/02/15,-4.192
2017/02/16,-3.527
2017/02/17,16.287
2017/02/18,6.075
2017/02/19,-6.683
2017/02/20,5.194
2017/02/21,8.171
2017/02/22,12.744
2017/02/23,16.312
