Date,sentbyaddress14std
2011/02/10,1137
2011/02/11,1377
2011/02/12,1453
2011/02/13,1357
2011/02/14,1440
2011/02/15,1516
2011/02/16,1503
2011/02/17,1485
2011/02/18,1443
2011/02/19,1317
2011/02/20,1174
2011/02/21,970.116
2011/02/22,662.761
2011/02/23,476.727
2011/02/24,484.446
2011/02/25,436.736
2011/02/26,438.44
2011/02/27,427.804
2011/02/28,472.668
2011/03/01,721.026
2011/03/02,711.158
2011/03/03,972.732
2011/03/04,978.528
2011/03/05,904.072
2011/03/06,893.709
2011/03/07,893.006
2011/03/08,927.323
2011/03/09,928.192
2011/03/10,954.833
2011/03/11,969.021
2011/03/12,959.676
2011/03/13,984.094
2011/03/14,1017
2011/03/15,882.835
2011/03/16,890.568
2011/03/17,524.263
2011/03/18,527.668
2011/03/19,527.569
2011/03/20,880.624
2011/03/21,1019
2011/03/22,988.722
2011/03/23,1599
2011/03/24,1581
2011/03/25,1556
2011/03/26,1597
2011/03/27,1587
2011/03/28,1490
2011/03/29,1462
2011/03/30,1396
2011/03/31,1327
2011/04/01,1313
2011/04/02,1298
2011/04/03,1319
2011/04/04,1313
2011/04/05,1300
2011/04/06,892.42
2011/04/07,952.796
2011/04/08,980.58
2011/04/09,927.62
2011/04/10,854.106
2011/04/11,690.362
2011/04/12,561.675
2011/04/13,622.236
2011/04/14,1226
2011/04/15,1183
2011/04/16,1162
2011/04/17,1153
2011/04/18,1279
2011/04/19,1560
2011/04/20,1581
2011/04/21,1523
2011/04/22,1475
2011/04/23,1414
2011/04/24,1330
2011/04/25,1286
2011/04/26,1375
2011/04/27,1758
2011/04/28,1713
2011/04/29,1745
2011/04/30,2019
2011/05/01,2070
2011/05/02,2065
2011/05/03,2054
2011/05/04,2038
2011/05/05,1899
2011/05/06,1714
2011/05/07,1600
2011/05/08,1319
2011/05/09,1139
2011/05/10,1111
2011/05/11,1047
2011/05/12,994.455
2011/05/13,1183
2011/05/14,1350
2011/05/15,1416
2011/05/16,1743
2011/05/17,1928
2011/05/18,2445
2011/05/19,2593
2011/05/20,2690
2011/05/21,2800
2011/05/22,2726
2011/05/23,2813
2011/05/24,2820
2011/05/25,2809
2011/05/26,2783
2011/05/27,2573
2011/05/28,2409
2011/05/29,2028
2011/05/30,1942
2011/05/31,1896
2011/06/01,2118
2011/06/02,2403
2011/06/03,3133
2011/06/04,3893
2011/06/05,4242
2011/06/06,4973
2011/06/07,5210
2011/06/08,6546
2011/06/09,7781
2011/06/10,7880
2011/06/11,7689
2011/06/12,7565
2011/06/13,7084
2011/06/14,7250
2011/06/15,6762
2011/06/16,6251
2011/06/17,5684
2011/06/18,5197
2011/06/19,4382
2011/06/20,3912
2011/06/21,2904
2011/06/22,2872
2011/06/23,3019
2011/06/24,3020
2011/06/25,3268
2011/06/26,3511
2011/06/27,3600
2011/06/28,2980
2011/06/29,2903
2011/06/30,2585
2011/07/01,2614
2011/07/02,3411
2011/07/03,3540
2011/07/04,3482
2011/07/05,3544
2011/07/06,3286
2011/07/07,3432
2011/07/08,3445
2011/07/09,3865
2011/07/10,4089
2011/07/11,3249
2011/07/12,2950
2011/07/13,2830
2011/07/14,2746
2011/07/15,2688
2011/07/16,2585
2011/07/17,2660
2011/07/18,2548
2011/07/19,2495
2011/07/20,1939
2011/07/21,2007
2011/07/22,2020
2011/07/23,2075
2011/07/24,2061
2011/07/25,1755
2011/07/26,1732
2011/07/27,1633
2011/07/28,1542
2011/07/29,1687
2011/07/30,2503
2011/07/31,2501
2011/08/01,2427
2011/08/02,2417
2011/08/03,2401
2011/08/04,2406
2011/08/05,2348
2011/08/06,2671
2011/08/07,2845
2011/08/08,2534
2011/08/09,2740
2011/08/10,2782
2011/08/11,2718
2011/08/12,2770
2011/08/13,2441
2011/08/14,2399
2011/08/15,2391
2011/08/16,2470
2011/08/17,2479
2011/08/18,2471
2011/08/19,2470
2011/08/20,2262
2011/08/21,2087
2011/08/22,2012
2011/08/23,1703
2011/08/24,1603
2011/08/25,1659
2011/08/26,1626
2011/08/27,1926
2011/08/28,2494
2011/08/29,2398
2011/08/30,1834
2011/08/31,1828
2011/09/01,1776
2011/09/02,1773
2011/09/03,1981
2011/09/04,1952
2011/09/05,1811
2011/09/06,2015
2011/09/07,2003
2011/09/08,2041
2011/09/09,2040
2011/09/10,2112
2011/09/11,1783
2011/09/12,1750
2011/09/13,1711
2011/09/14,1766
2011/09/15,1758
2011/09/16,1867
2011/09/17,2111
2011/09/18,2092
2011/09/19,2044
2011/09/20,1673
2011/09/21,1647
2011/09/22,1721
2011/09/23,1584
2011/09/24,1710
2011/09/25,1879
2011/09/26,1905
2011/09/27,1915
2011/09/28,1926
2011/09/29,1958
2011/09/30,1980
2011/10/01,2037
2011/10/02,2227
2011/10/03,2147
2011/10/04,1621
2011/10/05,1033
2011/10/06,1026
2011/10/07,958.413
2011/10/08,1032
2011/10/09,1067
2011/10/10,1069
2011/10/11,1066
2011/10/12,1039
2011/10/13,1213
2011/10/14,1235
2011/10/15,1211
2011/10/16,1275
2011/10/17,1186
2011/10/18,1344
2011/10/19,1370
2011/10/20,1499
2011/10/21,1467
2011/10/22,1490
2011/10/23,1495
2011/10/24,1507
2011/10/25,1408
2011/10/26,1328
2011/10/27,1413
2011/10/28,1265
2011/10/29,1224
2011/10/30,1257
2011/10/31,1118
2011/11/01,1128
2011/11/02,1179
2011/11/03,1085
2011/11/04,1500
2011/11/05,1500
2011/11/06,1551
2011/11/07,1490
2011/11/08,1554
2011/11/09,1710
2011/11/10,1680
2011/11/11,1680
2011/11/12,1720
2011/11/13,1616
2011/11/14,1575
2011/11/15,1599
2011/11/16,1598
2011/11/17,1711
2011/11/18,1508
2011/11/19,1940
2011/11/20,2140
2011/11/21,2430
2011/11/22,2438
2011/11/23,2275
2011/11/24,2082
2011/11/25,2090
2011/11/26,2192
2011/11/27,2201
2011/11/28,2034
2011/11/29,1970
2011/11/30,2027
2011/12/01,2142
2011/12/02,2187
2011/12/03,2099
2011/12/04,2050
2011/12/05,1935
2011/12/06,2341
2011/12/07,2286
2011/12/08,2134
2011/12/09,2104
2011/12/10,1850
2011/12/11,1776
2011/12/12,1942
2011/12/13,1925
2011/12/14,1809
2011/12/15,1950
2011/12/16,1961
2011/12/17,2048
2011/12/18,2133
2011/12/19,2118
2011/12/20,1468
2011/12/21,1394
2011/12/22,1404
2011/12/23,1421
2011/12/24,1488
2011/12/25,1490
2011/12/26,1496
2011/12/27,1490
2011/12/28,1499
2011/12/29,1392
2011/12/30,1387
2011/12/31,1366
2012/01/01,1296
2012/01/02,1198
2012/01/03,991.216
2012/01/04,1030
2012/01/05,1660
2012/01/06,1911
2012/01/07,1819
2012/01/08,1917
2012/01/09,1959
2012/01/10,2085
2012/01/11,2200
2012/01/12,2168
2012/01/13,2045
2012/01/14,1831
2012/01/15,1539
2012/01/16,1350
2012/01/17,1214
2012/01/18,997.301
2012/01/19,946.674
2012/01/20,945.929
2012/01/21,841.418
2012/01/22,1357
2012/01/23,1345
2012/01/24,1380
2012/01/25,1649
2012/01/26,1641
2012/01/27,1646
2012/01/28,1678
2012/01/29,1655
2012/01/30,1631
2012/01/31,1702
2012/02/01,1714
2012/02/02,1854
2012/02/03,1966
2012/02/04,1990
2012/02/05,1547
2012/02/06,1517
2012/02/07,1515
2012/02/08,1304
2012/02/09,1354
2012/02/10,1461
2012/02/11,1265
2012/02/12,1170
2012/02/13,1132
2012/02/14,1729
2012/02/15,1960
2012/02/16,2217
2012/02/17,2333
2012/02/18,2389
2012/02/19,2588
2012/02/20,2541
2012/02/21,2585
2012/02/22,2574
2012/02/23,2639
2012/02/24,2623
2012/02/25,2679
2012/02/26,2800
2012/02/27,2780
2012/02/28,2444
2012/02/29,2125
2012/03/01,1606
2012/03/02,1749
2012/03/03,2031
2012/03/04,1891
2012/03/05,1892
2012/03/06,1849
2012/03/07,1835
2012/03/08,1667
2012/03/09,1660
2012/03/10,1833
2012/03/11,1915
2012/03/12,1921
2012/03/13,2012
2012/03/14,2022
2012/03/15,2026
2012/03/16,1874
2012/03/17,1578
2012/03/18,1681
2012/03/19,1609
2012/03/20,1633
2012/03/21,1677
2012/03/22,1657
2012/03/23,1701
2012/03/24,1548
2012/03/25,1401
2012/03/26,1393
2012/03/27,1209
2012/03/28,1264
2012/03/29,1400
2012/03/30,1396
2012/03/31,1412
2012/04/01,1588
2012/04/02,1596
2012/04/03,1809
2012/04/04,1805
2012/04/05,1794
2012/04/06,1729
2012/04/07,1768
2012/04/08,1762
2012/04/09,1766
2012/04/10,1980
2012/04/11,2240
2012/04/12,2448
2012/04/13,2445
2012/04/14,2481
2012/04/15,2145
2012/04/16,2324
2012/04/17,2351
2012/04/18,2556
2012/04/19,2531
2012/04/20,2591
2012/04/21,2296
2012/04/22,2096
2012/04/23,1897
2012/04/24,1896
2012/04/25,1865
2012/04/26,2023
2012/04/27,1922
2012/04/28,1992
2012/04/29,1963
2012/04/30,2126
2012/05/01,2394
2012/05/02,2561
2012/05/03,3255
2012/05/04,3775
2012/05/05,3801
2012/05/06,3452
2012/05/07,4286
2012/05/08,4679
2012/05/09,5061
2012/05/10,5022
2012/05/11,5221
2012/05/12,4718
2012/05/13,3945
2012/05/14,6339
2012/05/15,6436
2012/05/16,6181
2012/05/17,6136
2012/05/18,6187
2012/05/19,6872
2012/05/20,6534
2012/05/21,6832
2012/05/22,6759
2012/05/23,6806
2012/05/24,6047
2012/05/25,6077
2012/05/26,5834
2012/05/27,4922
2012/05/28,4257
2012/05/29,4583
2012/05/30,4307
2012/05/31,3359
2012/06/01,3222
2012/06/02,4674
2012/06/03,4871
2012/06/04,7189
2012/06/05,8969
2012/06/06,9409
2012/06/07,9488
2012/06/08,9573
2012/06/09,9386
2012/06/10,9412
2012/06/11,9407
2012/06/12,10114
2012/06/13,12245
2012/06/14,14035
2012/06/15,14952
2012/06/16,13580
2012/06/17,13575
2012/06/18,13443
2012/06/19,13170
2012/06/20,12195
2012/06/21,12544
2012/06/22,12398
2012/06/23,12661
2012/06/24,13112
2012/06/25,13077
2012/06/26,11626
2012/06/27,10590
2012/06/28,8809
2012/06/29,6900
2012/06/30,6293
2012/07/01,5599
2012/07/02,5024
2012/07/03,4907
2012/07/04,4960
2012/07/05,5176
2012/07/06,5207
2012/07/07,4997
2012/07/08,5145
2012/07/09,5117
2012/07/10,5463
2012/07/11,4913
2012/07/12,4958
2012/07/13,4991
2012/07/14,5044
2012/07/15,4958
2012/07/16,5243
2012/07/17,6385
2012/07/18,6358
2012/07/19,5944
2012/07/20,5823
2012/07/21,5900
2012/07/22,5531
2012/07/23,5941
2012/07/24,5848
2012/07/25,6072
2012/07/26,6277
2012/07/27,6000
2012/07/28,5675
2012/07/29,5195
2012/07/30,5152
2012/07/31,9675
2012/08/01,9626
2012/08/02,9581
2012/08/03,9612
2012/08/04,9694
2012/08/05,9638
2012/08/06,9743
2012/08/07,9728
2012/08/08,10170
2012/08/09,9560
2012/08/10,9097
2012/08/11,9146
2012/08/12,8832
2012/08/13,9255
2012/08/14,6419
2012/08/15,6871
2012/08/16,10124
2012/08/17,10950
2012/08/18,10538
2012/08/19,10114
2012/08/20,10159
2012/08/21,10284
2012/08/22,10213
2012/08/23,9720
2012/08/24,9173
2012/08/25,9442
2012/08/26,10315
2012/08/27,10640
2012/08/28,10890
2012/08/29,11029
2012/08/30,9462
2012/08/31,8357
2012/09/01,7851
2012/09/02,8229
2012/09/03,8713
2012/09/04,7409
2012/09/05,6814
2012/09/06,7266
2012/09/07,7134
2012/09/08,7365
2012/09/09,6956
2012/09/10,6990
2012/09/11,7185
2012/09/12,7532
2012/09/13,7719
2012/09/14,6793
2012/09/15,7065
2012/09/16,7589
2012/09/17,7835
2012/09/18,7743
2012/09/19,7481
2012/09/20,6892
2012/09/21,6766
2012/09/22,7909
2012/09/23,8390
2012/09/24,8402
2012/09/25,7804
2012/09/26,8715
2012/09/27,8779
2012/09/28,9342
2012/09/29,9117
2012/09/30,9367
2012/10/01,9295
2012/10/02,10044
2012/10/03,9971
2012/10/04,9943
2012/10/05,10142
2012/10/06,8980
2012/10/07,7897
2012/10/08,7744
2012/10/09,7965
2012/10/10,7775
2012/10/11,7806
2012/10/12,7592
2012/10/13,7297
2012/10/14,6150
2012/10/15,5367
2012/10/16,4852
2012/10/17,4837
2012/10/18,4620
2012/10/19,4809
2012/10/20,4753
2012/10/21,4867
2012/10/22,4213
2012/10/23,3496
2012/10/24,3125
2012/10/25,3284
2012/10/26,3513
2012/10/27,5379
2012/10/28,6807
2012/10/29,7211
2012/10/30,7133
2012/10/31,6893
2012/11/01,6504
2012/11/02,6529
2012/11/03,6308
2012/11/04,6298
2012/11/05,5479
2012/11/06,5462
2012/11/07,5838
2012/11/08,5707
2012/11/09,5635
2012/11/10,5435
2012/11/11,5199
2012/11/12,5044
2012/11/13,4962
2012/11/14,5154
2012/11/15,6775
2012/11/16,8210
2012/11/17,8449
2012/11/18,8263
2012/11/19,8384
2012/11/20,8660
2012/11/21,8709
2012/11/22,8664
2012/11/23,8913
2012/11/24,8470
2012/11/25,7752
2012/11/26,6889
2012/11/27,6400
2012/11/28,6279
2012/11/29,5927
2012/11/30,5470
2012/12/01,5678
2012/12/02,7034
2012/12/03,7321
2012/12/04,6688
2012/12/05,6456
2012/12/06,6390
2012/12/07,6354
2012/12/08,6386
2012/12/09,6333
2012/12/10,6327
2012/12/11,6338
2012/12/12,6232
2012/12/13,7046
2012/12/14,7259
2012/12/15,7092
2012/12/16,5468
2012/12/17,4413
2012/12/18,6161
2012/12/19,6330
2012/12/20,6381
2012/12/21,6676
2012/12/22,9004
2012/12/23,8946
2012/12/24,8552
2012/12/25,9404
2012/12/26,10173
2012/12/27,10222
2012/12/28,10259
2012/12/29,10175
2012/12/30,10391
2012/12/31,10616
2013/01/01,9913
2013/01/02,9910
2013/01/03,10999
2013/01/04,11222
2013/01/05,10324
2013/01/06,10257
2013/01/07,10715
2013/01/08,10132
2013/01/09,9531
2013/01/10,10015
2013/01/11,11574
2013/01/12,10732
2013/01/13,10878
2013/01/14,9588
2013/01/15,8412
2013/01/16,8467
2013/01/17,8580
2013/01/18,8489
2013/01/19,8656
2013/01/20,7958
2013/01/21,8768
2013/01/22,8772
2013/01/23,8957
2013/01/24,8615
2013/01/25,7451
2013/01/26,7418
2013/01/27,7424
2013/01/28,6759
2013/01/29,6268
2013/01/30,5822
2013/01/31,5416
2013/02/01,7350
2013/02/02,7530
2013/02/03,7378
2013/02/04,6564
2013/02/05,7372
2013/02/06,7017
2013/02/07,7172
2013/02/08,7223
2013/02/09,7225
2013/02/10,7287
2013/02/11,7322
2013/02/12,7324
2013/02/13,6046
2013/02/14,5814
2013/02/15,5030
2013/02/16,6165
2013/02/17,6724
2013/02/18,6877
2013/02/19,5805
2013/02/20,5798
2013/02/21,5217
2013/02/22,4754
2013/02/23,4754
2013/02/24,4188
2013/02/25,4612
2013/02/26,5289
2013/02/27,5318
2013/02/28,5464
2013/03/01,6377
2013/03/02,6235
2013/03/03,6863
2013/03/04,6752
2013/03/05,6725
2013/03/06,7725
2013/03/07,8132
2013/03/08,8122
2013/03/09,8496
2013/03/10,8495
2013/03/11,8702
2013/03/12,8531
2013/03/13,8966
2013/03/14,9010
2013/03/15,9164
2013/03/16,9121
2013/03/17,8437
2013/03/18,8291
2013/03/19,8917
2013/03/20,8353
2013/03/21,8413
2013/03/22,9982
2013/03/23,9433
2013/03/24,10158
2013/03/25,9551
2013/03/26,9728
2013/03/27,10388
2013/03/28,12001
2013/03/29,13580
2013/03/30,11912
2013/03/31,10486
2013/04/01,9767
2013/04/02,12062
2013/04/03,15170
2013/04/04,18005
2013/04/05,19739
2013/04/06,18749
2013/04/07,18593
2013/04/08,18575
2013/04/09,20059
2013/04/10,23265
2013/04/11,24350
2013/04/12,24225
2013/04/13,23859
2013/04/14,22430
2013/04/15,21072
2013/04/16,21079
2013/04/17,20995
2013/04/18,21104
2013/04/19,20958
2013/04/20,21404
2013/04/21,22390
2013/04/22,22613
2013/04/23,21433
2013/04/24,17284
2013/04/25,14615
2013/04/26,14038
2013/04/27,15181
2013/04/28,15097
2013/04/29,15107
2013/04/30,15169
2013/05/01,14757
2013/05/02,14800
2013/05/03,13114
2013/05/04,14304
2013/05/05,14605
2013/05/06,14621
2013/05/07,13652
2013/05/08,12282
2013/05/09,11027
2013/05/10,10632
2013/05/11,10476
2013/05/12,10325
2013/05/13,10189
2013/05/14,9739
2013/05/15,9921
2013/05/16,10053
2013/05/17,9953
2013/05/18,9096
2013/05/19,9737
2013/05/20,10117
2013/05/21,9725
2013/05/22,9547
2013/05/23,9632
2013/05/24,9499
2013/05/25,10251
2013/05/26,11335
2013/05/27,11492
2013/05/28,11004
2013/05/29,10692
2013/05/30,10302
2013/05/31,10332
2013/06/01,10282
2013/06/02,10373
2013/06/03,10293
2013/06/04,9981
2013/06/05,9977
2013/06/06,8927
2013/06/07,8349
2013/06/08,9355
2013/06/09,10258
2013/06/10,10628
2013/06/11,10532
2013/06/12,9966
2013/06/13,9495
2013/06/14,10460
2013/06/15,11430
2013/06/16,12777
2013/06/17,12643
2013/06/18,11932
2013/06/19,11908
2013/06/20,11480
2013/06/21,11111
2013/06/22,10988
2013/06/23,11538
2013/06/24,11526
2013/06/25,11487
2013/06/26,11514
2013/06/27,11430
2013/06/28,9899
2013/06/29,9665
2013/06/30,9596
2013/07/01,9839
2013/07/02,9843
2013/07/03,9607
2013/07/04,9441
2013/07/05,8861
2013/07/06,9652
2013/07/07,10620
2013/07/08,10658
2013/07/09,11006
2013/07/10,11116
2013/07/11,12817
2013/07/12,15210
2013/07/13,14959
2013/07/14,15451
2013/07/15,15346
2013/07/16,15516
2013/07/17,15478
2013/07/18,15450
2013/07/19,15432
2013/07/20,15807
2013/07/21,14789
2013/07/22,14794
2013/07/23,14713
2013/07/24,14708
2013/07/25,13588
2013/07/26,10065
2013/07/27,10626
2013/07/28,9955
2013/07/29,10404
2013/07/30,11064
2013/07/31,13907
2013/08/01,16983
2013/08/02,18270
2013/08/03,16803
2013/08/04,16025
2013/08/05,16312
2013/08/06,16564
2013/08/07,16866
2013/08/08,16942
2013/08/09,16743
2013/08/10,15034
2013/08/11,14208
2013/08/12,20541
2013/08/13,20542
2013/08/14,20314
2013/08/15,19618
2013/08/16,19948
2013/08/17,19865
2013/08/18,19912
2013/08/19,20357
2013/08/20,20493
2013/08/21,20627
2013/08/22,21087
2013/08/23,20796
2013/08/24,21010
2013/08/25,20522
2013/08/26,14798
2013/08/27,15236
2013/08/28,15652
2013/08/29,15646
2013/08/30,15937
2013/08/31,15280
2013/09/01,16898
2013/09/02,18019
2013/09/03,18225
2013/09/04,17883
2013/09/05,16865
2013/09/06,16860
2013/09/07,17335
2013/09/08,18404
2013/09/09,18422
2013/09/10,17416
2013/09/11,15842
2013/09/12,15458
2013/09/13,12095
2013/09/14,10585
2013/09/15,11006
2013/09/16,10903
2013/09/17,11193
2013/09/18,11479
2013/09/19,12150
2013/09/20,12370
2013/09/21,12297
2013/09/22,11787
2013/09/23,12212
2013/09/24,12575
2013/09/25,12496
2013/09/26,12619
2013/09/27,12773
2013/09/28,11410
2013/09/29,9457
2013/09/30,9650
2013/10/01,10898
2013/10/02,12454
2013/10/03,12292
2013/10/04,12343
2013/10/05,13192
2013/10/06,13440
2013/10/07,13369
2013/10/08,13207
2013/10/09,13344
2013/10/10,13383
2013/10/11,13374
2013/10/12,13398
2013/10/13,13274
2013/10/14,13238
2013/10/15,12583
2013/10/16,11700
2013/10/17,11657
2013/10/18,11995
2013/10/19,10798
2013/10/20,9256
2013/10/21,9386
2013/10/22,10263
2013/10/23,11425
2013/10/24,14902
2013/10/25,15618
2013/10/26,15136
2013/10/27,15462
2013/10/28,15409
2013/10/29,15409
2013/10/30,15606
2013/10/31,15623
2013/11/01,15602
2013/11/02,15868
2013/11/03,14442
2013/11/04,15317
2013/11/05,18790
2013/11/06,21211
2013/11/07,25527
2013/11/08,28310
2013/11/09,28160
2013/11/10,25310
2013/11/11,24317
2013/11/12,23492
2013/11/13,23545
2013/11/14,24544
2013/11/15,23180
2013/11/16,19604
2013/11/17,14867
2013/11/18,22969
2013/11/19,36475
2013/11/20,38312
2013/11/21,38987
2013/11/22,40164
2013/11/23,40432
2013/11/24,39588
2013/11/25,37122
2013/11/26,38267
2013/11/27,42088
2013/11/28,44993
2013/11/29,44182
2013/11/30,38658
2013/12/01,32191
2013/12/02,32242
2013/12/03,29437
2013/12/04,29761
2013/12/05,29910
2013/12/06,29935
2013/12/07,30543
2013/12/08,33595
2013/12/09,33467
2013/12/10,33806
2013/12/11,30921
2013/12/12,28541
2013/12/13,26505
2013/12/14,27540
2013/12/15,28991
2013/12/16,28614
2013/12/17,27261
2013/12/18,27239
2013/12/19,23036
2013/12/20,22279
2013/12/21,23257
2013/12/22,22320
2013/12/23,23129
2013/12/24,23155
2013/12/25,23009
2013/12/26,23409
2013/12/27,23758
2013/12/28,25342
2013/12/29,26981
2013/12/30,25643
2013/12/31,24638
2014/01/01,18700
2014/01/02,15354
2014/01/03,16070
2014/01/04,16194
2014/01/05,16259
2014/01/06,19458
2014/01/07,19557
2014/01/08,19438
2014/01/09,19518
2014/01/10,19530
2014/01/11,18708
2014/01/12,18167
2014/01/13,18051
2014/01/14,17724
2014/01/15,13976
2014/01/16,14318
2014/01/17,13378
2014/01/18,14713
2014/01/19,15568
2014/01/20,14543
2014/01/21,19004
2014/01/22,20508
2014/01/23,20736
2014/01/24,21055
2014/01/25,21259
2014/01/26,20263
2014/01/27,20895
2014/01/28,22082
2014/01/29,22088
2014/01/30,21844
2014/01/31,21751
2014/02/01,18417
2014/02/02,14768
2014/02/03,14860
2014/02/04,17014
2014/02/05,17531
2014/02/06,18938
2014/02/07,20729
2014/02/08,17823
2014/02/09,17700
2014/02/10,17661
2014/02/11,17592
2014/02/12,17304
2014/02/13,17290
2014/02/14,18134
2014/02/15,17515
2014/02/16,19457
2014/02/17,19798
2014/02/18,18258
2014/02/19,21968
2014/02/20,25676
2014/02/21,28403
2014/02/22,28365
2014/02/23,26624
2014/02/24,31543
2014/02/25,37640
2014/02/26,38172
2014/02/27,37359
2014/02/28,37189
2014/03/01,36090
2014/03/02,30492
2014/03/03,30218
2014/03/04,32385
2014/03/05,32660
2014/03/06,32683
2014/03/07,32687
2014/03/08,30195
2014/03/09,30186
2014/03/10,30590
2014/03/11,28626
2014/03/12,28377
2014/03/13,28102
2014/03/14,29573
2014/03/15,35283
2014/03/16,39087
2014/03/17,36675
2014/03/18,33488
2014/03/19,31544
2014/03/20,29810
2014/03/21,29504
2014/03/22,29166
2014/03/23,30332
2014/03/24,29952
2014/03/25,29044
2014/03/26,25429
2014/03/27,26164
2014/03/28,27742
2014/03/29,27177
2014/03/30,27132
2014/03/31,27652
2014/04/01,26350
2014/04/02,26719
2014/04/03,28013
2014/04/04,27895
2014/04/05,27676
2014/04/06,25692
2014/04/07,25708
2014/04/08,25763
2014/04/09,26654
2014/04/10,25969
2014/04/11,25704
2014/04/12,26339
2014/04/13,23943
2014/04/14,25649
2014/04/15,26105
2014/04/16,25693
2014/04/17,23617
2014/04/18,23544
2014/04/19,24774
2014/04/20,26787
2014/04/21,27809
