Date,size90mom
2010/11/20,18579
2010/11/21,15947
2010/11/22,-208.322
2010/11/23,338.027
2010/11/24,4938
2010/11/25,9043
2010/11/26,1306
2010/11/27,331.598
2010/11/28,43.755
2010/11/29,-284.859
2010/11/30,-248.934
2010/12/01,261.504
2010/12/02,189.409
2010/12/03,276.189
2010/12/04,33.411
2010/12/05,-16.733
2010/12/06,35.194
2010/12/07,192.248
2010/12/08,-91.268
2010/12/09,89.711
2010/12/10,198.633
2010/12/11,262.451
2010/12/12,277.222
2010/12/13,1155
2010/12/14,266.84
2010/12/15,367.282
2010/12/16,158.774
2010/12/17,533.603
2010/12/18,362.036
2010/12/19,341.149
2010/12/20,133.309
2010/12/21,-310.643
2010/12/22,394.368
2010/12/23,505.423
2010/12/24,223.629
2010/12/25,410.631
2010/12/26,188.39
2010/12/27,-116.336
2010/12/28,-1086
2010/12/29,227.593
2010/12/30,-52.287
2010/12/31,-865.566
2011/01/01,171.458
2011/01/02,111.084
2011/01/03,1481
2011/01/04,1068
2011/01/05,1789
2011/01/06,677.407
2011/01/07,771.802
2011/01/08,1648
2011/01/09,1488
2011/01/10,1590
2011/01/11,1436
2011/01/12,1351
2011/01/13,1488
2011/01/14,1478
2011/01/15,1429
2011/01/16,955.231
2011/01/17,170.912
2011/01/18,978.284
2011/01/19,722.434
2011/01/20,159.188
2011/01/21,1284
2011/01/22,2362
2011/01/23,1559
2011/01/24,1676
2011/01/25,745.936
2011/01/26,958.738
2011/01/27,1138
2011/01/28,1620
2011/01/29,2471
2011/01/30,5847
2011/01/31,2587
2011/02/01,2059
2011/02/02,1380
2011/02/03,817.504
2011/02/04,996.641
2011/02/05,1036
2011/02/06,911.342
2011/02/07,774.799
2011/02/08,1015
2011/02/09,1432
2011/02/10,3211
2011/02/11,3398
2011/02/12,2498
2011/02/13,-6043
2011/02/14,-7184
2011/02/15,2458
2011/02/16,1216
2011/02/17,-11661
2011/02/18,-15743
2011/02/19,-13345
2011/02/20,2248
2011/02/21,2128
2011/02/22,-2287
2011/02/23,-6658
2011/02/24,1286
2011/02/25,2059
2011/02/26,1519
2011/02/27,2251
2011/02/28,3106
2011/03/01,5905
2011/03/02,3130
2011/03/03,4366
2011/03/04,2557
2011/03/05,2548
2011/03/06,1853
2011/03/07,2263
2011/03/08,3840
2011/03/09,3306
2011/03/10,4229
2011/03/11,3856
2011/03/12,5066
2011/03/13,5042
2011/03/14,6567
2011/03/15,7326
2011/03/16,6085
2011/03/17,5709
2011/03/18,5337
2011/03/19,7052
2011/03/20,8537
2011/03/21,9811
2011/03/22,4800
2011/03/23,8087
2011/03/24,4180
2011/03/25,3323
2011/03/26,7003
2011/03/27,5554
2011/03/28,5265
2011/03/29,4678
2011/03/30,3071
2011/03/31,2986
2011/04/01,2403
2011/04/02,2521
2011/04/03,1054
2011/04/04,2857
2011/04/05,1465
2011/04/06,2965
2011/04/07,2425
2011/04/08,1867
2011/04/09,1876
2011/04/10,1579
2011/04/11,2452
2011/04/12,3698
2011/04/13,2817
2011/04/14,4263
2011/04/15,5186
2011/04/16,4474
2011/04/17,3275
2011/04/18,5572
2011/04/19,6545
2011/04/20,7680
2011/04/21,2478
2011/04/22,1273
2011/04/23,3278
2011/04/24,3489
2011/04/25,4345
2011/04/26,4831
2011/04/27,8787
2011/04/28,5442
2011/04/29,3739
2011/04/30,3168
2011/05/01,6355
2011/05/02,3218
2011/05/03,4225
2011/05/04,4447
2011/05/05,5131
2011/05/06,4584
2011/05/07,4638
2011/05/08,4053
2011/05/09,4604
2011/05/10,6045
2011/05/11,3447
2011/05/12,4583
2011/05/13,6354
2011/05/14,4943
2011/05/15,3988
2011/05/16,5060
2011/05/17,4822
2011/05/18,5269
2011/05/19,8258
2011/05/20,6375
2011/05/21,6131
2011/05/22,5284
2011/05/23,4965
2011/05/24,4812
2011/05/25,5355
2011/05/26,6829
2011/05/27,9079
2011/05/28,9822
2011/05/29,6951
2011/05/30,7575
2011/05/31,13329
2011/06/01,9526
2011/06/02,12981
2011/06/03,17020
2011/06/04,14401
2011/06/05,12760
2011/06/06,13840
2011/06/07,17148
2011/06/08,25738
2011/06/09,18725
2011/06/10,15023
2011/06/11,10717
2011/06/12,15114
2011/06/13,13478
2011/06/14,15642
2011/06/15,12732
2011/06/16,23970
2011/06/17,18356
2011/06/18,14065
2011/06/19,11379
2011/06/20,12473
2011/06/21,6642
2011/06/22,11588
2011/06/23,12542
2011/06/24,11774
2011/06/25,21369
2011/06/26,22470
2011/06/27,26764
2011/06/28,23896
2011/06/29,20172
2011/06/30,17643
2011/07/01,22941
2011/07/02,18380
2011/07/03,16078
2011/07/04,19921
2011/07/05,24391
2011/07/06,26068
2011/07/07,25012
2011/07/08,17940
2011/07/09,18955
2011/07/10,23907
2011/07/11,21612
2011/07/12,19895
2011/07/13,13513
2011/07/14,19238
2011/07/15,14212
2011/07/16,18988
2011/07/17,14131
2011/07/18,18764
2011/07/19,20196
2011/07/20,21256
2011/07/21,19874
2011/07/22,19833
2011/07/23,16657
2011/07/24,15669
2011/07/25,19755
2011/07/26,10878
2011/07/27,13364
2011/07/28,17287
2011/07/29,9143
2011/07/30,7732
2011/07/31,13921
2011/08/01,16453
2011/08/02,19147
2011/08/03,15512
2011/08/04,20952
2011/08/05,15891
2011/08/06,20688
2011/08/07,16256
2011/08/08,19216
2011/08/09,21052
2011/08/10,14623
2011/08/11,13219
2011/08/12,14628
2011/08/13,16371
2011/08/14,17993
2011/08/15,22331
2011/08/16,19449
2011/08/17,14028
2011/08/18,12517
2011/08/19,18040
2011/08/20,12346
2011/08/21,12118
2011/08/22,13184
2011/08/23,12095
2011/08/24,13986
2011/08/25,12191
2011/08/26,10203
2011/08/27,14244
2011/08/28,6884
2011/08/29,7690
2011/08/30,7206
2011/08/31,2969
2011/09/01,3751
2011/09/02,1619
2011/09/03,1347
2011/09/04,21860
2011/09/05,-1272
2011/09/06,-7499
2011/09/07,-1224
2011/09/08,781.878
2011/09/09,7946
2011/09/10,-883.332
2011/09/11,1732
2011/09/12,616.853
2011/09/13,-418.577
2011/09/14,-12172
2011/09/15,-8202
2011/09/16,-2155
2011/09/17,-5007
2011/09/18,-2772
2011/09/19,8430
2011/09/20,11352
2011/09/21,8777
2011/09/22,-1925
2011/09/23,-7910
2011/09/24,-8014
2011/09/25,-13362
2011/09/26,-9989
2011/09/27,-4213
2011/09/28,-4317
2011/09/29,-8424
2011/09/30,-2118
2011/10/01,-4525
2011/10/02,-6530
2011/10/03,-10856
2011/10/04,-7522
2011/10/05,-12212
2011/10/06,-1648
2011/10/07,-4925
2011/10/08,-9477
2011/10/09,-9024
2011/10/10,-5033
2011/10/11,9200
2011/10/12,-4792
2011/10/13,1570
2011/10/14,-4659
2011/10/15,-4146
2011/10/16,-8928
2011/10/17,-6516
2011/10/18,-8181
2011/10/19,-7761
2011/10/20,-9036
2011/10/21,-6244
2011/10/22,378.827
2011/10/23,-5245
2011/10/24,-2261
2011/10/25,-3933
2011/10/26,-5043
2011/10/27,493.077
2011/10/28,4261
2011/10/29,1986
2011/10/30,-4061
2011/10/31,-9225
2011/11/01,-6744
2011/11/02,-11832
2011/11/03,-2893
2011/11/04,-7123
2011/11/05,-5297
2011/11/06,-13900
2011/11/07,-10131
2011/11/08,-5034
2011/11/09,-5673
2011/11/10,-2496
2011/11/11,-5196
2011/11/12,-10667
2011/11/13,-14970
2011/11/14,-9237
2011/11/15,-9207
2011/11/16,-2574
2011/11/17,-10862
2011/11/18,-3882
2011/11/19,-3547
2011/11/20,-3966
2011/11/21,-4086
2011/11/22,-6767
2011/11/23,-6554
2011/11/24,-2844
2011/11/25,-8053
2011/11/26,-3909
2011/11/27,-6773
2011/11/28,-1651
2011/11/29,2703
2011/11/30,-3404
2011/12/01,-2090
2011/12/02,1419
2011/12/03,-23804
2011/12/04,-2953
2011/12/05,-6665
2011/12/06,-2507
2011/12/07,-2454
2011/12/08,-8600
2011/12/09,-5749
2011/12/10,-6969
2011/12/11,-5663
2011/12/12,-25.247
2011/12/13,640.519
2011/12/14,-2561
2011/12/15,-4893
2011/12/16,2755
2011/12/17,-1197
2011/12/18,-10809
2011/12/19,-10809
2011/12/20,-665.922
2011/12/21,-1673
2011/12/22,-2800
2011/12/23,-4194
2011/12/24,-5699
2011/12/25,-5140
2011/12/26,-6155
2011/12/27,-706.074
2011/12/28,-3705
2011/12/29,-2995
2011/12/30,-1232
2011/12/31,-1072
2012/01/01,-969.528
2012/01/02,-3528
2012/01/03,1267
2012/01/04,-961.866
2012/01/05,6780
2012/01/06,2565
2012/01/07,-1506
2012/01/08,723.507
2012/01/09,-8631
2012/01/10,8123
2012/01/11,5570
2012/01/12,1264
2012/01/13,4357
2012/01/14,1896
2012/01/15,-1899
2012/01/16,1964
2012/01/17,3040
2012/01/18,8524
2012/01/19,5028
2012/01/20,-1174
2012/01/21,-2712
2012/01/22,-2649
2012/01/23,-1740
2012/01/24,5103
2012/01/25,5809
2012/01/26,710.124
2012/01/27,-324.219
2012/01/28,627.966
2012/01/29,2095
2012/01/30,367.461
2012/01/31,6658
2012/02/01,1471
2012/02/02,2762
2012/02/03,3643
2012/02/04,7801
2012/02/05,3226
2012/02/06,733.779
2012/02/07,5182
2012/02/08,1323
2012/02/09,4288
2012/02/10,12184
2012/02/11,8391
2012/02/12,1217
2012/02/13,10008
2012/02/14,12484
2012/02/15,13854
2012/02/16,15924
2012/02/17,2059
2012/02/18,-554.274
2012/02/19,-62.685
2012/02/20,2262
2012/02/21,6013
2012/02/22,-541.241
2012/02/23,5678
2012/02/24,4943
2012/02/25,92.878
2012/02/26,-2116
2012/02/27,-2221
2012/02/28,-1063
2012/02/29,758.117
2012/03/01,4145
2012/03/02,11677
2012/03/03,3364
2012/03/04,5024
2012/03/05,4580
2012/03/06,3917
2012/03/07,2375
2012/03/08,3865
2012/03/09,2226
2012/03/10,766.459
2012/03/11,423.696
2012/03/12,-745.848
2012/03/13,9126
2012/03/14,8883
2012/03/15,5212
2012/03/16,5679
2012/03/17,4671
2012/03/18,-936.304
2012/03/19,-3831
2012/03/20,2695
2012/03/21,2306
2012/03/22,2599
2012/03/23,8053
2012/03/24,1918
2012/03/25,4323
2012/03/26,4967
2012/03/27,5180
2012/03/28,5480
2012/03/29,8891
2012/03/30,4133
2012/03/31,-896.977
2012/04/01,-593.206
2012/04/02,8246
2012/04/03,7930
2012/04/04,-1194
2012/04/05,8168
2012/04/06,8729
2012/04/07,732.607
2012/04/08,-2466
2012/04/09,-9475
2012/04/10,-2178
2012/04/11,6119
2012/04/12,7727
2012/04/13,6337
2012/04/14,4483
2012/04/15,9914
2012/04/16,7851
2012/04/17,4219
2012/04/18,11745
2012/04/19,2764
2012/04/20,9912
2012/04/21,5580
2012/04/22,5953
2012/04/23,778.092
2012/04/24,-3.31
2012/04/25,5254
2012/04/26,6022
2012/04/27,5901
2012/04/28,3945
2012/04/29,3168
2012/04/30,1471
2012/05/01,7312
2012/05/02,9834
2012/05/03,18182
2012/05/04,17992
2012/05/05,12875
2012/05/06,15957
2012/05/07,25512
2012/05/08,23077
2012/05/09,24595
2012/05/10,14240
2012/05/11,36452
2012/05/12,42229
2012/05/13,19558
2012/05/14,57679
2012/05/15,47303
2012/05/16,38154
2012/05/17,49142
2012/05/18,59341
2012/05/19,88110
2012/05/20,80235
2012/05/21,87336
2012/05/22,71140
2012/05/23,71302
2012/05/24,72273
2012/05/25,86235
2012/05/26,53011
2012/05/27,53229
2012/05/28,74011
2012/05/29,88514
2012/05/30,65449
2012/05/31,40870
2012/06/01,59306
2012/06/02,14698
2012/06/03,71568
2012/06/04,106862
2012/06/05,108924
2012/06/06,27892
2012/06/07,85805
2012/06/08,60054
2012/06/09,65573
2012/06/10,84810
2012/06/11,75868
2012/06/12,32758
2012/06/13,136049
2012/06/14,159189
2012/06/15,136115
2012/06/16,108963
2012/06/17,92944
2012/06/18,80823
2012/06/19,93256
2012/06/20,86022
2012/06/21,71274
2012/06/22,65864
2012/06/23,46156
2012/06/24,57220
2012/06/25,63573
2012/06/26,66266
2012/06/27,58963
2012/06/28,65091
2012/06/29,49463
2012/06/30,53615
2012/07/01,30223
2012/07/02,41326
2012/07/03,36975
2012/07/04,37676
2012/07/05,42383
2012/07/06,47005
2012/07/07,46117
2012/07/08,39068
2012/07/09,41865
2012/07/10,75423
2012/07/11,73745
2012/07/12,45029
2012/07/13,45431
2012/07/14,31906
2012/07/15,54325
2012/07/16,65356
2012/07/17,58375
2012/07/18,73900
2012/07/19,79072
2012/07/20,88995
2012/07/21,84264
2012/07/22,66928
2012/07/23,72694
2012/07/24,49263
2012/07/25,44280
2012/07/26,54038
2012/07/27,40984
2012/07/28,75223
2012/07/29,65013
2012/07/30,61379
2012/07/31,105847
2012/08/01,60012
2012/08/02,48019
2012/08/03,38861
2012/08/04,46862
2012/08/05,50739
2012/08/06,58048
2012/08/07,23422
2012/08/08,57595
2012/08/09,17389
2012/08/10,11943
2012/08/11,32054
2012/08/12,-1095
2012/08/13,50214
2012/08/14,24215
2012/08/15,76165
2012/08/16,52221
2012/08/17,21488
2012/08/18,1330
2012/08/19,-10123
2012/08/20,957.633
2012/08/21,5144
2012/08/22,5830
2012/08/23,-27302
2012/08/24,16605
2012/08/25,26062
2012/08/26,-25046
2012/08/27,-10409
2012/08/28,-4530
2012/08/29,12921
2012/08/30,11967
2012/08/31,82174
2012/09/01,8140
2012/09/02,-43663
2012/09/03,-24405
2012/09/04,68257
2012/09/05,-5294
2012/09/06,25799
2012/09/07,-1537
2012/09/08,-10552
2012/09/09,-19489
2012/09/10,36320
2012/09/11,-49734
2012/09/12,-101268
2012/09/13,-54166
2012/09/14,-25422
2012/09/15,-32701
2012/09/16,-18610
2012/09/17,-48283
2012/09/18,-19847
2012/09/19,6959
2012/09/20,4434
2012/09/21,17235
2012/09/22,-5823
2012/09/23,-2259
2012/09/24,-2843
2012/09/25,-11843
2012/09/26,17780
2012/09/27,12075
2012/09/28,21177
2012/09/29,10860
2012/09/30,-5020
2012/10/01,34651
2012/10/02,36833
2012/10/03,34168
2012/10/04,51527
2012/10/05,53087
2012/10/06,40397
2012/10/07,62963
2012/10/08,-4716
2012/10/09,11882
2012/10/10,24070
2012/10/11,20466
2012/10/12,28215
2012/10/13,21173
2012/10/14,7870
2012/10/15,-5094
2012/10/16,7094
2012/10/17,4505
2012/10/18,-19044
2012/10/19,-11536
2012/10/20,961.794
2012/10/21,17137
2012/10/22,43440
2012/10/23,49627
2012/10/24,15811
2012/10/25,29855
2012/10/26,-28421
2012/10/27,-42183
2012/10/28,-36631
2012/10/29,-64977
2012/10/30,-1849
2012/10/31,5331
2012/11/01,7963
2012/11/02,11163
2012/11/03,-23366
2012/11/04,-28253
2012/11/05,25329
2012/11/06,9479
2012/11/07,29401
2012/11/08,25133
2012/11/09,-716.568
2012/11/10,355.718
2012/11/11,-56214
2012/11/12,-11369
2012/11/13,-56673
2012/11/14,-34631
2012/11/15,-5531
2012/11/16,23092
2012/11/17,18998
2012/11/18,14256
2012/11/19,14942
2012/11/20,12106
2012/11/21,44559
2012/11/22,11958
2012/11/23,1333
2012/11/24,22144
2012/11/25,23270
2012/11/26,24345
2012/11/27,7303
2012/11/28,8043
2012/11/29,-13537
2012/11/30,2537
2012/12/01,5174
2012/12/02,-35586
2012/12/03,-45675
2012/12/04,38098
2012/12/05,30676
2012/12/06,47292
2012/12/07,19457
2012/12/08,24531
2012/12/09,21609
2012/12/10,8085
2012/12/11,40105
2012/12/12,30927
2012/12/13,50975
2012/12/14,86830
2012/12/15,43007
2012/12/16,78639
2012/12/17,46446
2012/12/18,83388
2012/12/19,51840
2012/12/20,73672
2012/12/21,80982
2012/12/22,58666
2012/12/23,48489
2012/12/24,64566
2012/12/25,-2188
2012/12/26,39925
2012/12/27,38020
2012/12/28,59147
2012/12/29,61516
2012/12/30,19995
2012/12/31,-15880
2013/01/01,-12867
2013/01/02,-5529
2013/01/03,-9025
2013/01/04,42231
2013/01/05,-11845
2013/01/06,3661
2013/01/07,-9633
2013/01/08,53977
2013/01/09,57154
2013/01/10,74025
2013/01/11,84333
2013/01/12,60918
2013/01/13,76180
2013/01/14,22557
2013/01/15,46574
2013/01/16,88664
2013/01/17,106151
2013/01/18,92517
2013/01/19,44853
2013/01/20,20608
2013/01/21,18273
2013/01/22,49978
2013/01/23,81610
2013/01/24,85111
2013/01/25,117996
2013/01/26,99253
2013/01/27,89797
2013/01/28,71306
2013/01/29,64931
2013/01/30,46479
2013/01/31,31834
2013/02/01,104099
2013/02/02,84690
2013/02/03,52731
2013/02/04,44696
2013/02/05,35299
2013/02/06,30439
2013/02/07,100512
2013/02/08,91565
2013/02/09,108034
2013/02/10,70469
2013/02/11,77477
2013/02/12,99270
2013/02/13,37851
2013/02/14,34132
2013/02/15,26765
2013/02/16,19024
2013/02/17,12134
2013/02/18,31543
2013/02/19,38860
2013/02/20,49839
2013/02/21,42098
2013/02/22,76606
2013/02/23,44752
2013/02/24,51519
2013/02/25,60675
2013/02/26,75210
2013/02/27,40969
2013/02/28,67024
2013/03/01,104858
2013/03/02,112271
2013/03/03,86741
2013/03/04,27441
2013/03/05,59715
2013/03/06,63864
2013/03/07,90293
2013/03/08,55801
2013/03/09,40100
2013/03/10,65953
2013/03/11,52307
2013/03/12,48975
2013/03/13,16701
2013/03/14,-12177
2013/03/15,48418
2013/03/16,-42207
2013/03/17,-50882
2013/03/18,-75407
2013/03/19,-4413
2013/03/20,-51008
2013/03/21,-26374
2013/03/22,-8789
2013/03/23,-8929
2013/03/24,-5514
2013/03/25,67593
2013/03/26,43820
2013/03/27,59430
2013/03/28,48652
2013/03/29,52798
2013/03/30,72721
2013/03/31,59361
2013/04/01,50223
2013/04/02,61367
2013/04/03,76185
2013/04/04,79757
2013/04/05,71827
2013/04/06,57958
2013/04/07,100010
2013/04/08,45815
2013/04/09,30792
2013/04/10,4759
2013/04/11,29318
2013/04/12,677.876
2013/04/13,-17178
2013/04/14,48059
2013/04/15,3590
2013/04/16,453.068
2013/04/17,-36179
2013/04/18,-40783
2013/04/19,51950
2013/04/20,16829
2013/04/21,-16450
2013/04/22,2265
2013/04/23,151.631
2013/04/24,58767
2013/04/25,11491
2013/04/26,5497
2013/04/27,-14982
2013/04/28,-46403
2013/04/29,-9814
2013/04/30,54042
2013/05/01,45813
2013/05/02,17800
2013/05/03,23772
2013/05/04,8669
2013/05/05,-897.489
2013/05/06,21477
2013/05/07,41679
2013/05/08,-21210
2013/05/09,8728
2013/05/10,11265
2013/05/11,36611
2013/05/12,17257
2013/05/13,-23742
2013/05/14,43497
2013/05/15,60087
2013/05/16,55202
2013/05/17,49046
2013/05/18,41453
2013/05/19,-2450
2013/05/20,20454
2013/05/21,24582
2013/05/22,16608
2013/05/23,-4783
2013/05/24,-4166
2013/05/25,-10452
2013/05/26,-16410
2013/05/27,-26183
2013/05/28,23755
2013/05/29,-13590
2013/05/30,-40299
2013/05/31,-33079
2013/06/01,-32298
2013/06/02,-43421
2013/06/03,-68090
2013/06/04,-64807
2013/06/05,-54091
2013/06/06,-17988
2013/06/07,-2057
2013/06/08,-62514
2013/06/09,-36496
2013/06/10,-61257
2013/06/11,-44395
2013/06/12,-49767
2013/06/13,-64543
2013/06/14,29663
2013/06/15,15643
2013/06/16,-1124
2013/06/17,10694
2013/06/18,45432
2013/06/19,33216
2013/06/20,27686
2013/06/21,6887
2013/06/22,-12333
2013/06/23,-61810
2013/06/24,-25986
2013/06/25,-62748
2013/06/26,-54573
2013/06/27,-50423
2013/06/28,-52411
2013/06/29,-42116
2013/06/30,-46666
2013/07/01,-62153
2013/07/02,-66920
2013/07/03,-135575
2013/07/04,-92834
2013/07/05,-68352
2013/07/06,-121143
2013/07/07,-119051
2013/07/08,-84663
2013/07/09,-65174
2013/07/10,-123540
2013/07/11,-48580
2013/07/12,6755
2013/07/13,-59695
2013/07/14,-64558
2013/07/15,-76284
2013/07/16,-52919
2013/07/17,-43592
2013/07/18,-94553
2013/07/19,-60544
2013/07/20,-40069
2013/07/21,-64072
2013/07/22,-64598
2013/07/23,-85376
2013/07/24,-50701
2013/07/25,-17397
2013/07/26,-41525
2013/07/27,-27237
2013/07/28,-43519
2013/07/29,-70680
2013/07/30,-70336
2013/07/31,-71810
2013/08/01,-46962
2013/08/02,-38250
2013/08/03,-27244
2013/08/04,-49794
2013/08/05,-49256
2013/08/06,-30666
2013/08/07,-53839
2013/08/08,-64163
2013/08/09,-78470
2013/08/10,-69521
2013/08/11,-87853
2013/08/12,-67763
2013/08/13,-79193
2013/08/14,-55599
2013/08/15,-10823
2013/08/16,14994
2013/08/17,-11793
2013/08/18,-50341
2013/08/19,3947
2013/08/20,-7429
2013/08/21,-24135
2013/08/22,-26220
2013/08/23,-15914
2013/08/24,-2185
2013/08/25,-5627
2013/08/26,-18749
2013/08/27,16014
2013/08/28,3617
2013/08/29,-14244
2013/08/30,14109
2013/08/31,-23205
2013/09/01,-31380
2013/09/02,-23641
2013/09/03,-16948
2013/09/04,3496
2013/09/05,-12252
2013/09/06,24094
2013/09/07,22718
2013/09/08,12699
2013/09/09,378.905
2013/09/10,19285
2013/09/11,-892.815
2013/09/12,-16313
2013/09/13,4326
2013/09/14,-16438
2013/09/15,-3374
2013/09/16,12048
2013/09/17,5356
2013/09/18,5690
2013/09/19,4723
2013/09/20,13424
2013/09/21,17621
2013/09/22,-22710
2013/09/23,10300
2013/09/24,11268
2013/09/25,-9951
2013/09/26,25465
2013/09/27,17675
2013/09/28,20896
2013/09/29,1596
2013/09/30,16224
2013/10/01,53538
2013/10/02,64664
2013/10/03,54997
2013/10/04,45800
2013/10/05,20206
2013/10/06,18363
2013/10/07,42251
2013/10/08,34397
2013/10/09,17741
2013/10/10,-14313
2013/10/11,12131
2013/10/12,10095
2013/10/13,13422
2013/10/14,2442
2013/10/15,-77.771
2013/10/16,414.543
2013/10/17,36492
2013/10/18,60129
2013/10/19,46946
2013/10/20,11762
2013/10/21,15591
2013/10/22,9530
2013/10/23,-5448
2013/10/24,53293
2013/10/25,32426
2013/10/26,22858
2013/10/27,5797
2013/10/28,35616
2013/10/29,20559
2013/10/30,-10869
2013/10/31,15620
2013/11/01,-19077
2013/11/02,-7720
2013/11/03,-17750
2013/11/04,-5795
2013/11/05,21426
2013/11/06,58698
2013/11/07,107282
2013/11/08,117148
2013/11/09,118691
2013/11/10,39933
2013/11/11,11930
2013/11/12,-3980
2013/11/13,21925
2013/11/14,1108
2013/11/15,45912
2013/11/16,-13179
2013/11/17,-37700
2013/11/18,103751
2013/11/19,174370
2013/11/20,100470
2013/11/21,140931
2013/11/22,95787
2013/11/23,66493
2013/11/24,32608
2013/11/25,14202
2013/11/26,91450
2013/11/27,131935
2013/11/28,109655
2013/11/29,151904
2013/11/30,105217
2013/12/01,82599
2013/12/02,100186
2013/12/03,38399
2013/12/04,90310
2013/12/05,91223
2013/12/06,12209
2013/12/07,33357
2013/12/08,-3027
2013/12/09,47039
2013/12/10,84540
2013/12/11,81544
2013/12/12,69624
2013/12/13,87176
2013/12/14,27441
2013/12/15,10408
2013/12/16,14078
2013/12/17,4809
2013/12/18,67196
2013/12/19,17316
2013/12/20,58748
2013/12/21,61153
2013/12/22,23760
2013/12/23,36481
2013/12/24,49775
2013/12/25,15444
2013/12/26,42785
2013/12/27,32725
2013/12/28,62805
2013/12/29,41169
2013/12/30,35545
2013/12/31,-17459
2014/01/01,-40116
2014/01/02,82905
2014/01/03,100287
2014/01/04,72098
2014/01/05,20561
2014/01/06,75659
2014/01/07,43498
2014/01/08,20188
2014/01/09,14154
2014/01/10,39227
2014/01/11,21940
2014/01/12,13017
2014/01/13,65647
2014/01/14,57015
2014/01/15,28785
2014/01/16,16345
2014/01/17,59936
2014/01/18,22858
2014/01/19,2736
2014/01/20,49767
2014/01/21,85167
2014/01/22,12837
2014/01/23,58283
2014/01/24,44033
2014/01/25,49617
2014/01/26,42394
2014/01/27,41730
2014/01/28,91181
2014/01/29,57192
2014/01/30,68234
2014/01/31,61884
2014/02/01,47579
2014/02/02,38411
2014/02/03,24127
2014/02/04,35961
2014/02/05,1498
2014/02/06,-19781
2014/02/07,45529
2014/02/08,12771
2014/02/09,59783
2014/02/10,69071
2014/02/11,14224
2014/02/12,67254
2014/02/13,42034
2014/02/14,107290
2014/02/15,39876
2014/02/16,-109695
2014/02/17,-95758
2014/02/18,-7671
2014/02/19,-68246
2014/02/20,-498.686
2014/02/21,46061
2014/02/22,1522
2014/02/23,20212
2014/02/24,-25435
2014/02/25,16596
2014/02/26,-15605
2014/02/27,-42186
2014/02/28,36310
2014/03/01,72492
2014/03/02,8206
2014/03/03,146979
2014/03/04,124441
2014/03/05,45230
2014/03/06,76096
2014/03/07,84251
2014/03/08,90543
2014/03/09,27175
2014/03/10,86416
2014/03/11,55487
2014/03/12,68989
2014/03/13,79577
2014/03/14,138560
2014/03/15,14090
2014/03/16,-12265
2014/03/17,42625
2014/03/18,-28582
