Date,activeaddresses14trx
2018/06/08,0.098
2018/06/09,0.09
2018/06/10,0.041
2018/06/11,-0.002
2018/06/12,-0.027
2018/06/13,-0.044
2018/06/14,-0.058
2018/06/15,-0.04
2018/06/16,-0.087
2018/06/17,-0.173
2018/06/18,-0.236
2018/06/19,-0.273
2018/06/20,-0.303
2018/06/21,-0.316
2018/06/22,-0.303
2018/06/23,-0.321
2018/06/24,-0.365
2018/06/25,-0.372
2018/06/26,-0.346
2018/06/27,-0.311
2018/06/28,-0.285
2018/06/29,-0.245
2018/06/30,-0.202
2018/07/01,-0.2
2018/07/02,-0.156
2018/07/03,-0.074
2018/07/04,0.014
2018/07/05,0.06
2018/07/06,0.135
2018/07/07,0.137
2018/07/08,0.093
2018/07/09,0.084
2018/07/10,0.117
2018/07/11,0.146
2018/07/12,0.224
2018/07/13,0.365
2018/07/14,0.481
2018/07/15,0.496
2018/07/16,0.482
2018/07/17,0.482
2018/07/18,0.534
2018/07/19,0.565
2018/07/20,0.569
2018/07/21,0.505
2018/07/22,0.385
2018/07/23,0.33
2018/07/24,0.314
2018/07/25,0.356
2018/07/26,0.369
2018/07/27,0.405
2018/07/28,0.387
2018/07/29,0.306
2018/07/30,0.246
2018/07/31,0.212
2018/08/01,0.208
2018/08/02,0.204
2018/08/03,0.224
2018/08/04,0.198
2018/08/05,0.116
2018/08/06,0.058
2018/08/07,0.049
2018/08/08,0.047
2018/08/09,0.043
2018/08/10,0.057
2018/08/11,0.031
2018/08/12,-0.043
2018/08/13,-0.101
2018/08/14,-0.127
2018/08/15,-0.158
2018/08/16,-0.157
2018/08/17,-0.117
2018/08/18,-0.112
2018/08/19,-0.153
2018/08/20,-0.167
2018/08/21,-0.16
2018/08/22,-0.119
2018/08/23,-0.091
2018/08/24,-0.039
2018/08/25,-0.018
2018/08/26,-0.042
2018/08/27,-0.016
2018/08/28,0.041
2018/08/29,0.112
2018/08/30,0.166
2018/08/31,0.228
2018/09/01,0.256
2018/09/02,0.228
2018/09/03,0.203
2018/09/04,0.192
2018/09/05,0.186
2018/09/06,0.202
2018/09/07,0.247
2018/09/08,0.249
2018/09/09,0.203
2018/09/10,0.168
2018/09/11,0.149
2018/09/12,0.132
2018/09/13,0.122
2018/09/14,0.109
2018/09/15,0.084
2018/09/16,0.015
2018/09/17,-0.017
2018/09/18,-0.019
2018/09/19,-0.013
2018/09/20,-0.003
2018/09/21,0.046
2018/09/22,0.065
2018/09/23,0.041
2018/09/24,0.03
2018/09/25,0.041
2018/09/26,0.052
2018/09/27,0.064
2018/09/28,0.104
2018/09/29,0.111
2018/09/30,0.084
2018/10/01,0.095
2018/10/02,0.116
2018/10/03,0.147
2018/10/04,0.171
2018/10/05,0.191
2018/10/06,0.185
2018/10/07,0.167
2018/10/08,0.158
2018/10/09,0.152
2018/10/10,0.148
2018/10/11,0.168
2018/10/12,0.198
2018/10/13,0.196
2018/10/14,0.144
2018/10/15,0.137
2018/10/16,0.151
2018/10/17,0.161
2018/10/18,0.178
2018/10/19,0.211
2018/10/20,0.209
2018/10/21,0.167
2018/10/22,0.138
2018/10/23,0.137
2018/10/24,0.126
2018/10/25,0.127
2018/10/26,0.14
2018/10/27,0.113
2018/10/28,0.06
2018/10/29,0.038
2018/10/30,0.041
2018/10/31,0.067
2018/11/01,0.1
2018/11/02,0.145
2018/11/03,0.168
2018/11/04,0.165
2018/11/05,0.178
2018/11/06,0.178
2018/11/07,0.191
2018/11/08,0.211
2018/11/09,0.239
2018/11/10,0.224
2018/11/11,0.185
2018/11/12,0.162
2018/11/13,0.137
2018/11/14,0.111
2018/11/15,0.11
2018/11/16,0.127
2018/11/17,0.107
2018/11/18,0.04
2018/11/19,-0.008
2018/11/20,-0.006
2018/11/21,-0.014
2018/11/22,-0.009
2018/11/23,-0.01
2018/11/24,-0.042
2018/11/25,-0.103
2018/11/26,-0.157
2018/11/27,-0.192
2018/11/28,-0.228
2018/11/29,-0.26
2018/11/30,-0.298
2018/12/01,-0.327
2018/12/02,-0.393
2018/12/03,-0.444
2018/12/04,-0.447
2018/12/05,-0.437
2018/12/06,-0.402
2018/12/07,-0.345
2018/12/08,-0.319
2018/12/09,-0.336
2018/12/10,-0.346
2018/12/11,-0.332
2018/12/12,-0.305
2018/12/13,-0.268
2018/12/14,-0.198
2018/12/15,-0.144
2018/12/16,-0.135
2018/12/17,-0.093
2018/12/18,-0.063
2018/12/19,-0.007
2018/12/20,0.041
2018/12/21,0.094
2018/12/22,0.097
2018/12/23,0.059
2018/12/24,0.026
2018/12/25,-0.047
2018/12/26,-0.118
2018/12/27,-0.154
2018/12/28,-0.159
2018/12/29,-0.177
2018/12/30,-0.212
2018/12/31,-0.252
2019/01/01,-0.341
2019/01/02,-0.393
2019/01/03,-0.413
2019/01/04,-0.41
2019/01/05,-0.418
2019/01/06,-0.442
2019/01/07,-0.442
2019/01/08,-0.414
2019/01/09,-0.363
2019/01/10,-0.284
2019/01/11,-0.201
2019/01/12,-0.165
2019/01/13,-0.178
2019/01/14,-0.176
2019/01/15,-0.144
2019/01/16,-0.081
2019/01/17,-0.032
2019/01/18,0.025
2019/01/19,0.037
2019/01/20,0.016
2019/01/21,0.009
2019/01/22,0.011
2019/01/23,0.053
2019/01/24,0.106
2019/01/25,0.144
2019/01/26,0.164
2019/01/27,0.132
2019/01/28,0.121
2019/01/29,0.119
2019/01/30,0.121
2019/01/31,0.145
2019/02/01,0.19
2019/02/02,0.204
2019/02/03,0.173
2019/02/04,0.149
2019/02/05,0.147
2019/02/06,0.176
2019/02/07,0.208
2019/02/08,0.245
2019/02/09,0.245
2019/02/10,0.191
2019/02/11,0.157
2019/02/12,0.228
2019/02/13,0.336
2019/02/14,0.393
2019/02/15,0.403
2019/02/16,0.399
2019/02/17,0.345
2019/02/18,0.326
2019/02/19,0.321
2019/02/20,0.336
2019/02/21,0.342
2019/02/22,0.381
2019/02/23,0.365
2019/02/24,0.307
2019/02/25,0.256
2019/02/26,0.246
2019/02/27,0.241
2019/02/28,0.238
2019/03/01,0.247
2019/03/02,0.236
2019/03/03,0.174
2019/03/04,0.135
2019/03/05,0.128
2019/03/06,0.152
2019/03/07,0.185
2019/03/08,0.221
2019/03/09,0.226
2019/03/10,0.169
2019/03/11,0.163
2019/03/12,0.174
2019/03/13,0.192
2019/03/14,0.231
2019/03/15,0.278
2019/03/16,0.286
2019/03/17,0.229
2019/03/18,0.194
2019/03/19,0.198
2019/03/20,0.224
2019/03/21,0.25
2019/03/22,0.275
2019/03/23,0.254
2019/03/24,0.185
2019/03/25,0.143
2019/03/26,0.105
2019/03/27,0.12
2019/03/28,0.154
2019/03/29,0.202
2019/03/30,0.237
2019/03/31,0.236
2019/04/01,0.235
2019/04/02,0.302
2019/04/03,0.389
2019/04/04,0.472
2019/04/05,0.581
2019/04/06,0.605
2019/04/07,0.57
2019/04/08,0.547
2019/04/09,0.529
2019/04/10,0.521
2019/04/11,0.533
2019/04/12,0.542
2019/04/13,0.487
2019/04/14,0.385
2019/04/15,0.315
2019/04/16,0.256
2019/04/17,0.205
2019/04/18,0.159
2019/04/19,0.15
2019/04/20,0.093
2019/04/21,0.046
2019/04/22,-0.022
2019/04/23,-0.07
2019/04/24,-0.047
2019/04/25,-0.029
2019/04/26,-0.001
2019/04/27,-0.014
2019/04/28,-0.064
2019/04/29,-0.082
2019/04/30,-0.057
2019/05/01,-0.016
2019/05/02,0.016
2019/05/03,0.06
2019/05/04,0.05
2019/05/05,0.001
2019/05/06,-0.022
2019/05/07,-0.034
2019/05/08,-0.004
2019/05/09,0.036
2019/05/10,0.062
2019/05/11,0.084
2019/05/12,0.13
2019/05/13,0.201
2019/05/14,0.282
2019/05/15,0.354
2019/05/16,0.432
2019/05/17,0.518
2019/05/18,0.577
2019/05/19,0.58
2019/05/20,0.577
2019/05/21,0.595
2019/05/22,0.62
2019/05/23,0.621
2019/05/24,0.61
2019/05/25,0.548
2019/05/26,0.442
2019/05/27,0.384
2019/05/28,0.371
2019/05/29,0.373
2019/05/30,0.371
2019/05/31,0.34
2019/06/01,0.334
2019/06/02,0.276
2019/06/03,0.197
2019/06/04,0.153
2019/06/05,0.148
2019/06/06,0.144
2019/06/07,0.145
2019/06/08,0.087
2019/06/09,-0.017
2019/06/10,-0.083
2019/06/11,-0.126
2019/06/12,-0.145
2019/06/13,-0.13
2019/06/14,-0.083
2019/06/15,-0.028
2019/06/16,-0.029
2019/06/17,-0.039
2019/06/18,-0.001
2019/06/19,0.051
2019/06/20,0.075
2019/06/21,0.091
2019/06/22,0.11
2019/06/23,0.151
2019/06/24,0.223
2019/06/25,0.286
2019/06/26,0.382
2019/06/27,0.444
2019/06/28,0.512
2019/06/29,0.55
2019/06/30,0.502
2019/07/01,0.446
2019/07/02,0.39
2019/07/03,0.356
2019/07/04,0.311
2019/07/05,0.267
2019/07/06,0.183
2019/07/07,0.057
2019/07/08,-0.032
2019/07/09,-0.097
2019/07/10,-0.146
2019/07/11,-0.188
2019/07/12,-0.189
2019/07/13,-0.228
2019/07/14,-0.312
2019/07/15,-0.377
2019/07/16,-0.409
2019/07/17,-0.443
2019/07/18,-0.48
2019/07/19,-0.515
2019/07/20,-0.534
2019/07/21,-0.599
2019/07/22,-0.642
2019/07/23,-0.666
2019/07/24,-0.668
2019/07/25,-0.642
2019/07/26,-0.603
2019/07/27,-0.606
2019/07/28,-0.654
2019/07/29,-0.675
2019/07/30,-0.671
2019/07/31,-0.627
2019/08/01,-0.57
2019/08/02,-0.489
2019/08/03,-0.447
2019/08/04,-0.45
2019/08/05,-0.412
2019/08/06,-0.328
2019/08/07,-0.231
2019/08/08,-0.133
2019/08/09,-0.059
2019/08/10,-0.038
2019/08/11,-0.082
2019/08/12,-0.133
2019/08/13,-0.114
2019/08/14,-0.085
2019/08/15,-0.064
2019/08/16,-0.064
2019/08/17,-0.112
2019/08/18,-0.209
2019/08/19,-0.268
2019/08/20,-0.297
2019/08/21,-0.291
2019/08/22,-0.247
2019/08/23,-0.177
2019/08/24,-0.122
2019/08/25,-0.14
2019/08/26,-0.144
2019/08/27,-0.139
2019/08/28,-0.139
2019/08/29,-0.12
2019/08/30,-0.094
2019/08/31,-0.105
2019/09/01,-0.153
2019/09/02,-0.174
2019/09/03,-0.146
2019/09/04,-0.112
2019/09/05,-0.064
2019/09/06,0.005
2019/09/07,0.023
2019/09/08,-0.01
2019/09/09,-0.023
2019/09/10,0.011
2019/09/11,0.067
2019/09/12,0.121
2019/09/13,0.166
2019/09/14,0.172
2019/09/15,0.125
2019/09/16,0.107
2019/09/17,0.107
2019/09/18,0.158
2019/09/19,0.189
2019/09/20,0.21
2019/09/21,0.196
2019/09/22,0.138
2019/09/23,0.094
2019/09/24,0.095
2019/09/25,0.125
2019/09/26,0.145
2019/09/27,0.132
2019/09/28,0.092
2019/09/29,0.007
2019/09/30,-0.052
2019/10/01,-0.071
2019/10/02,-0.083
2019/10/03,-0.093
2019/10/04,-0.09
2019/10/05,-0.107
2019/10/06,-0.166
2019/10/07,-0.201
2019/10/08,-0.214
2019/10/09,-0.231
2019/10/10,-0.222
2019/10/11,-0.215
2019/10/12,-0.239
2019/10/13,-0.299
2019/10/14,-0.345
2019/10/15,-0.353
2019/10/16,-0.333
2019/10/17,-0.291
2019/10/18,-0.249
2019/10/19,-0.226
2019/10/20,-0.243
2019/10/21,-0.228
2019/10/22,-0.192
2019/10/23,-0.142
2019/10/24,-0.1
2019/10/25,-0.043
2019/10/26,0.028
2019/10/27,0.038
2019/10/28,0.047
2019/10/29,0.065
2019/10/30,0.074
2019/10/31,0.088
2019/11/01,0.123
2019/11/02,0.126
2019/11/03,0.094
2019/11/04,0.074
2019/11/05,0.095
2019/11/06,0.148
2019/11/07,0.19
2019/11/08,0.222
2019/11/09,0.246
2019/11/10,0.212
2019/11/11,0.176
2019/11/12,0.123
2019/11/13,0.104
2019/11/14,0.091
2019/11/15,0.086
2019/11/16,0.071
2019/11/17,0.023
2019/11/18,-0.021
2019/11/19,-0.002
2019/11/20,0.005
2019/11/21,0.041
2019/11/22,0.082
2019/11/23,0.099
2019/11/24,0.056
2019/11/25,-0.007
2019/11/26,-0.03
2019/11/27,0
2019/11/28,0.025
2019/11/29,0.031
2019/11/30,0.02
2019/12/01,-0.028
2019/12/02,-0.052
2019/12/03,-0.054
2019/12/04,-0.036
2019/12/05,-0.016
2019/12/06,-0.004
2019/12/07,-0.012
2019/12/08,-0.068
2019/12/09,-0.079
2019/12/10,-0.053
2019/12/11,-0.003
2019/12/12,0.031
2019/12/13,0.052
2019/12/14,0.039
2019/12/15,-0.022
2019/12/16,-0.03
2019/12/17,0.017
2019/12/18,0.045
2019/12/19,0.065
2019/12/20,0.079
2019/12/21,0.053
2019/12/22,-0.017
2019/12/23,-0.065
2019/12/24,-0.105
2019/12/25,-0.179
2019/12/26,-0.253
2019/12/27,-0.287
2019/12/28,-0.32
2019/12/29,-0.365
2019/12/30,-0.367
2019/12/31,-0.358
2020/01/01,-0.397
2020/01/02,-0.416
2020/01/03,-0.4
2020/01/04,-0.392
2020/01/05,-0.4
2020/01/06,-0.383
2020/01/07,-0.329
2020/01/08,-0.265
2020/01/09,-0.167
2020/01/10,-0.057
2020/01/11,0.006
2020/01/12,0.003
2020/01/13,-0.004
2020/01/14,0.041
2020/01/15,0.088
2020/01/16,0.143
2020/01/17,0.181
2020/01/18,0.169
2020/01/19,0.138
2020/01/20,0.122
2020/01/21,0.119
2020/01/22,0.137
2020/01/23,0.169
2020/01/24,0.203
2020/01/25,0.187
2020/01/26,0.131
2020/01/27,0.08
2020/01/28,0.087
2020/01/29,0.116
2020/01/30,0.14
2020/01/31,0.167
2020/02/01,0.171
2020/02/02,0.174
2020/02/03,0.219
2020/02/04,0.267
2020/02/05,0.33
2020/02/06,0.377
2020/02/07,0.446
2020/02/08,0.472
2020/02/09,0.456
2020/02/10,0.423
2020/02/11,0.445
2020/02/12,0.443
2020/02/13,0.455
2020/02/14,0.432
2020/02/15,0.41
2020/02/16,0.346
2020/02/17,0.308
2020/02/18,0.273
2020/02/19,0.25
2020/02/20,0.223
2020/02/21,0.193
2020/02/22,0.142
2020/02/23,0.066
2020/02/24,0.006
2020/02/25,-0.039
2020/02/26,-0.056
2020/02/27,-0.048
2020/02/28,-0.02
2020/02/29,-0.02
2020/03/01,-0.035
2020/03/02,-0.026
2020/03/03,0.008
2020/03/04,0.073
2020/03/05,0.118
2020/03/06,0.143
2020/03/07,0.139
2020/03/08,0.095
2020/03/09,0.078
2020/03/10,0.087
2020/03/11,0.089
2020/03/12,0.135
2020/03/13,0.174
2020/03/14,0.201
2020/03/15,0.179
2020/03/16,0.14
2020/03/17,0.1
2020/03/18,0.021
2020/03/19,-0.046
2020/03/20,-0.099
2020/03/21,-0.154
2020/03/22,-0.245
2020/03/23,-0.325
2020/03/24,-0.366
2020/03/25,-0.445
2020/03/26,-0.442
2020/03/27,-0.383
2020/03/28,-0.361
2020/03/29,-0.382
2020/03/30,-0.365
2020/03/31,-0.302
2020/04/01,-0.222
2020/04/02,-0.133
2020/04/03,-0.062
2020/04/04,-0.029
2020/04/05,-0.045
2020/04/06,-0.039
2020/04/07,0.059
2020/04/08,0.14
2020/04/09,0.186
2020/04/10,0.214
2020/04/11,0.191
2020/04/12,0.125
2020/04/13,0.09
2020/04/14,0.081
2020/04/15,0.144
2020/04/16,0.219
2020/04/17,0.292
2020/04/18,0.371
2020/04/19,0.4
2020/04/20,0.416
2020/04/21,0.431
2020/04/22,0.415
2020/04/23,0.458
2020/04/24,0.508
2020/04/25,0.534
2020/04/26,0.514
2020/04/27,0.505
2020/04/28,0.538
2020/04/29,0.562
2020/04/30,0.583
2020/05/01,0.605
2020/05/02,0.662
2020/05/03,0.702
2020/05/04,0.71
2020/05/05,0.716
2020/05/06,0.733
2020/05/07,0.764
2020/05/08,0.779
2020/05/09,0.762
2020/05/10,0.712
2020/05/11,0.684
2020/05/12,0.658
2020/05/13,0.613
2020/05/14,0.547
2020/05/15,0.487
2020/05/16,0.424
2020/05/17,0.311
2020/05/18,0.253
2020/05/19,0.194
2020/05/20,0.134
2020/05/21,0.086
2020/05/22,0.033
2020/05/23,-0.018
2020/05/24,-0.066
2020/05/25,-0.096
2020/05/26,-0.123
2020/05/27,-0.116
2020/05/28,-0.193
2020/05/29,-0.232
2020/05/30,-0.229
2020/05/31,-0.234
2020/06/01,-0.239
2020/06/02,-0.226
2020/06/03,-0.182
2020/06/04,-0.138
2020/06/05,-0.093
2020/06/06,-0.073
2020/06/07,-0.103
2020/06/08,-0.117
2020/06/09,-0.102
2020/06/10,-0.083
2020/06/11,-0.012
2020/06/12,0.054
2020/06/13,0.088
2020/06/14,0.055
2020/06/15,0.027
2020/06/16,0.051
2020/06/17,0.082
2020/06/18,0.107
2020/06/19,0.148
2020/06/20,0.137
2020/06/21,0.081
2020/06/22,0.023
2020/06/23,0.037
2020/06/24,0.066
2020/06/25,0.09
2020/06/26,0.121
2020/06/27,0.112
2020/06/28,0.055
2020/06/29,0.034
2020/06/30,0.036
2020/07/01,0.089
2020/07/02,0.135
2020/07/03,0.17
2020/07/04,0.169
2020/07/05,0.127
2020/07/06,0.121
2020/07/07,0.135
2020/07/08,0.183
2020/07/09,0.247
2020/07/10,0.302
2020/07/11,0.255
2020/07/12,0.178
2020/07/13,0.13
2020/07/14,0.124
2020/07/15,0.138
2020/07/16,0.169
2020/07/17,0.166
2020/07/18,0.147
2020/07/19,0.127
2020/07/20,0.115
2020/07/21,0.112
2020/07/22,0.139
2020/07/23,0.168
2020/07/24,0.202
2020/07/25,0.237
2020/07/26,0.273
2020/07/27,0.323
2020/07/28,0.376
2020/07/29,0.439
2020/07/30,0.472
2020/07/31,0.498
2020/08/01,0.477
2020/08/02,0.444
2020/08/03,0.437
2020/08/04,0.408
2020/08/05,0.372
2020/08/06,0.375
2020/08/07,0.391
2020/08/08,0.379
2020/08/09,0.345
2020/08/10,0.298
2020/08/11,0.286
2020/08/12,0.278
2020/08/13,0.252
2020/08/14,0.246
2020/08/15,0.233
2020/08/16,0.199
2020/08/17,0.151
2020/08/18,0.111
2020/08/19,0.082
2020/08/20,0.057
2020/08/21,0.058
2020/08/22,0.044
2020/08/23,0.023
2020/08/24,-0.009
2020/08/25,-0.039
2020/08/26,-0.029
2020/08/27,-0.038
2020/08/28,-0.016
2020/08/29,0.002
2020/08/30,-0.026
2020/08/31,-0.052
2020/09/01,-0.039
2020/09/02,-0.016
2020/09/03,-0.006
2020/09/04,0.002
2020/09/05,0.003
2020/09/06,0.006
2020/09/07,0.041
2020/09/08,0.056
2020/09/09,0.062
2020/09/10,0.091
2020/09/11,0.099
2020/09/12,0.085
2020/09/13,0.022
2020/09/14,-0.006
2020/09/15,-0.024
2020/09/16,-0.014
2020/09/17,0.028
2020/09/18,0.046
2020/09/19,0.035
2020/09/20,-0.026
2020/09/21,-0.078
2020/09/22,-0.113
2020/09/23,-0.132
2020/09/24,-0.143
2020/09/25,-0.104
2020/09/26,-0.088
2020/09/27,-0.122
2020/09/28,-0.165
2020/09/29,-0.176
2020/09/30,-0.154
2020/10/01,-0.145
2020/10/02,-0.129
2020/10/03,-0.094
2020/10/04,-0.077
2020/10/05,-0.081
2020/10/06,-0.07
2020/10/07,-0.026
2020/10/08,0.023
2020/10/09,0.054
2020/10/10,0.058
2020/10/11,0.007
2020/10/12,-0.033
2020/10/13,-0.031
2020/10/14,-0.028
2020/10/15,-0.003
2020/10/16,0.019
2020/10/17,0.004
2020/10/18,-0.064
2020/10/19,-0.123
2020/10/20,-0.148
2020/10/21,-0.139
2020/10/22,-0.102
2020/10/23,-0.077
2020/10/24,-0.023
2020/10/25,-0.02
2020/10/26,-0.058
2020/10/27,-0.126
2020/10/28,-0.199
2020/10/29,-0.26
2020/10/30,-0.301
2020/10/31,-0.346
2020/11/01,-0.373
2020/11/02,-0.413
2020/11/03,-0.394
2020/11/04,-0.306
2020/11/05,-0.209
2020/11/06,-0.108
2020/11/07,0.004
2020/11/08,0.074
2020/11/09,0.176
2020/11/10,0.25
2020/11/11,0.301
2020/11/12,0.339
2020/11/13,0.353
2020/11/14,0.347
2020/11/15,0.301
2020/11/16,0.278
2020/11/17,0.295
2020/11/18,0.35
2020/11/19,0.385
2020/11/20,0.435
2020/11/21,0.45
2020/11/22,0.414
2020/11/23,0.377
2020/11/24,0.351
2020/11/25,0.351
2020/11/26,0.371
2020/11/27,0.396
2020/11/28,0.41
2020/11/29,0.358
2020/11/30,0.275
2020/12/01,0.253
2020/12/02,0.226
2020/12/03,0.232
2020/12/04,0.24
2020/12/05,0.249
2020/12/06,0.208
2020/12/07,0.161
2020/12/08,0.133
2020/12/09,0.122
2020/12/10,0.095
2020/12/11,0.082
2020/12/12,0.055
2020/12/13,0.022
2020/12/14,-0.009
2020/12/15,-0.029
2020/12/16,-0.029
2020/12/17,-0.022
2020/12/18,0.024
2020/12/19,0.083
2020/12/20,0.122
2020/12/21,0.172
2020/12/22,0.224
2020/12/23,0.261
2020/12/24,0.253
2020/12/25,0.233
2020/12/26,0.184
2020/12/27,0.155
2020/12/28,0.158
2020/12/29,0.169
2020/12/30,0.214
2020/12/31,0.268
2021/01/01,0.277
2021/01/02,0.282
2021/01/03,0.299
2021/01/04,0.339
2021/01/05,0.377
2021/01/06,0.444
2021/01/07,0.506
2021/01/08,0.545
2021/01/09,0.544
2021/01/10,0.532
2021/01/11,0.516
2021/01/12,0.495
2021/01/13,0.473
2021/01/14,0.443
2021/01/15,0.418
2021/01/16,0.386
2021/01/17,0.311
2021/01/18,0.231
2021/01/19,0.164
2021/01/20,0.104
2021/01/21,0.04
2021/01/22,0
2021/01/23,-0.039
2021/01/24,-0.092
2021/01/25,-0.14
2021/01/26,-0.154
2021/01/27,-0.175
2021/01/28,-0.183
2021/01/29,-0.156
2021/01/30,-0.146
2021/01/31,-0.148
2021/02/01,-0.167
2021/02/02,-0.154
2021/02/03,-0.12
2021/02/04,-0.074
2021/02/05,-0.005
2021/02/06,0.04
2021/02/07,0.074
2021/02/08,0.109
2021/02/09,-0.11
2021/02/10,-0.215
2021/02/11,-0.29
2021/02/12,-0.314
2021/02/13,-0.297
2021/02/14,-0.264
2021/02/15,-0.214
2021/02/16,-0.271
2021/02/17,-0.454
2021/02/18,-0.55
2021/02/19,-0.56
2021/02/20,-0.523
2021/02/21,-0.474
2021/02/22,-0.416
2021/02/23,-0.365
2021/02/24,-0.282
2021/02/25,-0.184
2021/02/26,-0.103
2021/02/27,-0.003
2021/02/28,0.057
2021/03/01,0.076
2021/03/02,0.111
2021/03/03,0.171
2021/03/04,0.203
2021/03/05,0.238
2021/03/06,0.271
2021/03/07,0.269
2021/03/08,0.271
2021/03/09,0.256
2021/03/10,0.258
2021/03/11,0.25
2021/03/12,0.259
2021/03/13,0.25
2021/03/14,0.251
2021/03/15,0.252
2021/03/16,0.263
2021/03/17,0.265
2021/03/18,0.271
2021/03/19,0.274
2021/03/20,0.268
2021/03/21,0.246
2021/03/22,0.222
2021/03/23,0.226
2021/03/24,0.225
2021/03/25,0.243
2021/03/26,0.224
2021/03/27,0.21
2021/03/28,0.179
2021/03/29,0.135
2021/03/30,0.107
2021/03/31,0.102
2021/04/01,0.101
2021/04/02,0.086
2021/04/03,0.035
2021/04/04,-0.019
2021/04/05,-0.039
2021/04/06,-0.037
2021/04/07,-0.013
2021/04/08,0.003
2021/04/09,0.03
2021/04/10,0.06
2021/04/11,0.061
2021/04/12,0.058
2021/04/13,0.058
2021/04/14,0.049
2021/04/15,0.093
2021/04/16,0.081
2021/04/17,0.019
2021/04/18,-0.029
2021/04/19,-0.114
2021/04/20,-0.168
2021/04/21,-0.241
2021/04/22,-0.276
2021/04/23,-0.295
2021/04/24,-0.308
2021/04/25,-0.331
2021/04/26,-0.373
2021/04/27,-0.38
2021/04/28,-0.352
2021/04/29,-0.34
2021/04/30,-0.31
2021/05/01,-0.291
2021/05/02,-0.233
2021/05/03,-0.155
2021/05/04,-0.063
2021/05/05,0.032
2021/05/06,0.113
2021/05/07,0.174
2021/05/08,0.213
2021/05/09,0.261
2021/05/10,0.329
2021/05/11,0.377
2021/05/12,0.421
2021/05/13,0.448
2021/05/14,0.424
2021/05/15,0.352
2021/05/16,0.249
2021/05/17,0.143
2021/05/18,0.009
2021/05/19,-0.101
2021/05/20,-0.201
2021/05/21,-0.3
2021/05/22,-0.394
2021/05/23,-0.464
2021/05/24,-0.518
2021/05/25,-0.561
2021/05/26,-0.591
2021/05/27,-0.631
2021/05/28,-0.652
2021/05/29,-0.679
2021/05/30,-0.679
2021/05/31,-0.664
2021/06/01,-0.661
2021/06/02,-0.608
2021/06/03,-0.545
2021/06/04,-0.507
2021/06/05,-0.517
2021/06/06,-0.575
2021/06/07,-0.614
2021/06/08,-0.614
2021/06/09,-0.642
2021/06/10,-0.643
2021/06/11,-0.638
2021/06/12,-0.6
2021/06/13,-0.606
2021/06/14,-0.589
2021/06/15,-0.544
2021/06/16,-0.491
2021/06/17,-0.457
2021/06/18,-0.439
2021/06/19,-0.475
2021/06/20,-0.558
2021/06/21,-0.618
2021/06/22,-0.667
2021/06/23,-0.69
2021/06/24,-0.692
2021/06/25,-0.677
2021/06/26,-0.696
2021/06/27,-0.769
2021/06/28,-0.826
2021/06/29,-0.849
2021/06/30,-0.845
2021/07/01,-0.827
2021/07/02,-0.785
2021/07/03,-0.689
2021/07/04,-0.593
2021/07/05,-0.492
2021/07/06,-0.399
2021/07/07,-0.33
2021/07/08,-0.27
2021/07/09,-0.229
2021/07/10,-0.224
2021/07/11,-0.244
2021/07/12,-0.243
2021/07/13,-0.241
2021/07/14,-0.229
2021/07/15,-0.21
2021/07/16,-0.205
2021/07/17,-0.247
2021/07/18,-0.32
2021/07/19,-0.342
2021/07/20,-0.339
2021/07/21,-0.317
2021/07/22,-0.3
2021/07/23,-0.277
2021/07/24,-0.266
2021/07/25,-0.292
2021/07/26,-0.253
2021/07/27,-0.18
2021/07/28,-0.102
2021/07/29,-0.017
2021/07/30,0.052
2021/07/31,0.079
2021/08/01,0.061
2021/08/02,0.082
2021/08/03,0.109
2021/08/04,0.13
2021/08/05,0.156
2021/08/06,0.189
2021/08/07,0.186
2021/08/08,0.15
2021/08/09,0.131
2021/08/10,0.14
2021/08/11,0.149
2021/08/12,0.16
2021/08/13,0.186
2021/08/14,0.177
2021/08/15,0.116
2021/08/16,0.112
2021/08/17,0.156
2021/08/18,0.188
2021/08/19,0.211
2021/08/20,0.254
2021/08/21,0.268
2021/08/22,0.231
2021/08/23,0.242
2021/08/24,0.266
2021/08/25,0.281
2021/08/26,0.283
2021/08/27,0.264
2021/08/28,0.217
2021/08/29,0.128
2021/08/30,0.08
2021/08/31,0.054
2021/09/01,0.05
2021/09/02,0.094
2021/09/03,0.163
2021/09/04,0.191
2021/09/05,0.16
2021/09/06,0.162
2021/09/07,0.173
2021/09/08,0.191
2021/09/09,0.21
2021/09/10,0.228
2021/09/11,0.237
2021/09/12,0.184
2021/09/13,0.145
2021/09/14,0.129
2021/09/15,0.137
2021/09/16,0.178
2021/09/17,0.221
2021/09/18,0.222
2021/09/19,0.169
2021/09/20,0.167
2021/09/21,0.148
2021/09/22,0.137
2021/09/23,0.126
2021/09/24,0.136
2021/09/25,0.098
2021/09/26,0.028
2021/09/27,-0.016
2021/09/28,-0.035
2021/09/29,-0.049
2021/09/30,0.002
2021/10/01,0.058
2021/10/02,0.127
2021/10/03,0.145
2021/10/04,0.195
2021/10/05,0.253
2021/10/06,0.279
2021/10/07,0.353
2021/10/08,0.416
2021/10/09,0.461
2021/10/10,0.446
2021/10/11,0.433
2021/10/12,0.418
2021/10/13,0.412
2021/10/14,0.393
2021/10/15,0.391
2021/10/16,0.384
2021/10/17,0.335
