Date,transactions3wma
2014/04/28,58350
2014/04/29,62650
2014/04/30,64112
2014/05/01,61722
2014/05/02,60321
2014/05/03,56861
2014/05/04,53784
2014/05/05,60028
2014/05/06,69666
2014/05/07,71784
2014/05/08,70446
2014/05/09,67596
2014/05/10,61621
2014/05/11,55985
2014/05/12,63979
2014/05/13,68089
2014/05/14,70270
2014/05/15,72113
2014/05/16,69108
2014/05/17,60850
2014/05/18,53513
2014/05/19,57433
2014/05/20,65270
2014/05/21,68800
2014/05/22,71386
2014/05/23,72168
2014/05/24,62769
2014/05/25,58383
2014/05/26,61346
2014/05/27,66045
2014/05/28,70022
2014/05/29,68065
2014/05/30,66249
2014/05/31,58536
2014/06/01,55692
2014/06/02,59140
2014/06/03,65347
2014/06/04,66316
2014/06/05,66607
2014/06/06,64178
2014/06/07,57394
2014/06/08,51472
2014/06/09,54426
2014/06/10,59510
2014/06/11,62343
2014/06/12,63705
2014/06/13,64259
2014/06/14,58996
2014/06/15,55432
2014/06/16,60849
2014/06/17,66592
2014/06/18,66508
2014/06/19,64036
2014/06/20,59982
2014/06/21,54940
2014/06/22,51490
2014/06/23,55159
2014/06/24,60682
2014/06/25,63677
2014/06/26,62816
2014/06/27,62507
2014/06/28,58238
2014/06/29,53000
2014/06/30,60397
2014/07/01,66178
2014/07/02,68082
2014/07/03,65104
2014/07/04,61666
2014/07/05,55129
2014/07/06,52487
2014/07/07,57901
2014/07/08,65162
2014/07/09,68254
2014/07/10,66673
2014/07/11,62338
2014/07/12,57032
2014/07/13,53714
2014/07/14,57615
2014/07/15,65663
2014/07/16,67204
2014/07/17,66866
2014/07/18,64870
2014/07/19,61995
2014/07/20,56363
2014/07/21,59196
2014/07/22,63344
2014/07/23,66280
2014/07/24,66432
2014/07/25,63835
2014/07/26,59567
2014/07/27,54875
2014/07/28,58943
2014/07/29,60900
2014/07/30,64242
2014/07/31,67040
2014/08/01,68078
2014/08/02,61600
2014/08/03,56302
2014/08/04,60820
2014/08/05,67828
2014/08/06,75635
2014/08/07,73737
2014/08/08,70694
2014/08/09,64547
2014/08/10,60364
2014/08/11,67011
2014/08/12,73158
2014/08/13,75965
2014/08/14,77450
2014/08/15,75414
2014/08/16,71401
2014/08/17,64803
2014/08/18,67600
2014/08/19,71473
2014/08/20,73781
2014/08/21,73483
2014/08/22,70032
2014/08/23,63162
2014/08/24,58558
2014/08/25,63300
2014/08/26,68921
2014/08/27,72995
2014/08/28,71113
2014/08/29,69442
2014/08/30,64740
2014/08/31,60535
2014/09/01,64485
2014/09/02,68891
2014/09/03,71478
2014/09/04,71186
2014/09/05,69447
2014/09/06,66001
2014/09/07,62477
2014/09/08,68408
2014/09/09,76073
2014/09/10,76026
2014/09/11,70673
2014/09/12,68134
2014/09/13,64252
2014/09/14,65475
2014/09/15,71931
2014/09/16,80950
2014/09/17,82165
2014/09/18,79809
2014/09/19,73715
2014/09/20,67606
2014/09/21,62464
2014/09/22,66880
2014/09/23,72806
2014/09/24,75270
2014/09/25,76970
2014/09/26,74797
2014/09/27,68701
2014/09/28,64227
2014/09/29,70164
2014/09/30,75241
2014/10/01,78228
2014/10/02,75158
2014/10/03,74561
2014/10/04,70213
2014/10/05,68231
2014/10/06,72411
2014/10/07,76624
2014/10/08,78630
2014/10/09,80701
2014/10/10,81111
2014/10/11,73179
2014/10/12,66790
2014/10/13,70827
2014/10/14,77105
2014/10/15,78095
2014/10/16,76702
2014/10/17,73229
2014/10/18,69320
2014/10/19,65448
2014/10/20,73374
2014/10/21,78790
2014/10/22,80841
2014/10/23,80436
2014/10/24,79007
2014/10/25,75510
2014/10/26,72396
2014/10/27,77515
2014/10/28,83633
2014/10/29,90006
2014/10/30,92037
2014/10/31,89160
2014/11/01,78630
2014/11/02,75904
2014/11/03,82335
2014/11/04,86624
2014/11/05,88843
2014/11/06,91421
2014/11/07,88171
2014/11/08,79908
2014/11/09,74187
2014/11/10,80538
2014/11/11,84371
2014/11/12,91020
2014/11/13,92465
2014/11/14,89920
2014/11/15,80738
2014/11/16,76656
2014/11/17,81575
2014/11/18,85732
2014/11/19,86390
2014/11/20,87563
2014/11/21,84964
2014/11/22,79511
2014/11/23,77103
2014/11/24,80972
2014/11/25,84411
2014/11/26,85431
2014/11/27,84929
2014/11/28,85225
2014/11/29,82149
2014/11/30,83034
2014/12/01,90188
2014/12/02,96274
2014/12/03,98955
2014/12/04,98723
2014/12/05,94645
2014/12/06,87162
2014/12/07,79488
2014/12/08,83696
2014/12/09,87678
2014/12/10,89451
2014/12/11,86493
2014/12/12,83306
2014/12/13,79059
2014/12/14,78661
2014/12/15,86357
2014/12/16,95160
2014/12/17,98518
2014/12/18,97131
2014/12/19,95713
2014/12/20,90986
2014/12/21,84216
2014/12/22,88912
2014/12/23,94914
2014/12/24,90261
2014/12/25,77831
2014/12/26,74309
2014/12/27,74973
2014/12/28,76001
2014/12/29,79601
2014/12/30,82799
2014/12/31,80808
2015/01/01,69492
2015/01/02,72164
2015/01/03,77270
2015/01/04,83303
2015/01/05,89899
2015/01/06,89895
2015/01/07,90014
2015/01/08,98028
2015/01/09,101692
2015/01/10,104239
2015/01/11,97169
2015/01/12,97026
2015/01/13,99113
2015/01/14,102842
2015/01/15,112023
2015/01/16,109796
2015/01/17,100074
2015/01/18,89064
2015/01/19,91908
2015/01/20,96023
2015/01/21,97731
2015/01/22,95519
2015/01/23,93266
2015/01/24,87938
2015/01/25,86341
2015/01/26,96743
2015/01/27,100046
2015/01/28,93624
2015/01/29,90254
2015/01/30,84947
2015/01/31,85213
2015/02/01,81645
2015/02/02,83551
2015/02/03,87582
2015/02/04,90188
2015/02/05,88700
2015/02/06,86676
2015/02/07,85681
2015/02/08,84042
2015/02/09,94071
2015/02/10,100039
2015/02/11,100155
2015/02/12,93089
2015/02/13,102008
2015/02/14,101696
2015/02/15,94354
2015/02/16,97049
2015/02/17,100432
2015/02/18,104468
2015/02/19,99517
2015/02/20,98332
2015/02/21,92426
2015/02/22,88050
2015/02/23,93564
2015/02/24,100421
2015/02/25,104512
2015/02/26,102911
2015/02/27,101756
2015/02/28,95297
2015/03/01,91011
2015/03/02,96834
2015/03/03,105103
2015/03/04,103599
2015/03/05,101758
2015/03/06,96920
2015/03/07,93753
2015/03/08,89761
2015/03/09,97047
2015/03/10,102387
2015/03/11,103001
2015/03/12,99584
2015/03/13,97035
2015/03/14,92814
2015/03/15,88171
2015/03/16,95700
2015/03/17,98875
2015/03/18,100385
2015/03/19,102804
2015/03/20,103562
2015/03/21,98436
2015/03/22,93317
2015/03/23,98533
2015/03/24,96742
2015/03/25,97052
2015/03/26,98301
2015/03/27,99500
2015/03/28,93559
2015/03/29,90810
2015/03/30,97765
2015/03/31,107945
2015/04/01,115628
2015/04/02,114849
2015/04/03,109370
2015/04/04,98200
2015/04/05,94670
2015/04/06,100203
2015/04/07,105868
2015/04/08,109388
2015/04/09,113213
2015/04/10,113604
2015/04/11,106617
2015/04/12,95311
2015/04/13,103131
2015/04/14,107896
2015/04/15,109618
2015/04/16,103616
2015/04/17,102198
2015/04/18,99476
2015/04/19,95120
2015/04/20,104886
2015/04/21,110203
2015/04/22,112745
2015/04/23,110821
2015/04/24,109516
2015/04/25,103653
2015/04/26,97304
2015/04/27,104154
2015/04/28,109875
2015/04/29,115186
2015/04/30,114296
2015/05/01,106836
2015/05/02,99419
2015/05/03,90451
2015/05/04,95916
2015/05/05,106298
2015/05/06,111496
2015/05/07,111882
2015/05/08,110088
2015/05/09,102123
2015/05/10,94335
2015/05/11,101133
2015/05/12,106928
2015/05/13,109534
2015/05/14,105272
2015/05/15,104433
2015/05/16,97186
2015/05/17,91182
2015/05/18,93306
2015/05/19,100918
2015/05/20,105516
2015/05/21,102524
2015/05/22,101822
2015/05/23,93652
2015/05/24,92777
2015/05/25,98633
2015/05/26,105085
2015/05/27,107713
2015/05/28,109448
2015/05/29,116890
2015/05/30,123607
2015/05/31,112523
2015/06/01,118438
2015/06/02,123323
2015/06/03,127842
2015/06/04,122931
2015/06/05,115676
2015/06/06,102648
2015/06/07,90922
2015/06/08,97254
2015/06/09,110662
2015/06/10,124053
2015/06/11,124196
2015/06/12,125416
2015/06/13,115191
2015/06/14,107806
2015/06/15,116533
2015/06/16,120941
2015/06/17,128497
2015/06/18,126945
2015/06/19,126289
2015/06/20,113426
2015/06/21,103070
2015/06/22,108752
2015/06/23,118529
2015/06/24,118141
2015/06/25,114207
2015/06/26,114067
2015/06/27,110250
2015/06/28,104173
2015/06/29,112667
2015/06/30,135709
2015/07/01,144570
2015/07/02,144946
2015/07/03,136108
2015/07/04,119068
2015/07/05,113874
2015/07/06,142664
2015/07/07,172427
2015/07/08,193312
2015/07/09,194479
2015/07/10,193707
2015/07/11,189153
2015/07/12,198437
2015/07/13,180299
2015/07/14,149178
2015/07/15,125124
2015/07/16,116011
2015/07/17,115700
2015/07/18,123235
2015/07/19,123343
2015/07/20,124554
2015/07/21,128652
2015/07/22,130956
2015/07/23,120718
2015/07/24,113219
2015/07/25,105025
2015/07/26,98071
2015/07/27,105148
2015/07/28,112905
2015/07/29,130108
2015/07/30,128789
2015/07/31,138453
2015/08/01,143248
2015/08/02,125392
2015/08/03,118881
2015/08/04,123343
2015/08/05,130897
2015/08/06,133958
2015/08/07,122773
2015/08/08,110194
2015/08/09,97514
2015/08/10,105360
2015/08/11,111246
2015/08/12,116525
2015/08/13,117034
2015/08/14,114305
2015/08/15,104001
2015/08/16,94801
2015/08/17,103039
2015/08/18,113023
2015/08/19,119034
2015/08/20,118981
2015/08/21,116173
2015/08/22,110309
2015/08/23,101304
2015/08/24,111656
2015/08/25,118389
2015/08/26,122827
2015/08/27,121174
2015/08/28,120544
2015/08/29,113732
2015/08/30,104909
2015/08/31,114169
2015/09/01,123861
2015/09/02,139556
2015/09/03,135946
2015/09/04,119738
2015/09/05,118064
2015/09/06,111734
2015/09/07,118719
2015/09/08,122085
2015/09/09,125788
2015/09/10,125367
2015/09/11,152567
2015/09/12,149547
2015/09/13,148791
2015/09/14,154848
2015/09/15,161257
2015/09/16,165604
2015/09/17,212416
2015/09/18,194911
2015/09/19,154338
2015/09/20,119650
2015/09/21,121238
2015/09/22,130334
2015/09/23,133088
2015/09/24,129132
2015/09/25,127617
2015/09/26,121276
2015/09/27,114125
2015/09/28,124659
2015/09/29,134487
2015/09/30,139751
2015/10/01,137071
2015/10/02,137813
2015/10/03,128610
2015/10/04,114764
2015/10/05,117061
2015/10/06,131212
2015/10/07,136421
2015/10/08,139098
2015/10/09,126461
2015/10/10,124963
2015/10/11,113570
2015/10/12,123076
2015/10/13,129527
2015/10/14,138208
2015/10/15,146399
2015/10/16,146320
2015/10/17,141156
2015/10/18,128896
2015/10/19,134385
2015/10/20,140972
2015/10/21,147735
2015/10/22,148016
2015/10/23,145753
2015/10/24,142307
2015/10/25,136214
2015/10/26,125226
2015/10/27,137431
2015/10/28,150588
2015/10/29,159400
2015/10/30,163572
2015/10/31,159953
2015/11/01,155673
2015/11/02,162631
2015/11/03,175811
2015/11/04,192750
2015/11/05,190380
2015/11/06,178269
2015/11/07,161699
2015/11/08,144445
2015/11/09,149205
2015/11/10,156206
2015/11/11,159934
2015/11/12,158733
2015/11/13,156356
2015/11/14,153003
2015/11/15,147493
2015/11/16,151863
2015/11/17,154852
2015/11/18,161095
2015/11/19,158302
2015/11/20,156772
2015/11/21,153024
2015/11/22,140965
2015/11/23,140860
2015/11/24,146035
2015/11/25,150764
2015/11/26,158180
2015/11/27,160168
2015/11/28,163544
2015/11/29,146708
2015/11/30,162064
2015/12/01,171418
2015/12/02,181410
2015/12/03,173094
2015/12/04,172154
2015/12/05,178259
2015/12/06,180688
2015/12/07,187196
2015/12/08,191676
2015/12/09,207207
2015/12/10,211803
2015/12/11,212349
2015/12/12,207326
2015/12/13,197896
2015/12/14,212895
2015/12/15,220630
2015/12/16,223281
2015/12/17,218793
2015/12/18,215596
2015/12/19,214109
2015/12/20,203694
2015/12/21,214828
2015/12/22,219996
2015/12/23,222864
2015/12/24,215779
2015/12/25,196960
2015/12/26,184685
2015/12/27,169801
2015/12/28,169710
2015/12/29,176567
2015/12/30,178457
2015/12/31,167114
2016/01/01,143099
2016/01/02,141636
2016/01/03,141522
2016/01/04,162890
2016/01/05,175242
2016/01/06,176908
2016/01/07,182729
2016/01/08,182638
2016/01/09,182001
2016/01/10,170716
2016/01/11,179197
2016/01/12,187884
2016/01/13,190731
2016/01/14,186636
2016/01/15,184107
2016/01/16,187261
2016/01/17,196295
2016/01/18,206718
2016/01/19,198603
2016/01/20,202323
2016/01/21,212064
2016/01/22,215775
2016/01/23,203381
2016/01/24,199619
2016/01/25,209782
2016/01/26,222720
2016/01/27,228547
2016/01/28,227341
2016/01/29,225326
2016/01/30,209525
2016/01/31,190172
2016/02/01,202174
2016/02/02,224161
2016/02/03,213076
2016/02/04,204185
2016/02/05,211322
2016/02/06,220494
2016/02/07,218209
2016/02/08,220301
2016/02/09,225737
2016/02/10,232137
2016/02/11,227336
2016/02/12,213986
2016/02/13,196502
2016/02/14,188193
2016/02/15,202826
2016/02/16,212287
2016/02/17,222174
2016/02/18,218065
2016/02/19,217429
2016/02/20,215688
2016/02/21,211319
2016/02/22,223544
2016/02/23,235911
2016/02/24,233537
2016/02/25,223773
2016/02/26,211261
2016/02/27,194869
2016/02/28,211244
2016/02/29,240699
2016/03/01,265756
2016/03/02,271540
2016/03/03,246934
2016/03/04,222512
2016/03/05,223451
2016/03/06,193631
2016/03/07,184565
2016/03/08,188045
2016/03/09,192345
2016/03/10,191050
2016/03/11,189388
2016/03/12,178582
2016/03/13,162401
2016/03/14,173463
2016/03/15,189807
2016/03/16,205207
2016/03/17,208413
2016/03/18,207642
2016/03/19,191996
2016/03/20,182427
2016/03/21,188323
2016/03/22,198485
2016/03/23,194827
2016/03/24,191370
2016/03/25,180507
2016/03/26,168494
2016/03/27,161722
2016/03/28,177813
2016/03/29,190617
2016/03/30,198843
2016/03/31,203012
2016/04/01,208149
2016/04/02,196664
2016/04/03,185560
2016/04/04,194371
2016/04/05,207313
2016/04/06,216367
2016/04/07,218210
2016/04/08,216320
2016/04/09,205876
2016/04/10,194491
2016/04/11,209917
2016/04/12,227788
2016/04/13,230005
2016/04/14,228339
2016/04/15,219165
2016/04/16,199573
2016/04/17,192097
2016/04/18,204532
2016/04/19,218646
2016/04/20,220471
2016/04/21,216254
2016/04/22,212400
2016/04/23,198254
2016/04/24,188341
2016/04/25,200572
2016/04/26,228279
2016/04/27,239424
2016/04/28,245445
2016/04/29,253355
2016/04/30,236329
2016/05/01,211114
2016/05/02,211500
2016/05/03,224151
2016/05/04,232519
2016/05/05,231793
2016/05/06,231928
2016/05/07,216882
2016/05/08,200578
2016/05/09,209743
2016/05/10,229684
2016/05/11,236707
2016/05/12,233155
2016/05/13,231134
2016/05/14,220944
2016/05/15,209060
2016/05/16,221701
2016/05/17,232471
2016/05/18,236905
2016/05/19,227570
2016/05/20,216787
2016/05/21,201913
2016/05/22,190730
2016/05/23,204562
2016/05/24,228070
2016/05/25,243071
2016/05/26,233607
2016/05/27,222181
2016/05/28,204839
2016/05/29,189464
2016/05/30,197297
2016/05/31,207735
2016/06/01,224032
2016/06/02,229415
2016/06/03,233291
2016/06/04,214942
2016/06/05,199419
2016/06/06,206469
2016/06/07,220710
2016/06/08,228687
2016/06/09,233170
2016/06/10,231139
2016/06/11,221941
2016/06/12,214321
2016/06/13,231285
2016/06/14,242174
2016/06/15,253623
2016/06/16,261327
2016/06/17,259217
2016/06/18,246734
2016/06/19,229714
2016/06/20,236485
2016/06/21,243418
2016/06/22,241956
2016/06/23,240420
2016/06/24,238387
2016/06/25,222737
2016/06/26,199103
2016/06/27,203301
2016/06/28,208724
2016/06/29,218950
2016/06/30,225970
2016/07/01,217421
2016/07/02,206547
2016/07/03,189003
2016/07/04,198987
2016/07/05,208152
2016/07/06,214505
2016/07/07,215025
2016/07/08,212840
2016/07/09,198715
2016/07/10,178071
2016/07/11,194000
2016/07/12,209170
2016/07/13,217475
2016/07/14,217384
2016/07/15,216553
2016/07/16,199259
2016/07/17,182101
2016/07/18,198637
2016/07/19,213715
2016/07/20,224760
2016/07/21,221499
2016/07/22,221008
2016/07/23,207836
2016/07/24,193984
2016/07/25,213658
2016/07/26,229261
2016/07/27,236850
2016/07/28,235446
2016/07/29,233122
2016/07/30,215893
2016/07/31,201050
2016/08/01,209709
2016/08/02,232454
2016/08/03,241939
2016/08/04,238204
2016/08/05,231534
2016/08/06,212390
2016/08/07,199313
2016/08/08,214246
2016/08/09,226065
2016/08/10,238578
2016/08/11,247258
2016/08/12,241965
2016/08/13,227205
2016/08/14,210278
2016/08/15,203780
2016/08/16,228067
2016/08/17,237497
2016/08/18,241370
2016/08/19,242413
2016/08/20,225913
2016/08/21,202717
2016/08/22,210366
2016/08/23,226299
2016/08/24,235150
2016/08/25,235078
2016/08/26,230440
2016/08/27,210002
2016/08/28,188592
2016/08/29,202505
2016/08/30,230020
2016/08/31,234081
2016/09/01,235711
2016/09/02,229498
2016/09/03,205828
2016/09/04,189842
2016/09/05,205140
2016/09/06,222350
2016/09/07,240580
2016/09/08,235647
2016/09/09,227593
2016/09/10,207857
2016/09/11,191234
2016/09/12,196513
2016/09/13,219394
2016/09/14,230477
2016/09/15,233835
2016/09/16,221880
2016/09/17,216902
2016/09/18,202683
2016/09/19,211417
2016/09/20,228461
2016/09/21,238148
2016/09/22,235920
2016/09/23,228396
2016/09/24,217107
2016/09/25,204398
2016/09/26,215208
2016/09/27,229532
2016/09/28,235916
2016/09/29,239604
2016/09/30,245404
2016/10/01,230918
2016/10/02,209329
2016/10/03,229137
2016/10/04,250560
2016/10/05,264599
2016/10/06,270128
2016/10/07,268973
2016/10/08,259699
2016/10/09,233059
2016/10/10,223316
2016/10/11,241068
2016/10/12,241602
2016/10/13,236457
2016/10/14,235202
2016/10/15,223278
2016/10/16,208906
2016/10/17,219520
2016/10/18,237676
2016/10/19,222786
2016/10/20,243337
2016/10/21,255837
2016/10/22,241718
2016/10/23,212102
2016/10/24,213323
2016/10/25,225964
2016/10/26,228359
2016/10/27,276988
2016/10/28,271300
2016/10/29,252716
2016/10/30,222208
2016/10/31,228344
2016/11/01,238432
2016/11/02,256583
2016/11/03,266434
2016/11/04,259292
2016/11/05,246984
2016/11/06,233494
2016/11/07,251957
2016/11/08,276929
2016/11/09,279294
2016/11/10,274901
2016/11/11,262621
2016/11/12,244379
2016/11/13,228406
2016/11/14,246458
2016/11/15,266795
2016/11/16,283263
2016/11/17,281889
2016/11/18,278592
2016/11/19,262952
2016/11/20,250900
2016/11/21,265584
2016/11/22,278546
2016/11/23,281165
2016/11/24,304031
2016/11/25,313206
2016/11/26,298535
2016/11/27,263647
2016/11/28,274507
2016/11/29,283747
2016/11/30,292484
2016/12/01,265522
2016/12/02,286265
2016/12/03,288942
2016/12/04,271246
2016/12/05,268728
2016/12/06,293339
2016/12/07,308136
2016/12/08,298072
2016/12/09,280288
2016/12/10,261707
2016/12/11,243023
2016/12/12,252520
2016/12/13,273583
2016/12/14,285039
2016/12/15,285272
2016/12/16,281498
2016/12/17,259162
2016/12/18,243691
2016/12/19,259203
2016/12/20,281435
2016/12/21,308534
2016/12/22,315138
2016/12/23,311504
2016/12/24,274371
2016/12/25,229635
2016/12/26,228233
2016/12/27,262652
2016/12/28,292207
2016/12/29,303369
2016/12/30,295687
2016/12/31,271359
2017/01/01,221325
2017/01/02,247199
2017/01/03,277738
2017/01/04,313210
2017/01/05,303927
2017/01/06,323991
2017/01/07,304436
2017/01/08,281648
2017/01/09,268537
2017/01/10,295123
2017/01/11,304330
2017/01/12,302400
2017/01/13,285100
2017/01/14,261073
2017/01/15,244048
2017/01/16,252696
2017/01/17,274732
2017/01/18,290567
2017/01/19,297955
2017/01/20,298729
2017/01/21,281158
2017/01/22,255848
2017/01/23,240497
2017/01/24,256930
2017/01/25,284197
2017/01/26,304664
2017/01/27,286877
2017/01/28,263109
2017/01/29,246671
2017/01/30,245159
2017/01/31,276434
2017/02/01,318907
2017/02/02,297747
2017/02/03,306569
2017/02/04,293355
2017/02/05,294751
2017/02/06,259704
2017/02/07,287850
2017/02/08,300774
2017/02/09,330097
2017/02/10,317641
2017/02/11,289550
2017/02/12,256591
2017/02/13,267023
2017/02/14,293101
2017/02/15,300316
2017/02/16,292228
2017/02/17,303267
2017/02/18,296710
2017/02/19,274394
2017/02/20,272818
2017/02/21,275601
2017/02/22,281109
2017/02/23,303392
2017/02/24,327418
2017/02/25,332018
2017/02/26,298571
2017/02/27,284940
2017/02/28,301605
2017/03/01,313692
2017/03/02,324092
2017/03/03,330960
2017/03/04,300089
2017/03/05,285039
2017/03/06,281600
2017/03/07,306503
2017/03/08,305664
2017/03/09,305356
2017/03/10,304819
2017/03/11,293622
2017/03/12,255376
2017/03/13,256874
2017/03/14,282923
2017/03/15,295048
2017/03/16,312578
2017/03/17,303697
2017/03/18,283514
2017/03/19,271050
2017/03/20,272068
2017/03/21,281117
2017/03/22,300338
2017/03/23,297325
2017/03/24,293319
2017/03/25,265823
2017/03/26,238841
2017/03/27,229666
2017/03/28,260866
2017/03/29,278538
2017/03/30,287884
2017/03/31,273141
2017/04/01,262396
2017/04/02,250480
2017/04/03,267954
2017/04/04,264608
2017/04/05,291487
2017/04/06,293272
2017/04/07,297155
2017/04/08,260231
2017/04/09,243888
2017/04/10,253798
2017/04/11,284630
2017/04/12,287090
2017/04/13,258214
2017/04/14,267544
2017/04/15,270059
2017/04/16,244371
2017/04/17,238177
2017/04/18,268435
2017/04/19,296803
2017/04/20,287700
2017/04/21,306013
2017/04/22,288975
2017/04/23,266997
2017/04/24,237663
2017/04/25,277616
2017/04/26,312663
2017/04/27,314514
2017/04/28,307533
2017/04/29,321908
2017/04/30,305240
2017/05/01,297955
2017/05/02,311603
2017/05/03,307616
2017/05/04,331124
2017/05/05,300891
2017/05/06,329543
2017/05/07,323384
2017/05/08,348215
2017/05/09,340641
2017/05/10,327349
2017/05/11,306506
2017/05/12,308849
2017/05/13,319503
2017/05/14,347094
2017/05/15,342359
2017/05/16,288098
2017/05/17,291478
2017/05/18,289146
2017/05/19,308818
2017/05/20,330893
2017/05/21,333725
2017/05/22,331271
2017/05/23,347330
2017/05/24,346378
2017/05/25,349062
2017/05/26,339659
2017/05/27,335261
2017/05/28,320102
2017/05/29,318694
2017/05/30,332383
2017/05/31,330244
2017/06/01,324890
2017/06/02,295788
2017/06/03,296285
2017/06/04,279883
2017/06/05,284365
2017/06/06,289535
2017/06/07,317160
2017/06/08,316335
2017/06/09,300013
2017/06/10,272639
2017/06/11,243329
2017/06/12,251200
2017/06/13,272592
2017/06/14,285789
2017/06/15,289817
2017/06/16,279730
2017/06/17,256593
2017/06/18,228375
2017/06/19,243951
2017/06/20,258706
2017/06/21,274277
2017/06/22,272782
2017/06/23,266415
2017/06/24,245008
2017/06/25,209255
2017/06/26,228911
2017/06/27,247157
2017/06/28,269990
2017/06/29,251953
2017/06/30,257190
2017/07/01,238404
2017/07/02,216607
2017/07/03,228936
2017/07/04,244748
2017/07/05,245719
2017/07/06,233990
2017/07/07,236198
2017/07/08,228984
2017/07/09,208127
2017/07/10,225203
2017/07/11,247966
2017/07/12,258930
2017/07/13,252787
2017/07/14,238622
2017/07/15,227740
2017/07/16,213370
2017/07/17,219705
2017/07/18,240761
2017/07/19,251974
2017/07/20,242960
2017/07/21,253093
2017/07/22,239368
2017/07/23,209544
2017/07/24,217433
2017/07/25,232052
2017/07/26,240131
2017/07/27,232491
2017/07/28,238218
2017/07/29,225377
2017/07/30,203501
2017/07/31,211929
2017/08/01,173485
2017/08/02,186971
2017/08/03,198117
2017/08/04,223628
2017/08/05,233815
2017/08/06,218877
2017/08/07,230853
2017/08/08,253903
2017/08/09,263687
2017/08/10,261756
2017/08/11,271342
2017/08/12,267784
2017/08/13,265686
2017/08/14,258734
2017/08/15,284363
2017/08/16,283523
2017/08/17,316957
2017/08/18,317553
2017/08/19,295231
2017/08/20,246272
2017/08/21,233016
2017/08/22,212103
2017/08/23,262628
2017/08/24,239743
2017/08/25,224531
2017/08/26,216497
2017/08/27,241006
2017/08/28,236796
2017/08/29,258654
2017/08/30,266578
2017/08/31,277541
2017/09/01,280485
2017/09/02,259582
2017/09/03,223699
2017/09/04,239039
2017/09/05,261100
2017/09/06,275466
2017/09/07,266412
2017/09/08,271066
2017/09/09,244665
2017/09/10,215677
2017/09/11,227313
2017/09/12,244644
2017/09/13,259132
2017/09/14,264331
2017/09/15,279103
2017/09/16,255993
2017/09/17,223433
2017/09/18,212889
2017/09/19,246991
2017/09/20,248403
2017/09/21,253203
2017/09/22,238033
2017/09/23,220186
2017/09/24,198377
2017/09/25,208899
2017/09/26,238103
2017/09/27,254490
2017/09/28,267756
2017/09/29,262037
2017/09/30,236993
2017/10/01,214986
2017/10/02,250690
2017/10/03,273179
2017/10/04,259471
2017/10/05,261115
2017/10/06,271591
2017/10/07,255567
2017/10/08,243381
2017/10/09,266305
2017/10/10,290099
2017/10/11,296605
2017/10/12,294436
2017/10/13,301232
2017/10/14,298562
2017/10/15,290919
2017/10/16,300535
2017/10/17,319200
2017/10/18,328564
2017/10/19,343925
2017/10/20,329955
2017/10/21,319597
2017/10/22,300548
2017/10/23,306296
2017/10/24,322820
2017/10/25,324088
2017/10/26,305022
2017/10/27,261594
2017/10/28,236908
2017/10/29,281394
2017/10/30,306061
2017/10/31,298626
2017/11/01,314592
2017/11/02,335699
2017/11/03,311176
2017/11/04,297065
2017/11/05,269477
2017/11/06,268309
2017/11/07,299970
2017/11/08,307577
2017/11/09,326878
2017/11/10,299722
2017/11/11,244673
2017/11/12,203065
2017/11/13,248967
2017/11/14,269968
2017/11/15,302967
2017/11/16,307645
2017/11/17,310246
2017/11/18,289226
2017/11/19,273669
2017/11/20,301369
2017/11/21,341585
2017/11/22,335587
2017/11/23,341806
2017/11/24,322124
2017/11/25,328804
2017/11/26,327871
2017/11/27,355473
2017/11/28,364193
2017/11/29,384080
2017/11/30,385719
2017/12/01,400755
2017/12/02,364708
2017/12/03,353953
2017/12/04,372241
2017/12/05,395079
2017/12/06,423627
2017/12/07,402771
2017/12/08,391290
2017/12/09,392385
2017/12/10,369192
2017/12/11,365170
2017/12/12,366096
2017/12/13,397875
2017/12/14,448831
2017/12/15,436972
2017/12/16,398938
2017/12/17,384797
2017/12/18,388279
2017/12/19,385881
2017/12/20,376907
2017/12/21,354136
2017/12/22,363720
2017/12/23,336759
2017/12/24,305792
2017/12/25,258865
2017/12/26,246475
2017/12/27,274308
2017/12/28,296164
2017/12/29,329712
2017/12/30,340834
2017/12/31,318826
2018/01/01,274930
2018/01/02,299315
2018/01/03,351773
2018/01/04,401157
2018/01/05,378863
2018/01/06,364334
2018/01/07,360666
2018/01/08,355208
2018/01/09,356557
2018/01/10,351232
2018/01/11,344642
2018/01/12,320416
2018/01/13,289058
2018/01/14,255959
2018/01/15,259298
2018/01/16,282089
2018/01/17,304570
2018/01/18,310457
2018/01/19,277435
2018/01/20,252922
2018/01/21,228438
2018/01/22,234581
2018/01/23,253584
2018/01/24,256609
2018/01/25,246920
2018/01/26,230667
2018/01/27,209549
2018/01/28,207835
2018/01/29,219347
2018/01/30,231112
2018/01/31,219565
2018/02/01,236212
2018/02/02,237736
2018/02/03,218867
2018/02/04,190957
2018/02/05,198381
2018/02/06,222953
2018/02/07,224135
2018/02/08,198430
2018/02/09,182178
2018/02/10,178921
2018/02/11,163696
2018/02/12,172668
2018/02/13,178170
2018/02/14,190184
2018/02/15,194909
2018/02/16,192514
2018/02/17,182356
2018/02/18,168810
2018/02/19,175654
2018/02/20,188114
2018/02/21,199822
2018/02/22,192939
2018/02/23,187723
2018/02/24,169391
