Date,top100cap7ema
2011/09/17,30.2
2011/09/18,30.229
2011/09/19,30.235
2011/09/20,30.222
2011/09/21,30.334
2011/09/22,30.399
2011/09/23,30.427
2011/09/24,30.451
2011/09/25,30.445
2011/09/26,30.429
2011/09/27,30.41
2011/09/28,30.391
2011/09/29,30.37
2011/09/30,30.349
2011/10/01,30.327
2011/10/02,30.304
2011/10/03,30.28
2011/10/04,30.257
2011/10/05,30.231
2011/10/06,30.202
2011/10/07,30.203
2011/10/08,30.2
2011/10/09,30.191
2011/10/10,30.176
2011/10/11,30.16
2011/10/12,30.136
2011/10/13,30.123
2011/10/14,30.102
2011/10/15,30.08
2011/10/16,30.058
2011/10/17,30.014
2011/10/18,29.961
2011/10/19,29.923
2011/10/20,29.875
2011/10/21,29.856
2011/10/22,29.813
2011/10/23,29.782
2011/10/24,29.751
2011/10/25,29.721
2011/10/26,29.695
2011/10/27,29.667
2011/10/28,29.642
2011/10/29,29.696
2011/10/30,29.731
2011/10/31,29.746
2011/11/01,29.747
2011/11/02,29.74
2011/11/03,29.766
2011/11/04,29.777
2011/11/05,29.774
2011/11/06,29.764
2011/11/07,29.754
2011/11/08,29.71
2011/11/09,29.656
2011/11/10,29.614
2011/11/11,29.577
2011/11/12,29.548
2011/11/13,29.519
2011/11/14,29.488
2011/11/15,29.458
2011/11/16,29.447
2011/11/17,29.418
2011/11/18,29.357
2011/11/19,29.333
2011/11/20,29.285
2011/11/21,29.239
2011/11/22,29.194
2011/11/23,29.15
2011/11/24,29.12
2011/11/25,29.087
2011/11/26,29.053
2011/11/27,29.021
2011/11/28,29.116
2011/11/29,29.185
2011/11/30,29.191
2011/12/01,29.192
2011/12/02,29.174
2011/12/03,29.142
2011/12/04,29.106
2011/12/05,29.066
2011/12/06,29
2011/12/07,28.929
2011/12/08,28.382
2011/12/09,27.18
2011/12/10,26.255
2011/12/11,25.502
2011/12/12,24.894
2011/12/13,24.433
2011/12/14,24.082
2011/12/15,23.814
2011/12/16,23.607
2011/12/17,23.446
2011/12/18,23.32
2011/12/19,23.219
2011/12/20,23.24
2011/12/21,23.248
2011/12/22,23.242
2011/12/23,23.233
2011/12/24,23.221
2011/12/25,23.206
2011/12/26,23.191
2011/12/27,23.167
2011/12/28,23.144
2011/12/29,23.121
2011/12/30,23.098
2011/12/31,23.076
2012/01/01,23.057
2012/01/02,23.035
2012/01/03,23.015
2012/01/04,22.994
2012/01/05,22.99
2012/01/06,22.965
2012/01/07,22.938
2012/01/08,22.913
2012/01/09,22.99
2012/01/10,23.042
2012/01/11,23.074
2012/01/12,23.092
2012/01/13,23.118
2012/01/14,23.151
2012/01/15,23.17
2012/01/16,23.175
2012/01/17,23.179
2012/01/18,23.193
2012/01/19,23.272
2012/01/20,23.326
2012/01/21,23.371
2012/01/22,23.412
2012/01/23,23.431
2012/01/24,23.442
2012/01/25,23.469
2012/01/26,23.478
2012/01/27,23.484
2012/01/28,23.488
2012/01/29,23.507
2012/01/30,23.522
2012/01/31,23.537
2012/02/01,23.541
2012/02/02,23.554
2012/02/03,23.556
2012/02/04,23.577
2012/02/05,23.589
2012/02/06,23.591
2012/02/07,23.585
2012/02/08,23.577
2012/02/09,23.569
2012/02/10,23.561
2012/02/11,23.525
2012/02/12,23.494
2012/02/13,23.53
2012/02/14,23.693
2012/02/15,23.526
2012/02/16,23.34
2012/02/17,23.181
2012/02/18,23.039
2012/02/19,22.929
2012/02/20,22.838
2012/02/21,22.787
2012/02/22,22.741
2012/02/23,22.697
2012/02/24,22.655
2012/02/25,22.754
2012/02/26,22.826
2012/02/27,22.874
2012/02/28,22.937
2012/02/29,22.951
2012/03/01,22.969
2012/03/02,22.989
2012/03/03,22.967
2012/03/04,22.94
2012/03/05,22.915
2012/03/06,22.893
2012/03/07,22.883
2012/03/08,22.869
2012/03/09,22.853
2012/03/10,22.839
2012/03/11,22.83
2012/03/12,22.804
2012/03/13,22.773
2012/03/14,22.768
2012/03/15,22.79
2012/03/16,22.805
2012/03/17,22.807
2012/03/18,22.811
2012/03/19,22.811
2012/03/20,22.81
2012/03/21,22.802
2012/03/22,22.77
2012/03/23,22.764
2012/03/24,22.748
2012/03/25,22.84
2012/03/26,22.907
2012/03/27,22.942
2012/03/28,22.998
2012/03/29,23.035
2012/03/30,23.051
2012/03/31,23.055
2012/04/01,23.057
2012/04/02,23.084
2012/04/03,23.073
2012/04/04,23.126
2012/04/05,23.186
2012/04/06,23.313
2012/04/07,23.404
2012/04/08,23.469
2012/04/09,23.405
2012/04/10,23.353
2012/04/11,23.319
2012/04/12,23.3
2012/04/13,23.252
2012/04/14,23.213
2012/04/15,23.207
2012/04/16,23.276
2012/04/17,23.388
2012/04/18,23.471
2012/04/19,23.555
2012/04/20,23.669
2012/04/21,23.749
2012/04/22,23.838
2012/04/23,23.898
2012/04/24,23.94
2012/04/25,23.939
2012/04/26,23.962
2012/04/27,23.977
2012/04/28,23.983
2012/04/29,23.941
2012/04/30,23.904
2012/05/01,23.875
2012/05/02,23.844
2012/05/03,23.815
2012/05/04,23.777
2012/05/05,23.766
2012/05/06,23.905
2012/05/07,24.024
2012/05/08,24.102
2012/05/09,24.187
2012/05/10,24.268
2012/05/11,24.416
2012/05/12,24.5
2012/05/13,24.566
2012/05/14,24.61
2012/05/15,24.667
2012/05/16,24.746
2012/05/17,24.863
2012/05/18,24.956
2012/05/19,25.013
2012/05/20,25.062
2012/05/21,25.105
2012/05/22,25.197
2012/05/23,25.285
2012/05/24,25.366
2012/05/25,25.436
2012/05/26,25.487
2012/05/27,25.521
2012/05/28,25.545
2012/05/29,25.568
2012/05/30,25.597
2012/05/31,25.548
2012/06/01,25.378
2012/06/02,25.241
2012/06/03,25.149
2012/06/04,25.053
2012/06/05,24.972
2012/06/06,24.913
2012/06/07,24.863
2012/06/08,24.821
2012/06/09,24.884
2012/06/10,24.908
2012/06/11,24.893
2012/06/12,24.873
2012/06/13,24.923
2012/06/14,24.939
2012/06/15,24.927
2012/06/16,24.931
2012/06/17,24.9
2012/06/18,24.898
2012/06/19,24.9
2012/06/20,24.895
2012/06/21,24.9
2012/06/22,24.897
2012/06/23,24.886
2012/06/24,24.909
2012/06/25,24.876
2012/06/26,24.825
2012/06/27,24.821
2012/06/28,24.871
2012/06/29,24.885
2012/06/30,24.899
2012/07/01,24.923
2012/07/02,24.9
2012/07/03,24.891
2012/07/04,24.924
2012/07/05,24.942
2012/07/06,24.958
2012/07/07,24.966
2012/07/08,24.972
2012/07/09,24.962
2012/07/10,24.948
2012/07/11,24.952
2012/07/12,25.056
2012/07/13,25.101
2012/07/14,25.121
2012/07/15,25.141
2012/07/16,25.111
2012/07/17,25.062
2012/07/18,25.023
2012/07/19,24.965
2012/07/20,24.92
2012/07/21,24.879
2012/07/22,24.839
2012/07/23,24.811
2012/07/24,24.765
2012/07/25,24.75
2012/07/26,24.758
2012/07/27,24.759
2012/07/28,24.754
2012/07/29,24.769
2012/07/30,24.77
2012/07/31,24.758
2012/08/01,24.767
2012/08/02,24.74
2012/08/03,24.717
2012/08/04,24.701
2012/08/05,24.68
2012/08/06,24.674
2012/08/07,24.669
2012/08/08,24.65
2012/08/09,24.601
2012/08/10,24.569
2012/08/11,24.522
2012/08/12,24.483
2012/08/13,24.421
2012/08/14,24.395
2012/08/15,24.382
2012/08/16,24.381
2012/08/17,24.364
2012/08/18,24.345
2012/08/19,24.21
2012/08/20,24.006
2012/08/21,23.805
2012/08/22,23.59
2012/08/23,23.416
2012/08/24,23.234
2012/08/25,23.068
2012/08/26,22.951
2012/08/27,22.81
2012/08/28,22.691
2012/08/29,22.563
2012/08/30,22.386
2012/08/31,22.244
2012/09/01,22.097
2012/09/02,21.954
2012/09/03,21.848
2012/09/04,21.75
2012/09/05,21.617
2012/09/06,21.481
2012/09/07,21.343
2012/09/08,21.22
2012/09/09,21.117
2012/09/10,21.011
2012/09/11,20.864
2012/09/12,20.71
2012/09/13,20.547
2012/09/14,20.377
2012/09/15,20.218
2012/09/16,20.058
2012/09/17,19.906
2012/09/18,19.778
2012/09/19,19.605
2012/09/20,19.462
2012/09/21,19.438
2012/09/22,19.385
2012/09/23,19.317
2012/09/24,19.264
2012/09/25,19.207
2012/09/26,19.16
2012/09/27,19.125
2012/09/28,19.094
2012/09/29,19.076
2012/09/30,19.057
2012/10/01,19.038
2012/10/02,19.033
2012/10/03,19.025
2012/10/04,19.029
2012/10/05,19.04
2012/10/06,19.04
2012/10/07,19.035
2012/10/08,18.995
2012/10/09,18.969
2012/10/10,18.974
2012/10/11,18.983
2012/10/12,18.98
2012/10/13,18.969
2012/10/14,18.961
2012/10/15,18.956
2012/10/16,18.986
2012/10/17,19.004
2012/10/18,19.01
2012/10/19,19.019
2012/10/20,19.026
2012/10/21,19.097
2012/10/22,19.224
2012/10/23,19.302
2012/10/24,19.362
2012/10/25,19.389
2012/10/26,19.419
2012/10/27,19.434
2012/10/28,19.435
2012/10/29,19.428
2012/10/30,19.511
2012/10/31,19.536
2012/11/01,19.558
2012/11/02,19.552
2012/11/03,19.564
2012/11/04,19.577
2012/11/05,19.576
2012/11/06,19.585
2012/11/07,19.57
2012/11/08,19.549
2012/11/09,19.534
2012/11/10,19.52
2012/11/11,19.52
2012/11/12,19.505
2012/11/13,19.491
2012/11/14,19.477
2012/11/15,19.479
2012/11/16,19.498
2012/11/17,19.545
2012/11/18,19.579
2012/11/19,19.612
2012/11/20,19.645
2012/11/21,19.703
2012/11/22,19.757
2012/11/23,19.794
2012/11/24,19.803
2012/11/25,19.808
2012/11/26,19.738
2012/11/27,19.782
2012/11/28,19.838
2012/11/29,19.879
2012/11/30,19.921
2012/12/01,19.956
2012/12/02,19.978
2012/12/03,20.014
2012/12/04,20.016
2012/12/05,20.007
2012/12/06,19.997
2012/12/07,19.991
2012/12/08,19.988
2012/12/09,19.962
2012/12/10,19.947
2012/12/11,19.927
2012/12/12,19.904
2012/12/13,19.841
2012/12/14,19.773
2012/12/15,19.725
2012/12/16,19.679
2012/12/17,19.652
2012/12/18,19.601
2012/12/19,19.587
2012/12/20,19.566
2012/12/21,19.525
2012/12/22,19.493
2012/12/23,19.47
2012/12/24,19.441
2012/12/25,19.417
2012/12/26,19.416
2012/12/27,19.417
2012/12/28,19.426
2012/12/29,19.442
2012/12/30,19.464
2012/12/31,19.476
2013/01/01,19.491
2013/01/02,19.517
2013/01/03,19.543
2013/01/04,19.542
2013/01/05,19.542
2013/01/06,19.558
2013/01/07,19.575
2013/01/08,19.53
2013/01/09,19.494
2013/01/10,19.458
2013/01/11,19.439
2013/01/12,19.423
2013/01/13,19.388
2013/01/14,19.35
2013/01/15,19.317
2013/01/16,19.293
2013/01/17,19.267
2013/01/18,19.25
2013/01/19,19.238
2013/01/20,19.233
2013/01/21,19.22
2013/01/22,19.219
2013/01/23,19.231
2013/01/24,19.213
2013/01/25,19.211
2013/01/26,19.247
2013/01/27,19.278
2013/01/28,19.301
2013/01/29,19.327
2013/01/30,19.367
2013/01/31,19.388
2013/02/01,19.407
2013/02/02,19.408
2013/02/03,19.407
2013/02/04,19.403
2013/02/05,19.404
2013/02/06,19.397
2013/02/07,19.397
2013/02/08,19.391
2013/02/09,19.376
2013/02/10,19.367
2013/02/11,19.365
2013/02/12,19.381
2013/02/13,19.395
2013/02/14,19.401
2013/02/15,19.396
2013/02/16,19.393
2013/02/17,19.343
2013/02/18,19.304
2013/02/19,19.278
2013/02/20,19.295
2013/02/21,19.308
2013/02/22,19.333
2013/02/23,19.34
2013/02/24,19.316
2013/02/25,19.292
2013/02/26,19.281
2013/02/27,19.269
2013/02/28,19.264
2013/03/01,19.256
2013/03/02,19.259
2013/03/03,19.281
2013/03/04,19.31
2013/03/05,19.315
2013/03/06,19.334
2013/03/07,19.348
2013/03/08,19.387
2013/03/09,19.419
2013/03/10,19.418
2013/03/11,19.424
2013/03/12,19.433
2013/03/13,19.445
2013/03/14,19.456
2013/03/15,19.444
2013/03/16,19.435
2013/03/17,19.424
2013/03/18,19.407
2013/03/19,19.391
2013/03/20,19.396
2013/03/21,19.392
2013/03/22,19.384
2013/03/23,19.374
2013/03/24,19.376
2013/03/25,19.393
2013/03/26,19.443
2013/03/27,19.5
2013/03/28,19.552
2013/03/29,19.629
2013/03/30,19.711
2013/03/31,19.745
2013/04/01,19.799
2013/04/02,19.855
2013/04/03,19.888
2013/04/04,19.914
2013/04/05,19.893
2013/04/06,19.878
2013/04/07,19.85
2013/04/08,19.81
2013/04/09,19.786
2013/04/10,19.78
2013/04/11,19.883
2013/04/12,19.946
2013/04/13,19.994
2013/04/14,20.033
2013/04/15,20.121
2013/04/16,20.22
2013/04/17,20.262
2013/04/18,20.303
2013/04/19,20.334
2013/04/20,20.387
2013/04/21,20.42
2013/04/22,20.445
2013/04/23,20.463
2013/04/24,20.425
2013/04/25,20.414
2013/04/26,20.416
2013/04/27,20.353
2013/04/28,20.311
2013/04/29,20.247
2013/04/30,20.207
2013/05/01,20.195
2013/05/02,20.2
2013/05/03,20.207
2013/05/04,20.206
2013/05/05,20.198
2013/05/06,20.173
2013/05/07,20.154
2013/05/08,20.147
2013/05/09,20.145
2013/05/10,20.124
2013/05/11,20.1
2013/05/12,20.077
2013/05/13,20.058
2013/05/14,20.049
2013/05/15,20.048
2013/05/16,20.072
2013/05/17,20.082
2013/05/18,20.089
2013/05/19,20.092
2013/05/20,20.096
2013/05/21,20.093
2013/05/22,20.103
2013/05/23,20.105
2013/05/24,20.115
2013/05/25,20.061
2013/05/26,20.023
2013/05/27,20.011
2013/05/28,20.003
2013/05/29,19.984
2013/05/30,19.974
2013/05/31,19.95
2013/06/01,19.933
2013/06/02,19.92
2013/06/03,19.89
2013/06/04,19.863
2013/06/05,19.865
2013/06/06,19.853
2013/06/07,19.844
2013/06/08,19.846
2013/06/09,19.863
2013/06/10,19.874
2013/06/11,19.876
2013/06/12,19.901
2013/06/13,19.919
2013/06/14,19.938
2013/06/15,19.955
2013/06/16,19.974
2013/06/17,19.991
2013/06/18,20.004
2013/06/19,20.022
2013/06/20,20.034
2013/06/21,20.047
2013/06/22,20.047
2013/06/23,20.055
2013/06/24,20.062
2013/06/25,20.054
2013/06/26,20.053
2013/06/27,20.061
2013/06/28,20.071
2013/06/29,20.09
2013/06/30,20.104
2013/07/01,20.131
2013/07/02,20.161
2013/07/03,20.186
2013/07/04,20.226
2013/07/05,20.277
2013/07/06,20.344
2013/07/07,20.391
2013/07/08,20.441
2013/07/09,20.481
2013/07/10,20.505
2013/07/11,20.527
2013/07/12,20.522
2013/07/13,20.495
2013/07/14,20.461
2013/07/15,20.426
2013/07/16,20.391
2013/07/17,20.38
2013/07/18,20.451
2013/07/19,20.476
2013/07/20,20.487
2013/07/21,20.497
2013/07/22,20.507
2013/07/23,20.5
2013/07/24,20.501
2013/07/25,20.502
2013/07/26,20.496
2013/07/27,20.495
2013/07/28,20.497
2013/07/29,20.521
2013/07/30,20.547
2013/07/31,20.596
2013/08/01,20.613
2013/08/02,20.629
2013/08/03,20.621
2013/08/04,20.613
2013/08/05,20.592
2013/08/06,20.583
2013/08/07,20.586
2013/08/08,20.594
2013/08/09,20.592
2013/08/10,20.573
2013/08/11,20.588
2013/08/12,20.659
2013/08/13,20.732
2013/08/14,20.769
2013/08/15,20.775
2013/08/16,20.759
2013/08/17,20.71
2013/08/18,20.672
2013/08/19,20.647
2013/08/20,20.595
2013/08/21,20.542
2013/08/22,20.504
2013/08/23,20.439
2013/08/24,20.388
2013/08/25,20.354
2013/08/26,20.319
2013/08/27,20.28
2013/08/28,20.257
2013/08/29,20.2
2013/08/30,20.157
2013/08/31,20.118
2013/09/01,20.073
2013/09/02,20.031
2013/09/03,19.996
2013/09/04,19.986
2013/09/05,19.948
2013/09/06,19.919
2013/09/07,19.89
2013/09/08,19.869
2013/09/09,19.816
2013/09/10,19.778
2013/09/11,19.738
2013/09/12,19.699
2013/09/13,19.661
2013/09/14,19.63
2013/09/15,19.601
2013/09/16,19.563
2013/09/17,19.535
2013/09/18,19.507
2013/09/19,19.519
2013/09/20,19.527
2013/09/21,19.532
2013/09/22,19.495
2013/09/23,19.477
2013/09/24,19.453
2013/09/25,19.427
2013/09/26,19.416
2013/09/27,19.416
2013/09/28,19.414
2013/09/29,19.424
2013/09/30,19.432
2013/10/01,19.445
2013/10/02,19.503
2013/10/03,19.594
2013/10/04,19.658
2013/10/05,19.71
2013/10/06,19.739
2013/10/07,19.759
2013/10/08,19.774
2013/10/09,19.773
2013/10/10,19.771
2013/10/11,19.795
2013/10/12,19.816
2013/10/13,19.835
2013/10/14,19.84
2013/10/15,19.84
2013/10/16,19.827
2013/10/17,19.813
2013/10/18,19.827
2013/10/19,19.845
2013/10/20,19.854
2013/10/21,19.834
2013/10/22,19.799
2013/10/23,19.772
2013/10/24,19.74
2013/10/25,19.978
2013/10/26,20.169
2013/10/27,20.313
2013/10/28,20.415
2013/10/29,20.491
2013/10/30,20.556
2013/10/31,20.61
2013/11/01,20.659
2013/11/02,20.691
2013/11/03,20.727
2013/11/04,20.873
2013/11/05,21
2013/11/06,21.107
2013/11/07,21.194
2013/11/08,21.259
2013/11/09,21.305
2013/11/10,21.344
2013/11/11,21.366
2013/11/12,21.378
2013/11/13,21.37
2013/11/14,21.368
2013/11/15,21.358
2013/11/16,21.356
2013/11/17,21.36
2013/11/18,21.364
2013/11/19,21.38
2013/11/20,21.39
2013/11/21,21.379
2013/11/22,21.555
2013/11/23,21.607
2013/11/24,21.644
2013/11/25,21.658
2013/11/26,21.652
2013/11/27,21.627
2013/11/28,21.628
2013/11/29,21.586
2013/11/30,21.534
2013/12/01,21.5
2013/12/02,21.464
2013/12/03,21.44
2013/12/04,21.42
2013/12/05,21.391
2013/12/06,21.402
2013/12/07,21.413
2013/12/08,21.41
2013/12/09,21.413
2013/12/10,21.472
2013/12/11,21.559
2013/12/12,21.635
2013/12/13,21.708
2013/12/14,21.744
2013/12/15,21.767
2013/12/16,21.782
2013/12/17,21.793
2013/12/18,21.804
2013/12/19,21.809
2013/12/20,21.809
2013/12/21,21.789
2013/12/22,21.763
2013/12/23,21.739
2013/12/24,21.731
2013/12/25,21.629
2013/12/26,21.551
2013/12/27,21.49
2013/12/28,21.443
2013/12/29,21.403
2013/12/30,21.386
2013/12/31,21.364
2014/01/01,21.289
2014/01/02,21.235
2014/01/03,21.199
2014/01/04,21.186
2014/01/05,21.163
2014/01/06,21.156
2014/01/07,21.152
