Date,mediantransactionvalue14rsiUSD
2010/10/24,45.836
2010/10/25,63.612
2010/10/26,65.486
2010/10/27,66.182
2010/10/28,64.187
2010/10/29,45.475
2010/10/30,47.32
2010/10/31,46.105
2010/11/01,44.174
2010/11/02,54.031
2010/11/03,46.648
2010/11/04,50.445
2010/11/05,46.216
2010/11/06,48.132
2010/11/07,48.837
2010/11/08,50.985
2010/11/09,47.325
2010/11/10,49.386
2010/11/11,48.695
2010/11/12,50.537
2010/11/13,47.687
2010/11/14,46.279
2010/11/15,46.276
2010/11/16,47.605
2010/11/17,49.305
2010/11/18,44.744
2010/11/19,44.741
2010/11/20,44.741
2010/11/21,44.741
2010/11/22,49.735
2010/11/23,49.639
2010/11/24,45.023
2010/11/25,45.053
2010/11/26,45.585
2010/11/27,46.018
2010/11/28,46.795
2010/11/29,46.453
2010/11/30,45.949
2010/12/01,46.898
2010/12/02,46.791
2010/12/03,46.307
2010/12/04,45.845
2010/12/05,45.451
2010/12/06,45.041
2010/12/07,46.104
2010/12/08,45.469
2010/12/09,49.885
2010/12/10,48.93
2010/12/11,48.51
2010/12/12,46.588
2010/12/13,54.124
2010/12/14,68.647
2010/12/15,76.095
2010/12/16,63.8
2010/12/17,49.161
2010/12/18,53.76
2010/12/19,46.036
2010/12/20,46.782
2010/12/21,49.612
2010/12/22,48.906
2010/12/23,49.657
2010/12/24,49.327
2010/12/25,66.18
2010/12/26,56.827
2010/12/27,48.512
2010/12/28,47.297
2010/12/29,49.099
2010/12/30,49.261
2010/12/31,48.603
2011/01/01,49.055
2011/01/02,49.367
2011/01/03,43.971
2011/01/04,44.037
2011/01/05,44.006
2011/01/06,44.678
2011/01/07,46.211
2011/01/08,44.656
2011/01/09,45.003
2011/01/10,44.411
2011/01/11,45.401
2011/01/12,44.529
2011/01/13,46.052
2011/01/14,44.885
2011/01/15,55.483
2011/01/16,51.92
2011/01/17,54.751
2011/01/18,47.441
2011/01/19,49.953
2011/01/20,48.418
2011/01/21,46.728
2011/01/22,45.329
2011/01/23,54.038
2011/01/24,47.898
2011/01/25,53.915
2011/01/26,54.254
2011/01/27,53.936
2011/01/28,49.776
2011/01/29,48.729
2011/01/30,78.972
2011/01/31,51.797
2011/02/01,52.703
2011/02/02,52.914
2011/02/03,52.463
2011/02/04,53.706
2011/02/05,55.306
2011/02/06,55.641
2011/02/07,55.537
2011/02/08,55.315
2011/02/09,56.548
2011/02/10,58.449
2011/02/11,66.655
2011/02/12,55.433
2011/02/13,52.682
2011/02/14,47.975
2011/02/15,46.543
2011/02/16,45.163
2011/02/17,47.026
2011/02/18,45.041
2011/02/19,53.098
2011/02/20,53.473
2011/02/21,52.753
2011/02/22,53.098
2011/02/23,52.45
2011/02/24,52.864
2011/02/25,53.802
2011/02/26,55.65
2011/02/27,44.344
2011/02/28,43.213
2011/03/01,41.327
2011/03/02,40.028
2011/03/03,42.621
2011/03/04,41.937
2011/03/05,53.381
2011/03/06,54.108
2011/03/07,47.669
2011/03/08,46.098
2011/03/09,53.63
2011/03/10,45.115
2011/03/11,45.017
2011/03/12,40.217
2011/03/13,40.297
2011/03/14,40.05
2011/03/15,40.956
2011/03/16,40.3
2011/03/17,40.329
2011/03/18,44.227
2011/03/19,41.505
2011/03/20,45.694
2011/03/21,42.212
2011/03/22,57.448
2011/03/23,51.671
2011/03/24,51.192
2011/03/25,56.574
2011/03/26,49.246
2011/03/27,46.738
2011/03/28,49.383
2011/03/29,46.23
2011/03/30,49.479
2011/03/31,50.811
2011/04/01,50.596
2011/04/02,49.137
2011/04/03,50.35
2011/04/04,55.642
2011/04/05,51.113
2011/04/06,48.181
2011/04/07,48.431
2011/04/08,49.701
2011/04/09,49.559
2011/04/10,46.045
2011/04/11,48.145
2011/04/12,51.615
2011/04/13,49.196
2011/04/14,46.855
2011/04/15,54.618
2011/04/16,57.88
2011/04/17,48.708
2011/04/18,43.764
2011/04/19,57.035
2011/04/20,54.848
2011/04/21,52.18
2011/04/22,51.444
2011/04/23,55.02
2011/04/24,49.541
2011/04/25,54.187
2011/04/26,60.209
2011/04/27,56.958
2011/04/28,51.444
2011/04/29,61.188
2011/04/30,55.313
2011/05/01,53.192
2011/05/02,58.491
2011/05/03,64.064
2011/05/04,69.73
2011/05/05,58.843
2011/05/06,57.777
2011/05/07,54.146
2011/05/08,49.288
2011/05/09,53.832
2011/05/10,61.408
2011/05/11,64.864
2011/05/12,53.597
2011/05/13,56.396
2011/05/14,58.128
2011/05/15,61.903
2011/05/16,63.043
2011/05/17,64.098
2011/05/18,53.54
2011/05/19,51.696
2011/05/20,64.865
2011/05/21,69.387
2011/05/22,57.133
2011/05/23,52.74
2011/05/24,58.236
2011/05/25,57.624
2011/05/26,58.767
2011/05/27,58.47
2011/05/28,59.182
2011/05/29,59.927
2011/05/30,60.978
2011/05/31,56.677
2011/06/01,60.055
2011/06/02,57.989
2011/06/03,67.53
2011/06/04,74.969
2011/06/05,79.916
2011/06/06,68.225
2011/06/07,74.716
2011/06/08,76.001
2011/06/09,79.936
2011/06/10,78.542
2011/06/11,80.93
2011/06/12,56.735
2011/06/13,61.284
2011/06/14,65.197
2011/06/15,57.715
2011/06/16,61.475
2011/06/17,49.47
2011/06/18,43.657
2011/06/19,50.92
2011/06/20,51.526
2011/06/21,47.111
2011/06/22,50.202
2011/06/23,47.423
2011/06/24,51.73
2011/06/25,45.643
2011/06/26,45.943
2011/06/27,42.985
2011/06/28,45.525
2011/06/29,48.593
2011/06/30,48.358
2011/07/01,42.206
2011/07/02,50.228
2011/07/03,46.064
2011/07/04,47.214
2011/07/05,46.735
2011/07/06,44.313
2011/07/07,45.64
2011/07/08,44.874
2011/07/09,46.942
2011/07/10,46.726
2011/07/11,43.518
2011/07/12,45.399
2011/07/13,46.608
2011/07/14,46.495
2011/07/15,49.816
2011/07/16,43.996
2011/07/17,45.169
2011/07/18,51.294
2011/07/19,49.01
2011/07/20,48.141
2011/07/21,47.807
2011/07/22,49.476
2011/07/23,49.673
2011/07/24,49.454
2011/07/25,49.363
2011/07/26,50.215
2011/07/27,58.871
2011/07/28,63.255
2011/07/29,48.879
2011/07/30,54.092
2011/07/31,48.54
2011/08/01,49.633
2011/08/02,45.373
2011/08/03,49.28
2011/08/04,41.123
2011/08/05,44.538
2011/08/06,42.598
2011/08/07,43.038
2011/08/08,44.89
2011/08/09,43.753
2011/08/10,45.125
2011/08/11,44.066
2011/08/12,44.058
2011/08/13,41.058
2011/08/14,44.492
2011/08/15,39.884
2011/08/16,39.557
2011/08/17,45.469
2011/08/18,48.5
2011/08/19,46.5
2011/08/20,49.324
2011/08/21,46.042
2011/08/22,52.043
2011/08/23,50.753
2011/08/24,49.251
2011/08/25,49.466
2011/08/26,50.076
2011/08/27,50.156
2011/08/28,48.25
2011/08/29,41.326
2011/08/30,45.921
2011/08/31,51.934
2011/09/01,50.509
2011/09/02,49.923
2011/09/03,53.005
2011/09/04,42.631
2011/09/05,50.923
2011/09/06,55.29
2011/09/07,45.71
2011/09/08,45.877
2011/09/09,47.05
2011/09/10,43.321
2011/09/11,42.772
2011/09/12,45.384
2011/09/13,47.108
2011/09/14,49.57
2011/09/15,46.913
2011/09/16,45.706
2011/09/17,46.78
2011/09/18,46.273
2011/09/19,41.297
2011/09/20,37.324
2011/09/21,41.252
2011/09/22,46.097
2011/09/23,52.576
2011/09/24,51.602
2011/09/25,45.642
2011/09/26,45.992
2011/09/27,49.163
2011/09/28,44.884
2011/09/29,49.65
2011/09/30,49.422
2011/10/01,49.176
2011/10/02,50.641
2011/10/03,44.781
2011/10/04,52.115
2011/10/05,52.312
2011/10/06,49.617
2011/10/07,52.47
2011/10/08,47.694
2011/10/09,47.022
2011/10/10,43.865
2011/10/11,41.719
2011/10/12,45.73
2011/10/13,43.891
2011/10/14,48.337
2011/10/15,47.182
2011/10/16,46.76
2011/10/17,43.318
2011/10/18,40.833
2011/10/19,39.072
2011/10/20,40.339
2011/10/21,42.35
2011/10/22,46.188
2011/10/23,45.629
2011/10/24,46.241
2011/10/25,43.223
2011/10/26,41.964
2011/10/27,44.582
2011/10/28,47.655
2011/10/29,49.671
2011/10/30,44.472
2011/10/31,42.582
2011/11/01,48.142
2011/11/02,49.482
2011/11/03,46.767
2011/11/04,48.606
2011/11/05,47.79
2011/11/06,47.841
2011/11/07,48.009
2011/11/08,48.982
2011/11/09,43.875
2011/11/10,41.437
2011/11/11,49.042
2011/11/12,52.127
2011/11/13,42.508
2011/11/14,46.685
2011/11/15,44.862
2011/11/16,46.226
2011/11/17,53.91
2011/11/18,44.204
2011/11/19,44.899
2011/11/20,44.663
2011/11/21,46.944
2011/11/22,46.099
2011/11/23,42.594
2011/11/24,44.355
2011/11/25,47.593
2011/11/26,50.834
2011/11/27,46.221
2011/11/28,44.321
2011/11/29,41.212
2011/11/30,47.974
2011/12/01,49.219
2011/12/02,51.458
2011/12/03,50.379
2011/12/04,45.318
2011/12/05,42.026
2011/12/06,37.202
2011/12/07,51.387
2011/12/08,53.111
2011/12/09,55.734
2011/12/10,61.299
2011/12/11,55.36
2011/12/12,55.648
2011/12/13,52.206
2011/12/14,56.584
2011/12/15,54.54
2011/12/16,55.352
2011/12/17,50.974
2011/12/18,47.829
2011/12/19,53.912
2011/12/20,58.474
2011/12/21,54.354
2011/12/22,54.124
2011/12/23,46.223
2011/12/24,47.876
2011/12/25,50.226
2011/12/26,51.795
2011/12/27,49.777
2011/12/28,57.638
2011/12/29,51.885
2011/12/30,53.881
2011/12/31,54.417
2012/01/01,58.152
2012/01/02,51.593
2012/01/03,53.397
2012/01/04,57.94
2012/01/05,61.791
2012/01/06,69.807
2012/01/07,62.957
2012/01/08,60.527
2012/01/09,58.382
2012/01/10,48.321
2012/01/11,49.422
2012/01/12,48.758
2012/01/13,49.312
2012/01/14,48.846
2012/01/15,46.021
2012/01/16,47.837
2012/01/17,52.045
2012/01/18,58.675
2012/01/19,57.466
2012/01/20,55.613
2012/01/21,58.823
2012/01/22,60.732
2012/01/23,56.465
2012/01/24,48.97
2012/01/25,45.843
2012/01/26,47.775
2012/01/27,45.683
2012/01/28,45.569
2012/01/29,41.2
2012/01/30,58.541
2012/01/31,53.873
2012/02/01,51.79
2012/02/02,46.919
2012/02/03,57.14
2012/02/04,48.911
2012/02/05,47.29
2012/02/06,47.412
2012/02/07,45.258
2012/02/08,47.587
2012/02/09,42.571
2012/02/10,37.833
2012/02/11,41.103
2012/02/12,44.936
2012/02/13,44.198
2012/02/14,40.014
2012/02/15,34.96
2012/02/16,34.46
2012/02/17,53.738
2012/02/18,51.258
2012/02/19,47.293
2012/02/20,46.344
2012/02/21,50.903
2012/02/22,52.453
2012/02/23,46.527
2012/02/24,53.068
2012/02/25,55.206
2012/02/26,53.399
2012/02/27,51.234
2012/02/28,53.725
2012/02/29,51.798
2012/03/01,53.491
2012/03/02,51.788
2012/03/03,50.789
2012/03/04,50.414
2012/03/05,48.142
2012/03/06,49.698
2012/03/07,52.822
2012/03/08,52.756
2012/03/09,53.829
2012/03/10,49.855
2012/03/11,47.621
2012/03/12,56.405
2012/03/13,50.638
2012/03/14,57.635
2012/03/15,51.326
2012/03/16,54.68
2012/03/17,44.147
2012/03/18,47.476
2012/03/19,49.717
2012/03/20,50.922
2012/03/21,53.183
2012/03/22,52.699
2012/03/23,47.364
2012/03/24,51.776
2012/03/25,46.26
2012/03/26,46.728
2012/03/27,47.778
2012/03/28,49.867
2012/03/29,52.794
2012/03/30,59.698
2012/03/31,55.231
2012/04/01,51.023
2012/04/02,46.109
2012/04/03,49.275
2012/04/04,49.342
2012/04/05,48.884
2012/04/06,52.823
2012/04/07,46.089
2012/04/08,44.441
2012/04/09,49.957
2012/04/10,38.931
2012/04/11,48.506
2012/04/12,52.669
2012/04/13,56.973
2012/04/14,47.209
2012/04/15,44.258
2012/04/16,51.379
2012/04/17,56.588
2012/04/18,50.753
2012/04/19,52.226
2012/04/20,58.802
2012/04/21,50.405
2012/04/22,46.729
2012/04/23,47.079
2012/04/24,51.157
2012/04/25,44.636
2012/04/26,42.633
2012/04/27,49.648
2012/04/28,46.311
2012/04/29,42.463
2012/04/30,43.01
2012/05/01,41.25
2012/05/02,43.697
2012/05/03,39.919
2012/05/04,39.01
2012/05/05,39.14
2012/05/06,40.635
2012/05/07,39.447
2012/05/08,39.401
2012/05/09,40.358
2012/05/10,41.447
2012/05/11,38.786
2012/05/12,38.882
2012/05/13,39.705
2012/05/14,39.323
2012/05/15,39.689
2012/05/16,39.71
2012/05/17,39.006
2012/05/18,37.891
2012/05/19,37.671
2012/05/20,38.929
2012/05/21,38.294
2012/05/22,40.413
2012/05/23,40.137
2012/05/24,39.901
2012/05/25,40.341
2012/05/26,39.645
2012/05/27,40.73
2012/05/28,39.908
2012/05/29,43.774
2012/05/30,42.755
2012/05/31,47.771
2012/06/01,42.924
2012/06/02,52.826
2012/06/03,43.669
2012/06/04,42.176
2012/06/05,43.266
2012/06/06,56.304
2012/06/07,46.934
2012/06/08,46.453
2012/06/09,45.361
2012/06/10,44.449
2012/06/11,44.759
2012/06/12,47.363
2012/06/13,45.025
2012/06/14,43.603
2012/06/15,44.96
2012/06/16,46.598
2012/06/17,45.715
2012/06/18,46.421
2012/06/19,48.107
2012/06/20,47.475
2012/06/21,48.176
2012/06/22,49.388
2012/06/23,49.886
2012/06/24,48.648
2012/06/25,47.675
2012/06/26,48.358
2012/06/27,52.675
2012/06/28,52.583
2012/06/29,52.55
2012/06/30,51.018
2012/07/01,50.889
2012/07/02,54.961
2012/07/03,70.266
2012/07/04,63.372
2012/07/05,50.806
2012/07/06,51.808
2012/07/07,51.73
2012/07/08,49.796
2012/07/09,59.61
2012/07/10,50.222
2012/07/11,48.7
2012/07/12,57.347
2012/07/13,57.435
2012/07/14,65.444
2012/07/15,52.383
2012/07/16,55.1
2012/07/17,50.028
2012/07/18,48.447
2012/07/19,49.385
2012/07/20,47.598
2012/07/21,47.711
2012/07/22,47.046
2012/07/23,54.838
2012/07/24,50.828
2012/07/25,56.938
2012/07/26,51.25
2012/07/27,63.806
2012/07/28,51.558
2012/07/29,53.027
2012/07/30,54.988
2012/07/31,58.833
2012/08/01,56.288
2012/08/02,54.138
2012/08/03,74.018
2012/08/04,59.545
2012/08/05,54.786
2012/08/06,50.676
2012/08/07,59.319
2012/08/08,48.235
2012/08/09,49.489
2012/08/10,52.131
2012/08/11,48.009
2012/08/12,46.584
2012/08/13,45.036
2012/08/14,49.319
2012/08/15,46.842
2012/08/16,57.702
2012/08/17,59.4
2012/08/18,55.493
2012/08/19,50.227
2012/08/20,53.585
2012/08/21,55.654
2012/08/22,57.232
2012/08/23,62.8
2012/08/24,53.775
2012/08/25,48.169
2012/08/26,50.039
2012/08/27,48.226
2012/08/28,45.485
2012/08/29,46.985
2012/08/30,44.185
2012/08/31,45.336
2012/09/01,43.91
2012/09/02,47.558
2012/09/03,44.028
2012/09/04,45.15
2012/09/05,45.375
2012/09/06,45.32
2012/09/07,50.768
2012/09/08,58.376
2012/09/09,58.492
2012/09/10,45.069
2012/09/11,44.026
2012/09/12,45.081
2012/09/13,44.536
2012/09/14,45.284
2012/09/15,44.976
2012/09/16,44.391
2012/09/17,47.512
2012/09/18,48.524
2012/09/19,53.148
2012/09/20,53.221
2012/09/21,46.502
2012/09/22,49.814
2012/09/23,46.022
2012/09/24,46.009
2012/09/25,55.958
2012/09/26,46.963
2012/09/27,48.605
2012/09/28,46.828
2012/09/29,49.712
2012/09/30,49.822
2012/10/01,48.011
2012/10/02,54.181
2012/10/03,58.155
2012/10/04,50.617
2012/10/05,46.438
2012/10/06,44.35
2012/10/07,45.995
2012/10/08,45.043
2012/10/09,46.984
2012/10/10,47.128
2012/10/11,47.445
2012/10/12,49.791
2012/10/13,47.071
2012/10/14,48.329
2012/10/15,52.104
2012/10/16,46.808
2012/10/17,54.721
2012/10/18,55.48
2012/10/19,54.021
2012/10/20,47.999
2012/10/21,43.736
2012/10/22,44.876
2012/10/23,47.642
2012/10/24,53.312
2012/10/25,58.022
2012/10/26,68.855
2012/10/27,71.441
2012/10/28,55.155
2012/10/29,49.978
2012/10/30,46.355
2012/10/31,50.067
2012/11/01,52.901
2012/11/02,46.93
2012/11/03,49.645
2012/11/04,47.368
2012/11/05,45.509
2012/11/06,45.594
2012/11/07,46.528
2012/11/08,50.866
2012/11/09,54.675
2012/11/10,45.498
2012/11/11,50.492
2012/11/12,47.581
2012/11/13,46.36
2012/11/14,45.856
2012/11/15,46.183
2012/11/16,46.544
2012/11/17,47.504
2012/11/18,46.989
2012/11/19,46.176
2012/11/20,47.099
2012/11/21,45.102
2012/11/22,47.951
2012/11/23,46.395
2012/11/24,54.533
2012/11/25,47.706
2012/11/26,48.066
2012/11/27,58.301
2012/11/28,50.937
2012/11/29,46.69
2012/11/30,49.504
2012/12/01,48.517
2012/12/02,53.558
2012/12/03,58.608
2012/12/04,51.39
2012/12/05,51.869
2012/12/06,63.149
2012/12/07,49.933
2012/12/08,49.176
2012/12/09,47.252
2012/12/10,50.4
2012/12/11,50.035
2012/12/12,51.405
2012/12/13,48.848
2012/12/14,47.575
2012/12/15,47.724
2012/12/16,44.79
2012/12/17,46.495
2012/12/18,47.18
2012/12/19,47.338
2012/12/20,47.447
2012/12/21,46.441
2012/12/22,45.711
2012/12/23,45.111
2012/12/24,57.808
2012/12/25,51.147
2012/12/26,47.651
2012/12/27,45.557
2012/12/28,46.539
2012/12/29,47.183
2012/12/30,44.542
2012/12/31,49.157
2013/01/01,49.851
2013/01/02,49.847
2013/01/03,54.943
2013/01/04,46.758
2013/01/05,49.255
2013/01/06,52.683
2013/01/07,51.083
2013/01/08,53.466
2013/01/09,55.322
2013/01/10,47.49
2013/01/11,48.169
2013/01/12,48.501
2013/01/13,44.253
2013/01/14,44.983
2013/01/15,51.067
2013/01/16,50.156
2013/01/17,52.08
2013/01/18,56.01
2013/01/19,48.156
2013/01/20,54.799
2013/01/21,56.506
2013/01/22,65.597
2013/01/23,61.103
2013/01/24,56.984
2013/01/25,53.334
2013/01/26,50.07
2013/01/27,48.64
2013/01/28,54.62
2013/01/29,55.881
2013/01/30,62.747
2013/01/31,49.45
2013/02/01,46.826
2013/02/02,49.935
2013/02/03,46.808
2013/02/04,50.301
2013/02/05,57.781
2013/02/06,59.323
2013/02/07,47.179
2013/02/08,50.195
2013/02/09,51.066
2013/02/10,48.134
2013/02/11,50.066
2013/02/12,51.385
2013/02/13,47.492
2013/02/14,53.011
2013/02/15,49.808
2013/02/16,47.35
2013/02/17,47.874
2013/02/18,50.278
2013/02/19,48.36
2013/02/20,47.982
2013/02/21,48.227
2013/02/22,47.737
2013/02/23,48.099
2013/02/24,44.304
2013/02/25,43.74
2013/02/26,49.143
2013/02/27,48.316
2013/02/28,50.193
2013/03/01,51.031
2013/03/02,46.351
2013/03/03,44.036
2013/03/04,49.83
2013/03/05,60.536
2013/03/06,58.119
2013/03/07,56.512
2013/03/08,58.537
2013/03/09,55.668
2013/03/10,50.556
2013/03/11,55.391
2013/03/12,62.608
2013/03/13,58.76
2013/03/14,55.903
2013/03/15,52.995
2013/03/16,66.661
2013/03/17,62.414
2013/03/18,70.857
2013/03/19,73.174
2013/03/20,69.544
2013/03/21,61.724
2013/03/22,63.588
2013/03/23,54.246
2013/03/24,53.002
2013/03/25,58.007
2013/03/26,67.245
2013/03/27,63.289
2013/03/28,61.188
2013/03/29,63.366
2013/03/30,51.473
2013/03/31,53.815
2013/04/01,60.148
2013/04/02,69.764
2013/04/03,71.628
2013/04/04,75.998
2013/04/05,76.351
2013/04/06,58.885
2013/04/07,49.819
2013/04/08,64.787
2013/04/09,72.973
2013/04/10,82.943
2013/04/11,51.53
2013/04/12,50.026
2013/04/13,47.512
2013/04/14,45.538
2013/04/15,47.715
2013/04/16,46.326
2013/04/17,48.077
2013/04/18,50.498
2013/04/19,50.479
2013/04/20,47.09
2013/04/21,48.462
2013/04/22,50.018
2013/04/23,48.261
2013/04/24,49.074
2013/04/25,51.072
2013/04/26,51.077
2013/04/27,50.153
2013/04/28,47.887
2013/04/29,51.233
2013/04/30,48.437
2013/05/01,50.745
2013/05/02,47.616
2013/05/03,47.624
2013/05/04,43.124
2013/05/05,45.994
2013/05/06,47.092
2013/05/07,48.398
2013/05/08,49.813
2013/05/09,46.186
2013/05/10,46.186
2013/05/11,43.082
2013/05/12,45.012
2013/05/13,48.85
2013/05/14,46.376
2013/05/15,47.826
2013/05/16,49.463
2013/05/17,49.755
2013/05/18,53.364
2013/05/19,46.357
2013/05/20,51.901
2013/05/21,55.361
2013/05/22,56.198
2013/05/23,55.498
2013/05/24,58.205
2013/05/25,49.994
2013/05/26,52.629
2013/05/27,49.177
2013/05/28,54.196
2013/05/29,56.748
2013/05/30,53.907
2013/05/31,57.587
2013/06/01,47.684
2013/06/02,49.321
2013/06/03,51.941
2013/06/04,54.688
2013/06/05,49.972
2013/06/06,48.993
2013/06/07,54.791
2013/06/08,48.606
2013/06/09,46.877
2013/06/10,49.479
2013/06/11,50.033
2013/06/12,51.923
2013/06/13,57.476
2013/06/14,53.921
2013/06/15,51.985
2013/06/16,42.029
2013/06/17,44.985
2013/06/18,50.139
2013/06/19,48.063
2013/06/20,45.115
2013/06/21,54.421
2013/06/22,47.895
2013/06/23,46.07
2013/06/24,50.032
2013/06/25,49.299
2013/06/26,51.158
2013/06/27,50.294
2013/06/28,49.703
2013/06/29,48.578
2013/06/30,44.935
2013/07/01,57.291
2013/07/02,55.314
2013/07/03,62.27
2013/07/04,49.902
2013/07/05,47.398
2013/07/06,42.951
2013/07/07,43.891
2013/07/08,48.566
2013/07/09,53.015
2013/07/10,56.452
2013/07/11,63.437
2013/07/12,52.613
2013/07/13,50.278
2013/07/14,44.631
2013/07/15,48.743
2013/07/16,52.95
2013/07/17,50.487
2013/07/18,52.2
2013/07/19,49.168
2013/07/20,43.18
2013/07/21,45.847
2013/07/22,49.126
2013/07/23,50.827
2013/07/24,50.709
2013/07/25,50.494
2013/07/26,51.777
2013/07/27,43.482
2013/07/28,42.819
2013/07/29,52.31
2013/07/30,53.404
2013/07/31,49.818
2013/08/01,48.49
2013/08/02,47.978
2013/08/03,42.477
2013/08/04,41.502
2013/08/05,50.04
2013/08/06,44.706
2013/08/07,44.087
2013/08/08,41.735
2013/08/09,45.545
2013/08/10,44.483
2013/08/11,44.998
2013/08/12,46.887
2013/08/13,49.09
2013/08/14,54.325
2013/08/15,46.38
2013/08/16,40.883
2013/08/17,39.313
2013/08/18,41.269
2013/08/19,41.77
2013/08/20,45.517
2013/08/21,50.403
2013/08/22,47.429
2013/08/23,49.264
2013/08/24,45.098
2013/08/25,47.618
2013/08/26,50.983
2013/08/27,56.3
2013/08/28,48.85
2013/08/29,46.545
2013/08/30,52.578
2013/08/31,55.025
2013/09/01,47.211
2013/09/02,49.78
2013/09/03,53.01
2013/09/04,54.333
2013/09/05,44.363
2013/09/06,46.722
2013/09/07,44.047
2013/09/08,42.955
2013/09/09,43.204
2013/09/10,47.095
2013/09/11,55.799
2013/09/12,54.883
2013/09/13,61.034
2013/09/14,48.249
2013/09/15,43.385
2013/09/16,50.307
2013/09/17,46.115
2013/09/18,48.273
2013/09/19,50.447
2013/09/20,52.723
2013/09/21,48.452
2013/09/22,46.808
2013/09/23,51.144
2013/09/24,53.159
2013/09/25,54.863
2013/09/26,52.475
2013/09/27,60.42
2013/09/28,56.472
2013/09/29,55.511
2013/09/30,62.907
2013/10/01,54.708
2013/10/02,55.2
2013/10/03,49.263
2013/10/04,49.487
2013/10/05,46.197
2013/10/06,45.361
2013/10/07,51.909
2013/10/08,48.819
2013/10/09,50.352
2013/10/10,47.705
2013/10/11,49.585
2013/10/12,45.048
2013/10/13,46.532
2013/10/14,48.08
2013/10/15,54.075
2013/10/16,59.559
2013/10/17,52.686
2013/10/18,48.499
2013/10/19,54.721
2013/10/20,48.827
2013/10/21,53.526
2013/10/22,58.652
2013/10/23,61.644
2013/10/24,54.204
2013/10/25,49.252
2013/10/26,45.564
2013/10/27,46.37
2013/10/28,50.647
2013/10/29,52.843
2013/10/30,57.965
2013/10/31,47.335
2013/11/01,59.515
2013/11/02,52.511
2013/11/03,54.558
2013/11/04,62.238
2013/11/05,65.055
2013/11/06,62.968
2013/11/07,67.553
2013/11/08,69.919
2013/11/09,72.251
2013/11/10,48.134
2013/11/11,46.105
2013/11/12,51.881
2013/11/13,51.66
2013/11/14,54.235
2013/11/15,55.049
2013/11/16,60.995
2013/11/17,56.504
2013/11/18,71.565
2013/11/19,73.387
2013/11/20,59.15
2013/11/21,56.103
2013/11/22,56.951
2013/11/23,56.81
2013/11/24,47.774
2013/11/25,47.488
2013/11/26,58.543
2013/11/27,67.006
2013/11/28,68.08
2013/11/29,65.277
2013/11/30,57.771
2013/12/01,56.332
2013/12/02,54.834
2013/12/03,51.794
2013/12/04,53.843
2013/12/05,60.42
2013/12/06,51.883
2013/12/07,54.383
2013/12/08,45.417
2013/12/09,46.054
2013/12/10,46.051
2013/12/11,44.867
2013/12/12,43.738
2013/12/13,44.689
2013/12/14,44.247
2013/12/15,42.017
2013/12/16,47.326
2013/12/17,46.68
2013/12/18,49.733
2013/12/19,45.483
2013/12/20,44.167
2013/12/21,39.569
2013/12/22,38.699
2013/12/23,39.302
2013/12/24,41.517
2013/12/25,47.472
2013/12/26,45.56
2013/12/27,43.657
2013/12/28,40.914
2013/12/29,39.671
2013/12/30,45.773
2013/12/31,44.452
2014/01/01,42.712
2014/01/02,49.166
2014/01/03,52.238
2014/01/04,49.011
2014/01/05,51.927
2014/01/06,54.344
2014/01/07,49.379
