Date,hashrate3std
2012/06/07,1406170544593
2012/06/08,1357545822821
2012/06/09,1449838881094
2012/06/10,1440871164422
2012/06/11,263483351609
2012/06/12,1870908532528
2012/06/13,1748183316366
2012/06/14,1382698959532
2012/06/15,1067581854440
2012/06/16,959497650540
2012/06/17,574071767496
2012/06/18,553475847796
2012/06/19,1938414718733
2012/06/20,3097921466527
2012/06/21,3253217958889
2012/06/22,633268553004
2012/06/23,2200353931445
2012/06/24,2137479685192
2012/06/25,1027087786776
2012/06/26,537376323124
2012/06/27,943789147920
2012/06/28,1070296965892
2012/06/29,1298699093788
2012/06/30,348339778155
2012/07/01,251472161037
2012/07/02,1045433779936
2012/07/03,1026419203726
2012/07/04,731106202996
2012/07/05,876620294472
2012/07/06,855621201001
2012/07/07,1260242124403
2012/07/08,1109435218164
2012/07/09,63019616259
2012/07/10,886303653794
2012/07/11,1214482776719
2012/07/12,792338478340
2012/07/13,1150108395525
2012/07/14,1550127778996
2012/07/15,534854509244
2012/07/16,1086456089714
2012/07/17,1537021729856
2012/07/18,1853913127405
2012/07/19,719257822503
2012/07/20,1470891033431
2012/07/21,787700937377
2012/07/22,548126168995
2012/07/23,305214912317
2012/07/24,594669782049
2012/07/25,856128743779
2012/07/26,1293570018686
2012/07/27,885989453967
2012/07/28,739398196387
2012/07/29,2178999235004
2012/07/30,3594220228167
2012/07/31,3693952238291
2012/08/01,3761782144114
2012/08/02,1523305553051
2012/08/03,2874518836566
2012/08/04,1420393974370
2012/08/05,1524578059214
2012/08/06,1207177458226
2012/08/07,682420216945
2012/08/08,1598517566285
2012/08/09,1568219761069
2012/08/10,495576433116
2012/08/11,274005313995
2012/08/12,533898326454
2012/08/13,363775805181
2012/08/14,474149459296
2012/08/15,681340831779
2012/08/16,217304889056
2012/08/17,1797014915762
2012/08/18,1810692761397
2012/08/19,1305562324758
2012/08/20,4088432283767
2012/08/21,3021609109219
2012/08/22,3570275815951
2012/08/23,2930172182629
2012/08/24,1296740605475
2012/08/25,1199434291839
2012/08/26,2697772106619
2012/08/27,2833825326227
2012/08/28,1713957450352
2012/08/29,1654968956055
2012/08/30,1749365760171
2012/08/31,1916574420647
2012/09/01,1649139319289
2012/09/02,1285002601148
2012/09/03,1684298005767
2012/09/04,2969667003658
2012/09/05,3857493566708
2012/09/06,4640980566143
2012/09/07,1086061670110
2012/09/08,1699720745352
2012/09/09,2592513287220
2012/09/10,975785602644
2012/09/11,1148689370977
2012/09/12,1684007197769
2012/09/13,1776906314534
2012/09/14,1809905506062
2012/09/15,1621995837497
2012/09/16,1356012796308
2012/09/17,2366608875676
2012/09/18,2402806793404
2012/09/19,1951978915115
2012/09/20,2617638134071
2012/09/21,2296203282387
2012/09/22,3593058303269
2012/09/23,2484021822001
2012/09/24,2738852105252
2012/09/25,502438469266
2012/09/26,2406178480264
2012/09/27,2222884133625
2012/09/28,3643323334755
2012/09/29,2714837484986
2012/09/30,788863721307
2012/10/01,1898082861280
2012/10/02,2674746305401
2012/10/03,1388071669328
2012/10/04,1476921872833
2012/10/05,1181536089465
2012/10/06,920114195500
2012/10/07,667484105132
2012/10/08,2079200225286
2012/10/09,1873057682893
2012/10/10,709828702506
2012/10/11,695634079969
2012/10/12,286078637917
2012/10/13,336333159803
2012/10/14,987588911523
2012/10/15,1407803201323
2012/10/16,2185468511863
2012/10/17,886763118566
2012/10/18,1093517763014
2012/10/19,1255193572850
2012/10/20,1909636598254
2012/10/21,2730157804562
2012/10/22,2674639367172
2012/10/23,1619011120740
2012/10/24,872120938247
2012/10/25,671569547902
2012/10/26,1044686279016
2012/10/27,4536892585041
2012/10/28,3376383126955
2012/10/29,2326697476962
2012/10/30,584944195797
2012/10/31,1747050551949
2012/11/01,1885925520997
2012/11/02,752106239302
2012/11/03,914534053260
2012/11/04,2160873425110
2012/11/05,1844288989227
2012/11/06,1786596247922
2012/11/07,1284287411374
2012/11/08,2525681363096
2012/11/09,2204932103529
2012/11/10,1809871947973
2012/11/11,1815405777304
2012/11/12,1989364384504
2012/11/13,1361624275417
2012/11/14,1976754858410
2012/11/15,1953950229147
2012/11/16,1167503641926
2012/11/17,980848195103
2012/11/18,2233830659234
2012/11/19,3102488056874
2012/11/20,3400748820966
2012/11/21,2935183426338
2012/11/22,870444301918
2012/11/23,1395019854819
2012/11/24,2275120581061
2012/11/25,2319233350648
2012/11/26,1715615699149
2012/11/27,1347716339975
2012/11/28,1445694545732
2012/11/29,2692901771273
2012/11/30,4589929878897
2012/12/01,4510624470145
2012/12/02,2217566134282
2012/12/03,867464911241
2012/12/04,3713919922291
2012/12/05,4359104704910
2012/12/06,2180127827724
2012/12/07,2225276492735
2012/12/08,1622568851918
2012/12/09,1662542046925
2012/12/10,1333648519079
2012/12/11,1022722471085
2012/12/12,880221032143
2012/12/13,1749814273034
2012/12/14,3437578135095
2012/12/15,3143631841644
2012/12/16,1508316036579
2012/12/17,1671730741816
2012/12/18,1647779671488
2012/12/19,2618388169557
2012/12/20,2950825998857
2012/12/21,3104888840769
2012/12/22,2235346710035
2012/12/23,4131771006598
2012/12/24,3739134196654
2012/12/25,3893896722469
2012/12/26,684549234100
2012/12/27,2367114043320
2012/12/28,2973101352436
2012/12/29,1591471216589
2012/12/30,1900966516785
2012/12/31,2791800587861
2013/01/01,2521643201347
2013/01/02,2155349958840
2013/01/03,1255435141084
2013/01/04,973530886981
2013/01/05,1061177922092
2013/01/06,1728085914854
2013/01/07,1803075441614
2013/01/08,3227303548796
2013/01/09,2908564077112
2013/01/10,2907295414377
2013/01/11,1760522002489
2013/01/12,3438452384499
2013/01/13,1992004583937
2013/01/14,3691789186610
2013/01/15,2394926394202
2013/01/16,2930555822439
2013/01/17,1929154216414
2013/01/18,1686243193750
2013/01/19,2685899117986
2013/01/20,2864225763882
2013/01/21,976899117475
2013/01/22,1103757207947
2013/01/23,1159911850333
2013/01/24,410527480054
2013/01/25,300991366976
2013/01/26,548066936065
2013/01/27,1561887736025
2013/01/28,1672632171016
2013/01/29,281102918607
2013/01/30,253470668928
2013/01/31,3100187331439
2013/02/01,2650820492445
2013/02/02,1549378596942
2013/02/03,1153255862637
2013/02/04,2680786382701
2013/02/05,2745051597854
2013/02/06,1258850596760
2013/02/07,2027054558773
2013/02/08,979771674307
2013/02/09,838215034313
2013/02/10,1318824090129
2013/02/11,2724733226621
2013/02/12,2710373941415
2013/02/13,2751152685207
2013/02/14,2643146858129
2013/02/15,2075337891798
2013/02/16,3034981648943
2013/02/17,3329381442033
2013/02/18,1787466820749
2013/02/19,2908612233754
2013/02/20,2930570866696
2013/02/21,4631463912595
2013/02/22,3834206393326
2013/02/23,3957821647392
2013/02/24,785694552383
2013/02/25,2732974199687
2013/02/26,2665630341743
2013/02/27,2657852507435
2013/02/28,2658385322645
2013/03/01,2571406567929
2013/03/02,992992782400
2013/03/03,1407535735731
2013/03/04,4794758216831
2013/03/05,3927288533447
2013/03/06,3410049005340
2013/03/07,1661221197664
2013/03/08,2002428076657
2013/03/09,2819075833949
2013/03/10,3702935584439
2013/03/11,3072006841150
2013/03/12,9333624322416
2013/03/13,7952149911606
2013/03/14,8692141180505
2013/03/15,7214963384118
2013/03/16,2281312411277
2013/03/17,4911614966737
2013/03/18,5992677830945
2013/03/19,1887731059350
2013/03/20,2608424827745
2013/03/21,7177236972343
2013/03/22,8635474226156
2013/03/23,2074045578414
2013/03/24,6613789273591
2013/03/25,7565675396346
2013/03/26,8708406946862
2013/03/27,5379488330616
2013/03/28,6383274673818
2013/03/29,10967097042652
2013/03/30,4880104958925
2013/03/31,3885453873621
2013/04/01,9120893942289
2013/04/02,9102326460793
2013/04/03,4382926598167
2013/04/04,5604231281746
2013/04/05,6941518587731
2013/04/06,8304863333104
2013/04/07,9882068371770
2013/04/08,1246313681552
2013/04/09,2031418385078
2013/04/10,5815871392440
2013/04/11,4482978136383
2013/04/12,5415232385745
2013/04/13,2519151534939
2013/04/14,1691684596535
2013/04/15,1075021802471
2013/04/16,5889552443079
2013/04/17,5533899207148
2013/04/18,4065029697104
2013/04/19,10103463194196
2013/04/20,10059351959366
2013/04/21,13995887670698
2013/04/22,9803530087111
2013/04/23,3648497243038
2013/04/24,1448541822142
2013/04/25,2336684223240
2013/04/26,6442667670723
2013/04/27,6731190038565
2013/04/28,6869440942885
2013/04/29,6736500898664
2013/04/30,7563936886097
2013/05/01,3900855256859
2013/05/02,7107697631335
2013/05/03,4161540520953
2013/05/04,3800971535123
2013/05/05,4189584453790
2013/05/06,11339284884099
2013/05/07,9897224329105
2013/05/08,2334009787987
2013/05/09,2026891054893
2013/05/10,2110220109820
2013/05/11,4032110983056
2013/05/12,6425298960813
2013/05/13,6528887944946
2013/05/14,4139410785618
2013/05/15,11473541845467
2013/05/16,8930064171880
2013/05/17,4509718136678
2013/05/18,4568832636066
2013/05/19,7132531171195
2013/05/20,9790196097998
2013/05/21,11118034526796
2013/05/22,9356022666493
2013/05/23,10686007299476
2013/05/24,5745691353051
2013/05/25,4458459276683
2013/05/26,4158033030434
2013/05/27,7966902384209
2013/05/28,6952778519531
2013/05/29,6889169647056
2013/05/30,5784947539340
2013/05/31,8043525566033
2013/06/01,10424480138724
2013/06/02,14129733183525
2013/06/03,9426487440178
2013/06/04,2389560390368
2013/06/05,13410118494245
2013/06/06,14801065856277
2013/06/07,14877995440910
2013/06/08,14156102744454
2013/06/09,8628404146910
2013/06/10,3700120523275
2013/06/11,4170617817123
2013/06/12,16197832307610
2013/06/13,20434519908539
2013/06/14,15054872849644
2013/06/15,16524205045150
2013/06/16,8975046657779
2013/06/17,17058530700116
2013/06/18,12465992068782
2013/06/19,30323124116943
2013/06/20,20742244767628
2013/06/21,25313024462007
2013/06/22,21503637368740
2013/06/23,15982281131571
2013/06/24,20589481377042
2013/06/25,19358739835083
2013/06/26,19113731844282
2013/06/27,16345532348748
2013/06/28,12868482395136
2013/06/29,11572443795513
2013/06/30,9158749103849
2013/07/01,9042392398757
2013/07/02,8566582300196
2013/07/03,11737061448162
2013/07/04,16505213236306
2013/07/05,7404283282044
2013/07/06,2260409113769
2013/07/07,18085706076090
2013/07/08,14699057837621
2013/07/09,6570789661951
2013/07/10,6239038035329
2013/07/11,38243558835175
2013/07/12,36717030747801
2013/07/13,42368105551075
2013/07/14,31982157309499
2013/07/15,26465640343101
2013/07/16,2935677959852
2013/07/17,2975849248401
2013/07/18,9578491667513
2013/07/19,9682644654545
2013/07/20,15664031191681
2013/07/21,20152894395898
2013/07/22,20302561806821
2013/07/23,19032859979951
2013/07/24,31229972241189
2013/07/25,15073359892603
2013/07/26,24384462196901
2013/07/27,18881213440439
2013/07/28,23987912390337
2013/07/29,22768923983281
2013/07/30,29366412041755
2013/07/31,39148237657448
2013/08/01,9747179738104
2013/08/02,12777182565144
2013/08/03,28754510756138
2013/08/04,30360439852200
2013/08/05,33886361553568
2013/08/06,31675937541576
2013/08/07,11724050926893
2013/08/08,14295240787708
2013/08/09,37232994151247
2013/08/10,30192379158092
2013/08/11,27193758070623
2013/08/12,38013788437416
2013/08/13,21854875614670
