Date,top100cap90std
2010/11/22,3.792
2010/11/23,3.782
2010/11/24,3.773
2010/11/25,3.765
2010/11/26,3.751
2010/11/27,3.73
2010/11/28,3.705
2010/11/29,3.679
2010/11/30,3.651
2010/12/01,3.624
2010/12/02,3.599
2010/12/03,3.578
2010/12/04,3.557
2010/12/05,3.531
2010/12/06,3.493
2010/12/07,3.446
2010/12/08,3.393
2010/12/09,3.332
2010/12/10,3.265
2010/12/11,3.196
2010/12/12,3.111
2010/12/13,3.021
2010/12/14,2.918
2010/12/15,2.81
2010/12/16,2.728
2010/12/17,2.641
2010/12/18,2.554
2010/12/19,2.459
2010/12/20,2.355
2010/12/21,2.232
2010/12/22,2.114
2010/12/23,1.988
2010/12/24,1.858
2010/12/25,1.721
2010/12/26,1.601
2010/12/27,1.552
2010/12/28,1.499
2010/12/29,1.434
2010/12/30,1.361
2010/12/31,1.317
2011/01/01,1.271
2011/01/02,1.204
2011/01/03,1.136
2011/01/04,1.058
2011/01/05,1.013
2011/01/06,0.977
2011/01/07,0.954
2011/01/08,0.939
2011/01/09,0.919
2011/01/10,0.901
2011/01/11,0.886
2011/01/12,0.879
2011/01/13,0.866
2011/01/14,0.86
2011/01/15,0.855
2011/01/16,0.852
2011/01/17,0.844
2011/01/18,0.839
2011/01/19,0.836
2011/01/20,0.833
2011/01/21,0.831
2011/01/22,0.828
2011/01/23,0.821
2011/01/24,0.819
2011/01/25,0.82
2011/01/26,0.822
2011/01/27,0.955
2011/01/28,1.063
2011/01/29,1.157
2011/01/30,1.237
2011/01/31,1.305
2011/02/01,1.373
2011/02/02,1.426
2011/02/03,1.478
2011/02/04,1.524
2011/02/05,1.567
2011/02/06,1.608
2011/02/07,1.655
2011/02/08,1.693
2011/02/09,1.732
2011/02/10,1.767
2011/02/11,1.793
2011/02/12,1.817
2011/02/13,1.838
2011/02/14,1.854
2011/02/15,1.871
2011/02/16,1.883
2011/02/17,1.892
2011/02/18,1.9
2011/02/19,1.905
2011/02/20,1.912
2011/02/21,1.918
2011/02/22,1.922
2011/02/23,1.925
2011/02/24,1.927
2011/02/25,1.927
2011/02/26,1.926
2011/02/27,1.934
2011/02/28,1.938
2011/03/01,1.948
2011/03/02,1.973
2011/03/03,2.001
2011/03/04,2.031
2011/03/05,2.06
2011/03/06,2.087
2011/03/07,2.114
2011/03/08,2.142
2011/03/09,2.17
2011/03/10,2.202
2011/03/11,2.24
2011/03/12,2.281
2011/03/13,2.322
2011/03/14,2.358
2011/03/15,2.396
2011/03/16,2.429
2011/03/17,2.46
2011/03/18,2.487
2011/03/19,2.515
2011/03/20,2.543
2011/03/21,2.568
2011/03/22,2.596
2011/03/23,2.622
2011/03/24,2.649
2011/03/25,2.677
2011/03/26,2.704
2011/03/27,2.733
2011/03/28,2.763
2011/03/29,2.792
2011/03/30,2.823
2011/03/31,2.855
2011/04/01,2.887
2011/04/02,2.925
2011/04/03,2.963
2011/04/04,3.002
2011/04/05,3.041
2011/04/06,3.079
2011/04/07,3.116
2011/04/08,3.153
2011/04/09,3.193
2011/04/10,3.233
2011/04/11,3.272
2011/04/12,3.313
2011/04/13,3.355
2011/04/14,3.382
2011/04/15,3.409
2011/04/16,3.437
2011/04/17,3.473
2011/04/18,3.511
2011/04/19,3.519
2011/04/20,3.528
2011/04/21,3.542
2011/04/22,3.557
2011/04/23,3.579
2011/04/24,3.603
2011/04/25,3.627
2011/04/26,3.651
2011/04/27,3.628
2011/04/28,3.607
2011/04/29,3.594
2011/04/30,3.553
2011/05/01,3.513
2011/05/02,3.467
2011/05/03,3.422
2011/05/04,3.371
2011/05/05,3.32
2011/05/06,3.268
2011/05/07,3.219
2011/05/08,3.161
2011/05/09,3.105
2011/05/10,3.041
2011/05/11,2.972
2011/05/12,2.901
2011/05/13,2.829
2011/05/14,2.755
2011/05/15,2.682
2011/05/16,2.605
2011/05/17,2.528
2011/05/18,2.451
2011/05/19,2.374
2011/05/20,2.295
2011/05/21,2.22
2011/05/22,2.143
2011/05/23,2.065
2011/05/24,1.984
2011/05/25,1.901
2011/05/26,1.815
2011/05/27,1.728
2011/05/28,1.594
2011/05/29,1.468
2011/05/30,1.307
2011/05/31,1.313
2011/06/01,1.322
2011/06/02,1.337
2011/06/03,1.354
2011/06/04,1.368
2011/06/05,1.384
2011/06/06,1.392
2011/06/07,1.396
2011/06/08,1.394
2011/06/09,1.394
2011/06/10,1.396
2011/06/11,1.396
2011/06/12,1.446
2011/06/13,1.502
2011/06/14,1.523
2011/06/15,1.538
2011/06/16,1.546
2011/06/17,1.55
2011/06/18,1.553
2011/06/19,1.571
2011/06/20,1.588
2011/06/21,1.602
2011/06/22,1.613
2011/06/23,1.645
2011/06/24,1.671
2011/06/25,1.685
2011/06/26,1.695
2011/06/27,1.711
2011/06/28,1.718
2011/06/29,1.718
2011/06/30,1.715
2011/07/01,1.708
2011/07/02,1.698
2011/07/03,1.686
2011/07/04,1.672
2011/07/05,1.658
2011/07/06,1.643
2011/07/07,1.627
2011/07/08,1.605
2011/07/09,1.581
2011/07/10,1.556
2011/07/11,1.526
2011/07/12,1.493
2011/07/13,1.478
2011/07/14,1.462
2011/07/15,1.443
2011/07/16,1.413
2011/07/17,1.376
2011/07/18,1.375
2011/07/19,1.375
2011/07/20,1.369
2011/07/21,1.363
2011/07/22,1.347
2011/07/23,1.327
2011/07/24,1.306
2011/07/25,1.284
2011/07/26,1.264
2011/07/27,1.237
2011/07/28,1.192
2011/07/29,1.203
2011/07/30,1.214
2011/07/31,1.23
2011/08/01,1.255
2011/08/02,1.283
2011/08/03,1.312
2011/08/04,1.326
2011/08/05,1.344
2011/08/06,1.345
2011/08/07,1.342
2011/08/08,1.331
2011/08/09,1.331
2011/08/10,1.334
2011/08/11,1.341
2011/08/12,1.349
2011/08/13,1.358
2011/08/14,1.367
2011/08/15,1.377
2011/08/16,1.385
2011/08/17,1.387
2011/08/18,1.39
2011/08/19,1.376
2011/08/20,1.363
2011/08/21,1.359
2011/08/22,1.357
2011/08/23,1.356
2011/08/24,1.355
2011/08/25,1.368
2011/08/26,1.38
2011/08/27,1.378
2011/08/28,1.376
2011/08/29,1.374
2011/08/30,1.373
2011/08/31,1.368
2011/09/01,1.359
2011/09/02,1.352
2011/09/03,1.344
2011/09/04,1.342
2011/09/05,1.344
2011/09/06,1.353
2011/09/07,1.355
2011/09/08,1.353
2011/09/09,1.353
2011/09/10,1.304
2011/09/11,1.252
2011/09/12,1.244
2011/09/13,1.24
2011/09/14,1.242
2011/09/15,1.248
2011/09/16,1.256
2011/09/17,1.242
2011/09/18,1.23
2011/09/19,1.22
2011/09/20,1.21
2011/09/21,1.185
2011/09/22,1.163
2011/09/23,1.154
2011/09/24,1.151
2011/09/25,1.132
2011/09/26,1.124
2011/09/27,1.125
2011/09/28,1.133
2011/09/29,1.138
2011/09/30,1.144
2011/10/01,1.15
2011/10/02,1.157
2011/10/03,1.162
2011/10/04,1.166
2011/10/05,1.17
2011/10/06,1.174
2011/10/07,1.181
2011/10/08,1.189
2011/10/09,1.195
2011/10/10,1.201
2011/10/11,1.207
2011/10/12,1.212
2011/10/13,1.217
2011/10/14,1.221
2011/10/15,1.224
2011/10/16,1.227
2011/10/17,1.229
2011/10/18,1.23
2011/10/19,1.231
2011/10/20,1.231
2011/10/21,1.231
2011/10/22,1.23
2011/10/23,1.228
2011/10/24,1.226
2011/10/25,1.222
2011/10/26,1.215
2011/10/27,1.207
2011/10/28,1.198
2011/10/29,1.186
2011/10/30,1.168
2011/10/31,1.147
2011/11/01,1.124
2011/11/02,1.107
2011/11/03,1.085
2011/11/04,1.076
2011/11/05,1.069
2011/11/06,1.068
2011/11/07,1.065
2011/11/08,1.061
2011/11/09,1.058
2011/11/10,1.054
2011/11/11,1.049
2011/11/12,1.042
2011/11/13,1.034
2011/11/14,1.025
2011/11/15,1.026
2011/11/16,1.025
2011/11/17,1.025
2011/11/18,1.028
2011/11/19,1.029
2011/11/20,1.032
2011/11/21,1.035
2011/11/22,1.042
2011/11/23,1.027
2011/11/24,1.012
2011/11/25,1.015
2011/11/26,1.018
2011/11/27,1.02
2011/11/28,1.009
2011/11/29,0.997
2011/11/30,0.99
2011/12/01,0.982
2011/12/02,0.974
2011/12/03,0.968
2011/12/04,0.962
2011/12/05,0.958
2011/12/06,0.973
2011/12/07,0.992
2011/12/08,1.174
2011/12/09,1.743
2011/12/10,2.169
2011/12/11,2.537
2011/12/12,2.867
2011/12/13,3.156
2011/12/14,3.416
2011/12/15,3.651
2011/12/16,3.868
2011/12/17,4.067
2011/12/18,4.254
2011/12/19,4.429
2011/12/20,4.563
2011/12/21,4.69
2011/12/22,4.812
2011/12/23,4.927
2011/12/24,5.036
2011/12/25,5.14
2011/12/26,5.238
2011/12/27,5.332
2011/12/28,5.421
2011/12/29,5.505
2011/12/30,5.584
2011/12/31,5.659
2012/01/01,5.73
2012/01/02,5.796
2012/01/03,5.859
2012/01/04,5.918
2012/01/05,5.969
2012/01/06,6.019
2012/01/07,6.065
2012/01/08,6.108
2012/01/09,6.135
2012/01/10,6.16
2012/01/11,6.182
2012/01/12,6.201
2012/01/13,6.216
2012/01/14,6.226
2012/01/15,6.236
2012/01/16,6.245
2012/01/17,6.25
2012/01/18,6.253
2012/01/19,6.244
2012/01/20,6.236
2012/01/21,6.224
2012/01/22,6.209
2012/01/23,6.193
2012/01/24,6.175
2012/01/25,6.152
2012/01/26,6.128
2012/01/27,6.093
2012/01/28,6.055
2012/01/29,6.014
2012/01/30,5.971
2012/01/31,5.924
2012/02/01,5.871
2012/02/02,5.814
2012/02/03,5.756
2012/02/04,5.693
2012/02/05,5.627
2012/02/06,5.563
2012/02/07,5.498
2012/02/08,5.429
2012/02/09,5.358
2012/02/10,5.282
2012/02/11,5.204
2012/02/12,5.124
2012/02/13,5.037
2012/02/14,4.939
2012/02/15,4.852
2012/02/16,4.769
2012/02/17,4.677
2012/02/18,4.587
2012/02/19,4.492
2012/02/20,4.393
2012/02/21,4.287
2012/02/22,4.174
2012/02/23,4.056
2012/02/24,3.931
2012/02/25,3.792
2012/02/26,3.612
2012/02/27,3.418
2012/02/28,3.219
2012/02/29,3.003
2012/03/01,2.769
2012/03/02,2.515
2012/03/03,2.229
2012/03/04,1.899
2012/03/05,1.51
2012/03/06,0.98
2012/03/07,0.639
2012/03/08,0.637
2012/03/09,0.638
2012/03/10,0.643
2012/03/11,0.647
2012/03/12,0.652
2012/03/13,0.659
2012/03/14,0.664
2012/03/15,0.666
2012/03/16,0.668
2012/03/17,0.67
2012/03/18,0.671
2012/03/19,0.674
2012/03/20,0.677
2012/03/21,0.68
2012/03/22,0.686
2012/03/23,0.691
2012/03/24,0.696
2012/03/25,0.696
2012/03/26,0.696
2012/03/27,0.696
2012/03/28,0.696
2012/03/29,0.696
2012/03/30,0.695
2012/03/31,0.695
2012/04/01,0.695
2012/04/02,0.694
2012/04/03,0.693
2012/04/04,0.693
2012/04/05,0.694
2012/04/06,0.701
2012/04/07,0.708
2012/04/08,0.716
2012/04/09,0.716
2012/04/10,0.716
2012/04/11,0.716
2012/04/12,0.717
2012/04/13,0.716
2012/04/14,0.716
2012/04/15,0.716
2012/04/16,0.72
2012/04/17,0.73
2012/04/18,0.735
2012/04/19,0.745
2012/04/20,0.763
2012/04/21,0.778
2012/04/22,0.8
2012/04/23,0.82
2012/04/24,0.837
2012/04/25,0.849
2012/04/26,0.865
2012/04/27,0.879
2012/04/28,0.892
2012/04/29,0.898
2012/04/30,0.903
2012/05/01,0.908
2012/05/02,0.911
2012/05/03,0.915
2012/05/04,0.915
2012/05/05,0.918
2012/05/06,0.943
2012/05/07,0.971
2012/05/08,0.996
2012/05/09,1.025
2012/05/10,1.056
2012/05/11,1.108
2012/05/12,1.149
2012/05/13,1.187
2012/05/14,1.211
2012/05/15,1.251
2012/05/16,1.291
2012/05/17,1.341
2012/05/18,1.385
2012/05/19,1.422
2012/05/20,1.457
2012/05/21,1.491
2012/05/22,1.535
2012/05/23,1.577
2012/05/24,1.618
2012/05/25,1.669
2012/05/26,1.716
2012/05/27,1.759
2012/05/28,1.8
2012/05/29,1.838
2012/05/30,1.875
2012/05/31,1.899
2012/06/01,1.902
2012/06/02,1.902
2012/06/03,1.902
2012/06/04,1.898
2012/06/05,1.893
2012/06/06,1.886
2012/06/07,1.878
2012/06/08,1.868
2012/06/09,1.865
2012/06/10,1.856
2012/06/11,1.842
2012/06/12,1.828
2012/06/13,1.821
2012/06/14,1.811
2012/06/15,1.796
2012/06/16,1.782
2012/06/17,1.763
2012/06/18,1.744
2012/06/19,1.723
2012/06/20,1.696
2012/06/21,1.67
2012/06/22,1.64
2012/06/23,1.624
2012/06/24,1.609
2012/06/25,1.587
2012/06/26,1.568
2012/06/27,1.548
2012/06/28,1.528
2012/06/29,1.504
2012/06/30,1.478
2012/07/01,1.456
2012/07/02,1.424
2012/07/03,1.402
2012/07/04,1.384
2012/07/05,1.376
2012/07/06,1.366
2012/07/07,1.355
2012/07/08,1.325
2012/07/09,1.293
2012/07/10,1.259
2012/07/11,1.224
2012/07/12,1.187
2012/07/13,1.143
2012/07/14,1.101
2012/07/15,1.072
2012/07/16,1.051
2012/07/17,1.027
2012/07/18,1.006
2012/07/19,0.992
2012/07/20,0.977
2012/07/21,0.965
2012/07/22,0.953
2012/07/23,0.939
2012/07/24,0.921
2012/07/25,0.905
2012/07/26,0.888
2012/07/27,0.869
2012/07/28,0.841
2012/07/29,0.808
2012/07/30,0.774
2012/07/31,0.736
2012/08/01,0.693
2012/08/02,0.642
2012/08/03,0.592
2012/08/04,0.58
2012/08/05,0.572
2012/08/06,0.561
2012/08/07,0.554
2012/08/08,0.551
2012/08/09,0.561
2012/08/10,0.568
2012/08/11,0.579
2012/08/12,0.591
2012/08/13,0.609
2012/08/14,0.622
2012/08/15,0.631
2012/08/16,0.638
2012/08/17,0.647
2012/08/18,0.656
2012/08/19,0.69
2012/08/20,0.745
2012/08/21,0.807
2012/08/22,0.882
2012/08/23,0.95
2012/08/24,1.028
2012/08/25,1.106
2012/08/26,1.174
2012/08/27,1.249
2012/08/28,1.319
2012/08/29,1.401
2012/08/30,1.509
2012/08/31,1.611
2012/09/01,1.714
2012/09/02,1.819
2012/09/03,1.916
2012/09/04,2.01
2012/09/05,2.112
2012/09/06,2.217
2012/09/07,2.317
2012/09/08,2.417
2012/09/09,2.513
2012/09/10,2.61
2012/09/11,2.711
2012/09/12,2.817
2012/09/13,2.927
2012/09/14,3.04
2012/09/15,3.154
2012/09/16,3.268
2012/09/17,3.381
2012/09/18,3.489
2012/09/19,3.605
2012/09/20,3.717
2012/09/21,3.806
2012/09/22,3.892
2012/09/23,3.982
2012/09/24,4.068
2012/09/25,4.149
2012/09/26,4.221
2012/09/27,4.29
2012/09/28,4.354
2012/09/29,4.411
2012/09/30,4.468
2012/10/01,4.521
2012/10/02,4.564
2012/10/03,4.604
2012/10/04,4.639
2012/10/05,4.669
2012/10/06,4.696
2012/10/07,4.721
2012/10/08,4.748
2012/10/09,4.769
2012/10/10,4.771
2012/10/11,4.773
2012/10/12,4.774
2012/10/13,4.771
2012/10/14,4.769
2012/10/15,4.767
2012/10/16,4.757
2012/10/17,4.748
2012/10/18,4.736
2012/10/19,4.721
2012/10/20,4.704
2012/10/21,4.677
2012/10/22,4.645
2012/10/23,4.608
2012/10/24,4.566
2012/10/25,4.522
2012/10/26,4.475
2012/10/27,4.422
2012/10/28,4.367
2012/10/29,4.311
2012/10/30,4.243
2012/10/31,4.178
2012/11/01,4.11
2012/11/02,4.038
2012/11/03,3.962
2012/11/04,3.88
2012/11/05,3.793
2012/11/06,3.703
2012/11/07,3.616
2012/11/08,3.522
2012/11/09,3.427
2012/11/10,3.327
2012/11/11,3.227
2012/11/12,3.116
2012/11/13,2.995
2012/11/14,2.863
2012/11/15,2.724
2012/11/16,2.575
2012/11/17,2.447
2012/11/18,2.338
2012/11/19,2.232
2012/11/20,2.136
2012/11/21,2.037
2012/11/22,1.944
2012/11/23,1.853
2012/11/24,1.752
2012/11/25,1.659
2012/11/26,1.563
2012/11/27,1.471
2012/11/28,1.396
2012/11/29,1.319
2012/11/30,1.249
2012/12/01,1.184
2012/12/02,1.113
2012/12/03,1.045
2012/12/04,0.988
2012/12/05,0.937
2012/12/06,0.893
2012/12/07,0.852
2012/12/08,0.812
2012/12/09,0.775
2012/12/10,0.754
2012/12/11,0.741
2012/12/12,0.734
2012/12/13,0.73
2012/12/14,0.728
2012/12/15,0.728
2012/12/16,0.729
2012/12/17,0.729
2012/12/18,0.725
2012/12/19,0.719
2012/12/20,0.719
2012/12/21,0.717
2012/12/22,0.713
2012/12/23,0.709
2012/12/24,0.703
2012/12/25,0.697
2012/12/26,0.69
2012/12/27,0.682
2012/12/28,0.675
2012/12/29,0.667
2012/12/30,0.658
2012/12/31,0.649
2013/01/01,0.64
2013/01/02,0.632
2013/01/03,0.625
2013/01/04,0.616
2013/01/05,0.606
2013/01/06,0.589
2013/01/07,0.572
2013/01/08,0.56
2013/01/09,0.549
2013/01/10,0.536
2013/01/11,0.52
2013/01/12,0.504
2013/01/13,0.49
2013/01/14,0.483
2013/01/15,0.477
2013/01/16,0.468
2013/01/17,0.461
2013/01/18,0.455
2013/01/19,0.458
2013/01/20,0.465
2013/01/21,0.473
2013/01/22,0.479
2013/01/23,0.483
2013/01/24,0.491
2013/01/25,0.497
2013/01/26,0.498
2013/01/27,0.499
2013/01/28,0.499
2013/01/29,0.5
2013/01/30,0.5
2013/01/31,0.501
2013/02/01,0.501
2013/02/02,0.502
2013/02/03,0.503
2013/02/04,0.504
2013/02/05,0.505
2013/02/06,0.506
2013/02/07,0.507
2013/02/08,0.509
2013/02/09,0.511
2013/02/10,0.512
2013/02/11,0.513
2013/02/12,0.513
2013/02/13,0.514
2013/02/14,0.514
2013/02/15,0.515
2013/02/16,0.515
2013/02/17,0.519
2013/02/18,0.522
2013/02/19,0.521
2013/02/20,0.515
2013/02/21,0.51
2013/02/22,0.506
2013/02/23,0.502
2013/02/24,0.504
2013/02/25,0.5
2013/02/26,0.49
2013/02/27,0.48
2013/02/28,0.466
2013/03/01,0.451
2013/03/02,0.435
2013/03/03,0.411
2013/03/04,0.391
2013/03/05,0.374
2013/03/06,0.356
2013/03/07,0.335
2013/03/08,0.313
2013/03/09,0.297
2013/03/10,0.277
2013/03/11,0.259
2013/03/12,0.242
2013/03/13,0.236
2013/03/14,0.233
2013/03/15,0.23
2013/03/16,0.227
2013/03/17,0.223
2013/03/18,0.223
2013/03/19,0.22
2013/03/20,0.219
2013/03/21,0.218
2013/03/22,0.218
2013/03/23,0.218
2013/03/24,0.218
2013/03/25,0.219
2013/03/26,0.224
2013/03/27,0.232
2013/03/28,0.242
2013/03/29,0.261
2013/03/30,0.286
2013/03/31,0.3
2013/04/01,0.322
2013/04/02,0.345
2013/04/03,0.364
2013/04/04,0.383
2013/04/05,0.392
2013/04/06,0.4
2013/04/07,0.404
2013/04/08,0.408
2013/04/09,0.413
2013/04/10,0.418
2013/04/11,0.448
2013/04/12,0.471
2013/04/13,0.491
2013/04/14,0.51
2013/04/15,0.542
2013/04/16,0.582
2013/04/17,0.608
2013/04/18,0.634
2013/04/19,0.658
2013/04/20,0.688
2013/04/21,0.713
2013/04/22,0.736
2013/04/23,0.759
2013/04/24,0.769
2013/04/25,0.781
2013/04/26,0.797
2013/04/27,0.803
2013/04/28,0.809
2013/04/29,0.811
2013/04/30,0.816
2013/05/01,0.821
2013/05/02,0.828
2013/05/03,0.834
2013/05/04,0.839
2013/05/05,0.842
2013/05/06,0.843
2013/05/07,0.844
2013/05/08,0.846
2013/05/09,0.847
2013/05/10,0.845
2013/05/11,0.843
2013/05/12,0.84
2013/05/13,0.839
2013/05/14,0.837
2013/05/15,0.836
2013/05/16,0.835
2013/05/17,0.833
2013/05/18,0.826
2013/05/19,0.818
2013/05/20,0.81
2013/05/21,0.805
2013/05/22,0.801
2013/05/23,0.797
2013/05/24,0.793
2013/05/25,0.782
2013/05/26,0.77
2013/05/27,0.758
2013/05/28,0.746
2013/05/29,0.733
2013/05/30,0.72
2013/05/31,0.707
2013/06/01,0.697
2013/06/02,0.688
2013/06/03,0.677
2013/06/04,0.668
2013/06/05,0.658
2013/06/06,0.652
2013/06/07,0.646
2013/06/08,0.637
2013/06/09,0.627
2013/06/10,0.619
2013/06/11,0.61
2013/06/12,0.602
2013/06/13,0.59
2013/06/14,0.578
2013/06/15,0.564
2013/06/16,0.548
2013/06/17,0.53
2013/06/18,0.514
2013/06/19,0.497
2013/06/20,0.477
2013/06/21,0.454
2013/06/22,0.432
2013/06/23,0.413
2013/06/24,0.402
2013/06/25,0.393
2013/06/26,0.386
2013/06/27,0.384
2013/06/28,0.383
2013/06/29,0.38
2013/06/30,0.38
2013/07/01,0.381
2013/07/02,0.382
2013/07/03,0.384
2013/07/04,0.384
2013/07/05,0.387
2013/07/06,0.392
2013/07/07,0.392
2013/07/08,0.395
2013/07/09,0.4
2013/07/10,0.411
2013/07/11,0.422
2013/07/12,0.429
2013/07/13,0.433
2013/07/14,0.432
2013/07/15,0.426
2013/07/16,0.424
2013/07/17,0.422
2013/07/18,0.432
2013/07/19,0.433
2013/07/20,0.432
2013/07/21,0.433
2013/07/22,0.434
2013/07/23,0.438
2013/07/24,0.441
2013/07/25,0.444
2013/07/26,0.449
2013/07/27,0.455
2013/07/28,0.46
2013/07/29,0.468
2013/07/30,0.478
2013/07/31,0.493
2013/08/01,0.503
2013/08/02,0.513
2013/08/03,0.52
2013/08/04,0.527
2013/08/05,0.531
2013/08/06,0.535
2013/08/07,0.541
2013/08/08,0.547
2013/08/09,0.551
2013/08/10,0.552
2013/08/11,0.556
2013/08/12,0.57
2013/08/13,0.587
2013/08/14,0.6
2013/08/15,0.609
2013/08/16,0.615
2013/08/17,0.617
2013/08/18,0.618
2013/08/19,0.619
2013/08/20,0.619
2013/08/21,0.618
2013/08/22,0.617
2013/08/23,0.612
2013/08/24,0.606
2013/08/25,0.602
2013/08/26,0.598
2013/08/27,0.593
2013/08/28,0.588
2013/08/29,0.584
2013/08/30,0.58
2013/08/31,0.576
2013/09/01,0.571
2013/09/02,0.567
2013/09/03,0.566
2013/09/04,0.561
2013/09/05,0.56
2013/09/06,0.561
2013/09/07,0.565
2013/09/08,0.569
2013/09/09,0.579
2013/09/10,0.591
2013/09/11,0.605
2013/09/12,0.621
2013/09/13,0.638
2013/09/14,0.656
2013/09/15,0.675
2013/09/16,0.696
2013/09/17,0.717
2013/09/18,0.738
2013/09/19,0.752
2013/09/20,0.766
2013/09/21,0.78
2013/09/22,0.8
2013/09/23,0.818
2013/09/24,0.837
2013/09/25,0.857
2013/09/26,0.875
2013/09/27,0.891
2013/09/28,0.907
2013/09/29,0.921
2013/09/30,0.934
2013/10/01,0.945
2013/10/02,0.95
2013/10/03,0.951
2013/10/04,0.95
2013/10/05,0.949
2013/10/06,0.946
2013/10/07,0.944
2013/10/08,0.942
2013/10/09,0.939
2013/10/10,0.939
2013/10/11,0.938
2013/10/12,0.937
2013/10/13,0.937
2013/10/14,0.938
2013/10/15,0.937
2013/10/16,0.931
2013/10/17,0.928
2013/10/18,0.924
2013/10/19,0.919
2013/10/20,0.914
2013/10/21,0.911
2013/10/22,0.908
2013/10/23,0.905
2013/10/24,0.903
2013/10/25,0.909
2013/10/26,0.916
2013/10/27,0.921
2013/10/28,0.924
2013/10/29,0.923
2013/10/30,0.926
2013/10/31,0.929
2013/11/01,0.936
2013/11/02,0.942
2013/11/03,0.952
2013/11/04,0.983
2013/11/05,1.016
2013/11/06,1.05
2013/11/07,1.085
2013/11/08,1.12
2013/11/09,1.15
2013/11/10,1.175
2013/11/11,1.194
2013/11/12,1.215
2013/11/13,1.235
2013/11/14,1.256
2013/11/15,1.278
2013/11/16,1.301
2013/11/17,1.324
2013/11/18,1.347
2013/11/19,1.373
2013/11/20,1.397
2013/11/21,1.419
2013/11/22,1.474
2013/11/23,1.51
2013/11/24,1.543
2013/11/25,1.573
2013/11/26,1.6
2013/11/27,1.621
2013/11/28,1.644
2013/11/29,1.661
2013/11/30,1.673
2013/12/01,1.685
2013/12/02,1.695
2013/12/03,1.705
2013/12/04,1.713
2013/12/05,1.719
2013/12/06,1.727
2013/12/07,1.735
2013/12/08,1.738
2013/12/09,1.74
2013/12/10,1.747
2013/12/11,1.756
2013/12/12,1.765
2013/12/13,1.774
2013/12/14,1.778
2013/12/15,1.779
2013/12/16,1.778
2013/12/17,1.774
2013/12/18,1.773
2013/12/19,1.77
2013/12/20,1.765
2013/12/21,1.751
2013/12/22,1.736
2013/12/23,1.717
2013/12/24,1.696
2013/12/25,1.669
2013/12/26,1.641
2013/12/27,1.611
2013/12/28,1.581
2013/12/29,1.55
2013/12/30,1.519
2013/12/31,1.493
2014/01/01,1.473
2014/01/02,1.452
2014/01/03,1.43
2014/01/04,1.406
2014/01/05,1.38
2014/01/06,1.353
