Date,difficulty90mom
2011/03/01,47511
2011/03/02,47511
2011/03/03,47511
2011/03/04,47511
2011/03/05,47511
2011/03/06,47511
2011/03/07,47511
2011/03/08,47511
2011/03/09,54444
2011/03/10,63941
2011/03/11,63941
2011/03/12,63941
2011/03/13,63941
2011/03/14,63941
2011/03/15,63941
2011/03/16,63941
2011/03/17,63941
2011/03/18,63941
2011/03/19,63941
2011/03/20,63941
2011/03/21,63586
2011/03/22,61708
2011/03/23,61708
2011/03/24,61708
2011/03/25,55119
2011/03/26,54494
2011/03/27,54494
2011/03/28,54494
2011/03/29,54494
2011/03/30,54494
2011/03/31,54494
2011/04/01,54494
2011/04/02,54494
2011/04/03,53068
2011/04/04,52670
2011/04/05,53635
2011/04/06,66038
2011/04/07,66038
2011/04/08,66038
2011/04/09,66038
2011/04/10,66038
2011/04/11,66038
2011/04/12,66038
2011/04/13,66038
2011/04/14,66038
2011/04/15,65143
2011/04/16,63908
2011/04/17,63908
2011/04/18,71004
2011/04/19,73910
2011/04/20,73910
2011/04/21,73910
2011/04/22,73910
2011/04/23,73910
2011/04/24,73910
2011/04/25,73910
2011/04/26,73910
2011/04/27,71810
2011/04/28,70335
2011/04/29,70335
2011/04/30,85641
2011/05/01,87658
2011/05/02,87658
2011/05/03,87658
2011/05/04,87658
2011/05/05,87658
2011/05/06,87658
2011/05/07,87658
2011/05/08,87658
2011/05/09,90462
2011/05/10,131419
2011/05/11,131419
2011/05/12,131419
2011/05/13,131419
2011/05/14,131419
2011/05/15,131419
2011/05/16,131419
2011/05/17,131419
2011/05/18,136536
2011/05/19,210021
2011/05/20,207653
2011/05/21,207653
2011/05/22,207653
2011/05/23,207653
2011/05/24,207653
2011/05/25,207653
2011/05/26,241165
2011/05/27,398417
2011/05/28,390028
2011/05/29,379288
2011/05/30,379288
2011/05/31,379288
2011/06/01,379288
2011/06/02,379288
2011/06/03,379288
2011/06/04,379288
2011/06/05,379288
2011/06/06,428722
2011/06/07,504598
2011/06/08,491077
2011/06/09,491077
2011/06/10,491077
2011/06/11,491077
2011/06/12,491077
2011/06/13,491077
2011/06/14,491077
2011/06/15,612065
2011/06/16,800762
2011/06/17,800762
2011/06/18,800762
2011/06/19,800762
2011/06/20,800762
2011/06/21,800762
2011/06/22,800762
2011/06/23,807351
2011/06/24,998641
2011/06/25,1310215
2011/06/26,1310215
2011/06/27,1310215
2011/06/28,1310215
2011/06/29,1310215
2011/06/30,1310215
2011/07/01,1310215
2011/07/02,1310215
2011/07/03,1310215
2011/07/04,1309250
2011/07/05,1296847
2011/07/06,1323778
2011/07/07,1480682
2011/07/08,1480682
2011/07/09,1480682
2011/07/10,1480682
2011/07/11,1480682
2011/07/12,1480682
2011/07/13,1480682
2011/07/14,1480682
2011/07/15,1480682
2011/07/16,1480682
2011/07/17,1473586
2011/07/18,1470680
2011/07/19,1491391
2011/07/20,1598548
2011/07/21,1598548
2011/07/22,1598548
2011/07/23,1598548
2011/07/24,1598548
2011/07/25,1598548
2011/07/26,1598548
2011/07/27,1598548
2011/07/28,1598548
2011/07/29,1583242
2011/07/30,1581226
2011/07/31,1581226
2011/08/01,1697562
2011/08/02,1779117
2011/08/03,1779117
2011/08/04,1779117
2011/08/05,1779117
2011/08/06,1779117
2011/08/07,1773323
2011/08/08,1731370
2011/08/09,1731370
2011/08/10,1731370
2011/08/11,1731370
2011/08/12,1731370
2011/08/13,1731370
2011/08/14,1731370
2011/08/15,1730082
2011/08/16,1643167
2011/08/17,1561588
2011/08/18,1561588
2011/08/19,1561588
2011/08/20,1561588
2011/08/21,1561588
2011/08/22,1561588
2011/08/23,1561588
2011/08/24,1528076
2011/08/25,1370824
2011/08/26,1370824
2011/08/27,1370824
2011/08/28,1370824
2011/08/29,1370824
2011/08/30,1348253
2011/08/31,1342897
2011/09/01,1342897
2011/09/02,1342897
2011/09/03,1342897
2011/09/04,1293463
2011/09/05,1210505
2011/09/06,1210505
2011/09/07,1210505
2011/09/08,1210505
2011/09/09,1210505
2011/09/10,1210505
2011/09/11,1210505
2011/09/12,1210505
2011/09/13,1076926
2011/09/14,878471
2011/09/15,878471
2011/09/16,878471
2011/09/17,878471
2011/09/18,878471
2011/09/19,878471
2011/09/20,878471
2011/09/21,878471
2011/09/22,687806
2011/09/23,376233
2011/09/24,376233
2011/09/25,376233
2011/09/26,376233
2011/09/27,374245
2011/09/28,310142
2011/09/29,310142
2011/09/30,310142
2011/10/01,310142
2011/10/02,310142
2011/10/03,310142
2011/10/04,283211
2011/10/05,126306
2011/10/06,126306
2011/10/07,126306
2011/10/08,126306
2011/10/09,126306
2011/10/10,126306
2011/10/11,126306
2011/10/12,126306
2011/10/13,126306
2011/10/14,-83696
2011/10/15,-94833
2011/10/16,-94833
2011/10/17,-115544
2011/10/18,-222700
2011/10/19,-222700
2011/10/20,-222700
2011/10/21,-222700
2011/10/22,-222700
2011/10/23,-222700
2011/10/24,-222700
2011/10/25,-222700
2011/10/26,-222700
2011/10/27,-222700
2011/10/28,-222700
2011/10/29,-222700
2011/10/30,-339036
2011/10/31,-652991
2011/11/01,-685325
2011/11/02,-685325
2011/11/03,-685325
2011/11/04,-685325
2011/11/05,-685325
2011/11/06,-685325
2011/11/07,-685325
2011/11/08,-685325
2011/11/09,-685325
2011/11/10,-685325
2011/11/11,-685325
2011/11/12,-685325
2011/11/13,-684037
2011/11/14,-609676
2011/11/15,-613203
2011/11/16,-613203
2011/11/17,-613203
2011/11/18,-613203
2011/11/19,-613203
2011/11/20,-613203
2011/11/21,-613203
2011/11/22,-613203
2011/11/23,-613203
2011/11/24,-613203
2011/11/25,-613203
2011/11/26,-613203
2011/11/27,-613203
2011/11/28,-590632
2011/11/29,-628055
2011/11/30,-687059
2011/12/01,-687059
2011/12/02,-687059
2011/12/03,-687059
2011/12/04,-687059
2011/12/05,-687059
2011/12/06,-687059
2011/12/07,-687059
2011/12/08,-687059
2011/12/09,-687059
2011/12/10,-687059
2011/12/11,-687059
2011/12/12,-663832
2011/12/13,-600387
2011/12/14,-600387
2011/12/15,-600387
2011/12/16,-600387
2011/12/17,-600387
2011/12/18,-600387
2011/12/19,-600387
2011/12/20,-600387
2011/12/21,-600387
2011/12/22,-600387
2011/12/23,-600387
2011/12/24,-600387
2011/12/25,-600387
2011/12/26,-597239
2011/12/27,-529405
2011/12/28,-529405
2011/12/29,-529405
2011/12/30,-529405
2011/12/31,-529405
2012/01/01,-529405
2012/01/02,-529405
2012/01/03,-529405
2012/01/04,-529405
2012/01/05,-529405
2012/01/06,-529405
2012/01/07,-529405
2012/01/08,-510459
2012/01/09,-438577
2012/01/10,-438577
2012/01/11,-438577
2012/01/12,-228574
2012/01/13,-217438
2012/01/14,-217438
2012/01/15,-217438
2012/01/16,-217438
2012/01/17,-217438
2012/01/18,-217438
2012/01/19,-217438
2012/01/20,-217438
2012/01/21,-217438
2012/01/22,-169264
2012/01/23,-160467
2012/01/24,-160467
2012/01/25,-160467
2012/01/26,-160467
2012/01/27,-160467
2012/01/28,-160467
2012/01/29,71933
2012/01/30,104266
2012/01/31,104266
2012/02/01,104266
2012/02/02,104266
2012/02/03,104266
2012/02/04,142745
2012/02/05,176186
2012/02/06,176186
2012/02/07,176186
2012/02/08,176186
2012/02/09,176186
2012/02/10,176186
2012/02/11,176186
2012/02/12,183623
2012/02/13,187150
2012/02/14,187150
2012/02/15,187150
2012/02/16,187150
2012/02/17,187150
2012/02/18,185213
2012/02/19,183805
2012/02/20,183805
2012/02/21,183805
2012/02/22,183805
2012/02/23,183805
2012/02/24,183805
2012/02/25,183805
2012/02/26,183805
2012/02/27,226582
2012/02/28,285587
2012/02/29,285587
2012/03/01,285587
2012/03/02,354930
2012/03/03,406263
2012/03/04,406263
2012/03/05,406263
2012/03/06,406263
2012/03/07,406263
2012/03/08,406263
2012/03/09,406263
2012/03/10,406263
2012/03/11,395627
2012/03/12,341940
2012/03/13,341940
2012/03/14,341940
2012/03/15,341940
2012/03/16,342860
2012/03/17,343256
2012/03/18,343256
2012/03/19,343256
2012/03/20,343256
2012/03/21,343256
2012/03/22,343256
2012/03/23,343256
2012/03/24,343256
2012/03/25,342095
2012/03/26,338365
2012/03/27,338365
2012/03/28,338365
2012/03/29,433877
2012/03/30,466624
2012/03/31,466624
2012/04/01,466624
2012/04/02,466624
2012/04/03,466624
2012/04/04,466624
2012/04/05,466624
2012/04/06,466624
2012/04/07,447678
2012/04/08,375796
2012/04/09,375796
2012/04/10,375796
2012/04/11,375796
2012/04/12,362774
2012/04/13,327156
2012/04/14,327156
2012/04/15,327156
2012/04/16,327156
2012/04/17,327156
2012/04/18,327156
2012/04/19,327156
2012/04/20,327156
2012/04/21,278982
2012/04/22,270185
2012/04/23,270185
2012/04/24,270185
2012/04/25,270185
2012/04/26,270185
2012/04/27,220375
2012/04/28,200861
2012/04/29,200861
2012/04/30,200861
2012/05/01,200861
2012/05/02,200861
2012/05/03,200861
2012/05/04,162382
2012/05/05,128942
2012/05/06,128942
2012/05/07,128942
2012/05/08,128942
2012/05/09,226367
2012/05/10,353560
2012/05/11,353560
2012/05/12,353560
2012/05/13,353560
2012/05/14,353560
2012/05/15,353560
2012/05/16,353560
2012/05/17,353560
2012/05/18,355497
2012/05/19,356905
2012/05/20,356905
2012/05/21,356905
2012/05/22,356905
2012/05/23,356905
2012/05/24,322793
2012/05/25,214773
2012/05/26,214773
2012/05/27,214773
2012/05/28,214773
2012/05/29,214773
2012/05/30,214773
2012/05/31,145429
2012/06/01,94096
2012/06/02,94096
2012/06/03,94096
2012/06/04,94096
2012/06/05,94096
2012/06/06,94096
2012/06/07,92278
2012/06/08,86199
2012/06/09,86199
2012/06/10,86199
2012/06/11,86199
2012/06/12,86199
2012/06/13,86199
2012/06/14,85279
2012/06/15,84883
2012/06/16,84883
2012/06/17,84883
2012/06/18,84883
2012/06/19,84883
2012/06/20,126417
2012/06/21,228272
2012/06/22,228272
2012/06/23,228272
2012/06/24,228272
2012/06/25,228272
2012/06/26,228272
2012/06/27,132760
2012/06/28,100013
2012/06/29,100013
2012/06/30,100013
2012/07/01,100013
2012/07/02,100013
2012/07/03,100013
2012/07/04,113287
2012/07/05,124901
2012/07/06,124901
2012/07/07,124901
2012/07/08,124901
2012/07/09,124901
2012/07/10,124901
2012/07/11,137923
2012/07/12,173541
2012/07/13,173541
2012/07/14,173541
2012/07/15,173541
2012/07/16,173541
2012/07/17,216976
2012/07/18,288478
2012/07/19,288478
2012/07/20,288478
2012/07/21,288478
2012/07/22,288478
2012/07/23,288478
2012/07/24,288478
2012/07/25,288478
2012/07/26,338288
2012/07/27,357802
2012/07/28,357802
2012/07/29,357802
2012/07/30,441974
2012/07/31,528081
2012/08/01,528081
2012/08/02,528081
2012/08/03,528081
2012/08/04,528081
2012/08/05,528081
2012/08/06,528081
2012/08/07,430657
2012/08/08,303464
2012/08/09,303464
2012/08/10,303464
2012/08/11,303464
2012/08/12,381046
2012/08/13,457658
2012/08/14,457658
2012/08/15,457658
2012/08/16,457658
2012/08/17,457658
2012/08/18,457658
2012/08/19,457658
2012/08/20,457658
2012/08/21,457658
2012/08/22,491770
2012/08/23,599791
2012/08/24,599791
2012/08/25,829658
2012/08/26,849568
2012/08/27,849568
2012/08/28,849568
2012/08/29,849568
2012/08/30,849568
2012/08/31,849568
2012/09/01,849568
2012/09/02,849568
2012/09/03,849568
2012/09/04,849568
2012/09/05,851386
2012/09/06,907849
2012/09/07,1110870
2012/09/08,1110870
2012/09/09,1110870
2012/09/10,1110870
2012/09/11,1110870
2012/09/12,1110870
2012/09/13,1110870
2012/09/14,1110870
2012/09/15,1110870
2012/09/16,1110870
2012/09/17,1110870
2012/09/18,1069337
2012/09/19,983164
2012/09/20,1137574
2012/09/21,1137574
2012/09/22,1137574
2012/09/23,1137574
2012/09/24,1137574
2012/09/25,1137574
2012/09/26,1137574
2012/09/27,1137574
2012/09/28,1137574
2012/09/29,1137574
2012/09/30,1137574
2012/10/01,1137574
2012/10/02,1124300
2012/10/03,1285986
2012/10/04,1303173
2012/10/05,1303173
2012/10/06,1303173
2012/10/07,1303173
2012/10/08,1303173
2012/10/09,1303173
2012/10/10,1303173
2012/10/11,1303173
2012/10/12,1303173
2012/10/13,1303173
2012/10/14,1303173
2012/10/15,1259738
2012/10/16,1189035
2012/10/17,1205930
2012/10/18,1205930
2012/10/19,1205930
2012/10/20,1205930
2012/10/21,1205930
2012/10/22,1205930
2012/10/23,1205930
2012/10/24,1205930
2012/10/25,1205930
2012/10/26,1205930
2012/10/27,1205930
2012/10/28,1121758
2012/10/29,1035651
2012/10/30,1267685
2012/10/31,1267685
2012/11/01,1267685
2012/11/02,1267685
2012/11/03,1267685
2012/11/04,1267685
2012/11/05,1267685
2012/11/06,1267685
2012/11/07,1267685
2012/11/08,1267685
2012/11/09,1267685
2012/11/10,1190103
2012/11/11,1113490
2012/11/12,1130569
2012/11/13,1177901
2012/11/14,1177901
2012/11/15,1177901
2012/11/16,1177901
2012/11/17,1177901
2012/11/18,1177901
2012/11/19,1177901
2012/11/20,1177901
2012/11/21,1177901
2012/11/22,1177901
2012/11/23,948034
2012/11/24,928125
2012/11/25,928125
2012/11/26,961632
2012/11/27,998266
2012/11/28,998266
2012/11/29,998266
2012/11/30,998266
2012/12/01,998266
2012/12/02,998266
2012/12/03,998266
2012/12/04,998266
2012/12/05,947882
2012/12/06,744861
2012/12/07,744861
2012/12/08,744861
2012/12/09,744861
2012/12/10,728520
2012/12/11,676134
2012/12/12,676134
2012/12/13,676134
2012/12/14,676134
2012/12/15,676134
2012/12/16,676134
2012/12/17,676134
2012/12/18,660452
2012/12/19,506041
2012/12/20,506041
2012/12/21,506041
2012/12/22,506041
2012/12/23,506041
2012/12/24,506041
2012/12/25,506041
2012/12/26,318377
2012/12/27,115496
2012/12/28,115496
2012/12/29,115496
2012/12/30,115496
2012/12/31,115496
2013/01/01,-57804
2013/01/02,-74991
2013/01/03,-74991
2013/01/04,-74991
2013/01/05,-74991
2013/01/06,-74991
2013/01/07,-74991
2013/01/08,63010
2013/01/09,194922
2013/01/10,194922
2013/01/11,194922
2013/01/12,194922
2013/01/13,194922
2013/01/14,194123
2013/01/15,177228
2013/01/16,177228
2013/01/17,177228
2013/01/18,177228
2013/01/19,177228
2013/01/20,177228
2013/01/21,177228
2013/01/22,177228
2013/01/23,114834
2013/01/24,-103546
2013/01/25,-103546
2013/01/26,-103546
2013/01/27,-103546
2013/01/28,-335581
2013/01/29,-335581
2013/01/30,-335581
2013/01/31,-335581
2013/02/01,-335581
2013/02/02,-335581
2013/02/03,-335581
2013/02/04,-335581
2013/02/05,-188664
2013/02/06,-28892
2013/02/07,-28892
2013/02/08,-28892
2013/02/09,-28892
2013/02/10,-45970
2013/02/11,-93303
2013/02/12,-93303
2013/02/13,-93303
2013/02/14,-93303
2013/02/15,-93303
2013/02/16,-93303
2013/02/17,-93303
2013/02/18,270582
2013/02/19,282244
2013/02/20,282244
2013/02/21,282244
2013/02/22,282244
2013/02/23,282244
2013/02/24,248737
2013/02/25,212103
2013/02/26,212103
2013/02/27,212103
2013/02/28,212103
2013/03/01,405467
2013/03/02,928967
2013/03/03,928967
2013/03/04,928967
2013/03/05,928967
2013/03/06,928967
2013/03/07,928967
2013/03/08,928967
2013/03/09,928967
2013/03/10,945308
2013/03/11,997694
2013/03/12,997694
2013/03/13,997694
2013/03/14,1295206
2013/03/15,1477465
2013/03/16,1477465
2013/03/17,1477465
2013/03/18,1477465
2013/03/19,1477465
2013/03/20,1477465
2013/03/21,1477465
2013/03/22,1477465
2013/03/23,1477465
2013/03/24,2210870
2013/03/25,3325644
2013/03/26,3513309
2013/03/27,3716190
2013/03/28,3716190
2013/03/29,3716190
2013/03/30,3716190
2013/03/31,3716190
2013/04/01,3716190
2013/04/02,3716190
2013/04/03,3716190
2013/04/04,3716190
2013/04/05,4025422
2013/04/06,4693363
2013/04/07,4693363
2013/04/08,4555363
2013/04/09,4423450
2013/04/10,4423450
2013/04/11,4423450
2013/04/12,4423450
2013/04/13,4423450
2013/04/14,4423450
2013/04/15,4423450
2013/04/16,4423450
2013/04/17,4788726
2013/04/18,5724746
2013/04/19,5724746
2013/04/20,5724746
2013/04/21,5724746
2013/04/22,5724746
2013/04/23,5787141
2013/04/24,6005521
2013/04/25,6005521
2013/04/26,6005521
2013/04/27,6005521
2013/04/28,6005521
2013/04/29,6005521
2013/04/30,6885639
2013/05/01,7107518
2013/05/02,7107518
2013/05/03,7107518
2013/05/04,7107518
2013/05/05,7107518
2013/05/06,6960601
2013/05/07,6800828
2013/05/08,6800828
2013/05/09,6800828
2013/05/10,6800828
2013/05/11,6800828
2013/05/12,7025666
2013/05/13,7911793
2013/05/14,7911793
2013/05/15,7911793
2013/05/16,7911793
2013/05/17,7911793
2013/05/18,7911793
2013/05/19,7547909
2013/05/20,7536246
2013/05/21,7536246
2013/05/22,7536246
2013/05/23,7536246
2013/05/24,7536246
2013/05/25,7799742
2013/05/26,8502400
2013/05/27,8502400
2013/05/28,8502400
2013/05/29,8502400
2013/05/30,8309035
2013/05/31,7785536
2013/06/01,7785536
2013/06/02,7785536
2013/06/03,7785536
2013/06/04,7785536
2013/06/05,9098881
2013/06/06,11237757
2013/06/07,11237757
2013/06/08,11237757
2013/06/09,11237757
2013/06/10,11237757
2013/06/11,11237757
2013/06/12,10940245
2013/06/13,10757986
2013/06/14,10757986
2013/06/15,10757986
2013/06/16,11101075
2013/06/17,14491611
2013/06/18,14491611
2013/06/19,14491611
2013/06/20,14491611
2013/06/21,14491611
2013/06/22,13758207
2013/06/23,12643432
2013/06/24,12643432
2013/06/25,12643432
2013/06/26,12643432
2013/06/27,12643432
2013/06/28,12643432
2013/06/29,13482018
2013/06/30,14639503
2013/07/01,14639503
2013/07/02,14639503
2013/07/03,14639503
2013/07/04,14330271
2013/07/05,13662329
2013/07/06,13662329
2013/07/07,13662329
2013/07/08,13662329
2013/07/09,13662329
2013/07/10,13662329
2013/07/11,18434387
2013/07/12,18489876
2013/07/13,18489876
2013/07/14,18489876
2013/07/15,18489876
2013/07/16,18124600
2013/07/17,17188580
2013/07/18,17188580
2013/07/19,17188580
2013/07/20,17188580
2013/07/21,17188580
2013/07/22,18207397
2013/07/23,22282665
2013/07/24,22282665
2013/07/25,22282665
2013/07/26,22282665
2013/07/27,22282665
2013/07/28,22282665
2013/07/29,21402546
2013/07/30,21180668
2013/07/31,21180668
2013/08/01,21180668
2013/08/02,21180668
2013/08/03,24068106
2013/08/04,27316473
2013/08/05,27316473
2013/08/06,27316473
2013/08/07,27316473
2013/08/08,27316473
2013/08/09,27316473
2013/08/10,27091635
2013/08/11,26205509
2013/08/12,26205509
2013/08/13,28625071
2013/08/14,39623082
2013/08/15,39623082
2013/08/16,39623082
2013/08/17,39623082
2013/08/18,39623082
2013/08/19,39623082
2013/08/20,39623082
2013/08/21,39623082
2013/08/22,39623082
2013/08/23,39359585
2013/08/24,43963386
2013/08/25,53596648
2013/08/26,53596648
2013/08/27,53596648
2013/08/28,53596648
2013/08/29,53596648
2013/08/30,53596648
2013/08/31,53596648
2013/09/01,53596648
2013/09/02,53596648
2013/09/03,52283304
2013/09/04,66129113
2013/09/05,71327385
2013/09/06,71327385
2013/09/07,71327385
2013/09/08,71327385
2013/09/09,71327385
2013/09/10,71327385
2013/09/11,71327385
2013/09/12,71327385
2013/09/13,71327385
2013/09/14,71220034
2013/09/15,93289290
2013/09/16,93289290
2013/09/17,93289290
2013/09/18,93289290
2013/09/19,93289290
2013/09/20,93289290
2013/09/21,93289290
2013/09/22,93289290
2013/09/23,93289290
2013/09/24,93289290
2013/09/25,106465498
2013/09/26,129479942
2013/09/27,128641356
2013/09/28,127483871
2013/09/29,127483871
2013/09/30,127483871
2013/10/01,127483871
2013/10/02,127483871
2013/10/03,127483871
2013/10/04,127483871
2013/10/05,127483871
2013/10/06,142793835
2013/10/07,167945920
2013/10/08,167945920
2013/10/09,163173863
2013/10/10,163118374
2013/10/11,163118374
2013/10/12,163118374
2013/10/13,163118374
2013/10/14,163118374
2013/10/15,163118374
2013/10/16,193751231
2013/10/17,241568374
2013/10/18,241568374
2013/10/19,241568374
2013/10/20,240549557
2013/10/21,236474289
2013/10/22,236474289
2013/10/23,236474289
2013/10/24,236474289
2013/10/25,236474289
2013/10/26,342072179
2013/10/27,359671827
2013/10/28,359671827
2013/10/29,359671827
2013/10/30,359671827
2013/10/31,359671827
2013/11/01,356784389
2013/11/02,353536022
2013/11/03,353536022
2013/11/04,353536022
2013/11/05,374915501
2013/11/06,473536972
2013/11/07,473536972
2013/11/08,473536972
2013/11/09,473536972
2013/11/10,473536972
2013/11/11,471117410
2013/11/12,460119399
2013/11/13,460119399
2013/11/14,460119399
2013/11/15,460119399
2013/11/16,460119399
2013/11/17,491910671
2013/11/18,558672341
2013/11/19,558672341
2013/11/20,558672341
2013/11/21,558672341
2013/11/22,553365883
2013/11/23,543732620
2013/11/24,543732620
2013/11/25,543732620
2013/11/26,543732620
2013/11/27,543732620
2013/11/28,543732620
2013/11/29,568638553
2013/11/30,641658223
2013/12/01,641658223
2013/12/02,641658223
2013/12/03,625673537
2013/12/04,620475265
2013/12/05,620475265
2013/12/06,620475265
2013/12/07,620475265
2013/12/08,620475265
2013/12/09,620475265
2013/12/10,688502701
2013/12/11,821417845
2013/12/12,821417845
2013/12/13,821182106
2013/12/14,795722314
2013/12/15,795722314
2013/12/16,795722314
2013/12/17,795722314
2013/12/18,795722314
2013/12/19,795722314
2013/12/20,795722314
2013/12/21,954863924
2013/12/22,1068294647
2013/12/23,1068294647
2013/12/24,1055118439
2013/12/25,1032103995
2013/12/26,1032103995
2013/12/27,1032103995
2013/12/28,1032103995
2013/12/29,1032103995
2013/12/30,1032103995
2013/12/31,1032103995
2014/01/01,1032103995
2014/01/02,1257252439
2014/01/03,1269662195
2014/01/04,1254352231
2014/01/05,1229200146
2014/01/06,1229200146
2014/01/07,1229200146
2014/01/08,1229200146
2014/01/09,1229200146
2014/01/10,1229200146
2014/01/11,1229200146
2014/01/12,1229200146
2014/01/13,1540983039
2014/01/14,1569632845
2014/01/15,1521815702
2014/01/16,1521815702
2014/01/17,1521815702
2014/01/18,1521815702
2014/01/19,1521815702
2014/01/20,1521815702
2014/01/21,1521815702
2014/01/22,1521815702
2014/01/23,1521815702
2014/01/24,1568098051
2014/01/25,1802919083
2014/01/26,1802919083
2014/01/27,1802919083
2014/01/28,1802919083
2014/01/29,1802919083
2014/01/30,1802919083
2014/01/31,1802919083
2014/02/01,1802919083
2014/02/02,1802919083
2014/02/03,1781539603
2014/02/04,1682918132
2014/02/05,1957775935
2014/02/06,2110474715
2014/02/07,2110474715
2014/02/08,2110474715
2014/02/09,2110474715
2014/02/10,2110474715
2014/02/11,2110474715
2014/02/12,2110474715
2014/02/13,2110474715
2014/02/14,2110474715
2014/02/15,2078683443
2014/02/16,2011921773
2014/02/17,2513533479
2014/02/18,2520090495
2014/02/19,2520090495
2014/02/20,2520090495
2014/02/21,2520090495
2014/02/22,2520090495
2014/02/23,2520090495
2014/02/24,2520090495
