Date,transactions14roc
2010/10/13,-76.819
2010/10/14,-26.027
2010/10/15,-64.884
2010/10/16,-54.364
2010/10/17,-26.667
2010/10/18,29.921
2010/10/19,172.653
2010/10/20,90.254
2010/10/21,103.333
2010/10/22,114.354
2010/10/23,40.741
2010/10/24,87.568
2010/10/25,13.115
2010/10/26,40.609
2010/10/27,88.83
2010/10/28,64.815
2010/10/29,61.589
2010/10/30,-4.918
2010/10/31,-31.551
2010/11/01,-47.273
2010/11/02,-83.533
2010/11/03,-65.033
2010/11/04,-61.475
2010/11/05,-50.223
2010/11/06,-48.538
2010/11/07,-39.481
2010/11/08,15.942
2010/11/09,-30.686
2010/11/10,-45.352
2010/11/11,-34.082
2010/11/12,-52.049
2010/11/13,-31.034
2010/11/14,25
2010/11/15,2584
2010/11/16,7998
2010/11/17,19.745
2010/11/18,777.305
2010/11/19,4152
2010/11/20,5363
2010/11/21,4616
2010/11/22,-25
2010/11/23,4.687
2010/11/24,1838
2010/11/25,2628
2010/11/26,857.265
2010/11/27,120.833
2010/11/28,76.25
2010/11/29,-94.755
2010/11/30,-97.171
2010/12/01,72.34
2010/12/02,-78.011
2010/12/03,-97.943
2010/12/04,-98.034
2010/12/05,-98.031
2010/12/06,24.444
2010/12/07,66.169
2010/12/08,-92.418
2010/12/09,-94.523
2010/12/10,-79.821
2010/12/11,41.509
2010/12/12,67.376
2010/12/13,106.122
2010/12/14,91.27
2010/12/15,37.654
2010/12/16,31.618
2010/12/17,51.795
2010/12/18,78.836
2010/12/19,88.205
2010/12/20,245.089
2010/12/21,29.94
2010/12/22,76.14
2010/12/23,42.205
2010/12/24,69.469
2010/12/25,24.267
2010/12/26,-6.992
2010/12/27,-28.713
2010/12/28,2.075
2010/12/29,-21.973
2010/12/30,18.436
2010/12/31,32.77
2011/01/01,41.42
2011/01/02,7.357
2011/01/03,25.744
2011/01/04,93.088
2011/01/05,130.279
2011/01/06,47.861
2011/01/07,123.499
2011/01/08,171.674
2011/01/09,141.458
2011/01/10,219.444
2011/01/11,141.87
2011/01/12,185.92
2011/01/13,154.245
2011/01/14,175.064
2011/01/15,68.41
2011/01/16,92.132
2011/01/17,-33.23
2011/01/18,-19.212
2011/01/19,-35.294
2011/01/20,33.454
2011/01/21,15.888
2011/01/22,-0.711
2011/01/23,-14.057
2011/01/24,-1.652
2011/01/25,-38.403
2011/01/26,-17.085
2011/01/27,-36.827
2011/01/28,-14.616
2011/01/29,47.329
2011/01/30,221.797
2011/01/31,88.444
2011/02/01,25.406
2011/02/02,-1.337
2011/02/03,-14.77
2011/02/04,-23.387
2011/02/05,-48.051
2011/02/06,-19.649
2011/02/07,-39.08
2011/02/08,-7.503
2011/02/09,25.455
2011/02/10,171.366
2011/02/11,134.995
2011/02/12,44.688
2011/02/13,-33.333
2011/02/14,47.997
2011/02/15,135.453
2011/02/16,151.762
2011/02/17,220.986
2011/02/18,142.632
2011/02/19,117.764
2011/02/20,137.842
2011/02/21,157.765
2011/02/22,192.773
2011/02/23,95.169
2011/02/24,2.922
2011/02/25,-15.399
2011/02/26,-2.331
2011/02/27,24.692
2011/02/28,-13.26
2011/03/01,30.015
2011/03/02,-0.915
2011/03/03,49.48
2011/03/04,-4.501
2011/03/05,24.543
2011/03/06,0.919
2011/03/07,-3.435
2011/03/08,13.501
2011/03/09,-17.129
2011/03/10,-18.454
2011/03/11,-4.414
2011/03/12,68.019
2011/03/13,28.099
2011/03/14,61.21
2011/03/15,5.502
2011/03/16,65.508
2011/03/17,6.892
2011/03/18,27.825
2011/03/19,73.574
2011/03/20,124.189
2011/03/21,232.77
2011/03/22,-5.948
2011/03/23,163.62
2011/03/24,29.723
2011/03/25,4.105
2011/03/26,13.53
2011/03/27,-10.563
2011/03/28,9.166
2011/03/29,-6.82
2011/03/30,-47.489
2011/03/31,-41.29
2011/04/01,-37.672
2011/04/02,-48.211
2011/04/03,-58.619
2011/04/04,-62.66
2011/04/05,-9.155
2011/04/06,-61.115
2011/04/07,-23.956
2011/04/08,-12.322
2011/04/09,-50.673
2011/04/10,-32.284
2011/04/11,-35.577
2011/04/12,-25.088
2011/04/13,36.062
2011/04/14,43.664
2011/04/15,34.141
2011/04/16,24.435
2011/04/17,27.423
2011/04/18,35.476
2011/04/19,78.909
2011/04/20,64.627
2011/04/21,15.556
2011/04/22,19.988
2011/04/23,35.574
2011/04/24,34.373
2011/04/25,34.831
2011/04/26,70.324
2011/04/27,101.975
2011/04/28,5.513
2011/04/29,77.152
2011/04/30,116.254
2011/05/01,81.512
2011/05/02,0.381
2011/05/03,-20.47
2011/05/04,-7.858
2011/05/05,83.541
2011/05/06,59.917
2011/05/07,71.796
2011/05/08,26.907
2011/05/09,36.542
2011/05/10,-8.957
2011/05/11,-34.069
2011/05/12,11.181
2011/05/13,15.687
2011/05/14,-2.614
2011/05/15,-5.836
2011/05/16,41.546
2011/05/17,53.596
2011/05/18,103.342
2011/05/19,38.428
2011/05/20,48.926
2011/05/21,29.159
2011/05/22,87.757
2011/05/23,66.585
2011/05/24,87.534
2011/05/25,105.278
2011/05/26,108.991
2011/05/27,21.493
2011/05/28,16.443
2011/05/29,28.817
2011/05/30,26.353
2011/05/31,40.551
2011/06/01,20.008
2011/06/02,54.63
2011/06/03,80.087
2011/06/04,81.008
2011/06/05,66.68
2011/06/06,73.475
2011/06/07,58.678
2011/06/08,95.429
2011/06/09,79.194
2011/06/10,135.723
2011/06/11,119.123
2011/06/12,166.936
2011/06/13,112.599
2011/06/14,135.261
2011/06/15,94.049
2011/06/16,80.91
2011/06/17,34.846
2011/06/18,32.363
2011/06/19,34.172
2011/06/20,16.061
2011/06/21,7.009
2011/06/22,-3.19
2011/06/23,-14.857
2011/06/24,-3.078
2011/06/25,-10.287
2011/06/26,-19.423
2011/06/27,5.109
2011/06/28,-24.096
2011/06/29,-20.25
2011/06/30,-24.837
2011/07/01,-6.121
2011/07/02,-30.943
2011/07/03,-27.114
2011/07/04,-14.166
2011/07/05,-6.613
2011/07/06,-7.967
2011/07/07,-11.093
2011/07/08,-21.885
2011/07/09,-19.351
2011/07/10,-16.074
2011/07/11,-10.499
2011/07/12,-24.178
2011/07/13,-8.423
2011/07/14,-9.243
2011/07/15,-24.871
2011/07/16,11.084
2011/07/17,0.122
2011/07/18,-6.657
2011/07/19,2.459
2011/07/20,-15.904
2011/07/21,-11.471
2011/07/22,5.704
2011/07/23,-5.622
2011/07/24,-2.447
2011/07/25,-10.091
2011/07/26,2.348
2011/07/27,-13.119
2011/07/28,-7.093
2011/07/29,-8.742
2011/07/30,-30.531
2011/07/31,-3.472
2011/08/01,-8.812
2011/08/02,-4.202
2011/08/03,-13.014
2011/08/04,2.085
2011/08/05,-18.326
2011/08/06,-7.663
2011/08/07,-18.242
2011/08/08,-23.487
2011/08/09,10.727
2011/08/10,4.629
2011/08/11,-6.341
2011/08/12,-1.636
2011/08/13,19.993
2011/08/14,-7.383
2011/08/15,2.74
2011/08/16,9.581
2011/08/17,0.079
2011/08/18,-11.091
2011/08/19,3.643
2011/08/20,4.872
2011/08/21,14.019
2011/08/22,7.222
2011/08/23,-21.503
2011/08/24,-11.609
2011/08/25,-4.733
2011/08/26,3.412
2011/08/27,-14.158
2011/08/28,-25.426
2011/08/29,-3.564
2011/08/30,-19.33
2011/08/31,-5.919
2011/09/01,-2.709
2011/09/02,-8.192
2011/09/03,-17.886
2011/09/04,-5.102
2011/09/05,-9.979
2011/09/06,7.821
2011/09/07,-3.857
2011/09/08,-10.386
2011/09/09,-0.715
2011/09/10,-6.075
2011/09/11,15.439
2011/09/12,-19.03
2011/09/13,-16.728
2011/09/14,-15.174
2011/09/15,-10.687
2011/09/16,-11.354
2011/09/17,-7.958
2011/09/18,-18.192
2011/09/19,-5.187
2011/09/20,4.245
2011/09/21,8.398
2011/09/22,-5.92
2011/09/23,-14.22
2011/09/24,-4.454
2011/09/25,-11.602
2011/09/26,-14.545
2011/09/27,-6.414
2011/09/28,-3.039
2011/09/29,-13.517
2011/09/30,-5.698
2011/10/01,-1.673
2011/10/02,-15.683
2011/10/03,-2.298
2011/10/04,-28.832
2011/10/05,-25.365
2011/10/06,-3.455
2011/10/07,-10.638
2011/10/08,-5.644
2011/10/09,-4.566
2011/10/10,4.614
2011/10/11,-2.195
2011/10/12,-0.698
2011/10/13,-10.56
2011/10/14,3.987
2011/10/15,4.091
2011/10/16,-1.058
2011/10/17,-11.183
2011/10/18,-16.746
2011/10/19,-11.18
2011/10/20,-21.611
2011/10/21,-8.147
2011/10/22,-5.054
2011/10/23,3.189
2011/10/24,0.833
2011/10/25,-12.678
2011/10/26,-11.563
2011/10/27,-6.343
2011/10/28,-16.058
2011/10/29,0.698
2011/10/30,0.144
2011/10/31,-10.807
2011/11/01,18.638
2011/11/02,16.81
2011/11/03,35.157
2011/11/04,25.723
2011/11/05,15.271
2011/11/06,-11.091
2011/11/07,-7.629
2011/11/08,14.675
2011/11/09,21.959
2011/11/10,39.83
2011/11/11,-0.778
2011/11/12,-9.101
2011/11/13,7.414
2011/11/14,14.136
2011/11/15,5.58
2011/11/16,1.302
2011/11/17,-21.345
2011/11/18,-21.226
2011/11/19,-20.425
2011/11/20,1.881
2011/11/21,-13.274
2011/11/22,-8.452
2011/11/23,-13.091
2011/11/24,-23.359
2011/11/25,7.579
2011/11/26,-7.063
2011/11/27,-5.411
2011/11/28,0.659
2011/11/29,5.639
2011/11/30,13.225
2011/12/01,28.008
2011/12/02,22.558
2011/12/03,19.083
2011/12/04,5.359
2011/12/05,30.675
2011/12/06,45.898
2011/12/07,9.755
2011/12/08,15.311
2011/12/09,1.682
2011/12/10,19.473
2011/12/11,3.275
2011/12/12,-18.404
2011/12/13,-15.966
2011/12/14,-17.267
2011/12/15,-23.209
2011/12/16,-18.244
2011/12/17,-11.608
2011/12/18,-14.498
2011/12/19,-6.481
2011/12/20,-21.084
2011/12/21,-9.488
2011/12/22,0.972
2011/12/23,1.82
2011/12/24,-18.45
2011/12/25,0.059
2011/12/26,15.396
2011/12/27,-3.944
2011/12/28,-12.529
2011/12/29,7.092
2011/12/30,-2.715
2011/12/31,2.953
2012/01/01,8.021
2012/01/02,-7.493
2012/01/03,-8.878
2012/01/04,2.837
2012/01/05,19.891
2012/01/06,16.841
2012/01/07,26.767
2012/01/08,22.085
2012/01/09,8.858
2012/01/10,29.017
2012/01/11,44.19
2012/01/12,28.912
2012/01/13,36.627
2012/01/14,33.514
2012/01/15,27.331
2012/01/16,29.283
2012/01/17,17.474
2012/01/18,16.786
2012/01/19,-1.387
2012/01/20,2.503
2012/01/21,8.408
2012/01/22,-16.856
2012/01/23,-0.303
2012/01/24,9.073
2012/01/25,11.838
2012/01/26,-1.238
2012/01/27,-7.619
2012/01/28,-13.399
2012/01/29,1.393
2012/01/30,-12.031
2012/01/31,2.729
2012/02/01,-2.424
2012/02/02,3.747
2012/02/03,3.873
2012/02/04,14.157
2012/02/05,27.809
2012/02/06,1.012
2012/02/07,-3.563
2012/02/08,-11.954
2012/02/09,13.669
2012/02/10,34.248
2012/02/11,30.598
2012/02/12,9.794
2012/02/13,31.333
2012/02/14,38.022
2012/02/15,44.679
2012/02/16,34.176
2012/02/17,-3.86
2012/02/18,-10.381
2012/02/19,-12.545
2012/02/20,3.489
2012/02/21,-8.495
2012/02/22,2.268
2012/02/23,6.877
2012/02/24,-18.478
2012/02/25,-18.435
2012/02/26,-17.477
2012/02/27,-16.219
2012/02/28,-29.794
2012/02/29,-28.936
2012/03/01,-29.141
2012/03/02,13.356
2012/03/03,-20.032
2012/03/04,11.276
2012/03/05,10.244
2012/03/06,-0.954
2012/03/07,-7.875
2012/03/08,-17.418
2012/03/09,-6.592
2012/03/10,-15.242
2012/03/11,-10.263
2012/03/12,-9.208
2012/03/13,10.206
2012/03/14,3.333
2012/03/15,-7.462
2012/03/16,-9.706
2012/03/17,32.164
2012/03/18,-8.909
2012/03/19,-4.756
2012/03/20,7.11
2012/03/21,5.57
2012/03/22,-0.802
2012/03/23,-4.799
2012/03/24,18.943
2012/03/25,18.982
2012/03/26,8.251
2012/03/27,-10.021
2012/03/28,4.898
2012/03/29,19.698
2012/03/30,-1.592
2012/03/31,-10.2
2012/04/01,-7.79
2012/04/02,-2.351
2012/04/03,13.965
2012/04/04,2.397
2012/04/05,7.497
2012/04/06,8.839
2012/04/07,-3.877
2012/04/08,-4.789
2012/04/09,0.046
2012/04/10,27.819
2012/04/11,8.859
2012/04/12,10.655
2012/04/13,3.656
2012/04/14,30.986
2012/04/15,33.997
2012/04/16,32.583
2012/04/17,0.841
2012/04/18,20.611
2012/04/19,12.039
2012/04/20,23.892
2012/04/21,18.417
2012/04/22,7.788
2012/04/23,7.696
2012/04/24,-9.602
2012/04/25,-3.719
2012/04/26,21.818
2012/04/27,2.053
2012/04/28,-7.771
2012/04/29,3.937
2012/04/30,9.576
2012/05/01,30.874
2012/05/02,16.308
2012/05/03,78.807
2012/05/04,71.406
2012/05/05,82.077
2012/05/06,76.794
2012/05/07,159.392
2012/05/08,133.223
2012/05/09,129.865
2012/05/10,17.186
2012/05/11,167.96
2012/05/12,150.144
2012/05/13,93.338
2012/05/14,205.501
2012/05/15,120.213
2012/05/16,82.713
2012/05/17,21.481
2012/05/18,74.614
2012/05/19,174.764
2012/05/20,185.108
2012/05/21,74.133
2012/05/22,33.187
2012/05/23,59.857
2012/05/24,127.1
2012/05/25,52.648
2012/05/26,27.14
2012/05/27,80.092
2012/05/28,5.445
2012/05/29,34.314
2012/05/30,41.722
2012/05/31,24.116
2012/06/01,10.606
2012/06/02,-64.147
2012/06/03,6.788
2012/06/04,45.444
2012/06/05,89.245
2012/06/06,-42.187
2012/06/07,24.94
2012/06/08,-17.737
2012/06/09,42.106
2012/06/10,54.272
2012/06/11,8.892
2012/06/12,-39.08
2012/06/13,122.578
2012/06/14,195.962
2012/06/15,103.689
2012/06/16,241.187
2012/06/17,30.785
2012/06/18,-15.043
2012/06/19,-19.002
2012/06/20,103.377
2012/06/21,-19.411
2012/06/22,-1.385
2012/06/23,-32.665
2012/06/24,-45.109
2012/06/25,-11.83
2012/06/26,66.34
2012/06/27,-45.781
2012/06/28,-57.293
2012/06/29,-58.541
2012/06/30,-47.86
2012/07/01,-56.26
2012/07/02,-35.739
2012/07/03,-37.158
2012/07/04,-28.308
2012/07/05,-19.316
2012/07/06,1.426
2012/07/07,14.951
2012/07/08,-7.255
2012/07/09,-12.581
2012/07/10,16.101
2012/07/11,1.315
2012/07/12,-8.459
2012/07/13,7.312
2012/07/14,0.623
2012/07/15,36.955
2012/07/16,24.941
2012/07/17,55.636
2012/07/18,40.927
2012/07/19,43.728
2012/07/20,54.228
2012/07/21,35.377
2012/07/22,68.096
2012/07/23,30.405
2012/07/24,-19.244
2012/07/25,-12.691
2012/07/26,26.436
2012/07/27,10.593
2012/07/28,55.03
2012/07/29,30.956
2012/07/30,9.574
2012/07/31,18.122
2012/08/01,-6.256
2012/08/02,6.945
2012/08/03,-24.636
2012/08/04,-16.249
2012/08/05,-4.498
2012/08/06,8.302
2012/08/07,4.364
2012/08/08,47.245
2012/08/09,-2.508
2012/08/10,4.604
2012/08/11,-6.004
2012/08/12,0.466
2012/08/13,42.354
2012/08/14,-16.985
2012/08/15,73.668
2012/08/16,40.177
2012/08/17,46.339
2012/08/18,28.27
2012/08/19,10.937
2012/08/20,1.143
2012/08/21,43.49
2012/08/22,-5.71
2012/08/23,6.318
2012/08/24,13.849
2012/08/25,1.001
2012/08/26,-14.897
2012/08/27,-32.355
2012/08/28,-13.572
2012/08/29,-35.531
2012/08/30,-27.12
2012/08/31,0.168
2012/09/01,9.732
2012/09/02,-9.097
2012/09/03,6.78
2012/09/04,-5.798
2012/09/05,8.582
2012/09/06,34.644
2012/09/07,3.698
2012/09/08,-6.826
2012/09/09,6.694
2012/09/10,1.611
2012/09/11,28.272
2012/09/12,-17.92
2012/09/13,-14.411
2012/09/14,-11.185
2012/09/15,-33.263
2012/09/16,-15.468
2012/09/17,-36.246
2012/09/18,-17.94
2012/09/19,-21.646
2012/09/20,-26.957
2012/09/21,-9.416
2012/09/22,-29.557
2012/09/23,-11.065
2012/09/24,-13.276
2012/09/25,-36.875
2012/09/26,15.504
2012/09/27,-2.454
2012/09/28,-9.306
2012/09/29,-12.102
2012/09/30,-27.412
2012/10/01,1.31
2012/10/02,0.239
2012/10/03,-17.308
2012/10/04,4.35
2012/10/05,20.071
2012/10/06,48.772
2012/10/07,24.281
2012/10/08,30.981
2012/10/09,46.884
2012/10/10,-3.706
2012/10/11,-2.271
2012/10/12,-12.469
2012/10/13,38.272
2012/10/14,33.049
2012/10/15,25.342
2012/10/16,5.029
2012/10/17,19.351
2012/10/18,-13.496
2012/10/19,-30.404
2012/10/20,-6.867
2012/10/21,17.546
2012/10/22,13.052
2012/10/23,-9.649
2012/10/24,3.073
2012/10/25,-2.509
2012/10/26,-23.76
2012/10/27,-51.011
2012/10/28,-34.771
2012/10/29,-30.773
2012/10/30,-10.978
2012/10/31,-12.819
2012/11/01,-16.367
2012/11/02,14.391
2012/11/03,-21.566
2012/11/04,-40.63
2012/11/05,-25.52
2012/11/06,-0.157
2012/11/07,13.396
2012/11/08,20.13
2012/11/09,14.902
2012/11/10,67.09
2012/11/11,31.513
2012/11/12,11.381
2012/11/13,-11.806
2012/11/14,7.776
2012/11/15,59.432
2012/11/16,36.239
2012/11/17,36.395
2012/11/18,40.763
2012/11/19,14.842
2012/11/20,15.259
2012/11/21,7.133
2012/11/22,-4.665
2012/11/23,28.71
2012/11/24,9.65
2012/11/25,56.314
2012/11/26,50.355
2012/11/27,1.827
2012/11/28,24.619
2012/11/29,-0.563
2012/11/30,-24.6
2012/12/01,2.861
2012/12/02,-39.797
2012/12/03,-41.507
2012/12/04,-12.168
2012/12/05,-13.599
2012/12/06,20.386
2012/12/07,-0.522
2012/12/08,11.733
2012/12/09,-12.728
2012/12/10,0.943
2012/12/11,33.296
2012/12/12,-1.289
2012/12/13,13.761
2012/12/14,31.3
2012/12/15,-3.229
2012/12/16,72.824
2012/12/17,90.154
2012/12/18,54.097
2012/12/19,32.72
2012/12/20,-3.268
2012/12/21,38.849
2012/12/22,54.695
2012/12/23,14.665
2012/12/24,-0.274
2012/12/25,-21.881
2012/12/26,-0.475
2012/12/27,2.942
2012/12/28,20.633
2012/12/29,17.728
2012/12/30,28.039
2012/12/31,-26.891
2013/01/01,-36.132
2013/01/02,-11.974
2013/01/03,17.676
2013/01/04,8.958
2013/01/05,-22.796
2013/01/06,-10.2
2013/01/07,11.509
2013/01/08,34.495
2013/01/09,18.193
2013/01/10,20.08
2013/01/11,12.136
2013/01/12,19.973
2013/01/13,8.893
2013/01/14,48.475
2013/01/15,41.492
2013/01/16,36.197
2013/01/17,13.861
2013/01/18,1.202
2013/01/19,41.974
2013/01/20,25.425
2013/01/21,0.471
2013/01/22,13.294
2013/01/23,8.11
2013/01/24,-12.076
2013/01/25,-8.09
2013/01/26,14.624
2013/01/27,12.075
2013/01/28,17.184
2013/01/29,14.797
2013/01/30,-23.238
2013/01/31,7.191
2013/02/01,20.843
2013/02/02,-3.042
2013/02/03,47.858
2013/02/04,36.052
2013/02/05,22.118
2013/02/06,-8.9
2013/02/07,32.602
2013/02/08,25.625
2013/02/09,10.337
2013/02/10,1.846
2013/02/11,10.382
2013/02/12,13.322
2013/02/13,43.474
2013/02/14,-1.289
2013/02/15,-6.359
2013/02/16,-5.649
2013/02/17,-18.91
2013/02/18,-8.439
2013/02/19,2.079
2013/02/20,40.43
2013/02/21,-8.747
2013/02/22,2.026
2013/02/23,0.2
2013/02/24,1.29
2013/02/25,16.549
2013/02/26,8.32
2013/02/27,3.118
2013/02/28,23.782
2013/03/01,16.072
2013/03/02,8.657
2013/03/03,9.811
2013/03/04,27.188
2013/03/05,4.358
2013/03/06,5.121
2013/03/07,19.501
2013/03/08,-10.168
2013/03/09,-4.063
2013/03/10,29.212
2013/03/11,-11.675
2013/03/12,-23.585
2013/03/13,-6.951
2013/03/14,-7.896
2013/03/15,-2.763
2013/03/16,-38.915
2013/03/17,-35.285
2013/03/18,-32.209
2013/03/19,-19.022
2013/03/20,-26.42
2013/03/21,-16.91
2013/03/22,8.363
2013/03/23,-4.84
2013/03/24,-30.566
2013/03/25,-17.38
2013/03/26,1.16
2013/03/27,-6.115
2013/03/28,5.037
2013/03/29,-0.829
2013/03/30,73.536
2013/03/31,24.696
2013/04/01,21.427
2013/04/02,37.348
2013/04/03,38.426
2013/04/04,20.583
2013/04/05,1.425
2013/04/06,-2.167
2013/04/07,23.914
2013/04/08,25.949
2013/04/09,36.584
2013/04/10,19.998
2013/04/11,12.237
2013/04/12,-5.747
2013/04/13,-9.612
2013/04/14,26.248
2013/04/15,3.348
2013/04/16,7.153
2013/04/17,-11.34
2013/04/18,-30.349
2013/04/19,-2.98
2013/04/20,-6.608
2013/04/21,-30.498
2013/04/22,-23.542
2013/04/23,-7.938
2013/04/24,1.839
2013/04/25,-8.576
2013/04/26,-5.851
2013/04/27,-17.11
2013/04/28,-24.614
2013/04/29,-5.025
2013/04/30,-29.816
2013/05/01,-2.404
2013/05/02,18.955
2013/05/03,-13.665
2013/05/04,4.058
2013/05/05,13.892
2013/05/06,13.038
2013/05/07,-8.021
2013/05/08,-22.49
2013/05/09,6.757
2013/05/10,22.899
2013/05/11,65.574
2013/05/12,56.491
2013/05/13,17.871
2013/05/14,39.76
2013/05/15,16.047
2013/05/16,10.335
2013/05/17,14.227
2013/05/18,3.92
2013/05/19,-4.989
2013/05/20,-8.429
2013/05/21,-4.907
2013/05/22,3.103
2013/05/23,-10.501
2013/05/24,-18.427
2013/05/25,-30.19
2013/05/26,-37.85
2013/05/27,-13.551
2013/05/28,-14.181
2013/05/29,-14.271
2013/05/30,-6.168
2013/05/31,-7.511
2013/06/01,3.903
2013/06/02,4.372
2013/06/03,14.312
2013/06/04,6.726
2013/06/05,8.763
2013/06/06,-8.652
2013/06/07,-5.803
2013/06/08,-6.022
2013/06/09,9.253
2013/06/10,-14.75
2013/06/11,-13.053
2013/06/12,-16.738
2013/06/13,-24.875
2013/06/14,-7.714
2013/06/15,-34.096
2013/06/16,-14.005
2013/06/17,-17.72
2013/06/18,-20.087
2013/06/19,-16.817
2013/06/20,-3.849
2013/06/21,-9.933
2013/06/22,-7.534
2013/06/23,-13.473
2013/06/24,-1.631
2013/06/25,-10.127
2013/06/26,-0.549
2013/06/27,6.869
2013/06/28,-1.218
2013/06/29,2.028
2013/06/30,-28.005
2013/07/01,-14.907
2013/07/02,-13.907
2013/07/03,-24.625
2013/07/04,-32.914
2013/07/05,-21.358
2013/07/06,-25.289
2013/07/07,-21.313
2013/07/08,-10.564
2013/07/09,-8.601
2013/07/10,-14.102
2013/07/11,-5.877
2013/07/12,-2.586
2013/07/13,3.95
2013/07/14,12.86
2013/07/15,-6.11
2013/07/16,-0.681
2013/07/17,14.462
2013/07/18,16.745
2013/07/19,-0.714
2013/07/20,0.997
2013/07/21,16.861
2013/07/22,0.956
2013/07/23,-5.796
2013/07/24,8.091
2013/07/25,-2.025
2013/07/26,-22.652
2013/07/27,-2.914
2013/07/28,6.827
2013/07/29,13.785
2013/07/30,6.903
2013/07/31,21.936
2013/08/01,23.697
2013/08/02,40.726
2013/08/03,35.983
2013/08/04,21.301
2013/08/05,27.623
2013/08/06,41.493
2013/08/07,36.06
2013/08/08,36.412
2013/08/09,32.933
2013/08/10,40.244
2013/08/11,2.887
2013/08/12,20.123
2013/08/13,26.137
2013/08/14,4.374
2013/08/15,14.257
2013/08/16,37.798
2013/08/17,23.653
2013/08/18,31.417
2013/08/19,40
2013/08/20,16.351
2013/08/21,5.077
2013/08/22,15.184
2013/08/23,11.192
2013/08/24,0.289
2013/08/25,15.94
2013/08/26,11.827
2013/08/27,17.243
2013/08/28,25.396
2013/08/29,1.456
2013/08/30,-12.055
2013/08/31,-16.101
2013/09/01,-17.483
2013/09/02,-28.236
2013/09/03,-17.559
2013/09/04,-12.462
2013/09/05,-9.077
2013/09/06,10.302
2013/09/07,0.364
2013/09/08,4.513
2013/09/09,2.764
2013/09/10,-14.393
2013/09/11,-24.097
2013/09/12,-11.421
2013/09/13,-28.475
2013/09/14,-8.333
2013/09/15,15.34
2013/09/16,1.332
2013/09/17,30.37
2013/09/18,14.333
2013/09/19,-1.529
2013/09/20,-3.084
2013/09/21,0.94
2013/09/22,9.515
2013/09/23,13.302
2013/09/24,17.494
2013/09/25,10.879
2013/09/26,10.168
2013/09/27,4.732
2013/09/28,-2.166
2013/09/29,-23.331
2013/09/30,-9.159
2013/10/01,-15.893
2013/10/02,2.297
2013/10/03,-0.458
2013/10/04,-11.964
2013/10/05,-13.476
2013/10/06,-15.834
2013/10/07,-31.83
2013/10/08,-27.91
2013/10/09,-7.081
2013/10/10,-1.258
2013/10/11,10.686
2013/10/12,16.171
2013/10/13,24.559
2013/10/14,21.725
2013/10/15,-2.488
2013/10/16,-18.061
2013/10/17,-21.312
2013/10/18,14.894
2013/10/19,21.715
2013/10/20,15.343
2013/10/21,35.703
2013/10/22,44.103
2013/10/23,9.108
2013/10/24,11.927
2013/10/25,10.629
2013/10/26,-3.441
2013/10/27,-14.821
2013/10/28,-10.966
2013/10/29,-10.431
2013/10/30,-4.672
2013/10/31,24.125
2013/11/01,-24.056
2013/11/02,-29.242
2013/11/03,-27.355
2013/11/04,-24.754
2013/11/05,-20.647
2013/11/06,-0.45
2013/11/07,-4.775
2013/11/08,3.237
2013/11/09,15.749
2013/11/10,31.842
2013/11/11,12.349
2013/11/12,16.749
2013/11/13,34.095
2013/11/14,19.424
2013/11/15,34.508
2013/11/16,20.529
2013/11/17,43.021
2013/11/18,74.012
2013/11/19,80.359
