Date,hashrate30std
2011/02/27,208579918501
2011/02/28,217049509882
2011/03/01,215435230408
2011/03/02,214217807942
2011/03/03,217283478888
2011/03/04,226654804034
2011/03/05,250610388136
2011/03/06,286809087253
2011/03/07,304243236860
2011/03/08,301080160857
2011/03/09,296046776608
2011/03/10,291088980093
2011/03/11,283370424490
2011/03/12,276174469960
2011/03/13,267759136979
2011/03/14,258460343548
2011/03/15,248871582663
2011/03/16,238576636242
2011/03/17,227898046435
2011/03/18,218819311020
2011/03/19,211549984197
2011/03/20,207590894724
2011/03/21,201120782026
2011/03/22,192692750371
2011/03/23,185032044819
2011/03/24,182871837687
2011/03/25,178772066792
2011/03/26,174371459763
2011/03/27,168974609206
2011/03/28,166883537881
2011/03/29,163208715844
2011/03/30,162890866892
2011/03/31,160594200379
2011/04/01,160093916806
2011/04/02,160609911585
2011/04/03,161571880298
2011/04/04,156703384711
2011/04/05,138312236297
2011/04/06,134801676246
2011/04/07,137813880479
2011/04/08,141530579369
2011/04/09,147583782426
2011/04/10,151032518054
2011/04/11,153793920402
2011/04/12,157434136018
2011/04/13,165713454814
2011/04/14,158987518140
2011/04/15,155988909547
2011/04/16,152605812759
2011/04/17,154945793916
2011/04/18,146438262089
2011/04/19,137860757704
2011/04/20,137935450085
2011/04/21,135234652715
2011/04/22,135469597061
2011/04/23,144959496934
2011/04/24,145715008523
2011/04/25,147051951068
2011/04/26,162942982596
2011/04/27,169021879121
2011/04/28,164413914754
2011/04/29,167089422791
2011/04/30,201160773252
2011/05/01,223242805047
2011/05/02,246859893404
2011/05/03,267553385956
2011/05/04,283576626966
2011/05/05,309932680670
2011/05/06,334160566976
2011/05/07,354306244012
2011/05/08,364101116202
2011/05/09,403228052855
2011/05/10,488240477907
2011/05/11,519670062932
2011/05/12,536244269501
2011/05/13,564508699005
2011/05/14,632046468686
2011/05/15,675989360637
2011/05/16,711115903110
2011/05/17,765381999473
2011/05/18,843021852664
2011/05/19,957236385032
2011/05/20,1039528336320
2011/05/21,1111947968285
2011/05/22,1233221673638
2011/05/23,1352717003031
2011/05/24,1502586174969
2011/05/25,1643100366750
2011/05/26,1861730660676
2011/05/27,2136138341508
2011/05/28,2162428130524
2011/05/29,2181855097906
2011/05/30,2196778220300
2011/05/31,2182829103638
2011/06/01,2181130203620
2011/06/02,2216284347807
2011/06/03,2243421368537
2011/06/04,2281219241278
2011/06/05,2301811839457
2011/06/06,2443737393822
2011/06/07,2469121781077
2011/06/08,2479717777627
2011/06/09,2580887720695
2011/06/10,2680604601908
2011/06/11,2750888784343
2011/06/12,2848581714687
2011/06/13,2893922065667
2011/06/14,2917105639937
2011/06/15,3332499829833
2011/06/16,3728421870813
2011/06/17,3797309872851
2011/06/18,3880341741071
2011/06/19,4039215149744
2011/06/20,4242462761006
2011/06/21,4470682633607
2011/06/22,4789198106793
2011/06/23,4954104121670
2011/06/24,5430182505171
2011/06/25,5587016957460
2011/06/26,5676666154079
2011/06/27,5671884009502
2011/06/28,5625375570866
2011/06/29,5611020752528
2011/06/30,5579818447178
2011/07/01,5566561777874
2011/07/02,5475128116904
2011/07/03,5312796915051
2011/07/04,5115318156009
2011/07/05,4855651270401
2011/07/06,4684430224176
2011/07/07,4434502790246
2011/07/08,4109209451296
2011/07/09,3922471112513
2011/07/10,3668280244235
2011/07/11,3407082677193
2011/07/12,3143529931276
2011/07/13,2877002289685
2011/07/14,2500782003498
2011/07/15,2458314485268
2011/07/16,2493783716453
2011/07/17,2225597663179
2011/07/18,1958261292979
2011/07/19,1853594988248
2011/07/20,1751017700441
2011/07/21,1728729289643
2011/07/22,1745075706905
2011/07/23,1702180265804
2011/07/24,1729067118611
2011/07/25,1836438402818
2011/07/26,1865917845454
2011/07/27,2135159849907
2011/07/28,2158353360358
2011/07/29,2169372994477
2011/07/30,2173867414041
2011/07/31,2246845191790
2011/08/01,2534556832257
2011/08/02,2586711817616
2011/08/03,2601719137158
2011/08/04,2493100123214
2011/08/05,2352887587892
2011/08/06,2270195413775
2011/08/07,2195292923294
2011/08/08,2207140320199
2011/08/09,2105212685093
2011/08/10,2144596535678
2011/08/11,2024787459895
2011/08/12,2045880605098
2011/08/13,2043603114035
2011/08/14,2097823078802
2011/08/15,2096738096604
2011/08/16,2127910737065
2011/08/17,2134763588300
2011/08/18,2134545335184
2011/08/19,2087420297552
2011/08/20,2094850670817
2011/08/21,2081054864785
2011/08/22,2232309173909
2011/08/23,2310153557531
2011/08/24,2313386906059
2011/08/25,2361101684560
2011/08/26,2233133439097
2011/08/27,2276851017794
2011/08/28,2452996720337
2011/08/29,2528691425412
2011/08/30,2498671938069
2011/08/31,2278398762955
2011/09/01,2210024289007
2011/09/02,2117438748550
2011/09/03,2104569527510
2011/09/04,2123409343168
2011/09/05,2120027904830
2011/09/06,2096062685012
2011/09/07,2091428604437
2011/09/08,2153971581596
2011/09/09,2002371638204
2011/09/10,2001863670204
2011/09/11,2011973636485
2011/09/12,2096990396933
2011/09/13,2065070152017
2011/09/14,2060915424087
2011/09/15,2040397985664
2011/09/16,2063456675234
2011/09/17,2155777827893
2011/09/18,2192018269323
2011/09/19,2194308037640
2011/09/20,2223044116052
2011/09/21,1902917450261
2011/09/22,1656626595437
2011/09/23,1647257838422
2011/09/24,1709287295941
2011/09/25,1680548200136
2011/09/26,1696797301163
2011/09/27,1583257303535
2011/09/28,1564806074903
2011/09/29,1577142171109
2011/09/30,1581029635273
2011/10/01,1698291779654
2011/10/02,1681341281810
2011/10/03,1667599362675
2011/10/04,1694870714129
2011/10/05,1735999655758
2011/10/06,1660182979826
2011/10/07,1620150590343
2011/10/08,1628716959240
2011/10/09,1731117219058
2011/10/10,1725544994489
2011/10/11,1909246946669
2011/10/12,2038892007979
2011/10/13,2358997573896
2011/10/14,2424396012252
2011/10/15,2374097519560
2011/10/16,2456754723690
2011/10/17,2612162917157
2011/10/18,2519813465961
2011/10/19,2512752356403
2011/10/20,2605554893516
2011/10/21,2508878725673
2011/10/22,2530186776898
2011/10/23,2608772796058
2011/10/24,2680310191360
2011/10/25,2577070423484
2011/10/26,2551704887878
2011/10/27,2502724308552
2011/10/28,2545610628194
2011/10/29,2485043866828
2011/10/30,2544763776306
2011/10/31,2583294356334
2011/11/01,2481106127851
2011/11/02,2370489447775
2011/11/03,2260477369521
2011/11/04,2220518529956
2011/11/05,1934872689157
2011/11/06,1811672797498
2011/11/07,1614764481192
2011/11/08,1542633660171
2011/11/09,1440866657897
2011/11/10,1442255349423
2011/11/11,1448581102501
2011/11/12,1460325340478
2011/11/13,1444731737121
2011/11/14,1267223494668
2011/11/15,1279253773835
2011/11/16,1279512529219
2011/11/17,1275747958809
2011/11/18,1253348847557
2011/11/19,1251174925618
2011/11/20,1279896977111
2011/11/21,1263604561745
2011/11/22,1234348877028
2011/11/23,1236382393238
2011/11/24,1235596715566
2011/11/25,1259978693216
2011/11/26,1292737240292
2011/11/27,1323235320549
2011/11/28,1369515732478
2011/11/29,1354963461157
2011/11/30,1354267330287
2011/12/01,1444458681128
2011/12/02,1483745370030
2011/12/03,1492640583476
2011/12/04,1495684992236
2011/12/05,1452908320647
2011/12/06,1452167148844
2011/12/07,1451099162568
2011/12/08,1452271404916
2011/12/09,1362467199000
2011/12/10,1303281958583
2011/12/11,1301016797723
2011/12/12,1299458997999
2011/12/13,1310772192042
2011/12/14,1304782918347
2011/12/15,1219781738056
2011/12/16,1257125415544
2011/12/17,1256008658629
2011/12/18,1283425978741
2011/12/19,1294079155939
2011/12/20,1265134025266
2011/12/21,1273075443131
2011/12/22,1273122015313
2011/12/23,1294895921100
2011/12/24,1255115030046
2011/12/25,1268872001185
2011/12/26,1496655843042
2011/12/27,1520478372948
2011/12/28,1464601668934
2011/12/29,1455282878358
2011/12/30,1490787531009
2011/12/31,1437816240580
2012/01/01,1383351728991
2012/01/02,1370597635467
2012/01/03,1398773224727
2012/01/04,1427943693834
2012/01/05,1424511490543
2012/01/06,1496750672567
2012/01/07,1619933154562
2012/01/08,1690213505278
2012/01/09,1784016256779
2012/01/10,1774791546441
2012/01/11,1760470698405
2012/01/12,1769345495969
2012/01/13,1764424594803
2012/01/14,1708929529780
2012/01/15,1554463105785
2012/01/16,1483434546809
2012/01/17,1547047751663
2012/01/18,1531278742083
2012/01/19,1529019203573
2012/01/20,1517194212381
2012/01/21,1529154081359
2012/01/22,1526696963360
2012/01/23,1508592947501
2012/01/24,1504293236193
2012/01/25,1459372566831
2012/01/26,1468275205702
2012/01/27,1445726673428
2012/01/28,1436017697714
2012/01/29,1258668352851
2012/01/30,1377432681604
2012/01/31,1412190492162
2012/02/01,1376646655019
2012/02/02,1372100886245
2012/02/03,1460247388870
2012/02/04,1361328842676
2012/02/05,1371969713325
2012/02/06,1364600089148
2012/02/07,1363098146688
2012/02/08,1354956180963
2012/02/09,1352278159024
2012/02/10,1350908121077
2012/02/11,1335240262668
2012/02/12,1310305886430
2012/02/13,1319906121266
2012/02/14,1342947990693
2012/02/15,1358379779986
2012/02/16,1345521084492
2012/02/17,1326268600692
2012/02/18,1310730370099
2012/02/19,1375980838504
2012/02/20,1383197796520
2012/02/21,1445440493720
2012/02/22,1443446403840
2012/02/23,1489911344949
2012/02/24,1488718932553
2012/02/25,1489921568263
2012/02/26,1476563346805
2012/02/27,1464502346997
2012/02/28,1469259414748
2012/02/29,1591423018906
2012/03/01,1598186022636
2012/03/02,1565444604738
2012/03/03,1669048047754
2012/03/04,1664475944539
2012/03/05,1664442727563
2012/03/06,1681237099839
2012/03/07,1688863345123
2012/03/08,1763448986877
2012/03/09,1816460272554
2012/03/10,2023805322233
2012/03/11,2022015123871
2012/03/12,2033771630704
2012/03/13,2089477517907
2012/03/14,2094940334794
2012/03/15,2065036549905
2012/03/16,1993097763811
2012/03/17,2020080779105
2012/03/18,2040769594332
2012/03/19,2057425322508
2012/03/20,2042699809378
2012/03/21,2087518762100
2012/03/22,1949425629984
2012/03/23,1962694981035
2012/03/24,1987577100487
2012/03/25,2075216347615
2012/03/26,2075703002494
2012/03/27,2074858440838
2012/03/28,2062243014160
2012/03/29,2053247454159
2012/03/30,2040917135641
2012/03/31,2151364452263
2012/04/01,2150261224619
2012/04/02,1892743070580
2012/04/03,1808758507962
2012/04/04,1753911958810
2012/04/05,1834216760600
2012/04/06,1891083791232
2012/04/07,1900569717023
2012/04/08,1894747314036
2012/04/09,1828483903544
2012/04/10,1789717844313
2012/04/11,1802295264282
2012/04/12,1792495960068
2012/04/13,1861547571991
2012/04/14,1766758961532
2012/04/15,1850048950542
2012/04/16,1873138419145
2012/04/17,1835590197752
2012/04/18,1869226895651
2012/04/19,1870905431719
2012/04/20,1913827583534
2012/04/21,1911100266520
2012/04/22,1864653477987
2012/04/23,1856464360166
2012/04/24,1765244287871
2012/04/25,1772909749972
2012/04/26,1771671676093
2012/04/27,1787788614082
2012/04/28,1779464551112
2012/04/29,1805871274893
2012/04/30,1772196601009
2012/05/01,1901569669442
2012/05/02,1935404588850
2012/05/03,1915624542582
2012/05/04,1947498665745
2012/05/05,1892335957320
2012/05/06,1888787691130
2012/05/07,1925280078698
2012/05/08,2087062739916
2012/05/09,2188839775986
2012/05/10,2253416479632
2012/05/11,2286173719166
2012/05/12,2299302766769
2012/05/13,2216535961893
2012/05/14,2144645239703
2012/05/15,1987763113406
2012/05/16,1994311846466
2012/05/17,2030545796703
2012/05/18,1937524770566
2012/05/19,1939645882041
2012/05/20,1921798080798
2012/05/21,1921082683747
2012/05/22,2004776956069
2012/05/23,2059359511759
2012/05/24,2005367044357
2012/05/25,2118711872276
2012/05/26,2151508251108
2012/05/27,2097483665788
2012/05/28,2092643113579
2012/05/29,2129496170147
2012/05/30,2173376418046
2012/05/31,2093247466445
2012/06/01,2096610082363
2012/06/02,2123054486261
2012/06/03,2153793182058
2012/06/04,2161438451771
2012/06/05,2131640330122
2012/06/06,2128562903054
2012/06/07,1980067991812
2012/06/08,1827218087724
2012/06/09,1784966548909
2012/06/10,1833928055385
2012/06/11,1885476871605
2012/06/12,1894286842786
2012/06/13,1933632450797
2012/06/14,1930405105951
2012/06/15,1909725060965
2012/06/16,1875427364875
2012/06/17,1927463498683
2012/06/18,1931472691716
2012/06/19,2205679696353
2012/06/20,2225942785373
2012/06/21,2158042827361
2012/06/22,2114551780149
2012/06/23,2204689186910
2012/06/24,2072241280006
2012/06/25,2003488337492
2012/06/26,2015104970072
2012/06/27,2076802312590
2012/06/28,1997236612643
2012/06/29,1820914242694
2012/06/30,1798751484907
2012/07/01,1731651401955
2012/07/02,1747105847777
2012/07/03,1753256860909
2012/07/04,1818890097570
2012/07/05,1761938447238
2012/07/06,1771923762074
2012/07/07,1787695104596
2012/07/08,1810996197442
2012/07/09,1882245213084
2012/07/10,1888487510714
2012/07/11,1886722048680
2012/07/12,1782388538325
2012/07/13,1806991959937
2012/07/14,1801586702564
2012/07/15,1811168781585
2012/07/16,1793866166523
2012/07/17,1891498532900
2012/07/18,1987594709107
2012/07/19,1924646793867
2012/07/20,1755256124833
2012/07/21,1675767562825
2012/07/22,1529980477748
2012/07/23,1527777652204
2012/07/24,1576256245705
2012/07/25,1639676324846
2012/07/26,1853651482290
2012/07/27,1973710488662
2012/07/28,2153613963055
2012/07/29,2081623969398
2012/07/30,2492025969398
2012/07/31,2395039446777
2012/08/01,2373378085755
2012/08/02,2383840512286
2012/08/03,2603226752244
2012/08/04,2611171467027
2012/08/05,2583134118416
2012/08/06,2581992119007
2012/08/07,2591785457850
2012/08/08,2678192064148
2012/08/09,2772940913494
2012/08/10,2760867903986
2012/08/11,2692654415062
2012/08/12,2774964591932
2012/08/13,2842805437956
2012/08/14,2906735515409
2012/08/15,2894110418701
2012/08/16,2981125072085
2012/08/17,2970076794330
2012/08/18,2908482776585
2012/08/19,2783228987469
2012/08/20,3121480346529
2012/08/21,3322386574843
2012/08/22,3193480430030
2012/08/23,3155062474840
2012/08/24,3135906735444
2012/08/25,3126395035294
2012/08/26,3312541029453
2012/08/27,3430083335335
2012/08/28,3237396550979
2012/08/29,3377581055504
2012/08/30,3395625409226
2012/08/31,3117886989706
2012/09/01,3102475999026
2012/09/02,3130730856067
2012/09/03,3273302255027
2012/09/04,3154240277226
2012/09/05,3189834360116
2012/09/06,3378143022525
2012/09/07,3686496184987
2012/09/08,3742948767488
2012/09/09,3693920699578
2012/09/10,3687720118419
2012/09/11,3732620893922
2012/09/12,3670303342274
2012/09/13,3638789804415
2012/09/14,3687083364230
2012/09/15,3647689550106
2012/09/16,3456619091768
2012/09/17,3328207659168
2012/09/18,3462046930078
2012/09/19,3477182156089
2012/09/20,3479736506058
2012/09/21,3443344042673
2012/09/22,3731336222273
2012/09/23,3659057222226
2012/09/24,3426324800397
2012/09/25,3470092815949
2012/09/26,3459246226342
2012/09/27,3305916617394
2012/09/28,3467913375285
2012/09/29,3508811557014
2012/09/30,3376121026097
2012/10/01,3303341105305
2012/10/02,3210938729063
2012/10/03,3207304734525
2012/10/04,2841585450612
2012/10/05,2851988065281
2012/10/06,2825710190475
2012/10/07,2769606026713
2012/10/08,2885174359373
2012/10/09,2895346899351
2012/10/10,2906562084591
2012/10/11,2917958364754
2012/10/12,2778213840700
2012/10/13,2638263931343
2012/10/14,2635180193819
2012/10/15,2519255588041
2012/10/16,2551627173964
2012/10/17,2568537172404
2012/10/18,2531401350117
2012/10/19,2599412925058
2012/10/20,2514457666867
2012/10/21,2694569346055
2012/10/22,2602013664984
2012/10/23,2608131839133
2012/10/24,2608893070143
2012/10/25,2609007242524
2012/10/26,2432838192466
2012/10/27,2955407208516
2012/10/28,3025859687053
2012/10/29,3187389322375
2012/10/30,3280698234867
2012/10/31,3216529460230
2012/11/01,3022764478425
2012/11/02,2983628273750
2012/11/03,2792483606202
2012/11/04,2802434634766
2012/11/05,2781669961887
2012/11/06,2678836346013
2012/11/07,2688902793200
2012/11/08,2903185541831
2012/11/09,2892023552464
2012/11/10,2933773255891
2012/11/11,2886348967544
2012/11/12,2804934899552
2012/11/13,2697184615409
2012/11/14,2677092853896
2012/11/15,2682261089722
2012/11/16,2665800968153
2012/11/17,2611243976363
2012/11/18,2693887583177
2012/11/19,2643658784830
2012/11/20,2676442290497
2012/11/21,2680582628723
2012/11/22,2705967649660
2012/11/23,2634238718712
2012/11/24,2663484802918
2012/11/25,2637365950117
2012/11/26,2531137513367
2012/11/27,2574731022843
2012/11/28,2784741508846
2012/11/29,3220889317237
2012/11/30,3202935962835
2012/12/01,3112997240126
2012/12/02,3108335842876
2012/12/03,3071694203858
2012/12/04,3246727607121
2012/12/05,3692282001719
2012/12/06,3760923080539
2012/12/07,3870647782278
2012/12/08,3805119629117
2012/12/09,3881474237813
2012/12/10,3894282400770
2012/12/11,3889530816809
2012/12/12,3884998466872
2012/12/13,3901549730418
2012/12/14,4243517681081
2012/12/15,4772767021095
2012/12/16,5013220838968
2012/12/17,5201313177364
2012/12/18,5197249488536
2012/12/19,5169220581551
2012/12/20,5319605816281
2012/12/21,5407385901963
2012/12/22,5335554231200
2012/12/23,5383003793159
2012/12/24,5264502707397
2012/12/25,5234917433905
2012/12/26,5090934780859
2012/12/27,4977775675466
2012/12/28,4682716595187
2012/12/29,3999887470958
2012/12/30,3969359121101
2012/12/31,3947685486956
2013/01/01,3738719398983
2013/01/02,3574774395660
2013/01/03,3616943022238
2013/01/04,3521373401591
2013/01/05,3521947920145
2013/01/06,3565159283642
2013/01/07,3512658352822
2013/01/08,3624443343682
2013/01/09,3640476391209
2013/01/10,3617899727543
2013/01/11,3575678430028
2013/01/12,3760076699906
2013/01/13,3709454929256
2013/01/14,3431838394939
2013/01/15,3300410168560
2013/01/16,3318885201963
2013/01/17,3344507415880
2013/01/18,3538151808799
2013/01/19,3411349246123
2013/01/20,3349316972995
2013/01/21,3355858093984
2013/01/22,3156561606116
2013/01/23,3131657587543
2013/01/24,3146731839477
2013/01/25,3129248527420
2013/01/26,3105042976405
2013/01/27,2986640825408
2013/01/28,2984645239968
2013/01/29,2984893775934
2013/01/30,2719674250408
2013/01/31,2938742160458
2013/02/01,3121249687270
2013/02/02,3137014625857
2013/02/03,3184826392298
2013/02/04,3574887403606
2013/02/05,3847399517928
2013/02/06,3977930451762
2013/02/07,3936380616648
2013/02/08,3979003463444
2013/02/09,3992958094030
2013/02/10,4068599941474
2013/02/11,4080945742315
2013/02/12,3970541540899
2013/02/13,4015779906058
2013/02/14,4207048136756
2013/02/15,4212710971972
2013/02/16,4723092888877
2013/02/17,5007984017161
2013/02/18,5718999430023
2013/02/19,5801757163015
2013/02/20,6170376907409
2013/02/21,6883005731026
2013/02/22,6888890062165
2013/02/23,6880844953622
2013/02/24,6776971645297
2013/02/25,6849731555481
2013/02/26,6834430009439
2013/02/27,7074518632443
2013/02/28,7009690151853
2013/03/01,6835795507861
2013/03/02,6928472000586
2013/03/03,7000029650528
2013/03/04,7481714633880
2013/03/05,7429802926705
2013/03/06,7510200697008
2013/03/07,7475036222082
2013/03/08,7472286727309
2013/03/09,7363236919501
2013/03/10,7633034127158
2013/03/11,7604905248123
2013/03/12,7301021959507
2013/03/13,7122744646704
2013/03/14,6964069447359
2013/03/15,7257351110999
2013/03/16,7420989635838
2013/03/17,8447271266644
2013/03/18,9621533471825
2013/03/19,10250706896207
2013/03/20,10736345097219
2013/03/21,12050977934090
2013/03/22,13548789730648
2013/03/23,14553002562493
2013/03/24,16329303736337
2013/03/25,16715282403471
2013/03/26,16742964454247
2013/03/27,16639412927327
2013/03/28,16867841535040
2013/03/29,17801154575165
2013/03/30,18293191933107
2013/03/31,18196620440765
2013/04/01,19252887180085
2013/04/02,19640918710600
2013/04/03,20044305085355
2013/04/04,19731382020831
2013/04/05,19126208338407
2013/04/06,18840725883715
2013/04/07,18707180146223
2013/04/08,18541883113718
2013/04/09,18701125323864
2013/04/10,19206820698080
2013/04/11,17638256207232
2013/04/12,16296614049767
2013/04/13,15506433654622
2013/04/14,14831557300994
2013/04/15,13806539915148
2013/04/16,13803433440421
2013/04/17,13726914514982
2013/04/18,13706862555370
2013/04/19,12584247801134
2013/04/20,12413472453200
2013/04/21,13546098021411
2013/04/22,13770766357760
2013/04/23,14342560202904
2013/04/24,14492138242048
2013/04/25,14027463055111
2013/04/26,13498648174868
2013/04/27,13161867468253
2013/04/28,13117497946945
2013/04/29,13647436064689
2013/04/30,13683728937737
2013/05/01,13951859702546
2013/05/02,13831501779763
2013/05/03,13577181104274
2013/05/04,12892132350580
2013/05/05,11451475059365
2013/05/06,12686230021598
2013/05/07,13274932252782
2013/05/08,13906592076887
2013/05/09,14225883706415
2013/05/10,14746253023221
2013/05/11,15405372607738
2013/05/12,16221794653332
2013/05/13,17291561050773
2013/05/14,17318943783135
2013/05/15,16526946359026
2013/05/16,16216800853297
2013/05/17,16046477692668
2013/05/18,15918288041950
2013/05/19,14853205089607
2013/05/20,13791966815869
2013/05/21,13747843249165
2013/05/22,13751260668802
2013/05/23,13865253063479
2013/05/24,14478743070922
2013/05/25,14650753769709
2013/05/26,15764102101096
2013/05/27,17021179128176
2013/05/28,16779605791343
2013/05/29,17467877984926
2013/05/30,18335019626556
2013/05/31,19602926551930
2013/06/01,20959479911771
2013/06/02,23794619648734
2013/06/03,25725256088885
2013/06/04,27325248347394
2013/06/05,31425412268439
2013/06/06,35108553492488
2013/06/07,36033055958621
2013/06/08,37243023932190
2013/06/09,38585981298925
2013/06/10,39858113110578
2013/06/11,40647228396981
2013/06/12,43415066122428
2013/06/13,46073750911076
2013/06/14,45828555499390
2013/06/15,45257790564318
2013/06/16,45571308368704
2013/06/17,46231948702509
2013/06/18,45911343969265
2013/06/19,43268157811055
2013/06/20,40802819516081
2013/06/21,39814291532345
2013/06/22,40481571079571
2013/06/23,40983769972028
2013/06/24,39111460061721
2013/06/25,37523347424978
2013/06/26,37763379181493
2013/06/27,35162742301281
2013/06/28,33620526037929
2013/06/29,31827869929335
2013/06/30,31603904275966
2013/07/01,30663223094013
2013/07/02,30630435310116
2013/07/03,31328736465278
2013/07/04,32695954775812
2013/07/05,34692636939282
2013/07/06,36745982064144
2013/07/07,39610985444812
2013/07/08,41141651071524
2013/07/09,43119754694979
2013/07/10,43742146098677
2013/07/11,49993744933676
2013/07/12,53961121434234
2013/07/13,54130586740262
2013/07/14,55315946582255
2013/07/15,55645982382933
2013/07/16,56552623991232
2013/07/17,57518942206444
2013/07/18,58157530184450
2013/07/19,54662686720036
