Date,size30mom
2011/12/13,3874
2011/12/14,-2723
2011/12/15,855.145
2011/12/16,463.791
2011/12/17,-1652
2011/12/18,-3159
2011/12/19,562.065
2011/12/20,8084
2011/12/21,-238.002
2011/12/22,467.039
2011/12/23,-308.304
2011/12/24,-6763
2011/12/25,-4003
2011/12/26,-3585
2011/12/27,-1941
2011/12/28,-5775
2011/12/29,-4985
2011/12/30,-5448
2011/12/31,-43.682
2012/01/01,-1470
2012/01/02,2761
2012/01/03,1333
2012/01/04,2843
2012/01/05,4864
2012/01/06,2282
2012/01/07,-157.685
2012/01/08,4339
2012/01/09,3906
2012/01/10,12104
2012/01/11,8533
2012/01/12,1556
2012/01/13,6082
2012/01/14,2729
2012/01/15,1013
2012/01/16,5172
2012/01/17,6107
2012/01/18,7504
2012/01/19,-3732
2012/01/20,4550
2012/01/21,996.555
2012/01/22,-17.799
2012/01/23,1867
2012/01/24,11208
2012/01/25,11301
2012/01/26,5963
2012/01/27,7024
2012/01/28,2334
2012/01/29,3031
2012/01/30,-450.148
2012/01/31,4853
2012/02/01,1742
2012/02/02,3489
2012/02/03,1420
2012/02/04,-3573
2012/02/05,-480.672
2012/02/06,2049
2012/02/07,1720
2012/02/08,750.014
2012/02/09,-6450
2012/02/10,16.312
2012/02/11,2961
2012/02/12,-2142
2012/02/13,6424
2012/02/14,11008
2012/02/15,10335
2012/02/16,12976
2012/02/17,-6008
2012/02/18,-4906
2012/02/19,-4375
2012/02/20,798.792
2012/02/21,6339
2012/02/22,4355
2012/02/23,-1527
2012/02/24,-2773
2012/02/25,-3929
2012/02/26,-3366
2012/02/27,429.729
2012/02/28,1354
2012/02/29,1252
2012/03/01,761.801
2012/03/02,7174
2012/03/03,-1458
2012/03/04,760.829
2012/03/05,3289
2012/03/06,2116
2012/03/07,483.846
2012/03/08,-2194
2012/03/09,-2430
2012/03/10,-4888
2012/03/11,-8125
2012/03/12,-5263
2012/03/13,5186
2012/03/14,-269.861
2012/03/15,-6808
2012/03/16,-9828
2012/03/17,-14411
2012/03/18,-2433
2012/03/19,4807
2012/03/20,2520
2012/03/21,510.176
2012/03/22,-3723
2012/03/23,1831
2012/03/24,-7762
2012/03/25,-4204
2012/03/26,2934
2012/03/27,1522
2012/03/28,2716
2012/03/29,4506
2012/03/30,3331
2012/03/31,-6512
2012/04/01,-9509
2012/04/02,6214
2012/04/03,5750
2012/04/04,-910.021
2012/04/05,6533
2012/04/06,6196
2012/04/07,1206
2012/04/08,-786.164
2012/04/09,1862
2012/04/10,5931
2012/04/11,8420
2012/04/12,4684
2012/04/13,182.681
2012/04/14,283.551
2012/04/15,9407
2012/04/16,9286
2012/04/17,12659
2012/04/18,11844
2012/04/19,4619
2012/04/20,8603
2012/04/21,2963
2012/04/22,-232.186
2012/04/23,10068
2012/04/24,6974
2012/04/25,6249
2012/04/26,7867
2012/04/27,2755
2012/04/28,-1915
2012/04/29,-1414
2012/04/30,7221
2012/05/01,9648
2012/05/02,5077
2012/05/03,11671
2012/05/04,15614
2012/05/05,4226
2012/05/06,9278
2012/05/07,26500
2012/05/08,26293
2012/05/09,27621
2012/05/10,16435
2012/05/11,33295
2012/05/12,32360
2012/05/13,19646
2012/05/14,64204
2012/05/15,47724
2012/05/16,43279
2012/05/17,38916
2012/05/18,42690
2012/05/19,80971
2012/05/20,71122
2012/05/21,88096
2012/05/22,69541
2012/05/23,68997
2012/05/24,69502
2012/05/25,77052
2012/05/26,43623
2012/05/27,47758
2012/05/28,71420
2012/05/29,86598
2012/05/30,64740
2012/05/31,40731
2012/06/01,48015
2012/06/02,-2723
2012/06/03,56864
2012/06/04,96103
2012/06/05,93451
2012/06/06,186.739
2012/06/07,60299
2012/06/08,30571
2012/06/09,43208
2012/06/10,43095
2012/06/11,38824
2012/06/12,12930
2012/06/13,71561
2012/06/14,102058
2012/06/15,83549
2012/06/16,57388
2012/06/17,38410
2012/06/18,-4768
2012/06/19,13531
2012/06/20,-5037
2012/06/21,1965
2012/06/22,-13201
2012/06/23,-30321
2012/06/24,-26082
2012/06/25,12084
2012/06/26,15754
2012/06/27,-10542
2012/06/28,-20092
2012/06/29,-22498
2012/06/30,3236
2012/07/01,-22869
2012/07/02,32378
2012/07/03,-35503
2012/07/04,-62653
2012/07/05,-60345
2012/07/06,20319
2012/07/07,-40475
2012/07/08,-19124
2012/07/09,-17777
2012/07/10,-967.011
2012/07/11,2561
2012/07/12,12454
2012/07/13,-90334
2012/07/14,-117876
2012/07/15,-72504
2012/07/16,-30947
2012/07/17,-22725
2012/07/18,-2304
2012/07/19,-5581
2012/07/20,5937
2012/07/21,12758
2012/07/22,11131
2012/07/23,33512
2012/07/24,-1708
2012/07/25,-11427
2012/07/26,-9473
2012/07/27,-19894
2012/07/28,8718
2012/07/29,22771
2012/07/30,17411
2012/07/31,80701
2012/08/01,30357
2012/08/02,26658
2012/08/03,5411
2012/08/04,13756
2012/08/05,30234
2012/08/06,38224
2012/08/07,11974
2012/08/08,32164
2012/08/09,-24739
2012/08/10,-29442
2012/08/11,6670
2012/08/12,17678
2012/08/13,66032
2012/08/14,13170
2012/08/15,49724
2012/08/16,36536
2012/08/17,28560
2012/08/18,-6620
2012/08/19,-11023
2012/08/20,-13766
2012/08/21,7214
2012/08/22,2638
2012/08/23,487.585
2012/08/24,15948
2012/08/25,19782
2012/08/26,5390
2012/08/27,965.707
2012/08/28,-4803
2012/08/29,-7726
2012/08/30,-45866
2012/08/31,19438
2012/09/01,16985
2012/09/02,13579
2012/09/03,22184
2012/09/04,17704
2012/09/05,-3044
2012/09/06,32948
2012/09/07,-15924
2012/09/08,15154
2012/09/09,7392
2012/09/10,17196
2012/09/11,22923
2012/09/12,-49423
2012/09/13,5168
2012/09/14,-44198
2012/09/15,-46512
2012/09/16,-44867
2012/09/17,-36082
2012/09/18,-14760
2012/09/19,7967
2012/09/20,-13911
2012/09/21,-18916
2012/09/22,-4603
2012/09/23,-6780
2012/09/24,-13151
2012/09/25,2661
2012/09/26,8097
2012/09/27,-5892
2012/09/28,11493
2012/09/29,-23975
2012/09/30,-54816
2012/10/01,-8993
2012/10/02,17843
2012/10/03,-1772
2012/10/04,3589
2012/10/05,17907
2012/10/06,-4525
2012/10/07,46723
2012/10/08,4869
2012/10/09,33933
2012/10/10,203.925
2012/10/11,-20135
2012/10/12,11607
2012/10/13,2835
2012/10/14,2344
2012/10/15,4882
2012/10/16,23401
2012/10/17,47207
2012/10/18,6739
2012/10/19,-5737
2012/10/20,7659
2012/10/21,33414
2012/10/22,47555
2012/10/23,40459
2012/10/24,9180
2012/10/25,21803
2012/10/26,-37484
2012/10/27,-31487
2012/10/28,-40397
2012/10/29,4864
2012/10/30,33529
2012/10/31,-2662
2012/11/01,-23459
2012/11/02,-9249
2012/11/03,-44659
2012/11/04,-43116
2012/11/05,-3094
2012/11/06,-21320
2012/11/07,9378
2012/11/08,-16192
2012/11/09,-18116
2012/11/10,-2432
2012/11/11,-18398
2012/11/12,-19372
2012/11/13,-14819
2012/11/14,6999
2012/11/15,15935
2012/11/16,11968
2012/11/17,27019
2012/11/18,12026
2012/11/19,21194
2012/11/20,-2392
2012/11/21,1606
2012/11/22,-21721
2012/11/23,5304
2012/11/24,-2321
2012/11/25,52657
2012/11/26,61724
2012/11/27,36208
2012/11/28,27154
2012/11/29,7750
2012/11/30,14192
2012/12/01,10790
2012/12/02,-24565
2012/12/03,-4604
2012/12/04,63308
2012/12/05,38295
2012/12/06,21889
2012/12/07,5209
2012/12/08,6790
2012/12/09,39521
2012/12/10,30653
2012/12/11,46896
2012/12/12,47464
2012/12/13,63450
2012/12/14,74949
2012/12/15,3671
2012/12/16,19465
2012/12/17,12688
2012/12/18,77099
2012/12/19,22987
2012/12/20,42649
2012/12/21,31821
2012/12/22,39928
2012/12/23,34004
2012/12/24,45083
2012/12/25,-17361
2012/12/26,9689
2012/12/27,42209
2012/12/28,27129
2012/12/29,20238
2012/12/30,8466
2012/12/31,-3211
2013/01/01,20948
2013/01/02,43735
2013/01/03,-29217
2013/01/04,7030
2013/01/05,-12414
2013/01/06,-10927
2013/01/07,-231.319
2013/01/08,32572
2013/01/09,28934
2013/01/10,45526
2013/01/11,56240
2013/01/12,12287
2013/01/13,-5767
2013/01/14,2952
2013/01/15,15141
2013/01/16,48958
2013/01/17,17027
2013/01/18,48335
2013/01/19,4596
2013/01/20,-12818
2013/01/21,65.937
2013/01/22,10669
2013/01/23,38847
2013/01/24,49814
2013/01/25,46583
2013/01/26,20836
2013/01/27,35515
2013/01/28,43318
2013/01/29,42274
2013/01/30,38900
2013/01/31,35451
2013/02/01,64968
2013/02/02,50599
2013/02/03,7406
2013/02/04,35222
2013/02/05,41017
2013/02/06,23880
2013/02/07,28418
2013/02/08,31978
2013/02/09,15612
2013/02/10,-33236
2013/02/11,1740
2013/02/12,30088
2013/02/13,31229
2013/02/14,-473.802
2013/02/15,-34881
2013/02/16,-75102
2013/02/17,-59189
2013/02/18,-15702
2013/02/19,19857
2013/02/20,9845
2013/02/21,-2576
2013/02/22,-7325
2013/02/23,12298
2013/02/24,-4753
2013/02/25,-2371
2013/02/26,12567
2013/02/27,-22587
2013/02/28,16285
2013/03/01,69170
2013/03/02,55872
2013/03/03,-21962
2013/03/04,6058
2013/03/05,45279
2013/03/06,41057
2013/03/07,60203
2013/03/08,32153
2013/03/09,-20891
2013/03/10,5041
2013/03/11,-8831
2013/03/12,25970
2013/03/13,2674
2013/03/14,-36498
2013/03/15,14238
2013/03/16,-56874
2013/03/17,-64959
2013/03/18,-17331
2013/03/19,6440
2013/03/20,-39901
2013/03/21,-33413
2013/03/22,-18701
2013/03/23,-17022
2013/03/24,-37037
2013/03/25,5481
2013/03/26,1990
2013/03/27,40965
2013/03/28,571.005
2013/03/29,32066
2013/03/30,14162
2013/03/31,-48709
2013/04/01,-41100
2013/04/02,18361
2013/04/03,19528
2013/04/04,27072
2013/04/05,-4451
2013/04/06,-43262
2013/04/07,43978
2013/04/08,38287
2013/04/09,-6227
2013/04/10,-2022
2013/04/11,36583
2013/04/12,-3736
2013/04/13,-10769
2013/04/14,2592
2013/04/15,60938
2013/04/16,100293
2013/04/17,56254
2013/04/18,11966
2013/04/19,107554
2013/04/20,30384
2013/04/21,-7595
2013/04/22,21863
2013/04/23,44513
2013/04/24,40988
2013/04/25,14255
2013/04/26,-33098
2013/04/27,-28119
2013/04/28,-55882
2013/04/29,-40260
2013/04/30,33581
2013/05/01,31042
2013/05/02,21401
2013/05/03,-1814
2013/05/04,-63682
2013/05/05,-37503
2013/05/06,4535
2013/05/07,-34451
2013/05/08,-38607
2013/05/09,9915
2013/05/10,22118
2013/05/11,-25943
2013/05/12,18319
2013/05/13,23525
2013/05/14,26666
2013/05/15,56024
2013/05/16,19868
2013/05/17,10123
2013/05/18,23047
2013/05/19,-70102
2013/05/20,23483
2013/05/21,50878
2013/05/22,11766
2013/05/23,-12259
2013/05/24,-50635
2013/05/25,-26697
2013/05/26,-24278
2013/05/27,1366
2013/05/28,47571
2013/05/29,12508
2013/05/30,-25172
2013/05/31,-23021
2013/06/01,-72060
2013/06/02,-61135
2013/06/03,-31480
2013/06/04,-22853
2013/06/05,-15364
2013/06/06,-27514
2013/06/07,-1738
2013/06/08,-66202
2013/06/09,-56592
2013/06/10,-71897
2013/06/11,-58978
2013/06/12,-62523
2013/06/13,-93801
2013/06/14,-87299
2013/06/15,-104518
2013/06/16,-67501
2013/06/17,-24319
2013/06/18,7981
2013/06/19,-20651
2013/06/20,-15596
2013/06/21,-26743
2013/06/22,-44586
2013/06/23,-52163
2013/06/24,-13544
2013/06/25,-5373
2013/06/26,-27819
2013/06/27,-42111
2013/06/28,-24658
2013/06/29,-50526
2013/06/30,-54687
2013/07/01,-11494
2013/07/02,-3971
2013/07/03,-40413
2013/07/04,-32479
2013/07/05,-57524
2013/07/06,-59177
2013/07/07,-78706
2013/07/08,-28375
2013/07/09,-30700
2013/07/10,-25700
2013/07/11,-7921
2013/07/12,45754
2013/07/13,7440
2013/07/14,-33283
2013/07/15,8366
2013/07/16,4459
2013/07/17,-42320
2013/07/18,-32431
2013/07/19,-63375
2013/07/20,-75350
2013/07/21,-49096
2013/07/22,-7753
2013/07/23,17422
2013/07/24,-10460
2013/07/25,12253
2013/07/26,-15072
2013/07/27,-32697
2013/07/28,-31369
2013/07/29,5018
2013/07/30,7372
2013/07/31,11744
2013/08/01,18144
2013/08/02,33643
2013/08/03,28087
2013/08/04,23094
2013/08/05,37436
2013/08/06,49778
2013/08/07,40738
2013/08/08,23129
2013/08/09,19127
2013/08/10,-2622
2013/08/11,-71084
2013/08/12,18599
2013/08/13,41389
2013/08/14,40553
2013/08/15,52219
2013/08/16,81633
2013/08/17,12657
2013/08/18,33685
2013/08/19,94893
2013/08/20,68409
2013/08/21,28204
2013/08/22,8522
2013/08/23,8089
2013/08/24,-9066
2013/08/25,37264
2013/08/26,56059
2013/08/27,72041
2013/08/28,49125
2013/08/29,33071
2013/08/30,13859
2013/08/31,-37378
2013/09/01,-24610
2013/09/02,-19249
2013/09/03,17482
2013/09/04,25237
2013/09/05,16676
2013/09/06,11732
2013/09/07,30289
2013/09/08,19271
2013/09/09,10922
2013/09/10,44615
2013/09/11,-26931
2013/09/12,-24419
2013/09/13,-44593
2013/09/14,-73117
2013/09/15,-42687
2013/09/16,31821
2013/09/17,35046
2013/09/18,-13853
2013/09/19,-14591
2013/09/20,-7028
2013/09/21,-8323
2013/09/22,-20340
2013/09/23,7112
2013/09/24,-10924
2013/09/25,-33314
2013/09/26,-15207
2013/09/27,-36468
2013/09/28,-19547
2013/09/29,-24008
2013/09/30,35458
2013/10/01,44505
2013/10/02,55826
2013/10/03,14421
2013/10/04,-16874
2013/10/05,-46248
2013/10/06,-34106
2013/10/07,-11167
2013/10/08,-4002
2013/10/09,9441
2013/10/10,12156
2013/10/11,20463
2013/10/12,-6875
2013/10/13,17463
2013/10/14,23340
2013/10/15,-39024
2013/10/16,-44064
2013/10/17,-32239
2013/10/18,-20912
2013/10/19,-6873
2013/10/20,-9414
2013/10/21,15392
2013/10/22,21780
2013/10/23,-3494
2013/10/24,26954
2013/10/25,9681
2013/10/26,-33976
2013/10/27,-6860
2013/10/28,22091
2013/10/29,30707
2013/10/30,-8949
2013/10/31,-4275
2013/11/01,-55654
2013/11/02,-39623
2013/11/03,-26114
2013/11/04,23777
2013/11/05,43800
2013/11/06,39576
2013/11/07,92012
2013/11/08,96785
2013/11/09,61920
2013/11/10,46400
2013/11/11,43224
2013/11/12,23150
2013/11/13,71702
2013/11/14,82819
2013/11/15,58155
2013/11/16,-15985
2013/11/17,-2935
2013/11/18,125215
2013/11/19,190812
2013/11/20,93401
2013/11/21,139491
2013/11/22,92169
2013/11/23,50463
2013/11/24,56241
2013/11/25,63385
2013/11/26,134778
2013/11/27,129391
2013/11/28,102955
2013/11/29,125396
2013/11/30,64987
2013/12/01,82426
2013/12/02,125388
2013/12/03,81387
2013/12/04,112781
2013/12/05,81529
2013/12/06,-16200
2013/12/07,-54653
2013/12/08,-109253
2013/12/09,-27037
2013/12/10,17676
2013/12/11,45195
2013/12/12,29011
2013/12/13,-7865
2013/12/14,-16354
2013/12/15,-3683
2013/12/16,62303
2013/12/17,28656
2013/12/18,-51146
2013/12/19,-164082
2013/12/20,-50045
2013/12/21,-100118
2013/12/22,-64915
2013/12/23,-40936
2013/12/24,-16147
2013/12/25,-13966
2013/12/26,-85133
2013/12/27,-118758
2013/12/28,-70857
2013/12/29,-75278
2013/12/30,-25167
2013/12/31,-44232
2014/01/01,-125881
2014/01/02,27632
2014/01/03,-36271
2014/01/04,-53231
2014/01/05,-2816
2014/01/06,38300
2014/01/07,55966
2014/01/08,-14695
2014/01/09,-49922
2014/01/10,-49191
2014/01/11,-30221
2014/01/12,-50820
2014/01/13,-818.095
2014/01/14,2543
2014/01/15,-17532
2014/01/16,-9376
2014/01/17,-14134
2014/01/18,-3872
2014/01/19,-40619
2014/01/20,10394
2014/01/21,57913
2014/01/22,3310
2014/01/23,18189
2014/01/24,-5387
2014/01/25,-28.531
2014/01/26,31760
2014/01/27,9632
2014/01/28,41063
2014/01/29,17371
2014/01/30,30039
2014/01/31,62377
2014/02/01,-61439
2014/02/02,-38100
2014/02/03,-4170
2014/02/04,54976
2014/02/05,17851
2014/02/06,33505
2014/02/07,87261
2014/02/08,45017
2014/02/09,63779
2014/02/10,70281
2014/02/11,72910
2014/02/12,84426
2014/02/13,43173
2014/02/14,62520
2014/02/15,20596
2014/02/16,-44415
2014/02/17,72196
2014/02/18,82993
2014/02/19,21478
2014/02/20,6503
2014/02/21,83688
2014/02/22,-520.341
2014/02/23,39565
2014/02/24,59726
2014/02/25,103593
2014/02/26,45620
