Date,fee_to_reward3rocUSD
2013/11/26,28.156
2013/11/27,67.78
2013/11/28,49.472
2013/11/29,-4.952
2013/11/30,-34.58
2013/12/01,-42.773
2013/12/02,-11.772
2013/12/03,-10.954
2013/12/04,25.626
2013/12/05,-0.247
2013/12/06,-9.458
2013/12/07,57.49
2013/12/08,-55.748
2013/12/09,4.861
2013/12/10,-52.401
2013/12/11,80.433
2013/12/12,-9.103
2013/12/13,-4.557
2013/12/14,-40.59
2013/12/15,-25.918
2013/12/16,-10.133
2013/12/17,19.467
2013/12/18,43.658
2013/12/19,-6.572
2013/12/20,21.714
2013/12/21,-17.474
2013/12/22,-7.002
2013/12/23,-22.292
2013/12/24,-7.522
2013/12/25,12.011
2013/12/26,4.835
2013/12/27,-6.469
2013/12/28,2.234
2013/12/29,16.59
2013/12/30,1.659
2013/12/31,-23.077
2014/01/01,-47.091
2014/01/02,51.551
2014/01/03,43.449
2014/01/04,90.047
2014/01/05,-29.79
2014/01/06,84.314
2014/01/07,0.693
2014/01/08,1.322
2014/01/09,-60.82
2014/01/10,-23.473
2014/01/11,-20.169
2014/01/12,-7.81
2014/01/13,5.772
2014/01/14,69.762
2014/01/15,60.278
2014/01/16,0.934
2014/01/17,-2.837
2014/01/18,-20.063
2014/01/19,-5.58
2014/01/20,-18.721
2014/01/21,28.266
2014/01/22,13.808
2014/01/23,21.001
2014/01/24,-13.818
2014/01/25,-6.661
2014/01/26,-18.483
2014/01/27,-4.394
2014/01/28,27.783
2014/01/29,13.233
2014/01/30,-2.306
2014/01/31,-14.889
2014/02/01,-30.858
2014/02/02,-23.009
2014/02/03,-14.098
2014/02/04,36.556
2014/02/05,41.347
2014/02/06,22.813
2014/02/07,19.339
2014/02/08,-17.991
2014/02/09,-6.609
2014/02/10,-14.661
2014/02/11,18.381
2014/02/12,16.934
2014/02/13,-6.238
2014/02/14,12.063
2014/02/15,-25.393
2014/02/16,-26.318
2014/02/17,69.39
2014/02/18,21.836
2014/02/19,24.362
2014/02/20,-44.786
2014/02/21,11.488
2014/02/22,-5.316
2014/02/23,-14.274
2014/02/24,-12.712
2014/02/25,60.309
2014/02/26,12.585
2014/02/27,-3.764
2014/02/28,-17.472
2014/03/01,8.23
2014/03/02,0.865
2014/03/03,28.236
2014/03/04,33.162
2014/03/05,18.579
2014/03/06,-27.116
2014/03/07,-28.299
2014/03/08,-24.529
2014/03/09,-18.931
2014/03/10,30.589
2014/03/11,31.397
2014/03/12,32.104
2014/03/13,-17.091
2014/03/14,12.698
2014/03/15,-27.021
2014/03/16,-19.817
2014/03/17,-20.751
2014/03/18,0.869
2014/03/19,16.216
2014/03/20,-4.482
2014/03/21,18.191
2014/03/22,22.678
2014/03/23,-32.797
2014/03/24,-12.342
2014/03/25,-10.348
2014/03/26,82.544
2014/03/27,14.982
2014/03/28,-23.492
2014/03/29,-41.123
2014/03/30,-2.25
2014/03/31,-0.853
2014/04/01,28.56
2014/04/02,-13.45
2014/04/03,-6.058
2014/04/04,-3.676
2014/04/05,-2.847
2014/04/06,3.934
2014/04/07,35.337
2014/04/08,68.232
2014/04/09,83.089
2014/04/10,-1.308
2014/04/11,-24.988
2014/04/12,-55.06
2014/04/13,-40.459
2014/04/14,-3.647
2014/04/15,60.542
2014/04/16,62.551
2014/04/17,11.592
2014/04/18,-16.092
2014/04/19,-11.544
2014/04/20,-31.049
2014/04/21,-3.974
2014/04/22,24.969
2014/04/23,44.205
2014/04/24,35.416
2014/04/25,-24.399
2014/04/26,-36.333
2014/04/27,-32.772
2014/04/28,12.183
2014/04/29,31.433
2014/04/30,42.115
2014/05/01,-26.653
2014/05/02,-0.004
2014/05/03,-23.26
2014/05/04,6.209
2014/05/05,46.428
2014/05/06,6.7
2014/05/07,29.911
2014/05/08,-24.741
2014/05/09,18.393
2014/05/10,-33.634
2014/05/11,-21.455
2014/05/12,-7.281
2014/05/13,35.172
2014/05/14,26.02
2014/05/15,-11.833
2014/05/16,-15.746
2014/05/17,-33.032
2014/05/18,-32.176
2014/05/19,5.57
2014/05/20,40.289
2014/05/21,44.051
2014/05/22,9.22
2014/05/23,1.987
2014/05/24,-0.18
2014/05/25,-14.989
2014/05/26,3.187
2014/05/27,22.173
2014/05/28,30.933
2014/05/29,6.435
2014/05/30,-22.1
2014/05/31,-20.454
2014/06/01,-27.386
2014/06/02,-12.61
2014/06/03,14.975
2014/06/04,7.92
2014/06/05,33.769
2014/06/06,2.863
2014/06/07,-14.53
2014/06/08,-19.847
2014/06/09,-8.41
2014/06/10,22.967
2014/06/11,18.591
2014/06/12,5.744
2014/06/13,1.576
2014/06/14,-33.729
2014/06/15,-33.131
2014/06/16,-9.937
2014/06/17,27.813
2014/06/18,62.396
2014/06/19,10.009
2014/06/20,-11.762
2014/06/21,-39.391
2014/06/22,-28.457
2014/06/23,11.334
2014/06/24,18.969
2014/06/25,31.697
2014/06/26,-7.654
2014/06/27,-7.641
2014/06/28,-22.91
2014/06/29,-6.263
2014/06/30,65.356
2014/07/01,93.092
2014/07/02,67.158
2014/07/03,-12.264
2014/07/04,-38.067
2014/07/05,-41.211
2014/07/06,-17.608
2014/07/07,22.623
2014/07/08,49.696
2014/07/09,8.295
2014/07/10,0.374
2014/07/11,-14.777
2014/07/12,-21.109
2014/07/13,-21.438
2014/07/14,24.858
2014/07/15,41.634
2014/07/16,48.428
2014/07/17,-21.393
2014/07/18,-11.682
2014/07/19,-33.088
2014/07/20,-15.184
2014/07/21,-1.67
2014/07/22,40.757
2014/07/23,29.897
2014/07/24,9.433
2014/07/25,-23.347
2014/07/26,-13.452
2014/07/27,-22.046
2014/07/28,9.21
2014/07/29,6.958
2014/07/30,10.086
2014/07/31,5.917
2014/08/01,-2.509
2014/08/02,-18.955
2014/08/03,-23.952
2014/08/04,27.311
2014/08/05,72.165
2014/08/06,44.296
2014/08/07,-20.779
2014/08/08,-21.067
2014/08/09,-36.146
2014/08/10,-18.935
2014/08/11,-4.715
2014/08/12,40.529
2014/08/13,53.847
2014/08/14,0.617
2014/08/15,1.361
2014/08/16,-3.507
2014/08/17,222.225
2014/08/18,-18.537
2014/08/19,-16.622
2014/08/20,-67.574
2014/08/21,16.577
2014/08/22,-0.487
2014/08/23,-24.731
2014/08/24,-10.528
2014/08/25,74.898
2014/08/26,25.428
2014/08/27,10.18
2014/08/28,-49.809
2014/08/29,-8.185
2014/08/30,-26.398
2014/08/31,-21.185
2014/09/01,30.644
2014/09/02,56.849
2014/09/03,38.944
2014/09/04,-11.62
2014/09/05,-3.465
2014/09/06,-18.344
2014/09/07,79.813
2014/09/08,11.242
2014/09/09,79.494
2014/09/10,-36.309
2014/09/11,-29.429
2014/09/12,-27.986
2014/09/13,-34.931
2014/09/14,18.999
2014/09/15,11.288
2014/09/16,58.791
2014/09/17,-7.206
2014/09/18,-10.829
2014/09/19,-25.964
2014/09/20,-11.507
2014/09/21,-17.383
2014/09/22,12.321
2014/09/23,45.374
2014/09/24,38.912
2014/09/25,10.104
2014/09/26,315.758
2014/09/27,-1.345
2014/09/28,7.815
2014/09/29,-74.817
2014/09/30,1.412
2014/10/01,0.562
2014/10/02,-8.354
2014/10/03,4.339
2014/10/04,-1.979
2014/10/05,-13.566
2014/10/06,-5.264
2014/10/07,21.976
2014/10/08,23.562
2014/10/09,19.826
2014/10/10,-15.776
2014/10/11,-17.13
2014/10/12,-20.668
2014/10/13,0.766
2014/10/14,39.156
2014/10/15,11.59
2014/10/16,-2.818
2014/10/17,-17.891
2014/10/18,-23.969
2014/10/19,-3.396
2014/10/20,14.636
2014/10/21,34.586
2014/10/22,0.432
2014/10/23,-10.348
2014/10/24,-8.65
2014/10/25,-10.026
2014/10/26,5.914
2014/10/27,9.473
2014/10/28,34.954
2014/10/29,2.569
2014/10/30,-4.142
2014/10/31,-29.149
2014/11/01,-14.01
2014/11/02,0.079
2014/11/03,43.016
2014/11/04,5.453
2014/11/05,18.868
2014/11/06,-4.597
2014/11/07,7.149
2014/11/08,-27.28
2014/11/09,7.142
2014/11/10,2.055
2014/11/11,46.801
2014/11/12,2.494
2014/11/13,8.641
2014/11/14,-17.551
2014/11/15,-22.122
2014/11/16,-21.881
2014/11/17,22.687
2014/11/18,6.01
2014/11/19,20.423
2014/11/20,-8.222
2014/11/21,18.065
2014/11/22,-23.338
2014/11/23,-12.735
2014/11/24,-11.178
2014/11/25,29.016
2014/11/26,5.748
2014/11/27,-4.425
2014/11/28,-14.488
2014/11/29,-20.376
2014/11/30,-5.948
2014/12/01,35.453
2014/12/02,33.874
2014/12/03,46.965
2014/12/04,-5.106
2014/12/05,-16.065
2014/12/06,-30.526
2014/12/07,-14.639
2014/12/08,21.91
2014/12/09,8.548
2014/12/10,0.968
2014/12/11,-16.45
2014/12/12,-7.454
2014/12/13,-18.67
2014/12/14,5.911
2014/12/15,22.223
2014/12/16,47.544
2014/12/17,38.264
2014/12/18,6.059
2014/12/19,3.272
2014/12/20,-23.534
2014/12/21,-19.256
2014/12/22,-21.192
2014/12/23,4.173
2014/12/24,-15.456
2014/12/25,-30.84
2014/12/26,34.429
2014/12/27,55.47
2014/12/28,23.255
2014/12/29,-30.564
2014/12/30,-20.74
2014/12/31,2.954
2015/01/01,-44.42
2015/01/02,-19.835
2015/01/03,-2.727
2015/01/04,158.038
2015/01/05,43.712
2015/01/06,11.579
2015/01/07,-27.718
2015/01/08,7.29
2015/01/09,33.371
2015/01/10,13.603
2015/01/11,-21.032
2015/01/12,112.619
2015/01/13,17.544
2015/01/14,20.106
2015/01/15,-50.54
2015/01/16,-13.957
2015/01/17,-7.876
2015/01/18,-20.488
2015/01/19,-5.07
2015/01/20,25.821
2015/01/21,-0.871
2015/01/22,-0.348
2015/01/23,-9.359
2015/01/24,1.9
2015/01/25,7.182
2015/01/26,14.214
2015/01/27,2.727
2015/01/28,-33.471
2015/01/29,-40.709
2015/01/30,-13.638
2015/01/31,6.69
2015/02/01,-2.965
2015/02/02,-3.536
2015/02/03,36.264
2015/02/04,9.276
2015/02/05,-2.92
2015/02/06,-35.611
2015/02/07,-6.434
2015/02/08,16.951
2015/02/09,39.576
2015/02/10,34.365
2015/02/11,2.403
2015/02/12,13.996
2015/02/13,19.749
2015/02/14,2.913
2015/02/15,-6.364
2015/02/16,-17.839
2015/02/17,14.115
2015/02/18,-9.193
2015/02/19,-16.387
2015/02/20,-10.74
2015/02/21,1.738
2015/02/22,0.032
2015/02/23,6.944
2015/02/24,22.381
2015/02/25,16.969
2015/02/26,-8.081
2015/02/27,-15.175
2015/02/28,-0.761
2015/03/01,6.166
2015/03/02,2.9
2015/03/03,4.114
2015/03/04,4.005
2015/03/05,15.688
2015/03/06,14.367
2015/03/07,-10.04
2015/03/08,-24.784
2015/03/09,-3.637
2015/03/10,8.193
2015/03/11,17.349
2015/03/12,-2.045
2015/03/13,-7.064
2015/03/14,-5.238
2015/03/15,-21.593
2015/03/16,15.902
2015/03/17,16.774
2015/03/18,18.275
2015/03/19,10.465
2015/03/20,7.397
2015/03/21,-11.374
2015/03/22,-22.997
2015/03/23,2.385
2015/03/24,-9.852
2015/03/25,5.211
2015/03/26,-18.92
2015/03/27,3.321
2015/03/28,-12.602
2015/03/29,-14.939
2015/03/30,32.975
2015/03/31,27.628
2015/04/01,52.55
2015/04/02,-13.098
2015/04/03,-5.82
2015/04/04,-29.421
2015/04/05,6.051
2015/04/06,24.61
2015/04/07,14.825
2015/04/08,28.674
2015/04/09,11.113
2015/04/10,76.589
2015/04/11,-8.095
2015/04/12,-22.26
2015/04/13,-39.271
2015/04/14,-9.36
2015/04/15,15.041
2015/04/16,-8.165
2015/04/17,8.203
2015/04/18,-27.921
2015/04/19,-11.798
2015/04/20,-5.042
2015/04/21,10.427
2015/04/22,16.356
2015/04/23,10.312
2015/04/24,24.621
2015/04/25,472.664
2015/04/26,-23.369
2015/04/27,-8.743
2015/04/28,-82.332
2015/04/29,42.12
2015/04/30,8.758
2015/05/01,-12.047
2015/05/02,-28.241
2015/05/03,-29.759
2015/05/04,26.984
2015/05/05,11.285
2015/05/06,11.916
2015/05/07,-3.856
2015/05/08,4.211
2015/05/09,5.507
2015/05/10,6.489
2015/05/11,-0.695
2015/05/12,3.438
2015/05/13,-20.818
2015/05/14,-16.695
2015/05/15,-3.877
2015/05/16,3.937
2015/05/17,-16.142
2015/05/18,0.195
2015/05/19,21.339
2015/05/20,35.385
2015/05/21,-9.342
2015/05/22,-7.852
2015/05/23,9.747
2015/05/24,-0.81
2015/05/25,-0.924
2015/05/26,10.01
2015/05/27,25.022
2015/05/28,11.71
2015/05/29,-7.592
2015/05/30,8.009
2015/05/31,115.44
2015/06/01,41.703
2015/06/02,-1.238
2015/06/03,-52.125
2015/06/04,-27.291
2015/06/05,-6.781
2015/06/06,-36.784
2015/06/07,-26.954
2015/06/08,-4.151
2015/06/09,46.236
2015/06/10,36.353
2015/06/11,16.833
2015/06/12,10.171
2015/06/13,-10.479
2015/06/14,-16.317
2015/06/15,6.661
2015/06/16,60.002
2015/06/17,37.189
2015/06/18,26.786
2015/06/19,8.827
2015/06/20,-22.601
2015/06/21,-35.045
2015/06/22,-1.718
2015/06/23,16.6
2015/06/24,-7.607
2015/06/25,-39.649
2015/06/26,-11.85
2015/06/27,23.65
2015/06/28,-0.574
2015/06/29,13.192
2015/06/30,58.624
2015/07/01,43.997
2015/07/02,17.982
2015/07/03,-31.26
2015/07/04,-25.35
2015/07/05,-6.444
2015/07/06,38.555
2015/07/07,172.687
2015/07/08,112.297
2015/07/09,52.945
2015/07/10,-24.627
2015/07/11,-16.891
2015/07/12,8.658
2015/07/13,-10.052
2015/07/14,-22.284
2015/07/15,-47.661
2015/07/16,-6.154
2015/07/17,-19.187
2015/07/18,70.289
2015/07/19,-36.613
2015/07/20,56.38
2015/07/21,-30.613
2015/07/22,37.25
2015/07/23,-25.838
2015/07/24,-31.654
2015/07/25,-25.864
2015/07/26,-22.428
2015/07/27,52.208
2015/07/28,55.587
2015/07/29,73.692
2015/07/30,20.517
2015/07/31,21.644
2015/08/01,-17.699
2015/08/02,-45.434
2015/08/03,-30.751
2015/08/04,22.495
2015/08/05,83.924
2015/08/06,49.577
2015/08/07,-29.07
2015/08/08,-45.11
2015/08/09,-48.064
2015/08/10,-6.416
2015/08/11,15.597
2015/08/12,51.283
2015/08/13,-1.842
2015/08/14,6.036
2015/08/15,-26.06
2015/08/16,-18.088
2015/08/17,-6.375
2015/08/18,21.03
2015/08/19,12.696
2015/08/20,7.413
2015/08/21,-22.408
2015/08/22,-8.434
2015/08/23,-10.113
2015/08/24,20.102
2015/08/25,31.603
2015/08/26,1.235
2015/08/27,3.007
2015/08/28,-15.544
2015/08/29,-14.478
2015/08/30,-25.187
2015/08/31,11.27
2015/09/01,22.71
2015/09/02,156.652
2015/09/03,9.034
2015/09/04,-1.952
2015/09/05,-43.418
2015/09/06,-20.587
2015/09/07,21.336
2015/09/08,-0.556
2015/09/09,19.885
2015/09/10,-16.707
2015/09/11,27.635
2015/09/12,17.975
2015/09/13,3.3
2015/09/14,-14.649
2015/09/15,-16.103
2015/09/16,9.344
2015/09/17,-8.288
2015/09/18,-4.241
2015/09/19,-5.303
2015/09/20,-11.697
2015/09/21,25.925
2015/09/22,1.871
2015/09/23,-2.697
2015/09/24,-20.304
2015/09/25,-6.647
2015/09/26,5.25
2015/09/27,-14.784
2015/09/28,11.068
2015/09/29,-7.436
2015/09/30,22.479
2015/10/01,5.203
2015/10/02,19.207
2015/10/03,-17.269
2015/10/04,-34.38
2015/10/05,-18.62
2015/10/06,21.33
2015/10/07,47.885
2015/10/08,25.527
2015/10/09,0.892
2015/10/10,-17.273
2015/10/11,-30.736
2015/10/12,-2.16
2015/10/13,17.272
2015/10/14,34.491
2015/10/15,-4.627
2015/10/16,8.085
2015/10/17,11.054
2015/10/18,-7.674
2015/10/19,-12.797
2015/10/20,24.192
2015/10/21,24.786
2015/10/22,15.722
2015/10/23,-21.793
2015/10/24,-5.93
2015/10/25,-19.255
2015/10/26,-15.593
2015/10/27,6.455
2015/10/28,34.912
2015/10/29,38.001
2015/10/30,-5.088
2015/10/31,-10.292
2015/11/01,-20.386
2015/11/02,15.93
2015/11/03,13.967
2015/11/04,61.367
2015/11/05,7.377
2015/11/06,0.602
2015/11/07,-41.128
2015/11/08,-27.656
2015/11/09,-10.806
2015/11/10,17.69
2015/11/11,-1.273
2015/11/12,-19.292
2015/11/13,-19.802
2015/11/14,3.507
2015/11/15,-10.069
2015/11/16,0.335
2015/11/17,2.393
2015/11/18,24.212
2015/11/19,17.625
2015/11/20,-12.587
2015/11/21,-23.259
2015/11/22,-28.217
2015/11/23,2.07
2015/11/24,17.384
2015/11/25,31.915
2015/11/26,0.92
2015/11/27,24.211
2015/11/28,-4
2015/11/29,-6.252
2015/11/30,5.589
2015/12/01,8.823
2015/12/02,35.217
2015/12/03,-1.144
2015/12/04,0.09
2015/12/05,-11.863
2015/12/06,-8.652
2015/12/07,19.731
2015/12/08,5.457
2015/12/09,16.107
2015/12/10,-25.843
2015/12/11,43.872
2015/12/12,2.726
2015/12/13,40.486
2015/12/14,-22.964
2015/12/15,-4.162
2015/12/16,-2.034
2015/12/17,16.688
2015/12/18,2.242
2015/12/19,-2.128
2015/12/20,-16.175
2015/12/21,23.143
2015/12/22,16.057
2015/12/23,24.497
2015/12/24,-4.504
2015/12/25,-29.771
2015/12/26,-27.427
2015/12/27,-49.566
2015/12/28,12.846
2015/12/29,7.396
2015/12/30,41.024
2015/12/31,-12.815
2016/01/01,-25.371
2016/01/02,15.797
2016/01/03,-7.476
2016/01/04,15.584
2016/01/05,-4.957
2016/01/06,29.544
2016/01/07,47.754
2016/01/08,-8.469
2016/01/09,-7.114
2016/01/10,-36.318
2016/01/11,12.21
2016/01/12,1.987
2016/01/13,44.524
2016/01/14,13.139
2016/01/15,43.038
2016/01/16,5.667
2016/01/17,0.548
2016/01/18,-21.933
2016/01/19,21.566
2016/01/20,26.777
2016/01/21,60.161
2016/01/22,-13.833
2016/01/23,-29.214
2016/01/24,-35.724
2016/01/25,10.486
2016/01/26,35.818
2016/01/27,34.424
2016/01/28,14.264
2016/01/29,-5.334
2016/01/30,-33.934
2016/01/31,-40.906
2016/02/01,24.748
2016/02/02,55.543
2016/02/03,30.572
2016/02/04,-34.401
2016/02/05,-29.464
2016/02/06,-19.388
2016/02/07,-2.534
2016/02/08,24.086
2016/02/09,17.814
2016/02/10,24.04
2016/02/11,-18.854
2016/02/12,-3.728
2016/02/13,-18.437
2016/02/14,-8.056
2016/02/15,21.12
2016/02/16,36.165
2016/02/17,33.174
2016/02/18,-7.363
2016/02/19,3.539
2016/02/20,-2.511
2016/02/21,22.521
2016/02/22,13.649
2016/02/23,28.555
2016/02/24,23.364
2016/02/25,-17.687
2016/02/26,-14.719
2016/02/27,-34.462
2016/02/28,11.96
2016/02/29,36.738
2016/03/01,66.531
2016/03/02,75.033
2016/03/03,-0.023
2016/03/04,-21.603
2016/03/05,-29.009
2016/03/06,-35.978
2016/03/07,-1.128
2016/03/08,-29.162
2016/03/09,22.82
2016/03/10,-19.201
2016/03/11,-14.646
2016/03/12,-26.341
2016/03/13,1.561
2016/03/14,8.578
2016/03/15,11.362
2016/03/16,17.066
2016/03/17,21.347
2016/03/18,18.158
2016/03/19,-19.797
2016/03/20,-29.37
2016/03/21,-6.099
2016/03/22,13.881
2016/03/23,11.239
2016/03/24,-11.365
2016/03/25,-22.041
2016/03/26,-8.913
2016/03/27,-13.892
2016/03/28,20.981
2016/03/29,56.315
2016/03/30,37.729
2016/03/31,35.336
2016/04/01,-5.419
2016/04/02,14.588
2016/04/03,-16.593
2016/04/04,-21.695
2016/04/05,-13.297
2016/04/06,20.976
2016/04/07,18.252
2016/04/08,-2.198
2016/04/09,-39.048
2016/04/10,-39.95
2016/04/11,8.222
2016/04/12,51.305
2016/04/13,44.583
2016/04/14,-16.293
2016/04/15,-6.208
2016/04/16,-11.235
2016/04/17,-20.504
2016/04/18,9.757
2016/04/19,17.027
2016/04/20,20.492
2016/04/21,-19.483
2016/04/22,2.945
2016/04/23,-11.989
2016/04/24,-11.013
2016/04/25,14.005
2016/04/26,799.836
2016/04/27,41.211
2016/04/28,7.692
2016/04/29,-84.803
2016/04/30,-21.419
2016/05/01,-39.074
2016/05/02,-8.904
2016/05/03,6.048
2016/05/04,26.582
2016/05/05,-0.669
2016/05/06,-7.428
2016/05/07,-11.104
2016/05/08,-27.34
2016/05/09,-13.755
2016/05/10,21.129
2016/05/11,65.889
2016/05/12,41.555
2016/05/13,2.791
2016/05/14,-3.321
2016/05/15,-2.396
2016/05/16,36.468
2016/05/17,23.926
2016/05/18,15.808
2016/05/19,6.644
2016/05/20,-16.234
2016/05/21,5.743
2016/05/22,-48.279
2016/05/23,-12.013
2016/05/24,0.462
2016/05/25,83.241
2016/05/26,34.971
2016/05/27,25.425
2016/05/28,-9.14
2016/05/29,-20.536
2016/05/30,-20.889
2016/05/31,4.633
2016/06/01,20.022
2016/06/02,5.478
2016/06/03,-6.435
2016/06/04,-0.657
2016/06/05,-38.331
2016/06/06,-20.115
2016/06/07,-3.825
2016/06/08,34.222
2016/06/09,5.083
2016/06/10,-2.199
2016/06/11,-15.13
2016/06/12,11.173
2016/06/13,8.049
2016/06/14,74.846
2016/06/15,51.63
2016/06/16,38.358
2016/06/17,1.217
2016/06/18,-18.241
2016/06/19,-34.896
2016/06/20,-11.381
2016/06/21,14.319
2016/06/22,69.592
2016/06/23,14.581
2016/06/24,11.936
2016/06/25,-37.815
2016/06/26,-30.382
2016/06/27,-26.394
2016/06/28,4.673
2016/06/29,13.349
2016/06/30,-0.848
2016/07/01,-5.547
2016/07/02,-15.696
2016/07/03,-28.783
2016/07/04,-1.86
2016/07/05,8.344
2016/07/06,34.118
2016/07/07,12.722
2016/07/08,2.442
2016/07/09,-4.568
2016/07/10,19.512
2016/07/11,99.856
2016/07/12,86.235
2016/07/13,64.589
2016/07/14,1.632
2016/07/15,13.861
2016/07/16,-21.139
2016/07/17,-20.646
2016/07/18,-2.353
2016/07/19,47.838
2016/07/20,32.072
2016/07/21,13.322
2016/07/22,4.389
2016/07/23,6.829
2016/07/24,-9.314
2016/07/25,5.095
2016/07/26,18.911
2016/07/27,40.641
2016/07/28,-0.994
2016/07/29,-10.017
2016/07/30,-5.394
2016/07/31,-10.14
2016/08/01,-2.606
2016/08/02,-4.128
2016/08/03,-3.132
2016/08/04,-4.802
2016/08/05,-15.953
2016/08/06,-20.53
2016/08/07,-0.393
2016/08/08,30.936
2016/08/09,63.537
2016/08/10,10.101
2016/08/11,-8.421
2016/08/12,-19.971
2016/08/13,-22.342
2016/08/14,-28.173
2016/08/15,-1.378
2016/08/16,57.038
2016/08/17,55.825
2016/08/18,5.843
2016/08/19,-14.153
2016/08/20,-33.058
2016/08/21,-36.484
2016/08/22,-19.986
2016/08/23,15.941
2016/08/24,35.547
2016/08/25,18.638
2016/08/26,2.686
2016/08/27,-9.1
2016/08/28,-34.35
2016/08/29,-8.375
2016/08/30,6.81
2016/08/31,43.234
2016/09/01,4.772
2016/09/02,-8.854
2016/09/03,-11.855
2016/09/04,-41.663
2016/09/05,19.462
2016/09/06,8.688
2016/09/07,58.99
2016/09/08,-7.832
2016/09/09,0.065
2016/09/10,-20.754
2016/09/11,-29.422
2016/09/12,-22.486
2016/09/13,24.153
2016/09/14,37.006
2016/09/15,12.575
2016/09/16,11.202
2016/09/17,-11.221
2016/09/18,-5.496
2016/09/19,7.672
2016/09/20,27.028
2016/09/21,6.804
2016/09/22,-10.152
2016/09/23,-2.373
2016/09/24,-8.988
2016/09/25,-38.889
2016/09/26,-10.094
2016/09/27,6.018
2016/09/28,61.006
2016/09/29,20.369
2016/09/30,26.747
2016/10/01,-14.052
2016/10/02,-20.322
2016/10/03,3.238
2016/10/04,19.461
2016/10/05,14.504
2016/10/06,-2.994
2016/10/07,11.595
2016/10/08,-8.074
2016/10/09,-23.85
2016/10/10,8.216
2016/10/11,43.397
2016/10/12,29.127
2016/10/13,-3.978
2016/10/14,-13.381
2016/10/15,-6.824
2016/10/16,-15.039
2016/10/17,15.174
2016/10/18,12.531
2016/10/19,12.242
2016/10/20,14.253
2016/10/21,-6.659
2016/10/22,-10.031
2016/10/23,-28.587
2016/10/24,21.351
2016/10/25,56.198
2016/10/26,85.054
2016/10/27,19.696
2016/10/28,-23.15
2016/10/29,-43.495
2016/10/30,-44.286
2016/10/31,-3.835
2016/11/01,11.069
2016/11/02,57.617
2016/11/03,-1.76
2016/11/04,30.911
2016/11/05,-15.458
2016/11/06,-8.839
2016/11/07,-13.342
2016/11/08,5.046
2016/11/09,22.044
2016/11/10,-20.824
2016/11/11,-14.959
2016/11/12,-30.179
2016/11/13,-9.558
2016/11/14,3.348
2016/11/15,31.776
2016/11/16,5.096
2016/11/17,20.346
2016/11/18,7.752
2016/11/19,8.966
2016/11/20,1.698
2016/11/21,19.88
2016/11/22,46.292
2016/11/23,28.358
2016/11/24,21.377
2016/11/25,18.55
2016/11/26,-9.754
2016/11/27,-31.378
2016/11/28,-25.098
2016/11/29,1.88
2016/11/30,23.106
2016/12/01,5.01
2016/12/02,22.793
2016/12/03,-15.408
2016/12/04,-10.496
2016/12/05,-16.288
2016/12/06,33.321
2016/12/07,-1.158
2016/12/08,-11.632
2016/12/09,-9.872
2016/12/10,6.072
2016/12/11,-32.025
2016/12/12,-15.567
2016/12/13,-15.903
2016/12/14,62.843
2016/12/15,30.522
2016/12/16,31.842
2016/12/17,-16.422
2016/12/18,-26.301
2016/12/19,-5.833
2016/12/20,28.991
2016/12/21,24.661
2016/12/22,-2.858
2016/12/23,-9.961
2016/12/24,-14.86
2016/12/25,-42.491
2016/12/26,-5.985
2016/12/27,4.351
2016/12/28,66.091
2016/12/29,14.548
2016/12/30,0.143
2016/12/31,-12.036
2017/01/01,-40.276
2017/01/02,10.513
2017/01/03,27.238
2017/01/04,184.158
2017/01/05,14.717
2017/01/06,10.108
2017/01/07,-36.752
2017/01/08,-32.069
2017/01/09,-5.14
2017/01/10,-2.563
2017/01/11,31.886
2017/01/12,-17.39
2017/01/13,-13.059
2017/01/14,-29.691
2017/01/15,-18.974
2017/01/16,-4.911
2017/01/17,35.136
2017/01/18,43.607
2017/01/19,5.062
2017/01/20,-19.022
2017/01/21,-26.263
2017/01/22,-21.614
2017/01/23,39.866
2017/01/24,77.845
2017/01/25,75.463
2017/01/26,0.848
2017/01/27,-28.636
2017/01/28,-10.351
2017/01/29,-9.42
2017/01/30,37.113
2017/01/31,22.764
2017/02/01,11.67
2017/02/02,-3.198
2017/02/03,7.828
2017/02/04,17.942
2017/02/05,-5.158
2017/02/06,12.474
2017/02/07,15.998
2017/02/08,23.627
2017/02/09,-15.564
2017/02/10,-14.787
2017/02/11,-20.366
2017/02/12,-27.348
2017/02/13,-11.009
2017/02/14,-0.893
2017/02/15,29.42
2017/02/16,31.256
2017/02/17,29.084
2017/02/18,4.204
2017/02/19,-13.12
2017/02/20,-1.488
2017/02/21,17.5
2017/02/22,33.057
2017/02/23,27.479
2017/02/24,14.173
2017/02/25,-12.051
2017/02/26,-33.395
2017/02/27,-2.202
2017/02/28,26.564
2017/03/01,67.44
2017/03/02,16.302
2017/03/03,13.82
2017/03/04,4.127
2017/03/05,-7.369
2017/03/06,-1.882
2017/03/07,4.949
2017/03/08,10.297
2017/03/09,-4.416
2017/03/10,-5.501
2017/03/11,-10.066
2017/03/12,-21.007
2017/03/13,-7.055
2017/03/14,11.102
2017/03/15,31.109
2017/03/16,11.919
2017/03/17,-3.03
2017/03/18,-15.211
2017/03/19,-23.409
2017/03/20,10.196
2017/03/21,23.362
2017/03/22,26.763
2017/03/23,-8.932
2017/03/24,-22.486
2017/03/25,-16.357
