Date,size3roc
2011/03/14,58.71
2011/03/15,35.189
2011/03/16,2.603
2011/03/17,-12.048
2011/03/18,-24.936
2011/03/19,16.177
2011/03/20,53.382
2011/03/21,74.004
2011/03/22,-25.697
2011/03/23,-10.057
2011/03/24,-52.174
2011/03/25,-28.73
2011/03/26,-11.577
2011/03/27,29.007
2011/03/28,48.585
2011/03/29,-30.869
2011/03/30,-38.556
2011/03/31,-38.773
2011/04/01,-38.478
2011/04/02,-14.31
2011/04/03,-10.379
2011/04/04,32.713
2011/04/05,10.908
2011/04/06,28.075
2011/04/07,-11.708
2011/04/08,5.794
2011/04/09,-11.003
2011/04/10,-5.83
2011/04/11,15.062
2011/04/12,40.569
2011/04/13,25.592
2011/04/14,33.2
2011/04/15,26.805
2011/04/16,27.922
2011/04/17,-27.283
2011/04/18,4.506
2011/04/19,34.108
2011/04/20,99.156
2011/04/21,-37.54
2011/04/22,-46.772
2011/04/23,-39.993
2011/04/24,24.806
2011/04/25,36.324
2011/04/26,18.909
2011/04/27,84.855
2011/04/28,25.97
2011/04/29,3.629
2011/04/30,-10.011
2011/05/01,24.858
2011/05/02,-14.281
2011/05/03,-36.551
2011/05/04,-36.749
2011/05/05,15.003
2011/05/06,0.498
2011/05/07,7.2
2011/05/08,-19.5
2011/05/09,0.336
2011/05/10,25.229
2011/05/11,33.079
2011/05/12,37.091
2011/05/13,18.033
2011/05/14,7.966
2011/05/15,-8.014
2011/05/16,-14.899
2011/05/17,-3.593
2011/05/18,5.62
2011/05/19,44.628
2011/05/20,27.975
2011/05/21,10.083
2011/05/22,-29.615
2011/05/23,-13.704
2011/05/24,-14.966
2011/05/25,4.814
2011/05/26,17.966
2011/05/27,47.981
2011/05/28,49.705
2011/05/29,11.187
2011/05/30,27.038
2011/05/31,34.616
2011/06/01,36.487
2011/06/02,12.387
2011/06/03,16.988
2011/06/04,15.034
2011/06/05,-2.122
2011/06/06,-8.779
2011/06/07,26.072
2011/06/08,94.894
2011/06/09,28.759
2011/06/10,0.181
2011/06/11,-43.016
2011/06/12,-3.534
2011/06/13,2.753
2011/06/14,29.259
2011/06/15,-14.525
2011/06/16,39.076
2011/06/17,16.99
2011/06/18,25.137
2011/06/19,-26.765
2011/06/20,-30.121
2011/06/21,-34.874
2011/06/22,-24.293
2011/06/23,-8.9
2011/06/24,25.847
2011/06/25,67.475
2011/06/26,71.435
2011/06/27,62.997
2011/06/28,-0.034
2011/06/29,-16.478
2011/06/30,-34.837
2011/07/01,-5.487
2011/07/02,-9.12
2011/07/03,-2.099
2011/07/04,-10.006
2011/07/05,31.97
2011/07/06,45.834
2011/07/07,22.358
2011/07/08,-24.076
2011/07/09,-24.42
2011/07/10,-1.694
2011/07/11,24.088
2011/07/12,8.393
2011/07/13,-30.933
2011/07/14,-3.28
2011/07/15,-17.667
2011/07/16,19.125
2011/07/17,-18.243
2011/07/18,32.655
2011/07/19,24.234
2011/07/20,20.361
2011/07/21,-10.05
2011/07/22,-13.589
2011/07/23,-13.402
2011/07/24,-10.851
2011/07/25,3.743
2011/07/26,-4.132
2011/07/27,-3.556
2011/07/28,-8.531
2011/07/29,-13.022
2011/07/30,-18.146
2011/07/31,-18.024
2011/08/01,20.537
2011/08/02,46.902
2011/08/03,12.469
2011/08/04,20.139
2011/08/05,-11.311
2011/08/06,17.627
2011/08/07,-17.304
2011/08/08,22.147
2011/08/09,8.141
2011/08/10,2.796
2011/08/11,-16.855
2011/08/12,-20.866
2011/08/13,4.698
2011/08/14,15.004
2011/08/15,33.414
2011/08/16,14.594
2011/08/17,-1.623
2011/08/18,-26.169
2011/08/19,-2.147
2011/08/20,-19.927
2011/08/21,-7.695
2011/08/22,-22.961
2011/08/23,0.679
2011/08/24,16.438
2011/08/25,12.748
2011/08/26,11.277
2011/08/27,5.638
2011/08/28,-9.689
2011/08/29,8.202
2011/08/30,-12.721
2011/08/31,-10.155
2011/09/01,-4.189
2011/09/02,-15.699
2011/09/03,-10.322
2011/09/04,68.927
2011/09/05,7.958
2011/09/06,35.485
2011/09/07,-44.515
2011/09/08,10.593
2011/09/09,9.903
2011/09/10,-2.198
2011/09/11,7.003
2011/09/12,-8.784
2011/09/13,-12.978
2011/09/14,-23.305
2011/09/15,-21.557
2011/09/16,16.521
2011/09/17,-4.97
2011/09/18,-13.825
2011/09/19,9.714
2011/09/20,64.601
2011/09/21,63.33
2011/09/22,-25.954
2011/09/23,-28.538
2011/09/24,-18.798
2011/09/25,5.93
2011/09/26,-10.424
2011/09/27,-4.524
2011/09/28,-11.707
2011/09/29,0.179
2011/09/30,-0.489
2011/10/01,-3.88
2011/10/02,-4.158
2011/10/03,-8.908
2011/10/04,40.106
2011/10/05,-2.144
2011/10/06,12.638
2011/10/07,-21.054
2011/10/08,13.298
2011/10/09,-10.409
2011/10/10,10.107
2011/10/11,51.472
2011/10/12,18.435
2011/10/13,11.464
2011/10/14,-34.838
2011/10/15,-19.307
2011/10/16,-17.705
2011/10/17,20.375
2011/10/18,1.943
2011/10/19,-8.552
2011/10/20,-28.593
2011/10/21,-8.644
2011/10/22,33.5
2011/10/23,29.216
2011/10/24,18.961
2011/10/25,-23.123
2011/10/26,-9.701
2011/10/27,-0.208
2011/10/28,26.149
2011/10/29,14.333
2011/10/30,-3.769
2011/10/31,-25.783
2011/11/01,-29.046
2011/11/02,-17.594
2011/11/03,22.136
2011/11/04,22.9
2011/11/05,12.245
2011/11/06,-31.533
2011/11/07,-4.732
2011/11/08,5.21
2011/11/09,27.655
2011/11/10,9.865
2011/11/11,5.113
2011/11/12,-9.545
2011/11/13,-25.559
2011/11/14,-2.817
2011/11/15,6.808
2011/11/16,31.535
2011/11/17,-12.102
2011/11/18,1.476
2011/11/19,-13.752
2011/11/20,4.378
2011/11/21,-0.396
2011/11/22,0.614
2011/11/23,0.354
2011/11/24,21.612
2011/11/25,0.248
2011/11/26,2.232
2011/11/27,-10.236
2011/11/28,19.264
2011/11/29,25.886
2011/11/30,12.958
2011/12/01,-19.18
2011/12/02,-14.955
2011/12/03,-19.904
2011/12/04,3.656
2011/12/05,-11.028
2011/12/06,21.216
2011/12/07,15.43
2011/12/08,2.139
2011/12/09,-18.906
2011/12/10,-15.395
2011/12/11,4.221
2011/12/12,18.129
2011/12/13,13.179
2011/12/14,-10.799
2011/12/15,-9.209
2011/12/16,6.59
2011/12/17,-7.348
2011/12/18,-21.987
2011/12/19,-12.933
2011/12/20,72.248
2011/12/21,21.326
2011/12/22,0.043
2011/12/23,-33.474
2011/12/24,-18.242
2011/12/25,-25.691
2011/12/26,-17.511
2011/12/27,20.865
2011/12/28,11.455
2011/12/29,22.426
2011/12/30,-7.326
2011/12/31,13.203
2012/01/01,1.606
2012/01/02,27.992
2012/01/03,12.184
2012/01/04,13.404
2012/01/05,29.184
2012/01/06,19.529
2012/01/07,-13.752
2012/01/08,-17.304
2012/01/09,-6.282
2012/01/10,78.039
2012/01/11,34.882
2012/01/12,-0.925
2012/01/13,-26.733
2012/01/14,-27.5
2012/01/15,3.38
2012/01/16,-9.486
2012/01/17,-1.988
2012/01/18,18.901
2012/01/19,7.836
2012/01/20,6.663
2012/01/21,-26.279
2012/01/22,-21.827
2012/01/23,-27.152
2012/01/24,31.714
2012/01/25,50.894
2012/01/26,45.328
2012/01/27,-11.31
2012/01/28,-23.65
2012/01/29,-18.66
2012/01/30,-26.241
2012/01/31,14.626
2012/02/01,16.059
2012/02/02,37.605
2012/02/03,-5.29
2012/02/04,1.162
2012/02/05,-1.984
2012/02/06,-9.767
2012/02/07,4.934
2012/02/08,-0.617
2012/02/09,23.949
2012/02/10,24.437
2012/02/11,9.607
2012/02/12,-15.567
2012/02/13,-4.141
2012/02/14,37.807
2012/02/15,53.335
2012/02/16,23.396
2012/02/17,-41.13
2012/02/18,-45.743
2012/02/19,-49.435
2012/02/20,1.635
2012/02/21,40.771
2012/02/22,18.779
2012/02/23,18.162
2012/02/24,-3.033
2012/02/25,-7.268
2012/02/26,-20.254
2012/02/27,-12.169
2012/02/28,6.5
2012/02/29,-5.417
2012/03/01,16.008
2012/03/02,45.145
2012/03/03,18.856
2012/03/04,-5.116
2012/03/05,-13.034
2012/03/06,15.597
2012/03/07,-10.712
2012/03/08,-18.284
2012/03/09,-20.063
2012/03/10,-4.702
2012/03/11,-2.722
2012/03/12,-4.348
2012/03/13,35.453
2012/03/14,34.764
2012/03/15,40.299
2012/03/16,-18.577
2012/03/17,-30.659
2012/03/18,-34.829
2012/03/19,4.627
2012/03/20,4.867
2012/03/21,19.94
2012/03/22,-9.036
2012/03/23,12.645
2012/03/24,-24.642
2012/03/25,-6.133
2012/03/26,-1.475
2012/03/27,32.11
2012/03/28,23.468
2012/03/29,13.072
2012/03/30,4.305
2012/03/31,-27.512
2012/04/01,-22.385
2012/04/02,29.97
2012/04/03,68.997
2012/04/04,26.865
2012/04/05,13.132
2012/04/06,-6.808
2012/04/07,-9.953
2012/04/08,-40.199
2012/04/09,-20.649
2012/04/10,19.855
2012/04/11,47.054
2012/04/12,46.199
2012/04/13,3.843
2012/04/14,-3.64
2012/04/15,0.444
2012/04/16,4.263
2012/04/17,14.506
2012/04/18,11.403
2012/04/19,-13.85
2012/04/20,-2.787
2012/04/21,-32.771
2012/04/22,-10.429
2012/04/23,-11.907
2012/04/24,12.818
2012/04/25,29.225
2012/04/26,10.195
2012/04/27,0.004
2012/04/28,-19.864
2012/04/29,-30.902
2012/04/30,-6.582
2012/05/01,28.567
2012/05/02,66.6
2012/05/03,66.716
2012/05/04,38.875
2012/05/05,8.305
2012/05/06,-10.922
2012/05/07,21.932
2012/05/08,29.565
2012/05/09,37.859
2012/05/10,-12.363
2012/05/11,34.887
2012/05/12,29.395
2012/05/13,10.03
2012/05/14,50.313
2012/05/15,25.085
2012/05/16,53.957
2012/05/17,-24.16
2012/05/18,-2.155
2012/05/19,48.006
2012/05/20,46.264
2012/05/21,45.799
2012/05/22,-13.286
2012/05/23,-5.516
2012/05/24,-14.297
2012/05/25,15.09
2012/05/26,-24.359
2012/05/27,-23.019
2012/05/28,-10.591
2012/05/29,48.673
2012/05/30,21.095
2012/05/31,-26.209
2012/06/01,-24.659
2012/06/02,-58.949
2012/06/03,39.309
2012/06/04,63.8
2012/06/05,254.311
2012/06/06,-50.188
2012/06/07,-19.769
2012/06/08,-38.86
2012/06/09,77.765
2012/06/10,-1.729
2012/06/11,28.458
2012/06/12,-30.738
2012/06/13,56.923
2012/06/14,78.266
2012/06/15,162.188
2012/06/16,-22.225
2012/06/17,-36.423
2012/06/18,-35.293
2012/06/19,-9.946
2012/06/20,-7.741
2012/06/21,-7.171
2012/06/22,-28.553
2012/06/23,-39.02
2012/06/24,-15.516
2012/06/25,3.025
2012/06/26,37.935
2012/06/27,5.74
2012/06/28,2.837
2012/06/29,-25.898
2012/06/30,-12.894
2012/07/01,-33.713
2012/07/02,4.527
2012/07/03,-16.215
2012/07/04,19.287
2012/07/05,-1.159
2012/07/06,12.755
2012/07/07,-5.264
2012/07/08,-12.622
2012/07/09,-1.404
2012/07/10,58.945
2012/07/11,74.295
2012/07/12,6.16
2012/07/13,-30.44
2012/07/14,-40.435
2012/07/15,14.615
2012/07/16,33.363
2012/07/17,48.561
2012/07/18,19.331
2012/07/19,13.687
2012/07/20,21.732
2012/07/21,8.114
2012/07/22,-14.452
2012/07/23,-12.118
2012/07/24,-27.367
2012/07/25,-21.936
2012/07/26,-19.104
2012/07/27,-17.895
2012/07/28,31.423
2012/07/29,11.813
2012/07/30,42.392
2012/07/31,45.905
2012/08/01,11.949
2012/08/02,-2.724
2012/08/03,-46.885
2012/08/04,-17.592
2012/08/05,12.957
2012/08/06,40.121
2012/08/07,-12.678
2012/08/08,0.991
2012/08/09,-24.72
2012/08/10,3.588
2012/08/11,-21.513
2012/08/12,14.91
2012/08/13,72.941
2012/08/14,21.704
2012/08/15,62.944
2012/08/16,0.268
2012/08/17,32.874
2012/08/18,-30.157
2012/08/19,-21.689
2012/08/20,-27.312
2012/08/21,-1.651
2012/08/22,0.195
2012/08/23,-15.919
2012/08/24,-11.508
2012/08/25,-1.507
2012/08/26,-11.417
2012/08/27,8.587
2012/08/28,-15.442
2012/08/29,19.818
2012/08/30,-3.822
2012/08/31,41.66
2012/09/01,27.248
2012/09/02,-5.391
2012/09/03,-12.382
2012/09/04,11.532
2012/09/05,14.607
2012/09/06,0.418
2012/09/07,-28.146
2012/09/08,-7.125
2012/09/09,-22.096
2012/09/10,14.108
2012/09/11,20.894
2012/09/12,-3.761
2012/09/13,5.136
2012/09/14,-10.314
2012/09/15,4.168
2012/09/16,-18.856
2012/09/17,-35.378
2012/09/18,4.956
2012/09/19,22.693
2012/09/20,31.79
2012/09/21,-4.641
2012/09/22,-27.269
2012/09/23,-5.004
2012/09/24,5.227
2012/09/25,-2.112
2012/09/26,27.726
2012/09/27,-9.335
2012/09/28,31.532
2012/09/29,-34.611
2012/09/30,-18.197
2012/10/01,1.919
2012/10/02,54.684
2012/10/03,60.456
2012/10/04,25.863
2012/10/05,12.171
2012/10/06,-2.277
2012/10/07,8.762
2012/10/08,-17.173
2012/10/09,15.52
2012/10/10,-26.72
2012/10/11,-5.947
2012/10/12,-22.06
2012/10/13,7.885
2012/10/14,12.061
2012/10/15,-3.872
2012/10/16,1.662
2012/10/17,9.339
2012/10/18,6.83
2012/10/19,-10.255
2012/10/20,-17.04
2012/10/21,24.67
2012/10/22,27.86
2012/10/23,30.798
2012/10/24,-17.407
2012/10/25,-22.74
2012/10/26,-45.821
2012/10/27,-51.326
2012/10/28,-42.991
2012/10/29,10.113
2012/10/30,110.278
2012/10/31,74.798
2012/11/01,11.844
2012/11/02,-4.518
2012/11/03,-18.86
2012/11/04,-8.601
2012/11/05,4.139
2012/11/06,45.126
2012/11/07,43.815
2012/11/08,2.442
2012/11/09,-29.012
2012/11/10,-16.53
2012/11/11,-27.905
2012/11/12,8.109
2012/11/13,-1.566
2012/11/14,30.768
2012/11/15,44.345
2012/11/16,41.586
2012/11/17,27.802
2012/11/18,-12.143
2012/11/19,-7.932
2012/11/20,-5.623
2012/11/21,14.852
2012/11/22,-12.619
2012/11/23,-10.93
2012/11/24,-25.669
2012/11/25,18.923
2012/11/26,7.75
2012/11/27,-1.461
2012/11/28,-15.938
2012/11/29,-2.86
2012/11/30,19.662
2012/12/01,-7.839
2012/12/02,-35.024
2012/12/03,-33.987
2012/12/04,49.695
2012/12/05,97.958
2012/12/06,85.743
2012/12/07,-18.73
2012/12/08,-21.626
2012/12/09,-10.657
2012/12/10,7.054
2012/12/11,11.856
2012/12/12,12.168
2012/12/13,26.304
2012/12/14,42.298
2012/12/15,-5.176
2012/12/16,-5.076
2012/12/17,-21.622
2012/12/18,47.356
2012/12/19,-4.394
2012/12/20,17.655
2012/12/21,-16.155
2012/12/22,1.878
2012/12/23,-13.499
2012/12/24,-11.698
2012/12/25,-27.581
2012/12/26,-12.345
2012/12/27,-3.096
2012/12/28,25.38
2012/12/29,6.349
2012/12/30,-12.369
2012/12/31,-30.123
2013/01/01,-28.786
2013/01/02,-0.823
2013/01/03,22.104
2013/01/04,59.279
2013/01/05,3.65
2013/01/06,-6.865
2013/01/07,-25.675
2013/01/08,26.272
2013/01/09,47.44
2013/01/10,55.295
2013/01/11,25.366
2013/01/12,9.951
2013/01/13,-0.804
2013/01/14,-32.091
2013/01/15,-2.944
2013/01/16,11.314
2013/01/17,57.33
2013/01/18,16.997
2013/01/19,-11.673
2013/01/20,-29.704
2013/01/21,-24.675
2013/01/22,-9.306
2013/01/23,23.987
2013/01/24,8.093
2013/01/25,13.37
2013/01/26,-12.74
2013/01/27,7.513
2013/01/28,2.558
2013/01/29,3.421
2013/01/30,-21.436
2013/01/31,-26.052
2013/02/01,13.826
2013/02/02,24.538
2013/02/03,19.868
2013/02/04,-14.289
2013/02/05,-10.716
2013/02/06,-13.36
2013/02/07,15.809
2013/02/08,27.318
2013/02/09,38.686
2013/02/10,-13.381
2013/02/11,-8.583
2013/02/12,7.34
2013/02/13,2.857
2013/02/14,-4.256
2013/02/15,-24.212
2013/02/16,-21.131
2013/02/17,-20.155
2013/02/18,-1.315
2013/02/19,28.473
2013/02/20,18.518
2013/02/21,-1.202
2013/02/22,4.075
2013/02/23,9.201
2013/02/24,12.081
2013/02/25,-10.332
2013/02/26,7.111
2013/02/27,-8.554
2013/02/28,15.935
2013/03/01,12.508
2013/03/02,23.74
2013/03/03,-9.505
2013/03/04,-16.209
2013/03/05,7.84
2013/03/06,23.832
2013/03/07,22.557
2013/03/08,-16.999
2013/03/09,-19.375
2013/03/10,-8.162
2013/03/11,5.593
2013/03/12,14.716
2013/03/13,-9.627
2013/03/14,-8.51
2013/03/15,-4.077
2013/03/16,-39.736
2013/03/17,-48.128
2013/03/18,-37.681
2013/03/19,31.208
2013/03/20,28.603
2013/03/21,18.109
2013/03/22,-1.363
2013/03/23,20.329
2013/03/24,2.295
2013/03/25,29.028
2013/03/26,28.91
2013/03/27,46.753
2013/03/28,3.967
2013/03/29,10.188
2013/03/30,-1.544
2013/03/31,-15.651
2013/04/01,-21.687
2013/04/02,-6.552
2013/04/03,24.609
2013/04/04,59.109
2013/04/05,8.335
2013/04/06,-13.92
2013/04/07,-7.292
2013/04/08,2.658
2013/04/09,12.968
2013/04/10,-17.998
2013/04/11,10.956
2013/04/12,-8.571
2013/04/13,-13.805
2013/04/14,-19.089
2013/04/15,-1.154
2013/04/16,24.797
2013/04/17,-6.489
2013/04/18,-10.79
2013/04/19,16.778
2013/04/20,-3.904
2013/04/21,-14.795
2013/04/22,-30.503
2013/04/23,10.827
2013/04/24,70.301
2013/04/25,19.438
2013/04/26,-9.665
2013/04/27,-29.786
2013/04/28,-30.572
2013/04/29,-6.414
2013/04/30,23.292
2013/05/01,39.659
2013/05/02,33.469
2013/05/03,0.542
2013/05/04,-7.289
2013/05/05,-22.495
2013/05/06,-10.577
2013/05/07,8.281
2013/05/08,2.587
2013/05/09,15.905
2013/05/10,11.464
2013/05/11,21.749
2013/05/12,-3.676
2013/05/13,-11.464
2013/05/14,5.921
2013/05/15,19.669
2013/05/16,19.172
2013/05/17,-13.828
2013/05/18,-23.149
2013/05/19,-29.628
2013/05/20,4.005
2013/05/21,3.86
2013/05/22,12.247
2013/05/23,-10.337
2013/05/24,-8.627
2013/05/25,-6.221
2013/05/26,-17.805
2013/05/27,-6.556
2013/05/28,13.813
2013/05/29,20.012
2013/05/30,5.208
2013/05/31,-13.115
2013/06/01,-22.006
2013/06/02,-22.388
2013/06/03,-14.172
2013/06/04,3.948
2013/06/05,21.836
2013/06/06,13.481
2013/06/07,19.321
2013/06/08,-16.852
2013/06/09,-6.608
2013/06/10,-23.337
2013/06/11,0.224
2013/06/12,-20.734
2013/06/13,-8.951
2013/06/14,6.088
2013/06/15,-9.087
2013/06/16,-1.49
2013/06/17,9.597
2013/06/18,54.825
2013/06/19,50.567
2013/06/20,10.609
2013/06/21,-11.638
2013/06/22,-26.606
2013/06/23,-32.572
2013/06/24,2.513
2013/06/25,8.788
2013/06/26,13.043
2013/06/27,-5.905
2013/06/28,5.778
2013/06/29,-12.406
2013/06/30,-27.322
2013/07/01,-16.288
2013/07/02,10.95
2013/07/03,-7.125
2013/07/04,-14.174
2013/07/05,-23.084
2013/07/06,-2.005
2013/07/07,-21.768
2013/07/08,4.713
2013/07/09,22.546
2013/07/10,22.201
2013/07/11,21.944
2013/07/12,47.137
2013/07/13,24.225
2013/07/14,-15.51
2013/07/15,-30.957
2013/07/16,-3.975
2013/07/17,3.594
2013/07/18,11.564
2013/07/19,-12.643
2013/07/20,-17.697
2013/07/21,-29.102
2013/07/22,13.409
2013/07/23,49.648
2013/07/24,50.561
2013/07/25,27.619
2013/07/26,-14.953
2013/07/27,-24.198
2013/07/28,-25.842
2013/07/29,4.845
2013/07/30,5.556
2013/07/31,20.266
2013/08/01,22.308
2013/08/02,19.681
2013/08/03,0.228
2013/08/04,-16.336
2013/08/05,1.729
2013/08/06,0.419
2013/08/07,19.325
2013/08/08,3.855
2013/08/09,-10.937
2013/08/10,-16.738
2013/08/11,-36.026
2013/08/12,19.62
2013/08/13,23.224
2013/08/14,79.889
2013/08/15,21.653
2013/08/16,31.534
2013/08/17,-10.837
2013/08/18,-19.958
2013/08/19,-2.512
2013/08/20,16.725
2013/08/21,5.75
2013/08/22,-25.395
2013/08/23,-12.131
2013/08/24,-5.019
2013/08/25,7.666
2013/08/26,13.335
2013/08/27,34.224
2013/08/28,11.883
2013/08/29,-11.758
2013/08/30,-21.085
2013/08/31,-38.661
2013/09/01,-28.57
2013/09/02,-23.632
2013/09/03,33.384
2013/09/04,54.634
2013/09/05,34.364
2013/09/06,12.345
2013/09/07,6.631
2013/09/08,-7.836
2013/09/09,-15.952
2013/09/10,-19.919
2013/09/11,-18.433
2013/09/12,-7.448
2013/09/13,-19.612
2013/09/14,-16.012
2013/09/15,22.288
2013/09/16,60.129
2013/09/17,84.025
2013/09/18,17.35
2013/09/19,-15.305
2013/09/20,-20.874
2013/09/21,-24.168
2013/09/22,-17.628
2013/09/23,5.503
2013/09/24,6.087
2013/09/25,4.227
2013/09/26,16.318
2013/09/27,-6.491
2013/09/28,-3.371
2013/09/29,-28.553
2013/09/30,8.205
2013/10/01,22.949
2013/10/02,40.919
2013/10/03,8.762
2013/10/04,-6.782
2013/10/05,-40.534
2013/10/06,-22.3
2013/10/07,11.879
2013/10/08,32.281
2013/10/09,17.822
2013/10/10,-5.42
2013/10/11,0.198
2013/10/12,-19.192
2013/10/13,-14.024
2013/10/14,-11.19
2013/10/15,-6.214
2013/10/16,-0.741
2013/10/17,17.676
2013/10/18,42.048
2013/10/19,10.617
2013/10/20,-8.804
2013/10/21,-2.332
2013/10/22,3.494
2013/10/23,10.797
2013/10/24,13.688
2013/10/25,-5.456
2013/10/26,-5.88
2013/10/27,-26.669
2013/10/28,6.648
2013/10/29,14.801
2013/10/30,6.895
2013/10/31,-0.238
2013/11/01,-27.028
2013/11/02,-15.233
2013/11/03,-23.142
2013/11/04,12.996
2013/11/05,48.34
2013/11/06,78.054
2013/11/07,82.726
2013/11/08,46.666
2013/11/09,7.811
2013/11/10,-20.678
2013/11/11,-34.422
2013/11/12,-29.101
2013/11/13,6.335
2013/11/14,21.853
