Date,difficulty30sma
2011/09/20,1779766
2011/09/21,1778090
2011/09/22,1776414
2011/09/23,1774738
2011/09/24,1773062
2011/09/25,1771386
2011/09/26,1769710
2011/09/27,1767968
2011/09/28,1764089
2011/09/29,1760963
2011/09/30,1758015
2011/10/01,1755067
2011/10/02,1752119
2011/10/03,1749171
2011/10/04,1746223
2011/10/05,1743275
2011/10/06,1740327
2011/10/07,1737379
2011/10/08,1734431
2011/10/09,1731483
2011/10/10,1728535
2011/10/11,1725587
2011/10/12,1722639
2011/10/13,1720111
2011/10/14,1710907
2011/10/15,1701333
2011/10/16,1691759
2011/10/17,1682184
2011/10/18,1672610
2011/10/19,1663036
2011/10/20,1653461
2011/10/21,1643887
2011/10/22,1634313
2011/10/23,1624738
2011/10/24,1615164
2011/10/25,1605590
2011/10/26,1596016
2011/10/27,1586507
2011/10/28,1579136
2011/10/29,1571765
2011/10/30,1564394
2011/10/31,1549276
2011/11/01,1533080
2011/11/02,1516884
2011/11/03,1500688
2011/11/04,1484493
2011/11/05,1468297
2011/11/06,1452101
2011/11/07,1435905
2011/11/08,1419710
2011/11/09,1403514
2011/11/10,1387318
2011/11/11,1371122
2011/11/12,1354927
2011/11/13,1345731
2011/11/14,1336659
2011/11/15,1327469
2011/11/16,1318279
2011/11/17,1309089
2011/11/18,1299899
2011/11/19,1290709
2011/11/20,1281519
2011/11/21,1272329
2011/11/22,1263139
2011/11/23,1253949
2011/11/24,1244759
2011/11/25,1235569
2011/11/26,1226379
2011/11/27,1217190
2011/11/28,1208000
2011/11/29,1197384
2011/11/30,1192548
2011/12/01,1188790
2011/12/02,1185031
2011/12/03,1181273
2011/12/04,1177515
2011/12/05,1173757
2011/12/06,1169999
2011/12/07,1166240
2011/12/08,1162482
2011/12/09,1158724
2011/12/10,1154966
2011/12/11,1151207
2011/12/12,1147804
2011/12/13,1146190
2011/12/14,1144823
2011/12/15,1143575
2011/12/16,1142326
2011/12/17,1141078
2011/12/18,1139829
2011/12/19,1138580
2011/12/20,1137332
2011/12/21,1136083
2011/12/22,1134834
2011/12/23,1133586
2011/12/24,1132337
2011/12/25,1131088
2011/12/26,1129878
2011/12/27,1128793
2011/12/28,1127707
2011/12/29,1128048
2011/12/30,1130355
2011/12/31,1132662
2012/01/01,1134969
2012/01/02,1137276
2012/01/03,1139583
2012/01/04,1141890
2012/01/05,1144197
2012/01/06,1146505
2012/01/07,1148812
2012/01/08,1151750
2012/01/09,1157085
2012/01/10,1162420
2012/01/11,1167400
2012/01/12,1170591
2012/01/13,1173781
2012/01/14,1176972
2012/01/15,1180163
2012/01/16,1183353
2012/01/17,1186544
2012/01/18,1189735
2012/01/19,1192925
2012/01/20,1196116
2012/01/21,1199306
2012/01/22,1204103
2012/01/23,1209193
2012/01/24,1214282
2012/01/25,1219333
2012/01/26,1224260
2012/01/27,1229186
2012/01/28,1234113
2012/01/29,1239040
2012/01/30,1243966
2012/01/31,1248893
2012/02/01,1253820
2012/02/02,1258746
2012/02/03,1263673
2012/02/04,1269882
2012/02/05,1277206
2012/02/06,1284530
2012/02/07,1291222
2012/02/08,1295519
2012/02/09,1299815
2012/02/10,1304111
2012/02/11,1308408
2012/02/12,1312704
2012/02/13,1317000
2012/02/14,1321297
2012/02/15,1325593
2012/02/16,1329889
2012/02/17,1334186
2012/02/18,1338417
2012/02/19,1342602
2012/02/20,1346787
2012/02/21,1349366
2012/02/22,1351652
2012/02/23,1353938
2012/02/24,1356223
2012/02/25,1358509
2012/02/26,1360795
2012/02/27,1363081
2012/02/28,1365367
2012/02/29,1367652
2012/03/01,1369938
2012/03/02,1374535
2012/03/03,1380844
2012/03/04,1387152
2012/03/05,1392178
2012/03/06,1396089
2012/03/07,1400000
2012/03/08,1403911
2012/03/09,1407822
2012/03/10,1411733
2012/03/11,1415644
2012/03/12,1419555
2012/03/13,1423466
2012/03/14,1427377
2012/03/15,1431288
2012/03/16,1435230
2012/03/17,1439185
2012/03/18,1443140
2012/03/19,1447159
2012/03/20,1451226
2012/03/21,1455292
2012/03/22,1459358
2012/03/23,1463425
2012/03/24,1467491
2012/03/25,1471558
2012/03/26,1475624
2012/03/27,1479690
2012/03/28,1483757
2012/03/29,1491007
2012/03/30,1499349
2012/03/31,1507690
2012/04/01,1513721
2012/04/02,1518040
2012/04/03,1522359
2012/04/04,1526678
2012/04/05,1530997
2012/04/06,1535316
2012/04/07,1539636
2012/04/08,1543955
2012/04/09,1548274
2012/04/10,1552593
2012/04/11,1556912
2012/04/12,1560797
2012/04/13,1563495
2012/04/14,1566193
2012/04/15,1568860
2012/04/16,1571514
2012/04/17,1574168
2012/04/18,1576822
2012/04/19,1579476
2012/04/20,1582130
2012/04/21,1584784
2012/04/22,1587438
2012/04/23,1590092
2012/04/24,1592746
2012/04/25,1595400
2012/04/26,1598054
2012/04/27,1599048
2012/04/28,1596207
2012/04/29,1592275
2012/04/30,1588343
2012/05/01,1584411
2012/05/02,1580478
2012/05/03,1576546
2012/05/04,1572614
2012/05/05,1568682
2012/05/06,1564750
2012/05/07,1560818
2012/05/08,1556886
2012/05/09,1556201
2012/05/10,1559756
2012/05/11,1563311
2012/05/12,1567301
2012/05/13,1572477
2012/05/14,1577653
2012/05/15,1582830
2012/05/16,1588006
2012/05/17,1593183
2012/05/18,1598359
2012/05/19,1603536
2012/05/20,1608712
2012/05/21,1613889
2012/05/22,1619065
2012/05/23,1624242
2012/05/24,1628281
2012/05/25,1628720
2012/05/26,1629158
2012/05/27,1631258
2012/05/28,1634007
2012/05/29,1636757
2012/05/30,1639506
2012/05/31,1642256
2012/06/01,1645005
2012/06/02,1647755
2012/06/03,1650504
2012/06/04,1653254
2012/06/05,1656003
2012/06/06,1658753
2012/06/07,1661442
2012/06/08,1660680
2012/06/09,1655679
2012/06/10,1650678
2012/06/11,1645677
2012/06/12,1640676
2012/06/13,1635675
2012/06/14,1630674
2012/06/15,1625673
2012/06/16,1620672
2012/06/17,1615671
2012/06/18,1610670
2012/06/19,1605669
2012/06/20,1602053
2012/06/21,1601832
2012/06/22,1601610
2012/06/23,1602526
2012/06/24,1607042
2012/06/25,1611559
2012/06/26,1616075
2012/06/27,1620591
2012/06/28,1625108
2012/06/29,1629624
2012/06/30,1634141
2012/07/01,1638657
2012/07/02,1643173
2012/07/03,1647690
2012/07/04,1652649
2012/07/05,1657995
2012/07/06,1663341
2012/07/07,1668747
2012/07/08,1674356
2012/07/09,1679966
2012/07/10,1685575
2012/07/11,1691184
2012/07/12,1696793
2012/07/13,1702402
2012/07/14,1708012
2012/07/15,1713621
2012/07/16,1719230
2012/07/17,1726287
2012/07/18,1735728
2012/07/19,1745168
2012/07/20,1753224
2012/07/21,1757885
2012/07/22,1762546
2012/07/23,1767207
2012/07/24,1771867
2012/07/25,1776528
2012/07/26,1781189
2012/07/27,1785850
2012/07/28,1790511
2012/07/29,1795172
2012/07/30,1802638
2012/07/31,1812975
2012/08/01,1823312
2012/08/02,1833649
2012/08/03,1843543
2012/08/04,1853050
2012/08/05,1862557
2012/08/06,1872065
2012/08/07,1881572
2012/08/08,1891079
2012/08/09,1900586
2012/08/10,1910093
2012/08/11,1919601
2012/08/12,1931694
2012/08/13,1946341
2012/08/14,1960988
2012/08/15,1975635
2012/08/16,1988834
2012/08/17,1999650
2012/08/18,2010466
2012/08/19,2021282
2012/08/20,2032098
2012/08/21,2042913
2012/08/22,2053729
2012/08/23,2064545
2012/08/24,2075361
2012/08/25,2093839
2012/08/26,2112981
2012/08/27,2132122
2012/08/28,2151264
2012/08/29,2167600
2012/08/30,2181066
2012/08/31,2194531
2012/09/01,2207997
2012/09/02,2221463
2012/09/03,2234929
2012/09/04,2248394
2012/09/05,2261860
2012/09/06,2277005
2012/09/07,2298918
2012/09/08,2320830
2012/09/09,2342743
2012/09/10,2364656
2012/09/11,2383982
2012/09/12,2400755
2012/09/13,2417527
2012/09/14,2434300
2012/09/15,2451073
2012/09/16,2467846
2012/09/17,2484618
2012/09/18,2501391
2012/09/19,2518687
2012/09/20,2541129
2012/09/21,2563572
2012/09/22,2586014
2012/09/23,2608457
2012/09/24,2623237
2012/09/25,2637353
2012/09/26,2651470
2012/09/27,2665587
2012/09/28,2679703
2012/09/29,2693820
2012/09/30,2707936
2012/10/01,2722053
2012/10/02,2736170
2012/10/03,2756063
2012/10/04,2776529
2012/10/05,2796995
2012/10/06,2815782
2012/10/07,2827801
2012/10/08,2839820
2012/10/09,2851840
2012/10/10,2863859
2012/10/11,2875878
2012/10/12,2887898
2012/10/13,2899917
2012/10/14,2911936
2012/10/15,2923956
2012/10/16,2936002
2012/10/17,2948611
2012/10/18,2961220
2012/10/19,2973306
2012/10/20,2980246
2012/10/21,2987185
2012/10/22,2994124
2012/10/23,3001064
2012/10/24,3008003
2012/10/25,3014943
2012/10/26,3021882
2012/10/27,3028821
2012/10/28,3035761
2012/10/29,3042700
2012/10/30,3057374
2012/10/31,3072048
2012/11/01,3086722
2012/11/02,3095619
2012/11/03,3103943
2012/11/04,3112267
2012/11/05,3120592
2012/11/06,3128916
2012/11/07,3137240
2012/11/08,3145565
2012/11/09,3153889
2012/11/10,3162213
2012/11/11,3170537
2012/11/12,3179431
2012/11/13,3189902
2012/11/14,3200374
2012/11/15,3210818
2012/11/16,3220700
2012/11/17,3230581
2012/11/18,3240463
2012/11/19,3250344
2012/11/20,3260226
2012/11/21,3270107
2012/11/22,3279989
2012/11/23,3289871
2012/11/24,3299752
2012/11/25,3309634
2012/11/26,3320632
2012/11/27,3332852
2012/11/28,3345071
2012/11/29,3349556
2012/11/30,3354041
2012/12/01,3358526
2012/12/02,3363011
2012/12/03,3367497
2012/12/04,3371982
2012/12/05,3376467
2012/12/06,3380952
2012/12/07,3385437
2012/12/08,3389922
2012/12/09,3394407
2012/12/10,3398347
2012/12/11,3400542
2012/12/12,3402167
2012/12/13,3402214
2012/12/14,3402261
2012/12/15,3402308
2012/12/16,3402355
2012/12/17,3402402
2012/12/18,3402449
2012/12/19,3402497
2012/12/20,3402544
2012/12/21,3402591
2012/12/22,3402638
2012/12/23,3402685
2012/12/24,3402732
2012/12/25,3402780
2012/12/26,3395454
2012/12/27,3380145
2012/12/28,3364836
2012/12/29,3349527
2012/12/30,3334218
2012/12/31,3318909
2013/01/01,3303600
2013/01/02,3288291
2013/01/03,3272982
2013/01/04,3257673
2013/01/05,3242364
2013/01/06,3227054
2013/01/07,3211745
2013/01/08,3201036
2013/01/09,3195269
2013/01/10,3191248
2013/01/11,3187227
2013/01/12,3183206
2013/01/13,3179185
2013/01/14,3175164
2013/01/15,3171143
2013/01/16,3167121
2013/01/17,3163100
2013/01/18,3159079
2013/01/19,3155058
2013/01/20,3151037
2013/01/21,3147016
2013/01/22,3142995
2013/01/23,3136894
2013/01/24,3123514
2013/01/25,3116389
2013/01/26,3116027
2013/01/27,3115665
2013/01/28,3115303
2013/01/29,3114941
2013/01/30,3114579
2013/01/31,3114217
2013/02/01,3113855
2013/02/02,3113493
2013/02/03,3113131
2013/02/04,3112769
2013/02/05,3117304
2013/02/06,3127165
2013/02/07,3132426
2013/02/08,3133290
2013/02/09,3134154
2013/02/10,3135017
2013/02/11,3135881
2013/02/12,3136745
2013/02/13,3137609
2013/02/14,3138473
2013/02/15,3139337
2013/02/16,3140200
2013/02/17,3141064
2013/02/18,3154057
2013/02/19,3167440
2013/02/20,3180822
2013/02/21,3194204
2013/02/22,3209666
2013/02/23,3232407
2013/02/24,3255148
2013/02/25,3277889
2013/02/26,3300630
2013/02/27,3323372
2013/02/28,3346113
2013/03/01,3375300
2013/03/02,3421936
2013/03/03,3468573
2013/03/04,3515210
2013/03/05,3561846
2013/03/06,3608483
2013/03/07,3650222
2013/03/08,3686636
2013/03/09,3723050
2013/03/10,3759464
2013/03/11,3795877
2013/03/12,3832291
2013/03/13,3868705
2013/03/14,3915035
2013/03/15,3967442
2013/03/16,4019848
2013/03/17,4072254
2013/03/18,4124660
2013/03/19,4177066
2013/03/20,4217343
2013/03/21,4257230
2013/03/22,4297118
2013/03/23,4337006
2013/03/24,4401341
2013/03/25,4502835
2013/03/26,4604328
2013/03/27,4705822
2013/03/28,4807316
2013/03/29,4908810
2013/03/30,5010304
2013/03/31,5105352
2013/04/01,5182950
2013/04/02,5260549
2013/04/03,5338147
2013/04/04,5415745
2013/04/05,5503651
2013/04/06,5613822
2013/04/07,5723993
2013/04/08,5834164
2013/04/09,5944335
2013/04/10,6054505
2013/04/11,6164676
2013/04/12,6274847
2013/04/13,6375101
2013/04/14,6469279
2013/04/15,6563458
2013/04/16,6657636
2013/04/17,6763990
2013/04/18,6901545
2013/04/19,7039100
2013/04/20,7176655
2013/04/21,7314210
2013/04/22,7451765
2013/04/23,7564873
2013/04/24,7640822
2013/04/25,7716771
2013/04/26,7792720
2013/04/27,7868669
2013/04/28,7944618
2013/04/29,8020567
2013/04/30,8125854
2013/05/01,8238536
2013/05/02,8351218
2013/05/03,8463900
2013/05/04,8576582
2013/05/05,8678957
2013/05/06,8759067
2013/05/07,8839176
2013/05/08,8919286
2013/05/09,8999396
2013/05/10,9079506
2013/05/11,9159615
2013/05/12,9247220
2013/05/13,9364362
2013/05/14,9481504
2013/05/15,9598646
2013/05/16,9715788
2013/05/17,9820754
2013/05/18,9894519
2013/05/19,9968284
2013/05/20,10042050
2013/05/21,10115815
2013/05/22,10189580
2013/05/23,10263346
2013/05/24,10337111
2013/05/25,10419660
2013/05/26,10525630
2013/05/27,10631601
2013/05/28,10737571
2013/05/29,10843542
2013/05/30,10920175
2013/05/31,10989412
2013/06/01,11058650
2013/06/02,11127887
2013/06/03,11197124
2013/06/04,11266362
2013/06/05,11379377
2013/06/06,11563688
2013/06/07,11748000
2013/06/08,11932311
2013/06/09,12116622
2013/06/10,12300934
2013/06/11,12477750
2013/06/12,12625030
2013/06/13,12772309
2013/06/14,12919588
2013/06/15,13066867
2013/06/16,13225583
2013/06/17,13497316
2013/06/18,13769049
2013/06/19,14040783
2013/06/20,14312516
2013/06/21,14584249
2013/06/22,14855983
2013/06/23,15127716
2013/06/24,15390666
2013/06/25,15630195
2013/06/26,15869723
2013/06/27,16109251
2013/06/28,16348779
2013/06/29,16616260
2013/06/30,16922324
2013/07/01,17228388
2013/07/02,17534452
2013/07/03,17840516
2013/07/04,18146580
2013/07/05,18408866
2013/07/06,18599855
2013/07/07,18790845
2013/07/08,18981835
2013/07/09,19172825
2013/07/10,19363815
2013/07/11,19713873
2013/07/12,20065782
2013/07/13,20417690
2013/07/14,20769598
2013/07/15,21121506
2013/07/16,21461978
2013/07/17,21689432
2013/07/18,21916885
2013/07/19,22144339
2013/07/20,22371793
2013/07/21,22599247
2013/07/22,22860662
2013/07/23,23257918
2013/07/24,23655175
2013/07/25,24052432
2013/07/26,24449689
2013/07/27,24846945
2013/07/28,25244202
2013/07/29,25613506
2013/07/30,25944227
2013/07/31,26274948
2013/08/01,26605669
2013/08/02,26936390
2013/08/03,27363359
2013/08/04,27898607
2013/08/05,28433855
2013/08/06,28969103
2013/08/07,29504351
2013/08/08,30039599
2013/08/09,30574847
2013/08/10,30951026
2013/08/11,31325356
2013/08/12,31699685
2013/08/13,32154667
2013/08/14,32976249
2013/08/15,33797831
2013/08/16,34619413
2013/08/17,35440996
2013/08/18,36262578
2013/08/19,37084160
2013/08/20,37905742
2013/08/21,38693363
2013/08/22,39345143
2013/08/23,39996922
2013/08/24,40825583
2013/08/25,41975353
2013/08/26,43125123
2013/08/27,44274893
2013/08/28,45424663
2013/08/29,46574433
2013/08/30,47724203
2013/08/31,48873973
2013/09/01,50023743
2013/09/02,51077265
2013/09/03,52022508
2013/09/04,53500574
2013/09/05,55151916
2013/09/06,56803258
2013/09/07,58454599
2013/09/08,60105941
2013/09/09,61757283
2013/09/10,63408625
2013/09/11,65059966
2013/09/12,66630656
2013/09/13,67834745
2013/09/14,69046692
2013/09/15,71107299
2013/09/16,73167906
2013/09/17,75228513
2013/09/18,77289120
2013/09/19,79349727
2013/09/20,81410334
2013/09/21,83470941
2013/09/22,85531548
2013/09/23,87415273
2013/09/24,88977890
2013/09/25,90979713
2013/09/26,93748684
2013/09/27,96517656
2013/09/28,99286627
2013/09/29,102055598
2013/09/30,104824570
2013/10/01,107593541
2013/10/02,110362512
2013/10/03,113131483
2013/10/04,115367632
2013/10/05,117430505
2013/10/06,120003710
2013/10/07,123415317
2013/10/08,126826925
2013/10/09,130238533
2013/10/10,133650140
2013/10/11,137061748
2013/10/12,140473356
2013/10/13,143884964
2013/10/14,147288713
2013/10/15,149843803
2013/10/16,153419989
2013/10/17,158590079
2013/10/18,163760169
2013/10/19,168930259
2013/10/20,174100349
2013/10/21,179270439
2013/10/22,184440529
2013/10/23,189610619
2013/10/24,194780709
2013/10/25,199511592
2013/10/26,206995257
2013/10/27,215065576
2013/10/28,223135896
2013/10/29,231206215
2013/10/30,239276535
2013/10/31,247346855
2013/11/01,255417174
2013/11/02,263487494
2013/11/03,271557813
2013/11/04,279628133
2013/11/05,287900770
2013/11/06,298622386
2013/11/07,309344002
2013/11/08,320065619
2013/11/09,330787235
2013/11/10,341508851
2013/11/11,352230467
2013/11/12,362952084
2013/11/13,373673700
2013/11/14,384395316
2013/11/15,394095837
2013/11/16,402202454
2013/11/17,411368779
2013/11/18,422760493
2013/11/19,434152208
2013/11/20,445543922
2013/11/21,456935636
2013/11/22,468327351
2013/11/23,479719065
2013/11/24,491110779
2013/11/25,498982564
2013/11/26,506267694
2013/11/27,513552824
2013/11/28,520837953
2013/11/29,528953281
2013/11/30,539502597
2013/12/01,550051914
2013/12/02,560601230
2013/12/03,571150547
2013/12/04,581699863
2013/12/05,591536531
2013/12/06,598085815
2013/12/07,604635100
2013/12/08,611184385
2013/12/09,617733670
2013/12/10,626550536
2013/12/11,639797907
2013/12/12,653045278
2013/12/13,666292648
2013/12/14,679540019
2013/12/15,692787390
2013/12/16,706034761
2013/12/17,718222423
2013/12/18,728184695
2013/12/19,738146968
2013/12/20,748109241
2013/12/21,763376234
2013/12/22,782424251
2013/12/23,801472268
2013/12/24,820520286
2013/12/25,839568303
2013/12/26,858616320
2013/12/27,877664337
2013/12/28,896712354
2013/12/29,914930174
2013/12/30,930714004
2013/12/31,946497834
2014/01/01,962281665
2014/01/02,985570443
2014/01/03,1009272880
2014/01/04,1032975318
2014/01/05,1056677755
2014/01/06,1080380192
2014/01/07,1104082629
2014/01/08,1127785066
2014/01/09,1149219922
2014/01/10,1166224273
2014/01/11,1183228624
2014/01/12,1200232975
2014/01/13,1227630089
2014/01/14,1257003292
2014/01/15,1286376495
2014/01/16,1315749698
2014/01/17,1345122901
2014/01/18,1374496104
2014/01/19,1403869307
2014/01/20,1427937789
2014/01/21,1448225248
2014/01/22,1468512707
2014/01/23,1488800165
2014/01/24,1514150298
2014/01/25,1547914454
2014/01/26,1581678610
2014/01/27,1615442766
2014/01/28,1649206922
