Date,activeaddresses3rsi
2012/07/25,22.687
2012/07/26,20.916
2012/07/27,36.08
2012/07/28,71.66
2012/07/29,53.113
2012/07/30,54.52
2012/07/31,92.181
2012/08/01,46.256
2012/08/02,49.208
2012/08/03,36.771
2012/08/04,35.648
2012/08/05,45.794
2012/08/06,64.913
2012/08/07,47.278
2012/08/08,80.026
2012/08/09,43.412
2012/08/10,39.283
2012/08/11,38.658
2012/08/12,43.092
2012/08/13,77.894
2012/08/14,50.237
2012/08/15,70.758
2012/08/16,84.832
2012/08/17,64.466
2012/08/18,46.875
2012/08/19,64.997
2012/08/20,35.304
2012/08/21,55.276
2012/08/22,41.777
2012/08/23,29.127
2012/08/24,35.622
2012/08/25,18.729
2012/08/26,16.128
2012/08/27,40.459
2012/08/28,49.137
2012/08/29,45.467
2012/08/30,21.77
2012/08/31,76.102
2012/09/01,58.448
2012/09/02,32.69
2012/09/03,29.006
2012/09/04,66.846
2012/09/05,52.409
2012/09/06,65.565
2012/09/07,53.991
2012/09/08,26.922
2012/09/09,50.26
2012/09/10,41.571
2012/09/11,66.065
2012/09/12,35.151
2012/09/13,38.518
2012/09/14,52.326
2012/09/15,28.001
2012/09/16,36.328
2012/09/17,45.427
2012/09/18,70.1
2012/09/19,79.871
2012/09/20,86.805
2012/09/21,44.518
2012/09/22,21.449
2012/09/23,27.705
2012/09/24,49.568
2012/09/25,73.854
2012/09/26,80.877
2012/09/27,53.966
2012/09/28,71.948
2012/09/29,38.807
2012/09/30,31.669
2012/10/01,44.96
2012/10/02,76.49
2012/10/03,65.161
2012/10/04,68.986
2012/10/05,40.542
2012/10/06,27.505
2012/10/07,47.62
2012/10/08,62.535
2012/10/09,74.454
2012/10/10,49.421
2012/10/11,30.365
2012/10/12,47.221
2012/10/13,30.34
2012/10/14,27.892
2012/10/15,65.648
2012/10/16,49.396
2012/10/17,57.921
2012/10/18,77.792
2012/10/19,46.695
2012/10/20,38.861
2012/10/21,24.836
2012/10/22,43.411
2012/10/23,43.219
2012/10/24,47.632
2012/10/25,28.822
2012/10/26,19.761
2012/10/27,6.274
2012/10/28,4.953
2012/10/29,56.996
2012/10/30,50.62
2012/10/31,38.619
2012/11/01,36.15
2012/11/02,51.156
2012/11/03,46.25
2012/11/04,27.226
2012/11/05,76.35
2012/11/06,84.463
2012/11/07,88.404
2012/11/08,45.525
2012/11/09,40.739
2012/11/10,30.519
2012/11/11,16.409
2012/11/12,31.002
2012/11/13,43.119
2012/11/14,73.9
2012/11/15,88.964
2012/11/16,90.822
2012/11/17,94.204
2012/11/18,42.913
2012/11/19,41.135
2012/11/20,49.197
2012/11/21,51.895
2012/11/22,32.544
2012/11/23,14.422
2012/11/24,31.891
2012/11/25,28.128
2012/11/26,65.485
2012/11/27,45.884
2012/11/28,70.843
2012/11/29,56.777
2012/11/30,32.22
2012/12/01,24.438
2012/12/02,11.886
2012/12/03,30.117
2012/12/04,73.343
2012/12/05,76.957
2012/12/06,57.448
2012/12/07,56.646
2012/12/08,39.919
2012/12/09,45.386
2012/12/10,26.798
2012/12/11,40.463
2012/12/12,75.549
2012/12/13,84.112
2012/12/14,49.96
2012/12/15,25.525
2012/12/16,33.447
2012/12/17,61.518
2012/12/18,79.325
2012/12/19,55.645
2012/12/20,38.885
2012/12/21,64.169
2012/12/22,80.628
2012/12/23,37.282
2012/12/24,37.593
2012/12/25,21.233
2012/12/26,48.327
2012/12/27,43.868
2012/12/28,63.181
2012/12/29,52.084
2012/12/30,70.638
2012/12/31,33.493
2013/01/01,45.579
2013/01/02,62.751
2013/01/03,78.53
2013/01/04,60.147
2013/01/05,74.177
2013/01/06,37.579
2013/01/07,64.977
2013/01/08,68.427
2013/01/09,68.753
2013/01/10,79.977
2013/01/11,78.869
2013/01/12,29.91
2013/01/13,50.993
2013/01/14,24.763
2013/01/15,60.773
2013/01/16,62.388
2013/01/17,63.778
2013/01/18,52.771
2013/01/19,25.488
2013/01/20,19.172
2013/01/21,18.851
2013/01/22,64.171
2013/01/23,38.17
2013/01/24,73.377
2013/01/25,42.844
2013/01/26,55.525
2013/01/27,41.701
2013/01/28,56.734
2013/01/29,60.966
2013/01/30,27.341
2013/01/31,41.735
2013/02/01,76.579
2013/02/02,53.78
2013/02/03,56.092
2013/02/04,55.492
2013/02/05,66.012
2013/02/06,35.347
2013/02/07,57.357
2013/02/08,64.701
2013/02/09,42.412
2013/02/10,50.591
2013/02/11,26.44
2013/02/12,24.987
2013/02/13,39.97
2013/02/14,28.798
2013/02/15,21.628
2013/02/16,11.698
2013/02/17,8.669
2013/02/18,35.668
2013/02/19,59.225
2013/02/20,69.819
2013/02/21,66.987
2013/02/22,86.768
2013/02/23,50.51
2013/02/24,56.728
2013/02/25,81.008
2013/02/26,86.443
2013/02/27,49.688
2013/02/28,72.155
2013/03/01,80.928
2013/03/02,26.944
2013/03/03,21.922
2013/03/04,52.958
2013/03/05,64.02
2013/03/06,82.664
2013/03/07,69.815
2013/03/08,38.393
2013/03/09,32.79
2013/03/10,46.412
2013/03/11,33.952
2013/03/12,61.64
2013/03/13,71.247
2013/03/14,58.43
2013/03/15,68.824
2013/03/16,23.091
2013/03/17,28.874
2013/03/18,59.607
2013/03/19,79.015
2013/03/20,55.249
2013/03/21,70.684
2013/03/22,78.976
2013/03/23,47.982
2013/03/24,54.782
2013/03/25,42.995
2013/03/26,67.863
2013/03/27,66.241
2013/03/28,91.646
2013/03/29,57.935
2013/03/30,46.064
2013/03/31,25.437
2013/04/01,52.204
2013/04/02,72.767
2013/04/03,83.098
2013/04/04,84.132
2013/04/05,57.434
2013/04/06,30.056
2013/04/07,40.179
2013/04/08,75.587
2013/04/09,71.291
2013/04/10,85.66
2013/04/11,65.363
2013/04/12,34.95
2013/04/13,21.197
2013/04/14,15.871
2013/04/15,56.866
2013/04/16,56.993
2013/04/17,63.715
2013/04/18,30.202
2013/04/19,60.806
2013/04/20,32.407
2013/04/21,29.295
2013/04/22,57.913
2013/04/23,59.555
2013/04/24,70.587
2013/04/25,46.612
2013/04/26,38.92
2013/04/27,27.2
2013/04/28,77.686
2013/04/29,42.857
2013/04/30,35.206
2013/05/01,45.02
2013/05/02,42.638
2013/05/03,44.994
2013/05/04,23.786
2013/05/05,31.86
2013/05/06,65.283
2013/05/07,85.207
2013/05/08,68.685
2013/05/09,36.295
2013/05/10,41.169
2013/05/11,35.382
2013/05/12,20.849
2013/05/13,53.938
2013/05/14,55.882
2013/05/15,58.798
2013/05/16,55.621
2013/05/17,31.333
2013/05/18,14.528
2013/05/19,10.917
2013/05/20,46.66
2013/05/21,71.632
2013/05/22,47.729
2013/05/23,66.172
2013/05/24,69.415
2013/05/25,30.172
2013/05/26,30.299
2013/05/27,48.712
2013/05/28,57.403
2013/05/29,71.469
2013/05/30,56.432
2013/05/31,41.12
2013/06/01,19.251
2013/06/02,15.968
2013/06/03,70.141
2013/06/04,64.686
2013/06/05,64.807
2013/06/06,36.617
2013/06/07,40.235
2013/06/08,11.021
2013/06/09,9.872
2013/06/10,36.154
2013/06/11,59.231
2013/06/12,46.518
2013/06/13,58.593
2013/06/14,81.496
2013/06/15,27.784
2013/06/16,22.657
2013/06/17,46.554
2013/06/18,61.279
2013/06/19,71.242
2013/06/20,64.545
2013/06/21,68.806
2013/06/22,29.858
2013/06/23,19.562
2013/06/24,60.095
2013/06/25,49.853
2013/06/26,60.373
2013/06/27,44.862
2013/06/28,68.244
2013/06/29,41.62
2013/06/30,23.067
2013/07/01,64.369
2013/07/02,53.637
2013/07/03,57.978
2013/07/04,41.77
2013/07/05,40.585
2013/07/06,27.589
2013/07/07,14.301
2013/07/08,63.286
2013/07/09,71.723
2013/07/10,58.875
2013/07/11,76.23
2013/07/12,82.768
2013/07/13,36.917
2013/07/14,20.54
2013/07/15,51.241
2013/07/16,58.045
2013/07/17,49.498
2013/07/18,50.085
2013/07/19,34.536
2013/07/20,20.677
2013/07/21,18.449
2013/07/22,62.327
2013/07/23,72.082
2013/07/24,75.829
2013/07/25,77.409
2013/07/26,47.452
2013/07/27,17.069
2013/07/28,13.683
2013/07/29,70.627
2013/07/30,73.997
2013/07/31,85.491
2013/08/01,95.177
2013/08/02,43.55
2013/08/03,33.664
2013/08/04,33.479
2013/08/05,54.429
2013/08/06,51.376
2013/08/07,59.926
2013/08/08,49.499
2013/08/09,30.666
2013/08/10,22.02
2013/08/11,15.613
2013/08/12,83.641
2013/08/13,49.284
2013/08/14,52.597
2013/08/15,48.937
2013/08/16,60.326
2013/08/17,29.508
2013/08/18,25.879
2013/08/19,62.996
2013/08/20,64.632
2013/08/21,69.116
2013/08/22,71.439
2013/08/23,60.224
2013/08/24,19.671
2013/08/25,35.428
2013/08/26,56.895
2013/08/27,81.585
2013/08/28,54.487
2013/08/29,38.858
2013/08/30,64.134
2013/08/31,60.449
2013/09/01,21.171
2013/09/02,33.259
2013/09/03,51.276
2013/09/04,59.66
2013/09/05,44.239
2013/09/06,52.377
2013/09/07,28.751
2013/09/08,20.727
2013/09/09,63.968
2013/09/10,55.366
2013/09/11,64.09
2013/09/12,69.369
2013/09/13,35.043
2013/09/14,18.555
2013/09/15,21.851
2013/09/16,64.717
2013/09/17,70.094
2013/09/18,78.977
2013/09/19,79.017
2013/09/20,64.632
2013/09/21,26.353
2013/09/22,21.42
2013/09/23,71.01
2013/09/24,63.44
2013/09/25,63.701
2013/09/26,61.521
2013/09/27,60.736
2013/09/28,19.023
2013/09/29,36.115
2013/09/30,71.167
2013/10/01,84.329
2013/10/02,92.778
2013/10/03,51.997
2013/10/04,33.992
2013/10/05,22.569
2013/10/06,18.92
2013/10/07,55.227
2013/10/08,54.469
2013/10/09,62.311
2013/10/10,65.294
2013/10/11,59.999
2013/10/12,20.383
2013/10/13,69.352
2013/10/14,56.345
2013/10/15,62.654
2013/10/16,75.689
2013/10/17,41.925
2013/10/18,53.867
2013/10/19,67.969
2013/10/20,29.087
2013/10/21,65.114
2013/10/22,75.725
2013/10/23,71.894
2013/10/24,76.631
2013/10/25,45.778
2013/10/26,18.26
2013/10/27,14.2
2013/10/28,52.908
2013/10/29,51.065
2013/10/30,66.987
2013/10/31,68.442
2013/11/01,41.24
2013/11/02,26.545
2013/11/03,44.262
2013/11/04,73.987
2013/11/05,85.515
2013/11/06,90.532
2013/11/07,87.532
2013/11/08,87.698
2013/11/09,81.527
2013/11/10,33.218
2013/11/11,31.532
2013/11/12,32.534
2013/11/13,65.661
2013/11/14,84.146
2013/11/15,41.266
2013/11/16,21.527
2013/11/17,32.985
2013/11/18,84.229
2013/11/19,91.553
2013/11/20,54.386
2013/11/21,65.847
2013/11/22,47.774
2013/11/23,38.039
2013/11/24,24.511
2013/11/25,45.025
2013/11/26,69.641
2013/11/27,77.735
2013/11/28,78.918
2013/11/29,58.167
2013/11/30,32.02
2013/12/01,35.994
2013/12/02,55.388
2013/12/03,48.144
2013/12/04,65.702
2013/12/05,64.937
2013/12/06,31.128
2013/12/07,15.637
2013/12/08,6.345
2013/12/09,53.698
2013/12/10,52.078
2013/12/11,49.936
2013/12/12,27.131
2013/12/13,50.447
2013/12/14,53.537
2013/12/15,41.117
2013/12/16,79.429
2013/12/17,52.747
2013/12/18,70.457
2013/12/19,44.333
2013/12/20,40.337
2013/12/21,21.866
2013/12/22,20.108
2013/12/23,60.611
2013/12/24,38.171
2013/12/25,37.893
2013/12/26,29.479
2013/12/27,39.446
2013/12/28,24.751
2013/12/29,56.035
2013/12/30,79.007
2013/12/31,37.24
2014/01/01,24.522
2014/01/02,61.226
2014/01/03,64.636
2014/01/04,39.097
2014/01/05,57.657
2014/01/06,78.784
